Date,ADSK
2015-04-29,-0.018463549863206086
2015-04-30,-0.04551560367487195
2015-05-01,0.013373188404824266
2015-05-04,0.0029518695692809516
2015-05-05,-0.017659222172902056
2015-05-06,-0.009693391531331974
2015-05-07,0.0028474791123425103
2015-05-08,0.016326566256520625
2015-05-11,0.003143012113445476
2015-05-12,-0.011314212658778855
2015-05-13,0.03327463758864391
2015-05-14,0.00494123227659049
2015-05-15,-0.0030518871918078228
2015-05-18,-0.006802682251218939
2015-05-19,-0.015068511046618327
2015-05-20,0.0010431393048244697
2015-05-21,-0.0012157608074915283
2015-05-22,-0.019474855930667112
2015-05-26,-0.023053719651204507
2015-05-27,0.007260873566363957
2015-05-28,-0.016940032672066452
2015-05-29,-0.007332680417525772
2015-06-01,0.004432093388858638
2015-06-02,-0.0007354461477518948
2015-06-03,0.01085556888964434
2015-06-04,-0.02202401009679711
2015-06-05,0.016378207251304344
2015-06-08,-0.006775296241520845
2015-06-09,-0.0058997695357470015
2015-06-10,0.019473351027718522
2015-06-11,-0.008913983401591219
2015-06-12,-0.007709217556430059
2015-06-15,-0.009248982376959924
2015-06-16,-0.002240529191656737
2015-06-17,0.0026198205079244197
2015-06-18,0.011011502757147573
2015-06-19,-0.011076213668123391
2015-06-22,0.01829381272763042
2015-06-23,-0.00843261394878514
2015-06-24,-0.003327792654242989
2015-06-25,-0.011315166241478769
2015-06-26,-0.0206378703539688
2015-06-29,-0.03429120477711167
2015-06-30,-0.006546280844203611
2015-07-01,0.0061900468701963085
2015-07-02,0.008731939804242916
2015-07-06,0.002360789446429923
2015-07-07,0.045927382091228264
2015-07-08,-0.015199875387035378
2015-07-09,-0.00038110628693077686
2015-07-10,0.000953092602614003
2015-07-13,0.0062845523062864395
2015-07-14,0.008705508765032288
2015-07-15,-0.013508394302287896
2015-07-16,-0.0015215258324209335
2015-07-17,-0.005904788062686017
2015-07-20,-0.0065146610755779655
2015-07-21,0.0052073378150325755
2015-07-22,-0.0023023586788939454
2015-07-23,0.006730739886944059
2015-07-24,-0.010888246636835963
2015-07-27,-0.01409809886917579
2015-07-28,-0.0031341792321899486
2015-07-29,-0.015720165978686862
2015-07-30,0.010181639448584745
2015-07-31,-0.00039519058635217874
2015-08-03,0.05377614289321464
2015-08-04,0.01594751033743602
2015-08-05,-0.000738705713761223
2015-08-06,-0.021622657003237067
2015-08-07,0.0017000407049969635
2015-08-10,0.02545733207418821
2015-08-11,-0.005884510638817231
2015-08-12,0.014058422164759499
2015-08-13,-0.003830702036513922
2015-08-14,0.004577916081411226
2015-08-17,0.009843253910307936
2015-08-18,-0.014620963014100985
2015-08-19,-0.004945969170342179
2015-08-20,-0.022459521862246423
2015-08-21,-0.025235408495180245
2015-08-24,-0.04578823432648371
2015-08-25,-0.024701381570756298
2015-08-26,0.019929477593146894
2015-08-27,0.01770809918523253
2015-08-28,-0.04959999084472655
2015-08-31,-0.01620371318068603
2015-09-01,-0.026951835754720932
2015-09-02,0.01099142628162797
2015-09-03,-0.0010872591853203772
2015-09-04,-0.012407481755840277
2015-09-08,0.03173908916260215
2015-09-09,-0.013885954001483625
2015-09-10,0.0015164578651563065
2015-09-11,0.0015141617027329968
2015-09-14,-0.0032396914395967924
2015-09-15,0.010184125470555028
2015-09-16,0.006006061784841421
2015-09-17,-0.0025586938737265363
2015-09-18,-0.006412980865517115
2015-09-21,0.020008612614780485
2015-09-22,-0.010124436696502759
2015-09-23,-0.00021312883369761781
2015-09-24,0.0027706963595168776
2015-09-25,-0.0017002766770378708
2015-09-28,-0.0176708922606722
2015-09-29,-0.01950580240760813
2015-09-30,-0.024314815384764543
2015-10-01,-0.022655188351328293
2015-10-02,0.0199351094696103
2015-10-05,0.006590929898348641
2015-10-06,0.011514976540775157
2015-10-07,0.024553622936412722
2015-10-08,0.030718949902804216
2015-10-09,0.09004434998681266
2015-10-12,-0.000387831256196014
2015-10-13,0.010281330782505815
2015-10-14,-0.013632927692152186
2015-10-15,0.015378643798978242
2015-10-16,-0.0023005930259932805
2015-10-19,0.007686350963577615
2015-10-20,-0.008390515603196147
2015-10-21,-0.016730748690091612
2015-10-22,0.028554646078095214
2015-10-23,-0.003803018869731112
2015-10-26,0.023286910382063875
2015-10-27,0.009140045853215595
2015-10-28,0.02587803263152777
2015-10-29,-0.00792790318394565
2015-10-30,0.0023610107187725937
2015-11-02,0.030802696235559424
2015-11-03,0.018280909240378396
2015-11-04,-0.0017261949524305376
2015-11-05,0.09787307052051131
2015-11-06,0.006142689861996065
2015-11-09,-0.0057921531057505415
2015-11-10,-0.002361796805949279
2015-11-11,-0.019570733373133975
2015-11-12,-0.005956196687808557
2015-11-13,-0.021052619223652536
2015-11-16,0.007940438977307673
2015-11-17,0.005251923407540771
2015-11-18,0.0
2015-11-19,0.018612234933035765
2015-11-20,-0.029491908488352703
2015-11-23,0.035672995452162626
2015-11-24,0.005900219294910691
2015-11-25,-0.002536519617388544
2015-11-27,0.002066132738373083
2015-11-30,0.006661411399283557
2015-12-01,0.019694343405688652
2015-12-02,-0.0026266712876842346
2015-12-03,-0.0021688517897695547
2015-12-04,0.013662431352036153
2015-12-07,-0.023587086750386344
2015-12-08,0.003294103285845562
2015-12-09,-0.011100673774790959
2015-12-10,-0.0001580762297739291
2015-12-11,-0.03383939195995267
2015-12-14,-0.005891928062924157
2015-12-15,0.005762240112765271
2015-12-16,0.013750207079550991
2015-12-17,-0.019215220746729655
2015-12-18,-0.020085630342279615
2015-12-21,0.010752677834782398
2015-12-22,0.013796573024599024
2015-12-23,0.017215924055815623
2015-12-24,-0.003062579603519855
2015-12-28,0.000161716030351311
2015-12-29,0.005819602437755478
2015-12-30,0.00048214044854266724
2015-12-31,-0.021204814374686243
2016-01-04,-0.01017559377612709
2016-01-05,0.0013264469331093487
2016-01-06,-0.01407515288478034
2016-01-07,-0.05979175879324872
2016-01-08,-0.01643440829704157
2016-01-11,0.003087507531879252
2016-01-12,-0.007966659973851709
2016-01-13,-0.07154593754590832
2016-01-14,0.034991205649081536
2016-01-15,-0.06172839327274349
2016-01-19,-0.036639702781037786
2016-01-20,0.006514002359677695
2016-01-21,-0.0006263589360833155
2016-01-22,0.024232293154271778
2016-01-25,-0.021619367427790692
2016-01-26,0.009380799182635347
2016-01-27,-0.03985949119090093
2016-01-28,-0.026242227934102358
2016-01-29,0.03423899318284018
2016-02-01,0.017727506118425662
2016-02-02,-0.036936035254366284
2016-02-03,0.07997389480180361
2016-02-04,-0.0010089396765989855
2016-02-05,-0.06746112433486462
2016-02-08,-0.05891266003634743
2016-02-09,-0.01864214865519409
2016-02-10,0.025328373511114055
2016-02-11,-0.01052156647589686
2016-02-12,0.03837262856725143
2016-02-16,-0.0006678268147751742
2016-02-17,0.03965245719534005
2016-02-18,0.023141244341709166
2016-02-19,0.045235598898683005
2016-02-22,0.008815841075018538
2016-02-23,-0.013108239670579835
2016-02-24,-0.010263601039004144
2016-02-25,0.0048799890662927226
2016-02-26,0.03581546991792295
2016-02-29,0.010744345897888863
2016-03-01,0.04967142658392687
2016-03-02,0.001841253389661457
2016-03-03,0.006984029942674441
2016-03-04,0.02664718123884713
2016-03-07,0.0341333007812501
2016-03-08,-0.022520158154192726
2016-03-09,-0.0029898343619017
2016-03-10,-0.013053411213541422
2016-03-11,0.011796243760720193
2016-03-14,0.0015898277975188169
2016-03-15,-0.006701958783104867
2016-03-16,0.011541220337375924
2016-03-17,0.0015797814755036388
2016-03-18,0.013144058569039219
2016-03-21,0.006227240738669426
2016-03-22,-0.003266264959423948
2016-03-23,-0.011900631806772366
2016-03-24,0.0013963696121312985
2016-03-28,-0.004531956185704233
2016-03-29,0.019611257571616303
2016-03-30,-0.0056671478439229706
2016-03-31,0.007081171616702964
2016-04-01,-0.009260862678948434
2016-04-04,0.007270177698066371
2016-04-05,-0.01855985636441837
2016-04-06,0.011731713566535573
2016-04-07,-0.024056756992291373
2016-04-08,0.0065614281945298725
2016-04-11,0.0019379953066318567
2016-04-12,-0.01670477898333189
2016-04-13,0.03201003172638517
2016-04-14,0.006411414875270527
2016-04-15,0.005853931252957301
2016-04-18,0.012324567669806274
2016-04-19,-0.0001690619147174388
2016-04-20,0.004397062689609932
2016-04-21,0.011449744269475426
2016-04-22,-0.008823019510395325
2016-04-25,0.00755795693684802
2016-04-26,0.01700277737169209
2016-04-27,0.006392447386907252
2016-04-28,-0.00016290123749029828
2016-04-29,-0.025574193035241333
2016-05-02,0.025911053911199744
2016-05-03,-0.01678342508104136
2016-05-04,-0.026682144618498382
2016-05-05,-0.004597317552667457
2016-05-06,0.0034211557658503366
2016-05-09,0.0022161791417216747
2016-05-10,0.013267541540229244
2016-05-11,-0.009064981002077532
2016-05-12,-0.016432278944008005
2016-05-13,-0.003272518720498274
2016-05-16,0.020908984301073463
2016-05-17,-0.01861886010030822
2016-05-18,-0.003794432949984161
2016-05-19,-0.00415508778988416
2016-05-20,-0.023122423860745478
2016-05-23,0.013703514443541343
2016-05-24,0.026334270086196376
2016-05-25,0.007697584159883641
2016-05-26,-0.013580024429344695
2016-05-27,0.021166744610517485
2016-05-31,-0.01803167664430072
2016-06-01,0.0005148237353904683
2016-06-02,0.00789020738408941
2016-06-03,-0.00799859461251251
2016-06-06,0.006519081273796079
2016-06-07,0.00017048127735863616
2016-06-08,-0.0025562632089092263
2016-06-09,-0.012643052779821362
2016-06-10,-0.027859501381647833
2016-06-13,-0.005161995620363569
2016-06-14,-0.0032206174117281883
2016-06-15,0.01615511650815571
2016-06-16,0.0028263530416363647
2016-06-17,-0.0015853470470702513
2016-06-20,0.015525777406089292
2016-06-21,0.008860290294743667
2016-06-22,-0.011882187538059918
2016-06-23,0.029278499022359128
2016-06-24,-0.08499831258104051
2016-06-27,-0.06476683828098051
2016-06-28,0.01859910189317371
2016-06-29,0.03379956670433204
2016-06-30,0.01728669950851902
2016-07-01,0.003694140472740637
2016-07-05,-0.028340097740209624
2016-07-06,0.0030303001841676114
2016-07-07,0.010762834302830315
2016-07-08,0.03007660465283335
2016-07-11,0.006347520723477995
2016-07-12,0.034060178995847235
2016-07-13,-0.008888151389628729
2016-07-14,0.022683329343340164
2016-07-15,-0.0030949158467680205
2016-07-18,0.000517398750150333
2016-07-19,-0.008446782933066332
2016-07-20,0.013038942872587667
2016-07-21,-0.011841404175191639
2016-07-22,0.02084051597919534
2016-07-25,-0.00952700868022116
2016-07-26,0.009103379735217354
2016-07-27,0.014808492457613065
2016-07-28,-0.002851361489280335
2016-07-29,0.0
2016-08-01,0.004878064117841419
2016-08-02,-0.031302355106161195
2016-08-03,0.0013824405137601303
2016-08-04,0.005176863384140029
2016-08-05,0.01854080396660418
2016-08-08,0.000674146293539124
2016-08-09,0.016338238810076566
2016-08-10,-0.0006629253468045659
2016-08-11,0.023383082342487427
2016-08-12,0.0019446240214291421
2016-08-15,0.0185993478428792
2016-08-16,-0.005239727195236243
2016-08-17,0.002234627074839013
2016-08-18,0.01130751830100829
2016-08-19,0.003779553991603013
2016-08-22,-0.007059942753209536
2016-08-23,0.0026860193788305065
2016-08-24,-0.004569822245684585
2016-08-25,0.008390099879006963
2016-08-26,0.08116172561571577
2016-08-29,-0.007986104687430218
2016-08-30,-0.004244744098693465
2016-08-31,-0.009260580107634642
2016-09-01,-0.00044508573616808267
2016-09-02,0.00949976790198237
2016-09-06,-0.004705185778162924
2016-09-07,0.013443581029599638
2016-09-08,0.0030612112120071977
2016-09-09,-0.028629578413014944
2016-09-12,0.007630193958304554
2016-09-13,-0.02331105761535368
2016-09-14,-0.004104540104542864
2016-09-15,0.02869786585426204
2016-09-16,0.0031161757883160224
2016-09-19,0.0078402188056228
2016-09-20,0.009687416537746296
2016-09-21,0.04215731192444738
2016-09-22,0.009206249271009215
2016-09-23,-0.009398760463264044
2016-09-26,-0.008232124361156612
2016-09-27,0.011536292539401138
2016-09-28,0.010431154159712408
2016-09-29,-0.014590573513074134
2016-09-30,0.010336716455066952
2016-10-03,-0.01589937089404514
2016-10-04,0.0033717036069200734
2016-10-05,0.02506302102239011
2016-10-06,-0.005190510287802486
2016-10-07,-0.011259092052838149
2016-10-10,0.002777349566853715
2016-10-11,-0.028250947810439797
2016-10-12,0.0022802289623000682
2016-10-13,-0.014787443316518267
2016-10-14,0.0024534300288516775
2016-10-17,-0.008782041727494416
2016-10-18,0.01859112284189801
2016-10-19,0.009268523475483681
2016-10-20,0.004944878216407433
2016-10-21,0.0007029812131114088
2016-10-24,0.014610858542686955
2016-10-25,-0.011908066959503527
2016-10-26,-0.009809374190793418
2016-10-27,-0.0011322081362640235
2016-10-28,0.018135431369933563
2016-10-31,0.005844672493431791
2016-11-01,-0.030160491726518912
2016-11-02,-0.020256750354560094
2016-11-03,-0.015579494613711886
2016-11-04,0.027067028761045497
2016-11-07,0.03686632299233983
2016-11-08,0.009583367241753571
2016-11-09,-0.0008254943729937292
2016-11-10,0.011840845970995773
2016-11-11,0.004354329896939291
2016-11-14,-0.0035224836124611025
2016-11-15,0.021753887256743765
2016-11-16,0.03220223712320158
2016-11-17,0.011473499976148993
2016-11-18,-0.019882711914312012
2016-11-21,-0.0179454467546154
2016-11-22,-0.0041048407358769134
2016-11-23,-0.0007977338030061842
2016-11-25,0.00904857340477383
2016-11-28,-0.008571825269463651
2016-11-29,0.0010641371472457362
2016-11-30,-0.03521128688093922
2016-12-01,-0.04668777525344281
2016-12-02,0.019503011417418392
2016-12-05,0.00864390836034401
2016-12-06,0.07221128642331132
2016-12-07,0.052672912200483646
2016-12-08,0.017425959543125202
2016-12-09,-0.007707331415250818
2016-12-12,-0.033781258083480314
2016-12-13,0.01658792110250351
2016-12-14,-0.03564699891003176
2016-12-15,0.027202867214378257
2016-12-16,-0.030917319673378407
2016-12-19,-0.010198828117868985
2016-12-20,0.004095180983960223
2016-12-21,-0.004999406290390973
2016-12-22,-0.0138833195887208
2016-12-23,0.01903993207404331
2016-12-27,-0.0002631137245580062
2016-12-28,-0.0126349917274593
2016-12-29,-0.0005331016785177223
2016-12-30,-0.012936798843360187
2017-01-03,0.029320336526284407
2017-01-04,0.017589870471549363
2017-01-05,-0.007610892201236896
2017-01-06,0.03080726292968161
2017-01-09,0.0036569139340831835
2017-01-10,0.004900201495012579
2017-01-11,0.011127773847127376
2017-01-12,-0.0027204304838782667
2017-01-13,0.008307478689015602
2017-01-17,-0.03320212688606339
2017-01-18,0.013864109638917821
2017-01-19,0.0033873325249296204
2017-01-20,0.02113021681769167
2017-01-23,-0.0015917381698608013
2017-01-24,0.005641391701101339
2017-01-25,0.00792684787657194
2017-01-26,-0.012220231307729867
2017-01-27,0.0014699013654970727
2017-01-30,-0.0073385330044556385
2017-01-31,0.002217750956870379
2017-02-01,-0.0007376144737518686
2017-02-02,0.01820870299164623
2017-02-03,0.01993718563664193
2017-02-06,-0.018836676913910444
2017-02-07,0.020284959084354792
2017-02-08,-0.01857987804525707
2017-02-09,0.011455407509300297
2017-02-10,-0.007749092963375004
2017-02-13,0.01261558788914563
2017-02-14,0.003084980303705631
2017-02-15,-0.002129173210627666
2017-02-16,0.009246073656395515
2017-02-17,0.014799179530927464
2017-02-21,0.008680555402251322
2017-02-22,-0.008835390234988028
2017-02-23,0.008335277189125412
2017-02-24,0.005166527962344514
2017-02-27,0.0021701291306568393
2017-02-28,-0.016412068008567093
2017-03-01,0.03047505400249695
2017-03-02,-0.01810413364248986
2017-03-03,-0.022904260272444188
2017-03-06,-0.02789495149942378
2017-03-07,-0.010489543296030801
2017-03-08,0.01693675392734395
2017-03-09,0.009345779868837667
2017-03-10,0.02231724751290698
2017-03-13,0.006618667866297168
2017-03-14,-0.008997563240629503
2017-03-15,0.028983794175622135
2017-03-16,-0.01889138167555826
2017-03-17,-0.0058803426321981656
2017-03-20,0.0011598059928707993
2017-03-21,-0.031047269632190178
2017-03-22,0.0114777509741526
2017-03-23,0.012884207883509413
2017-03-24,0.009219289217170079
2017-03-27,-0.012025912062409327
2017-03-28,0.00035110929821713377
2017-03-29,0.010881014296165725
2017-03-30,-0.0009259471023357335
2017-03-31,0.0017377377943608163
2017-04-03,-0.012489901882829058
2017-04-04,-0.005152856828098185
2017-04-05,-0.016597952717690156
2017-04-06,0.0063442515380480735
2017-04-07,0.00856430621287907
2017-04-10,0.010260676225829712
2017-04-11,0.003852372023725792
2017-04-12,-0.004302769233390014
2017-04-13,-0.008292444074944894
2017-04-17,0.012719281063252375
2017-04-18,0.0048843564225369285
2017-04-19,0.017590517054137278
2017-04-20,0.005458925910015511
2017-04-21,0.0019228386144516385
2017-04-24,0.01761117099059306
2017-04-25,0.001996897119975527
2017-04-26,-0.0009964164990556856
2017-04-27,0.004433047562927284
2017-04-28,-0.006178942685255651
2017-05-01,0.021205769607870018
2017-05-02,0.015981664901709047
2017-05-03,-0.0010700746643841352
2017-05-04,-0.0010712209507836024
2017-05-05,-0.0001072615145358835
2017-05-08,0.0016087680106777746
2017-05-09,0.014455492910847356
2017-05-10,0.011927432006462402
2017-05-11,-0.004798154493523832
2017-05-12,-0.00020966640491681954
2017-05-15,0.012999243858933252
2017-05-16,0.014488270368127276
2017-05-17,-0.04141586870499059
2017-05-18,0.01979355737138988
2017-05-19,0.14692686592949555
2017-05-22,0.031389289721510005
2017-05-23,-0.00344036156976546
2017-05-24,-0.004337415760598651
2017-05-25,0.012535526232520633
2017-05-26,-0.00755115124207939
2017-05-30,0.0011501803434179614
2017-05-31,-0.012283554030216082
2017-06-01,0.011273169670517502
2017-06-02,-0.001061621856882411
2017-06-05,-0.017978977440885835
2017-06-06,0.005140690015724703
2017-06-07,-0.0025123264868899264
2017-06-08,-0.00044972045683855377
2017-06-09,-0.04652632892864894
2017-06-12,0.014063289627954889
2017-06-13,0.0010238329100145105
2017-06-14,-0.012552357649547874
2017-06-15,-0.0058379956215033335
2017-06-16,-0.006630086810917479
2017-06-19,0.012204485528337417
2017-06-20,-0.0115863160748233
2017-06-21,0.007242944191557132
2017-06-22,0.010313145167111903
2017-06-23,0.00908410968151463
2017-06-26,-0.015127584718496179
2017-06-27,-0.030154584383854877
2017-06-28,0.013214153075664647
2017-06-29,-0.027713841805512174
2017-06-30,-0.005621853222758877
2017-07-03,-0.014481244682523098
2017-07-05,0.03260867395196021
2017-07-06,-0.005360579245057284
2017-07-07,0.01244484669365753
2017-07-10,0.00406502294024258
2017-07-11,0.005398160781954875
2017-07-12,0.022818764945164105
2017-07-13,0.0036557872940830016
2017-07-14,0.015597255755162243
2017-07-17,-0.01655320450363018
2017-07-18,0.007106737324532597
2017-07-19,0.023676909229470855
2017-07-20,-0.0030838670103457977
2017-07-21,-0.0014557697823508464
2017-07-24,0.009658292105637845
2017-07-25,0.013085503199925519
2017-07-26,0.016212361127657893
2017-07-27,-0.02244043782344507
2017-07-28,-0.0001793099324636227
2017-07-31,-0.006367704793476703
2017-08-01,0.005325357279674314
2017-08-02,-0.02020111380395062
2017-08-03,-0.01145422918959016
2017-08-04,0.004727494894465334
2017-08-07,0.013193101884197977
2017-08-08,-0.013385551127190642
2017-08-09,-0.008306428597632753
2017-08-10,-0.022987377026156386
2017-08-11,0.028862627952056963
2017-08-14,0.00823997196598425
2017-08-15,0.008264476705861501
2017-08-16,0.006284105581367383
2017-08-17,-0.023531527960809706
2017-08-18,0.006210011796603965
2017-08-21,0.010961702912382298
2017-08-22,0.011480657277726403
2017-08-23,-0.003242956521249063
2017-08-24,-0.00036150849503591154
2017-08-25,0.03941777946200942
2017-08-28,-0.030355726073881928
2017-08-29,-0.0018838061315337162
2017-08-30,0.018154078668131346
2017-08-31,0.010327461907407853
2017-09-01,-0.006552507478586378
2017-09-05,0.0005276366113518005
2017-09-06,0.00017583082579930576
2017-09-07,0.0022849295556599536
2017-09-08,0.003419547384592825
2017-09-11,0.01782594260754089
2017-09-12,-0.002747250048093064
2017-09-13,0.00017214740389115413
2017-09-14,-0.006111198851847743
2017-09-15,-0.011604780056457598
2017-09-18,-0.002540970143751209
2017-09-19,-0.006675988503901387
2017-09-20,-0.003095140329445689
2017-09-21,-0.003903152916735819
2017-09-22,-0.0045418303684415795
2017-09-25,-0.017534434656262254
2017-09-26,0.007193597866715029
2017-09-27,0.01220503088935665
2017-09-28,-0.004555217402651746
2017-09-29,0.007267879857945969
2017-10-02,0.0018706492114424211
2017-10-03,0.010313826088065525
2017-10-04,0.0036962581051827037
2017-10-05,0.02183251027743971
2017-10-06,0.003603897079507812
2017-10-09,0.0015389903093772084
2017-10-10,-0.0007682801635611192
2017-10-11,0.01298587444200483
2017-10-12,0.0035421959182448948
2017-10-13,0.005378598211096319
2017-10-16,-0.0035944187498799796
2017-10-17,-0.004026809897885175
2017-10-18,-0.0015161750616996539
2017-10-19,0.006326978186329324
2017-10-20,0.012742028932858807
2017-10-23,-0.015064975843091966
2017-10-24,0.0025212459630539197
2017-10-25,0.005448918776848721
2017-10-26,0.011755844622428402
2017-10-27,0.01837662451564981
2017-10-30,0.0026703497828541867
2017-10-31,0.008473855147535181
2017-11-01,-0.0014404634002446182
2017-11-02,-0.00048082672848770436
2017-11-03,0.0010423127978320679
2017-11-06,-0.008249890203325672
2017-11-07,-0.003392005895497263
2017-11-08,0.003565598108355328
2017-11-09,-0.011627865427925044
2017-11-10,0.0058006460426598405
2017-11-13,0.012427900022024874
2017-11-14,-0.006177765138294378
2017-11-15,0.0012108976601157284
2017-11-16,0.02402841023702118
2017-11-17,0.0038582508958231454
2017-11-20,-0.009490933443779714
2017-11-21,0.01132404433797185
2017-11-22,0.0004697953098729002
2017-11-24,0.01353998123492528
2017-11-27,0.005714328132540913
2017-11-28,-0.002226723991785251
2017-11-29,-0.15859946975266437
2017-11-30,0.0032924878581399586
2017-12-01,-0.024065628651694704
2017-12-04,0.008313089949038455
2017-12-05,-0.012598431207030303
2017-12-06,0.0030959925170517266
2017-12-07,0.02515902064603237
2017-12-08,-0.022351947218316237
2017-12-11,-0.0030795242607049023
2017-12-12,-0.0046803331595062225
2017-12-13,-0.0029155006362253655
2017-12-14,0.0021694337315245615
2017-12-15,0.020235308478860237
2017-12-18,-0.008487067859733188
2017-12-19,-0.019445514533009467
2017-12-20,-0.003415889671092631
2017-12-21,-0.005712639065929115
2017-12-22,-0.005170936646072044
2017-12-26,-0.000866265650393272
2017-12-27,0.0075144388859791356
2017-12-28,0.004685387791072193
2017-12-29,-0.002284171166523352
2018-01-02,0.021844900081352092
2018-01-03,0.02109778238320703
2018-01-04,0.02459318439343061
2018-01-05,-0.01097531328886403
2018-01-08,0.005232784646497013
2018-01-09,0.006192806073825219
2018-01-10,-0.005708673500705919
2018-01-11,0.016058140270253096
2018-01-12,0.023397505526191464
2018-01-16,-0.03390561798817793
2018-01-17,0.00910873917207522
2018-01-18,-0.003982273878249454
2018-01-19,0.02434471603265531
2018-01-22,0.018561881972890326
2018-01-23,0.01107045089312253
2018-01-24,-0.015413137196275684
2018-01-25,-0.00025661915231223187
2018-01-26,0.0077863952368346645
2018-01-29,-0.011886581256485784
2018-01-30,-0.011685862196663899
2018-01-31,0.005216537306791835
2018-02-01,-0.00043247751747088614
2018-02-02,-0.034005367444435386
2018-02-05,-0.022035104782531456
2018-02-06,0.03150762439815802
2018-02-07,-0.018469204229510816
2018-02-08,-0.05183646923716201
2018-02-09,0.010781460825631362
2018-02-12,0.02303185535002461
2018-02-13,0.013009814521515839
2018-02-14,0.0011840536691314352
2018-02-15,0.032751078366904274
2018-02-16,-0.005021139109230521
2018-02-20,0.011686584599281513
2018-02-21,-0.016627233327215274
2018-02-22,0.00017795356925898176
2018-02-23,0.02348962900600915
2018-02-26,0.016430491260585933
2018-02-27,-0.006842246278581987
2018-02-28,0.011625890821474583
2018-03-01,-0.023240004499569644
2018-03-02,0.013421657174473633
2018-03-05,0.02227385616163513
2018-03-06,0.00841255133249974
2018-03-07,0.1487444213991942
2018-03-08,-0.0029775139520408223
2018-03-09,0.015077627106474978
2018-03-12,-0.007103942945092978
2018-03-13,-0.017127955487606372
2018-03-14,0.001397076775045969
2018-03-15,0.003891612965679414
2018-03-16,-0.007094801141328877
2018-03-19,-0.010607752791206293
2018-03-20,0.0021592476375063008
2018-03-21,0.00698355973248832
2018-03-22,-0.030470634710043076
2018-03-23,-0.025797118143037534
2018-03-26,0.048429907368593206
2018-03-27,-0.04403221284725911
2018-03-28,-0.02930398704994841
2018-03-29,0.008269761172698287
2018-04-02,-0.022535449831111998
2018-04-03,0.01702644674452647
2018-04-04,0.021307303269297195
2018-04-05,0.004078464882046662
2018-04-06,-0.01773163721842841
2018-04-09,0.014473158606951975
2018-04-10,0.03260951667842349
2018-04-11,-0.005997064539247199
2018-04-12,0.009393582592069016
2018-04-13,-0.022698040716965684
2018-04-16,0.004257978319690325
2018-04-17,0.022047491392523266
2018-04-18,0.009729923580606314
2018-04-19,-0.01150364788453695
2018-04-20,-0.016927419800264687
2018-04-23,-0.0069951855463641355
2018-04-24,-0.04257619354732023
2018-04-25,0.002344768069306058
2018-04-26,0.024280084751082454
2018-04-27,-0.0026776181941767785
2018-04-30,-0.005843318598673486
2018-05-01,0.009213630013152896
2018-05-02,-0.014166499739882488
2018-05-03,0.01868111366743941
2018-05-04,0.014576867256964166
