Date,CMG
2015-04-09,-0.0043235519608639805
2015-04-10,0.04802679103122953
2015-04-13,0.001039446611441841
2015-04-14,-0.008599848649024078
2015-04-15,-0.0003688215963580932
2015-04-16,0.0058293623879350775
2015-04-17,0.0035214098176754582
2015-04-20,0.00435703463966286
2015-04-21,0.008137670184699797
2015-04-22,-0.07406282514793405
2015-04-23,-0.00878002624712515
2015-04-24,0.0029893098749855795
2015-04-27,0.009803921568627416
2015-04-28,-0.006477652244197496
2015-04-29,-0.014869121033268984
2015-04-30,-0.013855650641622863
2015-05-01,0.020375360962374023
2015-05-04,-0.0006782519541297383
2015-05-05,-0.01246902406169792
2015-05-06,0.002493283605351282
2015-05-07,0.002534976903543873
2015-05-08,0.007951431493501637
2015-05-11,0.002918786241733695
2015-05-12,-0.0001887335096346643
2015-05-13,-0.0003619325577992605
2015-05-14,-0.001243430279414981
2015-05-15,-0.0034041330995827623
2015-05-18,0.005898462949110783
2015-05-19,0.0010218153185190815
2015-05-20,-0.013364695627363865
2015-05-21,0.008149737672776158
2015-05-22,-0.01092586182051869
2015-05-26,-0.006832250432524778
2015-05-27,-0.01552656146808451
2015-05-28,0.027624480578364086
2015-05-29,-0.02208381370335244
2015-06-01,-0.001007251872619297
2015-06-02,-0.0070418199126695
2015-06-03,0.0005241093011947306
2015-06-04,0.0011130805542485245
2015-06-05,0.003646392763446027
2015-06-08,-0.009253810443945687
2015-06-09,-0.003831508654180249
2015-06-10,0.004754124516690661
2015-06-11,-0.004616625413688569
2015-06-12,0.0064371364112703056
2015-06-15,-0.009167557243371927
2015-06-16,-0.005875837969283149
2015-06-17,0.010355977343128986
2015-06-18,-0.0010546615971875895
2015-06-19,0.015028079668463645
2015-06-22,0.0064032927500077275
2015-06-23,-0.006217248006293197
2015-06-24,-0.007913528980178275
2015-06-25,-0.0051594291731276165
2015-06-26,0.003424563433126915
2015-06-29,-0.015439896855586666
2015-06-30,0.008232622462831962
2015-07-01,0.002611613265277146
2015-07-02,0.004929369032116604
2015-07-06,-0.003920866123253597
2015-07-07,0.022053080125950197
2015-07-08,-0.01242423017644112
2015-07-09,0.02334988744511146
2015-07-10,0.019548453837438418
2015-07-13,0.029057595937361125
2015-07-14,-0.003860206996607052
2015-07-15,0.00874196638554725
2015-07-16,-0.004128901161453591
2015-07-17,0.0053002746705441695
2015-07-20,0.024246551205732825
2015-07-21,-0.007271414787760722
2015-07-22,0.07837225716971963
2015-07-23,0.00016529198178183435
2015-07-24,0.003925955387079627
2015-07-27,0.003636194949513394
2015-07-28,-0.0009023815715455408
2015-07-29,0.010454621352671722
2015-07-30,0.007773319927494748
2015-07-31,-0.002593526174205718
2015-08-03,0.0010913103697098858
2015-08-04,0.0067963927638112764
2015-08-05,0.012939663643321886
2015-08-06,-0.010781678282769547
2015-08-07,-0.0006403205648560784
2015-08-10,-0.006514309029460819
2015-08-11,0.0019080149699086668
2015-08-12,0.00042909332005947043
2015-08-13,-0.0031904202505520507
2015-08-14,0.006374394639313996
2015-08-17,0.007603499133767677
2015-08-18,-0.010755538663852926
2015-08-19,-0.0008580153928805512
2015-08-20,-0.01359217548897751
2015-08-21,-0.02059444855565007
2015-08-24,-0.02188857476941275
2015-08-25,-0.012580782172729399
2015-08-26,0.01761600616043535
2015-08-27,0.027598794255043302
2015-08-28,-0.008209911435252515
2015-08-31,-0.015515786801157838
2015-09-01,-0.004647820760646626
2015-09-02,0.024281510632737868
2015-09-03,0.001547232418313449
2015-09-04,-0.007944940266935152
2015-09-08,0.01794979708083333
2015-09-09,-0.018179587209635195
2015-09-10,0.006065423200515729
2015-09-11,0.008116761307928488
2015-09-14,-0.00309984057028434
2015-09-15,0.0072646808993064305
2015-09-16,-0.0028275568738792556
2015-09-17,0.000260297271895249
2015-09-18,-0.0009860642349669435
2015-09-21,0.002344181420371738
2015-09-22,-0.005771425716925238
2015-09-23,0.006327634358512135
2015-09-24,-0.0005467948235365894
2015-09-25,-0.00121718463316145
2015-09-28,-0.030467809444311156
2015-09-29,0.0007203438200513723
2015-09-30,0.016526908888059078
2015-10-01,0.005803543616813789
2015-10-02,2.7645405287657354e-05
2015-10-05,0.005010657009121067
2015-10-06,-0.020368599164421575
2015-10-07,0.009688033851192213
2015-10-08,0.020287164343153696
2015-10-09,-0.0025042111086046592
2015-10-12,0.02031572367503376
2015-10-13,0.0034767755651656795
2015-10-14,-0.0424562483065869
2015-10-15,0.007306313931739972
2015-10-16,-0.0015335261034101766
2015-10-19,-0.005617863360525388
2015-10-20,-0.01810360883799611
2015-10-21,-0.056630248111011805
2015-10-22,-0.022608844398956163
2015-10-23,-0.0013832689972289591
2015-10-26,0.015345067701893367
2015-10-27,-0.0047598423153603076
2015-10-28,-0.0025283155435410487
2015-10-29,-0.010215494509663192
2015-10-30,-0.012295586961026728
2015-11-02,-0.02535028237983772
2015-11-03,-0.0013461480267652481
2015-11-04,-0.013126642676360767
2015-11-05,0.003658661873845004
2015-11-06,-0.007825249989358185
2015-11-09,-0.005078424683906513
2015-11-10,0.03215217217258415
2015-11-11,-0.011194466966052197
2015-11-12,-0.011514209492727856
2015-11-13,-0.03544938418748167
2015-11-16,-0.006999547362979142
2015-11-17,-0.008764476353456896
2015-11-18,0.017855286896497624
2015-11-19,0.02947808889127579
2015-11-20,-0.1231705230712895
2015-11-23,0.04308173463472054
2015-11-24,0.033077728236486914
2015-11-25,0.0052613922350457365
2015-11-27,-0.007248240029790964
2015-11-30,0.005081290223986512
2015-12-01,0.0020533906245525646
2015-12-02,-0.010469413706427955
2015-12-03,-0.016270513846665002
2015-12-04,-0.0072703516791068346
2015-12-07,-0.016838928197177472
2015-12-08,-0.0172360538848898
2015-12-09,0.010641073544903179
2015-12-10,0.0500355750564081
2015-12-11,-0.018125579131366365
2015-12-14,-0.012106177876798574
2015-12-15,-0.005912281648980389
2015-12-16,0.02337521220309835
2015-12-17,-0.022788471663949483
2015-12-18,-0.024887841567938218
2015-12-21,-0.0352443363029169
2015-12-22,-0.05248935746326755
2015-12-23,0.005802525932435909
2015-12-24,-0.004784090961373
2015-12-28,-0.003191274198208638
2015-12-29,-0.007254007660969508
2015-12-30,-0.008470443231572533
2015-12-31,-0.0122275221577276
2016-01-04,-0.06468688240222975
2016-01-05,0.0004902133692468169
2016-01-06,-0.0497963117571687
2016-01-07,-0.025007605121101895
2016-01-08,-0.006514329415626907
2016-01-11,-0.005298985153426861
2016-01-12,-0.016638264447318973
2016-01-13,0.05941721504038644
2016-01-14,0.06075464921217999
2016-01-15,0.0476336471732679
2016-01-19,-0.013594177444862465
2016-01-20,-0.008456249906683255
2016-01-21,-0.009237426275908067
2016-01-22,-0.022636634472576467
2016-01-25,-0.019056667204760513
2016-01-26,0.01352424361669402
2016-01-27,-0.012294982107036057
2016-01-28,0.02358568514744519
2016-01-29,-0.00024279671505622602
2016-02-01,0.043424532465972554
2016-02-02,0.0064108287557913535
2016-02-03,-0.029284980847620767
2016-02-04,0.01983799062105307
2016-02-05,-0.022849906470454262
2016-02-08,-0.03290304963763624
2016-02-09,-0.00914605854960493
2016-02-10,0.017871363728580558
2016-02-11,0.028029707737636578
2016-02-12,0.041569958815839136
2016-02-16,0.025740297231185094
2016-02-17,0.04274354617143605
2016-02-18,0.0037353063493898997
2016-02-19,-0.008431366242519722
2016-02-22,0.027991696967268
2016-02-23,-0.0015972549266374259
2016-02-24,-0.01942630601674311
2016-02-25,-0.018509924197470884
2016-02-26,0.0013456899140158463
2016-02-29,0.00622514617926706
2016-03-01,0.0015908619883442388
2016-03-02,0.030825315296732603
2016-03-03,-0.00266315497874825
2016-03-04,0.008983590776958428
2016-03-07,0.008865836050583997
2016-03-08,-0.016863750236658426
2016-03-09,-0.03442035554535283
2016-03-10,-0.005822791410399097
2016-03-11,0.008279043655953666
2016-03-14,0.015516432925529733
2016-03-15,-0.02468341685126041
2016-03-16,-0.005268434187231996
2016-03-17,-0.057479772421877184
2016-03-18,-0.03439427807536921
2016-03-21,0.01561372849549425
2016-03-22,0.020065658931329278
2016-03-23,0.005723238756988991
2016-03-24,-0.006512667601795252
2016-03-28,0.008358635940374448
2016-03-29,-0.032210560762955476
2016-03-30,0.013369581250928464
2016-03-31,0.01034004734512739
2016-04-01,-0.013079433270793861
2016-04-04,0.0004088113673565985
2016-04-05,-0.0033978492286056428
2016-04-06,-0.017629865633214226
2016-04-07,-0.010214109059707432
2016-04-08,0.001442469428082127
2016-04-11,-0.015601055772989758
2016-04-12,0.0009229521716909161
2016-04-13,8.9979394825912e-05
2016-04-14,0.02552514713899856
2016-04-15,0.029122190290867378
2016-04-18,-0.019540172073493234
2016-04-19,-0.010736401042301447
2016-04-20,0.006195384449061203
2016-04-21,-0.021528365148158923
2016-04-22,-0.01207212845640171
2016-04-25,0.0008357817106190435
2016-04-26,0.00636417766148778
2016-04-27,-0.06436125505527379
2016-04-28,0.014812329237744004
2016-04-29,-0.005739276626578915
2016-05-02,0.029764574048174897
2016-05-03,0.010265253454071921
2016-05-04,-0.010617588785948318
2016-05-05,0.003923314287726631
2016-05-06,-0.0027356203174726534
2016-05-09,0.04462787388618272
2016-05-10,0.005340150914426189
2016-05-11,-0.0034900095924240704
2016-05-12,0.006629927098529942
2016-05-13,0.0029321192788878125
2016-05-16,-0.03008615215345012
2016-05-17,0.0034191420685332208
2016-05-18,0.005671634005260939
2016-05-19,0.004525068680661715
2016-05-20,-0.0015977811369979333
2016-05-23,0.014491538662579462
2016-05-24,0.0019498046486710052
2016-05-25,0.0015525125105504411
2016-05-26,-0.013121141977316841
2016-05-27,-0.014644997191910814
2016-05-31,-0.007745699703187836
2016-06-01,-0.021200998255071157
2016-06-02,0.025197005755026147
2016-06-03,-0.021533742931549305
2016-06-06,0.02610967606740866
2016-06-07,-0.026680476920673213
2016-06-08,-0.009668002993118874
2016-06-09,-0.03124416729919066
2016-06-10,-0.025325273161563855
2016-06-13,-0.027784595639115506
2016-06-14,0.0032233102204475284
2016-06-15,-0.012548356110882453
2016-06-16,0.008301066509443622
2016-06-17,0.009452474491695284
2016-06-20,-0.000830717112556445
2016-06-21,-0.012545956572428074
2016-06-22,0.002627799012578702
2016-06-23,0.040459085753702384
2016-06-24,-0.0199565133477434
2016-06-27,-0.029820558675198727
2016-06-28,0.007433486348944918
2016-06-29,0.04549754897634073
2016-06-30,-0.01643515531879114
2016-07-01,-0.021973331167541965
2016-07-05,0.006270449139781142
2016-07-06,0.011781624025240411
2016-07-07,-0.02560777863436592
2016-07-08,0.022851772499205447
2016-07-11,0.00868121323565152
2016-07-12,0.012798249428730868
2016-07-13,0.020301722074242967
2016-07-14,0.003240336559172663
2016-07-15,-0.03138902236404817
2016-07-18,0.009978764576534127
2016-07-19,0.01567615190452054
2016-07-20,0.0105223129845613
2016-07-21,-0.0038363528776566014
2016-07-22,0.05838737628688828
2016-07-25,-0.0021695185871446476
2016-07-26,-0.024166609607201184
2016-07-27,-0.011117494518060211
2016-07-28,0.010538407628499113
2016-07-29,-0.015236306561491886
2016-08-01,-0.023373218777254956
2016-08-02,-0.027627489855637233
2016-08-03,-0.00019872162073464317
2016-08-04,-0.01331480361678905
2016-08-05,0.00989431129772167
2016-08-08,0.0006730615838272946
2016-08-09,-0.015695058474919366
2016-08-10,-7.591257261252427e-05
2016-08-11,0.007973235708871096
2016-08-12,-0.002234927262933506
2016-08-15,0.00037755259033955824
2016-08-16,0.008503603750587896
2016-08-17,-0.004191030332674983
2016-08-18,-0.01069694160895085
2016-08-19,-0.0162315532145364
2016-08-22,0.019408008814552735
2016-08-23,0.002423978344147981
2016-08-24,0.017002487540527467
2016-08-25,0.023752337092640907
2016-08-26,0.013088507548364436
2016-08-29,0.010196970469916078
2016-08-30,-0.01860422491583036
2016-08-31,-0.003420500975899521
2016-09-01,0.0022961899474525094
2016-09-02,-0.015120157949144897
2016-09-06,0.013858646221858395
2016-09-07,0.05887897488586913
2016-09-08,-0.004880824425285923
2016-09-09,-0.02236941212780119
2016-09-12,0.005509310816886659
2016-09-13,-0.017579826308536606
2016-09-14,-0.015331305394859496
2016-09-15,-0.002265694711141686
2016-09-16,-0.011208714753547011
2016-09-19,-0.01602667641185762
2016-09-20,-0.0058098696393258376
2016-09-21,-0.0016732528196768959
2016-09-22,0.026041333044666493
2016-09-23,0.008898960307633041
2016-09-26,0.014668552613005481
2016-09-27,-0.0022149737403415193
2016-09-28,-0.001527540690219431
2016-09-29,0.005785173991236681
2016-09-30,0.00658378202922516
2016-10-03,0.017402585324292508
2016-10-04,-0.008355246608592992
2016-10-05,0.0013340771905498983
2016-10-06,-0.007829964039942294
2016-10-07,0.012768190698008386
2016-10-10,0.018538762665727182
2016-10-11,-0.03393626206834821
2016-10-12,-0.01063770068485459
2016-10-13,-0.020811436617131474
2016-10-14,-0.013835735360217982
2016-10-17,-0.02422425764828451
2016-10-18,-0.0009889821416112499
2016-10-19,0.028657676042188607
2016-10-20,-0.00037005624854979935
2016-10-21,0.016884696164338964
2016-10-24,0.0034228466972134886
2016-10-25,-0.018579863963847365
2016-10-26,-0.09280945309894773
2016-10-27,0.0015487943089469436
2016-10-28,0.004042423617146129
2016-10-31,-0.025183735894469095
2016-11-01,-0.0023284076505691864
2016-11-02,0.026978222709793442
2016-11-03,0.01374349610659742
2016-11-04,-0.011422216314763145
2016-11-07,0.03255675498939303
2016-11-08,-0.010327067113563126
2016-11-09,-0.023828379936459476
2016-11-10,0.06037560862807889
2016-11-11,0.013398670519608746
2016-11-14,0.04306437169666144
2016-11-15,-0.034236305293677716
2016-11-16,0.007249951362609863
2016-11-17,0.0
2016-11-18,0.022089905526115672
2016-11-21,0.0014083949276939567
2016-11-22,-0.015495416116698912
2016-11-23,0.010887071721249697
2016-11-25,-0.0003168380055029729
2016-11-28,-0.026542808478887348
2016-11-29,-0.010716329651721646
2016-11-30,0.00308771692689791
2016-12-01,0.01526503335532059
2016-12-02,-0.00584024212776646
2016-12-05,-0.009399305324190976
2016-12-06,-0.07545355304881218
2016-12-07,0.004612774971705091
2016-12-08,0.0027169457857803003
2016-12-09,0.0025470464223065203
2016-12-12,0.0337297203253446
2016-12-13,-0.013752328676541303
2016-12-14,-0.004029515311639864
2016-12-15,0.01770027922325168
2016-12-16,0.025421775164945926
2016-12-19,-0.00655497534511007
2016-12-20,-7.700399845400607e-05
2016-12-21,0.010347367423551468
2016-12-22,-0.005946589632723875
2016-12-23,-0.0035535436084854766
2016-12-27,-0.0026169339519317436
2016-12-28,-0.00869456584115269
2016-12-29,-0.022731399567262
2016-12-30,0.0018852673635783024
2017-01-03,-0.006758204942920343
2017-01-04,0.018918260221885808
2017-01-05,0.02626619054543511
2017-01-06,0.016713879089554906
2017-01-09,-0.008483115358413285
2017-01-10,0.04915716139579107
2017-01-11,-0.0013270402366423184
2017-01-12,-0.011064608424557254
2017-01-13,0.003420041161639853
2017-01-17,-0.011880703761714018
2017-01-18,0.009535098172388512
2017-01-19,-0.002123388096946899
2017-01-20,-0.008975902736271246
2017-01-23,0.00621912385291945
2017-01-24,0.024919104221643895
2017-01-25,0.003972463761666267
2017-01-26,-0.0019306936994850643
2017-01-27,-0.005086885299106503
2017-01-30,0.003240569846744812
2017-01-31,0.008350211926986706
2017-02-01,-0.002871047698766116
2017-02-02,0.007305458771509121
2017-02-03,-0.045405082928891005
2017-02-06,-0.02101072529563952
2017-02-07,0.007709986477419273
2017-02-08,0.010786670688156086
2017-02-09,0.03069939590053039
2017-02-10,-0.0046952345676914975
2017-02-13,0.0018868843026269566
2017-02-14,0.013039160543663941
2017-02-15,0.009057450497772734
2017-02-16,0.0033543277304346475
2017-02-17,0.006709690079427677
2017-02-21,0.011108172146225392
2017-02-22,-0.010986136253499645
2017-02-23,-0.012230765044774383
2017-02-24,-0.0035039706135200355
2017-02-27,0.001829405138580098
2017-02-28,-0.0069486120247276295
2017-03-01,0.0009792049616392795
2017-03-02,-0.006823384143251121
2017-03-03,-0.0004803994944465595
2017-03-06,-0.010598736654885865
2017-03-07,-0.016469113823911474
2017-03-08,0.0039516600858660045
2017-03-09,0.009790938874169264
2017-03-10,-0.0066508371484098605
2017-03-13,-0.004610614939276503
2017-03-14,-0.00682483228107722
2017-03-15,-0.005308849936476956
2017-03-16,-2.4974012161838033e-05
2017-03-17,0.004065395013706841
2017-03-20,-0.015425547350585656
2017-03-21,0.028130288169663897
2017-03-22,0.02156941577386462
2017-03-23,-0.0034349091642973395
2017-03-24,-0.0020728303035262297
2017-03-27,0.0022703952915643644
2017-03-28,0.02715924058144359
2017-03-29,0.01902728263008524
2017-03-30,0.022056435720739564
2017-03-31,0.003604314091670391
2017-04-03,0.016228217387730393
2017-04-04,-0.007377152428641343
2017-04-05,0.0067422041672771105
2017-04-06,-0.004752035521436548
2017-04-07,-0.006551335099530209
2017-04-10,0.015513889184983087
2017-04-11,-0.0028175882670430363
2017-04-12,0.0118100874527729
2017-04-13,0.011497773268738243
2017-04-17,0.013524065455933654
2017-04-18,-0.002936888110255942
2017-04-19,0.018035865734073786
2017-04-20,0.002998127682309004
2017-04-21,0.0014633346507100242
2017-04-24,-0.02149912523292452
2017-04-25,0.006335417133079613
2017-04-26,0.023804460372259584
2017-04-27,-0.0020496525137539967
2017-04-28,-0.015622451035898988
2017-05-01,0.006554739694264233
2017-05-02,0.019431228089759056
2017-05-03,-0.014151934821218903
2017-05-04,-0.015771779409280984
2017-05-05,0.006138824214848793
2017-05-08,-0.008731246920698266
2017-05-09,0.016937206676590266
2017-05-10,0.015215139523117038
2017-05-11,0.004317237767752724
2017-05-12,0.0016580759778885845
2017-05-15,0.012220821801299131
2017-05-16,0.0016756833564959273
2017-05-17,-0.03287383431316859
2017-05-18,0.010232874387196222
2017-05-19,0.000515653811554273
2017-05-22,-0.004536142398119725
2017-05-23,-0.01613536608973576
2017-05-24,0.00800002248663656
2017-05-25,0.005409333021550111
2017-05-26,-0.0025759052566098894
2017-05-30,-0.009267911187028077
2017-05-31,0.00346857185014815
2017-06-01,0.013093118351213295
2017-06-02,-0.011435020534268592
2017-06-05,-0.011441916923793483
2017-06-06,-0.004485760467514366
2017-06-07,-0.01753527858050752
2017-06-08,-0.005495134658033418
2017-06-09,0.0025234435341776607
2017-06-12,0.0015189257842307402
2017-06-13,0.005784859709868639
2017-06-14,-0.009758305745866225
2017-06-15,-0.008744970902653582
2017-06-16,-0.010051178865672417
2017-06-19,0.017335756296245064
2017-06-20,-0.07258500588110606
2017-06-21,-0.018796974369666875
2017-06-22,0.007950140373501835
2017-06-23,-0.01339917882322772
2017-06-26,-0.0031063078844507652
2017-06-27,-2.418797512093729e-05
2017-06-28,0.006981048839006743
2017-06-29,0.005541271399448933
2017-06-30,-0.007347760316929852
2017-07-03,0.0029560238310870623
2017-07-05,-0.009776344817279292
2017-07-06,-0.0011857177094140026
2017-07-07,0.0027375737982175963
2017-07-10,-0.015318030088358192
2017-07-11,-0.028143805334843064
2017-07-12,0.0021965594118125153
2017-07-13,0.007784355969533863
2017-07-14,-0.010523935606244317
2017-07-17,-0.009675880121289171
2017-07-18,-0.04341839443093132
2017-07-19,-0.005733605098385941
2017-07-20,-0.04500715709752323
2017-07-21,-0.030080048512707958
2017-07-24,-0.015520888413349643
2017-07-25,0.02541326856381887
2017-07-26,-0.023005046510497063
2017-07-27,0.02712861912728859
2017-07-28,0.0018866171896771977
2017-07-31,-0.01920116378192671
2017-08-01,0.010093933881549777
2017-08-02,0.011001077222998923
2017-08-03,-0.01623658598403588
2017-08-04,-0.0023163936662504714
2017-08-07,-0.014830512872568868
2017-08-08,-0.017115918346992665
2017-08-09,0.0029073431835469066
2017-08-10,-0.03574312014462011
2017-08-11,0.011653506907081779
2017-08-14,-0.012285192468891815
2017-08-15,0.001178633790538841
2017-08-16,-0.008209922402793723
2017-08-17,-0.00690343686055761
2017-08-18,-0.021011537638631617
2017-08-21,-0.00851432533763452
2017-08-22,-0.009980914306914612
2017-08-23,-0.02756044200968033
2017-08-24,0.016257708738836474
2017-08-25,0.022754317289539694
2017-08-28,0.010460182073383839
2017-08-29,-0.005288121471373253
2017-08-30,0.015336544152683818
2017-08-31,0.005013803658934224
2017-09-01,0.010230220614915408
2017-09-05,-0.03634946179028464
2017-09-06,0.031006788031869847
2017-09-07,-0.0019819462509677033
2017-09-08,-0.05427895042313757
2017-09-11,0.01703163577732969
2017-09-12,0.01209282432260217
2017-09-13,0.008969318864604725
2017-09-14,-0.0032412991180731376
2017-09-15,0.00804915050476751
2017-09-18,-0.035836349007222545
2017-09-19,0.005101590707780268
2017-09-20,0.02959687529516497
2017-09-21,0.0026569564206637697
2017-09-22,0.0034799886948702063
2017-09-25,0.020743880221953503
2017-09-26,-0.005049423382721296
2017-09-27,-0.01679147647430601
2017-09-28,0.008539084732452018
2017-09-29,-0.02748551358329887
2017-10-02,-0.01955624077650897
2017-10-03,0.003909761321525096
2017-10-04,0.01260764403042347
2017-10-05,0.01153805745234271
2017-10-06,-0.008732027955395627
2017-10-09,-0.012092047054111599
2017-10-10,0.02290071904475055
2017-10-11,0.001962229121731829
2017-10-12,0.008603780620930701
2017-10-13,0.03908707776170206
2017-10-16,-0.018563273313003226
2017-10-17,0.0278098196840022
2017-10-18,-0.03358639393743468
2017-10-19,0.022090278561814003
2017-10-20,-0.0015679317747739896
2017-10-23,-0.013271375044397016
2017-10-24,0.012014376986464903
2017-10-25,-0.1458217420097796
2017-10-26,0.016280990497856695
2017-10-27,-0.019181634520556545
2017-10-30,-0.0268723439969496
2017-10-31,0.011909216381938315
2017-11-01,-0.006252371361606834
2017-11-02,0.03427095134222524
2017-11-03,-0.021219475281199274
2017-11-06,0.008189193806503736
2017-11-07,-0.004605316396337322
2017-11-08,-0.002185720871849428
2017-11-09,0.004016034193001117
2017-11-10,0.016181859103116203
2017-11-13,-0.006977998347066916
2017-11-14,0.012252222963205162
2017-11-15,0.016197949379551435
2017-11-16,-0.006130727547915327
2017-11-17,0.021642642723400884
2017-11-20,-0.022736711911411356
2017-11-21,-0.013203886142901688
2017-11-22,0.006296754919329128
2017-11-24,-0.0069683628966886735
2017-11-27,-0.017149474725420832
2017-11-28,0.04130846051611203
2017-11-29,0.05642628836405361
2017-11-30,0.007947259433813025
2017-12-01,0.010512850196623402
2017-12-04,0.026041099861563888
2017-12-05,-0.00012668820340944187
2017-12-06,-0.015496300643736194
2017-12-07,0.009592152040252877
2017-12-08,0.0071736135805173795
2017-12-11,-0.007945550297113746
2017-12-12,0.015922670184682852
2017-12-13,0.004146003111467955
2017-12-14,-0.01776669582577317
2017-12-15,-0.006050511303168471
2017-12-18,0.004165068272256711
2017-12-19,-0.0007976699456890834
2017-12-20,-0.04630072456651546
2017-12-21,-0.020993079978108287
2017-12-22,0.009678538536522563
2017-12-26,0.0009822460817563439
2017-12-27,-0.00033836205175197254
2017-12-28,-0.002031020886200108
2017-12-29,-0.01963908560546812
2018-01-02,0.013562629152331862
2018-01-03,0.054787440016915046
2018-01-04,-0.006116478358420885
2018-01-05,0.021751202359855615
2018-01-08,0.014914400218762447
2018-01-09,0.0028260316224471005
2018-01-10,0.007608685671422144
2018-01-11,0.011497880682538097
2018-01-12,0.005652827402534033
2018-01-16,9.162661643946635e-05
2018-01-17,0.022176707662058037
2018-01-18,0.008666301542264776
2018-01-19,0.018783524854146805
2018-01-22,-0.04033501322510025
2018-01-23,-0.003909053280990116
2018-01-24,0.002494578807997083
2018-01-25,0.013473728230458448
2018-01-26,-0.011198612878886682
2018-01-29,0.006359176512632736
2018-01-30,-0.030842826529726475
2018-01-31,0.008320962580984803
2018-02-01,-0.030915127657009656
2018-02-02,-0.009786509623937678
2018-02-05,-0.03638813449090739
2018-02-06,0.013419877503821898
2018-02-07,-0.10554329283698372
2018-02-08,-0.022776545974250495
2018-02-09,-0.03966015694881575
2018-02-12,-0.003953608332573522
2018-02-13,-0.012261807481667497
2018-02-14,0.1535034146800507
2018-02-15,-0.011244925556183172
2018-02-16,0.0662131626023914
2018-02-20,0.03906685448088165
2018-02-21,0.010674819110213729
2018-02-22,-0.021965322041135216
2018-02-23,0.0060845307048125186
2018-02-26,-0.01244378588649897
2018-02-27,0.023277401146571064
2018-02-28,-0.0023186702107353963
2018-03-01,-0.016174066458441327
2018-03-02,0.021483700871834488
2018-03-05,0.0005313175206702603
2018-03-06,-0.006621745239447696
2018-03-07,0.006005593586117186
2018-03-08,0.005969667225945052
2018-03-09,0.0009320887803636602
2018-03-12,0.004966486264067704
2018-03-13,0.009389609130070475
2018-03-14,-0.021848203671339883
2018-03-15,-0.0023462220283674284
2018-03-16,0.004044989348503725
2018-03-19,-0.010618338827062423
2018-03-20,0.010637622948691527
2018-03-21,0.04481996779632702
2018-03-22,0.006546675289609505
2018-03-23,-0.04279645712158231
2018-03-26,0.01725098574208106
2018-03-27,-0.014945411191332969
2018-03-28,-0.010682401584417578
2018-03-29,0.011267256916366097
2018-04-02,-0.036984357392178535
2018-04-03,0.017675815700196384
2018-04-04,0.028990076031780054
2018-04-05,0.005739050774435928
2018-04-06,-0.029416258268186724
2018-04-09,-0.00304966192865308
2018-04-10,0.014727215612349243
2018-04-11,-6.216651259649542e-05
2018-04-12,0.01034962649237614
2018-04-13,-0.020671818516722174
2018-04-16,0.02588267523084342
2018-04-17,0.024525431327018454
2018-04-18,0.014195598993085756
2018-04-19,-0.002652069476927754
2018-04-20,-0.01923416535638356
2018-04-23,-0.0037354758230127016
2018-04-24,0.007226885073682299
2018-04-25,0.01927346825014009
2018-04-26,0.24440383101690033
2018-04-27,0.011479304646132116
2018-04-30,-0.009406752531945672
2018-05-01,0.006330682323267833
2018-05-02,-0.011243802801341407
