Date,QCOM
2015-10-07,0.005149184275251795
2015-10-08,0.018547875317303175
2015-10-09,0.002081506576237846
2015-10-12,0.00017274888143781197
2015-10-13,-0.004845048902827664
2015-10-14,0.019474902098046476
2015-10-15,0.010745216677856995
2015-10-16,0.010968876509741987
2015-10-19,-0.01352046952848085
2015-10-20,-0.0016920682027332656
2015-10-21,-0.0005084722835089206
2015-10-22,0.024758554093930796
2015-10-23,0.004964231088350868
2015-10-26,-0.02502875841022345
2015-10-27,0.0011820851312869252
2015-10-28,0.016700416070328794
2015-10-29,-0.004479569382032644
2015-10-30,-0.009666817533104721
2015-11-02,0.020531600453718823
2015-11-03,0.003792998288760785
2015-11-04,-0.010021339744246682
2015-11-05,-0.15250590446811585
2015-11-06,0.04601559889703499
2015-11-09,-0.008985545645476933
2015-11-10,-0.012655620208497753
2015-11-11,0.011096210419117458
2015-11-12,-0.005108774234443669
2015-11-13,-0.012171902435331616
2015-11-16,0.015979965062760337
2015-11-17,0.003979323332201634
2015-11-18,-0.09399787687677785
2015-11-19,0.008125279796498575
2015-11-20,0.025418146713471534
2015-11-23,-0.013099159953697148
2015-11-24,0.008984912435682446
2015-11-25,-0.0062742432764938405
2015-11-27,-0.0016448211077008112
2015-11-30,0.005150234671150278
2015-12-01,0.010452833790418614
2015-12-02,0.05172391751916261
2015-12-03,-0.008678602212724207
2015-12-04,0.018287964968446424
2015-12-07,0.0017191454063103517
2015-12-08,-0.056265132620403446
2015-12-09,-0.017987305682904076
2015-12-10,-0.0004118708572287133
2015-12-11,-0.022853370097389303
2015-12-14,-0.013274456599065454
2015-12-15,0.025411045479412975
2015-12-16,0.0010413267233686518
2015-12-17,-0.011025311516349778
2015-12-18,-0.0023141119161507184
2015-12-21,0.028041297997321246
2015-12-22,0.006357586572941276
2015-12-23,-0.000610998523878914
2015-12-24,0.010399445052858614
2015-12-28,0.0006059881073698925
2015-12-29,0.026219772162171306
2015-12-30,-0.009237583995016951
2015-12-31,-0.008331558025958752
2016-01-04,0.002600433996014173
2016-01-05,-0.019553317385372804
2016-01-06,-0.010174504415846441
2016-01-07,-0.05139811900362479
2016-01-08,-0.0056350536327449685
2016-01-11,0.004141327121669702
2016-01-12,0.009767428326736383
2016-01-13,-0.009028242962376809
2016-01-14,0.03535804203027548
2016-01-15,-0.04001675490904788
2016-01-19,0.005892629240973113
2016-01-20,-0.0034714120476132537
2016-01-21,0.02438485980654992
2016-01-22,0.0216789096620138
2016-01-25,-0.01019338726880159
2016-01-26,0.019756022971968212
2016-01-27,-0.02040387974945712
2016-01-28,-0.08289494787152407
2016-01-29,0.04014676519863225
2016-02-01,0.016982804166115528
2016-02-02,-0.06419430784269253
2016-02-03,0.03661613556341914
2016-02-04,0.0207919299596937
2016-02-05,-0.03591796626805899
2016-02-08,-0.0029527649645221254
2016-02-09,-0.006380135160900635
2016-02-10,-0.01490492276508737
2016-02-11,0.000931462305001185
2016-02-12,0.0362791488680585
2016-02-16,0.04869807291330486
2016-02-17,0.03595186351875168
2016-02-18,0.013839620228000449
2016-02-19,0.006927416980401224
2016-02-22,0.03763649598629337
2016-02-23,-0.0167704870796892
2016-02-24,0.021817116890195276
2016-02-25,0.002329129605528557
2016-02-26,-0.00038764138812807936
2016-02-29,-0.0068438163549459086
2016-03-01,0.025989465668293965
2016-03-02,0.014200739464344858
2016-03-03,-0.008892972007353728
2016-03-04,0.005345306861067156
2016-03-07,0.01215334043242744
2016-03-08,-0.015759598165018596
2016-03-09,-0.009721858808748984
2016-03-10,0.0013475550132393543
2016-03-11,0.0038444179112895327
2016-03-14,-0.0024892969814237498
2016-03-15,-0.008830936016620772
2016-03-16,-0.006391585255769439
2016-03-17,0.0015596591353657097
2016-03-18,0.0040866447385172755
2016-03-21,0.012017831516946798
2016-03-22,-0.003638703688675693
2016-03-23,-0.01980012875375392
2016-03-24,-0.002549344223182315
2016-03-28,-0.013173610920981571
2016-03-29,0.009962021139650057
2016-03-30,0.00591846997467238
2016-03-31,0.002941872483224639
2016-04-01,-0.005084217250117651
2016-04-04,-0.004520571546725027
2016-04-05,-0.011451222628658497
2016-04-06,0.010984706327602511
2016-04-07,-0.011655267459602214
2016-04-08,0.01059362346137993
2016-04-11,0.008702498458286412
2016-04-12,-0.003529438170848609
2016-04-13,0.021644989141816895
2016-04-14,-0.0019259591403458787
2016-04-15,-0.014666165831420663
2016-04-18,0.009596624789362407
2016-04-19,0.005431948377312645
2016-04-20,0.005015957212870514
2016-04-21,-0.008062838272425044
2016-04-22,0.01877283330499324
2016-04-25,-0.003989580022804029
2016-04-26,0.009155040333480358
2016-04-27,-0.0001887206844894962
2016-04-28,-0.014556062028226346
2016-04-29,-0.030884093085084108
2016-05-02,0.011678925623198833
2016-05-03,-0.007435288450835964
2016-05-04,-0.004731061711280127
2016-05-05,0.01267607071448218
2016-05-06,-0.004107208034768162
2016-05-09,0.005498667715106986
2016-05-10,0.018554827574926325
2016-05-11,0.0
2016-05-12,-0.012272667494758527
2016-05-13,-0.0036884404909954815
2016-05-16,0.011496676852740029
2016-05-17,0.0015413312764429588
2016-05-18,0.015387114109261413
2016-05-19,-0.0005681060815136973
2016-05-20,0.03335857388562746
2016-05-23,-0.0062363815189765415
2016-05-24,0.026024563174993354
2016-05-25,0.007015702829868298
2016-05-26,-0.004287277323957173
2016-05-27,0.0010867470205138119
2016-05-31,-0.006332771841180418
2016-06-01,-0.002367022659963247
2016-06-02,0.001642795899227334
2016-06-03,0.0010930134697073601
2016-06-06,-0.0009098351897520729
2016-06-07,-0.0009107531646995737
2016-06-08,0.0018230772817755536
2016-06-09,0.0007283863218823239
2016-06-10,-0.020916513121720937
2016-06-13,-0.018577207546756958
2016-06-14,-0.0024606635271876565
2016-06-15,0.011005533082633301
2016-06-16,0.0026275359540459675
2016-06-17,0.0024338545874562634
2016-06-20,0.006349101305512139
2016-06-21,-0.00018571282712753767
2016-06-22,0.0029694975384608746
2016-06-23,0.027942642400572204
2016-06-24,-0.061746478026988294
2016-06-27,-0.018802672981813262
2016-06-28,0.026789408585798036
2016-06-29,0.019805736741906
2016-06-30,0.00037314226298557074
2016-07-01,-0.01063997927821747
2016-07-05,-0.020000198184977558
2016-07-06,0.008278751026149944
2016-07-07,0.01069333474044143
2016-07-08,0.023804840829208418
2016-07-11,-0.0012916156572077009
2016-07-12,0.009238651732023762
2016-07-13,0.003844791038280393
2016-07-14,0.0009119288203165432
2016-07-15,-0.002369015693119092
2016-07-18,0.010959048285956063
2016-07-19,-0.0037939942022405804
2016-07-20,0.012332488219230386
2016-07-21,0.073629357199265
2016-07-22,0.020356955157875722
2016-07-25,-0.006868357563633354
2016-07-26,0.01020919321211533
2016-07-27,0.01890787279330608
2016-07-28,-0.001279806600720912
2016-07-29,0.002402741866462055
2016-08-01,-0.011665220890085926
2016-08-02,-0.020210298331464593
2016-08-03,0.006765950829311862
2016-08-04,-0.0004917974097168321
2016-08-05,0.01672684416573933
2016-08-08,-0.006774115071448095
2016-08-09,0.00665779534506683
2016-08-10,-0.004516858605048801
2016-08-11,0.00048621884158861484
2016-08-12,-0.00048598254771714533
2016-08-15,0.011667581889656553
2016-08-16,-0.005766627652216694
2016-08-17,0.0033836338055612813
2016-08-18,0.012202548401285318
2016-08-19,-0.004441392315720938
2016-08-22,0.0011153993304788834
2016-08-23,0.004138284786301849
2016-08-24,-0.007608322810412349
2016-08-25,0.0004790727296843933
2016-08-26,0.0052682169092108655
2016-08-29,0.00864829363182662
2016-08-30,-0.0006349985514120249
2016-08-31,0.002065346579059435
2016-09-01,0.0063423903007397975
2016-09-02,-0.0018908250585774056
2016-09-06,-0.00410434373753954
2016-09-07,-0.010461099144805863
2016-09-08,0.004164671554516053
2016-09-09,-0.03461499434459703
2016-09-12,0.02858579844968223
2016-09-13,-0.01542157517811682
2016-09-14,0.004894642265400373
2016-09-15,0.015424757702560354
2016-09-16,0.007195295485488584
2016-09-19,-0.0020637844614723733
2016-09-20,-0.002545539545290132
2016-09-21,0.01387555485452685
2016-09-22,-0.0007865153915236345
2016-09-23,-0.012122238851680178
2016-09-26,-0.0070115958143875945
2016-09-27,0.016048783490260732
2016-09-28,0.00221117892667988
2016-09-29,0.06304160329456199
2016-09-30,0.015567357601560916
2016-10-03,-0.020292225093638372
2016-10-04,-0.006407176978111773
2016-10-05,0.0023994904093738167
2016-10-06,0.010472732557830433
2016-10-07,0.009623979290209528
2016-10-10,-0.013784859971988528
2016-10-11,-0.017249325241001867
2016-10-12,-0.0004539301075772162
2016-10-13,-0.005449561368771394
2016-10-14,0.0
2016-10-17,-0.00776247102389116
2016-10-18,0.013958958258705634
2016-10-19,-0.004689632077669481
2016-10-20,0.02355967744142884
2016-10-21,0.008761555170441415
2016-10-24,0.0019137022730641995
2016-10-25,-0.005142538777851646
2016-10-26,0.007236683401336874
2016-10-27,0.027712620675239608
2016-10-28,-0.02411144971315271
2016-10-31,0.0046780190314201775
2016-11-01,-0.005529848105705337
2016-11-02,-0.018290810859854734
2016-11-03,-0.0020866693213108523
2016-11-04,-0.003286303031219462
2016-11-07,0.02592578032434134
2016-11-08,-0.0027754599574851824
2016-11-09,-0.00571237227489052
2016-11-10,-0.0231292548223202
2016-11-11,0.008596057099380383
2016-11-14,-0.014204415208759591
2016-11-15,0.012740441826528226
2016-11-16,-0.007038976454231238
2016-11-17,0.005580762939910944
2016-11-18,0.009599620509150197
2016-11-21,-0.0031199897786332587
2016-11-22,0.018032809002064498
2016-11-23,-0.0026351382017235636
2016-11-25,0.002348351217845046
2016-11-28,-0.009740075781089375
2016-11-29,-0.00491840679864175
2016-11-30,0.020368574129654204
2016-12-01,-0.0582707988710659
2016-12-02,0.026184526921971374
2016-12-05,0.007898044453024555
2016-12-06,0.01642529346007615
2016-12-07,0.013195019808102115
2016-12-08,0.0030729317087108132
2016-12-09,-0.00043755481323326517
2016-12-12,-0.0007296712243689552
2016-12-13,0.012706100317606772
2016-12-14,-0.025670655440979795
2016-12-15,0.0069571451751597735
2016-12-16,-0.023078246162327454
2016-12-19,0.00842609289789209
2016-12-20,-0.0016412339179504576
2016-12-21,0.0037362878157767287
2016-12-22,-0.005955649698643817
2016-12-23,0.0014976702344839943
2016-12-27,0.005833074873660582
2016-12-28,-0.02230496352042277
2016-12-29,0.0044107267063728806
2016-12-30,-0.012719668429537534
2017-01-03,0.0030678241032211506
2017-01-04,0.001070184948605224
2017-01-05,0.0012220982027602023
2017-01-06,-0.0003053726430315429
2017-01-09,0.0018315427281976326
2017-01-10,-0.00030498103321041636
2017-01-11,0.007161220243320443
2017-01-12,0.0003029049062703848
2017-01-13,0.011494119391364466
2017-01-17,-0.04022122057626898
2017-01-18,0.014643814757191675
2017-01-19,-0.010593993076834396
2017-01-20,-0.024208527032325566
2017-01-23,-0.1272265322836813
2017-01-24,0.002186795314867318
2017-01-25,0.034545181394382674
2017-01-26,-0.050088084748077244
2017-01-27,0.0035154698632848813
2017-01-30,-0.011615095314635338
2017-01-31,-0.0033572242838232347
2017-02-01,-0.0052407540004552056
2017-02-02,-0.009219342055517
2017-02-03,0.006076620701191082
2017-02-06,-0.001886938984080988
2017-02-07,0.007374627362231045
2017-02-08,-0.0071329827792886435
2017-02-09,-0.00018900576303226835
2017-02-10,0.02117986183897913
2017-02-13,0.017222124047657106
2017-02-14,0.010012772460998631
2017-02-15,0.01820450992056144
2017-02-16,0.006904123632549997
2017-02-17,-0.007384110882903583
2017-02-21,0.005136472952388171
2017-02-22,0.00616729509129299
2017-02-23,0.0007007043495343979
2017-02-24,0.0013999203184691389
2017-02-27,0.0007057334555637951
2017-02-28,-0.004407006544979053
2017-03-01,0.009383915354923333
2017-03-02,-0.011226255710080957
2017-03-03,0.0012418325173559897
2017-03-06,0.0001774268161007786
2017-03-07,0.004960119526997708
2017-03-08,0.01833224986902282
2017-03-09,0.003461954281100965
2017-03-10,0.011557753898810752
2017-03-13,-0.00306954070953791
2017-03-14,-0.0041054588042338525
2017-03-15,0.005152917212853936
2017-03-16,-0.002904959877035318
2017-03-17,-0.013710251197581735
2017-03-20,0.0045178857328986854
2017-03-21,-0.017471012617401804
2017-03-22,0.00422510451150937
2017-03-23,-0.004032103157421085
2017-03-24,0.001936288356465088
2017-03-27,-0.004568058524272889
2017-03-28,0.012707903486406602
2017-03-29,-0.0003487067249701159
2017-03-30,-0.0027895425560594544
2017-03-31,0.0024475417140621403
2017-04-03,-0.0146495621602597
2017-04-04,0.003185887590043901
2017-04-05,-0.0037048679719777766
2017-04-06,0.0010623852909414921
2017-04-07,-0.0037146986197893472
2017-04-10,0.0035509991007816044
2017-04-11,-0.020700770794543577
2017-04-12,-0.0354107854420338
2017-04-13,-0.01123825280553059
2017-04-17,0.0018944066334503074
2017-04-18,-0.004159778029381167
2017-04-19,-0.0011390338986807524
2017-04-20,0.000950625928015203
2017-04-21,-0.00303851425620405
2017-04-24,0.005905081080036734
2017-04-25,0.003597482414618547
2017-04-26,0.0007547781628352013
2017-04-27,0.0032050044615683504
2017-04-28,0.009960599993633856
2017-05-01,-0.002605302502391993
2017-05-02,-0.0057834493605634085
2017-05-03,0.022518236827865357
2017-05-04,0.007707891087843199
2017-05-05,0.00036421835256206236
2017-05-08,-0.005643503264403216
2017-05-09,0.009703556931399904
2017-05-10,0.0032637863982323267
2017-05-11,-0.011747760392936346
2017-05-12,0.011704535680388872
2017-05-15,0.001445902714912073
2017-05-16,0.00992784810837155
2017-05-17,-0.010545065845732893
2017-05-18,0.013728140232999175
2017-05-19,0.027619435731866426
2017-05-22,0.027917467575581556
2017-05-23,-0.001011864733451051
2017-05-24,-0.009794255832315857
2017-05-25,-0.0032399030338119417
2017-05-26,-0.006220019085628414
2017-05-30,-0.003129186646222748
2017-05-31,-0.0012207349776430787
2017-06-01,0.023572418769349568
2017-06-02,-0.000682388957826463
2017-06-05,0.004779741878733423
2017-06-06,-0.011212824481356298
2017-06-07,-0.011512151964704231
2017-06-08,0.010255506892360433
2017-06-09,-0.018410186663988526
2017-06-12,0.00771268302061201
2017-06-13,0.000869690196457773
2017-06-14,-0.009211051450259355
2017-06-15,-0.00140340315500187
2017-06-16,-0.0019322560258375754
2017-06-19,0.013903689450693202
2017-06-20,-0.014233524777104933
2017-06-21,-0.00810022376082875
2017-06-22,0.0024856666032486707
2017-06-23,0.00779139450482047
2017-06-26,-0.006149710983813894
2017-06-27,-0.019979033189631568
2017-06-28,0.01316981279478524
2017-06-29,-0.01923071407010557
2017-06-30,0.00254164647046351
2017-07-03,-0.004889368870217403
2017-07-05,0.009099165147523847
2017-07-06,-0.011902888249201271
2017-07-07,0.01022083177718236
2017-07-10,0.005239537360090196
2017-07-11,-0.005571312898771219
2017-07-12,0.015723945508178794
2017-07-13,0.0005334712760114435
2017-07-14,0.010314907155724695
2017-07-17,-0.006160868274359799
2017-07-18,-0.0030110414643788053
2017-07-19,0.008704877776772424
2017-07-20,-0.04948922123166155
2017-07-21,-0.0024087784563785464
2017-07-24,-0.011515590015040766
2017-07-25,0.0009393791533498508
2017-07-26,-0.0024404315985863123
2017-07-27,-0.012231831059451914
2017-07-28,0.007430089221185154
2017-07-31,0.005862279176732876
2017-08-01,0.004136241208171576
2017-08-02,-0.00449354717896322
2017-08-03,-0.004137618359284723
2017-08-04,-0.006232214062250052
2017-08-07,0.0015203065139619554
2017-08-08,-0.007779956807385746
2017-08-09,0.009179679359516468
2017-08-10,-0.00814843059863768
2017-08-11,0.007259838134784369
2017-08-14,0.015743725610354975
2017-08-15,0.005975614115119043
2017-08-16,-0.010395382855309498
2017-08-17,-0.019508534834015823
2017-08-18,-0.006696072074005799
2017-08-21,0.001155899623344725
2017-08-22,0.007117979741744662
2017-08-23,-0.0022922669296330245
2017-08-24,0.004977777568134112
2017-08-25,-0.008763438079566033
2017-08-28,0.006801355189895331
2017-08-29,0.0
2017-08-30,0.005983463261747257
2017-08-31,0.002878006629547736
2017-09-01,-0.004208831481786968
2017-09-05,-0.03880896229387709
2017-09-06,0.008394796327749532
2017-09-07,-0.0013872064179868415
2017-09-08,-0.014688632740186836
2017-09-11,0.01873480478619438
2017-09-12,0.006525757863572901
2017-09-13,0.0021611494829583133
2017-09-14,0.009214064258319388
2017-09-15,0.013791487606284791
2017-09-18,0.0011498023894986886
2017-09-19,0.0009569187467466378
2017-09-20,-0.006118425143458839
2017-09-21,0.0009618891755824865
2017-09-22,0.0011532478630016385
2017-09-25,-0.009023203822087544
2017-09-26,-0.009492167021834308
2017-09-27,0.00821437474338671
2017-09-28,0.003879559930515253
2017-09-29,0.0017392770464235152
2017-10-02,0.0007714991317357978
2017-10-03,0.0026985717810881216
2017-10-04,-0.001153469655640893
2017-10-05,0.0075058953054358835
2017-10-06,0.002673985627808406
2017-10-09,0.0074302871039868545
2017-10-10,0.018721526454527293
2017-10-11,0.004640796876432596
2017-10-12,-0.020694601823448178
2017-10-13,-0.0033963353811783392
2017-10-16,-0.00833018985430467
2017-10-17,0.000572636850903363
2017-10-18,-0.003815900823594065
2017-10-19,0.0015323327322354086
2017-10-20,-0.005163587228823152
2017-10-23,0.026335950717074397
2017-10-24,0.016107916934798405
2017-10-25,-0.007557626295868203
2017-10-26,-0.0007430143422569868
2017-10-27,0.014312420178924645
2017-10-30,0.001649053237009701
2017-10-31,-0.06677631968111586
2017-11-01,0.048029947408309015
2017-11-02,0.025813702514736248
2017-11-03,0.1270968607436156
2017-11-06,0.01148696533175797
2017-11-07,0.025271856954355076
2017-11-08,0.021684800141645644
2017-11-09,-0.013589876933371658
2017-11-10,-0.0004643870547864637
2017-11-13,0.029734870146344905
2017-11-14,-0.007369384866452333
2017-11-15,-0.005908974276870205
2017-11-16,0.007620638202380681
2017-11-17,0.00922714753852949
2017-11-20,-0.003747209117923256
2017-11-21,0.003009169701802872
2017-11-22,0.021898820895437376
2017-11-24,0.011448955687474616
2017-11-27,-0.011173974915422158
2017-11-28,0.011987455375587874
2017-11-29,-0.027200778054323305
2017-11-30,-0.002706245663761875
2017-12-01,-0.012812657971964403
2017-12-04,-0.014200700864305693
2017-12-05,0.0020135889906143234
2017-12-06,0.004483184949749974
2017-12-07,0.00384711401017257
2017-12-08,-0.015177107331803774
2017-12-11,0.0146328312718349
2017-12-12,-0.004909806631183233
2017-12-13,0.0006168435249949145
2017-12-14,-0.0030816719314252783
2017-12-15,0.0009274814905892992
2017-12-18,0.009573540024921279
2017-12-19,-0.013459497166502077
2017-12-20,0.0015502832748433004
2017-12-21,-0.0032507785813591372
2017-12-22,0.0052802858335652125
2017-12-26,-0.006642912972290915
2017-12-27,0.003732354207330202
2017-12-28,-0.002478887695803733
2017-12-29,-0.0055919711662272276
2018-01-02,0.018431795634992643
2018-01-03,0.011349815021099108
2018-01-04,0.0013647783181283124
2018-01-05,0.00666349987156889
2018-01-08,-0.0030087444365946014
2018-01-09,-0.015089752558601566
2018-01-10,-0.00015299299215210116
2018-01-11,0.0026048390209056915
2018-01-12,-0.0007644436275733302
2018-01-16,0.0438975228614793
2018-01-17,-0.0033702335817451523
2018-01-18,0.00044110599626123737
2018-01-19,-0.00014667460402972843
2018-01-22,0.009259065758789875
2018-01-23,-0.004805627790871458
2018-01-24,-0.005267601872078975
2018-01-25,-0.008237613589051396
2018-01-26,0.01646368124585096
2018-01-29,-0.017656474681483125
2018-01-30,-0.004901859277377518
2018-01-31,0.01880880221811765
2018-02-01,-0.02124538712852775
2018-02-02,-0.010928193905532013
2018-02-05,-0.06568808655728853
2018-02-06,0.04325303717019069
2018-02-07,0.00993782599359494
2018-02-08,-0.04028292554536017
2018-02-09,0.025152269825003515
2018-02-12,0.026098011943125998
2018-02-13,0.000609044602503106
2018-02-14,0.01354649508937511
2018-02-15,-0.019672841087453707
2018-02-16,-0.006587016193704276
2018-02-20,-0.013261242039987353
2018-02-21,-0.009219999166360071
2018-02-22,-0.019243158477527667
2018-02-23,0.018334013007445416
2018-02-26,0.05780153856224546
2018-02-27,-0.0010541545448143896
2018-02-28,-0.020198899938885462
2018-03-01,-0.0006154510463022289
2018-03-02,-0.003386746171133548
2018-03-05,-0.0112756145656141
2018-03-06,-0.02921414969460845
2018-03-07,0.005632289897369969
2018-03-08,-0.010721821929696396
2018-03-09,0.019572925491016635
2018-03-12,-0.0034903034254166743
2018-03-13,-0.049514380867789365
2018-03-14,0.0070352020172281815
2018-03-15,-0.003825845701261099
2018-03-16,0.012189195703095068
2018-03-19,-0.03711661041429304
2018-03-20,-0.0018844767970193077
2018-03-21,-0.024888370686502848
2018-03-22,-0.02165092006131042
2018-03-23,-0.03454512282230482
2018-03-26,0.046030878718322565
2018-03-27,-0.02298215061231912
2018-03-28,-0.002553197638298532
2018-03-29,0.012979837311106968
2018-04-02,-0.028875693574398786
2018-04-03,0.018026215918514055
2018-04-04,0.0038338672656867967
2018-04-05,0.0009092075952514822
2018-04-06,-0.034883798796637056
2018-04-09,0.005836017686373873
2018-04-10,0.025079356264876562
2018-04-11,0.004382097281146358
2018-04-12,0.0034535987368182752
2018-04-13,0.009601422890525901
2018-04-16,-0.017225706212867675
2018-04-17,0.010589493615995815
2018-04-18,-0.0021679231936734267
2018-04-19,-0.048161970583821434
2018-04-20,-0.021495296879523007
2018-04-23,-0.01769060879077755
2018-04-24,-0.01167619395830366
2018-04-25,-0.0038045842287806053
2018-04-26,0.014472443154325498
2018-04-27,0.012681073591688907
2018-04-30,-0.00195672983183226
2018-05-01,-0.0037247775926628757
