Date,CCI
2015-09-30,0.017283521133071744
2015-10-01,0.009129010718007535
2015-10-02,0.004397172890697076
2015-10-05,0.01851445358784254
2015-10-06,-0.008229337709795392
2015-10-07,0.006192256009973862
2015-10-08,0.004799649846934484
2015-10-09,-0.005511947747492751
2015-10-12,0.003818683465154793
2015-10-13,-0.004417732497565385
2015-10-14,-0.00813358000273634
2015-10-15,0.010437103596365738
2015-10-16,0.004180865303518022
2015-10-19,0.011021683739228516
2015-10-20,0.0073885364401793385
2015-10-21,-0.0004812926875473744
2015-10-22,0.04402747399908691
2015-10-23,-0.01693736148501601
2015-10-26,0.012306661000408337
2015-10-27,-0.006831441765048352
2015-10-28,0.002448360058958654
2015-10-29,-0.00372141899001055
2015-10-30,-0.002450904011819688
2015-11-02,0.026795889730915734
2015-11-03,-0.0012537751073568026
2015-11-04,-0.003422756068485855
2015-11-05,-0.009159742539649685
2015-11-06,-0.021030789637127567
2015-11-09,-0.00920687039801249
2015-11-10,0.004646518094888918
2015-11-11,0.003557234981393931
2015-11-12,-0.005671698050125462
2015-11-13,-0.0058230224724996615
2015-11-16,0.01099692152475873
2015-11-17,0.00319222459610069
2015-11-18,0.012021260481642315
2015-11-19,0.003260791939830421
2015-11-20,0.01044658777003038
2015-11-23,0.004021132357582502
2015-11-24,-0.007665952200356707
2015-11-25,-0.004381544486045108
2015-11-27,-0.0032425998194614003
2015-11-30,-0.0018593112535288947
2015-12-01,0.015947298608108174
2015-12-02,-0.016613186117214074
2015-12-03,-0.012466689982183699
2015-12-04,0.004129436110140716
2015-12-07,0.015627137504533373
2015-12-08,-0.0054375095568719445
2015-12-09,-0.006629920699738445
2015-12-10,0.00023379467256745556
2015-12-11,-0.007024154894572865
2015-12-14,0.004480075691777774
2015-12-15,0.0070422926569775335
2015-12-16,0.01242437592225909
2015-12-17,-0.00360600373682074
2015-12-18,-0.009806114006596034
2015-12-21,0.013086398880701067
2015-12-22,0.012917422893746533
2015-12-23,0.002987370420635127
2015-12-24,-0.00412379027843246
2015-12-28,0.0016102142495388883
2015-12-29,0.010564971227611686
2015-12-30,-0.011136436439140085
2015-12-31,-0.006550096799140537
2016-01-04,-0.01226130376287815
2016-01-05,0.02049382825428503
2016-01-06,-0.008376886417560292
2016-01-07,-0.0248816114188799
2016-01-08,-0.01400415611968997
2016-01-11,0.007341989833436147
2016-01-12,0.00442114545694694
2016-01-13,-0.015227007783091384
2016-01-14,0.014254736022965009
2016-01-15,-0.05764622919903173
2016-01-19,0.004802525459207674
2016-01-20,-0.016100543497558628
2016-01-21,0.011633838987142875
2016-01-22,0.0314669396147349
2016-01-25,-0.005268284206927265
2016-01-26,0.029806422846802016
2016-01-27,-0.0050230381264178
2016-01-28,0.01947366592249633
2016-01-29,0.01638911670412302
2016-02-01,0.007192504956079704
2016-02-02,-0.0070255870555286926
2016-02-03,0.006495592339776035
2016-02-04,-0.006338505622978108
2016-02-05,-0.025052412432097326
2016-02-08,-0.028075156603121876
2016-02-09,0.006120285054485919
2016-02-10,-0.004501352198288067
2016-02-11,-0.0039104912230759625
2016-02-12,0.01987482794695561
2016-02-16,0.01046538627955651
2016-02-17,0.008095268020280377
2016-02-18,0.015824504346654944
2016-02-19,-0.006510464524055792
2016-02-22,0.01521215005967158
2016-02-23,-0.004725810213263015
2016-02-24,-0.0005788937584805254
2016-02-25,0.005098314877793664
2016-02-26,-0.010952326991160444
2016-02-29,0.008276135471177115
2016-03-01,0.014335376377057285
2016-03-02,0.007635982846289302
2016-03-03,-0.005881517518623092
2016-03-04,-0.00728185493563438
2016-03-07,-0.01123255171992521
2016-03-08,-0.009156826082998615
2016-03-09,-0.00304169084009398
2016-03-10,-0.002581728398595051
2016-03-11,0.00917693645454376
2016-03-14,-0.009093486110358762
2016-03-15,0.0035295909440553608
2016-03-16,0.007048716074947281
2016-03-17,0.011410098555353132
2016-03-18,0.005117613684694211
2016-03-21,-0.005785719240782972
2016-03-22,0.0009310657588115223
2016-03-23,-0.00395351106527031
2016-03-24,-0.0009340222834757217
2016-03-28,0.0012853507359691374
2016-03-29,0.008869193190700564
2016-03-30,0.005552146735712915
2016-03-31,-0.004945997909098887
2016-04-01,0.007051917698926546
2016-04-04,-0.001033284127800127
2016-04-05,-0.009997460666820501
2016-04-06,0.00975021799056952
2016-04-07,-0.0025290974339330363
2016-04-08,0.014752216148539832
2016-04-11,-0.006133071528367284
2016-04-12,0.001942134864567402
2016-04-13,0.0025091314133363074
2016-04-14,-0.008418583849845174
2016-04-15,0.0013766656959408596
2016-04-18,0.003437444847600002
2016-04-19,0.005823216759483163
2016-04-20,-0.005562692715202822
2016-04-21,-0.019520356232230363
2016-04-22,0.021655393656783595
2016-04-25,-0.006495450542252201
2016-04-26,0.004358611506977805
2016-04-27,0.0020558841364217706
2016-04-28,-0.006838653672972095
2016-04-29,-0.0029836317018465675
2016-05-02,0.007481336690697837
2016-05-03,-0.014166076596990873
2016-05-04,0.018773981339393897
2016-05-05,0.0003411029860906911
2016-05-06,0.004548522079760753
2016-05-09,0.012791304397323122
2016-05-10,0.012406503630446819
2016-05-11,-0.005078297252420927
2016-05-12,0.0037729551091063573
2016-05-13,-0.006743643585984893
2016-05-16,0.005564727602638264
2016-05-17,-0.0025454272687228663
2016-05-18,0.004105879323837769
2016-05-19,-0.01060914703509952
2016-05-20,0.0043559122272454065
2016-05-23,0.004893066346845609
2016-05-24,0.010292747422562254
2016-05-25,-0.0023000501431862386
2016-05-26,-0.002964979939426904
2016-05-27,-0.00010994694367805202
2016-05-31,0.00010995903333754775
2016-06-01,-0.00010994694367805202
2016-06-02,0.011013070972433425
2016-06-03,0.010457390000514932
2016-06-06,0.003018556578826992
2016-06-07,0.01053282282498147
2016-06-08,-0.00031887675514441494
2016-06-09,0.004575195102354934
2016-06-10,-0.003071230026974847
2016-06-13,0.003930431049894878
2016-06-14,-0.008889107514638672
2016-06-15,0.012773195105094004
2016-06-16,0.007343598365555204
2016-06-17,-0.002535816478176134
2016-06-20,0.0
2016-06-21,0.010168583798547237
2016-06-22,-0.0013633715329602891
2016-06-23,0.008819797050181322
2016-06-24,0.003747113285029302
2016-06-27,0.007673071643493179
2016-06-28,0.018728055818094225
2016-06-29,0.013434349035921889
2016-06-30,0.010963735979804712
2016-07-01,-0.0024646362618108153
2016-07-05,0.013639149772799453
2016-07-06,-0.006240209201340607
2016-07-07,-0.004022960730981406
2016-07-08,0.0067976236013840285
2016-07-11,-0.01624281180332865
2016-07-12,-0.0038790213029102905
2016-07-13,-0.003494700753814195
2016-07-14,-0.0033064322484726016
2016-07-15,0.006433612531968613
2016-07-18,-0.007192099305103561
2016-07-19,0.002716575117428066
2016-07-20,-0.011739822033440817
2016-07-21,-0.0022334202291478533
2016-07-22,0.006105558833895186
2016-07-25,-0.015677182195716788
2016-07-26,-0.005959980260024977
2016-07-27,-0.006925701400323558
2016-07-28,0.005204865463301012
2016-07-29,0.00476299418858539
2016-08-01,0.007317385626850026
2016-08-02,-0.009003478269141496
2016-08-03,-0.007742878296959854
2016-08-04,0.00790729466042528
2016-08-05,-0.006709931631209365
2016-08-08,-0.003325690725027086
2016-08-09,-0.0008341392524325864
2016-08-10,0.0036522758887411744
2016-08-11,0.0010400060494375474
2016-08-12,0.0025971989251558636
2016-08-15,-0.003211913345311901
2016-08-16,-0.01465549811850586
2016-08-17,-0.0023210544001722733
2016-08-18,-0.0029599416625130104
2016-08-19,-0.009862232056427
2016-08-22,0.003641180968413149
2016-08-23,0.0
2016-08-24,0.011311615117352458
2016-08-25,-0.0029545905006709283
2016-08-26,-0.01301707441129607
2016-08-29,0.005039337668737431
2016-08-30,0.004908141513474629
2016-08-31,0.006157564698321183
2016-09-01,-0.0002112841133617982
2016-09-02,0.013826087992671043
2016-09-06,0.02050809618049243
2016-09-07,0.008364634423664308
2016-09-08,-0.012038360523753622
2016-09-09,-0.04454231462085678
2016-09-12,0.006644699163514067
2016-09-13,-0.021931128560154556
2016-09-14,0.004451480912289085
2016-09-15,0.0007655140594238219
2016-09-16,-0.011917878417719852
2016-09-19,0.015824017224034037
2016-09-20,-0.0025055885401491507
2016-09-21,0.020421695743507273
2016-09-22,0.014875844186559961
2016-09-23,0.0036909211593161295
2016-09-26,0.0045175330243250045
2016-09-27,-0.006589092048133405
2016-09-28,-0.00642227882696611
2016-09-29,-0.003814966792411223
2016-09-30,0.0021274777186208738
2016-10-03,-0.008385725695498114
2016-10-04,-0.027402822791672388
2016-10-05,-0.019810807258197616
2016-10-06,-0.0024699885984430514
2016-10-07,-0.006078406645787071
2016-10-10,0.004529732522689844
2016-10-11,0.00338238158420312
2016-10-12,0.027527829811993865
2016-10-13,0.004046041697358449
2016-10-14,0.002286922279921333
2016-10-17,-0.0004341735693712545
2016-10-18,-0.0018483331277709958
2016-10-19,-0.0011978121810681808
2016-10-20,-0.0018535581485288333
2016-10-21,0.03692343194283443
2016-10-24,0.0023178474484506495
2016-10-25,-0.012612908035358084
2016-10-26,-0.015009628917629803
2016-10-27,-0.018912733444427676
2016-10-28,0.004846922572167456
2016-10-31,-0.0025215792226582767
2016-11-01,-0.01153933800335516
2016-11-02,-0.02268213041487599
2016-11-03,-0.002616820168783174
2016-11-04,0.001597368686759859
2016-11-07,0.014007398596994403
2016-11-08,0.008534989078493815
2016-11-09,-0.04532270957965867
2016-11-10,-0.0330102509981548
2016-11-11,-0.007841098530003143
2016-11-14,-0.0031610936253744226
2016-11-15,0.009757223909490298
2016-11-16,0.027781384082683047
2016-11-17,0.00023485686903845782
2016-11-18,-0.001292697479616689
2016-11-21,-0.005293681513229176
2016-11-22,0.01028969077057007
2016-11-23,-0.014750886374362282
2016-11-25,0.007247958259471332
2016-11-28,-0.004954235298308962
2016-11-29,0.010432678158909692
2016-11-30,-0.020767157887750853
2016-12-01,-0.02312509875574653
2016-12-02,0.004293223515659417
2016-12-05,0.01685361066941704
2016-12-06,0.0021621452240876415
2016-12-07,0.01558011715321106
2016-12-08,0.003067689816379726
2016-12-09,0.006706249876675896
2016-12-12,0.014958440094691827
2016-12-13,0.012780765105343761
2016-12-14,-0.009194496823865972
2016-12-15,-0.0037121670275797047
2016-12-16,-0.0022121163476110928
2016-12-19,0.018203635653219807
2016-12-20,0.0035521754861305155
2016-12-21,-0.005024255088615481
2016-12-22,0.0
2016-12-23,0.0012624064240538413
2016-12-27,0.0033243447377189206
2016-12-28,-0.008682857447085635
2016-12-29,0.0027659221890132812
2016-12-30,-0.002758292965296727
2017-01-03,0.0003457324629347891
2017-01-04,0.0059906040493997725
2017-01-05,-0.0009160428389889397
2017-01-06,-0.019944949746087515
2017-01-09,0.0026903889649536605
2017-01-10,-0.015980692507848393
2017-01-11,0.009957576246811595
2017-01-12,-0.0002351385440119147
2017-01-13,0.0058699164791322644
2017-01-17,0.019607896491376398
2017-01-18,-0.0018316810882667012
2017-01-19,-0.016054832528840324
2017-01-20,0.011887987448560233
2017-01-23,0.002764642033187714
2017-01-24,0.006891740044477235
2017-01-25,-0.005476051090265166
2017-01-26,0.009520614647921422
2017-01-27,-0.013180241201488085
2017-01-30,-0.0010359924179963453
2017-01-31,0.01233262729049911
2017-02-01,-0.01343510210098553
2017-02-02,0.01292557695680574
2017-02-03,0.011051671161727006
2017-02-06,-0.01915733602752756
2017-02-07,0.004366151499576754
2017-02-08,0.0027454185293360744
2017-02-09,0.00136851796357651
2017-02-10,-0.0025058707604412866
2017-02-13,0.030378878833413836
2017-02-14,0.00033233149110700744
2017-02-15,-0.0023265088033781467
2017-02-16,0.005108565061478387
2017-02-17,-0.014032882183687811
2017-02-21,0.008629420126033072
2017-02-22,0.006444073200305045
2017-02-23,0.00750771844598308
2017-02-24,0.014573575285973028
2017-02-27,-0.00021619552789131635
2017-02-28,0.010370375229552531
2017-03-01,-0.005559491029245578
2017-03-02,-0.003440477409086151
2017-03-03,-0.01014145413994827
2017-03-06,0.0022888274232868433
2017-03-07,-0.005001965104044381
2017-03-08,-0.009726597905107881
2017-03-09,-0.0011039406594646195
2017-03-10,-0.0025409291041422755
2017-03-13,0.0035445141916594647
2017-03-14,-0.010486171150471013
2017-03-15,0.013754259329884277
2017-03-16,-0.0033358184731536733
2017-03-17,0.0020081541269216796
2017-03-20,0.012138158712195812
2017-03-21,-0.0020900509044138316
2017-03-22,0.011245753122420599
2017-03-23,0.013955433944466522
2017-03-24,0.007311640943620246
2017-03-27,0.002989253644029688
2017-03-28,0.006598298733733188
2017-03-29,-0.0004230050304588895
2017-03-30,0.0008462545942817812
2017-03-31,-0.0017965295367189382
2017-04-03,-0.0023295592534777754
2017-04-04,-0.004244624253974316
2017-04-05,-0.0014921799479828968
2017-04-06,0.007364864122070269
2017-04-07,0.0012714767022499185
2017-04-10,0.005079221343492479
2017-04-11,0.008844226463977867
2017-04-12,0.006574794954740559
2017-04-13,-0.004665956305798691
2017-04-17,0.0031252196756517137
2017-04-18,0.005088117346446985
2017-04-19,-0.0027896737621355694
2017-04-20,-0.004972701053920114
2017-04-21,-0.00531068139687485
2017-04-24,-0.008583853424786958
2017-04-25,-0.004645650488489972
2017-04-26,0.002440192465756441
2017-04-27,0.005502697931878853
2017-04-28,-0.004420476641422311
2017-05-01,0.000951645282528446
2017-05-02,-0.0035908554874417575
2017-05-03,-0.0029675712924406294
2017-05-04,0.007547477105001477
2017-05-05,0.01202788409826927
2017-05-08,-0.005838108942613829
2017-05-09,-0.0042997457302941244
2017-05-10,-0.0025278014658333126
2017-05-11,-0.0030616433980107383
2017-05-12,-0.003812701087484549
2017-05-15,0.017754471268551564
2017-05-16,0.0020890572736793622
2017-05-17,0.02282939049861188
2017-05-18,0.005401483797954132
2017-05-19,0.008008288118706464
2017-05-22,0.004726231388002544
2017-05-23,0.008707955691667157
2017-05-24,0.003869746566198762
2017-05-25,0.01591413539942299
2017-05-26,0.0002916554799288207
2017-05-30,0.006905857393460391
2017-05-31,-0.018064071612888144
2017-06-01,0.0177077979032072
2017-06-02,0.011019843725141865
2017-06-05,-0.010804331087722385
2017-06-06,-0.002899149781835253
2017-06-07,0.0004844405455313172
2017-06-08,-0.01966855487593233
2017-06-09,0.008697160666523596
2017-06-12,0.0014696167769263635
2017-06-13,-0.0007826454255130955
2017-06-14,0.0072152010965618185
2017-06-15,-0.005985675056172424
2017-06-16,-0.0011849324605285316
2017-06-19,-0.000889569804546797
2017-06-20,-0.004649270193486488
2017-06-21,-0.01113080390031318
2017-06-22,0.0024118826400854054
2017-06-23,0.0010027995264143552
2017-06-26,-0.0009015089735701087
2017-06-27,0.0216543529704607
2017-06-28,-0.007163514896028733
2017-06-29,-0.011365861529656685
2017-06-30,0.0014997321223833016
2017-07-03,-0.008684550490985377
2017-07-05,-0.003020782327395888
2017-07-06,-0.006463840079887873
2017-07-07,0.011182040964511586
2017-07-10,-0.003015923357249317
2017-07-11,-0.008873534528661242
2017-07-12,0.017905741916597773
2017-07-13,0.0025988821927540595
2017-07-14,0.007875722818976083
2017-07-17,-0.04243308386466238
2017-07-18,-0.0017562443511645043
2017-07-19,0.020902596942656393
2017-07-20,-0.014088908960923185
2017-07-21,0.019533185763104477
2017-07-24,-0.0003024617946381092
2017-07-25,0.0036312829396603075
2017-07-26,0.0006029172477917122
2017-07-27,0.006327884155905572
2017-07-28,0.003892609304325001
2017-07-31,0.0
2017-08-01,0.0030819760830878007
2017-08-02,0.009118699222623317
2017-08-03,-0.008741576688906072
2017-08-04,0.010899711177138283
2017-08-07,-0.00852750354049392
2017-08-08,-0.011072898667015219
2017-08-09,0.007397821318722908
2017-08-10,-0.0005954242516456043
2017-08-11,0.001389975081767858
2017-08-14,0.015072153083421913
2017-08-15,0.006740304679588638
2017-08-16,0.007083065699513336
2017-08-17,0.0033723300168504444
2017-08-18,-0.00019218811940613367
2017-08-21,0.006819242800671255
2017-08-22,0.008680461731779054
2017-08-23,0.00340472934809144
2017-08-24,0.006032202468180037
2017-08-25,0.0023418923900546673
2017-08-28,0.0005608085339063873
2017-08-29,-0.00028039603755913856
2017-08-30,0.002336163406297498
2017-08-31,0.010907270955781811
2017-09-01,-0.013187391598613818
2017-09-05,0.00018693437947714386
2017-09-06,-0.009529885339873978
2017-09-07,0.009244382984560096
2017-09-08,-0.004673238872445973
2017-09-11,0.004132038379108582
2017-09-12,-0.006733675394739347
2017-09-13,-0.0118630684797707
2017-09-14,0.007788311385401148
2017-09-15,0.006392651847087594
2017-09-18,-0.009385673367542702
2017-09-19,-0.02229885428237921
2017-09-20,-0.003132421354902659
2017-09-21,-0.0023565430501165663
2017-09-22,-0.009842900282696299
2017-09-25,-0.004671611440532408
2017-09-26,-0.005592714439368929
2017-09-27,0.0042179943782643115
2017-09-28,0.0055006845965872575
2017-09-29,-0.0055699074350045175
2017-10-02,-0.0029004763262262534
2017-10-03,-0.00040128046292420283
2017-10-04,0.0224784016411117
2017-10-05,-0.0031404124847393966
2017-10-06,-0.0004923681383061096
2017-10-09,0.005910394448563894
2017-10-10,-0.005190187934290602
2017-10-11,0.006102794904225384
2017-10-12,0.008707690300579607
2017-10-13,-0.005819613932747214
2017-10-16,-0.006341272683459964
2017-10-17,-0.004614895382777817
2017-10-18,-0.004142688685371154
2017-10-19,0.022384957929223903
2017-10-20,0.017147827485382017
2017-10-23,-0.009905508569117094
2017-10-24,0.0010579430793995481
2017-10-25,0.0005767444647510889
2017-10-26,-0.009027858565606062
2017-10-27,9.687581123274391e-05
2017-10-30,0.028297449544737896
2017-10-31,0.009141347434532543
2017-11-01,-0.01811757216329457
2017-11-02,0.011698806937878725
2017-11-03,0.0013161819079845483
2017-11-06,0.049760586222582726
2017-11-07,-0.00044699256899582984
2017-11-08,0.020311208254654378
2017-11-09,-0.004648001197839369
2017-11-10,-0.0019381321491532821
2017-11-13,-0.00335454712312111
2017-11-14,0.0023028533961957365
2017-11-15,-0.005390392011586531
2017-11-16,-0.012705733896531068
2017-11-17,-0.009898976092521994
2017-11-20,0.004180865039175918
2017-11-21,0.014754244804400685
2017-11-22,-0.0024087090078839246
2017-11-24,0.00786825460118723
2017-11-27,0.00505681996040841
2017-11-28,0.0020302341914235633
2017-11-29,-0.005813928134648649
2017-11-30,0.0012406815890653178
2017-12-01,-0.0039823376743460814
2017-12-04,-0.02594414489416086
2017-12-05,-0.007479714976858176
2017-12-06,0.003400394518557892
2017-12-07,0.004854378298259521
2017-12-08,-0.0019141681178777015
2017-12-11,0.012876686634138323
2017-12-12,-0.00018015293911399777
2017-12-13,0.004328153992502859
2017-12-14,0.00262880839584434
2017-12-15,0.00036202738353252606
2017-12-18,-0.0092184566015725
2017-12-19,-0.009851551494449384
2017-12-20,-0.00607970017590409
2017-12-21,0.0026876287266044407
2017-12-22,0.003420068426444489
2017-12-26,0.0038695816701457275
2017-12-27,0.00422127977697917
2017-12-28,0.0035637758366120487
2017-12-29,0.010835772127856247
2018-01-02,-0.01873700744359874
2018-01-03,-0.004222831160792917
2018-01-04,-0.011615958406744897
2018-01-05,0.007648650610800223
2018-01-08,0.0029619093131127983
2018-01-09,-0.006183749325937904
2018-01-10,-0.025631497755504662
2018-01-11,-0.011722991460564436
2018-01-12,-0.0011572560082526717
2018-01-16,0.01689671544203719
2018-01-17,0.006741169427655347
2018-01-18,0.0007547400776526381
2018-01-19,0.011685813790196287
2018-01-22,0.008849878340414508
2018-01-23,0.01874381443333739
2018-01-24,-0.006707221814745812
2018-01-25,-0.008942228251028306
2018-01-26,0.018598579020377093
2018-01-29,-0.007231221599713122
2018-01-30,0.0018209970103502116
2018-01-31,0.02490228355879398
2018-02-01,0.0026602371203601205
2018-02-02,-0.00857888596193035
2018-02-05,-0.014183350913333226
2018-02-06,-0.017736409616923576
2018-02-07,0.0018425663979904083
2018-02-08,-0.04542509611070067
2018-02-09,0.00048132273800183256
2018-02-12,0.012035918795747058
2018-02-13,0.011892083442315737
2018-02-14,-0.009402231827153607
2018-02-15,0.021640443238423623
2018-02-16,0.013749579324965788
2018-02-20,-0.005040634968169311
2018-02-21,-0.016395145631534436
2018-02-22,0.01563855758108801
2018-02-23,0.01825567292433994
2018-02-26,0.009959926757547644
2018-02-27,-0.010579161305620977
2018-02-28,-0.0027181414647464708
2018-03-01,-0.036253197906812584
2018-03-02,-0.014235993859303187
2018-03-05,0.030222083498893326
2018-03-06,9.26928762474688e-05
2018-03-07,-0.001206638984056263
2018-03-08,0.02453534965280424
2018-03-09,0.006803365566758979
2018-03-12,0.003603836157953566
2018-03-13,0.0024242780743053416
2018-03-14,0.0037613354450782843
2018-03-15,-0.012789342025695816
2018-03-16,-0.0048354928190386115
2018-03-19,-0.008159082977745036
2018-03-20,0.0062851509654284765
2018-03-21,-0.01175716789741199
2018-03-22,0.012640692707232004
2018-03-23,0.00651670704843732
2018-03-26,0.0152286297334161
2018-03-27,-0.005928240026180642
2018-03-28,0.001897460371124149
2018-03-29,-0.01145343396545806
2018-04-02,-0.007390156848940954
2018-04-03,-0.01295933281052808
2018-04-04,0.014153916101899755
2018-04-05,0.008171818878830006
2018-04-06,-0.016302283556602015
2018-04-09,0.007869675667621978
2018-04-10,-0.047951492696028386
2018-04-11,0.011771452164139662
2018-04-12,-0.009536688053813025
2018-04-13,-0.0009627218457349818
2018-04-16,0.005493420158086737
2018-04-17,0.017349003132236085
2018-04-18,0.0042394779178764885
2018-04-19,-0.03705771268020819
2018-04-20,-0.00019465168073617978
2018-04-23,0.022705055059985213
2018-04-24,0.003811383352622766
2018-04-25,-0.0014242466488704197
2018-04-26,-0.0009505572672682261
2018-04-27,-0.036060742100778254
2018-04-30,-0.004343146859903113
