Date,LULU
2015-10-19,-0.010221204938136497
2015-10-20,-0.006195982477603668
2015-10-21,-0.017570381632603937
2015-10-22,0.006346189058743956
2015-10-23,-0.07338047044189255
2015-10-26,-0.0039183838900674894
2015-10-27,-0.00041408815899779405
2015-10-28,0.019884070493837447
2015-10-29,-0.009138926636881983
2015-10-30,0.007788424806055572
2015-11-02,0.03884490000481011
2015-11-03,0.019772871678308324
2015-11-04,-0.007870989560589181
2015-11-05,0.007739967560310701
2015-11-06,-0.019585261557257816
2015-11-09,-0.017430536239884553
2015-11-10,-0.001793827808953985
2015-11-11,-0.05011984913055678
2015-11-12,0.01240277814532087
2015-11-13,-0.06457642483814663
2015-11-16,0.004217590335716226
2015-11-17,-0.0254200151019508
2015-11-18,0.03628937329516391
2015-11-19,0.035894139935189306
2015-11-20,0.04120001844079235
2015-11-23,0.07081984100886363
2015-11-24,-0.0007580237858697547
2015-11-25,0.0041722211760482075
2015-11-27,-0.008498597855628676
2015-11-30,-0.08914286295572915
2015-12-01,0.025721446049475016
2015-12-02,-0.001019352453379252
2015-12-03,0.002448957793566686
2015-12-04,0.0012215263557766587
2015-12-07,0.053070365883606696
2015-12-08,0.007144215588801739
2015-12-09,-0.13113497263415452
2015-12-10,0.013901171058197992
2015-12-11,0.0036996336479371283
2015-12-14,0.03620993109971726
2015-12-15,0.030759518264170005
2015-12-16,0.014413376438536352
2015-12-17,0.0006003357727444314
2015-12-18,0.005199966430664116
2015-12-21,0.03263038716901567
2015-12-22,0.02408477771193729
2015-12-23,-0.004891855668223699
2015-12-24,0.0056721353851869605
2015-12-28,-0.0003760191442010452
2015-12-29,-0.015046064784854485
2015-12-30,-0.014894000290345266
2015-12-31,0.017057589949843965
2016-01-04,0.06460833449172565
2016-01-05,-0.004833520494334498
2016-01-06,-0.012232421358324586
2016-01-07,-0.00218537483551684
2016-01-08,-0.01606134428564765
2016-01-11,0.015210530460863625
2016-01-12,0.03818746884832325
2016-01-13,-0.014959494521055383
2016-01-14,0.011792028461989235
2016-01-15,-0.01624584083154068
2016-01-19,0.018488648553599107
2016-01-20,-0.013923173989385917
2016-01-21,0.02037532393392838
2016-01-22,0.01646520623921166
2016-01-25,-0.006892947089365498
2016-01-26,0.016657974434843403
2016-01-27,0.0037549278056010493
2016-01-28,0.013433039999704244
2016-01-29,0.04144297456275314
2016-02-01,-0.020138553345348753
2016-02-02,0.019565909777705226
2016-02-03,0.016287730423623303
2016-02-04,-0.006188501853626849
2016-02-05,-0.030017580010426315
2016-02-08,-0.045925940996334846
2016-02-09,-0.018633506442665704
2016-02-10,0.0140646839317482
2016-02-11,-0.007975018759342478
2016-02-12,0.028311759827411853
2016-02-16,0.01631541607721143
2016-02-17,0.011872894540651435
2016-02-18,0.0024789543883614318
2016-02-19,0.0016485076553351963
2016-02-22,-0.004279103500913983
2016-02-23,0.002148777985375716
2016-02-24,0.002968832294321766
2016-02-25,0.00888007052516282
2016-02-26,0.0034230302264555146
2016-02-29,0.01900581778500321
2016-03-01,0.00015944741437046162
2016-03-02,0.0007969275696992906
2016-03-03,-0.0160853976987394
2016-03-04,-0.009064382804445992
2016-03-07,0.012740914141522452
2016-03-08,0.0035484067855342527
2016-03-09,-0.001446482655451109
2016-03-10,0.01770478762611205
2016-03-11,0.018820158711437163
2016-03-14,0.004812250804094642
2016-03-15,-0.027035435253222717
2016-03-16,-0.011114651762898387
2016-03-17,0.00834939736602136
2016-03-18,-0.00461784902946627
2016-03-21,-0.036794101724815675
2016-03-22,0.0019930700615635732
2016-03-23,-0.004309665644608551
2016-03-24,0.013650735791411517
2016-03-28,-0.006076513969347608
2016-03-29,0.01189691366915313
2016-03-30,0.10711954920794264
2016-03-31,-0.001327492083096904
2016-04-01,0.014473539657133605
2016-04-04,-0.015868451427337615
2016-04-05,-0.012869750544751146
2016-04-06,-0.014835987462320399
2016-04-07,-0.011408579622320558
2016-04-08,-0.019079826196775507
2016-04-11,-0.03952941894531248
2016-04-12,0.01110567222373926
2016-04-13,0.021644324921507918
2016-04-14,0.015019714596714362
2016-04-15,0.009345889907118599
2016-04-18,0.010493831375789409
2016-04-19,0.015271837946448708
2016-04-20,0.00977728435112346
2016-04-21,-0.0092357387539731
2016-04-22,-0.00405960402629213
2016-04-25,-0.003623156272787309
2016-04-26,0.006818135579427009
2016-04-27,-0.012189580072135331
2016-04-28,-0.0010664182735391492
2016-04-29,-0.0003049663437467709
2016-05-02,0.01784894148702776
2016-05-03,-0.017685855569343545
2016-05-04,-0.005187732110705556
2016-05-05,-0.027453944549277076
2016-05-06,-0.009462205891261788
2016-05-09,0.019423616929335807
2016-05-10,0.0028111870780478387
2016-05-11,-0.034574013980054774
2016-05-12,-0.0059687487750231805
2016-05-13,-0.0006490928517264294
2016-05-16,-0.013316068287415272
2016-05-17,0.002304200266840528
2016-05-18,-0.013628929560896452
2016-05-19,0.017146641993168288
2016-05-20,0.022749643847117973
2016-05-23,-0.008801456824849674
2016-05-24,0.01969650060949557
2016-05-25,-0.00015830148127549126
2016-05-26,-0.00015838695152481375
2016-05-27,0.02454867068009392
2016-05-31,0.005255778714780224
2016-06-01,0.01753036154156251
2016-06-02,0.014508071800479527
2016-06-03,0.0016386208081657916
2016-06-06,0.022456903393866634
2016-06-07,-0.008872736150568161
2016-06-08,0.049016788922844556
2016-06-09,0.011751487107465985
2016-06-10,-0.024612815083076778
2016-06-13,-0.004678222664752596
2016-06-14,0.0024212814579414044
2016-06-15,0.004973090610608466
2016-06-16,0.014986533412766123
2016-06-17,-0.0011143868231568987
2016-06-20,0.0009761497101925531
2016-06-21,0.0013931244890175165
2016-06-22,-0.007234232928990281
2016-06-23,0.0064461754559728135
2016-06-24,-0.030632093533700333
2016-06-27,-0.008905526028760047
2016-06-28,0.012608735457710685
2016-06-29,0.02547586531165491
2016-06-30,0.03084436897987275
2016-07-01,0.0013538921377571622
2016-07-05,-0.009194163244906517
2016-07-06,0.015420372565996043
2016-07-07,0.010616761823048826
2016-07-08,0.02021282359236154
2016-07-11,-0.0029979582022156004
2016-07-12,0.001699632454481792
2016-07-13,0.0024797024954452684
2016-07-14,0.007941682459841726
2016-07-15,0.004908355616119353
2016-07-18,-0.0006427127223188611
2016-07-19,-0.005787742099577997
2016-07-20,-0.0016818224796892878
2016-07-21,-0.00803414710248107
2016-07-22,-0.005356024111875746
2016-07-25,0.01891256176713374
2016-07-26,-0.005155987579762988
2016-07-27,-0.004664428724126646
2016-07-28,0.007289736537599678
2016-07-29,0.0034893290520117137
2016-08-01,0.00875724780184517
2016-08-02,-0.01761783289356933
2016-08-03,0.005848012936756852
2016-08-04,0.00012922656373759445
2016-08-05,0.0050381006484738755
2016-08-08,0.00925441597771659
2016-08-09,-0.009933759712733692
2016-08-10,0.002444075721988126
2016-08-11,0.02296934310942711
2016-08-12,-0.004766744568410974
2016-08-15,0.01172170844595355
2016-08-16,-0.004983105932631515
2016-08-17,-0.016652081949647957
2016-08-18,0.019735108279796965
2016-08-19,0.006992198946116579
2016-08-22,-0.006695609489282717
2016-08-23,0.0016227343955501627
2016-08-24,-0.0007477263234180187
2016-08-25,0.005113445137869155
2016-08-26,-0.02978029539078142
2016-08-29,0.0008952512167610394
2016-08-30,-0.018016913156415737
2016-08-31,-0.004424155427994125
2016-09-01,0.001960547924332978
2016-09-02,-0.10553096244220228
2016-09-06,-0.012979428228225842
2016-09-07,0.008126522595712116
2016-09-08,-0.03151108632710364
2016-09-09,-0.019370441038567443
2016-09-12,0.018518470551362576
2016-09-13,-0.0010606014367305905
2016-09-14,0.0033368909401605418
2016-09-15,-0.0015116926956074694
2016-09-16,-0.0010597985100676555
2016-09-19,-0.0025766260941236796
2016-09-20,-0.0018233569615416778
2016-09-21,-0.004414688761596786
2016-09-22,0.0050458994396829215
2016-09-23,-0.008215440254809914
2016-09-26,-0.01779419571508689
2016-09-27,0.007652629597237448
2016-09-28,-0.015654035556149415
2016-09-29,-0.0396787389334885
2016-09-30,-0.00016399632653230078
2016-10-03,-0.011151202202039912
2016-10-04,-0.01509120827405952
2016-10-05,-0.0033675831788998467
2016-10-06,-0.011319448969255075
2016-10-07,-0.00393027239298005
2016-10-10,-0.008234680643287917
2016-10-11,-0.018162999944901004
2016-10-12,0.006871092598284001
2016-10-13,0.007873962138713386
2016-10-14,-0.017013881392316854
2016-10-17,-0.03073115324256348
2016-10-18,0.025874601700223376
2016-10-19,0.040497382324887976
2016-10-20,-0.013827267804242593
2016-10-21,-0.01332872514561656
2016-10-24,-0.014035074334395548
2016-10-25,-0.01939502024538553
2016-10-26,0.034476459628722145
2016-10-27,0.0036836152491273033
2016-10-28,0.020622164977319724
2016-10-31,-0.019691806435472525
2016-11-01,0.0010480589221137926
2016-11-02,0.001570409185678967
2016-11-03,-0.039895485272677056
2016-11-04,0.013246226350053902
2016-11-07,-0.0025071523865665135
2016-11-08,0.022800726038924468
2016-11-09,0.014393534794698626
2016-11-10,-0.012631935121499294
2016-11-11,0.013669799518476466
2016-11-14,-0.00017286171346519996
2016-11-15,-0.01763791155918537
2016-11-16,-0.0024644112121342543
2016-11-17,0.015352087077687315
2016-11-18,-0.05092110285985607
2016-11-21,0.021790855400272813
2016-11-22,0.0437276429169855
2016-11-23,-0.005666240067721318
2016-11-25,0.0013814856029266132
2016-11-28,-0.013450639272593379
2016-11-29,0.01940221339127457
2016-11-30,-0.02280517872628618
2016-12-01,-0.008071642141111446
2016-12-02,-0.02158141575005057
2016-12-05,0.032724597968782465
2016-12-06,0.002100888459839245
2016-12-07,0.04542275328232903
2016-12-08,0.15040100538692114
2016-12-09,0.006682259418046899
2016-12-12,0.005916248407790592
2016-12-13,-0.017644466270162917
2016-12-14,0.002336390550113032
2016-12-15,-0.019376483724958593
2016-12-16,-0.013222395215119254
2016-12-19,0.004215579449199591
2016-12-20,0.01334331979563741
2016-12-21,-0.009172882834437068
2016-12-22,-0.03568761155867495
2016-12-23,-0.002632365502095224
2016-12-27,0.00046574720681968884
2016-12-28,0.0006207466482286428
2016-12-29,-0.0013958430924224663
2016-12-30,0.009318193505334138
2017-01-03,0.028619797991845664
2017-01-04,0.0382947680840906
2017-01-05,-0.009796863122008337
2017-01-06,-0.006692953461361673
2017-01-09,-0.0011717329074789617
2017-01-10,0.025076976437154563
2017-01-11,-0.007153075666455955
2017-01-12,-0.011239175247078625
2017-01-13,-0.010201173850456935
2017-01-17,0.012661964569144812
2017-01-18,-0.004070933182120928
2017-01-19,-0.02204382680628425
2017-01-20,0.004926135864726788
2017-01-23,-0.006833022676142719
2017-01-24,0.013610470003106112
2017-01-25,0.015493627029200097
2017-01-26,-0.017146182946939592
2017-01-27,-0.012122999737189666
2017-01-30,0.0010475859794061293
2017-01-31,0.00926899016653282
2017-02-01,-0.01644201711194826
2017-02-02,0.0018071553378011807
2017-02-03,-0.001954258267863551
2017-02-06,0.0012050283444822174
2017-02-07,-0.004964673160738564
2017-02-08,0.01557300859996813
2017-02-09,-0.0025308645761420445
2017-02-10,0.009253772337045163
2017-02-13,-0.009316842017495275
2017-02-14,0.011494317017695987
2017-02-15,-0.008854758784021421
2017-02-16,-0.0177189156717934
2017-02-17,0.011520420223851024
2017-02-21,-0.0001498896407507999
2017-02-22,0.004196624313160147
2017-02-23,-0.03223886062849812
2017-02-24,0.007402889945153923
2017-02-27,0.01699327335483014
2017-02-28,-0.017612496817257295
2017-03-01,0.0019919897205427084
2017-03-02,0.017433849216840658
2017-03-03,-0.012475602679748898
2017-03-06,-0.011719888566707248
2017-03-07,0.0032342381562551203
2017-03-08,0.01704023059183446
2017-03-09,-0.018867924528301883
2017-03-10,0.0012307974008414213
2017-03-13,-0.01982177134653651
2017-03-14,-0.0018812156272099978
2017-03-15,0.004240622986154907
2017-03-16,-0.0015639423876890879
2017-03-17,0.003132844023518544
2017-03-20,-0.00390381006286622
2017-03-21,-0.01348174632401089
2017-03-22,-0.0017479836297175089
2017-03-23,0.004138843322087693
2017-03-24,0.009670208908491018
2017-03-27,0.006594473115068444
2017-03-28,-0.006707226658587029
2017-03-29,0.041143259014229105
2017-03-30,-0.2343892008284394
2017-03-31,0.02186762504049744
2017-04-03,-0.018315033400848613
2017-04-04,-0.02278083050127766
2017-04-05,-0.006631793156926524
2017-04-06,0.027311318344858115
2017-04-07,-0.002953873863478562
2017-04-10,0.03219429624789161
2017-04-11,-0.010715606134319544
2017-04-12,0.007350117263202005
2017-04-13,-0.016513067974562867
2017-04-17,0.015228402200459179
2017-04-18,-0.0013461479773888563
2017-04-19,0.005199315543557903
2017-04-20,0.02701149093494215
2017-04-21,-0.009886192375728853
2017-04-24,-0.006217065178426906
2017-04-25,-0.005497647687722207
2017-04-26,0.0049561978796797135
2017-04-27,0.0009483921832860176
2017-04-28,-0.014591632576921643
2017-05-01,-0.007884612450232864
2017-05-02,0.01686371252784591
2017-05-03,-0.004765535729374326
2017-05-04,-0.00900205735007642
2017-05-05,0.00405873748860075
2017-05-08,-0.005004853366931017
2017-05-09,0.006964608626736313
2017-05-10,0.02094140573611747
2017-05-11,0.02785095143461036
2017-05-12,-0.02746246849749323
2017-05-15,-0.03068518987562663
2017-05-16,-0.028160821823119964
2017-05-17,-0.017985641674911235
2017-05-18,0.0018315049594170851
2017-05-19,0.0012187969500088158
2017-05-22,0.004463327285850305
2017-05-23,-0.014340519259598894
2017-05-24,-0.0004098454523844275
2017-05-25,-0.0018450216244385587
2017-05-26,-0.009447506622444646
2017-05-30,-0.006634868294866703
2017-05-31,0.007514101680194507
2017-06-01,0.008286673034769043
2017-06-02,0.11547160382200228
2017-06-05,-0.025603230175133218
2017-06-06,-0.016068095733466792
2017-06-07,0.0038424738880120657
2017-06-08,-0.010143517307117267
2017-06-09,-0.0003867064441535062
2017-06-12,0.0038684866535403373
2017-06-13,0.00944119170257074
2017-06-14,0.013361343216159005
2017-06-15,0.0007534548015140086
2017-06-16,-0.003011478339836282
2017-06-19,0.016424370621776152
2017-06-20,-0.023774122876471626
2017-06-21,0.013888879816644772
2017-06-22,0.018014619402885623
2017-06-23,0.0206451416015625
2017-06-26,0.0023478611273797245
2017-06-27,-0.008288271792300073
2017-06-28,0.020348817464659552
2017-06-29,0.0523504030394768
2017-06-30,0.00964466513605422
2017-07-03,0.0053628878723182005
2017-07-05,-0.004000694644970215
2017-07-06,-0.029790774548901666
2017-07-07,0.006727607062894991
2017-07-10,0.005483202389950925
2017-07-11,0.001704132133623526
2017-07-12,-0.0010207138455212705
2017-07-13,0.010388293557059614
2017-07-14,0.00809033418881655
2017-07-17,-0.0011703677180565641
2017-07-18,-0.006026123204501466
2017-07-19,0.03317610930565773
2017-07-20,-0.003911945717012033
2017-07-21,0.013582032532606814
2017-07-24,0.0012916020798907635
2017-07-25,-0.0019348424862796199
2017-07-26,-0.006946692965686063
2017-07-27,0.0
2017-07-28,0.00585652518631008
2017-07-31,-0.003072981332354119
2017-08-01,-0.0004866771511018442
2017-08-02,-0.0061678471733594975
2017-08-03,-0.011922252942902167
2017-08-04,0.020826418537738922
2017-08-07,0.012143782713454288
2017-08-08,0.00031995613982904736
2017-08-09,-0.010235077597032238
2017-08-10,-0.026498616995021984
2017-08-11,-0.008132807941357623
2017-08-14,0.002844745455444997
2017-08-15,-0.007175042599468218
2017-08-16,0.004369719689633733
2017-08-17,-0.0133868684660301
2017-08-18,-0.014077307144599427
2017-08-21,0.022535653440961312
2017-08-22,0.006056537999141076
2017-08-23,0.009030115759477875
2017-08-24,-0.005303276334355345
2017-08-25,0.0031655885581454157
2017-08-28,-0.001328650017834887
2017-08-29,-0.03010146916911982
2017-08-30,-0.01217419561364752
2017-08-31,-0.0010415096798356283
2017-09-01,0.07193743604747782
2017-09-05,-0.002107266271873187
2017-09-06,-0.001137097031557066
2017-09-07,-0.0030899729422643185
2017-09-08,0.016965757397572334
2017-09-11,-0.007218491527718918
2017-09-12,-0.0016157452756061508
2017-09-13,-0.004693330817777452
2017-09-14,-0.006178879156345296
2017-09-15,-0.008507861041411102
2017-09-18,-0.013861389005588975
2017-09-19,-0.013554176394644957
2017-09-20,-0.006615765642086657
2017-09-21,0.0006830105855892832
2017-09-22,-0.007849813932602756
2017-09-25,-0.012899896936248267
2017-09-26,0.03397805861087333
2017-09-27,0.01331312628068626
2017-09-28,0.002328278515908222
2017-09-29,0.03285215741161118
2017-10-02,0.009317298490838288
2017-10-03,-0.009708747295469
2017-10-04,-0.014143379152207758
2017-10-05,0.0068470519709902256
2017-10-06,-0.0074481719069651176
2017-10-09,0.010603613930975975
2017-10-10,0.02195319763684589
2017-10-11,-0.009793124832304878
2017-10-12,-0.0349337801034173
2017-10-13,-0.021983501339746914
2017-10-16,-0.01639339929057071
2017-10-17,0.012542947296680707
2017-10-18,0.013405751084952122
2017-10-19,0.006195561358369517
2017-10-20,0.0532534657149879
2017-10-23,0.00853216792093403
2017-10-24,-0.030706608850766703
2017-10-25,0.0032325968384070425
2017-10-26,-0.0009666726854522523
2017-10-27,0.006289360020999668
2017-10-30,-0.010897440521596247
2017-10-31,-0.0034025096405778665
2017-11-01,-0.0003250958155107675
2017-11-02,-0.011871903350252011
2017-11-03,0.006418749425927572
2017-11-06,0.010466056805862767
2017-11-07,-0.02508495248575149
2017-11-08,0.02324033320341168
2017-11-09,0.03844910399171808
2017-11-10,0.013435409805505838
2017-11-13,-0.004162236180499712
2017-11-14,0.00510838759828891
2017-11-15,-0.0003079723236165677
2017-11-16,0.012324686138174945
2017-11-17,0.009131007190393836
2017-11-20,0.008595984252910638
2017-11-21,-0.004485577671699881
2017-11-22,0.0033043138277673023
2017-11-24,-0.00014973257145989294
2017-11-27,-0.009881773514932468
2017-11-28,0.018751028953051696
2017-11-29,-0.0074217007513089905
2017-11-30,0.0013458402003014847
2017-12-01,0.003882947129411729
2017-12-04,0.0
2017-12-05,-0.012793820213241713
2017-12-06,0.019590160334552964
2017-12-07,0.06429202244570908
2017-12-08,0.024440972845776843
2017-12-11,-0.001762196818944628
2017-12-12,0.009098291342999332
2017-12-13,-0.0016147910258358378
2017-12-14,0.007952504629671564
2017-12-15,0.013907474358173966
2017-12-18,0.009628110787019972
2017-12-19,0.0002612232824195093
2017-12-20,0.004048551127455502
2017-12-21,0.011186272646664719
2017-12-22,0.009518980106750785
2017-12-26,0.011722708073304888
2017-12-27,-0.0015113695752627665
2017-12-28,0.004162485319574305
2017-12-29,-0.012812514315297063
2018-01-02,0.01399677000602284
2018-01-03,-0.013803564685851644
2018-01-04,0.016032602047889144
2018-01-05,-0.005259839411035583
2018-01-08,-0.00490997593037934
2018-01-09,0.0059463716505447906
2018-01-10,-0.008175091289335024
2018-01-11,0.0016484561553617993
2018-01-12,-0.0018989939224660635
2018-01-16,-0.027143575457270197
2018-01-17,0.01590614431870696
2018-01-18,-0.004491766970556532
2018-01-19,0.022818056594429814
2018-01-22,-0.004789479089457593
2018-01-23,0.009371806893992973
2018-01-24,-0.006273525961672299
2018-01-25,-0.007323159394048817
2018-01-26,0.005850916667548223
2018-01-29,0.01112793668490264
2018-01-30,-0.006002948137005082
2018-01-31,-0.015978915687226758
2018-02-01,0.007671633821054735
2018-02-02,-0.0024107958114129024
2018-02-05,-0.01539047369882296
2018-02-06,0.01563104285273309
2018-02-07,0.030144938112337316
2018-02-08,-0.05333991614730926
2018-02-09,0.00626064129903714
2018-02-12,-0.004536597112103635
2018-02-13,0.006119707976988575
2018-02-14,0.051119512737692885
2018-02-15,-0.003693709027935088
2018-02-16,0.00593182609731957
2018-02-20,-0.010073706135785732
2018-02-21,0.00719783839507393
2018-02-22,-0.00406606476299054
2018-02-23,0.012742778126489496
2018-02-26,0.005741524764216743
2018-02-27,-0.022713503036467464
2018-02-28,0.007954255492552464
2018-03-01,-0.0007397972838790734
2018-03-02,0.012709757745073436
2018-03-05,-0.011453666929470363
2018-03-06,0.031554360589854724
2018-03-07,-0.028318827547428205
2018-03-08,-0.0070093420679205876
2018-03-09,0.003095975232198178
2018-03-12,-0.008271582332658234
2018-03-13,-0.006597768793925041
2018-03-14,0.01190472320691538
2018-03-15,-0.014117639500290213
2018-03-16,0.014445440485643779
2018-03-19,-0.005943577813728895
2018-03-20,0.014947740357292849
2018-03-21,-0.009572979584628771
2018-03-22,0.0049566485874275035
2018-03-23,-0.019605380614131418
2018-03-26,0.010438865291917176
2018-03-27,-0.02028873945379084
2018-03-28,0.09211027930795934
2018-03-29,0.03676132731230086
2018-04-02,-0.020758595674376545
2018-04-03,0.016042186086071553
2018-04-04,-0.004849445292154919
2018-04-05,0.03433815562841214
2018-04-06,-0.018187751657389284
2018-04-09,0.0003347704395999518
2018-04-10,0.015283386389003395
2018-04-11,0.000769142876399842
2018-04-12,0.010320540108851972
2018-04-13,-0.003368806454060125
2018-04-16,0.0223531029573949
2018-04-17,0.00895900510614478
2018-04-18,0.004228346007725703
2018-04-19,0.003052641216077401
2018-04-20,0.010704130897958741
2018-04-23,0.003426454567750481
2018-04-24,0.002690419473019068
2018-04-25,0.009803889920357411
2018-04-26,0.005825239690473438
2018-04-27,0.007620402499018297
2018-04-30,0.006352776993493903
2018-05-01,-0.0010020651348453535
2018-05-02,0.0004012128059351916
2018-05-03,0.0012031556963330026
2018-05-04,-0.043761293008935054
