Date,TKO
2015-10-09,0.007162023970773035
2015-10-12,0.012696157865955016
2015-10-13,0.01053219721269505
2015-10-14,-0.03920645535741463
2015-10-15,0.022210985459429677
2015-10-16,-0.009601143132321188
2015-10-19,0.009183654360155558
2015-10-20,0.026794995576966185
2015-10-21,-0.06696217353381051
2015-10-22,0.015303447706338513
2015-10-23,0.08212063983242923
2015-10-26,-0.0004802241904833249
2015-10-27,-0.02354630438387384
2015-10-28,-0.018209181852883005
2015-10-29,-0.12832048963381903
2015-10-30,0.025301685782685546
2015-11-02,-0.039259662261015627
2015-11-03,-0.009924188957984525
2015-11-04,0.03478813444829498
2015-11-05,-0.005698019969995749
2015-11-06,0.00458448838769665
2015-11-09,-0.024529578866214874
2015-11-10,-0.005847969376886919
2015-11-11,0.002941313934710754
2015-11-12,-0.03929621418342011
2015-11-13,0.0
2015-11-16,0.02197817459185969
2015-11-17,-0.0023894003765060345
2015-11-18,0.044311129785253645
2015-11-19,-0.01834859726043281
2015-11-20,0.007593298290962336
2015-11-23,-0.0017388932216992892
2015-11-24,-0.02148668579813573
2015-11-25,0.014836638299132288
2015-11-27,0.016374070043629674
2015-11-30,-0.022439310687320857
2015-12-01,0.003531524440952394
2015-12-02,0.022287590727214424
2015-12-03,-0.006311124875508889
2015-12-04,-0.008083326977768257
2015-12-07,-0.02444676729821893
2015-12-08,0.005369850194326453
2015-12-09,-0.008308731368193656
2015-12-10,-0.032914381018836036
2015-12-11,-0.010598633898844967
2015-12-14,0.013862680631919755
2015-12-15,0.03853356347754766
2015-12-16,0.04548130934157579
2015-12-17,-0.001144676051307858
2015-12-18,-0.014326504455181688
2015-12-21,0.0034882504924576008
2015-12-22,0.033024576880508416
2015-12-23,0.03869838645431356
2015-12-24,0.013499199693164599
2015-12-28,-0.006393074163844492
2015-12-29,0.0032170457806131036
2015-12-30,-0.0090863945559988
2015-12-31,-0.03775605816193173
2016-01-04,-0.012892439778224407
2016-01-05,-0.0215785427265911
2016-01-06,-0.03250135810876553
2016-01-07,-0.020995681589815685
2016-01-08,-0.0012257370697404957
2016-01-11,0.007975629967495124
2016-01-12,0.02130270547566182
2016-01-13,-0.04052485665646777
2016-01-14,0.04534212489135281
2016-01-15,-0.001782727941885165
2016-01-19,-0.012500213451059228
2016-01-20,-0.003616445460763562
2016-01-21,-0.03508779454841682
2016-01-22,0.049529608843415396
2016-01-25,0.032855971731154066
2016-01-26,0.0410639134392321
2016-01-27,-0.023889005879670466
2016-01-28,0.01422878096278235
2016-01-29,0.004489386050044786
2016-02-01,-0.005586316765830213
2016-02-02,-0.04044961446953366
2016-02-03,-0.02634670790046789
2016-02-04,0.022850548068796606
2016-02-05,-0.025867278689870155
2016-02-08,-0.004827921845595884
2016-02-09,-0.001213166681891864
2016-02-10,-0.04371572358417419
2016-02-11,-0.051428514836015515
2016-02-12,-0.019411055678348776
2016-02-16,0.04846414273067268
2016-02-17,0.007161588388975071
2016-02-18,-0.014867272785860197
2016-02-19,0.007217690061472215
2016-02-22,0.06514634231615068
2016-02-23,0.004893085713561396
2016-02-24,-0.006086458825796837
2016-02-25,0.0183710583873542
2016-02-26,0.011425372422118718
2016-02-29,-0.0059454627543953364
2016-03-01,0.007775218606872247
2016-03-02,0.02729957010508377
2016-03-03,0.02195257910194126
2016-03-04,-0.005652879320559356
2016-03-07,0.0250140457276804
2016-03-08,-0.0016636544351554816
2016-03-09,-0.00833334595823787
2016-03-10,-0.020728404461918815
2016-03-11,0.022465320711847703
2016-03-14,0.01014118773910111
2016-03-15,-0.00892411178941599
2016-03-16,0.005627937707524122
2016-03-17,0.048684759309013614
2016-03-18,-0.039487630915566174
2016-03-21,-0.008333312269098392
2016-03-22,-0.012885303285832483
2016-03-23,-0.015323459284905194
2016-03-24,-0.013256514307349976
2016-03-28,0.04497652736638891
2016-03-29,0.025154022602354775
2016-03-30,-0.029989194136835762
2016-03-31,-0.0073076405478263995
2016-04-01,-0.019818753349285623
2016-04-04,-0.04332764103459197
2016-04-05,0.012681064968723232
2016-04-06,-0.01908158699301521
2016-04-07,-0.02735549419395289
2016-04-08,0.013125035715165989
2016-04-11,-0.03392972280259787
2016-04-12,0.03192861042928086
2016-04-13,0.007425522549806773
2016-04-14,-0.004299611201759812
2016-04-15,0.008019587411705054
2016-04-18,0.006120135732521792
2016-04-19,-0.00486610196943793
2016-04-20,0.02628361692244474
2016-04-21,-0.014294250381430618
2016-04-22,0.018126972856014723
2016-04-25,-0.005935023912395532
2016-04-26,0.019104691830486464
2016-04-27,-0.011716431886388046
2016-04-28,0.01126256739582776
2016-04-29,-0.024619246759900237
2016-05-02,0.058293266609459105
2016-05-03,-0.04088552118046529
2016-05-04,-0.013617361075478507
2016-05-05,0.00840307775158533
2016-05-06,0.019642743262416218
2016-05-09,-0.004086261831519278
2016-05-10,0.021688231348923726
2016-05-11,0.03729180359454132
2016-05-12,-0.01603972464913661
2016-05-13,0.007869752691360699
2016-05-16,-0.001115748095292246
2016-05-17,-0.046901001405693865
2016-05-18,0.005858342868032995
2016-05-19,-0.012230917882259829
2016-05-20,0.0041274764842937905
2016-05-23,-0.02290096099140282
2016-05-24,0.02884628342495077
2016-05-25,0.0105143097957352
2016-05-26,0.007514368014924333
2016-05-27,0.004589527134637672
2016-05-31,0.0034266671756317812
2016-06-01,0.008536950642663577
2016-06-02,0.003950758331139559
2016-06-03,-0.006183294472837941
2016-06-06,0.006787558772896496
2016-06-07,0.008988374816142786
2016-06-08,0.004454694680242621
2016-06-09,-0.007206489635837143
2016-06-10,-0.01786701071085528
2016-06-13,-0.0017173348711850833
2016-06-14,0.009174505493203755
2016-06-15,0.011931693209728866
2016-06-16,0.04154976455260284
2016-06-17,0.0005389426052806456
2016-06-20,0.017241511240859708
2016-06-21,-0.011652687013431362
2016-06-22,-0.00803856036565831
2016-06-23,0.030254148049859042
2016-06-24,-0.046670142085973754
2016-06-27,-0.024202658464003268
2016-06-28,0.0005634898940867217
2016-06-29,0.018028674217498653
2016-06-30,0.01881567639203907
2016-07-01,-0.015752395762083093
2016-07-05,-0.008830206891211834
2016-07-06,0.052895159432267524
2016-07-07,0.014278413647157873
2016-07-08,0.017205412370960627
2016-07-11,0.04869293358256721
2016-07-12,-0.01808375737955059
2016-07-13,-0.0004978440503512482
2016-07-14,-0.003984521854698331
2016-07-15,0.0030006153149624293
2016-07-18,0.005482972257108587
2016-07-19,-0.024293028272468042
2016-07-20,0.019816917660182343
2016-07-21,0.001494806293282469
2016-07-22,-0.011940387347989856
2016-07-25,0.0005035013769629781
2016-07-26,-0.0030197045359245944
2016-07-27,-0.003533514401053539
2016-07-28,0.0005065621987960789
2016-07-29,0.0
2016-08-01,-0.017721680900136816
2016-08-02,-0.010308803800525679
2016-08-03,0.018228991258767646
2016-08-04,0.00511496255602184
2016-08-05,0.010687076567901244
2016-08-08,0.006545517900519604
2016-08-09,0.01700858362630764
2016-08-10,0.0019674450712579006
2016-08-11,0.026018938191117336
2016-08-12,-0.010047897186759691
2016-08-15,0.015949621672689984
2016-08-16,-0.009038798809718362
2016-08-17,0.006720867623008608
2016-08-18,-0.0047681896579323535
2016-08-19,0.0028748061217429566
2016-08-22,0.00477771164771168
2016-08-23,0.01046137487268628
2016-08-24,-0.0047057648885596715
2016-08-25,0.003782227913849301
2016-08-26,-0.008949387788694918
2016-08-29,-0.0038027180710312747
2016-08-30,0.002862566129404609
2016-08-31,-0.011893398784903697
2016-09-01,0.007222036197932491
2016-09-02,0.012906433704352072
2016-09-06,-0.01085438472440936
2016-09-07,0.010496520682946375
2016-09-08,-0.0203022452039322
2016-09-09,-0.029879584841685736
2016-09-12,-0.0054644417373501675
2016-09-13,-0.022612985658969964
2016-09-14,-0.0025710025139277226
2016-09-15,0.004123832506005343
2016-09-16,-0.008213463302883195
2016-09-19,0.0036228927764783148
2016-09-20,-0.0015467798309705127
2016-09-21,0.044937927447252335
2016-09-22,0.015323839861416833
2016-09-23,0.001947632501334784
2016-09-26,-0.00048598763371410225
2016-09-27,0.005347527411966091
2016-09-28,0.017408163402508947
2016-09-29,-0.009030768842896997
2016-09-30,0.02158266148577459
2016-10-03,-0.011736794073179069
2016-10-04,-0.009026276604760075
2016-10-05,-0.0038348956431586423
2016-10-06,0.0009620029424155518
2016-10-07,-0.02211539460206302
2016-10-10,0.006391443779186767
2016-10-11,-0.02149461490451987
2016-10-12,-0.006989692885997267
2016-10-13,0.003519715136431234
2016-10-14,-0.0010022741646875666
2016-10-17,0.0020058085744856236
2016-10-18,-0.008008029868782351
2016-10-19,-0.0015133299950789159
2016-10-20,-0.003031895755183811
2016-10-21,0.0010137415040472053
2016-10-24,0.012151603773870923
2016-10-25,-0.02651319592899437
2016-10-26,-0.016957660640588346
2016-10-27,0.0020908500043215206
2016-10-28,-0.05738097174750911
2016-10-31,-0.02158298885982013
2016-11-01,0.0011315874653232694
2016-11-02,-0.019209503122290417
2016-11-03,0.006912460281660815
2016-11-04,0.002288335399659003
2016-11-07,0.01655252333135193
2016-11-08,-0.04491821931138995
2016-11-09,0.04350322404682849
2016-11-10,-0.01014057161338866
2016-11-11,0.03016473278491394
2016-11-14,0.0
2016-11-15,-0.016021878052922323
2016-11-16,0.015159850978772926
2016-11-17,0.02489001019658632
2016-11-18,0.0037776946678025336
2016-11-21,-0.011828613950844002
2016-11-22,-0.007616821244428418
2016-11-23,0.023026316560959437
2016-11-25,0.006966648532770625
2016-11-28,-0.004789538623146794
2016-11-29,0.011229602401822136
2016-11-30,-0.006873755566899287
2016-12-01,-0.01757268678966517
2016-12-02,-0.01409212093978851
2016-12-05,0.04013225376420304
2016-12-06,0.0015857687569977852
2016-12-07,0.025329194536218846
2016-12-08,0.02676303406489544
2016-12-09,0.016039926665308624
2016-12-12,-0.01677333875293796
2016-12-13,-0.04189809771672348
2016-12-14,-0.022128617281223506
2016-12-15,-0.0010775728756338143
2016-12-16,0.0
2016-12-19,0.021035510195235307
2016-12-20,0.0
2016-12-21,-0.0031693085058291937
2016-12-22,-0.01377864927910355
2016-12-23,-0.0005371674890972677
2016-12-27,0.0005374561930910904
2016-12-28,-0.010209381078406521
2016-12-29,0.007057515065866049
2016-12-30,-0.008086209192740723
2017-01-03,-0.008695658202408918
2017-01-04,0.037280931806494166
2017-01-05,-0.01532778013506031
2017-01-06,-0.00912523628475681
2017-01-09,0.016251495778421
2017-01-10,0.011726816712561039
2017-01-11,0.0005269198465749358
2017-01-12,0.007898739573791502
2017-01-13,0.01776418172063443
2017-01-17,-0.009753633656366278
2017-01-18,0.015552013486802796
2017-01-19,-0.009188246233668762
2017-01-20,0.0010300550658850494
2017-01-23,-0.007205045008689681
2017-01-24,0.012441743047575615
2017-01-25,0.008192311561049381
2017-01-26,-0.0030473020708632337
2017-01-27,-0.006622271970852633
2017-01-30,0.0035896436752045346
2017-01-31,0.0005110341107663618
2017-02-01,0.0015319935167432686
2017-02-02,-0.007649226263102382
2017-02-03,0.012333275502440566
2017-02-06,-0.0020303232933434057
2017-02-07,-0.004578034927116836
2017-02-08,-0.01481868555378052
2017-02-09,0.0871370566626466
2017-02-10,0.04818656896576212
2017-02-13,0.03140700125753426
2017-02-14,-0.007060998477613545
2017-02-15,0.005333266307650852
2017-02-16,-0.022546466217708616
2017-02-17,0.0013567871280806276
2017-02-21,0.005420275141981623
2017-02-22,-0.02785258587697581
2017-02-23,-0.012938936108777499
2017-02-24,0.004213479231803374
2017-02-27,0.0004658476206484963
2017-02-28,-0.02236711593095031
2017-03-01,-0.005242668624226843
2017-03-02,-0.016770624380942345
2017-03-03,0.02192970050369336
2017-03-06,-0.0028615997544042537
2017-03-07,-0.016738451790056064
2017-03-08,-0.0024315150156444254
2017-03-09,-0.01023914170208351
2017-03-10,-0.001970000072264777
2017-03-13,0.006454542373176553
2017-03-14,-0.0004934875388922233
2017-03-15,0.013327091018870085
2017-03-16,0.013151197906843937
2017-03-17,0.013942721649342182
2017-03-20,0.007112096566820769
2017-03-21,-0.006591418707776242
2017-03-22,-0.00094755000229374
2017-03-23,0.03130883314541477
2017-03-24,0.00965949225302154
2017-03-27,0.010023181598301623
2017-03-28,0.014884951967712334
2017-03-29,-0.003111102552915135
2017-03-30,0.0017832940605357894
2017-03-31,-0.01112588848434004
2017-04-03,-0.01665217588564738
2017-04-04,0.007323107678893992
2017-04-05,0.0004543788553665884
2017-04-06,0.014532367900063514
2017-04-07,-0.010295485650868463
2017-04-10,-0.005427502314670152
2017-04-11,-0.0072760970610165066
2017-04-12,-0.009161734944014177
2017-04-13,-0.011557865148338675
2017-04-17,0.017305830847533787
2017-04-18,-0.040459826049372705
2017-04-19,0.01245805491464358
2017-04-20,0.006625833167714257
2017-04-21,-0.00940294498822103
2017-04-24,0.006169749200783281
2017-04-25,0.0033020774286962595
2017-04-26,0.013164142856163519
2017-04-27,-0.0009281556163124316
2017-04-28,-0.004644893120732463
2017-05-01,-0.0013998325802601075
2017-05-02,-0.005607376952849186
2017-05-03,-0.023026152439831082
2017-05-04,-0.048100095090295114
2017-05-05,0.0232440715619191
2017-05-08,-0.010864315041757777
2017-05-09,0.006489990254674227
2017-05-10,0.004464678842529768
2017-05-11,-0.005926236711315425
2017-05-12,-0.009438534300057144
2017-05-15,-0.015045291468936406
2017-05-16,-0.007128291381635066
2017-05-17,-0.01641007488358648
2017-05-18,0.01772648230960505
2017-05-19,0.007172546705572103
2017-05-22,0.007121037644899797
2017-05-23,-0.002020272533451828
2017-05-24,-0.000506331225972878
2017-05-25,0.008101337235364436
2017-05-26,0.0
2017-05-30,0.00602733397710109
2017-05-31,0.018971308899816464
2017-06-01,0.024497880433195673
2017-06-02,-0.010043015069525763
2017-06-05,-0.0053139663065927545
2017-06-06,-0.006799398747651009
2017-06-07,-0.000978081022396493
2017-06-08,0.006363026768595459
2017-06-09,-0.007781964374466432
2017-06-12,0.01813719258910007
2017-06-13,0.0130752493589672
2017-06-14,-0.010038473297900086
2017-06-15,0.006760312672831503
2017-06-16,0.0028773467821152643
2017-06-19,-0.01004307606473731
2017-06-20,-0.02656991320834734
2017-06-21,0.011414305892511134
2017-06-22,-0.008341269716072852
2017-06-23,0.009896132303039762
2017-06-26,0.011268692572840688
2017-06-27,-0.012596893799173503
2017-06-28,0.015211563497815161
2017-06-29,-0.007250262528766482
2017-06-30,-0.008276701636292016
2017-07-03,-0.001963329992519247
2017-07-05,0.007869802529371084
2017-07-06,0.0009761722296381947
2017-07-07,0.00243779449213144
2017-07-10,0.0014594262635612143
2017-07-11,-0.002914190677835049
2017-07-12,0.0034093824904244396
2017-07-13,0.00388383898245781
2017-07-14,0.010154567599472308
2017-07-17,-0.01005248892117927
2017-07-18,0.006286059287254897
2017-07-19,0.023065954309343217
2017-07-20,0.0
2017-07-21,-0.0037577670371959915
2017-07-24,0.026402696174076423
2017-07-25,-0.0013780201681075077
2017-07-26,-0.0027599401096378706
2017-07-27,0.009686379230067432
2017-07-28,-0.023298208564812017
2017-07-31,-0.010290112554279363
2017-08-01,0.006143763408357206
2017-08-02,-0.011272906325956122
2017-08-03,0.008551125125188852
2017-08-04,-0.011304666182413325
2017-08-07,0.0009525182420007106
2017-08-08,-0.005235415161281454
2017-08-09,-0.002871066810891887
2017-08-10,0.02159333811928299
2017-08-11,-0.0108031114240007
2017-08-14,-0.0009496516031781699
2017-08-15,0.0042773944745411185
2017-08-16,0.01987691845661299
2017-08-17,-0.02088161488076623
2017-08-18,-0.009478613989841067
2017-08-21,-0.0052632706032498255
2017-08-22,0.00913926101203888
2017-08-23,-0.01096313695027451
2017-08-24,0.010120820176911849
2017-08-25,-0.0033399388252650652
2017-08-28,0.028721899848889176
2017-08-29,-0.010237441849050066
2017-08-30,0.01551494725494873
2017-08-31,0.009259298891825862
2017-09-01,0.016055258542964745
2017-09-05,-0.009481125971933069
2017-09-06,0.007292686243825175
2017-09-07,-0.0031671776530806106
2017-09-08,-0.019064873946694316
2017-09-11,-0.0023140932058675068
2017-09-12,0.01484224811962287
2017-09-13,0.00822713057357416
2017-09-14,0.005469240321481106
2017-09-15,0.01722544778528734
2017-09-18,0.01738003086856943
2017-09-19,-0.013578678785830522
2017-09-20,0.0
2017-09-21,-0.0008882647073370498
2017-09-22,0.004444621949854621
2017-09-25,-0.002654713904157724
2017-09-26,0.004879729425396162
2017-09-27,0.018101874192098855
2017-09-28,0.0
2017-09-29,0.021248791173616777
2017-10-02,0.007218873980249452
2017-10-03,-0.0037943553996592216
2017-10-04,0.00042318116558148766
2017-10-05,-0.009306224302176869
2017-10-06,0.0038427812152468377
2017-10-09,-0.0021267059870974103
2017-10-10,-0.007246389076228987
2017-10-11,-0.008587449257572377
2017-10-12,-0.03421388914306389
2017-10-13,0.010762554314140083
2017-10-16,0.0022182274040509764
2017-10-17,-0.00221331776193745
2017-10-18,0.0
2017-10-19,0.0035493492782392444
2017-10-20,0.0
2017-10-23,-0.006189716277493207
2017-10-24,-0.01868303615420175
2017-10-25,-0.023118805390551223
2017-10-26,0.1322505595713539
2017-10-27,0.06926233850280239
2017-10-30,-0.029896628186759533
2017-10-31,0.04820226649726855
2017-11-01,-0.0011307695834246179
2017-11-02,-0.009056239644071873
2017-11-03,0.004569422748480267
2017-11-06,0.013646627271754364
2017-11-07,0.013837023388594494
2017-11-08,0.005533041144482498
2017-11-09,-0.005869347846235828
2017-11-10,0.007379827089692759
2017-11-13,0.012454235503351452
2017-11-14,-0.00651237963045781
2017-11-15,-0.002913186302369808
2017-11-16,0.0003652980862149935
2017-11-17,0.005476478503084081
2017-11-20,0.001815575308054429
2017-11-21,0.005436627668378602
2017-11-22,-0.006488978026265579
2017-11-24,0.02031952509899515
2017-11-27,-0.020625862829569686
2017-11-28,0.017066149893703253
2017-11-29,0.00035715636681765695
2017-11-30,0.01677341980984326
2017-12-01,0.009477086691661363
2017-12-04,0.01182199502615
2017-12-05,-0.011340233652950782
2017-12-06,0.02641638264922186
2017-12-07,0.020995471616287897
2017-12-08,0.005970360092389937
2017-12-11,0.01219920737191793
2017-12-12,-0.005211878759626809
2017-12-13,0.043876837964094584
2017-12-14,0.00787148913452751
2017-12-15,0.012496059351387645
2017-12-18,0.015735844504197072
2017-12-19,-0.0060750959265615245
2017-12-20,-0.019865569154970175
2017-12-21,-0.00623637189405124
2017-12-22,-0.07279580479552727
2017-12-26,0.0013536551401307495
2017-12-27,0.02365683607178859
2017-12-28,0.0016506445658774904
2017-12-29,0.007910380359348324
2018-01-02,0.02714187228701448
2018-01-03,-0.020375800914414155
2018-01-04,0.0035749054157228066
2018-01-05,0.005505302062458917
2018-01-08,0.008051547606283904
2018-01-09,0.009265076327411137
2018-01-10,0.008863611109902747
2018-01-11,-0.0021965977526176017
2018-01-12,0.0119499370799232
2018-01-16,-0.00901197050023217
2018-01-17,0.02916284121639956
2018-01-18,0.011578357285591423
2018-01-19,0.019577917258668975
2018-01-22,-0.01122574312110558
2018-01-23,-0.003585532542275227
2018-01-24,0.004198236416083301
2018-01-25,0.0191103614405701
2018-01-26,0.0064456867957178865
2018-01-29,-0.0034935548035348596
2018-01-30,0.027169117991420855
2018-01-31,0.005404189125894687
2018-02-01,0.0025455737924278132
2018-02-02,-0.02595929222608806
2018-02-05,-0.011587332815217954
2018-02-06,0.012895948074748365
2018-02-07,-0.0164933656533508
2018-02-08,-0.004413011631296482
2018-02-09,0.029550894327990296
2018-02-12,0.014925143023507559
2018-02-13,0.0016968837983160068
2018-02-14,0.018351140023560975
2018-02-15,0.009426323657583557
2018-02-16,0.001922415825976742
2018-02-20,-0.002466951321627553
2018-02-21,-0.023632964402717227
2018-02-22,0.012102265768882958
2018-02-23,0.028921396754936213
2018-02-26,0.03459457853514225
2018-02-27,-0.0381401465523008
2018-02-28,0.03612177813694517
2018-03-01,-0.007601545674543075
2018-03-02,0.008716364081888806
2018-03-05,0.003927738080142573
2018-03-06,0.0018253171389426281
2018-03-07,0.0023429940326447074
2018-03-08,-0.015324457192113283
2018-03-09,0.008177765515144708
2018-03-12,-0.010204276178281568
2018-03-13,-0.012424227314808522
2018-03-14,0.0026855822484084246
2018-03-15,-0.006427756186550004
2018-03-16,-0.00323427820274369
2018-03-19,-0.0135206344984099
2018-03-20,0.0002738572688227858
2018-03-21,-0.00520709577273093
2018-03-22,-0.011018676455354148
2018-03-23,-0.0022289123892567098
2018-03-26,0.030150757262464856
2018-03-27,-0.019512422277460084
2018-03-28,-0.00165780176930852
2018-03-29,-0.003045901448707755
2018-04-02,-0.02971366897237404
2018-04-03,0.0160272770544716
2018-04-04,0.016901644917908465
2018-04-05,0.026592450826621317
2018-04-06,0.012412606267653947
2018-04-09,-0.013059885380448444
2018-04-10,0.04455847276770508
2018-04-11,-0.004394750678698989
2018-04-12,0.0002596368489893308
2018-04-13,0.0044132194876860265
2018-04-16,0.020418676356733112
2018-04-17,-0.01317140115356863
2018-04-18,-0.0015399348081835962
2018-04-19,0.0
2018-04-20,0.01105405649367408
2018-04-23,-0.004576659038901587
2018-04-24,-0.01839080459770115
2018-04-25,0.028623615249396606
2018-04-26,0.019731531475533304
2018-04-27,-0.0002480431209940237
2018-04-30,-0.012654985595716872
2018-05-01,-0.000502673641719853
2018-05-02,0.00025120231669695237
2018-05-03,0.04047275108054027
2018-05-04,-0.009181397659440038
2018-05-07,0.025847842302191948
2018-05-08,-0.00023756756074155838
2018-05-09,0.012600980337205137
2018-05-10,0.011505016396478052
2018-05-11,0.009981398744648873
