Date,GE
2015-05-18,0.0014669068292212373
2015-05-19,0.0014644208345808707
2015-05-20,0.010603176459524022
2015-05-21,0.0028943412458926066
2015-05-22,-0.0014431602764019003
2015-05-26,-0.005780251783792489
2015-05-27,0.0
2015-05-28,0.00399699763213035
2015-05-29,-0.013028885007386304
2015-06-01,0.00036600038201339835
2015-06-02,0.0018329795565943385
2015-06-03,0.007317627139920457
2015-06-04,-0.009807029085849406
2015-06-05,0.0011008376626391314
2015-06-08,-0.001832306825614638
2015-06-09,0.0033036519619364935
2015-06-10,0.010977081169954772
2015-06-11,-0.00434305058225537
2015-06-12,-0.004361927971225588
2015-06-15,-0.006572195670342396
2015-06-16,0.00036802655695877817
2015-06-17,0.001837086691877321
2015-06-18,0.01220375133838103
2015-06-19,-0.004749567673462796
2015-06-22,0.006607713387505987
2015-06-23,0.004741040422373333
2015-06-24,-0.010526353483987338
2015-06-25,-0.008069932850084172
2015-06-26,0.0018487850199429001
2015-06-29,-0.016611327272773813
2015-06-30,-0.002627561081674057
2015-07-01,0.0033872026983754466
2015-07-02,0.004501207124466999
2015-07-06,-0.01755036459421322
2015-07-07,0.00608147083558408
2015-07-08,-0.021911875706420614
2015-07-09,0.005021288096554555
2015-07-10,0.009608191755471784
2015-07-13,0.007613291101562725
2015-07-14,0.007177674818214852
2015-07-15,0.004126152216236578
2015-07-16,0.010086167495897191
2015-07-17,0.007396221122066393
2015-07-20,-0.003671093472239706
2015-07-21,-0.01068550587088224
2015-07-22,-0.00819384062642825
2015-07-23,-0.013893834196869848
2015-07-24,-0.019421316375563324
2015-07-27,0.007767037683102496
2015-07-28,0.0057802410125777914
2015-07-29,0.006130473957455473
2015-07-30,-0.005331445426152492
2015-07-31,-0.0007657574101788134
2015-08-03,-0.008812118822837056
2015-08-04,0.0011596654773640136
2015-08-05,0.007721842404553092
2015-08-06,-0.002681924859624929
2015-08-07,-0.009219948154417179
2015-08-10,0.017448655744895847
2015-08-11,-0.020198303348367252
2015-08-12,0.0058342697313868985
2015-08-13,-0.0027067441611389187
2015-08-14,0.011244706574250696
2015-08-17,0.004984425640093493
2015-08-18,-0.005341407749415161
2015-08-19,-0.013041861261736454
2015-08-20,-0.02098706094591485
2015-08-21,-0.023819190659415068
2015-08-24,-0.02927999028790007
2015-08-25,-0.025136304615126726
2015-08-26,0.031800765471337034
2015-08-27,0.04164933360777079
2015-08-28,0.0059974175624455395
2015-08-31,-0.01351334964190154
2015-09-01,-0.037872659416429144
2015-09-02,0.028894460732135974
2015-09-03,-0.0024420467477732632
2015-09-04,-0.020807988364092145
2015-09-08,0.04000004871899865
2015-09-09,-0.01642619225763209
2015-09-10,0.005295436903311801
2015-09-11,0.010939934183472833
2015-09-14,-0.007214486821342181
2015-09-15,0.021396995506351324
2015-09-16,0.024901275450555538
2015-09-17,-0.013618651272370053
2015-09-18,-0.021696578198647898
2015-09-21,0.011693840680237155
2015-09-22,0.0007970504802006229
2015-09-23,0.0011946956580055623
2015-09-24,-0.009148571882546808
2015-09-25,0.00040118688512147394
2015-09-28,-0.024478353751580362
2015-09-29,0.010695160876564413
2015-09-30,0.02645510951137564
2015-10-01,-0.001189556742926423
2015-10-02,0.011115560728325313
2015-10-05,0.053003421527219485
2015-10-06,0.017524510035591412
2015-10-07,0.017588823285547228
2015-10-08,0.009362531486104997
2015-10-09,0.001426899655452285
2015-10-12,0.0007126912914581229
2015-10-13,-0.007831829236289334
2015-10-14,-0.009688164597832394
2015-10-15,0.015579859211009905
2015-10-16,0.03389241985398317
2015-10-19,0.00034465608121792
2015-10-20,-0.0072435289317668294
2015-10-21,0.002432189742132662
2015-10-22,0.025303019319236952
2015-10-23,-0.002366349984117666
2015-10-26,0.0013555826756632694
2015-10-27,-0.0030453805080328245
2015-10-28,-0.0023765408100890895
2015-10-29,-0.001701088918708793
2015-10-30,-0.014314853204650646
2015-11-02,0.016597287721968
2015-11-03,0.006462801291648779
2015-11-04,-0.0016899579499346506
2015-11-05,0.003385943977237682
2015-11-06,0.00944623130657396
2015-11-09,-0.0056818539436002125
2015-11-10,0.012437128703590705
2015-11-11,0.01826020340469081
2015-11-12,-0.016628613424560346
2015-11-13,0.003978380912321056
2015-11-16,0.002642043079516654
2015-11-17,-0.0013173317908895532
2015-11-18,0.006596123594901693
2015-11-19,-0.008191599463370336
2015-11-20,0.01288455418394463
2015-11-23,-0.0022831125737856617
2015-11-24,0.002288337105003091
2015-11-25,-0.00978499597334015
2015-11-27,0.0
2015-11-30,-0.013833683625775195
2015-12-01,0.007681805192468527
2015-12-02,-0.006629219147809895
2015-12-03,0.0020019228948526813
2015-12-04,0.015317994134304014
2015-12-07,-0.0039356802823664605
2015-12-08,-0.005926608103940967
2015-12-09,0.009274925361013153
2015-12-10,0.005907094360899867
2015-12-11,-0.012724805608017253
2015-12-14,0.0
2015-12-15,0.0019833362415562217
2015-12-16,0.021767542303746
2015-12-17,-0.006503295601624992
2015-12-18,-0.008838659575469476
2015-12-21,0.003963231280573076
2015-12-22,0.002960127902498666
2015-12-23,0.015087417610330167
2015-12-24,-0.003877550878192193
2015-12-28,0.0022708066330499044
2015-12-29,0.012297927308041023
2015-12-30,-0.00735300962010621
2015-12-31,0.0032203451443140185
2016-01-04,-0.014125211422351791
2016-01-05,0.000977139294788154
2016-01-06,-0.015940191219148914
2016-01-07,-0.04231398164708511
2016-01-08,-0.017949865697842293
2016-01-11,0.0045695355034183205
2016-01-12,0.0020992972240627683
2016-01-13,-0.013966707277751622
2016-01-14,0.029037248185120212
2016-01-15,-0.019614648881636443
2016-01-19,0.0
2016-01-20,-0.017199133605418027
2016-01-21,0.021071254044035648
2016-01-22,-0.01224210212916621
2016-01-25,-0.007081824115777513
2016-01-26,0.009628958640256924
2016-01-27,-0.01095015353032125
2016-01-28,0.00750006081980481
2016-01-29,0.03154912549331357
2016-02-01,-0.015807648686142373
2016-02-02,-0.013966707277751622
2016-02-03,0.015226889241676034
2016-02-04,0.01778857600742656
2016-02-05,-0.021932830241580326
2016-02-08,-0.012964210222708772
2016-02-09,0.0039047703327543815
2016-02-10,0.0007072314671734414
2016-02-11,-0.03003539628097074
2016-02-12,0.02950822419972554
2016-02-16,0.021231387532494317
2016-02-17,0.016632189091352112
2016-02-18,-0.00886178421028938
2016-02-19,-0.0020632642059785766
2016-02-22,0.013439100267992998
2016-02-23,-0.006460611791831106
2016-02-24,-0.008897934097751525
2016-02-25,0.01740347118634822
2016-02-26,0.005815892731177108
2016-02-29,-0.00884381532125822
2016-03-01,0.025395042181990624
2016-03-02,0.010039979345864536
2016-03-03,0.0013256409371722455
2016-03-04,0.007941781587730956
2016-03-07,-0.005581041294858702
2016-03-08,-0.0075936625293959725
2016-03-09,-0.00033193248649820983
2016-03-10,-0.0036607767259664303
2016-03-11,0.013359808541887563
2016-03-14,-0.002307372696932153
2016-03-15,0.00033068993442042505
2016-03-16,-0.0036329714298030114
2016-03-17,0.02618508882632975
2016-03-18,-0.001291781917264645
2016-03-21,0.005497549129003909
2016-03-22,-0.0009648716521121203
2016-03-23,0.0003219345095195614
2016-03-24,0.0012873236041848202
2016-03-28,0.012214997341774891
2016-03-29,-0.00031719866806001473
2016-03-30,0.011118050184947714
2016-03-31,-0.0012570339846196266
2016-04-01,0.004403922440082031
2016-04-04,-0.021922841355168088
2016-04-05,-0.008005349460275202
2016-04-06,-0.002581896656909999
2016-04-07,-0.008738275509400983
2016-04-08,0.00522384627788286
2016-04-11,-0.0025984076689103963
2016-04-12,0.003256848619534791
2016-04-13,0.005517060339505386
2016-04-14,0.0012912936556939147
2016-04-15,0.00032223465074388
2016-04-18,0.000966852241464089
2016-04-19,0.002897640210860253
2016-04-20,0.0
2016-04-21,-0.005457531948175887
2016-04-22,-0.007100848906440693
2016-04-25,-0.0026008251597199328
2016-04-26,0.007170745145171242
2016-04-27,0.0009705732798983568
2016-04-28,-0.0009696321808122521
2016-04-29,-0.004854712912271464
2016-05-02,0.00455275222442153
2016-05-03,-0.008416940135351658
2016-05-04,-0.018282472365214075
2016-05-05,-0.00598607818190966
2016-05-06,0.007694688320681209
2016-05-09,-0.008300013816780916
2016-05-10,0.02042191952934913
2016-05-11,-0.0045931979627490405
2016-05-12,-0.008239827596440708
2016-05-13,-0.014954773383380915
2016-05-16,0.0107958042050591
2016-05-17,-0.00834457552599055
2016-05-18,-0.0033658093354203
2016-05-19,-0.008443091210736609
2016-05-20,0.006811926467608087
2016-05-23,-0.0023678955442957283
2016-05-24,0.012207257216773515
2016-05-25,0.008040462871084175
2016-05-26,-0.002326424496503332
2016-05-27,0.003330873982607452
2016-05-31,0.0036521528900810285
2016-06-01,-0.0039697547438993785
2016-06-02,-0.0019919592071767633
2016-06-03,-0.0036607767259664303
2016-06-06,0.006011592253678977
2016-06-07,0.0006639632187108724
2016-06-08,0.005640415913232832
2016-06-09,-0.0023088332756242558
2016-06-10,-0.0066143414072818985
2016-06-13,-0.006990654356492487
2016-06-14,0.02044918487064451
2016-06-15,0.004927843133763377
2016-06-16,0.009222608867982762
2016-06-17,-0.0013053931530910834
2016-06-20,0.007516197634914512
2016-06-21,0.003568080938186835
2016-06-22,-0.005171743618053948
2016-06-23,0.013320316924263942
2016-06-24,-0.04392390949370206
2016-06-27,-0.016767420618134854
2016-06-28,0.02114633243211994
2016-06-29,0.020374299165790255
2016-06-30,0.03044184501914282
2016-07-01,0.00031738704231143444
2016-07-05,-0.001270494078782769
2016-07-06,0.009221111538999072
2016-07-07,0.0025207513725806763
2016-07-08,0.011941738491020537
2016-07-11,0.0003107300232030319
2016-07-12,0.001552178571518903
2016-07-13,0.0030999849367239207
2016-07-14,0.008343195919913171
2016-07-15,0.0076620855407203425
2016-07-18,0.000912480454920539
2016-07-19,0.0006074072496764504
2016-07-20,-0.004555046023902998
2016-07-21,-0.005796169775095672
2016-07-22,-0.01626238050903539
2016-07-25,-0.013100691216539118
2016-07-26,-0.00537310734827301
2016-07-27,-0.006037109780927641
2016-07-28,-0.0009592676707559367
2016-07-29,-0.003519786026728089
2016-08-01,0.00032096613534493557
2016-08-02,-0.003210222172734367
2016-08-03,0.002576653885794755
2016-08-04,0.0012848453620788458
2016-08-05,0.0035290462763792885
2016-08-08,-0.0003197558902520159
2016-08-09,0.000959461316289989
2016-08-10,-0.0009585416326732821
2016-08-11,0.0006393767813757112
2016-08-12,-0.0015979296026441547
2016-08-15,0.0
2016-08-16,-0.0016008269466418756
2016-08-17,0.003206446981682376
2016-08-18,0.004474587467331981
2016-08-19,-0.005727236262797031
2016-08-22,0.0022397608747208864
2016-08-23,-0.002873111854171384
2016-08-24,-0.0003200411611011811
2016-08-25,-0.0003204837161510099
2016-08-26,0.0006408327128373248
2016-08-29,0.00416257501673023
2016-08-30,0.0003187144881353632
2016-08-31,-0.00414411188278474
2016-09-01,-0.001280208386203241
2016-09-02,0.0028843880723117277
2016-09-06,-0.007669994225645516
2016-09-07,0.0003218965084488268
2016-09-08,-0.0006438137475315298
2016-09-09,-0.029961528725750197
2016-09-12,0.012620406770002424
2016-09-13,-0.020990207642006875
2016-09-14,-0.005025401493226278
2016-09-15,0.00950156043524153
2016-09-16,-0.002353003115695751
2016-09-19,-0.0084234282043536
2016-09-20,0.008155493566694982
2016-09-21,0.00606638508690982
2016-09-22,0.006364873615492872
2016-09-23,-0.004992941211679924
2016-09-26,-0.011709910051112882
2016-09-27,0.011509953870307621
2016-09-28,0.0006692274548272259
2016-09-29,-0.012374424654322813
2016-09-30,0.003047930608649052
2016-10-03,0.0006754573742764336
2016-10-04,-0.004723706756720625
2016-10-05,0.0
2016-10-06,-0.007796679902201342
2016-10-07,-0.006491416946253437
2016-10-10,-0.007565469187161278
2016-10-11,0.0020791271803166644
2016-10-12,-0.000691260398125948
2016-10-13,-0.004498518397451079
2016-10-14,0.004171505846596091
2016-10-17,-0.001384806597815702
2016-10-18,0.0045060713430356
2016-10-19,0.0027604672538745767
2016-10-20,0.0003441764837428529
2016-10-21,-0.003095978972350033
2016-10-24,-0.0020706988388938807
2016-10-25,-0.009336113756506892
2016-10-26,0.007678956126291991
2016-10-27,-0.008312835839632271
2016-10-28,0.020607348796051417
2016-10-31,-0.004106662410451878
2016-11-01,-0.007560088064354598
2016-11-02,-0.013503991606563459
2016-11-03,-0.007371139723273301
2016-11-04,0.005657964719742559
2016-11-07,0.030590627813482874
2016-11-08,0.0037528100994337343
2016-11-09,0.007138011158323909
2016-11-10,0.026324588299031948
2016-11-11,0.009864843718873528
2016-11-14,-0.006511976398845598
2016-11-15,0.007866052649995847
2016-11-16,-0.0003250324061648824
2016-11-17,0.001626375896186083
2016-11-18,-0.0038973748323342106
2016-11-21,0.0065210396563943895
2016-11-22,0.010042069481764893
2016-11-23,0.005131727324865443
2016-11-25,0.0031907023422315106
2016-11-28,-0.00604332094800486
2016-11-29,-0.006399896610917111
2016-11-30,-0.00933961705036579
2016-12-01,0.020480653963397266
2016-12-02,-0.0015924749795486193
2016-12-05,-0.007339153259269815
2016-12-06,0.001928981903264404
2016-12-07,0.013795163327248172
2016-12-08,-0.002215581799155597
2016-12-09,0.00792913731021705
2016-12-12,0.002517531387092209
2016-12-13,-0.0037664833247962326
2016-12-14,-0.007561668001592858
2016-12-15,-0.007618725048388342
2016-12-16,0.015675284234593745
2016-12-19,0.005353837999363842
2016-12-20,0.010338085599766789
2016-12-21,-0.0037206098284993105
2016-12-22,-0.002194774185826809
2016-12-23,0.001885435579764394
2016-12-27,0.0006272593555072259
2016-12-28,-0.006269535616421296
2016-12-29,0.0003154655299204556
2016-12-30,-0.003469026470851677
2017-01-03,0.002848174778944168
2017-01-04,0.00031556507982566373
2017-01-05,-0.005678159625338242
2017-01-06,0.002855624373538701
2017-01-09,-0.004745895184954718
2017-01-10,-0.0028608497569146962
2017-01-11,0.0031877307754744066
2017-01-12,-0.002541948237737568
2017-01-13,-0.0009555210237943701
2017-01-17,-0.0028699716448447044
2017-01-18,-0.001279214261923678
2017-01-19,-0.0006402031506567152
2017-01-20,-0.021788222365176413
2017-01-23,-0.025548389453842635
2017-01-24,0.008403225473857523
2017-01-25,0.012333302892208797
2017-01-26,-0.001646518828113841
2017-01-27,-0.010224080200658014
2017-01-30,-0.0016660381081825548
2017-01-31,-0.008678577125204368
2017-02-01,-0.0003363570257307602
2017-02-02,-0.0003368224017303856
2017-02-03,0.0006735194580183013
2017-02-06,-0.0013468364365966101
2017-02-07,-0.0033711620508172224
2017-02-08,-0.00439818379618484
2017-02-09,0.00543688938627529
2017-02-10,0.004393489479278978
2017-02-13,0.010766967585216225
2017-02-14,0.007989554263491794
2017-02-15,0.0023117011654856245
2017-02-16,0.003294862832341705
2017-02-17,-0.0026273254669249013
2017-02-21,0.004938982624440369
2017-02-22,-0.006225244721852929
2017-02-23,-0.0023262781514765685
2017-02-24,0.0056625740348899
2017-02-27,-0.008280864187985681
2017-02-28,-0.004341727732980805
2017-03-01,0.012747081573039498
2017-03-02,0.0
2017-03-03,-0.0023185732470185627
2017-03-06,-0.003984098050464735
2017-03-07,-0.004666630165092722
2017-03-08,-0.002009278582132623
2017-03-09,-0.004697949194612416
2017-03-10,0.020903556619628727
2017-03-13,-0.013870659359094817
2017-03-14,-0.010716924495132618
2017-03-15,0.0074477898482860905
2017-03-16,-0.00033604376098506084
2017-03-17,0.00437015365337956
2017-03-20,-0.00468571683840957
2017-03-21,-0.011769091533386455
2017-03-22,0.004763842239730698
2017-03-23,0.003047481647073358
2017-03-24,0.003376438643521773
2017-03-27,-0.009421307110223931
2017-03-28,0.0061138307184227525
2017-03-29,0.0020261433788015815
2017-03-30,0.006401574108671371
2017-03-31,-0.002343527595405015
2017-04-03,0.002684857367315052
2017-04-04,0.004685253914398668
2017-04-05,-0.0016656662302068082
2017-04-06,-0.001334987009549482
2017-04-07,0.0020052729111037504
2017-04-10,0.0006667022579436299
2017-04-11,0.000999617552662091
2017-04-12,-0.008988379639723432
2017-04-13,-0.007053736871744043
2017-04-17,0.00270618787352217
2017-04-18,0.006747618803171429
2017-04-19,0.005361938062077076
2017-04-20,0.009000135440050405
2017-04-21,-0.02378601485919074
2017-04-24,0.0
2017-04-25,-0.003383967830714818
2017-04-26,-0.006451569722664918
2017-04-27,-0.006152031222134591
2017-04-28,-0.003094818665542176
2017-05-01,-0.00172425053103753
2017-05-02,0.0017272287060512426
2017-05-03,0.008278609303378426
2017-05-04,-0.0010260560018597875
2017-05-05,0.0006849767683450025
2017-05-08,-0.005133454187320807
2017-05-09,-0.004815863079104754
2017-05-10,-0.007950390177294264
2017-05-11,0.005923374944115656
2017-05-12,-0.020782814951275097
2017-05-15,-0.0031834301634320328
2017-05-16,-0.004968389834533071
2017-05-17,-0.0224679110444167
2017-05-18,0.002553918546355005
2017-05-19,0.020742597185583023
2017-05-22,0.00463457829233227
2017-05-23,0.003548297674877521
2017-05-24,-0.015912380902770695
2017-05-25,-0.012217034189964449
2017-05-26,-0.001454919447955838
2017-05-30,-0.003278590428463568
2017-05-31,0.000730979230950668
2017-06-01,0.012417885685785723
2017-06-02,0.005771762934446256
2017-06-05,0.0035868520912358814
2017-06-06,-0.0017867382054052028
2017-06-07,-0.008951229403490135
2017-06-08,-0.0032516603731438387
2017-06-09,0.01268603438892879
2017-06-12,0.035791368097396026
2017-06-13,-0.016931979391550667
2017-06-14,0.008435620619444473
2017-06-15,0.01722344715550239
2017-06-16,0.002073228806517058
2017-06-19,-0.006896307078523178
2017-06-20,-0.023264046155890394
2017-06-21,-0.01244227766914241
2017-06-22,-0.008279315191483394
2017-06-23,0.0007258398875498173
2017-06-26,0.0014513109342102481
2017-06-27,-0.014487791991719456
2017-06-28,-0.004777636469760149
2017-06-29,-0.002215819011584075
2017-06-30,-0.00037007041554171227
2017-07-03,0.01629039598038018
2017-07-05,-0.003643107393341838
2017-07-06,-0.03802582469142812
2017-07-07,-0.006080915035908352
2017-07-10,-0.0042066656364021515
2017-07-11,0.013056977842696327
2017-07-12,0.0075814908878861775
2017-07-13,0.007900640798217617
2017-07-14,-0.0003733755220792778
2017-07-17,0.0014935477431410327
2017-07-18,0.002609874601998019
2017-07-19,0.0018594892324905743
2017-07-20,-0.009279744244424015
2017-07-21,-0.029224445473136407
2017-07-24,-0.018525564781773363
2017-07-25,0.0003930740222435336
2017-07-26,0.005896287294167024
2017-07-27,0.00781561083994653
2017-07-28,-0.010081454466353668
2017-07-31,0.0031336854904271405
2017-08-01,-0.0066382375443836406
2017-08-02,0.0031447045291967957
2017-08-03,0.009404471906039102
2017-08-04,0.0007761436304338787
2017-08-07,-0.005818325183749695
2017-08-08,-0.0027311847148381307
2017-08-09,0.005868605145914918
2017-08-10,-0.015947056902119727
2017-08-11,-0.003952632117533272
2017-08-14,0.006349307866249543
2017-08-15,-0.008675216694493337
2017-08-16,-0.0015909107959191093
2017-08-17,-0.013944136700670295
2017-08-18,-0.00808086615989656
2017-08-21,-0.002443960674539891
2017-08-22,0.004491385100094503
2017-08-23,-0.00853647826971815
2017-08-24,-0.0036899902082502267
2017-08-25,0.00781901889188763
2017-08-28,-0.0008168127751282395
2017-08-29,-0.0012261156538372342
2017-08-30,-0.00654660971022214
2017-08-31,0.011120477155596165
2017-09-01,0.02403237308553563
2017-09-05,-0.015512863618972528
2017-09-06,0.006868552657010252
2017-09-07,-0.03611566220429807
2017-09-08,-0.008326313662336715
2017-09-11,-0.004198291574754487
2017-09-12,0.008010355006061731
2017-09-13,0.008364331261163649
2017-09-14,0.006221692185923278
2017-09-15,-0.0037467969532882783
2017-09-18,0.02214770518779119
2017-09-19,-0.010629480004555658
2017-09-20,0.00495880488102407
2017-09-21,0.01768103496957063
2017-09-22,0.004848265111929484
2017-09-25,0.009650155251213821
2017-09-26,-0.007168439880653077
2017-09-27,-0.02246267756750875
2017-09-28,-0.005334574753984467
2017-09-29,-0.0024751707313144244
2017-10-02,0.016128846550243603
2017-10-03,0.009361238121835314
2017-10-04,-0.01290337154179011
2017-10-05,0.0024509737634714757
2017-10-06,-0.006112452946875457
2017-10-09,-0.039360565169350714
2017-10-10,-0.0029874219190780815
2017-10-11,-0.012414470698481561
2017-10-12,-0.0008667527508122719
2017-10-13,-0.0030369659799566184
2017-10-16,0.016536122414259502
2017-10-17,-0.00727735311633515
2017-10-18,-0.003018704887246426
2017-10-19,0.01989601929092011
2017-10-20,0.01060249127695978
2017-10-23,-0.06336542761148944
2017-10-24,-0.019265432284213513
2017-10-25,-0.01781607532953644
2017-10-26,-0.008372463574726208
2017-10-27,-0.024859038582338178
2017-10-30,-0.01827810362439608
2017-10-31,-0.012248809208240674
2017-11-01,-0.006944818109240081
2017-11-02,-0.0039956269503388375
2017-11-03,0.010029778592275829
2017-11-06,-0.0004964669088368678
2017-11-07,0.003974129743592902
2017-11-08,-0.004452893881235598
2017-11-09,-0.006461242375267462
2017-11-10,0.025012407141757897
2017-11-13,-0.07174220002652854
2017-11-14,-0.058885602387701574
2017-11-15,0.020111773911283715
2017-11-16,-0.0005476746557812051
2017-11-17,-0.002191899070693948
2017-11-20,-0.012630359979009853
2017-11-21,-0.008342675778170383
2017-11-22,0.017947488761635322
2017-11-24,0.0022040690116313932
2017-11-27,-0.0038485681120401516
2017-11-28,0.01600452917186157
2017-11-29,0.003802025072599635
2017-11-30,-0.010281206678792953
2017-12-01,-0.022416530521740308
2017-12-04,0.003914724851296514
2017-12-05,-0.010584679659758178
2017-12-06,-0.00563093364053191
2017-12-07,0.002831314177151656
2017-12-08,0.0
2017-12-11,-0.0033877161691603375
2017-12-12,0.014730613620876243
2017-12-13,-0.008374904385789472
2017-12-14,-0.006756738027192677
2017-12-15,0.010204149390371509
2017-12-18,-0.003367089007942914
2017-12-19,-0.009572204847458687
2017-12-20,-0.007958821468657229
2017-12-21,0.0011458042192407092
2017-12-22,0.001717516658453988
2017-12-26,0.002876697498888303
2017-12-27,-0.002868542575116706
2017-12-28,-0.0011506791111774994
2017-12-29,0.0051842153796219925
2018-01-02,0.030372608720940386
2018-01-03,0.009454664727911899
2018-01-04,0.02093687679434697
2018-01-05,0.0005398150689837067
2018-01-08,-0.014024072965664214
2018-01-09,0.015317387156024154
2018-01-10,0.01993542499614387
2018-01-11,0.004754697051270185
2018-01-12,-0.01367032810790747
2018-01-16,-0.029317565393692235
2018-01-17,-0.047226843966348686
2018-01-18,-0.03342934048528312
2018-01-19,-0.030411338950235844
2018-01-22,-0.005535345751475629
2018-01-23,0.04452695699373965
2018-01-24,-0.026643090571355277
2018-01-25,-0.015815065820475427
2018-01-26,-0.0030901548724435735
2018-01-29,0.009299200587335577
2018-01-30,-0.020269583135965275
2018-01-31,0.01379259097338692
2018-02-01,-0.009276093136908914
2018-02-02,-0.02372071573743384
2018-02-05,-0.04667510435085476
2018-02-06,0.024144897654802877
2018-02-07,-0.0013096794608651319
2018-02-08,-0.052459195455415775
2018-02-09,0.033910346354823595
2018-02-12,-0.008032211450841209
2018-02-13,-0.010121193119481675
2018-02-14,0.015677657361543584
2018-02-15,-0.0033552786715481675
2018-02-16,0.013467660256290204
2018-02-20,-0.02059767526295031
2018-02-21,-0.016960778549890865
2018-02-22,0.00897174983213156
2018-02-23,-0.0006897195121431388
2018-02-26,0.011041628681485394
2018-02-27,-0.010238270548248107
2018-02-28,-0.02689686682176229
2018-03-01,-0.006378518112789555
2018-03-02,0.007132798283515207
2018-03-05,0.021246786177273158
2018-03-06,0.015256269307760917
2018-03-07,-0.008879811535006055
2018-03-08,0.0006894747638177545
2018-03-09,0.028925550834141056
2018-03-12,0.010709495845505401
2018-03-13,-0.044370900821529946
2018-03-14,-0.01108800249554509
2018-03-15,0.006307057189804954
2018-03-16,-0.0034816362898751896
2018-03-19,-0.016771994817490365
2018-03-20,-0.030561480856632794
2018-03-21,0.017595541772164935
2018-03-22,-0.038184623040917076
2018-03-23,-0.0209737371740929
2018-03-26,-0.013772066878293354
2018-03-27,0.04266856960282617
2018-03-28,0.017857320590735304
2018-03-29,-0.01461978153933563
2018-04-02,-0.026706365804658017
2018-04-03,0.0007622026017484185
2018-04-04,0.011424140344773237
2018-04-05,0.011295418278372438
2018-04-06,-0.027550526449207635
2018-04-09,-0.01761081668028197
2018-04-10,0.017147477481481266
2018-04-11,-0.006130518914910121
2018-04-12,0.01619130466732832
2018-04-13,0.023520460124032194
2018-04-16,-0.011860690940173613
2018-04-17,0.03450883936051352
2018-04-18,-0.009427029522929509
2018-04-19,0.02415798786809442
2018-04-20,0.03931351645505443
2018-04-23,-0.0013751844188086837
2018-04-24,0.011019273911992533
2018-04-25,-0.042915315475397176
2018-04-26,0.02348687132580629
2018-04-27,0.0
2018-04-30,-0.021557527651861808
2018-05-01,-0.0014210026738428194
2018-05-02,0.009252100916343764
