Date,COO
2015-10-07,-0.01402806458005601
2015-10-08,-0.004836047096657525
2015-10-09,-0.030776814988139112
2015-10-12,0.011408089198654547
2015-10-13,0.0017963065670183465
2015-10-14,0.005378379877623685
2015-10-15,0.03595119535271096
2015-10-16,-0.00612801519420203
2015-10-19,-0.004364744959541977
2015-10-20,0.008697979392479516
2015-10-21,0.00800216897871131
2015-10-22,-0.018135440568354255
2015-10-23,0.019794709534107335
2015-10-26,0.0015722304483614113
2015-10-27,-0.00027289330747937157
2015-10-28,0.01706476557533798
2015-10-29,0.009261739581940764
2015-10-30,0.013166636916149388
2015-11-02,0.015817774232260495
2015-11-03,-0.01699276698217389
2015-11-04,0.008807838111814847
2015-11-05,0.00019511643192093864
2015-11-06,-0.0013024144906482737
2015-11-09,-0.008414564944856595
2015-11-10,-0.00046054918579829796
2015-11-11,-0.021388583922304805
2015-11-12,-0.01264296504793383
2015-11-13,0.0043591111273997285
2015-11-16,0.018038640115409565
2015-11-17,-0.03730313211691427
2015-11-18,0.008164564828208043
2015-11-19,-0.008647902423332687
2015-11-20,-0.0011766588476744833
2015-11-23,-0.007694377955575926
2015-11-24,0.008312606452947957
2015-11-25,0.006650392713002162
2015-11-27,0.011355186887867186
2015-11-30,-0.004831469124230714
2015-12-01,0.011897954164393765
2015-12-02,0.009392294469767082
2015-12-03,-0.04906964302306971
2015-12-04,-0.08243570419917601
2015-12-07,0.015267733336398415
2015-12-08,0.019270285581207913
2015-12-09,-0.02431793070409194
2015-12-10,0.025379493636773276
2015-12-11,0.001927196995512137
2015-12-14,-0.002810837213404249
2015-12-15,0.01253520615727921
2015-12-16,0.01281954805547203
2015-12-17,-0.013163340027262938
2015-12-18,-0.005496973432284724
2015-12-21,-0.014665978098764021
2015-12-22,0.00486153264275635
2015-12-23,0.0141424253074931
2015-12-24,0.0006603817087056374
2015-12-28,-0.0019800619201016945
2015-12-29,0.002130935948006396
2015-12-30,-0.006453427555214164
2015-12-31,-0.009447846046134023
2016-01-04,-0.017436651105910306
2016-01-05,-0.00212338568027004
2016-01-06,7.597997613939533e-05
2016-01-07,-0.027585664109217034
2016-01-08,0.005861202542552402
2016-01-11,-0.008157987407041878
2016-01-12,-0.00046993828894204004
2016-01-13,-0.016849538981585588
2016-01-14,-0.011239591515337932
2016-01-15,-0.017574986246482793
2016-01-19,-0.0069750044516967424
2016-01-20,0.02611975603572314
2016-01-21,-0.002336066325546393
2016-01-22,0.032297171689936954
2016-01-25,-0.01830263330201265
2016-01-26,0.0270892361838746
2016-01-27,-0.0024043987420445667
2016-01-28,-0.013763750380882178
2016-01-29,0.034061371211474345
2016-02-01,0.006862646505069181
2016-02-02,-0.0004548389482410542
2016-02-03,0.011213118846531644
2016-02-04,-0.011987634045329543
2016-02-05,-0.036096182469522176
2016-02-08,-0.01329573244777682
2016-02-09,0.020570889492928623
2016-02-10,0.033515477563258456
2016-02-11,0.0149673294732513
2016-02-12,-0.005138931208390374
2016-02-16,0.03226532029522233
2016-02-17,0.010443172027053027
2016-02-18,0.0016505845820393716
2016-02-19,0.009171667678878448
2016-02-22,0.011857321498871753
2016-02-23,-0.01017443294493725
2016-02-24,0.0026938335329187435
2016-02-25,0.024886780777135575
2016-02-26,-0.0010345639017429464
2016-02-29,-0.012775474196554115
2016-03-01,0.017487482482638095
2016-03-02,-0.014093378416230373
2016-03-03,0.011157177818853503
2016-03-04,0.052616918434670534
2016-03-07,-0.0032104543165817345
2016-03-08,-0.02122881773888874
2016-03-09,-0.006648110808072705
2016-03-10,0.007368672588259129
2016-03-11,0.009729954908389127
2016-03-14,-0.01063328109728412
2016-03-15,-0.01954707109609599
2016-03-16,-0.00047965618043954716
2016-03-17,-0.00945913528269926
2016-03-18,0.03799026049119725
2016-03-21,0.003733594649298899
2016-03-22,-0.004649506581835605
2016-03-23,-0.008341204542872571
2016-03-24,0.0012788994142935994
2016-03-28,0.004300963947536429
2016-03-29,0.034863326930719474
2016-03-30,0.009052591301171864
2016-03-31,-0.01332891709734596
2016-04-01,0.02357606791184419
2016-04-04,-0.005901148442189474
2016-04-05,-0.007978636233809011
2016-04-06,0.02631592403386418
2016-04-07,-0.02037489726656727
2016-04-08,-0.006719513985409042
2016-04-11,-0.0016751929553867617
2016-04-12,0.0032269989284761103
2016-04-13,-0.004181565248167707
2016-04-14,-0.00665375524594336
2016-04-15,0.01599772044683445
2016-04-18,0.006145119472728222
2016-04-19,0.001654091725914908
2016-04-20,0.00819302967381641
2016-04-21,-0.0006930896297078215
2016-04-22,-0.004854028926863929
2016-04-25,-0.00316731856993957
2016-04-26,0.010930385646576335
2016-04-27,-0.006537567089320406
2016-04-28,-0.01417364881088623
2016-04-29,-0.0174583211984638
2016-05-02,0.009994735671927657
2016-05-03,-0.001940279254313615
2016-05-04,-0.006804625077102444
2016-05-05,0.002805773689327662
2016-05-06,-0.0024722596694021215
2016-05-09,0.011870877060068175
2016-05-10,0.005995010348148533
2016-05-11,-0.006664080683459472
2016-05-12,0.002515918954679064
2016-05-13,0.003603525286974607
2016-05-16,0.027954034926988447
2016-05-17,-0.013284990308708666
2016-05-18,0.0005052412256358885
2016-05-19,0.006381170256493318
2016-05-20,0.0066548278875684375
2016-05-23,0.004677011078069615
2016-05-24,0.011855907315674319
2016-05-25,0.009876977024379396
2016-05-26,-0.016340702083419756
2016-05-27,0.0035199669597267835
2016-05-31,0.0019076729193019393
2016-06-01,0.017320912324955362
2016-06-02,0.010807226212014909
2016-06-03,-0.012065508201396291
2016-06-06,-0.014086902914141053
2016-06-07,0.011957939856322541
2016-06-08,-0.0006060526358195872
2016-06-09,0.0016978652416534956
2016-06-10,-0.011864264093132681
2016-06-13,-0.005636125956147708
2016-06-14,0.004127549460167579
2016-06-15,-0.002760735649833368
2016-06-16,0.0023994242660501097
2016-06-17,-0.006383180093925689
2016-06-20,0.014763329071373565
2016-06-21,0.007791467425436904
2016-06-22,-0.0061006679912519735
2016-06-23,0.012397711634647646
2016-06-24,0.0012605874992763777
2016-06-27,-0.022842047993561376
2016-06-28,0.033806001756601534
2016-06-29,0.00801173720906978
2016-06-30,0.010126615764102675
2016-07-01,0.03363050087530861
2016-07-05,0.0004513147936628936
2016-07-06,0.0014088934113904994
2016-07-07,0.00467155426960475
2016-07-08,0.018655494762913172
2016-07-11,0.0014852490420811382
2016-07-12,-0.019549926359627712
2016-07-13,0.0016244100631761516
2016-07-14,0.0007270087644424272
2016-07-15,-0.0030175375851450026
2016-07-18,-0.004708021144123498
2016-07-19,-0.0024778864640546683
2016-07-20,0.0066061082300874485
2016-07-21,-0.010601200374583564
2016-07-22,0.006632899242615231
2016-07-25,-0.00867305815939401
2016-07-26,0.01766845740531986
2016-07-27,0.0012281853787081687
2016-07-28,0.00886526333295401
2016-07-29,0.00845606686822431
2016-08-01,0.0007669845115019225
2016-08-02,-0.0035047231424356617
2016-08-03,-0.0036818848778462643
2016-08-04,0.002592414883473726
2016-08-05,0.006051484907477089
2016-08-08,-0.008640057086777841
2016-08-09,0.004743709786542816
2016-08-10,-0.0051054374334766894
2016-08-11,0.005628442522127797
2016-08-12,-0.007846801194917319
2016-08-15,0.006470839726860467
2016-08-16,-0.0036266006129560546
2016-08-17,-0.008272580799977503
2016-08-18,0.00861954102533069
2016-08-19,0.013728792425679703
2016-08-22,0.0017948005137737866
2016-08-23,0.008686648585451762
2016-08-24,-0.004144391722862406
2016-08-25,-0.006539730518769993
2016-08-26,0.000598374098365495
2016-08-29,0.014353802637353086
2016-08-30,-0.0009645161108017275
2016-08-31,-0.002468137820553551
2016-09-01,-0.002958244810907895
2016-09-02,0.0029670219883086713
2016-09-06,0.012801390606828944
2016-09-07,0.0013805769307080329
2016-09-08,-0.009652092580608174
2016-09-09,-0.010228038360810321
2016-09-12,0.010333732169854004
2016-09-13,-0.004980274140918284
2016-09-14,-0.00150680707063644
2016-09-15,0.02355428058726261
2016-09-16,-0.007319787969232605
2016-09-19,-0.00021212870384257343
2016-09-20,-0.010930229711081374
2016-09-21,-0.001233911423800027
2016-09-22,-0.00902353212691287
2016-09-23,-0.019132764825600668
2016-09-26,-0.015361465849210054
2016-09-27,0.000617246420669737
2016-09-28,0.003252899410018273
2016-09-29,-0.015876823241269267
2016-09-30,0.018291588402153947
2016-10-03,-0.008423395044433013
2016-10-04,-0.004894575400290591
2016-10-05,0.0016395500346975123
2016-10-06,0.008579166578982944
2016-10-07,0.012256001677414252
2016-10-10,0.00608126048098101
2016-10-11,-0.012968470548721633
2016-10-12,-0.0018928882662535562
2016-10-13,-0.0038486973400468916
2016-10-14,-0.005599246041439465
2016-10-17,0.004222951535092001
2016-10-18,0.013120922524113343
2016-10-19,-0.009408748216931717
2016-10-20,0.0029054479539609712
2016-10-21,-0.004011083492236445
2016-10-24,0.008501992422103699
2016-10-25,0.007265612982862546
2016-10-26,-0.029789018118705712
2016-10-27,-0.005221470206790535
2016-10-28,0.0004566287668277269
2016-10-31,0.0038773074475551006
2016-11-01,-0.012894548623528346
2016-11-02,0.0004029121880937403
2016-11-03,-0.001150500576305058
2016-11-04,0.012554803902743661
2016-11-07,0.025025448953609697
2016-11-08,0.014870633904339847
2016-11-09,-0.006232900585377732
2016-11-10,-0.008197491707090832
2016-11-11,-0.016641701120025165
2016-11-14,-0.040277521579552555
2016-11-15,0.010697692381617108
2016-11-16,0.00029076437439723435
2016-11-17,0.013953343751138325
2016-11-18,-0.01376132722193868
2016-11-21,0.0075581204242576305
2016-11-22,-0.01904227917301915
2016-11-23,-0.007823482672208337
2016-11-25,0.012035577491022353
2016-11-28,-0.013884157018873577
2016-11-29,0.010812086574396362
2016-11-30,-0.03326475860816658
2016-12-01,-0.030336134570875584
2016-12-02,0.01642630231684783
2016-12-05,0.011349619497401653
2016-12-06,0.010673146819257795
2016-12-07,0.016173024212232212
2016-12-08,-0.0035035925662132428
2016-12-09,0.01680516162308132
2016-12-12,0.02098261579091565
2016-12-13,0.006372087303315288
2016-12-14,-0.0006844771938265826
2016-12-15,0.004965836867016904
2016-12-16,-0.004827864712862784
2016-12-19,-0.0007989399329033642
2016-12-20,0.0018278330036884949
2016-12-21,-0.004390138719183478
2016-12-22,-0.008704536660227968
2016-12-23,0.01346011249642487
2016-12-27,0.011457523015953264
2016-12-28,-0.011834694050308237
2016-12-29,0.0008554282657691203
2016-12-30,-0.0031910956858517414
2017-01-03,0.0012575862886146094
2017-01-04,0.017071030989874947
2017-01-05,-0.009935929189724524
2017-01-06,0.004762890777969098
2017-01-09,0.0049091450751401755
2017-01-10,0.020889514468004355
2017-01-11,-0.022222072800502923
2017-01-12,-0.002025129868254427
2017-01-13,0.012063116845821842
2017-01-17,0.014147196650433402
2017-01-18,0.0051073988804675174
2017-01-19,-0.005847587014542799
2017-01-20,-0.002088878101465741
2017-01-23,-0.004737587062377924
2017-01-24,-0.002933440083830896
2017-01-25,0.0019984707000650914
2017-01-26,0.00343482375166948
2017-01-27,0.012809357882191508
2017-01-30,-0.009158477150613131
2017-01-31,0.015680018881988556
2017-02-01,0.0059587384485977335
2017-02-02,0.007000065237416031
2017-02-03,0.005828674214552132
2017-02-06,-0.003136848667945946
2017-02-07,0.0032532097622040013
2017-02-08,0.004412123594360384
2017-02-09,0.008203240819837365
2017-02-10,0.002624642236409791
2017-02-13,0.001256613518553884
2017-02-14,0.002143867437476965
2017-02-15,-0.001774337411567073
2017-02-16,-0.004181552630408425
2017-02-17,0.028345084809428434
2017-02-21,-0.0022969237566985434
2017-02-22,-0.0025069205482912693
2017-02-23,0.010001401849642155
2017-02-24,0.014218952614042601
2017-02-27,-0.0039054148216206563
2017-02-28,0.0010053323083669685
2017-03-01,0.008134928915653816
2017-03-02,0.001892822691529572
2017-03-03,-0.03321057622669443
2017-03-06,0.00035990584467127107
2017-03-07,-0.005500549363813945
2017-03-08,0.0030497820715553736
2017-03-09,0.0028859603963031777
2017-03-10,-0.0014900911411996898
2017-03-13,0.0006689904039305361
2017-03-14,-0.004885731290278916
2017-03-15,0.00614986027782094
2017-03-16,-0.004930794666596405
2017-03-17,0.00727815606061788
2017-03-20,0.005636961809114105
2017-03-21,-0.004586278160923496
2017-03-22,0.02278082592049624
2017-03-23,-0.00045040215789282634
2017-03-24,0.0005007148479050372
2017-03-27,0.0001000928516039501
2017-03-28,-0.00380345352295397
2017-03-29,0.0013563151698232634
2017-03-30,-0.005969912682458278
2017-03-31,0.00883200061191114
2017-04-03,-0.0013006978276710601
2017-04-04,0.0008517051858736302
2017-04-05,-0.012312338328825612
2017-04-06,-0.0015201088687494257
2017-04-07,-0.00020322235759184792
2017-04-10,0.00020326366531309148
2017-04-11,0.0018268302049677665
2017-04-12,-0.001722266578044418
2017-04-13,-0.003907427764336502
2017-04-17,0.001681103159834052
2017-04-18,0.001373302117918751
2017-04-19,0.006805803256890508
2017-04-20,0.011451324472202318
2017-04-21,-0.006783084768557601
2017-04-24,0.012051794845985953
2017-04-25,-0.0010914399737956826
2017-04-26,-0.0066064881487164495
2017-04-27,-0.003100159790158985
2017-04-28,0.004815202420957787
2017-05-01,0.0035942671096418355
2017-05-02,0.005321862738586702
2017-05-03,0.000494795351554167
2017-05-04,0.013203353999295064
2017-05-05,0.004002156137105528
2017-05-08,0.003354179456287687
2017-05-09,0.006056170690777796
2017-05-10,-0.0014928991459846053
2017-05-11,0.00028950621395718024
2017-05-12,0.0009160746422569588
2017-05-15,0.010983055397917552
2017-05-16,0.0028116069728261195
2017-05-17,-0.004989181238982843
2017-05-18,0.004679694384089439
2017-05-19,0.010599358566125261
2017-05-22,0.022199346898818417
2017-05-23,-0.0011963362124413068
2017-05-24,0.0027178007610011434
2017-05-25,0.0029863417748421384
2017-05-26,-0.0039392361694265965
2017-05-30,0.0034028187015291422
2017-05-31,0.002520756047570405
2017-06-01,0.004754080900390978
2017-06-02,0.08430787774058568
2017-06-05,0.010783712700666914
2017-06-06,0.0030304952182955702
2017-06-07,0.006125320285778724
2017-06-08,-0.005512176121160062
2017-06-09,-0.01791032495771072
2017-06-12,-0.0028639236667952206
2017-06-13,0.01744442857696904
2017-06-14,-0.00784601250671113
2017-06-15,0.0035566641217630313
2017-06-16,-0.0037109522554337193
2017-06-19,0.013224590226508681
2017-06-20,0.0028085635315711066
2017-06-21,0.004407191024528023
2017-06-22,0.0049208130941178485
2017-06-23,0.004611062435218027
2017-06-26,0.0023153346831488175
2017-06-27,-0.014224463429685086
2017-06-28,-0.0036998182938767776
2017-06-29,-0.021580279336353203
2017-06-30,0.009699671946264088
2017-07-03,-0.012697390297458866
2017-07-05,0.0069802658834980935
2017-07-06,-0.007730008427368373
2017-07-07,0.02768950736929532
2017-07-10,0.005808975273398076
2017-07-11,0.0015973597194514078
2017-07-12,0.013822497386234867
2017-07-13,-0.0058892391170110026
2017-07-14,0.015865285667880924
2017-07-17,0.006470824143260723
2017-07-18,0.004841484902312176
2017-07-19,0.006833406755352822
2017-07-20,-0.003530841602048085
2017-07-21,-0.022007733827022258
2017-07-24,0.008896328392021813
2017-07-25,0.0008380364310875965
2017-07-26,-0.015229394327890167
2017-07-27,-0.0014979074379660728
2017-07-28,-0.0001621487370917496
2017-07-31,-0.011070583183403038
2017-08-01,0.005822665128822457
2017-08-02,-0.00415817260367779
2017-08-03,0.0020877988683922766
2017-08-04,-0.004330466159632729
2017-08-07,0.003733926419217104
2017-08-08,-0.004251505486542739
2017-08-09,-0.0036124401793853345
2017-08-10,-0.011206852494435537
2017-08-11,0.003875153601018866
2017-08-14,0.009795688033110928
2017-08-15,-0.0014798707624743557
2017-08-16,0.006792479028146392
2017-08-17,0.002494040972227607
2017-08-18,-0.0005300904194194267
2017-08-21,0.010814081701657319
2017-08-22,0.00573275743245838
2017-08-23,-0.011078968772166964
2017-08-24,-0.002841262105220066
2017-08-25,0.002727230103526379
2017-08-28,0.005277396322417527
2017-08-29,-0.005976690628948789
2017-08-30,-0.00016234742460574658
2017-08-31,0.019178355127482893
2017-09-01,-0.058406121282778
2017-09-05,0.01579309809997853
2017-09-06,0.005126803656925194
2017-09-07,0.01521948071232404
2017-09-08,0.027245629614062183
2017-09-11,0.007595015291716134
2017-09-12,-0.013260193298090361
2017-09-13,-0.013718271361563561
2017-09-14,0.001784235100029452
2017-09-15,-0.007407684523513258
2017-09-18,0.015904688613467055
2017-09-19,-0.052667500727585526
2017-09-20,0.0005085285335904022
2017-09-21,-0.015670646692136248
2017-09-22,0.0316681739268978
2017-09-25,0.00033358938676064653
2017-09-26,-0.016677027884339113
2017-09-27,-0.001823265646890171
2017-09-28,-0.016226336983929834
2017-09-29,0.023791129318804005
2017-10-02,0.014550039998549202
2017-10-03,-0.0018290976130035386
2017-10-04,0.003789844194728831
2017-10-05,0.0026553349054379005
2017-10-06,-0.001406735046653007
2017-10-09,-0.019517009233915084
2017-10-10,-0.011199416904162707
2017-10-11,0.01517296096912446
2017-10-12,0.0006315016890210412
2017-10-13,-0.007026590209282091
2017-10-16,0.0040256588907039426
2017-10-17,-0.004093907805907904
2017-10-18,-0.0008474971806736731
2017-10-19,0.0012725184287114555
2017-10-20,-0.003092260916446543
2017-10-23,0.008327989843832428
2017-10-24,0.009439130783226446
2017-10-25,-0.0068879710227457425
2017-10-26,0.010550660746277973
2017-10-27,0.016721483598954423
2017-10-30,-0.006873196284381766
2017-10-31,-0.010257491337875124
2017-11-01,-0.026179967494950773
2017-11-02,-0.030217496322045734
2017-11-03,0.010445122476678836
2017-11-06,-0.007109530504739059
2017-11-07,0.007424028723351794
2017-11-08,0.005014549861535489
2017-11-09,0.006377936603725098
2017-11-10,-0.012459477145188913
2017-11-13,0.034969098367778395
2017-11-14,-0.0012232593249843493
2017-11-15,-0.008953555535469837
2017-11-16,0.020412488968311493
2017-11-17,-0.003340990114573561
2017-11-20,0.005405429971303111
2017-11-21,0.0007085980575245454
2017-11-22,-0.005039635261058217
2017-11-24,0.014190241350031219
2017-11-27,0.004127254253035284
2017-11-28,-0.00016444425189166
2017-11-29,-0.002713242627318202
2017-11-30,-0.00581226867136686
2017-12-01,-0.012770514567674529
2017-12-04,-0.035111396826252306
2017-12-05,0.009358647899191386
2017-12-06,0.009400860336888472
2017-12-07,0.020207656482761793
2017-12-08,-0.051256348655398964
2017-12-11,0.008342153713709388
2017-12-12,0.005296589627510784
2017-12-13,-0.02381762918418351
2017-12-14,0.002988204106026071
2017-12-15,0.019745862300367012
2017-12-18,-0.02285225905431454
2017-12-19,-0.0008034074730802754
2017-12-20,0.0032607015052530386
2017-12-21,-0.012643970529525927
2017-12-22,-0.008883137103956273
2017-12-26,0.002911738044766743
2017-12-27,0.0034022951164796034
2017-12-28,-0.0045661324686715465
2017-12-29,-0.010446084908808606
2018-01-02,0.012575642560816114
2018-01-03,0.027740043420956484
2018-01-04,-0.014068886232037503
2018-01-05,0.031089147556447205
2018-01-08,0.004989162710445694
2018-01-09,0.01122399474505631
2018-01-10,-0.013916901082206778
2018-01-11,-0.010173609444023568
2018-01-12,0.009622147414922289
2018-01-16,0.0005198075117380796
2018-01-17,0.018314902265447852
2018-01-18,0.001403080320535155
2018-01-19,0.02178155054892339
2018-01-22,0.002867607800629557
2018-01-23,-0.010816000076968257
2018-01-24,0.0026393914196103374
2018-01-25,0.018635220302796185
2018-01-26,0.007342355691246638
2018-01-29,-0.00806236636476454
2018-01-30,-0.0030378114063926986
2018-01-31,0.007452734568688557
2018-02-01,-0.004332185674945976
2018-02-02,-0.009400407842145908
2018-02-05,-0.042806115531889954
2018-02-06,-0.007403061336496042
2018-02-07,0.005190222096152608
2018-02-08,-0.03167441866013587
2018-02-09,0.016086210155767944
2018-02-12,0.0
2018-02-13,-0.0041451226020422505
2018-02-14,0.017580339088336894
2018-02-15,0.01192389086724166
2018-02-16,-0.000258081196193527
2018-02-20,-0.009033268282798601
2018-02-21,-0.00533944161422828
2018-02-22,-0.005105871612372415
2018-02-23,0.011273373494993022
2018-02-26,0.00997654304587936
2018-02-27,-0.0028345886861660397
2018-02-28,-0.007149606709463963
2018-03-01,-0.015833774783755583
2018-03-02,0.03310275199623636
2018-03-05,0.00904502329193213
2018-03-06,0.01649058058001107
2018-03-07,0.02425118872396248
2018-03-08,0.009543982171151155
2018-03-09,0.011465037503619158
2018-03-12,-0.041681555134878256
2018-03-13,-0.016974477713498026
2018-03-14,-0.012538998369743815
2018-03-15,0.0005130304242191297
2018-03-16,0.007179199921048429
2018-03-19,-0.012049683298555491
2018-03-20,-0.0035645496644340913
2018-03-21,-0.015860766155061934
2018-03-22,-0.015590750475816373
2018-03-23,-0.026870802244067127
2018-03-26,0.037030455169139165
2018-03-27,-0.007714779079229461
2018-03-28,0.0002664080848000516
2018-03-29,0.016255858941994328
2018-04-02,-0.03120490130430298
2018-04-03,-0.0016240747270063194
2018-04-04,-0.00045171236254260005
2018-04-05,0.010578229404276662
2018-04-06,-0.02491629182522015
2018-04-09,0.008487108244999764
2018-04-10,0.015966953146289375
2018-04-11,-0.012223522602625825
2018-04-12,0.00185848537077149
2018-04-13,0.0015835166107187604
2018-04-16,0.029949826950345537
2018-04-17,-0.002894761540743862
2018-04-18,-0.0015394281870489968
2018-04-19,-0.007797695809587224
2018-04-20,-0.0004440736446089666
2018-04-23,0.001954507144905193
2018-04-24,-0.010330006424215887
2018-04-25,0.019531561109905393
2018-04-26,0.008831804320750702
2018-04-27,0.004964986844121944
2018-04-30,-0.008797686959784334
2018-05-01,0.00603374134838508
