Date,ETN
2015-06-19,-0.011963324201332393
2015-06-22,0.0
2015-06-23,0.0014247151969366545
2015-06-24,-0.010099492233299645
2015-06-25,-0.015088647293325264
2015-06-26,-0.0037935780401086028
2015-06-29,-0.019771265554157647
2015-06-30,0.008367074186279133
2015-07-01,0.0022221295516051676
2015-07-02,-0.0034001268079786318
2015-07-06,-0.009939251173588737
2015-07-07,0.0025474568074943527
2015-07-08,-0.022418196742069685
2015-07-09,-0.0003057204442108441
2015-07-10,0.005811206904612343
2015-07-13,0.009730981436012476
2015-07-14,0.0003007515500652591
2015-07-15,-0.01038661470693103
2015-07-16,0.0036507465506907533
2015-07-17,-0.013185974449402726
2015-07-20,0.002150276706895715
2015-07-21,-0.019003678236826138
2015-07-22,-0.008280113203393391
2015-07-23,-0.007718832891246641
2015-07-24,-0.029211173966597004
2015-07-27,-0.009484884422660822
2015-07-28,0.015188898054823374
2015-07-29,0.005041746239681899
2015-07-30,-0.0027755076914572907
2015-07-31,-0.0081858438435507
2015-08-03,-0.005282471301073288
2015-08-04,-0.011284344720525863
2015-08-05,0.0006714320746927793
2015-08-06,0.00603810800947735
2015-08-07,-0.0021672410241591056
2015-08-10,0.025731024602823283
2015-08-11,-0.020850542115818493
2015-08-12,0.00316090213604725
2015-08-13,-0.0059700175958916635
2015-08-14,0.00033337877340833266
2015-08-17,0.006170946181803139
2015-08-18,-0.00845341886637474
2015-08-19,-0.01955870509824098
2015-08-20,-0.009036765755607301
2015-08-21,-0.024604408141190137
2015-08-24,-0.041806058370518095
2015-08-25,-0.029639205378505507
2015-08-26,0.035287599809816994
2015-08-27,0.037749763808395675
2015-08-28,0.007416355387184659
2015-08-31,0.0001752598803073102
2015-09-01,-0.037854810622275914
2015-09-02,0.012204108578144357
2015-09-03,-0.005039010268593214
2015-09-04,-0.004340218429623288
2015-09-08,0.029608888423730884
2015-09-09,-0.012173487168243402
2015-09-10,-0.0023215986149432988
2015-09-11,-0.0025065110052131523
2015-09-14,-0.01866468516689812
2015-09-15,0.01938556980633699
2015-09-16,0.01435229016884132
2015-09-17,-0.02635267438675637
2015-09-18,-0.03851080095983683
2015-09-21,0.0062345796011054055
2015-09-22,-0.00488164972508498
2015-09-23,-0.012075204334848766
2015-09-24,-0.0032472086249564214
2015-09-25,-0.005172853572167124
2015-09-28,-0.036017180529782755
2015-09-29,0.0121878050266373
2015-09-30,0.012633054909877428
2015-10-01,-0.01403477785440188
2015-10-02,0.016211530917035644
2015-10-05,0.026459404280482657
2015-10-06,-0.0034118275168004697
2015-10-07,0.029098582649970117
2015-10-08,0.02199212857158228
2015-10-09,-0.008679910242252342
2015-10-12,-0.012404309263337021
2015-10-13,-0.011821033218690769
2015-10-14,-0.014018673105941515
2015-10-15,-0.012322343498123223
2015-10-16,-0.018234061949951363
2015-10-19,0.00234589491895143
2015-10-20,0.021454802988588817
2015-10-21,0.0028647466726419157
2015-10-22,0.034843754363939716
2015-10-23,-0.0007361311745225363
2015-10-26,-0.009758820245653443
2015-10-27,-0.019151969608099395
2015-10-28,0.0252133263836003
2015-10-29,0.004252797328977875
2015-10-30,0.029460474134694214
2015-11-02,0.014487830595621976
2015-11-03,0.0003524742599247954
2015-11-04,0.0
2015-11-05,0.016372877741392955
2015-11-06,0.001926263262762129
2015-11-09,-0.01502981058231978
2015-11-10,-0.00230656403590479
2015-11-11,-0.012626876917828156
2015-11-12,-0.023955227164698445
2015-11-13,-0.0014763585324127915
2015-11-16,0.02402537338275179
2015-11-17,0.0005413371698534952
2015-11-18,0.025973991387963302
2015-11-19,-0.0019338846891947536
2015-11-20,0.014444149414771568
2015-11-23,-0.0064245619475887805
2015-11-24,0.008213703961731822
2015-11-25,0.004507023974745561
2015-11-27,0.0025882139449928676
2015-11-30,0.001032875272277467
2015-12-01,0.004986506224104348
2015-12-02,-0.022583512060225353
2015-12-03,-0.026430948670370213
2015-12-04,0.007730783567088562
2015-12-07,-0.023907320957445077
2015-12-08,-0.03125555238777156
2015-12-09,-0.006226199407861399
2015-12-10,-0.010062709046355756
2015-12-11,-0.02435791909601115
2015-12-14,-0.009632326237401734
2015-12-15,0.003970022008830121
2015-12-16,0.02787687257145044
2015-12-17,-0.03577622909333256
2015-12-18,-0.007779839113227327
2015-12-21,0.01950141578827025
2015-12-22,0.021692035496638784
2015-12-23,0.028372683916942698
2015-12-24,-0.0005627998254390532
2015-12-28,-0.012394382069704446
2015-12-29,0.009317289094699976
2015-12-30,-0.009231278603239912
2015-12-31,-0.010458290681995441
2016-01-04,0.0034589988516069425
2016-01-05,-0.007085680368050462
2016-01-06,-0.01793614341639782
2016-01-07,-0.023370252685052217
2016-01-08,-0.011261162254534773
2016-01-11,-0.0004064329147894785
2016-01-12,0.016276620866877867
2016-01-13,-0.030430287091349095
2016-01-14,-0.002271601480518859
2016-01-15,-0.009519591842608421
2016-01-19,0.004805791509672197
2016-01-20,-0.012060559303015417
2016-01-21,0.005682560915657664
2016-01-22,0.01527872778210937
2016-01-25,-0.02556189273347842
2016-01-26,0.03702162147893029
2016-01-27,0.008567712404368377
2016-01-28,0.015169938102213454
2016-01-29,0.00637579549172651
2016-02-01,-0.005741549646050448
2016-02-02,-0.024293006149026075
2016-02-03,0.07102033984695977
2016-02-04,0.03582336074518855
2016-02-05,0.005518635470331157
2016-02-08,0.008232869456399339
2016-02-09,-0.011431778909038126
2016-02-10,-0.0143174781180615
2016-02-11,-0.011172839998900286
2016-02-12,0.020715508422850748
2016-02-16,0.011439183943543485
2016-02-17,0.021707476294656303
2016-02-18,0.0033920534742251096
2016-02-19,-0.003380586344570169
2016-02-22,0.029816074359023004
2016-02-23,-0.019590903108257174
2016-02-24,0.004420848320122239
2016-02-25,0.008450609273651155
2016-02-26,-0.00017444394537324825
2016-02-29,-0.009778382607515512
2016-03-01,0.023805616578873146
2016-03-02,-0.0018947444752752673
2016-03-03,0.007842390164458202
2016-03-04,0.002074960168430229
2016-03-07,0.018464265000674107
2016-03-08,-0.019484746020567267
2016-03-09,0.01192303711810494
2016-03-10,0.014514786253988499
2016-03-11,0.012119300310003522
2016-03-14,0.006153435916741223
2016-03-15,-0.0008263271042461273
2016-03-16,0.005459002521285949
2016-03-17,0.038335065506401644
2016-03-18,0.005704159920923768
2016-03-21,0.003308752233660339
2016-03-22,-0.004083051194137877
2016-03-23,-0.01482163437361017
2016-03-24,-0.001760671547466286
2016-03-28,0.0016035573446790963
2016-03-29,-0.0016009900653010112
2016-03-30,0.006092655944779812
2016-03-31,-0.003027617104661373
2016-04-01,0.017583217949676655
2016-04-04,-0.015865819650059287
2016-04-05,-0.036073321957068805
2016-04-06,-0.013909781217590234
2016-04-07,-0.0011753607887223794
2016-04-08,0.007229419072892096
2016-04-11,0.011851114373612637
2016-04-12,0.015176386744915726
2016-04-13,0.024374474792089318
2016-04-14,-0.0072970826406484335
2016-04-15,0.003994988442460823
2016-04-18,-0.002387350129173793
2016-04-19,0.0014359733519579976
2016-04-20,-0.009718251544147516
2016-04-21,-0.00016091264249129544
2016-04-22,0.013515953933790126
2016-04-25,-0.011589442894287427
2016-04-26,0.01590105458387492
2016-04-27,0.009170308314095266
2016-04-28,-0.010026750265031303
2016-04-29,0.0012660193728428748
2016-05-02,0.003002956894014197
2016-05-03,-0.002679105149749561
2016-05-04,-0.027901492323786914
2016-05-05,0.00016387884830737498
2016-05-06,0.005247402336584717
2016-05-09,-0.010440097916943558
2016-05-10,0.02373872197684257
2016-05-11,-0.0016101726548192197
2016-05-12,0.001128998946227533
2016-05-13,-0.01933314048505308
2016-05-16,0.017742736312040375
2016-05-17,-0.010169268535814124
2016-05-18,-0.019895792400585477
2016-05-19,-0.00931784071630759
2016-05-20,0.004366874608965121
2016-05-23,0.004180646439928992
2016-05-24,0.005828226659951863
2016-05-25,0.020033345063219077
2016-05-26,-0.00146080213799904
2016-05-27,0.0017879946003884761
2016-05-31,0.0
2016-06-01,0.00032462689707868364
2016-06-02,0.001621849692474031
2016-06-03,-0.004858200442090843
2016-06-06,0.0198534770621277
2016-06-07,-0.0022340073063478183
2016-06-08,0.00975536293840995
2016-06-09,-0.005859790184738589
2016-06-10,-0.018321047058221795
2016-06-13,-0.016065838745039418
2016-06-14,-0.0031340875338469187
2016-06-15,0.0034745727785594482
2016-06-16,0.0023083355981072806
2016-06-17,0.013653445119377716
2016-06-20,0.010873316098996888
2016-06-21,-0.007064093547490158
2016-06-22,-0.0014549829880481369
2016-06-23,0.017163260390655966
2016-06-24,-0.07624980657755343
2016-06-27,-0.04239161983080786
2016-06-28,0.02321402650902704
2016-06-29,0.021631946151050352
2016-06-30,0.028232098803174344
2016-07-01,0.009040529183846235
2016-07-05,-0.02571749479604246
2016-07-06,0.012432140625563415
2016-07-07,0.011101504931460449
2016-07-08,0.03011164497519858
2016-07-11,0.007751838521930843
2016-07-12,0.02500013106444543
2016-07-13,-0.001407348829100541
2016-07-14,-0.0010959440557802846
2016-07-15,0.0004703416653859538
2016-07-18,-0.005326763799531675
2016-07-19,-0.006930063755732685
2016-07-20,0.0071370454597508015
2016-07-21,-0.004566963150552494
2016-07-22,0.002689432303988548
2016-07-25,0.0014200805240738301
2016-07-26,0.017331207055417686
2016-07-27,-0.0024781160903913912
2016-07-28,-0.006210136838504132
2016-07-29,-0.009373634480968618
2016-08-01,0.00835828912437031
2016-08-02,0.0010948903775727103
2016-08-03,0.012610176965790698
2016-08-04,0.004047317579601195
2016-08-05,0.014883702760541073
2016-08-08,0.005652582982135668
2016-08-09,0.00015190620119254206
2016-08-10,0.013213480496524932
2016-08-11,0.009294156896221928
2016-08-12,-0.0017819889511732079
2016-08-15,0.006248577769918384
2016-08-16,-0.005323075639737773
2016-08-17,0.005203114460049063
2016-08-18,0.0014789189828987581
2016-08-19,-0.0008860683652185397
2016-08-22,0.0005911220249055216
2016-08-23,-0.00029548902715625935
2016-08-24,-0.0056144453693229845
2016-08-25,0.001337225027511879
2016-08-26,-0.0010388658869845413
2016-08-29,0.005793632419077266
2016-08-30,-0.008270757853071187
2016-08-31,-0.009084196429710811
2016-09-01,0.005710843063189808
2016-09-02,0.00926485081340056
2016-09-06,-0.013621744647098977
2016-09-07,0.0018012587536566649
2016-09-08,-0.009889040898432566
2016-09-09,-0.037984143483877464
2016-09-12,0.0223371125311862
2016-09-13,-0.027388447330172094
2016-09-14,-0.0036388065207025866
2016-09-15,0.0017465841626465028
2016-09-16,-0.011729335275509456
2016-09-19,0.014434775632216068
2016-09-20,-0.00806323106877338
2016-09-21,0.015779313448524235
2016-09-22,0.005648897115068774
2016-09-23,-0.012170370443175482
2016-09-26,-0.006475915756396056
2016-09-27,0.008107802216017257
2016-09-28,0.018293989715588488
2016-09-29,-0.006349617160077425
2016-09-30,0.02415817310868018
2016-10-03,0.002435008636192171
2016-10-04,-0.023531235037903886
2016-10-05,0.01896756372839148
2016-10-06,-0.00061024286464606
2016-10-07,-0.015572356733236092
2016-10-10,-0.005273160397271659
2016-10-11,-0.015902692144712183
2016-10-12,0.018060739265958636
2016-10-13,-0.017273410774058195
2016-10-14,0.002375220256497945
2016-10-17,-0.0028435981504538743
2016-10-18,0.0011087771266984348
2016-10-19,0.007754529589959036
2016-10-20,0.0018843470454183997
2016-10-21,-0.0014104388738674922
2016-10-24,-0.0053368198695340485
2016-10-25,-0.00299818734650914
2016-10-26,0.01630260590092214
2016-10-27,-0.029901629212295777
2016-10-28,0.0014445550232176085
2016-10-31,0.022282754816485673
2016-11-01,-0.048141700004939
2016-11-02,0.0029653997776599716
2016-11-03,-0.009782860008692884
2016-11-04,0.01741487771853434
2016-11-07,0.027485173218567915
2016-11-08,0.009129985302122279
2016-11-09,0.05269860335584098
2016-11-10,0.03588646196666834
2016-11-11,-0.020232917184615173
2016-11-14,-0.0037142132222609536
2016-11-15,-0.018043657289429582
2016-11-16,-0.004707415960452099
2016-11-17,-0.011443211349329019
2016-11-18,-0.009877987055170623
2016-11-21,0.02166769449705197
2016-11-22,0.0006104100858033146
2016-11-23,0.013876031576990577
2016-11-25,0.004812888213920452
2016-11-28,-0.012423160927284349
2016-11-29,-0.0043955602247801595
2016-11-30,0.012482843258806442
2016-12-01,0.017140591177476905
2016-12-02,0.0016259150180639725
2016-12-05,0.0036895461504760085
2016-12-06,0.00646936923346364
2016-12-07,0.006574185385941345
2016-12-08,0.0011613519337885236
2016-12-09,0.00797296235708389
2016-12-12,0.004746254987570087
2016-12-13,-0.014457605322914513
2016-12-14,-0.017138234751757353
2016-12-15,0.0032508008851064307
2016-12-16,0.002503784637484241
2016-12-19,-0.003526180426718817
2016-12-20,0.00928931651135545
2016-12-21,-0.009203819320573237
2016-12-22,0.0036864858552780877
2016-12-23,0.002791193289056748
2016-12-27,0.0033692419793716066
2016-12-28,-0.011534382906729368
2016-12-29,-0.0013294166317848743
2016-12-30,-0.0076912234067281204
2017-01-03,0.021463861082133828
2017-01-04,-0.005253261293708289
2017-01-05,-0.012028990462692901
2017-01-06,0.009799970827702342
2017-01-09,-0.016615531505672965
2017-01-10,0.004934522640763106
2017-01-11,0.018598488797261892
2017-01-12,-0.003798131798236404
2017-01-13,0.006745153466252152
2017-01-17,-0.016021178552158233
2017-01-18,0.003552615851041274
2017-01-19,-0.0010326609566112532
2017-01-20,0.002952958208483958
2017-01-23,-0.0027969460278172154
2017-01-24,0.02111016966316015
2017-01-25,0.029058703743762848
2017-01-26,0.0018261427525487761
2017-01-27,-0.00504807978454902
2017-01-30,-0.0076111203195312616
2017-01-31,0.005254733871042916
2017-02-01,0.007488017188814089
2017-02-02,-0.018089864107730613
2017-02-03,0.0028562509018550397
2017-02-06,-0.0034176476811218492
2017-02-07,0.0037153727456804564
2017-02-08,-0.003844027529625871
2017-02-09,0.011719540506663906
2017-02-10,0.002966029434860573
2017-02-13,0.016901738313288783
2017-02-14,-0.00263146739816722
2017-02-15,0.001249592198762306
2017-02-16,-0.004438213155273596
2017-02-17,-0.0020897747866869265
2017-02-21,0.0036297252358723497
2017-02-22,0.00848525727635785
2017-02-23,-0.005241347413039943
2017-02-24,0.003743695639573996
2017-02-27,-0.000552649236527647
2017-02-28,-0.0051140235470349404
2017-03-01,0.017505220917429343
2017-03-02,-0.007296271617294736
2017-03-03,-0.0024960990563581698
2017-03-06,-0.001251615449425314
2017-03-07,-0.004175991800428047
2017-03-08,0.004053811554218578
2017-03-09,-0.0032021046130655817
2017-03-10,0.012430520651157906
2017-03-13,0.0035865341932059813
2017-03-14,-0.012783247405865006
2017-03-15,0.029796597372087064
2017-03-16,-0.008247761543377363
2017-03-17,-0.0013636304696059698
2017-03-20,0.0016380442772698789
2017-03-21,-0.018808377666090448
2017-03-22,0.0076397258665033
2017-03-23,0.0033087812753920254
2017-03-24,0.0008241859592628131
2017-03-27,-0.0021964982855418036
2017-03-28,0.008392893168483795
2017-03-29,0.008868900387865475
2017-03-30,0.003516263001036357
2017-03-31,-0.0006734835641429848
2017-04-03,0.0001342842309868253
2017-04-04,0.00970877182324359
2017-04-05,-0.003071191736528811
2017-04-06,0.001071772680068861
2017-04-07,-0.0021413113231480985
2017-04-10,0.01381257497597188
2017-04-11,-0.002777741493004915
2017-04-12,-0.015254005246322144
2017-04-13,-0.009832918239232713
2017-04-17,0.01047460682615653
2017-04-18,0.0025580250108470093
2017-04-19,-0.011279806156289207
2017-04-20,0.00543254447426067
2017-04-21,-0.002431546779105731
2017-04-24,0.02207184579021715
2017-04-25,0.013778629712070556
2017-04-26,0.002613803020949712
2017-04-27,-0.002998126171143034
2017-04-28,-0.01111287217873691
2017-05-01,0.006478232228826375
2017-05-02,0.012872770838114223
2017-05-03,-0.0023526601159191696
2017-05-04,-0.006419290644543829
2017-05-05,0.013449277875017485
2017-05-08,-0.0010406692900571946
2017-05-09,-0.0002602913286878783
2017-05-10,0.004298689886666818
2017-05-11,-0.0007780854949845928
2017-05-12,-0.004543890490808833
2017-05-15,0.003782150309206145
2017-05-16,0.003507312111590055
2017-05-17,-0.013722994094197305
2017-05-18,-0.0014440040343440819
2017-05-19,0.02550291206949784
2017-05-22,-0.003974202068668831
2017-05-23,-0.000643081808885837
2017-05-24,-0.0010303140754114315
2017-05-25,-0.0033518870154106706
2017-05-26,0.003233614451343181
2017-05-30,0.002063252666596904
2017-05-31,-0.004374919606451311
2017-06-01,0.009046210224719742
2017-06-02,-0.0025615426021997623
2017-06-05,-0.014252624853385631
2017-06-06,-0.005731508758540116
2017-06-07,-0.018079300251532704
2017-06-08,0.006937996080546016
2017-06-09,0.0035776802103015815
2017-06-12,0.00039585780120066083
2017-06-13,0.004487632550949527
2017-06-14,-0.010117501295115128
2017-06-15,0.010618990936048567
2017-06-16,0.008667982502491123
2017-06-19,0.01653660580906613
2017-06-20,-0.012936943418946911
2017-06-21,-0.014793946853733031
2017-06-22,-0.0019757862106537516
2017-06-23,0.014649643570988413
2017-06-26,-0.001430739016640592
2017-06-27,-0.004428705985705328
2017-06-28,0.013214537432701734
2017-06-29,-0.010459478398659905
2017-06-30,0.015659482013933967
2017-07-03,0.006681264322029978
2017-07-05,0.0035738243816751947
2017-07-06,-0.0010178174328168144
2017-07-07,0.010311906041891916
2017-07-10,0.01310525385661343
2017-07-11,0.0006218225105589781
2017-07-12,0.0007458131080357866
2017-07-13,-0.0023600561836949474
2017-07-14,0.003610523136828636
2017-07-17,-0.004962405812876658
2017-07-18,0.0002497236208034437
2017-07-19,0.0018695329611977396
2017-07-20,-0.010201843776283193
2017-07-21,-0.007415796172531075
2017-07-24,-0.004051798894186276
2017-07-25,0.008646033794614372
2017-07-26,-0.004159770428848741
2017-07-27,-0.006455880870221864
2017-07-28,-0.0007643220056509081
2017-07-31,-0.0022955259352057666
2017-08-01,-0.05098996120388
2017-08-02,0.005973087329670612
2017-08-03,-0.006612602496094189
2017-08-04,0.012498199700671231
2017-08-07,-0.007245297704855491
2017-08-08,-0.0135150898547296
2017-08-09,0.0020548779496261105
2017-08-10,-0.020371979332059253
2017-08-11,-0.0023723584453516633
2017-08-14,0.013989727561702692
2017-08-15,-0.0023454385067797068
2017-08-16,0.004978717236560737
2017-08-17,-0.013072747016791952
2017-08-18,-0.007250639254421265
2017-08-21,-0.0008426910454074621
2017-08-22,0.010683361942005032
2017-08-23,-0.009596658764293164
2017-08-24,-0.008004879322681346
2017-08-25,0.0008495618628325818
2017-08-28,-0.003677528457608492
2017-08-29,0.0011357532214646415
2017-08-30,0.0075155272796789685
2017-08-31,0.009993002042904209
2017-09-01,-0.0018119775140275074
2017-09-05,-0.007398629786569355
2017-09-06,0.003234774652746797
2017-09-07,-0.00014046463339767445
2017-09-08,0.011497361129602313
2017-09-11,0.01677322988561558
2017-09-12,0.01704193825905409
2017-09-13,0.004423622078256528
2017-09-14,0.009207873499049946
2017-09-15,0.017059465644921445
2017-09-18,0.012871985843564193
2017-09-19,-0.011168321950513871
2017-09-20,0.009606973696298704
2017-09-21,0.003728957948955669
2017-09-22,0.0005121551645390632
2017-09-25,-0.007042055628305399
2017-09-26,-0.005673760012160911
2017-09-27,0.00012952911924957178
2017-09-28,-0.013356033033430026
2017-09-29,0.009199888912865939
2017-10-02,0.00976695034132291
2017-10-03,-0.0011606837024273897
2017-10-04,0.00787619051364219
2017-10-05,-0.00333067252869923
2017-10-06,-0.0006428226997585718
2017-10-09,-0.0009002771918218411
2017-10-10,0.0038622028925008323
2017-10-11,0.007052659281601814
2017-10-12,0.00241986023807117
2017-10-13,-0.0024140186503253114
2017-10-16,0.008914151881990628
2017-10-17,-0.014641196395293044
2017-10-18,-0.0012809699204993086
2017-10-19,0.0006413064545276459
2017-10-20,0.011663791898884002
2017-10-23,-0.0057011032566561815
2017-10-24,0.014016253544241186
2017-10-25,-0.0075396450183704555
2017-10-26,0.0065838639361250895
2017-10-27,0.0033963168970314594
2017-10-30,-0.006769305057242825
2017-10-31,0.009970865265107598
2017-11-01,0.01862025785632726
2017-11-02,-0.018909710897319187
2017-11-03,-0.016124938222704777
2017-11-06,0.002688859750182182
2017-11-07,0.004596739781357551
2017-11-08,0.004830810306828859
2017-11-09,-0.015054020098948073
2017-11-10,0.0007704180482932532
2017-11-13,0.0002567604747718555
2017-11-14,-0.013471901243097606
2017-11-15,-0.013265687513038915
2017-11-16,0.007513051590480435
2017-11-17,-0.010465894034727752
2017-11-20,0.000661014675748417
2017-11-21,0.008059333839427918
2017-11-22,-0.0010486146760604331
2017-11-24,-0.0039360245230695146
2017-11-27,-0.005137203698992843
2017-11-28,0.01747677192301711
2017-11-29,-0.0001302833906726697
2017-11-30,0.012233306625229812
2017-12-01,-0.0010286618010818538
2017-12-04,-0.01660210597291989
2017-12-05,-0.019107516802500557
2017-12-06,0.011207234055679027
2017-12-07,0.019395937296078136
2017-12-08,0.00038820058956301473
2017-12-11,0.006210524862577671
2017-12-12,-0.00012851349786191513
2017-12-13,-0.002443328154397073
2017-12-14,-0.014567489470030504
2017-12-15,0.011119525300148148
2017-12-18,-0.0029756631823086854
2017-12-19,-0.0025954514692807518
2017-12-20,0.0037732151356193455
2017-12-21,0.012313810380920165
2017-12-22,-0.0075546974096342145
2017-12-26,-0.0024509798298069096
2017-12-27,0.0012931891539553764
2017-12-28,0.009558274094208175
2017-12-29,0.010875055631247355
2018-01-02,-0.0018986865964047972
2018-01-03,0.035252563919697666
2018-01-04,-0.01065666411549182
2018-01-05,0.007676185560972382
2018-01-08,0.007863415007196783
2018-01-09,-0.0006094143129546925
2018-01-10,0.005976921631011489
2018-01-11,0.018430932897913754
2018-01-12,0.0029763883495474985
2018-01-16,-0.01056493758041921
2018-01-17,0.0029994559245549723
2018-01-18,-0.0004786309368317587
2018-01-19,0.004667502933816348
2018-01-22,0.004883712604507595
2018-01-23,0.009009109665293114
2018-01-24,-0.007283794283737266
2018-01-25,0.008520543759086507
2018-01-26,0.014902645585565866
2018-01-29,-0.010405959598348113
2018-01-30,-0.009931107764253544
2018-01-31,-0.009086444729392018
2018-02-01,0.04632608970515584
2018-02-02,-0.03152728045199915
2018-02-05,-0.041250717783849256
2018-02-06,0.013483579357492115
2018-02-07,-0.012820234303986044
2018-02-08,-0.027076716655730637
2018-02-09,0.01712628490806889
2018-02-12,0.015476111316855556
2018-02-13,-0.0023164254261054396
2018-02-14,0.0102649651044866
2018-02-15,0.0010889270723253297
2018-02-16,0.000362294354708359
2018-02-20,-0.013044961824116519
2018-02-21,-0.0018360558403868188
2018-02-22,0.0039238405776640395
2018-02-23,0.0041521952499363746
2018-02-26,0.0007296722682468282
2018-02-27,-0.003888964056747324
2018-02-28,-0.015373243887795374
2018-03-01,-0.013754786557520715
2018-03-02,0.0013821044565298646
2018-03-05,0.0065241106594129405
2018-03-06,0.008975590052906934
2018-03-07,0.00111220163411474
2018-03-08,0.001356993851498789
2018-03-09,0.03305247603438222
2018-03-12,-0.0193650738084592
2018-03-13,-0.003066566495911194
2018-03-14,-0.014640836288110526
2018-03-15,0.002247344685389896
2018-03-16,0.008845393983989425
2018-03-19,-0.006421471398144973
2018-03-20,0.008700092985874708
2018-03-21,0.003942835353181184
2018-03-22,-0.025159592247436358
2018-03-23,-0.015737212064792505
2018-03-26,0.03734961573715001
2018-03-27,-0.017139008658189403
2018-03-28,-0.008280062027992252
2018-03-29,0.010879144431325205
2018-04-02,-0.02778137396141578
2018-04-03,0.0021881485334522832
2018-04-04,0.009247524833225551
2018-04-05,0.008526184295146955
2018-04-06,-0.04138800155268996
2018-04-09,-0.0005264810079087523
2018-04-10,0.021862271337806938
2018-04-11,-0.005413027982220764
2018-04-12,0.003498799637662753
2018-04-13,-0.0023245902953736852
2018-04-16,0.0024591152961148666
2018-04-17,0.0064559967012856045
2018-04-18,0.015907702581164695
2018-04-19,-0.0005050733419951214
2018-04-20,-0.0011370171396085649
2018-04-23,-0.0067039224556023624
2018-04-24,-0.03310837977282277
2018-04-25,0.01053586364729786
2018-04-26,-0.010686132487628952
2018-04-27,0.0031613810064787806
2018-04-30,-0.014708239597656214
