Date,MCK
2015-10-07,0.005326166678477184
2015-10-08,0.007081783906276007
2015-10-09,0.019646925710983032
2015-10-12,0.0034740620778697107
2015-10-13,0.00682055351910682
2015-10-14,-0.011099181433221972
2015-10-15,0.020918902674175843
2015-10-16,0.007535698087472342
2015-10-19,-0.0018443748551297823
2015-10-20,-0.02832982238798487
2015-10-21,-0.014313007671401534
2015-10-22,-0.027756951891023895
2015-10-23,0.03042327189105465
2015-10-26,0.013799587127709234
2015-10-27,-0.0414688115106282
2015-10-28,0.004018258178350331
2015-10-29,0.021051368342557053
2015-10-30,-0.04000006018267388
2015-11-02,0.010290979743200257
2015-11-03,0.01511278675079053
2015-11-04,-0.008016564942644022
2015-11-05,0.02221025428276735
2015-11-06,-0.01177841139937319
2015-11-09,-0.0033740108674170655
2015-11-10,0.008354714133362862
2015-11-11,-0.006444290787909868
2015-11-12,-0.01836835760315869
2015-11-13,-0.001165951862543757
2015-11-16,0.013675310163988375
2015-11-17,0.017164906731289564
2015-11-18,0.020433208658698687
2015-11-19,-0.020658081101773584
2015-11-20,0.023305589304062124
2015-11-23,0.00010567469643718574
2015-11-24,0.000527188025819525
2015-11-25,-0.0012117980301876718
2015-11-27,0.005652701458791487
2015-11-30,-0.005305848936694502
2015-12-01,0.010034174241867033
2015-12-02,-0.006587936969998265
2015-12-03,0.0016317430906054309
2015-12-04,0.0012608865854226714
2015-12-07,-0.008187169561493124
2015-12-08,-0.0003705088539335266
2015-12-09,-0.009792935644095335
2015-12-10,0.018282764138607188
2015-12-11,-0.0014173086551225733
2015-12-14,0.001945010468806574
2015-12-15,-0.01799750974050396
2015-12-16,0.019075795986482458
2015-12-17,-0.0036705084557361323
2015-12-18,0.01778782838035009
2015-12-21,0.009823960704157253
2015-12-22,0.010240715945812218
2015-12-23,0.016219000766664493
2015-12-24,-0.005436646193662242
2015-12-28,0.004312853435701758
2015-12-29,0.000249682924055028
2015-12-30,-0.00788728783687076
2015-12-31,-0.007597926800645083
2016-01-04,-0.01297967234030084
2016-01-05,0.004263306503945685
2016-01-06,-0.012275851710459307
2016-01-07,-0.027395323146792272
2016-01-08,-0.028859052815132236
2016-01-11,-0.10329488989795177
2016-01-12,0.002812558339174487
2016-01-13,-0.037619830975150426
2016-01-14,0.043968611382904754
2016-01-15,0.0013352003030195903
2016-01-19,0.026909106289438656
2016-01-20,0.003305210468808495
2016-01-21,0.0026471729294932356
2016-01-22,-0.001584342099697933
2016-01-25,-5.890141035513885e-05
2016-01-26,0.0048190769015297175
2016-01-27,-0.02380270538887863
2016-01-28,-0.040738271909281365
2016-01-29,0.005371031360347001
2016-02-01,-0.01062220287733695
2016-02-02,-0.026810178997018985
2016-02-03,-0.01696752888326125
2016-02-04,0.009450634539672764
2016-02-05,0.0035760190027576133
2016-02-08,-0.018787362049253575
2016-02-09,-0.007130643149975913
2016-02-10,0.017356257563871935
2016-02-11,-0.019347747783415747
2016-02-12,0.006665097109235019
2016-02-16,0.01032896247529802
2016-02-17,0.01952953338857588
2016-02-18,0.0025073857263637755
2016-02-19,-0.010836298211279405
2016-02-22,0.014001304640349987
2016-02-23,-0.01559776126250112
2016-02-24,0.004415281911923419
2016-02-25,0.004525808034822942
2016-02-26,0.010896946615428282
2016-02-29,-0.007398777685289848
2016-03-01,0.006618499047434057
2016-03-02,0.01302305717127128
2016-03-03,0.025269494407184734
2016-03-04,0.0004301852290751196
2016-03-07,0.0016585291306494554
2016-03-08,-0.026005899992764592
2016-03-09,0.019395499483463308
2016-03-10,-0.004695011031890517
2016-03-11,0.03277108949741714
2016-03-14,-0.008473514429579776
2016-03-15,-0.046609112921889184
2016-03-16,-0.008264328148235078
2016-03-17,-0.02762857512378203
2016-03-18,0.043641407038223834
2016-03-21,-0.009158935885892006
2016-03-22,-0.0015936514540250135
2016-03-23,-0.010088814128179413
2016-03-24,0.014577874335978347
2016-03-28,-0.004831810542302972
2016-03-29,0.0149486106739114
2016-03-30,-0.007175381047657581
2016-03-31,-0.003042954902643724
2016-04-01,0.0010172401093093697
2016-04-04,0.005082701935791745
2016-04-05,-0.02224909124914698
2016-04-06,0.05507817640468082
2016-04-07,-0.012009460272412675
2016-04-08,0.005891820970562511
2016-04-11,0.0011093690838122061
2016-04-12,0.012009130618229058
2016-04-13,0.019290398172590706
2016-04-14,0.006507200687405179
2016-04-15,0.024793981210774474
2016-04-18,0.007119221546317389
2016-04-19,0.010574592518430848
2016-04-20,0.009668142930383539
2016-04-21,0.0027601480740873097
2016-04-22,0.0012356299987228425
2016-04-25,-0.006115129498079908
2016-04-26,5.638602839530549e-05
2016-04-27,0.004289826020889009
2016-04-28,-0.0483338381189472
2016-04-29,-0.008917413140000607
2016-05-02,0.0036348915519219815
2016-05-03,-0.001662201775492922
2016-05-04,-0.018674037608177763
2016-05-05,0.04660338404539144
2016-05-06,-0.022234807551489322
2016-05-09,0.019897955162659464
2016-05-10,-0.01109057565805005
2016-05-11,-0.008337730768896878
2016-05-12,-0.009414500486504052
2016-05-13,-0.008188802050853816
2016-05-16,0.03977581817040421
2016-05-17,0.005680310751061013
2016-05-18,0.03676995914743575
2016-05-19,0.005948411239263152
2016-05-20,0.007349214003173898
2016-05-23,-0.019968187609463284
2016-05-24,0.023062031544580863
2016-05-25,0.0008206384871269901
2016-05-26,-0.018313822361806342
2016-05-27,0.009188893287789268
2016-05-31,0.010594447162805887
2016-06-01,0.009118683100104663
2016-06-02,0.017666555925276217
2016-06-03,-0.007082199499438779
2016-06-06,0.003807821501152775
2016-06-07,-0.011754297502602928
2016-06-08,0.014975455089687673
2016-06-09,-0.004580612790763272
2016-06-10,-0.007545155100463274
2016-06-13,-0.009866855998405755
2016-06-14,-0.011380827728559195
2016-06-15,-0.0034150861253383624
2016-06-16,-0.006521634268396803
2016-06-17,-0.010959786008231998
2016-06-20,0.011756238136674702
2016-06-21,-0.003335895571584091
2016-06-22,0.012606659201910508
2016-06-23,0.013606181124695027
2016-06-24,-0.03766258186098059
2016-06-27,-0.02507483306683511
2016-06-28,0.022881123431905293
2016-06-29,0.03828306307611973
2016-06-30,0.018053860935663968
2016-07-01,0.007768820653807573
2016-07-05,-0.0032965142052830965
2016-07-06,0.023469641422884102
2016-07-07,-0.0035442317211945573
2016-07-08,0.008315733613384557
2016-07-11,0.0034235213179787394
2016-07-12,0.010441845808166983
2016-07-13,0.009924886490478624
2016-07-14,0.0031407169849515526
2016-07-15,-0.0044939456657382415
2016-07-18,0.002840534624648283
2016-07-19,0.001365419771361287
2016-07-20,0.0023741901311054026
2016-07-21,-0.009776424200863998
2016-07-22,0.0003562338757627792
2016-07-25,-0.0028486057788482677
2016-07-26,0.001377527363908504
2016-07-27,0.0032605972964256935
2016-07-28,-0.017672230982953452
2016-07-29,0.005789819649802075
2016-08-01,-0.012695291585123947
2016-08-02,0.0074964562253518885
2016-08-03,0.008319372208834608
2016-08-04,-0.0033825442691616248
2016-08-05,0.000925689112870387
2016-08-08,0.002260506259688544
2016-08-09,0.006099346753219104
2016-08-10,-0.0032606823388356965
2016-08-11,0.004958213262283406
2016-08-12,-0.00701870316439035
2016-08-15,0.0045073291677879546
2016-08-16,-0.0056599262931447125
2016-08-17,0.0039484281578046065
2016-08-18,-0.006895394227580232
2016-08-19,-0.002982811120607054
2016-08-22,-0.0010320266778262033
2016-08-23,-0.0046476894977788286
2016-08-24,-0.01919580046703273
2016-08-25,-0.03041524976318899
2016-08-26,-0.0027823988504179775
2016-08-29,0.006072948799101141
2016-08-30,-0.003213372310332807
2016-08-31,0.008686945633115783
2016-09-01,-0.007312256611524903
2016-09-02,-0.0015824058986871892
2016-09-06,0.009345307482243603
2016-09-07,0.001462127561450366
2016-09-08,-0.010380951335106192
2016-09-09,-0.03796980585283649
2016-09-12,0.024873682806406228
2016-09-13,-0.02565494960027115
2016-09-14,-0.046292246740329945
2016-09-15,0.007573273541041647
2016-09-16,-0.016630564545406568
2016-09-19,-0.006980912038438092
2016-09-20,-0.0012124160216017144
2016-09-21,0.009708915420658437
2016-09-22,0.010336415604133675
2016-09-23,-0.006185653994461471
2016-09-26,-0.01137255213371502
2016-09-27,0.007144006033959149
2016-09-28,0.0015631676890206503
2016-09-29,-0.01320386119941297
2016-09-30,0.014170943140891401
2016-10-03,-0.008215726549123725
2016-10-04,0.001693264568726205
2016-10-05,6.011725435395299e-05
2016-10-06,-0.005553096411106906
2016-10-07,0.006494424544333466
2016-10-10,-0.0029550544272326507
2016-10-11,-0.010282443469595726
2016-10-12,-0.0066612056719200785
2016-10-13,-0.002891740375225882
2016-10-14,-0.006601818504314849
2016-10-17,-0.002174060343833051
2016-10-18,0.00902596478992801
2016-10-19,-0.006045535122519929
2016-10-20,0.005151375996159668
2016-10-21,-0.00568085273375174
2016-10-24,-0.004719504460677815
2016-10-25,-0.011043784725813466
2016-10-26,0.0004412775346329667
2016-10-27,0.012171512036294851
2016-10-28,-0.22672907998929226
2016-10-31,0.024655556542469093
2016-11-01,0.016513419133404206
2016-11-02,0.050746250690181016
2016-11-03,-0.045939677943987456
2016-11-04,0.009028643475705422
2016-11-07,0.02867855016665266
2016-11-08,-0.02973797884424667
2016-11-09,0.08558744784536265
2016-11-10,0.04100787286508489
2016-11-11,-0.03023949488932154
2016-11-14,0.004614865393365308
2016-11-15,-0.005706829774097866
2016-11-16,-0.009729158837059382
2016-11-17,0.0
2016-11-18,-0.010107701715822426
2016-11-21,0.009282497102362841
2016-11-22,-0.00014126068030406724
2016-11-23,-0.0004252326987139732
2016-11-25,0.012742580828583705
2016-11-28,0.00027923920083328113
2016-11-29,-0.01106229381955992
2016-11-30,0.018124041982186645
2016-12-01,-0.005076031916944612
2016-12-02,0.0033542504100978476
2016-12-05,0.010031274710939009
2016-12-06,0.00275840266545635
2016-12-07,-0.0259971450711326
2016-12-08,0.012145049833940824
2016-12-09,0.020301247182679116
2016-12-12,0.0016411648223775277
2016-12-13,0.01010315300018405
2016-12-14,-0.03108725057033246
2016-12-15,-0.007184558945185215
2016-12-16,-0.00035121525877546134
2016-12-19,-0.005130256680575873
2016-12-20,-0.0030378094974131686
2016-12-21,0.003259740793789323
2016-12-22,-0.008828505042583812
2016-12-23,0.005985738135809271
2016-12-27,0.0063039915553075865
2016-12-28,-0.003800861594601357
2016-12-29,0.0017661258902388344
2016-12-30,-0.009381092783906975
2017-01-03,0.04969737983713296
2017-01-04,0.00780083703480372
2017-01-05,-0.013999055741508615
2017-01-06,0.002866634060085138
2017-01-09,-0.0005446714001337005
2017-01-10,-0.00013593589525917604
2017-01-11,-0.024656734685424286
2017-01-12,0.010335848579709817
2017-01-13,0.017279563392297304
2017-01-17,0.008492970379235798
2017-01-18,0.008825657361794637
2017-01-19,-0.016362123589002908
2017-01-20,0.02030078918285727
2017-01-23,-0.006388179713624043
2017-01-24,-0.006764267404899882
2017-01-25,0.018812192773554504
2017-01-26,-0.0830578655014449
2017-01-27,-0.01306371611726953
2017-01-30,0.0027054666817942774
2017-01-31,0.014879175074778095
2017-02-01,0.006323705188878259
2017-02-02,-0.007355461515399675
2017-02-03,-0.0011509415233262876
2017-02-06,0.007058787789871346
2017-02-07,0.000786412163455319
2017-02-08,0.007217834046946425
2017-02-09,-0.008726900455779507
2017-02-10,-0.0010022189232272716
2017-02-13,0.00659152967060983
2017-02-14,0.0335253062488341
2017-02-15,0.02975245599033083
2017-02-16,-0.0006689181151510182
2017-02-17,0.005554927060127168
2017-02-21,0.004259383820673923
2017-02-22,-0.012194372796363262
2017-02-23,-0.000536668509305338
2017-02-24,0.012619963397398237
2017-02-27,0.005844508123898695
2017-02-28,-0.008715499263257431
2017-03-01,-0.007726750621487644
2017-03-02,0.007988245466795663
2017-03-03,0.015782830066519926
2017-03-06,-0.01501308199415441
2017-03-07,-0.01996829670547484
2017-03-08,0.004006918905883783
2017-03-09,0.011094151717061296
2017-03-10,-0.012042830305840968
2017-03-13,0.0025734432458468515
2017-03-14,-0.006348925034101005
2017-03-15,0.007816711530500786
2017-03-16,0.0038451891221771284
2017-03-17,-0.006047581603265351
2017-03-20,-0.005137509311218591
2017-03-21,-0.007949904547038034
2017-03-22,0.002122851093854017
2017-03-23,-0.0033485029379143327
2017-03-24,-0.0013034373796700915
2017-03-27,0.019707614454812727
2017-03-28,0.009293225243851788
2017-03-29,0.00980775340107587
2017-03-30,-0.012355761580150615
2017-03-31,-0.00816163455382335
2017-04-03,-0.014096788881320377
2017-04-04,-0.002736604241859397
2017-04-05,-0.006997075997534186
2017-04-06,0.0006220411336255172
2017-04-07,-0.006420795839354065
2017-04-10,0.010978622957481754
2017-04-11,-0.0007558199199317883
2017-04-12,-0.010248606921718473
2017-04-13,-0.00479593272788903
2017-04-17,0.007123562211835521
2017-04-18,-0.04590249663935042
2017-04-19,-0.010973932182405943
2017-04-20,0.011536578601574643
2017-04-21,-0.012640083676523028
2017-04-24,0.001692085566742385
2017-04-25,-0.008446375948673479
2017-04-26,0.007629560289952764
2017-04-27,0.020289926002857506
2017-04-28,-0.0036028248855922707
2017-05-01,0.0013017256596652427
2017-05-02,0.005344372147044307
2017-05-03,-0.00718367496209249
2017-05-04,0.02901416079948982
2017-05-05,-0.005273899486814226
2017-05-08,-0.0042409351280412455
2017-05-09,0.011499570602076847
2017-05-10,0.005193824211598974
2017-05-11,0.017244824581710283
2017-05-12,-0.007687184378750711
2017-05-15,0.005187589062227271
2017-05-16,-0.0028213603295269563
2017-05-17,-0.01987273361502151
2017-05-18,-0.004224259941732811
2017-05-19,0.08180112734858036
2017-05-22,0.015750778207564764
2017-05-23,0.023034340637996475
2017-05-24,0.014025223707464951
2017-05-25,0.007008678491005282
2017-05-26,-0.007144622397525335
2017-05-30,0.005644953614325043
2017-05-31,0.006045490352077909
2017-06-01,0.019102051499499062
2017-06-02,-0.0013261784363857165
2017-06-05,0.0012070211312258383
2017-06-06,-0.023869578144202097
2017-06-07,-0.002161582001603435
2017-06-08,0.003465781356777775
2017-06-09,0.007647208154209162
2017-06-12,-0.009914616080427208
2017-06-13,0.0023487306684109033
2017-06-14,0.007523943862608684
2017-06-15,0.0033055754864137477
2017-06-16,-0.02489210186013735
2017-06-19,0.012012784202526827
2017-06-20,-0.004822116841012969
2017-06-21,0.011803640274598237
2017-06-22,0.016577614289773557
2017-06-23,0.008395075526557827
2017-06-26,0.0038935550234537875
2017-06-27,-0.0054894309284430065
2017-06-28,-0.000419723547302131
2017-06-29,-0.01788509136755445
2017-06-30,0.005499671451172361
2017-07-03,6.108342996635763e-05
2017-07-05,0.004375266543094947
2017-07-06,-0.013250667545326555
2017-07-07,0.009810799080840038
2017-07-10,0.0001822042440333682
2017-07-11,0.0029751638154886795
2017-07-12,0.006900585014444127
2017-07-13,-6.003070477511585e-05
2017-07-14,0.007033709705030811
2017-07-17,0.0037020619591374704
2017-07-18,-0.016119619619377135
2017-07-19,-0.0033852490199026697
2017-07-20,0.0013343907800553723
2017-07-21,0.005149268592678613
2017-07-24,0.004942243299352889
2017-07-25,0.00533733984707685
2017-07-26,-0.007635780546401905
2017-07-27,-0.02296364668655293
2017-07-28,-0.00012317655600357913
2017-07-31,-0.003938125875886711
2017-08-01,-0.0037684294232351867
2017-08-02,-0.010231743071223987
2017-08-03,-0.02675271838138349
2017-08-04,-0.004184492232358061
2017-08-07,0.00639978332520208
2017-08-08,0.010149279593363314
2017-08-09,-0.019013510420000768
2017-08-10,-0.02074225859679868
2017-08-11,-0.0071492082086392905
2017-08-14,-0.006067074932241678
2017-08-15,0.0012072945108037025
2017-08-16,-0.010853639730666553
2017-08-17,-0.00548609108259468
2017-08-18,-0.005652923541307975
2017-08-21,0.0009586301763881977
2017-08-22,0.014643899306026498
2017-08-23,-0.007351399142040194
2017-08-24,-0.0021737881783860935
2017-08-25,0.004834078048649548
2017-08-28,0.005082131115296207
2017-08-29,-0.007550331793110487
2017-08-30,-0.0011578970314835013
2017-08-31,0.017791398741210607
2017-09-01,0.00066995348422072
2017-09-05,-0.01064224614286835
2017-09-06,0.028886742289227607
2017-09-07,0.024656287673929134
2017-09-08,0.007058920208797614
2017-09-11,0.014655228654953278
2017-09-12,-0.018086056730152067
2017-09-13,0.008442157779856574
2017-09-14,-0.038051901925146625
2017-09-15,-0.01186698773410666
2017-09-18,-0.009740976173026161
2017-09-19,-0.00033704008072321656
2017-09-20,0.012198874248346092
2017-09-21,0.015914751369885627
2017-09-22,0.009437994997549382
2017-09-25,0.0032464856647582696
2017-09-26,0.0023947199407268194
2017-09-27,0.006908652977938079
2017-09-28,-0.014299526916646155
2017-09-29,-0.0007153311017737973
2017-10-02,0.010741033101557163
2017-10-03,-0.008179466118193757
2017-10-04,-0.0024676069204865314
2017-10-05,0.0007158431666549614
2017-10-06,-0.01580790811960009
2017-10-09,-0.02082084323007849
2017-10-10,0.008573028721758025
2017-10-11,0.0035467989940565214
2017-10-12,0.004868974710184881
2017-10-13,-0.0232298135842004
2017-10-16,-0.0038050794835021717
2017-10-17,-0.001364139730652747
2017-10-18,-0.0013657811437839396
2017-10-19,0.02564753247388407
2017-10-20,0.005468507933666045
2017-10-23,-0.016447688942120675
2017-10-24,0.009777579544682391
2017-10-25,0.010884734251104256
2017-10-26,-0.051790333773646835
2017-10-27,-0.055176354715052556
2017-10-30,-0.004424049149390874
2017-10-31,0.021182061563860932
2017-11-01,0.012982229291817804
2017-11-02,-0.018686776715737485
2017-11-03,0.004012711286602855
2017-11-06,-0.017440584007328952
2017-11-07,0.012720838755007513
2017-11-08,0.02504934751845278
2017-11-09,-0.0017809295685833337
2017-11-10,-0.017843273263798642
2017-11-13,0.0031975988542263245
2017-11-14,-0.013618320661012207
2017-11-15,0.01975452717114279
2017-11-16,0.027653600031085412
2017-11-17,-0.003993858195939559
2017-11-20,-0.02736931607811821
2017-11-21,0.03349212996196349
2017-11-22,0.020508150205484244
2017-11-24,-0.007818660317481574
2017-11-27,0.001313210397786202
2017-11-28,0.02002081057573979
2017-11-29,0.0025040651873120545
2017-11-30,-0.00027068300112942367
2017-12-01,-0.009137448602125953
2017-12-04,0.045768071119802745
2017-12-05,-0.015676698478467088
2017-12-06,-0.0014604903623561816
2017-12-07,-0.0030570435116571426
2017-12-08,0.017065426710790588
2017-12-11,0.008127729387007232
2017-12-12,0.004810945121533461
2017-12-13,0.004270468905962943
2017-12-14,0.012821386074898022
2017-12-15,0.034351324954184914
2017-12-18,-0.014391043932806769
2017-12-19,-0.0018097546860170732
2017-12-20,0.0041883185433113646
2017-12-21,-0.007780788190765109
2017-12-22,-0.005960930452861279
2017-12-26,0.0029035718784991005
2017-12-27,-0.0055381827254373794
2017-12-28,-0.0018352037327541426
2017-12-29,-0.011285074972549825
2018-01-02,0.019557385486361323
2018-01-03,-0.014088181155318957
2018-01-04,-0.01084476078430241
2018-01-05,0.013543509606913418
2018-01-08,0.012662299910456198
2018-01-09,0.009362211801652087
2018-01-10,0.00018673487906739616
2018-01-11,0.01014467333754232
2018-01-12,0.024338258970232785
2018-01-16,0.02652617554920078
2018-01-17,0.012715372983799211
2018-01-18,-0.006075494763289058
2018-01-19,-0.008266372491098184
2018-01-22,0.015261905142619492
2018-01-23,-0.013644730213139722
2018-01-24,0.023329409567493853
2018-01-25,0.0035512833325221926
2018-01-26,0.008675944799134694
2018-01-29,-0.0022070335868416002
2018-01-30,-0.025974051053000102
2018-01-31,-0.016710288071205115
2018-02-01,-0.015454605768046359
2018-02-02,-0.042461255083592664
2018-02-05,-0.04283676525134883
2018-02-06,0.0008532401419321101
2018-02-07,0.002032677847883191
2018-02-08,-0.01701237853207982
2018-02-09,-0.008653566153003278
2018-02-12,0.0006044699858660518
2018-02-13,-0.019058027358375362
2018-02-14,0.017717867812806265
2018-02-15,-0.0004702977796930963
2018-02-16,0.012104607237619192
2018-02-20,-0.01096336448449109
2018-02-21,0.004971365925734883
2018-02-22,0.003342218383631801
2018-02-23,0.017056659885444025
2018-02-26,0.01225047738409768
2018-02-27,-0.005436187262563563
2018-02-28,-0.026803330543671677
2018-03-01,-0.018025840503722246
2018-03-02,0.022929276546950206
2018-03-05,0.0094059186873936
2018-03-06,-0.0009254330823668111
2018-03-07,0.0038371214557624267
2018-03-08,0.014695333776281627
2018-03-09,0.011754666079392129
2018-03-12,0.012901891168254798
2018-03-13,-0.0006966714177709665
2018-03-14,-0.014269097718649593
2018-03-15,-0.009521058739650146
2018-03-16,-0.01058734207809331
2018-03-19,-0.030920009550286842
2018-03-20,-0.03935776326488205
2018-03-21,0.007827899165186114
2018-03-22,-0.008606488713803762
2018-03-23,-0.018703044564302385
2018-03-26,0.0017981201946712932
2018-03-27,-0.0038767964608101835
2018-03-28,0.013766009553814351
2018-03-29,0.0014928499286126495
2018-04-02,-0.007524788999490939
2018-04-03,0.0051498749821936585
2018-04-04,0.0058355491411998806
2018-04-05,0.008914059674295816
2018-04-06,-0.020335373878002994
2018-04-09,0.002290573756301262
2018-04-10,0.022637680988625286
2018-04-11,-0.0008377486017563385
2018-04-12,0.006010387746561374
2018-04-13,-0.007572236578750502
2018-04-16,0.03521115753894288
2018-04-17,0.010955026984684535
2018-04-18,-0.0014714566945110974
2018-04-19,-0.01460348680261836
2018-04-20,-0.005778274273849693
2018-04-23,0.01422227296179579
2018-04-24,0.003775446140502403
2018-04-25,0.018939883744103048
2018-04-26,0.014831127996688176
2018-04-27,0.02708483187835453
2018-04-30,-0.012142007724844084
2018-05-01,-0.012803508642557304
