Date,FE
2015-07-31,0.030339814916905183
2015-08-03,0.013840174837667973
2015-08-04,-0.020912010815896886
2015-08-05,0.006296700774908848
2015-08-06,0.012216931851268154
2015-08-07,0.008536841854128951
2015-08-10,-0.0037944066287234346
2015-08-11,0.0017579543497727723
2015-08-12,0.012283917471629824
2015-08-13,-0.0046226156502970905
2015-08-14,0.009869542874494819
2015-08-17,0.0022988938726205
2015-08-18,-0.006308632435126804
2015-08-19,0.006637735521045851
2015-08-20,-0.014334702651074616
2015-08-21,-0.011343903667433652
2015-08-24,-0.0367757020132119
2015-08-25,-0.031154643131707238
2015-08-26,0.013240999177505763
2015-08-27,0.011512253850629595
2015-08-28,-0.0006150965086245685
2015-08-31,-0.016312743430214827
2015-09-01,-0.0306632576397593
2015-09-02,-0.003873493403094286
2015-09-03,0.012637549916557411
2015-09-04,-0.0211201953792578
2015-09-08,0.019287543893405257
2015-09-09,-0.012828704325012263
2015-09-10,-0.006822636838821561
2015-09-11,0.0006540371162537806
2015-09-14,0.009480393026360057
2015-09-15,0.010039016733276673
2015-09-16,0.012503841194094312
2015-09-17,0.00443301991928613
2015-09-18,-0.018600259233400473
2015-09-21,0.007067204684253703
2015-09-22,-0.014354147692400732
2015-09-23,-0.013915672433186699
2015-09-24,0.00820488926134777
2015-09-25,0.010416770938530995
2015-09-28,-0.004188397037484748
2015-09-29,-0.0025882087135523646
2015-09-30,0.015569549525060733
2015-10-01,-0.022996190738446054
2015-10-02,0.011768731360334739
2015-10-05,0.021001772270896835
2015-10-06,-0.014240855295306498
2015-10-07,-0.003852171033699836
2015-10-08,0.009990210307055492
2015-10-09,0.00701994097167935
2015-10-12,0.02661597650664249
2015-10-13,-0.002160324363544741
2015-10-14,0.005258140089951402
2015-10-15,0.007384490659558374
2015-10-16,-0.007330359686919197
2015-10-19,-0.008615415959901562
2015-10-20,0.012724934792525122
2015-10-21,-0.01195194665679744
2015-10-22,0.008374591809182652
2015-10-23,-0.02583803142243235
2015-10-26,-0.01199889471327198
2015-10-27,-0.0031958550783739437
2015-10-28,-0.011221769239026624
2015-10-29,-0.0006484043642701609
2015-10-30,0.012329727713539684
2015-11-02,-0.00128221377893456
2015-11-03,-0.00288831598892636
2015-11-04,0.009117760559904431
2015-11-05,-0.019038623005877442
2015-11-06,-0.03651310235223659
2015-11-09,-0.005804036989655481
2015-11-10,0.01236239121207916
2015-11-11,0.024763097029548042
2015-11-12,-0.0016552931864243225
2015-11-13,0.014588829437045092
2015-11-16,-0.005228612552699019
2015-11-17,-0.012484017969117245
2015-11-18,0.011643744289329128
2015-11-19,0.026306868724591537
2015-11-20,0.008971599537052954
2015-11-23,-0.010161674067425408
2015-11-24,-0.0003209717881108576
2015-11-25,-0.007381257233186278
2015-11-27,0.007112499250351512
2015-11-30,0.007704989685735297
2015-12-01,0.028034438294526343
2015-12-02,-0.0089865780106696
2015-12-03,0.0021885624318545016
2015-12-04,0.02402480467022383
2015-12-07,-0.010358948357935494
2015-12-08,-0.017857558281399455
2015-12-09,0.004702175235792305
2015-12-10,-0.01560067905647522
2015-12-11,-0.0028521533316478997
2015-12-14,-0.015257763012213599
2015-12-15,0.004841629930135927
2015-12-16,0.016382936845237506
2015-12-17,-0.0034763586335139207
2015-12-18,-0.01649240003610919
2015-12-21,0.0019350350722817655
2015-12-22,0.020920443946189193
2015-12-23,0.023644379138254346
2015-12-24,0.004003562377029368
2015-12-28,0.0012272212735549015
2015-12-29,-0.0012257170475188373
2015-12-30,-0.00950930928895144
2015-12-31,-0.017342527857121537
2016-01-04,-0.007248480648948785
2016-01-05,0.0012695350632183633
2016-01-06,0.00982880845725509
2016-01-07,-0.026687636479483134
2016-01-08,0.019032485610384065
2016-01-11,0.015194436433915826
2016-01-12,0.003430012431624885
2016-01-13,-0.021130815531370084
2016-01-14,0.03365061489666554
2016-01-15,-0.022420284875906638
2016-01-19,0.020735427366433967
2016-01-20,-0.042166927662266596
2016-01-21,0.005783945778326638
2016-01-22,0.0313099861517101
2016-01-25,-0.014250396262338816
2016-01-26,0.008171136162957504
2016-01-27,-0.004987568711228074
2016-01-28,0.006892082479305728
2016-01-29,0.028625031574812887
2016-02-01,-0.00030279406575184353
2016-02-02,-0.00242050773935909
2016-02-03,0.027905619455572905
2016-02-04,-0.008055085144968221
2016-02-05,0.013533879059941967
2016-02-08,-0.014836750721578307
2016-02-09,0.003614582222605911
2016-02-10,0.009303590804577544
2016-02-11,-0.024382967354201424
2016-02-12,0.002133711990070619
2016-02-16,0.017640049875720765
2016-02-17,-0.03556491644557569
2016-02-18,0.05144095068101495
2016-02-19,-0.02829376554580887
2016-02-22,0.01091905140634375
2016-02-23,-0.008700943811904893
2016-02-24,-0.01029037215702222
2016-02-25,0.038226174885652275
2016-02-26,-0.033284335477686056
2016-02-29,0.019805022202095124
2016-03-01,-0.0005975146312596769
2016-03-02,0.007773006244728764
2016-03-03,0.008009099438469613
2016-03-04,0.01706917788754403
2016-03-07,0.015914137766058323
2016-03-08,0.012816982569924695
2016-03-09,0.006748992913158336
2016-03-10,0.004748557798030406
2016-03-11,-0.007506045703644881
2016-03-14,-0.003081207053084456
2016-03-15,0.0
2016-03-16,0.008710189510211075
2016-03-17,0.0075209153667517015
2016-03-18,-0.011335388070499941
2016-03-21,0.002516707996346179
2016-03-22,-0.0025103900775640398
2016-03-23,0.006152310803380745
2016-03-24,0.0050026382076024944
2016-03-28,-0.011614977249217895
2016-03-29,0.01678785964930496
2016-03-30,-0.015134713290134605
2016-03-31,0.005029038927753859
2016-04-01,0.0016682705225863348
2016-04-04,-0.009714174492846839
2016-04-05,-0.017096422509491727
2016-04-06,-0.013686981725027692
2016-04-07,0.004914992799303963
2016-04-08,0.010356196582232746
2016-04-11,0.006834110070084387
2016-04-12,0.01102923386207677
2016-04-13,-0.002797194443523221
2016-04-14,-0.0067318769798305755
2016-04-15,0.0070601296435943706
2016-04-18,0.005327860973572074
2016-04-19,-0.009762871901295989
2016-04-20,-0.020844786128401016
2016-04-21,-0.024453637379140636
2016-04-22,0.016514152786528236
2016-04-25,-0.0005800173744383574
2016-04-26,-0.0017417144191868017
2016-04-27,0.048269764543273475
2016-04-28,-0.0993063337301342
2016-04-29,0.003695586279855778
2016-05-02,0.014115043896840707
2016-05-03,0.015431011727681021
2016-05-04,0.013554197576785665
2016-05-05,-0.0041607009193487254
2016-05-06,-0.01253334164991049
2016-05-09,0.013901477992231515
2016-05-10,0.01013401447943596
2016-05-11,0.001770611894076568
2016-05-12,0.0005888878909896533
2016-05-13,-0.014424457659145462
2016-05-16,-0.003882710899136166
2016-05-17,-0.011094719494584404
2016-05-18,-0.02516653450545403
2016-05-19,0.0062206577640560035
2016-05-20,-0.001854557020776415
2016-05-23,-0.007122817470786913
2016-05-24,0.0009354492345399201
2016-05-25,0.0006234541943490601
2016-05-26,0.007474105507241591
2016-05-27,0.004018507594103937
2016-05-31,0.010160308322955336
2016-06-01,0.007924249256569427
2016-06-02,0.007257474823372689
2016-06-03,0.015310628774055868
2016-06-06,-0.0011826318959191617
2016-06-07,0.008584932627006214
2016-06-08,0.0017614202704221427
2016-06-09,0.00351575043326946
2016-06-10,-0.016058531705133494
2016-06-13,-0.0011870079374970421
2016-06-14,0.0026738592746236023
2016-06-15,-0.0029629588147241925
2016-06-16,0.010104063778691552
2016-06-17,0.008826194257229192
2016-06-20,-0.016039637266325513
2016-06-21,-0.005927508337592369
2016-06-22,-0.014907961702627648
2016-06-23,0.0036323265792876924
2016-06-24,-0.008444111958391787
2016-06-27,0.006995174132919724
2016-06-28,0.018725297662070206
2016-06-29,0.013637709061987024
2016-06-30,0.021058955466248586
2016-07-01,0.006301941434588176
2016-07-05,0.0014232036148802418
2016-07-06,0.012507151136530004
2016-07-07,-0.008141699705736416
2016-07-08,0.019530339128713603
2016-07-11,0.002498515544248292
2016-07-12,0.002215418890590959
2016-07-13,0.00690812979207478
2016-07-14,-0.01619103547007672
2016-07-15,0.009483853941020248
2016-07-18,0.0027631136728236694
2016-07-19,-0.0030311494724477583
2016-07-20,-0.005527678455713225
2016-07-21,-0.0005557399266923335
2016-07-22,0.015294592319660794
2016-07-25,0.0024649831027725444
2016-07-26,-0.01939889577479159
2016-07-27,-0.019225446430991555
2016-07-28,0.004829412631897512
2016-07-29,-0.01272263091380621
2016-08-01,-0.017468255147656264
2016-08-02,-0.029146059605948405
2016-08-03,0.0033383707619201175
2016-08-04,-0.003932121769779973
2016-08-05,-0.015183832099748384
2016-08-08,0.013567684844265404
2016-08-09,-0.0009128251557983802
2016-08-10,-0.003958380409566753
2016-08-11,0.0051972770612152
2016-08-12,0.007299041185547361
2016-08-15,-0.006944394289978395
2016-08-16,-0.014290030166020928
2016-08-17,0.012954816180642315
2016-08-18,0.00852625763346615
2016-08-19,-0.012983268719161778
2016-08-22,-0.0018351986560491973
2016-08-23,0.008887502516241153
2016-08-24,0.0024302249899923467
2016-08-25,-0.0021211458470024036
2016-08-26,-0.01852439706183906
2016-08-29,0.008663267475384595
2016-08-30,-0.011963072912199335
2016-08-31,0.016144150548422775
2016-09-01,-0.008554744044826923
2016-09-02,0.011402054864276367
2016-09-06,0.007008122472251355
2016-09-07,0.00242033259066754
2016-09-08,0.015393921669451194
2016-09-09,-0.029726571155192727
2016-09-12,0.019607907552324555
2016-09-13,-0.01742775488373438
2016-09-14,-0.0024467429815051567
2016-09-15,0.006744372300611756
2016-09-16,0.0045677935018095805
2016-09-19,0.022734284769908575
2016-09-20,0.0
2016-09-21,0.024599598602401684
2016-09-22,0.007810474410466561
2016-09-23,-0.010045846237739964
2016-09-26,0.0026092903395114053
2016-09-27,-0.026316080310474388
2016-09-28,-0.0038603944192129314
2016-09-29,-0.011032157616398197
2016-09-30,-0.0027132939217457963
2016-10-03,-0.02357896962565731
2016-10-04,-0.020743067023939687
2016-10-05,-0.007587844081156536
2016-10-06,0.002548853462648104
2016-10-07,-0.004766818935316941
2016-10-10,0.013090797938837717
2016-10-11,-0.016073136832181478
2016-10-12,0.0044843416599831265
2016-10-13,0.006377790891748392
2016-10-14,-0.001584495569719735
2016-10-17,0.022849962445063765
2016-10-18,0.028855312006047962
2016-10-19,-0.0003018074201676102
2016-10-20,-0.009049989172292938
2016-10-21,0.01035009037141621
2016-10-24,0.004519624900706898
2016-10-25,0.008398141007160076
2016-10-26,0.010112959850336667
2016-10-27,-0.001766486927964328
2016-10-28,0.0017696129260658111
2016-10-31,0.009717580686085636
2016-11-01,-0.023913893753695348
2016-11-02,-0.0032863413194784696
2016-11-03,0.00878780161553916
2016-11-04,0.008410922974409596
2016-11-07,0.025022632286871183
2016-11-08,0.0026153508106330214
2016-11-09,-0.02927560729744727
2016-11-10,-0.0489696326897886
2016-11-11,-0.007221248411372283
2016-11-14,0.006957500653276272
2016-11-15,0.007851778378259233
2016-11-16,-0.006855769160683978
2016-11-17,0.002823791774862583
2016-11-18,-0.01752179661665143
2016-11-21,0.016242097744831208
2016-11-22,-0.000313484459890101
2016-11-23,-0.012852545080506261
2016-11-25,0.020641611910092506
2016-11-28,0.014001362589315836
2016-11-29,-0.001227690269876569
2016-11-30,-0.038709710841945966
2016-12-01,-0.009587839797675302
2016-12-02,-0.01355248011913246
2016-12-05,-0.0022898678374904113
2016-12-06,-0.0042623592277371
2016-12-07,-0.010207485608852207
2016-12-08,0.015635291852508226
2016-12-09,0.006551218504014189
2016-12-12,0.010738593966657772
2016-12-13,0.01770770724490278
2016-12-14,-0.01012352422094831
2016-12-15,0.0009587405191819887
2016-12-16,0.014687244126652343
2016-12-19,-0.004090599093303893
2016-12-20,-0.011374539047419474
2016-12-21,0.004154831987025709
2016-12-22,-0.00636538813277876
2016-12-23,0.0016015414662380323
2016-12-27,0.00031981352184096146
2016-12-28,-0.014066513508996903
2016-12-29,0.009079017142532564
2016-12-30,-0.004819976486981625
2017-01-03,-0.0006457351751613105
2017-01-04,0.0006461524185064071
2017-01-05,-0.003874586689530113
2017-01-06,0.00907616138058498
2017-01-09,-0.0038549339843756414
2017-01-10,-0.02063853829875617
2017-01-11,0.01185394092086689
2017-01-12,-0.0016270784657350656
2017-01-13,-0.002281834988934306
2017-01-17,0.017641500339192984
2017-01-18,-0.012520251974905916
2017-01-19,-0.0146292505256721
2017-01-20,-0.008908099016605053
2017-01-23,-0.014314158759222928
2017-01-24,-0.0010133207776593656
2017-01-25,0.007437698517232194
2017-01-26,0.0006712703675340048
2017-01-27,0.00570073927928294
2017-01-30,-0.005668425065858296
2017-01-31,0.01676712702586758
2017-02-01,-0.015831048176224827
2017-02-02,0.003686354109653678
2017-02-03,0.010138312875329625
2017-02-06,-0.00033442311518183665
2017-02-07,0.0036813237657524756
2017-02-08,0.0016673462744636325
2017-02-09,-0.005326286837877059
2017-02-10,0.01907622838416101
2017-02-13,0.002627064732128037
2017-02-14,-0.0055678633569706815
2017-02-15,0.001317337413621722
2017-02-16,0.007237061220680019
2017-02-17,0.01273647013314605
2017-02-21,0.010319187026079701
2017-02-22,-0.01723559744936587
2017-02-23,0.019486806952314195
2017-02-24,0.029627206753990665
2017-02-27,-0.015779643522408016
2017-02-28,0.01949060023476612
2017-03-01,-0.02682680055126807
2017-03-02,0.00253483762760931
2017-03-03,0.0031601958844162947
2017-03-06,-0.013232432399484129
2017-03-07,-0.004469787644978074
2017-03-08,-0.0022449712643678454
2017-03-09,-0.00032165388832394726
2017-03-10,0.005144662084763274
2017-03-13,-0.005118330006441796
2017-03-14,-0.0032152410009453902
2017-03-15,0.01903217767607357
2017-03-16,-0.014561561662204126
2017-03-17,0.007388108039427133
2017-03-20,-0.012755023350792483
2017-03-21,0.012919815904340215
2017-03-22,0.0015946778152733376
2017-03-23,-0.006685854003150027
2017-03-24,0.004487150889566971
2017-03-27,0.0015955237195790506
2017-03-28,0.007008641771552915
2017-03-29,-0.001265584119605534
2017-03-30,-0.006334832770866883
2017-03-31,0.014344606153126271
2017-04-03,-0.011313398674265507
2017-04-04,0.008582227614205573
2017-04-05,0.001575573854399881
2017-04-06,-0.0006289844737478179
2017-04-07,-0.013854235884544597
2017-04-10,0.008940090054651684
2017-04-11,-0.005063258847884167
2017-04-12,0.005407218222240884
2017-04-13,-0.01075627491873754
2017-04-17,0.005116950772711348
2017-04-18,0.0012725756066791494
2017-04-19,-0.01970134659239753
2017-04-20,-0.006158837185339383
2017-04-21,-0.0016307350481044036
2017-04-24,0.0032667973771867143
2017-04-25,-0.0032561601617108193
2017-04-26,-0.002940152753106773
2017-04-27,0.0
2017-04-28,-0.019003984119868034
2017-05-01,-0.016032319524892813
2017-05-02,-0.014595835111565036
2017-05-03,0.009766296073599356
2017-05-04,-0.0027634739636972494
2017-05-05,-0.0013855199969703413
2017-05-08,0.007978000483253034
2017-05-09,-0.010323319921826779
2017-05-10,0.003129226931559259
2017-05-11,-0.0013867561294234054
2017-05-12,-0.0031237973615043657
2017-05-15,0.0073117623822755995
2017-05-16,-0.00829551304419296
2017-05-17,-0.00348557716766118
2017-05-18,-0.015040601241627649
2017-05-19,0.002841095425674345
2017-05-22,0.00708205234802306
2017-05-23,0.0021099361457852517
2017-05-24,0.005964882614909239
2017-05-25,0.006627060057107004
2017-05-26,0.0020791380004745452
2017-05-30,0.009335836959985855
2017-05-31,0.001713254865139291
2017-06-01,0.005129794082176842
2017-06-02,0.0020415537912854553
2017-06-05,-0.011545204563042422
2017-06-06,-0.0017173250824910058
2017-06-07,0.002752739201064669
2017-06-08,-0.009265628183144359
2017-06-09,0.008313028061169181
2017-06-12,0.013741153218708169
2017-06-13,-0.004744014833656829
2017-06-14,0.00749049254099643
2017-06-15,0.006759033396790626
2017-06-16,0.0046996925249973565
2017-06-19,-0.0020047196473608198
2017-06-20,0.0
2017-06-21,-0.014730571639891554
2017-06-22,-0.008494882448294994
2017-06-23,-0.009252927695877045
2017-06-26,0.04081652135758884
2017-06-27,-0.0122964974041061
2017-06-28,-0.020861129093466046
2017-06-29,-0.009621981281315528
2017-06-30,0.0117972101571715
2017-07-03,-0.003429306032846635
2017-07-05,0.005161477321635077
2017-07-06,0.003423618351408475
2017-07-07,-0.002047035551364096
2017-07-10,0.0020512345013123934
2017-07-11,-0.0010233819645746323
2017-07-12,0.015368992959499783
2017-07-13,-0.0023548110500898334
2017-07-14,0.018206006616835912
2017-07-17,0.0013249417427210197
2017-07-18,0.006944326826705316
2017-07-19,0.012479505344668018
2017-07-20,0.012974275850617722
2017-07-21,0.016330457121259023
2017-07-24,-0.015437897461438865
2017-07-25,-0.012159860486678054
2017-07-26,0.007450440361532307
2017-07-27,0.004823167724881117
2017-07-28,0.02880009864303834
2017-07-31,-0.007465082154368585
2017-08-01,0.0006265542228873766
2017-08-02,0.008769424815359583
2017-08-03,0.006593507452000491
2017-08-04,0.00031192769432553114
2017-08-07,-0.008731088274275933
2017-08-08,0.005033232408945265
2017-08-09,-0.010642054933220901
2017-08-10,0.01360375929700619
2017-08-11,0.004057263442597714
2017-08-14,0.009636369138593226
2017-08-15,0.0067733483712149045
2017-08-16,-0.0003058227168741823
2017-08-17,-0.0012235848201631594
2017-08-18,0.0055128369784192
2017-08-21,0.002741346080295637
2017-08-22,-0.0006074783042323562
2017-08-23,0.0009122897747533276
2017-08-24,-0.007896011202697006
2017-08-25,0.0006123678547680367
2017-08-28,0.003364998731302471
2017-08-29,-0.004268544447544098
2017-08-30,-0.001837023315187536
2017-08-31,-0.0006135217225488043
2017-09-01,-0.004910864728438158
2017-09-05,0.0030844781818575306
2017-09-06,-0.006765179209468175
2017-09-07,-0.005572737157560348
2017-09-08,0.0028021875362782556
2017-09-11,0.009313682240197796
2017-09-12,-0.02306954684213325
2017-09-13,-0.008816227046454461
2017-09-14,0.00508263004056575
2017-09-15,-0.0006322196133383695
2017-09-18,-0.011701677757218865
2017-09-19,0.0038403236841848543
2017-09-20,-0.005738029780270826
2017-09-21,-0.0012825140101446753
2017-09-22,-0.008346625067623958
2017-09-25,0.007122077897806722
2017-09-26,-0.009000430515883506
2017-09-27,-0.02497582952664512
2017-09-28,0.00033268147202525356
2017-09-29,0.0252745105619383
2017-10-02,0.0006490002969654629
2017-10-03,0.005510245257417612
2017-10-04,0.01063847335877055
2017-10-05,-0.0006380678672186502
2017-10-06,0.001595727484052345
2017-10-09,0.0009559780151815467
2017-10-10,0.005730724136761456
2017-10-11,0.007597482136837641
2017-10-12,0.019478605142126293
2017-10-13,0.0012325534493302648
2017-10-16,-0.013234728755298297
2017-10-17,0.0034309590896719477
2017-10-18,-0.005595255856012948
2017-10-19,0.009690344386443117
2017-10-20,-0.005263045867457294
2017-10-23,0.0
2017-10-24,-0.003734896276611166
2017-10-25,-0.004998312090042423
2017-10-26,-0.0021978907433183315
2017-10-27,0.016362409666886846
2017-10-30,0.011455084364067059
2017-10-31,0.008570740334583826
2017-11-01,-0.011836353371683539
2017-11-02,0.00122863162190745
2017-11-03,0.004601251932045969
2017-11-06,0.01173196215125949
2017-11-07,0.011291094866833218
2017-11-08,0.017803261737290965
2017-11-09,-0.0038544715401489515
2017-11-10,0.008333515489631793
2017-11-13,0.009740055056248531
2017-11-14,0.0245543818667584
2017-11-15,-0.007703247416806502
2017-11-16,-0.004025239979861817
2017-11-17,0.0002885935208956081
2017-11-20,-0.0028858515752532288
2017-11-21,-0.009262203373215927
2017-11-22,0.0002922019310953594
2017-11-24,-0.008761753921270876
2017-11-27,0.0
2017-11-28,-0.011785193281482531
2017-11-29,0.003875997184075608
2017-11-30,0.013958664483178174
2017-12-01,-0.011130512518975899
2017-12-04,-0.034952388493290076
2017-12-05,-0.007059651968119418
2017-12-06,0.0006181253113690666
2017-12-07,0.010812394796202884
2017-12-08,0.0033619201508667818
2017-12-11,0.009442799568887494
2017-12-12,-0.014484263065924097
2017-12-13,-0.011941143418874423
2017-12-14,-0.004648358091898008
2017-12-15,-0.009028493067982812
2017-12-18,-0.01005345158883475
2017-12-19,-0.01586813425755096
2017-12-20,-0.013543895451066157
2017-12-21,0.0
2017-12-22,-0.0035960972075461672
2017-12-26,-0.0052491545445984
2017-12-27,0.0
2017-12-28,0.004287545165335027
2017-12-29,0.005582885877439603
2018-01-02,0.006531845054254415
2018-01-03,-0.014276451572429738
2018-01-04,-0.001975050634164699
2018-01-05,-0.006926100340249208
2018-01-08,0.009299092776481777
2018-01-09,-0.010858949878222446
2018-01-10,-0.007983873912896011
2018-01-11,0.014084552396083971
2018-01-12,-0.005621741623364707
2018-01-16,-0.004988271774461817
2018-01-17,0.0
2018-01-18,-0.012032148064916814
2018-01-19,-0.005412523984718254
2018-01-22,0.103741246790372
2018-01-23,-0.01386756176601378
2018-01-24,-0.028124745290949216
2018-01-25,0.031832459072755226
2018-01-26,0.0
2018-01-29,0.002493100846644891
2018-01-30,0.004662969162817943
2018-01-31,0.01794540368445907
2018-02-01,-0.008510744034389783
2018-02-02,-0.01563463669443199
2018-02-05,-0.01588271854892609
2018-02-06,-0.011203652001101516
2018-02-07,-0.0025897650955147844
2018-02-08,-0.005517914694248005
2018-02-09,0.021214158794064186
2018-02-12,0.006711516156844954
2018-02-13,0.019047675674830344
2018-02-14,-0.004672810919205683
2018-02-15,0.02629100968854514
2018-02-16,0.0073191850424185745
2018-02-20,-0.00696314037770851
2018-02-21,-0.0012197919814282976
2018-02-22,0.004884108637838613
2018-02-23,0.02673137288093841
2018-02-26,-0.003846012541157129
2018-02-27,-0.0228689766099629
2018-02-28,-0.01732495409464252
2018-03-01,-0.0006190003588615323
2018-03-02,-0.0009285991874002919
2018-03-05,0.010842772878331797
2018-03-06,-0.023904680384774668
2018-03-07,-0.008162966759194923
2018-03-08,0.006647534402947963
2018-03-09,0.02672976944475569
2018-03-12,0.0015315485645484017
2018-03-13,0.008868534689057128
2018-03-14,0.013033936390644874
2018-03-15,0.007779793265609181
2018-03-16,0.006235252873932673
2018-03-19,-0.002950945890240586
2018-03-20,-0.0014794222569071147
2018-03-21,0.009484110212507169
2018-03-22,0.011450336539978956
2018-03-23,-0.020609359370635016
2018-03-26,0.007409515759146279
2018-03-27,0.01588682213059056
2018-03-28,-0.004054187899642625
2018-03-29,-0.011049722520353411
2018-04-02,-0.0044107628104528285
2018-04-03,0.0050207281207526044
2018-04-04,0.004407870020308957
2018-04-05,0.004973872942475088
2018-04-06,-0.00436695541434573
2018-04-09,-0.0017541136560921267
2018-04-10,0.0073227020296282586
2018-04-11,0.003198405594326381
2018-04-12,-0.011884147061104855
2018-04-13,0.009387116696748743
2018-04-16,0.0058123304646851
2018-04-17,0.01300192970695302
2018-04-18,0.001140650965049117
2018-04-19,-0.0065527139872831874
2018-04-20,-0.012331224036943422
2018-04-23,0.0017420386694739776
2018-04-24,-0.00608653236841028
2018-04-25,-0.0037915754357330522
2018-04-26,0.003806006195331557
2018-04-27,0.0002912107115260465
2018-04-30,0.002915448187699843
2018-05-01,-0.015116170403097096
2018-05-02,0.0038371576044897715
2018-05-03,-0.0038224901075057938
2018-05-04,0.017601474340911194
2018-05-07,0.0005861946508565197
2018-05-08,-0.02607658995166595
