Date,DGX
2015-04-14,-0.013244774015191307
2015-04-15,0.020268250603399984
2015-04-16,0.0018420454804519704
2015-04-17,-0.010768440268664303
2015-04-20,0.010885661868277774
2015-04-21,0.0007873886583225076
2015-04-22,0.0010502579614470875
2015-04-23,-0.014156343460853482
2015-04-24,0.007977228505802625
2015-04-27,-0.017016120884425723
2015-04-28,-0.009795868879062919
2015-04-29,-0.02087031950451468
2015-04-30,-0.011488161013518017
2015-05-01,0.003920794803081051
2015-05-04,-0.0005576359745285142
2015-05-05,-0.024700070664125495
2015-05-06,0.002575558034214387
2015-05-07,0.013557532033356301
2015-05-08,0.0
2015-05-11,-0.006618034172876652
2015-05-12,-0.004110393462456785
2015-05-13,0.00882451724890454
2015-05-14,0.011568822211968977
2015-05-15,-0.0011156649271926167
2015-05-18,0.016615444858632422
2015-05-19,-0.0008239600221692234
2015-05-20,0.026391497647308304
2015-05-21,-0.01057987926768178
2015-05-22,0.07742317686483302
2015-05-26,-0.027889804770186655
2015-05-27,-0.002842657338413379
2015-05-28,-0.014515754045780205
2015-05-29,-0.01065204497277572
2015-06-01,0.003323155042199266
2015-06-02,-0.009538882465399023
2015-06-03,-0.005350499892145755
2015-06-04,0.007799889052077402
2015-06-05,-0.01307710764838843
2015-06-08,-0.001623121921962234
2015-06-09,-0.001759952927157915
2015-06-10,-0.00027102372234832917
2015-06-11,0.006377730416844196
2015-06-12,-0.015102457486502407
2015-06-15,-0.005066104319121578
2015-06-16,-0.0013758696845715956
2015-06-17,0.0035831216469508487
2015-06-18,0.0004113831656333833
2015-06-19,0.006588383036945533
2015-06-22,-0.014589759852163486
2015-06-23,-0.002352332965742776
2015-06-24,-0.005547832953673115
2015-06-25,0.01576045362776135
2015-06-26,-0.0010986122846492474
2015-06-29,-0.02144307973511872
2015-06-30,0.018681771016456405
2015-07-01,0.005240232641644305
2015-07-02,-0.014677434129469535
2015-07-06,-0.0053184840300339875
2015-07-07,0.004361602543701881
2015-07-08,-0.023675977069406606
2015-07-09,0.01650164706797108
2015-07-10,0.01044620676312391
2015-07-13,0.022352211042618197
2015-07-14,0.012298692938330635
2015-07-15,-0.011339245577529633
2015-07-16,0.008601559509815226
2015-07-17,-0.008257426884579755
2015-07-20,-0.0023201285096271507
2015-07-21,-0.013681970417458
2015-07-22,0.005271333621940988
2015-07-23,0.026631377405333057
2015-07-24,-0.013844216090570405
2015-07-27,-0.01880849921075234
2015-07-28,0.001805881641851359
2015-07-29,0.021353132363590266
2015-07-30,-0.002308226858405482
2015-07-31,0.004354512364788787
2015-08-03,0.00528405840595525
2015-08-04,0.005121371789809537
2015-08-05,-0.0013407436887149515
2015-08-06,-0.007921860770830569
2015-08-07,-0.019758755361200975
2015-08-10,0.016705549628628802
2015-08-11,-0.014801769592428182
2015-08-12,-0.002205304152141374
2015-08-13,-0.002624905303885816
2015-08-14,0.007202388261793091
2015-08-17,0.011688518912118973
2015-08-18,-0.0009513925036315207
2015-08-19,-0.0008159744135235458
2015-08-20,-0.03349709188999195
2015-08-21,-0.011270613647526018
2015-08-24,-0.04089495669979826
2015-08-25,-0.029713172633984097
2015-08-26,0.03674762632673789
2015-08-27,0.020233509850905884
2015-08-28,-0.0027503408257405493
2015-08-31,-0.015822357366679363
2015-09-01,-0.03097379672906775
2015-09-02,0.013090012356406389
2015-09-03,0.005558964401194633
2015-09-04,-0.02629611519640518
2015-09-08,0.01733937157026011
2015-09-09,-0.010558210187681105
2015-09-10,-0.0021341038988874628
2015-09-11,0.002444232821525505
2015-09-14,0.0070099284243119175
2015-09-15,0.009382784820148649
2015-09-16,0.018290758709559984
2015-09-17,0.003533557482482408
2015-09-18,-0.018486095815761105
2015-09-21,0.005979194731672521
2015-09-22,-0.017681947608062076
2015-09-23,-0.0007561891346177241
2015-09-24,-0.008174536244995534
2015-09-25,-0.01694124847009948
2015-09-28,-0.060549509787674816
2015-09-29,0.0031399467164767714
2015-09-30,0.012685236567729907
2015-10-01,0.001789313876476406
2015-10-02,0.02630712186655626
2015-10-05,0.013533087240469532
2015-10-06,-0.03267370531124558
2015-10-07,0.017863063541745605
2015-10-08,0.0051054021006873285
2015-10-09,0.004127036621757618
2015-10-12,0.0015807413163069217
2015-10-13,-0.005681834001584729
2015-10-14,-0.017460579232382645
2015-10-15,0.03505642115314567
2015-10-16,0.020134425139066048
2015-10-19,0.004589787600065787
2015-10-20,-0.005178002817410432
2015-10-21,-0.004286491305164564
2015-10-22,-0.04228163195880186
2015-10-23,0.04093728121044826
2015-10-26,-0.006014597561812995
2015-10-27,0.00682698535631876
2015-10-28,0.02157497990002022
2015-10-29,0.007994919600848638
2015-10-30,0.01691120776991939
2015-11-02,0.019278989486951392
2015-11-03,-0.0036098397038127894
2015-11-04,0.0015944740327842322
2015-11-05,-0.006799812906245206
2015-11-06,-0.006555311288529153
2015-11-09,-0.006744782757208134
2015-11-10,0.010186184052404679
2015-11-11,-0.017974701904544976
2015-11-12,-0.012351046212728756
2015-11-13,0.012505502248918665
2015-11-16,0.004613127919171678
2015-11-17,0.007850509012282902
2015-11-18,0.015432225750434236
2015-11-19,-0.01794786648269897
2015-11-20,0.0014740113388644893
2015-11-23,0.009271790490834597
2015-11-24,-0.004812126230464342
2015-11-25,0.004102334575960098
2015-11-27,0.0033565251144940245
2015-11-30,-0.006399192829393163
2015-12-01,0.011563104531299384
2015-12-02,-0.0060769961988041965
2015-12-03,-0.036104490589284444
2015-12-04,0.035644336888689176
2015-12-07,0.0037917945554986066
2015-12-08,-0.0059565687266585066
2015-12-09,-0.005554210959460071
2015-12-10,0.0022047401401281697
2015-12-11,-0.010411845705833644
2015-12-14,-0.00029672124741531025
2015-12-15,0.0166026722472965
2015-12-16,0.002624543813655622
2015-12-17,0.0013086680165870224
2015-12-18,0.009150591485484139
2015-12-21,0.02288436013225681
2015-12-22,0.004220962673176176
2015-12-23,0.0050441514486534444
2015-12-24,-0.004461007492462921
2015-12-28,0.002660695730944296
2015-12-29,0.007122417346463239
2015-12-30,-0.0051306769790951945
2015-12-31,-0.00836373220759079
2016-01-04,-0.0053411327388329655
2016-01-05,0.0002823766032613584
2016-01-06,-0.015540955349342411
2016-01-07,-0.02195788150865552
2016-01-08,-0.005164292640206902
2016-01-11,0.007712938982394668
2016-01-12,0.004415332788237247
2016-01-13,-0.02286043844902297
2016-01-14,0.0032994928250900113
2016-01-15,-0.016890854929602295
2016-01-19,-0.004409186178897184
2016-01-20,-0.00733068505458756
2016-01-21,-0.0038459279364725374
2016-01-22,0.018378221600283462
2016-01-25,-0.0056111117178742065
2016-01-26,0.010065338346065822
2016-01-27,-0.0072473248949429525
2016-01-28,-0.024334434490752788
2016-01-29,0.02369429296482828
2016-02-01,0.002893154412125565
2016-02-02,-0.02869695480471801
2016-02-03,0.0007813537966672168
2016-02-04,-0.002343168719252886
2016-02-05,-0.02849523080939631
2016-02-08,-0.024335124221224858
2016-02-09,0.00016509407884179872
2016-02-10,0.025928986954764754
2016-02-11,-0.013200374376243995
2016-02-12,0.009787881905277684
2016-02-16,0.02132525874783009
2016-02-17,0.021353908765138874
2016-02-18,0.022920581550155417
2016-02-19,0.003936390380554711
2016-02-22,0.005881956104424768
2016-02-23,-0.008396205030773984
2016-02-24,-0.0010585082495240261
2016-02-25,0.009838312289449647
2016-02-26,0.007494047875637122
2016-02-29,-0.010264815383315806
2016-03-01,0.02930995492617683
2016-03-02,-0.008031541819809584
2016-03-03,0.02620346742258306
2016-03-04,-0.00559440966978042
2016-03-07,0.004327499977023974
2016-03-08,-0.017092647244687842
2016-03-09,0.0026305401856638877
2016-03-10,-0.008453617639797795
2016-03-11,0.03954115069407127
2016-03-14,-0.012302096788976091
2016-03-15,-0.007873950176327194
2016-03-16,0.005483616234264632
2016-03-17,-0.00861088073351457
2016-03-18,0.014910106245090926
2016-03-21,-0.0012835558018526871
2016-03-22,-0.001999442877652302
2016-03-23,0.0038638032796545208
2016-03-24,-0.0051320845111855196
2016-03-28,0.008740589734968385
2016-03-29,0.015341122510219352
2016-03-30,0.010911693565548886
2016-03-31,-0.011209248505280156
2016-04-01,0.01567528031954546
2016-04-04,-0.0013856599022391558
2016-04-05,-0.008880477804411369
2016-04-06,0.024220035479226576
2016-04-07,-0.01612917294860916
2016-04-08,0.005140512595735558
2016-04-11,0.004146572863398035
2016-04-12,0.002752566300277204
2016-04-13,0.005079249360603555
2016-04-14,0.009969278847676177
2016-04-15,0.006761721774640073
2016-04-18,0.004029612114452741
2016-04-19,-0.005083730992130553
2016-04-20,0.004706343535236357
2016-04-21,0.0037470325674722194
2016-04-22,0.004000429725890653
2016-04-25,0.0007966419341436382
2016-04-26,0.004511827776712218
2016-04-27,0.0002641845929800546
2016-04-28,-0.005150420846589898
2016-04-29,-0.0021245886580607554
2016-05-02,-0.0002658030997576555
2016-05-03,-0.004125258802333942
2016-05-04,0.0020047671497922526
2016-05-05,0.006934076984417281
2016-05-06,0.003575892019771265
2016-05-09,0.010028415297368198
2016-05-10,-0.0030046619887225123
2016-05-11,-0.001048291310432714
2016-05-12,-0.006690171170525505
2016-05-13,0.003036895979082299
2016-05-16,0.011191861361305566
2016-05-17,-0.00820262481124534
2016-05-18,0.007351282749535448
2016-05-19,-0.0074280746325722236
2016-05-20,0.004726299269633749
2016-05-23,-0.005488667503566469
2016-05-24,0.019974373158021752
2016-05-25,-0.0032210944363043614
2016-05-26,-0.0016806096384464064
2016-05-27,-0.00038813839552975793
2016-05-31,-0.0005180359397541912
2016-06-01,0.0014252182238982947
2016-06-02,0.012163651388584329
2016-06-03,-0.012145663916396376
2016-06-06,0.006471256283114846
2016-06-07,0.005014953357096452
2016-06-08,0.008956026947379403
2016-06-09,-0.0013951408763934747
2016-06-10,-0.01650762942671269
2016-06-13,-0.012523975016900168
2016-06-14,0.012290338868108819
2016-06-15,-0.010333031174683982
2016-06-16,0.006264838117453042
2016-06-17,-0.017769527717178657
2016-06-20,0.027862320226594628
2016-06-21,0.0003856182897965521
2016-06-22,0.022087799820861065
2016-06-23,0.011810845118893631
2016-06-24,-0.020241142333815576
2016-06-27,-0.016729828543551206
2016-06-28,0.008506824669152424
2016-06-29,0.024412221543495427
2016-06-30,0.01572048059381803
2016-07-01,0.002839244808026997
2016-07-05,-0.0020927285583611788
2016-07-06,0.0014802782842027185
2016-07-07,0.0004931469233462327
2016-07-08,0.012310672954358948
2016-07-11,0.007174417219579121
2016-07-12,0.002294635931335387
2016-07-13,0.0010838766659087007
2016-07-14,0.0055351233101799124
2016-07-15,-0.0031111504761529574
2016-07-18,-0.003121298695429653
2016-07-19,0.0013251158472324942
2016-07-20,0.004930054542128026
2016-07-21,0.0055055291481733715
2016-07-22,0.01166383322137654
2016-07-25,-0.006470328097834099
2016-07-26,0.005564895177559759
2016-07-27,-0.007183008938224322
2016-07-28,0.011861054699137563
2016-07-29,0.012308200475928288
2016-08-01,-0.0013899204580801738
2016-08-02,-0.01159508365910078
2016-08-03,0.004809710921045207
2016-08-04,0.0017513497298300429
2016-08-05,-0.001398566397560086
2016-08-08,-0.008753681937150315
2016-08-09,0.006947199775537927
2016-08-10,-0.001871109578771124
2016-08-11,0.00820044670544573
2016-08-12,-0.0031371353244750155
2016-08-15,-0.0012822129510856595
2016-08-16,-0.005018557251170064
2016-08-17,-0.00656892819473065
2016-08-18,0.0057859401729318805
2016-08-19,-0.0031700802265320904
2016-08-22,0.0022376164918598285
2016-08-23,-0.007285490069594114
2016-08-24,-0.012192480031339437
2016-08-25,-0.0033555845513253413
2016-08-26,-0.002284101288373308
2016-08-29,0.01626953999225922
2016-08-30,-0.009368272215570794
2016-08-31,-0.008618956651579746
2016-09-01,-0.005554168533446369
2016-09-02,0.008256526436738021
2016-09-06,0.003612791972766649
2016-09-07,0.011039682073294754
2016-09-08,-0.0015433012462873208
2016-09-09,-0.03815571946437912
2016-09-12,0.016683835358064503
2016-09-13,0.0004862287209685956
2016-09-14,-0.0026731803119565134
2016-09-15,0.01169474716421659
2016-09-16,0.0024082006222880814
2016-09-19,0.0003602141001979309
2016-09-20,-0.002161493790683644
2016-09-21,0.021179727513293445
2016-09-22,0.010251785876755237
2016-09-23,-0.003382619954153787
2016-09-26,-0.00971422093845209
2016-09-27,0.003190788688623325
2016-09-28,0.0007070241688591494
2016-09-29,-0.01636484467645305
2016-09-30,0.017799390796906067
2016-10-03,-0.0066165343409940736
2016-10-04,-0.004520371905291531
2016-10-05,0.004301423431283702
2016-10-06,0.0021416084057941376
2016-10-07,0.0060547252853551115
2016-10-10,0.0010623534971603288
2016-10-11,-0.017918427515899116
2016-10-12,-0.0009603048525848035
2016-10-13,0.0010815179840741873
2016-10-14,-0.0018004370946574921
2016-10-17,-0.0015629308446561962
2016-10-18,0.007947890397956181
2016-10-19,-0.008602581132857723
2016-10-20,0.0191618321647975
2016-10-21,-0.010405539040448275
2016-10-24,-0.00023893175016154178
2016-10-25,-0.005976134153713231
2016-10-26,-0.03631127328515493
2016-10-27,-0.0027444460138879023
2016-10-28,0.006380564222310037
2016-10-31,0.01243129709723867
2016-11-01,-0.011173703342597818
2016-11-02,0.005587764889527502
2016-11-03,0.003951965994721585
2016-11-04,-0.0009841582840592888
2016-11-07,0.015390340798913105
2016-11-08,0.01273185361604523
2016-11-09,-0.03711688339684971
2016-11-10,0.013553811746659372
2016-11-11,-0.0006133609379224136
2016-11-14,0.04468439018471182
2016-11-15,0.0011748650053928777
2016-11-16,-0.005985473957729082
2016-11-17,0.012988546869275641
2016-11-18,-0.0029142275442094467
2016-11-21,0.020458471485323093
2016-11-22,-0.007446641500408191
2016-11-23,0.013619611838018963
2016-11-25,0.005693624656282648
2016-11-28,-0.0010193942300494863
2016-11-29,0.00589401127311584
2016-11-30,-0.014535265562682032
2016-12-01,-0.0001143682376529842
2016-12-02,0.006289308830081941
2016-12-05,0.0036364992845732136
2016-12-06,0.0039624690776371985
2016-12-07,0.0004513329088349227
2016-12-08,0.01093422204746064
2016-12-09,0.01628036458850346
2016-12-12,0.006253874312102337
2016-12-13,0.002617142276956308
2016-12-14,-0.009787750438274068
2016-12-15,0.010213774278674537
2016-12-16,0.0035878961396405007
2016-12-19,0.0007586136785699971
2016-12-20,0.0023815071256712006
2016-12-21,-0.00604764247999201
2016-12-22,-0.002499080690024913
2016-12-23,0.006535480323880849
2016-12-27,0.0010821249915866638
2016-12-28,-0.00810760680122069
2016-12-29,0.0011988987731255119
2016-12-30,0.00032663484451433966
2017-01-03,0.005984865913178039
2017-01-04,0.006706331681225475
2017-01-05,-0.004082758442800927
2017-01-06,-0.0023853145306113044
2017-01-09,0.004455156417745076
2017-01-10,0.006167397430732358
2017-01-11,0.002903030886847402
2017-01-12,-0.0016081264962488628
2017-01-13,-0.0045104927384127524
2017-01-17,-0.004746469530805042
2017-01-18,0.007587236298052469
2017-01-19,-0.015383002456884287
2017-01-20,-0.005790360820904894
2017-01-23,0.0007691792891788563
2017-01-24,0.0029647528574385795
2017-01-25,0.005911879089475658
2017-01-26,0.010992455939467849
2017-01-27,-0.0018299022827894529
2017-01-30,-0.02351183287145686
2017-01-31,0.015242065309744257
2017-02-01,0.006854016882921643
2017-02-02,-0.0007561016365645878
2017-02-03,0.008974504996610566
2017-02-06,-0.005679805303718366
2017-02-07,-0.0017244914062178873
2017-02-08,0.004642411865643625
2017-02-09,0.007737841170905035
2017-02-10,-0.002239661757804434
2017-02-13,0.004275335762758514
2017-02-14,0.006917856545055168
2017-02-15,0.008244107375689369
2017-02-16,-0.0009430528330621746
2017-02-17,0.0035672519284315474
2017-02-21,0.00240525904056077
2017-02-22,-0.0028164081875755587
2017-02-23,0.00010459551023056513
2017-02-24,0.017780418209565108
2017-02-27,0.0016442129905380742
2017-02-28,-0.00030739510362587374
2017-03-01,0.009852112442575445
2017-03-02,-0.001321417493161836
2017-03-03,0.0025439336400370216
2017-03-06,-0.0015223401161695849
2017-03-07,-0.0020330962047031553
2017-03-08,-0.0025466167661165606
2017-03-09,0.0028596554588331546
2017-03-10,0.005906286019277118
2017-03-13,0.0001010450606004909
2017-03-14,-0.0013161094712158539
2017-03-15,0.010946964579368057
2017-03-16,-0.01022681166625905
2017-03-17,0.0034442211077385654
2017-03-20,0.0011104552153851088
2017-03-21,-0.007461708704192271
2017-03-22,0.0014222351339885364
2017-03-23,-0.00304377742371853
2017-03-24,0.004375683729359148
2017-03-27,-0.0006074037427805656
2017-03-28,0.002027255197559308
2017-03-29,-0.0062726189147571665
2017-03-30,0.0015269893103377896
2017-03-31,-0.0018297037922060388
2017-04-03,0.0027623968248380315
2017-04-04,-0.003979249121563555
2017-04-05,0.002765700515409586
2017-04-06,-0.00030623779143656993
2017-04-07,-0.00010244803868619812
2017-04-10,0.003679209598219879
2017-04-11,0.00020389074537807694
2017-04-12,-0.0011198408527516301
2017-04-13,-0.008866777460456166
2017-04-17,0.005347097771426723
2017-04-18,-0.006750658026084766
2017-04-19,0.010297676949378776
2017-04-20,0.060340450676738655
2017-04-21,-0.0070170492476673285
2017-04-24,0.007647296723902519
2017-04-25,0.017100691582394134
2017-04-26,-0.0010391139224674717
2017-04-27,0.0004727848483996322
2017-04-28,-0.002835283440233538
2017-05-01,0.007203254825533634
2017-05-02,0.004987247503536629
2017-05-03,-0.0005618002167244729
2017-05-04,0.004496928108982168
2017-05-05,-0.0012127036907442212
2017-05-08,0.0009339104630270434
2017-05-09,0.0008397603897134509
2017-05-10,0.005313096356820202
2017-05-11,-0.004079814290274486
2017-05-12,-0.008751161289359488
2017-05-15,0.010519298183274906
2017-05-16,-0.011153416979844288
2017-05-17,-0.011937164068822836
2017-05-18,0.005041635307831083
2017-05-19,0.002271576459398128
2017-05-22,0.006233081326514123
2017-05-23,-0.0003754403985196664
2017-05-24,0.00028145348397634606
2017-05-25,0.015018099096846038
2017-05-26,-0.001479597620749007
2017-05-30,-0.000833532985282659
2017-05-31,0.008156519003574614
2017-06-01,0.008733911591422228
2017-06-02,0.0020052221979123264
2017-06-05,-0.005457709551401346
2017-06-06,-0.0018291374854306763
2017-06-07,-0.0019242665152453542
2017-06-08,-0.0055998557842188434
2017-06-09,0.0008309999832851744
2017-06-12,-0.008947539497264012
2017-06-13,0.009214695556801322
2017-06-14,-0.011067260134943413
2017-06-15,0.0046626986210405175
2017-06-16,-0.0005567832360670044
2017-06-19,0.0043653067084119535
2017-06-20,0.0018494345534814105
2017-06-21,0.006368741485133889
2017-06-22,0.004860999922835951
2017-06-23,0.0012778991118260752
2017-06-26,0.0031903830323583016
2017-06-27,-0.005270382748962521
2017-06-28,0.014981561250327902
2017-06-29,-0.0051301948786579565
2017-06-30,0.005608664077300318
2017-07-03,-0.004497771413216722
2017-07-05,0.001174761097857857
2017-07-06,-0.012053596073916317
2017-07-07,0.006604763468389674
2017-07-10,-0.01038908927337201
2017-07-11,-0.0002764281321554485
2017-07-12,0.0031321207569647846
2017-07-13,-0.002112205914044707
2017-07-14,0.0033128798295563033
2017-07-17,0.005778273146622048
2017-07-18,-0.0004560000078536186
2017-07-19,0.002919273111798848
2017-07-20,-0.0025470512033105575
2017-07-21,-0.002371024024658608
2017-07-24,0.00045704352624054145
2017-07-25,-0.011512841867800772
2017-07-26,0.00036935948305605315
2017-07-27,0.007115295676500155
2017-07-28,0.004771009959667394
2017-07-31,-0.010957762385287784
2017-08-01,0.00027697706043516845
2017-08-02,-0.003415214913270681
2017-08-03,-0.0037974950690892184
2017-08-04,-0.005485588424232413
2017-08-07,-0.002243155469870972
2017-08-08,-0.004872203526226304
2017-08-09,0.002730271415534835
2017-08-10,-0.008356526251238283
2017-08-11,0.0046395604029685344
2017-08-14,0.0033930409557774155
2017-08-15,0.0013151615705524478
2017-08-16,0.0014066798568326266
2017-08-17,-0.012927141543140563
2017-08-18,-0.004745144111169219
2017-08-21,0.0012396333299600215
2017-08-22,0.017523737982771737
2017-08-23,-0.0009358201210142303
2017-08-24,-0.0015929306924286069
2017-08-25,0.004222744178458582
2017-08-28,0.0001868492183809689
2017-08-29,-0.002335304619635492
2017-08-30,0.004400874680878353
2017-08-31,0.010162462737817846
2017-09-01,-0.0016614972054606048
2017-09-05,-0.006933306926738436
2017-09-06,-0.0014897283655120885
2017-09-07,0.000279772170940884
2017-09-08,0.0023301973610607707
2017-09-11,0.006416253106394487
2017-09-12,-0.0064678517183448525
2017-09-13,-0.005951901236199375
2017-09-14,-0.012068321438855611
2017-09-15,-0.006060510809506647
2017-09-18,-0.010480110696089118
2017-09-19,-0.01925669891923465
2017-09-20,-0.0005892078263709521
2017-09-21,-0.002455951238057086
2017-09-22,0.005514648882401163
2017-09-25,-0.07384213079264068
2017-09-26,-0.0028548756523549823
2017-09-27,-0.012831541014049375
2017-09-28,-0.012138706542897615
2017-09-29,0.01826883323470585
2017-10-02,0.0040777164098313445
2017-10-03,-0.007267296934796996
2017-10-04,0.000753819460863836
2017-10-05,-0.005593923507549947
2017-10-06,-0.00021634263883552052
2017-10-09,-0.014715352232762435
2017-10-10,-0.0021963106177955716
2017-10-11,0.006493186188117228
2017-10-12,0.0007654941293404605
2017-10-13,-0.0050259986978701265
2017-10-16,0.005161491726406453
2017-10-17,0.007101038907352919
2017-10-18,-0.0014096128155636212
2017-10-19,0.012818872682928584
2017-10-20,0.019842981037082152
2017-10-23,0.0012622959532349043
2017-10-24,0.0007351531006269951
2017-10-25,-0.011126121786641852
2017-10-26,0.006262676268963041
2017-10-27,0.009282668393750582
2017-10-30,-0.019857982509597694
2017-10-31,0.0
2017-11-01,-0.00725102374954234
2017-11-02,0.006981963428961402
2017-11-03,0.0036265284254080044
2017-11-06,-0.009990362241011908
2017-11-07,-0.005260186183485782
2017-11-08,0.005288002058854158
2017-11-09,-0.0013957962791097955
2017-11-10,-0.010427292380353115
2017-11-13,-0.0005436328661517775
2017-11-14,0.004565312282925893
2017-11-15,-0.006167485823109775
2017-11-16,0.011866994327878855
2017-11-17,0.001076374252781953
2017-11-20,-0.006771323672150276
2017-11-21,0.0005411286779068991
2017-11-22,0.0006484045434087538
2017-11-24,-0.009727196160458473
2017-11-27,0.009604562496065672
2017-11-28,0.009189081974950497
2017-11-29,0.04263547653136457
2017-11-30,0.011609790471378556
2017-12-01,0.00761736224689602
2017-12-04,0.010382071722218278
2017-12-05,-0.023642806686842488
2017-12-06,-0.004904968907100238
2017-12-07,-0.007906306894332582
2017-12-08,0.004864289717324777
2017-12-11,0.00010317452946395633
2017-12-12,-0.0009269118810316668
2017-12-13,0.00134007398246494
2017-12-14,-0.00020578327280695863
2017-12-15,0.019254394593193336
2017-12-18,-0.00262644945809698
2017-12-19,0.0075965293936204326
2017-12-20,-0.004422804731838315
2017-12-21,0.0011104103812824562
2017-12-22,0.0009075671778902006
2017-12-26,0.00030245799751749125
2017-12-27,-0.0007052821060972159
2017-12-28,-0.0007054198800786615
2017-12-29,-0.006456203237333091
2018-01-02,0.004162863195604549
2018-01-03,0.003538610155546573
2018-01-04,-0.0017124667797456805
2018-01-05,0.008377069971863493
2018-01-08,0.002312110628872821
2018-01-09,0.014545337834434235
2018-01-10,-0.007613230725725395
2018-01-11,0.006476120175750832
2018-01-12,0.006038185976937616
2018-01-16,-0.004034266295856903
2018-01-17,0.0026676531448557306
2018-01-18,0.0007880695431308204
2018-01-19,0.014669967086225366
2018-01-22,0.004948562358207065
2018-01-23,-0.004344862509657377
2018-01-24,0.01454616192005087
2018-01-25,0.005065918015416004
2018-01-26,0.013979897462945479
2018-01-29,0.011817620505893522
2018-01-30,-0.006673913326455727
2018-01-31,-0.012504439330586314
2018-02-01,-0.021168409955391376
2018-02-02,-0.004537335737274328
2018-02-05,-0.0291923753139407
2018-02-06,0.010289765807274254
2018-02-07,-0.00543857263899572
2018-02-08,-0.04135992847355763
2018-02-09,0.019912711301497188
2018-02-12,0.007423208183414909
2018-02-13,0.023417750703836893
2018-02-14,0.001183489527770032
2018-02-15,0.015565228134017506
2018-02-16,0.01396827985977489
2018-02-20,-0.021716278727685445
2018-02-21,-0.0034227448395479643
2018-02-22,-0.010401091128199424
2018-02-23,0.017352198173355315
2018-02-26,0.014522782577269355
2018-02-27,0.006724881977932862
2018-02-28,-0.01660477984519526
2018-03-01,-0.02561847086272495
2018-03-02,0.010257729809766358
2018-03-05,0.014293967730607537
2018-03-06,0.012149292376085086
2018-03-07,0.0021124489916795053
2018-03-08,0.002682857492762203
2018-03-09,0.02245805396204692
2018-03-12,-0.012991751280895358
2018-03-13,-0.005776470869444217
2018-03-14,-0.0002858752969120415
2018-03-15,-0.002286640225730774
2018-03-16,-0.003533132549037754
2018-03-19,-0.00469600410805604
2018-03-20,-0.002791874306524056
2018-03-21,0.0005792463498683897
2018-03-22,-0.01283424285257162
2018-03-23,-0.024633415747349896
2018-03-26,0.006414205920683536
2018-03-27,-0.00468029242069834
2018-03-28,-0.004402276695632867
2018-03-29,0.00793880816504422
2018-04-02,-0.024825279238645526
2018-04-03,0.01633931071105632
2018-04-04,0.003943653207426845
2018-04-05,0.005438280952497987
2018-04-06,-0.024842112237202896
2018-04-09,0.006265852764631319
2018-04-10,0.010004243354627684
2018-04-11,0.0012127624073325904
2018-04-12,0.01201295985745121
2018-04-13,-0.004887770043451423
2018-04-16,0.014735421686063566
2018-04-17,-0.004247787796139768
2018-04-18,-9.903785035403345e-05
2018-04-19,0.006945092065633318
2018-04-20,-0.03281114179762401
2018-04-23,0.01314173704995536
2018-04-24,0.0029159755198893134
2018-04-25,0.014136770461614434
2018-04-26,0.002076182523630843
2018-04-27,0.01361465666883066
