Date,SBAC
2015-04-02,0.005523669796972053
2015-04-06,0.0037457869506707375
2015-04-07,-0.008126716506804521
2015-04-08,-0.013042367055408288
2015-04-09,0.00372714656084705
2015-04-10,-0.006920284421482292
2015-04-13,0.00883809984777928
2015-04-14,0.003117101340186279
2015-04-15,0.0041985901281513804
2015-04-16,0.007024533645826558
2015-04-17,-0.005563770122332445
2015-04-20,0.017453062034650024
2015-04-21,0.0008208573437684663
2015-04-22,0.006232554498069032
2015-04-23,0.013691960401511327
2015-04-24,-0.025727796999182706
2015-04-27,-0.015679009131356225
2015-04-28,-0.010395755767065529
2015-04-29,-0.01058971876804704
2015-04-30,-0.008305403586331361
2015-05-01,0.0031946687958812614
2015-05-04,0.001204702737401142
2015-05-05,-0.01796595759630415
2015-05-06,0.002626183821849093
2015-05-07,-0.0056751966120086594
2015-05-08,0.018087617738565598
2015-05-11,-0.006812888897943403
2015-05-12,0.0024312389289518066
2015-05-13,0.0008660824292110458
2015-05-14,0.0066643090257441084
2015-05-15,0.015906123226020696
2015-05-18,0.0015230894213560386
2015-05-19,-0.016224366048673833
2015-05-20,-0.014774002277427534
2015-05-21,-0.010026271958057276
2015-05-22,-0.001320963169378686
2015-05-26,-0.004144579146930671
2015-05-27,-0.0016825073948971703
2015-05-28,-0.001774010917681812
2015-05-29,-0.006486585497737618
2015-06-01,0.02978275576058298
2015-06-02,-0.0012160437701929094
2015-06-03,-0.006869523894679097
2015-06-04,0.034060114866774516
2015-06-05,-0.009737555386083563
2015-06-08,-0.004702719193072746
2015-06-09,-0.003522410018862665
2015-06-10,0.007759401679527711
2015-06-11,-0.002395535847832475
2015-06-12,0.003344476213487102
2015-06-15,0.006495707101950243
2015-06-16,-0.002971985403968702
2015-06-17,0.0020442224262144926
2015-06-18,0.02388404689535384
2015-06-19,-0.005894067330545427
2015-06-22,-0.0003337731995409765
2015-06-23,0.003758830958575876
2015-06-24,-0.009320631463751616
2015-06-25,0.004535970574177428
2015-06-26,-0.01898294639432152
2015-06-29,-0.014406343300481073
2015-06-30,-0.00562169097093701
2015-07-01,0.01095929600358092
2015-07-02,-0.0005161033891727396
2015-07-06,-0.005423396572637906
2015-07-07,0.0024235265870233835
2015-07-08,-0.0075981006724344935
2015-07-09,0.005916218046502442
2015-07-10,0.008562578841951884
2015-07-13,-0.007203794565299737
2015-07-14,0.006219404258876349
2015-07-15,-0.0001716972968937025
2015-07-16,0.0027474881536941886
2015-07-17,-0.014384685785359674
2015-07-20,0.006428676063390704
2015-07-21,0.004402361924285891
2015-07-22,-0.004898944044731901
2015-07-23,0.030659138692537002
2015-07-24,-0.014496345914563058
2015-07-27,-0.01334922248493331
2015-07-28,0.008962388847099323
2015-07-29,-0.002306267588475519
2015-07-30,0.011985466352015806
2015-07-31,0.021233335677365517
2015-08-03,0.004307368893439412
2015-08-04,0.0
2015-08-05,-0.004206241263542965
2015-08-06,0.006212286908146458
2015-08-07,0.002386974959370347
2015-08-10,0.013878624511186377
2015-08-11,0.0067228029039965165
2015-08-12,0.011183466538577713
2015-08-13,0.001512015512320497
2015-08-14,0.012155202788885378
2015-08-17,0.004788023967001953
2015-08-18,-0.011795883668366702
2015-08-19,0.0031620869024031606
2015-08-20,-0.02868404383879708
2015-08-21,-0.02287837197831788
2015-08-24,-0.04948528973634769
2015-08-25,-0.0065513030350888846
2015-08-26,0.011078786723653256
2015-08-27,0.034090019761434
2015-08-28,0.002691178795565019
2015-08-31,-0.00863903197431748
2015-09-01,-0.03096417800858353
2015-09-02,0.011436954101825991
2015-09-03,0.00699176662296086
2015-09-04,-0.010372162768084836
2015-09-08,0.020788287771650316
2015-09-09,-0.023419613552691065
2015-09-10,-0.029281323982843
2015-09-11,-0.00599703780616212
2015-09-14,0.008464495687156237
2015-09-15,0.00785795195777328
2015-09-16,0.0013288488967730938
2015-09-17,-0.004689493114126253
2015-09-18,-0.010400763643045874
2015-09-21,0.0044016176736105805
2015-09-22,-0.02522132413907241
2015-09-23,0.0
2015-09-24,-0.025231642216970718
2015-09-25,-0.005177028365714653
2015-09-28,-0.0041632529070383395
2015-09-29,-0.015581810250638317
2015-09-30,0.010906403806425713
2015-10-01,-0.009261145897365042
2015-10-02,0.015611612010258069
2015-10-05,0.03909278039009867
2015-10-06,-0.01141450266564803
2015-10-07,0.015702829262016937
2015-10-08,0.005092722985587939
2015-10-09,-0.0028951813021592665
2015-10-12,-0.010163484145047752
2015-10-13,0.0006417260242008727
2015-10-14,-0.002290280468746686
2015-10-15,0.016988061236460572
2015-10-16,-0.003340990400067856
2015-10-19,0.003986284078574709
2015-10-20,0.012091704627877453
2015-10-21,-0.009094103014565036
2015-10-22,0.04156909513359608
2015-10-23,0.0027643393306668873
2015-10-26,0.01335301083689755
2015-10-27,-0.0033156140643573195
2015-10-28,0.0009382591590596512
2015-10-29,0.012015426853565936
2015-10-30,0.002189125071948128
2015-11-02,0.017980193602848527
2015-11-03,-0.008583587912222801
2015-11-04,-0.02072920023603808
2015-11-05,-0.06698984337830194
2015-11-06,-0.011845034307150448
2015-11-09,-0.015214365432375643
2015-11-10,-0.010112260402070472
2015-11-11,0.011161428236656779
2015-11-12,-0.00785775121418264
2015-11-13,-0.007825886114155911
2015-11-16,0.019861217395735098
2015-11-17,-0.012392903117410925
2015-11-18,-0.001886912348803338
2015-11-19,-0.005293466271614089
2015-11-20,-0.02100178993145685
2015-11-23,-0.004950152548577558
2015-11-24,0.029167649739109347
2015-11-25,0.0013270042893662737
2015-11-27,0.0070997515086972385
2015-11-30,-0.011561247422050003
2015-12-01,0.040794989892872335
2015-12-02,-0.01206031606819391
2015-12-03,-0.011375206987902509
2015-12-04,0.01524786652588661
2015-12-07,0.004606953878721454
2015-12-08,-0.010364084886419267
2015-12-09,-0.02678401932475183
2015-12-10,-0.0034281855337777722
2015-12-11,-0.034113763678332965
2015-12-14,0.006727201126267568
2015-12-15,0.008156179159950927
2015-12-16,0.012672289694949823
2015-12-17,-0.02772153947307443
2015-12-18,-0.005841261024888578
2015-12-21,0.009659311323139796
2015-12-22,0.0028606706279383776
2015-12-23,0.016718758377767484
2015-12-24,0.006384459584947599
2015-12-28,0.008554089283159483
2015-12-29,0.012103339808877678
2015-12-30,-0.010357650496717108
2015-12-31,-0.00028549581703130045
2016-01-04,0.006567112115986484
2016-01-05,0.013142666491177568
2016-01-06,-0.00914583748597253
2016-01-07,-0.03371983531906686
2016-01-08,-0.009259799267706037
2016-01-11,0.021940210479724165
2016-01-12,-0.029267266238369727
2016-01-13,-0.030843815927869223
2016-01-14,0.018010214264002622
2016-01-15,-0.07559282667521616
2016-01-19,-0.012396966740664817
2016-01-20,-0.02488430431073485
2016-01-21,-0.01208212637745254
2016-01-22,0.07463710748031227
2016-01-25,-0.003297207809984437
2016-01-26,0.03553500460015302
2016-01-27,-0.018445888766221774
2016-01-28,-0.001889774050060744
2016-01-29,0.04428347732650306
2016-02-01,-0.011482761737860114
2016-02-02,-0.017627896676397525
2016-02-03,-0.006534626134129917
2016-02-04,0.0012528493340508984
2016-02-05,-0.02606903570086172
2016-02-08,-0.07012833217874859
2016-02-09,-0.012780693493932294
2016-02-10,0.006997874879072441
2016-02-11,-0.015983092941299182
2016-02-12,0.04507957703863541
2016-02-16,0.0195969732581589
2016-02-17,0.012482098329490432
2016-02-18,-0.0009816273916132268
2016-02-19,-0.02107681114284954
2016-02-22,0.03770619206030812
2016-02-23,-0.0027950640481690936
2016-02-24,0.03169480667676483
2016-02-25,0.009404267160173951
2016-02-26,-0.020082989166901433
2016-02-29,0.002430001879793142
2016-03-01,0.015175288088252081
2016-03-02,-0.0034257710572831446
2016-03-03,0.00854184614017095
2016-03-04,-0.002478952457703576
2016-03-07,-0.001242471835979142
2016-03-08,-0.030375346540769566
2016-03-09,-0.01892445502692386
2016-03-10,0.001198974119974272
2016-03-11,0.029171801727515767
2016-03-14,-0.001903850986638811
2016-03-15,0.007417468012012263
2016-03-16,0.005259550092023835
2016-03-17,0.03913346090340064
2016-03-18,-0.0014097163431457949
2016-03-21,-0.007462147755421311
2016-03-22,-0.007009958316091969
2016-03-23,-0.00808253569340589
2016-03-24,0.009902007641533928
2016-03-28,-0.0018383493140855522
2016-03-29,0.025171243474348293
2016-03-30,-0.0022957140796617814
2016-03-31,0.002101069840722669
2016-04-01,0.018668189179448236
2016-04-04,-0.0018621493610881945
2016-04-05,-0.017280470444952067
2016-04-06,0.004995595484242443
2016-04-07,-0.015110640178896406
2016-04-08,0.007469432206326454
2016-04-11,-0.010419834881838175
2016-04-12,0.01660433025904884
2016-04-13,0.010456882353194974
2016-04-14,-0.005913478281920459
2016-04-15,0.007237838843171085
2016-04-18,0.0062014302625323925
2016-04-19,-0.0035219139893349904
2016-04-20,0.01531495219162915
2016-04-21,-0.004060763500991493
2016-04-22,0.007184432412460362
2016-04-25,-0.0024101109152125932
2016-04-26,0.008116585914401897
2016-04-27,0.00469683585831393
2016-04-28,-0.007345792398610218
2016-04-29,-0.009707009645736453
2016-05-02,0.020865592325871152
2016-05-03,-0.05856056976339585
2016-05-04,0.007674418643040637
2016-05-05,0.0017034591844315994
2016-05-06,0.009703843596344797
2016-05-09,-0.007133777129655905
2016-05-10,0.019260007367006393
2016-05-11,-0.004601640002954488
2016-05-12,-0.004819557422989895
2016-05-13,-0.011662248475107884
2016-05-16,-0.0011002599968074067
2016-05-17,-0.006907581425948273
2016-05-18,-0.0075604974513663326
2016-05-19,-0.010258913742051012
2016-05-20,-0.0014367706415615578
2016-05-23,0.003391450523859474
2016-05-24,0.008706322607630268
2016-05-25,0.0006092917616133953
2016-05-26,0.0016235398261212897
2016-05-27,0.0015198757731569312
2016-05-31,0.005563896917415212
2016-06-01,-0.010462570008806904
2016-06-02,0.034465193059345145
2016-06-03,0.002457006799223782
2016-06-06,0.001470703015754582
2016-06-07,0.022222188437468482
2016-06-08,-0.0029689696526981058
2016-06-09,-0.0025934250907381218
2016-06-10,-0.027157052361597267
2016-06-13,-0.0025737167280421858
2016-06-14,-0.005160634555979593
2016-06-15,0.002094874297349447
2016-06-16,9.943501059517246e-05
2016-06-17,-0.007565177969345194
2016-06-20,0.023871680463694922
2016-06-21,0.005681946478035549
2016-06-22,0.0023376140492514796
2016-06-23,0.04237124354852484
2016-06-24,-0.03682671276730809
2016-06-27,-0.02255301150408895
2016-06-28,0.025351382359323882
2016-06-29,0.03766654364820132
2016-06-30,0.004653844939543683
2016-07-01,0.01806571482141006
2016-07-05,-0.008645112151117629
2016-07-06,0.006517417444545037
2016-07-07,0.00884614435620068
2016-07-08,0.03426151727676485
2016-07-11,-0.009702049359050169
2016-07-12,-0.004589313935982164
2016-07-13,-0.0061181623277803965
2016-07-14,0.012311430562373715
2016-07-15,0.004935187841769384
2016-07-18,-0.0023676674866160985
2016-07-19,-0.007999522914132418
2016-07-20,-0.002038026453348718
2016-07-21,-0.0058603508285023365
2016-07-22,0.0108074328295229
2016-07-25,-0.002827748159963117
2016-07-26,-0.00416470684012904
2016-07-27,0.0032925318026904016
2016-07-28,-0.0023949086660157715
2016-07-29,0.022404034175150134
2016-08-01,0.008782806879033878
2016-08-02,-0.023532554964720842
2016-08-03,-0.0006179331650877362
2016-08-04,0.0033564756319970357
2016-08-05,0.002377054836684822
2016-08-08,0.009748986777733837
2016-08-09,0.012524930030974879
2016-08-10,-0.0021477960918663275
2016-08-11,-8.59166255495758e-05
2016-08-12,0.0014635230067687743
2016-08-15,-0.004642461528429287
2016-08-16,-0.012437238620000457
2016-08-17,0.0010496978008387448
2016-08-18,0.0021839583783220817
2016-08-19,-0.013076405928293733
2016-08-22,0.0023848889646180815
2016-08-23,-0.0045823942138233376
2016-08-24,0.0029215007403788906
2016-08-25,0.007326306226397072
2016-08-26,-0.00236601510169987
2016-08-29,0.0033380386791777017
2016-08-30,-0.002276582604507582
2016-08-31,0.0015798022837423265
2016-09-01,0.00026264639153006364
2016-09-02,0.014801263320990188
2016-09-06,0.015103229231146376
2016-09-07,0.007226368057212662
2016-09-08,-0.009538248273465832
2016-09-09,-0.05982598832055408
2016-09-12,0.010786867894097885
2016-09-13,-0.022598989324361995
2016-09-14,-0.002385436180170286
2016-09-15,0.001563472448402603
2016-09-16,-0.005142218044726254
2016-09-19,0.01846012984951484
2016-09-20,-0.010331783339896594
2016-09-21,0.0122712386635897
2016-09-22,0.01954024739346294
2016-09-23,-0.007187045216099475
2016-09-26,-0.004379414021985162
2016-09-27,0.004398677652575067
2016-09-28,0.011171706194865516
2016-09-29,-0.013611423686907154
2016-09-30,0.005017882872658808
2016-10-03,-0.0033880434590123354
2016-10-04,-0.0007159472777331644
2016-10-05,-0.023723753543243742
2016-10-06,0.004676428069721572
2016-10-07,-0.0034682225821814905
2016-10-10,0.005953511047280147
2016-10-11,-0.012291713490044653
2016-10-12,0.018620605889635877
2016-10-13,0.006244403241485674
2016-10-14,0.0062956301231662515
2016-10-17,-0.009473487049426188
2016-10-18,0.0046916658253046695
2016-10-19,0.0062864370560946625
2016-10-20,-0.0046408029867924805
2016-10-21,0.017663466471234957
2016-10-24,0.014889869795646327
2016-10-25,-0.0005207631511144895
2016-10-26,0.0011291802031032638
2016-10-27,-0.0052053899823031324
2016-10-28,-0.00828567725757634
2016-10-31,-0.003781490285414968
2016-11-01,-0.021098117165438635
2016-11-02,-0.031202275158526027
2016-11-03,0.0047474049885603
2016-11-04,-0.018065714821410173
2016-11-07,0.015095684378204188
2016-11-08,0.01264076900607125
2016-11-09,-0.049472311300884364
2016-11-10,-0.0343759049484208
2016-11-11,-0.009800332358457675
2016-11-14,-0.0213086323143874
2016-11-15,0.001547779891883927
2016-11-16,0.02246029537786587
2016-11-17,0.014006543069137845
2016-11-18,0.00119254781887701
2016-11-21,0.008634902513666498
2016-11-22,0.003542951245892434
2016-11-23,-0.014611087409002854
2016-11-25,0.0058714899656133746
2016-11-28,-0.014443687022450136
2016-11-29,0.0019069745613105038
2016-11-30,-0.008516244273463869
2016-12-01,-0.028900712397749384
2016-12-02,0.005931411090157601
2016-12-05,0.014378996214838846
2016-12-06,-0.0025497971040006062
2016-12-07,0.02627556074933879
2016-12-08,-0.01085859729133154
2016-12-09,-0.007453129302577577
2016-12-12,0.012176600139769622
2016-12-13,0.034486414918118546
2016-12-14,-0.017734265393053117
2016-12-15,0.005919391921483497
2016-12-16,-0.0017656482530463702
2016-12-19,0.02898447954396932
2016-12-20,-0.007638764991923064
2016-12-21,0.006157910341882511
2016-12-22,0.0005738075047392321
2016-12-23,0.0020069792349401983
2016-12-27,0.004674221482193097
2016-12-28,-0.011678057808671483
2016-12-29,-0.0014407993224866411
2016-12-30,-0.006637790230825891
2017-01-03,0.021983154095563506
2017-01-04,0.0014217403430905051
2017-01-05,-0.01324782414630099
2017-01-06,-0.007287893219693808
2017-01-09,-0.005119925110317558
2017-01-10,-0.003786690433513429
2017-01-11,0.020565431255293865
2017-01-12,0.0039154236028720035
2017-01-13,0.004280845217917717
2017-01-17,0.0
2017-01-18,0.014113685118102737
2017-01-19,-0.012142503166293395
2017-01-20,-0.0021749616027539886
2017-01-23,-0.006538332578030603
2017-01-24,-0.007058422155158062
2017-01-25,-0.00576343284296954
2017-01-26,0.013623049894322614
2017-01-27,-0.008388179089723224
2017-01-30,0.002595576496514651
2017-01-31,0.009204058349629785
2017-02-01,-0.013300376629554522
2017-02-02,0.0051030859886083135
2017-02-03,0.012453227773032927
2017-02-06,-0.01220546994496896
2017-02-07,0.003735547974972553
2017-02-08,0.01975405767244154
2017-02-09,0.007205404393674231
2017-02-10,-0.006224929487403386
2017-02-13,0.024869151057425043
2017-02-14,-0.008118883994021164
2017-02-15,-0.003954762889006647
2017-02-16,0.005817129921562136
2017-02-17,-0.004222809655262116
2017-02-21,0.020650862747154664
2017-02-22,0.008580784694686816
2017-02-23,-0.004209237659639875
2017-02-24,-0.0002696383934491786
2017-02-27,0.014663593469755654
2017-02-28,0.026420382056671965
2017-03-01,-0.003541226693296151
2017-03-02,-0.0006936582138379332
2017-03-03,-0.002602208527084482
2017-03-06,0.0016525808326499636
2017-03-07,0.0020837687677404126
2017-03-08,-0.006585056788758092
2017-03-09,0.016920851828692296
2017-03-10,0.010378460944607593
2017-03-13,-0.0013583030925402584
2017-03-14,-0.012920944234659615
2017-03-15,0.00490878896149316
2017-03-16,-0.004713337409087082
2017-03-17,-0.004218943660172725
2017-03-20,0.012191976004059635
2017-03-21,0.0001707215656947536
2017-03-22,-0.0017081808795162967
2017-03-23,0.010694608260879868
2017-03-24,0.0013544397601239488
2017-03-27,-0.004142123659786834
2017-03-28,0.006366733508649025
2017-03-29,0.01037517052359438
2017-03-30,-0.007179785262220628
2017-03-31,0.012193174805106732
2017-04-03,-0.006812266547914891
2017-04-04,-0.0009203346159173398
2017-04-05,-0.0030138767257970045
2017-04-06,0.008313439085162022
2017-04-07,0.009161448992962118
2017-04-10,0.006767358346336572
2017-04-11,0.01680453861841813
2017-04-12,-0.007819962161430882
2017-04-13,0.005931652764798345
2017-04-17,0.009450645612442576
2017-04-18,0.0014403535230058662
2017-04-19,-0.0006392001109767342
2017-04-20,-0.006316554997056856
2017-04-21,-0.004023049435957549
2017-04-24,-0.002585297107433493
2017-04-25,0.004535715465584733
2017-04-26,-0.0029831135723132896
2017-04-27,0.013586897244214358
2017-04-28,0.009255316026830496
2017-05-01,0.006008491615490996
2017-05-02,0.013595107169412923
2017-05-03,-0.00883852242409644
2017-05-04,0.002737840502968325
2017-05-05,0.011155340889165144
2017-05-08,0.013886694090540663
2017-05-09,-0.012707218744130278
2017-05-10,-0.00431608503608516
2017-05-11,-0.011378566348091645
2017-05-12,-0.0014876086899898722
2017-05-15,0.02258272133754935
2017-05-16,0.002760539725504163
2017-05-17,0.02531181059691945
2017-05-18,-0.015513425623828958
2017-05-19,0.006060977216704844
2017-05-22,0.007755709163706825
2017-05-23,0.0035867004176197703
2017-05-24,-0.001786758416143286
2017-05-25,0.011038899123018808
2017-05-26,0.003467622030525197
2017-05-30,0.014409473352440472
2017-05-31,0.00144908511322428
2017-06-01,0.0005068185671159853
2017-06-02,0.00318280224944667
2017-06-05,-0.005480007496525774
2017-06-06,-0.006814687112367546
2017-06-07,-0.007957277018527442
2017-06-08,-0.011993913818144408
2017-06-09,0.00022353307787326138
2017-06-12,-0.013998612724868464
2017-06-13,-0.00279394248283249
2017-06-14,0.006512395562650264
2017-06-15,-0.005191286235348924
2017-06-16,0.006277333204090629
2017-06-19,-0.0006763796670811173
2017-06-20,-0.01052940247116374
2017-06-21,-0.0036487103578318747
2017-06-22,0.0012207530893588725
2017-06-23,0.005105192017213822
2017-06-26,0.006747087840965449
2017-06-27,0.02213856775946854
2017-06-28,-0.01024059327457394
2017-06-29,0.0012655075782921354
2017-06-30,0.0028247595469690356
2017-07-03,-0.004595867966241007
2017-07-05,0.0009680842632620035
2017-07-06,-0.00037180223623778375
2017-07-07,0.017266946471711675
2017-07-10,-0.016023073388339637
2017-07-11,-0.006617231506652055
2017-07-12,0.019835325883897692
2017-07-13,-0.002495419435272206
2017-07-14,0.004267505906543567
2017-07-17,-0.0035897995437250696
2017-07-18,0.01095556465479186
2017-07-19,0.0070552092896005725
2017-07-20,-0.019138802868193472
2017-07-21,0.005816671597800527
2017-07-24,-0.003074587053752409
2017-07-25,-0.00536097349583875
2017-07-26,0.0008864033843241081
2017-07-27,0.003171802788965339
2017-07-28,0.012058651729975667
2017-07-31,-0.0006539425395204468
2017-08-01,-0.0008728108717246386
2017-08-02,0.004147808037493261
2017-08-03,0.002608946991845329
2017-08-04,0.011564149388261225
2017-08-07,-0.003144147953307863
2017-08-08,-0.009317491028683955
2017-08-09,0.005860077001326625
2017-08-10,-7.172481844508471e-05
2017-08-11,-0.005394916368154368
2017-08-14,0.016055353372652847
2017-08-15,0.005765624960001325
2017-08-16,0.01712691535043076
2017-08-17,-0.010506475138956084
2017-08-18,0.004851448807639658
2017-08-21,0.008117750568240156
2017-08-22,0.010620803225265485
2017-08-23,0.004395679909436456
2017-08-24,0.0126511920126684
2017-08-25,0.02714749249641102
2017-08-28,0.0017095426248003864
2017-08-29,-0.0023630523503432865
2017-08-30,0.006842562344558711
2017-08-31,0.003331856401176392
2017-09-01,-0.01725817475678537
2017-09-05,0.001723571052889561
2017-09-06,-0.004366076927610707
2017-09-07,0.000996266390683953
2017-09-08,-0.007965454023609042
2017-09-11,0.004549919881988274
2017-09-12,-0.0025976359291726148
2017-09-13,-0.003940008377839921
2017-09-14,-0.00254795458334256
2017-09-15,0.00820072035269992
2017-09-18,0.0036001501007119074
2017-09-19,-0.03394668124786537
2017-09-20,0.0045388644767416775
2017-09-21,-0.007324983356634229
2017-09-22,-0.016481753021265755
2017-09-25,-0.008133456590101118
2017-09-26,0.006715760415356931
2017-09-27,0.004002415201073584
2017-09-28,0.005455299846553352
2017-09-29,0.002017495651331469
2017-10-02,-0.008191503836951552
2017-10-03,0.006298892939530232
2017-10-04,0.023927189627457768
2017-10-05,-0.0023095767926509803
2017-10-06,0.003064229159373877
2017-10-09,0.0027827819941421694
2017-10-10,0.00467083762913556
2017-10-11,0.019741312303718894
2017-10-12,0.005748205920115268
2017-10-13,-0.008409093789178312
2017-10-16,-0.012123963694824047
2017-10-17,-0.004359118287444619
2017-10-18,-0.007139947799826407
2017-10-19,0.004070873975807521
2017-10-20,-0.0007436949677598337
2017-10-23,0.0006762679471321587
2017-10-24,0.0016215927221858717
2017-10-25,-0.01180622062864456
2017-10-26,0.000478323924398838
2017-10-27,0.0011598773461498624
2017-10-30,0.02351451047164832
2017-10-31,0.0466803139714691
2017-11-01,-0.02926614968966712
2017-11-02,0.023070078495929458
2017-11-03,-0.010057669276522185
2017-11-06,0.06400062541706819
2017-11-07,0.0074808983162759635
2017-11-08,0.023241892308641265
2017-11-09,5.902414569791681e-05
2017-11-10,-0.0033039998071220378
2017-11-13,-0.02219566733978451
2017-11-14,0.001997308818340038
2017-11-15,-0.001389719826083602
2017-11-16,-0.0038110270171909377
2017-11-17,0.00327940329433396
2017-11-20,0.002844786095833385
2017-11-21,0.01297686680102661
2017-11-22,-0.005064735929887543
2017-11-24,0.016409350607240913
2017-11-27,0.015496199514279052
2017-11-28,-0.0015086820354440755
2017-11-29,-0.013539283624096399
2017-11-30,-5.922264072888428e-05
2017-12-01,-0.0034753711192306858
2017-12-04,-0.041144822604990305
2017-12-05,0.010296229247922728
2017-12-06,0.015438977462528536
2017-12-07,0.001682777773029498
2017-12-08,-0.008939664570839168
2017-12-11,0.00859655168114104
2017-12-12,-0.005642057133886436
2017-12-13,-0.0014485393089460619
2017-12-14,0.0022365360441207738
2017-12-15,-0.012786547430070128
2017-12-18,-0.011547033417343977
2017-12-19,-0.02348711968143069
2017-12-20,-6.342770126732677e-05
2017-12-21,-0.0008858711162555988
2017-12-22,0.01507865102673911
2017-12-26,-0.0024968974987458203
2017-12-27,0.009010185760923939
2017-12-28,0.010789918150587052
2017-12-29,0.002208701479498032
2018-01-02,-0.016711431156084644
2018-01-03,0.012513074949201286
2018-01-04,-0.005472009436932157
2018-01-05,0.0069241112915132685
2018-01-08,0.0001227533773238143
2018-01-09,0.004051969990031434
2018-01-10,-0.016264114417035902
2018-01-11,-0.021070322772516414
2018-01-12,-0.009905056518326627
2018-01-16,0.025073845732263456
2018-01-17,0.010134659040821559
2018-01-18,0.0011146628686460325
2018-01-19,0.025610622347153722
2018-01-22,0.01121933879823711
2018-01-23,0.0035789687998637465
2018-01-24,0.00416024916800839
2018-01-25,0.007931405835903016
2018-01-26,0.011686037799315985
2018-01-29,-0.016020486029862946
2018-01-30,0.0011207481220332216
2018-01-31,0.028224682008279878
2018-02-01,0.0013180014604905477
2018-02-02,-0.008699204121339399
2018-02-05,-0.028520377644191686
2018-02-06,-0.013490208086896938
2018-02-07,0.0030725197379850577
2018-02-08,-0.039997714449977684
2018-02-09,-0.0007506397311768387
2018-02-12,-0.0006259347828356798
2018-02-13,0.011213359727267225
2018-02-14,0.007062224849451182
2018-02-15,0.027928213125730128
2018-02-16,0.012088352537507285
2018-02-20,0.003548054456729899
2018-02-21,-0.0012960776506165672
2018-02-22,0.00955718581360454
2018-02-23,0.010577361879597014
2018-02-26,-0.0011564071649788898
2018-02-27,-0.055173084113989246
2018-02-28,-0.03633546189868031
2018-03-01,-0.014688107816388851
2018-03-02,-0.013229390632982896
2018-03-05,0.024655024972222606
2018-03-06,-0.001148636050770313
2018-03-07,0.014504666157338919
2018-03-08,0.034263391397739484
2018-03-09,0.013884768556329696
2018-03-12,0.014535310440591642
2018-03-13,0.008466066053045562
2018-03-14,-0.0006456801426484304
2018-03-15,-0.0025260023439273027
2018-03-16,-0.006537121252089606
2018-03-19,0.0016005291941041389
2018-03-20,0.0021898093415546604
2018-03-21,-0.013228700330828569
2018-03-22,0.013884755327402631
2018-03-23,-0.003187550787025817
2018-03-26,0.02700313724093184
2018-03-27,-0.019200604465568594
2018-03-28,0.0021162208907905544
2018-03-29,0.0026983816902474977
2018-04-02,-0.010531301330649168
2018-04-03,-0.0026606058661114984
2018-04-04,0.009900984341428165
2018-04-05,0.007925224711660794
2018-04-06,-0.011416029229330937
2018-04-09,0.010900051749529904
2018-04-10,-0.049597865828241994
2018-04-11,0.008094592023379255
2018-04-12,0.00036495450300155774
2018-04-13,0.0005470332269752465
2018-04-16,0.009784882020970942
2018-04-17,0.009750378503593282
2018-04-18,0.0004173321765348348
2018-04-19,-0.013286528774314021
2018-04-20,0.000483087161894602
2018-04-23,0.0007847609177618065
2018-04-24,-0.005367562065455522
2018-04-25,-0.0026676369567529834
2018-04-26,0.004437712957400253
2018-04-27,-0.03794933281671842
2018-04-30,0.008052948436796603
2018-05-01,-0.017037879229984787
2018-05-02,-0.010476124839562173
