Date,LII
2015-07-24,-0.0014477452460244233
2015-07-27,-0.012967012909617326
2015-07-28,0.005271937995687814
2015-07-29,0.005760534032887232
2015-07-30,0.005300193084863292
2015-07-31,0.0039964551617341915
2015-08-03,0.0019479551674119744
2015-08-04,0.0026203814206771092
2015-08-05,-0.0025289917646581506
2015-08-06,0.0013521669313916185
2015-08-07,0.004051675893779638
2015-08-10,0.01715015381597018
2015-08-11,0.0036366260161186936
2015-08-12,0.008482240026900456
2015-08-13,0.0043277471185072525
2015-08-14,0.016749586252076343
2015-08-17,0.0047180678899076955
2015-08-18,0.00867564728654524
2015-08-19,-0.006076031930441039
2015-08-20,-0.02588135056742058
2015-08-21,-0.022004539662240363
2015-08-24,-0.031833362523910336
2015-08-25,-0.013169472142061656
2015-08-26,0.019886603163459027
2015-08-27,0.014709737022005731
2015-08-28,0.008681198649216348
2015-08-31,-0.01370353288362558
2015-09-01,-0.015926382392011718
2015-09-02,0.024276649550000418
2015-09-03,0.0036140722051820617
2015-09-04,-0.016916854452621144
2015-09-08,0.028111759286789217
2015-09-09,-0.008037095271641537
2015-09-10,-0.005679853436843185
2015-09-11,0.028057521137626384
2015-09-14,0.003677328614369868
2015-09-15,0.0029305946512536707
2015-09-16,0.007224691677668593
2015-09-17,-0.0029012105100895136
2015-09-18,-0.014144888377914278
2015-09-21,0.009182483193685087
2015-09-22,-0.013242508520061702
2015-09-23,-0.01951243116318202
2015-09-24,-0.01419076949539766
2015-09-25,0.007240009827928606
2015-09-28,-0.026046532108939813
2015-09-29,-0.023255742816597147
2015-09-30,0.010611707533405568
2015-10-01,0.0032648093220146723
2015-10-02,-0.003077975685370715
2015-10-05,0.01896792798860014
2015-10-06,-0.014632235875472022
2015-10-07,0.015903644127579275
2015-10-08,0.01954677008043637
2015-10-09,-0.0017815746466188775
2015-10-12,0.011812950933814959
2015-10-13,-0.004115902845699737
2015-10-14,-0.013662815373051251
2015-10-15,0.007439168846281374
2015-10-16,-0.0005091975072004651
2015-10-19,0.05901830037053468
2015-10-20,-0.004490240123961486
2015-10-21,0.007249078582970414
2015-10-22,0.021831286533203986
2015-10-23,0.0010173776713453542
2015-10-26,0.011883459527497031
2015-10-27,-0.018156572468385312
2015-10-28,0.032105798021750065
2015-10-29,-0.006023301689627836
2015-10-30,0.018715799827005553
2015-11-02,0.012047345783861019
2015-11-03,0.0020089491406523052
2015-11-04,0.005122903510774712
2015-11-05,0.006796251472504178
2015-11-06,-0.006309994440417244
2015-11-09,-0.014472199056016266
2015-11-10,0.01093867763723999
2015-11-11,0.0022976042842737243
2015-11-12,-0.011978892736369207
2015-11-13,-0.0021701898329549163
2015-11-16,0.013350248299097034
2015-11-17,-0.006957171039113752
2015-11-18,0.019154775638304145
2015-11-19,-0.00175534581164416
2015-11-20,-0.0013918361343251417
2015-11-23,0.0027876149236840675
2015-11-24,-0.0005852249957936095
2015-11-25,0.0019034868583662767
2015-11-27,0.005552355518974261
2015-11-30,-0.012424300794668608
2015-12-01,0.013758442659238757
2015-12-02,-0.016982673868197296
2015-12-03,-0.01439670199684373
2015-12-04,0.0211987426556155
2015-12-07,0.008288733917774627
2015-12-08,-0.013604178101210285
2015-12-09,-0.012906497760580171
2015-12-10,-0.006275998797330651
2015-12-11,-0.021353397249648354
2015-12-14,-0.003534110487100839
2015-12-15,-0.0037009844922542
2015-12-16,0.009363791047746206
2015-12-17,-0.031357764013171696
2015-12-18,-0.01685897745770082
2015-12-21,-0.003703472557209042
2015-12-22,0.012767592739422629
2015-12-23,-0.0015957776171224847
2015-12-24,0.010229327819789136
2015-12-28,0.005300239744032709
2015-12-29,0.00915399072380696
2015-12-30,-0.010322103103877822
2015-12-31,-0.013116549959705903
2016-01-04,-0.005284156236778026
2016-01-05,-0.00925628205030371
2016-01-06,-0.018766571485075656
2016-01-07,-0.015317238216981388
2016-01-08,-0.01244440448149664
2016-01-11,-0.006044695944572576
2016-01-12,0.014133776385549135
2016-01-13,-0.02297502689060482
2016-01-14,0.014956281179533404
2016-01-15,-0.013884079017059459
2016-01-19,0.006391892604753702
2016-01-20,-0.011844423309950614
2016-01-21,-0.00642757332361954
2016-01-22,0.03785296775197011
2016-01-25,-0.02265820837729804
2016-01-26,0.03800754772760628
2016-01-27,-0.026320494320924648
2016-01-28,-0.013217225569841173
2016-01-29,0.03543033900245418
2016-02-01,-0.009096885361266405
2016-02-02,-0.01667669621336354
2016-02-03,0.005910330396006858
2016-02-04,0.0064714042610507505
2016-02-05,-0.0327411588429275
2016-02-08,0.0012245381273927602
2016-02-09,-0.004367980351363543
2016-02-10,0.01596935452358239
2016-02-11,0.01424973652648398
2016-02-12,0.01754084456193028
2016-02-16,0.002091811408184485
2016-02-17,0.027140135624715178
2016-02-18,-0.014146368088476802
2016-02-19,0.00024752055058030464
2016-02-22,0.0012366627078344017
2016-02-23,0.016304193397100875
2016-02-24,0.025684708603030737
2016-02-25,0.016430868920032315
2016-02-26,0.02308238886238767
2016-02-29,-0.01845937172719836
2016-03-01,0.0007738191325690202
2016-03-02,-0.0019332501589244266
2016-03-03,-0.0042617460591010126
2016-03-04,0.004902427013755206
2016-03-07,-0.0019357289315447002
2016-03-08,-0.002560287531522265
2016-03-09,0.006222582821993283
2016-03-10,0.0022417112937851424
2016-03-11,0.010258397134423891
2016-03-14,0.012979245232572545
2016-03-15,0.0015074201947955501
2016-03-16,-0.0038384700628132373
2016-03-17,-0.00045271747925668127
2016-03-18,0.003551852528012711
2016-03-21,-0.0007528853313956141
2016-03-22,0.00022615165460870834
2016-03-23,-0.005651483262543611
2016-03-24,0.007123194961037083
2016-03-28,0.006471062389995508
2016-03-29,0.011694693544457957
2016-03-30,0.002889403775336863
2016-03-31,-0.001182124822638797
2016-04-01,0.01679100504196418
2016-04-04,-0.0038555155822543874
2016-04-05,0.0008036869941807634
2016-04-06,0.008610179837433618
2016-04-07,-0.00014476674681329627
2016-04-08,0.010058091984018747
2016-04-11,-0.0019342850794593636
2016-04-12,0.006818917195692054
2016-04-13,0.012333208698419806
2016-04-14,-0.010282156724994884
2016-04-15,0.002135352497116827
2016-04-18,-0.02605814786390226
2016-04-19,0.014069816256014445
2016-04-20,-0.0103521843173211
2016-04-21,-0.004576259722943066
2016-04-22,0.004378479840585925
2016-04-25,-0.0053039459017942825
2016-04-26,0.0034329852311696385
2016-04-27,0.0013830189114487634
2016-04-28,-0.01766491611449872
2016-04-29,-0.0013319376638800673
2016-05-02,0.006002313058783626
2016-05-03,-0.012743049080535251
2016-05-04,0.007759263150281415
2016-05-05,0.0025911447756576944
2016-05-06,0.01004290136033581
2016-05-09,0.002705166215421606
2016-05-10,0.011957709861146526
2016-05-11,-0.01628347998921742
2016-05-12,0.012671056106646317
2016-05-13,-0.005424256122481208
2016-05-16,-0.0005090828041331985
2016-05-17,-0.011350370779109387
2016-05-18,-0.01089214330072219
2016-05-19,-0.00982141776274692
2016-05-20,0.0036070584973073583
2016-05-23,-0.0026958259088845082
2016-05-24,0.017417517896580526
2016-05-25,0.005239440975439269
2016-05-26,0.0016878542091149917
2016-05-27,0.0030779385708208373
2016-05-31,0.0034336737757871827
2016-06-01,0.00385866508062227
2016-06-02,0.00021814896862371036
2016-06-03,-0.0008703054617751338
2016-06-06,0.0031925190168815565
2016-06-07,0.007307267784862681
2016-06-08,0.013358256281137182
2016-06-09,-0.002126212207798961
2016-06-10,-0.019673749963624476
2016-06-13,-0.023472962378188966
2016-06-14,0.004673888568232476
2016-06-15,0.0004435317024835683
2016-06-16,-0.004281632139535252
2016-06-17,0.0020017236292801943
2016-06-20,0.026781107094935086
2016-06-21,-0.00028816027677136535
2016-06-22,-0.0014414622599836502
2016-06-23,0.023745880839174394
2016-06-24,-0.01113946765567253
2016-06-27,-0.02302840088060054
2016-06-28,0.012518583238455117
2016-06-29,-0.00021709521688151323
2016-06-30,0.031240988223711685
2016-07-01,0.000701007039606516
2016-07-05,-0.00035073404219609916
2016-07-06,0.020610205619880695
2016-07-07,-0.008310717529041889
2016-07-08,0.02098619964167847
2016-07-11,-0.000814312826775021
2016-07-12,0.0052282793146218864
2016-07-13,0.0006074797550719158
2016-07-14,-0.008707617156019976
2016-07-15,0.007762864877373099
2016-07-18,0.00810791178927972
2016-07-19,0.011796441409307912
2016-07-20,0.00026482943589312136
2016-07-21,-0.005364131793005433
2016-07-22,0.009321300707725522
2016-07-25,0.0030347867812450247
2016-07-26,0.017494067020138004
2016-07-27,0.013767977848287538
2016-07-28,0.013580995009834451
2016-07-29,-0.013650828854884556
2016-08-01,-0.002359571895565349
2016-08-02,-0.008693795190049314
2016-08-03,0.0018052196178952595
2016-08-04,0.006501423163388864
2016-08-05,0.010552426070671528
2016-08-08,0.004493838089195457
2016-08-09,-0.006741631223302402
2016-08-10,0.004567227310804167
2016-08-11,0.005493481430452141
2016-08-12,-0.0032027630577119437
2016-08-15,-0.006110793752659438
2016-08-16,-0.01071251405943463
2016-08-17,0.0015372769250892038
2016-08-18,0.007165555181674277
2016-08-19,-0.00146142762071233
2016-08-22,0.008079271784096953
2016-08-23,0.00012581799109390168
2016-08-24,0.0017037941996629336
2016-08-25,0.004850442548592904
2016-08-26,-0.0015045742442396648
2016-08-29,0.00891491852948989
2016-08-30,0.009146728407136262
2016-08-31,-0.006844206086021654
2016-09-01,0.010616369639371737
2016-09-02,0.002334445068238322
2016-09-06,-0.005638749865463977
2016-09-07,-0.002095798542058658
2016-09-08,0.001359082612942375
2016-09-09,-0.039538828205786025
2016-09-12,0.005394601580969383
2016-09-13,-0.0083037486364822
2016-09-14,0.0013526460338100232
2016-09-15,0.006303675658397179
2016-09-16,-0.006967555126474179
2016-09-19,0.007209943821231857
2016-09-20,-0.0026208109057688223
2016-09-21,0.010188558469645281
2016-09-22,0.007358023393304602
2016-09-23,-0.010200452188962927
2016-09-26,-0.0013999131766435635
2016-09-27,0.004650522682049907
2016-09-28,0.0017166365124494654
2016-09-29,-0.009267605149254843
2016-09-30,0.006086917928232127
2016-10-03,0.007132125249287302
2016-10-04,0.006449975395057983
2016-10-05,0.0005027782087305699
2016-10-06,0.019717081837854478
2016-10-07,-0.005788652089191215
2016-10-10,0.009476735964389249
2016-10-11,-0.020125261724009302
2016-10-12,-0.003568962035712553
2016-10-13,-0.0003772050637438351
2016-10-14,-0.009115431251434769
2016-10-17,-0.015226409305989064
2016-10-18,-0.022613187053961314
2016-10-19,-0.014567073826959875
2016-10-20,-0.003946711632540789
2016-10-21,0.007655477902935637
2016-10-24,-0.002132671250318352
2016-10-25,-0.029319314991666734
2016-10-26,0.0019267649844316725
2016-10-27,-0.004189464763891371
2016-10-28,0.009723961387741786
2016-10-31,-0.003620246683888939
2016-11-01,-0.010761120606327501
2016-11-02,-0.019332118374355334
2016-11-03,0.007348133234533316
2016-11-04,0.014379029838999413
2016-11-07,0.003250138516190937
2016-11-08,0.014956110834515757
2016-11-09,-0.005364602753943681
2016-11-10,-0.01167456816031276
2016-11-11,0.014506173056173521
2016-11-14,0.014912525317248404
2016-11-15,0.01402229385637166
2016-11-16,-0.0026466683221884058
2016-11-17,0.02136133106608118
2016-11-18,-0.011431688138759943
2016-11-21,0.006110776958810904
2016-11-22,0.004832119035947491
2016-11-23,-0.00578413130598876
2016-11-25,0.0033336994265473763
2016-11-28,-0.01824203890815468
2016-11-29,0.004048059694044204
2016-11-30,-0.017383180206507975
2016-12-01,-0.005784457939044585
2016-12-02,0.0031799952721747182
2016-12-05,0.007620725934740502
2016-12-06,0.024831075164197802
2016-12-07,0.024555960212707673
2016-12-08,0.0010831761146332664
2016-12-09,0.001974417553292529
2016-12-12,-0.006863478261992628
2016-12-13,0.009406265077789966
2016-12-14,0.01534065977012311
2016-12-15,-0.01791880846241911
2016-12-16,-0.0006986909531311314
2016-12-19,-0.0017178329768118283
2016-12-20,0.003504935166308787
2016-12-21,0.007684076284048658
2016-12-22,-0.016133355093383428
2016-12-23,0.0010249845406120617
2016-12-27,0.0078066375439085345
2016-12-28,-0.013561086723658744
2016-12-29,0.0029046969423771607
2016-12-30,-0.01428674071458047
2017-01-03,0.003264123260351859
2017-01-04,0.008524838465203688
2017-01-05,-0.011291661884881177
2017-01-06,-0.00861468300191015
2017-01-09,-0.009281845063303318
2017-01-10,-0.0016612406803522273
2017-01-11,0.007121878416791683
2017-01-12,-0.01857020805785803
2017-01-13,0.005858246538598344
2017-01-17,0.011045918655796738
2017-01-18,0.002515995758695766
2017-01-19,-0.00046251229628990753
2017-01-20,0.0029076087563086883
2017-01-23,-0.004612178599758376
2017-01-24,0.03335999017054747
2017-01-25,0.012041627028291924
2017-01-26,-0.012784580933752232
2017-01-27,0.005064947257864771
2017-01-30,-0.0012122067528460567
2017-01-31,0.0014691210052373282
2017-02-01,0.0024233642560558266
2017-02-02,-0.01132428124388185
2017-02-03,0.011839603934354681
2017-02-06,0.0005725128933555812
2017-02-07,0.018812980641027988
2017-02-08,0.01890150162111026
2017-02-09,0.0037962549973924453
2017-02-10,-0.004330499288002998
2017-02-13,-0.013048209171989567
2017-02-14,-0.005896818364239387
2017-02-15,-0.0052448197754974
2017-02-16,0.05266154290123404
2017-02-17,-0.030886756214806743
2017-02-21,0.015751111569299647
2017-02-22,-0.006420812940787002
2017-02-23,0.0030484266734656096
2017-02-24,0.008569689502232913
2017-02-27,0.007774075740007991
2017-02-28,-0.015607390754627914
2017-03-01,0.01743392532656407
2017-03-02,-0.0009551149425519601
2017-03-03,0.001673225753342722
2017-03-06,-0.0065032521299353
2017-03-07,-0.004623753988373225
2017-03-08,-0.001508701862169115
2017-03-09,0.006284478673626692
2017-03-10,0.004563561046199149
2017-03-13,0.006574664507452921
2017-03-14,0.00011925823982661399
2017-03-15,0.019237099030703586
2017-03-16,0.0026216756013943687
2017-03-17,-0.00046488530964383656
2017-03-20,-0.00220886406732812
2017-03-21,-0.01747750722862451
2017-03-22,0.007648954712295097
2017-03-23,0.0038838556600369056
2017-03-24,-0.0056274066326528205
2017-03-27,0.0020633504238714018
2017-03-28,-0.002294592351405167
2017-03-29,-0.002837365665823821
2017-03-30,-0.002726587947842085
2017-03-31,-0.005528173958014304
2017-04-03,-0.00561862249136813
2017-04-04,-0.0029456500922958595
2017-04-05,-0.008319540564959205
2017-04-06,0.004620090814226652
2017-04-07,-0.0038728285687632535
2017-04-10,0.010509859985554204
2017-04-11,0.009377867026488573
2017-04-12,-0.014472052020435888
2017-04-13,-0.001450811640989258
2017-04-17,0.012649342571491307
2017-04-18,-0.001255436903722873
2017-04-19,0.00406926850356748
2017-04-20,0.00905895292927128
2017-04-21,0.018427520994710456
2017-04-24,-0.02383565158672607
2017-04-25,0.0032674861406598588
2017-04-26,-0.008290167640091717
2017-04-27,0.004777011912852069
2017-04-28,-0.017115441975035228
2017-05-01,0.006590233915918509
2017-05-02,-0.00612669879523442
2017-05-03,0.007494195229085676
2017-05-04,0.006958481565329855
2017-05-05,-5.9317993626573084e-05
2017-05-08,-0.005004587630671686
2017-05-09,-0.00035913162779432906
2017-05-10,0.007666985560951245
2017-05-11,-0.003804525371213896
2017-05-12,-0.008413401727617509
2017-05-15,0.010230105129651834
2017-05-16,0.024660291998346073
2017-05-17,-0.004127650813904538
2017-05-18,0.002276745664004265
2017-05-19,0.022073516176549735
2017-05-22,0.001139867054232413
2017-05-23,-0.0017646720368239555
2017-05-24,0.0010833271371286646
2017-05-25,0.0033036573224416443
2017-05-26,-0.006017712353024285
2017-05-30,0.002741430383881971
2017-05-31,0.008714239447263239
2017-06-01,0.00400953795704484
2017-06-02,0.005961057557103411
2017-06-05,0.001230132326822675
2017-06-06,-0.007705598334644792
2017-06-07,0.0058521629197105796
2017-06-08,-0.001846154194168781
2017-06-09,0.0013453212057068509
2017-06-12,0.015840203434781985
2017-06-13,0.016860162173999438
2017-06-14,0.010024302806339147
2017-06-15,0.0070817279307688885
2017-06-16,0.0047412348589135345
2017-06-19,0.012936382148916348
2017-06-20,0.0010469429389643459
2017-06-21,0.0032418468872190687
2017-06-22,-0.01657377352337308
2017-06-23,-0.005723594205010452
2017-06-26,-0.005596693243520856
2017-06-27,-0.012328163666053715
2017-06-28,0.004081315427822085
2017-06-29,-0.00574540041047944
2017-06-30,0.0010903798002126486
2017-07-03,0.001252410884090116
2017-07-05,0.010605631970151519
2017-07-06,-0.010278959778384444
2017-07-07,0.01256053476141017
2017-07-10,-0.008162541682906754
2017-07-11,-0.009528882785727055
2017-07-12,0.004755587018030916
2017-07-13,0.0005441381205910645
2017-07-14,-0.000707003989515953
2017-07-17,0.0029383502289308527
2017-07-18,-0.0021703477806849225
2017-07-19,0.0027731437421518734
2017-07-20,-0.010085050394278539
2017-07-21,-0.0008764604837244727
2017-07-24,-0.03327659527434601
2017-07-25,-0.024838244568286427
2017-07-26,-0.011863581755665153
2017-07-27,0.012770735549556322
2017-07-28,-0.006217519455376408
2017-07-31,-0.00011700576069173518
2017-08-01,0.0005263419041157125
2017-08-02,0.00502653795209973
2017-08-03,0.0026170720568345907
2017-08-04,-0.0006959277942509834
2017-08-07,0.0063269085441060025
2017-08-08,-0.005595096433645752
2017-08-09,-0.0052202868263334645
2017-08-10,-0.023148636167168668
2017-08-11,-0.0009552448962092397
2017-08-14,0.006990545828339245
2017-08-15,-0.0036786571097211507
2017-08-16,-0.002620247424677369
2017-08-17,-0.014150774937481736
2017-08-18,-0.0066017592548214266
2017-08-21,0.00213380955736886
2017-08-22,0.009004022514962573
2017-08-23,-0.01404874812980006
2017-08-24,-0.017857318995803007
2017-08-25,0.007783408660130053
2017-08-28,0.0021007570282505217
2017-08-29,-0.0058571921216404865
2017-08-30,0.010543104124680402
2017-08-31,0.017122788348609586
2017-09-01,0.0013878570918788302
2017-09-05,0.0010845512642569943
2017-09-06,-0.01739479807465838
2017-09-07,-0.0003675183362935597
2017-09-08,0.03480579692000907
2017-09-11,-0.0015986440378477074
2017-09-12,0.01921683715414635
2017-09-13,-0.025372245617088396
2017-09-14,-0.0027468106860475405
2017-09-15,0.0030538460927156397
2017-09-18,-0.001731375106368116
2017-09-19,-0.008430981672595816
2017-09-20,0.02737759241845983
2017-09-21,0.007689024523736876
2017-09-22,0.00751419002850473
2017-09-25,-0.01399070562947291
2017-09-26,0.018352058227877555
2017-09-27,-0.002015128506401953
2017-09-28,0.017937909993481327
2017-09-29,0.017337186358827195
2017-10-02,0.0002793066530581978
2017-10-03,0.006144995659042252
2017-10-04,0.0070508026644839905
2017-10-05,0.0007718832075505055
2017-10-06,0.015369188775519182
2017-10-09,-0.0011388745291270874
2017-10-10,-0.014177052286455938
2017-10-11,-0.0066664051593848805
2017-10-12,0.004381551804862882
2017-10-13,0.0007183460777702155
2017-10-16,-0.000662271368928935
2017-10-17,-0.004969864444114291
2017-10-18,0.009045938944978849
2017-10-19,-0.013365081555826275
2017-10-20,0.005073272404509721
2017-10-23,0.07282283244872856
2017-10-24,0.016233082960718903
2017-10-25,-0.017042191946126883
2017-10-26,0.012058865017092968
2017-10-27,-0.011301561172322283
2017-10-30,-0.011379106341890766
2017-10-31,-5.2059209024291064e-05
2017-11-01,-0.006592581562139821
2017-11-02,-0.00021033550188886974
2017-11-03,0.0017909635366177845
2017-11-06,0.0058367623357760134
2017-11-07,0.0019344141811266091
2017-11-08,0.008087473554551527
2017-11-09,-0.022256631524495196
2017-11-10,-0.0005823682621268755
2017-11-13,0.002330741717490481
2017-11-14,0.005865756851719306
2017-11-15,0.005148943922593352
2017-11-16,0.01923440967621093
2017-11-17,-0.0038459665030053936
2017-11-20,0.0028316438332773863
2017-11-21,0.011190711018454369
2017-11-22,-0.004213559231224906
2017-11-24,0.0012745578055606277
2017-11-27,-0.0005090376791089257
2017-11-28,0.02465592802255312
2017-11-29,0.013373658578186953
2017-11-30,0.028994920450303496
2017-12-01,-0.006388766888121067
2017-12-04,0.0030229679489193195
2017-12-05,-0.011625152367801594
2017-12-06,-0.005275938782309586
2017-12-07,-0.00467121398009096
2017-12-08,0.010315056667581368
2017-12-11,-0.0007739603049474741
2017-12-12,0.0008715825632217289
2017-12-13,-0.0014030925908185
2017-12-14,-0.010853269385374786
2017-12-15,0.0025472813927425175
2017-12-18,0.011237574544141093
2017-12-19,-0.004831866849037358
2017-12-20,0.007282746720490785
2017-12-21,-9.656917029243761e-05
2017-12-22,-0.0086766412227548
2017-12-26,0.009482122405358062
2017-12-27,0.004576094003993392
2017-12-28,0.012593644259250025
2017-12-29,-0.011392765345317746
2018-01-02,-0.005425780412803505
2018-01-03,0.01858737289147494
2018-01-04,0.0
2018-01-05,0.011849294144008704
2018-01-08,0.003091763464478481
2018-01-09,-0.011534673434361764
2018-01-10,-0.03174743776880251
2018-01-11,0.019517035598372923
2018-01-12,0.00827914260837348
2018-01-16,-0.003322347151090921
2018-01-17,0.005381734350321743
2018-01-18,0.01364203057209279
2018-01-19,0.011636234656998257
2018-01-22,-0.003973001376053498
2018-01-23,-0.0008809599650313471
2018-01-24,0.008447979665523464
2018-01-25,0.010541047194221775
2018-01-26,0.007059992159877515
2018-01-29,-0.0005878928982795406
2018-01-30,-0.0035300373461252255
2018-01-31,-0.010309545944181098
2018-02-01,-0.01716317702210346
2018-02-02,-0.019657383677317175
2018-02-05,-0.06648878657405377
2018-02-06,0.00933686285295976
2018-02-07,0.01592251045475157
2018-02-08,-0.0395064594399851
2018-02-09,0.026005055163051516
2018-02-12,0.018933767167126803
2018-02-13,-0.008820389640629589
2018-02-14,0.018497258656693383
2018-02-15,0.017179488883076077
2018-02-16,-0.007189397543726717
2018-02-20,-0.0125404644102034
2018-02-21,-0.002756357265357945
2018-02-22,0.017176653601499225
2018-02-23,0.01761445568783282
2018-02-26,0.0017166680877276352
2018-02-27,-0.01190062440472417
2018-02-28,-0.01416419214423792
2018-03-01,-0.04060973523343414
2018-03-02,0.00784420476750336
2018-03-05,0.006620839699363001
2018-03-06,0.017372116917935276
2018-03-07,0.008142997565570465
2018-03-08,0.008468655894961374
2018-03-09,0.01698967934187645
2018-03-12,0.01007095363028676
2018-03-13,0.002929734232097969
2018-03-14,-0.00018841470793717896
2018-03-15,-0.003581499087201623
2018-03-16,0.003168617942145069
2018-03-19,-0.015699137007563313
2018-03-20,0.003975536710262295
2018-03-21,0.007919429357184926
2018-03-22,-0.024707925481528226
2018-03-23,-0.016258255077536754
2018-03-26,0.009324375025814513
2018-03-27,-0.013539249283912924
2018-03-28,-0.005401102444249295
2018-03-29,0.02072713686239025
2018-04-02,-0.021284640687675105
2018-04-03,0.020198021023108526
2018-04-04,0.008281768322701666
2018-04-05,-0.00301335879733311
2018-04-06,-0.02549602831998199
2018-04-09,-0.004202042936316985
2018-04-10,0.00964500771372867
2018-04-11,-0.00701520245277476
2018-04-12,0.012727114187974786
2018-04-13,-0.016822562170096367
2018-04-16,0.02355204245427367
2018-04-17,0.012094869447233592
2018-04-18,-0.00043717664697739966
2018-04-19,-0.014191165153147556
2018-04-20,-0.02839679450938115
2018-04-23,0.007154362021036587
2018-04-24,-0.046400338054303325
2018-04-25,0.02668004273484703
2018-04-26,0.010291826477548005
2018-04-27,0.009728353890458674
2018-04-30,-0.024565913846512966
2018-05-01,0.016341636654834346
