Date,MGM
2015-07-08,-0.07768995339149787
2015-07-09,0.015366895976891781
2015-07-10,0.01737672774271437
2015-07-13,0.03856762245880474
2015-07-14,0.0037137755296623443
2015-07-15,-0.02008474237979263
2015-07-16,0.008090796070026052
2015-07-17,-0.012841419970401557
2015-07-20,0.0005419008911320411
2015-07-21,0.0010837617548824507
2015-07-22,0.0021646305982321312
2015-07-23,0.008638839021684053
2015-07-24,-0.030513550389065114
2015-07-27,-0.023191922652035957
2015-07-28,0.018089481196820856
2015-07-29,0.011660405504440696
2015-07-30,0.07848475998521476
2015-07-31,-0.0015268342899213971
2015-08-03,0.011722840497691678
2015-08-04,0.09571815012365681
2015-08-05,0.028045855607128578
2015-08-06,-0.016547465214044266
2015-08-07,0.009549790350185328
2015-08-10,0.018018272881580977
2015-08-11,-0.01858432454645398
2015-08-12,-0.004959377010982702
2015-08-13,0.008156033073580149
2015-08-14,0.010336989074887892
2015-08-17,0.0071171423345821605
2015-08-18,-0.00706684658160428
2015-08-19,-0.018238508170502432
2015-08-20,-0.035795338350886885
2015-08-21,-0.03242473091290088
2015-08-24,-0.05099530946957531
2015-08-25,-0.01688858233819479
2015-08-26,0.020822779467505992
2015-08-27,0.04742436968040087
2015-08-28,0.014605681310068341
2015-08-31,-0.01967368790804147
2015-09-01,-0.027410818293647887
2015-09-02,0.01962765716343884
2015-09-03,0.011352222506072929
2015-09-04,-0.00048785035786536035
2015-09-08,0.04833988785205978
2015-09-09,-0.016301775570907284
2015-09-10,-0.018939372932907372
2015-09-11,0.011583017980104637
2015-09-14,0.0019083177004535212
2015-09-15,-0.019047695061479297
2015-09-16,0.028640939779886798
2015-09-17,-0.010854178432229467
2015-09-18,-0.014313298036794153
2015-09-21,-0.012584332878462279
2015-09-22,-0.03774523633462323
2015-09-23,-0.01375437623345177
2015-09-24,0.009814137623649355
2015-09-25,0.010741576812655307
2015-09-28,-0.05921075222400185
2015-09-29,-0.04464742051187298
2015-09-30,0.03885124552101038
2015-10-01,0.011924227566851853
2015-10-02,0.0599892853677777
2015-10-05,0.02577031241071359
2015-10-06,0.00689671500538136
2015-10-07,0.01369875464789061
2015-10-08,0.020270159638191343
2015-10-09,0.004257466232052032
2015-10-12,-0.007065441440988973
2015-10-13,0.002371650248790047
2015-10-14,0.004259099267165389
2015-10-15,0.019321672109321897
2015-10-16,-0.003698507283767305
2015-10-19,-0.02552199262650301
2015-10-20,-0.001428488179657017
2015-10-21,-0.03385800285451501
2015-10-22,0.01036504672090488
2015-10-23,0.04005899384905276
2015-10-26,0.019257944396480875
2015-10-27,-0.03502307192288667
2015-10-28,0.03915956146336774
2015-10-29,0.04779379658793137
2015-10-30,0.01710533063453501
2015-11-02,0.025441970033048822
2015-11-03,0.015138824715098753
2015-11-04,-0.004556793446890639
2015-11-05,-0.004993803125967422
2015-11-06,-0.0029274186655477985
2015-11-09,-0.021812274537644116
2015-11-10,0.004717024021301031
2015-11-11,-0.005548578569439466
2015-11-12,-0.02145916460436048
2015-11-13,-0.012719237139825257
2015-11-16,0.005331102030519563
2015-11-17,-0.016791840572193628
2015-11-18,0.02112332958979679
2015-11-19,-0.008362752615560076
2015-11-20,-0.003106997170233994
2015-11-23,0.009350221887273191
2015-11-24,0.01279208429155565
2015-11-25,-0.001742176214510005
2015-11-27,-0.00654429826570857
2015-11-30,-0.0013176235452773133
2015-12-01,0.0237467393368076
2015-12-02,0.006443270352438191
2015-12-03,-0.044387594289507115
2015-12-04,0.01071925885058822
2015-12-07,-0.013698752377685475
2015-12-08,-0.01836907039723279
2015-12-09,0.006846157993720681
2015-12-10,0.0
2015-12-11,-0.0457844524915475
2015-12-14,-0.011401146446269883
2015-12-15,0.01633834771790843
2015-12-16,0.04397154425784122
2015-12-17,-0.028532681514531255
2015-12-18,-0.013053636886053988
2015-12-21,0.02125659227748078
2015-12-22,0.0055502792419444
2015-12-23,0.03495854833241219
2015-12-24,0.000444538264485983
2015-12-28,0.005331102030519563
2015-12-29,0.013698484670554345
2015-12-30,-0.018308357068377634
2015-12-31,0.008880624358063693
2016-01-04,-0.020686364690426284
2016-01-05,0.02247165618906055
2016-01-06,-0.015824142971358146
2016-01-07,-0.07905296693272479
2016-01-08,-0.006304908669952147
2016-01-11,0.016593613950115493
2016-01-12,0.01440224172320459
2016-01-13,-0.05253175807666288
2016-01-14,0.012487321984523625
2016-01-15,-0.02022682287380706
2016-01-19,-0.01158107059546909
2016-01-20,-0.026490100289197627
2016-01-21,-0.004709513265405585
2016-01-22,0.016824865726068783
2016-01-25,-0.023268351145640742
2016-01-26,0.011646372667462268
2016-01-27,0.0188381587342783
2016-01-28,-0.009758278185190927
2016-01-29,0.04149351690638192
2016-02-01,-0.0014941381451748503
2016-02-02,-0.04788003788625017
2016-02-03,-0.02828689250073224
2016-02-04,0.011859725128101406
2016-02-05,-0.0474162977425816
2016-02-08,-0.0564877042769476
2016-02-09,-0.01837574392225949
2016-02-10,0.03683602246831352
2016-02-11,-0.01397793286663973
2016-02-12,0.0696988422063558
2016-02-16,0.05742656132760149
2016-02-17,0.04804200023747773
2016-02-18,-0.08320890236186751
2016-02-19,-0.018478427165026345
2016-02-22,0.03876004530801502
2016-02-23,-0.028784579332111204
2016-02-24,0.0016464458437910334
2016-02-25,0.004931439851637354
2016-02-26,0.028898619857304908
2016-02-29,0.003179571464697162
2016-03-01,0.05282614177945666
2016-03-02,0.017059558849829237
2016-03-03,0.002960166222802707
2016-03-04,-0.02557809547223322
2016-03-07,0.0005050040663328037
2016-03-08,-0.024722826073666937
2016-03-09,0.037247834258780754
2016-03-10,0.014464276577683899
2016-03-11,0.023107084305349357
2016-03-14,0.006247052407467368
2016-03-15,-0.012894097206819
2016-03-16,0.025640865317166694
2016-03-17,-0.011792370156096132
2016-03-18,0.02243447442373725
2016-03-21,-0.021008402965224438
2016-03-22,0.012875651792315201
2016-03-23,-0.022599069876225952
2016-03-24,-0.011560506403583748
2016-03-28,-0.0034111394339410017
2016-03-29,0.03765205270159666
2016-03-30,0.003299281645634311
2016-03-31,0.007045434410911655
2016-04-01,0.02238797957086147
2016-04-04,-0.01368597983267128
2016-04-05,-0.016188672506063817
2016-04-06,0.004231349468945211
2016-04-07,0.014513143049250887
2016-04-08,0.03322539260260737
2016-04-11,-0.014738586328460146
2016-04-12,0.02674520556271709
2016-04-13,0.019867461102395012
2016-04-14,-0.012553964431905706
2016-04-15,-0.0008769047890333503
2016-04-18,0.0035104318760719178
2016-04-19,0.006996127106080774
2016-04-20,-0.010421369731124619
2016-04-21,-0.02193946819929915
2016-04-22,-0.005383538257430653
2016-04-25,-0.01849326204845203
2016-04-26,0.0036762245907528968
2016-04-27,0.0041208239983652195
2016-04-28,-0.02644756910382917
2016-04-29,-0.0023421303681860905
2016-05-02,0.017371144928393534
2016-05-03,-0.010613938882416907
2016-05-04,0.0013992663835482588
2016-05-05,0.018630909696978337
2016-05-06,0.006401242335014379
2016-05-09,-0.007269396602739953
2016-05-10,0.03340954081151204
2016-05-11,-0.025243538107313723
2016-05-12,-0.003180309404661963
2016-05-13,-0.014129662129020781
2016-05-16,0.020804628628416255
2016-05-17,-0.004529117558774498
2016-05-18,-0.01273860187201914
2016-05-19,-0.008756116956060267
2016-05-20,0.01162288974087966
2016-05-23,0.017003455166681114
2016-05-24,0.024401303186506906
2016-05-25,0.0057343242518339554
2016-05-26,-0.012719237139825257
2016-05-27,0.018658543116796045
2016-05-31,-0.0034889982989625423
2016-06-01,0.024945343518790297
2016-06-02,0.02903492827752241
2016-06-03,-0.0016599336428747558
2016-06-06,0.014131468788781909
2016-06-07,0.01024607767920771
2016-06-08,0.012981614574641753
2016-06-09,0.004805567830313828
2016-06-10,-0.02152231571080032
2016-06-13,-0.017514939890845183
2016-06-14,-0.002902432326533866
2016-06-15,0.019542543221758413
2016-06-16,-0.01468186062584731
2016-06-17,0.018625828783265463
2016-06-20,-0.013409058123888817
2016-06-21,0.01029638248045539
2016-06-22,-0.00856094098152771
2016-06-23,0.006579006913055574
2016-06-24,-0.06413406864506144
2016-06-27,-0.05979896392476325
2016-06-28,0.025533834203002037
2016-06-29,0.02942488306151514
2016-06-30,-0.004837157325100816
2016-07-01,0.006628160862716559
2016-07-05,-0.010096490836929761
2016-07-06,0.017738340536771036
2016-07-07,0.0013073773726572924
2016-07-08,-0.0008705933734900473
2016-07-11,0.001306896020365711
2016-07-12,0.012179228563068856
2016-07-13,-0.006016470074897584
2016-07-14,0.006917398158683863
2016-07-15,0.0021467767913998514
2016-07-18,0.0021422645345423597
2016-07-19,-0.010260801892628346
2016-07-20,0.015118840423957947
2016-07-21,-0.014042508031428813
2016-07-22,0.0008631057460983804
2016-07-25,0.0056058282849675845
2016-07-26,0.02958860522452489
2016-07-27,-0.007913607527624711
2016-07-28,0.017212497892214795
2016-07-29,-0.010317797394160055
2016-08-01,-0.0008339516601094665
2016-08-02,-0.006677940268452698
2016-08-03,-0.0008403437637269917
2016-08-04,0.011774452733325003
2016-08-05,0.016209709895637303
2016-08-08,0.007770865918080183
2016-08-09,0.010552044044654041
2016-08-10,-0.01084347110779893
2016-08-11,0.010556328307779195
2016-08-12,-0.015668759929177267
2016-08-15,0.013877261289353848
2016-08-16,-0.014090142834658592
2016-08-17,-0.002449836889183765
2016-08-18,-0.0028654377535827225
2016-08-19,-0.008210171912157893
2016-08-22,0.0028973771481664023
2016-08-23,0.0033016384927959663
2016-08-24,-0.031262971724268174
2016-08-25,0.004671127307126932
2016-08-26,0.004226409863773872
2016-08-29,0.0
2016-08-30,0.0021043962418338946
2016-08-31,0.003359963292808077
2016-09-01,0.031812592512008075
2016-09-02,-0.0028399457964075614
2016-09-06,0.0056959859611129815
2016-09-07,0.01820355395484574
2016-09-08,0.00516492606347696
2016-09-09,-0.02134374845850795
2016-09-12,0.012924105471623148
2016-09-13,-0.008771766668639325
2016-09-14,0.014480733782790134
2016-09-15,0.012688538477984013
2016-09-16,-0.003915461764748884
2016-09-19,-0.019654105586105475
2016-09-20,0.0012028167693467484
2016-09-21,0.004405407119043359
2016-09-22,0.028309421349723696
2016-09-23,-0.005428587402144247
2016-09-26,-0.01130606651910182
2016-09-27,0.0082807526390416
2016-09-28,0.030504695529961046
2016-09-29,-0.01897550075856025
2016-09-30,0.00696346885711252
2016-10-03,0.006146730528345357
2016-10-04,0.0015270827214657334
2016-10-05,0.015631098920946718
2016-10-06,0.006005832318198623
2016-10-07,-0.014179083053210029
2016-10-10,0.014004669395130342
2016-10-11,-0.008958722367649274
2016-10-12,-0.008286099803459845
2016-10-13,-0.010254631303802664
2016-10-14,-0.011895501780191164
2016-10-17,0.008931962543382799
2016-10-18,-0.004618357816863594
2016-10-19,0.0088934958424578
2016-10-20,0.0011498762621373615
2016-10-21,-0.00076554908509463
2016-10-24,0.006896380972571281
2016-10-25,-0.00761026539799714
2016-10-26,0.0019170402719381752
2016-10-27,-0.005740503195728941
2016-10-28,0.0034643124670088454
2016-10-31,0.003835938548142126
2016-11-01,0.00878853583485295
2016-11-02,-0.017424093727286483
2016-11-03,-0.006553721207338881
2016-11-04,0.024834911543117233
2016-11-07,0.029155737464245712
2016-11-08,0.030169292660141123
2016-11-09,0.011428530216238464
2016-11-10,-0.01588990309925098
2016-11-11,-0.013275755305845904
2016-11-14,-0.004727315078017269
2016-11-15,0.01680672640915981
2016-11-16,-0.004311932437103816
2016-11-17,0.011548281910305436
2016-11-18,0.014270263852478537
2016-11-21,0.01899426412418226
2016-11-22,-0.008975090090721172
2016-11-23,-0.008359251721628547
2016-11-25,0.007025072246719333
2016-11-28,0.00209251659070242
2016-11-29,0.004872928994633874
2016-11-30,-0.0055421356052134385
2016-12-01,-0.006617823007313284
2016-12-02,0.01718086896132931
2016-12-05,-0.0013785690155685426
2016-12-06,0.022782041622307014
2016-12-07,0.010799894006833455
2016-12-08,-0.0434058630957217
2016-12-09,0.02164054597934073
2016-12-12,-0.002732991812270269
2016-12-13,0.020555029661857294
2016-12-14,-0.002349938248536132
2016-12-15,-0.02523535199705973
2016-12-16,-0.0037972044394544158
2016-12-19,-0.009355523830055668
2016-12-20,0.0013991738736116588
2016-12-21,0.022703590751763647
2016-12-22,0.0017074584422118733
2016-12-23,0.0010228527304818602
2016-12-27,-0.011921088337864538
2016-12-28,-0.009996504850016574
2016-12-29,-0.007660166298516735
2016-12-30,0.011579052384909527
2017-01-03,0.022545881031805548
2017-01-04,-0.0006784321859627518
2017-01-05,-0.003054743269680249
2017-01-06,0.005106953460063179
2017-01-09,-0.012195164497665223
2017-01-10,0.015775109245908858
2017-01-11,-0.019918949751532078
2017-01-12,-0.013778765382219782
2017-01-13,-0.00034921656216146957
2017-01-17,0.001397354227885561
2017-01-18,-0.0017442554421404077
2017-01-19,0.002796038015614233
2017-01-20,0.00174278321635013
2017-01-23,-0.008350805794299032
2017-01-24,0.01789468657142823
2017-01-25,0.020337791175195186
2017-01-26,-0.004053954669552384
2017-01-27,0.01051576738324922
2017-01-30,-0.022826586745537503
2017-01-31,-0.010649218717373676
2017-02-01,-0.00833361848069003
2017-02-02,0.008403651304506488
2017-02-03,0.0020832819133183023
2017-02-06,0.006583496036726588
2017-02-07,-0.01686769182429726
2017-02-08,0.002801429223856289
2017-02-09,-0.0006982597657476663
2017-02-10,-0.003144611486274318
2017-02-13,0.022081718830591734
2017-02-14,-0.017489733308402422
2017-02-15,0.033158835159490696
2017-02-16,-0.09256759513339874
2017-02-17,-0.009679534168612003
2017-02-21,0.013157783857415506
2017-02-22,-0.01818175687421697
2017-02-23,-0.010582257710616938
2017-02-24,0.00802154113896747
2017-02-27,0.0030314786799416904
2017-02-28,-0.0068002123311676765
2017-03-01,0.02054016187496588
2017-03-02,-0.019381238853008464
2017-03-03,0.005701305474611784
2017-03-06,0.0034011619587304143
2017-03-07,-0.030508220611769277
2017-03-08,0.0019508352793176087
2017-03-09,-0.009735184654912299
2017-03-10,0.0027526176237584465
2017-03-13,0.017646947964240933
2017-03-14,0.01541454185804536
2017-03-15,0.017836593610333296
2017-03-16,-0.001118446296809128
2017-03-17,0.029488574390530653
2017-03-20,-0.03480804435018059
2017-03-21,-0.018407046623983625
2017-03-22,-0.003827011861105012
2017-03-23,-0.004226024608383727
2017-03-24,-0.00810182276078708
2017-03-27,0.03383919702295901
2017-03-28,0.022196810585779048
2017-03-29,0.00441689536112766
2017-03-30,0.001465676698776175
2017-03-31,0.0025611803604825845
2017-04-03,0.01277370106727349
2017-04-04,0.0025226342550601633
2017-04-05,-0.007908153732721801
2017-04-06,0.0300725904181931
2017-04-07,-0.011255738805015847
2017-04-10,-0.012095190386567256
2017-04-11,-0.002160948523460493
2017-04-12,-0.005052189436894561
2017-04-13,-0.013782958157730896
2017-04-17,-0.0025745156744616526
2017-04-18,0.02323000336167058
2017-04-19,0.009729612069805604
2017-04-20,0.015703202772199498
2017-04-21,-0.0017569900728082732
2017-04-24,0.020767529888951586
2017-04-25,0.012068944596581366
2017-04-26,0.014991607158137299
2017-04-27,0.04095303536437944
2017-04-28,-0.009674153997846102
2017-05-01,0.008466335701891481
2017-05-02,-0.0003228795794215644
2017-05-03,0.004845082702184422
2017-05-04,-0.012536280865639848
2017-05-05,0.00423172419246165
2017-05-08,-0.013938283762042203
2017-05-09,0.017751394024339007
2017-05-10,0.008720889073974725
2017-05-11,-0.008005109671869737
2017-05-12,0.005487246056987027
2017-05-15,0.017014574791844428
2017-05-16,0.016414278935538595
2017-05-17,-0.03260894883160592
2017-05-18,-0.006099328265707804
2017-05-19,0.009366921750095791
2017-05-22,0.010239892127268613
2017-05-23,-0.00855238376455969
2017-05-24,-0.0035142297943832057
2017-05-25,0.01314520206668135
2017-05-26,0.00696198745938692
2017-05-30,0.0015712096557607413
2017-05-31,-0.00470667613734943
2017-06-01,0.017024072560311243
2017-06-02,0.00805961516046616
2017-06-05,-0.010147670095762229
2017-06-06,0.009319586191508522
2017-06-07,0.011735583090259016
2017-06-08,0.000305427544732062
2017-06-09,-0.02410734362288891
2017-06-12,-0.012195244220706503
2017-06-13,0.015827846901267595
2017-06-14,0.008102106993699287
2017-06-15,0.0071097764273182484
2017-06-16,0.0009207912826345588
2017-06-19,0.016559302971118628
2017-06-20,0.0009050191718860123
2017-06-21,-0.006630544534141802
2017-06-22,0.008798666340697814
2017-06-23,0.02736845632624796
2017-06-26,-0.009074987648269195
2017-06-27,-0.00354474143800132
2017-06-28,-0.0008896348920341968
2017-06-29,-0.024035821641052224
2017-06-30,-0.04864679540797323
2017-07-03,-0.02333016417601219
2017-07-05,0.01374336653364372
2017-07-06,-0.021949643387104478
2017-07-07,0.01782174393633129
2017-07-10,0.011024675430836517
2017-07-11,0.008017922839189895
2017-07-12,0.0098633030802171
2017-07-13,0.0059860761586780775
2017-07-14,-0.0006264827343818169
2017-07-17,-0.001880186778994264
2017-07-18,0.021978133296051805
2017-07-19,0.007373180023035442
2017-07-20,0.028667599406424937
2017-07-21,0.008893734793505415
2017-07-24,-0.0011754092143602124
2017-07-25,0.00823778281930232
2017-07-26,-0.011672008628224928
2017-07-27,-0.01417195417206063
2017-07-28,-0.007487237540521163
2017-07-31,-0.006336622503409162
2017-08-01,-0.01579110941175943
2017-08-02,-0.013267420704665356
2017-08-03,-0.013133373671667337
2017-08-04,0.007287873049093063
2017-08-07,0.0022018414553119925
2017-08-08,-0.00973011929639267
2017-08-09,-0.0019017040068217694
2017-08-10,-0.03112104715367059
2017-08-11,0.0026221684036129567
2017-08-14,0.013076291051670408
2017-08-15,0.01936093974185238
2017-08-16,-0.009180120753100707
2017-08-17,-0.025239670880822684
2017-08-18,0.006555289644451179
2017-08-21,0.013025260615166179
2017-08-22,0.01575049145805396
2017-08-23,-0.008860892267277376
2017-08-24,0.007343526647221266
2017-08-25,0.008874872767173025
2017-08-28,-0.00439840113315082
2017-08-29,0.011044518095362887
2017-08-30,0.0024967021178186055
2017-08-31,0.026152017358895163
2017-09-01,0.007585220721185948
2017-09-05,-0.0021080565595165135
2017-09-06,0.019010290798303853
2017-09-07,0.0065146421302504365
2017-09-08,-0.018594912200436742
2017-09-11,-0.005112530273853166
2017-09-12,-0.009976050763541133
2017-09-13,-0.004885564158786049
2017-09-14,-0.016262585847560906
2017-09-15,-0.004366795086545583
2017-09-18,-0.007518901445526693
2017-09-19,0.02777772523460631
2017-09-20,0.015970893703565858
2017-09-21,-0.000604859819494874
2017-09-22,-0.02056891959292717
2017-09-25,-0.013588488682459099
2017-09-26,0.00688793348049499
2017-09-27,0.009328349402208946
2017-09-28,-0.003697124974577637
2017-09-29,0.007730699424380649
2017-10-02,-0.055845320059124015
2017-10-03,0.0025998414349250876
2017-10-04,-0.0032413585462739425
2017-10-05,0.004878011072735555
2017-10-06,-0.002912637739735713
2017-10-09,0.0
2017-10-10,-0.012333619416372454
2017-10-11,0.015445261371676677
2017-10-12,-0.02686101403647423
2017-10-13,-0.010974323893711113
2017-10-16,-0.0016810679204096735
2017-10-17,0.026944935255445168
2017-10-18,-0.001639716610534303
2017-10-19,0.001313914633543023
2017-10-20,0.01804470045874562
2017-10-23,-0.004189496133300108
2017-10-24,0.010355808271032663
2017-10-25,-0.008007456581650252
2017-10-26,-0.004520421389158091
2017-10-27,0.013622845168153486
2017-10-30,-0.021759890344987043
2017-10-31,0.025515093005058942
2017-11-01,-0.01690582815352759
2017-11-02,-0.0035692823948412222
2017-11-03,0.017909688598419793
2017-11-06,0.014395474420931809
2017-11-07,-0.007883970987077493
2017-11-08,0.050858177135420624
2017-11-09,-0.009376862631484961
2017-11-10,0.003969589494774439
2017-11-13,0.005474300234728391
2017-11-14,-0.006352062387147028
2017-11-15,0.0012175817491160146
2017-11-16,0.00334433861053407
2017-11-17,0.0
2017-11-20,0.005454577150119322
2017-11-21,0.004822189839237101
2017-11-22,0.0032996787074532907
2017-11-24,0.013153753944054047
2017-11-27,-0.006491784216869467
2017-11-28,-0.0124737886167402
2017-11-29,0.012030122615300565
2017-11-30,0.013967051833236432
2017-12-01,-0.0029308884284819925
2017-12-04,0.005879242431910958
2017-12-05,-0.008182550375686382
2017-12-06,-0.02474952325876889
2017-12-07,0.00725067586980499
2017-12-08,-0.0015046415081068076
2017-12-11,0.004822180373643015
2017-12-12,-0.018896087373720394
2017-12-13,0.013757353087968216
2017-12-14,-0.009951750923983926
2017-12-15,0.0015230342942569308
2017-12-18,0.002128763262839284
2017-12-19,-0.0033385336167507385
2017-12-20,0.009744514834260753
2017-12-21,0.017189442540443522
2017-12-22,-0.011562687844908659
2017-12-26,0.00030006680293181986
2017-12-27,0.010794388684911338
2017-12-28,-0.0023728871217276737
2017-12-29,-0.007136718119614249
2018-01-02,0.0035940382979700036
2018-01-03,-0.005371483814254341
2018-01-04,0.009900753533890638
2018-01-05,0.006833263520049204
2018-01-08,-0.023310809461248194
2018-01-09,0.016012235979151024
2018-01-10,0.008623048462526928
2018-01-11,0.035082644865784385
2018-01-12,-0.0022784953969084976
2018-01-16,0.028546746431116876
2018-01-17,0.014155274253396577
2018-01-18,-0.012862872990898055
2018-01-19,0.0077624319181026635
2018-01-22,0.021183302539785842
2018-01-23,-0.0026941383825579424
2018-01-24,0.016477714874515215
2018-01-25,-0.021791338149422912
2018-01-26,0.006519911507296472
2018-01-29,0.026450964752036565
2018-01-30,-0.024191391038489107
2018-01-31,-0.01778496856581513
2018-02-01,0.010425166868869074
2018-02-02,-0.03393952708152159
2018-02-05,-0.031196996318139547
2018-02-06,0.011893819670315109
2018-02-07,-0.005733971529573889
2018-02-08,-0.03402529235327911
2018-02-09,-0.0020896628310420606
2018-02-12,-0.006879978865467207
2018-02-13,-0.002108245580716761
2018-02-14,0.039541142087330616
2018-02-15,0.01626021241948128
2018-02-16,-0.015142486333389327
2018-02-20,0.006962165468994641
2018-02-21,-0.008931189404309037
2018-02-22,0.0031978103905745403
2018-02-23,0.02520971559168972
2018-02-26,-0.0014129812858478807
2018-02-27,-0.03000288631253345
2018-02-28,-0.001167230181137957
2018-03-01,-0.02775335613135066
2018-03-02,0.01352178517810576
2018-03-05,0.003557395960186449
2018-03-06,0.026588069311001217
2018-03-07,0.0031653728264917635
2018-03-08,0.03367849341081408
2018-03-09,0.02450582481723762
2018-03-12,-0.0005437093923451597
2018-03-13,-0.02665193683539857
2018-03-14,-0.0027940613473914633
2018-03-15,-0.00028006670012492574
2018-03-16,0.00868828117988385
2018-03-19,0.008057650092779589
2018-03-20,0.012403406682203633
2018-03-21,-0.016607579467385558
2018-03-22,-0.04401981840453051
2018-03-23,-0.036779732090026274
2018-03-26,0.0499097608864818
2018-03-27,-0.001718022107588979
2018-03-28,-0.021801530930094626
2018-03-29,0.02697941767745915
2018-04-02,-0.032552831938766125
2018-04-03,0.016529000151672246
2018-04-04,0.014227460551990978
2018-04-05,0.01832244356199353
2018-04-06,-0.0404835139140326
2018-04-09,0.007031852027194585
2018-04-10,0.008728495675756287
2018-04-11,-0.028555035673193063
2018-04-12,0.03711411552261068
2018-04-13,-0.015172975372712783
2018-04-16,0.010755789005480576
2018-04-17,0.038539054664707306
2018-04-18,0.008307681690771007
2018-04-19,-0.023345055920872992
2018-04-20,-0.0033749836104903785
2018-04-23,0.020598503238057786
2018-04-24,-0.017970761309809236
2018-04-25,-0.0053490817067147756
2018-04-26,-0.08604568441772908
2018-04-27,-0.03127927822088694
2018-04-30,0.004475755762668676
2018-05-01,-0.0006365085786895763
2018-05-02,-0.005732604934579499
2018-05-03,0.0019218857231064757
2018-05-04,0.01854231705798659
2018-05-07,-0.007846974286724206
2018-05-08,0.01423617745143857
2018-05-09,0.026200805261771265
2018-05-10,0.014285734100245362
