Date,LNT
2015-10-06,-0.008310577843542055
2015-10-07,-0.004275625455601673
2015-10-08,0.012366755232135151
2015-10-09,-0.0037325366445446484
2015-10-12,0.011069084377390626
2015-10-13,0.0005054832399618014
2015-10-14,0.002188649173298085
2015-10-15,0.016798061253224805
2015-10-16,0.003139039085630957
2015-10-19,0.004446916429298398
2015-10-20,0.003443030597162
2015-10-21,-0.006208836131427198
2015-10-22,0.01183808559416133
2015-10-23,-0.019174596829659496
2015-10-26,0.0038104859477232633
2015-10-27,-0.0034661900701833392
2015-10-28,-0.008858433780101094
2015-10-29,-0.01062372154714275
2015-10-30,0.005965559893384764
2015-11-02,0.008810542671845889
2015-11-03,0.0030229276999789167
2015-11-04,0.0065307572769168765
2015-11-05,-0.001330783265786395
2015-11-06,-0.05064161707582493
2015-11-09,-0.0031582785898076615
2015-11-10,0.023587351217795982
2015-11-11,0.0116941695388606
2015-11-12,-0.0067991262835722655
2015-11-13,0.0010264315159387305
2015-11-16,0.02547440637887477
2015-11-17,-0.016672136228711443
2015-11-18,0.005425381576080079
2015-11-19,0.019393186546137642
2015-11-20,0.010421783829220432
2015-11-23,-0.013588667127075293
2015-11-24,-0.0026555529456965266
2015-11-25,-0.006324095886369063
2015-11-27,0.0028472476994116924
2015-11-30,0.005176721507863302
2015-12-01,0.020103191374457152
2015-12-02,-0.01270354105129734
2015-12-03,-0.020290314325611014
2015-12-04,0.016164129391857074
2015-12-07,-0.00033120197699476606
2015-12-08,0.0059670289731532655
2015-12-09,-0.006755383226537126
2015-12-10,-0.02438627421834283
2015-12-11,-0.003740901643820904
2015-12-14,0.0034134455896315252
2015-12-15,0.008845276027157789
2015-12-16,0.024447835111695237
2015-12-17,0.04855126411728161
2015-12-18,-0.019619952882333758
2015-12-21,-0.008485266094808153
2015-12-22,0.005812949673826395
2015-12-23,0.009471745290261069
2015-12-24,-0.003021665738537904
2015-12-28,0.008613678099760547
2015-12-29,0.0023726259675305172
2015-12-30,0.0011042358813782016
2015-12-31,-0.015760277120345667
2016-01-04,-0.0027224890573738225
2016-01-05,0.004496116869568967
2016-01-06,0.0012787489834782395
2016-01-07,-0.010536432287879371
2016-01-08,-0.0003227412376377581
2016-01-11,0.003228121501380965
2016-01-12,-0.00804408684100455
2016-01-13,0.0006488324694498004
2016-01-14,0.015072732413836443
2016-01-15,-0.003353037391063074
2016-01-19,0.010573818877233077
2016-01-20,-0.020925957498002967
2016-01-21,-0.0030763795771403535
2016-01-22,0.02517473745839216
2016-01-25,-0.012040459891937805
2016-01-26,0.008659258428846517
2016-01-27,-0.0005135870242312102
2016-01-28,0.021676456295034674
2016-01-29,0.026873887558920506
2016-02-01,0.009488847864051797
2016-02-02,0.007580337735336062
2016-02-03,0.020162417639606245
2016-02-04,-0.004867046247560847
2016-02-05,0.004445972871942594
2016-02-08,0.002656544916522341
2016-02-09,0.005886639460056964
2016-02-10,-0.000877925599821805
2016-02-11,-0.016254212308579152
2016-02-12,-0.003274920934192904
2016-02-16,0.00014987960434531544
2016-02-17,-0.008213162902417914
2016-02-18,0.014754637001911597
2016-02-19,-0.0041543801112310375
2016-02-22,0.010131145919334061
2016-02-23,0.014159405896440491
2016-02-24,0.005962731221474504
2016-02-25,0.012433071746378976
2016-02-26,-0.027416603933977712
2016-02-29,-0.002349109442539632
2016-03-01,0.0
2016-03-02,0.00809365948694274
2016-03-03,0.00262830890976673
2016-03-04,0.009900725774109054
2016-03-07,0.0028836336980369026
2016-03-08,0.012363435743615314
2016-03-09,0.005822244750699923
2016-03-10,-0.0015529708201275083
2016-03-11,0.001837763612049459
2016-03-14,-0.0009879493962299257
2016-03-15,0.00904241689716967
2016-03-16,0.008821078883051392
2016-03-17,0.008188554878884258
2016-03-18,-0.0030284800732578443
2016-03-21,-0.005937696431338235
2016-03-22,-0.0008333227506688301
2016-03-23,0.009314500029928396
2016-03-24,0.005372352717921469
2016-03-28,-0.0023294084422128547
2016-03-29,0.018264200626572302
2016-03-30,-0.0035064709017949003
2016-03-31,0.005278283378352899
2016-04-01,0.010096635284585265
2016-04-04,-0.0015991859828179411
2016-04-05,-0.018688826548332038
2016-04-06,-0.0005441535969407107
2016-04-07,-0.0006807013587541988
2016-04-08,0.004766903059406191
2016-04-11,-0.0085399390483053
2016-04-12,0.006972848174025659
2016-04-13,-0.009911720907641808
2016-04-14,-0.004113893840162586
2016-04-15,0.009501337495916529
2016-04-18,0.0015005748987448886
2016-04-19,-0.002860587041544904
2016-04-20,-0.03155289126064431
2016-04-21,-0.02990139290108995
2016-04-22,0.004652899351831774
2016-04-25,-0.0020266037287912653
2016-04-26,0.0013054253063946586
2016-04-27,0.012386629653131642
2016-04-28,0.00317405974032825
2016-04-29,0.014238294815968944
2016-05-02,0.010777136649703811
2016-05-03,0.0004208512619001681
2016-05-04,0.01177958829599679
2016-05-05,0.004851404803945636
2016-05-06,-0.0009659037849752972
2016-05-09,0.007041436219197061
2016-05-10,0.003564275820241658
2016-05-11,0.0027324067676357533
2016-05-12,0.00953660484118335
2016-05-13,-0.004453391273138152
2016-05-16,0.0027112941277740443
2016-05-17,-0.026902712444862864
2016-05-18,-0.017782725475007144
2016-05-19,0.011032541388056094
2016-05-20,0.00475675009368981
2016-05-23,-0.0044559371777583845
2016-05-24,0.017901896764352276
2016-05-25,0.0010994649066693452
2016-05-26,0.008235123553611334
2016-05-27,0.0029947465098456583
2016-05-31,0.005700066549000349
2016-06-01,0.006747707494739075
2016-06-02,0.0026813997256829314
2016-06-03,0.024331341189978373
2016-06-06,-0.0007829741876270724
2016-06-07,0.006269230870988185
2016-06-08,0.009346244675195514
2016-06-09,0.013888542478312171
2016-06-10,-0.010908162967753099
2016-06-13,-0.004359928529381274
2016-06-14,0.007470293718544463
2016-06-15,-0.010995141949451948
2016-06-16,0.0036200426107613204
2016-06-17,0.0023181286175919524
2016-06-20,-0.0005138687628504224
2016-06-21,0.0041141053552640194
2016-06-22,-0.01049955676678882
2016-06-23,0.00414105224545791
2016-06-24,0.01237120613843623
2016-06-27,0.0145108178653508
2016-06-28,-0.0010035584868739456
2016-06-29,0.00025141195830524765
2016-06-30,-0.0030137689909635057
2016-07-01,0.017380184496528672
2016-07-05,0.01188426474727411
2016-07-06,-0.002202163803890933
2016-07-07,-0.0228054183008094
2016-07-08,0.017566308085911198
2016-07-11,-0.0022196040590506394
2016-07-12,-0.02768173885215075
2016-07-13,0.009405267966951625
2016-07-14,-0.009317633130541125
2016-07-15,0.0017791715035988531
2016-07-18,0.004060015111903681
2016-07-19,0.0010112354374163246
2016-07-20,-0.0015149372815965734
2016-07-21,0.00455081113858502
2016-07-22,0.015605676362598686
2016-07-25,0.0012392953122133399
2016-07-26,-0.00767349371963022
2016-07-27,-0.008694319855023891
2016-07-28,0.012927970361086727
2016-07-29,0.007256852787536072
2016-08-01,0.0004971769813926219
2016-08-02,0.0037247899500574277
2016-08-03,-0.007422059114317481
2016-08-04,0.00024908070051821163
2016-08-05,-0.018440033284327084
2016-08-08,-0.0027922605614714158
2016-08-09,-0.0010182687549984415
2016-08-10,0.0005095252396898342
2016-08-11,0.0035657565480500253
2016-08-12,0.0035534060587409932
2016-08-15,-0.015174424550933985
2016-08-16,-0.019004069396086343
2016-08-17,0.018848493964052526
2016-08-18,0.01515933099683009
2016-08-19,-0.016957767286679637
2016-08-22,0.00617940962963659
2016-08-23,-0.012794465155791301
2016-08-24,0.006221054098408452
2016-08-25,0.0012876919722191182
2016-08-26,-0.02444037326532411
2016-08-29,0.008702574748925773
2016-08-30,-0.010718674354853408
2016-08-31,0.0029067023726601082
2016-09-01,-0.007378217456412428
2016-09-02,0.014334958755076066
2016-09-06,0.015702613394571463
2016-09-07,0.004380279894173444
2016-09-08,-0.0030778025596169822
2016-09-09,-0.04400479569001037
2016-09-12,0.015343676155239239
2016-09-13,-0.009279172974218763
2016-09-14,0.005084627323605373
2016-09-15,0.010649388817452587
2016-09-16,0.012381342078447766
2016-09-19,0.008847641794082595
2016-09-20,0.0020631325697355596
2016-09-21,0.02187910422434003
2016-09-22,0.00705291748817749
2016-09-23,0.0032515881691301818
2016-09-26,0.0037397738502695788
2016-09-27,-0.01440636927493577
2016-09-28,-0.007308631553024303
2016-09-29,-0.013454674785646548
2016-09-30,-0.01415371445102942
2016-10-03,-0.01331240769669273
2016-10-04,-0.023016055180073547
2016-10-05,-0.004061869894801617
2016-10-06,-0.0024467335748017405
2016-10-07,-0.004088302287623025
2016-10-10,0.00930507053433316
2016-10-11,-0.01382865406488798
2016-10-12,0.015122377851923163
2016-10-13,0.008395994282993202
2016-10-14,-0.0069831317941909665
2016-10-17,0.006491564100719716
2016-10-18,0.004568559634201774
2016-10-19,-0.0024074598780220446
2016-10-20,0.0008043558423336261
2016-10-21,-0.006698723001840379
2016-10-24,0.006743898509910862
2016-10-25,0.0018760626807108327
2016-10-26,0.002406680384939852
2016-10-27,-0.0044638956362967885
2016-10-28,0.005672198038710663
2016-10-31,0.02202545594252414
2016-11-01,-0.016556947401665023
2016-11-02,-0.01175857741544939
2016-11-03,0.0029747733956335676
2016-11-04,-0.007010305895944979
2016-11-07,0.02986726877048218
2016-11-08,0.015027869906076408
2016-11-09,-0.04389661004390366
2016-11-10,-0.03585964187304491
2016-11-11,-0.0036628958230017217
2016-11-14,0.004241945251113766
2016-11-15,0.014362226041456427
2016-11-16,-0.006662917662041745
2016-11-17,0.0008386254738219634
2016-11-18,-0.004747393407700251
2016-11-21,0.005331178518950486
2016-11-22,0.008372671613217086
2016-11-23,-0.010517684824211226
2016-11-25,0.01678337853049494
2016-11-28,0.020357740175316552
2016-11-29,0.004313418963902693
2016-11-30,-0.035704576517844866
2016-12-01,-0.011414185963544043
2016-12-02,0.013517364430644996
2016-12-05,0.00222300870828529
2016-12-06,0.0002774325713719161
2016-12-07,0.010809059417481226
2016-12-08,-0.0008226221853087079
2016-12-09,0.010702276962560875
2016-12-12,0.010317649574333565
2016-12-13,0.008062628347144996
2016-12-14,-0.023727312475938622
2016-12-15,0.010650151501522265
2016-12-16,0.01621171976424307
2016-12-19,0.004254180153188347
2016-12-20,0.0007945067195369582
2016-12-21,-0.002909977010317366
2016-12-22,0.0031836467777675015
2016-12-23,0.0013224691075979234
2016-12-27,0.0036979834611978735
2016-12-28,-0.012105590854469384
2016-12-29,0.017315087347310687
2016-12-30,-0.00785546867450182
2017-01-03,0.0010557677284672717
2017-01-04,0.006063900398351807
2017-01-05,-0.0013105352263765857
2017-01-06,-0.008134214207255686
2017-01-09,-0.013756800704870065
2017-01-10,-0.0010729761580028363
2017-01-11,0.013695090352763062
2017-01-12,-0.002648943715445329
2017-01-13,-0.004249593300899801
2017-01-17,0.00693504367102693
2017-01-18,-0.0013247691133202455
2017-01-19,-0.011140441019280356
2017-01-20,0.0021460192056110827
2017-01-23,-0.00883328085956503
2017-01-24,-0.0021598346315371275
2017-01-25,-0.0016240064652518482
2017-01-26,0.0016266481523679044
2017-01-27,0.006960336220088514
2017-01-30,-0.000813025511817056
2017-01-31,0.021432279718928804
2017-02-01,-0.017795660382079137
2017-02-02,0.014332217416736404
2017-02-03,0.008264201338014754
2017-02-06,-0.004230709339540728
2017-02-07,0.003717902384054339
2017-02-08,0.009259411270036377
2017-02-09,-0.013106299022004775
2017-02-10,0.005577544355681585
2017-02-13,0.00343391294654527
2017-02-14,-0.008423486893916587
2017-02-15,-0.0034511016917893045
2017-02-16,0.010389159119983393
2017-02-17,0.003954513319399
2017-02-21,0.009190938965179196
2017-02-22,0.005724832578321459
2017-02-23,0.01190199678608983
2017-02-24,0.010483141789312977
2017-02-27,-0.011892850857774584
2017-02-28,0.011011456612727288
2017-03-01,-0.01013139780813066
2017-03-02,0.004349702848753578
2017-03-03,-0.001528596123638426
2017-03-06,-0.00025525068190923594
2017-03-07,0.0025525905850669606
2017-03-08,-0.022658017261255048
2017-03-09,-0.0023441620710596967
2017-03-10,0.008093932062070985
2017-03-13,0.0036257175505771677
2017-03-14,0.0030967677391018356
2017-03-15,0.018266464618349243
2017-03-16,-0.011369412295001435
2017-03-17,0.010988941556168585
2017-03-20,-0.011628087200966974
2017-03-21,0.015345423954778115
2017-03-22,0.0020150255038731135
2017-03-23,0.001508292157458735
2017-03-24,0.006525820515329794
2017-03-27,-0.0009972164995616373
2017-03-28,0.0014976264848201026
2017-03-29,-0.0034893800164883526
2017-03-30,-0.010255021222136618
2017-03-31,0.001011010144778668
2017-04-03,-0.0005050881451218459
2017-04-04,0.007072559242019993
2017-04-05,0.0027588151053761223
2017-04-06,-0.002751224984331113
2017-04-07,-0.004263950312678899
2017-04-10,0.00025172249618798936
2017-04-11,-0.00025165914791902555
2017-04-12,0.004785405326465542
2017-04-13,-0.006768043001310398
2017-04-17,0.00656199319451245
2017-04-18,0.006770668495951426
2017-04-19,-0.00846836673598994
2017-04-20,-0.00226060896333935
2017-04-21,0.0060422187829589635
2017-04-24,0.0027525398720138483
2017-04-25,-0.0014971911854219089
2017-04-26,-0.005416322936460105
2017-04-27,0.006079241885992737
2017-04-28,-0.01007043499499316
2017-05-01,-0.005595177754037395
2017-05-02,0.008183907526794654
2017-05-03,-0.003297753331261699
2017-05-04,0.014762098863371875
2017-05-05,0.004765383738682516
2017-05-08,-0.006739653402199619
2017-05-09,-0.005529149215272144
2017-05-10,-0.0012636537837830142
2017-05-11,-0.003036606300120148
2017-05-12,0.005330184629611656
2017-05-15,0.004291774530240433
2017-05-16,-0.010055185777895548
2017-05-17,0.006094615946074189
2017-05-18,0.005047678087272356
2017-05-19,-0.001757946889528017
2017-05-22,0.015849137546951164
2017-05-23,0.01312494646765483
2017-05-24,0.005133506730663706
2017-05-25,0.01070038875689061
2017-05-26,-0.004812115491716118
2017-05-30,0.0026593069575631123
2017-05-31,0.0
2017-06-01,0.0038584259571654567
2017-06-02,0.0048042589718075845
2017-06-05,-0.004542270914970281
2017-06-06,-0.004322889139548036
2017-06-07,0.003618087479218879
2017-06-08,-0.008651657852227546
2017-06-09,0.00024237822753736538
2017-06-12,-0.0021815888549202578
2017-06-13,0.0019435092985777835
2017-06-14,0.0077568168579171815
2017-06-15,0.0024063062926975576
2017-06-16,0.012238935017102825
2017-06-19,-0.0075868393674513035
2017-06-20,-0.00047780979583911254
2017-06-21,-0.0009559591619123786
2017-06-22,-0.0050239106977163495
2017-06-23,-0.00336626385053973
2017-06-26,0.0057905507207267615
2017-06-27,-0.0136725725417699
2017-06-28,-0.006079747358725962
2017-06-29,-0.010276218536432902
2017-06-30,-0.00692263102670132
2017-07-03,-0.006970338340072768
2017-07-05,-0.0032588983414588713
2017-07-06,-0.002263646176777989
2017-07-07,0.0010084368239897668
2017-07-10,-0.0037771643519891596
2017-07-11,0.0007583838901925599
2017-07-12,0.007324745242348163
2017-07-13,-0.003761124869665511
2017-07-14,0.0060408029403435926
2017-07-17,0.0040029795895173415
2017-07-18,0.0037379989963379767
2017-07-19,0.005461461993987893
2017-07-20,0.012592690126200123
2017-07-21,0.009022214154147612
2017-07-24,-0.013049916874564249
2017-07-25,-0.007100917755195391
2017-07-26,0.007891691106651999
2017-07-27,0.004315147531435803
2017-07-28,-0.006383477526656023
2017-07-31,0.0014821809302423272
2017-08-01,0.007402038519786824
2017-08-02,0.0029393584368981873
2017-08-03,0.003418438455031314
2017-08-04,0.0
2017-08-07,0.004624096529421973
2017-08-08,0.007024917406806663
2017-08-09,-0.0014430781607809307
2017-08-10,0.002891265479247229
2017-08-11,-0.006245880943660853
2017-08-14,0.0072518007418658215
2017-08-15,0.00575950904277156
2017-08-16,0.004056343237120341
2017-08-17,-0.007366944179846846
2017-08-18,0.011252176890481413
2017-08-21,0.003787359303687454
2017-08-22,0.0075476312259001865
2017-08-23,0.006788235229768347
2017-08-24,-0.0034873027703407056
2017-08-25,0.00023317928886346095
2017-08-28,0.004898689447276006
2017-08-29,-0.00046465497729442085
2017-08-30,-0.006734637466769722
2017-08-31,-0.0007010100508838546
2017-09-01,-0.003977910495020609
2017-09-05,0.007986794452938373
2017-09-06,-0.007224561193730494
2017-09-07,0.008216002544174872
2017-09-08,0.005588318266994463
2017-09-11,0.009492487410639239
2017-09-12,-0.019495348183135808
2017-09-13,-0.007017593803537614
2017-09-14,0.01107204708905507
2017-09-15,-0.0004659335434495926
2017-09-18,-0.009557111408664887
2017-09-19,0.0009409538565989806
2017-09-20,-0.008934492748314815
2017-09-21,-0.0021353501799901142
2017-09-22,-0.007846024858206735
2017-09-25,0.012461366637059434
2017-09-26,0.0
2017-09-27,-0.01585802451781737
2017-09-28,0.0028858121514128143
2017-09-29,-0.0031177577826621006
2017-10-02,0.0007219489459719952
2017-10-03,-0.00528813241979742
2017-10-04,0.013774122507752562
2017-10-05,-0.001191304383143743
2017-10-06,0.0004769274578813043
2017-10-09,0.0016701342099505467
2017-10-10,0.00833524043244882
2017-10-11,0.0075580941466018015
2017-10-12,0.008204101194755342
2017-10-13,0.000930030406799176
2017-10-16,0.001626069214009318
2017-10-17,0.0074211496499352325
2017-10-18,-0.0013811803337402395
2017-10-19,0.010834340866697989
2017-10-20,0.0004563848304388607
2017-10-23,-0.0022798845077486307
2017-10-24,-0.006625394241598026
2017-10-25,-0.005289784983737222
2017-10-26,0.003005910520979427
2017-10-27,0.008529376845009207
2017-10-30,-0.005871233216007354
2017-10-31,0.0018527176232474574
2017-11-01,-0.004391913480913168
2017-11-02,-0.00023205490679423235
2017-11-03,0.0178821399261202
2017-11-06,-0.005475943768063707
2017-11-07,0.013305832240673832
2017-11-08,-0.0022637433313998923
2017-11-09,0.0006803677495159643
2017-11-10,-0.009523494318013692
2017-11-13,0.01419389145843808
2017-11-14,0.0198647528933793
2017-11-15,-0.010402781520300719
2017-11-16,-0.0017890998193604846
2017-11-17,-0.005153408912476842
2017-11-20,-0.003153518588082327
2017-11-21,-0.002485283214183176
2017-11-22,0.0009060606558184414
2017-11-24,0.0006789576818406751
2017-11-27,0.008819586792260026
2017-11-28,0.003810697579534228
2017-11-29,0.002679616491491732
2017-11-30,0.004677227393248495
2017-12-01,-0.006207127525743594
2017-12-04,-0.003123163914897309
2017-12-05,-0.007831722699981003
2017-12-06,0.004510782704291838
2017-12-07,0.0022452634565794938
2017-12-08,0.006720375829166292
2017-12-11,0.0031151967874767372
2017-12-12,-0.02373563895532571
2017-12-13,0.006362162140199024
2017-12-14,-0.007676572404801463
2017-12-15,0.010921656558827708
2017-12-18,-0.01868143080571638
2017-12-19,-0.019036516280386495
2017-12-20,-0.006078911265139264
2017-12-21,-0.004469739302156772
2017-12-22,0.004253754353908512
2017-12-26,-0.0072943868757667785
2017-12-27,0.005451565208635545
2017-12-28,0.005657731349874684
2017-12-29,-0.0011719920080227597
2018-01-02,-0.011734465815089856
2018-01-03,-0.008786704999971362
2018-01-04,-0.01173902688024564
2018-01-05,-0.004121096548643122
2018-01-08,0.011197029435408457
2018-01-09,-0.015165721613471517
2018-01-10,-0.017599621300365853
2018-01-11,-0.008708684495542518
2018-01-12,-0.007781171755206651
2018-01-16,0.0007593025102525797
2018-01-17,0.012638802310569686
2018-01-18,-0.00948583955507143
2018-01-19,-0.006804782969882406
2018-01-22,0.0035528121646934974
2018-01-23,0.01542343902529475
2018-01-24,-0.007719109961379478
2018-01-25,0.013550537300694998
2018-01-26,-0.0022278502641955855
2018-01-29,-0.017121460456931303
2018-01-30,-0.00035689129018090515
2018-01-31,0.012481007825361878
2018-02-01,-0.016855245799841212
2018-02-02,-0.004350184119823131
2018-02-05,-0.017733050403888728
2018-02-06,-0.01857677096815491
2018-02-07,-0.0002666187681216181
2018-02-08,-0.009600004804762419
2018-02-09,0.03446447935527819
2018-02-12,0.0015611984621004549
2018-02-13,0.003898593481468593
2018-02-14,-0.013461030221680992
2018-02-15,0.02466531880892764
2018-02-16,0.017925575654615056
2018-02-20,-0.015345861287075047
2018-02-21,-0.013285389010453508
2018-02-22,-0.000518159466802004
2018-02-23,0.021243509872417743
2018-02-26,0.0027903398856197192
2018-02-27,-0.018466899546040416
2018-02-28,-0.0038660689860445796
2018-03-01,-0.004139766255303989
2018-03-02,-0.007014487069951558
2018-03-05,0.018576394831328447
2018-03-06,-0.019521951239927504
2018-03-07,-0.002881780885222507
2018-03-08,0.00683090476374848
2018-03-09,0.010177590430736627
2018-03-12,0.012916384085883914
2018-03-13,0.0022955942214111236
2018-03-14,0.006106730889815948
2018-03-15,0.0030348022409616426
2018-03-16,0.011850858835811051
2018-03-19,-0.007475877529874775
2018-03-20,-0.003765612375809746
2018-03-21,-0.0005043779681568328
2018-03-22,0.004286385736655962
2018-03-23,-0.009539936347086497
2018-03-26,0.009885512927024775
2018-03-27,0.017319221677858376
2018-03-28,0.002220770846196096
2018-03-29,0.005908225377056153
2018-04-02,-0.001712964358355551
2018-04-03,0.0007351858811417422
2018-04-04,0.0024499931970720645
2018-04-05,0.010019719505001579
2018-04-06,-0.007501256257810285
2018-04-09,0.0007319986565617054
2018-04-10,-0.0073083285598334324
2018-04-11,0.0066252850936376895
2018-04-12,-0.012188723879616226
2018-04-13,0.014560677254443988
2018-04-16,0.011675842269006198
2018-04-17,0.006251702370160039
2018-04-18,-0.005974006493510209
2018-04-19,-0.001682378465002743
2018-04-20,0.00024046458126325554
2018-04-23,0.003611523421029883
2018-04-24,0.009834541539788466
2018-04-25,0.0030874708667956163
2018-04-26,0.014918583356415827
2018-04-27,0.012580688621164349
2018-04-30,-0.0025547035828346054
