Date,CPAY
2015-01-05,-0.043125222710188926
2015-01-06,-0.010641249076969506
2015-01-07,0.006748729095727102
2015-01-08,0.020319728139769344
2015-01-09,-0.017588229888514384
2015-01-12,-0.014907693097553243
2015-01-13,0.003182214387869031
2015-01-14,-0.014591902687949854
2015-01-15,-0.015094074767087573
2015-01-16,0.014817029731587938
2015-01-20,-0.01932434100095126
2015-01-21,0.00277324195135642
2015-01-22,0.02940326582521946
2015-01-23,0.010746636356221861
2015-01-26,0.0011191130092804702
2015-01-27,-0.01641972418181248
2015-01-28,-0.0034098953737264903
2015-01-29,0.0069142580877079585
2015-01-30,-0.0053801114001824635
2015-02-02,0.018220623192838126
2015-02-03,0.01460922950900101
2015-02-04,0.014950144808700161
2015-02-05,0.014594038756410743
2015-02-06,0.00381342115992922
2015-02-09,-0.02279391043708745
2015-02-10,-0.0029327014738854684
2015-02-11,0.003693777119603281
2015-02-12,0.01696998272791972
2015-02-13,0.007706700757785789
2015-02-17,0.01629322528820909
2015-02-18,0.0017013119642399488
2015-02-19,0.00685917846353723
2015-02-20,0.015052176681585205
2015-02-23,-0.005113474383911187
2015-02-24,0.008416401341165836
2015-02-25,-0.00012744821359111924
2015-02-26,-0.009748940712984266
2015-02-27,-0.012740563282097606
2015-03-02,0.004497180957730551
2015-03-03,0.0042175523998635445
2015-03-04,-0.01718681649337317
2015-03-05,0.021760551872409106
2015-03-06,-0.013704831475400803
2015-03-09,-0.0073715811436835255
2015-03-10,-0.026879575706195258
2015-03-11,0.006618462072425224
2015-03-12,0.0062394676735317844
2015-03-13,-0.011801500627372508
2015-03-16,0.013156985762822648
2015-03-17,-0.0007992166558986602
2015-03-18,0.014929389452132735
2015-03-19,-0.00505650301177718
2015-03-20,0.004290206447364886
2015-03-23,-0.009792359735169343
2015-03-24,0.005309637362979069
2015-03-25,-0.018551512087858102
2015-03-26,0.0015471258029955415
2015-03-27,-0.002216413677261553
2015-03-30,0.015280050550388724
2015-03-31,0.0005966739826166467
2015-04-01,0.01053535884694834
2015-04-02,0.0032784736608038045
2015-04-06,-0.0023527914729484234
2015-04-07,0.013495007531934444
2015-04-08,0.010083365593015037
2015-04-09,0.0016637518380215877
2015-04-10,0.00843293512114518
2015-04-13,-0.0029142014322477428
2015-04-14,0.0002541030960538926
2015-04-15,0.007495445527971656
2015-04-16,-0.0036567797038191685
2015-04-17,-0.011453506122730328
2015-04-20,0.013762603249803718
2015-04-21,-0.000820797045092081
2015-04-22,6.316043028942175e-05
2015-04-23,0.027867321719490468
2015-04-24,-0.002582061720702855
2015-04-27,0.007519731135330332
2015-04-28,-0.012296645558956043
2015-04-29,0.010963173155267292
2015-04-30,-0.014275222482715844
2015-05-01,-0.010939116871854337
2015-05-04,-0.016778722346622033
2015-05-05,-0.011632412412886817
2015-05-06,-0.009247236687954685
2015-05-07,0.0009790084845078262
2015-05-08,0.009520127204333262
2015-05-11,-0.007621805185031305
2015-05-12,-0.0039052727538350096
2015-05-13,0.001829678844551541
2015-05-14,0.01017478139884842
2015-05-15,-0.0034866253092544763
2015-05-18,0.0001943681483003168
2015-05-19,-0.005894852834772091
2015-05-20,-0.009383568215862281
2015-05-21,0.018352803629267056
2015-05-22,-0.003617321668013096
2015-05-26,-0.009011341261902395
2015-05-27,0.0050373169526782835
2015-05-28,-0.004621536752594468
2015-05-29,-0.00510069833008453
2015-06-01,0.01025369767879658
2015-06-02,0.0030579130125902854
2015-06-03,0.001232421636264469
2015-06-04,-0.01982377265155666
2015-06-05,0.022802358748545304
2015-06-08,-0.013117924260399816
2015-06-09,-0.009429036340336538
2015-06-10,0.0544024047722651
2015-06-11,0.011660715155198842
2015-06-12,0.0010534682660297001
2015-06-15,-0.001114229808481082
2015-06-16,0.010597463481649694
2015-06-17,-0.014227063347130864
2015-06-18,0.00839817171704893
2015-06-19,-0.00438005359119964
2015-06-22,0.00334589062627777
2015-06-23,0.0003706096467439579
2015-06-24,-0.012408233208621167
2015-06-25,0.0008126321182926333
2015-06-26,-0.0050590066548371615
2015-06-29,-0.024858798731978382
2015-06-30,0.00463500217379309
2015-07-01,-0.00044849459518547796
2015-07-02,0.00032045510102207686
2015-07-06,-0.003973309048088791
2015-07-07,-0.007077537367687015
2015-07-08,-0.00881285993911518
2015-07-09,0.004249436898236203
2015-07-10,0.004166391427026017
2015-07-13,0.01452191567691452
2015-07-14,0.0004472622082740685
2015-07-15,-0.006387327641760754
2015-07-16,0.002828506353251381
2015-07-17,-0.012820512820512775
2015-07-20,0.01025975214970587
2015-07-21,-0.007006018286812021
2015-07-22,-0.006408217088243129
2015-07-23,-0.01309442675463146
2015-07-24,0.0038286475016391375
2015-07-27,-0.01821532280560223
2015-07-28,0.01594098844859615
2015-07-29,0.013647200845027907
2015-07-30,0.0035121514545224386
2015-07-31,0.0034351809005721545
2015-08-03,-0.0029712355774783594
2015-08-04,-0.0007773718367001248
2015-08-05,-0.0016208505646809757
2015-08-06,0.03259944694199479
2015-08-07,0.006226058281647795
2015-08-10,0.0036250114440918857
2015-08-11,0.0035495831294694025
2015-08-12,0.0014273099288844016
2015-08-13,0.0011773604886442524
2015-08-14,0.005817832147094748
2015-08-17,0.00830721893513342
2015-08-18,-0.009642388778038802
2015-08-19,0.00036971628694271175
2015-08-20,-0.03449544764723833
2015-08-21,-0.030687843873991705
2015-08-24,-0.04225629222957705
2015-08-25,-0.018074288525245508
2015-08-26,0.030864979371587387
2015-08-27,0.02661425491492264
2015-08-28,0.0008596628414243579
2015-08-31,-0.014404603730226562
2015-09-01,-0.02976670912038959
2015-09-02,0.009051945463958155
2015-09-03,0.025200355853814083
2015-09-04,-0.009151094212392796
2015-09-08,0.03471760335993723
2015-09-09,-0.010098397265526526
2015-09-10,-0.004146405638340345
2015-09-11,0.0060802206317467355
2015-09-14,-0.00978775718447622
2015-09-15,0.018243332226259623
2015-09-16,0.0011075520415750884
2015-09-17,0.00592218951205048
2015-09-18,-0.008151709296241871
2015-09-21,0.021068395923133254
2015-09-22,-0.016034206046297905
2015-09-23,-0.0002596460848520721
2015-09-24,-0.028183722591479166
2015-09-25,0.0058136345570343195
2015-09-28,-0.048299256352008046
2015-09-29,-0.018359545429755708
2015-09-30,-0.02133409261961583
2015-10-01,0.002325296727021753
2015-10-02,0.021096154926816713
2015-10-05,0.02406815223818315
2015-10-06,-0.007834198833735151
2015-10-07,0.017189621293937973
2015-10-08,0.009342483225500464
2015-10-09,0.0018376389159477924
2015-10-12,-0.0032608406079508434
2015-10-13,-0.007701778035788642
2015-10-14,-0.007830204123384199
2015-10-15,0.004984432232013836
2015-10-16,0.0033064388895318597
2015-10-19,0.00830763312442806
2015-10-20,-0.00810297178578634
2015-10-21,-0.007414030648933756
2015-10-22,0.012241540336750845
2015-10-23,0.014689764194578236
2015-10-26,-0.010706325477760625
2015-10-27,-0.038252077234067094
2015-10-28,0.024274540705599756
2015-10-29,-0.00041454819570851953
2015-10-30,0.0013133506864662081
2015-11-02,0.0006212642379637145
2015-11-03,0.020696792432987943
2015-11-04,-0.02669818877809116
2015-11-05,0.07354164123535156
2015-11-06,0.011708374419244993
2015-11-09,-0.018733969246319204
2015-11-10,0.004691478562430573
2015-11-11,-0.006939537630692771
2015-11-12,-0.016261692226866464
2015-11-13,-0.025293749154146727
2015-11-16,0.011578782614334981
2015-11-17,-0.0016832749313780981
2015-11-18,0.023268340519519093
2015-11-19,-0.0009886230904136983
2015-11-20,0.004222467234427318
2015-11-23,0.0051244908014698165
2015-11-24,0.01130790029036488
2015-11-25,-0.006786472618107164
2015-11-27,-0.006051881869347131
2015-11-30,0.006350669018055921
2015-12-01,-0.0014312745500860702
2015-12-02,-0.009968067786439772
2015-12-03,-0.019807907558813787
2015-12-04,0.0105404992036644
2015-12-07,-0.0199974068574732
2015-12-08,0.0006102067658575461
2015-12-09,-0.0108401493045569
2015-12-10,0.005205441827643487
2015-12-11,-0.04735620883331704
2015-12-14,-0.003576282159581945
2015-12-15,0.015648610815985453
2015-12-16,0.019506639336227094
2015-12-17,-0.010121363700985708
2015-12-18,-0.017298032621687498
2015-12-21,0.007554144122474016
2015-12-22,0.005375544494186979
2015-12-23,0.023005517704392853
2015-12-24,-0.00048144778526670873
2015-12-28,-0.01025175637758391
2015-12-29,0.010705548980127322
2015-12-30,-0.0156132077996457
2015-12-31,-0.0013275743983268695
2016-01-04,-0.01609170860440734
2016-01-05,-0.027519094372509323
2016-01-06,-0.02997946043732569
2016-01-07,-0.031358386456139975
2016-01-08,0.005914354138801148
2016-01-11,-0.028624455403690408
2016-01-12,-0.010114659666776049
2016-01-13,-0.05334296568172037
2016-01-14,0.02005773336310912
2016-01-15,-0.015497359048330606
2016-01-19,-0.02801290695160763
2016-01-20,0.0004353770345855157
2016-01-21,0.016100943860339445
2016-01-22,0.059186326870315886
2016-01-25,-0.03760311651441195
2016-01-26,0.009494977171115915
2016-01-27,-0.017646102524990437
2016-01-28,-0.0044060045573383055
2016-01-29,0.04544677734374991
2016-02-01,-0.008791877514302993
2016-02-02,-0.03293365691422956
2016-02-03,0.03524417431744298
2016-02-04,0.0233798067140798
2016-02-05,-0.007935854619395055
2016-02-08,-0.051632185515111395
2016-02-09,-0.029820225935897615
2016-02-10,0.009835734523341078
2016-02-11,-0.013914240402166378
2016-02-12,0.03589381529880997
2016-02-16,0.06087179960504607
2016-02-17,0.023192355152017896
2016-02-18,-0.004000016754748814
2016-02-19,0.007717169646580313
2016-02-22,0.014222021161747422
2016-02-23,-0.026350186581881818
2016-02-24,0.013848162796315178
2016-02-25,-0.003824522966312527
2016-02-26,0.002899026518408343
2016-02-29,-0.002421855926513672
2016-03-01,0.05388052902551688
2016-03-02,0.004978807553536635
2016-03-03,0.0182638355543987
2016-03-04,0.0023236660360823613
2016-03-07,0.026878263759165133
2016-03-08,-0.041766600391664466
2016-03-09,0.005742885710754875
2016-03-10,-0.01098096583438879
2016-03-11,0.034714929465093025
2016-03-14,-0.0020029958705538586
2016-03-15,0.0032973029315448432
2016-03-16,0.0032149528064420174
2016-03-17,0.01687790306289605
2016-03-18,0.032005095168406106
2016-03-21,-0.003868127862770354
2016-03-22,0.0004769216392175313
2016-03-23,-0.005174959169803817
2016-03-24,-0.0016427480023102348
2016-03-28,-0.0007541519943182751
2016-03-29,0.013104656343803534
2016-03-30,0.000677169458531024
2016-03-31,0.00670009156719531
2016-04-01,-0.0007394999015231107
2016-04-04,0.002825606637983924
2016-04-05,-0.02435264284360117
2016-04-06,0.008732753465045207
2016-04-07,-0.013974117889594018
2016-04-08,0.007120627879417585
2016-04-11,0.006383909811418675
2016-04-12,0.016165303235256667
2016-04-13,0.019667123228603423
2016-04-14,-0.005858727984945911
2016-04-15,-0.0009933065225107285
2016-04-18,0.010671443378128309
2016-04-19,-0.0026888012513648363
2016-04-20,0.007430719863215751
2016-04-21,0.001827668308580055
2016-04-22,0.005147306273869834
2016-04-25,-0.0052505188057374585
2016-04-26,0.0007168031118143237
2016-04-27,0.01523732647189635
2016-04-28,-0.013661758917206335
2016-04-29,0.005852476938668971
2016-05-02,0.005883137478657652
2016-05-03,-0.004691790890937186
2016-05-04,-0.013818929234237554
2016-05-05,-0.006940790663443552
2016-05-06,-0.0015166225819206458
2016-05-09,-0.00845274279341357
2016-05-10,0.014918452109351055
2016-05-11,-0.0025592190511875
2016-05-12,-0.007039521869860232
2016-05-13,-0.03677193442188065
2016-05-16,0.007016019943692164
2016-05-17,-0.009699441449084745
2016-05-18,0.008070066239649343
2016-05-19,-0.004584318829461309
2016-05-20,0.009417173606069973
2016-05-23,-0.0021791440988648825
2016-05-24,0.016037713253892694
2016-05-25,0.008866147381367151
2016-05-26,-0.005925428813125189
2016-05-27,0.005759832726633496
2016-05-31,-0.008523665145529602
2016-06-01,0.007589528426655834
2016-06-02,0.016397756199302504
2016-06-03,-0.013378760121281807
2016-06-06,0.022400924371827502
2016-06-07,-0.006241411288706478
2016-06-08,-0.0030095302289726567
2016-06-09,-0.015683439853145575
2016-06-10,-0.017733357747395817
2016-06-13,-0.009569727821058582
2016-06-14,-0.013293957924930044
2016-06-15,0.004653088015731166
2016-06-16,-0.004216788296068197
2016-06-17,0.0020826313460751145
2016-06-20,0.005126360949678999
2016-06-21,0.0067545041771579495
2016-06-22,-0.013007524200749576
2016-06-23,0.015467821015894279
2016-06-24,-0.03353817355205657
2016-06-27,-0.04820133620355438
2016-06-28,0.033860530337820105
2016-06-29,0.028011271097827306
2016-06-30,0.0
2016-07-01,-0.0026549631094027193
2016-07-05,-0.02269706124808446
2016-07-06,0.0007168382729074718
2016-07-07,0.0038678696638640986
2016-07-08,0.025972169448233995
2016-07-11,-0.0006953950163109957
2016-07-12,0.044331512345718416
2016-07-13,-0.002598956390734042
2016-07-14,0.014565430355050424
2016-07-15,-0.009219684550549556
2016-07-18,-0.000332356615301288
2016-07-19,-0.001329766997064108
2016-07-20,0.011185139605224048
2016-07-21,-0.012444030345579171
2016-07-22,0.012067454445664705
2016-07-25,-0.004216069675770817
2016-07-26,0.005689339703073504
2016-07-27,-0.008354191795605703
2016-07-28,0.00935325812344523
2016-07-29,-0.0031546462590396063
2016-08-01,0.0041535134047583355
2016-08-02,-0.011292766386142405
2016-08-03,0.020784945606808103
2016-08-04,0.006960656108071728
2016-08-05,0.048646646196091936
2016-08-08,0.007084732901640134
2016-08-09,-0.0028140130325571278
2016-08-10,-0.0028832662814636256
2016-08-11,0.013412132549634581
2016-08-12,-0.001578402773853682
2016-08-15,0.027240639332658523
2016-08-16,-0.00562328006696744
2016-08-17,0.0013096089857087545
2016-08-18,0.0020212610684271493
2016-08-19,-0.005873660487920929
2016-08-22,-0.0008951653059789955
2016-08-23,0.006152552157968838
2016-08-24,-0.01436712261855455
2016-08-25,-0.001325148867856174
2016-08-26,0.004644175261085959
2016-08-29,-0.002641546629398972
2016-08-30,-0.0003009874814190461
2016-08-31,-0.011319875132979274
2016-09-01,0.021132772747839423
2016-09-02,-0.0002385238061046735
2016-09-06,0.001014127328005321
2016-09-07,0.0009535378974934172
2016-09-08,-0.0019052590582704365
2016-09-09,-0.04050341989295003
2016-09-12,0.01827781828447761
2016-09-13,-0.01550762189540833
2016-09-14,0.007255802598110428
2016-09-15,0.004125096518277305
2016-09-16,0.008706837947334067
2016-09-19,0.024375478083542124
2016-09-20,-0.005162653417513208
2016-09-21,0.019206688565054808
2016-09-22,0.00725701134545953
2016-09-23,-0.009180186075483987
2016-09-26,0.0013487112483752117
2016-09-27,0.00404077338722697
2016-09-28,0.017672784095829286
2016-09-29,-0.010430949736333739
2016-09-30,0.006197104382805518
2016-10-03,-0.005871116322776704
2016-10-04,-0.00833768968460491
2016-10-05,0.011093558995081354
2016-10-06,0.007969076037444678
2016-10-07,-0.012088230154461255
2016-10-10,0.012410109947519787
2016-10-11,-0.020105364131182912
2016-10-12,0.005260968363546503
2016-10-13,-0.01878232078043507
2016-10-14,0.01576382788151598
2016-10-17,0.005600972859117981
2016-10-18,0.006962154467352155
2016-10-19,0.004551789329538147
2016-10-20,-0.009807895922022025
2016-10-21,0.006139930273061145
2016-10-24,0.01053541659876922
2016-10-25,-0.014983221677790537
2016-10-26,-0.006188502621175873
2016-10-27,0.009777062549490179
2016-10-28,0.0025358910456820816
2016-10-31,0.007760886043115756
2016-11-01,-0.01494586611731541
2016-11-02,-0.119643208707513
2016-11-03,-0.021444610406550102
2016-11-04,0.008671743698287049
2016-11-07,-0.013728740531136041
2016-11-08,0.005405687974014528
2016-11-09,0.008266758799852392
2016-11-10,-0.023530187166811545
2016-11-11,-0.01904572626323009
2016-11-14,-0.003479471194283268
2016-11-15,0.012220670651498011
2016-11-16,0.004691327691528802
2016-11-17,0.03481419965280841
2016-11-18,-0.0033178501003667815
2016-11-21,0.014114583349206677
2016-11-22,0.00452985260924077
2016-11-23,0.0015685608900100068
2016-11-25,0.00261007436531413
2016-11-28,-0.0253823237969788
2016-11-29,-0.00040065147641898946
2016-11-30,-0.0023382062783560142
2016-12-01,-0.025913989634976375
2016-12-02,0.0002062196950927131
2016-12-05,0.030309303519651998
2016-12-06,-0.003068552482354825
2016-12-07,0.018333928063665184
2016-12-08,0.008213417306969673
2016-12-09,0.0007820328159426904
2016-12-12,-0.017387328805644975
2016-12-13,-0.0025184232510413462
2016-12-14,0.0032556342505334346
2016-12-15,-0.01026492087256825
2016-12-16,-0.009434618206099366
2016-12-19,-0.03431496083931174
2016-12-20,0.00545606283341904
2016-12-21,-0.01259226901496735
2016-12-22,0.0033115003519852415
2016-12-23,0.007303431106028713
2016-12-27,0.0034159943253986302
2016-12-28,-0.014381936849622301
2016-12-29,0.0019033150380602937
2016-12-30,-0.004291849640436718
2017-01-03,0.022116941277060986
2017-01-04,0.016591837238451257
2017-01-05,0.002856158859088742
2017-01-06,0.0063063176787354625
2017-01-09,-0.0036387689241380583
2017-01-10,0.0007439511017008904
2017-01-11,0.003581798843850459
2017-01-12,0.0032997002906671735
2017-01-13,0.011410140852167405
2017-01-17,-0.0061052369370226955
2017-01-18,0.017426724550287487
2017-01-19,-0.01391265460062785
2017-01-20,-6.651475576546773e-05
2017-01-23,-0.0029284688279950233
2017-01-24,0.006074385401104276
2017-01-25,0.0001327247365905393
2017-01-26,-0.01784531208291773
2017-01-27,0.0008780116267743665
2017-01-30,-0.0014845861302975605
2017-01-31,-0.003176542304516361
2017-02-01,-0.007797200572527863
2017-02-02,0.011685163022137068
2017-02-03,0.018034435082124878
2017-02-06,-0.02003718317410752
2017-02-07,0.007109025548089676
2017-02-08,0.01680672268907557
2017-02-09,0.10981818585356407
2017-02-10,0.006255230834862013
2017-02-13,-0.0039074279071691365
2017-02-14,-0.005289743772056044
2017-02-15,0.0018522798605593582
2017-02-16,-0.0067394578347517164
2017-02-17,-0.0004202718160882801
2017-02-21,0.0006007454963794512
2017-02-22,0.003121744556688011
2017-02-23,0.007660535084987652
2017-02-24,0.001959980047662402
2017-02-27,0.0069947122460964906
2017-02-28,0.0007063522117878307
2017-03-01,-0.030882352941176472
2017-03-02,-0.012928709455614529
2017-03-03,0.012052679699410707
2017-03-06,-0.005529248098098294
2017-03-07,-0.002871639432768691
2017-03-08,-0.012316143041800398
2017-03-09,0.0
2017-03-10,-0.006141854197960761
2017-03-13,-0.00218471193129699
2017-03-14,-0.004128893568399183
2017-03-15,0.016521168681937315
2017-03-16,0.013409949763489637
2017-03-17,-0.010732420919995378
2017-03-20,-0.013930805438912452
2017-03-21,-0.021879102164731545
2017-03-22,0.013612864230812427
2017-03-23,-0.0015132754346012245
2017-03-24,-0.0092195422344028
2017-03-27,-0.0035691369048950206
2017-03-28,0.007419749835495093
2017-03-29,-0.031746031746031744
2017-03-30,-0.028852418993340123
2017-03-31,0.022484715969141256
2017-04-03,-0.00845274279341357
2017-04-04,-0.056942977958848506
2017-04-05,0.003177944412751099
2017-04-06,0.024076016159599645
2017-04-07,0.005499436619541109
2017-04-10,0.00034185444928724884
2017-04-11,-0.005194161615512782
2017-04-12,-0.009205800771954653
2017-04-13,-0.01289696709615995
2017-04-17,0.013908371165004763
2017-04-18,-0.004780396694697098
2017-04-19,-0.00327184991766738
2017-04-20,0.04574663630965348
2017-04-21,-0.013824832194588521
2017-04-24,0.017404794810317092
2017-04-25,-0.009119318086596717
2017-04-26,0.016928686431066042
2017-04-27,-0.0378518351268643
2017-04-28,-0.030964604846061672
2017-05-01,0.049879504864509316
2017-05-02,-0.06870018341852091
2017-05-03,-0.04884061951568164
2017-05-04,0.006475743860185457
2017-05-05,0.009764539248906301
2017-05-08,0.009070515511463428
2017-05-09,0.0020800741254534127
2017-05-10,0.024760889265353025
2017-05-11,-0.012804666630827688
2017-05-12,0.014436361314599466
2017-05-15,0.012208354625607987
2017-05-16,-0.003925119983830827
2017-05-17,-0.027154892498627903
2017-05-18,-0.017454670338006073
2017-05-19,0.017764748160790322
2017-05-22,0.009500725854466374
2017-05-23,-0.008025140765577699
2017-05-24,0.02537322142582199
2017-05-25,0.011763013995030658
2017-05-26,0.037643539277590454
2017-05-30,-0.006353711189487132
2017-05-31,-0.007907103520138792
2017-06-01,0.02294000257397566
2017-06-02,0.005081300602887584
2017-06-05,0.012200859346987558
2017-06-06,-0.022043137172811478
2017-06-07,-0.008648309292991763
2017-06-08,-0.0006869494591137393
2017-06-09,-0.01058560167280298
2017-06-12,-0.007989503513740503
2017-06-13,0.031164734339009348
2017-06-14,-0.004618363958169502
2017-06-15,-0.013987466470434584
2017-06-16,-0.0006919303060510806
2017-06-19,-0.0060245852358830065
2017-06-20,-0.018879696125358114
2017-06-21,-0.006035689075225115
2017-06-22,0.007358185531750605
2017-06-23,0.02177155835624056
2017-06-26,-0.004164395446213165
2017-06-27,-0.0024393006352688706
2017-06-28,0.028994576642976888
2017-06-29,-0.008690920626737597
2017-06-30,-0.012260227987211048
2017-07-03,0.008043744187751667
2017-07-05,6.88571642100122e-05
2017-07-06,-0.00839180891269431
2017-07-07,0.006520549511149332
2017-07-10,-0.0022054259873045545
2017-07-11,0.008702821642903036
2017-07-12,0.0028760164820842427
2017-07-13,0.02075647375922851
2017-07-14,-0.0031438208742683438
2017-07-17,-0.009058619838780868
2017-07-18,0.00988628647261991
2017-07-19,0.0029502644710135417
2017-07-20,-0.003877535926960163
2017-07-21,-0.005033557046979831
2017-07-24,0.0007419939989987689
2017-07-25,0.01442436897306898
2017-07-26,0.021594684385382035
2017-07-27,-0.012748011147103666
2017-07-28,0.0017129572246232794
2017-07-31,6.573171085388907e-05
2017-08-01,0.014073388294142397
2017-08-02,-0.00012972939595878863
2017-08-03,0.0
2017-08-04,-0.057854446703099804
2017-08-07,-0.01927569805075946
2017-08-08,-0.0003509971177962923
2017-08-09,-0.015307969092836604
2017-08-10,-0.010625331810392269
2017-08-11,0.004180494508364996
2017-08-14,0.017657129814480754
2017-08-15,0.010156597924985578
2017-08-16,0.0013266473941264678
2017-08-17,-0.009692485559957387
2017-08-18,0.004717632367197577
2017-08-21,0.00392457459536244
2017-08-22,-0.006561971667757405
2017-08-23,-0.0011243318449464246
2017-08-24,0.002110468270412058
2017-08-25,-0.00014043013611442223
2017-08-28,0.004423259953727721
2017-08-29,-0.002166905940752417
2017-08-30,0.0029421938279881044
2017-08-31,0.004190864784447301
2017-09-01,0.0010432906171451428
2017-09-05,-0.01827407529372793
2017-09-06,-0.006582155283268221
2017-09-07,0.011755442357576307
2017-09-08,0.01647779513551817
2017-09-11,0.012123310883305649
2017-09-12,-0.008008305125636994
2017-09-13,-0.0011729674845537552
2017-09-14,-0.005180989420143889
2017-09-15,0.007013469926749227
2017-09-18,0.04268378333361911
2017-09-19,0.01355722308013596
2017-09-20,-0.014746147643474816
2017-09-21,-0.002384110002328188
2017-09-22,0.02011417147884753
2017-09-25,0.01080239267188876
2017-09-26,-0.003927126782725665
2017-09-27,-0.0027792653256053512
2017-09-28,0.002657357443454078
2017-09-29,0.0004525360413689672
2017-10-02,-6.467510078622674e-05
2017-10-03,0.0015508238671684271
2017-10-04,0.021870963804183408
2017-10-05,-0.004103755912551965
2017-10-06,0.019145358872215468
2017-10-09,0.00870869123607676
2017-10-10,-0.003761720501823662
2017-10-11,0.000123827125243281
2017-10-12,-0.007550913940698067
2017-10-13,0.0016837480723110865
2017-10-16,0.0004358568443965094
2017-10-17,0.012135147915958377
2017-10-18,0.020413227598856443
2017-10-19,-0.011569133225239558
2017-10-20,0.0039014838810198516
2017-10-23,-6.0690474134372785e-05
2017-10-24,-0.005101089131177461
2017-10-25,0.003479167790143123
2017-10-26,-0.001581475161122281
2017-10-27,0.007493577020304398
2017-10-30,-0.010098556075797682
2017-10-31,0.009590759642562174
2017-11-01,-0.0058087171843024255
2017-11-02,0.10954902481561479
2017-11-03,-0.019252890976030224
2017-11-06,0.0059283978775264146
2017-11-07,-0.01590125987237967
2017-11-08,-0.005932220631400087
2017-11-09,0.005967621881043161
2017-11-10,0.020056514416710858
2017-11-13,0.004818582677830863
2017-11-14,-0.015103106167008495
2017-11-15,-0.012312497416731683
2017-11-16,0.012296000801674367
2017-11-17,0.00022394932151548197
2017-11-20,0.00022381378692926113
2017-11-21,0.0066581014370992175
2017-11-22,-0.00711426629792955
2017-11-24,0.008620652101401838
2017-11-27,-0.008935427999819834
2017-11-28,0.008736055858256986
2017-11-29,-0.003386446421008049
2017-11-30,0.013090412147940489
2017-12-01,-0.005663379375103639
2017-12-04,0.015262164463153649
2017-12-05,0.0014705283480200837
2017-12-06,0.0033175647280720977
2017-12-07,0.0067216257690911885
2017-12-08,0.0038229132587308534
2017-12-11,0.0144827136893515
2017-12-12,0.0008459176185156014
2017-12-13,0.0023244886523987596
2017-12-14,-0.0064828743753591045
2017-12-15,0.008541117296294809
2017-12-18,0.0029982224164941673
2017-12-19,-0.009544745832481105
