Date,GPC
2015-05-27,0.003132863333786373
2015-05-28,-0.004953089313602832
2015-05-29,-0.02099386247335311
2015-06-01,-0.0026523676866351265
2015-06-02,0.001218783288869707
2015-06-03,0.011423801971413461
2015-06-04,0.00275505494028927
2015-06-05,0.005823864557068736
2015-06-08,-0.007538641788963574
2015-06-09,-0.0067145109765579525
2015-06-10,0.013299118125869924
2015-06-11,-0.00634405521227821
2015-06-12,-0.00011003614737814527
2015-06-15,-0.0038526965461304075
2015-06-16,0.0035362879720244322
2015-06-17,0.004184558211957512
2015-06-18,0.01579102970570645
2015-06-19,-0.0045340271060121395
2015-06-22,0.000759443887673239
2015-06-23,-0.00010855134428988666
2015-06-24,-0.005635693881514303
2015-06-25,-0.0016349053511727218
2015-06-26,0.005131240313976271
2015-06-29,-0.030303211048847145
2015-06-30,0.0028000751789771794
2015-07-01,0.012621381720635316
2015-07-02,-0.006948711718763545
2015-07-06,-0.005998102295318941
2015-07-07,-0.0005589963294203582
2015-07-08,-0.017777133961607405
2015-07-09,0.004781190111403211
2015-07-10,0.008043100845106288
2015-07-13,0.016857668892419575
2015-07-14,-0.002983799341938931
2015-07-15,0.003103771276001588
2015-07-16,0.0041992436304165714
2015-07-17,-0.0025310573812284964
2015-07-20,-0.020189660240688134
2015-07-21,-0.010584421964278667
2015-07-22,-0.00034118782899217326
2015-07-23,0.0014800657693807562
2015-07-24,-0.012390872944767484
2015-07-27,-0.008056954807964423
2015-07-28,0.010559080165815748
2015-07-29,0.015156761041339228
2015-07-30,0.002262149621884202
2015-07-31,0.0038367220552526504
2015-08-03,-0.004946266530857613
2015-08-04,-0.0006776713383629396
2015-08-05,0.006557334828333206
2015-08-06,-0.0035947358537378182
2015-08-07,-0.008228707607178198
2015-08-10,0.01307099034251702
2015-08-11,-0.01279029845969426
2015-08-12,-0.00397760061283825
2015-08-13,0.0047922981610357684
2015-08-14,0.004655919187766422
2015-08-17,-0.001808515321916948
2015-08-18,-0.004642162735839284
2015-08-19,-0.005688877596980002
2015-08-20,-0.0196796997411971
2015-08-21,-0.026260243998407096
2015-08-24,-0.026849289921476727
2015-08-25,-0.02044574311573011
2015-08-26,0.019238419424281394
2015-08-27,0.03047085000807015
2015-08-28,0.002154586367082212
2015-08-31,-0.002627336975632777
2015-09-01,-0.02742873318820438
2015-09-02,0.01321611917044585
2015-09-03,0.002694481230008927
2015-09-04,-0.011603883847500662
2015-09-08,0.03361327977865036
2015-09-09,-0.0077717199941210735
2015-09-10,0.0021689031256917346
2015-09-11,0.0031266327207384315
2015-09-14,-0.004674574967156286
2015-09-15,0.02239887853075273
2015-09-16,0.013663103889636652
2015-09-17,-0.011620256863898115
2015-09-18,-0.02127891579416985
2015-09-21,0.0054052920362199774
2015-09-22,-0.012424743786120795
2015-09-23,0.00036281482030475765
2015-09-24,0.008586188378025383
2015-09-25,0.00671450989432687
2015-09-28,-0.015483236581135817
2015-09-29,-0.0014520529195604093
2015-09-30,0.0042403398483488175
2015-10-01,-0.01701022213247194
2015-10-02,0.007363550884524228
2015-10-05,0.021320887874487715
2015-10-06,-0.011452128772579617
2015-10-07,0.019548511667128565
2015-10-08,0.017398970679310066
2015-10-09,-0.004537108766389686
2015-10-12,-0.00420713443663967
2015-10-13,-0.009858003016777084
2015-10-14,-0.012326731228309296
2015-10-15,0.004679943462794878
2015-10-16,-0.005255480612164964
2015-10-19,0.01657099783010607
2015-10-20,0.012047804967197484
2015-10-21,0.0046687897969126535
2015-10-22,0.026254583340319382
2015-10-23,0.00962159793220807
2015-10-26,0.00807321020209173
2015-10-27,-0.014570398316299582
2015-10-28,0.016930007530751023
2015-10-29,0.001221086429754381
2015-10-30,0.0060965315488124006
2015-11-02,0.012009867126506979
2015-11-03,-0.002939667212046526
2015-11-04,-0.002839010233374961
2015-11-05,0.006899180564126972
2015-11-06,-0.026427784511691366
2015-11-09,-0.006813660873694505
2015-11-10,0.009784784239366351
2015-11-11,-0.004455353720214217
2015-11-12,-0.023719175691571226
2015-11-13,-0.016387303069975045
2015-11-16,0.02295202216123804
2015-11-17,0.0028474354631298215
2015-11-18,0.004088522723860066
2015-11-19,0.006786762371534527
2015-11-20,0.013818446774335191
2015-11-23,0.0022166010320576746
2015-11-24,-0.00862494372829059
2015-11-25,0.010261267323585344
2015-11-27,0.003311919433582
2015-11-30,-0.0027510444684816227
2015-12-01,-0.00021993788731344832
2015-12-02,-0.014834648851231647
2015-12-03,-0.006091252904298128
2015-12-04,0.01066754637674161
2015-12-07,0.0004493192734218443
2015-12-08,-0.004825987791249875
2015-12-09,-0.015788782889482267
2015-12-10,0.0034374054170780433
2015-12-11,-0.026492943895605192
2015-12-14,0.010557505575596648
2015-12-15,-0.0005806202909687253
2015-12-16,0.012078911972348783
2015-12-17,-0.014573998253310516
2015-12-18,-0.026668265174186745
2015-12-21,0.004785751765287838
2015-12-22,0.010121299466278488
2015-12-23,0.016503256929453647
2015-12-24,-0.0015071669771287155
2015-12-28,0.007549305429671804
2015-12-29,0.008530051039332687
2015-12-30,-0.007086445468742264
2015-12-31,-0.011281340583054855
2016-01-04,-0.021655191248220906
2016-01-05,0.00356988352234322
2016-01-06,-0.019802757547762395
2016-01-07,-0.021534065053196327
2016-01-08,-0.028684856979134588
2016-01-11,0.006491702714314096
2016-01-12,0.007208900859880352
2016-01-13,-0.0281264378471483
2016-01-14,0.014212002262295576
2016-01-15,-0.0003820026747211047
2016-01-19,-0.0020393184532323527
2016-01-20,0.009321963766273367
2016-01-21,0.0022771816644484577
2016-01-22,0.006437935641901538
2016-01-25,-0.005392956825668205
2016-01-26,0.034678457478729774
2016-01-27,-0.00036590237052813723
2016-01-28,0.016215958241796224
2016-01-29,0.03383293055390779
2016-02-01,-0.026226959429983987
2016-02-02,-0.014778103851885493
2016-02-03,0.014152382439774014
2016-02-04,0.026121474811473533
2016-02-05,-0.01418084209061854
2016-02-08,0.005423624080574063
2016-02-09,0.013135184458504812
2016-02-10,-0.001968160404724917
2016-02-11,0.0025513769064406944
2016-02-12,0.01642792458422826
2016-02-16,0.019917753242385094
2016-02-17,0.004575800219701165
2016-02-18,0.008553365273528568
2016-02-19,0.014098826152237676
2016-02-22,0.003475077170709273
2016-02-23,-0.0069267366479507375
2016-02-24,-0.007738742703411905
2016-02-25,0.009116638090233886
2016-02-26,-0.006639589371332355
2016-02-29,-0.012163304068981362
2016-03-01,0.03194738120251461
2016-03-02,0.01264454884382471
2016-03-03,0.004169101151751287
2016-03-04,-0.0029809910428276742
2016-03-07,0.009076311845320761
2016-03-08,-0.0066665634478946245
2016-03-09,0.0007456180624492159
2016-03-10,-0.00021296582565999422
2016-03-11,0.015438542350651563
2016-03-14,-0.003879227752936698
2016-03-15,-0.0012631181038477157
2016-03-16,0.007272009733358509
2016-03-17,0.029716829972904257
2016-03-18,-0.0036586561038235432
2016-03-21,-0.005405304990943605
2016-03-22,-0.005845078724184938
2016-03-23,0.006911214217354855
2016-03-24,0.0010241780448649873
2016-03-28,0.0012281636315671918
2016-03-29,0.007869811987180508
2016-03-30,0.005171828367850573
2016-03-31,0.002421332306143942
2016-04-01,0.003623175339688256
2016-04-04,-0.014139548365286303
2016-04-05,-0.006001405055913178
2016-04-06,0.003274831405054579
2016-04-07,-0.011525917298794708
2016-04-08,0.0028893247502626007
2016-04-11,-0.004115963858660532
2016-04-12,0.008265333068983027
2016-04-13,0.01783005713092134
2016-04-14,-0.009161325891670402
2016-04-15,0.009957179446053122
2016-04-18,0.0043256526855064426
2016-04-19,-0.029550145066251865
2016-04-20,-0.004025575550045346
2016-04-21,-0.003108930042833302
2016-04-22,0.006133673034054654
2016-04-25,0.001240195115529641
2016-04-26,0.013621961374672198
2016-04-27,0.00010194417472142447
2016-04-28,-0.009060555557356853
2016-04-29,-0.014074516561394579
2016-05-02,0.008231931531005765
2016-05-03,-0.0038239112232113515
2016-05-04,-0.003320017603775871
2016-05-05,-0.001144928157856051
2016-05-06,0.010837890307551445
2016-05-09,0.00010302114642435356
2016-05-10,0.009690069620346575
2016-05-11,-0.018682919180845192
2016-05-12,0.01029940266094731
2016-05-13,-0.010709748504221461
2016-05-16,0.009055924834860285
2016-05-17,-0.02692343983696155
2016-05-18,-0.0015905338650025191
2016-05-19,-0.0074322726937904315
2016-05-20,0.0070603234418176175
2016-05-23,-0.004461828009910129
2016-05-24,0.0169653240272174
2016-05-25,0.010282299836587683
2016-05-26,0.00031185921949195006
2016-05-27,0.007682654604291628
2016-05-31,-0.0014425323595581574
2016-06-01,0.0004986888877616114
2016-06-02,0.006437332112551486
2016-06-03,-0.007943617125976687
2016-06-06,0.008423786577394177
2016-06-07,0.005155896678990857
2016-06-08,0.0022570593196651334
2016-06-09,-0.004708770079212776
2016-06-10,-0.007508041825013856
2016-06-13,-0.014300203993009797
2016-06-14,0.0048357849332199
2016-06-15,0.003975778777905115
2016-06-16,0.006565168632158391
2016-06-17,0.0033130639173351017
2016-06-20,0.007223032341349578
2016-06-21,-0.0006147524588325792
2016-06-22,0.0041007018468004475
2016-06-23,0.014905198557006116
2016-06-24,-0.025751560788796812
2016-06-27,-0.015901066202198666
2016-06-28,0.02203338514897424
2016-06-29,0.01817050351432803
2016-06-30,0.020871334040619915
2016-07-01,0.00879028371514301
2016-07-05,-0.009203325353375647
2016-07-06,0.020356069549366973
2016-07-07,-0.0030994412772435975
2016-07-08,0.019720531609548564
2016-07-11,0.002572043056929374
2016-07-12,-0.0005699004989612177
2016-07-13,-0.00779630835635492
2016-07-14,-0.005078764663316693
2016-07-15,-0.00837868032309741
2016-07-18,-0.009518214159386473
2016-07-19,-0.021965110148351785
2016-07-20,0.0027069110429205345
2016-07-21,-0.012299006264017032
2016-07-22,0.011338491866593303
2016-07-25,0.005705482624733804
2016-07-26,0.005374783532745564
2016-07-27,0.00712832721249379
2016-07-28,0.008945100805477946
2016-07-29,-0.0038971513415763104
2016-08-01,-0.0025427738202783434
2016-08-02,-0.013826548807763794
2016-08-03,0.0015907299457984525
2016-08-04,0.000694931056479664
2016-08-05,0.008928679132740758
2016-08-08,-0.0023595343647410116
2016-08-09,-0.006998203023204197
2016-08-10,0.004565558595554409
2016-08-11,0.007805780278166141
2016-08-12,-0.00490203014740298
2016-08-15,0.010049096211491415
2016-08-16,-0.004584030056595689
2016-08-17,0.004311427943152424
2016-08-18,0.008488612097550252
2016-08-19,0.004257072062158862
2016-08-22,-0.007996150114670808
2016-08-23,0.01029416692036067
2016-08-24,0.0039411524007921805
2016-08-25,-0.0025850958542298352
2016-08-26,-0.008159730015171562
2016-08-29,0.017130941421028778
2016-08-30,-0.013226700952783
2016-08-31,-0.008485753248232752
2016-09-01,0.0018476250177867914
2016-09-02,0.0038831543193722506
2016-09-06,-0.016923025447871054
2016-09-07,-0.006950014951026318
2016-09-08,-0.005782549805603221
2016-09-09,-0.0273768912047333
2016-09-12,0.016186986795972524
2016-09-13,-0.014813041750818434
2016-09-14,-0.0037073552240460828
2016-09-15,0.001550411837345056
2016-09-16,0.002683348822574372
2016-09-19,0.015131352208280768
2016-09-20,0.001317989258696306
2016-09-21,0.011949231208538302
2016-09-22,0.015410989197623737
2016-09-23,-0.02808698599759607
2016-09-26,-0.0011157196361776256
2016-09-27,0.019287626435091187
2016-09-28,0.0032865115400093625
2016-09-29,-0.01151458905570013
2016-09-30,0.0087366380843803
2016-10-03,-0.006172355450704048
2016-10-04,-0.01442447936881519
2016-10-05,0.005284979937879575
2016-10-06,0.003134278886474995
2016-10-07,-0.009574405111312023
2016-10-10,0.0015260728685053682
2016-10-11,-0.01148164562336984
2016-10-12,0.008222996304628527
2016-10-13,-0.00397593332751911
2016-10-14,0.003172995987587024
2016-10-17,-0.0018364668646301263
2016-10-18,-0.01512847897590286
2016-10-19,-0.04390184679216336
2016-10-20,-0.02833316718651957
2016-10-21,0.012065821833100232
2016-10-24,0.004746693571933358
2016-10-25,-0.005822976255965395
2016-10-26,0.0062990520976706765
2016-10-27,-0.020974993221034355
2016-10-28,0.007739791073124502
2016-10-31,0.00834798914149193
2016-11-01,-0.017551523162695926
2016-11-02,-0.0062921649375545785
2016-11-03,-0.005992401636058187
2016-11-04,-0.0027304281238453854
2016-11-07,0.010949934641635961
2016-11-08,0.0009027126037230992
2016-11-09,0.01657052948834803
2016-11-10,0.0368157399617175
2016-11-11,0.011978562057834097
2016-11-14,0.016169648705234296
2016-11-15,-0.0007276114924411603
2016-11-16,-0.007598409476897494
2016-11-17,-0.007865072824157049
2016-11-18,-0.0005288755238400666
2016-11-21,0.014912853489610356
2016-11-22,0.012609231130138898
2016-11-23,0.0014409580187555449
2016-11-25,0.006062977041836559
2016-11-28,-0.008682205321485004
2016-11-29,-0.005152207190987523
2016-11-30,-0.0033141436693844284
2016-12-01,-0.00010400386294229236
2016-12-02,-0.004884709066140025
2016-12-05,0.016710295789037488
2016-12-06,0.00143819262519429
2016-12-07,0.030754077095096033
2016-12-08,-0.00961845777443382
2016-12-09,-0.002225532246236228
2016-12-12,-0.004258031359288261
2016-12-13,0.016393344919410024
2016-12-14,-0.01903415187916846
2016-12-15,0.002348785243858398
2016-12-16,-0.0017320165130967347
2016-12-19,0.005919444458549528
2016-12-20,0.001623654922057849
2016-12-21,-0.009015433118672589
2016-12-22,-0.01287954573375516
2016-12-23,0.003417063131923248
2016-12-27,0.007017538560974312
2016-12-28,-0.012399683084774793
2016-12-29,0.0008299721267441829
2016-12-30,-0.009434962258937252
2017-01-03,0.0009417411152345956
2017-01-04,0.015580980303046443
2017-01-05,-0.004633308027444438
2017-01-06,-0.005275397741234422
2017-01-09,-0.0011443505957471345
2017-01-10,0.01280632356470579
2017-01-11,0.002055570397219153
2017-01-12,0.006257639536184634
2017-01-13,0.004893706635186401
2017-01-17,-0.010246867602367038
2017-01-18,0.01773269170676839
2017-01-19,-0.0018127399362720675
2017-01-20,0.006356407044314061
2017-01-23,-0.034990885742311906
2017-01-24,0.00696104057218383
2017-01-25,0.00918286936685897
2017-01-26,-0.006850016651285373
2017-01-27,-0.004838327572391332
2017-01-30,0.0042413285573943416
2017-01-31,-0.002781611958248442
2017-02-01,-0.004854821411638732
2017-02-02,0.0029067703974405834
2017-02-03,0.005381718654507761
2017-02-06,0.0007202558294074901
2017-02-07,-0.002468603060088337
2017-02-08,0.021346768950878614
2017-02-09,0.00636109758384662
2017-02-10,0.0011037577288488531
2017-02-13,0.0011023452529688171
2017-02-14,-0.002302365708843457
2017-02-15,0.0046155534322844805
2017-02-16,-0.008889369577937178
2017-02-17,0.01451167063334724
2017-02-21,-0.029800212666929116
2017-02-22,-0.01720102733726314
2017-02-23,-0.01031343781565408
2017-02-24,0.013157967699594764
2017-02-27,-0.0007272199491179521
2017-02-28,-0.004886620227309235
2017-03-01,0.00898543551373221
2017-03-02,-0.00724880858385335
2017-03-03,-0.012204057904710575
2017-03-06,-0.005491038689551253
2017-03-07,-0.007007867808959678
2017-03-08,0.0032855598720449297
2017-03-09,-0.002147433907975116
2017-03-10,0.0027972342744659873
2017-03-13,0.009977366390476972
2017-03-14,-0.0008496732631311232
2017-03-15,-0.001063226450553456
2017-03-16,0.0032996544289192187
2017-03-17,0.006682704527414929
2017-03-20,-0.0060063186055347995
2017-03-21,-0.010919290455569719
2017-03-22,0.001822187735993408
2017-03-23,-0.00021407043746324295
2017-03-24,-0.006527437197137109
2017-03-27,-0.0008617793903179516
2017-03-28,0.0036651733048338464
2017-03-29,-0.0046185184102526256
2017-03-30,-0.0035606692260565787
2017-03-31,0.0007581004946741743
2017-04-03,-0.022400578352609002
2017-04-04,-0.0034312312369617626
2017-04-05,0.0022215311126771997
2017-04-06,0.0009974784500432765
2017-04-07,-0.005093512235163078
2017-04-10,-0.0007788078054088432
2017-04-11,0.009132506775386462
2017-04-12,-0.0131330267688472
2017-04-13,-0.005368002558687968
2017-04-17,0.013042377490867896
2017-04-18,0.0004439396169026999
2017-04-19,0.019636094519112524
2017-04-20,0.010771601211133408
2017-04-21,0.0022604881311603098
2017-04-24,0.005262298937398713
2017-04-25,-0.0033117249300270712
2017-04-26,-0.0017151410379339094
2017-04-27,0.0021474797583134198
2017-04-28,-0.01403652522530574
2017-05-01,-0.007389402870699224
2017-05-02,0.007992386890182557
2017-05-03,-0.00010897833129985823
2017-05-04,0.0020641861855752452
2017-05-05,0.005203115738249275
2017-05-08,-0.0020491670585011112
2017-05-09,0.003134065278060705
2017-05-10,-0.0004306752629226196
2017-05-11,-0.010130865625280538
2017-05-12,-0.0044636314001264
2017-05-15,0.004593268008455498
2017-05-16,-0.0034834708569813078
2017-05-17,-0.004479063301802366
2017-05-18,0.005706197769086208
2017-05-19,0.0051281238408937835
2017-05-22,0.0036906366705713456
2017-05-23,-0.019575997759235575
2017-05-24,-0.005294953821399995
2017-05-25,0.013197218777707853
2017-05-26,0.021015852049656614
2017-05-30,-0.007933313197827419
2017-05-31,0.0008647826551999582
2017-06-01,0.01608707904674822
2017-06-02,0.0018066071084921198
2017-06-05,-0.005303418248085556
2017-06-06,-0.017701056218100142
2017-06-07,0.0043193401599177506
2017-06-08,-0.010343858012407336
2017-06-09,0.007921378561886128
2017-06-12,0.014845838898043695
2017-06-13,0.009572854341780346
2017-06-14,0.004261467957098031
2017-06-15,0.0061532344998493915
2017-06-16,0.008118895065529097
2017-06-19,-0.022173068954133734
2017-06-20,-0.023746062589896755
2017-06-21,-0.01512002927497047
2017-06-22,-0.00244740768691154
2017-06-23,0.011932655802877834
2017-06-26,0.004628584832913951
2017-06-27,-0.003400551276567243
2017-06-28,0.011998097727050405
2017-06-29,-0.008918840040501363
2017-06-30,0.01799799215749176
2017-07-03,0.009702420614697838
2017-07-05,-0.04804614643970506
2017-07-06,-0.027142010378950143
2017-07-07,0.0013834688002958284
2017-07-10,-0.020262584464329936
2017-07-11,-0.009753533346950394
2017-07-12,-0.003203758809281476
2017-07-13,-0.003571605564086755
2017-07-14,-0.004181464341828867
2017-07-17,0.008638193271529149
2017-07-18,-0.012608457838828802
2017-07-19,-0.0006023669395636144
2017-07-20,-0.015308252765564245
2017-07-21,0.012485855260254475
2017-07-24,-0.010881351964363462
2017-07-25,0.018457588465722985
2017-07-26,-0.006121143462691658
2017-07-27,0.023910575402314782
2017-07-28,-0.010142841560365268
2017-07-31,0.011914247566543246
2017-08-01,0.0003535213294032502
2017-08-02,-0.0062384704850073636
2017-08-03,-0.003789923265526185
2017-08-04,-0.002734466844118044
2017-08-07,0.003218882890383634
2017-08-08,-0.008318890418549385
2017-08-09,0.00036013675519308563
2017-08-10,-0.01425529087215005
2017-08-11,0.006319148545905318
2017-08-14,0.011592657963940045
2017-08-15,-0.03927399905569884
2017-08-16,0.021992769183077687
2017-08-17,-0.009239623205437475
2017-08-18,0.0013496658633165293
2017-08-21,0.013112757746230663
2017-08-22,-0.0003629530633424416
2017-08-23,-0.0008468101873627676
2017-08-24,-0.0010901777118912381
2017-08-25,0.009941550119504816
2017-08-28,-0.004201543435896293
2017-08-29,-0.013502037718686966
2017-08-30,0.013076137265487286
2017-08-31,-0.0008445020331484532
2017-09-01,0.01219330023117493
2017-09-05,0.00560637836626654
2017-09-06,0.011860661515932458
2017-09-07,-0.002304049831036381
2017-09-08,0.010776837525461547
2017-09-11,0.0055068637998298975
2017-09-12,0.007224919749355019
2017-09-13,0.0057838924256476965
2017-09-14,-0.006325935887338652
2017-09-15,0.0030094360360146677
2017-09-18,0.002654332762891398
2017-09-19,-0.011740297904803465
2017-09-20,0.010016283153124084
2017-09-21,-0.00426666731191494
2017-09-22,0.018876621436457297
2017-09-25,0.0595588067098638
2017-09-26,0.010084110307835514
2017-09-27,0.00318562761189245
2017-09-28,0.007728401012924602
2017-09-29,0.004832397140721367
2017-10-02,0.007527446140787708
2017-10-03,-0.004358237092848549
2017-10-04,-0.004794220493585355
2017-10-05,0.0031417580740404905
2017-10-06,-0.002505514761159122
2017-10-09,-0.003872175388752286
2017-10-10,0.003572068480779622
2017-10-11,-0.00020939139895626013
2017-10-12,0.003769634804643429
2017-10-13,0.0
2017-10-16,0.0015648156762153587
2017-10-17,0.008853269266227093
2017-10-18,0.012182786603553097
2017-10-19,-0.08496578784465225
2017-10-20,-0.012038691884294295
2017-10-23,0.007221094234520997
2017-10-24,-0.004032604445128207
2017-10-25,-0.005061084776549207
2017-10-26,0.010626296358233978
2017-10-27,-0.0117452158001633
2017-10-30,-0.0035090128429179357
2017-10-31,0.0021581712799956243
2017-11-01,-0.00906672247673912
2017-11-02,0.01258128739820319
2017-11-03,-0.00824606919484061
2017-11-06,-0.006150235874011312
2017-11-07,-0.009511819299808266
2017-11-08,-0.004743921175072829
2017-11-09,-0.0053473255721381285
2017-11-10,-0.0012856602673121387
2017-11-13,-0.001872428201726617
2017-11-14,0.008441677532771585
2017-11-15,-0.01174250501820484
2017-11-16,0.011646610995764473
2017-11-17,0.0016282943428196361
2017-11-20,0.001509371447011132
2017-11-21,-0.0035938119030561877
2017-11-22,0.011169214205553724
2017-11-24,-0.0008055287808080847
2017-11-27,0.00898218686704988
2017-11-28,0.019630506483069077
2017-11-29,0.0241771951622336
2017-11-30,0.016065750294607772
2017-12-01,-0.001183496542868756
2017-12-04,0.011845599131950602
2017-12-05,0.0021289837490516828
2017-12-06,-0.004673246522136187
2017-12-07,0.008114681666030021
2017-12-08,0.011193799319829445
2017-12-11,-0.014338248323913172
2017-12-12,-0.008129229838021113
2017-12-13,0.005715348307534285
2017-12-14,-0.019086027701256336
2017-12-15,0.0054652071526537505
2017-12-18,0.01587308777390084
2017-12-19,-0.004601867987497066
2017-12-20,0.0022576128129376816
2017-12-21,0.01405292723437257
2017-12-22,0.006135828468068372
2017-12-26,0.0029438195221989094
2017-12-27,0.0029351788852951533
2017-12-28,-0.0019859985371014632
2017-12-29,-0.004922363166723898
2018-01-02,0.016524689411465454
2018-01-03,0.007454997302274613
2018-01-04,0.0011303730308858118
2018-01-05,0.0009239831616341121
2018-01-08,0.004923134478170166
2018-01-09,0.009900185364514869
2018-01-10,0.004547534221104099
2018-01-11,0.02515085300861508
2018-01-12,0.013542603388801089
2018-01-16,-0.00464752310123373
2018-01-17,0.006614748537586035
2018-01-18,-0.0053147847832440975
2018-01-19,0.011755093824925789
2018-01-22,-9.574726649741461e-05
2018-01-23,0.00576202752656485
2018-01-24,0.018141931659573896
2018-01-25,-0.003000977828747753
2018-01-26,0.011946072235627492
2018-01-29,-0.005298219248028313
2018-01-30,-0.017007919974472596
2018-01-31,-0.010647434944719758
2018-02-01,-0.008263731888254688
2018-02-02,-0.009882662421331179
2018-02-05,-0.024660167149503476
2018-02-06,0.0039131078758183335
2018-02-07,-0.007895456322454919
2018-02-08,-0.02981750112344206
2018-02-09,0.007683747757555093
2018-02-12,0.0069033291937294905
2018-02-13,-0.01013089502428366
2018-02-14,0.02295086171823635
2018-02-15,0.01980789921622983
2018-02-16,-0.010702659121048286
2018-02-20,-0.05168806408316773
2018-02-21,-0.014048535122238026
2018-02-22,-0.004392536846767658
2018-02-23,0.017216948736666238
2018-02-26,0.003596671528676154
2018-02-27,-0.024348955448116993
2018-02-28,-0.007778982690182956
2018-03-01,-0.004681731544706413
2018-03-02,-0.006016871854396699
2018-03-05,0.010125299209860827
2018-03-06,0.00817174067960491
2018-03-07,-0.009402319837906292
2018-03-08,-0.0046184020153402505
2018-03-09,0.023199360667562674
2018-03-12,-0.0026991725073507444
2018-03-13,-0.006928522034298945
2018-03-14,-0.014717048998929338
2018-03-15,-0.0014385429085260748
2018-03-16,0.0058723889042955335
2018-03-19,-0.0031943373317917523
2018-03-20,0.003204573821582457
2018-03-21,-0.0033045546990683183
2018-03-22,-0.027630538835171747
2018-03-23,-0.0165948917257156
2018-03-26,0.024156820894742914
2018-03-27,-0.00011302250377709377
2018-03-28,0.000902691681748724
2018-03-29,0.013080985596550132
2018-04-02,-0.03428309935581808
2018-04-03,0.015790323441690735
2018-04-04,0.01815534396642282
2018-04-05,0.010364085799515754
2018-04-06,-0.015442359804973105
2018-04-09,-0.005041189643289701
2018-04-10,0.017565679428281022
2018-04-11,-0.00785677639817095
2018-04-12,0.005241991678114344
2018-04-13,-0.006767681200374742
2018-04-16,0.012734175002001802
2018-04-17,0.0008825952466073872
2018-04-18,0.006832761348151806
2018-04-19,-0.03524544959355591
2018-04-20,-0.004424562750660388
2018-04-23,0.011851877388597831
2018-04-24,-0.004392488466979927
2018-04-25,0.0047508904399156116
2018-04-26,0.0019144081132231872
2018-04-27,0.02180022457305575
2018-04-30,-0.02870356862270229
