Date,MCD
2015-08-27,0.022911357377167763
2015-08-28,-0.0023837520182403704
2015-08-31,-0.012779481592256059
2015-09-01,-0.016312075335509935
2015-09-02,0.027495512757212515
2015-09-03,-0.00031254609070563433
2015-09-04,-0.01208222895645128
2015-09-08,0.020347956766213926
2015-09-09,-0.013949624230907842
2015-09-10,-0.0018859442141297977
2015-09-11,0.022677349888826193
2015-09-14,-0.004517051788387461
2015-09-15,0.012581115309193258
2015-09-16,0.005092279043699799
2015-09-17,-0.0086129752046874
2015-09-18,-0.00807411150239079
2015-09-21,0.00875812070238391
2015-09-22,-0.007149932389727498
2015-09-23,0.0018517001997231386
2015-09-24,-0.0009240393092554422
2015-09-25,0.0030836109709304615
2015-09-28,-0.01670261912669546
2015-09-29,0.015839882556023088
2015-09-30,0.010771155709122349
2015-10-01,0.002537648993028885
2015-10-02,0.010224722464737823
2015-10-05,0.013828880357556805
2015-10-06,0.0072155311833843605
2015-10-07,-0.0012758149388043538
2015-10-08,0.011595032970248997
2015-10-09,-0.0018454677831388766
2015-10-12,0.00467107280506851
2015-10-13,0.0013555141553280858
2015-10-14,-0.005416592577253687
2015-10-15,0.008169703525758854
2015-10-16,0.011190668329268405
2015-10-19,-0.0031485508295330256
2015-10-20,-0.006220862902087676
2015-10-21,-0.012518954992507658
2015-10-22,0.08123658893900787
2015-10-23,0.015513502060150675
2015-10-26,-0.0036416067848294986
2015-10-27,-0.004813558548584451
2015-10-28,0.011644719593057573
2015-10-29,-0.0028334168753213484
2015-10-30,-0.003285689430464145
2015-11-02,-0.0012471430973838293
2015-11-03,-0.0002676589621819492
2015-11-04,0.0028554184569080654
2015-11-05,0.00400357590905509
2015-11-06,0.004075930770519376
2015-11-09,-0.0033536430931072614
2015-11-10,0.002568039040512282
2015-11-11,0.00556453277226443
2015-11-12,-0.015283464412032988
2015-11-13,-0.019088364817349324
2015-11-16,0.009911925052847659
2015-11-17,-0.0010806705412736983
2015-11-18,0.014332125035809273
2015-11-19,0.006842778839726726
2015-11-20,0.0053837240456777735
2015-11-23,0.004916299659958989
2015-11-24,-0.0016599983839599153
2015-11-25,0.0010502213490597434
2015-11-27,0.006343194215172376
2015-11-30,-0.0006129221987990485
2015-12-01,0.0025403248979984916
2015-12-02,-0.006378343957182286
2015-12-03,-0.002901977862235894
2015-12-04,0.02478191334258595
2015-12-07,0.0018932786579337613
2015-12-08,0.000944561253322318
2015-12-09,0.00042919602890889585
2015-12-10,0.005318377742542513
2015-12-11,-0.009556187985287012
2015-12-14,0.0015507302694808267
2015-12-15,0.005762545111679174
2015-12-16,0.007782358544810686
2015-12-17,-0.002885092404837697
2015-12-18,-0.007148903978818066
2015-12-21,0.00882891221158455
2015-12-22,0.00025527367373157084
2015-12-23,0.009174186724057343
2015-12-24,-0.0019360584880928622
2015-12-28,0.001518164753653517
2015-12-29,0.0111158187055862
2015-12-30,-0.005330279172860886
2015-12-31,-0.010801457549960869
2016-01-04,-0.004739873303721609
2016-01-05,0.013777624363070062
2016-01-06,-0.0067114597685268285
2016-01-07,-0.0231417072272031
2016-01-08,-0.0015564447650914248
2016-01-11,0.010478249279418872
2016-01-12,0.006426884522426679
2016-01-13,-0.019754928369984714
2016-01-14,0.013030078114619759
2016-01-15,-0.01234765978739727
2016-01-19,0.020142378507000958
2016-01-20,-0.014638313828681082
2016-01-21,0.017792201911280836
2016-01-22,0.00475234909185418
2016-01-25,0.006756807812322796
2016-01-26,0.010318785663280483
2016-01-27,0.0036536380814227165
2016-01-28,0.012492743440364551
2016-01-29,0.011439725584934779
2016-02-01,0.006705376059620516
2016-02-02,-0.005296424446434966
2016-02-03,-0.020007976926983195
2016-02-04,-0.006668559456365464
2016-02-05,-0.04359345727406194
2016-02-08,0.005632682009929502
2016-02-09,0.00827217547082082
2016-02-10,0.004529383772947426
2016-02-11,-0.006890872865175757
2016-02-12,0.01027983769102403
2016-02-16,0.010599664993810931
2016-02-17,-0.004530860006176529
2016-02-18,-0.012390488171027836
2016-02-19,-0.0054624520869585025
2016-02-22,0.009783258894776159
2016-02-23,-0.0065438158434526494
2016-02-24,0.0013686025893588916
2016-02-25,0.011190832811628582
2016-02-26,-0.003575080800970909
2016-02-29,0.0011107099172007473
2016-03-01,0.014165026036224715
2016-03-02,-0.003113484697677027
2016-03-03,-0.01510779812613916
2016-03-04,0.004199110201994483
2016-03-07,-0.0002562494724275277
2016-03-08,0.01084119373260961
2016-03-09,0.010302366195861223
2016-03-10,0.0028416259578158964
2016-03-11,0.01308570383613139
2016-03-14,0.011106282091694508
2016-03-15,0.00431251736286975
2016-03-16,0.0007289712223448319
2016-03-17,-0.0029143019155875027
2016-03-18,0.0074701177073983605
2016-03-21,-0.0021761495365073547
2016-03-22,8.089386408860477e-05
2016-03-23,0.0029877416768950837
2016-03-24,-0.0072465645530372935
2016-03-28,-0.0009732717340917851
2016-03-29,0.006494747754713037
2016-03-30,0.015003661326808082
2016-03-31,-0.0011917284364569847
2016-04-01,0.010661777581308263
2016-04-04,0.0043300355078546016
2016-04-05,-0.0014892874808319911
2016-04-06,0.001099124807630636
2016-04-07,0.00486179140335552
2016-04-08,-0.0014045769493357119
2016-04-11,-0.003126260980227835
2016-04-12,0.0003919800742089308
2016-04-13,-0.005642166724900699
2016-04-14,0.004886307571466686
2016-04-15,0.002117536927170871
2016-04-18,0.008373645030466337
2016-04-19,7.780378729571602e-05
2016-04-20,-0.002405802318031669
2016-04-21,-0.021470407121414348
2016-04-22,-0.0023053531433956387
2016-04-25,0.015617422039367446
2016-04-26,0.00196158772724897
2016-04-27,0.004619811459061207
2016-04-28,-0.002961850684505163
2016-04-29,-0.01117883971592648
2016-05-02,0.013518860449026393
2016-05-03,0.0015600926105767687
2016-05-04,0.007242967095755004
2016-05-05,-0.00038646773802752943
2016-05-06,0.010055517041545059
2016-05-09,0.0019144991578368131
2016-05-10,0.005885775153055439
2016-05-11,-0.018693120480109626
2016-05-12,0.00758835129410973
2016-05-13,-0.009913782160357765
2016-05-16,0.006287447959712367
2016-05-17,-0.015041797418235081
2016-05-18,-0.011590632264567247
2016-05-19,-0.007289141966129398
2016-05-20,-0.0217895478510316
2016-05-23,0.002039778802722214
2016-05-24,0.00928268730073456
2016-05-25,-0.005566976258084888
2016-05-26,0.0042999999999999705
2016-05-27,-0.004362033341835381
2016-05-31,-0.009655388890055128
2016-06-01,-0.0007373096847731464
2016-06-02,0.0007432549321364501
2016-06-03,0.0014857187107553127
2016-06-06,0.005356242285727841
2016-06-07,-0.0008197665669641419
2016-06-08,0.0017230621382344768
2016-06-09,0.0055686445817872965
2016-06-10,-0.003502116120725818
2016-06-13,0.005148978628016776
2016-06-14,-0.0039026966776332106
2016-06-15,-0.002122349548409841
2016-06-16,0.0017996895103369326
2016-06-17,-0.001633240720597784
2016-06-20,0.009405567017261918
2016-06-21,-0.0064011981156801845
2016-06-22,-0.01639071089481825
2016-06-23,0.0048916594821015735
2016-06-24,-0.014602995525158313
2016-06-27,-0.026289220707710004
2016-06-28,0.01891648990217565
2016-06-29,0.008354368823324299
2016-06-30,0.007113592528419588
2016-07-01,0.0004987077860634237
2016-07-05,0.002989967996904097
2016-07-06,-0.0010764353046291975
2016-07-07,0.0024037092219761913
2016-07-08,0.003225347283893676
2016-07-11,0.005688031748970923
2016-07-12,0.002049338729145811
2016-07-13,0.00466238435717603
2016-07-14,0.009037638925512237
2016-07-15,-0.0025820638109784744
2016-07-18,0.0015369781453131726
2016-07-19,0.02180943463684759
2016-07-20,-0.0034783769701999256
2016-07-21,0.008885051386369192
2016-07-22,0.008491491330880674
2016-07-25,-0.006704928322576742
2016-07-26,-0.04466250548665718
2016-07-27,-0.01832228050611462
2016-07-28,-0.0005021387700551161
2016-07-29,-0.014821646815606715
2016-08-01,0.0030599376556734725
2016-08-02,-0.0026267809741256087
2016-08-03,-0.0015295200017715338
2016-08-04,0.00663732034139719
2016-08-05,0.0076922158646755
2016-08-08,-0.007717535712326473
2016-08-09,0.0001689833165632315
2016-08-10,0.004142155608060527
2016-08-11,0.004881870088690787
2016-08-12,0.0011727972954207466
2016-08-15,-0.008366891221215256
2016-08-16,-0.004893404847262528
2016-08-17,-0.007122617821419652
2016-08-18,0.000256253193047451
2016-08-19,-0.01809941533244419
2016-08-22,0.0035647242287439873
2016-08-23,-0.0019921635544928318
2016-08-24,-0.0027785514489501173
2016-08-25,0.004875126302777089
2016-08-26,-0.008576727487527247
2016-08-29,0.008476255841220581
2016-08-30,0.007334768756823484
2016-08-31,0.0026005270677627035
2016-09-01,-0.0022479497064248344
2016-09-02,0.0037262551274515054
2016-09-06,0.012259306021865868
2016-09-07,-0.0028143244510379084
2016-09-08,-0.006414733640989323
2016-09-09,-0.013686739309633267
2016-09-12,0.011956455538772559
2016-09-13,-0.010521702679631928
2016-09-14,0.003922210274966309
2016-09-15,0.008334724168756802
2016-09-16,-0.007404621136602341
2016-09-19,-0.0006073030888671394
2016-09-20,0.010763159950586187
2016-09-21,0.004121830972947826
2016-09-22,0.0036774972749746837
2016-09-23,-0.0016191676108138209
2016-09-26,-0.005462165414274911
2016-09-27,0.0030037015009791723
2016-09-28,-0.014545049581592417
2016-09-29,-0.0033860174170700086
2016-09-30,0.004965602020357007
2016-10-03,-0.0062412486573631965
2016-10-04,-0.00994403343227157
2016-10-05,-0.0007928269052041026
2016-10-06,0.004496609899623749
2016-10-07,-0.004125779347128766
2016-10-10,0.01110629560682308
2016-10-11,-0.008979112824265778
2016-10-12,0.009060467786763837
2016-10-13,0.006102471274988641
2016-10-14,-0.011437344051682286
2016-10-17,-0.014725319764944844
2016-10-18,-0.010319427792619185
2016-10-19,8.986412932521226e-05
2016-10-20,-0.006201842902876287
2016-10-21,0.03038821216630838
2016-10-24,-0.0031600815193882914
2016-10-25,-0.0074844850963264875
2016-10-26,-0.005411393838785528
2016-10-27,-0.0002676082450183692
2016-10-28,0.0001783133985946428
2016-10-31,0.004192847845246428
2016-11-01,-0.0028426842257802676
2016-11-02,0.001247308822504234
2016-11-03,-0.005961163942008296
2016-11-04,-0.006086735304630553
2016-11-07,0.01602987538709133
2016-11-08,0.0114344058024487
2016-11-09,0.00762420581704526
2016-11-10,-0.004087579705882027
2016-11-11,-0.002532524272522485
2016-11-14,0.03186830143426422
2016-11-15,0.0039028720302443087
2016-11-16,0.007521914308949329
2016-11-17,0.002013358539235899
2016-11-18,0.004604177135119514
2016-11-21,-0.004166439708652492
2016-11-22,0.001589935727308589
2016-11-23,0.0037597506155719884
2016-11-25,0.00432840382319899
2016-11-28,0.009613379023807322
2016-11-29,-0.0016542304084251613
2016-11-30,-0.011683864050857862
2016-12-01,-0.006707414164026204
2016-12-02,-0.0019415323603431123
2016-12-05,0.008880056101181033
2016-12-06,-0.00033491166616794743
2016-12-07,0.005618399595435752
2016-12-08,0.004419381902876607
2016-12-09,0.006724839727597409
2016-12-12,0.003958418824323351
2016-12-13,0.007721345624524867
2016-12-14,0.001304149613285066
2016-12-15,-0.0039072770956193326
2016-12-16,0.007191808926614085
2016-12-19,-0.002028587722353148
2016-12-20,0.0027645601508465845
2016-12-21,-0.0012163097190365235
2016-12-22,0.004383789758707124
2016-12-23,-0.004688178995627457
2016-12-27,-0.0005683204293498445
2016-12-28,-0.003168980495350082
2016-12-29,0.0008967169646176831
2016-12-30,-0.00871410483997781
2017-01-03,-0.01725257713739692
2017-01-04,-0.0011705560375226964
2017-01-05,0.0018413107845793864
2017-01-06,0.008855556621065519
2017-01-09,-0.002732690391302306
2017-01-10,-0.0014945793890783765
2017-01-11,0.005238974161891008
2017-01-12,0.010092911577086472
2017-01-13,-0.004914172988519594
2017-01-17,0.010287965011916977
2017-01-18,-0.00032585147133423753
2017-01-19,-0.00431912945722035
2017-01-20,0.0006548960545376126
2017-01-23,-0.007197996935742856
2017-01-24,-0.002718655520281499
2017-01-25,0.006113220120870455
2017-01-26,0.0007390598453804742
2017-01-27,0.008040576388576692
2017-01-30,0.0013025427460453542
2017-01-31,-0.0036579721680054522
2017-02-01,-0.0012240798596186986
2017-02-02,0.006534826156990414
2017-02-03,0.008277974033280122
2017-02-06,0.0016903164241097723
2017-02-07,0.0011249010621732225
2017-02-08,0.0006422281406484043
2017-02-09,-0.0015238450269743353
2017-02-10,0.010764612482572211
2017-02-13,-0.002225527321286891
2017-02-14,0.002150876069054286
2017-02-15,0.005325444972070992
2017-02-16,0.0017394037594851142
2017-02-17,0.008681917437594722
2017-02-21,0.001877925838688066
2017-02-22,-0.001483956253611085
2017-02-23,0.0032851033973611
2017-02-24,0.002962518132409553
2017-02-27,-0.005637975415374696
2017-02-28,0.005197362100182401
2017-03-01,0.010967658170601524
2017-03-02,-0.006354302089936259
2017-03-03,-0.0025733345066103475
2017-03-06,0.0010162281421313146
2017-03-07,0.0003125907879060197
2017-03-08,0.00015610187998604808
2017-03-09,0.0003901214649040252
2017-03-10,-0.0012481332043846605
2017-03-13,-0.00289129039125513
2017-03-14,0.0014888217494584133
2017-03-15,0.0006261616846894302
2017-03-16,0.0007821036487278832
2017-03-17,0.005156865642006236
2017-03-20,0.0010882314370337376
2017-03-21,-0.002018999572978686
2017-03-22,0.004512978489394914
2017-03-23,-0.0007745693261074216
2017-03-24,0.002635534057054967
2017-03-27,0.001159913077429131
2017-03-28,-0.0003088516363878302
2017-03-29,-0.004712498178665148
2017-03-30,0.0037255654697683216
2017-03-31,0.0022426735224401195
2017-04-03,0.0
2017-04-04,-0.0024688114209761025
2017-04-05,0.008662440335689414
2017-04-06,-0.001993622029182407
2017-04-07,-0.0014596236397529383
2017-04-10,0.00015361781356437731
2017-04-11,0.009386067871111514
2017-04-12,0.00045755709560557634
2017-04-13,-0.003809538059632689
2017-04-17,0.004512113672362705
2017-04-18,0.007232642877263995
2017-04-19,0.0025700752158213103
2017-04-20,0.004749326842863777
2017-04-21,0.001050772483913942
2017-04-24,0.006146496950187874
2017-04-25,0.05565048042212295
2017-04-26,-0.00606914289562277
2017-04-27,0.0002131852687861091
2017-04-28,-0.00667290105603191
2017-05-01,0.008718719280702336
2017-05-02,0.0005668078479390548
2017-05-03,0.009842018676483377
2017-05-04,0.005819662121432589
2017-05-05,0.003555368012847504
2017-05-08,0.0019447826143474956
2017-05-09,0.0008319981050430858
2017-05-10,0.0011084086128585469
2017-05-11,-0.00214493960983142
2017-05-12,0.007974426127060452
2017-05-15,0.0063289299879685235
2017-05-16,0.00690445461167033
2017-05-17,-0.00597441142735522
2017-05-18,0.004098143601123372
2017-05-19,0.007754863142356738
2017-05-22,0.0002695129232384019
2017-05-23,-0.0024964800843604307
2017-05-24,0.011365183212932894
2017-05-25,0.0018730867970959686
2017-05-26,0.0005338401856533892
2017-05-30,0.0004670386614664679
2017-05-31,0.0064029501828539725
2017-06-01,0.016272285167628686
2017-06-02,0.008858846222833616
2017-06-05,-0.006179082118927037
2017-06-06,-0.010210195698279634
2017-06-07,0.004694760799383468
2017-06-08,-0.0033567567279344512
2017-06-09,0.00033030710900794347
2017-06-12,-0.019870714065269746
2017-06-13,0.009092558517758143
2017-06-14,0.005740578149142195
2017-06-15,0.0032518135572312534
2017-06-16,0.005424331134867844
2017-06-19,0.007566709796266391
2017-06-20,0.006072293641540716
2017-06-21,-0.0022066217295353407
2017-06-22,0.0069602895074163396
2017-06-23,-0.001033876955320423
2017-06-26,-0.004397036231954754
2017-06-27,-0.0015589776536569788
2017-06-28,0.0037734169855450084
2017-06-29,-0.0075829025327037725
2017-06-30,0.00019599611206233547
2017-07-03,-0.004309146001293729
2017-07-05,0.0037376796418617797
2017-07-06,0.00013063508136545998
2017-07-07,0.020772233928932238
2017-07-10,-0.004799678379720063
2017-07-11,-0.003922312891858293
2017-07-12,0.010780249948800558
2017-07-13,-0.009835181886247213
2017-07-14,0.0015482964700930246
2017-07-17,-0.0001285386823765
2017-07-18,-0.008373343769549346
2017-07-19,-0.0004545797293199483
2017-07-20,0.002079203318445577
2017-07-21,-0.00188026572909894
2017-07-24,-0.01344863509019223
2017-07-25,0.04754651886946193
2017-07-26,-0.016093475575150173
2017-07-27,0.0028116278735981215
2017-07-28,-0.0070085994098749715
2017-07-31,-0.004555885624846989
2017-08-01,-0.0070903694834846265
2017-08-02,0.01655431989311862
2017-08-03,-0.011942399262499848
2017-08-04,-0.005816603477728166
2017-08-07,0.007476329206989929
2017-08-08,-0.00032282122702242955
2017-08-09,0.0
2017-08-10,0.010973523439017141
2017-08-11,0.004341976531013092
2017-08-14,-0.00025482949893174123
2017-08-15,0.002289015418948326
2017-08-16,0.008121055939366961
2017-08-17,-0.006355955526040513
2017-08-18,-0.0008234394650127319
2017-08-21,0.0038031281005823647
2017-08-22,0.00808275581091955
2017-08-23,-0.005198933154695329
2017-08-24,-0.002518732522409084
2017-08-25,0.0025883244806701455
2017-08-28,0.005352027014728478
2017-08-29,-0.0018167181195895
2017-08-30,0.006880025674893098
2017-08-31,0.0027581957620235187
2017-09-01,-0.0010003983056733334
2017-09-05,-0.004443018581624325
2017-09-06,-0.005530727446032224
2017-09-07,0.010618109022859201
2017-09-08,-0.0011883429066997797
2017-09-11,0.011395465125434434
2017-09-12,-0.03219210261331151
2017-09-13,0.004285971040862702
2017-09-14,0.0
2017-09-15,-0.0005096032998883615
2017-09-18,-0.0015294727366702565
2017-09-19,0.004786573295075369
2017-09-20,0.015562946901485075
2017-09-21,-0.005316670410397628
2017-09-22,-0.0007544747951897524
2017-09-25,-0.016676173354060686
2017-09-26,-0.01862277481857444
2017-09-27,0.004564594566447644
2017-09-28,0.022330667884650435
2017-09-29,-0.005143403132787383
2017-10-02,0.0017871960916739926
2017-10-03,-0.0006371955930414286
2017-10-04,0.002231256471268095
2017-10-05,0.010113949300083025
2017-10-06,0.005037808344738881
2017-10-09,0.003257943523932605
2017-10-10,0.00287320877427244
2017-10-11,0.016003930309950842
2017-10-12,0.004658348334416917
2017-10-13,0.008907770454303243
2017-10-16,-0.0021774230057048927
2017-10-17,0.0023635417118466062
2017-10-18,0.0022372315344292293
2017-10-19,0.004403633944850327
2017-10-20,-0.0012011523410981884
2017-10-23,-0.017799225763617588
2017-10-24,0.0033059427517532214
2017-10-25,-0.0018305334180411803
2017-10-26,0.002628699349953134
2017-10-27,0.008413957184809195
2017-10-30,0.005079119068947424
2017-10-31,0.004090396811545105
2017-11-01,-0.003235233414726868
2017-11-02,0.01039864955632308
2017-11-03,0.0032714568763096974
2017-11-06,0.00842026890333103
2017-11-07,0.004116000104183559
2017-11-08,-0.0039235568294059275
2017-11-09,-0.01822426487204265
2017-11-10,-0.00844317413454776
2017-11-13,0.010749289978025933
2017-11-14,0.004421358965287281
2017-11-15,-0.0046990365978700765
2017-11-16,0.004601870285150467
2017-11-17,-0.008150705010011805
2017-11-20,0.0012598422776279872
2017-11-21,0.008207344975601272
2017-11-22,0.0044557641234692635
2017-11-24,0.0003551483957253687
2017-11-27,-0.0008872310597762834
2017-11-28,0.014086426548743702
2017-11-29,-0.005311149204235699
2017-11-30,0.015051600424015987
2017-12-01,0.005233244966334594
2017-12-04,-0.012841854308818124
2017-12-05,0.01371221838723824
2017-12-06,0.0028322831260740866
2017-12-07,-0.0032853658521235785
2017-12-08,0.0013878051411297943
2017-12-11,0.0005776609261720633
2017-12-12,-0.005887542456724071
2017-12-13,0.007664122453541866
2017-12-14,-0.0023625631766001076
2017-12-15,0.005313695297691767
2017-12-18,0.0008045181807936341
2017-12-19,-0.00464994093174298
2017-12-20,-0.007036302177119036
2017-12-21,-0.0018582549777782509
2017-12-22,-0.0025025093916896113
2017-12-26,-0.0007584213160440889
2017-12-27,0.008056734092932283
2017-12-28,0.0024905201323892623
2017-12-29,-0.005661806551684245
2018-01-02,0.006390815611549083
2018-01-03,-0.004214055134929673
2018-01-04,0.007014784868538015
2018-01-05,0.0020149399917663846
2018-01-08,-0.0006896713946322741
2018-01-09,-0.0022419066437852075
2018-01-10,-0.00017321286162119698
2018-01-11,-0.0006913984495812153
2018-01-12,0.0010382874532499642
2018-01-16,0.0006333966066001118
2018-01-17,0.0074853152233571585
2018-01-18,-0.002343151178017644
2018-01-19,0.00887867046959756
2018-01-22,0.0005113033265400357
2018-01-23,0.003404847206281092
2018-01-24,-0.0039026014736072145
2018-01-25,-0.0026115832467730193
2018-01-26,0.015370355715011996
2018-01-29,-0.0033074917580500074
2018-01-30,-0.029757711232829998
2018-01-31,-0.007768952084481917
2018-02-01,0.004440593742022658
2018-02-02,-0.014659586663441693
2018-02-05,-0.03264888215115802
2018-02-06,0.008117291446577024
2018-02-07,0.0032092061353967694
2018-02-08,-0.04067374401825219
2018-02-09,0.011511378490178137
2018-02-12,0.019279115822592008
2018-02-13,-0.009151933283042535
2018-02-14,-0.014840056792208234
2018-02-15,0.004937494867912395
2018-02-16,-0.01859648543050285
2018-02-20,-0.003992937576706823
2018-02-21,0.009417304364790047
2018-02-22,0.012733347984131171
2018-02-23,0.01493781102979308
2018-02-26,0.003189444903572314
2018-02-27,-0.017850468786707374
2018-02-28,-0.011964156683134108
2018-03-01,-0.012932515748113604
2018-03-02,-0.04772003047236817
2018-03-05,0.018615187827455637
2018-03-06,0.0011250709566898998
2018-03-07,0.007804521391728825
2018-03-08,0.01351865275770292
2018-03-09,0.018130059551162203
2018-03-12,0.0031796460336759313
2018-03-13,0.003043248307924573
2018-03-14,0.00012639348531862105
2018-03-15,0.021297010349129897
2018-03-16,0.00464077904313287
2018-03-19,-0.020633408534940667
2018-03-20,0.0023271173014944857
2018-03-21,-0.004517501460927331
2018-03-22,-0.010210618217855294
2018-03-23,-0.013117846228137053
2018-03-26,0.01955080116575636
2018-03-27,-0.0033536506868478977
2018-03-28,0.005905486497086887
2018-03-29,-0.0128152593288271
2018-04-02,0.00856916101031735
2018-04-03,0.016992020910716832
2018-04-04,0.008291720296362826
2018-04-05,0.013726422298032226
2018-04-06,-0.016468315828956026
2018-04-09,-0.0001239063304024901
2018-04-10,0.009551502188759775
2018-04-11,0.0035019637657558444
2018-04-12,-0.010530112135593073
2018-04-13,0.0006804279737566699
2018-04-16,-0.0006181401148898091
2018-04-17,0.005691995062112376
2018-04-18,-0.0045525402545026905
2018-04-19,-0.01409040273666362
2018-04-20,-0.004764077677825829
2018-04-23,0.0013856256400988087
2018-04-24,-0.01050387818180698
2018-04-25,-0.00877150134409077
2018-04-26,0.01898123675046448
2018-04-27,-0.003775691108162671
