Date,TROW
2015-06-10,0.009859399642563327
2015-06-11,0.007912982023273729
2015-06-12,-0.008104025502236656
2015-06-15,-0.003829986795534146
2015-06-16,0.009611328648614137
2015-06-17,-0.00038059789770206187
2015-06-18,0.011428613888402328
2015-06-19,-0.010043971583155176
2015-06-22,0.0027899700155353813
2015-06-23,-0.0015174931063219876
2015-06-24,-0.002786916521521965
2015-06-25,-0.008509639702567906
2015-06-26,0.017166252666338977
2015-06-29,-0.024307463596874634
2015-06-30,0.0033560867721911247
2015-07-01,-0.0006430146478387799
2015-07-02,-0.004376917207332465
2015-07-06,-0.005301268898463496
2015-07-07,0.003769464450390725
2015-07-08,-0.01877787784700302
2015-07-09,0.01108666618947951
2015-07-10,0.01070349724900077
2015-07-13,0.011365032653853024
2015-07-14,-0.002809554894356303
2015-07-15,0.001280725282241324
2015-07-16,0.016881815786785825
2015-07-17,-0.001131446961481597
2015-07-20,-0.0008817463831343186
2015-07-21,-0.003528664294832118
2015-07-22,-0.004173551436821854
2015-07-23,-0.01854186274478775
2015-07-24,-0.005693721237197469
2015-07-27,-0.0027325766158313725
2015-07-28,0.006916268396747194
2015-07-29,0.005184012538194338
2015-07-30,-0.0007737976482474762
2015-07-31,-0.004774107445906006
2015-08-03,0.001426128282985717
2015-08-04,-0.0024598682608251154
2015-08-05,-0.007397872720445453
2015-08-06,-0.007714489640136657
2015-08-07,-0.0006588191416517786
2015-08-10,0.013844751522952059
2015-08-11,-0.009233661547502714
2015-08-12,-0.009320214508741764
2015-08-13,0.004770355565510531
2015-08-14,0.0031650191257268645
2015-08-17,0.002103118174686003
2015-08-18,0.0014428947791318425
2015-08-19,-0.011396362821855632
2015-08-20,-0.02040538833083505
2015-08-21,-0.024888593919909607
2015-08-24,-0.03384625837190258
2015-08-25,-0.018952054798783036
2015-08-26,0.0362945250795621
2015-08-27,0.02951548800644943
2015-08-28,-0.006858927002709736
2015-08-31,-0.007182138564019835
2015-09-01,-0.03478008194917226
2015-09-02,0.00763946856237574
2015-09-03,0.006436404333912682
2015-09-04,-0.013075170390268398
2015-09-08,0.024625207351194778
2015-09-09,-0.009838465912383465
2015-09-10,0.0066715486815638325
2015-09-11,0.008522658906395586
2015-09-14,-0.005915476207159487
2015-09-15,0.005242305062758357
2015-09-16,0.010289164384131633
2015-09-17,-0.008649737551596037
2015-09-18,-0.020968125742301225
2015-09-21,0.009342993238246944
2015-09-22,-0.016519469927832264
2015-09-23,-0.0027512320655329603
2015-09-24,-0.007405173344187332
2015-09-25,0.011117302076319557
2015-09-28,-0.000289225093066392
2015-09-29,-0.012011723348587466
2015-09-30,0.0180169598079023
2015-10-01,-0.013093551357469813
2015-10-02,0.0021867725509547853
2015-10-05,0.029240753938935216
2015-10-06,-0.0016962058976394134
2015-10-07,0.01911418680905297
2015-10-08,0.0008329750524420643
2015-10-09,-0.007495612752157599
2015-10-12,-0.017622551715038792
2015-10-13,-0.015518047483940478
2015-10-14,-0.0024587850367923103
2015-10-15,0.017686415007543532
2015-10-16,0.008547094983691883
2015-10-19,-0.007626967228980264
2015-10-20,0.004127439507815245
2015-10-21,-0.012898756512881415
2015-10-22,0.06619750735754826
2015-10-23,0.001885782457746732
2015-10-26,-0.0026888732658716386
2015-10-27,-0.0032351153773966246
2015-10-28,0.01744461867947389
2015-10-29,0.0018606118710311481
2015-10-30,0.003184185980206422
2015-11-02,0.0075376199996857185
2015-11-03,0.006430906526917246
2015-11-04,-0.006389814228886959
2015-11-05,0.006299889715752016
2015-11-06,0.003391564972796912
2015-11-09,-0.018198769913883917
2015-11-10,0.008341353705981769
2015-11-11,0.0028883069119161053
2015-11-12,-0.014794198759351618
2015-11-13,-0.011827310967793991
2015-11-16,0.01317906596230567
2015-11-17,-0.007963976214295787
2015-11-18,0.023414498509626736
2015-11-19,-0.0014381343474689778
2015-11-20,-0.0001308317569091999
2015-11-23,-0.0028808584362347567
2015-11-24,-0.006959617704475285
2015-11-25,0.005157487396463489
2015-11-27,-0.0007896604856156841
2015-11-30,0.0026331487825368427
2015-12-01,0.004464964248079628
2015-12-02,-0.012419790944921738
2015-12-03,-0.0048980919904323406
2015-12-04,0.011440800144814744
2015-12-07,-0.011442893551471323
2015-12-08,-0.013970048969520477
2015-12-09,-0.012684238084646027
2015-12-10,0.0023236251492508853
2015-12-11,-0.03463336163052855
2015-12-14,-0.0034147810368135856
2015-12-15,0.01898918179409459
2015-12-16,0.010648621739115738
2015-12-17,-0.015527368521014107
2015-12-18,-0.015490630745709666
2015-12-21,0.006865399752219448
2015-12-22,0.007387890173566003
2015-12-23,0.025948137905903224
2015-12-24,-0.0041237001431831954
2015-12-28,0.003726712651538344
2015-12-29,0.0052253957094710035
2015-12-30,-0.013816745985821277
2015-12-31,-0.008322834410083968
2016-01-04,-0.01818418891058493
2016-01-05,0.004131483981400619
2016-01-06,-0.022417455591293378
2016-01-07,-0.0267055814407956
2016-01-08,-0.025350496651531995
2016-01-11,-0.005354834135409492
2016-01-12,0.02614980569671599
2016-01-13,-0.02758213473234894
2016-01-14,0.010945124099058123
2016-01-15,-0.00960670669508612
2016-01-19,0.009391808920907296
2016-01-20,-0.007169138275051723
2016-01-21,0.0072209059482659654
2016-01-22,0.02852361973566797
2016-01-25,-0.02995695054141989
2016-01-26,0.018957106911298593
2016-01-27,-0.006301334617962118
2016-01-28,0.03306652384663522
2016-01-29,0.03697747690736519
2016-02-01,-0.01113447551797686
2016-02-02,-0.030074099754715533
2016-02-03,0.008669918445071145
2016-02-04,0.016608299210571165
2016-02-05,-0.016336969925848654
2016-02-08,-0.038898509850650576
2016-02-09,0.007882067769791501
2016-02-10,0.0015041690848889289
2016-02-11,-0.016669091946986958
2016-02-12,0.03161304130698439
2016-02-16,0.013618934598843557
2016-02-17,0.026143009079198976
2016-02-18,-0.011813344506414136
2016-02-19,-0.008209624555238992
2016-02-22,0.01495785538997918
2016-02-23,-0.018457633693273023
2016-02-24,0.0052478463564198385
2016-02-25,0.009860798832395545
2016-02-26,0.00114887445798173
2016-02-29,-0.008749176912237977
2016-03-01,0.03313546496388775
2016-03-02,0.003781741418046769
2016-03-03,0.009348116167469112
2016-03-04,0.0060823771507787505
2016-03-07,-0.003022912782485232
2016-03-08,-0.008130964835791787
2016-03-09,-0.006252810077727822
2016-03-10,-0.0029360547402668136
2016-03-11,0.018510391202254173
2016-03-14,-0.00582551590816216
2016-03-15,-0.014929759747712157
2016-03-16,0.01019834731710545
2016-03-17,0.026500252808289604
2016-03-18,0.004507553376550177
2016-03-21,-0.0024475867883779756
2016-03-22,-0.0036805688386932767
2016-03-23,0.00013673770091138238
2016-03-24,-0.00807106082712683
2016-03-28,0.003999596883196732
2016-03-29,0.015109723632229732
2016-03-30,0.0
2016-03-31,-0.005954099353735587
2016-04-01,0.00667015229120671
2016-04-04,-0.01244059706266909
2016-04-05,-0.009448167791217044
2016-04-06,0.013961895784561973
2016-04-07,-0.025494050815004
2016-04-08,0.004476458984017384
2016-04-11,0.005432051457950893
2016-04-12,0.025626084838619168
2016-04-13,0.03322614828496051
2016-04-14,0.0014377608391935581
2016-04-15,-0.0010441241541435664
2016-04-18,0.0009142779274724511
2016-04-19,0.014621587439594519
2016-04-20,0.007977262561909448
2016-04-21,-0.00906290562374057
2016-04-22,-0.0006441824224685533
2016-04-25,-0.007862561423592984
2016-04-26,0.007145458071655675
2016-04-27,-0.0007744302530504621
2016-04-28,-0.02181776761947507
2016-04-29,-0.00633461991895834
2016-05-02,0.00531292491487001
2016-05-03,-0.010040831088840463
2016-05-04,-0.00854154731015655
2016-05-05,0.0006728589472086988
2016-05-06,0.010089091546225504
2016-05-09,-0.0006660431539224909
2016-05-10,0.010927478397253276
2016-05-11,-0.006722895937615325
2016-05-12,0.003450588161244106
2016-05-13,-0.01957398106862862
2016-05-16,0.008228697633034132
2016-05-17,-0.008830204726917201
2016-05-18,0.004724363825729716
2016-05-19,-0.009270378382573163
2016-05-20,0.015459456134369942
2016-05-23,-0.004941183763885304
2016-05-24,0.027647431156121893
2016-05-25,0.01031679544234776
2016-05-26,-0.009048185246028129
2016-05-27,0.006130773474518181
2016-05-31,-0.0009073721877611574
2016-06-01,-0.0005191166476218312
2016-06-02,-0.001038841341358232
2016-06-03,-0.01247726914741365
2016-06-06,0.00565970584454778
2016-06-07,-0.012302287391436684
2016-06-08,-0.005167617378506906
2016-06-09,-0.009456420618246475
2016-06-10,-0.020707432696889128
2016-06-13,-0.007885030048170982
2016-06-14,-0.008086894439068293
2016-06-15,0.005903752327057532
2016-06-16,-0.004471378707320062
2016-06-17,0.0018247001674451813
2016-06-20,0.01176967227232173
2016-06-21,-0.004985519965024721
2016-06-22,0.0020878303065405834
2016-06-23,0.0211105797700486
2016-06-24,-0.05331841804989679
2016-06-27,-0.028448547857541473
2016-06-28,0.026027885709165144
2016-06-29,0.02825044903474594
2016-06-30,0.022848151690971097
2016-07-01,-0.008633647676678402
2016-07-05,-0.013685470628371221
2016-07-06,0.00854954334122704
2016-07-07,-0.005142011634068133
2016-07-08,0.023048225588157667
2016-07-11,0.00136515942791271
2016-07-12,0.015408161143021903
2016-07-13,-0.007788472458990614
2016-07-14,0.003247873481425634
2016-07-15,0.007015105522816922
2016-07-18,-0.0008042301349555636
2016-07-19,-0.006837227252921685
2016-07-20,-0.00013476206684970293
2016-07-21,-0.002565298110009051
2016-07-22,0.0032484556700209666
2016-07-25,-0.005801505525917516
2016-07-26,-0.04261076461887692
2016-07-27,0.0018422480943802721
2016-07-28,-0.0033955291356313477
2016-07-29,0.003549496036526767
2016-08-01,-0.012024485592068812
2016-08-02,-0.012027362911492645
2016-08-03,0.0014489711070222455
2016-08-04,-0.0007231328367618417
2016-08-05,0.01144069881721066
2016-08-08,-0.002290786402412426
2016-08-09,-0.012772771068112476
2016-08-10,-0.00014558413646736934
2016-08-11,0.003344104865206532
2016-08-12,-0.004057187355685055
2016-08-15,-0.0013094877133456029
2016-08-16,0.0
2016-08-17,0.005390261375798566
2016-08-18,0.001594033859157129
2016-08-19,-0.0020257837118040634
2016-08-22,0.0010153673050812273
2016-08-23,0.007095943549336736
2016-08-24,-0.008196696512259072
2016-08-25,-0.0037697421283153787
2016-08-26,0.0024742908231001337
2016-08-29,0.0010163064921970832
2016-08-30,0.013777953809236632
2016-08-31,-0.0051502778910679226
2016-09-01,-0.011360315184946068
2016-09-02,0.007563533883539364
2016-09-06,-0.002742907284297047
2016-09-07,0.003763891976840794
2016-09-08,-0.007211001089061253
2016-09-09,-0.019755802537788636
2016-09-12,0.01659733313378986
2016-09-13,-0.010578872219779711
2016-09-14,-0.00519727996590269
2016-09-15,0.01209135991907262
2016-09-16,-0.01150464710066701
2016-09-19,-0.005669812548212305
2016-09-20,-0.00014995953050367383
2016-09-21,0.003001520104992217
2016-09-22,-0.0001495331948465628
2016-09-23,-0.013469059493123048
2016-09-26,-0.01092221903810442
2016-09-27,0.005521375611295065
2016-09-28,0.012049681154907343
2016-09-29,-0.012207366434764166
2016-09-30,0.014647124745955642
2016-10-03,-0.0007516901256920949
2016-10-04,0.001504903836307081
2016-10-05,0.015476990389690304
2016-10-06,-0.003551516369229568
2016-10-07,-0.01128581668830042
2016-10-10,0.0031541041092626454
2016-10-11,-0.012576826196276758
2016-10-12,0.0031845510895491813
2016-10-13,-0.007406610468070451
2016-10-14,0.003502398875036672
2016-10-17,-0.012898482749904683
2016-10-18,0.002459924939558711
2016-10-19,0.010274177872509727
2016-10-20,0.0
2016-10-21,0.0012144666327431608
2016-10-24,0.01258350208595016
2016-10-25,-0.01122912772601492
2016-10-26,0.00469366708554797
2016-10-27,-0.03797983662164317
2016-10-28,0.0026629299096441184
2016-10-31,0.00015663460481607494
2016-11-01,-0.00296874328690222
2016-11-02,-0.009557947288727386
2016-11-03,0.007593685602873768
2016-11-04,0.0001573150515763455
2016-11-07,0.009889791924584612
2016-11-08,-0.008704963313580616
2016-11-09,0.07182061743973467
2016-11-10,0.028383091570048702
2016-11-11,0.00298770100331458
2016-11-14,0.03872352782206878
2016-11-15,0.005325539672929702
2016-11-16,-0.015213277139815462
2016-11-17,0.009379651830306868
2016-11-18,0.003962529678147808
2016-11-21,0.003538904546246613
2016-11-22,0.0043400137747431344
2016-11-23,0.003106396329378258
2016-11-25,0.002019087046678525
2016-11-28,-0.017197068533627347
2016-11-29,0.003143972555675667
2016-11-30,0.009267024646473887
2016-12-01,0.02038853305845545
2016-12-02,-0.0011907038231446787
2016-12-05,0.0013247965239198134
2016-12-06,0.006747440322523834
2016-12-07,0.016559775241675956
2016-12-08,0.01628934158199047
2016-12-09,-0.02556920680771868
2016-12-12,-0.007441039343392797
2016-12-13,0.012584711188520892
2016-12-14,-0.009550217967950192
2016-12-15,0.003830285921865073
2016-12-16,0.010000319063382612
2016-12-19,-0.0016940702344225844
2016-12-20,0.013571840977383953
2016-12-21,-0.0032186275870166314
2016-12-22,-0.010979192064886623
2016-12-23,0.0002611324541084148
2016-12-27,0.004047950858488081
2016-12-28,-0.01079335189193431
2016-12-29,-0.006967502177067764
2016-12-30,-0.00370652559216067
2017-01-03,0.0077063766934979405
2017-01-04,0.01489999692561006
2017-01-05,-0.007795213266894363
2017-01-06,-0.009820654828373243
2017-01-09,-0.03689482810517564
2017-01-10,0.00892464838111895
2017-01-11,0.0073486201179078225
2017-01-12,-0.0066195153799345485
2017-01-13,0.0020401340997788786
2017-01-17,-0.008550527082083925
2017-01-18,0.0032852940004053366
2017-01-19,-0.007368024554991637
2017-01-20,0.013058623069930109
2017-01-23,-0.0033922158239757527
2017-01-24,0.005309547231423073
2017-01-25,0.0046048530312008396
2017-01-26,-0.05284466869264903
2017-01-27,-0.012382784926028623
2017-01-30,-0.020607959675644105
2017-01-31,-0.007651367185266378
2017-02-01,-0.009934878683784398
2017-02-02,-0.00479220582700568
2017-02-03,0.018960926860819294
2017-02-06,-0.00561189136946727
2017-02-07,0.0032678116474120777
2017-02-08,0.00029577145764014823
2017-02-09,0.013023668752941253
2017-02-10,0.013878730946446094
2017-02-13,0.00605182610095345
2017-02-14,0.000572904383297379
2017-02-15,0.024191276695445296
2017-02-16,-0.0032145499554026014
2017-02-17,-0.0030845575460178853
2017-02-21,0.0014061845155153296
2017-02-22,0.003651702666405132
2017-02-23,0.0069968093163177425
2017-02-24,-0.00013889475917461258
2017-02-27,0.0018071789400244676
2017-02-28,-0.012070262768342332
2017-03-01,0.018536955563971613
2017-03-02,-0.011305931815507764
2017-03-03,-0.0055778324278877855
2017-03-06,-0.0033656749402209973
2017-03-07,-0.002391873230135566
2017-03-08,0.005641847584684667
2017-03-09,-0.00813504176598534
2017-03-10,0.008908780447705045
2017-03-13,0.007708222997745429
2017-03-14,-0.00210310352617904
2017-03-15,0.00800804422416812
2017-03-16,0.002648165519945067
2017-03-17,-0.03586323871732422
2017-03-20,-0.0014415207328566382
2017-03-21,-0.009529433785430808
2017-03-22,0.0027695396941254113
2017-03-23,-0.008576723332710645
2017-03-24,-0.005425121207694894
2017-03-27,-0.002948829785484608
2017-03-28,0.01123773650356985
2017-03-29,-0.006872391708063086
2017-03-30,0.004269502527349589
2017-03-31,-0.000879374253890286
2017-04-03,0.0007337459950578218
2017-04-04,0.0008798043854099102
2017-04-05,0.00864339075688303
2017-04-06,0.006971463861825233
2017-04-07,0.005336773147326834
2017-04-10,0.00803449617837071
2017-04-11,-0.00384300370012014
2017-04-12,0.006572660719081913
2017-04-13,-0.0026971042155523595
2017-04-17,0.017221818820314594
2017-04-18,-0.0029383184006813723
2017-04-19,0.007577859855470104
2017-04-20,0.006964097900719057
2017-04-21,-0.007054431089634217
2017-04-24,0.0117008867387014
2017-04-25,-0.04185593625608541
2017-04-26,0.008191085742109694
2017-04-27,0.0051309163204635855
2017-04-28,0.0052470811402767215
2017-05-01,-0.0038087045060630764
2017-05-02,0.010761425088519294
2017-05-03,0.006724799967392503
2017-05-04,-0.0011132535760312035
2017-05-05,0.001671634018493462
2017-05-08,-0.011821820645312231
2017-05-09,0.006614882211659179
2017-05-10,0.007410448397316083
2017-05-11,-0.011103109547009105
2017-05-12,0.00014010457341862015
2017-05-15,0.011086114948859915
2017-05-16,-0.003053356909013649
2017-05-17,-0.036196536601863505
2017-05-18,0.006933272468519824
2017-05-19,0.01319767750961054
2017-05-22,0.009486220145370705
2017-05-23,-0.0033662797580125137
2017-05-24,-0.03349308081989222
2017-05-25,0.014269187627333313
2017-05-26,0.0005742432212993975
2017-05-30,0.0011479010594097616
2017-05-31,0.009458201989879012
2017-06-01,0.01930726854147835
2017-06-02,-0.003760505478602627
2017-06-05,0.004893090042773718
2017-06-06,-0.011407837391601894
2017-06-07,0.01182101501080468
2017-06-08,0.0008342434300738777
2017-06-09,0.018204835092994198
2017-06-12,0.008871375888642508
2017-06-13,0.0001362261490369665
2017-06-14,-0.0016357426526119045
2017-06-15,0.00013650040267609853
2017-06-16,0.0013651658963802493
2017-06-19,0.009270680978550327
2017-06-20,-0.00932049976663607
2017-06-21,-0.004090680151208725
2017-06-22,0.002190615458961487
2017-06-23,0.007377140508291635
2017-06-26,0.0012205886452330006
2017-06-27,0.003521685047709333
2017-06-28,0.012822138599628996
2017-06-29,-0.013459577323798433
2017-06-30,0.002431407760909776
2017-07-03,0.011993110503101034
2017-07-05,0.0027963964228294724
2017-07-06,-0.014341101941006129
2017-07-07,0.026000647837954194
2017-07-10,0.011685768457232015
2017-07-11,-0.024529364198546344
2017-07-12,0.005588055993485552
2017-07-13,0.04776396119262505
2017-07-14,0.013132887411773098
2017-07-17,-0.0008723185866925665
2017-07-18,-0.0006241559355200099
2017-07-19,0.008737973801423271
2017-07-20,0.0033413385249256855
2017-07-21,-0.003083482254548575
2017-07-24,0.003340448466691459
2017-07-25,0.033662328906264305
2017-07-26,0.013002263808189474
2017-07-27,-0.026495492296396583
2017-07-28,-0.0038711198797757307
2017-07-31,0.0044934116016683845
2017-08-01,0.005198329682651215
2017-08-02,-0.006494550516779718
2017-08-03,0.0004844421580014746
2017-08-04,0.0016940477026552436
2017-08-07,0.0070052548036367845
2017-08-08,-0.002158587473022222
2017-08-09,-0.00012041938811013786
2017-08-10,-0.003967450472175615
2017-08-11,-0.0007238809673236757
2017-08-14,0.01268233044860878
2017-08-15,0.0007157591238451388
2017-08-16,0.0028605631551708033
2017-08-17,-0.018184141622481942
2017-08-18,-0.0037521730744011217
2017-08-21,0.0008501920462233858
2017-08-22,0.015053970252827176
2017-08-23,-0.009089738342500153
2017-08-24,-0.0047073810617027645
2017-08-25,0.017463167752654662
2017-08-28,0.0028605631551708033
2017-08-29,-0.00130747545209986
2017-08-30,-0.002498915890065234
2017-08-31,0.006441968369352402
2017-09-01,-0.0009478785888272778
2017-09-05,-0.01779813441103173
2017-09-06,0.0
2017-09-07,-0.006402318871156054
2017-09-08,-0.0014590672053375053
2017-09-11,0.014854572858522985
2017-09-12,0.01811611741218999
2017-09-13,-0.00023724136438729726
2017-09-14,0.0
2017-09-15,0.005340309616032268
2017-09-18,0.0074363363494101
2017-09-19,-0.0029294276830262866
2017-09-20,0.007285372863063744
2017-09-21,0.0029167845792348324
2017-09-22,0.008375201680556277
2017-09-25,0.007266996914577106
2017-09-26,-0.00870373677569869
2017-09-27,0.017675970125107687
2017-09-28,0.023157842429496034
2017-09-29,0.005769386433543744
2017-10-02,0.00033120214866699804
2017-10-03,0.002646393332291108
2017-10-04,0.005389372644838186
2017-10-05,0.0037197925509262486
2017-10-06,-0.0003273416774538518
2017-10-09,0.0028352387565118153
2017-10-10,0.0021742868791805314
2017-10-11,0.007268063697869032
2017-10-12,0.017340121997333924
2017-10-13,0.00508130691784614
2017-10-16,-0.0012638777609704777
2017-10-17,-0.0009492681722660379
2017-10-18,0.01087331364321531
2017-10-19,-0.0013577052231600328
2017-10-20,0.012862067496715923
2017-10-23,-0.007536827358165521
2017-10-24,0.003641186687027176
2017-10-25,-0.013785554700536995
2017-10-26,-0.0008407611215018873
2017-10-27,-0.011465076228847959
2017-10-30,-0.01659953879507947
2017-10-31,0.005194017505770754
2017-11-01,-0.0035520402362413384
2017-11-02,0.022253282347926673
2017-11-03,-0.0006340089420852069
2017-11-06,0.004018080236029675
2017-11-07,-0.01253296892983502
2017-11-08,-0.00287956802480982
2017-11-09,-0.008236403074238785
2017-11-10,0.009167381929222174
2017-11-13,-0.0017096993710021824
2017-11-14,0.011454579141438659
2017-11-15,-0.0013756707158881776
2017-11-16,0.0125062396953739
2017-11-17,0.004710960200479342
2017-11-20,0.003333961134332153
2017-11-21,0.014849329678372714
2017-11-22,-0.00010233365312173337
2017-11-24,0.0016372986376720355
2017-11-27,0.0009195914914339465
2017-11-28,0.018169008213902993
2017-11-29,0.015237788944560293
2017-11-30,0.016293118034203857
2017-12-01,-0.0012630550060503953
2017-12-04,0.00029169118785055126
2017-12-05,-0.011476312446851322
2017-12-06,0.0014758549570741408
2017-12-07,0.009332941785458404
2017-12-08,9.754072127865498e-05
2017-12-11,-0.008759466148288486
2017-12-12,0.007756637802043942
2017-12-13,-0.0016654349490191622
2017-12-14,-0.0030425361746159174
2017-12-15,0.009646842523315158
2017-12-18,0.00848237556421938
2017-12-19,-0.002900506349015952
2017-12-20,0.006011426311545387
2017-12-21,0.008095497758857872
2017-12-22,0.006118452500566862
2017-12-26,0.0011402633013404273
2017-12-27,-0.0032271460143221686
2017-12-28,0.003047040249005928
2017-12-29,-0.003891811002140644
2018-01-02,-0.017630981559478065
2018-01-03,0.013678673512080408
2018-01-04,0.00784722800164217
2018-01-05,0.018232475254573277
2018-01-08,0.024712988778911482
2018-01-09,0.01701848447735821
2018-01-10,0.004653415369011871
2018-01-11,0.00703669202147128
2018-01-12,0.020254556493135345
2018-01-16,-0.007628893230874012
2018-01-17,0.0166854605649438
2018-01-18,-0.005069431733586316
2018-01-19,0.013472551028329116
2018-01-22,0.0004262450881780122
2018-01-23,0.0057919399157795315
2018-01-24,-0.0031332970994920606
2018-01-25,-0.003058482520816863
2018-01-26,0.02249687915436538
2018-01-29,-0.020334941288447816
2018-01-30,-0.04287557780343321
2018-01-31,-0.007821553371676893
2018-02-01,0.0047480530500148
2018-02-02,-0.0202391107577381
2018-02-05,-0.04222410852018699
2018-02-06,0.0163421595068296
2018-02-07,-0.00420685650068553
2018-02-08,-0.04252705440660609
2018-02-09,0.013922870296124712
2018-02-12,0.01469899689830978
2018-02-13,0.0076237955686935255
2018-02-14,0.02449635013122453
2018-02-15,0.011447533749423977
2018-02-16,0.008488616130697624
2018-02-20,-0.005249294761959122
2018-02-21,0.00036360192538498204
2018-02-22,0.004274756383151335
2018-02-23,0.017026059981148256
2018-02-26,0.016473724725356353
2018-02-27,-0.01541818410368645
2018-02-28,-0.00435991805373126
2018-03-01,-0.016264534754144133
2018-03-02,0.002271336932553769
2018-03-05,0.013776694148695201
2018-03-06,0.013500197296230754
2018-03-07,-0.002381885086577995
2018-03-08,0.00954984252592217
2018-03-09,0.030042904439566254
2018-03-12,-0.0043365041538671045
2018-03-13,-0.0010247777102414535
2018-03-14,-0.0066227476106704986
2018-03-15,-0.0007791839511520626
2018-03-16,0.0011264234341898938
2018-03-19,-0.018867841109139083
2018-03-20,-0.011997286007342733
2018-03-21,0.005178654503158686
2018-03-22,-0.043880261240244356
2018-03-23,-0.027777340945688178
2018-03-26,0.03526015466612242
2018-03-27,-0.020675352569335614
2018-03-28,-0.002922168034574346
2018-03-29,0.020606870036033342
2018-04-02,-0.030563996722300923
2018-04-03,0.016910640027682167
2018-04-04,0.010616118828260523
2018-04-05,-0.00037189536276094337
2018-04-06,-0.02929397612761897
2018-04-09,0.005269214434026059
2018-04-10,0.017249316987032026
2018-04-11,-0.005058970810230101
2018-04-12,0.01742001948353078
2018-04-13,-0.008699882512188672
2018-04-16,0.007842409683801232
2018-04-17,0.011857463259623113
2018-04-18,-0.003204035465291688
2018-04-19,-0.0004594140272514702
2018-04-20,-0.0035834014012401383
2018-04-23,0.0016597330239671582
2018-04-24,-0.011507773268234378
2018-04-25,0.033808027042764754
2018-04-26,0.011711760569347307
2018-04-27,0.015316166974957524
2018-04-30,-0.0017539367164944863
2018-05-01,-0.022579437850907547
