Date,VRTX
2015-05-05,-0.03285828523834822
2015-05-06,0.006385581412634123
2015-05-07,0.017245609219223024
2015-05-08,0.01887245543988314
2015-05-11,-0.02613610968794755
2015-05-12,0.0
2015-05-13,0.011605373877834113
2015-05-14,-0.0200764556282802
2015-05-15,0.026097553532298035
2015-05-18,0.008715620648922284
2015-05-19,0.007854842661038974
2015-05-20,-0.012158035915177723
2015-05-21,-0.013412204719859488
2015-05-22,0.0002398942708099483
2015-05-26,-0.019587500333953733
2015-05-27,0.04215938933486152
2015-05-28,-0.0031299023186791564
2015-05-29,0.006985806511730086
2015-06-01,-0.011614235812233531
2015-06-02,-0.01577287028284713
2015-06-03,0.016987139946689656
2015-06-04,0.00015761324259000453
2015-06-05,0.003229841065302441
2015-06-08,-0.014369861428985886
2015-06-09,-0.011472234309458651
2015-06-10,0.008865235798584559
2015-06-11,0.009346526330827443
2015-06-12,-0.015749884351420218
2015-06-15,-0.006915411757242973
2015-06-16,-0.001295576211411964
2015-06-17,0.005756500202271031
2015-06-18,0.028859283463027907
2015-06-19,0.0032123798600478537
2015-06-22,0.007732002070256927
2015-06-23,0.020072823082954327
2015-06-24,-0.015423179263070685
2015-06-25,-0.009568564468061758
2015-06-26,-0.01153099561008164
2015-06-29,-0.03814931711598435
2015-06-30,0.011882361649934836
2015-07-01,0.021946865976664176
2015-07-02,0.04017744644853183
2015-07-06,-0.018512820184939827
2015-07-07,-0.010478913722996475
2015-07-08,-0.04659556232340789
2015-07-09,-0.0053480460834509636
2015-07-10,0.01704026444697071
2015-07-13,0.010492077653896814
2015-07-14,0.04185451277404706
2015-07-15,0.031597622533590775
2015-07-16,0.0027708763616409726
2015-07-17,0.0020164621715343944
2015-07-20,-0.00521723900868476
2015-07-21,-0.018730800757737698
2015-07-22,0.00038179011446715094
2015-07-23,-0.0012974978125614989
2015-07-24,-0.04088655601042335
2015-07-27,-0.018087622653915614
2015-07-28,0.04114257532022503
2015-07-29,-0.020888544360319616
2015-07-30,0.07833150574861691
2015-07-31,-0.003395885804426846
2015-08-03,0.014740781430844896
2015-08-04,0.024162328825944268
2015-08-05,0.006557363855551168
2015-08-06,-0.012604438209252167
2015-08-07,-0.012191601538134922
2015-08-10,0.013721499305023865
2015-08-11,-0.026928379532613178
2015-08-12,0.013027190226468477
2015-08-13,-0.0019616701079500087
2015-08-14,-0.0035669378451750333
2015-08-17,0.019944444989436594
2015-08-18,0.0010743778800130777
2015-08-19,0.012306820895152448
2015-08-20,-0.060573878457939045
2015-08-21,-0.055977746116993576
2015-08-24,-0.0494142386013916
2015-08-25,0.015930255549222005
2015-08-26,0.07378066003550932
2015-08-27,0.027976322900415296
2015-08-28,0.0022430134710864635
2015-08-31,-0.04871321342805279
2015-09-01,-0.027289804102486825
2015-09-02,0.039987093259137296
2015-09-03,-0.019147296284520388
2015-09-04,0.003635494261523098
2015-09-08,0.04819279352337147
2015-09-09,-0.023739791507923935
2015-09-10,0.015775322046173823
2015-09-11,0.015606042110558604
2015-09-14,0.0058929476302322925
2015-09-15,0.004449320115462063
2015-09-16,-0.013215159294664325
2015-09-17,0.011446945513817974
2015-09-18,-0.08158886441382729
2015-09-21,-0.048083126970179246
2015-09-22,-0.03198239022941762
2015-09-23,-0.022288287476056823
2015-09-24,-0.006704809546823842
2015-09-25,-0.07047072079959293
2015-09-28,-0.04628194070287939
2015-09-29,0.013502556660453635
2015-09-30,0.043173369523599625
2015-10-01,0.029671634198149555
2015-10-02,0.07413966892996582
2015-10-05,-0.005730193265850447
2015-10-06,-0.044184401911612436
2015-10-07,-0.0005481231417464594
2015-10-08,-0.0033821091537600267
2015-10-09,0.008896645249594437
2015-10-12,0.02954545454545454
2015-10-13,-0.0339955715154181
2015-10-14,0.03564900796602233
2015-10-15,0.02197703262754591
2015-10-16,-0.012695407281113513
2015-10-19,0.013645884908661143
2015-10-20,-0.0485847202870201
2015-10-21,-0.005714260801977011
2015-10-22,-0.0011859594923843142
2015-10-23,0.044570325856470694
2015-10-26,0.0034973672018761004
2015-10-27,0.05436965823542206
2015-10-28,-0.007520069796254636
2015-10-29,0.050541213754737635
2015-10-30,-0.01133391714297216
2015-11-02,0.017636721302812353
2015-11-03,0.011186372629863106
2015-11-04,-0.026955430570429817
2015-11-05,-0.02393913392507052
2015-11-06,-0.032400988097619154
2015-11-09,0.007544925369244115
2015-11-10,0.00042072404206794367
2015-11-11,-0.005887338676647258
2015-11-12,-0.007614161757368509
2015-11-13,0.04901960656780924
2015-11-16,0.018122679172962508
2015-11-17,0.02378668388071148
2015-11-18,0.038983316810710766
2015-11-19,-0.023863070740394843
2015-11-20,0.003613170465000204
2015-11-23,0.01332815161777634
2015-11-24,0.006349774278563869
2015-11-25,-0.008713314952030982
2015-11-27,0.008259425080005434
2015-11-30,-0.027806981933942043
2015-12-01,0.007730364836748382
2015-12-02,0.00038357664562505
2015-12-03,-0.06402887714925909
2015-12-04,0.025479277998990968
2015-12-07,-0.02700325399746273
2015-12-08,0.012316282032384551
2015-12-09,-0.02157517756798366
2015-12-10,0.010279412429721635
2015-12-11,-0.03470914303439798
2015-12-14,-0.016491010298126163
2015-12-15,0.013656023100514725
2015-12-16,0.010658253862641187
2015-12-17,-0.004977611946062721
2015-12-18,-0.012124811561592286
2015-12-21,0.03476092479706416
2015-12-22,0.018082285578317814
2015-12-23,0.008636183855606605
2015-12-24,0.008400591764913035
2015-12-28,-0.007129120600417038
2015-12-29,0.03162570306457302
2015-12-30,-0.01149605997597758
2015-12-31,-0.0045094912020828826
2016-01-04,-0.02336487640963114
2016-01-05,0.0045569009795349835
2016-01-06,-0.009882491870940147
2016-01-07,-0.0594780665368323
2016-01-08,-0.03696938094856017
2016-01-11,-0.06106044794628285
2016-01-12,-0.002982179583401967
2016-01-13,-0.07014662954342443
2016-01-14,0.057486777603353634
2016-01-15,-0.03925031749839114
2016-01-19,-0.029823365224424636
2016-01-20,0.021054848352226596
2016-01-21,-0.019795836800018396
2016-01-22,-0.0037866899285491362
2016-01-25,-0.02734659870052991
2016-01-26,0.0008683695101510125
2016-01-27,0.0032538293024697573
2016-01-28,0.00281083390519421
2016-01-29,-0.021668845299060213
2016-02-01,0.018071618618715535
2016-02-02,-0.015261349085719633
2016-02-03,0.031875069130379075
2016-02-04,-0.023008053855010147
2016-02-05,-0.0557130455990239
2016-02-08,-0.05322711670551106
2016-02-09,-0.022682934272580058
2016-02-10,0.01984032916639289
2016-02-11,-0.024715577994523175
2016-02-12,0.04416013439832822
2016-02-16,0.025711874364236165
2016-02-17,0.03373547101746199
2016-02-18,-0.018243632978487967
2016-02-19,0.016620526910787303
2016-02-22,0.010445028948908863
2016-02-23,-0.0417977665247542
2016-02-24,0.017471832611367866
2016-02-25,-0.014290629385066533
2016-02-26,0.017186966464203257
2016-02-29,-0.017356346393453626
2016-03-01,0.04772490271383889
2016-03-02,0.03293510057266036
2016-03-03,-0.03318201260499387
2016-03-04,-0.012185538010932806
2016-03-07,0.029311864191942982
2016-03-08,-0.04441993866620897
2016-03-09,-0.0262341078428171
2016-03-10,-0.027767913864917282
2016-03-11,0.04837145619811345
2016-03-14,-0.00776728242229463
2016-03-15,-0.032246694998561254
2016-03-16,-0.04261739347171434
2016-03-17,-0.0015132754346012245
2016-03-18,0.04218232287215962
2016-03-21,0.018177412276058735
2016-03-22,0.03284934832782138
2016-03-23,-0.07640006161188939
2016-03-24,0.00536494444154112
2016-03-28,-0.023330911393550813
2016-03-29,0.006861511263875686
2016-03-30,-0.01060066078415045
2016-03-31,0.0139030142433203
2016-04-01,-0.00427722162571087
2016-04-04,0.04699938280464644
2016-04-05,0.015566560549927777
2016-04-06,0.08495714811504285
2016-04-07,-0.054867973286506944
2016-04-08,-0.012166894723376509
2016-04-11,-0.009149545798203818
2016-04-12,-0.013022356555281944
2016-04-13,0.021710417403913995
2016-04-14,0.02230572339835346
2016-04-15,-0.061208104260212504
2016-04-18,0.017981666308295008
2016-04-19,-0.0001201890901676439
2016-04-20,0.010816026148074531
2016-04-21,0.03210078383841908
2016-04-22,-0.00011513082728964452
2016-04-25,-0.01313363305953652
2016-04-26,-0.017744620680343215
2016-04-27,0.00427859059856206
2016-04-28,0.026627218934911268
2016-04-29,-0.027781022041606596
2016-05-02,-0.015888029358244293
2016-05-03,-0.010120437805911098
2016-05-04,-0.018622277756750072
2016-05-05,0.04179589310899012
2016-05-06,0.018333344232468463
2016-05-09,0.02945986224099939
2016-05-10,0.011583060421756608
2016-05-11,-0.06118101106433482
2016-05-12,-0.018294856266234616
2016-05-13,-0.008769807966928056
2016-05-16,0.009338930472850837
2016-05-17,-0.017409305037759615
2016-05-18,0.012390038549664473
2016-05-19,-0.008566845625815334
2016-05-20,0.04554986686466744
2016-05-23,-0.0033057708309951472
2016-05-24,0.04738213796208579
2016-05-25,0.01289300399520732
2016-05-26,-0.004131254212523139
2016-05-27,0.013342244415717852
2016-05-31,0.03064842173754534
2016-06-01,0.008051529658769097
2016-06-02,0.020447264512729157
2016-06-03,-0.019411402799785593
2016-06-06,0.022669191934570287
2016-06-07,-0.01373711879624362
2016-06-08,-0.0018993385201195867
2016-06-09,-0.022201063066115023
2016-06-10,-0.010811979923201265
2016-06-13,-0.01038361537243393
2016-06-14,0.009167239039781672
2016-06-15,-0.0058006609692394795
2016-06-16,-0.00473351709726888
2016-06-17,-0.040703463733162804
2016-06-20,-0.00011532498378108436
2016-06-21,-0.016605193970666954
2016-06-22,-0.0007035361099033688
2016-06-23,0.03496826666103248
2016-06-24,-0.07142852199938587
2016-06-27,-0.025152688029405734
2016-06-28,0.04509025887576512
2016-06-29,0.01869603922518115
2016-06-30,0.011999960506663632
2016-07-01,0.01999536488986564
2016-07-05,-0.014018643235538142
2016-07-06,0.03641199223320424
2016-07-07,0.004349758796778236
2016-07-08,-0.012104430098227259
2016-07-11,0.01281474147235473
2016-07-12,-0.005216439829775599
2016-07-13,-0.020640394185112432
2016-07-14,0.004215114510451423
2016-07-15,0.02336922884781778
2016-07-18,-0.008757354212891477
2016-07-19,-0.022254505753956044
2016-07-20,0.0425483381873315
2016-07-21,0.022600082546448297
2016-07-22,0.007295357921412782
2016-07-25,0.02002340255234092
2016-07-26,-0.00824885991253721
2016-07-27,0.010844375056780597
2016-07-28,0.002083084509866051
2016-07-29,0.008211214250545051
2016-08-01,0.01237110255919771
2016-08-02,0.009572326584711632
2016-08-03,0.013112800683490411
2016-08-04,-0.0015930272622476371
2016-08-05,0.021439983566521326
2016-08-08,0.0003905195295144104
2016-08-09,0.003513229296993714
2016-08-10,-0.030438634903021455
2016-08-11,0.015145458199104622
2016-08-12,0.0031617399241070654
2016-08-15,0.009356885541797588
2016-08-16,-0.02419987583622385
2016-08-17,-0.0011000061035155717
2016-08-18,-0.007908708783205931
2016-08-19,-0.010998954133942473
2016-08-22,0.030098937699662542
2016-08-23,0.00029713529683950135
2016-08-24,-0.042380422515409744
2016-08-25,-0.003412282433861269
2016-08-26,0.007366664294519598
2016-08-29,-0.001544895479884123
2016-08-30,-0.011759844862160862
2016-08-31,-0.01346556236360863
2016-09-01,0.002539391158023596
2016-09-02,0.0037994787372197525
2016-09-06,0.007044455521456383
2016-09-07,-0.0018793099547907977
2016-09-08,0.017887019997553155
2016-09-09,-0.03730343586980589
2016-09-12,0.044619986032865544
2016-09-13,-0.02646642091897955
2016-09-14,-0.05405682878082885
2016-09-15,0.03306697333242248
2016-09-16,-0.004189037551454389
2016-09-19,-0.01564013550384169
2016-09-20,0.004711815637850725
2016-09-21,0.0014177909254724508
2016-09-22,0.0032672952815826495
2016-09-23,-0.01617461407663001
2016-09-26,-0.025819225519201683
2016-09-27,0.009400858788627842
2016-09-28,-0.0031419030527592984
2016-09-29,-0.043223733635532
2016-09-30,0.02599998922909008
2016-10-03,-0.00481594052694001
2016-10-04,-0.004263195560305966
2016-10-05,0.014232855623637297
2016-10-06,-0.030690272613538072
2016-10-07,0.00870995611751102
2016-10-10,0.00326728609874416
2016-10-11,-0.0502442373360974
2016-10-12,-0.018491330743487522
2016-10-13,0.005115359013218024
2016-10-14,-0.0165093624871675
2016-10-17,0.016029238789061262
2016-10-18,0.030558994838169706
2016-10-19,-0.013620989222376534
2016-10-20,0.013320253128443316
2016-10-21,-0.0260491567825889
2016-10-24,-0.025136190262508462
2016-10-25,-0.00025408702664786453
2016-10-26,0.0
2016-10-27,-0.03646300063479746
2016-10-28,0.022943111513505254
2016-10-31,-0.02217067775338233
2016-11-01,0.026627954479488514
2016-11-02,0.0015408673704950804
2016-11-03,-0.003974327674278855
2016-11-04,0.016346976485478226
2016-11-07,0.053951395461302454
2016-11-08,-0.0027637990093705156
2016-11-09,0.11917098016899774
2016-11-10,0.026701156656659286
2016-11-11,-0.0352349055038369
2016-11-14,0.026304327923318604
2016-11-15,-0.014403734767269527
2016-11-16,-0.027831467932930898
2016-11-17,0.008068925806226313
2016-11-18,-0.01929818602773381
2016-11-21,-0.004360458173108039
2016-11-22,-0.0320045593020265
2016-11-23,0.0132250513922052
2016-11-25,0.0049232919991459845
2016-11-28,-0.00991221545473564
2016-11-29,-0.014384349574812716
2016-11-30,-0.04716871971457781
2016-12-01,-0.046440398078450906
2016-12-02,-0.029812383756389615
2016-12-05,0.0006622920762624496
2016-12-06,0.03401720173410938
2016-12-07,-0.035842331711647524
2016-12-08,0.0252257240251883
2016-12-09,-0.007122546530216267
2016-12-12,-0.00769527001410053
2016-12-13,0.0068348663321686765
2016-12-14,0.02258490067095842
2016-12-15,-0.016341104932662054
2016-12-16,-0.0032446462050372826
2016-12-19,-0.006510416407966013
2016-12-20,0.0018348543125676908
2016-12-21,-0.05023552910308504
2016-12-22,-0.007989006105302288
2016-12-23,0.03179673732667143
2016-12-27,0.01184234842853571
2016-12-28,-0.00797986546127849
2016-12-29,-0.0020109117019513345
2016-12-30,-0.010343958183868018
2017-01-03,0.01656035361783692
2017-01-04,0.02884235117790568
2017-01-05,0.02608688419500438
2017-01-06,0.0041740683183062455
2017-01-09,0.043708291313522496
2017-01-10,0.0008447947659739885
2017-01-11,-0.012058362430002134
2017-01-12,0.005614537809828235
2017-01-13,0.009467153599650002
2017-01-17,-0.019478118947372836
2017-01-18,0.011894464193863419
2017-01-19,-0.019510337450944437
2017-01-20,0.005685317805616208
2017-01-23,0.00036867123367700927
2017-01-24,0.010319365136910674
2017-01-25,0.03587067916177955
2017-01-26,0.0016433781621820742
2017-01-27,0.023907194090612593
2017-01-30,-0.034222334888057815
2017-01-31,0.017658278521734738
2017-02-01,0.004308781941924744
2017-02-02,0.0055659017720737225
2017-02-03,0.00011533828516685496
2017-02-06,0.007955664537127705
2017-02-07,-0.0066346584672055675
2017-02-08,0.010133635650886541
2017-02-09,0.017669806210598438
2017-02-10,-0.012546153907293633
2017-02-13,-0.004878052158054036
2017-02-14,0.013565919115894776
2017-02-15,0.005173760718994336
2017-02-16,-0.018686424381963107
2017-02-17,0.007183636313970565
2017-02-21,-0.020151689600339973
2017-02-22,-0.008781075787784531
2017-02-23,-0.0006993537469807132
2017-02-24,0.003965896705673266
2017-02-27,0.03288023517008187
2017-02-28,0.01934759495141769
2017-03-01,-0.003420935539532155
2017-03-02,-0.004650627619304459
2017-03-03,0.003337446365500263
2017-03-06,0.007983160009014112
2017-03-07,0.004509911079078721
2017-03-08,0.009417439917055903
2017-03-09,0.01507918621226545
2017-03-10,0.004381785438138275
2017-03-13,-0.010959846476909285
2017-03-14,-0.0022592694068573893
2017-03-15,0.01973260592201953
2017-03-16,-0.023368923459916258
2017-03-17,-0.004763993487424623
2017-03-20,-0.006636212168220523
2017-03-21,-0.01982255620401563
2017-03-22,0.006033529782428326
2017-03-23,-0.010995089445837714
2017-03-24,0.010443574096625774
2017-03-27,0.009113132520916167
2017-03-28,-0.012444987277900998
2017-03-29,0.2045277611440468
2017-03-30,-0.0066660606097850295
2017-03-31,0.019200275338012718
2017-04-03,-0.017375414287989832
2017-04-04,0.04504424480920699
2017-04-05,0.016208029922391454
2017-04-06,0.001314534441123394
2017-04-07,0.01417814709346854
2017-04-10,-0.015705900396632444
2017-04-11,0.0014904944939395648
2017-04-12,0.005515164448077758
2017-04-13,-0.009228604849042754
2017-04-17,0.008875171175316998
2017-04-18,-0.001393572303084345
2017-04-19,-0.00017448122280594447
2017-04-20,0.022943426204558248
2017-04-21,-0.004775756249242424
2017-04-24,0.008226278825808064
2017-04-25,-0.0033146949422420136
2017-04-26,-0.007930419815789791
2017-04-27,0.009283151667961231
2017-04-28,0.007494506017163616
2017-05-01,0.019611154987115187
2017-05-02,-0.01782458528371933
2017-05-03,0.004895769604781108
2017-05-04,-0.022343583317279925
2017-05-05,-0.01331732159022303
2017-05-08,0.0019157195029493312
2017-05-09,0.013645052391251022
2017-05-10,-0.01097486761073696
2017-05-11,8.67111951692312e-05
2017-05-12,-0.006588090605144092
2017-05-15,0.014223428486175749
2017-05-16,0.01600269231039375
2017-05-17,-0.03141670928549478
2017-05-18,0.031036921988138344
2017-05-19,0.000763133533941529
2017-05-22,0.007795338285953912
2017-05-23,-0.01975791201680288
2017-05-24,0.010378306474600585
2017-05-25,0.006791132441752001
2017-05-26,0.011129845799384697
2017-05-30,0.003919289758835598
2017-05-31,0.026663336662070547
2017-06-01,0.028802631326356076
2017-06-02,0.02154757907726812
2017-06-05,0.0020785549280017968
2017-06-06,-0.018821517882042116
2017-06-07,-0.021374908634835377
2017-06-08,0.0073606353633399735
2017-06-09,-0.02581208724861661
2017-06-12,-0.002527353487141948
2017-06-13,0.0011442533011396527
2017-06-14,0.018123938765777003
2017-06-15,-0.005372449473690422
2017-06-16,-0.007255736207965824
2017-06-19,0.019814864816471323
2017-06-20,0.0059722884939035215
2017-06-21,0.06728409623050058
2017-06-22,0.005191700205710248
2017-06-23,-0.014978224729438772
2017-06-26,-0.0006741298718399014
2017-06-27,-0.03133204272415069
2017-06-28,0.014547743905959587
2017-06-29,-0.02951722010957325
2017-06-30,0.012810415598742297
2017-07-03,-0.00496624050514205
2017-07-05,0.006004868580804068
2017-07-06,-0.00418599446614587
2017-07-07,0.014712745530663485
2017-07-10,-0.012965112100295273
2017-07-11,0.027281162808404646
2017-07-12,-0.005523157582297489
2017-07-13,-0.003956210155220741
2017-07-14,0.000534733617460148
2017-07-17,-0.013588813685405654
2017-07-18,0.022831025423401652
2017-07-19,0.20830809637144254
2017-07-20,-0.0022543716253223822
2017-07-21,0.024100899352040184
2017-07-24,0.01801803318255968
2017-07-25,-0.024923239867777336
2017-07-26,0.008952256203705211
2017-07-27,-0.0442418052169149
2017-07-28,-0.013061069934275582
2017-07-31,-0.01511506107376348
2017-08-01,0.009089642718014046
2017-08-02,0.028394296280470854
2017-08-03,-0.022342140300083413
2017-08-04,0.003311007666543464
2017-08-07,0.012488727956632362
2017-08-08,-0.020515157466762135
2017-08-09,-0.00443685697607743
2017-08-10,-0.026477968910992744
2017-08-11,0.035276731722144516
2017-08-14,0.004617028999240436
2017-08-15,-0.01145707948427288
2017-08-16,-0.008839746547439242
2017-08-17,-0.01869592338206627
2017-08-18,-0.002760121326588094
2017-08-21,0.005940657496903645
2017-08-22,0.043419914497119905
2017-08-23,-0.014342653645597392
2017-08-24,0.01846656986006323
2017-08-25,-0.018003572050411476
2017-08-28,0.0008481086996798837
2017-08-29,-0.003324605783101231
2017-08-30,0.022238170645938027
2017-08-31,0.027193039750274872
2017-09-01,0.010589337723474923
2017-09-05,-0.019538942687467253
2017-09-06,-0.012510249585316213
2017-09-07,0.014833217493597228
2017-09-08,-0.003638428064301924
2017-09-11,-0.006421987412339791
2017-09-12,-0.006273304921682321
2017-09-13,-0.0001275619916251136
2017-09-14,-0.021811212387645273
2017-09-15,0.0014995157140254012
2017-09-18,-0.002669120893693644
2017-09-19,-0.0013054631346354206
2017-09-20,-0.001830057381025374
2017-09-21,-0.00432165830823672
2017-09-22,-0.005261101306078486
2017-09-25,-0.014279971451557127
2017-09-26,-0.004292416924544629
2017-09-27,0.0041088547943233245
2017-09-28,0.003689459756801128
2017-09-29,0.01617429653737057
2017-10-02,0.0012496872520157964
2017-10-03,0.001839314111247825
2017-10-04,0.0
2017-10-05,-0.001376902908934996
2017-10-06,0.01838478657683451
2017-10-09,0.0029013341749442034
2017-10-10,-0.006621657081897658
2017-10-11,-0.003235826987930679
2017-10-12,-0.0002597620037141368
2017-10-13,-0.006948903072597767
2017-10-16,0.011706188236632498
2017-10-17,0.0022624829374284783
2017-10-18,-0.001870419472517315
2017-10-19,-0.0010337839816428884
2017-10-20,0.0001940412555792026
2017-10-23,-0.023087416487662327
2017-10-24,0.00033101451453698694
2017-10-25,-0.028522252274403748
2017-10-26,-0.02070850464390006
2017-10-27,0.044170884433455404
2017-10-30,-0.0038638453713701892
2017-10-31,-0.022069170592508014
2017-11-01,-0.024618689392798654
2017-11-02,0.01591522776387011
2017-11-03,0.034989700053684736
2017-11-06,-0.006601356838739525
2017-11-07,0.015639695918074015
2017-11-08,-0.025841013318338435
2017-11-09,0.0052239097988138194
2017-11-10,0.0038469820561704005
2017-11-13,-0.004773475108549863
2017-11-14,-0.001418573645948662
2017-11-15,0.005682561874376324
2017-11-16,-0.00484327460625944
2017-11-17,-0.0035825251490501087
2017-11-20,-0.018791155305920015
2017-11-21,0.0032494553559625494
2017-11-22,0.013300204449475883
2017-11-24,-0.003332360288003433
2017-11-27,0.013647219094861773
2017-11-28,-0.008280011459242509
2017-11-29,-0.024233010770641328
2017-11-30,0.003756475033967366
2017-12-01,-0.024256706375052395
2017-12-04,-0.014205555049181084
2017-12-05,-0.003098153300539197
2017-12-06,-0.007805737397300061
2017-12-07,0.010926573523733163
2017-12-08,0.034803299276114696
2017-12-11,-0.01343923073858122
2017-12-12,-0.005434705346392232
2017-12-13,0.02760626845895442
2017-12-14,-0.01567682475565657
2017-12-15,0.023363515467442753
2017-12-18,-0.0028794609021516315
2017-12-19,-0.0019940081136804455
2017-12-20,-0.00020667434073928792
2017-12-21,0.0254962260992595
2017-12-22,0.007727414594053794
2017-12-26,0.004200872692434965
2017-12-27,0.006308080409964889
2017-12-28,-0.002507455461302266
2017-12-29,-0.008665724511881745
2018-01-02,0.020352349121418145
2018-01-03,-0.00588587491804804
2018-01-04,0.006973310017027501
2018-01-05,0.01711631927761048
2018-01-08,0.007707604402497292
2018-01-09,-0.005609056576174387
2018-01-10,0.008781555183738687
2018-01-11,0.006481058470111156
2018-01-12,-0.002967179537963105
2018-01-16,-0.01405677239833436
2018-01-17,0.00822040154200887
2018-01-18,0.0012739470109190965
2018-01-19,0.004962139876469651
2018-01-22,0.024941459840223557
2018-01-23,0.02884317252373836
2018-01-24,0.005222686442696967
2018-01-25,-0.007225986725172162
2018-01-26,0.01786574303755817
2018-01-29,-0.012233362343156862
2018-01-30,-0.0035898414844244275
2018-01-31,0.0019815170190844444
2018-02-01,0.036675319440613974
2018-02-02,-0.03901959526943155
2018-02-05,-0.06677096809872318
2018-02-06,0.026621147989304816
2018-02-07,-0.022603164481349247
2018-02-08,-0.026144999764261656
2018-02-09,0.008970979918186295
2018-02-12,-0.0062108535913467655
2018-02-13,0.014012268665115402
2018-02-14,0.020241307444802237
2018-02-15,0.023400788904455627
2018-02-16,-0.0013669766208883605
2018-02-20,0.0016176860680763294
2018-02-21,-0.01919490880792718
2018-02-22,-0.0019000763374344976
2018-02-23,0.0527317580538309
2018-02-26,0.021940925398223232
2018-02-27,-0.02158775833583615
2018-02-28,0.0009042313242655364
2018-03-01,-0.0012045832061231554
2018-03-02,0.025508024367318693
2018-03-05,0.01822889655427362
2018-03-06,-0.025641039197886073
2018-03-07,0.008594102286340277
2018-03-08,0.010048814316666377
2018-03-09,0.02548283395156825
2018-03-12,0.00493594918353879
2018-03-13,-0.012250878502380047
2018-03-14,-0.00331505377685104
2018-03-15,-0.002351207997642324
2018-03-16,0.009714332525998293
2018-03-19,-0.02783786455483961
2018-03-20,0.004099062661644837
2018-03-21,-0.006590102494710148
2018-03-22,-0.024891336888163695
2018-03-23,-0.03112590751208255
2018-03-26,0.03212585386833511
2018-03-27,-0.034677962395951334
2018-03-28,-0.0047398935025193545
2018-03-29,0.021305889569320335
2018-04-02,-0.040925256741912386
2018-04-03,0.01311498358247598
2018-04-04,0.023743334758424828
2018-04-05,-0.027510434180893273
2018-04-06,-0.02162884424015088
2018-04-09,0.016272249639130765
2018-04-10,0.02813220092271096
2018-04-11,-0.014146545915492803
2018-04-12,0.019447393478257746
2018-04-13,-0.003642402478408746
2018-04-16,-0.016667714552199064
2018-04-17,0.03963458516620677
2018-04-18,-0.009879415895164834
2018-04-19,-0.02332270778867962
2018-04-20,-0.008774735998088756
2018-04-23,0.003414534086389809
2018-04-24,-0.019030841426674105
2018-04-25,-0.0033404270480981157
2018-04-26,0.023590098653508917
2018-04-27,-0.017379223910746755
2018-04-30,-0.01851970094925215
2018-05-01,-0.004439853214358136
2018-05-02,-0.019740258336669814
2018-05-03,0.0011373397173810584
2018-05-04,-0.0016706762965764677
2018-05-07,0.0007363318214137493
