Date,TYL
2015-01-05,-0.01743159276788564
2015-01-06,-0.010002807836022365
2015-01-07,0.0106757704517364
2015-01-08,0.029897181980957255
2015-01-09,-0.015659332713014118
2015-01-12,0.001860680822509675
2015-01-13,0.009843045171908926
2015-01-14,-0.0005517016882183867
2015-01-15,-0.04158620085502007
2015-01-16,0.04099073003280407
2015-01-20,0.0009221548494073861
2015-01-21,-0.01510963124944864
2015-01-22,0.024415346801653026
2015-01-23,0.01515839649651185
2015-01-26,0.00017994308527868874
2015-01-27,-0.009803075306698994
2015-01-28,-0.01162578380596202
2015-01-29,0.015438341388413823
2015-01-30,-0.03999998342936939
2015-02-02,0.022435871157019838
2015-02-03,0.013461175519055235
2015-02-04,0.0010007333713970556
2015-02-05,0.036353722115578524
2015-02-06,0.007629595333644712
2015-02-09,-0.005308969558317833
2015-02-10,0.002449897428068226
2015-02-11,-0.017107437284572202
2015-02-12,0.020513254116627744
2015-02-13,0.011834325026286674
2015-02-17,-0.008083956409308257
2015-02-18,0.003641458398432995
2015-02-19,0.005787820979450631
2015-02-20,0.014085711460532613
2015-02-23,-0.0034724827117350587
2015-02-24,0.004079514810465978
2015-02-25,0.010665330478585311
2015-02-26,0.004773866729814724
2015-02-27,-0.0050012375428529765
2015-03-02,0.011560670366638437
2015-03-03,-0.012091089726481652
2015-03-04,-0.024142821957536698
2015-03-05,-0.00025776486339179616
2015-03-06,-0.017786559062351492
2015-03-09,0.004636504160759891
2015-03-10,-0.0004353485193101525
2015-03-11,0.01672617957689737
2015-03-12,0.01979262768155632
2015-03-13,0.004117001402995868
2015-03-16,0.017906445915790714
2015-03-17,0.0038635529371788824
2015-03-18,0.0030297666955945157
2015-03-19,0.008000680659848936
2015-03-20,0.014740420157370648
2015-03-23,-0.012052056231115715
2015-03-24,0.003231552187943798
2015-03-25,-0.04541793667086469
2015-03-26,-0.004892878577485438
2015-03-27,0.011190231477358203
2015-03-30,0.02850437257439875
2015-03-31,-0.017525281386783664
2015-04-01,0.0056417515312592315
2015-04-02,0.007837674984013887
2015-04-06,0.008349677574402303
2015-04-07,-0.0027602205426433546
2015-04-08,0.012618064945999263
2015-04-09,0.006672576856076029
2015-04-10,0.002236054756167727
2015-04-13,0.0023904625638073718
2015-04-14,-0.013831521867675778
2015-04-15,0.006529140770018982
2015-04-16,-0.0019220428276208734
2015-04-17,-0.02222576188807901
2015-04-20,0.029870337858337592
2015-04-21,0.013864524810912604
2015-04-22,0.002829303806944461
2015-04-23,0.02115991073608292
2015-04-24,0.013967705470480762
2015-04-27,-0.018922192646030234
2015-04-28,-0.01951858412746843
2015-04-29,-0.01243208944203189
2015-04-30,-0.028364314615533126
2015-05-01,0.006888101585124762
2015-05-04,0.007736761472098452
2015-05-05,-0.02101178696466066
2015-05-06,-0.005200571707050905
2015-05-07,0.005559689296062764
2015-05-08,-0.0020630467021819365
2015-05-11,-0.003969266151676809
2015-05-12,0.0054794825971891115
2015-05-13,0.010486306966114078
2015-05-14,0.013319209996689008
2015-05-15,-0.007015585288243864
2015-05-18,0.012830939084668369
2015-05-19,-0.002004490038110318
2015-05-20,-0.0004017277357388771
2015-05-21,0.0029738205435401177
2015-05-22,-0.002484153828988256
2015-05-26,-0.02193126030938153
2015-05-27,0.025872702471284592
2015-05-28,0.0017614188792267615
2015-05-29,-0.029092066094506763
2015-06-01,-0.003539679727472156
2015-06-02,-0.0038827030884267533
2015-06-03,0.011859348842765405
2015-06-04,-0.02171954331186754
2015-06-05,0.016253371577462872
2015-06-08,-0.007337175327758905
2015-06-09,-0.0032389918377330185
2015-06-10,0.004749206055382427
2015-06-11,0.001078073528157475
2015-06-12,0.0003313528423034562
2015-06-15,-0.003478020792563652
2015-06-16,0.02318431943186683
2015-06-17,0.00990823721202716
2015-06-18,0.02492962213237382
2015-06-19,0.008238549053745547
2015-06-22,0.009260719388375582
2015-06-23,0.002621607922663305
2015-06-24,-0.009228616161713332
2015-06-25,0.0034153724687768783
2015-06-26,0.0005414408843227303
2015-06-29,-0.011133406933535483
2015-06-30,0.011571566374329878
2015-07-01,0.004328316103411556
2015-07-02,0.0031553305710785295
2015-07-06,0.0009205608866040826
2015-07-07,0.023070395329760407
2015-07-08,0.003895746846758863
2015-07-09,0.02761191752419534
2015-07-10,0.005228767150762925
2015-07-13,0.0062851837068054195
2015-07-14,0.014717518490697579
2015-07-15,-0.008631677177821317
2015-07-16,0.02390812318194757
2015-07-17,-0.004251764167849892
2015-07-20,-0.002869968223139341
2015-07-21,0.003931186876734216
2015-07-22,-0.025312882009896565
2015-07-23,-0.0027261990420864857
2015-07-24,-0.020142348777886343
2015-07-27,-0.015197175113331851
2015-07-28,0.01572983912294834
2015-07-29,0.01291739087586019
2015-07-30,0.016013381652281167
2015-07-31,-0.004849578723794101
2015-08-03,0.0010750262468899319
2015-08-04,0.0017896771109648935
2015-08-05,0.010504510469182105
2015-08-06,-0.022346394033480155
2015-08-07,0.005786640519043873
2015-08-10,0.013016882552099096
2015-08-11,-0.008732044031019792
2015-08-12,-0.0017188676127705138
2015-08-13,0.006456660452150098
2015-08-14,0.011904009606217958
2015-08-17,0.001056592627434183
2015-08-18,-7.032937015705176e-05
2015-08-19,-0.006826187044612131
2015-08-20,-0.021823862569920305
2015-08-21,-0.011155440136748851
2015-08-24,-0.051204970446504294
2015-08-25,0.023548509505464166
2015-08-26,0.03575461999321372
2015-08-27,0.0069186291248515275
2015-08-28,0.004484380157746326
2015-08-31,-0.006048470385556892
2015-09-01,-0.028832192995614125
2015-09-02,0.020140213318011524
2015-09-03,0.005045352947654402
2015-09-04,-0.006693329860834707
2015-09-08,0.03757419562498665
2015-09-09,-0.0069180499858355615
2015-09-10,0.02651415397017054
2015-09-11,0.007755661580121975
2015-09-14,0.0008933201669962809
2015-09-15,0.01455440796298002
2015-09-16,0.010759212011262953
2015-09-17,0.01419301362575065
2015-09-18,-0.017624913011609844
2015-09-21,0.003964496094972292
2015-09-22,-0.008299347184063666
2015-09-23,0.023419054218699387
2015-09-24,-0.010947003882820439
2015-09-25,0.0066009169313656635
2015-09-28,-0.04014040875401881
2015-09-29,0.014836752757922511
2015-09-30,0.015299877854979105
2015-10-01,0.10099793769762022
2015-10-02,0.022020774564315948
2015-10-05,0.0048212180457505305
2015-10-06,-0.014986458525777957
2015-10-07,-0.00950139296443997
2015-10-08,-0.01098908835895529
2015-10-09,0.022590595902101773
2015-10-12,-0.0034818214952532234
2015-10-13,0.005180726568382976
2015-10-14,-0.008330333120963762
2015-10-15,0.029733475147456057
2015-10-16,0.004519069635654516
2015-10-19,0.0009932119964246588
2015-10-20,-0.014358295030504675
2015-10-21,-0.010363001424768092
2015-10-22,0.03769748226320946
2015-10-23,-0.0013262353244577474
2015-10-26,-0.006524654234558391
2015-10-27,-0.0029059630773836664
2015-10-28,0.030076962785844374
2015-10-29,-0.03740380582103109
2015-10-30,0.0014696372882430087
2015-11-02,0.010918059425262472
2015-11-03,-5.8033368743992675e-05
2015-11-04,-0.0017420767670968118
2015-11-05,-0.011982999911062109
2015-11-06,0.010126589101532746
2015-11-09,-0.005828524551556913
2015-11-10,0.009087106328268701
2015-11-11,0.014699040501217286
2015-11-12,-0.008588606083141714
2015-11-13,-0.02685529344727733
2015-11-16,0.00795250052160612
2015-11-17,0.00853742922460654
2015-11-18,0.008290113161265156
2015-11-19,-0.0020265537022153834
2015-11-20,0.010675309418513246
2015-11-23,-0.013432815033779133
2015-11-24,0.017165116593538032
2015-11-25,-0.007779878893343639
2015-11-27,0.008475072047085641
2015-11-30,0.020123509657604455
2015-12-01,-0.009190760856366609
2015-12-02,0.010803187947628246
2015-12-03,-0.018689561139278443
2015-12-04,0.02440553628593567
2015-12-07,-0.018535968190371288
2015-12-08,0.015199594852858933
2015-12-09,-0.0314525412447626
2015-12-10,0.004037677953201202
2015-12-11,0.0009766080415489764
2015-12-14,0.0026399876066129924
2015-12-15,0.0033199876427389974
2015-12-16,0.01591743818092395
2015-12-17,-0.0014039422121481238
2015-12-18,-0.006073567577159822
2015-12-21,0.001753975042202649
2015-12-22,0.0061564321892273455
2015-12-23,-0.005220571903938653
2015-12-24,0.0076180282917450715
2015-12-28,0.010976740259105444
2015-12-29,0.0004985394181289404
2015-12-30,-0.013177591909470876
2015-12-31,-0.02193788081158643
2016-01-04,-0.0418196892991356
2016-01-05,0.00945938958631265
2016-01-06,-0.013047843783158819
2016-01-07,-0.015744308144457597
2016-01-08,-0.019292927119179848
2016-01-11,-0.0003735140183648289
2016-01-12,0.0208008730493896
2016-01-13,-0.03910684838567391
2016-01-14,0.027428617931547716
2016-01-15,-0.018353733075493595
2016-01-19,-0.011016681981488863
2016-01-20,0.0005091442976323801
2016-01-21,0.0018450729000865085
2016-01-22,0.03321264804087298
2016-01-25,-0.027781219159449866
2016-01-26,0.001454109223532285
2016-01-27,-0.01060544091744231
2016-01-28,-0.02386263214653972
2016-01-29,0.026602993132198716
2016-02-01,0.007640372895042935
2016-02-02,-0.029634698252277603
2016-02-03,0.016083778368906287
2016-02-04,-0.0214047454601336
2016-02-05,-0.09430251594153771
2016-02-08,-0.04208248153140426
2016-02-09,-0.006114112203472688
2016-02-10,0.033416945518809804
2016-02-11,0.005070824909806371
2016-02-12,0.004167939069274151
2016-02-16,0.032695007888281724
2016-02-17,0.034691848222074606
2016-02-18,-0.15367317846262663
2016-02-19,-0.02093571183189502
2016-02-22,-0.005592505109479506
2016-02-23,-0.011661596389077267
2016-02-24,0.018158980493266252
2016-02-25,0.009369601436711505
2016-02-26,-0.0117253875143567
2016-02-29,-0.008651256719093947
2016-03-01,0.04005983799077062
2016-03-02,-0.009349513941599885
2016-03-03,0.008550435977705995
2016-03-04,-0.011917122917034284
2016-03-07,-0.00841833339663367
2016-03-08,-0.01420406419403697
2016-03-09,-0.0007453127334630105
2016-03-10,-0.008535665823536487
2016-03-11,0.03009025821202549
2016-03-14,0.018419379355801402
2016-03-15,-0.01083579465543627
2016-03-16,0.011437761993497109
2016-03-17,-0.013140093413147591
2016-03-18,0.03574893479687358
2016-03-21,-0.026022624140675243
2016-03-22,-0.006319501656086968
2016-03-23,-0.0222991808504287
2016-03-24,0.0019761671403446535
2016-03-28,0.014791645872716419
2016-03-29,0.05401251853367106
2016-03-30,0.004379164485192932
2016-03-31,-0.016216592874414903
2016-04-01,0.03281238784446017
2016-04-04,0.022133572241801236
2016-04-05,-0.01590928477673692
2016-04-06,0.025372347684772034
2016-04-07,-0.02102193345118608
2016-04-08,-0.006486692132872118
2016-04-11,-0.008705468383560011
2016-04-12,0.005375173999179861
2016-04-13,0.027108364171674726
2016-04-14,0.005645192865956439
2016-04-15,0.008966944258642862
2016-04-18,0.030780418739116744
2016-04-19,-0.0019626999306691095
2016-04-20,-0.016013475917306286
2016-04-21,0.010135603904942947
2016-04-22,-0.015192263216259771
2016-04-25,0.002080853519999204
2016-04-26,0.008735509012693266
2016-04-27,0.006459315529391496
2016-04-28,0.010226477718389582
2016-04-29,0.022130676119644477
2016-05-02,-0.0017759016400618055
2016-05-03,-0.010058168197696338
2016-05-04,-0.01154270288558612
2016-05-05,-0.0019578965810217452
2016-05-06,-0.0023820945005816885
2016-05-09,0.008638217099595558
2016-05-10,0.02757280913869975
2016-05-11,-0.004472175456840866
2016-05-12,0.008508031687848305
2016-05-13,0.007828870057666526
2016-05-16,0.006160839467384216
2016-05-17,-0.04599004101237525
2016-05-18,0.012976145234209646
2016-05-19,-0.005922869341781878
2016-05-20,0.018567327162019476
2016-05-23,0.002584611705759743
2016-05-24,0.031682589017025364
2016-05-25,-0.01578226500743518
2016-05-26,0.0021380859767068383
2016-05-27,0.011400702663192153
2016-05-31,0.010481188990617563
2016-06-01,0.01017687315355853
2016-06-02,0.013755179464439715
2016-06-03,0.007070968534603095
2016-06-06,0.007464153089410175
2016-06-07,0.003264827021554728
2016-06-08,0.004318183055247227
2016-06-09,-0.0016201053948017297
2016-06-10,-0.019223578876472414
2016-06-13,-0.012854806416615072
2016-06-14,0.005092886602562352
2016-06-15,-0.007183697964653124
2016-06-16,-0.0015504247353469447
2016-06-17,-0.02601102680738654
2016-06-20,0.022254740787099214
2016-06-21,0.002989286720054496
2016-06-22,-0.003109989237580546
2016-06-23,0.023397933765986423
2016-06-24,-0.024768252184571793
2016-06-27,0.021685346991387355
2016-06-28,0.019631600758728274
2016-06-29,0.03231854803709422
2016-06-30,0.009507129284373583
2016-07-01,-0.011457042680033114
2016-07-05,0.0023057622389976995
2016-07-06,0.016406385967012715
2016-07-07,0.0021442647665752546
2016-07-08,0.005170847650445731
2016-07-11,-0.007391201727115937
2016-07-12,0.0005957354287513539
2016-07-13,-0.006132040077463041
2016-07-14,0.000838620987187122
2016-07-15,-0.012628684386088995
2016-07-18,0.003940073296203606
2016-07-19,-0.0010867810716568282
2016-07-20,0.009066731007401074
2016-07-21,-0.013657594021523556
2016-07-22,0.01864443093132362
2016-07-25,-0.017468507425116298
2016-07-26,0.012864047802970457
2016-07-27,-0.008507058378398047
2016-07-28,0.0030815378056552323
2016-07-29,-0.018010904965435004
2016-08-01,0.00545944894076289
2016-08-02,-0.013238961140032868
2016-08-03,-0.007295708510534071
2016-08-04,0.0025535853783240636
2016-08-05,0.0010560860263164606
2016-08-08,-0.007384897889497588
2016-08-09,0.013879345189493852
2016-08-10,0.0033298917865147715
2016-08-11,0.003994799764389434
2016-08-12,0.0029995438989549594
2016-08-15,-0.00244131303248607
2016-08-16,-0.000489457525533199
2016-08-17,-0.007345271372392492
2016-08-18,0.001788299612729638
2016-08-19,0.011633628656541939
2016-08-22,0.0
2016-08-23,0.007849061382573463
2016-08-24,-0.0030185945535040615
2016-08-25,0.006963751366929394
2016-08-26,-0.002345296803141772
2016-08-29,0.003797497926405047
2016-08-30,0.0039031640019755454
2016-08-31,-0.019320468172307703
2016-09-01,0.015858530966221585
2016-09-02,0.013869693883319156
2016-09-06,-0.0049153252875435705
2016-09-07,0.005653734185227188
2016-09-08,0.004793452355743799
2016-09-09,-0.010719077315484715
2016-09-12,0.009227856405866097
2016-09-13,-0.0028905467249547012
2016-09-14,0.0023664077345622037
2016-09-15,0.015168550052036434
2016-09-16,-0.0062209728152252675
2016-09-19,0.00029253527116601674
2016-09-20,0.00023399547269620236
2016-09-21,0.012396182108673326
2016-09-22,0.013457328400533708
2016-09-23,-0.014703378429966496
2016-09-26,-0.0132453773741521
2016-09-27,0.004278990043506292
2016-09-28,-0.000817132949000321
2016-09-29,-0.008178101146722128
2016-09-30,0.008481079559144122
2016-10-03,-0.004146419860967976
2016-10-04,-5.870141551844732e-05
2016-10-05,0.0019353811605540283
2016-10-06,0.0018145490824095223
2016-10-07,-0.00829680525612031
2016-10-10,0.0034172028849028813
2016-10-11,-0.004756018849187527
2016-10-12,0.0041297755058535834
2016-10-13,-0.0025263964952479956
2016-10-14,-0.0022972220052638326
2016-10-17,-0.010449900941291945
2016-10-18,0.0036394046186398743
2016-10-19,-0.01593156530211981
2016-10-20,-0.019028597464297747
2016-10-21,0.008990742775754068
2016-10-24,0.014769594621903304
2016-10-25,-0.004270203257490279
2016-10-26,0.004046860224845128
2016-10-27,-0.031161600246152776
2016-10-28,0.010307380507008634
2016-10-31,-0.014197115862978671
2016-11-01,0.0004987645517389172
2016-11-02,-0.016699855104254313
2016-11-03,0.014385324642334663
2016-11-04,-0.03329794207017722
2016-11-07,0.010727596900554914
2016-11-08,-0.013107339341237867
2016-11-09,0.007904121622676952
2016-11-10,-0.03477536419237004
2016-11-11,0.00033299847188561493
2016-11-14,-0.01910665233804032
2016-11-15,0.009841163189097335
2016-11-16,0.02385915190500021
2016-11-17,0.017592280418768258
2016-11-18,0.0032898625518005264
2016-11-21,-0.008872917724192741
2016-11-22,-0.011936402275346314
2016-11-23,0.0041363330898231965
2016-11-25,0.0051000311680764465
2016-11-28,-0.00416340999587661
2016-11-29,-0.0041808164488706945
2016-11-30,-0.0232223070600025
2016-12-01,-0.036803196455123866
2016-12-02,-0.005089915889408547
2016-12-05,0.015347973957078986
2016-12-06,0.009041948608804695
2016-12-07,0.010534190166321844
2016-12-08,-0.014824358659329517
2016-12-09,-0.012505099281209686
2016-12-12,0.010784880591376833
2016-12-13,0.024299570974584572
2016-12-14,0.0010080234772051888
2016-12-15,-0.039946271031544356
2016-12-16,-0.013076888931381148
2016-12-19,0.017643237782373644
2016-12-20,0.028756475582961905
2016-12-21,-0.01685282905694796
2016-12-22,-0.008123314886437805
2016-12-23,-0.003678503418665602
2016-12-27,0.003552730727926612
2016-12-28,-0.0062473546559538295
2016-12-29,0.0015367505942678328
2016-12-30,-0.004254432902622174
2017-01-03,0.014008544793367328
2017-01-04,0.012709789898380563
2017-01-05,0.009617377097328905
2017-01-06,-0.0015539182521893125
2017-01-09,0.01035262269160353
2017-01-10,0.005290605728524467
2017-01-11,0.011991226729991089
2017-01-12,0.0014482339240309283
2017-01-13,-0.00512718565872472
2017-01-17,-0.0009250041889835581
2017-01-18,-0.0015211360102864724
2017-01-19,-0.012120823174198159
2017-01-20,-0.002212447775858717
2017-01-23,-0.010012131567215588
2017-01-24,0.0010180811417919156
2017-01-25,0.004678617177891642
2017-01-26,-0.003644417174906822
2017-01-27,0.011108848712362063
2017-01-30,-0.011991749806977925
2017-01-31,-0.009899589757077165
2017-02-01,0.0020545339198732027
2017-02-02,-0.009021372731986332
2017-02-03,0.00379312449488145
2017-02-06,0.008450674694260751
2017-02-07,0.0026570336073843404
2017-02-08,-0.00801788877123355
2017-02-09,0.10048631835713051
2017-02-10,-0.018175016198097915
2017-02-13,-0.012171916457987653
2017-02-14,-0.001540273917871593
2017-02-15,0.000449878291592265
2017-02-16,-0.01227104708138027
2017-02-17,0.002016375357860367
2017-02-21,0.0157740514614908
2017-02-22,-0.008563371513786389
2017-02-23,-0.005092131553698587
