Date,LIN
2015-10-06,-0.0034792315730775014
2015-10-07,0.011984304753824837
2015-10-08,0.012588736048678273
2015-10-09,0.0005526179816364163
2015-10-12,-0.0011046255273435834
2015-10-13,-0.001473960107907235
2015-10-14,0.005536642174311046
2015-10-15,0.004771651908710872
2015-10-16,-0.0005479924823967863
2015-10-19,-0.0027416308885926943
2015-10-20,0.00210780384818543
2015-10-21,-0.013533353747086196
2015-10-22,0.022061325933231624
2015-10-23,0.013513764242087944
2015-10-26,-0.014407153376129966
2015-10-27,-0.007899038652836032
2015-10-28,0.005857077003213584
2015-10-29,0.025839053037102655
2015-10-30,-0.014722578542259113
2015-11-02,0.011612187841475663
2015-11-03,0.010500332120009892
2015-11-04,-0.00475541030606319
2015-11-05,0.003185341075655046
2015-11-06,0.0017639971210847705
2015-11-09,-0.009508907000431943
2015-11-10,-0.008000121553161654
2015-11-11,-0.00501792377507293
2015-11-12,-0.007924760384943164
2015-11-13,0.030410222925764785
2015-11-16,0.021760099427503565
2015-11-17,-0.02215886868626049
2015-11-18,0.01913386974422271
2015-11-19,-0.00017290835951344619
2015-11-20,-0.0044131515535568155
2015-11-23,-0.00408530409570429
2015-11-24,-0.004800049262201678
2015-11-25,-0.007191106237676825
2015-11-27,0.006183221206949252
2015-11-30,-0.00974452490073252
2015-12-01,-0.006826273090903667
2015-12-02,-0.014906631467477616
2015-12-03,-0.005335470344602133
2015-12-04,0.011186390727854212
2015-12-07,-0.0065287709808155014
2015-12-08,-0.02592185803699132
2015-12-09,0.0031858752252196254
2015-12-10,-0.0035495449582589877
2015-12-11,-0.012935586597741855
2015-12-14,-0.005508187990763913
2015-12-15,0.010408604784768238
2015-12-16,0.0017012309870767517
2015-12-17,-0.02896504878034234
2015-12-18,-0.013602926687893646
2015-12-21,0.005910107636567297
2015-12-22,0.006757133301146467
2015-12-23,0.01877247899207668
2015-12-24,-0.002196150268632513
2015-12-28,-0.006984908686911373
2015-12-29,0.005974116860598677
2015-12-30,-0.011685621959794057
2015-12-31,-0.007559440913923243
2016-01-04,-0.007129097947775387
2016-01-05,-0.003442475518841359
2016-01-06,-0.010067280140389379
2016-01-07,-0.025024857430029912
2016-01-08,0.0006133687978737701
2016-01-11,0.006029947468178198
2016-01-12,0.014729544191110167
2016-01-13,-0.018820607686862223
2016-01-14,0.018161507822944456
2016-01-15,-0.02405080754139821
2016-01-19,0.008112193305777948
2016-01-20,-0.00366706515269577
2016-01-21,0.0014311860217692818
2016-01-22,0.0013268747511936407
2016-01-25,-0.01998136419678731
2016-01-26,0.02090954102527065
2016-01-27,-0.00040794498633589527
2016-01-28,0.001019357854276537
2016-01-29,0.018330124751997356
2016-02-01,0.005299856044816975
2016-02-02,-0.023674648312816293
2016-02-03,0.05236867565330838
2016-02-04,0.02168682791114529
2016-02-05,-0.004074629901265947
2016-02-08,-0.030161963102230405
2016-02-09,0.018542220227615536
2016-02-10,-0.0043346430014544746
2016-02-11,-0.0126726248058886
2016-02-12,0.017342566109245228
2016-02-16,0.0016373626316263934
2016-02-17,0.004807644702288227
2016-02-18,0.0
2016-02-19,-0.011387534032764157
2016-02-22,0.008808353582773876
2016-02-23,-0.019190073350993764
2016-02-24,-0.003228210726426095
2016-02-25,0.007066550726035681
2016-02-26,0.006139602265754496
2016-02-29,-0.014045066219654956
2016-03-01,0.03487555847111845
2016-03-02,-0.011391487928696487
2016-03-03,0.02369667218694138
2016-03-04,0.027872414216482788
2016-03-07,-0.0018386656615997365
2016-03-08,-0.0041439575984338894
2016-03-09,0.008507756142449585
2016-03-10,0.014670770287393609
2016-03-11,0.00406643980423449
2016-03-14,-0.010890027423022808
2016-03-15,-0.004185630748897551
2016-03-16,0.006304508050224422
2016-03-17,0.027150033534343976
2016-03-18,-0.0021217996901536917
2016-03-21,0.0007086115329446585
2016-03-22,-0.0033638984701288566
2016-03-23,0.0019544121846852835
2016-03-24,-0.009397528270142952
2016-03-28,0.0063540423469055085
2016-03-29,8.908463582724124e-05
2016-03-30,0.022585768222744385
2016-03-31,-0.004782587504069791
2016-04-01,0.006902635145554781
2016-04-04,-0.004599160278533354
2016-04-05,-0.014994325146695187
2016-04-06,0.0025665830505827714
2016-04-07,-0.014212598213248051
2016-04-08,0.005641654699057863
2016-04-11,0.003918250836094206
2016-04-12,0.0117083173640109
2016-04-13,0.01323846848007837
2016-04-14,-0.00034594257011899554
2016-04-15,0.006837874087666229
2016-04-18,-0.0017189456413798654
2016-04-19,0.023251323673825652
2016-04-20,0.003955718654803597
2016-04-21,-0.003688503607421456
2016-04-22,0.006478665121975036
2016-04-25,-0.0035948083853470925
2016-04-26,0.0019296960401427032
2016-04-27,-0.008122442610001834
2016-04-28,-0.0016041442601700817
2016-04-29,-0.006764656946305125
2016-05-02,-0.0005110222919636476
2016-05-03,-0.019676129015797073
2016-05-04,-0.009992121100807938
2016-05-05,-0.0041246673890193986
2016-05-06,0.007314434700383288
2016-05-09,-0.011111090187748474
2016-05-10,0.008758569373102931
2016-05-11,-0.005174575050962749
2016-05-12,0.001498666222640832
2016-05-13,-0.014436638954475556
2016-05-16,0.008842758022848507
2016-05-17,-0.005931924950100864
2016-05-18,-0.013359761048301166
2016-05-19,-0.006499128713592706
2016-05-20,0.00018163083959654713
2016-05-23,0.0037245891317960744
2016-05-24,0.0025342345279755207
2016-05-25,0.007763628045050819
2016-05-26,-0.009495546148355904
2016-05-27,0.0018089042178646153
2016-05-31,-0.008215078024498279
2016-06-01,0.008920193772231855
2016-06-02,-0.0025259895185069103
2016-06-03,0.0039157527098294675
2016-06-06,0.012790304852769108
2016-06-07,0.0018810534090563102
2016-06-08,0.01618070457469334
2016-06-09,-0.002023470756216339
2016-06-10,0.0025567276147939744
2016-06-13,-0.0074742435785266625
2016-06-14,-0.0038091781054325757
2016-06-15,-0.0040017338021232085
2016-06-16,0.0010714377458642677
2016-06-17,-0.00017843479634238602
2016-06-20,0.00463886130972746
2016-06-21,-0.006837420259559024
2016-06-22,0.009030162419644938
2016-06-23,0.020733907968141008
2016-06-24,-0.042621854628925204
2016-06-27,-0.029739737020125667
2016-06-28,0.013737068459264368
2016-06-29,0.020003557063776878
2016-06-30,0.015725476624549373
2016-07-01,0.0088976903904594
2016-07-05,-0.01684471199140347
2016-07-06,0.0031397366168877117
2016-07-07,8.920978924509271e-05
2016-07-08,0.025930255636520405
2016-07-11,-0.0033118369154960803
2016-07-12,0.02299724816589821
2016-07-13,0.004786825608260825
2016-07-14,0.0068055711843029165
2016-07-15,0.005407760136925344
2016-07-18,-0.002773365688268248
2016-07-19,-0.004045130222310678
2016-07-20,0.0007615565872949315
2016-07-21,-0.00498890354758863
2016-07-22,0.0001702314345173317
2016-07-25,0.0003399508463770573
2016-07-26,0.005520583905468834
2016-07-27,-0.00042261238859964134
2016-07-28,-0.010393494512296875
2016-07-29,-0.004867259699778748
2016-08-01,-0.005491824899049869
2016-08-02,0.0012943071160760322
2016-08-03,0.004566779926615805
2016-08-04,0.000772238001811365
2016-08-05,0.00034287570179381
2016-08-08,0.0008566283219151316
2016-08-09,0.0009418354283852182
2016-08-10,-0.0036777088591460894
2016-08-11,0.004206354370789089
2016-08-12,-0.001795041637214445
2016-08-15,0.010790227891425586
2016-08-16,0.027450732680885714
2016-08-17,-0.00684419209189524
2016-08-18,0.012039242134048944
2016-08-19,0.0054963914607562
2016-08-22,-0.001060447776272011
2016-08-23,0.00016340854807128657
2016-08-24,-0.0029401458666755698
2016-08-25,0.007781333831003989
2016-08-26,-0.009915317073396768
2016-08-29,0.0035297054476781664
2016-08-30,0.002208534600751877
2016-08-31,-0.003917833459689213
2016-09-01,0.006637151832356691
2016-09-02,0.004802621723769773
2016-09-06,-0.004319718483348223
2016-09-07,0.0006547223206245789
2016-09-08,-0.013661518405185702
2016-09-09,-0.026208965929152006
2016-09-12,0.009539280508098047
2016-09-13,-0.0044714752148514725
2016-09-14,-0.009830635996967096
2016-09-15,0.011725497351429581
2016-09-16,-0.004483655060386615
2016-09-19,0.0011050100333376278
2016-09-20,-0.0016976938612559556
2016-09-21,0.0033159483793030464
2016-09-22,0.00313565071223465
2016-09-23,-0.012925756053027815
2016-09-26,-0.0035089731936240875
2016-09-27,0.004895597665242057
2016-09-28,0.011538676032117445
2016-09-29,0.004309138576986449
2016-09-30,0.01657401567900063
2016-10-03,0.003393247663556531
2016-10-04,-0.007258203377785377
2016-10-05,0.0
2016-10-06,0.004071084881671183
2016-10-07,-0.016549296393735813
2016-10-10,-0.0006731799076096223
2016-10-11,-0.013808403518696388
2016-10-12,0.0015368783146567644
2016-10-13,-0.0017902103770769395
2016-10-14,0.0006831647888581038
2016-10-17,-0.0008533729916929689
2016-10-18,0.012043403346748471
2016-10-19,0.011730625758152646
2016-10-20,-0.000917678900120511
2016-10-21,0.0009185218082032875
2016-10-24,-0.0026692890846578
2016-10-25,-0.008614954674502018
2016-10-26,0.00033738667911942244
2016-10-27,-0.016951975984557555
2016-10-28,0.007549703270236741
2016-10-31,-0.0032357136180105606
2016-11-01,-0.009225952374793844
2016-11-02,-0.0084498133650317
2016-11-03,-0.0013914340046177198
2016-11-04,-0.0029602811661930684
2016-11-07,0.0260260493231117
2016-11-08,0.003149454629337356
2016-11-09,0.007042840226089142
2016-11-10,0.013060437036805483
2016-11-11,-0.019795484873659563
2016-11-14,-0.008994476985913824
2016-11-15,0.002483083632676353
2016-11-16,0.0005980603456423594
2016-11-17,-0.007341112413561168
2016-11-18,-0.004385700789794611
2016-11-21,0.008291518767233663
2016-11-22,0.0007708167738040839
2016-11-23,0.01609193329249825
2016-11-25,0.00311689671551596
2016-11-28,-0.003275014531250675
2016-11-29,0.02940414755123566
2016-11-30,-0.015387082412833375
2016-12-01,-0.004737961232761823
2016-12-02,-0.0012530554595721055
2016-12-05,0.007826281834249826
2016-12-06,-0.006179097822186286
2016-12-07,0.027222377944104537
2016-12-08,0.005725689476476559
2016-12-09,0.007807467461730555
2016-12-12,-0.003550851473097527
2016-12-13,0.002024675000724896
2016-12-14,-0.00929438764438173
2016-12-15,0.0069340923539884525
2016-12-16,-0.007615582849328839
2016-12-19,0.004163598859454387
2016-12-20,-0.037479596989581365
2016-12-21,0.0011825260504254587
2016-12-22,-0.011305084452640113
2016-12-23,0.0034132636817139073
2016-12-27,0.008163637866788198
2016-12-28,-0.009025475309071163
2016-12-29,-0.0005956557271654672
2016-12-30,-0.001873904538021609
2017-01-03,-0.0024745523572922146
2017-01-04,-0.00042784807020956883
2017-01-05,-0.010098449435322565
2017-01-06,0.004582047073625528
2017-01-09,0.003012070085540053
2017-01-10,-0.006005823073583771
2017-01-11,0.009235742796216195
2017-01-12,0.002822562470762069
2017-01-13,-0.0014498910799621845
2017-01-17,-0.0013667085340758334
2017-01-18,-0.002737007472781383
2017-01-19,-0.004287754852122738
2017-01-20,0.011111131318495504
2017-01-23,-0.0060483586902138065
2017-01-24,0.008656112534514815
2017-01-25,0.015974169821968198
2017-01-26,-0.0005855383792888746
2017-01-27,0.0058578572715373145
2017-01-30,-0.0074875645195762175
2017-01-31,-0.0072088058151854595
2017-02-01,-0.004137131468019084
2017-02-02,-0.011275719464760026
2017-02-03,0.007288692530802665
2017-02-06,-0.008768506383621588
2017-02-07,-0.001202405294149611
2017-02-08,0.0
2017-02-09,-0.004642935167752715
2017-02-10,0.004060162421696933
2017-02-13,0.01041035340203078
2017-02-14,-0.001021964138362974
2017-02-15,0.0023015841651128355
2017-02-16,-0.0007653083173504438
2017-02-17,-0.0006809864247471209
2017-02-21,0.007579722401274136
2017-02-22,-0.004395400430735608
2017-02-23,0.002292325716845678
2017-02-24,0.0004234207252744593
2017-02-27,0.0034712955175506544
2017-02-28,0.0016030807417195536
2017-03-01,0.013899712276378207
2017-03-02,-0.013127610062286243
2017-03-03,-0.0033220964819715704
2017-03-06,0.0011056563186460089
2017-03-07,0.009003396075120351
2017-03-08,-0.0018519874121063484
2017-03-09,-0.013325616712949628
2017-03-10,-0.0003415391373073895
2017-03-13,-0.0019668375643256963
2017-03-14,-0.0005996749819999758
2017-03-15,0.01688818157687111
2017-03-16,-0.01264549592112263
2017-03-17,0.010245767997195454
2017-03-20,-0.0006760647021913924
2017-03-21,-0.010909796169730535
2017-03-22,0.0010258642128824214
2017-03-23,0.004868906364589698
2017-03-24,-0.010455366894691065
2017-03-27,0.012713568216454751
2017-03-28,0.007549235157618739
2017-03-29,-0.003367673731416443
2017-03-30,0.001858549438153334
2017-03-31,0.0
2017-04-03,-0.005059066657283728
2017-04-04,0.010762900097244676
2017-04-05,-0.009558191915779113
2017-04-06,0.010496336181050836
2017-04-07,-0.004355585068510859
2017-04-10,0.006057961983759075
2017-04-11,-0.003261661563856544
2017-04-12,-0.007971224279264999
2017-04-13,-0.006427983668072401
2017-04-17,0.0049372133294567355
2017-04-18,0.0022871312922483344
2017-04-19,-0.0013520555417473323
2017-04-20,0.013286870004748375
2017-04-21,-0.0012528482699577514
2017-04-24,0.02868363602558799
2017-04-25,0.013739040014232096
2017-04-26,0.0032879721891447833
2017-04-27,0.0029574055917227504
2017-04-28,-0.003985046585770591
2017-05-01,-0.00015999207871386645
2017-05-02,0.004881658253149679
2017-05-03,-0.0003183414507851312
2017-05-04,0.006293109702090849
2017-05-05,0.025015777597928057
2017-05-08,-0.003012294391789405
2017-05-09,-0.0036404470709745507
2017-05-10,0.00427594487136318
2017-05-11,-0.000619547372505469
2017-05-12,0.004880580770900256
2017-05-15,0.0034692262973201604
2017-05-16,0.006606634510435416
2017-05-17,-0.016866431320906483
2017-05-18,-0.0034932603568850196
2017-05-19,0.0066994099576631605
2017-05-22,0.004565493015086464
2017-05-23,0.0011554730606613273
2017-05-24,0.017696379549702712
2017-05-25,-0.002570621560383013
2017-05-26,0.00030326004548908436
2017-05-30,-0.002879169894201783
2017-05-31,0.0053194329621939485
2017-06-01,0.013606325258960661
2017-06-02,0.018867880257929404
2017-06-05,-0.017757502205006936
2017-06-06,-0.0009739493460374504
2017-06-07,-0.001575157530420479
2017-06-08,-0.0007516376782543688
2017-06-09,0.024138713771967746
2017-06-12,-0.008957875323964082
2017-06-13,0.009705600872236486
2017-06-14,-0.007998131618499493
2017-06-15,-0.0024410750010974702
2017-06-16,0.008453270169674232
2017-06-19,0.003382456104482845
2017-06-20,-0.012457973259525246
2017-06-21,-0.014099538526442745
2017-06-22,-0.0029350792822603333
2017-06-23,0.002491197669844736
2017-06-26,0.0006024081013584759
2017-06-27,-0.004891758026258741
2017-06-28,0.010663384951180133
2017-06-29,-0.014741163276503877
2017-06-30,0.006683292409088715
2017-07-03,0.012297503389897768
2017-07-05,-0.011328230785698779
2017-07-06,-0.0017339394294276778
2017-07-07,0.00475734221599744
2017-07-10,0.0021044719784661936
2017-07-11,-0.0028499641628492167
2017-07-12,0.006468209011171844
2017-07-13,-0.0017935791256816769
2017-07-14,0.005464884665265846
2017-07-17,0.0017123792814333072
2017-07-18,-0.002823963896972037
2017-07-19,0.010881995375313869
2017-07-20,-0.0030228335702706666
2017-07-21,-0.0034761855615910164
2017-07-24,0.0035624074889359925
2017-07-25,0.004732822946104331
2017-07-26,-0.00610892013110409
2017-07-27,-0.017181708004977536
2017-07-28,-0.0033906235176334176
2017-07-31,-0.01587759585759918
2017-08-01,0.004225214838886604
2017-08-02,-0.0008415140925192022
2017-08-03,-0.0021437129286228096
2017-08-04,-0.0013046194810951706
2017-08-07,0.0005378980091430563
2017-08-08,-0.012594005644859352
2017-08-09,0.0021774578844828696
2017-08-10,-0.009622721509308207
2017-08-11,-0.0014105867538427574
2017-08-14,0.028405676035248906
2017-08-15,0.0031282057163875
2017-08-16,0.01612534500469942
2017-08-17,-0.01347399671548688
2017-08-18,0.0038699396469537017
2017-08-21,-0.008238738740809604
2017-08-22,0.01173649677732902
2017-08-23,-0.002786966430338378
2017-08-24,-0.0017375411075958302
2017-08-25,0.0020430208698869468
2017-08-28,-0.002567467040351823
2017-08-29,-0.009085314287838209
2017-08-30,-0.001833603305013698
2017-08-31,0.006888892849997719
2017-09-01,-0.0038769646983644046
2017-09-05,-0.005571435723780382
2017-09-06,0.01128192181109311
2017-09-07,0.009604275495065373
2017-09-08,0.0016638613431028126
2017-09-11,0.01925073450178094
2017-09-12,-0.0014071604224296097
2017-09-13,-0.0049697350661943585
2017-09-14,-0.00044740153963040985
2017-09-15,0.0009696643340788569
2017-09-18,0.0038741921339324747
2017-09-19,0.013136418149001683
2017-09-20,0.010841845854041354
2017-09-21,0.004203108977450354
2017-09-22,-0.006999837568215428
2017-09-25,0.0007264918771818785
2017-09-26,0.00530140979740934
2017-09-27,0.0020226550089161854
2017-09-28,0.016941921125498638
2017-09-29,-0.009357791401787163
2017-10-02,0.010376645307245136
2017-10-03,0.009207251774422831
2017-10-04,-0.0009825721046384794
2017-10-05,0.0
2017-10-06,-0.0027398312524606894
2017-10-09,-0.007678196677555427
2017-10-10,-0.001774499506466909
2017-10-11,0.003982492731255061
2017-10-12,0.004887051439607104
2017-10-13,0.0023969100675031996
2017-10-16,-0.006469440638752211
2017-10-17,0.001061583455093995
2017-10-18,-0.010888163543264828
2017-10-19,0.0036457153892257566
2017-10-20,0.01944275761815306
2017-10-23,-0.004890190059344879
2017-10-24,0.0035808863438013816
2017-10-25,0.0046865459287663835
2017-10-26,0.041637690045938314
2017-10-27,-0.009759412920275712
2017-10-30,-0.004657737781163518
2017-10-31,-0.009019794414011462
2017-11-01,0.012318503313846652
2017-11-02,-0.00013511458814807753
2017-11-03,-0.002704759257388334
2017-11-06,-0.00020295622785770906
2017-11-07,0.010035897629322665
2017-11-08,0.006847830461138127
2017-11-09,-0.010068559689040635
2017-11-10,-0.001212771391487344
2017-11-13,-0.000876403871321596
2017-11-14,-0.0035104394969508457
2017-11-15,-0.009889294937980297
2017-11-16,0.0196342501797786
2017-11-17,0.010735360113936832
2017-11-20,0.0015274248442760374
2017-11-21,0.0031814039121216275
2017-11-22,0.002444283998043195
2017-11-24,0.007646177048102221
2017-11-27,-0.0052330790162842256
2017-11-28,0.02814290217147475
2017-11-29,-0.007610620466248719
2017-11-30,-0.008055836462645738
2017-12-01,-0.013318309757991753
2017-12-04,0.009810882179784652
2017-12-05,-0.001825744312669575
2017-12-06,-0.012489203677712002
2017-12-07,0.0037900217994530916
2017-12-08,0.0029812265149293804
2017-12-11,0.005613988412905835
2017-12-12,-0.006042243560181015
2017-12-13,-0.00046284415233432963
2017-12-14,-0.014080908448931284
2017-12-15,0.003084670340693041
2017-12-18,0.024932657826631566
2017-12-19,0.0054784620674783735
2017-12-20,-0.0010375548483952945
2017-12-21,0.0005844818397764406
2017-12-22,-0.0016875167697815163
2017-12-26,-0.007994736307081474
2017-12-27,0.010352890356903677
2017-12-28,0.007133989333121038
2017-12-29,-0.003928392111476997
2018-01-02,0.009762276978778184
2018-01-03,0.008387506289446955
2018-01-04,0.01568227714790882
2018-01-05,0.008751590197187742
2018-01-08,-0.00037166965617574377
2018-01-09,0.00973273621064319
2018-01-10,-0.0015963408028296655
2018-01-11,0.0073177103257853204
2018-01-12,0.002075525894661423
2018-01-16,-0.01248860689045217
2018-01-17,0.008390319592703532
2018-01-18,-0.011991153191776127
2018-01-19,0.0023530418277046827
2018-01-22,-0.007783551471081562
2018-01-23,-0.008653904485537045
2018-01-24,0.010299460344109779
2018-01-25,0.015416574617742373
2018-01-26,0.014324883501566132
2018-01-29,-0.017261321960205134
2018-01-30,-0.01295839500429341
2018-01-31,0.004791474978975696
2018-02-01,-0.01027971981833442
2018-02-02,-0.029906627068569946
2018-02-05,-0.030506515964551006
2018-02-06,0.03319605677928705
2018-02-07,-0.034125737723474714
2018-02-08,-0.0395971049219489
2018-02-09,0.03755121145676599
2018-02-12,0.028565502868184822
2018-02-13,0.0005204181407749697
2018-02-14,0.008061168267252006
2018-02-15,0.0047075037463431
2018-02-16,-0.01405645126420374
2018-02-20,-6.533528130925337e-05
2018-02-21,-0.005598614891040188
2018-02-22,0.006088512621394093
2018-02-23,0.012689332664877373
2018-02-26,0.0013496819103862023
2018-02-27,-0.011743786095884001
2018-02-28,-0.027597196803999413
2018-03-01,-0.012220251423702977
2018-03-02,0.010207948732545491
2018-03-05,0.022151228356921182
2018-03-06,0.01142037728886014
2018-03-07,0.009437238664078196
2018-03-08,0.017924069091094674
2018-03-09,0.013997490491909126
2018-03-12,0.006371872879000762
2018-03-13,-0.00459322312073307
2018-03-14,-0.017646698956402918
2018-03-15,-0.01187016089982651
2018-03-16,-0.008671906996048362
2018-03-19,-0.030715538085127392
2018-03-20,0.004278578017001378
2018-03-21,0.00991896995180741
2018-03-22,-0.03704428513647651
2018-03-23,-0.02423164190755478
2018-03-26,0.02497344417773717
2018-03-27,-0.013688170582611181
2018-03-28,-0.013531035207484776
2018-03-29,0.01505326906222293
2018-04-02,-0.015246322001752133
2018-04-03,0.010837599711029489
2018-04-04,0.009607259807497881
2018-04-05,0.011653504997238384
2018-04-06,-0.024060566025425945
2018-04-09,0.0053775054422375845
2018-04-10,0.019034216326366815
2018-04-11,-0.014247645414515397
2018-04-12,0.016044134727610793
2018-04-13,-0.002654134430384869
2018-04-16,0.03187044841191344
2018-04-17,0.024603178909642365
2018-04-18,-0.010779711978329387
2018-04-19,-0.011027673578453023
2018-04-20,-0.005806623687636847
2018-04-23,-0.0021236152573151923
2018-04-24,-0.023809393893716724
2018-04-25,0.020234395351266476
2018-04-26,0.04166954392990285
2018-04-27,-0.01769348897882439
