Date,PM
2015-10-26,0.000780945214678308
2015-10-27,-0.009810501278980088
2015-10-28,0.006530230087562483
2015-10-29,-0.0015656995811403895
2015-10-30,-0.009635044175822505
2015-11-02,0.004637872118685937
2015-11-03,-0.005292003675162249
2015-11-04,-0.003056394449919897
2015-11-05,0.001021756555787956
2015-11-06,-0.020303795458311735
2015-11-09,-0.01296760924070861
2015-11-10,-0.0034015916170336835
2015-11-11,0.0010592316535449342
2015-11-12,-0.01211054055180072
2015-11-13,-0.007379283115330648
2015-11-16,0.011391236820883499
2015-11-17,-0.006046531269647493
2015-11-18,0.018964862064006827
2015-11-19,0.009598362955512085
2015-11-20,-0.0030145728663171223
2015-11-23,0.006977540976613961
2015-11-24,0.0035801689664847203
2015-11-25,0.0031073998569057792
2015-11-27,0.002867451828481027
2015-11-30,-0.00034292800392532463
2015-12-01,0.004462871330519702
2015-12-02,-0.0054683164693801745
2015-12-03,0.00045810350285835355
2015-12-04,0.027020650423013493
2015-12-07,-0.01014450444683801
2015-12-08,-0.00022541836884770738
2015-12-09,-0.008448991523438698
2015-12-10,-0.0032945432456026325
2015-12-11,-0.016072088340799096
2015-12-14,0.009731124708685313
2015-12-15,0.007801341823077124
2015-12-16,0.026298705649075105
2015-12-17,-0.011869449730470216
2015-12-18,-0.02424775759345066
2015-12-21,0.008381499287200667
2015-12-22,0.01200706348840952
2015-12-23,0.016198542688600215
2015-12-24,-0.002469885873309874
2015-12-28,-0.003038313332668019
2015-12-29,0.0086919285899969
2015-12-30,-0.004252935911467914
2015-12-31,-0.012024954869588655
2016-01-04,-0.010351266801556513
2016-01-05,0.009999941993644512
2016-01-06,-0.00022790713799691886
2016-01-07,-0.006829595535140287
2016-01-08,-0.006189390394386596
2016-01-11,0.02837084004796564
2016-01-12,-0.0008971646656400489
2016-01-13,-0.008755538485131886
2016-01-14,-0.004869109746965639
2016-01-15,-0.018092818820330092
2016-01-19,0.013674832196503894
2016-01-20,-0.018406011279451406
2016-01-21,-0.0006990105760472654
2016-01-22,0.012470630631250978
2016-01-25,-0.0021869957139984963
2016-01-26,0.0072681204943005895
2016-01-27,0.008933687494761866
2016-01-28,0.011011289978105188
2016-01-29,0.010667398423934715
2016-02-01,-0.006666520802408371
2016-02-02,-0.0006708439424670809
2016-02-03,0.0049245007464067125
2016-02-04,-0.007684589928331764
2016-02-05,0.005050629240947568
2016-02-08,0.0018982561897440409
2016-02-09,0.0033437268320737346
2016-02-10,-0.008775498065575538
2016-02-11,-0.009974459831999072
2016-02-12,0.008150137873374597
2016-02-16,0.01190213515889349
2016-02-17,0.012317000399772349
2016-02-18,0.004603776385113001
2016-02-19,0.003164328098176572
2016-02-22,0.006526109928678192
2016-02-23,-0.005295292900065807
2016-02-24,-0.006409399677300254
2016-02-25,0.010824116749569956
2016-02-26,-0.010816717849608137
2016-02-29,-0.004592500230829688
2016-03-01,0.005602587267755421
2016-03-02,0.0002185682722639637
2016-03-03,0.018566916814733103
2016-03-04,0.013188990459527927
2016-03-07,-0.0062441511356957635
2016-03-08,0.005857170019359037
2016-03-09,0.016516750445773942
2016-03-10,0.008645106601849362
2016-03-11,-0.003614177668449292
2016-03-14,-0.0005184208090847076
2016-03-15,0.0
2016-03-16,0.007673519033353227
2016-03-17,0.017699185098686954
2016-03-18,-0.007381465316073865
2016-03-21,0.004278381279088528
2016-03-22,-0.008506950795169388
2016-03-23,0.0034111239155925066
2016-03-24,0.00515124447310078
2016-03-28,0.002972170476602143
2016-03-29,0.010218383156413102
2016-03-30,-0.0017193218083467743
2016-03-31,-0.005877004421207199
2016-04-01,0.0167160150394845
2016-04-04,0.006115268534677254
2016-04-05,-0.0009963778890286212
2016-04-06,0.009076276393322313
2016-04-07,-0.005831551798051726
2016-04-08,0.0029828373312101863
2016-04-11,-0.005452070616157045
2016-04-12,0.012956479308084523
2016-04-13,-0.012790756140811266
2016-04-14,-0.005681257338629675
2016-04-15,0.003508418250099954
2016-04-18,0.004894248161774639
2016-04-19,-0.013121079589947016
2016-04-20,-0.011583299612204945
2016-04-21,-0.017426130021490183
2016-04-22,0.005185843536551271
2016-04-25,0.006293704360101682
2016-04-26,-0.002973202397521524
2016-04-27,0.00030841643007728514
2016-04-28,0.0008218980284153687
2016-04-29,0.00791035642620197
2016-05-02,0.004484071669665246
2016-05-03,-0.0004056321317006395
2016-05-04,0.0026388533930084
2016-05-05,0.004049321903672798
2016-05-06,0.01149426699084688
2016-05-09,0.0006975847902472854
2016-05-10,0.014941933332629498
2016-05-11,-0.0008830832031393454
2016-05-12,0.0037327133383968647
2016-05-13,-0.012625037969770103
2016-05-16,0.008127765670371323
2016-05-17,-0.018385583520875715
2016-05-18,-0.008914425528999681
2016-05-19,-0.005962263495927211
2016-05-20,-0.0032534506881560787
2016-05-23,0.0024478817929605157
2016-05-24,0.0056982518225972
2016-05-25,0.002124336606970978
2016-05-26,-0.0004037485029299015
2016-05-27,0.0017169625578392633
2016-05-31,-0.005041100608059068
2016-06-01,0.007296078134263029
2016-06-02,-0.0014083277241849768
2016-06-03,0.01873887722592782
2016-06-06,-0.00791171434129978
2016-06-07,0.0013955338545366125
2016-06-08,0.012542543995423427
2016-06-09,0.0005896659956481365
2016-06-10,-0.004715924309675157
2016-06-13,-0.007206700857340209
2016-06-14,-0.0067612599902895365
2016-06-15,-0.002402668306289879
2016-06-16,0.005017507674142774
2016-06-17,0.005791633175117994
2016-06-20,0.008140310244572069
2016-06-21,0.003183218153544054
2016-06-22,0.0017848710802219614
2016-06-23,0.008611486565522242
2016-06-24,-0.04111894911127545
2016-06-27,0.0050148827264848705
2016-06-28,0.003462410153308504
2016-06-29,0.0008116001550018126
2016-06-30,0.031433723313854856
2016-07-01,-0.004325320534288801
2016-07-05,0.00947857818469644
2016-07-06,0.0011735793438711895
2016-07-07,-0.005666279387852913
2016-07-08,0.012870920307590294
2016-07-11,0.002813019150474716
2016-07-12,-0.004642785904837021
2016-07-13,0.0033040871114586867
2016-07-14,-0.00048427439786336013
2016-07-15,0.0042639365879812985
2016-07-18,-0.006079173077927824
2016-07-19,-0.030194368321395104
2016-07-20,-0.0024029210016104363
2016-07-21,-0.0023076023389689837
2016-07-22,0.004223913763458764
2016-07-25,-0.0013017388344114256
2016-07-26,-0.007521648640696044
2016-07-27,-0.016471472056970637
2016-07-28,0.01818553060990724
2016-07-29,0.011705598526542182
2016-08-01,-0.0010972266056493707
2016-08-02,-0.0017975269540241312
2016-08-03,-0.009402488005864296
2016-08-04,-0.00030357474791453676
2016-08-05,-0.0007063636371941184
2016-08-08,-0.0038412436302037722
2016-08-09,-0.0015222077445256055
2016-08-10,0.00782478904001338
2016-08-11,-0.0031255205958352628
2016-08-12,0.0014157031190296099
2016-08-15,-0.003938656356039405
2016-08-16,0.00872076937210764
2016-08-17,0.008244156908480571
2016-08-18,0.0004980380882504409
2016-08-19,-0.004086097749308237
2016-08-22,0.0019017047101130835
2016-08-23,0.002696405537369273
2016-08-24,-0.0025896940890073328
2016-08-25,-0.0028966578298851298
2016-08-26,-0.007411547133061358
2016-08-29,0.011705598526542182
2016-08-30,-0.002892781265275146
2016-08-31,-0.00040017645157897075
2016-09-01,0.0069050983702889646
2016-09-02,0.01142935522564037
2016-09-06,0.005797001503549559
2016-09-07,-0.0026379883995426567
2016-09-08,-0.007541554382797577
2016-09-09,-0.037307987290717715
2016-09-12,0.03178182783402961
2016-09-13,-0.016990998129625456
2016-09-14,-0.0031338931149855753
2016-09-15,0.011458101707312984
2016-09-16,-0.009122687737488477
2016-09-19,-0.0002025892380888017
2016-09-20,0.003946928070518441
2016-09-21,0.014514703075085622
2016-09-22,0.010630582814202594
2016-09-23,-0.001867528419258635
2016-09-26,-0.013434590816988279
2016-09-27,0.0019169676011647763
2016-09-28,0.0008053090316333389
2016-09-29,-0.01639685949276104
2016-09-30,-0.005727073518347003
2016-10-03,0.0020569676294923678
2016-10-04,-0.013549404725332503
2016-10-05,-0.004370348079094866
2016-10-06,-0.00041845161426334876
2016-10-07,0.003973553818844788
2016-10-10,0.0023950444903628743
2016-10-11,-0.007584311549329814
2016-10-12,0.005967224249851633
2016-10-13,0.0011451025965472095
2016-10-14,-0.0038463275428639587
2016-10-17,-0.0033389485858462686
2016-10-18,0.010993642261093672
2016-10-19,-0.006006410603855428
2016-10-20,-0.004272223805310338
2016-10-21,0.007743303842109972
2016-10-24,0.006229456330075989
2016-10-25,-0.0034049466405641216
2016-10-26,-0.00548761076557891
2016-10-27,-0.0028114464453935506
2016-10-28,0.005534008553946368
2016-10-31,0.0013496928181682133
2016-11-01,-0.003733044295240351
2016-11-02,-0.0003120508135991962
2016-11-03,0.0018738834208413824
2016-11-04,-0.007689885283035491
2016-11-07,0.019268889258586164
2016-11-08,0.005445386988768064
2016-11-09,-0.03586744701190592
2016-11-10,-0.04080556354976739
2016-11-11,-0.017127102353116208
2016-11-14,-0.01821239205347458
2016-11-15,0.0019465997782381894
2016-11-16,0.004799959187593128
2016-11-17,0.015354602375984738
2016-11-18,-0.002016271493453403
2016-11-21,0.005949303613631773
2016-11-22,0.004239933362867765
2016-11-23,-0.012333163982583217
2016-11-25,0.004499793489522119
2016-11-28,0.0106393779023648
2016-11-29,0.003989923909526238
2016-11-30,-0.025607386906081664
2016-12-01,-0.005777294272912181
2016-12-02,0.0035323599308323406
2016-12-05,-0.0035199262842663392
2016-12-06,0.004671782623334897
2016-12-07,0.019164860040072673
2016-12-08,-0.005341003965578572
2016-12-09,0.00950883672502445
2016-12-12,0.006427340009063975
2016-12-13,0.013323033609485613
2016-12-14,-0.014234414142320628
2016-12-15,-0.009038812901782878
2016-12-16,0.015684360891584648
2016-12-19,0.0016425452418864506
2016-12-20,0.003096808931567274
2016-12-21,0.006725389064124787
2016-12-22,0.003285534807711432
2016-12-23,-0.0003275483840677884
2016-12-27,-0.002729798521374671
2016-12-28,-0.004270085474060825
2016-12-29,0.0086869547824866
2016-12-30,-0.002616444482206104
2017-01-03,-0.002841594808893455
2017-01-04,-0.008878960144530157
2017-01-05,0.007852391944133785
2017-01-06,0.007791018067967892
2017-01-09,-0.005770932776563709
2017-01-10,-0.008651949248893231
2017-01-11,-0.0008838064946090629
2017-01-12,0.0007740799971818202
2017-01-13,-0.001215302934985285
2017-01-17,0.021681282426817772
2017-01-18,0.0122350011459893
2017-01-19,0.0038505931732226717
2017-01-20,0.007671645958888806
2017-01-23,0.002009148190415866
2017-01-24,0.01076432631654578
2017-01-25,0.006368500818884737
2017-01-26,-0.0003111827982262838
2017-01-27,-0.000415182414535864
2017-01-30,-0.003737519982942361
2017-01-31,0.001771496339237455
2017-02-01,-0.0018724536771935751
2017-02-02,0.030120054097977134
2017-02-03,0.02296649004084661
2017-02-06,-0.010978261592609395
2017-02-07,0.016300025534610185
2017-02-08,0.009839530444468725
2017-02-09,0.0013639303821786353
2017-02-10,-0.0013620726099632385
2017-02-13,0.0009740553146606601
2017-02-14,-0.0014595463196621639
2017-02-15,0.003411659595995653
2017-02-16,0.0005829361686615631
2017-02-17,0.006505718783795134
2017-02-21,0.00868200729656965
2017-02-22,-0.00028686791583232285
2017-02-23,0.01903748854654297
2017-02-24,0.011265683769479562
2017-02-27,0.00909779521909515
2017-02-28,0.005979649110694707
2017-03-01,0.007956155734375692
2017-03-02,-0.003810876794996587
2017-03-03,0.0037343242526999276
2017-03-06,-0.004355545534192706
2017-03-07,0.007472767498343469
2017-03-08,-0.007507852077595745
2017-03-09,0.0051040391597887425
2017-03-10,0.0023574846848559705
2017-03-13,0.004342544004271476
2017-03-14,-0.0022520664934084778
2017-03-15,0.014895760885509146
2017-03-16,0.0024906225107812485
2017-03-17,0.0026619018233147163
2017-03-20,0.00893845239748603
2017-03-21,0.004602731355507039
2017-03-22,-0.004317698101315215
2017-03-23,-0.00044243708334634757
2017-03-24,-0.010269787663522378
2017-03-27,0.005277599539386779
2017-03-28,0.003737661425617489
2017-03-29,0.005318759685101426
2017-03-30,0.001058268376406657
2017-03-31,-0.00546135610338605
2017-04-03,8.864860789592477e-05
2017-04-04,0.00478235485750278
2017-04-05,-0.002291319893218069
2017-04-06,-0.005301465523688487
2017-04-07,0.008970687729533466
2017-04-10,-0.004841514006477365
2017-04-11,0.0032729581528625484
2017-04-12,0.003173832479002492
2017-04-13,-0.006327582271877019
2017-04-17,0.014859065665045135
2017-04-18,0.0040962061231952784
2017-04-19,-0.011283512770725257
2017-04-20,-0.03450125917566205
2017-04-21,-0.003272893002041033
2017-04-24,0.02526896761807884
2017-04-25,0.006228360167540581
2017-04-26,-0.017154565921504883
2017-04-27,-0.008636893756192476
2017-04-28,0.005898674291760608
2017-05-01,-0.002616374497991125
2017-05-02,-0.0007234184185501702
2017-05-03,0.001267110409324701
2017-05-04,0.005333796464593199
2017-05-05,0.009442838066598735
2017-05-08,0.003385237531180696
2017-05-09,-0.006215088786389433
2017-05-10,-0.009827603028390475
2017-05-11,0.003248318899232272
2017-05-12,0.004676520592127309
2017-05-15,0.00581872851037768
2017-05-16,0.010323920659027763
2017-05-17,0.0020262377863633496
2017-05-18,-0.0014944289120960574
2017-05-19,0.01021282010026292
2017-05-22,0.012898800027024038
2017-05-23,0.002064978929186889
2017-05-24,0.008329033884475923
2017-05-25,0.017457488349975403
2017-05-26,0.0029290892657862777
2017-05-30,0.0010012871740792129
2017-05-31,-0.0012502107890871583
2017-06-01,0.009181901192280906
2017-06-02,0.007361181332422362
2017-06-05,0.0014781440225120068
2017-06-06,0.0002458818858190881
2017-06-07,0.0024592686328102076
2017-06-08,-0.009730246392373854
2017-06-09,-0.008174422696421324
2017-06-12,-0.00790870825178136
2017-06-13,-0.004028016668561896
2017-06-14,0.008931067588741737
2017-06-15,0.006346241269256092
2017-06-16,0.01103661349033258
2017-06-19,0.008700166591176117
2017-06-20,-0.00642826985071987
2017-06-21,-0.007268323098883811
2017-06-22,-0.003993864525931645
2017-06-23,-0.0012530873253703279
2017-06-26,-0.0004181875211796138
2017-06-27,-0.011463306419618458
2017-06-28,0.006686936712398284
2017-06-29,-0.01555538725151473
2017-06-30,0.0031600183175117813
2017-07-03,-0.004682802417006693
2017-07-05,0.01402902154045349
2017-07-06,-0.0016026496723995365
2017-07-07,-0.003802558834805292
2017-07-10,0.0022055272985992413
2017-07-11,-0.00804009658593896
2017-07-12,0.008702642521088988
2017-07-13,-0.006089915429498327
2017-07-14,0.01378592163656922
2017-07-17,-0.0010915235223951658
2017-07-18,0.005378439579376781
2017-07-19,0.016549462543127946
2017-07-20,-0.014471196674868403
2017-07-21,-0.00233591145665335
2017-07-24,-0.005770177273891064
2017-07-25,-0.008999918094807158
2017-07-26,-0.0014429142676720685
2017-07-27,0.004589806434143862
2017-07-28,0.0027076983436116198
2017-07-31,-0.015188818212613309
2017-08-01,-0.007111649863434599
2017-08-02,-0.012254069283765268
2017-08-03,0.00026191015144916285
2017-08-04,0.0023588017295315122
2017-08-07,0.009585032451648878
2017-08-08,-0.01027096817572748
2017-08-09,0.006453470433691599
2017-08-10,-0.010311415682158986
2017-08-11,0.0057781902446707445
2017-08-14,-0.0010441133079390763
2017-08-15,0.017950609005689788
2017-08-16,0.007789763802421579
2017-08-17,-0.015289446377787175
2017-08-18,-0.005175581072920599
2017-08-21,0.007977150703134539
2017-08-22,-0.00017181844444580374
2017-08-23,-0.006625073406910431
2017-08-24,-0.008141665174848045
2017-08-25,0.0024453402132589286
2017-08-28,0.00644585964621025
2017-08-29,0.0087415402709341
2017-08-30,-0.0010294508481480946
2017-08-31,0.004294296620499072
2017-09-01,0.007697177784096398
2017-09-05,-0.0013580835634601218
2017-09-06,0.008073675838644379
2017-09-07,0.002529007900437641
2017-09-08,-0.015641113399436857
2017-09-11,0.007432438655296192
2017-09-12,-0.007462142983317821
2017-09-13,-0.0016232484836887773
2017-09-14,-0.0011122301971292492
2017-09-15,-0.008053083415305862
2017-09-18,0.0025046191336002277
2017-09-19,-0.006202811802868968
2017-09-20,-0.016729956866729623
2017-09-21,-0.004496274668574163
2017-09-22,-0.0036310263703944745
2017-09-25,0.00657726423106797
2017-09-26,0.0002673698808444147
2017-09-27,-0.005346991613665808
2017-09-28,0.0017022305444669428
2017-09-29,-0.007066041025477698
2017-10-02,-0.0012611523593489826
2017-10-03,-0.0061334062201163775
2017-10-04,0.011162848280178661
2017-10-05,0.001076774162696692
2017-10-06,-0.002420547724075628
2017-10-09,0.01887266779993224
2017-10-10,0.015877351950821073
2017-10-11,-0.007901393701438275
2017-10-12,0.002363127017825928
2017-10-13,-0.004714911104384711
2017-10-16,-0.004123256259303654
2017-10-17,-0.007663819658075721
2017-10-18,-0.0012428941074199562
2017-10-19,-0.038751782893914344
2017-10-20,0.012667379181307448
2017-10-23,-0.0014608510681575204
2017-10-24,-0.007223694928986335
2017-10-25,-0.0144609196834391
2017-10-26,-0.0006542080948378493
2017-10-27,-0.009258443907027902
2017-10-30,-0.011704752691493736
2017-10-31,-0.0005730524524506508
2017-11-01,-0.008505133653197605
2017-11-02,-0.009156833729749847
2017-11-03,-0.0013614261329700783
2017-11-06,-0.005065888428085752
2017-11-07,0.00861572458551807
2017-11-08,0.000679593848767146
2017-11-09,-0.006111411115982457
2017-11-10,0.005465681830051361
2017-11-13,0.004756376695849607
2017-11-14,-0.007631952538919906
2017-11-15,-0.006522785817219545
2017-11-16,0.005978016131765518
2017-11-17,-0.00019529788464200948
2017-11-20,-0.0009741070117021966
2017-11-21,0.007996876951345433
2017-11-22,0.00174166711660928
2017-11-24,-0.003477277972518733
2017-11-27,-0.004458086717565868
2017-11-28,0.0015576701841872875
2017-11-29,-0.0019443385649285938
2017-11-30,0.0006819560665070057
2017-12-01,0.00934295765668014
2017-12-04,0.008678284215551946
2017-12-05,0.00812535407507542
2017-12-06,0.02029219214886724
2017-12-07,-0.008364754120666729
2017-12-08,-0.0010305630386887588
2017-12-11,-0.005160177849942826
2017-12-12,0.01188246335791976
2017-12-13,0.008760349399449696
2017-12-14,-0.00517360216360474
2017-12-15,0.018573469658925035
2017-12-18,-0.015590810429833013
2017-12-19,0.0013894017489615162
2017-12-20,-0.02503538780875114
2017-12-21,0.003928562986256878
2017-12-22,-0.0012405584151321536
2017-12-26,-0.0051600410143735065
2017-12-27,0.005762862012156367
2017-12-28,0.0009551726829950535
2017-12-29,0.008014622531498539
2018-01-02,-0.011926348614920368
2018-01-03,-0.0012450842479416746
2018-01-04,-0.007577198330780854
2018-01-05,0.00802172030980608
2018-01-08,-0.001534261447961316
2018-01-09,0.007201966872349752
2018-01-10,0.007054866802345794
2018-01-11,-0.007289489551677852
2018-01-12,-0.0034330295762280416
2018-01-16,0.0035403800906630423
2018-01-17,0.008772619297615858
2018-01-18,-0.00680570176074935
2018-01-19,0.036642461049963826
2018-01-22,-0.0010103181045894027
2018-01-23,0.006617332980024315
2018-01-24,0.009769039288015424
2018-01-25,-0.028119383432176015
2018-01-26,0.02511874663713809
2018-01-29,-0.01433925703593375
2018-01-30,-0.0061687149667205565
2018-01-31,-0.006577766561280285
2018-02-01,-0.01921082991756462
2018-02-02,-0.016449492103837282
2018-02-05,-0.045920419232343135
2018-02-06,0.01661774013572237
2018-02-07,-0.014452310073759689
2018-02-08,0.015270768076711683
2018-02-09,-0.0044825045852805445
2018-02-12,0.024614845559966403
2018-02-13,0.006347513072801458
2018-02-14,-0.004948781681773706
2018-02-15,0.011215000523340013
2018-02-16,0.005979403824941221
2018-02-20,-0.013996793128212892
2018-02-21,0.008458968167718517
2018-02-22,-0.007134558449788164
2018-02-23,0.030394387444395266
2018-02-26,0.0053715875771924715
2018-02-27,-0.024371829948392487
2018-02-28,-0.005092608573497248
2018-03-01,0.010912705383854693
2018-03-02,0.02034795538064449
2018-03-05,0.008332372671299382
2018-03-06,0.002600064479065578
2018-03-07,-0.010094686249140783
2018-03-08,0.019740048447083103
2018-03-09,-0.006421696627143758
2018-03-12,-0.010711638717479821
2018-03-13,0.0009338272005823267
2018-03-14,-0.015199655230357934
2018-03-15,-0.005870481868047173
2018-03-16,-0.014573308636052773
2018-03-19,-0.016624343894465765
2018-03-20,-0.014448807124399443
2018-03-21,-0.014616868331622901
2018-03-22,-0.0008182573454447173
2018-03-23,-0.020886968320487087
2018-03-26,0.007528986616115008
2018-03-27,0.003943986611178785
2018-03-28,0.03163480832434851
2018-03-29,-0.003908344508271044
2018-04-02,-0.018712559180809385
2018-04-03,0.023682653139828425
2018-04-04,0.010716203164135019
2018-04-05,0.007728944599942444
2018-04-06,-0.00668621115770196
2018-04-09,-0.003167749658478769
2018-04-10,0.003972102683339029
2018-04-11,-0.0037586849497955876
2018-04-12,-0.004666386582963145
2018-04-13,0.015960180780620226
2018-04-16,0.01080008468315996
2018-04-17,0.0033998625327129606
2018-04-18,-0.01800597375324764
2018-04-19,-0.15575711952250915
2018-04-20,-0.015997036953368182
2018-04-23,-0.007120273967373358
2018-04-24,-0.014102842965154072
2018-04-25,-0.008243274642010578
2018-04-26,-0.003911782878760928
2018-04-27,0.013130603952708153
