Date,EXE
2021-11-15,-0.00810558052590471
2021-11-16,-0.0019229336991845036
2021-11-17,0.023438770079142524
2021-11-18,0.007529622082506071
2021-11-19,-0.03876698598741346
2021-11-22,-0.008422337508400046
2021-11-23,0.05195595099061623
2021-11-24,0.011573373447407942
2021-11-26,-0.011750282047214178
2021-11-29,-0.039893419642863526
2021-11-30,-0.0298192278308691
2021-12-01,-0.042660509972487826
2021-12-02,0.06807049393295883
2021-12-03,-0.009034268124877065
2021-12-06,-0.008950819161527401
2021-12-07,0.056698432960902156
2021-12-08,0.020259573184484347
2021-12-09,-0.01768543538930467
2021-12-10,0.0075805608702941285
2021-12-13,-0.0296239513578459
2021-12-14,-0.0029073138870157056
2021-12-15,-0.012797667188133244
2021-12-16,0.00689208804254382
2021-12-17,-0.009778360367511896
2021-12-20,-0.010862367512968651
2021-12-21,0.025457593195164607
2021-12-22,0.01265619216601288
2021-12-23,0.012337656203969649
2021-12-27,0.0422602091345583
2021-12-28,0.0016704684207751175
2021-12-29,-0.005912718279362683
2021-12-30,-0.018606039619329606
2021-12-31,0.0026418369870919722
2022-01-03,0.031463255642369514
2022-01-04,0.0034558318789279507
2022-01-05,-0.023809367813004245
2022-01-06,0.02377642307554262
2022-01-07,0.038358081866799454
2022-01-10,0.012986749740394599
2022-01-11,-0.004415807734863941
2022-01-12,0.04607235674410859
2022-01-13,-0.04117083618782136
2022-01-14,0.02025679189234264
2022-01-18,-0.028663213233344198
2022-01-19,-0.02792588014706654
2022-01-20,-0.04057443455637144
2022-01-21,-0.027010443050369592
2022-01-24,0.011421309413004233
2022-01-25,0.052854483941805475
2022-01-26,0.019365440087026897
2022-01-27,0.01008340774343841
2022-01-28,-0.01056144701365802
2022-01-31,-0.0032167872291251065
2022-02-01,0.00440076394851574
2022-02-02,0.015043057084984657
2022-02-03,-0.026043089007050213
2022-02-04,-0.01048920478664761
2022-02-07,-0.002836664274244005
2022-02-08,-0.01602019434164559
2022-02-09,-0.0006087783639594502
2022-02-10,-0.0009134082525377174
2022-02-11,0.053794509879667496
2022-02-14,-0.01995663601855935
2022-02-15,0.007377807818850668
2022-02-16,-0.024901183824228346
2022-02-17,0.0037557470658009517
2022-02-18,-0.015564361641231206
2022-02-22,0.008665236907011264
2022-02-23,0.03240383805778957
2022-02-24,0.03518268129793456
2022-02-25,0.058806745555858075
2022-02-28,0.028902340793809822
2022-03-01,0.026149188950711055
2022-03-02,0.0012617053147681023
2022-03-03,0.011464984563063885
2022-03-04,0.08263705155699741
2022-03-07,0.010470468427239199
2022-03-08,-0.039934649797781274
2022-03-09,-0.019160732558923255
2022-03-10,-0.00024737342550040786
2022-03-11,-0.003833732838330328
2022-03-14,-0.05325891195585264
2022-03-15,-0.01049055628446427
2022-03-16,0.020541054323120367
2022-03-17,0.02597052731464533
2022-03-18,-0.006328197471046959
2022-03-21,0.032479882082434575
2022-03-22,-0.006785162237668785
2022-03-23,0.04409384714950537
2022-03-24,0.034974956421022
2022-03-25,0.026666605920645514
2022-03-28,-0.01533801266434931
2022-03-29,-0.012961896026438158
2022-03-30,0.014975189397594901
2022-03-31,-0.012597899828605041
2022-04-01,0.03448275505019471
2022-04-04,-0.011333316184087172
2022-04-05,-0.0034836774877997634
2022-04-06,0.015337572587775572
2022-04-07,0.006442331899013443
2022-04-08,0.017216491985782678
2022-04-11,-0.006184071946462422
2022-04-12,-0.004366988302411334
2022-04-13,0.02631596623050525
2022-04-14,0.008119456214713106
2022-04-18,0.005934767676256669
2022-04-19,-0.03444985612439355
2022-04-20,0.013420437382530181
2022-04-21,-0.01873375915481268
2022-04-22,-0.0505815253935572
2022-04-25,-0.0281983575284388
2022-04-26,-0.011772892950405067
2022-04-27,0.010830082664409657
2022-04-28,0.005476331448834637
2022-04-29,-0.028889672471649752
2022-05-02,0.009022418317393921
2022-05-03,0.07044435717159336
2022-05-04,0.07213033538677993
2022-05-05,0.006211764509497897
2022-05-06,-0.025321810577322967
2022-05-09,-0.09071393397312832
2022-05-10,-0.010625716175205913
2022-05-11,0.02899767169389733
2022-05-12,-0.020178493580538914
2022-05-13,0.01656977004538196
2022-05-16,0.03655848139336859
2022-05-17,0.016286684172071242
2022-05-18,-0.017132010587410096
2022-05-19,0.00565654277769978
2022-05-20,0.04602825286479173
2022-05-23,0.052013677774963796
2022-05-24,0.020861651727369424
2022-05-25,0.014100419186626745
2022-05-26,0.009571754248965059
2022-05-27,0.029441147350679486
2022-05-31,-0.05593802461411923
2022-06-01,0.02690495794745784
2022-06-02,-0.019600081224945165
2022-06-03,0.00764981815066923
2022-06-06,0.009717768204415389
2022-06-07,0.028170519551069972
2022-06-08,-0.029446216557544758
2022-06-09,-0.015672177655216668
2022-06-10,0.0019391286809051778
2022-06-13,-0.04889471908178933
2022-06-14,-0.061261705954450574
2022-06-15,0.006845400162011739
2022-06-16,-0.044192535404821154
2022-06-17,-0.04825129035063669
2022-06-21,0.040732401220377135
2022-06-22,-0.009096464303149476
2022-06-23,-0.07790800527222608
2022-06-24,0.09772092898146001
2022-06-27,0.016706318202290626
2022-06-28,0.04037572650548049
2022-06-29,-0.01838909951743317
2022-06-30,-0.06792324459044641
2022-07-01,0.022194795991802962
2022-07-05,-0.07466814440323155
2022-07-06,-0.030895502018589704
2022-07-07,0.05595893772783955
2022-07-08,-0.0006369698746114816
2022-07-11,0.00981523035242482
2022-07-12,-0.006563924601269533
2022-07-13,0.049301035762750134
2022-07-14,-0.043351860677770304
2022-07-15,0.05291133886130628
2022-07-18,0.04255828909772008
2022-07-19,0.022024776089589082
2022-07-20,0.03644363941534934
2022-07-21,-0.008708800423236074
2022-07-22,-0.014386001634037027
2022-07-25,0.02852356310072257
2022-07-26,-0.0012998139211753967
2022-07-27,0.0021693347072135882
2022-07-28,0.0054117871663224015
2022-07-29,0.013779591531343671
2022-08-01,-0.039821443231682574
2022-08-02,-0.0018800788794605117
2022-08-03,0.014182866931837124
2022-08-04,-0.0383481264322435
2022-08-05,0.045217052159096216
2022-08-08,0.008804284447169408
2022-08-09,0.01961001783631433
2022-08-10,-0.006657532404606092
2022-08-11,0.03521281191002479
2022-08-12,0.009248735793885299
2022-08-15,-0.023520814930285683
2022-08-16,0.03654603186222927
2022-08-17,0.013711361702646085
2022-08-18,0.039865787732896285
2022-08-19,-0.05789720824840383
2022-08-22,0.03975911700532775
2022-08-23,0.002096571917255652
2022-08-24,0.03367537348450278
2022-08-25,0.00048176152548617956
2022-08-26,-0.0013484807111820984
2022-08-29,0.0010610102363861618
2022-08-30,-0.05666377957018354
2022-08-31,0.026560277545964572
2022-09-01,-0.02457945708343423
2022-09-02,0.017547435305287573
2022-09-06,-0.03218345173619808
2022-09-07,0.012534861566348976
2022-09-08,0.027215189208018353
2022-09-09,0.02370508653453407
2022-09-12,0.010215970987139
2022-09-13,-0.02311481715580388
2022-09-14,0.030858701655429588
2022-09-15,-0.009276818461159464
2022-09-16,-0.029056888790354285
2022-09-19,0.016703218863657998
2022-09-20,0.0034223885676312182
2022-09-21,-0.005165060450701864
2022-09-22,-0.034776733023346384
2022-09-23,-0.05683552894534227
2022-09-26,-0.01979978786237757
2022-09-27,0.008782409123033741
2022-09-28,0.03917747350487666
2022-09-29,-0.017279345958892134
2022-09-30,0.003942817826267042
2022-10-03,0.05010085560015809
2022-10-04,0.03345794377962363
2022-10-05,0.0019564285710098606
2022-10-06,-0.00771196321449219
2022-10-07,-0.011706709470045373
2022-10-10,-0.0281704847538905
2022-10-11,-0.01055015157099326
2022-10-12,0.03012435186220186
2022-10-13,0.024620497461234292
2022-10-14,-0.06512350176347104
2022-10-17,0.01972304708397199
2022-10-18,0.013271556919620231
2022-10-19,0.010559319640734532
2022-10-20,-0.006932465225828022
2022-10-21,-0.01841350459399782
2022-10-24,-0.0031952276879956276
2022-10-25,0.022541443019279628
2022-10-26,-0.0009098230845677735
2022-10-27,-0.007793711364259659
2022-10-28,-0.0017340193705974727
2022-10-31,0.04506428792562356
2022-11-01,0.0039112064370459
2022-11-02,0.01071391337491856
2022-11-03,-0.04481070263390341
2022-11-04,0.017655587663308436
2022-11-07,0.03331022281096008
2022-11-08,0.004988740971190619
2022-11-09,-0.0576611177290568
2022-11-10,0.03140523097227921
2022-11-11,0.006089794782730307
2022-11-14,-0.0008058149762205646
2022-11-15,0.03115235031915553
2022-11-16,-0.026496080734134342
2022-11-17,0.003113531635526856
2022-11-18,-0.010212369323025938
2022-11-21,-0.00788984719953112
2022-11-22,0.04180257396700782
2022-11-23,0.012526912797460099
2022-11-25,-0.005026114393814951
2022-11-28,-0.04565758432199729
2022-11-29,0.010789857582868212
2022-11-30,0.04229588970481424
2022-12-01,-0.012753471794023863
2022-12-02,-0.0042084228396117584
2022-12-05,-0.0582799341143424
2022-12-06,-0.021916258028911284
2022-12-07,0.022940857638054757
2022-12-08,-0.018358203102445958
2022-12-09,0.006481814209568171
2022-12-12,0.04486890525366416
2022-12-13,0.009902100111591317
2022-12-14,-0.007903939481926803
2022-12-15,-0.002420294080920926
2022-12-16,-0.012838570730682952
2022-12-19,-0.01751160360879156
2022-12-20,-0.002709993109321962
2022-12-21,0.02947320707035006
2022-12-22,-0.04690361967542389
2022-12-23,0.03717522135158835
2022-12-27,0.013761864330072093
2022-12-28,-0.05146395877563115
2022-12-29,0.010146518474463573
2022-12-30,-0.0022203854283751046
2023-01-03,-0.08731590270825007
2023-01-04,0.0365726566089164
2023-01-05,-0.04917135401716599
2023-01-06,0.03416203565435483
2023-01-09,0.015947266575853547
2023-01-10,-0.009193846799739669
2023-01-11,0.013579060852448865
2023-01-12,0.0214357023897489
2023-01-13,-0.003060322033175744
2023-01-17,-0.008003572510015822
2023-01-18,-0.018346585795644854
2023-01-19,0.02341823044526925
2023-01-20,-0.0002750784745113588
2023-01-23,0.014910561198514083
2023-01-24,-0.0042287312033770785
2023-01-25,-0.006968416310012326
2023-01-26,-0.0366228798749193
2023-01-27,-0.0025040323327153446
2023-01-30,-0.015974373731938885
2023-01-31,0.005565970901058037
2023-02-01,-0.03390219949973006
2023-02-02,0.02029103656703435
2023-02-03,-0.010294715440247959
2023-02-06,-0.020567186790950265
2023-02-07,0.026912681514973613
2023-02-08,-0.03654956244649199
2023-02-09,0.0024397680676562228
2023-02-10,0.02019944662453388
2023-02-13,-0.0044131545740450084
2023-02-14,0.004792134373440282
2023-02-15,-0.008465547525123074
2023-02-16,0.009018834728711012
2023-02-17,-0.045525058503352644
2023-02-21,-0.025596184798610033
2023-02-22,0.021270918900846647
2023-02-23,0.015307704009960288
2023-02-24,0.055363266794664634
2023-02-27,-0.04063223361352708
2023-02-28,-0.01367016687171696
2023-03-01,0.006558515466678738
2023-03-02,0.0090974852264194
2023-03-03,0.025463257626273217
2023-03-06,-0.04102318115534065
2023-03-07,-0.0039005899619184436
2023-03-08,-0.009346857435935774
2023-03-09,-0.024225525040926343
2023-03-10,-0.017640059206309955
2023-03-13,-0.012237153961161984
2023-03-14,0.006194378544523982
2023-03-15,-0.040953007767950966
2023-03-16,0.02218818666704081
2023-03-17,-0.016109064925893923
2023-03-20,0.023171663131293263
2023-03-21,0.016273526543205685
2023-03-22,-0.0154791712601271
2023-03-23,-0.008538556858512791
2023-03-24,0.015720765002904535
2023-03-27,0.014535664471335474
2023-03-28,0.005439217283472297
2023-03-29,-0.008972293656384078
2023-03-30,-0.0017306304730223543
2023-03-31,0.014136932089344967
2023-04-03,0.010915445089898057
2023-04-04,-0.007284922672110672
2023-04-05,0.005372820614634399
2023-04-06,-0.018769829506849356
2023-04-10,0.030021327035053558
2023-04-11,0.017152510613812177
2023-04-12,0.0022822188965694323
2023-04-13,0.01872229766811717
2023-04-14,0.005588190257431291
2023-04-17,0.007532557984883725
2023-04-18,-0.002818990013147449
2023-04-19,-0.005285105954723424
2023-04-20,0.0007412410420752913
2023-04-21,-0.0017285840523491025
2023-04-24,0.020037053246100944
2023-04-25,-0.03213271272995921
2023-04-26,-0.0061388269878244195
2023-04-27,0.012983700636926887
2023-04-28,0.028870211110374466
2023-05-01,-0.005321900034740756
2023-05-02,-0.025899821432279868
2023-05-03,-0.038447100643721144
2023-05-04,-0.0007788759341446072
2023-05-05,0.021696956480703022
2023-05-08,-0.004069443861376643
2023-05-09,-0.0029365837717776344
2023-05-10,-0.004994390506357083
2023-05-11,-0.005662575614767351
2023-05-12,0.032617092803551184
2023-05-15,0.027951848891296205
2023-05-16,-0.02475312440712396
2023-05-17,-0.006852683949148508
2023-05-18,0.05072818470472629
2023-05-19,-0.012282552258883417
2023-05-22,0.007387501804126506
2023-05-23,-0.012711034253450548
2023-05-24,-0.010027176412862993
2023-05-25,-0.012629764212788719
2023-05-26,-0.01684391766564408
2023-05-30,-0.027180218056549132
2023-05-31,-0.0035752619506244088
2023-06-01,0.011960229716526216
2023-06-02,0.04569919928206678
2023-06-05,-0.024362678639910595
2023-06-06,0.01840647707693366
2023-06-07,0.02679474175223917
2023-06-08,0.0017232104596138775
2023-06-09,-0.01818615144497504
2023-06-12,-0.012015074919642044
2023-06-13,0.020521795713219992
2023-06-14,-0.00993013496792472
2023-06-15,0.02219126432901719
2023-06-16,0.010180430785128092
2023-06-20,-0.016391485905724923
2023-06-21,0.010492450681039323
2023-06-22,-0.009528422740159193
2023-06-23,-0.006043436361009458
2023-06-26,0.010795591571164609
2023-06-27,0.004419342356709155
2023-06-28,-0.006233303212818786
2023-06-29,0.03308333571801936
2023-06-30,-0.003809637183025072
2023-07-03,0.0013145678128605454
2023-07-05,-0.005728634032250546
2023-07-06,-0.02412671801139088
2023-07-07,0.01045502336570081
2023-07-10,0.008399278874542393
2023-07-11,0.016779443527031423
2023-07-12,-0.001424796622851554
2023-07-13,-0.008441229382236237
2023-07-14,-0.02733832923711954
2023-07-17,-0.0033283503193172193
2023-07-18,0.008163391713644996
2023-07-19,0.007729056606457396
2023-07-20,0.016192011705649767
2023-07-21,-0.00455271152553649
2023-07-24,0.00397160998456636
2023-07-25,-0.006473165942750492
2023-07-26,0.0053087350641130016
2023-07-27,-0.013922270327568875
2023-07-28,0.028237869161926277
2023-07-31,-0.0016574070685537734
2023-08-01,0.0013043762568010209
2023-08-02,-0.02320927425232633
2023-08-03,0.018548032188650865
2023-08-04,0.016067539300679723
2023-08-07,0.01792201736832899
2023-08-08,0.003451993626147898
2023-08-09,0.006651535648744655
2023-08-10,-0.0268853621000823
2023-08-11,-0.005502350313601356
2023-08-14,-0.0072983631354329725
2023-08-15,-0.01731281714045174
2023-08-16,0.0034632530076001977
2023-08-17,0.04444157860753428
2023-08-18,-0.0037100041538475903
2023-08-21,0.009891541034356965
2023-08-22,-0.008181592623539014
2023-08-23,-0.013593588525857903
2023-08-24,-0.004475861022669503
2023-08-25,0.0072173377298021535
2023-08-28,0.003993892654872155
2023-08-29,0.010413065180721714
2023-08-30,0.016674307688262724
2023-08-31,0.004669691706552959
2023-09-01,0.02324002583947249
2023-09-05,-0.016618723809992852
2023-09-06,-0.004055749828199229
2023-09-07,-0.008597387708115134
2023-09-08,0.009698816058947068
2023-09-11,-0.012091793872541778
2023-09-12,0.008922413497440385
2023-09-13,-0.01077099160384798
2023-09-14,0.0032092994358297044
2023-09-15,-0.02376338228249919
2023-09-18,-0.0019896084502218914
2023-09-19,-0.007152831178221186
2023-09-20,-0.010157156222887043
2023-09-21,-0.013244189693818464
2023-09-22,-0.007617770912325628
2023-09-25,0.012428320445577956
2023-09-26,-0.00012018448944595139
2023-09-27,0.030572873515786192
2023-09-28,0.01284747963659405
2023-09-29,-0.005650367579063786
2023-10-02,-0.030035916257706963
2023-10-03,-0.008010593101254293
2023-10-04,-0.009400956776239977
2023-10-05,0.02177894472757269
2023-10-06,0.03929482198324119
2023-10-09,0.020852452096448593
2023-10-10,-0.004040363070941577
2023-10-11,-0.006085220841980488
2023-10-12,0.008163273076092548
2023-10-13,0.0
2023-10-16,0.0008997858658899016
2023-10-17,0.006629090560858586
2023-10-18,-0.0024556162270575888
2023-10-19,-0.00671365377392974
2023-10-20,-0.00844887953226825
2023-10-23,-0.013292344931877365
2023-10-24,0.0009211394695927133
2023-10-25,-0.0032211131078664357
2023-10-26,0.004962622318172016
2023-10-27,-0.01481398167361403
2023-10-30,-0.0022147137176836695
2023-10-31,0.005607450796919267
2023-11-01,0.009642193632256824
2023-11-02,0.020595968569669276
2023-11-03,0.007440947004052179
2023-11-06,-0.04632942778140836
2023-11-07,-0.030861364413359738
2023-11-08,-0.014408673142416784
2023-11-09,-0.011179178116529243
2023-11-10,-0.017393574318730787
2023-11-13,0.011632357338641874
2023-11-14,0.019122665539470285
2023-11-15,0.028222012801303098
2023-11-16,-0.025465475717637687
2023-11-17,0.005546674735078971
2023-11-20,0.0022064120730727055
2023-11-21,-0.0011008258184194153
2023-11-22,0.001714250441928522
2023-11-24,0.004156068988338646
2023-11-27,-0.007182038853247197
2023-11-28,-0.007111152642153007
2023-11-29,-0.015003846913998586
2023-11-30,0.0068325553661521266
2023-12-01,0.0036111153947593344
2023-12-04,-0.028288056224081592
2023-12-05,-0.02464237612899245
2023-12-06,-0.03194138814980085
2023-12-07,0.014739871330477827
2023-12-08,0.000133091117374029
2023-12-11,0.0006662132862054193
2023-12-12,-0.01784290392312593
2023-12-13,0.016133462520145914
2023-12-14,0.010940560012024259
2023-12-15,0.0
2023-12-18,0.006994881980226353
2023-12-19,0.008125789924981808
2023-12-20,-0.022620860798823195
2023-12-21,0.028598163172120605
2023-12-22,-0.0006466732158713073
2023-12-26,0.008669631296431168
2023-12-27,0.0019244876901940433
2023-12-28,-0.007426496651169345
2023-12-29,-0.00748185733828699
2024-01-02,0.0006498480059375922
2024-01-03,0.012339299809905224
2024-01-04,-0.012573823837716103
2024-01-05,0.02910610009308834
2024-01-08,-0.005618789012337477
2024-01-09,-0.0051424796703506415
2024-01-10,-0.014932968072174369
2024-01-11,0.03161433852088846
2024-01-12,0.04081892306308643
2024-01-16,-0.05080237008368105
2024-01-17,-0.021230699730888314
2024-01-18,-0.008312920617521868
2024-01-19,-0.005369766474115356
2024-01-22,-0.008296137299572126
2024-01-23,-0.005576955695227759
2024-01-24,0.020697053780367902
2024-01-25,0.011904845980418965
2024-01-26,0.0020685318965893984
2024-01-29,-0.0003871643346673448
2024-01-30,0.0211668283550126
2024-01-31,-0.025404536621870144
2024-02-01,-0.002334418830196139
2024-02-02,-0.004419500206186977
2024-02-05,-0.016190044789223257
2024-02-06,0.009024553013111669
2024-02-07,0.00013146254852314243
2024-02-08,0.01617580715903766
2024-02-09,-0.005694403561467998
2024-02-12,0.009501489050895762
2024-02-13,-0.01456928656086287
2024-02-14,-0.007588662066464025
2024-02-15,0.02953193669087284
2024-02-16,0.00819572050738726
2024-02-20,-0.013717800267400215
2024-02-21,0.07984547481681181
2024-02-22,-0.006797929121228563
2024-02-23,-0.0162104362458525
2024-02-26,0.0006103655555764753
2024-02-27,-0.0004878783817390264
2024-02-28,0.0013424657693512643
2024-02-29,0.008896909405000208
2024-03-01,0.0003624205472789743
2024-03-04,-0.004709568462601288
2024-03-05,0.006066501010858705
2024-03-06,-0.005161254249504199
2024-03-07,-0.004760827806029155
2024-03-08,0.005887613934361324
2024-03-11,0.016339434797659758
2024-03-12,0.004679147925734428
2024-03-13,0.014568769780862523
2024-03-14,-0.006591231722392843
2024-03-15,-0.011019010204935675
2024-03-18,0.00011985894613864012
2024-03-19,0.014135049827580515
2024-03-20,0.018072362084953886
2024-03-21,0.0006960925698842324
2024-03-22,0.0006956083620717202
2024-03-25,0.005445357616604252
2024-03-26,-0.012099347268827665
2024-03-27,0.02332890415737121
2024-03-28,0.012538610548655349
2024-04-01,0.010356770889959233
2024-04-02,-0.008690787989607873
2024-04-03,0.01494895203149782
2024-04-04,-0.010852843936477896
2024-04-05,0.002127284728159262
2024-04-08,0.007596907650256446
2024-04-09,-0.0031045071604717256
2024-04-10,0.0010008502053260315
2024-04-11,-0.02244422996433515
2024-04-12,0.006933195310435458
2024-04-15,-0.011626545180900894
2024-04-16,-0.0033120161610253884
2024-04-17,-0.0013750467277392486
2024-04-18,0.001950748044570405
2024-04-19,0.002175827717854739
2024-04-22,0.01028452189230089
2024-04-23,0.0013573162430919883
2024-04-24,0.024398486739377834
2024-04-25,0.008600794958706803
2024-04-26,0.006450083156814612
2024-04-29,0.00977630319950884
2024-04-30,-0.033132592705608754
2024-05-01,-0.03560300923722892
2024-05-02,0.0012689860163235256
2024-05-03,-0.0013825608569769665
2024-05-06,0.02780666143501276
2024-05-07,-0.005163808381696611
2024-05-08,-0.0028210929250803707
2024-05-09,-0.0007922227987446906
2024-05-10,-0.013363555714919428
2024-05-13,0.014577642559125525
2024-05-14,0.027378663915207158
2024-05-15,0.012819942943761653
2024-05-16,-0.0015343568207646374
2024-05-17,0.0063660337634245945
2024-05-20,-0.00098179729558312
2024-05-21,-0.009497671821137144
2024-05-22,-0.010801279763413385
2024-05-23,-0.007131033880515947
2024-05-24,0.006845538861476763
2024-05-28,0.00858226355446745
2024-05-29,-0.012819043371227856
2024-05-30,0.006492796342627116
2024-05-31,0.011344599114261111
2024-06-03,0.0006048921426213827
2024-06-04,-0.02665272266875396
2024-06-05,0.002709982340909578
2024-06-06,-0.005517974839373552
2024-06-07,-0.0002264785586716389
2024-06-10,0.007362087653856708
2024-06-11,-0.0025860106891373302
2024-06-12,-0.017359951702573317
2024-06-13,-0.012848484522192782
2024-06-14,-0.010575190329519701
