Date,CF
2015-10-07,0.05388505894058393
2015-10-08,0.012255991949732259
2015-10-09,-0.03934937026830676
2015-10-12,-0.007877040428760806
2015-10-13,0.013894291473716791
2015-10-14,0.02838665562102194
2015-10-15,0.016752518431504715
2015-10-16,-0.020407982131838587
2015-10-19,-0.016055109098364273
2015-10-20,0.00563331549799484
2015-10-21,0.008499076147139961
2015-10-22,0.028538427635091068
2015-10-23,0.007821261578019545
2015-10-26,-0.018846977932840847
2015-10-27,-0.02881351457257819
2015-10-28,0.013379758585040369
2015-10-29,-0.018369725132024284
2015-10-30,-0.010331282281263565
2015-11-02,0.03112052278004418
2015-11-03,-0.007449682396514112
2015-11-04,-0.003849320096768305
2015-11-05,-0.09505386791159576
2015-11-06,-0.006831421372978874
2015-11-09,0.03546808229246379
2015-11-10,-0.017230395690213007
2015-11-11,0.0057031557348103945
2015-11-12,-0.004227397774509645
2015-11-13,0.01995322568532365
2015-11-16,-0.0016645001743762489
2015-11-17,0.031686589005342825
2015-11-18,0.0018179748849311839
2015-11-19,-0.060709771333054
2015-11-20,-0.0573327885580841
2015-11-23,0.025056938507325377
2015-11-24,0.017777609499506353
2015-11-25,-0.00938850426310045
2015-11-27,-0.005730825812165219
2015-11-30,0.022833029541699634
2015-12-01,-0.02470718413019546
2015-12-02,0.0013332093518421129
2015-12-03,0.017753939780958294
2015-12-04,-0.030963955754756634
2015-12-07,-0.026777605349161182
2015-12-08,-0.027051719135690933
2015-12-09,0.024714358204927622
2015-12-10,-0.020407980640286927
2015-12-11,-0.026751946152060224
2015-12-14,-0.025297751285262793
2015-12-15,0.01846713430630631
2015-12-16,0.015192774003288667
2015-12-17,-0.004585764685711036
2015-12-18,0.008971665419125197
2015-12-21,-0.006969353643603626
2015-12-22,0.034365904679816595
2015-12-23,0.03345774639878041
2015-12-24,-0.020828542297017694
2015-12-28,-0.023352562551734457
2015-12-29,0.009469847737632708
2015-12-30,-0.03470939985010968
2015-12-31,-0.008503689481500265
2016-01-04,-0.007595496743681984
2016-01-05,-0.03135803720224262
2016-01-06,-0.0864136641612443
2016-01-07,-0.047433017456247506
2016-01-08,-0.009373449586801086
2016-01-11,-0.04050813758183536
2016-01-12,0.0027731627034595085
2016-01-13,-0.02397043405196897
2016-01-14,0.027078232298257676
2016-01-15,-0.03218884927853749
2016-01-19,-0.041811696528743836
2016-01-20,-0.03404976224000733
2016-01-21,0.03593421604365021
2016-01-22,-0.010241151546395488
2016-01-25,-0.045393691772267375
2016-01-26,0.031118764623565998
2016-01-27,0.019328321991087583
2016-01-28,0.008982205131359722
2016-01-29,-0.010880464582107563
2016-02-01,0.008000094879291098
2016-02-02,-0.026124349091142918
2016-02-03,0.02037383944087945
2016-02-04,0.017969797219527184
2016-02-05,-0.02026795743092502
2016-02-08,-0.06539879399435067
2016-02-09,0.01642273376954817
2016-02-10,-0.012069898108529431
2016-02-11,0.0434786017133737
2016-02-12,0.0330576092338688
2016-02-16,0.03800021106361773
2016-02-17,0.017983442144516637
2016-02-18,0.0842271855638248
2016-02-19,-0.03986048322334135
2016-02-22,0.016363624343215477
2016-02-23,-0.04203919830538405
2016-02-24,-0.011826833910427048
2016-02-25,0.04440926957911118
2016-02-26,0.05398079433459779
2016-02-29,0.0432046023242163
2016-03-01,-0.005759984333234325
2016-03-02,-0.04165486333831725
2016-03-03,0.041738168189851876
2016-03-04,-0.04421088196723533
2016-03-07,0.06620398084405865
2016-03-08,-0.04392628378035446
2016-03-09,0.0045378157523616736
2016-03-10,-0.050254154202071466
2016-03-11,0.059452518669998566
2016-03-14,-0.0028051837257606627
2016-03-15,-0.05374245485048246
2016-03-16,0.015462601201315707
2016-03-17,0.026354054193167054
2016-03-18,-0.001711611257278145
2016-03-21,0.0020005869616572802
2016-03-22,-0.03223031521272035
2016-03-23,-0.0282937686164606
2016-03-24,-0.03124069919635042
2016-03-28,-0.004696143210595305
2016-03-29,0.003774656419778033
2016-03-30,0.0021936092890815218
2016-03-31,-0.020012389858983348
2016-04-01,0.025207588508417755
2016-04-04,-0.028633927495295808
2016-04-05,-0.03524492684973968
2016-04-06,-0.026237567918952598
2016-04-07,-0.004433326131891291
2016-04-08,0.019869618448594473
2016-04-11,0.012764568638776952
2016-04-12,0.012935483014192117
2016-04-13,0.02226565667889746
2016-04-14,-0.02017937201925779
2016-04-15,0.01438396809750997
2016-04-18,0.01095702838493473
2016-04-19,0.07427487796579757
2016-04-20,0.0347181581503051
2016-04-21,-0.018067173477115728
2016-04-22,-0.029205532870479556
2016-04-25,-0.002105987183729896
2016-04-26,0.015676734717551044
2016-04-27,0.0029682840439426705
2016-04-28,0.01568521479996221
2016-04-29,-0.036422015253652185
2016-05-02,0.008164680835782923
2016-05-03,-0.05009010750809151
2016-05-04,0.01389337057082618
2016-05-05,-0.0411088151446386
2016-05-06,0.0068204491890424546
2016-05-09,-0.01903242768799518
2016-05-10,0.002959482941211178
2016-05-11,-0.02450315164772099
2016-05-12,-0.05465046225892334
2016-05-13,-0.007181138330742742
2016-05-16,0.03508145937933471
2016-05-17,0.017470090282175388
2016-05-18,-0.018543716517481768
2016-05-19,0.00559799869012978
2016-05-20,-0.005219196605540599
2016-05-23,0.04407164589709556
2016-05-24,-0.07504216995732549
2016-05-25,0.06917800479069025
2016-05-26,-0.01897001752639349
2016-05-27,-0.04350822383533948
2016-05-31,-0.001444270410810189
2016-06-01,-0.0007230465473528902
2016-06-02,0.012300862901522658
2016-06-03,0.022516495283583682
2016-06-06,0.08877973215204271
2016-06-07,0.026003190564892975
2016-06-08,-0.027534456475261093
2016-06-09,-0.04150552260908558
2016-06-10,-0.018798575822018493
2016-06-13,-0.020868628988200744
2016-06-14,-0.031097117518303352
2016-06-15,-0.001803097311837587
2016-06-16,-0.003251668403432162
2016-06-17,0.027546103619645157
2016-06-20,-0.013756379734546242
2016-06-21,-0.023247534418923577
2016-06-22,-0.010618672767027437
2016-06-23,0.02294580522821521
2016-06-24,-0.07995689666657013
2016-06-27,-0.07668066101351811
2016-06-28,0.024701421896083042
2016-06-29,0.011637572480392322
2016-06-30,-0.009859951831337033
2016-07-01,0.004979629529090035
2016-07-05,-0.028076426747902228
2016-07-06,0.008920800469357726
2016-07-07,-0.010525779399674473
2016-07-08,0.05787213870535446
2016-07-11,-0.007642743274607122
2016-07-12,0.055127301660146566
2016-07-13,0.034191686390312226
2016-07-14,0.03528957640215946
2016-07-15,-0.015428849815826373
2016-07-18,0.00911094767471865
2016-07-19,-0.04117032687481004
2016-07-20,0.0022599196018946444
2016-07-21,-0.01202523535566058
2016-07-22,-0.042221784190307754
2016-07-25,0.00595719515695281
2016-07-26,0.018555211156250362
2016-07-27,-0.015116304516404
2016-07-28,-0.029515974193508487
2016-07-29,0.0008112075454944634
2016-08-01,-0.010535260417915193
2016-08-02,0.0028669802585490345
2016-08-03,0.001224906826389649
2016-08-04,-0.12601966123204422
2016-08-05,0.030798042966442507
2016-08-08,0.04979629057935897
2016-08-09,-0.046140667761299436
2016-08-10,-0.024864324253658587
2016-08-11,0.04654449972196839
2016-08-12,0.0040429546257783056
2016-08-15,0.03803127241975668
2016-08-16,0.0
2016-08-17,0.004741410432396842
2016-08-18,-0.024452957627127403
2016-08-19,0.012313126194906543
2016-08-22,0.029105303947228656
2016-08-23,0.04812142613293657
2016-08-24,-0.03181643984415983
2016-08-25,0.007903472311867832
2016-08-26,-0.01031792780667462
2016-08-29,0.04170158555826653
2016-08-30,0.0476380502040914
2016-08-31,-0.006495887427187541
2016-09-01,-0.015384655490618182
2016-09-02,0.013281233156863026
2016-09-06,-0.011179658789956637
2016-09-07,-0.004678195791143258
2016-09-08,0.016842666381456484
2016-09-09,-0.03697986645395235
2016-09-12,0.020399877610223438
2016-09-13,-0.05880042052151846
2016-09-14,0.0008329734065526395
2016-09-15,0.00249714262573808
2016-09-16,-0.002906126419162103
2016-09-19,-0.014154654113238463
2016-09-20,-0.01604735462608209
2016-09-21,-0.011588219019739388
2016-09-22,0.008684402656425227
2016-09-23,-0.025828378381194783
2016-09-26,0.00044177742568707323
2016-09-27,0.01104244547233213
2016-09-28,0.046308663509731174
2016-09-29,0.010438147703317524
2016-09-30,0.0061982510059090945
2016-10-03,-0.005749398059873956
2016-10-04,0.007847975054457779
2016-10-05,0.01885246487131287
2016-10-06,-0.008045025109970183
2016-10-07,-0.02879131506544874
2016-10-10,-0.0037578706316143684
2016-10-11,-0.016764601534323686
2016-10-12,-0.02301795691203723
2016-10-13,0.005235520809801164
2016-10-14,-0.03298602191580535
2016-10-17,0.01436243394320158
2016-10-18,0.03805337137592235
2016-10-19,0.0294117191837735
2016-10-20,0.034368497231499484
2016-10-21,0.03763010206603146
2016-10-24,-0.02199086677478801
2016-10-25,0.007495144785559793
2016-10-26,0.00039163140925602136
2016-10-27,-0.03992185975969953
2016-10-28,-0.0004074604438210061
2016-10-31,-0.020799516653059347
2016-11-01,0.036651535627105325
2016-11-02,-0.007633663511738109
2016-11-03,-0.08502039646686
2016-11-04,0.022566561588260203
2016-11-07,0.007788715255828471
2016-11-08,0.045083760971940556
2016-11-09,0.08792145287985331
2016-11-10,0.036286755900415635
2016-11-11,0.023959062113868557
2016-11-14,0.01511845296569847
2016-11-15,-0.014184307480583191
2016-11-16,-0.012949686366779734
2016-11-17,-0.012754748274262706
2016-11-18,0.06902886346091908
2016-11-21,0.03142285225622543
2016-11-22,-0.049548153180434484
2016-11-23,-0.00035253999078099785
2016-11-25,0.005990486664954275
2016-11-28,-0.012609332336016243
2016-11-29,-0.02696003147317949
2016-11-30,0.05504923587588828
2016-12-01,-0.007602029622659767
2016-12-02,-0.011838717319656245
2016-12-05,0.007047636331070084
2016-12-06,-0.0003500287852619133
2016-12-07,0.04025207546347942
2016-12-08,0.021870942451296616
2016-12-09,0.019097764269126127
2016-12-12,-0.0630048800057098
2016-12-13,-0.02034459958631285
2016-12-14,-0.010559989621631849
2016-12-15,0.0192102687252953
2016-12-16,0.028970381475488916
2016-12-19,-0.040366438162382945
2016-12-20,0.0247437123013019
2016-12-21,-0.0031046327358248416
2016-12-22,0.041868710085253946
2016-12-23,0.01992684305195791
2016-12-27,0.04037789339093356
2016-12-28,-0.010015807494188955
2016-12-29,0.008536286215355737
2016-12-30,-0.013166301350788445
2017-01-03,0.012388995293991067
2017-01-04,0.036711483265696954
2017-01-05,0.0003027067590746224
2017-01-06,0.012708171021952097
2017-01-09,0.008963101766635617
2017-01-10,-0.030796577632032474
2017-01-11,0.044607415521160876
2017-01-12,0.009359400983777189
2017-01-13,-0.015357707685996869
2017-01-17,-0.032077630619968156
2017-01-18,-0.0173304982904825
2017-01-19,-0.002165928967304276
2017-01-20,0.060465080382339664
2017-01-23,0.03070201711166365
2017-01-24,0.045389083427434196
2017-01-25,-0.008411743747419154
2017-01-26,-0.009031245523691833
2017-01-27,0.00828506552712005
2017-01-30,-0.03067658633549364
2017-01-31,-0.0028257229854187216
2017-02-01,0.03797110469909604
2017-02-02,-0.027299752043172476
2017-02-03,0.0014030420245612074
2017-02-06,-0.005325203227492636
2017-02-07,-0.016905826282130332
2017-02-08,0.001432799881523783
2017-02-09,-0.012879078001966748
2017-02-10,0.039141615915443184
2017-02-13,0.024274421379125055
2017-02-14,-0.010623700038177364
2017-02-15,-0.042476401486667426
2017-02-16,-0.02812404860778117
2017-02-17,0.01760178821887326
2017-02-21,-0.005277136837183116
2017-02-22,-0.020925471065834422
2017-02-23,-0.04214367792317131
2017-02-24,-0.02105575027585682
2017-02-27,0.01091493552294942
2017-02-28,-0.0022228208501816615
2017-03-01,0.023233545237777875
2017-03-02,-0.018351552492025358
2017-03-03,-0.01932831099774779
2017-03-06,-0.003877034895001241
2017-03-07,-0.020434656016264485
2017-03-08,-0.019205392948719813
2017-03-09,-0.009453258049376467
2017-03-10,0.0027267649203759348
2017-03-13,0.0
2017-03-14,-0.02515287720885162
2017-03-15,0.00592735561137836
2017-03-16,-0.004852617697821859
2017-03-17,0.020202205586012933
2017-03-20,0.03755536761030154
2017-03-21,-0.02796994108993467
2017-03-22,-0.010494063097114092
2017-03-23,0.0054738894854420295
2017-03-24,-0.007145427569193008
2017-03-27,0.002056429392087722
2017-03-28,0.03419961691337914
2017-03-29,0.020502599302425928
2017-03-30,-0.03856123361245056
2017-03-31,-0.01078510561075885
2017-04-03,-0.031686950240717215
2017-04-04,0.028501276106738693
2017-04-05,-0.014710935891214638
2017-04-06,0.029861157353900047
2017-04-07,-0.0050571526428495606
2017-04-10,0.01186037600726575
2017-04-11,-0.007032797890979325
2017-04-12,-0.034738778732146036
2017-04-13,-0.006988364005302006
2017-04-17,-0.03201942221093845
2017-04-18,-0.01563070239632003
2017-04-19,-0.017725368149677845
2017-04-20,-0.0007519327670206799
2017-04-21,-0.02182094123135092
2017-04-24,0.01576938645061321
2017-04-25,0.03521376563765344
2017-04-26,-0.002925714662734613
2017-04-27,0.006235767545589521
2017-04-28,-0.025154772340782894
2017-05-01,-0.00037377606313593326
2017-05-02,-0.013468162057657662
2017-05-03,-0.03261268727808708
2017-05-04,0.0611524205420193
2017-05-05,0.0498704049340557
2017-05-08,-0.02322263719817741
2017-05-09,-0.01224801540785303
2017-05-10,0.007293854034454483
2017-05-11,-0.004392419746003795
2017-05-12,-0.015441034815866894
2017-05-15,0.03584756395627342
2017-05-16,0.011896056827133572
2017-05-17,-0.02173125939617737
2017-05-18,-0.001820544763009857
2017-05-19,0.04195506631361079
2017-05-22,-0.009453648278480609
2017-05-23,0.02332964178112351
2017-05-24,-0.01761643148194192
2017-05-25,-0.012306579030895604
2017-05-26,0.0014239213776758852
2017-05-30,-0.00782080746406888
2017-05-31,-0.03618789259074673
2017-06-01,0.004832969059868963
2017-06-02,-0.023307565839044364
2017-06-05,-0.00454513319036598
2017-06-06,-0.0068496326342463165
2017-06-07,0.004597825839592229
2017-06-08,0.020976196432661354
2017-06-09,0.01793065525873705
2017-06-12,0.004036425789806453
2017-06-13,0.040935902841812144
2017-06-14,-0.03897472295072979
2017-06-15,-0.02265236618733446
2017-06-16,0.03102795759095578
2017-06-19,0.023930391311801635
2017-06-20,-0.03753535595044499
2017-06-21,-0.017660260186455612
2017-06-22,0.023969954924825343
2017-06-23,0.004023396738141116
2017-06-26,-0.0014567784200082423
2017-06-27,-0.019701067347425605
2017-06-28,0.01116460179650991
2017-06-29,0.009569365587335676
2017-06-30,0.019322188365039183
2017-07-03,0.04506421064979116
2017-07-05,-0.017111617683970737
2017-07-06,-0.03969332610709064
2017-07-07,0.011240239932976959
2017-07-10,0.065614840828778
2017-07-11,-0.00942157059301496
2017-07-12,-0.01766277856243037
2017-07-13,0.020401052605601544
2017-07-14,-0.0006777413479980288
2017-07-17,-0.007460290531783986
2017-07-18,0.0054662283738078354
2017-07-19,0.046891045535627285
2017-07-20,0.01038616379067614
2017-07-21,0.0003212736796991411
2017-07-24,-0.029543916031858575
2017-07-25,-0.0016545069173957705
2017-07-26,-0.04275775172564922
2017-07-27,-0.0024238814880715998
2017-07-28,0.006247796219655433
2017-07-31,0.012418331194424592
2017-08-01,-0.004429613917196318
2017-08-02,-0.017111617683970737
2017-08-03,0.06928985816455069
2017-08-04,0.048843857413897185
2017-08-07,-0.008692727794337829
2017-08-08,-0.013780246905955251
2017-08-09,0.012384791424241426
2017-08-10,-0.03513164489584131
2017-08-11,0.001641794997650381
2017-08-14,-0.009505217838290836
2017-08-15,0.0026472258287264516
2017-08-16,-0.002970390772806475
2017-08-17,-0.03475646938556265
2017-08-18,-0.0044584436410533
2017-08-21,0.0051670454600056814
2017-08-22,0.002056400883365672
2017-08-23,-0.010602152185929081
2017-08-24,0.0034566845641736954
2017-08-25,-0.0017222684035101965
2017-08-28,0.0017252397293845423
2017-08-29,-0.006889313863515878
2017-08-30,0.0038155815425426898
2017-08-31,0.0017272224101103628
2017-09-01,0.03415007653283597
2017-09-05,-0.03002003155171018
2017-09-06,0.0729025029963557
2017-09-07,0.015384453748169546
2017-09-08,0.011363628858426011
2017-09-11,0.00842694264907462
2017-09-12,-0.003714090042183371
2017-09-13,-0.002795843616489324
2017-09-14,0.008099550709770753
2017-09-15,0.0163784464420893
2017-09-18,0.06719348311336182
2017-09-19,0.012535584230473296
2017-09-20,-0.00984775409455807
2017-09-21,0.021881259828349542
2017-09-22,-0.020300613392619904
2017-09-25,0.019301699186460297
2017-09-26,-0.028682744420300055
2017-09-27,0.006020722038744708
2017-09-28,-0.007124504618853389
2017-09-29,0.009184883158084745
2017-10-02,0.0068258013598705425
2017-10-03,-0.0002822613269670704
2017-10-04,-0.008194721497319257
2017-10-05,-0.0019943065231242674
2017-10-06,-0.023693594383280447
2017-10-09,0.007017333727237451
2017-10-10,0.0011612593930008241
2017-10-11,0.012471131982297878
2017-10-12,0.026639997789062564
2017-10-13,0.026785695752440608
2017-10-16,0.002445413622297554
2017-10-17,0.0029821779560073036
2017-10-18,-0.004594837129209495
2017-10-19,-0.01357551379152011
2017-10-20,0.01816649976601492
2017-10-23,-0.01838337748531671
2017-10-24,0.03580277765025763
2017-10-25,0.0018613348785117
2017-10-26,-0.00610393213764604
2017-10-27,-0.00907875425745075
2017-10-30,0.007005952049074837
2017-10-31,0.016323218971180387
2017-11-01,0.0015799922493948682
2017-11-02,0.013406914951968885
2017-11-03,0.0012968299972506703
2017-11-06,0.01580325614929934
2017-11-07,-0.05916879690612986
2017-11-08,0.02412595263667927
2017-11-09,-0.016940374857498997
2017-11-10,0.003769717419233043
2017-11-13,0.0024141148641489973
2017-11-14,-0.04181262594946766
2017-11-15,-0.005630721146011375
2017-11-16,0.024065584525649886
2017-11-17,-0.019076529656515517
2017-11-20,0.008455474940661123
2017-11-21,0.01872558415936032
2017-11-22,-0.003840927349733514
2017-11-24,-0.010190189172967656
2017-11-27,-0.0005560686396344217
2017-11-28,0.01475480363983972
2017-11-29,0.010973924489094289
2017-11-30,0.016825075550689794
2017-12-01,0.003202638132848934
2017-12-04,-0.018355950969242696
2017-12-05,0.01246596162628233
2017-12-06,-0.02168096539817055
2017-12-07,0.04569093666950175
2017-12-08,0.02721112899286271
2017-12-11,0.0035658977385162327
2017-12-12,0.030456752366876838
2017-12-13,0.016255974974518805
2017-12-14,-0.005816463480206369
2017-12-15,0.0017062812513704007
2017-12-18,-0.0038939092143317477
2017-12-19,0.006596841706111967
2017-12-20,-0.007767360049150129
2017-12-21,0.009051078650242683
2017-12-22,0.011151481946335196
2017-12-26,0.027331561985525443
2017-12-27,0.005134239497165405
2017-12-28,-0.010680577318315843
2017-12-29,-0.0016427200742644699
2018-01-02,0.014104493470784352
2018-01-03,0.00023200496768605028
2018-01-04,0.010428502499834957
2018-01-05,0.0016056310702412535
2018-01-08,-0.021754176287069105
2018-01-09,-0.005851965631875067
2018-01-10,-0.001177347704193643
2018-01-11,0.030646144063852798
2018-01-12,-0.004574638192358038
2018-01-16,-0.06456818288281085
2018-01-17,-0.02824844931045467
2018-01-18,0.013144474612758028
2018-01-19,0.007734811080340798
2018-01-22,0.011141348442889054
2018-01-23,0.01126309265347758
2018-01-24,0.008232456445016245
2018-01-25,-0.029538559353480265
2018-01-26,0.042563507585299254
2018-01-29,-0.0007121533206433384
2018-01-30,-0.0023752805177696956
2018-01-31,0.010475964253785053
2018-02-01,-0.02049909807967809
2018-02-02,-0.03993262513014739
2018-02-05,-0.042846433048432386
2018-02-06,0.021989565334142425
2018-02-07,0.011270363855443666
2018-02-08,-0.05116517259503495
2018-02-09,0.0042711188382271725
2018-02-12,0.021796741559760857
2018-02-13,0.01456852805582276
2018-02-14,0.01692300414515735
2018-02-15,0.0388718353666726
2018-02-16,-0.012961611750774704
2018-02-20,0.03617437628782261
2018-02-21,0.019368739509411315
2018-02-22,0.007975951348640375
2018-02-23,0.02676246313942876
2018-02-26,-0.03286482978082372
2018-02-27,-0.021091820731055866
2018-02-28,-0.012688645619925776
2018-03-01,0.009941774521841307
2018-03-02,0.005281882856059017
2018-03-05,0.06424667610063439
2018-03-06,-0.030520635438497812
2018-03-07,-0.029861150772009126
2018-03-08,-0.024337940817586334
2018-03-09,0.014918066663875518
2018-03-12,0.009156590200343873
2018-03-13,-0.03581628835427686
2018-03-14,-0.001733816391167986
2018-03-15,-0.0327463851101798
2018-03-16,-0.016927213726464108
2018-03-19,-0.016697285252867955
2018-03-20,0.006898425389256335
2018-03-21,0.018709015115595085
2018-03-22,-0.03595423534955755
2018-03-23,-0.00939130748768413
2018-03-26,0.011646800525410672
2018-03-27,0.004015867874417323
2018-03-28,-0.02693307540318779
2018-03-29,0.03398205099819651
2018-04-02,-0.0294197896816909
2018-04-03,0.009831063209799096
2018-04-04,0.0035152489193324143
2018-04-05,0.03961194498569842
2018-04-06,-0.045360458158857586
2018-04-09,0.008960133690784966
2018-04-10,0.0029605365673814887
2018-04-11,0.00375588434366958
2018-04-12,0.02111807572933322
2018-04-13,0.0060204326239685635
2018-04-16,0.0005205124176752562
2018-04-17,0.016384754039402427
2018-04-18,0.02405355432351164
2018-04-19,-0.009495326110814273
2018-04-20,-0.023209116578036038
2018-04-23,0.007231531847951889
2018-04-24,-0.001538714695535237
2018-04-25,0.017205972313585116
2018-04-26,0.005301987355430526
2018-04-27,-0.007283280755937427
2018-04-30,-0.01846679203509083
2018-05-01,-0.0033503598165400827
2018-05-02,0.010343863473549542
2018-05-03,-0.02047569243768499
2018-05-04,0.006270826054667555
2018-05-07,-0.02025425027240424
2018-05-08,0.0015900228191203514
