Date,KMI
2015-10-07,0.011327575305214221
2015-10-08,0.016801390594993748
2015-10-09,-0.010097820954962589
2015-10-12,-0.0018548108225288074
2015-10-13,-0.025085160795376704
2015-10-14,0.00794164859049884
2015-10-15,0.01575785387888695
2015-10-16,-0.0006204420872050198
2015-10-19,-0.015212760135716152
2015-10-20,0.006620625900649824
2015-10-21,-0.015972433413691478
2015-10-22,-0.05315123874264216
2015-10-23,-0.017478991596638682
2015-10-26,-0.05713265171077053
2015-10-27,-0.010159761237559128
2015-10-28,0.01686181810503662
2015-10-29,-0.0011014413029482029
2015-10-30,0.005514415006842244
2015-11-02,-0.026690846961014647
2015-11-03,0.03343352786866305
2015-11-04,-0.025445262613349895
2015-11-05,-0.033569868712549966
2015-11-06,0.005789682747422642
2015-11-09,-0.019186586249293036
2015-11-10,-0.004303231524578344
2015-11-11,-0.04125754508170576
2015-11-12,-0.038524599816818106
2015-11-13,-0.00468915482804555
2015-11-16,0.02912222333153447
2015-11-17,-0.02788178034101474
2015-11-18,0.04023974159819477
2015-11-19,-0.02633760579703881
2015-11-20,-0.011411913770267179
2015-11-23,0.011971247711415112
2015-11-24,0.03126316563749931
2015-11-25,-0.012699572187430008
2015-11-27,-0.00954387674319468
2015-11-30,-0.012567741280763434
2015-12-01,-0.04879096848169684
2015-12-02,-0.07850124613410403
2015-12-03,-0.0677638581839024
2015-12-04,-0.12668760351818031
2015-12-07,-0.023781005119862586
2015-12-08,-0.04263116799368949
2015-12-09,0.06933845252440984
2015-12-10,0.011898035533828955
2015-12-11,-0.020576285299204744
2015-12-14,-0.039615705852477645
2015-12-15,-0.010000179591909242
2015-12-16,0.006313318984703775
2015-12-17,-0.035759145010610616
2015-12-18,-0.014964397476976088
2015-12-21,0.0
2015-12-22,0.011888920283020576
2015-12-23,0.0711489549995028
2015-12-24,-0.020109572353386174
2015-12-28,-0.050995249407773224
2015-12-29,-0.010484714827419195
2015-12-30,-0.03708604718401698
2015-12-31,0.026134554728056036
2016-01-04,0.02345873138252208
2016-01-05,0.020300914057103103
2016-01-06,-0.0519896788717914
2016-01-07,-0.035206462837024
2016-01-08,0.03649118850915034
2016-01-11,-0.04129978450167149
2016-01-12,-0.039547975136646873
2016-01-13,-0.04779445550533312
2016-01-14,0.07953690661276092
2016-01-15,-0.07010006559649495
2016-01-19,-0.034615699989661186
2016-01-20,-0.04302729742964406
2016-01-21,0.15570302844019768
2016-01-22,0.10518765972588673
2016-01-25,-0.07496760945436343
2016-01-26,0.054968554294480665
2016-01-27,-0.05010033958390914
2016-01-28,0.08478180026393267
2016-01-29,0.07586669245200883
2016-02-01,-0.07659601602229638
2016-02-02,-0.03554948009994263
2016-02-03,0.06552894281469057
2016-02-04,0.0032031668905569965
2016-02-05,0.0
2016-02-08,-0.04725429019754024
2016-02-09,-0.02077750266206524
2016-02-10,-0.000684105074850172
2016-02-11,-0.04383598137482103
2016-02-12,0.07163321707834891
2016-02-16,0.044117526635969684
2016-02-17,0.09987233961622666
2016-02-18,0.04132709405708934
2016-02-19,-0.029066733293908187
2016-02-22,0.03051239385277249
2016-02-23,-0.02681549162718444
2016-02-24,0.016647358438337534
2016-02-25,0.002258641517310478
2016-02-26,0.0005636898339391738
2016-02-29,0.018581110646951116
2016-03-01,0.001105513099018074
2016-03-02,0.028161313597110382
2016-03-03,0.015037298418019374
2016-03-04,-0.02010560439276421
2016-03-07,0.014578819853210412
2016-03-08,-0.05268793079941103
2016-03-09,0.010674431432815767
2016-03-10,-0.015564409668091694
2016-03-11,0.05138379189093922
2016-03-14,0.0064441922620843695
2016-03-15,-0.0357520311750541
2016-03-16,0.04537883575186963
2016-03-17,-0.002646736189225174
2016-03-18,-0.0058387596561507715
2016-03-21,-0.019754220713762538
2016-03-22,0.007625039835814418
2016-03-23,-0.04054054948895236
2016-03-24,0.019155274464065508
2016-03-28,-0.015478283820426375
2016-03-29,-0.008983836351245889
2016-03-30,0.011897959583827333
2016-03-31,0.0
2016-04-01,-0.030795015757096866
2016-04-04,-0.0069326788476863355
2016-04-05,-0.010470545644238771
2016-04-06,0.034685165133329976
2016-04-07,-0.003977195163851754
2016-04-08,0.023388131272212176
2016-04-11,-0.00836084802789594
2016-04-12,0.054524744598844155
2016-04-13,-0.010661042769139928
2016-04-14,-0.0032327198574573224
2016-04-15,-0.018378046929203307
2016-04-18,0.018722122984017764
2016-04-19,0.035676074237939615
2016-04-20,-0.008350680299999858
2016-04-21,-0.04421061997513176
2016-04-22,-0.0022026721460546295
2016-04-25,-0.03476837450171599
2016-04-26,0.023441798290480875
2016-04-27,0.02178779012197074
2016-04-28,-0.027800615599771095
2016-04-29,0.005662642405703799
2016-05-02,-0.009572159199165986
2016-05-03,-0.018760867480779764
2016-05-04,-0.00637304219364887
2016-05-05,-0.000583147981071841
2016-05-06,-0.016919118201621064
2016-05-09,0.009495581421817167
2016-05-10,0.009993763788398002
2016-05-11,-0.0069847594625286336
2016-05-12,-0.0017582272205809435
2016-05-13,0.005871496842333457
2016-05-16,0.005254193739926638
2016-05-17,0.02613224431686456
2016-05-18,-0.035653386057787784
2016-05-19,0.01291046374638527
2016-05-20,0.02838950277265395
2016-05-23,-0.018028063494152424
2016-05-24,-0.00631123134276923
2016-05-25,0.030022989846078207
2016-05-26,0.004484663511281628
2016-05-27,-0.003906465484684318
2016-05-31,0.012885405129078986
2016-06-01,-0.006637317765226025
2016-06-02,0.0
2016-06-03,0.0016702048295711425
2016-06-06,0.032240194355355856
2016-06-07,-0.005923381045295328
2016-06-08,-0.018418042101818632
2016-06-09,-0.002207555173352138
2016-06-10,-0.03152688085936384
2016-06-13,-0.00742428173272669
2016-06-14,0.00632930222529704
2016-06-15,0.009148117929905997
2016-06-16,-0.0028329683481833623
2016-06-17,0.025000222508011705
2016-06-20,0.0033257643040531804
2016-06-21,0.03812152955307302
2016-06-22,-0.014901396056878236
2016-06-23,0.021069386711468407
2016-06-24,-0.04814816215541595
2016-06-27,-0.032795944629215534
2016-06-28,0.017816105064640153
2016-06-29,0.046301463854058644
2016-06-30,0.010253671930265273
2016-07-01,-0.0010682379760266203
2016-07-05,-0.021925265206158895
2016-07-06,0.0
2016-07-07,0.0060143942679034
2016-07-08,0.007608950621416755
2016-07-11,0.036677045066470404
2016-07-12,0.030697138265031843
2016-07-13,0.02019197639632453
2016-07-14,0.034141272820748636
2016-07-15,0.006220420186167308
2016-07-18,0.03471248551124373
2016-07-19,0.008271894951952241
2016-07-20,0.006836739595632135
2016-07-21,-0.05160699348362641
2016-07-22,0.012887720329071595
2016-07-25,-0.01696522599540995
2016-07-26,-0.0062319100507576275
2016-07-27,-0.02315471352832743
2016-07-28,0.004720359694232457
2016-07-29,0.0054401503848986454
2016-08-01,-0.03787515565155375
2016-08-02,0.011758970468815688
2016-08-03,0.01718019971061846
2016-08-04,-0.0004967566282207958
2016-08-05,0.011928159553754591
2016-08-08,0.02062928035222278
2016-08-09,-0.015880844749771805
2016-08-10,0.0004888355330070482
2016-08-11,0.02052763566850402
2016-08-12,0.00909979033781938
2016-08-15,0.010915966455274928
2016-08-16,0.022535342593208885
2016-08-17,-0.0013771624208496203
2016-08-18,0.04413796314441343
2016-08-19,-0.018934768682977943
2016-08-22,-0.016157726886324886
2016-08-23,0.007755455641551778
2016-08-24,-0.012675597524736126
2016-08-25,-0.013755176486511034
2016-08-26,-0.0018597572822458552
2016-08-29,0.013973358601502506
2016-08-30,0.006430681091635693
2016-08-31,-0.0027385343963797215
2016-09-01,-0.010983941550500531
2016-09-02,0.014345425651835386
2016-09-06,0.021897655704519403
2016-09-07,0.013392874312875058
2016-09-08,-0.0004403161247387155
2016-09-09,-0.025121398398709527
2016-09-12,0.012658202765203574
2016-09-13,-0.02410711978304847
2016-09-14,-0.01418129509136934
2016-09-15,0.0004643744295702579
2016-09-16,-0.004174836124782977
2016-09-19,0.02002807470066803
2016-09-20,-0.0009130776320274148
2016-09-21,0.011882722488206099
2016-09-22,-0.0013547698034815925
2016-09-23,-0.007688742446200547
2016-09-26,-0.007292748667911408
2016-09-27,0.0022954094932952085
2016-09-28,0.041685943404835335
2016-09-29,0.0008798144367199168
2016-09-30,0.01625631580397857
2016-10-03,-0.005187917599202785
2016-10-04,-0.03259462877281172
2016-10-05,0.005390611748981922
2016-10-06,-0.01295762628475261
2016-10-07,-0.018560373814356823
2016-10-10,-0.011992897889877452
2016-10-11,-0.028010960577498523
2016-10-12,-0.0033621990933808688
2016-10-13,-0.009638929653346229
2016-10-14,-0.009245771082804333
2016-10-17,-0.008349391807112472
2016-10-18,-0.000495355212058346
2016-10-19,0.026263617035841902
2016-10-20,0.0231777069437078
2016-10-21,-0.003775825416149625
2016-10-24,0.024159469827691238
2016-10-25,-0.013876264400480731
2016-10-26,0.007973502382472963
2016-10-27,-0.02419716767102542
2016-10-28,-0.0199088189383525
2016-10-31,0.0
2016-11-01,-0.011257885848108606
2016-11-02,-0.024257316053558298
2016-11-03,0.011161763938007718
2016-11-04,-0.003010597021079975
2016-11-07,0.015098213585617248
2016-11-08,0.011898724786001846
2016-11-09,0.04458585269535997
2016-11-10,0.009850034935824148
2016-11-11,-0.04087311445574626
2016-11-14,0.01549624155062812
2016-11-15,0.04101093395157873
2016-11-16,-0.024736618064103655
2016-11-17,0.004227563238082155
2016-11-18,0.01356406819166267
2016-11-21,0.01661274452162842
2016-11-22,-0.006355029716548111
2016-11-23,-0.004111823648147328
2016-11-25,0.00045886282379270504
2016-11-28,-0.017423141112894003
2016-11-29,-0.001399444274586048
2016-11-30,0.03738307521196593
2016-12-01,-0.03198241529894441
2016-12-02,-0.006049168686749984
2016-12-05,0.004681601772084543
2016-12-06,-0.015843260122685776
2016-12-07,0.00804911934746566
2016-12-08,-0.004227139818400949
2016-12-09,-0.005188641203058286
2016-12-12,0.009008974993916175
2016-12-13,0.0028194640024823414
2016-12-14,-0.024367240489906128
2016-12-15,0.00960633926022525
2016-12-16,0.015223253610486376
2016-12-19,-0.015463946195684364
2016-12-20,-0.01142343289372294
2016-12-21,0.019258866497446903
2016-12-22,-0.008502697816516913
2016-12-23,0.006669762678389812
2016-12-27,0.00047369698310761876
2016-12-28,-0.019395039481525322
2016-12-29,0.0014476423339206956
2016-12-30,-0.0024085981475339135
2017-01-03,0.04345712150780234
2017-01-04,0.005090547207231566
2017-01-05,-0.001381450408794116
2017-01-06,0.0055322682514562516
2017-01-09,-0.0077942658259004816
2017-01-10,-0.003234815142311831
2017-01-11,0.017153380051577294
2017-01-12,0.011395010740965716
2017-01-13,0.01036476096375405
2017-01-17,0.00579817579577413
2017-01-18,-0.0048779480277634235
2017-01-19,0.0013368584743114198
2017-01-20,0.0008901605531899115
2017-01-23,-0.015562318550512488
2017-01-24,0.021679904349111823
2017-01-25,-0.0008839920066771034
2017-01-26,-0.007964562764749994
2017-01-27,-0.0017844252405704308
2017-01-30,-0.012356550399628796
2017-01-31,0.016378662434950897
2017-02-01,-0.004923986415316217
2017-02-02,0.018893555017963193
2017-02-03,0.012803513195789984
2017-02-06,-0.019180467670397383
2017-02-07,-0.016889052089949286
2017-02-08,0.01311049315627888
2017-02-09,-0.0013391045186876838
2017-02-10,0.004468643458488852
2017-02-13,0.003113629361068293
2017-02-14,-0.00044317744913846546
2017-02-15,-0.011978719111305991
2017-02-16,-0.02155358929066198
2017-02-17,-0.0009179548695044115
2017-02-21,0.010105339935120083
2017-02-22,-0.02182790393610634
2017-02-23,0.0013948563958459115
2017-02-24,-0.013927678228523699
2017-02-27,0.007533237519540714
2017-02-28,-0.0042061470751684205
2017-03-01,0.021586429464178547
2017-03-02,0.0036747813684891995
2017-03-03,-0.004576419170976731
2017-03-06,0.00045961539306982324
2017-03-07,-0.005974520950405848
2017-03-08,-0.015718875200751214
2017-03-09,-0.0009395134530143512
2017-03-10,0.010813371028819407
2017-03-13,0.0004652379356751002
2017-03-14,-0.021849902421869905
2017-03-15,0.029467135481477724
2017-03-16,-0.0046164952518276126
2017-03-17,-0.012987010287131895
2017-03-20,-0.004229164447777656
2017-03-21,-0.011798348473757492
2017-03-22,0.001910219607116792
2017-03-23,0.008103150741833431
2017-03-24,0.0
2017-03-27,-0.0056740401238267735
2017-03-28,0.018544883511566912
2017-03-29,-0.00046669651961994685
2017-03-30,0.0009340382012901216
2017-03-31,0.01446599934158943
2017-04-03,-0.006899670809048519
2017-04-04,0.0023157998027920623
2017-04-05,-0.00785587270429089
2017-04-06,0.013041659910886239
2017-04-07,-0.008735783589635338
2017-04-10,0.00881277004154346
2017-04-11,-0.006437157091609302
2017-04-12,0.0023136572564110836
2017-04-13,-0.01246504761002143
2017-04-17,-0.0009351907697670025
2017-04-18,-0.009826772177616072
2017-04-19,-0.008506720966207637
2017-04-20,-0.012392647744455254
2017-04-21,-0.0217179092406804
2017-04-24,0.01775986139536445
2017-04-25,0.013087681753743752
2017-04-26,0.0009572595170510567
2017-04-27,-0.008415770485427299
2017-04-28,0.00048485920537100213
2017-05-01,-0.004362337959171958
2017-05-02,-0.0043815959377544456
2017-05-03,-0.008313085780753293
2017-05-04,-0.025641232188686414
2017-05-05,0.021761377104959623
2017-05-08,-0.0019814040627720297
2017-05-09,-0.012406795181120756
2017-05-10,0.01457293643788593
2017-05-11,-0.0039624403407011455
2017-05-12,-0.00994525086559106
2017-05-15,-0.000502298646605781
2017-05-16,-0.0050252868865886535
2017-05-17,-0.015151478785049521
2017-05-18,-0.0025639186089692068
2017-05-19,0.0035987892149635936
2017-05-22,-0.0005119540003738487
2017-05-23,0.0005122162315227552
2017-05-24,-0.0076843314001725505
2017-05-25,0.0025813558758047694
2017-05-26,-0.008753920987278896
2017-05-30,-0.04311694932462351
2017-05-31,0.01845840499566398
2017-06-01,0.012259879004279384
2017-06-02,-0.0021062989231778184
2017-06-05,0.000528136824349934
2017-06-06,-0.00843914906682941
2017-06-07,-0.0063827568637209176
2017-06-08,0.004282505433429673
2017-06-09,0.0170576084563534
2017-06-12,0.0026207455791555923
2017-06-13,0.00522716938747525
2017-06-14,-0.014040323308716074
2017-06-15,-0.007911995983297171
2017-06-16,0.02020223154224654
2017-06-19,-0.006774184685976237
2017-06-20,-0.028331570570784392
2017-06-21,-0.0005400783005279353
2017-06-22,0.003781788667695851
2017-06-23,0.011302382083212104
2017-06-26,0.004789911901598831
2017-06-27,0.0015888686844358624
2017-06-28,0.005817002693312867
2017-06-29,0.0010516834196319103
2017-06-30,0.006302691264145732
2017-07-03,0.018788718304792562
2017-07-05,-0.01075826177275463
2017-07-06,-0.00932108068115356
2017-07-07,0.0020908832815431655
2017-07-10,-0.004694961889022742
2017-07-11,0.007337387095641912
2017-07-12,0.009885598214029123
2017-07-13,-0.004121902480800466
2017-07-14,0.010864393417825857
2017-07-17,0.000511657848954572
2017-07-18,-0.002557740595118707
2017-07-19,0.008718008708412661
2017-07-20,0.0452470191612353
2017-07-21,0.006322572704168694
2017-07-24,-0.017399536506201962
2017-07-25,-0.0039351531410768414
2017-07-26,0.004444124686310724
2017-07-27,0.012614648336805478
2017-07-28,-0.0034196496968130763
2017-07-31,0.0014704173560038392
2017-08-01,-0.003915668808933459
2017-08-02,-0.0009826384582410919
2017-08-03,-0.004918896149521901
2017-08-04,-0.0014829196115297982
2017-08-07,-0.0024754224194590835
2017-08-08,-0.01985105773444762
2017-08-09,0.0
2017-08-10,-0.018227897557878014
2017-08-11,-0.016503211778556293
2017-08-14,-0.0020976526908808024
2017-08-15,-0.00945858134155031
2017-08-16,-0.007427157432904785
2017-08-17,-0.01656877889211883
2017-08-18,0.008152270042380838
2017-08-21,0.0
2017-08-22,0.012938172633996547
2017-08-23,0.011708301997713555
2017-08-24,0.0021039626830408054
2017-08-25,0.006299565710701227
2017-08-28,-0.008346531505068921
2017-08-29,0.0005258742066660549
2017-08-30,0.0026289202647249432
2017-08-31,0.013633581514031157
2017-09-01,0.0015523463719229191
2017-09-05,-0.0005163672326299329
2017-09-06,-0.0010341070740567115
2017-09-07,-0.009829185394596873
2017-09-08,0.0
2017-09-11,0.015674245414216914
2017-09-12,-0.004115228837047957
2017-09-13,0.004132233925258522
2017-09-14,-0.005144092990307714
2017-09-15,0.0010341840924001922
2017-09-18,0.0015494828932482996
2017-09-19,0.008767402620911247
2017-09-20,0.01073630777229484
2017-09-21,-0.022761951362709865
2017-09-22,-0.002587793252485482
2017-09-25,0.02179553110230059
2017-09-26,-0.008633895125962354
2017-09-27,-0.009733887282717957
2017-09-28,-0.0010345666991236069
2017-09-29,-0.006731991847282903
2017-10-02,-0.0041710909124209605
2017-10-03,-0.01308884987264769
2017-10-04,-0.0015914833987726862
2017-10-05,0.014877600811683767
2017-10-06,-0.004188484507529844
2017-10-09,0.0005257530121767218
2017-10-10,-0.004203891490720535
2017-10-11,0.005277029030552827
2017-10-12,-0.00892372617924897
2017-10-13,-0.0063558965929452205
2017-10-16,0.002665040037362232
2017-10-17,-0.006910937938564232
2017-10-18,-0.005353459659378612
2017-10-19,0.003767583466229185
2017-10-20,-0.012332772114854507
2017-10-23,-0.016286117452485094
2017-10-24,0.008277832412320718
2017-10-25,-0.01696788840590502
2017-10-26,0.0022273786860167455
2017-10-27,0.001666718872922246
2017-10-30,0.010890959911404652
2017-10-31,0.0005523710696198059
2017-11-01,0.0011042131847731618
2017-11-02,-0.018201806493256867
2017-11-03,-0.0033709082776318677
2017-11-06,0.01916587099433098
2017-11-07,-0.0022121719966767817
2017-11-08,-0.0022174828027675675
2017-11-09,-0.005000098938491737
2017-11-10,-0.013400410542506291
2017-11-13,-0.01188456614004807
2017-11-14,-0.0017178556245731613
2017-11-15,-0.022949370225626264
2017-11-16,-0.011743604790224293
2017-11-17,0.010695049309209503
2017-11-20,0.002939610960404071
2017-11-21,-0.011137334134887822
2017-11-22,0.013633263804797124
2017-11-24,0.005263521514127678
2017-11-27,-0.013379986254811294
2017-11-28,0.004127277722595801
2017-11-29,-0.015854004177275005
2017-11-30,0.02804280215329591
2017-12-01,0.010446761939357119
2017-12-04,-0.00918997675670108
2017-12-05,-0.0063770985263846836
2017-12-06,-0.0017499278453003697
2017-12-07,0.014611122504767815
2017-12-08,0.024769751395676387
2017-12-11,0.009555753333213568
2017-12-12,-0.011692666283905306
2017-12-13,0.005634034732547866
2017-12-14,-0.0005604358869146786
2017-12-15,0.005044943816532088
2017-12-18,0.0039041580615861715
2017-12-19,-0.004444333336563466
2017-12-20,-0.008928674401851966
2017-12-21,0.017454869217229607
2017-12-22,-0.0011065764890376695
2017-12-26,0.003323975508164434
2017-12-27,0.0005520661242643943
2017-12-28,0.010485491082713683
2017-12-29,-0.0131074270910575
2018-01-02,0.040398396737602926
2018-01-03,0.008510972389296212
2018-01-04,0.0026368130896263775
2018-01-05,-0.003156347778081048
2018-01-08,-0.004748971341110075
2018-01-09,0.004241752620465
2018-01-10,-0.0031680125457507202
2018-01-11,0.01694919464968203
2018-01-12,0.01666647835781654
2018-01-16,-0.006659651764392094
2018-01-17,0.00928286538771772
2018-01-18,-0.02861511770161107
2018-01-19,0.0
2018-01-22,0.032614257229698795
2018-01-23,-0.009169523509140354
2018-01-24,-0.015938528996264134
2018-01-25,-0.016718501638981698
2018-01-26,-0.0026567400292029086
2018-01-29,-0.003196939733949411
2018-01-30,-0.019101125796089136
2018-01-31,-0.013713844122047236
2018-02-01,0.004449432976058265
2018-02-02,-0.03100765944589079
2018-02-05,-0.03942872341921322
2018-02-06,0.030934063145320323
2018-02-07,-0.0023081172247647608
2018-02-08,-0.028339995058652034
2018-02-09,0.026190431620185084
2018-02-12,0.0034802073919506515
2018-02-13,0.00520224841085426
2018-02-14,0.003450439987193521
2018-02-15,-0.008023064453847928
2018-02-16,-0.014442211388339454
2018-02-20,-0.0035171823215075504
2018-02-21,-0.01470608135132534
2018-02-22,-0.005373155968336318
2018-02-23,0.021008604952180043
2018-02-26,-0.005290854481601048
2018-02-27,-0.016548840104578022
2018-02-28,-0.026442094837105357
2018-03-01,0.0006173462523380024
2018-03-02,-0.006785900531421918
2018-03-05,0.006832263592565502
2018-03-06,-0.006168935160343669
2018-03-07,-0.003724498962660472
2018-03-08,-0.0024922818094542665
2018-03-09,0.019987524734773388
2018-03-12,0.013472070342712916
2018-03-13,-0.003021013285156693
2018-03-14,-0.00484862089878435
2018-03-15,-0.006699203272565013
2018-03-16,0.006131202538928182
2018-03-19,-0.024984805991363546
2018-03-20,-0.024375007336689403
2018-03-21,0.019218713930284403
2018-03-22,-0.03456973645426109
2018-03-23,-0.02278610885960264
2018-03-26,0.007994505947525266
2018-03-27,-0.0026440210058981117
2018-03-28,-0.018554897054033348
2018-03-29,0.016880122658711638
2018-04-02,-0.010623987544843838
2018-04-03,0.007382709238241247
2018-04-04,0.00999318093416357
2018-04-05,0.02242720737570081
2018-04-06,-0.0212901281087986
2018-04-09,-0.004614164533029874
2018-04-10,0.03377447716717885
2018-04-11,-0.01665590161755548
2018-04-12,-0.000651436755715995
2018-04-13,-0.0006519563150354513
2018-04-16,0.022831172958253987
2018-04-17,0.021683819265602366
2018-04-18,0.00936287634977595
2018-04-19,0.02288230494931187
2018-04-20,-0.004232414958881381
2018-04-23,-0.0018212356680015196
2018-04-24,-0.010340789149499874
2018-04-25,-0.0006145112165970579
2018-04-26,-0.0024603621747678606
2018-04-27,-0.004369325995829065
2018-04-30,-0.008150407759304978
2018-05-01,0.012642218251585069
2018-05-02,0.00873891892872014
2018-05-03,-0.021039444821200348
2018-05-04,0.018331266458830875
