Date,CL
2015-10-08,0.008416676174389348
2015-10-09,0.0066764541284765055
2015-10-12,-0.0013564540543054004
2015-10-13,-0.004226280225935075
2015-10-14,-0.003335159777319907
2015-10-15,0.012471715416684015
2015-10-16,0.008261917466256596
2015-10-19,0.0019370396066293871
2015-10-20,-0.0028254798729082653
2015-10-21,0.0022494679263418416
2015-10-22,0.02708383410100179
2015-10-23,0.00437067874369701
2015-10-26,-0.0031915363947205844
2015-10-27,0.0033472258291633583
2015-10-28,-0.001740661459695203
2015-10-29,0.005811834773533198
2015-10-30,-0.0416006077226716
2015-11-02,0.01718153240952147
2015-11-03,0.007556569356282461
2015-11-04,-0.0076469775283615204
2015-11-05,0.0017782965580799281
2015-11-06,-0.026331335379423004
2015-11-09,-0.000759838197275875
2015-11-10,0.009275020298283199
2015-11-11,0.0010541204696319362
2015-11-12,-0.017757588926954115
2015-11-13,-0.010877746281810374
2015-11-16,0.015644488943057144
2015-11-17,-0.00381257967845694
2015-11-18,0.011328543763057475
2015-11-19,0.004844252803603233
2015-11-20,-0.004218142365535527
2015-11-23,0.011951701926153246
2015-11-24,-0.0010466564167080916
2015-11-25,-0.005836907544202075
2015-11-27,0.001957107114480161
2015-11-30,-0.013221263144025275
2015-12-01,0.0022842281437980283
2015-12-02,-0.0022790223368358564
2015-12-03,-0.0015224052967591772
2015-12-04,0.011588798678438872
2015-12-07,0.0
2015-12-08,-0.002411686998352258
2015-12-09,-0.0015109030500617404
2015-12-10,0.0007565584047930507
2015-12-11,-0.013911687128859485
2015-12-14,0.00981427578993177
2015-12-15,0.013818882268846089
2015-12-16,0.023517645915343666
2015-12-17,-0.014635304078435385
2015-12-18,-0.026139627724314773
2015-12-21,0.0062526599074412825
2015-12-22,0.009093987400246029
2015-12-23,0.008711091187541875
2015-12-24,-0.0025311619704616595
2015-12-28,-0.0014926339427032698
2015-12-29,0.01136162054424128
2015-12-30,-0.001773828003714506
2015-12-31,-0.013475597713571652
2016-01-04,-0.0286699918871679
2016-01-05,0.004481488393587085
2016-01-06,-0.013230612723527213
2016-01-07,-0.017617830204122997
2016-01-08,-0.007300497522654381
2016-01-11,0.0041568608161854925
2016-01-12,0.009075099342588988
2016-01-13,-0.007415755569510241
2016-01-14,0.009855431578775775
2016-01-15,-0.0028335204343419296
2016-01-19,0.014838387904281714
2016-01-20,-0.02862020891014927
2016-01-21,0.025454647865361668
2016-01-22,0.015082989217766185
2016-01-25,-0.010525004321925824
2016-01-26,0.006256990499328374
2016-01-27,-0.00046646736416622314
2016-01-28,0.0111972560696465
2016-01-29,0.03860394670573686
2016-02-01,-0.019695021573831295
2016-02-02,-0.012688974566432809
2016-02-03,0.010251122849431082
2016-02-04,-0.0006059436580602151
2016-02-05,0.0030311221626537765
2016-02-08,-0.0018130765891190004
2016-02-09,-0.002875696575477815
2016-02-10,-0.001062743358577034
2016-02-11,-0.02081737715364096
2016-02-12,0.019552714814245586
2016-02-16,0.0016744978337086547
2016-02-17,0.018994192879433935
2016-02-18,0.0023856945266891305
2016-02-19,0.003570449956198374
2016-02-22,0.002223627302186504
2016-02-23,-0.00606422763700698
2016-02-24,-0.013095119117739862
2016-02-25,0.016586203528407895
2016-02-26,-0.016909040722670632
2016-02-29,-0.009656087317716833
2016-03-01,0.025746629693470524
2016-03-02,-0.0037132480305226423
2016-03-03,0.007901235479596425
2016-03-04,0.008134834696642113
2016-03-07,-0.008655921579090564
2016-03-08,-0.0005920629308122649
2016-03-09,0.0066638956274172045
2016-03-10,0.0036776022204485503
2016-03-11,0.002051581626462795
2016-03-14,-0.0019012890253313763
2016-03-15,0.00512876173817256
2016-03-16,0.0013123489901101237
2016-03-17,0.01718069681658907
2016-03-18,0.00887510261298341
2016-03-21,-0.0007094039580780587
2016-03-22,-0.012352608120742015
2016-03-23,0.003450202382520029
2016-03-24,0.0015762751987198342
2016-03-28,0.0
2016-03-29,0.008582184175172758
2016-03-30,0.002978269133038447
2016-03-31,-0.0009899431661626323
2016-04-01,0.007784801861357105
2016-04-04,-0.0005618109821136086
2016-04-05,-0.0002809295239727394
2016-04-06,0.0037954555634689413
2016-04-07,-0.010782821444246249
2016-04-08,0.006087108734271096
2016-04-11,-0.0018294599142392176
2016-04-12,0.0040878235471850655
2016-04-13,-0.005615009700835505
2016-04-14,-0.00042345831282564195
2016-04-15,0.006355709279986854
2016-04-18,0.000982713074255459
2016-04-19,0.004766888875709974
2016-04-20,-0.013469559705686973
2016-04-21,-0.018916361716017183
2016-04-22,0.001159652233439612
2016-04-25,0.005212939256756144
2016-04-26,-0.006626317212818256
2016-04-27,0.005075344987717223
2016-04-28,0.026691824342990778
2016-04-29,-0.0033731768069230617
2016-05-02,0.02044583120529886
2016-05-03,-0.007185307878552094
2016-05-04,0.0004174826049463398
2016-05-05,-0.005703719877198532
2016-05-06,0.004896968135107427
2016-05-09,-0.0008353799537569317
2016-05-10,0.006131263582147994
2016-05-11,-0.003046786105196153
2016-05-12,0.009308144990484157
2016-05-13,-0.013489328197261674
2016-05-16,0.004883435587688112
2016-05-17,-0.016245428118228045
2016-05-18,-0.010162205069989994
2016-05-19,0.004277756987629111
2016-05-20,-0.005821683867223704
2016-05-23,0.0008572610607209263
2016-05-24,0.011272611840930313
2016-05-25,-0.002821882315021007
2016-05-26,-0.002547323500431742
2016-05-27,0.0014188834550514784
2016-05-31,-0.002549874932245011
2016-06-01,0.011219711706695445
2016-06-02,0.0030898435896424825
2016-06-03,0.0025207731299539127
2016-06-06,0.003351785798524576
2016-06-07,-0.003480318583769737
2016-06-08,0.005727023945931942
2016-06-09,0.004722687903486955
2016-06-10,-0.0030413464776849475
2016-06-13,-0.006239647989608077
2016-06-14,0.0058602945594328215
2016-06-15,-0.005132422871060416
2016-06-16,0.0039036543753294684
2016-06-17,-0.007777542378457181
2016-06-20,0.002799499832598862
2016-06-21,0.0022334534105492576
2016-06-22,0.006267259457877872
2016-06-23,0.005813382062854755
2016-06-24,-0.02876025459384557
2016-06-27,-0.008359280247479561
2016-06-28,0.0162879671108227
2016-06-29,0.01026292779320781
2016-06-30,0.018647378472576914
2016-07-01,-0.003415592830374403
2016-07-05,0.004523907518381609
2016-07-06,0.0
2016-07-07,0.0016376663387196455
2016-07-08,0.0115800033767266
2016-07-11,0.0032326084681875145
2016-07-12,-0.007249757971487192
2016-07-13,0.00703230393553933
2016-07-14,0.0032229303431019485
2016-07-15,0.0001336644847693691
2016-07-18,-0.002944283243598411
2016-07-19,0.0008055829844899609
2016-07-20,-0.0006741144131633403
2016-07-21,-0.0033732908000847495
2016-07-22,0.010018053011511485
2016-07-25,-0.005093308154807019
2016-07-26,-0.0033679113864303334
2016-07-27,-0.009462286659505215
2016-07-28,-0.0004090596059844742
2016-07-29,0.016109043138354817
2016-08-01,0.009136058757258425
2016-08-02,-0.003195442822083394
2016-08-03,-0.010551492490576853
2016-08-04,0.009449196969020468
2016-08-05,-0.0026743366525910917
2016-08-08,-0.0020113520832898413
2016-08-09,0.004702318007883566
2016-08-10,0.0008023388062772252
2016-08-11,0.0006681426126511347
2016-08-12,0.0010681507890377695
2016-08-15,-0.003467801660526959
2016-08-16,-0.005220402961897297
2016-08-17,0.0034985746618128033
2016-08-18,0.00013395534105842266
2016-08-19,-0.0013407007326754483
2016-08-22,0.0001342437361411264
2016-08-23,0.000536902868717215
2016-08-24,-0.0024143870918104104
2016-08-25,0.0036304090709147196
2016-08-26,-0.0021436813997799398
2016-08-29,0.004565449243065789
2016-08-30,-0.004143755079142442
2016-08-31,-0.0021478012379001488
2016-09-01,-0.0009411586615882817
2016-09-02,0.008347636597040742
2016-09-06,0.005073889291503653
2016-09-07,-0.02006099826671759
2016-09-08,-0.010439326613025046
2016-09-09,-0.029181933919698255
2016-09-12,0.02709551500059626
2016-09-13,-0.01291527083504107
2016-09-14,0.00013899883579449046
2016-09-15,0.003479210231673413
2016-09-16,-0.001941581571328177
2016-09-19,0.0031964889504991767
2016-09-20,0.004017036878966707
2016-09-21,0.007174065409927044
2016-09-22,0.007260529598026144
2016-09-23,-0.003807707228055457
2016-09-26,-0.0019113558081155224
2016-09-27,0.004787217928314824
2016-09-28,0.0019057638643871222
2016-09-29,-0.004211942881027109
2016-09-30,0.011597741188271282
2016-10-03,-0.0070137555951585995
2016-10-04,-0.011138136318165626
2016-10-05,0.0023350567212354623
2016-10-06,0.004248178180531248
2016-10-07,-0.003138395841984054
2016-10-10,-0.0060232243361254545
2016-10-11,-0.0056470840813962475
2016-10-12,0.003186059920692541
2016-10-13,-0.0037279930711470177
2016-10-14,0.0020786758227666624
2016-10-17,-0.0031803002816064296
2016-10-18,-0.00208150506454019
2016-10-19,-0.003197494730187267
2016-10-20,-0.005469201188641248
2016-10-21,0.0
2016-10-24,0.0015513020422877055
2016-10-25,0.003941992753812018
2016-10-26,-0.0007012149375278387
2016-10-27,-0.009682490907866326
2016-10-28,0.008501816016007302
2016-10-31,0.002669581971174617
2016-11-01,-0.005184987711884581
2016-11-02,0.002676417146340704
2016-11-03,-0.008569341674786957
2016-11-04,-0.014170822392784443
2016-11-07,0.01394282474445152
2016-11-08,0.014885060709355802
2016-11-09,-0.017041119928635218
2016-11-10,-0.04504764074099232
2016-11-11,0.003273726619451578
2016-11-14,-0.012459199780772146
2016-11-15,0.00015014986477002168
2016-11-16,0.002252332146672975
2016-11-17,-0.011237406110039316
2016-11-18,-0.0019699684394536288
2016-11-21,0.0054662677346097865
2016-11-22,0.001660910537386373
2016-11-23,-0.00512582119975713
2016-11-25,0.008183071481722148
2016-11-28,-0.0015029794004115526
2016-11-29,0.0015052417477510183
2016-11-30,-0.01953978890518715
2016-12-01,-0.0022997221968350523
2016-12-02,-0.005531781801515923
2016-12-05,-0.0013908373034643429
2016-12-06,0.006189238348331738
2016-12-07,0.013839838156004758
2016-12-08,-0.003488489718470378
2016-12-09,0.00898021022330786
2016-12-12,0.006939159983175847
2016-12-13,0.0020973765204768124
2016-12-14,-0.014650767039596335
2016-12-15,0.004854846676215274
2016-12-16,0.0
2016-12-19,-0.0025666742645509277
2016-12-20,0.004995510064415676
2016-12-21,-0.0051212585600215466
2016-12-22,0.004844911459275014
2016-12-23,-0.001506955510634067
2016-12-27,-0.003923219663949484
2016-12-28,-0.006059773835752957
2016-12-29,0.004267638708973287
2016-12-30,-0.006829350665756961
2017-01-03,0.001527870257151065
2017-01-04,0.010985914808065766
2017-01-05,0.008904241560691029
2017-01-06,0.007629168216085169
2017-01-09,-0.013955241752952263
2017-01-10,-0.015507139386434887
2017-01-11,-0.0012237039475042621
2017-01-12,0.008268417464122768
2017-01-13,0.0004556567414351065
2017-01-17,0.018518471090713362
2017-01-18,0.011326658078128826
2017-01-19,-0.006373612059520695
2017-01-20,0.013574335734126475
2017-01-23,-0.005886877882978814
2017-01-24,0.010510840826565504
2017-01-25,0.0024902981182919337
2017-01-26,-0.0027764525337070634
2017-01-27,-0.05216873572894687
2017-01-30,-0.002319205065464902
2017-01-31,0.0007749857813361682
2017-02-01,0.002167659254153742
2017-02-02,0.014833424042116405
2017-02-03,0.004415391307438732
2017-02-06,-0.007276248301107957
2017-02-07,0.01633825389776633
2017-02-08,0.0004506557822245849
2017-02-09,0.0001501742539187223
2017-02-10,0.01681706092800761
2017-02-13,-0.00014780597919228367
2017-02-14,0.0004430017390415486
2017-02-15,0.01284342540690031
2017-02-16,0.005684156348904068
2017-02-17,0.043188376395127515
2017-02-21,0.01667159866454737
2017-02-22,0.00423579037829902
2017-02-23,0.012926999032578657
2017-02-24,-0.014642690360858968
2017-02-27,-0.009543193245962645
2017-02-28,0.00454250082950991
2017-03-01,0.006576954951076797
2017-03-02,0.0038116370761760443
2017-03-03,-0.002034131627887348
2017-03-06,0.002717661456053122
2017-03-07,-0.0009486477317707243
2017-03-08,-0.007596451361080669
2017-03-09,0.00287057818507086
2017-03-10,0.012130422524780915
2017-03-13,-0.004847880918936287
2017-03-14,-0.0033828581632924237
2017-03-15,0.003937518771593762
2017-03-16,-0.0005410476497546002
2017-03-17,0.000811537886996172
2017-03-20,-0.002163039265800304
2017-03-21,-0.0013549011265669986
2017-03-22,-0.0002715628489377009
2017-03-23,0.003257425814585657
2017-03-24,-0.003382195249721498
2017-03-27,-0.0032578049362728123
2017-03-28,0.004630371761135343
2017-03-29,-0.0028463991165620373
2017-03-30,-0.0044861153219935
2017-03-31,-0.000546293315539681
2017-04-03,0.0024591861058562703
2017-04-04,0.003407358545461925
2017-04-05,-0.002173281455614351
2017-04-06,-0.004492096251321409
2017-04-07,0.004375239748329651
2017-04-10,0.003812538133153076
2017-04-11,-0.0004068309424352101
2017-04-12,0.004070281350492477
2017-04-13,-0.004594390448252161
2017-04-17,0.005566171272404663
2017-04-18,0.004050200874336163
2017-04-19,-0.007841091653696397
2017-04-20,-0.002861284086095761
2017-04-21,-0.002186875680528777
2017-04-24,0.00876515099053532
2017-04-25,0.007602520771257115
2017-04-26,-0.009701078709445365
2017-04-27,-0.0027210475115414523
2017-04-28,-0.01718935345252759
2017-05-01,-0.0033315471321949675
2017-05-02,-0.014484832468189213
2017-05-03,0.004522155713724718
2017-05-04,0.012239882447259154
2017-05-05,-0.0019460432611665412
2017-05-08,0.0004177209462721265
2017-05-09,-0.0047323660301125114
2017-05-10,0.0041959024723148275
2017-05-11,-0.0025071255452847607
2017-05-12,-0.0051661185714487745
2017-05-15,0.005613689706160496
2017-05-16,-0.0009767725429885576
2017-05-17,0.057418184113869675
2017-05-18,-0.02325271236943338
2017-05-19,0.012038551048128232
2017-05-22,-0.007217416950086153
2017-05-23,-0.005923431172402793
2017-05-24,0.010292506899813425
2017-05-25,0.010321973144653551
2017-05-26,0.0010614508787025745
2017-05-30,0.008482111731304753
2017-05-31,0.003548567967012417
2017-06-01,0.004321498932159162
2017-06-02,0.0054766869126401385
2017-06-05,0.001556038545132754
2017-06-06,-0.0029782137774884143
2017-06-07,0.002078324569916079
2017-06-08,-0.017755682244798288
2017-06-09,-0.00026351009016156723
2017-06-12,-0.0029036568741166446
2017-06-13,0.001852883742418987
2017-06-14,0.002510602703857945
2017-06-15,0.006193355135129197
2017-06-16,-0.0005237011337732023
2017-06-19,0.007731721607975084
2017-06-20,-0.007152445351344516
2017-06-21,-0.00877501405925385
2017-06-22,-0.001982168202705137
2017-06-23,0.005163590717797151
2017-06-26,-0.00039516823953555935
2017-06-27,-0.006851639182669622
2017-06-28,-0.003715231810885289
2017-06-29,-0.012917985286108102
2017-06-30,0.00013500500250129832
2017-07-03,-0.002562685540390075
2017-07-05,-0.0024346256929108634
2017-07-06,-0.004203004197914417
2017-07-07,-0.0014974024516131168
2017-07-10,-0.003545122437445647
2017-07-11,-0.009305211390231771
2017-07-12,-0.0016574594477460902
2017-07-13,-0.000691375263513927
2017-07-14,0.00918833163439281
2017-07-17,0.0013792476385978691
2017-07-18,-0.0009644356343505578
2017-07-19,-0.00041331091213259175
2017-07-20,-0.005518198635948712
2017-07-21,0.01636826858870366
2017-07-24,-0.019380387224015583
2017-07-25,0.002783773095068831
2017-07-26,0.013185495091783128
2017-07-27,-0.0006853741287209392
2017-07-28,-0.005620384135927914
2017-07-31,-0.004686987216816596
2017-08-01,-0.006924898289060177
2017-08-02,-0.0011157741876695049
2017-08-03,-0.0002792390436806569
2017-08-04,-0.0016762241074101958
2017-08-07,0.0036375407201829635
2017-08-08,-0.0005574797111308483
2017-08-09,-0.0018131893033016544
2017-08-10,-0.0002792409412042396
2017-08-11,-0.0040533455367880444
2017-08-14,0.0026661404241026254
2017-08-15,0.004898537076828191
2017-08-16,0.0018109212093924132
2017-08-17,-0.008758793219264205
2017-08-18,-0.003927022085394305
2017-08-21,0.008307633199381215
2017-08-22,0.00041882052108555
2017-08-23,-0.0058624480031036486
2017-08-24,-0.00617808518383689
2017-08-25,0.005227458080702796
2017-08-28,-0.003513642532235073
2017-08-29,0.005641494773783728
2017-08-30,-0.004908842251209911
2017-08-31,0.00972521017596506
2017-09-01,-0.004745996508394912
2017-09-05,-0.0026647742214414016
2017-09-06,0.0053439828841135295
2017-09-07,0.0009789527101498052
2017-09-08,0.0036332808760117796
2017-09-11,0.0027849359448688382
2017-09-12,-0.0009721325625305921
2017-09-13,-0.00416950374468672
2017-09-14,0.006838847116698243
2017-09-15,0.0019410311168754912
2017-09-18,0.0015213761382182334
2017-09-19,0.005801965182987923
2017-09-20,-0.003571031340008135
2017-09-21,-0.01626442638845993
2017-09-22,-0.002521890233258328
2017-09-25,0.025424970478202358
2017-09-26,0.005342445557585451
2017-09-27,-0.004224414748297045
2017-09-28,0.0009582845986686461
2017-09-29,-0.004101795967627941
2017-10-02,0.0013728755748547705
2017-10-03,-0.006990872048832308
2017-10-04,0.006074164811087135
2017-10-05,0.004527755419623913
2017-10-06,-0.00669312075041828
2017-10-09,-0.004950273211956069
2017-10-10,0.007462541584101423
2017-10-11,0.025102923459340953
2017-10-12,0.005754066913285616
2017-10-13,0.011043378195275011
2017-10-16,-0.0031587133833806957
2017-10-17,-0.010429031891609375
2017-10-18,-0.006936599156591838
2017-10-19,-0.017464300926120613
2017-10-20,-0.005773601323684652
2017-10-23,-0.0017975112085367728
2017-10-24,-0.004848221619200066
2017-10-25,-0.005846566985936774
2017-10-26,-0.0029402826293807305
2017-10-27,-0.01137514142565299
2017-10-30,-0.01704510789359648
2017-10-31,0.018063381212342744
2017-11-01,0.001561468592508275
2017-11-02,0.005385287974043473
2017-11-03,-0.011135932727818543
2017-11-06,0.0014254329146403677
2017-11-07,0.009252778179257959
2017-11-08,0.03342696040792825
2017-11-09,-0.004912896930014954
2017-11-10,0.0041143567480077525
2017-11-13,0.006693020741076028
2017-11-14,-0.0032561549395351275
2017-11-15,-0.013340669970691055
2017-11-16,0.0020694148566797743
2017-11-17,-0.010188370845868544
2017-11-20,0.002503728876501299
2017-11-21,0.00208118749234365
2017-11-22,-0.006507586958929501
2017-11-24,0.0036235180292334412
2017-11-27,-0.00013889963101210157
2017-11-28,0.010555482799614824
2017-11-29,-0.01030776048432036
2017-11-30,0.006110374281033781
2017-12-01,0.008143409240543686
2017-12-04,0.020263047008883373
2017-12-05,0.0009391175395379037
2017-12-06,-0.004558131634318507
2017-12-07,-0.01414144644399673
2017-12-08,0.0016390725231665293
2017-12-11,-0.0020453316516370057
2017-12-12,-0.009293491655247066
2017-12-13,0.011863802612650742
2017-12-14,-0.001499858075929561
2017-12-15,0.01105960539292905
2017-12-18,-0.0008103146304999642
2017-12-19,0.011622978789154192
2017-12-20,-0.004408546723485118
2017-12-21,0.0018782350790758073
2017-12-22,0.006563463462449404
2017-12-26,0.004391129879824485
2017-12-27,-0.001457411936894859
2017-12-28,-0.0030511774687743687
2017-12-29,0.004125180751181956
2018-01-02,-0.004108233545239703
2018-01-03,-0.0038599295546994927
2018-01-04,0.0064131108241869406
2018-01-05,0.0011942102254212106
2018-01-08,0.0014585111115974492
2018-01-09,0.0014564476454166364
2018-01-10,-0.010840202835269874
2018-01-11,-0.003609072306429262
2018-01-12,0.0009391087610060023
2018-01-16,0.010720539556158704
2018-01-17,0.016706902294281623
2018-01-18,-0.0006520221234388446
2018-01-19,0.011353137422008608
2018-01-22,0.003631665377642257
2018-01-23,-0.006203234701245508
2018-01-24,-0.0013000070094347782
2018-01-25,0.0066400792729011116
2018-01-26,-0.0485058299794312
2018-01-29,0.0031264227638243547
2018-01-30,0.01192583378772416
2018-01-31,-0.005758282699641959
2018-02-01,-0.012257725007467912
2018-02-02,-0.01227339984145659
2018-02-05,-0.036173005700575245
2018-02-06,0.008594970491411225
2018-02-07,-0.0034087812760102976
2018-02-08,-0.017386206377535407
2018-02-09,0.011747873118684415
2018-02-12,0.0061639647841054135
2018-02-13,0.0015669597206631192
2018-02-14,-0.009672537237507162
2018-02-15,0.022981609917284818
2018-02-16,0.003369884543884316
2018-02-20,-0.020011195860033415
2018-02-21,-0.01270881954163905
2018-02-22,0.003615907778060201
2018-02-23,0.013114149693483679
2018-02-26,0.010953114248992923
2018-02-27,-0.01618133900116636
2018-02-28,-0.01358699870300617
2018-03-01,-0.0015945456963035731
2018-03-02,0.005953864323046121
2018-03-05,0.011548834866243585
2018-03-06,-0.006136566824830769
2018-03-07,0.0005743574134966511
2018-03-08,0.019230942914642002
2018-03-09,0.003097550892876777
2018-03-12,-0.002245767046301972
2018-03-13,-0.0029543039469868138
2018-03-14,-0.012417070193027957
2018-03-15,-0.006144034431664891
2018-03-16,0.000862887548746416
2018-03-19,0.006319941089691472
2018-03-20,-0.00528116689086211
2018-03-21,-0.014349284158621911
2018-03-22,0.001892494168693526
2018-03-23,-0.0063936071747395795
2018-03-26,-0.0027785185960275127
2018-03-27,0.015984799857794663
2018-03-28,0.02193984625763523
2018-03-29,0.012429413829639913
2018-04-02,-0.02134483702171497
2018-04-03,0.011404153829831953
2018-04-04,0.009865766342268545
2018-04-05,0.002233425735586936
2018-04-06,-0.0023675242806028285
2018-04-09,-0.0030708076387684358
2018-04-10,0.00434044233983788
2018-04-11,-0.004879115921614718
2018-04-12,-0.006164495102040646
2018-04-13,0.009303647732145759
2018-04-16,0.01173203084153096
2018-04-17,-0.0028987762590054755
2018-04-18,-0.002077160252976662
2018-04-19,-0.026374298116060957
2018-04-20,-0.032248675837321605
2018-04-23,-0.01703223399585807
2018-04-24,0.0039174901395020445
2018-04-25,-0.0033018590937790027
2018-04-26,0.0027102596572115
2018-04-27,-0.0001499209238614574
