Date,FOXA
2019-03-13,0.04605253771781981
2019-03-14,0.022641336425212266
2019-03-15,0.025830253381244672
2019-03-18,0.0
2019-03-19,-0.03261372756388625
2019-03-20,-0.04263777338277763
2019-03-21,0.0362507130961216
2019-03-22,-0.032484023400909834
2019-03-25,-0.033057681226540625
2019-03-26,0.002670945109566114
2019-03-27,-0.0165156581534599
2019-03-28,-0.014084554769999147
2019-03-29,0.008516510585059756
2019-04-01,0.0038136134754491735
2019-04-02,-0.015467882567764879
2019-04-03,-0.005512803108476572
2019-04-04,0.01884713223252832
2019-04-05,0.025026926715090436
2019-04-08,-0.005572827375385558
2019-04-09,-0.004270267129872551
2019-04-10,-0.02224611721836911
2019-04-11,0.01672130307959141
2019-04-12,0.011863103642832273
2019-04-15,0.0
2019-04-16,0.005862232426470326
2019-04-17,0.02887398644595507
2019-04-18,-0.010298572158239927
2019-04-22,-0.019250856413314144
2019-04-23,0.010079903168859206
2019-04-24,-0.00315172502160177
2019-04-25,0.005005487007782916
2019-04-26,0.008649785039811508
2019-04-29,0.01871129404565952
2019-04-30,-0.005357269000288545
2019-05-01,0.010515653686682391
2019-05-02,-0.05380743058370763
2019-05-03,0.005097125038020067
2019-05-06,0.012009124624175804
2019-05-07,-0.017404943395442074
2019-05-08,0.004294112333915967
2019-05-09,0.028861714546817296
2019-05-10,0.0007792546257276989
2019-05-13,-0.014534002417769809
2019-05-14,-0.002107017695697655
2019-05-15,-0.004750689770701588
2019-05-16,-0.025722632047787908
2019-05-17,0.02218580094664291
2019-05-20,-0.004823147376279535
2019-05-21,0.01480881988161209
2019-05-22,-0.015123473215546301
2019-05-23,-0.005657323796575242
2019-05-24,0.0002709291049380891
2019-05-28,-0.007583735725634089
2019-05-29,-0.023198782071293222
2019-05-30,-0.015926223469899803
2019-05-31,0.00028381168506363963
2019-06-03,-0.02810091277443083
2019-06-04,0.007009218821466989
2019-06-05,-0.003480336008403806
2019-06-06,-0.006984680572425295
2019-06-07,-0.0032240343109932734
2019-06-10,0.0005879400518045141
2019-06-11,0.004408055391962762
2019-06-12,0.025453400884774213
2019-06-13,0.0068473560553024004
2019-06-14,-0.001416830965430882
2019-06-17,0.02525537378028453
2019-06-18,0.0016606686605855625
2019-06-19,-0.005526384708060661
2019-06-20,-0.011391930328348843
2019-06-21,0.01686327618283978
2019-06-24,-0.010503033135400686
2019-06-25,-0.01284926884686377
2019-06-26,0.0036787835939220415
2019-06-27,0.014660147462564721
2019-06-28,0.0180607902014569
2019-07-01,-0.019650863453542722
2019-07-02,0.018652663708644157
2019-07-03,-0.006559390493380279
2019-07-05,0.006877575171640116
2019-07-08,-0.012841409554457117
2019-07-09,-0.0030445592110733832
2019-07-10,0.0033315952631221
2019-07-11,0.0041505224016404885
2019-07-12,0.01846237157385633
2019-07-15,0.0013527006639602046
2019-07-16,-0.008646194022990161
2019-07-17,-0.01417301382625058
2019-07-18,0.010506052710033353
2019-07-19,-0.0032831715010372964
2019-07-22,-0.009058575870834251
2019-07-23,0.0033242126132269068
2019-07-24,0.010491319572369928
2019-07-25,0.015573874904674545
2019-07-26,0.001076024455891833
2019-07-29,0.0080624557150204
2019-07-30,0.008264678297355887
2019-07-31,-0.013220616232305749
2019-08-01,-0.011521963176667871
2019-08-02,-0.007047862600325083
2019-08-05,-0.015834227777056897
2019-08-06,0.011095692762888465
2019-08-07,0.0161865458852255
2019-08-08,-0.051565728228488594
2019-08-09,0.007685614370199545
2019-08-12,-0.012711738409599826
2019-08-13,0.0031472321740044773
2019-08-14,-0.03907596042734829
2019-08-15,-0.02790131426641218
2019-08-16,0.007328238710871737
2019-08-19,0.026674667008689035
2019-08-20,-0.008266836122318155
2019-08-21,-0.005358672064469605
2019-08-22,-0.010775146292604787
2019-08-23,-0.03933455816521991
2019-08-26,0.010393759267380842
2019-08-27,-0.004675871743494708
2019-08-28,-0.004384523552723674
2019-08-29,0.029883589772169206
2019-08-30,0.013133772163691493
2019-09-03,-0.0051609044635779755
2019-09-04,0.024107394815700678
2019-09-05,0.02056035524589439
2019-09-06,-0.0005839775310438888
2019-09-09,0.0020450555451489993
2019-09-10,0.0
2019-09-11,-0.008746413578682333
2019-09-12,-0.006176366579811909
2019-09-13,0.0011835504332853297
2019-09-16,-0.006798692924476213
2019-09-17,-0.022023820423474283
2019-09-18,-0.006695169852792726
2019-09-19,-0.018382227781259197
2019-09-20,0.007178519865797428
2019-09-23,0.0
2019-09-24,-0.021072036014213036
2019-09-25,0.013295121951855116
2019-09-26,-0.01749451976420524
2019-09-27,-0.00031785378424953326
2019-09-30,0.0030216182461837438
2019-10-01,-0.009354804736240618
2019-10-02,-0.02624830692577773
2019-10-03,0.001315005422706239
2019-10-04,0.0036111104167908525
2019-10-07,0.0009816167806591114
2019-10-08,-0.017810610754608103
2019-10-09,0.005822606452354995
2019-10-10,0.009593234548196383
2019-10-11,0.03079941641635431
2019-10-14,-0.0022251193665770996
2019-10-15,0.009875841377410266
2019-10-16,0.009148244322666255
2019-10-17,-0.00031248830098606906
2019-10-18,0.007191858299846254
2019-10-21,0.016454573360731528
2019-10-22,0.021685964001493252
2019-10-23,-0.00627810629848069
2019-10-24,-0.02827913183422459
2019-10-25,0.003405655357717974
2019-10-28,0.01789573398331079
2019-10-29,-0.004546800420380248
2019-10-30,-0.023142617282081668
2019-10-31,-0.0012468955098483558
2019-11-01,0.010923812239571395
2019-11-04,0.004939656247496593
2019-11-05,0.008755732750920009
2019-11-06,0.008070842172028803
2019-11-07,0.05558894634259404
2019-11-08,0.005724334635469619
2019-11-11,-0.004268551339381421
2019-11-12,-0.014432700736657922
2019-11-13,-0.00652473861454117
2019-11-14,-0.0011674942173358627
2019-11-15,0.0014611637656161136
2019-11-18,0.026845610180834978
2019-11-19,0.030406251319345268
2019-11-20,-0.010204030673835573
2019-11-21,-0.0052939363347022095
2019-11-22,-0.0011202867233112146
2019-11-25,0.0005607715866189356
2019-11-26,0.00700669665153586
2019-11-27,-0.004174812483935586
2019-11-29,-0.0005590059539885006
2019-12-02,-0.004474203672997001
2019-12-03,-0.011516869941702423
2019-12-04,0.008809395971741463
2019-12-05,0.0
2019-12-06,-0.002253543920688772
2019-12-09,0.005646294151069098
2019-12-10,0.005334296154012819
2019-12-11,0.009773718713561363
2019-12-12,0.0190818973729443
2019-12-13,-0.0021708738375862957
2019-12-16,0.0010875745420031446
2019-12-17,0.009508426449672758
2019-12-18,-0.006189500586035068
2019-12-19,0.0018953720737520108
2019-12-20,0.004594767510926134
2019-12-23,0.007667393029902492
2019-12-24,-0.004138115326409619
2019-12-26,0.007238279213120258
2019-12-27,-0.004258542471227478
2019-12-30,-0.008820945143540704
2019-12-31,-0.00026970374541923636
2020-01-02,0.0
2020-01-03,-0.010925282343871578
2020-01-06,-0.0025911862402342445
2020-01-07,0.013672577037804112
2020-01-08,0.0010789950014742367
2020-01-09,0.001885956521859633
2020-01-10,-0.01237201247130204
2020-01-13,0.007353058198401596
2020-01-14,0.007299162874302434
2020-01-15,0.005904598181810661
2020-01-16,0.043489680556226595
2020-01-17,0.005880790609928743
2020-01-21,-0.006100618995860452
2020-01-22,-0.00025566499528351105
2020-01-23,-0.04093117862856299
2020-01-24,-0.023473054365498736
2020-01-27,0.007375152054126088
2020-01-28,0.007049879436973772
2020-01-29,-0.015078236225442354
2020-01-30,0.012302001565862808
2020-01-31,0.0013503396854497307
2020-02-03,0.013753892113618216
2020-02-04,0.011705195872870888
2020-02-05,0.016829099896977784
2020-02-06,-0.04034148578478203
2020-02-07,-0.002964453944833023
2020-02-10,0.008108387082996105
2020-02-11,-0.004557480011236459
2020-02-12,0.01454316963488056
2020-02-13,0.0087604996916395
2020-02-14,-0.005263481660990221
2020-02-18,-0.000529024374098519
2020-02-19,0.006617339724201754
2020-02-20,-0.02629492074210671
2020-02-21,-0.028085398371323622
2020-02-24,-0.03612119842685524
2020-02-25,-0.04266355445092329
2020-02-26,-0.01264670536985879
2020-02-27,-0.0442208856640296
2020-02-28,-0.019144861286720438
2020-03-02,0.044567409026168736
2020-03-03,-0.02791720515987084
2020-03-04,-0.0019362028734516423
2020-03-05,-0.04817327130132143
2020-03-06,-0.020380389524735865
2020-03-09,-0.04715683238844559
2020-03-10,0.05931586830287139
2020-03-11,-0.04568875587353971
2020-03-12,-0.05615538573039669
2020-03-13,-0.0026697700743895103
2020-03-16,-0.08183549742964735
2020-03-17,0.04706363559473603
2020-03-18,-0.11137628765319763
2020-03-19,0.021486075404832272
2020-03-20,-0.08019288362487431
2020-03-23,-0.037636865976218625
2020-03-24,0.10346544501966481
2020-03-25,0.08299678206793626
2020-03-26,0.03438275355360676
2020-03-27,-0.0985182885790451
2020-03-30,0.07996456015217124
2020-03-31,-0.027971965089312212
2020-04-01,-0.05459168909457035
2020-04-02,0.014771699703408192
2020-04-03,-0.016321205491174995
2020-04-06,0.12376691613875401
2020-04-07,0.017158759985002714
2020-04-08,0.03177727844882616
2020-04-09,-0.011787103492816309
2020-04-13,0.0
2020-04-14,0.020007650050890335
2020-04-15,-0.03055445930186096
2020-04-16,-0.006225587334858784
2020-04-17,0.052270734194683754
2020-04-20,-0.030325582498503034
2020-04-21,-0.019953752606864383
2020-04-22,-0.03014881506374456
2020-04-23,0.0036335221658543304
2020-04-24,-0.0010058859118281527
2020-04-27,0.06261338921950377
2020-04-28,0.028419693782163913
2020-04-29,0.04532066983931515
2020-04-30,-0.08812123657061921
2020-05-01,-0.01700807889472955
2020-05-04,-0.01710585152953492
2020-05-05,-0.035807234568274615
2020-05-06,0.029460580807338044
2020-05-07,0.01773491071773403
2020-05-08,0.02970296308714615
2020-05-11,-0.012692298414183623
2020-05-12,-0.012271214973323952
2020-05-13,-0.032932318056097865
2020-05-14,0.050978865608050095
2020-05-15,0.011253230588720298
2020-05-18,0.054106047580439354
2020-05-19,0.003640363771612698
2020-05-20,0.008705094096217447
2020-05-21,-0.006832040743058654
2020-05-22,0.006516964485890675
2020-05-26,0.04424470561537097
2020-05-27,0.0213569900066104
2020-05-28,-0.02428325293969913
2020-05-29,0.008295938933980063
2020-06-01,0.012684323552470733
2020-06-02,-0.008124696342275195
2020-06-03,0.050170660291574576
2020-06-04,-0.007799654993808969
2020-06-05,0.010481401970742654
2020-06-08,0.05283630075035406
2020-06-09,-0.051416124005106534
2020-06-10,-0.021746316382840414
2020-06-11,-0.06901125954987564
2020-06-12,0.008196829927118898
2020-06-15,0.03534809469093614
2020-06-16,-0.03345868479591896
2020-06-17,-0.008477407231992196
2020-06-18,0.033131471488060615
2020-06-19,-0.02344836224625224
2020-06-22,-0.0074152556892556065
2020-06-23,0.005336221879032932
2020-06-24,-0.031139493348861902
2020-06-25,-0.016435262133488227
2020-06-26,-0.04567399749590184
2020-06-29,0.04669250121785096
2020-06-30,-0.0029740472059267553
2020-07-01,0.004101617741414376
2020-07-02,-0.013739463336446711
2020-07-06,-0.0022588389786103447
2020-07-07,-0.03056613932584684
2020-07-08,-0.015181029820254932
2020-07-09,-0.03675883183964135
2020-07-10,0.03898241300921068
2020-07-13,-0.014218137583979273
2020-07-14,0.0028045423698792593
2020-07-15,0.041150505644697244
2020-07-16,0.004221078092963015
2020-07-17,-0.03400835108761102
2020-07-20,-0.020569654522773484
2020-07-21,0.02584824960385923
2020-07-22,0.020078753647439607
2020-07-23,0.012736306199958358
2020-07-24,0.016006022491848793
2020-07-27,-0.03525869938247117
2020-07-28,0.0007776429016135289
2020-07-29,0.004662073116875831
2020-07-30,-0.0015469446874644133
2020-07-31,-0.0019364196358157004
2020-08-03,0.022894845328132574
2020-08-04,0.01176019607224621
2020-08-05,-0.07292838053402673
2020-08-06,0.01071780010026191
2020-08-07,-0.012805012292749662
2020-08-10,-0.010944503922693638
2020-08-11,0.01065575548028641
2020-08-12,0.010543324661212772
2020-08-13,0.026083429853913875
2020-08-14,0.006648581408788434
2020-08-17,-0.006993109675313747
2020-08-18,0.002934295707084811
2020-08-19,0.008386942010181864
2020-08-20,0.0015474643595168036
2020-08-21,0.004248715154668625
2020-08-24,0.03769233966708052
2020-08-25,-0.002965303974703737
2020-08-26,0.009293679168059787
2020-08-27,0.015469767914352062
2020-08-28,0.008886570639466518
2020-08-31,0.0016176537556977788
2020-09-01,-0.00687661126463357
2020-09-02,0.016034965294691395
2020-09-03,-0.019009910545573105
2020-09-04,0.011334425445699514
2020-09-08,0.001084707225008641
2020-09-09,0.018418139998352068
2020-09-10,-0.0003546453948404249
2020-09-11,-0.0017737123156210677
2020-09-14,0.01847915478934614
2020-09-15,-0.0017446247699389739
2020-09-16,0.025515555982358773
2020-09-17,-0.024199048448784843
2020-09-18,-0.023402172132264143
2020-09-21,-0.04220302595554071
2020-09-22,-0.00037329902674421156
2020-09-23,-0.03212569571261803
2020-09-24,0.011192693465758463
2020-09-25,0.01908394437657579
2020-09-28,0.04269672590315143
2020-09-29,-0.0025144007281856506
2020-09-30,0.0021605290917736664
2020-10-01,0.006827192633635626
2020-10-02,0.002141324836005598
2020-10-05,0.02243590437395393
2020-10-06,-0.027516544118814656
2020-10-07,0.03760736444746393
2020-10-08,0.020365905797256056
2020-10-09,-0.01251686503502969
2020-10-12,-0.008564600617918972
2020-10-13,-0.059087798349897525
2020-10-14,-0.01101717244013356
2020-10-15,0.0
2020-10-16,-0.0025992905594998117
2020-10-19,-0.03127322633844998
2020-10-20,0.0011527629752217106
2020-10-21,0.019961743776324647
2020-10-22,0.033496265453660135
2020-10-23,-0.013838220147586178
2020-10-26,-0.024741512587286296
2020-10-27,-0.008519508584489133
2020-10-28,-0.0334160165458246
2020-10-29,0.010272525896456441
2020-10-30,0.03715290755873424
2020-11-02,0.03318246320831242
2020-11-03,-0.01313852269337501
2020-11-04,-0.05214508741076651
2020-11-05,0.03823647387108409
2020-11-06,-0.024802674589073814
2020-11-09,0.0115607568264533
2020-11-10,0.02285711198271345
2020-11-11,0.02271866499997932
2020-11-12,-0.06627814462426085
2020-11-13,0.03880664148591206
2020-11-16,0.020461637633901075
2020-11-17,0.03605595501354664
2020-11-18,-0.017755660100076343
2020-11-19,0.0018076988721476006
2020-11-20,0.004330561041124614
2020-11-23,0.0251528264613905
2020-11-24,0.033298129870170445
2020-11-25,-0.006105826910367318
2020-11-27,-0.004778081897745534
2020-11-30,-0.010973922412250703
2020-12-01,0.045076293025411385
2020-12-02,0.015262022408885523
2020-12-03,-0.00915024907219919
2020-12-04,-0.015831247056358078
2020-12-07,-0.005361787941646767
2020-12-08,-0.014319472789998011
2020-12-09,-0.000512784143639422
2020-12-10,-0.004445924240303434
2020-12-11,0.007214110917051153
2020-12-14,-0.018417575236823414
2020-12-15,-0.006949191119616782
2020-12-16,-0.004548593835758896
2020-12-17,0.0031633334204559382
2020-12-18,-0.013314700089131493
2020-12-21,-0.015624908937261428
2020-12-22,-0.016233781421896132
2020-12-23,0.03080304025684888
2020-12-24,0.007114824674124609
2020-12-28,0.029318263261109312
2020-12-29,-0.004117976390593192
2020-12-30,0.002412161443691385
2020-12-31,0.001031246073450065
2021-01-04,-0.010645625852253371
2021-01-05,0.022040913292336706
2021-01-06,0.08711161535684231
2021-01-07,-0.03342691784153673
2021-01-08,-0.027472653406990122
2021-01-11,0.007976129184567249
2021-01-12,-0.018463676979243893
2021-01-13,0.006382426571671873
2021-01-14,0.04372487366754263
2021-01-15,0.007035553187232146
2021-01-19,-0.04699911400850987
2021-01-20,0.03365564245076813
2021-01-21,0.0006446137650544248
2021-01-22,-0.028350609002251503
2021-01-25,0.06399220018748464
2021-01-26,0.08850115996037644
2021-01-27,-0.01574572588914691
2021-01-28,-0.07213503270868915
2021-01-29,-0.022570564891969846
2021-02-01,0.02245019302861606
2021-02-02,-0.04297362834564844
2021-02-03,-0.007538468996688197
2021-02-04,0.004623507683050976
2021-02-05,0.03287313261103386
2021-02-08,0.04041996311171436
2021-02-09,-0.059957162962653965
2021-02-10,0.034168622142691785
2021-02-11,0.006922647753696998
2021-02-12,0.01843744382621315
2021-02-16,-0.026388491257126723
2021-02-17,0.0006303175258859373
2021-02-18,0.013385889883442692
2021-02-19,0.04988340044503792
2021-02-22,0.026938953247753528
2021-02-23,-0.016431257727960613
2021-02-24,-0.002344663100463662
2021-02-25,-0.029377049274002087
2021-02-26,0.008171932469871468
2021-03-01,0.04443098013627966
2021-03-02,0.09083070122195891
2021-03-03,0.036363644129393746
2021-03-04,-0.00610210131744604
2021-03-05,0.05628030130883399
2021-03-08,0.025187860308696797
2021-03-09,-0.04228039036182363
2021-03-10,0.028273629244907728
2021-03-11,0.009286201229314228
2021-03-12,0.022344416611896234
2021-03-15,-0.0018702323301105217
2021-03-16,0.034660635824576236
2021-03-17,-0.02851981696567729
2021-03-18,-0.0009319721375543599
2021-03-19,0.0010493879666733097
2021-03-22,0.016890063563897106
2021-03-23,-0.04215347066471253
2021-03-24,-0.04042097758598284
2021-03-25,0.0044864167381988285
2021-03-26,-0.06203457095722775
2021-03-29,-0.01507942845926391
2021-03-30,-0.0032231182906279354
2021-03-31,-0.026946857599113083
2021-04-01,0.005538441345570133
2021-04-05,0.0024788653227907353
2021-04-06,0.01785688780303407
2021-04-07,0.007017641187972323
2021-04-08,-0.008308949468797566
2021-04-09,0.01243234623391487
2021-04-12,-0.0010677047918901117
2021-04-13,0.0013364883174400433
2021-04-14,-0.006405269377658174
2021-04-15,0.01759313365602755
2021-04-16,0.001583803334348488
2021-04-19,-0.006983609743766439
2021-04-20,0.003184732451455785
2021-04-21,0.02142856609755195
2021-04-22,-0.012691062436110734
2021-04-23,0.007607574503608827
2021-04-26,-0.005467542682256354
2021-04-27,0.0020944648817364797
2021-04-28,-0.012016843669221289
2021-04-29,-0.0013220332842073246
2021-04-30,-0.00926669699936744
2021-05-03,-0.02164607023537446
2021-05-04,0.003551046527769497
2021-05-05,-0.010887271669399179
2021-05-06,0.033847007294931064
2021-05-07,0.01996255954059656
2021-05-10,0.013308979340965532
2021-05-11,-0.008369699526759478
2021-05-12,-0.01480333464657091
2021-05-13,0.021220358106424753
2021-05-14,-0.03820343574271434
2021-05-17,-0.013150778576280553
2021-05-18,0.015773880637913074
2021-05-19,0.0
2021-05-20,-0.0026774462301399904
2021-05-21,0.008859087269815769
2021-05-24,-0.0037254620391204973
2021-05-25,-0.007745424173736581
2021-05-26,0.009690283679710587
2021-05-27,0.011730168098313731
2021-05-28,-0.01581026576611355
2021-06-01,-0.0008033525645182449
2021-06-02,-0.01446938045574242
2021-06-03,-0.004350216776671245
2021-06-04,0.015565112330874209
2021-06-07,-0.0010751311999259716
2021-06-08,-0.015074329096236738
2021-06-09,0.02869651380496041
2021-06-10,-0.004516365077769202
2021-06-11,0.012276398812587352
2021-06-14,-0.0065911016780315634
2021-06-15,0.0007961028929028835
2021-06-16,-0.0010607330311838137
2021-06-17,-0.01380385098148973
2021-06-18,0.012920450563529862
2021-06-21,-0.0037206186900817784
2021-06-22,0.004267938516142822
2021-06-23,-0.0013280024834481097
2021-06-24,0.018616865056481302
2021-06-25,0.0015667471208693495
2021-06-28,-0.001303422624332029
2021-06-29,-0.03863223114934633
2021-06-30,0.008145527619802584
2021-07-01,0.011311512884320196
2021-07-02,-0.006125230585646513
2021-07-06,-0.015809125906266597
2021-07-07,-0.00898428893334513
2021-07-08,-0.019230937441767626
2021-07-09,0.02100821979295797
2021-07-12,0.009602171581472918
2021-07-13,-0.02309761434279023
2021-07-14,0.011404769485338528
2021-07-15,-0.014301404901543191
2021-07-16,-0.015625205574835266
2021-07-19,-0.015872885317409713
2021-07-20,0.0072005913511183905
2021-07-21,0.034886963977835306
2021-07-22,-0.005250239710276272
2021-07-23,0.0052779502140791745
2021-07-26,0.010223740727583364
2021-07-27,-0.009846776598307128
2021-07-28,0.0033147143904785903
2021-07-29,-0.0005504977671606515
2021-07-30,-0.01763084965131667
2021-08-02,-0.0005610254152198513
2021-08-03,-0.017115452464741
2021-08-04,-0.0034256559599050718
2021-08-05,0.06588369810127959
2021-08-06,-0.019618474602431046
2021-08-09,0.0008222906500814364
2021-08-10,0.012873404057208715
2021-08-11,0.013250567510138644
2021-08-12,-0.011742904226212936
2021-08-13,-0.0008102948918334851
2021-08-16,0.005135085323696664
2021-08-17,-0.005646470722804442
2021-08-18,-0.0113575047405583
2021-08-19,-0.010393880985228865
2021-08-20,0.01603088656168561
2021-08-23,0.010337222189757522
2021-08-24,-0.0018845822248965138
2021-08-25,-0.0008094205462136905
2021-08-26,-0.00971906512523324
2021-08-27,0.014176638827755106
2021-08-30,-0.003494617772930919
