Date,DG
2015-03-31,0.006140031021379055
2015-04-01,-0.0023877675784379493
2015-04-02,0.004786965317459924
2015-04-06,-0.0002650730127862211
2015-04-07,-0.01832247519403829
2015-04-08,0.028942885349746206
2015-04-09,-0.00538942636623807
2015-04-10,0.0052867285912368
2015-04-13,-0.011962962476162908
2015-04-14,0.001729934695109847
2015-04-15,-0.010360297420607179
2015-04-16,0.012481692102470188
2015-04-17,-0.013521314466533041
2015-04-20,0.011556691834168298
2015-04-21,0.009696790649984521
2015-04-22,-0.002367488203450674
2015-04-23,0.0055383568329885335
2015-04-24,0.00472121179365681
2015-04-27,-0.005351461230930332
2015-04-28,-0.01141759267003073
2015-04-29,-0.019647088749949804
2015-04-30,-0.0154364328989407
2015-05-01,0.010452361303848967
2015-05-04,0.00585282302059098
2015-05-05,-0.007848317470618205
2015-05-06,0.002727789839231942
2015-05-07,0.009793163718240017
2015-05-08,0.008216635683400586
2015-05-11,-0.00013381065327944253
2015-05-12,-0.0005345010494853808
2015-05-13,-0.014171097168604985
2015-05-14,-0.0037968488383020027
2015-05-15,0.017015484352320698
2015-05-18,-0.0029443483140432214
2015-05-19,-0.008860529902056213
2015-05-20,-0.012867326899169362
2015-05-21,0.005625767550707428
2015-05-22,0.0036842145221898104
2015-05-26,-0.008292236967995414
2015-05-27,-0.00013741492609742334
2015-05-28,0.0023304149607132896
2015-05-29,-0.007112342378039593
2015-06-01,0.003030337147015505
2015-06-02,0.02980415514314405
2015-06-03,0.013603686306785878
2015-06-04,-0.005921212411712284
2015-06-05,-0.0006619336264238607
2015-06-08,-0.0021195445708348526
2015-06-09,0.007698774513056561
2015-06-10,0.016991957054820483
2015-06-11,0.009324904649187449
2015-06-12,-0.0015398109520030623
2015-06-15,-0.003866525968207024
2015-06-16,0.006081189613228455
2015-06-17,0.0005138670519237998
2015-06-18,0.006684083930484697
2015-06-19,0.0012768660758435413
2015-06-22,0.0025504755359979647
2015-06-23,-0.0026712416531968763
2015-06-24,-0.00038256486077625773
2015-06-25,0.004210266440048516
2015-06-26,0.010672199543068528
2015-06-29,-0.02099324597445451
2015-06-30,-0.0017976007128953642
2015-07-01,0.012091531366842379
2015-07-02,0.002287732686336197
2015-07-06,-0.0008877408539880172
2015-07-07,0.007107466861970835
2015-07-08,-0.0118460890140889
2015-07-09,-0.0028056599254905334
2015-07-10,0.01637039252152417
2015-07-13,0.008933740686860814
2015-07-14,-0.007732384582979757
2015-07-15,-0.001257074312096207
2015-07-16,0.010319979819598313
2015-07-17,0.0019928910786859433
2015-07-20,0.009199247108974351
2015-07-21,-0.012441206605663835
2015-07-22,0.0029936545294773076
2015-07-23,-0.007337430480449991
2015-07-24,-0.0051366074517302795
2015-07-27,-0.0065480198127355616
2015-07-28,-0.0024087909054324452
2015-07-29,0.004701648562345451
2015-07-30,0.01315267938818554
2015-07-31,0.003245455993655666
2015-08-03,-0.00547458424453251
2015-08-04,0.0010007004686349852
2015-08-05,0.008374140513663253
2015-08-06,-0.017848172119409145
2015-08-07,-0.010979485128756128
2015-08-10,0.004976656607596608
2015-08-11,-0.0006349213338191495
2015-08-12,-0.005971259266896123
2015-08-13,0.012141909733495382
2015-08-14,0.0005057921964803924
2015-08-17,0.0021449191502698195
2015-08-18,0.008690375008407525
2015-08-19,0.004869236819492695
2015-08-20,-0.0032303204358945514
2015-08-21,-0.04051380996397602
2015-08-24,-0.029881780138337866
2015-08-25,-0.012588204218708765
2015-08-26,0.040417524800382854
2015-08-27,-0.03180829580752187
2015-08-28,0.0076747279695490445
2015-08-31,-0.004676432547710996
2015-09-01,-0.035843823825375654
2015-09-02,0.00598749881323779
2015-09-03,-0.0012458460050341902
2015-09-04,0.0055432260619330265
2015-09-08,0.0067528929619031786
2015-09-09,-0.014647515869986694
2015-09-10,-0.02889685016594601
2015-09-11,0.006580854314180984
2015-09-14,-0.014827697952977559
2015-09-15,0.013893320282418964
2015-09-16,0.013560029778811433
2015-09-17,0.0053506672085936735
2015-09-18,-0.0163887688875064
2015-09-21,0.00897212227282762
2015-09-22,0.00479882330022674
2015-09-23,0.007866160069528672
2015-09-24,0.0082232210203399
2015-09-25,-0.007464893210439305
2015-09-28,-0.018663204684196577
2015-09-29,-0.001844906993860751
2015-09-30,0.030001940972441243
2015-10-01,-0.013804699564336831
2015-10-02,-0.0016801734213344188
2015-10-05,-0.002383236758339957
2015-10-06,-0.03415342902941865
2015-10-07,-0.01848074150096235
2015-10-08,-0.0185322761228931
2015-10-09,0.01555914485540355
2015-10-12,0.019187595706585903
2015-10-13,-0.00802680896299357
2015-10-14,-0.042077444316819146
2015-10-15,0.019659109628053173
2015-10-16,0.01144772470629718
2015-10-19,-0.0010425719563523783
2015-10-20,-0.0007453334204284845
2015-10-21,0.007757958452480063
2015-10-22,-0.008882919376462017
2015-10-23,-0.01792371022964001
2015-10-26,0.003193920398121053
2015-10-27,-0.009399395324981241
2015-10-28,0.03275175565192745
2015-10-29,-0.0028155421873459208
2015-10-30,0.007132998237268318
2015-11-02,0.01431314447870613
2015-11-03,-0.0029090865200527283
2015-11-04,-0.011088748255719372
2015-11-05,0.006639042825157482
2015-11-06,-0.006009103081831335
2015-11-09,-0.012533118294067114
2015-11-10,-0.013886747903589125
2015-11-11,-0.051332487446657415
2015-11-12,0.011172988993722655
2015-11-13,-0.052565208218210535
2015-11-16,0.01699474861058392
2015-11-17,0.028341904702235743
2015-11-18,0.006053755581683751
2015-11-19,-0.008550893180039765
2015-11-20,0.023159075464595613
2015-11-23,0.003902692199917679
2015-11-24,0.020058946783336307
2015-11-25,-0.006555008217968505
2015-11-27,-0.0024549690811417335
2015-11-30,0.006152925790461117
2015-12-01,0.004739379700756885
2015-12-02,-0.005630064181087802
2015-12-03,0.042387226528236566
2015-12-04,0.014679975282802404
2015-12-07,0.006944586412902742
2015-12-08,0.02313214521068563
2015-12-09,-0.0029491484735051365
2015-12-10,0.0019718333004166144
2015-12-11,-0.01110473781696697
2015-12-14,0.009382015135401378
2015-12-15,-0.0007047525981248581
2015-12-16,0.012260479421155823
2015-12-17,-0.004037427176122543
2015-12-18,0.0
2015-12-21,0.0033648327082083096
2015-12-22,0.006987512718182209
2015-12-23,0.000833017927581281
2015-12-24,0.0013860527989109084
2015-12-28,-0.0031843917560616664
2015-12-29,0.009723781834415135
2015-12-30,-0.008117698779699034
2015-12-31,-0.0031893348661197196
2016-01-04,0.00751380429942361
2016-01-05,0.005800440018609798
2016-01-06,-0.001647947731309496
2016-01-07,-0.011965209654973719
2016-01-08,-0.005289676516651132
2016-01-11,-0.025468933417314488
2016-01-12,0.015652399408340623
2016-01-13,-0.03181130594391368
2016-01-14,-0.0013146606809700812
2016-01-15,0.0071650035190065076
2016-01-19,0.02119668158633159
2016-01-20,-0.0015639509310395594
2016-01-21,0.008258322638550863
2016-01-22,0.014828704459677766
2016-01-25,0.004453047594913606
2016-01-26,0.020919557641063458
2016-01-27,0.004749817865577599
2016-01-28,-0.008643753739073112
2016-01-29,0.02261519828282199
2016-02-01,0.017186433732353512
2016-02-02,-0.00013056511221209988
2016-02-03,-0.01624308913378092
2016-02-04,-0.02982744143427052
2016-02-05,-0.016469567777834926
2016-02-08,-0.027211933330700266
2016-02-09,-0.0027256830460611337
2016-02-10,0.002157889629426535
2016-02-11,-0.013204822626570856
2016-02-12,0.024872177074009905
2016-02-16,0.03661702329814043
2016-02-17,0.01683977185220975
2016-02-18,-0.022485669486598026
2016-02-19,-0.0082642436009418
2016-02-22,0.010833288907389216
2016-02-23,0.018274129222305424
2016-02-24,0.013088768152799357
2016-02-25,0.015849751207241525
2016-02-26,-0.003278169620284044
2016-02-29,-0.02328310992741045
2016-03-01,0.01750887064900719
2016-03-02,-0.010059834868217155
2016-03-03,0.0030751961137374106
2016-03-04,-0.0018662895957742842
2016-03-07,-0.004006160030542438
2016-03-08,-0.004559008388238084
2016-03-09,0.013065731601820119
2016-03-10,0.10663456127777593
2016-03-11,0.021386648176671574
2016-03-14,0.009410643632443039
2016-03-15,-0.008973291182390208
2016-03-16,-0.004350625061043112
2016-03-17,-0.006259708450123025
2016-03-18,-0.0011888646086987142
2016-03-21,0.006901571763818115
2016-03-22,-0.00850872712936579
2016-03-23,0.007270562504049893
2016-03-24,-0.0036787255213813763
2016-03-28,0.025372073016902474
2016-03-29,0.0011618269684170457
2016-03-30,-0.0004644107739710801
2016-03-31,-0.006268818422467737
2016-04-01,0.019977022540309974
2016-04-04,-0.013057368395678282
2016-04-05,-0.017523552223629002
2016-04-06,-0.0007086669542328838
2016-04-07,-0.010401559116905212
2016-04-08,-0.016842191887029623
2016-04-11,-0.00048582882711001307
2016-04-12,0.013127617689590698
2016-04-13,-0.0007201139567195591
2016-04-14,-0.0069635395028943
2016-04-15,0.0010883735654532156
2016-04-18,0.011352574080466082
2016-04-19,-0.0029852185518509655
2016-04-20,-0.011378413055758152
2016-04-21,0.005209326393809333
2016-04-22,-0.01844053417974023
2016-04-25,0.006876476681992205
2016-04-26,0.0036584847155962663
2016-04-27,0.004738526684261002
2016-04-28,-0.020921168015004654
2016-04-29,0.011733774966263155
2016-05-02,0.0072032496689564685
2016-05-03,0.005211645321561376
2016-05-04,0.012902776707380381
2016-05-05,-0.016428424748033854
2016-05-06,0.007867303190570274
2016-05-09,0.02173641453458819
2016-05-10,-0.008932537171533528
2016-05-11,-0.014469287454018098
2016-05-12,0.007100307281988627
2016-05-13,-0.02568996151797176
2016-05-16,0.016433849670030254
2016-05-17,-0.02063242219412631
2016-05-18,-0.0179870337824809
2016-05-19,0.028729359768205454
2016-05-20,-0.004634339051710512
2016-05-23,-0.00490093666672109
2016-05-24,0.027087114529523948
2016-05-25,0.008511056784316073
2016-05-26,0.046119188692745006
2016-05-27,0.02124753564974613
2016-05-31,0.00022259864661178241
2016-06-01,0.009343526955197579
2016-06-02,0.0017636276900434567
2016-06-03,0.009900755241498471
2016-06-06,-0.010130652562851394
2016-06-07,-0.0034116019044013735
2016-06-08,0.003533602088573229
2016-06-09,0.008912973920013778
2016-06-10,-0.00272647797901282
2016-06-13,-0.004935000417121693
2016-06-14,-0.00176333757118452
2016-06-15,-0.0011037372049950145
2016-06-16,0.0036469254979809573
2016-06-17,-0.00836885529229392
2016-06-20,0.010327736629492046
2016-06-21,0.005275773776387327
2016-06-22,0.00524827339954359
2016-06-23,-0.0028284775085022362
2016-06-24,0.00490853348860032
2016-06-27,0.014979129812491943
2016-06-28,-0.0065234820158306395
2016-06-29,0.009687865467820078
2016-06-30,0.0021322430939791914
2016-07-01,-0.00553225512899258
2016-07-05,0.001283762340105854
2016-07-06,0.009722502525013388
2016-07-07,-0.007724047785016341
2016-07-08,0.005757991518721806
2016-07-11,-0.0008483405133459243
2016-07-12,-0.012733366726088824
2016-07-13,-0.006556161615157152
2016-07-14,0.0021635692859358624
2016-07-15,-0.009931968296943317
2016-07-18,0.012103797546396233
2016-07-19,0.003555355128485038
2016-07-20,0.00719247931811573
2016-07-21,0.002344821213203785
2016-07-22,0.011803629883337496
2016-07-25,0.00872299897646589
2016-07-26,0.007605838140388066
2016-07-27,-0.01695800344255427
2016-07-28,0.0
2016-07-29,-0.003471211901802551
2016-08-01,-0.007177751276906785
2016-08-02,-0.009567845321670765
2016-08-03,0.006547161986071748
2016-08-04,-0.006931416544074698
2016-08-05,0.013423421417674719
2016-08-08,-0.014623215911011789
2016-08-09,-0.01021614755857092
2016-08-10,0.01064755623631286
2016-08-11,-0.0032253682428184938
2016-08-12,0.0020494385826286265
2016-08-15,-0.008395369540932784
2016-08-16,-0.028655035253544292
2016-08-17,0.015979227138743113
2016-08-18,0.008469257329907887
2016-08-19,-0.009161394028331826
2016-08-22,-0.0005501341576733543
2016-08-23,0.0075985587873101945
2016-08-24,0.003279307765576167
2016-08-25,-0.17627178503266028
2016-08-26,-0.0014547187488987978
2016-08-29,0.026357319399854084
2016-08-30,-0.023744951331683195
2016-08-31,-0.029609886450590372
2016-09-01,0.005039817546141245
2016-09-02,-0.006234566130838171
2016-09-06,-0.01800313467829584
2016-09-07,-0.0034722986539749146
2016-09-08,-0.015052430138172923
2016-09-09,-0.0012731652585477038
2016-09-12,0.02047490217722059
2016-09-13,-0.019367911821477235
2016-09-14,0.016055962804670587
2016-09-15,0.014263955336905276
2016-09-16,-0.008548155346022046
2016-09-19,-0.0011128116026813961
2016-09-20,-0.001531196646104127
2016-09-21,0.006413773812853796
2016-09-22,-0.0040175817989470675
2016-09-23,0.0027816155694475597
2016-09-26,-0.005548746623657896
2016-09-27,-0.0012551304297295784
2016-09-28,-0.015363179362737456
2016-09-29,-0.016737473216343668
2016-09-30,0.009665397523431318
2016-10-03,-0.004143353531223859
2016-10-04,-0.023673017773930938
2016-10-05,-0.0158707160237731
2016-10-06,0.031058799955079763
2016-10-07,0.008834197916099962
2016-10-10,-0.0035886652393213314
2016-10-11,-0.01022943103263585
2016-10-12,0.0052402065241419216
2016-10-13,0.004199335945701321
2016-10-14,-0.005335480926620395
2016-10-17,-0.007103230774219038
2016-10-18,0.0029200130797639723
2016-10-19,0.00014552896734842946
2016-10-20,-0.010480102399710534
2016-10-21,-0.0007356839094557754
2016-10-24,0.005004976449830778
2016-10-25,-0.0014649306322740419
2016-10-26,0.0014670798024165599
2016-10-27,-0.012010918175330731
2016-10-28,0.013194934169926453
2016-10-31,0.010974568323798506
2016-11-01,-0.0005789309774777429
2016-11-02,0.007964958435739744
2016-11-03,-0.015373650238326375
2016-11-04,0.0
2016-11-07,0.01809464230570823
2016-11-08,-0.0007166871252343165
2016-11-09,0.025530707411935527
2016-11-10,0.04027978151262612
2016-11-11,0.004302167932258794
2016-11-14,0.026238512986750395
2016-11-15,0.002478136464540981
2016-11-16,-0.0027328301409770273
2016-11-17,0.0035232513313137037
2016-11-18,-0.0005199003975617789
2016-11-21,-0.0016914436339818817
2016-11-22,0.033359575051034485
2016-11-23,0.0051699848073969434
2016-11-25,0.004391258180127977
2016-11-28,-0.017487064449462575
2016-11-29,-0.004449331954479607
2016-11-30,-0.012642178450586461
2016-12-01,-0.04966388431530433
2016-12-02,0.01469802508684448
2016-12-05,0.02427578967760291
2016-12-06,-0.008904041755559589
2016-12-07,0.0186287607123663
2016-12-08,-0.002334893065817134
2016-12-09,0.0036402725726365492
2016-12-12,-0.012824173235921443
2016-12-13,-0.0032802324883258738
2016-12-14,-0.0009214293516885963
2016-12-15,0.01607582419350062
2016-12-16,-0.00012941657590526123
2016-12-19,-0.011711003393943376
2016-12-20,0.017378962160372158
2016-12-21,0.0020709104583951365
2016-12-22,-0.03964818706622841
2016-12-23,-0.0029587904580866686
2016-12-27,0.005260532110696214
2016-12-28,-0.006843114808580797
2016-12-29,0.001486248437191806
2016-12-30,-0.0008094570106816912
2017-01-03,0.0016197660161831884
2017-01-04,0.024935827378659292
2017-01-05,-0.019989194848350822
2017-01-06,-0.01570066608851839
2017-01-09,0.00518065352635122
2017-01-10,0.007052971725331814
2017-01-11,-0.011178400832260516
2017-01-12,0.0023155632972786666
2017-01-13,-0.006795011880604274
2017-01-17,0.01696585350293489
2017-01-18,-0.02542734739424668
2017-01-19,-0.019740303368985024
2017-01-20,-0.00014073725953345217
2017-01-23,-0.007605735434115135
2017-01-24,0.018308234811066804
2017-01-25,0.0029268391027126306
2017-01-26,-0.003751809894424585
2017-01-27,-0.019249741491534467
2017-01-30,0.024036339027422304
2017-01-31,0.02527794106280945
2017-02-01,-0.005825086046120309
2017-02-02,0.0014988909042086274
2017-02-03,-0.0048981404431502895
2017-02-06,-0.012031417708141645
2017-02-07,0.007472936481806247
2017-02-08,0.0311811789699179
2017-02-09,0.035167310608589464
2017-02-10,-0.01183871751168819
2017-02-13,-0.010027562361032971
2017-02-14,0.014732826281593558
2017-02-15,0.003111268381809529
2017-02-16,-0.01757550779297301
2017-02-17,0.021704517204863105
2017-02-21,0.002446526867426746
2017-02-22,-0.006164993911724315
2017-02-23,-0.018868013743624568
2017-02-24,0.01883589989528578
2017-02-27,-0.007239695161003201
2017-02-28,-0.04909555254699749
2017-03-01,0.004519459580586638
2017-03-02,0.009816317011125175
2017-03-03,-0.01282613443069991
2017-03-06,-0.009573144690462665
2017-03-07,-0.014636451810559059
2017-03-08,0.016395508791627433
2017-03-09,0.015165813504358416
2017-03-10,-0.01004986914160666
2017-03-13,-0.00411578744246488
2017-03-14,0.0031683176208816555
2017-03-15,-0.0001371807028582861
2017-03-16,0.00535592349595615
2017-03-17,-0.011884858156922862
2017-03-20,-0.010092737236027771
2017-03-21,-0.022206440271734795
2017-03-22,0.009570036568635087
2017-03-23,-0.025184081995951013
2017-03-24,0.008418233910333806
2017-03-27,-0.007340553196247268
2017-03-28,-0.006089563257552055
2017-03-29,0.031218386267522158
2017-03-30,0.002404567070497299
2017-03-31,-0.01594670274861909
2017-04-03,-0.013050296650621962
2017-04-04,-0.006829902236823893
2017-04-05,0.0021947724205868546
2017-04-06,0.015328643642791517
2017-04-07,0.0005772133234489552
2017-04-10,0.0033171842296957355
2017-04-11,-0.005893656553169424
2017-04-12,-0.0027478653628107974
2017-04-13,-0.0031904800422283275
2017-04-17,0.005528389152030133
2017-04-18,-0.0007235977870663213
2017-04-19,0.0034749253203409936
2017-04-20,0.019621790987748078
2017-04-21,0.0007077273268154549
2017-04-24,0.009898178519388345
2017-04-25,0.0018202926307939737
2017-04-26,0.01467450125024361
2017-04-27,0.008540539568551164
2017-04-28,-0.006965325963176672
2017-05-01,-0.009077444208443919
2017-05-02,0.023872338247639346
2017-05-03,0.0029818779867329948
2017-05-04,-0.00837906354621576
2017-05-05,0.0034076063578611926
2017-05-08,0.000950654622892122
2017-05-09,0.0
2017-05-10,0.002985689993026508
2017-05-11,-0.025030417197323684
2017-05-12,-0.006661358754842972
2017-05-15,0.0019556145488817123
2017-05-16,-0.010875482807799042
2017-05-17,-0.0038061061888211567
2017-05-18,0.0065092920999396675
2017-05-19,0.011528089842111733
2017-05-22,0.006949482058344669
2017-05-23,-0.024016901376150313
2017-05-24,-0.007071052317982551
2017-05-25,0.03218914162590836
2017-05-26,-0.0020696278342894336
2017-05-30,0.009679309573216388
2017-05-31,0.005067123393109441
2017-06-01,0.06540420287360771
2017-06-02,0.009208077374216916
2017-06-05,-0.007603635917127094
2017-06-06,-0.03792647898405177
2017-06-07,-0.016856490797065526
2017-06-08,-0.005130455343362095
2017-06-09,0.020762704942643317
2017-06-12,-0.0014622545609945803
2017-06-13,0.007988208989099688
2017-06-14,-0.0006603899390970058
2017-06-15,-0.044144947518758415
2017-06-16,-0.03042026859802749
2017-06-19,0.02253270381081629
2017-06-20,-0.00418406183269926
2017-06-21,0.004621936537863247
2017-06-22,-0.009062068602008422
2017-06-23,-0.018711173925013758
2017-06-26,0.00946224230428272
2017-06-27,0.005397084364455962
2017-06-28,0.009746966152901493
2017-06-29,-0.008953468859162483
2017-06-30,0.017645277561199046
2017-07-03,-0.0022191771382421566
2017-07-05,-0.009592841920520012
2017-07-06,-0.01698484873004824
2017-07-07,0.006593534693604797
2017-07-10,-0.010537048420263484
2017-07-11,-0.006475835771127647
2017-07-12,0.009414757616048597
2017-07-13,0.012771016442315597
2017-07-14,0.007934228683266875
2017-07-17,0.010261464026644296
2017-07-18,-0.014888015401723464
2017-07-19,0.008332871585599255
2017-07-20,-0.000560165501400145
2017-07-21,0.01191341414969771
2017-07-24,-0.0030469880462336008
2017-07-25,0.022089421665988818
2017-07-26,0.014000255309847942
2017-07-27,0.0069704990637318165
2017-07-28,-0.004925285372662458
2017-07-31,0.005484762677582022
2017-08-01,0.0047895068863137435
2017-08-02,-0.01072561004863748
2017-08-03,-0.002944281243803637
2017-08-04,0.004967053544834954
2017-08-07,0.020705062408292063
2017-08-08,0.003664538948299212
2017-08-09,0.005998191269903863
2017-08-10,-0.020349824354369606
2017-08-11,-0.0011910858637808053
2017-08-14,0.014306606679243217
2017-08-15,-0.03826555682951893
2017-08-16,0.011678383241169765
2017-08-17,-0.00308703031220936
2017-08-18,-0.006059335891782758
2017-08-21,0.012056289609057025
2017-08-22,0.023423907993274318
2017-08-23,-0.0017000676779589385
2017-08-24,-0.008384583024721337
2017-08-25,0.026159116268690052
2017-08-28,-0.00386247370992987
2017-08-29,-0.006203636601008422
2017-08-30,-0.0020812632921086704
2017-08-31,-0.05434645021352458
2017-09-01,-0.0002752754995609674
2017-09-05,0.0250893349049508
2017-09-06,0.012506756472044245
2017-09-07,0.01461046591128734
2017-09-08,-0.010865589873789383
2017-09-11,0.005426527109833712
2017-09-12,0.013030792687841464
2017-09-13,0.011434787155787829
2017-09-14,-0.007836214937731123
2017-09-15,0.0047906115517963865
2017-09-18,-0.004123571761064926
2017-09-19,-0.0037525697348808063
2017-09-20,0.007273753648285419
2017-09-21,-0.01005801094352543
2017-09-22,0.01159311489109105
2017-09-25,0.021632780722411482
2017-09-26,-0.0001264613174736251
2017-09-27,0.007563832982238061
2017-09-28,0.0011257353627986966
2017-09-29,0.012871766780760074
2017-10-02,0.010487101431062573
2017-10-03,-0.006104903361115355
2017-10-04,-0.0013510981329695193
2017-10-05,0.002337127316763832
2017-10-06,-0.010957901371735579
2017-10-09,-0.01431599894443858
2017-10-10,0.022228032221609295
2017-10-11,0.0197677397451983
2017-10-12,-0.004361633617064431
2017-10-13,0.004745845221337364
2017-10-16,-0.005450086348601224
2017-10-17,-0.00024337575083577256
2017-10-18,0.008525967254198852
2017-10-19,0.001328692061888459
2017-10-20,0.008442875037163677
2017-10-23,0.003707514268809886
2017-10-24,0.0021451057770989213
2017-10-25,-0.0015458990780062853
2017-10-26,0.004763383336610083
2017-10-27,-0.013156319212143552
2017-10-30,-0.024381299055852623
2017-10-31,-0.004801037896423277
2017-11-01,0.0048241990589250605
2017-11-02,0.015757797359595038
2017-11-03,-0.007756619619438854
2017-11-06,-0.014535460945139134
2017-11-07,-0.00024771962812841775
2017-11-08,0.000495875135071433
2017-11-09,0.01499385757587901
2017-11-10,0.027347083926031246
2017-11-13,-0.007129841408124449
2017-11-14,-0.0035908732148789424
2017-11-15,-0.011411218270569679
2017-11-16,0.03171284987246126
2017-11-17,0.006948831771345754
2017-11-20,0.0168417478891445
2017-11-21,-0.0033354323623798754
2017-11-22,0.006693772351113791
2017-11-24,-0.010891045344241457
2017-11-27,0.0008113302488799157
2017-11-28,0.015981899432538915
2017-11-29,0.010828300710086669
2017-11-30,-0.0067660108560341214
2017-12-01,-0.0011353980583823642
2017-12-04,0.031711785745623944
2017-12-05,-0.0044066297555467315
2017-12-06,0.005311696277322309
2017-12-07,0.027737812981805332
2017-12-08,0.00010702590342437368
2017-12-11,-0.0003214039718859585
2017-12-12,-0.02270977900769222
2017-12-13,0.004493945506792718
2017-12-14,-0.009275462760302222
2017-12-15,0.0015421473764716254
2017-12-18,0.01781603533913323
2017-12-19,-0.004862383468442033
2017-12-20,-0.00401730542819323
2017-12-21,-0.0009812801447434127
2017-12-22,0.013858625029271154
2017-12-26,-0.004628341772580868
2017-12-27,0.001514057052968809
2017-12-28,-0.0004318428619174419
2017-12-29,0.004644566450145771
2018-01-02,0.01128899932404126
2018-01-03,-0.0007439540531398725
2018-01-04,0.011703338668436203
2018-01-05,0.006625095771770395
2018-01-08,-0.013723148101485005
2018-01-09,0.0010622548016823163
2018-01-10,0.005623388421344577
2018-01-11,0.03597810632211873
2018-01-12,0.009267747320987674
2018-01-16,-0.006659825735873093
2018-01-17,0.020926317796905458
2018-01-18,0.005273424169381702
2018-01-19,0.009403378198978185
2018-01-22,0.0028435377498798875
2018-01-23,0.008800242475429876
2018-01-24,-0.004652421700646059
2018-01-25,0.010322250232890795
2018-01-26,0.014939825881142621
2018-01-29,0.00037984608738605985
2018-01-30,-0.010537125102198286
2018-01-31,-0.010649580167675143
2018-02-01,-0.008145806260096311
2018-02-02,-0.0277671019293525
2018-02-05,-0.03660499611742929
2018-02-06,0.01878933524644033
2018-02-07,0.002868779797816856
2018-02-08,-0.028402100092707716
2018-02-09,0.03322811016050453
2018-02-12,-0.03226136104582156
2018-02-13,0.018613977024582118
2018-02-14,-0.0019613990631432987
2018-02-15,0.01841291953689561
2018-02-16,-0.007313379911141338
2018-02-20,-0.032436405122383216
2018-02-21,0.0075085796356757495
2018-02-22,0.008711953337199763
2018-02-23,0.011446828363098849
2018-02-26,0.0036007097421630885
2018-02-27,-0.02081023867426446
2018-02-28,-0.009736173423408157
2018-03-01,0.007611823876684243
2018-03-02,-0.010806599163410646
2018-03-05,-0.009015734456293556
2018-03-06,0.00010720582178835869
2018-03-07,-0.04334361847803814
2018-03-08,-0.03736408647183442
2018-03-09,0.010342739602475115
2018-03-12,0.019208650865281562
2018-03-13,0.010382475553897264
2018-03-14,-0.0036858058681997763
2018-03-15,0.047533735612120376
2018-03-16,0.02129716820075256
2018-03-19,-0.01456589863599933
2018-03-20,-0.006699264390647053
2018-03-21,-0.004603377122161301
2018-03-22,-0.01322855355744701
2018-03-23,-0.018419607048993036
2018-03-26,0.028758693578728733
2018-03-27,-0.002374577557360369
2018-03-28,0.005517474667595446
2018-03-29,0.006563554561777485
2018-04-02,-0.0012828450836671612
2018-04-03,-0.0012844928890549667
2018-04-04,0.018111573207911347
2018-04-05,0.01473726929325192
2018-04-06,-0.014834161246820687
2018-04-09,0.010772880679857266
2018-04-10,0.007732688672933197
2018-04-11,-0.0017626553996976657
2018-04-12,0.006440196732394821
2018-04-13,-0.0062959242488327405
2018-04-16,0.008205461237161149
2018-04-17,0.028845080964276404
2018-04-18,0.003103856319797371
2018-04-19,-0.011779029585893719
2018-04-20,-0.026868281006291683
2018-04-23,0.006954463015454104
2018-04-24,-0.001958512224415676
2018-04-25,0.004441170441889186
2018-04-26,0.018303507145830844
2018-04-27,-0.006765977638549581
2018-04-30,-0.018605072297272707
2018-05-01,0.00010353284592534706
