Date,GDDY
2015-07-17,-0.01498687188184411
2015-07-20,0.011791534999882503
2015-07-21,0.0018796705392296609
2015-07-22,0.012382736526442617
2015-07-23,-0.0025945031879869296
2015-07-24,-0.01374949587449914
2015-07-27,-0.018839486916048753
2015-07-28,0.041474649989818646
2015-07-29,0.007005848850643037
2015-07-30,0.012449657972783745
2015-07-31,0.028571462076907528
2015-08-03,-0.0017581274075330056
2015-08-04,0.00669251631357537
2015-08-05,0.03114063652989074
2015-08-06,-0.11028164491769243
2015-08-07,0.0045766911661313525
2015-08-10,-0.0045558404912009465
2015-08-11,-0.008390515603196147
2015-08-12,0.012692304757925266
2015-08-13,-0.00873526558688853
2015-08-14,0.0042145096320007625
2015-08-17,0.045402540084886756
2015-08-18,-0.006569354294955865
2015-08-19,-0.00808226741014495
2015-08-20,-0.02777777777777779
2015-08-21,-0.04380950927734373
2015-08-24,0.011952160657416666
2015-08-25,-0.00866139041962799
2015-08-26,0.02223985143587437
2015-08-27,0.024475566189481324
2015-08-28,-0.017444102282200058
2015-08-31,-0.03203396096464872
2015-09-01,-0.006379579262313917
2015-09-02,-0.011235982575773296
2015-09-03,0.009334474646196078
2015-09-04,-0.007237647732276087
2015-09-08,0.043742401796075026
2015-09-09,-0.012029544733578867
2015-09-10,-0.029457974350729832
2015-09-11,0.020234723534012344
2015-09-14,0.0
2015-09-15,-0.01586670500026477
2015-09-16,-0.022571522692336865
2015-09-17,0.04247425511940239
2015-09-18,-0.015822844739486586
2015-09-21,-0.010450093661707016
2015-09-22,-0.004467936905033332
2015-09-23,0.02488782556732727
2015-09-24,0.019506359663526096
2015-09-25,0.004295146442068631
2015-09-28,-0.04354583832757852
2015-09-29,-0.041056919236579836
2015-09-30,0.06867312087350896
2015-10-01,0.0031734166584702628
2015-10-02,0.015025668130098424
2015-10-05,0.014413745155189561
2015-10-06,-0.010752714162868826
2015-10-07,0.0007764152789582202
2015-10-08,0.019006972772191988
2015-10-09,0.03197564286070054
2015-10-12,-0.013648130981307238
2015-10-13,-0.0037397300794944632
2015-10-14,0.011261304477572676
2015-10-15,0.01744615085513157
2015-10-16,0.010944882843144876
2015-10-19,-0.011187278101214115
2015-10-20,-0.00912408771826878
2015-10-21,-0.010681363250582998
2015-10-22,0.03648546239640238
2015-10-23,0.011853445470451307
2015-10-26,0.002484902187952942
2015-10-27,-0.014872524068625936
2015-10-28,-0.011143043470272063
2015-10-29,-0.010541654420739732
2015-10-30,0.0095518087964932
2015-11-02,0.0040029334855880006
2015-11-03,-0.00434943235120433
2015-11-04,-0.0014560978951050352
2015-11-05,0.18155302540396434
2015-11-06,-0.05769820859885266
2015-11-09,0.021938380774725763
2015-11-10,0.03204101343589949
2015-11-11,-0.004656867911987939
2015-11-12,0.027136584361145966
2015-11-13,-0.04889160629915057
2015-11-16,0.015964240257723583
2015-11-17,0.0
2015-11-18,0.004085514436267479
2015-11-19,0.010641632064756434
2015-11-20,0.012387664906794438
2015-11-23,-0.015907019871784667
2015-11-24,-0.029219728946593304
2015-11-25,-0.00768491113147729
2015-11-27,0.020006480923282277
2015-11-30,-0.017083230151868634
2015-12-01,0.0067589634336646665
2015-12-02,-0.003836343881048254
2015-12-03,0.012836958295540324
2015-12-04,0.03548798663453834
2015-12-07,0.0385556398337501
2015-12-08,-0.004419496677987467
2015-12-09,-0.008582447696652173
2015-12-10,0.011940344056086794
2015-12-11,-0.009439518596479513
2015-12-14,-0.03752239629317777
2015-12-15,0.009591626739422932
2015-12-16,0.049341114239950024
2015-12-17,-0.016063172453163244
2015-12-18,0.013060328267791022
2015-12-21,-0.0043950050156617015
2015-12-22,0.00029435363052421337
2015-12-23,0.0005883095639585001
2015-12-24,-0.0008820576529661173
2015-12-28,-0.02324899723866658
2015-12-29,0.003314269807261905
2015-12-30,-0.011411443748392647
2015-12-31,-0.02612384093221376
2016-01-04,0.023393635928687706
2016-01-05,-0.03779340525953834
2016-01-06,0.005068097844750374
2016-01-07,-0.03876456224334501
2016-01-08,-0.017377071693295387
2016-01-11,0.023356716015256573
2016-01-12,-0.013694166131371532
2016-01-13,-0.023140521088907517
2016-01-14,0.0003384172297808963
2016-01-15,-0.013193484326607496
2016-01-19,-0.028453888293973106
2016-01-20,-0.0038814611771100793
2016-01-21,-0.0028338620263299585
2016-01-22,0.036234475011936995
2016-01-25,0.008570449069116526
2016-01-26,-0.003399061224010791
2016-01-27,-0.016712134250283173
2016-01-28,0.02219907704967361
2016-01-29,0.034611485630454464
2016-02-01,0.005903584995966105
2016-02-02,-0.017606811678645307
2016-02-03,0.004646574872108511
2016-02-04,-0.058804118259898175
2016-02-05,-0.09231306359759162
2016-02-08,0.003093577796515312
2016-02-09,-0.04818812545353757
2016-02-10,0.0008099858235099955
2016-02-11,-0.01861590860040585
2016-02-12,0.025154664344394284
2016-02-16,0.0897023124491707
2016-02-17,0.07419712873976558
2016-02-18,-0.03745704942608796
2016-02-19,0.047483038658980625
2016-02-22,0.027948183045660047
2016-02-23,-0.015915104266073565
2016-02-24,0.005053895451076373
2016-02-25,-0.010392204717909692
2016-02-26,0.05623305628965647
2016-02-29,0.005452215350547185
2016-03-01,0.02807014832723098
2016-03-02,0.0
2016-03-03,-0.010238905628081052
2016-03-04,0.0040752088501934125
2016-03-07,0.020917952206593426
2016-03-08,-0.017125423860102518
2016-03-09,-0.026757894192117382
2016-03-10,-0.004475744690659256
2016-03-11,0.02183687599563111
2016-03-14,-0.0018855897711445024
2016-03-15,-0.016057941599699754
2016-03-16,0.017919982910156174
2016-03-17,0.006287295157139106
2016-03-18,-0.002499157155644305
2016-03-21,-0.005637341166783605
2016-03-22,0.01417325237604583
2016-03-23,-0.01677021437058035
2016-03-24,-0.003158571760950246
2016-03-28,0.01045627152377393
2016-03-29,-0.005017242097033248
2016-03-30,0.009454750752870833
2016-03-31,0.009366314804598819
2016-04-01,0.019177200642445547
2016-04-04,-0.0148710672874377
2016-04-05,-0.0727048296231112
2016-04-06,0.024252476178895144
2016-04-07,0.02497568795553562
2016-04-08,0.0006329258709565355
2016-04-11,-0.03099308739957396
2016-04-12,-0.01566578171664368
2016-04-13,0.04177719612919528
2016-04-14,-0.012412456674138816
2016-04-15,-0.012246247492955331
2016-04-18,0.0016313587285967657
2016-04-19,-0.0009772210390862623
2016-04-20,0.010759697518264
2016-04-21,-0.025483900500882006
2016-04-22,-0.0003309606698512768
2016-04-25,0.0026490040293054573
2016-04-26,0.010568021385988668
2016-04-27,0.005882362840909705
2016-04-28,-0.019168295627877363
2016-04-29,0.005962249155071042
2016-05-02,0.0306222710611761
2016-05-03,-0.04025553841040708
2016-05-04,0.019973317437915306
2016-05-05,-0.03459528352015884
2016-05-06,0.021298146125473982
2016-05-09,0.0
2016-05-10,0.02118508164159527
2016-05-11,0.0003241565237659394
2016-05-12,-0.02203500621278942
2016-05-13,0.0013253481701207548
2016-05-16,0.028457995694643134
2016-05-17,-0.04118406337797953
2016-05-18,0.02281880277131365
2016-05-19,0.001968549022052013
2016-05-20,0.0324164944806804
2016-05-23,-0.009197618433613663
2016-05-24,0.01376441447907184
2016-05-25,0.0009472903875351601
2016-05-26,0.011671890314820743
2016-05-27,0.014655479425494944
2016-05-31,-0.00030737971570538036
2016-06-01,0.023977947226071272
2016-06-02,0.0006004340119813989
2016-06-03,-0.0027002744567519166
2016-06-06,-0.007821965195594416
2016-06-07,-0.023347497527328898
2016-06-08,-0.0037255180160068457
2016-06-09,-0.004362710781637302
2016-06-10,-0.009076710754377548
2016-06-13,0.024952650642287244
2016-06-14,0.008936853889339513
2016-06-15,-0.003359822990599004
2016-06-16,-0.009500501475433243
2016-06-17,-0.013613878038745142
2016-06-20,0.015370131242700591
2016-06-21,0.0018536106045994316
2016-06-22,-0.00986739721902341
2016-06-23,0.011522856582116825
2016-06-24,-0.040640385265637624
2016-06-27,-0.02182285970814135
2016-06-28,0.01148295232041363
2016-06-29,0.021732081672136694
2016-06-30,-0.009841252887059726
2016-07-01,0.0022442992505813386
2016-07-05,-0.020793333773866163
2016-07-06,-0.025481890594335033
2016-07-07,0.006369444671256108
2016-07-08,0.02331774966411726
2016-07-11,-0.00651037955928202
2016-07-12,0.0088466727953469
2016-07-13,-0.022085101817351904
2016-07-14,-0.02789771290469867
2016-07-15,0.0013665530424717964
2016-07-18,0.0017059414984732513
2016-07-19,-0.012602208158774553
2016-07-20,0.025526035769596778
2016-07-21,-0.009418055284497795
2016-07-22,0.001697766919023902
2016-07-25,-0.010847447282176903
2016-07-26,0.017820440449804797
2016-07-27,0.0003366438140190997
2016-07-28,0.010097649062734915
2016-07-29,-0.0029990053949174866
2016-08-01,0.014037435669217002
2016-08-02,-0.03295978889158657
2016-08-03,-0.035105681025521696
2016-08-04,0.12257157492629478
2016-08-05,0.04940206902309252
2016-08-08,-0.0005995995196798054
2016-08-09,0.0039003074190306908
2016-08-10,-0.012851175043077756
2016-08-11,-0.001513752313302752
2016-08-12,-0.010612446300154232
2016-08-15,0.00429051134127123
2016-08-16,0.006408272247152347
2016-08-17,-0.022134613473885678
2016-08-18,-0.010542640390322155
2016-08-19,0.005954203309856521
2016-08-22,0.006542146702568363
2016-08-23,0.018260604379782386
2016-08-24,-0.003647499726941894
2016-08-25,0.003965865556936565
2016-08-26,-0.0009115399403210045
2016-08-29,-0.017639957792371597
2016-08-30,0.0006192092333154875
2016-08-31,0.0018564781515335582
2016-09-01,0.006794237144806425
2016-09-02,0.0024540440122473584
2016-09-06,0.016829841858154504
2016-09-07,-0.02497737068285144
2016-09-08,0.005864154869166471
2016-09-09,-0.015035338329935088
2016-09-12,0.018068593726640936
2016-09-13,-0.006425920517491468
2016-09-14,0.002155826676704553
2016-09-15,0.01874617680359325
2016-09-16,0.004826541177900268
2016-09-19,0.007204979101621101
2016-09-20,-0.003576719362550995
2016-09-21,0.033502809502259145
2016-09-22,0.013024624395845175
2016-09-23,-0.02028568812779019
2016-09-26,-0.015456476519198459
2016-09-27,0.015699129749544127
2016-09-28,0.0014581287758994588
2016-09-29,-0.0049505527922883985
2016-09-30,0.010535575933356078
2016-10-03,0.006371306935435861
2016-10-04,0.00028772148296996036
2016-10-05,-0.0011506646364047857
2016-10-06,0.010944620969407737
2016-10-07,0.010826241727486252
2016-10-10,0.013528735863283403
2016-10-11,-0.008064541793955882
2016-10-12,0.0030838412110525404
2016-10-13,0.0027949215268341376
2016-10-14,-0.006689009791587597
2016-10-17,-0.01178446060993199
2016-10-18,0.00823387537702902
2016-10-19,0.019994450372569528
2016-10-20,-0.01766977824624194
2016-10-21,0.023046645661173315
2016-10-24,0.01153841075107409
2016-10-25,-0.0043454603133687986
2016-10-26,-0.009274417730579798
2016-10-27,0.001927304389107487
2016-10-28,-0.0016487375542747484
2016-10-31,-0.014863773418963944
2016-11-01,-0.013691021680142246
2016-11-02,-0.002549579448528738
2016-11-03,-0.0548139833956115
2016-11-04,-0.04447114172242761
2016-11-07,0.03333337731831332
2016-11-08,0.025562998690976002
2016-11-09,-0.01869439328939304
2016-11-10,-0.019050531416056726
2016-11-11,0.021578322829000296
2016-11-14,-0.010561209431718344
2016-11-15,0.015248550961864504
2016-11-16,-0.0012015894991665999
2016-11-17,0.02015032087053581
2016-11-18,0.013856168811159364
2016-11-21,0.027042754337928798
2016-11-22,0.022650035220067588
2016-11-23,0.009136263588407356
2016-11-25,0.010150862116331316
2016-11-28,-0.01167844401791851
2016-11-29,-0.0046715628413467325
2016-11-30,-0.024295997748675746
2016-12-01,-0.04555745906621522
2016-12-02,-0.013044726732297285
2016-12-05,0.04355664533079473
2016-12-06,0.04691989564376753
2016-12-07,-0.00907335787871355
2016-12-08,0.015815751396905275
2016-12-09,0.003004660161640693
2016-12-12,-0.01988016116472091
2016-12-13,-0.0038900582888682367
2016-12-14,-0.01757314589211889
2016-12-15,0.0008517540674939372
2016-12-16,-0.007659587454288519
2016-12-19,-0.0008575980471541289
2016-12-20,-0.004005704909651686
2016-12-21,0.005458161999808642
2016-12-22,-0.009428623744419662
2016-12-23,-0.005768588370487104
2016-12-27,0.01682616756070976
2016-12-28,-0.0074179265960807594
2016-12-29,0.002874345256957511
2016-12-30,0.0017197298463931254
2017-01-03,0.022031486150357216
2017-01-04,-0.010918235619275296
2017-01-05,-0.014152277783368361
2017-01-06,0.0157909620484189
2017-01-09,0.0
2017-01-10,-0.0048050304836136926
2017-01-11,0.001704100393387309
2017-01-12,-0.02438334559653399
2017-01-13,0.022377229328049086
2017-01-17,0.0005685178394023715
2017-01-18,-0.008522705413586351
2017-01-19,0.008595966302124447
2017-01-20,0.0
2017-01-23,-0.007102272573335067
2017-01-24,-0.00028618414913095247
2017-01-25,0.034917036881922714
2017-01-26,-0.005530994573656467
2017-01-27,0.012791965967298369
2017-01-30,-0.009335429845807486
2017-01-31,-0.009700728133475445
2017-02-01,0.00447802545373599
2017-02-02,0.0027863552666207436
2017-02-03,0.002222784457531324
2017-02-06,0.0033268348461334973
2017-02-07,-0.002486879137969078
2017-02-08,-0.009141219676061407
2017-02-09,0.007827754423081146
2017-02-10,-0.0011095954611344272
2017-02-13,0.0019440020212282416
2017-02-14,0.00720616153931064
2017-02-15,0.03082000349978009
2017-02-16,-0.042178271622338004
2017-02-17,0.022575182120425197
2017-02-21,0.00109024031138083
2017-02-22,0.000816737807534551
2017-02-23,-0.005984695757643377
2017-02-24,0.011494202474604753
2017-02-27,0.005952414127508687
2017-02-28,-0.008875788820495223
2017-03-01,-0.007869663849070063
2017-03-02,-0.013949729679251344
2017-03-03,0.006657466949959501
2017-03-06,0.008542230663353578
2017-03-07,-0.009016339620635638
2017-03-08,0.009374142495085502
2017-03-09,-0.0016389339604121478
2017-03-10,0.0008208644218989924
2017-03-13,0.030617793215470535
2017-03-14,-0.004244027696927666
2017-03-15,0.0013318922706755387
2017-03-16,-0.0031923099600335014
2017-03-17,-0.007739549134765156
2017-03-20,-0.0008068525833954121
2017-03-21,-0.01668917149707605
2017-03-22,0.004106255978413076
2017-03-23,-0.0008178511190645166
2017-03-24,-0.007094191689102081
2017-03-27,0.0019235970321047624
2017-03-28,-0.004388366742451466
2017-03-29,0.021487675217298552
2017-03-30,0.0010786704114069678
2017-03-31,0.021013001520432395
2017-04-03,-0.0084432633757473
2017-04-04,-0.014369369058441772
2017-04-05,0.0010799382974793215
2017-04-06,0.001887801816816248
2017-04-07,0.004575993592541128
2017-04-10,-0.01018223663511808
2017-04-11,-0.004331344162433859
2017-04-12,-0.01332240021838571
2017-04-13,-0.0055111809835717285
2017-04-17,0.02188974541943023
2017-04-18,0.0024403511383219723
2017-04-19,0.01758176060912975
2017-04-20,0.003455637209097695
2017-04-21,-0.0034437369037148002
2017-04-24,0.016746440350940084
2017-04-25,0.014379065021190796
2017-04-26,0.002835067332849217
2017-04-27,0.0033410708975851744
2017-04-28,-0.003073840772741976
2017-05-01,0.01978418535430615
2017-05-02,-0.008566393659663496
2017-05-03,-0.022871607270163796
2017-05-04,0.01092322914464372
2017-05-05,0.0007718702037198266
2017-05-08,0.007969088597272078
2017-05-09,-0.0007650798265066427
2017-05-10,0.002552283648346032
2017-05-11,-0.008401171756943993
2017-05-12,-0.004878111365456905
2017-05-15,0.0077400171503914095
2017-05-16,0.031490002534341865
2017-05-17,-0.04120128591936478
2017-05-18,0.03287601404732854
2017-05-19,0.006766832900777953
2017-05-22,0.013691886403495168
2017-05-23,-0.004666071603888988
2017-05-24,0.022699284760712146
2017-05-25,-0.0007238261385260625
2017-05-26,0.01762441789485436
2017-05-30,-0.010676174297720165
2017-05-31,-0.013429289281661427
2017-06-01,0.010209090662948839
2017-06-02,0.009624583685377441
2017-06-05,0.009294551910339788
2017-06-06,-0.0016528854154975736
2017-06-07,0.012062491744446291
2017-06-08,0.018695938769429876
2017-06-09,-0.027529267234201016
2017-06-12,-0.013682425683144928
2017-06-13,0.006696933032768193
2017-06-14,-0.006652382472839169
2017-06-15,-0.006697024271637875
2017-06-16,0.013725011114336105
2017-06-19,0.0073634533141746505
2017-06-20,-0.01108232073553772
2017-06-21,0.01907494224972006
2017-06-22,0.00865697045751812
2017-06-23,0.003711432269701387
2017-06-26,-0.016177507638871713
2017-06-27,-0.02490019687314904
2017-06-28,0.03493136163745092
2017-06-29,-0.013500885212240465
2017-06-30,0.0009437730019352664
2017-07-03,-0.013672749679230933
2017-07-05,0.010516219529262294
2017-07-06,-0.010406779550912293
2017-07-07,0.0057361777627038535
2017-07-10,0.00237638949072716
2017-07-11,0.0059269795683079
2017-07-12,0.008720219873286972
2017-07-13,-0.01051403670469686
2017-07-14,-0.0030695928713528886
2017-07-17,0.013974422916372964
2017-07-18,0.020789520231216496
2017-07-19,0.0068649709799311065
2017-07-20,-0.018636356700550416
2017-07-21,-0.0030106777951933728
2017-07-24,0.012775824548379333
2017-07-25,-0.001146771532348212
2017-07-26,0.005510945641132414
2017-07-27,-0.009819600278275109
2017-07-28,-0.0029981795730003036
2017-07-31,-0.00578302111143314
2017-08-01,0.003024687517446001
2017-08-02,-0.00719093873583887
2017-08-03,0.0032710138351408347
2017-08-04,-0.008616649830412992
2017-08-07,0.0025839936842879663
2017-08-08,-0.005388930191934316
2017-08-09,0.03651352671856145
2017-08-10,-0.06159088828346948
2017-08-11,0.006539124528382789
2017-08-14,0.01876801620603774
2017-08-15,-0.015351949067935355
2017-08-16,0.01367233661790146
2017-08-17,-0.025319444801752633
2017-08-18,0.015052264317872543
2017-08-21,-0.008610394607198923
2017-08-22,0.010132645626410586
2017-08-23,0.011464044769076809
2017-08-24,0.004486480478207211
2017-08-25,-0.001410469487533872
2017-08-28,0.005649757086936269
2017-08-29,0.0009362616967973914
2017-08-30,0.0261927687218364
2017-08-31,0.021422028346121058
2017-09-01,0.0029005147032663547
2017-09-05,0.005116786169800491
2017-09-06,-0.03275784710578633
2017-09-07,0.007551441890071509
2017-09-08,-0.011582973783160977
2017-09-11,0.010569831793064699
2017-09-12,-0.004092776422221611
2017-09-13,0.003196333152672315
2017-09-14,-0.0031861491584876944
2017-09-15,0.00022835927864606198
2017-09-18,0.013695468050975323
2017-09-19,0.010358006891537208
2017-09-20,-0.0031201112766007233
2017-09-21,-0.0002235260817242679
2017-09-22,0.012969543840014808
2017-09-25,-0.04746131892697025
2017-09-26,-0.013905035170358238
2017-09-27,0.00893069506295685
2017-09-28,0.008385758392556175
2017-09-29,0.005081945053204029
2017-10-02,-0.001608818605483009
2017-10-03,0.004373905327184513
2017-10-04,-0.005042429872042842
2017-10-05,0.004607250947764596
2017-10-06,0.013987631318830296
2017-10-09,-0.002713766243087501
2017-10-10,-0.00725622915864732
2017-10-11,0.0031977933657376667
2017-10-12,0.004781486974615001
2017-10-13,0.0022659975459040638
2017-10-16,-0.008139285871070157
2017-10-17,-0.0004559028550404909
2017-10-18,0.012770841340428163
2017-10-19,-0.004728644116059222
2017-10-20,0.018099529937821268
2017-10-23,-0.00044445461697051325
2017-10-24,0.009337527521497524
2017-10-25,0.0008809933807443215
2017-10-26,0.00682221352684631
2017-10-27,0.017267779574368092
2017-10-30,-0.004727142595085887
2017-10-31,0.008203822768109825
2017-11-01,0.002783748736432612
2017-11-02,-0.0023489345729347244
2017-11-03,0.002996562200139552
2017-11-06,0.007682471311620809
2017-11-07,0.029436665686467745
2017-11-08,-0.012137423270516257
2017-11-09,-0.0008330053133283055
2017-11-10,0.0035431843531579243
2017-11-13,0.008722703128463571
2017-11-14,0.001647144977503734
2017-11-15,0.0053442613232992375
2017-11-16,0.00858724156517865
2017-11-17,0.00445970804459539
2017-11-20,0.012714451620899903
2017-11-21,0.0061777873934973915
2017-11-22,-0.0011883812892921064
2017-11-24,0.012492585054586502
2017-11-27,-0.0033294551325943056
2017-11-28,-0.008646072548361694
2017-11-29,-0.033102120086970555
2017-11-30,-0.0026649704114617423
2017-12-01,-0.013360770924809584
2017-12-04,-0.01416667302449548
2017-12-05,-0.025993228025545934
2017-12-06,0.01497067963603027
2017-12-07,0.029286079143472366
2017-12-08,0.015160945360385591
2017-12-11,0.0014320722850778012
2017-12-12,-0.015117500856650867
2017-12-13,0.0043559238427841596
2017-12-14,-0.004337032061420887
2017-12-15,0.01576440885009789
2017-12-18,0.028384712170699045
2017-12-19,0.008935678266194458
2017-12-20,-0.00806927448003636
2017-12-21,-0.013293689749167004
2017-12-22,0.0028151898438997236
2017-12-26,0.002606799095640655
2017-12-27,0.0004000091552733842
2017-12-28,0.009196303084024748
2017-12-29,-0.003961980284332478
2018-01-02,-0.024065217061438826
2018-01-03,0.0191562794488489
2018-01-04,0.010797859101203677
2018-01-05,0.009891196984102457
2018-01-08,0.0005877099792854779
2018-01-09,0.0023492350740639267
2018-01-10,-0.005468800582456579
2018-01-11,0.007462707811858982
2018-01-12,0.002534133919076531
2018-01-16,-0.02527706065227686
2018-01-17,0.01994813442435861
2018-01-18,0.00195576905988859
2018-01-19,0.008588690818672085
2018-01-22,0.012579863536158697
2018-01-23,0.014908233636210078
2018-01-24,0.01205279138864035
2018-01-25,0.015072525740510212
2018-01-26,0.013198922653952394
2018-01-29,-0.006875358512175578
2018-01-30,-0.005101089131177461
2018-01-31,0.011353212322932071
2018-02-01,0.01412273738478631
2018-02-02,-0.01339046638949215
2018-02-05,-0.04976474997337099
2018-02-06,0.01790139918973832
2018-02-07,0.005986897853256901
2018-02-08,-0.04482052867574671
2018-02-09,0.013434552541066624
2018-02-12,0.010374657510904495
2018-02-13,0.01197948405185989
2018-02-14,0.02912437432371906
2018-02-15,0.018258170378712357
2018-02-16,0.0001792777739131335
2018-02-20,0.008246735554620521
2018-02-21,-0.009601722962503056
2018-02-22,-0.004847404920384157
2018-02-23,0.10914665711260385
2018-02-26,-0.009759246561296675
2018-02-27,-0.008541400273332278
2018-02-28,-0.009111981966518079
2018-03-01,-0.007523838030547347
2018-03-02,0.02240562672982005
2018-03-05,0.005602243537343954
2018-03-06,-0.001966228646320567
2018-03-07,0.028730914535938012
2018-03-08,0.00973508796420397
2018-03-09,0.011221733512498
2018-03-12,-0.005001558254356886
2018-03-13,-0.0171222141878814
2018-03-14,0.01230622441296525
2018-03-15,-0.0020524323934647537
2018-03-16,-0.01249803712972064
2018-03-19,-0.008010253358974873
2018-03-20,0.009205483307125784
2018-03-21,-0.0032005242049524263
2018-03-22,-0.018943655287082195
2018-03-23,-0.0016364308266987315
2018-03-26,0.0250778992966163
2018-03-27,-0.04029421843417358
2018-03-28,-0.018160615532732738
2018-03-29,0.04225348465764123
2018-04-02,-0.03744707433455208
2018-04-03,0.002198935562651494
2018-04-04,0.022278475862012037
2018-04-05,0.005943546510903008
2018-04-06,-0.01756113063293918
2018-04-09,0.012863355327639603
2018-04-10,0.009236311211088699
2018-04-11,0.0017976893744127143
2018-04-12,0.008809150444505587
2018-04-13,-0.004366113471821698
2018-04-16,0.009095360988577328
2018-04-17,0.03396099725382329
2018-04-18,0.009028671393866983
2018-04-19,0.000771413946208499
2018-04-20,-0.016957025470086262
2018-04-23,-0.0014113243208693227
2018-04-24,-0.017744991562498313
2018-04-25,0.012789756144178321
2018-04-26,0.02209947213259711
2018-04-27,-0.0063321028897200815
2018-04-30,0.0034193539512772375
2018-05-01,-0.008209398998441086
2018-05-02,0.008121260071444425
2018-05-03,0.007745933018765028
2018-05-04,0.011222070611714319
2018-05-07,0.006841054818905734
2018-05-08,-0.004076766703540735
2018-05-09,0.04593691360450847
2018-05-10,-0.002029270821618079
2018-05-11,0.008424137166432866
2018-05-14,-0.010802246819867745
2018-05-15,0.006843349135333465
2018-05-16,0.009544410963864491
2018-05-17,0.01203271732791733
2018-05-18,0.009766380709262723
2018-05-21,-0.007709496083491696
2018-05-22,-0.0019776718157624718
2018-05-23,0.0033969972906739976
2018-05-24,-0.001833788327510577
2018-05-25,0.003533069424145774
2018-05-29,0.0011265201979109296
2018-05-30,0.014629356718267594
2018-05-31,-0.007486495717310637
2018-06-01,0.028216292440174318
2018-06-04,0.002988740916708865
2018-06-05,0.00040632234258275446
2018-06-06,0.003655519101479321
2018-06-07,-0.0222581135521126
2018-06-08,0.0022074506802507443
2018-06-11,-0.006883259969730271
2018-06-12,0.013723286278702007
2018-06-13,-0.0021878304214946187
2018-06-14,0.007948496935068272
2018-06-15,-0.0027193007387908974
2018-06-18,0.018950230655272016
2018-06-19,-0.012576864314674863
2018-06-20,0.012059611827173855
2018-06-21,-0.014861434918580274
2018-06-22,-0.003941300738116382
2018-06-25,-0.03711285559728872
2018-06-26,0.002408929710648433
2018-06-27,-0.02756569136455833
2018-06-28,0.014100904314484186
2018-06-29,0.012041231539102304
2018-07-02,0.026345618279770333
2018-07-03,-0.010350538358766204
2018-07-05,0.015479021399010362
2018-07-06,0.013183178913702909
2018-07-09,0.012740613404157664
2018-07-10,0.0009368267355545079
2018-07-11,0.005348328934113633
2018-07-12,0.022875397856829238
2018-07-13,-0.0016903507557177733
2018-07-16,0.004949269195807293
2018-07-17,0.01347839861033484
2018-07-18,0.0033248356314201644
2018-07-19,-0.0030588563162120552
2018-07-20,0.002940369776907925
2018-07-23,0.013894251238840694
2018-07-24,-0.013829500395521888
2018-07-25,0.015043348654370847
2018-07-26,-0.00916859246108137
2018-07-27,-0.026365849247650175
2018-07-30,-0.04504620745278931
2018-07-31,0.003681039919260609
2018-08-01,0.018744868268590675
2018-08-02,0.020666707356770786
2018-08-03,-0.007968655598081686
