Date,JCI
2015-09-18,-0.024979411813865204
2015-09-21,-0.00028161453674335757
2015-09-22,-0.016896400596141836
2015-09-23,-0.00830723204110384
2015-09-24,-0.011553918709622968
2015-09-25,0.007305485070139728
2015-09-28,-0.02668996193809936
2015-09-29,-0.004768485774482745
2015-09-30,0.0020958943528304186
2015-10-01,0.012253582032192067
2015-10-02,0.01535315712143226
2015-10-05,0.01395715547295584
2015-10-06,0.008603405683696552
2015-10-07,0.011657946229837624
2015-10-08,0.018268634126458183
2015-10-09,0.0035881757552378435
2015-10-12,-0.007700839709070428
2015-10-13,-0.009423492147578538
2015-10-14,0.008953738057501548
2015-10-15,0.011092313476806615
2015-10-16,0.00027435405259579326
2015-10-19,-0.008774233384732044
2015-10-20,0.013277853058683009
2015-10-21,-0.010020310249896691
2015-10-22,0.03022745493348844
2015-10-23,-0.005383895179584375
2015-10-26,-0.009743024753759766
2015-10-27,-0.01639804860262628
2015-10-28,0.006391134463614945
2015-10-29,0.007178322075095389
2015-10-30,-0.0010965836902868675
2015-11-02,0.01701408698219886
2015-11-03,0.0008099127393270678
2015-11-04,-0.002426872682913861
2015-11-05,-0.0021620675578850612
2015-11-06,0.002708231803016492
2015-11-09,-0.006752847165946374
2015-11-10,-0.001359849313429251
2015-11-11,0.016884701394875412
2015-11-12,-0.022496025808607767
2015-11-13,-0.03260275068377683
2015-11-16,0.011328029519840577
2015-11-17,-0.006440455851099758
2015-11-18,0.010146549214408163
2015-11-19,-0.0002791129719597052
2015-11-20,-0.005302836913204101
2015-11-23,-0.009259249260994196
2015-11-24,-0.0028322980211116233
2015-11-25,0.0011362099539367065
2015-11-27,-0.0028369008032366194
2015-11-30,0.004552013122036902
2015-12-01,-0.009062481744102624
2015-12-02,-0.02572167727236463
2015-12-03,-0.01026697877748306
2015-12-04,0.006520240454873205
2015-12-07,-0.00382790359497176
2015-12-08,-0.017735870806669607
2015-12-09,0.0006023799644809813
2015-12-10,-0.008721920776310621
2015-12-11,-0.015170324330105567
2015-12-14,-0.021256913126528554
2015-12-15,0.002203765225232468
2015-12-16,0.011934550220717766
2015-12-17,-0.02917481566170954
2015-12-18,-0.01406629362697942
2015-12-21,0.011024576853247092
2015-12-22,0.018280932278422313
2015-12-23,0.018267969163569875
2015-12-24,-0.007114418175898085
2015-12-28,0.003115448553377309
2015-12-29,0.013975060754551683
2015-12-30,-0.013782450175995442
2015-12-31,-0.009627345524082731
2016-01-04,-0.003135883231673353
2016-01-05,-0.011953406322519178
2016-01-06,-0.009550925650248843
2016-01-07,-0.02539367976410345
2016-01-08,-0.001649215501441037
2016-01-11,0.0003302184646027939
2016-01-12,0.009577495482601117
2016-01-13,-0.024861057503029138
2016-01-14,0.013753385953661823
2016-01-15,0.002316882842561485
2016-01-19,0.007593058032040689
2016-01-20,-0.016328601676018684
2016-01-21,0.005701002379961295
2016-01-22,0.020006694333974506
2016-01-25,0.11637789087159911
2016-01-26,-0.004978225905087341
2016-01-27,-0.0105942426513701
2016-01-28,-0.004164460881962206
2016-01-29,0.027180596460065543
2016-02-01,-0.009014331739649828
2016-02-02,-0.009683328912763356
2016-02-03,0.01570389783254411
2016-02-04,0.012252178500839372
2016-02-05,0.008068959307680812
2016-02-08,-0.00714667256485535
2016-02-09,-0.002303760796310561
2016-02-10,-0.015873052062789994
2016-02-11,-0.02492613930583165
2016-02-12,0.008119626610608499
2016-02-16,0.020286941611323384
2016-02-17,0.021929737300821373
2016-02-18,-0.012875442597896525
2016-02-19,-0.026956618087000228
2016-02-22,0.017872970730049786
2016-02-23,-0.010242755215311261
2016-02-24,0.01714956561511838
2016-02-25,0.013953609314348192
2016-02-26,0.01519476893899352
2016-02-29,-0.006495509458665061
2016-03-01,0.023877107620149607
2016-03-02,-0.0041641120148042665
2016-03-03,0.006969633523922436
2016-03-04,0.0049833528414466866
2016-03-07,0.0008265807707854567
2016-03-08,-0.014864061409669338
2016-03-09,0.00558804291683046
2016-03-10,-0.01583748230580928
2016-03-11,0.02428003871095763
2016-03-14,0.004410252527100811
2016-03-15,-0.009604830605771997
2016-03-16,0.007204159804906407
2016-03-17,0.009078409589786451
2016-03-18,-0.0032716531644680913
2016-03-21,-0.0013674658421071184
2016-03-22,-0.009312729367491723
2016-03-23,-0.012441021962125931
2016-03-24,0.008118571162866628
2016-03-28,0.00444310800581782
2016-03-29,-0.00027632937362220833
2016-03-30,0.012721218863388728
2016-03-31,0.0024577255478333004
2016-04-01,0.002723825654332268
2016-04-04,-0.008149695133264578
2016-04-05,-0.029854898853721834
2016-04-06,-0.005081766501495388
2016-04-07,-0.005391778411133807
2016-04-08,0.010556419039304155
2016-04-11,0.006211135882843166
2016-04-12,0.009259050705976657
2016-04-13,0.020572983178914317
2016-04-14,0.00871690852417828
2016-04-15,-0.006481391951853599
2016-04-18,0.004349116295256028
2016-04-19,-0.005953743088795704
2016-04-20,0.003696118707632312
2016-04-21,0.05946546263024044
2016-04-22,0.009011142161241326
2016-04-25,-0.0012760127514626074
2016-04-26,0.007665016536908098
2016-04-27,0.0070989115306454575
2016-04-28,-0.008056036243613729
2016-04-29,-0.022335181118183778
2016-05-02,-0.005191974574002001
2016-05-03,-0.013830781817216309
2016-05-04,-0.01217277314873555
2016-05-05,-0.0024109660088753593
2016-05-06,0.01127852524941142
2016-05-09,0.0005308584969052621
2016-05-10,0.015923358044937608
2016-05-11,0.005224791554166108
2016-05-12,0.005717378737106982
2016-05-13,-0.008527281479326354
2016-05-16,0.048475401127759055
2016-05-17,-0.002734116264193287
2016-05-18,0.0019939916221780596
2016-05-19,0.0037311680438329997
2016-05-20,0.019331231754775358
2016-05-23,0.0014586464729300364
2016-05-24,0.02816211038546146
2016-05-25,0.008028468967234081
2016-05-26,-0.0014058188624774814
2016-05-27,0.0011729866384624366
2016-05-31,-0.0014057923203696365
2016-06-01,0.014547208502853293
2016-06-02,0.004625286179326116
2016-06-03,-0.004143825611166441
2016-06-06,0.001387178998109917
2016-06-07,0.0023084893346880797
2016-06-08,0.0004604944227646346
2016-06-09,0.0057553392765969935
2016-06-10,-0.004577645498594407
2016-06-13,-0.004369344570344658
2016-06-14,0.0
2016-06-15,-0.005773363610825033
2016-06-16,0.0044134145102407984
2016-06-17,-0.005781373295055792
2016-06-20,0.003954119061673866
2016-06-21,0.0004633859349567615
2016-06-22,0.006716218719210465
2016-06-23,0.011502032530989359
2016-06-24,-0.05390054285712642
2016-06-27,-0.03317301199294109
2016-06-28,0.017902127141300683
2016-06-29,0.018563313332273568
2016-06-30,0.02158263150669315
2016-07-01,0.006572921884239191
2016-07-05,-0.030083852461651683
2016-07-06,-0.0007211957518182821
2016-07-07,0.004090233555939848
2016-07-08,0.024921788443660997
2016-07-11,0.004442427266037274
2016-07-12,0.003258921124033476
2016-07-13,0.0048724437867992965
2016-07-14,0.0006930226706884923
2016-07-15,-0.0034614272297460724
2016-07-18,-0.000926010896206253
2016-07-19,0.0013904799693009728
2016-07-20,0.005231984957969837
2016-07-21,0.031690830275202586
2016-07-22,0.026008969827097772
2016-07-25,-0.012893419950870899
2016-07-26,0.009077081825735078
2016-07-27,0.0035101011274776273
2016-07-28,-0.0072144468918535765
2016-07-29,0.0035231305696672433
2016-08-01,0.00416949996441196
2016-08-02,-0.016389935010390655
2016-08-03,0.0037962904748343185
2016-08-04,-0.0073411303931819605
2016-08-05,0.015688037465124927
2016-08-08,-0.00330999581973368
2016-08-09,-0.009740647158855698
2016-08-10,-0.0011179224145687616
2016-08-11,-0.004252612434597847
2016-08-12,-0.015284366163771601
2016-08-15,0.007760916573984256
2016-08-16,-0.00430332226982344
2016-08-17,0.005004149194745677
2016-08-18,0.016523454383636338
2016-08-19,0.0011129950327568583
2016-08-22,-0.013789478419344081
2016-08-23,0.017591239636682632
2016-08-24,-0.021055264717112943
2016-08-25,-0.0011320962231797793
2016-08-26,-0.009519294292791303
2016-08-29,0.013272590299182818
2016-08-30,-0.00632360204703597
2016-08-31,-0.0072726555201203524
2016-09-01,0.03044864871820563
2016-09-02,0.012886072344728383
2016-09-06,0.02433642565628147
2016-09-07,-0.034355839428805046
2016-09-08,0.013553631265642796
2016-09-09,-0.045131599794850374
2016-09-12,0.008752523870911633
2016-09-13,-0.027114945331355833
2016-09-14,-0.0071347465661110165
2016-09-15,-0.0056143523497907966
2016-09-16,0.006097616695839525
2016-09-19,-0.007856329539541962
2016-09-20,-0.005882283004915001
2016-09-21,0.013882483904886556
2016-09-22,0.009203405246966057
2016-09-23,-0.01267771013433705
2016-09-26,-0.0022532963663612904
2016-09-27,0.015579227032849197
2016-09-28,0.02734544859774868
2016-09-29,-0.0064920591454245
2016-09-30,0.013504610124233984
2016-10-03,-0.004083277861891554
2016-10-04,-0.018774131060683152
2016-10-05,0.010556131869188468
2016-10-06,-0.006528679265350612
2016-10-07,-0.007886314042630405
2016-10-10,-0.012143845057806302
2016-10-11,-0.011175530865905725
2016-10-12,-0.001130349784816631
2016-10-13,-0.015840723823916325
2016-10-14,0.00896777460316911
2016-10-17,-0.0031906700341204353
2016-10-18,0.005258254520687844
2016-10-19,0.009324746602871858
2016-10-20,-0.004281329415718238
2016-10-21,-0.0029417476293884803
2016-10-24,0.007490178611309295
2016-10-25,-0.010813372036584945
2016-10-26,0.004099110352492996
2016-10-27,-0.0018145218721755674
2016-10-28,-0.005680748286688853
2016-10-31,0.03225833568053571
2016-11-01,0.023312936820912844
2016-11-02,0.0021818239693689456
2016-11-03,-0.013059154203583612
2016-11-04,0.0017153275736607743
2016-11-07,0.016878701750243197
2016-11-08,0.057011831775705124
2016-11-09,-0.002275806529437263
2016-11-10,0.03216229139314186
2016-11-11,-0.02408823763865653
2016-11-14,-0.0020379048604551864
2016-11-15,0.009757130761538724
2016-11-16,0.0002246218189687621
2016-11-17,0.0051674600608608845
2016-11-18,-0.0006704603153019351
2016-11-21,0.00313108881108648
2016-11-22,0.008918522940493778
2016-11-23,0.007955986913582791
2016-11-25,0.006139123996009799
2016-11-28,-0.020048050804449824
2016-11-29,0.009117310613452778
2016-11-30,-0.00881456695098648
2016-12-01,0.016673742195670638
2016-12-02,-0.008965380007549317
2016-12-05,-0.015225203723418512
2016-12-06,-0.011875431565870787
2016-12-07,0.0038551218716289526
2016-12-08,-0.0140053695567387
2016-12-09,0.0018329350171504277
2016-12-12,-0.0020695283880107773
2016-12-13,0.0011521342860394412
2016-12-14,-0.010358886025198633
2016-12-15,-0.013259511234524068
2016-12-16,-0.008014743812730818
2016-12-19,0.005465761794706259
2016-12-20,0.013235627884346401
2016-12-21,-0.0013995709142945456
2016-12-22,-0.004671629605856209
2016-12-23,-0.002581554396523078
2016-12-27,-0.0030590040130498153
2016-12-28,-0.012036904338124321
2016-12-29,-0.004300019831675828
2016-12-30,-0.011756254514266318
2017-01-03,0.03010468892240392
2017-01-04,0.0014140841906047363
2017-01-05,-0.012944445310344221
2017-01-06,0.020267341466305933
2017-01-09,-0.004440241213251039
2017-01-10,0.023708884388835783
2017-01-11,0.010777074627504213
2017-01-12,-0.006578815811037919
2017-01-13,-0.002968889602698588
2017-01-17,-0.012597029127725645
2017-01-18,-0.00046443115135430535
2017-01-19,-0.005105380044512109
2017-01-20,0.000699839851663997
2017-01-23,0.007925609031698144
2017-01-24,0.016419563735514675
2017-01-25,0.0054610341424199405
2017-01-26,0.002489040790549124
2017-01-27,-0.01286678626172788
2017-01-30,0.0009149467466651462
2017-01-31,0.004797507874465978
2017-02-01,-0.03365137146920727
2017-02-02,-0.004706143137596985
2017-02-03,0.008510913700770617
2017-02-06,-0.0084390893396874
2017-02-07,-0.025295251846660927
2017-02-08,-0.005336148270129404
2017-02-09,0.007315013672364756
2017-02-10,0.013072378005438923
2017-02-13,-0.0023896187375173072
2017-02-14,-0.00622735480685499
2017-02-15,0.003133245085996217
2017-02-16,0.0014413807493027786
2017-02-17,0.005518328690620855
2017-02-21,0.01717977953458294
2017-02-22,-0.01079048697225271
2017-02-23,-0.01612517214089082
2017-02-24,0.007953725902092312
2017-02-27,0.0100430848070574
2017-02-28,-0.007102555343246331
2017-03-01,0.017644545672298007
2017-03-02,-0.009606106891583144
2017-03-03,-0.004968523599769958
2017-03-06,-0.007132731047827079
2017-03-07,-0.006944305619135949
2017-03-08,-0.007957562366458837
2017-03-09,-0.007778567923201973
2017-03-10,0.010044392802322166
2017-03-13,0.00024274757679432213
2017-03-14,-0.00848675248979236
2017-03-15,0.02543318779683279
2017-03-16,-0.0038151182569869935
2017-03-17,0.004788054639404127
2017-03-20,0.013182829895778791
2017-03-21,-0.021055052532616525
2017-03-22,0.010391350277269673
2017-03-23,-0.0074143930170514905
2017-03-24,-0.006747118667091656
2017-03-27,0.003396138349111899
2017-03-28,0.009188058785372988
2017-03-29,0.012218660374554435
2017-03-30,-0.002603843197945155
2017-03-31,-0.0004746019735256679
2017-04-03,-0.022554298056840172
2017-04-04,0.0031572571477731515
2017-04-05,-0.007748303283672708
2017-04-06,0.004880476904532527
2017-04-07,-0.004613715327617451
2017-04-10,0.0031714618424767416
2017-04-11,0.0024318734388573127
2017-04-12,-0.00776322855833389
2017-04-13,-0.007334750205446494
2017-04-17,0.012068570389793143
2017-04-18,0.006327827140257591
2017-04-19,-0.0016928426246090034
2017-04-20,0.010900788817165052
2017-04-21,0.0074288315185360165
2017-04-24,0.020694959831939252
2017-04-25,0.006758670090100116
2017-04-26,-0.0034727096106487165
2017-04-27,-0.020673783320547034
2017-04-28,-0.013993898198104593
2017-05-01,-0.0014436630163757735
2017-05-02,-0.0012044009328299188
2017-05-03,0.0036175597908765234
2017-05-04,-0.0033644194234527802
2017-05-05,0.012057304476143615
2017-05-08,0.0011912000976466164
2017-05-09,-0.0002381992884030737
2017-05-10,0.009521633957500164
2017-05-11,-0.011789511150133714
2017-05-12,0.0031015102467757405
2017-05-15,0.009752816175294887
2017-05-16,-0.008951585688558694
2017-05-17,-0.017589929896819956
2017-05-18,0.010646436198219478
2017-05-19,0.01987055371776547
2017-05-22,0.0009390629851275811
2017-05-23,-0.015478643503462175
2017-05-24,0.0009529320689414256
2017-05-25,0.0033314801818522533
2017-05-26,-0.003083229831422507
2017-05-30,-0.0011897203572558412
2017-05-31,-0.005240850295023525
2017-06-01,0.010057669210068232
2017-06-02,0.0016598614034413206
2017-06-05,-0.004970893575782287
2017-06-06,-0.018553508709053146
2017-06-07,-0.0024236216480537642
2017-06-08,0.002672686114309375
2017-06-09,0.01938438314804114
2017-06-12,-0.014262188714375346
2017-06-13,0.010851182757232847
2017-06-14,-0.0014310572150830758
2017-06-15,0.0019112168505157623
2017-06-16,-0.001907571068545999
2017-06-19,0.016244512602601846
2017-06-20,-0.012458910486406793
2017-06-21,-0.013329868192211602
2017-06-22,0.008926405416731953
2017-06-23,0.0
2017-06-26,0.017801170397105492
2017-06-27,-0.003781826451611625
2017-06-28,0.017319415089132928
2017-06-29,-0.007695995548185008
2017-06-30,0.019036627844387644
2017-07-03,-0.0025371102322956363
2017-07-05,0.007398944173937494
2017-07-06,-0.011934911941670512
2017-07-07,0.002555166220681082
2017-07-10,0.005097307972215193
2017-07-11,-0.006915623445047037
2017-07-12,0.0074282484386578584
2017-07-13,0.0034563237100768696
2017-07-14,0.00734744418758182
2017-07-17,0.0050149178601182065
2017-07-18,-0.002041172974698413
2017-07-19,0.0034092971634192004
2017-07-20,-0.0009063143588355915
2017-07-21,0.001813646183121076
2017-07-24,-0.004299507426971827
2017-07-25,0.004090695767044128
2017-07-26,-0.019465598811398754
2017-07-27,-0.07340702555803447
2017-07-28,-0.012456732706572216
2017-07-31,-0.017406878281474802
2017-08-01,-0.005134903465447538
2017-08-02,0.016000468083618546
2017-08-03,0.0022858853805638457
2017-08-04,-0.007349325170297183
2017-08-07,0.0155732493668157
2017-08-08,-0.004273500808072761
2017-08-09,-0.004039264362691752
2017-08-10,-0.014195053697975135
2017-08-11,-0.005657567673669095
2017-08-14,-0.0005167794528536662
2017-08-15,-0.021216201272019397
2017-08-16,-0.007401405949191142
2017-08-17,-0.01757648811901591
2017-08-18,0.004337277154827124
2017-08-21,0.032928069127589055
2017-08-22,0.009145719929749774
2017-08-23,-0.001553299656531948
2017-08-24,0.0007775294235610186
2017-08-25,0.006219343482562367
2017-08-28,0.00025753265205463727
2017-08-29,-0.002317434410744945
2017-08-30,0.01006486811244578
2017-08-31,0.011497062361576216
2017-09-01,0.007578015038000041
2017-09-05,0.0027571183873087435
2017-09-06,-0.0094997641130391
2017-09-07,-0.010348649446173419
2017-09-08,-0.0012750667738212762
2017-09-11,0.006129052187497264
2017-09-12,0.0152280612617266
2017-09-13,-0.0024999985599086783
2017-09-14,0.005013105913917348
2017-09-15,-0.007232256648405877
2017-09-18,-0.006028746893223413
2017-09-19,-0.013394092442541305
2017-09-20,0.01818646467615359
2017-09-21,0.0057867398274122905
2017-09-22,0.004026893600148407
2017-09-25,0.0057656149296616555
2017-09-26,0.020439163969433016
2017-09-27,-0.01196916025383754
2017-09-28,-0.009641352902770572
2017-09-29,0.005741376503704654
2017-10-02,0.003971037805161837
2017-10-03,0.0004949682940655897
2017-10-04,0.011860349038010698
2017-10-05,0.0061048477120633216
2017-10-06,-0.0031552806684789214
2017-10-09,-0.011444004238495342
2017-10-10,0.0219212501652446
2017-10-11,-0.0033742862850841826
2017-10-12,0.0009676148598265488
2017-10-13,0.007247827986151201
2017-10-16,0.0014396402854544021
2017-10-17,-0.013174075157547538
2017-10-18,-0.013106413666221117
2017-10-19,0.014264395325918722
2017-10-20,0.009214249228240767
2017-10-23,-0.00023986678370990777
2017-10-24,0.00841088869073725
2017-10-25,-0.01811239382268459
2017-10-26,0.02354383802707316
2017-10-27,0.00569127586746121
2017-10-30,-0.006366236153595661
2017-10-31,-0.017797894811426018
2017-11-01,-0.004590759442523407
2017-11-02,-0.013349503771620252
2017-11-03,0.0007383488406491612
2017-11-06,0.010078669458029266
2017-11-07,-0.0024338414294020616
2017-11-08,0.0002436651256887412
2017-11-09,-0.06073166618079551
2017-11-10,-0.041028223648692075
2017-11-13,-0.025182586883852554
2017-11-14,-0.0030555905553178997
2017-11-15,-0.00445812913479704
2017-11-16,0.011475025329378052
2017-11-17,0.006917489822105605
2017-11-20,-0.009068529967904082
2017-11-21,-0.001663710835233534
2017-11-22,0.02194439513382518
2017-11-24,0.0032617085609534247
2017-11-27,0.004876687626665266
2017-11-28,0.03585868301267947
2017-11-29,-0.008589137895358201
2017-11-30,-0.011813997838425627
2017-12-01,-0.005844973133307785
2017-12-04,0.000266972829777945
2017-12-05,-0.008014693962445363
2017-12-06,0.002962536310957775
2017-12-07,0.003221925894044242
2017-12-08,0.0013388471732151963
2017-12-11,0.008019159608378512
2017-12-12,0.014319509963453436
2017-12-13,-0.015424871485843483
2017-12-14,-0.006637929624545569
2017-12-15,0.002960805590801918
2017-12-18,0.006709244411327697
2017-12-19,-0.0013324696316222573
2017-12-20,0.005072216349493841
2017-12-21,0.009295980309719454
2017-12-22,0.0028945173331162977
2017-12-26,-0.0055099806310300314
2017-12-27,0.0005273589503793641
2017-12-28,0.006856849960130029
2017-12-29,-0.0018337686432053912
2018-01-02,0.0031488075431527207
2018-01-03,0.01909524294406828
2018-01-04,0.02284375204635336
2018-01-05,-0.03588464519165335
2018-01-08,0.013534400432559268
2018-01-09,-0.004879087321742137
2018-01-10,0.008000104214478165
2018-01-11,0.012800590332559203
2018-01-12,0.006067017802731778
2018-01-16,0.009296509886732807
2018-01-17,-0.01593216002463449
2018-01-18,-0.006071619501567427
2018-01-19,-0.009926117223511333
2018-01-22,0.007711944319030106
2018-01-23,0.03239827741602186
2018-01-24,0.003211894584053354
2018-01-25,0.004680156976741623
2018-01-26,0.015689881514804327
2018-01-29,-0.02341319432438682
2018-01-30,-0.015323641724437675
2018-01-31,-0.017821437022441322
2018-02-01,0.01737810692540731
2018-02-02,-0.0070330327613418175
2018-02-05,-0.05084775693366472
2018-02-06,0.0026650766061047104
2018-02-07,-0.0005315260400312605
2018-02-08,-0.027925702319802292
2018-02-09,-0.007112995257443244
2018-02-12,0.030862339092870616
2018-02-13,-0.0005346919139472828
2018-02-14,0.003209016382476282
2018-02-15,0.01812876429793686
2018-02-16,0.006022567002486934
2018-02-20,-0.014315028637632787
2018-02-21,-0.0005284971778658498
2018-02-22,0.003434464918535829
2018-02-23,0.0221170390716956
2018-02-26,-0.0020606160855510813
2018-02-27,-0.01858565845554694
2018-02-28,-0.030247178757055737
2018-03-01,-0.026308700511342042
2018-03-02,0.010306121912547983
2018-03-05,0.017921334578806514
2018-03-06,0.012730396351781303
2018-03-07,-0.008558370310079222
2018-03-08,0.015106235152598568
2018-03-09,0.024183204361440058
2018-03-12,0.004151645017359318
2018-03-13,0.004650937608293049
2018-03-14,-0.04269518974028352
2018-03-15,-0.004567805954569071
2018-03-16,-0.002446094267392729
2018-03-19,-0.007902102350629825
2018-03-20,-0.015380160995034142
2018-03-21,0.013388864882656115
2018-03-22,-0.022846221354127283
2018-03-23,-0.03295767510142278
2018-03-26,0.01776861827806897
2018-03-27,-0.017744614139910242
2018-03-28,-0.0008741998288704922
2018-03-29,0.02770486770899505
2018-04-02,-0.03717350383776574
2018-04-03,0.014736291394060075
2018-04-04,0.016555284913207124
2018-04-05,-0.011428741367610629
2018-04-06,-0.027745468669286177
2018-04-09,-0.011296381325508698
2018-04-10,0.01383089780984137
2018-04-11,0.017200027346163882
2018-04-12,-0.0026237999237196385
2018-04-13,-0.0037998300758599335
2018-04-16,0.01819245583677742
2018-04-17,-0.011815800499320406
2018-04-18,0.004374560229482016
2018-04-19,-0.012485467111649218
2018-04-20,0.007644947791887624
2018-04-23,-0.0035017028544652717
2018-04-24,-0.02576890616430727
2018-04-25,0.015630048517343953
2018-04-26,0.01627688675532335
2018-04-27,0.003785642030778469
2018-04-30,-0.01740627477422807
2018-05-01,0.06111579009399848
