Date,LOW
2016-01-26,0.0014309856048284608
2016-01-27,-0.006428545362150095
2016-01-28,-0.00460107192780812
2016-01-29,0.03510041977399103
2016-02-01,0.013955033112654114
2016-02-02,-0.010872400679869054
2016-02-03,-0.06191765175380404
2016-02-04,0.008009446212807747
2016-02-05,-0.03119477946296978
2016-02-08,-0.03478134562042989
2016-02-09,0.009441322553332077
2016-02-10,-0.0014027294591396622
2016-02-11,-0.010303048192338515
2016-02-12,0.023186150869535238
2016-02-16,0.03946340431859019
2016-02-17,0.008453159622962447
2016-02-18,-0.004117188469760058
2016-02-19,0.011812977246542733
2016-02-22,0.013864436444533279
2016-02-23,-0.022599368356160277
2016-02-24,0.010603945733000275
2016-02-25,0.001165360424789208
2016-02-26,0.005822864708112441
2016-02-29,-0.022720829289515465
2016-03-01,0.022360518687355002
2016-03-02,0.0007239441499078403
2016-03-03,0.012158015917486331
2016-03-04,0.0065783696456538365
2016-03-07,0.0053986104372059085
2016-03-08,0.0031084884831844573
2016-03-09,-0.001972080589201286
2016-03-10,-0.0021176318578364217
2016-03-11,0.0200855523727812
2016-03-14,0.008735125228230611
2016-03-15,0.004811053289028644
2016-03-16,0.009302504024784053
2016-03-17,0.0032524975304699666
2016-03-18,0.012293986697147874
2016-03-21,0.0038704066787218494
2016-03-22,0.0003987036029680091
2016-03-23,-0.0062455784370765155
2016-03-24,-0.00013390603540575086
2016-03-28,0.002942132687223653
2016-03-29,0.009068355983614662
2016-03-30,0.004625220429155252
2016-03-31,-0.0035520649236174817
2016-04-01,0.009901392905985018
2016-04-04,-0.00418318455351796
2016-04-05,-0.004068894230229936
2016-04-06,0.0028992354377119778
2016-04-07,-0.009724830324428835
2016-04-08,-0.004247027596449904
2016-04-11,0.0015992161308675534
2016-04-12,0.007718029774572255
2016-04-13,0.012280233906587723
2016-04-14,-0.0020869899732222086
2016-04-15,0.010588321972829773
2016-04-18,0.004283754586839272
2016-04-19,-0.012279975814492805
2016-04-20,-0.0009160986195337895
2016-04-21,-0.0066809087991343
2016-04-22,0.0029015480417566852
2016-04-25,0.001840751145571362
2016-04-26,0.0017057632160983882
2016-04-27,0.0081246576005789
2016-04-28,-0.020146182923609035
2016-04-29,0.008356860551125944
2016-05-02,0.001578511464165988
2016-05-03,-0.005647477713742521
2016-05-04,0.0015846757055772986
2016-05-05,-0.009099126131276392
2016-05-06,0.005323388257276074
2016-05-09,0.003971235015839181
2016-05-10,0.015163429573853193
2016-05-11,-0.02415873638483146
2016-05-12,0.0035937246536346112
2016-05-13,-0.005172287552302701
2016-05-16,0.02652933248530931
2016-05-17,-0.012077771475181631
2016-05-18,0.03325865890376467
2016-05-19,0.016031026276086324
2016-05-20,-0.000500983479227668
2016-05-23,-0.011901853342413116
2016-05-24,0.009255963834728709
2016-05-25,0.0042713013745860895
2016-05-26,0.0027522551155800823
2016-05-27,0.0023697764238206354
2016-05-31,-0.0027376483977908928
2016-06-01,0.0017467990328794425
2016-06-02,0.0061040948236950054
2016-06-03,-0.009286548899541835
2016-06-06,-0.01949720458519355
2016-06-07,0.013894135914223282
2016-06-08,-0.008298174456281004
2016-06-09,-0.002661894295891587
2016-06-10,-0.004576364213515816
2016-06-13,-0.010343377365325868
2016-06-14,-0.018322349367259072
2016-06-15,0.012618134281979332
2016-06-16,0.014667753985621257
2016-06-17,0.003198232970779591
2016-06-20,0.0021676710351585804
2016-06-21,-0.0033080364932830397
2016-06-22,0.00025486415879094615
2016-06-23,0.002808109366668976
2016-06-24,-0.0192185180992267
2016-06-27,-0.009603255092076046
2016-06-28,0.02240621460290204
2016-06-29,-0.0034601630274476713
2016-06-30,0.01813224862737295
2016-07-01,0.005431854577273132
2016-07-05,-0.002261390990439871
2016-07-06,0.00843639560355336
2016-07-07,0.004869118616357415
2016-07-08,0.023111150627932897
2016-07-11,0.005586852136032938
2016-07-12,0.0016907996149755355
2016-07-13,-0.015553541000009496
2016-07-14,0.005878787354367088
2016-07-15,-0.005600915909942827
2016-07-18,0.007378265713833931
2016-07-19,-0.006103374564901842
2016-07-20,-0.0025790990732723618
2016-07-21,-0.013052558958576155
2016-07-22,0.006238269767414595
2016-07-25,0.0042155188484440664
2016-07-26,0.0008642641955756147
2016-07-27,-0.0037010770552582395
2016-07-28,0.01869775607271973
2016-07-29,0.00012168628245889934
2016-08-01,0.0003643567464697295
2016-08-02,-0.004130611792290129
2016-08-03,0.0006099980260887428
2016-08-04,-0.013167661047857604
2016-08-05,0.009636798208226827
2016-08-08,-0.0012238387768719328
2016-08-09,-0.003430593900712098
2016-08-10,-0.004425582891723123
2016-08-11,0.0077795595083789415
2016-08-12,0.0013479378164911182
2016-08-15,-0.002202556629996799
2016-08-16,-0.000736211763526895
2016-08-17,-0.056455559366989094
2016-08-18,-0.0058531081373254246
2016-08-19,0.018186643468672825
2016-08-22,-0.006810520819872434
2016-08-23,0.00012929347997947538
2016-08-24,-0.004398560267532936
2016-08-25,0.006626813827630418
2016-08-26,-0.007357263260123537
2016-08-29,0.0036405704580744214
2016-08-30,-0.008033232321957517
2016-08-31,0.0
2016-09-01,-0.0015671407238887491
2016-09-02,0.00680262477132354
2016-09-06,-0.012344223525909803
2016-09-07,-0.007498641982428
2016-09-08,-0.017364933676185856
2016-09-09,-0.031835696070702024
2016-09-12,0.010171202710460792
2016-09-13,-0.01958599011364237
2016-09-14,0.0005625477328128348
2016-09-15,0.002671661461465691
2016-09-16,-0.005048750349391229
2016-09-19,0.00507436957455365
2016-09-20,0.0008413213754061566
2016-09-21,0.009527739635058152
2016-09-22,0.00041634029247084037
2016-09-23,0.003746128855246056
2016-09-26,-0.02128604458594563
2016-09-27,0.009744856417851278
2016-09-28,0.0036368792064660482
2016-09-29,0.0034831235009127326
2016-09-30,0.0027776659252252145
2016-10-03,-0.0002770284118990274
2016-10-04,0.007064308016023091
2016-10-05,-0.006189331604787407
2016-10-06,-0.0022148129511351256
2016-10-07,-0.010958462632483124
2016-10-10,-0.00462817026121054
2016-10-11,-0.012399744716931616
2016-10-12,0.017549033857033214
2016-10-13,-0.0030847074864446267
2016-10-14,0.003515838365684809
2016-10-17,-0.014365932176448326
2016-10-18,0.003715280222505113
2016-10-19,-0.009254490831468676
2016-10-20,0.004311360163199662
2016-10-21,0.010874412116501198
2016-10-24,0.004670767633295769
2016-10-25,-0.03536193475255145
2016-10-26,-0.016065301690464828
2016-10-27,-0.003117398543504457
2016-10-28,-0.0019358084268603637
2016-10-31,-0.005668930672939054
2016-11-01,-0.015304012615613649
2016-11-02,0.014170484226072366
2016-11-03,0.0004506275311981778
2016-11-04,-0.005105620313258008
2016-11-07,0.014792425869381676
2016-11-08,-0.006247047281803919
2016-11-09,0.01541646782571493
2016-11-10,0.02387991817112578
2016-11-11,0.0038873550809956914
2016-11-14,0.004015232050140538
2016-11-15,-0.01371236171976098
2016-11-16,-0.02939905197303505
2016-11-17,0.013876518748579647
2016-11-18,0.02001491704818914
2016-11-21,0.001442622696089746
2016-11-22,0.03140777573381337
2016-11-23,0.0025141081275226185
2016-11-25,0.0061307345233077015
2016-11-28,-0.013987120839447198
2016-11-29,-0.006882042875451688
2016-11-30,-0.0022624839282473497
2016-12-01,0.006378273645227361
2016-12-02,0.018450852912134774
2016-12-05,0.004839947429623015
2016-12-06,-0.0027522835492495012
2016-12-07,0.05437442607015708
2016-12-08,-0.015183033026083481
2016-12-09,-0.0073097952078833295
2016-12-12,-0.0024097006613218452
2016-12-13,0.0018782503285448282
2016-12-14,-0.01460127065841843
2016-12-15,0.0014953115042173337
2016-12-16,-0.009637278437344854
2016-12-19,-0.000548193179758516
2016-12-20,0.01851316009879156
2016-12-21,-0.0010765647952073465
2016-12-22,-0.015905244876088243
2016-12-23,-0.00972463881866592
2016-12-27,-0.0009687314130711888
2016-12-28,-0.009137134047601969
2016-12-29,-0.0032140347374826073
2016-12-30,-0.003083309813383006
2017-01-03,-0.002390459915881493
2017-01-04,0.012120969098182499
2017-01-05,-0.010304893751268196
2017-01-06,-0.0016883148207382792
2017-01-09,0.0016911700481951897
2017-01-10,0.0019697321944631696
2017-01-11,0.0007021918746386024
2017-01-12,0.004490673031056325
2017-01-13,0.007963345016157586
2017-01-17,0.0031875135547070332
2017-01-18,-0.01381620253381155
2017-01-19,0.003082462472094427
2017-01-20,0.0022351126972990354
2017-01-23,0.01638380940624673
2017-01-24,0.01956457391623534
2017-01-25,-0.012702870738355965
2017-01-26,0.0023271270499884977
2017-01-27,0.00027312607704610414
2017-01-30,0.004368580142565914
2017-01-31,-0.0066603302584211654
2017-02-01,-0.009988800171385703
2017-02-02,-0.005528899655214525
2017-02-03,0.01862425157700165
2017-02-06,-0.009278438454686233
2017-02-07,-0.0050958236742549845
2017-02-08,0.0029070329885934054
2017-02-09,0.014906917363145755
2017-02-10,0.0059840150145127335
2017-02-13,-0.0009463477111859575
2017-02-14,0.024627864059952653
2017-02-15,0.015715506644363497
2017-02-16,-0.007670856192638853
2017-02-17,0.005502898193048278
2017-02-21,0.0066455459759078295
2017-02-22,-0.005825108698366499
2017-02-23,-0.013020454484402588
2017-02-24,0.003957454885685996
2017-02-27,0.004204974121746696
2017-02-28,-0.02682538144710378
2017-03-01,0.09519944658166235
2017-03-02,-0.012891047539472789
2017-03-03,0.01591998960269181
2017-03-06,-0.008079909491367832
2017-03-07,-0.002221732055917358
2017-03-08,0.006061361996271053
2017-03-09,-0.001967394358796448
2017-03-10,0.005051303591498968
2017-03-13,0.0
2017-03-14,0.004412633749099726
2017-03-15,0.01623148548501696
2017-03-16,-0.000600513895745669
2017-03-17,0.0037251228310719586
2017-03-20,-0.014126689214654875
2017-03-21,-0.00522196382930562
2017-03-22,0.005249375880278961
2017-03-23,0.0012141201468136575
2017-03-24,-0.0029106797933765582
2017-03-27,-0.007906578527544728
2017-03-28,0.01029914654859665
2017-03-29,-0.002305807971956564
2017-03-30,0.0010949492302709807
2017-03-31,-0.001093751627768036
2017-04-03,-0.0020682253642126947
2017-04-04,-0.005484568561461511
2017-04-05,0.00036757405719667346
2017-04-06,0.004288137826170546
2017-04-07,0.002074062871910254
2017-04-10,0.003408662046325839
2017-04-11,-0.00012147143627894152
2017-04-12,-0.006552343209658695
2017-04-13,-0.00989383026478341
2017-04-17,0.010979229369378007
2017-04-18,0.00219662879163951
2017-04-19,-0.0017043214820300356
2017-04-20,0.015855366052013986
2017-04-21,0.002160966424760158
2017-04-24,0.012632471413394741
2017-04-25,0.00403956536132144
2017-04-26,0.00851977107180013
2017-04-27,0.00046904383718127107
2017-04-28,-0.0045735104983708474
2017-05-01,-0.0056550884322679185
2017-05-02,0.011611170875782006
2017-05-03,0.0017569445768204073
2017-05-04,-0.0015197998223156484
2017-05-05,0.007025922578011379
2017-05-08,0.0
2017-05-09,-0.001744587796406738
2017-05-10,0.0024462770054933802
2017-05-11,-0.01580288632946314
2017-05-12,0.0014167766813237836
2017-05-15,0.0043625902044452936
2017-05-16,0.0019952330300012644
2017-05-17,-0.018861749856193155
2017-05-18,0.003582491877111682
2017-05-19,0.006424640857846109
2017-05-22,-0.006383628338402003
2017-05-23,-0.02034538383359019
2017-05-24,-0.030240210801730893
2017-05-25,0.018534942723046344
2017-05-26,-0.005164351746297147
2017-05-30,-0.01853899608467302
2017-05-31,-0.008059429359877801
2017-06-01,0.02107405273910068
2017-06-02,-0.0026109042738463595
2017-06-05,-0.009723394617160652
2017-06-06,-0.00931541318673712
2017-06-07,-0.011562551382431119
2017-06-08,-0.0019283696478938905
2017-06-09,0.013008854626055388
2017-06-12,0.004831250552667976
2017-06-13,0.007845431186432883
2017-06-14,0.011424526851384176
2017-06-15,-0.002109795474256271
2017-06-16,-0.007339215695168266
2017-06-19,0.01603985746658254
2017-06-20,-0.007646740403183361
2017-06-21,-0.016405691975511782
2017-06-22,-0.010108714218929782
2017-06-23,-0.028976091225320855
2017-06-26,0.008281883814656332
2017-06-27,-0.00482409627042768
2017-06-28,0.009039682837442609
2017-06-29,-0.005453231604956255
2017-06-30,0.012140890007616534
2017-07-03,0.009415970970672927
2017-07-05,-0.011372431946723105
2017-07-06,-0.010081682479763265
2017-07-07,0.007311799089485538
2017-07-10,-0.0029810478671443708
2017-07-11,-0.008709967068804447
2017-07-12,-0.0003936498161217772
2017-07-13,0.003935714714940808
2017-07-14,-0.006011182053855424
2017-07-17,0.004864336791099877
2017-07-18,-0.00614951675885278
2017-07-19,0.011454047875903983
2017-07-20,-0.05557791584436178
2017-07-21,0.017640802779953058
2017-07-24,0.011983920747956178
2017-07-25,0.018570901663781836
2017-07-26,0.003831665645808391
2017-07-27,0.013424475756464549
2017-07-28,-0.006752942330472078
2017-07-31,0.01202892956403745
2017-08-01,0.0055559580259672
2017-08-02,0.0003852216257285157
2017-08-03,0.0006421295847718334
2017-08-04,0.0059045276900031585
2017-08-07,-0.0006382892764016379
2017-08-08,-0.014172387197604164
2017-08-09,0.014635237054276828
2017-08-10,-0.016977029941547483
2017-08-11,0.0032460846866917414
2017-08-14,0.0059536306168794795
2017-08-15,-0.044004070695735975
2017-08-16,0.014131781802460663
2017-08-17,-0.016323728707325125
2017-08-18,-0.006475996673523943
2017-08-21,0.0028514235049077463
2017-08-22,0.026676117241336783
2017-08-23,-0.03706138606285092
2017-08-24,-0.005478468192407715
2017-08-25,0.010191280404335812
2017-08-28,0.006134745188447033
2017-08-29,-0.004742068958574763
2017-08-30,0.0062624557655135416
2017-08-31,-0.00027085408963944957
2017-09-01,0.010286087320755977
2017-09-05,0.01379728930661206
2017-09-06,0.023652604619267326
2017-09-07,0.002710452194116808
2017-09-08,0.011328261358148017
2017-09-11,-0.013492799007144729
2017-09-12,0.01496791212683779
2017-09-13,-0.010170257993812215
2017-09-14,0.007706236562901703
2017-09-15,-0.005990850783774926
2017-09-18,-0.004102531419627575
2017-09-19,-0.0023179132586209628
2017-09-20,0.005420306902294225
2017-09-21,0.0016686017709723888
2017-09-22,0.002434759075693682
2017-09-25,0.014188689996048831
2017-09-26,-0.0006302629436043539
2017-09-27,-0.0007563686496850908
2017-09-28,0.0027766044563195535
2017-09-29,0.00616700013736593
2017-10-02,0.010633721803737561
2017-10-03,0.006930957426276807
2017-10-04,0.0013521232477136103
2017-10-05,0.00982111516961548
2017-10-06,-0.004862799471154866
2017-10-09,-0.0014661090050425152
2017-10-10,-0.007829394273368484
2017-10-11,0.0013564000588448533
2017-10-12,0.004432876777373584
2017-10-13,0.009317247321723787
2017-10-16,-0.013725091675353629
2017-10-17,-0.0011085733081949156
2017-10-18,-0.004438560190653362
2017-10-19,0.006439776366260697
2017-10-20,-0.015134589599419268
2017-10-23,0.0046228678200355144
2017-10-24,0.01449980405521556
2017-10-25,-0.0020949345906193795
2017-10-26,0.006667713997093205
2017-10-27,-0.011284167047460714
2017-10-30,-0.014886199033529612
2017-10-31,0.0067997112399782456
2017-11-01,-0.00037551612831865366
2017-11-02,-0.04091580643701598
2017-11-03,0.01656927965987376
2017-11-06,-0.00654545479183577
2017-11-07,0.0028418316804954546
2017-11-08,0.0059257606917588745
2017-11-09,-0.0001282285885300105
2017-11-10,-0.007556089171093072
2017-11-13,0.0005159773569514137
2017-11-14,0.021927375506348046
2017-11-15,-0.0108544360345465
2017-11-16,0.014035434396963975
2017-11-17,0.009437522089089878
2017-11-20,0.015457761479740206
2017-11-21,-0.010680433840978942
2017-11-22,-0.012780147120399765
2017-11-24,-0.004022410922731368
2017-11-27,0.007445696066313401
2017-11-28,0.0231743694670159
2017-11-29,0.019833189931500073
2017-11-30,0.0008407204908058574
2017-12-01,0.010315214854838217
2017-12-04,0.045233497280877666
2017-12-05,-0.019650444876981088
2017-12-06,-0.04530173990904851
2017-12-07,0.014926962161109225
2017-12-08,0.023556394981136597
2017-12-11,-0.0007009466840565137
2017-12-12,-0.006429594423796536
2017-12-13,0.0071771791296526555
2017-12-14,-0.00023364889468546757
2017-12-15,0.01297028716535964
2017-12-18,0.00865181887239208
2017-12-19,0.016239580887812854
2017-12-20,0.014967373241443482
2017-12-21,0.005987267410334507
2017-12-22,0.005069978170523237
2017-12-26,0.007676412508629937
2017-12-27,0.0023942078612522177
2017-12-28,0.008142147355356899
2017-12-29,0.0008616216490753281
2018-01-02,-0.01420276680152488
2018-01-03,0.004365934455472509
2018-01-04,0.007824425053880368
2018-01-05,0.02156537365319
2018-01-08,-0.01087153883811598
2018-01-09,0.008963696479958205
2018-01-10,-0.004018827738919928
2018-01-11,0.016671840039438557
2018-01-12,0.05347798626995548
2018-01-16,0.0010906832168089409
2018-01-17,0.007031695395973259
2018-01-18,-0.0031469233750768266
2018-01-19,0.035418008248023325
2018-01-22,0.020581505092619468
2018-01-23,0.0038426523567791637
2018-01-24,-0.003641194020958749
2018-01-25,-0.0031859223774640677
2018-01-26,0.009588149964548709
2018-01-29,-0.005214116072375874
2018-01-30,-0.01553727996319243
2018-01-31,-0.004278452513418962
2018-02-01,-0.008306764937299982
2018-02-02,-0.022723146892907553
2018-02-05,-0.038620764102386906
2018-02-06,0.02705493439996287
2018-02-07,-0.0029935524092075116
2018-02-08,-0.04913922254838132
2018-02-09,0.02273444577182926
2018-02-12,0.006277866070386384
2018-02-13,-0.017590976340378428
2018-02-14,0.009057141008690817
2018-02-15,-0.004333060776250508
2018-02-16,-0.0020724197066788186
2018-02-20,-0.006852605233219622
2018-02-21,-0.0032411408617889492
2018-02-22,0.016257664565964447
2018-02-23,0.006192603344174152
2018-02-26,0.000205176674019647
2018-02-27,-0.017639327014732697
2018-02-28,-0.06472506805114886
2018-03-01,-0.01819388798387611
2018-03-02,-0.029786266779326942
2018-03-05,0.0116008735012183
2018-03-06,0.009150835262729418
2018-03-07,-0.011593245761698068
2018-03-08,0.0005807303195279889
2018-03-09,0.012998977978831538
2018-03-12,0.0045828614859666494
2018-03-13,-0.017563720458836696
2018-03-14,0.0027862293253664294
2018-03-15,-0.009724961061493786
2018-03-16,0.017068380810970174
2018-03-19,-0.013907791063145991
2018-03-20,-0.000699475607857214
2018-03-21,0.017729589306707316
2018-03-22,-0.017764713092067508
2018-03-23,-0.022520159941708418
2018-03-26,0.06601379676067953
2018-03-27,-0.037401915454093104
2018-03-28,-0.0009307898406450965
2018-03-29,0.021774624941197418
2018-04-02,-0.036011417913369925
2018-04-03,0.010166595719899751
2018-04-04,0.03054447127467297
2018-04-05,0.007835518415528764
2018-04-06,-0.005746654180109445
2018-04-09,-0.033998265790933124
2018-04-10,0.022289904080196044
2018-04-11,-0.005622983295414219
2018-04-12,0.004501366757298175
2018-04-13,-0.009306299937361207
2018-04-16,-0.001971633323774702
2018-04-17,0.0011620335556667971
2018-04-18,0.0029014576671018144
2018-04-19,-0.017706218524492945
2018-04-20,-0.014844406157145662
2018-04-23,0.00872966813550069
2018-04-24,-0.012270231276042987
2018-04-25,-0.017247715379187456
2018-04-26,0.022091246896755568
2018-04-27,0.008645299210202628
2018-04-30,-0.01869017671477191
2018-05-01,0.0064295646321563815
2018-05-02,0.012053793312142513
2018-05-03,-0.013458538966783395
