Date,IEX
2015-11-13,0.0003990434881722127
2015-11-16,0.009690252574007463
2015-11-17,-0.0009202083126392813
2015-11-18,0.019608059250276977
2015-11-19,0.006711217178451578
2015-11-20,0.004358858863679149
2015-11-23,-0.003956713887339425
2015-11-24,0.00948342121983825
2015-11-25,0.000507413565403958
2015-11-27,0.002284010774193934
2015-11-30,-0.0024050601363413415
2015-12-01,0.0016495346918381504
2015-12-02,-0.007347999138849981
2015-12-03,-0.004977576824749641
2015-12-04,0.010004954077045936
2015-12-07,-0.014985973095846261
2015-12-08,-0.015214080555741138
2015-12-09,0.0014400960079077318
2015-12-10,0.00013071929363728252
2015-12-11,-0.010065424468965856
2015-12-14,0.004489743470757146
2015-12-15,0.0019717288296812185
2015-12-16,0.009053282470524282
2015-12-17,-0.009361959816658771
2015-12-18,-0.014568333644419118
2015-12-21,0.0037287604237790095
2015-12-22,0.011411802691306372
2015-12-23,0.01613769662344744
2015-12-24,0.001807386068455985
2015-12-28,-0.004768601898582636
2015-12-29,0.006345812096111736
2015-12-30,-0.007592356110401655
2015-12-31,-0.006613341645354764
2016-01-04,-0.011356231010302031
2016-01-05,-0.009770041889848313
2016-01-06,-0.01106685912710792
2016-01-07,-0.02103228107705879
2016-01-08,-0.01335952411842145
2016-01-11,-0.0034895852699077246
2016-01-12,0.005042802561652682
2016-01-13,-0.020159895967557517
2016-01-14,0.018860276270795673
2016-01-15,-0.018931546508145436
2016-01-19,-0.00500282293067511
2016-01-20,-0.005171654664612113
2016-01-21,-0.012707624282865648
2016-01-22,0.02413306604589338
2016-01-25,-0.024135485270878165
2016-01-26,0.028098714537180935
2016-01-27,0.009964464107818927
2016-01-28,-0.02043700562238915
2016-01-29,0.0433096756774205
2016-02-01,-0.014619355811573143
2016-02-02,-0.0134357534556655
2016-02-03,0.019151293357852595
2016-02-04,0.017400192583645113
2016-02-05,-0.004515086039609373
2016-02-08,-0.009895283053084292
2016-02-09,-0.00791206774534614
2016-02-10,-0.0030783448969468052
2016-02-11,-0.005333296496370488
2016-02-12,0.012557781215865704
2016-02-16,0.020067193708558806
2016-02-17,0.009425965865574648
2016-02-18,0.010285957458293415
2016-02-19,0.0012053921145844804
2016-02-22,0.014049235754008293
2016-02-23,-0.012799007001753626
2016-02-24,0.00187119015138415
2016-02-25,0.0004004415866156741
2016-02-26,0.009734217574435267
2016-02-29,-0.007395798626030681
2016-03-01,0.02182032488311214
2016-03-02,0.002734478969325993
2016-03-03,0.009998596919227554
2016-03-04,0.004885707834715758
2016-03-07,0.0033260963453851655
2016-03-08,-0.014664332024828974
2016-03-09,0.001423390075739439
2016-03-10,-0.0023258428389213437
2016-03-11,0.0120469290535834
2016-03-14,-0.0021762201410604476
2016-03-15,0.0021809664040759458
2016-03-16,0.015230570413924172
2016-03-17,0.019541403402644653
2016-03-18,0.007913768705409163
2016-03-21,0.011654800245382013
2016-03-22,0.005578620129900624
2016-03-23,-0.012662562125578813
2016-03-24,0.003664123996862223
2016-03-28,0.0023125513709969514
2016-03-29,0.015419707981582764
2016-03-30,-0.002630798587930805
2016-03-31,-0.0063541710680493635
2016-04-01,0.013634167218693927
2016-04-04,-0.0239253508833861
2016-04-05,-0.01170707100673285
2016-04-06,0.0017270411559147103
2016-04-07,-0.004557830411732744
2016-04-08,0.007301197978113461
2016-04-11,0.002088586788764557
2016-04-12,0.00845907180679295
2016-04-13,0.019815018584874444
2016-04-14,-0.0016758490832065043
2016-04-15,0.0007193973607590998
2016-04-18,0.009344827211313023
2016-04-19,-0.0015429330991565404
2016-04-20,-0.005943732086087894
2016-04-21,-0.003946593421736866
2016-04-22,0.002281047641435663
2016-04-25,-0.00970284753803563
2016-04-26,0.017660645608392755
2016-04-27,-0.0039226696378064085
2016-04-28,-0.01694500028758439
2016-04-29,-0.005826303331917249
2016-05-02,0.006959491157898512
2016-05-03,-0.01164061512193082
2016-05-04,-0.008833259968782481
2016-05-05,0.006560030756038726
2016-05-06,0.010821421593068203
2016-05-09,-0.008515819646469303
2016-05-10,0.009447700298021777
2016-05-11,-0.005591215641417957
2016-05-12,0.006356433929849414
2016-05-13,-0.013482338953296868
2016-05-16,0.013543060119807215
2016-05-17,-0.006680632229625338
2016-05-18,-0.0013455733181982898
2016-05-19,-0.0023266841516567105
2016-05-20,0.00675096156331767
2016-05-23,0.0029262509605429976
2016-05-24,0.01689754950615363
2016-05-25,0.003108409305414117
2016-05-26,-0.005005567636736652
2016-05-27,0.000598632619735584
2016-05-31,-0.00239391772731945
2016-06-01,0.00707931202420875
2016-06-02,0.008578669629926372
2016-06-03,-0.0024802482270938064
2016-06-06,0.01646079019417246
2016-06-07,0.003611771202224112
2016-06-08,0.009287538305915
2016-06-09,-0.0013805720038707614
2016-06-10,-0.010135890350551513
2016-06-13,-0.0044217201524425764
2016-06-14,-0.00490883843068457
2016-06-15,0.001644652992396578
2016-06-16,-0.0003522628698170438
2016-06-17,0.002815279918198854
2016-06-20,0.012633093513652716
2016-06-21,-0.013168429392914627
2016-06-22,0.001990013056642148
2016-06-23,0.010630695810359914
2016-06-24,-0.05791233629358994
2016-06-27,-0.027116706620333608
2016-06-28,0.007819788132372274
2016-06-29,0.0077584707012685605
2016-06-30,0.019496040705582196
2016-07-01,0.0009741536453649058
2016-07-05,-0.018008887194304157
2016-07-06,0.009541355101569726
2016-07-07,0.006382645140314391
2016-07-08,0.022685674541738532
2016-07-11,0.009063867316760899
2016-07-12,0.010518718516797643
2016-07-13,-0.0015266839257614961
2016-07-14,0.002940203723355461
2016-07-15,-0.0007035242304403999
2016-07-18,-0.009035184066185087
2016-07-19,0.031853209438088115
2016-07-20,0.013082421545542289
2016-07-21,-0.01268707196176222
2016-07-22,0.001491358504916107
2016-07-25,-0.005155128112826701
2016-07-26,0.016006343268010426
2016-07-27,0.0056671312764604576
2016-07-28,0.0034936715283742092
2016-07-29,0.008423269583891058
2016-08-01,0.0023392252712302053
2016-08-02,-0.003334276364820199
2016-08-03,0.003345430956187556
2016-08-04,0.0033329499307128696
2016-08-05,0.008859569668601575
2016-08-08,0.004939433878782484
2016-08-09,0.003604658700732122
2016-08-10,0.0023943198591935833
2016-08-11,0.006623161585662896
2016-08-12,-0.0042066991525345765
2016-08-15,0.006824158424145299
2016-08-16,-0.0052716528664658036
2016-08-17,0.004434708813031651
2016-08-18,0.0002151280466373695
2016-08-19,0.010550022761214972
2016-08-22,-0.002876515493813958
2016-08-23,0.005769354106372804
2016-08-24,-0.007541765167247694
2016-08-25,0.005993688519675189
2016-08-26,0.002766152347405404
2016-08-29,0.008594211482996439
2016-08-30,-0.002314493174703003
2016-08-31,-0.014761273635251149
2016-09-01,0.00021390700320034206
2016-09-02,0.006098604089987081
2016-09-06,-0.005104550376250794
2016-09-07,0.0007484323800779347
2016-09-08,-0.0036317956357609926
2016-09-09,-0.027015061702483245
2016-09-12,0.009144621398694097
2016-09-13,-0.011682628444301124
2016-09-14,-0.0007734848890198487
2016-09-15,0.009618773946179493
2016-09-16,-0.012264820166113743
2016-09-19,0.008536818937155077
2016-09-20,0.0
2016-09-21,0.011212496010400752
2016-09-22,0.021089482520552538
2016-09-23,-0.018631025000506063
2016-09-26,-0.004447993745205325
2016-09-27,0.003704638733610155
2016-09-28,0.008576888115620296
2016-09-29,-0.00010739165765083492
2016-09-30,0.007320399602296135
2016-10-03,-0.011114821134545427
2016-10-04,-0.009618285718498543
2016-10-05,0.01036648668053286
2016-10-06,0.0015121086110068127
2016-10-07,-0.025127069400849633
2016-10-10,-0.0037605945942631447
2016-10-11,-0.029535923705838685
2016-10-12,0.00011434482124794698
2016-10-13,-0.007120760762670764
2016-10-14,-0.00046286666659456355
2016-10-17,0.006596766434362689
2016-10-18,-0.0021846090867082557
2016-10-19,0.005300205864117835
2016-10-20,-0.005386844432987314
2016-10-21,-0.005300718586224495
2016-10-24,0.006487530912450135
2016-10-25,-0.009553402834549973
2016-10-26,0.0017431028296426287
2016-10-27,-0.002204081729179408
2016-10-28,0.002325283752561136
2016-10-31,0.0026677840810229725
2016-11-01,-0.01318816641820697
2016-11-02,-0.003868762787544555
2016-11-03,0.002589358768087857
2016-11-04,-0.0010565790767231853
2016-11-07,0.02878966948702466
2016-11-08,0.004226193981537341
2016-11-09,0.03025463184807098
2016-11-10,0.022190322903706594
2016-11-11,-0.000971768175908716
2016-11-14,0.0033512837971543252
2016-11-15,-0.001831668276034426
2016-11-16,-0.0033464027454108702
2016-11-17,-0.003249452467903091
2016-11-18,-0.0006516953631980904
2016-11-21,0.005980371186790734
2016-11-22,0.01059204903185762
2016-11-23,0.0002141192621578636
2016-11-25,0.0021382819867430403
2016-11-28,-0.0019205559942083728
2016-11-29,-0.0007483251219763121
2016-11-30,0.001497771063666553
2016-12-01,0.021685836117302904
2016-12-02,-0.00711005405943077
2016-12-05,0.0029488079005546286
2016-12-06,0.00031490967550396043
2016-12-07,-0.00493345827088687
2016-12-08,-0.005485203524615123
2016-12-09,-0.005833573204357068
2016-12-12,-0.002347175758797171
2016-12-13,0.0
2016-12-14,-0.015292400452245558
2016-12-15,-0.0028238008071059806
2016-12-16,-0.007296882469868926
2016-12-19,0.007350518338275824
2016-12-20,-0.002831519720083886
2016-12-21,-0.007208599073406763
2016-12-22,-0.0004400201760791367
2016-12-23,-0.0007704911427639516
2016-12-27,0.0034147794085246375
2016-12-28,-0.016026451771045558
2016-12-29,0.003123530692640264
2016-12-30,0.0015569967749204938
2017-01-03,0.01288054604740263
2017-01-04,0.004604048993152254
2017-01-05,-0.008948359448896825
2017-01-06,-0.0024221028057224148
2017-01-09,-0.011810193143669712
2017-01-10,0.014296677450794215
2017-01-11,0.01016903177711348
2017-01-12,-0.008972209382601903
2017-01-13,0.012696994909373593
2017-01-17,-0.013628226699367363
2017-01-18,0.0016580948081905689
2017-01-19,0.0014346927648025698
2017-01-20,0.004297632371860649
2017-01-23,-0.008668321949319102
2017-01-24,0.019811922912839286
2017-01-25,0.009008189070763173
2017-01-26,-0.0034421860111155667
2017-01-27,-0.0016188981354585685
2017-01-30,-0.005189148739191407
2017-01-31,-0.020213057195013873
2017-02-01,-0.007652972395932545
2017-02-02,-0.0014530388402020922
2017-02-03,0.01891623430249778
2017-02-06,-0.009996595819681486
2017-02-07,0.00011089384097862087
2017-02-08,-0.0011091910003618866
2017-02-09,0.0012216153256752182
2017-02-10,0.00876411411776501
2017-02-13,0.011327670087680985
2017-02-14,-0.005654779103634877
2017-02-15,0.010498698108500015
2017-02-16,-0.0019480252467588555
2017-02-17,0.0017349067608050106
2017-02-21,0.01342276776582807
2017-02-22,-0.0037385318157092673
2017-02-23,-0.008362855154379734
2017-02-24,-0.0006486794889284386
2017-02-27,0.0131991712386752
2017-02-28,-0.015589620256801773
2017-03-01,0.04284594842749745
2017-03-02,-0.015082167145253234
2017-03-03,-0.005280396215151528
2017-03-06,-0.002016837434673291
2017-03-07,-0.005000385295954146
2017-03-08,-0.011867764162522443
2017-03-09,-0.005951036960979983
2017-03-10,0.004027308287442022
2017-03-13,0.005745868436933366
2017-03-14,-0.010671453926877184
2017-03-15,0.017760104075283056
2017-03-16,-0.007387154609257762
2017-03-17,-0.0009704230425687799
2017-03-20,-0.006045890336624393
2017-03-21,-0.01325069072319296
2017-03-22,0.003082127090565212
2017-03-23,0.005376638634206454
2017-03-24,-0.001636913503211046
2017-03-27,-0.0014213606151186609
2017-03-28,0.00985334718918307
2017-03-29,-0.0016260939782322126
2017-03-30,0.008904557896809662
2017-03-31,0.006457560038522603
2017-04-03,-0.006843893475686702
2017-04-04,0.002368788808769118
2017-04-05,-0.009345862356969548
2017-04-06,0.013229134321258496
2017-04-07,-0.0011773961315368897
2017-04-10,0.0026788979978713545
2017-04-11,0.007800549575954108
2017-04-12,-0.02099439998593089
2017-04-13,-0.006607008163328931
2017-04-17,0.016790539926510917
2017-04-18,0.002895046970789572
2017-04-19,0.005025514806296094
2017-04-20,0.06553163999962552
2017-04-21,0.014276937405734769
2017-04-24,0.004921668619418895
2017-04-25,0.01351757954252708
2017-04-26,0.007151943844359909
2017-04-27,0.01132311724947721
2017-04-28,-0.005977435332170988
2017-05-01,-0.0027684407288496304
2017-05-02,0.0017231212365194093
2017-05-03,-0.0027711083131389813
2017-05-04,-0.0037370801004782406
2017-05-05,0.01356151266406691
2017-05-08,-0.003795824015416449
2017-05-09,-0.007334742395325278
2017-05-10,0.0033583721176673187
2017-05-11,0.0006719674645703222
2017-05-12,-0.007193303180478172
2017-05-15,0.006569040049646313
2017-05-16,0.017180612925293826
2017-05-17,-0.008398031243244564
2017-05-18,0.004567282810946649
2017-05-19,0.010703909100958642
2017-05-22,0.001405967034415534
2017-05-23,0.016845943899464366
2017-05-24,-0.002392748507549225
2017-05-25,-0.0048899396009958185
2017-05-26,-0.0012979719179010418
2017-05-30,0.0017637723875687517
2017-05-31,0.005189482288738834
2017-06-01,0.0038721734226223603
2017-06-02,0.01111204380234665
2017-06-05,-0.0025429759021555753
2017-06-06,-0.002367640081852307
2017-06-07,0.0003651167854206161
2017-06-08,0.006387057795033346
2017-06-09,0.006255167376163495
2017-06-12,0.0003606406229488268
2017-06-13,0.007025134356083873
2017-06-14,0.0015204445148988555
2017-06-15,0.009287280162595168
2017-06-16,0.0015928006514747128
2017-06-19,0.014310919266931954
2017-06-20,-0.018986252749798926
2017-06-21,-0.01367180174888094
2017-06-22,0.003960233574772154
2017-06-23,0.010399898941004793
2017-06-26,-0.0009757969145304246
2017-06-27,-0.009858794390000813
2017-06-28,0.009777241249681934
2017-06-29,-0.008883175726146164
2017-06-30,0.012906722356090805
2017-07-03,0.0044243310751059806
2017-07-05,-0.0002643083841471494
2017-07-06,-0.0071380644509321245
2017-07-07,0.012958536067330328
2017-07-10,-0.0016645638587796663
2017-07-11,-0.001755849581873803
2017-07-12,0.007850649067105309
2017-07-13,-0.009364667171813834
2017-07-14,0.006626071373650566
2017-07-17,0.002194274792070683
2017-07-18,-0.007181230628592328
2017-07-19,0.009261742110486582
2017-07-20,-0.0011362039549270841
2017-07-21,-0.002799838361969953
2017-07-24,-0.0007898106607773236
2017-07-25,-0.006498024798254565
2017-07-26,0.03447086002651867
2017-07-27,-0.012816357922183719
2017-07-28,0.009261067733196793
2017-07-31,-0.000600461730637214
2017-08-01,-0.008151598529697712
2017-08-02,-0.0011249940194700825
2017-08-03,0.002165388291456516
2017-08-04,0.0044077108573057355
2017-08-07,0.007399811931209532
2017-08-08,-0.0011958154642385255
2017-08-09,-0.010090785372713018
2017-08-10,-0.023496742148113037
2017-08-11,0.0007077554427241672
2017-08-14,0.014409305836654562
2017-08-15,0.003747377136304575
2017-08-16,0.009637133315319346
2017-08-17,-0.023217855013873745
2017-08-18,-0.005546503884572673
2017-08-21,0.003983917010955018
2017-08-22,0.010757483760984732
2017-08-23,-0.006630084597257557
2017-08-24,-0.001668473287524952
2017-08-25,0.007213226308506293
2017-08-28,0.0045415664796557564
2017-08-29,0.0015646163460172335
2017-08-30,0.00625000182394464
2017-08-31,0.01432060765843235
2017-09-01,0.00170088997397011
2017-09-05,-0.004584926139238332
2017-09-06,0.0
2017-09-07,0.007335361203973267
2017-09-08,0.02074525025687457
2017-09-11,0.0012440820000911845
2017-09-12,0.008202242887831224
2017-09-13,-0.012162037281968296
2017-09-14,0.005074443891555536
2017-09-15,0.0063730463006885785
2017-09-18,0.01570854124842569
2017-09-19,-0.0012145694434009258
2017-09-20,-0.0021077592782733356
2017-09-21,0.0004873230790871652
2017-09-22,-0.0002435087315079132
2017-09-25,0.003736120785719832
2017-09-26,-0.003803146627761045
2017-09-27,-0.0009748974821566225
2017-09-28,-0.005528853348917728
2017-09-29,-0.006867682189214408
2017-10-02,0.011031466661352685
2017-10-03,0.0030940325139634517
2017-10-04,0.009254217498024353
2017-10-05,-0.0046649563809543215
2017-10-06,0.0010503372693078106
2017-10-09,-0.006054083818187617
2017-10-10,-0.0005687343285774027
2017-10-11,0.0013815979000313394
2017-10-12,0.010549195602692185
2017-10-13,0.0028997121682692306
2017-10-16,0.004336588444095568
2017-10-17,-0.006876754006470254
2017-10-18,0.002656898280582798
2017-10-19,0.0008835999845768772
2017-10-20,0.009066065130878709
2017-10-23,-0.008189675160719334
2017-10-24,0.017155812103285317
2017-10-25,0.001260993321682058
2017-10-26,0.01708122335851381
2017-10-27,-0.0061912716073531104
2017-10-30,-0.003504412704323223
2017-10-31,0.001953553481760073
2017-11-01,-0.001404056600696757
2017-11-02,0.003515076868621181
2017-11-03,-0.00521485012955758
2017-11-06,0.0004694398278126677
2017-11-07,-0.0030499926569760305
2017-11-08,0.004314184596695858
2017-11-09,-0.005779766836616074
2017-11-10,0.005735026578052249
2017-11-13,-0.0004686043282178254
2017-11-14,-0.0025007003873315226
2017-11-15,-0.009323437283349945
2017-11-16,0.013127768321135047
2017-11-17,0.0
2017-11-20,0.007337706736235683
2017-11-21,0.00829106223179732
2017-11-22,0.0014604052246147692
2017-11-24,0.002916165264541304
2017-11-27,0.0010713067216929772
2017-11-28,0.013528867521552357
2017-11-29,-0.0007544314791937401
2017-11-30,0.023170210179701334
2017-12-01,-0.011654712251865318
2017-12-04,-0.002985294917793979
2017-12-05,-0.005539087500821771
2017-12-06,-0.0064735791178220925
2017-12-07,0.002348670011799836
2017-12-08,0.0025699206665097396
2017-12-11,-0.002488215958318496
2017-12-12,-0.007406823324134004
2017-12-13,-0.006928922963778672
2017-12-14,-0.00904772873519355
2017-12-15,0.015165466295538055
2017-12-18,0.005640309836694168
2017-12-19,0.0014400060260120195
2017-12-20,0.002800146577703666
2017-12-21,0.003547644944332351
2017-12-22,-0.006768719900493991
2017-12-26,-0.0003784757509348591
2017-12-27,0.0015146666165650746
2017-12-28,0.0021176304315655425
2017-12-29,-0.0039994566117236285
2018-01-02,-0.002197647431441574
2018-01-03,0.009036754308199058
2018-01-04,0.016030786476306513
2018-01-05,-0.0019257319475975976
2018-01-08,0.0017067376552113434
2018-01-09,0.005853107817469505
2018-01-10,-0.00603996153060582
2018-01-11,0.016125240155950404
2018-01-12,0.0005124446119795234
2018-01-16,0.00014598870975857103
2018-01-17,-0.002265792710778869
2018-01-18,0.0013186487614789133
2018-01-19,0.012070146635626111
2018-01-22,-0.004625800456104834
2018-01-23,-0.0001452166820409273
2018-01-24,0.0037038363286221454
2018-01-25,0.01895817591290938
2018-01-26,0.011432453526727393
2018-01-29,-0.012426817207420227
2018-01-30,0.02694419488414379
2018-01-31,-0.006714820750478467
2018-02-01,0.007457739341165004
2018-02-02,-0.016741782340642053
2018-02-05,-0.04756236192311103
2018-02-06,0.001108044629956062
2018-02-07,0.008486038051385814
2018-02-08,-0.028901631251975424
2018-02-09,-0.013713013018817999
2018-02-12,0.013216042960391139
2018-02-13,0.0027898172583689096
2018-02-14,0.015338284278893166
2018-02-15,0.014218233550778558
2018-02-16,0.00284732307699076
2018-02-20,-0.0037858951676233987
2018-02-21,0.0020460476455916865
2018-02-22,0.007366541882681821
2018-02-23,0.01534915270152859
2018-02-26,0.011123630134292517
2018-02-27,-0.01593830216019998
2018-02-28,-0.01963570168739004
2018-03-01,-0.006286405937326767
2018-03-02,0.011107628945882908
2018-03-05,0.010549799467475918
2018-03-06,0.015334488562997795
2018-03-07,0.007232474983562609
2018-03-08,0.005491064915261523
2018-03-09,0.03234590671923554
2018-03-12,-0.005086050833984279
2018-03-13,-0.0027270348201651196
2018-03-14,0.004033078486519903
2018-03-15,6.804218069045298e-05
2018-03-16,0.00558192358313514
2018-03-19,-0.003114051587829181
2018-03-20,0.021119189830846263
2018-03-21,-0.0047883271521157456
2018-03-22,-0.03301023398001224
2018-03-23,-0.01333667196720989
2018-03-26,0.017649214071330688
2018-03-27,-0.026083871769969735
2018-03-28,-0.00699593658598574
2018-03-29,0.014161575700094797
2018-04-02,-0.021823051923491654
2018-04-03,0.012912194451992987
2018-04-04,0.010340401843180969
2018-04-05,-0.00021017906342379877
2018-04-06,-0.027063196459718664
2018-04-09,0.00338673538376999
2018-04-10,0.015440730490257293
2018-04-11,-0.0023336831139195713
2018-04-12,0.008081426120639446
2018-04-13,-0.0018282678775037864
2018-04-16,0.0038748316455299303
2018-04-17,0.014246713206000239
2018-04-18,0.0076807036632009495
2018-04-19,-0.0030901114368209193
2018-04-20,-0.0037196277885551687
2018-04-23,-0.013412112696920997
2018-04-24,-0.030343791161697165
2018-04-25,-0.0038304607997717843
2018-04-26,-0.0049333181766511025
2018-04-27,-0.004884541847704482
2018-04-30,-0.020734186163539392
