Date,CSCO
2015-01-05,-0.01992036218005322
2015-01-06,-0.00036930325566741917
2015-01-07,0.0092420470611283
2015-01-08,0.007692219860761185
2015-01-09,0.01017825778716519
2015-01-12,0.009355834941942254
2015-01-13,0.0017826633097208777
2015-01-14,-0.00640537820131426
2015-01-15,-0.01826698867224741
2015-01-16,0.009850514277607747
2015-01-20,0.014089475047426525
2015-01-21,-0.008193712902147543
2015-01-22,0.02370677508040231
2015-01-23,-0.010175341321484677
2015-01-26,-0.008507671634383485
2015-01-27,-0.03825503298656974
2015-01-28,-0.0033455598612950332
2015-01-29,0.015292569766363728
2015-01-30,-0.031227117913740887
2015-02-02,0.017444075406602533
2015-02-03,0.0108087894815454
2015-02-04,-0.015855229264520987
2015-02-05,0.02135604956434145
2015-02-06,-0.0007336719471795483
2015-02-09,-0.004405263701474649
2015-02-10,0.01364314352286966
2015-02-11,-0.020371321708557266
2015-02-12,0.09394754101319536
2015-02-13,-0.0010181004705732688
2015-02-17,-0.00407789862601271
2015-02-18,0.006141488384870275
2015-02-19,-0.006104000735253412
2015-02-20,0.010235453463593336
2015-02-23,0.0006754440792788863
2015-02-24,0.0
2015-02-25,-0.004724738828794317
2015-02-26,0.014241772605683378
2015-02-27,-0.013373211501431781
2015-03-02,0.023043186202071242
2015-03-03,-0.021530325323085298
2015-03-04,-0.007108922518244243
2015-03-05,-0.0010229731230428918
2015-03-06,-0.012628145710261274
2015-03-09,0.01486370779838797
2015-03-10,-0.023842015236784864
2015-03-11,-0.013956660798392528
2015-03-12,-0.0007077103126974515
2015-03-13,-0.010623266362085548
2015-03-16,0.012884968463354074
2015-03-17,-0.00530102424861556
2015-03-18,0.0
2015-03-19,0.003908134900190818
2015-03-20,0.006369299337812828
2015-03-23,-0.0010550790459388226
2015-03-24,-0.014431419908339294
2015-03-25,-0.019285804721639432
2015-03-26,-0.013473836307429488
2015-03-27,0.0014763567416162804
2015-03-30,0.019166875849674136
2015-03-31,0.0032799399252505523
2015-04-01,-0.010170654255748146
2015-04-02,-0.0044033923370525585
2015-04-06,0.0033169335516534115
2015-04-07,0.006245761718556286
2015-04-08,0.005841083142999803
2015-04-09,0.002903914560947296
2015-04-10,0.014839410271992648
2015-04-13,-0.00214008556976486
2015-04-14,-0.006075924318538539
2015-04-15,0.01582168939647599
2015-04-16,0.012389738096020286
2015-04-17,-0.02377636992532617
2015-04-20,0.020057355556185597
2015-04-21,0.007373659177791758
2015-04-22,-0.0024402000223872067
2015-04-23,0.0020964416276527675
2015-04-24,0.004881463428055621
2015-04-27,0.0024288297663317415
2015-04-28,0.0148842188804581
2015-04-29,-0.009208620176919258
2015-04-30,-0.00757343858405346
2015-05-01,0.010406037041879923
2015-05-04,0.0013734282094648442
2015-05-05,-0.009599373480705053
2015-05-06,0.00276913167722026
2015-05-07,-0.005522788538553258
2015-05-08,0.014578125922751761
2015-05-11,-0.0006840509665055894
2015-05-12,0.0006845192125346511
2015-05-13,0.0041052923678854825
2015-05-14,-0.010221135637473733
2015-05-15,0.017211564632234833
2015-05-18,0.007106661311718998
2015-05-19,-0.0006720446683751158
2015-05-20,-0.004034979696843188
2015-05-21,-0.006414556383087633
2015-05-22,-0.005776299152880693
2015-05-26,-0.010594827563807918
2015-05-27,0.012435264127791834
2015-05-28,0.0013644569649109428
2015-05-29,-0.001362597758908568
2015-06-01,-0.004435401929398508
2015-06-02,-0.0034271032604198393
2015-06-03,0.0003438347782838136
2015-06-04,-0.016500379268824528
2015-06-05,-0.0010488161325258316
2015-06-08,-0.010496329463058895
2015-06-09,-0.0014146157056457165
2015-06-10,0.014872092982237017
2015-06-11,0.006978661265681252
2015-06-12,-0.011087948452026541
2015-06-15,-0.0021022259013777633
2015-06-16,0.008075539849792923
2015-06-17,0.007662855890571141
2015-06-18,0.009678741502624488
2015-06-19,-0.006162467902223745
2015-06-22,-0.003100113930022297
2015-06-23,-0.005183195965988263
2015-06-24,-0.009725351229662338
2015-06-25,-0.0038583503584421752
2015-06-26,-0.004225177635248212
2015-06-29,-0.026167146023010956
2015-06-30,-0.002905158414854836
2015-07-01,0.003669834078438239
2015-07-02,-0.0007311880078698652
2015-07-06,-0.004024905045919014
2015-07-07,0.0051434293874697
2015-07-08,-0.013523410093151278
2015-07-09,-0.002964148188131621
2015-07-10,0.013749458859706465
2015-07-13,0.018695378395881646
2015-07-14,0.008635797824841251
2015-07-15,0.002854540925296023
2015-07-16,0.007470221656896037
2015-07-17,-0.004943373919529703
2015-07-20,-0.0053230813089130136
2015-07-21,-0.006778281728970437
2015-07-22,-0.011135105939607759
2015-07-23,0.01743575709404621
2015-07-24,0.013923542974244363
2015-07-27,-0.006690429169637246
2015-07-28,0.0
2015-07-29,0.006735492505165697
2015-07-30,-0.0035213219013654484
2015-07-31,0.004240316272970945
2015-08-03,-0.0021108855695889384
2015-08-04,-0.01163653942913967
2015-08-05,0.00856241621352516
2015-08-06,-0.002122545947161214
2015-08-07,-0.0021269685110169023
2015-08-10,0.015630830925412287
2015-08-11,-0.01993726473365176
2015-08-12,-0.0042826896408806325
2015-08-13,0.028674035318017932
2015-08-14,0.01149823503615055
2015-08-17,-0.006889628474454512
2015-08-18,-0.020117809888934413
2015-08-19,-0.015929215438137967
2015-08-20,-0.0273380982580671
2015-08-21,-0.02108002526104813
2015-08-24,-0.0483563011037601
2015-08-25,-0.02262827991755645
2015-08-26,0.0430547546838973
2015-08-27,0.019080645707034494
2015-08-28,-0.006495882627368554
2015-08-31,-0.0046152211343808425
2015-09-01,-0.029366467299538956
2015-09-02,0.021098833224487246
2015-09-03,0.009746572086467564
2015-09-04,-0.014671846162778057
2015-09-08,0.03056414748086511
2015-09-09,-0.013688025623626254
2015-09-10,0.012335922363981622
2015-09-11,-0.009139349897820948
2015-09-14,-0.012298297374940148
2015-09-15,0.010895164648773603
2015-09-16,0.0034643055662506583
2015-09-17,-0.007288085545842482
2015-09-18,-0.013137542811459513
2015-09-21,0.0
2015-09-22,-0.015661862589939513
2015-09-23,0.00556918641531623
2015-09-24,0.0051421437206942144
2015-09-25,0.02439984536181683
2015-09-28,-0.014214087518865659
2015-09-29,-0.0007797501393026485
2015-09-30,0.0237910453061545
2015-10-01,-0.011904914103313846
2015-10-02,0.0011659886380048778
2015-10-05,0.042313712937819714
2015-10-06,0.014152637218441955
2015-10-07,0.01138455469949573
2015-10-08,0.013435119081922853
2015-10-09,0.0
2015-10-12,0.0017911554038827493
2015-10-13,-0.003933939427615107
2015-10-14,-0.0010774163542851545
2015-10-15,0.01186204363108101
2015-10-16,0.0035525947390684376
2015-10-19,0.0
2015-10-20,0.008849452425800264
2015-10-21,-0.0077191639114825294
2015-10-22,0.02581350658841286
2015-10-23,0.01171981577872594
2015-10-26,-0.013628581904704173
2015-10-27,0.003454154760360595
2015-10-28,0.01067112700586681
2015-10-29,-0.007493146276724594
2015-10-30,-0.00995189620150383
2015-11-02,-0.0027725981959997315
2015-11-03,-0.005561779862846006
2015-11-04,-0.004893538697788302
2015-11-05,-0.001404938832721414
2015-11-06,0.0007035938933388497
2015-11-09,-0.009490161010713982
2015-11-10,-0.007097440717825032
2015-11-11,-0.0057184473353404375
2015-11-12,0.0003597425957311273
2015-11-13,-0.05821097705003653
2015-11-16,0.02212932322653871
2015-11-17,0.0007463765623887397
2015-11-18,0.011563096238393689
2015-11-19,0.00921836982360591
2015-11-20,0.007306919273694534
2015-11-23,-0.00507775957034029
2015-11-24,-0.005833107218379596
2015-11-25,-0.00110014249329482
2015-11-27,0.002936849632616756
2015-11-30,-0.002562017844574216
2015-12-01,0.011742801090816268
2015-12-02,-0.004715035713556914
2015-12-03,-0.01785701018002317
2015-12-04,0.019666049943027897
2015-12-07,0.0003635360307312485
2015-12-08,-0.012367843625349817
2015-12-09,-0.015469687412431377
2015-12-10,0.0014962969113412328
2015-12-11,-0.02278679750291812
2015-12-14,0.012614954828983338
2015-12-15,0.013589946703092215
2015-12-16,0.014525087686854787
2015-12-17,-0.019089569982079002
2015-12-18,-0.016841235601515736
2015-12-21,0.014084627418812223
2015-12-22,0.009384272346655065
2015-12-23,0.018966045425299782
2015-12-24,-0.0007298544077498637
2015-12-28,-0.002556780345648879
2015-12-29,0.016843674316507906
2015-12-30,-0.008642583152766448
2015-12-31,-0.013439440726681795
2016-01-04,-0.020037169602870164
2016-01-05,-0.004543834398170299
2016-01-06,-0.010650610230172997
2016-01-07,-0.023067486716201735
2016-01-08,-0.02479388149184747
2016-01-11,0.01977443750435315
2016-01-12,0.0031653384695939923
2016-01-13,-0.029585504135362095
2016-01-14,0.00243866208462884
2016-01-15,-0.04217323002756823
2016-01-19,0.00973731105805764
2016-01-20,-0.039832013652272846
2016-01-21,0.0
2016-01-22,0.020523930645042654
2016-01-25,-0.008558462408992495
2016-01-26,0.023738001026959887
2016-01-27,-0.012225828144235118
2016-01-28,-0.013657751052149503
2016-01-29,0.029424774838664014
2016-02-01,-0.013030952656716943
2016-02-02,-0.0276832213488567
2016-02-03,0.011826863423618938
2016-02-04,0.01904744590159324
2016-02-05,-0.02761265932587431
2016-02-08,0.0017473403374619334
2016-02-09,-0.012211052352561258
2016-02-10,-0.006180889665975298
2016-02-11,0.09640133168986176
2016-02-12,0.017423077102659557
2016-02-16,0.02907210472651789
2016-02-17,0.023993717002494863
2016-02-18,-0.0011336671363988415
2016-02-19,0.004539912073538543
2016-02-22,0.0030137012197744006
2016-02-23,-0.01915151778574331
2016-02-24,0.0076572046046363695
2016-02-25,0.010638371360040644
2016-02-26,-0.007142998796439648
2016-02-29,-0.008708741204089931
2016-03-01,0.024827798699075698
2016-03-02,0.002609348739425643
2016-03-03,-0.001115409095348685
2016-03-04,-0.0026049874063049927
2016-03-07,0.01268649764012908
2016-03-08,-0.003316164997560489
2016-03-09,0.02070245296874318
2016-03-10,-0.008330422597966236
2016-03-11,0.01753096770066298
2016-03-14,-0.005742884058358655
2016-03-15,-0.0014439213720608413
2016-03-16,0.007953467737485731
2016-03-17,0.011119223473897932
2016-03-18,0.004966107761150029
2016-03-21,-0.004941567404908365
2016-03-22,0.0031924654037545075
2016-03-23,-0.015912163863042728
2016-03-24,0.004671122689823282
2016-03-28,-0.002145879115293292
2016-03-29,0.007168496284409187
2016-03-30,0.012811217509013373
2016-03-31,0.00035145320863017027
2016-04-01,0.007727635087676266
2016-04-04,-0.010200581505622086
2016-04-05,-0.01990046162138215
2016-04-06,0.015228490380686521
2016-04-07,-0.014285829511661907
2016-04-08,0.0032609491138213542
2016-04-11,-0.002528304473510712
2016-04-12,0.000724334962842077
2016-04-13,0.02134589676737364
2016-04-14,0.0007085034253919709
2016-04-15,-0.012389492613678166
2016-04-18,0.01039435784753362
2016-04-19,0.004966111100859205
2016-04-20,0.003883104161635842
2016-04-21,-0.007032539301846219
2016-04-22,-0.0031869569382065865
2016-04-25,0.002841977761233405
2016-04-26,0.007793088235373391
2016-04-27,0.0066784669923127815
2016-04-28,-0.023743112415253287
2016-04-29,-0.016809705461454882
2016-05-02,-0.004365084163655997
2016-05-03,-0.018633591048207054
2016-05-04,-0.01563651101514696
2016-05-05,-0.008699492814309484
2016-05-06,0.012209533446918552
2016-05-09,-0.0007540944343545908
2016-05-10,0.01961512543265842
2016-05-11,-0.01220855129009124
2016-05-12,-0.0011236547719687406
2016-05-13,-0.005249050151035828
2016-05-16,0.01658462557929652
2016-05-17,-0.011864909912813082
2016-05-18,0.00262678020847229
2016-05-19,0.031811246521538106
2016-05-20,0.014508736683097823
2016-05-23,-0.0010729062768374265
2016-05-24,0.01896940504090061
2016-05-25,0.015806231257970538
2016-05-26,-0.00069151153576541
2016-05-27,0.0006919900548709723
2016-05-31,0.004494956598679378
2016-06-01,-0.005163259507052764
2016-06-02,0.00622843732296352
2016-06-03,0.001719135899695523
2016-06-06,-0.0010298332823439615
2016-06-07,-0.0010308949322558325
2016-06-08,0.002408020192941951
2016-06-09,0.0
2016-06-10,-0.0037750784388342895
2016-06-13,-0.006544861989634887
2016-06-14,0.004160842991066227
2016-06-15,-0.010704546422380834
2016-06-16,0.007679289107316967
2016-06-17,0.0027711001162864513
2016-06-20,-0.005181618738921201
2016-06-21,-0.001041281002956751
2016-06-22,-0.0017381887485816705
2016-06-23,0.01740914901867896
2016-06-24,-0.050307629366340034
2016-06-27,-0.015856230889999656
2016-06-28,0.017576537064282416
2016-06-29,0.01691216500147097
2016-06-30,0.015216116043211825
2016-07-01,0.003833847390478873
2016-07-05,-0.007358133172950088
2016-07-06,0.013766500907911094
2016-07-07,0.0006963449289838497
2016-07-08,0.018093069596449185
2016-07-11,0.005810428382123645
2016-07-12,0.006115737871998261
2016-07-13,0.004728243012072975
2016-07-14,0.0003361603940674751
2016-07-15,0.00201603107623316
2016-07-18,0.0030181731278278168
2016-07-19,0.0003346984422523125
2016-07-20,0.023729668262697068
2016-07-21,-0.0016325123893610183
2016-07-22,0.004251226098571204
2016-07-25,0.002605133706041096
2016-07-26,0.002922925391857678
2016-07-27,-0.003886147174408161
2016-07-28,-0.007802371212560333
2016-07-29,0.0003278441073668592
2016-08-01,0.006551109086723406
2016-08-02,-0.0035795937949888446
2016-08-03,0.0032655157577581306
2016-08-04,0.002604204184538883
2016-08-05,0.0077924014064418845
2016-08-08,-0.0009664882943523079
2016-08-09,-0.0022574291500290222
2016-08-10,-0.002908917660099153
2016-08-11,0.0032415782788823844
2016-08-12,-0.0025846072747298665
2016-08-15,0.010365952254205446
2016-08-16,-0.0022444012516661394
2016-08-17,-0.012853653234988216
2016-08-18,-0.007812039553387273
2016-08-19,0.0013118592455303446
2016-08-22,0.0036043901283906443
2016-08-23,0.01142668365103483
2016-08-24,0.0025824291246381303
2016-08-25,0.007405106912774295
2016-08-26,0.0019172911906990553
2016-08-29,0.007336607969257614
2016-08-30,-0.0012667220771311882
2016-08-31,-0.003170423097805908
2016-09-01,0.004452869274498061
2016-09-02,0.007916455586134408
2016-09-06,0.0012568518929332306
2016-09-07,-0.0025104694949590334
2016-09-08,-0.010065885624226945
2016-09-09,-0.019701540337984547
2016-09-12,0.019124969494048738
2016-09-13,-0.012086485146238113
2016-09-14,-0.0019319747035426715
2016-09-15,0.010000447770347032
2016-09-16,-0.015011527961017901
2016-09-19,0.0058366183898039825
2016-09-20,0.002579017993542765
2016-09-21,0.008359802537566852
2016-09-22,0.009566585654114723
2016-09-23,-0.01010721742471199
2016-09-26,-0.0086156104661822
2016-09-27,0.013196301623322748
2016-09-28,0.0006351333464498232
2016-09-29,-0.003491774531951375
2016-09-30,0.010512750221463918
2016-10-03,0.001271516546878404
2016-10-04,-0.004762032951415307
2016-10-05,0.007655629908277284
2016-10-06,-0.003482103071829945
2016-10-07,-0.000317776190965513
2016-10-10,0.0
2016-10-11,-0.013663806220914787
2016-10-12,-0.022551379118310177
2016-10-13,-0.005603122794390014
2016-10-14,0.0003314915300194343
2016-10-17,0.0013252788027287021
2016-10-18,0.00727967505185112
2016-10-19,-0.0029563885374418453
2016-10-20,-0.006259999271921113
2016-10-21,-0.00033193214526328063
2016-10-24,0.010281980398581636
2016-10-25,-0.003939535168584363
2016-10-26,0.006921330551363569
2016-10-27,-0.005564445024981213
2016-10-28,0.00691229977079133
2016-10-31,0.0029420543700779955
2016-11-01,-0.006518729203458085
2016-11-02,-0.0029528353954031417
2016-11-03,-0.0023033967531355115
2016-11-04,-0.004287659905037322
2016-11-07,0.0248427573198724
2016-11-08,0.0019390477216127966
2016-11-09,0.011613057799231274
2016-11-10,-0.011479742881626565
2016-11-11,0.011613057799231274
2016-11-14,0.0003189126747906723
2016-11-15,0.010519650007533077
2016-11-16,-0.004100925697983038
2016-11-17,-0.04814690140610289
2016-11-18,0.004326183890826618
2016-11-21,-0.004307548643277093
2016-11-22,-0.005324795777146507
2016-11-23,-0.0060218274033740915
2016-11-25,0.01279011893406179
2016-11-28,-0.005649594355793264
2016-11-29,-0.003008185903354721
2016-11-30,-0.00033510273933945456
2016-12-01,-0.012407975810318495
2016-12-02,-0.006790904618650173
2016-12-05,0.009572680122773347
2016-12-06,-0.00677275866417093
2016-12-07,0.021138710799864846
2016-12-08,0.0
2016-12-09,0.003672609393845727
2016-12-12,0.0036596685016865305
2016-12-13,0.013920908270258936
2016-12-14,-0.0042496522081632015
2016-12-15,0.005580967215901289
2016-12-16,-0.0013058902588061194
2016-12-19,0.005230228289884842
2016-12-20,-0.006178489461237668
2016-12-21,-0.004581329368985032
2016-12-22,0.0013150692838184153
2016-12-23,0.0022980212420811164
2016-12-27,0.004913087641373215
2016-12-28,-0.008474534936239397
2016-12-29,0.0013150692838184153
2016-12-30,-0.007879152216354934
2017-01-03,0.0105890234018029
2017-01-04,-0.005944373436988726
2017-01-05,0.0023255884643320623
2017-01-06,0.001988490670748577
2017-01-09,-0.0016537461190094804
2017-01-10,0.006626679519580625
2017-01-11,-0.0075707948927657975
2017-01-12,-0.0036483544964084347
2017-01-13,0.0009987539653200095
2017-01-17,-0.002660385007898669
2017-01-18,0.0013335346319511832
2017-01-19,-0.0016650071491552954
2017-01-20,0.004002929097238983
2017-01-23,0.0056477755460446755
2017-01-24,0.01090183520339183
2017-01-25,0.0032680649662966132
2017-01-26,0.0013028550366562808
2017-01-27,0.0078071197695286365
2017-01-30,-0.004841770239767396
2017-01-31,-0.0035679653117157706
2017-02-01,-0.007161321554655431
2017-02-02,0.022295235346387665
2017-02-03,0.004489913002086565
2017-02-06,-0.0006384927182064848
2017-02-07,0.004792268409376854
2017-02-08,-0.005723467506252189
2017-02-09,0.007355554279744103
2017-02-10,0.00031722578397985757
2017-02-13,0.014598509786305724
2017-02-14,0.010635160351545547
2017-02-15,0.015784406744066226
2017-02-16,0.023766150476282943
2017-02-17,0.004166827043412535
2017-02-21,0.011558428851658364
2017-02-22,-0.001171776255000756
2017-02-23,-0.0014665655975830694
2017-02-24,0.008225497924847058
2017-02-27,-0.0017481134396073461
2017-02-28,-0.0023353085956390185
2017-03-01,0.007606596420506095
2017-03-02,-0.00145166184335066
2017-03-03,-0.0029077601725946423
2017-03-06,-0.0029160956697453777
2017-03-07,0.0002921224857503901
2017-03-08,-0.005262815020009137
2017-03-09,0.0014695103318562719
2017-03-10,0.0055769905067266645
2017-03-13,-0.004670328480587793
2017-03-14,0.0005868022857733468
2017-03-15,0.0035167196377816623
2017-03-16,-0.00029184038548057956
2017-03-17,0.0
2017-03-20,0.0014605670378091684
2017-03-21,-0.011668649312724821
2017-03-22,0.006493454833714329
2017-03-23,-0.004105585542676815
2017-03-24,0.0035337991861870144
2017-03-27,-0.002640998427721475
2017-03-28,0.0008826881736154757
2017-03-29,-0.00823026093711976
2017-03-30,0.0
2017-03-31,0.001777723705999934
2017-04-03,-0.006508606432915065
2017-04-04,0.0036047905893699106
2017-04-05,-0.012271860349576613
2017-04-06,0.002424411707243168
2017-04-07,-0.0036276740126719442
2017-04-10,0.0015171333127161901
2017-04-11,-0.0027264506933724064
2017-04-12,-0.009113114453667026
2017-04-13,-0.006131259684718615
2017-04-17,0.0058603461855348815
2017-04-18,0.0018399800696389246
2017-04-19,-0.0006117000082690449
2017-04-20,0.005512874360614317
2017-04-21,-0.00030465799675716276
2017-04-24,0.014015700345070492
2017-04-25,0.004206656222459859
2017-04-26,-0.0005984858798703252
2017-04-27,0.010479151022450006
2017-04-28,0.009481417303880857
2017-05-01,-0.0029351228622196412
2017-05-02,0.007948492515710281
2017-05-03,0.0002921121974310825
2017-05-04,-0.0020441166744779027
2017-05-05,0.006143906832773549
2017-05-08,-0.002907455009188542
2017-05-09,-0.011373832870793743
2017-05-10,-0.004719514858401497
2017-05-11,-0.0032604882732860663
2017-05-12,-0.005352154380091401
2017-05-15,0.023318102821418885
