Date,RVTY
2015-10-08,0.007363448071066703
2015-10-09,0.00647494088106404
2015-10-12,0.00041494264085861765
2015-10-13,-0.012860254831946083
2015-10-14,-0.007575956247626192
2015-10-15,0.023112934270402397
2015-10-16,0.007046378391758035
2015-10-19,0.005968597307626444
2015-10-20,0.0018408699837821896
2015-10-21,-0.003471228779665547
2015-10-22,0.0038933594899208668
2015-10-23,0.027148301678396658
2015-10-26,-0.008942671496841026
2015-10-27,0.004010287866823781
2015-10-28,0.018374519962162328
2015-10-29,0.00313765296896662
2015-10-30,0.009579962524651764
2015-11-02,0.02459335192720813
2015-11-03,0.0003776676913649357
2015-11-04,0.005290327803651351
2015-11-05,-0.014659221997935123
2015-11-06,-0.009345482558133389
2015-11-09,-0.005583484752969214
2015-11-10,0.01026144033116938
2015-11-11,-0.01284050872930087
2015-11-12,-0.016113358426711022
2015-11-13,-0.0007890370699265015
2015-11-16,0.007306219443075301
2015-11-17,0.010978446786994
2015-11-18,0.01977876603381379
2015-11-19,0.0007607540323066875
2015-11-20,0.0007598769437067165
2015-11-23,0.003037946264133007
2015-11-24,-0.00548920052425228
2015-11-25,0.011800474111026915
2015-11-27,0.00790060249895852
2015-11-30,-0.007838672265271018
2015-12-01,0.009405574244964576
2015-12-02,-0.020499424895785268
2015-12-03,-0.031773263039057364
2015-12-04,0.02672443067963104
2015-12-07,-0.01607677777364802
2015-12-08,-0.014005276448444404
2015-12-09,-0.008679790650140906
2015-12-10,0.0025868612234150046
2015-12-11,-0.0019849630349599856
2015-12-14,0.014518627724940059
2015-12-15,0.007449748397107658
2015-12-16,0.02393463232211146
2015-12-17,-0.012922678272363153
2015-12-18,-0.02060076539986322
2015-12-21,0.01336739001041587
2015-12-22,0.02095039934501508
2015-12-23,0.008170264423432494
2015-12-24,0.0071614034892746314
2015-12-28,0.001871524179561268
2015-12-29,0.015315613120149507
2015-12-30,-0.00791031953114607
2015-12-31,-0.006674987378245456
2016-01-04,-0.021280845815102145
2016-01-05,0.011062308865577908
2016-01-06,-0.014336615606502123
2016-01-07,-0.04191389473535312
2016-01-08,-0.01478244583085142
2016-01-11,-0.031832698906941626
2016-01-12,0.016753836872173578
2016-01-13,-0.028671927189399038
2016-01-14,0.021448585649791463
2016-01-15,-0.01434508377017707
2016-01-19,0.007593185119460388
2016-01-20,0.008164364118543377
2016-01-21,-0.01328925345527765
2016-01-22,0.03388037484747386
2016-01-25,-0.01506172900665248
2016-01-26,0.011159392954852798
2016-01-27,-0.006540101212356486
2016-01-28,-0.0337377948273625
2016-01-29,0.02874119957780863
2016-02-01,-0.0018625264408318465
2016-02-02,-0.014513565303270859
2016-02-03,-0.015358719904326468
2016-02-04,-0.004700850972883197
2016-02-05,-0.07127552105240575
2016-02-08,-0.04183974061208351
2016-02-09,0.024607967842467104
2016-02-10,0.03578992416480298
2016-02-11,-0.013184829174140655
2016-02-12,0.023036338912877374
2016-02-16,0.028372268001195744
2016-02-17,0.0006566081867926954
2016-02-18,-0.0004379096813429406
2016-02-19,0.028240361508526712
2016-02-22,0.017457720907636087
2016-02-23,-0.012345739858082072
2016-02-24,0.003601695972481167
2016-02-25,0.0052777447678751255
2016-02-26,0.006929731518345861
2016-02-29,-0.014390205484543506
2016-03-01,0.014811619044739599
2016-03-02,0.025021158382566577
2016-03-03,-0.004475099682002992
2016-03-04,-0.002451906953628291
2016-03-07,0.001023763750191753
2016-03-08,-0.02537328718844878
2016-03-09,0.0033593449046667168
2016-03-10,-0.0031386360429102034
2016-03-11,0.022460115749446175
2016-03-14,-0.0039009735388998434
2016-03-15,-0.016899950776842365
2016-03-16,0.005240984558501083
2016-03-17,-0.009176381901484398
2016-03-18,0.029888914484545115
2016-03-21,-0.009810352388377686
2016-03-22,0.004747125817469389
2016-03-23,-0.0006156863330133433
2016-03-24,-0.00472825332683513
2016-03-28,-0.00247815852723432
2016-03-29,0.021325350018428946
2016-03-30,0.00020244490418952488
2016-03-31,0.0024322682781328098
2016-04-01,0.017791900740164568
2016-04-04,-0.003575732555729405
2016-04-05,-0.031498976507088994
2016-04-06,0.03478801847935453
2016-04-07,-0.02009177533651252
2016-04-08,0.015022697850627376
2016-04-11,-0.004000217318630428
2016-04-12,0.0020080234227883853
2016-04-13,0.017659959056233854
2016-04-14,-0.001380172196077889
2016-04-15,0.004739200383210962
2016-04-18,0.008844529827376935
2016-04-19,-0.011494297641893025
2016-04-20,0.012021966168466403
2016-04-21,0.0013631992837497275
2016-04-22,0.0033060436957947914
2016-04-25,-0.003488834627415005
2016-04-26,-0.008753347404122369
2016-04-27,0.009811733880170648
2016-04-28,-0.012048392849334788
2016-04-29,-0.008261014724852633
2016-05-02,0.024593124088454932
2016-05-03,-0.004838975263328438
2016-05-04,-0.02295282218955308
2016-05-05,0.010551583307202295
2016-05-06,0.06836079193588662
2016-05-09,-0.004979102961988335
2016-05-10,0.017605563969323335
2016-05-11,-0.007830673325965876
2016-05-12,0.0
2016-05-13,-0.0005505910579176598
2016-05-16,0.009182628828795059
2016-05-17,-0.009645527850241753
2016-05-18,-0.003490874829281232
2016-05-19,-0.004794341022253956
2016-05-20,-0.0003705776995462928
2016-05-23,-0.0009268603564547284
2016-05-24,0.020037113172630905
2016-05-25,0.010549190173045231
2016-05-26,-0.010619052813254926
2016-05-27,0.00036383627196601154
2016-05-31,-0.004364447319351483
2016-06-01,0.0012784723401120246
2016-06-02,0.0018240876969364272
2016-06-03,-0.006190563134964577
2016-06-06,0.0010990207496726079
2016-06-07,-0.005490506008994034
2016-06-08,0.011961916815345752
2016-06-09,-0.012729638014775224
2016-06-10,-0.01105187596534507
2016-06-13,-0.010988837684325792
2016-06-14,0.002824722370608157
2016-06-15,-0.006572797049238521
2016-06-16,-0.0032134757157865623
2016-06-17,-0.007206701414554928
2016-06-20,0.01528189636561783
2016-06-21,-0.004139171634641281
2016-06-22,0.005856667290506934
2016-06-23,0.018595191624351637
2016-06-24,-0.04351866536533344
2016-06-27,-0.02756881434222236
2016-06-28,0.008326992917645493
2016-06-29,0.014942885319363164
2016-06-30,0.015497779538584222
2016-07-01,0.004578274456717768
2016-07-05,-0.011583347284763845
2016-07-06,0.0076847219259907895
2016-07-07,0.002669294281641532
2016-07-08,0.02586045736414233
2016-07-11,0.0001849942354603673
2016-07-12,0.014640755119255333
2016-07-13,0.018105247571915672
2016-07-14,0.003951815878137754
2016-07-15,-0.009124996182332312
2016-07-18,-0.002708500377435419
2016-07-19,-0.002716068933256821
2016-07-20,0.01034875874956831
2016-07-21,-0.00826589483139395
2016-07-22,0.0025364375254000038
2016-07-25,-0.00975928649974922
2016-07-26,0.011863362079314266
2016-07-27,0.006673849409422283
2016-07-28,-0.003942112758061889
2016-07-29,0.02392517161646257
2016-08-01,-0.0040406993139745495
2016-08-02,-0.013759184777590527
2016-08-03,-0.002861666600960877
2016-08-04,-0.0005381330805988016
2016-08-05,-0.015613770049540121
2016-08-08,-0.004740226846524642
2016-08-09,0.002381437666589825
2016-08-10,-0.0032893597743245406
2016-08-11,0.0033002153700092407
2016-08-12,-0.005664925029069456
2016-08-15,0.0036751389042191107
2016-08-16,0.0018315577661189852
2016-08-17,0.003655273633870193
2016-08-18,0.0009109894113612516
2016-08-19,0.006186268924897487
2016-08-22,-0.003616558434455852
2016-08-23,0.015244906066507191
2016-08-24,-0.03307099421122006
2016-08-25,-0.00018500332369042471
2016-08-26,-0.00018496516284316478
2016-08-29,0.0062884584207916205
2016-08-30,-0.011946216159702927
2016-08-31,-0.00948696667217952
2016-09-01,0.00018770114184496478
2016-09-02,0.0037553765586819665
2016-09-06,0.0057989535007194615
2016-09-07,0.013204157348407186
2016-09-08,0.00679130678238149
2016-09-09,-0.03828633779557
2016-09-12,0.005308195362014212
2016-09-13,-0.019988756176996803
2016-09-14,-0.0005768971596064043
2016-09-15,0.023488549051561503
2016-09-16,0.0030096278485358674
2016-09-19,0.00937728834449425
2016-09-20,-0.009290171725454877
2016-09-21,0.01819206567978693
2016-09-22,0.024313819548668292
2016-09-23,-0.0014384464665518903
2016-09-26,-0.005402508682275875
2016-09-27,0.014484637686994706
2016-09-28,0.002320303476437413
2016-09-29,-0.018162251876076563
2016-09-30,0.017591387206838283
2016-10-03,-0.009267491980316622
2016-10-04,0.0032380212159865973
2016-10-05,0.011655040782147852
2016-10-06,0.0001774325749275274
2016-10-07,-0.012936612582573503
2016-10-10,-0.004308507344487511
2016-10-11,-0.029571146999947673
2016-10-12,-0.016185930298542983
2016-10-13,-0.015506976860426458
2016-10-14,0.0009605874499212241
2016-10-17,-0.005757018220665877
2016-10-18,0.013124685302779548
2016-10-19,0.006096577625869237
2016-10-20,0.0022721501133891042
2016-10-21,-0.00453436765246551
2016-10-24,0.007402253623803645
2016-10-25,-0.03617197499522673
2016-10-26,-0.01075066165619254
2016-10-27,0.005927646968206357
2016-10-28,-0.002160798589993518
2016-10-31,0.0017717895089433
2016-11-01,-0.007270543029582965
2016-11-02,-0.009896908142030925
2016-11-03,0.002998586651931534
2016-11-04,0.01793897900990915
2016-11-07,0.01566457937292376
2016-11-08,-0.022170295670778883
2016-11-09,0.0013799659714777146
2016-11-10,0.008269001598157244
2016-11-11,-0.006053350847276762
2016-11-14,-0.012377160368597817
2016-11-15,0.012929957647855206
2016-11-16,0.010604917192420515
2016-11-17,-0.01010491809556402
2016-11-18,-0.019434585579721664
2016-11-21,0.012613188760653538
2016-11-22,0.0015811376631027496
2016-11-23,0.024674321233887353
2016-11-25,-0.007127606136208442
2016-11-28,-0.011641676866352979
2016-11-29,0.004515163889127649
2016-11-30,-0.008793820195313828
2016-12-01,0.0003941548523638261
2016-12-02,0.004927036491463532
2016-12-05,0.0031377694737817485
2016-12-06,0.01857288061769613
2016-12-07,0.012283900595287056
2016-12-08,0.005878037777589107
2016-12-09,0.009613669603681485
2016-12-12,0.0
2016-12-13,0.00840141301070707
2016-12-14,-0.00833141733273024
2016-12-15,0.008028231013672338
2016-12-16,-0.002222780015387782
2016-12-19,-0.007982106726010962
2016-12-20,0.0014971045637763858
2016-12-21,-0.008034451334575032
2016-12-22,-0.014126981917560344
2016-12-23,0.006113750526467898
2016-12-27,0.0003800798368129854
2016-12-28,-0.009301404209883457
2016-12-29,-0.00019163889538387213
2016-12-30,-0.0005748770200030284
2017-01-03,0.01610731492193862
2017-01-04,0.005849935957065844
2017-01-05,-0.010694100144007734
2017-01-06,0.007206590357143217
2017-01-09,0.008284721618438295
2017-01-10,-0.003921552592825339
2017-01-11,-0.0056243367060685445
2017-01-12,-0.0015083210877309128
2017-01-13,0.017749341765896043
2017-01-17,-0.017996474087342063
2017-01-18,-0.008134574163685349
2017-01-19,-0.0059127176493553035
2017-01-20,-0.007866408825805138
2017-01-23,-0.00038670160296538914
2017-01-24,-0.002321711530628434
2017-01-25,0.01376786431712973
2017-01-26,-0.004208012028013131
2017-01-27,0.004993997707090303
2017-01-30,-0.00993896031095487
2017-01-31,0.026834159831114812
2017-02-01,0.01071643143574641
2017-02-02,0.0016739821825888512
2017-02-03,-0.03119786385374146
2017-02-06,0.002875251149426772
2017-02-07,0.007071803263933418
2017-02-08,0.009869167500015985
2017-02-09,0.009772792284445275
2017-02-10,0.004466759548831245
2017-02-13,0.007781978142827661
2017-02-14,0.0001837159864281901
2017-02-15,0.021139607978025277
2017-02-16,-0.004140324969925113
2017-02-17,0.011207728909373271
2017-02-21,-0.005005493485298773
2017-02-22,-0.008264564272340458
2017-02-23,-0.0016305257048310207
2017-02-24,-0.0012699193218972393
2017-02-27,-0.0009082994290688928
2017-02-28,-0.013275514211729234
2017-03-01,0.01824563989167105
2017-03-02,-0.011402501782590613
2017-03-03,0.005858730614562546
2017-03-06,-0.012013320573292074
2017-03-07,-0.00368457150157786
2017-03-08,0.005732246264346541
2017-03-09,0.0069865200997420995
2017-03-10,0.014971669545162047
2017-03-13,0.004497337252669542
2017-03-14,-0.00035824047495014444
2017-03-15,0.017914735353727895
2017-03-16,-0.012319893915537117
2017-03-17,0.02049205992255021
2017-03-20,-0.002269840857503591
2017-03-21,0.0022750047562503095
2017-03-22,-0.001396772695527848
2017-03-23,0.006994178209323021
2017-03-24,-0.0012155036346115367
2017-03-27,0.008866385910451413
2017-03-28,-0.0012062874714863225
2017-03-29,-0.000862607171564056
2017-03-30,0.0
2017-03-31,0.0025902580002157283
2017-04-03,-0.0010332918510100875
2017-04-04,-0.009310390329091534
2017-04-05,-0.003480928422453622
2017-04-06,0.010304141323602245
2017-04-07,0.0
2017-04-10,-0.003803052337109092
2017-04-11,-0.0017373968263948436
2017-04-12,-0.005743075851714741
2017-04-13,-0.0031505386928968315
2017-04-17,0.014573919248509926
2017-04-18,-0.0031152317845034583
2017-04-19,-0.003298572284314627
2017-04-20,-0.0029611967066112133
2017-04-21,-0.00034932659072373085
2017-04-24,0.017301764221596017
2017-04-25,0.007558794063513563
2017-04-26,0.02267682593859388
2017-04-27,-0.00116695287258195
2017-04-28,-0.008345711201364625
2017-05-01,0.008752515308482645
2017-05-02,-0.004838887063133845
2017-05-03,0.0
2017-05-04,0.01425223968857825
2017-05-05,0.018349929894254435
2017-05-08,0.004707766523194934
2017-05-09,0.010825938620750541
2017-05-10,0.0017581300109774656
2017-05-11,-0.0017550444147214073
2017-05-12,-0.0028774557448653093
2017-05-15,0.006091686334578572
2017-05-16,-0.0035053661140485026
2017-05-17,-0.014870437202415432
2017-05-18,0.0008115935129997531
2017-05-19,0.005351692692372456
2017-05-22,0.0029037891696181983
2017-05-23,-0.001769284853606834
2017-05-24,0.0054787685307962075
2017-05-25,0.0064100472740986625
2017-05-26,0.0
2017-05-30,0.0025476881084247616
2017-05-31,0.0015883206245796977
2017-06-01,0.014589241075589454
2017-06-02,0.013910818176066098
2017-06-05,0.00015366848333364658
2017-06-06,-0.002003154047920286
2017-06-07,-0.0007722960738122397
2017-06-08,-0.007418916612852877
2017-06-09,-0.004827364482476004
2017-06-12,-0.0032857648831529085
2017-06-13,0.006750480371032985
2017-06-14,-0.0017153318962882524
2017-06-15,-0.0024990772305206743
2017-06-16,-0.004541280582495588
2017-06-19,0.06543963892731464
2017-06-20,0.005463035974823782
2017-06-21,0.0004401706895571511
2017-06-22,-0.004843410883243249
2017-06-23,0.009586824665028804
2017-06-26,-0.00511294248250227
2017-06-27,-0.008076553734956526
2017-06-28,0.010806806779066092
2017-06-29,-0.008055035430983626
2017-06-30,0.006053366780037983
2017-07-03,-0.006016944011044134
2017-07-05,0.007677640224583726
2017-07-06,-0.010549565288149654
2017-07-07,0.0065156429718724596
2017-07-10,0.007208829525147786
2017-07-11,0.0030676139764886923
2017-07-12,0.0046600448125793115
2017-07-13,0.0037683141424049715
2017-07-14,0.0030328445143990024
2017-07-17,0.006910677749504268
2017-07-18,-0.007577900207436539
2017-07-19,0.000720895704203306
2017-07-20,0.0010085269431436839
2017-07-21,0.0008640294510418034
2017-07-24,-0.0021575363577773787
2017-07-25,-0.01643392120933207
2017-07-26,-0.0313642976095333
2017-07-27,-0.00453949188156999
2017-07-28,0.0015200642799817476
2017-07-31,-0.0009101339680304132
2017-08-01,0.005924100773158525
2017-08-02,0.007550731032859748
2017-08-03,-0.005545746540288055
2017-08-04,-0.031047396379983216
2017-08-07,0.02348729629656332
2017-08-08,-0.026899761378910148
2017-08-09,0.003435903158728326
2017-08-10,-0.020233444394821
2017-08-11,0.015567798327408067
2017-08-14,0.0010950877977760065
2017-08-15,0.0021873536490806256
2017-08-16,0.007795230774183759
2017-08-17,-0.015160605534580318
2017-08-18,-0.002984681657519195
2017-08-21,0.01071380581625192
2017-08-22,0.012314883793076659
2017-08-23,0.0013859520343364462
2017-08-24,0.002306563283615226
2017-08-25,0.002608256700039613
2017-08-28,0.005508549352538639
2017-08-29,0.0025871602758658074
2017-08-30,0.0047055957012827054
2017-08-31,0.01208631711319419
2017-09-01,0.0
2017-09-05,0.0031347907687100385
2017-09-06,0.005803445378979477
2017-09-07,0.003551161254978119
2017-09-08,-0.0026536878736918013
2017-09-11,0.009608067113526575
2017-09-12,0.0038068804504003406
2017-09-13,-0.0004375720999483246
2017-09-14,0.0027722378250536472
2017-09-15,0.005238867859360896
2017-09-18,0.005790339687971713
2017-09-19,-0.006044669861301588
2017-09-20,-0.0010137973474954043
2017-09-21,-0.01145087614455964
2017-09-22,-0.00043976760527175696
2017-09-25,0.004107103605520468
2017-09-26,-0.003944136627160422
2017-09-27,0.004106615191116214
2017-09-28,-0.001752844986925961
2017-09-29,0.009218480928340433
2017-10-02,0.007249214397289538
2017-10-03,0.008781166821643094
2017-10-04,0.001712436720398447
2017-10-05,0.0034186855881517264
2017-10-06,0.0024137656768936644
2017-10-09,0.0001415858966762329
2017-10-10,0.0036810431957912115
2017-10-11,0.00874742106142068
2017-10-12,0.004335838096743094
2017-10-13,-0.00584875594573786
2017-10-16,-0.0019613097300893445
2017-10-17,-0.011789343690553733
2017-10-18,-0.0031247347406204717
2017-10-19,0.017113297775733116
2017-10-20,0.005749035896983612
2017-10-23,-0.0012547538915602674
2017-10-24,-0.00041888541924506306
2017-10-25,-0.0026528569684619585
2017-10-26,0.009521037937335608
2017-10-27,0.008599464829096792
2017-10-30,-0.012239051474046025
2017-10-31,0.006821746053575328
2017-11-01,-0.0006914701814247914
2017-11-02,-0.0027672560078569886
2017-11-03,-0.020119061570590957
2017-11-06,-0.0009914056134237015
2017-11-07,0.008220701063469837
2017-11-08,0.004920832641129191
2017-11-09,-0.00027977307125925943
2017-11-10,-0.0018191972808337953
2017-11-13,-0.0008413024614944975
2017-11-14,0.0047703753736565435
2017-11-15,-0.006702909913634314
2017-11-16,0.016449287210322128
2017-11-17,0.00013803078732577134
2017-11-20,0.006084896596159073
2017-11-21,0.007010366816940783
2017-11-22,-0.003003048313991674
2017-11-24,0.00438118855672931
2017-11-27,0.0027263514768223196
2017-11-28,0.0032628745869023312
2017-11-29,-0.008401476887869297
2017-11-30,0.006832378346328216
2017-12-01,-0.007600271989938623
2017-12-04,-0.04567843758819623
2017-12-05,-0.006018592476441431
2017-12-06,0.0025950311472198173
2017-12-07,0.008196366217941176
2017-12-08,0.013122599844311633
2017-12-11,-0.003097329372626967
2017-12-12,0.004377898751513287
2017-12-13,0.0026714619519982996
2017-12-14,-0.006730997948497519
2017-12-15,0.018353560408060687
2017-12-18,0.014279823279686354
2017-12-19,0.00929470219850348
2017-12-20,-0.0025730551252839406
2017-12-21,-0.005023779214569313
2017-12-22,-0.0031382012100908963
2017-12-26,0.0
2017-12-27,0.0005468806861286257
2017-12-28,0.004515370375715255
2017-12-29,-0.004086237638574519
2018-01-02,0.01080418548939921
2018-01-03,0.030442554528867127
2018-01-04,0.002625810996393474
2018-01-05,0.007596030474647852
2018-01-08,-0.0022098685066521684
2018-01-09,0.014719422137731808
2018-01-10,-0.009756207725922783
2018-01-11,0.006222390858905191
2018-01-12,0.016361828611131557
2018-01-16,-0.004563196647281442
2018-01-17,0.014261855901875675
2018-01-18,-0.0005025423737924362
2018-01-19,0.01659556122517336
2018-01-22,0.004204759828523974
2018-01-23,0.0028323990978773583
2018-01-24,-0.00012273352488678668
2018-01-25,0.016335210447443016
2018-01-26,0.0
2018-01-29,-0.00688835006115851
2018-01-30,-0.013750359753286645
2018-01-31,-0.010980926072300834
2018-02-01,-0.0017463656838706543
2018-02-02,-0.024243751402044267
2018-02-05,-0.04226438286641798
2018-02-06,0.01631429736891543
2018-02-07,-0.003026706674811308
2018-02-08,-0.048963770751298874
2018-02-09,0.010686133573863499
2018-02-12,0.02292980883692075
2018-02-13,-0.0037582933005498864
2018-02-14,0.016706808556300468
2018-02-15,0.012854446279758402
2018-02-16,-0.0005233559951329791
2018-02-20,-0.006807088706573761
2018-02-21,0.004085920580725988
2018-02-22,-0.0028878529671806374
2018-02-23,0.0139545922842228
2018-02-26,0.011036248051313091
2018-02-27,-0.011814690047414533
2018-02-28,-0.007927371242377301
2018-03-01,-0.02711537697432298
2018-03-02,0.006193790041136182
2018-03-05,-0.002943782037111764
2018-03-06,0.014762680526503758
2018-03-07,0.018384141345637817
2018-03-08,0.002597105346701767
2018-03-09,0.026166020130032663
2018-03-12,-0.005554460336896216
2018-03-13,-0.008884984192098933
2018-03-14,-0.012679703340384041
2018-03-15,0.006615736239008241
2018-03-16,-0.0033505736366482575
2018-03-19,-0.0058186039654600785
2018-03-20,0.010144439074393885
2018-03-21,-0.0060512327020911805
2018-03-22,-0.025388362743572035
2018-03-23,-0.017012472967381176
2018-03-26,0.03136838636113404
2018-03-27,-0.009963623394204313
2018-03-28,-0.008606629256957543
2018-03-29,0.01135285751549353
2018-04-02,-0.02165859292330452
2018-04-03,0.017008312919109203
2018-04-04,0.002124021375861984
2018-04-05,0.005298026070656103
2018-04-06,-0.035572747071136335
2018-04-09,0.012977929211507755
2018-04-10,0.017262239722503514
2018-04-11,-0.014583245260295752
2018-04-12,0.004039884666205529
2018-04-13,-0.001877534048281726
2018-04-16,0.012765478934119834
2018-04-17,0.0057050596140482135
2018-04-18,0.007915614615420008
2018-04-19,-0.01701563824865371
2018-04-20,-0.006657794160265684
2018-04-23,0.0063001557696484856
2018-04-24,-0.027307992039499074
2018-04-25,0.003013076101161527
2018-04-26,0.013107796481275358
2018-04-27,-0.0012130810856322283
2018-04-30,-0.01012051810644421
2018-05-01,-0.012404555896286973
2018-05-02,-0.0038646441473978443
2018-05-03,0.0
2018-05-04,0.00900669370447682
2018-05-07,0.007415248246437356
