Date,DRI
2015-11-10,-0.0030939488896527534
2015-11-11,0.015179292045700787
2015-11-12,-0.006845342298465118
2015-11-13,-0.014330092709758935
2015-11-16,-0.006809212013375587
2015-11-17,-0.0007408823200916181
2015-11-18,0.001112474814052744
2015-11-19,0.007964592840461915
2015-11-20,0.013046895710480122
2015-11-23,0.02212925566303947
2015-11-24,-0.00035510839130881156
2015-11-25,0.009231531072500188
2015-11-27,0.003518077193800595
2015-11-30,-0.015425360771090357
2015-12-01,0.009791613346444406
2015-12-02,-0.007404452898884251
2015-12-03,-0.019538271665774487
2015-12-04,0.04039877725560914
2015-12-07,0.025944226903600542
2015-12-08,0.004412994735774278
2015-12-09,-0.018418334309699635
2015-12-10,-0.005853152102067161
2015-12-11,0.00034649974119527194
2015-12-14,0.01419414675026931
2015-12-15,0.006997832429971096
2015-12-16,0.004915106475877229
2015-12-17,-0.015179661399362221
2015-12-18,0.07038890223106065
2015-12-21,0.019200016657979768
2015-12-22,0.005965543414007568
2015-12-23,0.006554237390868245
2015-12-24,0.0009304796850351238
2015-12-28,-0.004027470903442798
2015-12-29,0.002332806999817416
2015-12-30,-0.002482577930210894
2015-12-31,-0.010110376976774416
2016-01-04,-0.013984904324596203
2016-01-05,0.018167252290008262
2016-01-06,-0.007414640524073035
2016-01-07,-0.006992701621716946
2016-01-08,-0.0075223913115743946
2016-01-11,-0.0008065190434698444
2016-01-12,0.008876770344089735
2016-01-13,-0.010398402329892864
2016-01-14,-0.003071524905119749
2016-01-15,-0.023349695208176646
2016-01-19,0.009961592478766601
2016-01-20,-0.019069717847850054
2016-01-21,0.010893484651115282
2016-01-22,0.026690914817321998
2016-01-25,-0.007427653673767964
2016-01-26,0.019358942146908698
2016-01-27,-0.001117158247178951
2016-01-28,0.010704633623731308
2016-01-29,-0.0031614597635594155
2016-02-01,0.004281558078254477
2016-02-02,-0.018632556226733654
2016-02-03,-0.0035398687593597433
2016-02-04,-0.006620254336852094
2016-02-05,-0.0411249183131952
2016-02-08,0.009323607469813311
2016-02-09,-0.017803349654317402
2016-02-10,-0.015218895283059863
2016-02-11,-0.007813686765650085
2016-02-12,0.026776260350280134
2016-02-16,0.014828822836098876
2016-02-17,0.03359060247546597
2016-02-18,-0.0003246486828754058
2016-02-19,-0.005364462869955955
2016-02-22,0.015525539537894817
2016-02-23,0.011586744700919027
2016-02-24,0.007317923131473059
2016-02-25,0.006633004097759798
2016-02-26,0.0
2016-02-29,0.0021963015575745537
2016-03-01,0.0057921824692210855
2016-03-02,0.006692704757078172
2016-03-03,0.00216445979152069
2016-03-04,0.001696836072833996
2016-03-07,0.0033883087892463415
2016-03-08,-0.008748942208478216
2016-03-09,0.03638874666115721
2016-03-10,0.0028390792135104537
2016-03-11,0.006704262772682101
2016-03-14,0.0031078647569247053
2016-03-15,-0.01386829736064421
2016-03-16,0.010771921706399734
2016-03-17,0.00029616497470641434
2016-03-18,-0.0042911951961719375
2016-03-21,-0.0010403646303991376
2016-03-22,-0.008479671882791973
2016-03-23,-0.0019505301520829077
2016-03-24,-0.011274784675146643
2016-03-28,0.010643171961708386
2016-03-29,0.0024071186864615957
2016-03-30,-0.0007504464108328834
2016-03-31,-0.004205159907025413
2016-04-01,0.011161070317173616
2016-04-04,0.0044747681113666005
2016-04-05,-0.03771874697144728
2016-04-06,0.0029318593893798983
2016-04-07,0.0029464680309911895
2016-04-08,0.001700478786091475
2016-04-11,-0.0007715700430916961
2016-04-12,0.01760877136189931
2016-04-13,-0.0045535037253096045
2016-04-14,-0.01113152057325284
2016-04-15,-0.01002319613484548
2016-04-18,0.009189913613218526
2016-04-19,-0.02469514704978326
2016-04-20,-0.0007911851272600634
2016-04-21,-0.0055430744486165695
2016-04-22,0.008122255635327535
2016-04-25,0.002527517824665093
2016-04-26,0.0063030987333387856
2016-04-27,-0.0034447841064616513
2016-04-28,-0.007699676110738074
2016-04-29,-0.014251688260765283
2016-05-02,0.021847237510923767
2016-05-03,-0.002043561310196451
2016-05-04,0.0070885260742803435
2016-05-05,-0.015016365706242318
2016-05-06,-0.007622686746085239
2016-05-09,0.03136526218674285
2016-05-10,0.0032582129945399885
2016-05-11,-0.023816758128871518
2016-05-12,0.010931436915458503
2016-05-13,-0.007835599200983423
2016-05-16,-0.0004741877152670826
2016-05-17,0.009797779340579682
2016-05-18,-0.013458470814488144
2016-05-19,0.04536801035722626
2016-05-20,0.0037936986364961456
2016-05-23,-0.017384789778540854
2016-05-24,0.01230768102348856
2016-05-25,0.006838975055662555
2016-05-26,0.015547169652910808
2016-05-27,0.0029728701516751332
2016-05-31,0.005186347830393956
2016-06-01,-0.005897164060429394
2016-06-02,0.005487373980084254
2016-06-03,-0.000737608920922117
2016-06-06,-0.005903834373333083
2016-06-07,0.0014846319869101787
2016-06-08,-0.000889134709062378
2016-06-09,0.013948241032868403
2016-06-10,-0.007609815319362112
2016-06-13,-0.0011799267011458614
2016-06-14,0.005167351792515262
2016-06-15,-0.008666165764556588
2016-06-16,0.0005929447521630937
2016-06-17,-0.0008885959015453304
2016-06-20,0.0035572504003085204
2016-06-21,-0.007532435946276506
2016-06-22,-0.0002975301010892384
2016-06-23,0.011908294423353949
2016-06-24,-0.01676959273595746
2016-06-27,-0.028426063436312377
2016-06-28,0.004619644102030973
2016-06-29,0.011036223598853256
2016-06-30,-0.03972121080703406
2016-07-01,-0.005367898176547037
2016-07-05,-0.023968107058574883
2016-07-06,0.011872014682385856
2016-07-07,0.006649008982144489
2016-07-08,-0.0006443895176451164
2016-07-11,0.00951172700953129
2016-07-12,0.0028744010976686774
2016-07-13,-0.0019109318010351872
2016-07-14,0.00749849853363127
2016-07-15,-0.010609612385508282
2016-07-18,-0.0027209395768352795
2016-07-19,0.0011235552146231509
2016-07-20,0.004809021020946158
2016-07-21,-0.011008266957226343
2016-07-22,0.009195293339789412
2016-07-25,0.009270972183936799
2016-07-26,-0.0383275788208165
2016-07-27,-0.017128000392944043
2016-07-28,0.024296581442919907
2016-07-29,0.007034006999307563
2016-08-01,0.0022744076099157073
2016-08-02,-0.023339122441593974
2016-08-03,0.00763384090575725
2016-08-04,0.005434834588220028
2016-08-05,0.022440388862693617
2016-08-08,-0.004004950543059271
2016-08-09,0.0022518539440850027
2016-08-10,-0.012357764623515455
2016-08-11,0.018362402659064747
2016-08-12,0.0012765184837206789
2016-08-15,-0.0060559482275798215
2016-08-16,-0.0016033431982195312
2016-08-17,0.0024087585010357238
2016-08-18,0.0032043546612949836
2016-08-19,-0.01580963830158133
2016-08-22,-0.002434091430514429
2016-08-23,0.015940450475085965
2016-08-24,0.008004847459082809
2016-08-25,0.0006352804113822774
2016-08-26,-0.028730160676946004
2016-08-29,0.0008174127659397179
2016-08-30,-0.005878829191048651
2016-08-31,0.012483931065625509
2016-09-01,0.004055548414037435
2016-09-02,0.007109456235223188
2016-09-06,0.0038504455825798534
2016-09-07,0.0057534754501364915
2016-09-08,-0.008104292904804078
2016-09-09,-0.015539712717434817
2016-09-12,0.026200223899448094
2016-09-13,-0.007294801561246289
2016-09-14,-0.014856330704011156
2016-09-15,0.007296901576061998
2016-09-16,-0.0027362333482490175
2016-09-19,-0.009039639853922421
2016-09-20,0.0014657955909407328
2016-09-21,0.014313576564177977
2016-09-22,-0.005933219065916706
2016-09-23,0.0170998269804028
2016-09-26,-0.009199233756251535
2016-09-27,-0.015207179583738295
2016-09-28,-0.006177027591667272
2016-09-29,-0.008341320551851772
2016-09-30,0.01138022796496796
2016-10-03,0.0006522709575453867
2016-10-04,0.005867173449287666
2016-10-05,0.0065404000997382195
2016-10-06,-0.009909255797722283
2016-10-07,0.0111565574700494
2016-10-10,0.011844876323019227
2016-10-11,0.0006417515453338574
2016-10-12,0.006409960824022676
2016-10-13,-0.0098723299698954
2016-10-14,0.0008040015764736452
2016-10-17,0.005463617964133194
2016-10-18,0.007351630478794835
2016-10-19,0.005394117607006477
2016-10-20,-0.007732119622480549
2016-10-21,0.003021753273042549
2016-10-24,0.0038049965555688736
2016-10-25,-0.025114166682779104
2016-10-26,-0.009073415650697747
2016-10-27,0.005886216558514512
2016-10-28,0.01771774559418704
2016-10-31,0.034818740154340055
2016-11-01,-0.006945498252485138
2016-11-02,0.004351968637628767
2016-11-03,-0.012689830679241454
2016-11-04,0.0009404416750731226
2016-11-07,0.02568125406374322
2016-11-08,0.0016797292419417076
2016-11-09,0.045267345637827416
2016-11-10,0.01064435375430639
2016-11-11,0.011686693791679303
2016-11-14,0.03408434764453028
2016-11-15,0.007723027497803514
2016-11-16,-0.02011772039703774
2016-11-17,0.012151111971451023
2016-11-18,0.005105204370355887
2016-11-21,0.00411889636689633
2016-11-22,0.011758303952520643
2016-11-23,0.006621342947011
2016-11-25,0.006175409412870536
2016-11-28,-0.013608721710636762
2016-11-29,-0.014202825089377424
2016-11-30,0.005762712975900808
2016-12-01,0.03397011906956693
2016-12-02,-0.009895824485595783
2016-12-05,0.022254633614498864
2016-12-06,0.007039520671499266
2016-12-07,0.017346393464925836
2016-12-08,0.004453412579578098
2016-12-09,-0.004306896093490664
2016-12-12,-0.006488412618195105
2016-12-13,-0.01575137931361814
2016-12-14,-0.005984925472535152
2016-12-15,-0.0083766693159667
2016-12-16,-0.003036007618117731
2016-12-19,0.001985745429037289
2016-12-20,0.0007930720034241556
2016-12-21,0.0
2016-12-22,-0.015447851973839244
2016-12-23,-0.0012066944433326565
2016-12-27,-0.0014768124920238046
2016-12-28,-0.009278058263708755
2016-12-29,0.001357356655306896
2016-12-30,-0.014367472674839621
2017-01-03,-0.009075600879312806
2017-01-04,0.00041655778976257274
2017-01-05,0.003329045239837347
2017-01-06,-0.003065221985020017
2017-01-09,0.00013932319362575107
2017-01-10,0.009642391629600677
2017-01-11,0.008858427578871675
2017-01-12,0.012621596097638799
2017-01-13,-0.0059613355982741645
2017-01-17,-0.006678400932655815
2017-01-18,0.0038419436774324023
2017-01-19,-0.007791001045873158
2017-01-20,0.011709669161664715
2017-01-23,-0.005991302378512642
2017-01-24,0.009177942630251845
2017-01-25,-0.0013573430128758224
2017-01-26,-0.0002715218563255073
2017-01-27,0.00013546883269421883
2017-01-30,0.003534408994806837
2017-01-31,-0.007314917599342441
2017-02-01,-0.015010698484725804
2017-02-02,-0.0076202965214094975
2017-02-03,0.002652832591927723
2017-02-06,0.007101140789859128
2017-02-07,-0.006636470541717787
2017-02-08,0.02212974135620227
2017-02-09,0.022194557802599713
2017-02-10,0.01611837429692775
2017-02-13,-0.0026217372449218734
2017-02-14,0.002103310131068792
2017-02-15,-0.006558635877872865
2017-02-16,0.0007921862667013002
2017-02-17,0.012269327269160302
2017-02-21,-0.00039095097642516397
2017-02-22,-0.016688570965480154
2017-02-23,0.0005301724455977208
2017-02-24,0.0
2017-02-27,-0.012324162014057172
2017-02-28,0.002012715839896373
2017-03-01,0.002811908860069101
2017-03-02,0.007744909334289396
2017-03-03,-0.0047704412307083555
2017-03-06,-0.005724729153551711
2017-03-07,-0.002276547850692756
2017-03-08,0.008992076866783938
2017-03-09,0.0005319293077279408
2017-03-10,-0.014091913472600637
2017-03-13,0.003910639240838343
2017-03-14,0.002149034708831321
2017-03-15,0.016351744798811296
2017-03-16,-0.005670882922342635
2017-03-17,0.016711186745649087
2017-03-20,0.002608677757786948
2017-03-21,-0.0033825958561658487
2017-03-22,0.0052218847757536935
2017-03-23,-0.00467521338139687
2017-03-24,0.000913016604968675
2017-03-27,-0.014730379990145148
2017-03-28,0.09314609117023709
2017-03-29,-0.0006051529370006969
2017-03-30,0.003148911700249446
2017-03-31,0.010141166837103865
2017-04-03,-0.00549797945119912
2017-04-04,0.009253929419044349
2017-04-05,-0.013098454375929935
2017-04-06,0.012876320319998191
2017-04-07,-0.006476157668089844
2017-04-10,-0.0016899052327881137
2017-04-11,0.00290244889039748
2017-04-12,-0.005426023261339452
2017-04-13,-0.006303871913992842
2017-04-17,0.00817390217281555
2017-04-18,0.0009680302259935658
2017-04-19,0.003868376198888024
2017-04-20,0.012162831545338815
2017-04-21,0.0013090842049028328
2017-04-24,0.012119297363107018
2017-04-25,0.004344059242526788
2017-04-26,0.005844558607391859
2017-04-27,-0.0010458495902507803
2017-04-28,-0.008957627039036908
2017-05-01,0.0051644579942633495
2017-05-02,0.013897023073618398
2017-05-03,0.0069110127117104625
2017-05-04,-0.0010295697535431803
2017-05-05,0.0
2017-05-08,-0.0028624965835517546
2017-05-09,0.0021818751033533257
2017-05-10,0.004125026560042544
2017-05-11,0.006732824802631265
2017-05-12,0.0010202333755242599
2017-05-15,0.0010193024135500828
2017-05-16,-0.02760177506859207
2017-05-17,-0.005002565360785471
2017-05-18,0.010756418841384008
2017-05-19,0.005899468519655393
2017-05-22,0.005059782862224083
2017-05-23,-0.008695766942623195
2017-05-24,0.006579090437446311
2017-05-25,0.010205412221561572
2017-05-26,-0.0017028137234609275
2017-05-30,-0.005230606963977813
2017-05-31,0.01645928211459169
2017-06-01,0.013044186514334255
2017-06-02,0.013431186708700471
2017-06-05,0.005695261599625967
2017-06-06,0.0017424966069266024
2017-06-07,0.0007611468349753014
2017-06-08,-0.002172887126518419
2017-06-09,0.0029397383466465143
2017-06-12,-0.0019541854285825
2017-06-13,-0.02088298414916978
2017-06-14,0.004998951899837678
2017-06-15,-0.0074059308649446765
2017-06-16,-0.005567737523759164
2017-06-19,0.014221719967482116
2017-06-20,-0.020868245795194307
2017-06-21,-0.004510164210648648
2017-06-22,0.009968251949462603
2017-06-23,-0.004822697329408876
2017-06-26,0.01521434300188873
2017-06-27,0.028974571336095822
2017-06-28,-0.012191363114139153
2017-06-29,0.002184305859514568
2017-06-30,-0.01438562600242832
2017-07-03,0.00995147769760818
2017-07-05,-0.013246961626634413
2017-07-06,0.00201109086320983
2017-07-07,0.005463944015356548
2017-07-10,-0.010203050011142079
2017-07-11,0.0005603319423967967
2017-07-12,0.003471492521582409
2017-07-13,-0.01160614133856297
2017-07-14,0.004290313051236172
2017-07-17,0.007982177169112425
2017-07-18,-0.006914789530581333
2017-07-19,0.00920912149112696
2017-07-20,-0.003227099005940093
2017-07-21,-0.009936654745181905
2017-07-24,-0.023116758700121642
2017-07-25,0.0025399590957608797
2017-07-26,-0.011744490291363485
2017-07-27,-0.015612456956751952
2017-07-28,-0.007575054021180083
2017-07-31,0.00035837438283436995
2017-08-01,0.010967585110167377
2017-08-02,-0.002830035864831437
2017-08-03,-0.029328468095924265
2017-08-04,0.013036177853220865
2017-08-07,0.0074563931129014716
2017-08-08,-0.02315886847488835
2017-08-09,-0.006720913806307238
2017-08-10,0.015378725243338609
2017-08-11,0.009814560271150352
2017-08-14,-0.007079285778672784
2017-08-15,0.008821904939002367
2017-08-16,0.01090053322038953
2017-08-17,-0.0030807581452152455
2017-08-18,-0.001664275433726492
2017-08-21,0.006191314997527453
2017-08-22,0.00934808934072029
2017-08-23,-0.021805135936447728
2017-08-24,-0.012703801542197524
2017-08-25,0.015780666704750423
2017-08-28,0.013862053184089174
2017-08-29,-0.02593131615440225
2017-08-30,0.0029043522776941444
2017-08-31,-0.0095319364385541
2017-09-01,-0.0020711103307252676
2017-09-05,-0.00891093885240657
2017-09-06,-0.0348564114942288
2017-09-07,-0.016717725578989318
2017-09-08,0.019467659165687268
2017-09-11,0.015149745700631989
2017-09-12,0.018559834953991716
2017-09-13,0.029549901922645283
2017-09-14,-0.005022706574347224
2017-09-15,0.007932750031866664
2017-09-18,0.0060813911093946516
2017-09-19,-0.0125637729198117
2017-09-20,0.005882069187644001
2017-09-21,-0.00883119788556097
2017-09-22,-0.0021666755350233657
2017-09-25,0.003137001157270891
2017-09-26,-0.0653115887708613
2017-09-27,0.018530475765753618
2017-09-28,-0.002400641795251457
2017-09-29,-0.002279481984379439
2017-10-02,0.004950393675981379
2017-10-03,0.011873215956598182
2017-10-04,-0.0063665427039754086
2017-10-05,0.0015079363175869442
2017-10-06,0.021999940249928907
2017-10-09,-0.013484767643024975
2017-10-10,-0.005768821263333113
2017-10-11,0.0007569117998564856
2017-10-12,-0.001638605879178967
2017-10-13,0.002651203643465161
2017-10-16,0.009821195889653689
2017-10-17,0.0169574563354975
2017-10-18,0.004904281344606964
2017-10-19,0.00012236397493659013
2017-10-20,0.009759268225871365
2017-10-23,-0.005074004818513944
2017-10-24,0.003521513871466375
2017-10-25,-0.010043415811074374
2017-10-26,0.011979156055467843
2017-10-27,0.006522189720705063
2017-10-30,-0.006720517175816676
2017-10-31,-0.0060405908943884645
2017-11-01,-0.002309247904168421
2017-11-02,-0.00328953478886973
2017-11-03,0.005744632971364183
2017-11-06,0.0014585135086295775
2017-11-07,-0.009101399039417424
2017-11-08,0.00575577267754146
2017-11-09,0.00024367449607920477
2017-11-10,0.006087150114538309
2017-11-13,0.0024200366844466803
2017-11-14,0.0001207211442169065
2017-11-15,-0.010863134292462884
2017-11-16,0.004637224543453833
2017-11-17,0.005830394382981385
2017-11-20,-0.006279428567311562
2017-11-21,-0.02381867567201168
2017-11-22,-0.007095642512976008
2017-11-24,0.0060182605473320105
2017-11-27,0.0004985313154144411
2017-11-28,0.03462865655190117
2017-11-29,0.02106921677414819
2017-11-30,-0.005778043190216797
2017-12-01,0.008539138015404513
2017-12-04,0.01199466933281701
2017-12-05,0.0009294138464395196
2017-12-06,-0.007081107145707755
2017-12-07,-0.0029232180532879903
2017-12-08,0.01325040388296217
2017-12-11,0.0016199412454840356
2017-12-12,0.006817018495957949
2017-12-13,0.0052789287993419975
2017-12-14,-0.007305896976690485
2017-12-15,0.01667446775283632
2017-12-18,0.024092197658531767
2017-12-19,0.06792566505343345
2017-12-20,-0.010549452228490908
2017-12-21,-0.006375736782217367
2017-12-22,0.01409662041348514
2017-12-26,0.007779713624568307
2017-12-27,0.0026764180721776665
2017-12-28,0.0009235905740485606
2017-12-29,-0.015179045719547979
2018-01-02,0.0031239249611012543
2018-01-03,0.023048337590928947
2018-01-04,-0.00020287810120700467
2018-01-05,0.008018723556091567
2018-01-08,-0.005337206477006973
2018-01-09,-0.006724155832601442
2018-01-10,-0.007180082440307212
2018-01-11,0.008368399342139954
2018-01-12,0.004303252313526018
2018-01-16,-0.013058534640569164
2018-01-17,0.007443028779678951
2018-01-18,-0.001026234588015873
2018-01-19,0.017255533480782015
2018-01-22,-0.009895119223037208
2018-01-23,-0.0058127590132309725
2018-01-24,0.0006157058958544681
2018-01-25,0.0031777266854091657
2018-01-26,0.006437727384442926
2018-01-29,-0.002639981755540144
2018-01-30,-0.01720463254184479
2018-01-31,-0.007147322687856561
2018-02-01,0.01731925360031994
2018-02-02,-0.015075760463474697
2018-02-05,-0.018950320344028215
2018-02-06,0.0016980997721252056
2018-02-07,0.007416879030424761
2018-02-08,-0.039440435115525974
2018-02-09,0.014891048484153568
2018-02-12,0.01650660315901109
2018-02-13,0.005307023689405721
2018-02-14,0.009395797536602135
2018-02-15,0.021754952303857822
2018-02-16,-0.011976820796553933
2018-02-20,-0.01678372059921729
2018-02-21,0.004214978687134607
2018-02-22,-0.001154453929073207
2018-02-23,0.0016810926014527716
2018-02-26,0.010172656869415153
2018-02-27,-0.03571399961274413
2018-02-28,-0.0074289657327203384
2018-03-01,0.0033625848135570013
2018-03-02,0.03210809498799061
2018-03-05,-0.010683931484140707
2018-03-06,-0.0034940323191264833
2018-03-07,-0.007756093605799208
2018-03-08,0.0024631350915640393
2018-03-09,0.012710574804235542
2018-03-12,-0.0006327131454270107
2018-03-13,-0.00284935935346331
2018-03-14,-0.00285809897625533
2018-03-15,-0.006262252303335658
2018-03-16,0.009933566491201917
2018-03-19,-0.0019038563491121652
2018-03-20,0.007841440589129611
2018-03-21,-0.01892547918197285
2018-03-22,-0.07898380516501802
2018-03-23,-0.019664897446355356
2018-03-26,0.006765455677575805
2018-03-27,-0.007074107729543755
2018-03-28,0.0019002857244052596
2018-03-29,0.010310752214644392
2018-04-02,-0.013841959446780794
2018-04-03,0.0058283271563870365
2018-04-04,0.02696306227387968
2018-04-05,-0.001957270540017264
2018-04-06,0.00219214698708714
2018-04-09,0.003710622572527855
2018-04-10,0.00046238292559297456
2018-04-11,-0.0010395571115588975
2018-04-12,0.004046245146708927
2018-04-13,0.010017464467386494
2018-04-16,0.014021601233698888
2018-04-17,0.005284203973045853
2018-04-18,0.003802228936052865
2018-04-19,0.0
2018-04-20,0.014371595004348148
2018-04-23,0.0
2018-04-24,-0.007139187061803498
2018-04-25,0.007964713701837267
2018-04-26,0.018986371082993392
2018-04-27,0.017124273778308607
2018-04-30,-0.016730625271027755
2018-05-01,0.004738784870775836
2018-05-02,-0.014040869960227798
2018-05-03,-0.0017393434242602979
2018-05-04,0.010889532389052325
