Date,UHS
2015-04-09,-0.002353714414155328
2015-04-10,-0.002190240504558849
2015-04-13,-0.00042221772735007157
2015-04-14,0.006419734322892001
2015-04-15,0.016281565914315177
2015-04-16,-0.009166515386134222
2015-04-17,-0.0016667952917511775
2015-04-20,0.009600838684174606
2015-04-21,0.00016511994008272524
2015-04-22,0.0009922675670492875
2015-04-23,0.012637522234675291
2015-04-24,0.0007338275131287819
2015-04-27,-0.019887522490245613
2015-04-28,0.01322252315962591
2015-04-29,-0.017481968214080434
2015-04-30,-0.02305569210073899
2015-05-01,-0.0011970129614793379
2015-05-04,0.022001596157879444
2015-05-05,-0.026051206070155986
2015-05-06,-0.007740663332433506
2015-05-07,0.02704315675744917
2015-05-08,0.01806082423852784
2015-05-11,0.012434726628341108
2015-05-12,-0.021206830911726926
2015-05-13,0.0025932483099195824
2015-05-14,0.01885684942381438
2015-05-15,0.001146430683943711
2015-05-18,0.028711569467977593
2015-05-19,0.017096142535805825
2015-05-20,-0.00883424976038949
2015-05-21,-0.0007100097050150023
2015-05-22,0.0008683154416486705
2015-05-26,-0.0009464256999315301
2015-05-27,0.03978539847870333
2015-05-28,-0.012763932438904835
2015-05-29,-0.0027705213491656666
2015-06-01,0.011189925499957676
2015-06-02,-0.012974167935890901
2015-06-03,-0.001701181384505146
2015-06-04,-0.014560998281130999
2015-06-05,0.001571747660715328
2015-06-08,-0.007612037440241193
2015-06-09,0.00774981804712116
2015-06-10,0.030602379568440474
2015-06-11,0.0075378884244956534
2015-06-12,-0.015794084243412554
2015-06-15,0.007371386485870879
2015-06-16,-0.008689433916133749
2015-06-17,0.009457119408381676
2015-06-18,0.006245579135988111
2015-06-19,0.019756612485940073
2015-06-22,0.0033401724923136644
2015-06-23,-0.005918747849523176
2015-06-24,-0.02746145378622533
2015-06-25,0.07728827575928854
2015-06-26,0.013567119827012197
2015-06-29,-0.009600876555714066
2015-06-30,0.005519534036619866
2015-07-01,0.006966379423186231
2015-07-02,-0.002655631078778642
2015-07-06,-0.002101775387542415
2015-07-07,-0.005336620845513229
2015-07-08,-0.011789875370529224
2015-07-09,0.006500816708363999
2015-07-10,0.006175024995197509
2015-07-13,0.008747635497378559
2015-07-14,0.002657078337634733
2015-07-15,-0.0066254253736601765
2015-07-16,-0.008285434428137783
2015-07-17,-0.00014125876882953303
2015-07-20,0.005522826484826382
2015-07-21,-0.012393485691800099
2015-07-22,0.005490057892247435
2015-07-23,0.0054599688972116756
2015-07-24,-0.005641961823140251
2015-07-27,-0.004964346514524043
2015-07-28,0.007697973323340435
2015-07-29,0.006649056952893639
2015-07-30,-0.00611318607169431
2015-07-31,0.026795341664202166
2015-08-03,0.0039250788280638105
2015-08-04,0.003018022137473375
2015-08-05,-0.015591004229055572
2015-08-06,-0.010002271309274446
2015-08-07,0.0015433483961635464
2015-08-10,0.0037827562052361596
2015-08-11,-0.01312095727362872
2015-08-12,0.0048800720713098045
2015-08-13,0.0013368238418243195
2015-08-14,0.005692871664918275
2015-08-17,0.0168426078782018
2015-08-18,-0.00034370645915526854
2015-08-19,0.003575644920059462
2015-08-20,-0.033089476817789065
2015-08-21,-0.003187901531518489
2015-08-24,-0.05572529210708632
2015-08-25,-0.005043593832780968
2015-08-26,0.03570844532078299
2015-08-27,0.02973047326147249
2015-08-28,-0.003549881644275499
2015-08-31,-0.023010481882033473
2015-09-01,-0.03908424421730994
2015-09-02,0.034603393737306254
2015-09-03,-0.008434924327901716
2015-09-04,-0.0012573953275137884
2015-09-08,0.020589259811163885
2015-09-09,-0.020028624683643526
2015-09-10,-0.0025178189499315273
2015-09-11,-0.011061736153663015
2015-09-14,0.015388871969514772
2015-09-15,0.0003700526760814782
2015-09-16,0.007464120342489444
2015-09-17,0.01973321482953705
2015-09-18,-0.012804896949460631
2015-09-21,0.012825347919700025
2015-09-22,0.002373851054259468
2015-09-23,-0.0002150134389106162
2015-09-24,-0.04099352549364699
2015-09-25,-0.026650646017653767
2015-09-28,-0.03945572782355633
2015-09-29,-0.029866260319697746
2015-09-30,0.03012542209041902
2015-10-01,0.013220176955254681
2015-10-02,0.005693384071952856
2015-10-05,0.024689625495266432
2015-10-06,-0.01856962050567401
2015-10-07,0.013604099647327672
2015-10-08,-0.016969891421909522
2015-10-09,0.008317449207446925
2015-10-12,0.005992457690900288
2015-10-13,-0.011680872188189917
2015-10-14,-0.011506054388534803
2015-10-15,-0.00839350245273962
2015-10-16,0.025872630730743307
2015-10-19,0.007238616864391867
2015-10-20,-0.009582475946738778
2015-10-21,-0.020989385089499768
2015-10-22,-0.10950855499647838
2015-10-23,0.03777010090968069
2015-10-26,0.016731304400531055
2015-10-27,-0.015692667696187823
2015-10-28,0.039986105968027985
2015-10-29,0.012346506946054658
2015-10-30,-0.0006545084360528586
2015-11-02,0.02498163727762881
2015-11-03,-0.018379378290165782
2015-11-04,0.017827736405061412
2015-11-05,-0.016955864520184938
2015-11-06,0.024001409541910546
2015-11-09,-0.011282442778951074
2015-11-10,0.005303717323327906
2015-11-11,-0.03429241310887465
2015-11-12,-0.026405230151707704
2015-11-13,0.01819446993177065
2015-11-16,0.003924291367548127
2015-11-17,0.020211347610303187
2015-11-18,0.014511535431759315
2015-11-19,-0.04307269085169774
2015-11-20,0.028719998755556864
2015-11-23,0.007346919014701525
2015-11-24,0.0073744462610083605
2015-11-25,-0.0045048602799421245
2015-11-27,0.007601950532586832
2015-11-30,-0.024641016065900634
2015-12-01,0.03135308019246352
2015-12-02,-0.019069378191492237
2015-12-03,-0.03888114638932627
2015-12-04,0.010917534920286354
2015-12-07,-0.019757303101792023
2015-12-08,0.02724444526759129
2015-12-09,-0.012720642181325292
2015-12-10,0.01987369987626053
2015-12-11,-0.013376339321232389
2015-12-14,-0.0278685255123714
2015-12-15,0.018508999081795485
2015-12-16,-0.013185587362011031
2015-12-17,-0.005396132194726677
2015-12-18,-0.009989690841540666
2015-12-21,0.036360457820735714
2015-12-22,-0.011498941543179986
2015-12-23,0.028275532912723778
2015-12-24,-0.003798689838690028
2015-12-28,-0.01069296919579421
2015-12-29,0.017176464308374717
2015-12-30,-0.01136745082268531
2015-12-31,-0.004416034064922192
2016-01-04,-0.013139205348114746
2016-01-05,0.004324920479854555
2016-01-06,-0.0230515824541474
2016-01-07,-0.024200225263032893
2016-01-08,-0.004606227916779337
2016-01-11,0.01850918415434455
2016-01-12,-0.018871336941839734
2016-01-13,-0.02849528286471803
2016-01-14,0.019065060211488793
2016-01-15,-0.018078855059432297
2016-01-19,-0.016487632020315557
2016-01-20,0.00018584613035366182
2016-01-21,-0.004097101353865318
2016-01-22,0.0053294489077688745
2016-01-25,0.008742607829005822
2016-01-26,0.03171688112513982
2016-01-27,-0.007327981997362731
2016-01-28,-0.027547704642803983
2016-01-29,0.042769797375143304
2016-02-01,0.021573089554915548
2016-02-02,-0.025810431905205378
2016-02-03,-0.004638534580498899
2016-02-04,0.0024196704370136324
2016-02-05,-0.025122848722516022
2016-02-08,-0.04191126750282259
2016-02-09,0.010050808734135552
2016-02-10,0.03288468194990202
2016-02-11,-0.06734562196061356
2016-02-12,0.02567636589948674
2016-02-16,0.01764832313311282
2016-02-17,0.015456762527328971
2016-02-18,-0.0038981417930921136
2016-02-19,-0.003074774737832575
2016-02-22,0.028413916485141133
2016-02-23,-0.002726580444916249
2016-02-24,0.008475168291882884
2016-02-25,0.005602796466687154
2016-02-26,0.019428111227157485
2016-02-29,-0.0262044430277929
2016-03-01,0.030624490488873946
2016-03-02,0.014153678617534693
2016-03-03,0.018550499062361947
2016-03-04,-0.016680875736182266
2016-03-07,-0.00995312861481712
2016-03-08,-0.02246712518499483
2016-03-09,0.010642246060925231
2016-03-10,-0.0005308526593478247
2016-03-11,0.024258496660681805
2016-03-14,-0.0025933250230036897
2016-03-15,-0.028598614122502752
2016-03-16,0.014541789199425503
2016-03-17,0.00017586940552094532
2016-03-18,0.025584778081370496
2016-03-21,-0.0003428358066179804
2016-03-22,0.01972393715928833
2016-03-23,-0.002439002902135168
2016-03-24,-0.0059852595495890615
2016-03-28,0.01051635612120605
2016-03-29,0.039949640981173484
2016-03-30,0.011459917573857004
2016-03-31,-0.004867118051866015
2016-04-01,0.0053718062166263625
2016-04-04,-0.005741857378863013
2016-04-05,-0.015962095998058645
2016-04-06,0.012471450469779377
2016-04-07,-0.009419659327336793
2016-04-08,0.0014629936652199582
2016-04-11,-0.012011085530790555
2016-04-12,0.006160694506974318
2016-04-13,0.022287773693175472
2016-04-14,0.003912832367494845
2016-04-15,-0.002625135223094821
2016-04-18,0.005902272087375149
2016-04-19,-0.002933756912933294
2016-04-20,0.020516760055961036
2016-04-21,-0.005065033107938377
2016-04-22,0.011748166481816202
2016-04-25,-0.010605285845998291
2016-04-26,0.03426982168406201
2016-04-27,-0.0005298373156286118
2016-04-28,0.021117325758259753
2016-04-29,-0.009117009365850803
2016-05-02,0.0036650878857606983
2016-05-03,-0.0021609494454241096
2016-05-04,-0.004631335585986163
2016-05-05,0.0023262636596521613
2016-05-06,0.002245879276769669
2016-05-09,0.008963742132018782
2016-05-10,-0.00014795289715630044
2016-05-11,0.005405487361260342
2016-05-12,-0.01833860033852386
2016-05-13,0.00240112178580687
2016-05-16,0.010553267198004868
2016-05-17,-0.00451817001946786
2016-05-18,-0.006472807206803766
2016-05-19,0.0011232514718755304
2016-05-20,0.0031418128005777923
2016-05-23,-0.015435221354320738
2016-05-24,0.021281887669235777
2016-05-25,0.006970305019850853
2016-05-26,-0.009868462580428283
2016-05-27,0.002530929748931765
2016-05-31,0.0012623879174402663
2016-06-01,0.007859865313553094
2016-06-02,0.010667968042540332
2016-06-03,-0.014486520313919837
2016-06-06,0.011670764333486128
2016-06-07,0.0064251607911514075
2016-06-08,0.006529818973492807
2016-06-09,-0.005334172002953608
2016-06-10,-0.02050691636185753
2016-06-13,-0.02322999464803721
2016-06-14,0.01045219274042597
2016-06-15,-0.009519929750340772
2016-06-16,-0.0024212374628206357
2016-06-17,-0.004324381754609252
2016-06-20,0.010590807121170887
2016-06-21,0.000150491509935069
2016-06-22,0.01643290986639956
2016-06-23,0.025512101150659383
2016-06-24,-0.014318691333115807
2016-06-27,-0.050917267208418826
2016-06-28,0.021026626198134668
2016-06-29,0.01029686605163671
2016-06-30,0.004945658142910592
2016-07-01,-0.00417592982034487
2016-07-05,-0.008910914373552847
2016-07-06,0.007253082757911589
2016-07-07,0.01072703857636248
2016-07-08,0.017960693325893562
2016-07-11,0.0005827069821109365
2016-07-12,-0.0050273848006555655
2016-07-13,0.00043930208813680593
2016-07-14,-0.011052733506933587
2016-07-15,0.000961879832292567
2016-07-18,0.004215278899361685
2016-07-19,0.0005887761351899279
2016-07-20,0.0008831698021762868
2016-07-21,0.00963247141065282
2016-07-22,0.006699758854886495
2016-07-25,-0.011502315310977784
2016-07-26,0.012002621075279274
2016-07-27,-0.055539484422503116
2016-07-28,-0.004747581713658189
2016-07-29,-0.0034619744743370484
2016-08-01,-0.010113916950789115
2016-08-02,-0.022929087408540716
2016-08-03,0.021232522304362345
2016-08-04,-0.002110578075489311
2016-08-05,-0.003289623665512109
2016-08-08,-0.0029076615682613882
2016-08-09,-0.005674582947499118
2016-08-10,0.000475669687224789
2016-08-11,0.0047535556949709346
2016-08-12,-0.003548299730835258
2016-08-15,-0.00047494194857611305
2016-08-16,-0.0287386628916122
2016-08-17,-0.014998361269327853
2016-08-18,0.000496348559939408
2016-08-19,0.0032258130112099437
2016-08-22,0.0023910005063418893
2016-08-23,-0.0008225387891289682
2016-08-24,-0.009301948155806983
2016-08-25,-0.0019108447722303579
2016-08-26,-0.005577926343194095
2016-08-29,0.014566654913028554
2016-08-30,-0.0004951115100272352
2016-08-31,-0.004131377571062633
2016-09-01,-0.014187345807941787
2016-09-02,0.0158220060663139
2016-09-06,-0.008533442470641805
2016-09-07,0.02114148231996582
2016-09-08,-0.005319006829950568
2016-09-09,-0.01184709162857811
2016-09-12,0.019065977742186213
2016-09-13,-0.008251778855460024
2016-09-14,-0.006919913335279082
2016-09-15,0.01202819198700289
2016-09-16,0.012377172177089557
2016-09-19,-0.001943117414218598
2016-09-20,-0.0062465761948590215
2016-09-21,0.002449133200775
2016-09-22,0.01180780358579403
2016-09-23,-0.010623654792092263
2016-09-26,-0.015130579485788442
2016-09-27,0.005368585118051161
2016-09-28,0.01018735085520972
2016-09-29,-0.006343460008987334
2016-09-30,0.008511985078116568
2016-10-03,-0.01988313856320023
2016-10-04,0.0010763056340570287
2016-10-05,-0.006782204707110551
2016-10-06,-0.0007495076035956005
2016-10-07,0.0014167984858073357
2016-10-10,0.01847521555099574
2016-10-11,-0.010540847556792188
2016-10-12,0.0062763845925464246
2016-10-13,0.02314317298832491
2016-10-14,-0.010507969738643763
2016-10-17,0.0008107078441075277
2016-10-18,0.01935855965579525
2016-10-19,-0.015971236574677694
2016-10-20,0.005248630750943617
2016-10-21,-0.007470552309492673
2016-10-24,0.0069601854510312755
2016-10-25,-0.022665197606621
2016-10-26,-0.020641454983455043
2016-10-27,0.027374125108706515
2016-10-28,-0.014875117354351097
2016-10-31,0.0014932871764670175
2016-11-01,-0.0034793164412111333
2016-11-02,0.0050708641706931346
2016-11-03,-0.018610410614423367
2016-11-04,0.014327864041768335
2016-11-07,0.037723352861225745
2016-11-08,0.02538246079141615
2016-11-09,-0.06871765595896395
2016-11-10,0.014589779838725336
2016-11-11,-0.01867760747345293
2016-11-14,0.02029644356610505
2016-11-15,0.010317823012534255
2016-11-16,-0.01879096740863595
2016-11-17,0.031557082120237556
2016-11-18,-0.009927939434970723
2016-11-21,0.003260754967975732
2016-11-22,-0.014464502586893135
2016-11-23,0.0065964364829764754
2016-11-25,0.00892859345103636
2016-11-28,-0.003410083040276346
2016-11-29,0.004321441166383
2016-11-30,-0.0012989592385574955
2016-12-01,0.00869778668318233
2016-12-02,0.004512793969976281
2016-12-05,0.0010430335004245617
2016-12-06,0.012742321139513235
2016-12-07,-0.11877813191755948
2016-12-08,0.010057409359461866
2016-12-09,-0.0036451852617807035
2016-12-12,-0.0008027764209382893
2016-12-13,-0.0267011226475814
2016-12-14,-0.06826317038198493
2016-12-15,0.06912804889030721
2016-12-16,-0.013723686641066268
2016-12-19,-0.004109023244093568
2016-12-20,-0.002531998001308211
2016-12-21,0.003572612339070691
2016-12-22,0.0006556548300697962
2016-12-23,0.010391249511545908
2016-12-27,-0.007041655290029758
2016-12-28,-0.009610846774038673
2016-12-29,0.0024496373098583657
2016-12-30,-0.00018804186212195706
2017-01-03,0.0031018973695238206
2017-01-04,0.019679547921087392
2017-01-05,-0.0003675357445065419
2017-01-06,-0.0023901882611736536
2017-01-09,0.027923470816550555
2017-01-10,0.007172434647708226
2017-01-11,-0.0018693007576154885
2017-01-12,0.0024078877547670796
2017-01-13,0.002402033317681296
2017-01-17,0.0144672611589578
2017-01-18,-0.006124361253428079
2017-01-19,-0.016285276669676607
2017-01-20,0.008948712605856946
2017-01-23,-0.011707373182412772
2017-01-24,0.0071793718168675635
2017-01-25,0.015771259418539962
2017-01-26,-0.00780705342750132
2017-01-27,-0.0015914902868763292
2017-01-30,-0.0015937467245357162
2017-01-31,-0.0010642172792511007
2017-02-01,0.01163106053288776
2017-02-02,-0.010444231994104047
2017-02-03,0.009755898541014663
2017-02-06,-0.008344134633318845
2017-02-07,0.004340136911234582
2017-02-08,0.0034394113514191194
2017-02-09,0.02188432872301882
2017-02-10,0.0015480323108589822
2017-02-13,0.012280128124977363
2017-02-14,0.029012439918994826
2017-02-15,0.009150810837660783
2017-02-16,-0.002287364934767999
2017-02-17,0.006714133949847545
2017-02-21,0.013826835680930127
2017-02-22,-0.007220185191325279
2017-02-23,0.006464561261090962
2017-02-24,0.011481627431818575
2017-02-27,0.0061165873434707585
2017-02-28,-0.00829049702691853
2017-03-01,-0.0003184033348261339
2017-03-02,-0.02174262737118282
2017-03-03,0.022388571603025875
2017-03-06,0.0078038569921392575
2017-03-07,-0.022202933020016413
2017-03-08,0.0004846490714951468
2017-03-09,0.001050235251801812
2017-03-10,-0.017105100303754672
2017-03-13,0.001313587417823614
2017-03-14,-0.015822403672156038
2017-03-15,0.011828284433175185
2017-03-16,-0.006338849533360835
2017-03-17,-0.0051367525171365225
2017-03-20,-0.004830037202328552
2017-03-21,-0.011966668871228991
2017-03-22,0.005505323472177803
2017-03-23,0.0009265352320286802
2017-03-24,0.025750999527374585
2017-03-27,0.03347273192464417
2017-03-28,-0.0039691997485125086
2017-03-29,-0.0072526163240866914
2017-03-30,0.00883120037356222
2017-03-31,-0.009629257106478328
2017-04-03,0.004982032617943721
2017-04-04,-0.016231032521208166
2017-04-05,0.004957723519837698
2017-04-06,0.002668909248256135
2017-04-07,-0.005807487818511814
2017-04-10,0.0015413686596330578
2017-04-11,-0.004698120854193966
2017-04-12,0.001546067857904676
2017-04-13,-0.010157425012174537
2017-04-17,0.0015597167920609056
2017-04-18,-0.017294876526169678
2017-04-19,0.001668037451459492
2017-04-20,-0.007994010914902039
2017-04-21,-0.002434210893311195
2017-04-24,0.017334223694885464
2017-04-25,0.00430094200360287
2017-04-26,-0.024295648189751606
2017-04-27,-0.002194947593781471
2017-04-28,0.0215721802792348
2017-05-01,-0.002650169444312178
2017-05-02,0.03287971626632791
2017-05-03,-0.00554685358623952
2017-05-04,-0.009780849998039964
2017-05-05,-0.004163393446912855
2017-05-08,-0.005492167623435851
2017-05-09,0.009726386328765324
2017-05-10,0.009061210866994962
2017-05-11,-0.006310133731851519
2017-05-12,-0.004396379559726937
2017-05-15,-0.0035976894103061374
2017-05-16,-0.008125067726211355
2017-05-17,-0.01869928959613909
2017-05-18,-0.001517615978786635
2017-05-19,0.002195540308747912
2017-05-22,0.010111063715499968
2017-05-23,-0.00867520632289076
2017-05-24,-0.023392893958857797
2017-05-25,0.010770395033092184
2017-05-26,-0.010570251934521102
2017-05-30,-0.007243304697276631
2017-05-31,-0.012768233345073599
2017-06-01,0.018827979618947888
2017-06-02,-0.014248629860675432
2017-06-05,0.006044569062963356
2017-06-06,-0.011668154200713765
2017-06-07,-0.004933840091070452
2017-06-08,-0.005401117975150416
2017-06-09,0.009792357051212619
2017-06-12,0.019042671360697483
2017-06-13,0.0021628341689230446
2017-06-14,0.009064189756515795
2017-06-15,-0.007357314295927342
2017-06-16,-0.008273616789074567
2017-06-19,0.003910460369864088
2017-06-20,-0.012032530872661984
2017-06-21,-0.007973295099045652
2017-06-22,0.017576339536487184
2017-06-23,0.0019095965580195884
2017-06-26,0.003898265053947636
2017-06-27,0.01863999470671729
2017-06-28,0.020162851560339368
2017-06-29,0.01212422920599776
2017-06-30,0.0016409455275738782
2017-07-03,-0.004423333387937545
2017-07-05,0.006417668407783683
2017-07-06,-0.02109232389331217
2017-07-07,0.01920840082110198
2017-07-10,-0.0023763875295420567
2017-07-11,0.0032035269635326546
2017-07-12,0.00548522545934671
2017-07-13,0.002116972259173844
2017-07-14,0.00885713748040029
2017-07-17,-0.00048346005113697466
2017-07-18,-0.005157320898863005
2017-07-19,0.0017820555191541132
2017-07-20,0.010672865305508816
2017-07-21,-0.004639786850444527
2017-07-24,-0.0007234204758426177
2017-07-25,-0.011501792885587392
2017-07-26,-0.08152995202016955
2017-07-27,-0.022324410898287184
2017-07-28,0.010329721537076564
2017-07-31,-0.0060088025128647304
2017-08-01,0.0031577869302596984
2017-08-02,-0.022845705744443445
2017-08-03,-0.002393163288648137
2017-08-04,-0.002675684072798612
2017-08-07,-0.007771357833257442
2017-08-08,0.0010256993818607008
2017-08-09,-0.004750475253677222
2017-08-10,-0.013851174955972545
2017-08-11,0.021068737152545758
2017-08-14,0.0009295205651649319
2017-08-15,0.005199879330327395
2017-08-16,0.003972379907633661
2017-08-17,-0.013802170800454538
2017-08-18,0.007557536462591274
2017-08-21,-0.0013890433124301715
2017-08-22,0.005934862739303215
2017-08-23,-0.004701428812613484
2017-08-24,0.006020180548312881
2017-08-25,0.002946304086496987
2017-08-28,0.0011929958475154212
2017-08-29,-0.019620319581359014
2017-08-30,-0.002714701999287361
2017-08-31,0.014924287841402872
2017-09-01,0.008970350867314236
2017-09-05,-0.009624280153253673
2017-09-06,-0.005367882092966014
2017-09-07,0.024006860236639893
2017-09-08,0.004089033771574213
2017-09-11,0.018914066336305213
2017-09-12,-0.0011547144058039471
2017-09-13,-0.008002743115492206
2017-09-14,0.0
2017-09-15,-0.007977757417704012
2017-09-18,-0.015812885857555914
2017-09-19,-0.008538279644391578
2017-09-20,0.020001813566795867
2017-09-21,-0.015614957282390485
2017-09-22,0.00793121671079744
2017-09-25,-0.0128098714626802
2017-09-26,0.010381021233494492
2017-09-27,0.007063524852771286
2017-09-28,-0.000455566380222594
2017-09-29,0.01102716911151913
2017-10-02,0.01162776874898519
2017-10-03,0.0033858919783722463
2017-10-04,-0.004528835596956382
2017-10-05,0.0003568118589185598
2017-10-06,-0.01783472243143258
2017-10-09,-0.027328886774211192
2017-10-10,-0.005134010068990391
2017-10-11,0.01097763942074792
2017-10-12,-0.01698384631610017
2017-10-13,-0.0034929881152663267
2017-10-16,0.0004736739131816492
2017-10-17,0.027083324297083156
2017-10-18,0.000553143657312738
2017-10-19,0.01861405142534589
2017-10-20,0.020897275778571922
2017-10-23,0.0009750088977522609
2017-10-24,-0.012925142436842618
2017-10-25,-0.0067261710792350105
2017-10-26,-0.06221227878164104
2017-10-27,-0.003562496830265105
2017-10-30,-0.011691905868944419
2017-10-31,0.004106424374888951
2017-11-01,-0.005647588798080028
2017-11-02,0.0027417766805688526
2017-11-03,-0.007714826059156521
2017-11-06,0.0013778080572237617
2017-11-07,-0.006879561570756643
2017-11-08,-0.003067779043634422
2017-11-09,-0.009430299356876448
2017-11-10,-0.02084383874201623
2017-11-13,0.0005118420348635411
2017-11-14,-0.007774112426955582
2017-11-15,-0.012680479356394492
2017-11-16,0.027252979187944337
2017-11-17,-0.011791164140258159
2017-11-20,-0.003497222910635922
2017-11-21,0.01950854171188987
2017-11-22,0.018325306613758308
2017-11-24,-0.0009940812866572335
2017-11-27,0.002587686213200824
2017-11-28,0.015783222660311846
2017-11-29,0.05022940289804256
2017-11-30,0.00912750957831876
2017-12-01,-0.002676603746793793
2017-12-04,-0.016657543776184558
2017-12-05,-0.002917248594278221
2017-12-06,0.016139841892994777
2017-12-07,0.024892896035504375
2017-12-08,0.011056896245121406
2017-12-11,-0.0051989638140435
2017-12-12,0.013155372866727966
2017-12-13,0.012807241134229708
2017-12-14,-0.008342321953782594
2017-12-15,0.004515991738753167
2017-12-18,-0.0028206555221238494
2017-12-19,-0.0007072980239037907
2017-12-20,-0.0022999791799293012
2017-12-21,0.017644604579865497
2017-12-22,0.0025269492444723873
2017-12-26,-0.005909946886042627
2017-12-27,-0.001923591472958397
2017-12-28,0.0018397351555419217
2017-12-29,-0.008918402433096828
2018-01-02,0.019850054417082985
2018-01-03,-0.01911760269626095
2018-01-04,-0.0052916517619855385
2018-01-05,-0.007270091030728398
2018-01-08,-0.01625448319111611
2018-01-09,0.005810309673554226
2018-01-10,-0.0038813339973253758
2018-01-11,0.041410199749296384
2018-01-12,0.014965463549197588
2018-01-16,-0.0019716503317264156
2018-01-17,-0.0031780454292089644
2018-01-18,0.010943277700840914
2018-01-19,0.006563351231792636
2018-01-22,-0.0023710560790273227
2018-01-23,-0.004753114815776449
2018-01-24,0.006311162496469791
2018-01-25,0.009661636438041743
2018-01-26,0.01762784225528291
2018-01-29,-0.007918738369702805
2018-01-30,0.018790988108491558
2018-01-31,-0.00840605598675781
2018-02-01,-0.0017284637815473403
2018-02-02,-0.016406880968835136
2018-02-05,-0.04828153083951425
2018-02-06,0.02924071088003899
2018-02-07,0.0022247960142307566
2018-02-08,-0.01921089674878107
2018-02-09,0.0035690175239220245
2018-02-12,0.002862689981379063
2018-02-13,0.005103301244910652
2018-02-14,0.005593751782314582
2018-02-15,0.014120796668562807
2018-02-16,-0.0050634639097283385
2018-02-20,-0.006106664773313897
2018-02-21,-0.014593071193099716
2018-02-22,0.010738878046920641
2018-02-23,-0.0025703924027845604
2018-02-26,0.0026629552968351344
2018-02-27,0.0075392976494244035
2018-02-28,-0.028085093764463998
2018-03-01,0.01593691940940989
2018-03-02,0.06740212373624455
2018-03-05,8.071421642164012e-05
2018-03-06,0.008881793513544789
2018-03-07,0.01000412729949307
2018-03-08,0.008478537464468028
2018-03-09,-0.004792855783291583
2018-03-12,-0.003000221005368453
2018-03-13,-0.0189261350559079
2018-03-14,-0.005085233010186929
2018-03-15,0.0046242130587699215
2018-03-16,-0.002584082138060606
2018-03-19,-0.003562445912457801
2018-03-20,-0.0013812389144272075
2018-03-21,0.010740253668466426
2018-03-22,-0.009579734119019134
2018-03-23,-0.015118220059773146
2018-03-26,-0.00775770237106832
2018-03-27,0.0017466132854333516
2018-03-28,0.007804788459764955
2018-03-29,-0.024468546767351884
2018-04-02,-0.017144015146335456
2018-04-03,0.014263847480202374
2018-04-04,0.011097709354840779
2018-04-05,0.01943875391607275
2018-04-06,-0.026054078681268966
2018-04-09,0.005485372439945069
2018-04-10,0.00772117343787726
2018-04-11,-0.008328526957775972
2018-04-12,0.008650515480366439
2018-04-13,-0.003830049558551818
2018-04-16,0.007606002783166144
2018-04-17,0.0023227883975800445
2018-04-18,0.005545045683637229
2018-04-19,8.233357086151472e-05
2018-04-20,-0.008147822329828802
2018-04-23,-0.0031527437327764085
2018-04-24,0.0030797118209662244
2018-04-25,0.012695878801016969
2018-04-26,-0.057522089882128924
2018-04-27,-0.005911978203379853
2018-04-30,-0.0012244370330153354
2018-05-01,0.0070928389268485326
2018-05-02,0.02338916618653064
