Date,TXN
2015-04-23,-0.06827872669694002
2015-04-24,0.00018277038426672831
2015-04-27,0.01516523459724417
2015-04-28,-0.0023539813529673825
2015-04-29,-0.0012709391501486422
2015-04-30,-0.014721769480327218
2015-05-01,0.02029165937337929
2015-05-04,-0.00018098295950730314
2015-05-05,-0.023327279232203235
2015-05-06,-0.005739667595992093
2015-05-07,0.006704006983667243
2015-05-08,0.01183877406902445
2015-05-11,-0.004753541696926322
2015-05-12,-0.004959476538268226
2015-05-13,0.009599455303851867
2015-05-14,0.016821871925552845
2015-05-15,0.0
2015-05-18,0.0032371455898860813
2015-05-19,-0.00017942584806796003
2015-05-20,-0.002688995069980993
2015-05-21,-0.0023369020760989345
2015-05-22,-0.002342375979388134
2015-05-26,-0.014628889905230369
2015-05-27,0.025843113774985715
2015-05-28,-0.0010721078745969947
2015-05-29,0.0001790407878583533
2015-06-01,-0.003755597944760991
2015-06-02,-0.00825662590990106
2015-06-03,-0.006516201501712171
2015-06-04,-0.016578304565423974
2015-06-05,-0.003520057885437633
2015-06-08,-0.018033072561143282
2015-06-09,0.001893059774112027
2015-06-10,0.02399864890797776
2015-06-11,-0.010149528029926524
2015-06-12,-0.011744856217044575
2015-06-15,0.0007545854541077812
2015-06-16,0.0007539219959553645
2015-06-17,0.0037674310486095486
2015-06-18,0.017451551113119468
2015-06-19,0.005348564053755611
2015-06-22,0.01816178983867811
2015-06-23,-0.012072064797877813
2015-06-24,-0.015320300138191745
2015-06-25,-0.0035187572974755277
2015-06-26,-0.016728675103988233
2015-06-29,-0.026086948282070255
2015-06-30,-0.0001942967246650884
2015-07-01,0.007765302332198631
2015-07-02,0.0011560566378914228
2015-07-06,-0.01116015581219898
2015-07-07,-0.0035027743912282583
2015-07-08,-0.032806075185332184
2015-07-09,-0.028669500428748163
2015-07-10,0.01870687751900002
2015-07-13,0.006529477510884396
2015-07-14,0.008716829351888444
2015-07-15,-0.0054256195012841735
2015-07-16,-0.0026272351477248934
2015-07-17,0.0
2015-07-20,0.01478931324283983
2015-07-21,0.0027949092602672643
2015-07-22,-0.01851460071811062
2015-07-23,0.024543349862382158
2015-07-24,-0.02930085835508589
2015-07-27,0.0
2015-07-28,0.021415559780831872
2015-07-29,0.004422860628342962
2015-07-30,0.00560438074432823
2015-07-31,-0.005175376244382912
2015-08-03,0.002201011433286215
2015-08-04,-0.004991095919071431
2015-08-05,0.020465690350948362
2015-08-06,-0.01199389454413713
2015-08-07,0.0013930096280148074
2015-08-10,0.034976453684925524
2015-08-11,-0.027649903946454724
2015-08-12,0.009280947297232167
2015-08-13,-0.009391298045888008
2015-08-14,0.00019754990913090076
2015-08-17,0.005134300032315409
2015-08-18,-0.019449882455815137
2015-08-19,-0.01422578816500375
2015-08-20,-0.03597534999266372
2015-08-21,-0.030993103791408405
2015-08-24,-0.02328121467621469
2015-08-25,-0.03051901478610497
2015-08-26,0.04342831896998467
2015-08-27,0.03633568316239422
2015-08-28,0.01976215841083473
2015-08-31,-0.0031259492378709064
2015-09-01,-0.03135449642945598
2015-09-02,0.02179581213312698
2015-09-03,0.002323052558774963
2015-09-04,-0.019595806335478083
2015-09-08,0.04642163343409611
2015-09-09,-0.022180774446720397
2015-09-10,-0.0042009895445825896
2015-09-11,0.003374843835501906
2015-09-14,0.005465335293783458
2015-09-15,0.009826514988284796
2015-09-16,0.008281851142726726
2015-09-17,-0.011293690544659785
2015-09-18,-0.0072687150879579
2015-09-21,-0.007322456926769916
2015-09-22,-0.01770294239388004
2015-09-23,-0.0006435507509462424
2015-09-24,0.0036497060312334906
2015-09-25,0.008984006058203153
2015-09-28,-0.004663835589979737
2015-09-29,0.012353324354585915
2015-09-30,0.0418681890294601
2015-10-01,-0.021809304984423905
2015-10-02,0.006812442360743631
2015-10-05,0.027886234965771584
2015-10-06,0.006582877427724121
2015-10-07,0.011494324319711202
2015-10-08,0.0094044666876123
2015-10-09,-0.012616599494933989
2015-10-12,0.009239082032415968
2015-10-13,-0.008375037201107438
2015-10-14,0.034177476875222323
2015-10-15,-0.004178407445031729
2015-10-16,0.0026704629027094473
2015-10-19,0.0013312490955801337
2015-10-20,-0.0039892888823021
2015-10-21,-0.010108598951318881
2015-10-22,0.11926747281786554
2015-10-23,0.015321045083721785
2015-10-26,-0.0028824736938822815
2015-10-27,-0.006631297152427051
2015-10-28,0.010854514564496709
2015-10-29,-0.0357933098391473
2015-10-30,0.002651548601960707
2015-11-02,0.004760357520822378
2015-11-03,0.0028074974798222296
2015-11-04,-0.0034995468807297314
2015-11-05,0.00790165432826595
2015-11-06,0.004006756802753086
2015-11-09,-0.007287625215693039
2015-11-10,-0.003146418565918574
2015-11-11,0.00999454384184828
2015-11-12,-0.016145872735755296
2015-11-13,-0.009528680610318085
2015-11-16,0.013361582329144639
2015-11-17,0.003340852040316422
2015-11-18,0.01559483384727911
2015-11-19,-0.00017272401126600112
2015-11-20,0.0029335720477441374
2015-11-23,-0.013248159944689863
2015-11-24,0.008718053539563897
2015-11-25,-0.010025757801426338
2015-11-27,0.004888927120292541
2015-11-30,0.009904496012581143
2015-12-01,0.003268977849551824
2015-12-02,-0.013033729938923821
2015-12-03,0.0024328717090977836
2015-12-04,0.020627377925444224
2015-12-07,-0.00900134037672351
2015-12-08,-0.011653846841767623
2015-12-09,-0.0157796018914389
2015-12-10,0.0029952504905885746
2015-12-11,-0.01264714215352336
2015-12-14,0.00017792551520523503
2015-12-15,0.02365698051296783
2015-12-16,0.009035754456232503
2015-12-17,-0.026519728451118274
2015-12-18,-0.028126775362645406
2015-12-21,0.016017495139788895
2015-12-22,-0.003762275643777624
2015-12-23,0.019600999662189755
2015-12-24,0.0008819394502770361
2015-12-28,-0.005815148356880684
2015-12-29,0.01063474454889124
2015-12-30,-0.015082576701911043
2015-12-31,-0.024038511926470885
2016-01-04,-0.008575108658682162
2016-01-05,-0.010489306801710785
2016-01-06,-0.006509153989357697
2016-01-07,-0.03219790454598359
2016-01-08,-0.02591841256611338
2016-01-11,0.01687812697047031
2016-01-12,0.006248752828290849
2016-01-13,-0.03318457971599875
2016-01-14,0.00421547950682255
2016-01-15,-0.03997622903567333
2016-01-19,0.00395581816685775
2016-01-20,0.016383148082043997
2016-01-21,0.01673146198296882
2016-01-22,0.009432201781461647
2016-01-25,-0.004373688719387703
2016-01-26,0.012379691001553672
2016-01-27,-0.000591298959231934
2016-01-28,0.016703121252471975
2016-01-29,0.03520453053777084
2016-02-01,-0.0018894397642299499
2016-02-02,-0.04145382775519757
2016-02-03,-0.007701481297939794
2016-02-04,0.02009944604895053
2016-02-05,-0.026921588459048795
2016-02-08,0.020449018830533072
2016-02-09,-0.004321836437620852
2016-02-10,0.001380997390663774
2016-02-11,-0.007290416721682402
2016-02-12,0.015085085271384191
2016-02-16,0.027375931362521477
2016-02-17,0.021887983136784195
2016-02-18,-0.011733733400031476
2016-02-19,-0.00565424679602089
2016-02-22,0.010234848450308753
2016-02-23,-0.01988690291052264
2016-02-24,0.004210881628555985
2016-02-25,0.012390458912436175
2016-02-26,0.0035773261007912005
2016-02-29,-0.005253008617074562
2016-03-01,0.02263303557482277
2016-03-02,0.0036884298939374727
2016-03-03,0.008269326562715174
2016-03-04,0.0003643125443759665
2016-03-07,0.010931030485933357
2016-03-08,-0.01730037684751229
2016-03-09,0.004034495635380608
2016-03-10,0.013515923531470353
2016-03-11,0.010272295041779511
2016-03-14,-0.008027584796136855
2016-03-15,0.0021581129581058622
2016-03-16,0.007356947196799579
2016-03-17,0.008193832799430645
2016-03-18,0.008657092140574862
2016-03-21,-0.0012257689217060053
2016-03-22,-0.0021046595920166666
2016-03-23,-0.005272487488713007
2016-03-24,0.001766926964301252
2016-03-28,-0.0031748068440554666
2016-03-29,0.015746797732193007
2016-03-30,0.01672161642149561
2016-03-31,-0.01627536884231151
2016-04-01,0.009056090290398222
2016-04-04,-0.0037971342718565726
2016-04-05,-0.00017316210243623065
2016-04-06,0.011262930180534036
2016-04-07,-0.02073293738118931
2016-04-08,0.012948410024995471
2016-04-11,-0.0012091684119994728
2016-04-12,0.010722658062480628
2016-04-13,0.012491477966700915
2016-04-14,0.0008449250568731692
2016-04-15,-0.004896909011148143
2016-04-18,0.0003394630785378272
2016-04-19,-0.00899092846080296
2016-04-20,0.010784043507927388
2016-04-21,-0.0032176394212040105
2016-04-22,-0.0030579675212406565
2016-04-25,0.005794036387364976
2016-04-26,0.006438466675588783
2016-04-27,0.008754552689713035
2016-04-28,-0.014276269220181659
2016-04-29,-0.02811398089956796
2016-05-02,0.014200566182293928
2016-05-03,-0.011235671775949307
2016-05-04,-0.01346172263146217
2016-05-05,0.0037215313913230297
2016-05-06,0.009887086906256393
2016-05-09,-0.005070179958385546
2016-05-10,0.01265167346847118
2016-05-11,0.0
2016-05-12,-0.008155498211033119
2016-05-13,-0.0006997775816693919
2016-05-16,0.01575627749350983
2016-05-17,-0.010168894173954723
2016-05-18,0.010099410873361636
2016-05-19,-0.013446220164638145
2016-05-20,0.02271555300307071
2016-05-23,0.0034169898569573753
2016-05-24,0.023156904167945358
2016-05-25,0.005824410766388732
2016-05-26,0.005459944053550991
2016-05-27,0.004114039806002001
2016-05-31,-0.0068831856941270475
2016-06-01,0.0077560407044228175
2016-06-02,-0.005076130779199772
2016-06-03,-0.0037853973306409827
2016-06-06,0.012555693010960711
2016-06-07,0.004405207456619431
2016-06-08,0.008447130651484391
2016-06-09,0.000966634681236922
2016-06-10,-0.0037014882725628917
2016-06-13,-0.00613830514040703
2016-06-14,0.006013617865602061
2016-06-15,-0.0033923506307386164
2016-06-16,0.005997543386492499
2016-06-17,-0.00709010088954809
2016-06-20,0.00632923968141097
2016-06-21,0.00048409899218682106
2016-06-22,0.00032213095484268095
2016-06-23,0.01998038597206353
2016-06-24,-0.04360166908021812
2016-06-27,-0.024281517866401647
2016-06-28,0.02031485028570401
2016-06-29,0.016260521874791767
2016-06-30,0.02285696855893571
2016-07-01,-0.008619315014310791
2016-07-05,-0.013846232141956794
2016-07-06,-0.003102223657161174
2016-07-07,0.011627938560373474
2016-07-08,0.02428351339883661
2016-07-11,0.00205480386730561
2016-07-12,0.01545736696418376
2016-07-13,0.0024851236568557145
2016-07-14,0.0041836045600707195
2016-07-15,0.0006171023840519929
2016-07-18,0.005242925131296872
2016-07-19,-0.003835099907671169
2016-07-20,0.007853339038060403
2016-07-21,-0.008250203633512032
2016-07-22,0.008935137625227352
2016-07-25,0.011146616843769941
2016-07-26,0.07852628947240281
2016-07-27,-0.0021002830338164857
2016-07-28,-0.009310015756358925
2016-07-29,-0.006834807825910616
2016-08-01,0.0018638457675625997
2016-08-02,-0.014739509195902611
2016-08-03,0.00043579488380762754
2016-08-04,0.010598008811563142
2016-08-05,0.007757618964341795
2016-08-08,-0.00014261905578716316
2016-08-09,0.0015682724597907427
2016-08-10,-0.0051245605183612986
2016-08-11,0.0015737434419835772
2016-08-12,-0.002285824870658981
2016-08-15,0.0070162987186712655
2016-08-16,-0.007251300482856604
2016-08-17,0.0
2016-08-18,0.0044397239098812324
2016-08-19,0.0019961986919581065
2016-08-22,-0.003842344294017197
2016-08-23,-0.00028536421227798314
2016-08-24,-0.0011434466749774552
2016-08-25,-0.0011442003397339473
2016-08-26,-0.0010028433468490805
2016-08-29,0.0032977284579698285
2016-08-30,-0.00957438990061743
2016-08-31,0.0033183133486893723
2016-09-01,0.002300736026211947
2016-09-02,-0.000286731714414068
2016-09-06,0.0015784864049908087
2016-09-07,-0.004298487996471034
2016-09-08,-0.007195190973145915
2016-09-09,-0.033628065401994034
2016-09-12,0.01904917436742304
2016-09-13,-0.007212441109193168
2016-09-14,0.0050408524418419365
2016-09-15,0.021094508732764083
2016-09-16,0.002022651935289499
2016-09-19,0.0025949133542377822
2016-09-20,-0.005176464185616236
2016-09-21,0.005492707028015298
2016-09-22,0.0028750402382171636
2016-09-23,-0.011181055012017604
2016-09-26,-0.008118545778614372
2016-09-27,0.015054248707977447
2016-09-28,0.00417589376198757
2016-09-29,0.0014334618444447056
2016-09-30,0.004868558507493237
2016-10-03,-0.007409426173916156
2016-10-04,-0.0010048682513035256
2016-10-05,0.014513606558439918
2016-10-06,0.00509901728717721
2016-10-07,-0.0012685779004472097
2016-10-10,-0.013263834522816431
2016-10-11,-0.01673060659428771
2016-10-12,-0.004363158943163303
2016-10-13,-0.010078824758429916
2016-10-14,0.010624109991931308
2016-10-17,-0.0010221760994981732
2016-10-18,0.012131304296397749
2016-10-19,0.003465520377360809
2016-10-20,0.0037415691283646524
2016-10-21,0.003154152371374064
2016-10-24,0.024439366046561606
2016-10-25,-0.006696817179158598
2016-10-26,0.007163105580217044
2016-10-27,-0.013665848963870242
2016-10-28,0.0009893233747026997
2016-10-31,0.0007064114722099557
2016-11-01,-0.019901632406246428
2016-11-02,-0.00864051721385195
2016-11-03,-0.006438354175450467
2016-11-04,-0.0044181814957348076
2016-11-07,0.02085836100093008
2016-11-08,0.011881801920318846
2016-11-09,-0.0005727219231923542
2016-11-10,-0.009313324039932236
2016-11-11,0.010268777232462778
2016-11-14,0.002433801750869824
2016-11-15,0.014424272158425122
2016-11-16,0.002393573556427109
2016-11-17,0.012359534827366625
2016-11-18,0.007214042453893121
2016-11-21,0.014876080103133349
2016-11-22,0.009772213541722863
2016-11-23,-0.004570179037955091
2016-11-25,0.004996283079132358
2016-11-28,0.0013430879023657027
2016-11-29,-0.0017438533257977396
2016-11-30,-0.006317337663540035
2016-12-01,-0.047612547897556756
2016-12-02,0.004402629523962309
2016-12-05,-0.0029693073496009914
2016-12-06,0.012196781444365978
2016-12-07,0.011629286583933807
2016-12-08,-0.0009692135273868807
2016-12-09,-0.001940908631050009
2016-12-12,-0.0036115638557248086
2016-12-13,0.020493419846571603
2016-12-14,-0.009563082085199515
2016-12-15,0.013103586511528098
2016-12-16,-0.00762424315474286
2016-12-19,0.009329250438470105
2016-12-20,0.0063885434922204
2016-12-21,0.0017555886933999787
2016-12-22,0.00040452076141606064
2016-12-23,0.002426013312692765
2016-12-27,0.0065875239904704674
2016-12-28,-0.010952216685321536
2016-12-29,0.0013505009088659037
2016-12-30,-0.015913534845358845
2017-01-03,0.008359176595097662
2017-01-04,-0.0012227042791049803
2017-01-05,-0.007756419764261002
2017-01-06,0.01686787496230746
2017-01-09,0.002562374154046587
2017-01-10,0.0034973324392761906
2017-01-11,0.008043265189110915
2017-01-12,-0.00465427542057828
2017-01-13,0.0020038420432688664
2017-01-17,-0.006800170087741919
2017-01-18,-0.0014765045729675519
2017-01-19,-0.006722415241118274
2017-01-20,0.011775911232700942
2017-01-23,0.013110479665321195
2017-01-24,0.017826605105867532
2017-01-25,0.019460127120441983
2017-01-26,0.008653961203459737
2017-01-27,-0.009268795244400718
2017-01-30,-0.0016662277821216653
2017-01-31,-0.03029511360275905
2017-02-01,0.009663322447831302
2017-02-02,-0.004982061153421591
2017-02-03,0.008037800189232946
2017-02-06,-0.0036600703771613174
2017-02-07,-0.0005245367727405581
2017-02-08,-0.0030193185874947126
2017-02-09,-0.008558292798175549
2017-02-10,-0.0018591670621371792
2017-02-13,0.004790211337722949
2017-02-14,0.0015881953210887811
2017-02-15,0.00039694128046940946
2017-02-16,0.007665144091400622
2017-02-17,0.0024915884643841313
2017-02-21,0.008372690287476336
2017-02-22,0.0019460128748942651
2017-02-23,-0.0011656870181485646
2017-02-24,0.0012967262610179553
2017-02-27,-0.0006473685524877038
2017-02-28,-0.007384732568447183
2017-03-01,0.019968956959718565
2017-03-02,-0.0008957136930339837
2017-03-03,-0.002817667748391983
2017-03-06,0.005779738481894725
2017-03-07,0.010343317283972864
2017-03-08,0.0027803889568209783
2017-03-09,-0.0026468381339185276
2017-03-10,0.015164971652514625
2017-03-13,0.00859000732993942
2017-03-14,0.0008641615748203879
2017-03-15,0.009001643133657478
2017-03-16,-0.00134393914682851
2017-03-17,0.0059965263845402905
2017-03-20,-0.007420903323178352
2017-03-21,-0.022551701894479748
2017-03-22,0.01178708714481469
2017-03-23,-0.0002480655984621327
2017-03-24,-0.000991796615004592
2017-03-27,-0.0007442889836797306
2017-03-28,0.0009930452360991104
2017-03-29,-0.0014885651241600684
2017-03-30,0.006833464829979263
2017-03-31,-0.005923019061199741
2017-04-03,-0.002482757997875673
2017-04-04,0.002986391370698893
2017-04-05,-0.0064511497102609505
2017-04-06,0.000249536802912953
2017-04-07,0.005368333786072377
2017-04-10,-0.004966830933989086
2017-04-11,-0.008985603215779348
2017-04-12,-0.011711941674454551
2017-04-13,-0.008154505704866755
2017-04-17,0.011305236212641123
2017-04-18,0.01130575018246649
2017-04-19,-0.0030147667295384872
2017-04-20,0.017512880328188762
2017-04-21,-0.011762950909562253
2017-04-24,0.015912899781313827
2017-04-25,0.01578696388638301
2017-04-26,-0.015177462475931769
2017-04-27,0.0023569897001050055
2017-04-28,-0.020049588682156894
2017-05-01,0.0013893186829478932
2017-05-02,-0.0005042986268570804
2017-05-03,0.006561050651642253
2017-05-04,-0.005891733361765739
2017-05-05,0.004161408969313829
2017-05-08,-0.0021349245557243934
2017-05-09,-0.00012601446885562861
2017-05-10,0.013090152832605506
2017-05-11,-0.0011179033437933583
2017-05-12,0.0036069006083643274
2017-05-15,0.010658014114240277
2017-05-16,0.008828496736021485
2017-05-17,-0.04363655349509421
2017-05-18,0.006990678309635401
2017-05-19,0.01350461489027066
2017-05-22,0.0008721038032184492
2017-05-23,-0.008461422820190134
2017-05-24,0.0045175791143414745
2017-05-25,0.009244458494716667
2017-05-26,0.004084778465417216
2017-05-30,0.010477789598160037
2017-05-31,0.006344210869861033
2017-06-01,-0.012122772932215642
2017-06-02,0.0017179195882877085
2017-06-05,0.0031854334366552273
2017-06-06,0.004029327434697638
2017-06-07,0.008148850719881695
2017-06-08,0.017493447532282547
2017-06-09,-0.040787175510797136
2017-06-12,0.0018540428683029297
2017-06-13,-0.0007403151298602806
2017-06-14,-0.010248162876754452
2017-06-15,-0.000997650666791694
2017-06-16,-0.004745711526460306
2017-06-19,0.02158098966361144
2017-06-20,-0.0227212710656729
2017-06-21,0.0012563694271323644
2017-06-22,-0.007782331397646836
2017-06-23,0.006704923031245702
2017-06-26,-0.015958781232925157
2017-06-27,-0.017367164366230647
2017-06-28,0.014425009300375713
2017-06-29,-0.01486052871289878
2017-06-30,0.00039013369393647856
2017-07-03,-0.006759164906483539
2017-07-05,0.006543571172129781
2017-07-06,-0.0006502824838490184
2017-07-07,0.02107719321959034
2017-07-10,0.003822490487868979
2017-07-11,0.0033010352763953588
2017-07-12,0.018724504083108107
2017-07-13,0.00024835664581468464
2017-07-14,0.018127541642269263
2017-07-17,-0.004146556524967537
2017-07-18,0.006123404780822739
2017-07-19,0.0
2017-07-20,0.006450425080071653
2017-07-21,-0.011972420667655692
2017-07-24,-0.009546949025142415
2017-07-25,0.005808354629889045
2017-07-26,0.014006526879984715
2017-07-27,-0.01292197844127485
2017-07-28,-0.003211327866204705
2017-07-31,0.008301743989530541
2017-08-01,0.0040547639467622965
2017-08-02,-0.00489522766222561
2017-08-03,0.0006147391562676408
2017-08-04,0.0008604082609886543
2017-08-07,0.00908789196904869
2017-08-08,0.003407475363412349
2017-08-09,-0.002062085518517054
2017-08-10,-0.023334775255512086
2017-08-11,0.006594845277363648
2017-08-14,0.014340892568212915
2017-08-15,-0.0012186202968620385
2017-08-16,0.006222846442811791
2017-08-17,-0.02801345170429459
2017-08-18,-0.002245845786986278
2017-08-21,-0.001000347875112162
2017-08-22,0.010764744635737289
2017-08-23,0.0017335818243242596
2017-08-24,0.004450952375218753
2017-08-25,-0.003323392793465496
2017-08-28,-0.002716529493448472
2017-08-29,0.0033433232591044693
2017-08-30,0.015796767897149344
2017-08-31,0.0061953997938772876
2017-09-01,-0.0033802780879861327
2017-09-05,-0.008359754354671178
2017-09-06,0.0026882322917363144
2017-09-07,-0.0008534252748226834
2017-09-08,-0.007560539204606753
2017-09-11,0.010321544779543723
2017-09-12,0.0081491643130156
2017-09-13,-0.0022925306008230173
2017-09-14,0.007134654803703233
2017-09-15,0.018609219336476635
2017-09-18,0.015323101436746978
2017-09-19,0.007778097588531763
2017-09-20,-0.011288930591218715
2017-09-21,0.0025633562239968377
2017-09-22,0.02579846086373916
2017-09-25,-0.008722945072452526
2017-09-26,0.002285759612785876
2017-09-27,0.012656921698458001
2017-09-28,0.009458345937256363
2017-09-29,-0.00011159455861553536
2017-10-02,0.00011160701335088952
2017-10-03,0.003234449092576863
2017-10-04,0.0061150739522009
2017-10-05,0.007183389610637914
2017-10-06,0.0023041362295646017
2017-10-09,0.00251756451796048
2017-10-10,0.008735810825322154
2017-10-11,0.0053039817070617
2017-10-12,-0.0026914034539321507
2017-10-13,0.010472456050059753
2017-10-16,0.006838554680905107
2017-10-17,0.00042428086751189475
2017-10-18,-0.00891033244477435
2017-10-19,0.0002141593108442308
2017-10-20,0.01851211182955592
2017-10-23,0.010821654316466756
2017-10-24,0.0023908826834970753
2017-10-25,-0.006428984712041452
2017-10-26,0.0034439122796128263
2017-10-27,0.014040619617686323
2017-10-30,-0.008464046037458539
2017-10-31,0.006558332084592999
2017-11-01,-0.003516480825476509
2017-11-02,0.0045668735254642545
2017-11-03,0.012294528958882056
2017-11-06,0.005715680313924665
2017-11-07,-0.0014207277310701594
2017-11-08,0.0004063906068769718
2017-11-09,-0.014120345646758126
2017-11-10,-0.001133217045869217
2017-11-13,0.0009282470910982887
2017-11-14,-0.0007215156030291325
2017-11-15,-0.00195970278180313
2017-11-16,0.016017459221828734
2017-11-17,-0.00589879785928471
2017-11-20,0.005524761498263864
2017-11-21,0.009258969794293748
2017-11-22,-0.011190555737797925
2017-11-24,0.012438901184572027
2017-11-27,-0.006747335564624923
2017-11-28,0.008618141346625308
2017-11-29,-0.026135889776980226
2017-11-30,0.004232120003398343
2017-12-01,-0.0011307111997678199
2017-12-04,-0.01245103253585067
2017-12-05,0.00969046778469429
2017-12-06,0.0012382385518445727
2017-12-07,0.007833576591156577
2017-12-08,0.0024545737143253366
2017-12-11,0.008263614359295346
2017-12-12,-0.00404765076061131
2017-12-13,0.004368610078473667
2017-12-14,0.014060454661189992
2017-12-15,0.009675829667458169
2017-12-18,0.020252927438729307
2017-12-19,0.00803703468494299
2017-12-20,0.0067245047060160434
2017-12-21,-0.006965857115294516
2017-12-22,0.0005764645721215711
2017-12-26,0.00019210430550953284
2017-12-27,0.003648739473055107
2017-12-28,0.0027741785575763345
2017-12-29,-0.0036250584665162844
2018-01-02,0.01081946975565784
2018-01-03,0.027091129668689762
2018-01-04,-0.00129122870016396
2018-01-05,0.007664636056248675
2018-01-08,0.00476527232237145
2018-01-09,0.0068406332052697305
2018-01-10,-0.006250610702122739
2018-01-11,0.008842487174886227
2018-01-12,0.018523379825095887
2018-01-16,0.0017743967888643741
2018-01-17,0.05526025874435425
2018-01-18,-0.023078008793454785
2018-01-19,0.003607818600311008
2018-01-22,0.022340194528308155
2018-01-23,0.003767475075838078
2018-01-24,-0.08499462454664453
2018-01-25,0.004102237751636206
2018-01-26,0.03213815646370488
2018-01-29,-0.009147608597790069
2018-01-30,-0.019102521938924366
2018-01-31,-0.002001822915625895
2018-02-01,0.0037385171468837797
2018-02-02,-0.021983823088383203
2018-02-05,-0.032045715043543255
2018-02-06,0.01592982327146175
2018-02-07,-0.03674337080500201
2018-02-08,-0.042361362704679606
2018-02-09,0.028978388058147786
2018-02-12,0.014429377616973937
2018-02-13,-0.009417398873347693
2018-02-14,0.016834850147810387
2018-02-15,0.018406671083940118
2018-02-16,-0.0009562196004198054
2018-02-20,0.007849113834109023
2018-02-21,-0.01548101091249754
2018-02-22,0.002604574654948344
2018-02-23,0.029923887286724238
2018-02-26,0.024196617122987485
2018-02-27,-0.011766928976008284
2018-02-28,9.263090130651186e-05
2018-03-01,-0.016797756573532885
2018-03-02,0.015864114998562773
2018-03-05,0.007300138556451952
2018-03-06,0.006237641551063877
2018-03-07,-0.010301496471936789
2018-03-08,0.00856665836629178
2018-03-09,0.01863191356227234
2018-03-12,0.0008964631178736138
2018-03-13,-0.009316289003594824
2018-03-14,-0.005606412330406263
2018-03-15,-0.0023641232423402547
2018-03-16,0.002369725565627867
2018-03-19,-0.019187099498718885
2018-03-20,0.014834053608951292
2018-03-21,-0.007491379100609374
2018-03-22,-0.04363012147498446
2018-03-23,-0.02444689804872513
2018-03-26,0.05169749245257771
2018-03-27,-0.037898980697737006
2018-03-28,-0.00633783100095231
2018-03-29,0.0194289085346655
2018-04-02,-0.031186604343466207
2018-04-03,0.015200948657434932
2018-04-04,0.019866725425093934
2018-04-05,-0.01890406696666147
2018-04-06,-0.027190657590958733
2018-04-09,0.0035185755837987553
2018-04-10,0.02554895683503089
2018-04-11,-0.0001954459719233359
2018-04-12,0.018565518654404256
2018-04-13,-0.019953874403126348
2018-04-16,0.01311649195145348
2018-04-17,0.018261023201241677
2018-04-18,-0.00037965368349190953
2018-04-19,-0.03853804249585213
2018-04-20,-0.013130627115097826
2018-04-23,-0.018707392852725935
2018-04-24,0.003364050273089836
2018-04-25,0.0465353920366125
2018-04-26,-0.002718606656707978
2018-04-27,-0.0020442175759957104
2018-04-30,-0.010535813040934316
2018-05-01,0.01942237351891829
2018-05-02,-0.004255208783295994
2018-05-03,0.006216009318750215
