Date,DPZ
2015-10-07,0.007178553708173663
2015-10-08,-0.049893452141206995
2015-10-09,0.026695104438184014
2015-10-12,0.006642940156334376
2015-10-13,0.0008483258990923392
2015-10-14,-0.016953734193717374
2015-10-15,0.014275774643653927
2015-10-16,0.003400676771519562
2015-10-19,0.009696915999971356
2015-10-20,-0.009883558457338348
2015-10-21,-0.025708619412038836
2015-10-22,0.004832955124034699
2015-10-23,0.0013465556930574163
2015-10-26,0.01642655885468236
2015-10-27,-0.008033267699547375
2015-10-28,0.04525526230696153
2015-10-29,-0.0028256915985289677
2015-10-30,-0.024954048494812642
2015-11-02,0.019499513881249708
2015-11-03,-0.01452885043655705
2015-11-04,-0.019781949122727793
2015-11-05,-0.008947869495695482
2015-11-06,0.0031697127843779427
2015-11-09,-0.013404563044090323
2015-11-10,0.01154886055438964
2015-11-11,0.009401958855987491
2015-11-12,-0.022051343833973225
2015-11-13,-0.012342931220998166
2015-11-16,0.01840190541013964
2015-11-17,-0.012078514069056578
2015-11-18,0.017898732268842643
2015-11-19,0.004324368713860327
2015-11-20,0.004783696947947558
2015-11-23,0.0256140549732633
2015-11-24,-0.0025066221534737476
2015-11-25,0.01591598238808789
2015-11-27,-0.00458101162718616
2015-11-30,-0.010860551366351667
2015-12-01,0.012934018416264959
2015-12-02,-0.0005513415926832188
2015-12-03,-0.012499969803259847
2015-12-04,0.022245080829112363
2015-12-07,0.005098889555092523
2015-12-08,-0.004076559471977381
2015-12-09,-0.007640643292870841
2015-12-10,0.002199427334462989
2015-12-11,-0.003576558267526453
2015-12-14,0.0068114788141671045
2015-12-15,0.005028443835916718
2015-12-16,-0.006458526130467046
2015-12-17,0.0013733602328844796
2015-12-18,-0.0048460853276188764
2015-12-21,0.008177039599245983
2015-12-22,-0.0029160954554353635
2015-12-23,0.0006398194410992541
2015-12-24,0.0005479777451224965
2015-12-28,0.005385856873527883
2015-12-29,0.01698017450683853
2015-12-30,-0.004374788356261705
2015-12-31,-0.0023317714647126397
2016-01-04,-0.018157447327215803
2016-01-05,0.006408661767025592
2016-01-06,-0.0014556255694508913
2016-01-07,-0.02751181671214664
2016-01-08,0.020795826309758736
2016-01-11,-0.02523612387921792
2016-01-12,0.03332685441830163
2016-01-13,-0.01639909586294519
2016-01-14,-0.0075952788969902985
2016-01-15,-0.027814142167852163
2016-01-19,0.007296243762771271
2016-01-20,0.014678084709621952
2016-01-21,0.011741216125319198
2016-01-22,0.03611565713532183
2016-01-25,-0.0077957992410107035
2016-01-26,0.013004608590486022
2016-01-27,-0.00989568200138613
2016-01-28,0.010264676245153481
2016-01-29,0.015419082275669682
2016-02-01,0.0036863908899684716
2016-02-02,-0.0052470677704912205
2016-02-03,0.00043963019036774575
2016-02-04,0.0017574508345030715
2016-02-05,-0.031842113440453845
2016-02-08,-0.020023439833929513
2016-02-09,-0.023483854830262718
2016-02-10,0.013065378763428503
2016-02-11,-0.0009344119604730583
2016-02-12,0.024321862359384827
2016-02-16,0.014429197993729659
2016-02-17,0.016834798752203284
2016-02-18,-0.008056593386235544
2016-02-19,0.007408036232392501
2016-02-22,0.01966854483718583
2016-02-23,0.021982686237978832
2016-02-24,-8.510493927793572e-05
2016-02-25,0.1300060556167859
2016-02-26,0.0112116913099356
2016-02-29,-0.010045536510991271
2016-03-01,0.008343345322300966
2016-03-02,-0.008125451475242462
2016-03-03,-0.001652889831404436
2016-03-04,0.0011287841093470252
2016-03-07,0.007745347203707009
2016-03-08,0.0016414907494006759
2016-03-09,-0.0034268007929172395
2016-03-10,-0.00575618895851171
2016-03-11,-0.00686066748111247
2016-03-14,0.007060128857975911
2016-03-15,-0.010930694690217124
2016-03-16,0.0049541983074943285
2016-03-17,-0.00439902291959926
2016-03-18,-0.0035042115723047385
2016-03-21,0.0027521963758010415
2016-03-22,-0.0033546274236871954
2016-03-23,-0.004666281942325323
2016-03-24,-0.010605418414929457
2016-03-28,0.003184828283758323
2016-03-29,0.0072784292264076456
2016-03-30,0.006764306788809016
2016-03-31,0.006795456264372168
2016-04-01,0.012209959985926888
2016-04-04,-0.0008241418484046248
2016-04-05,-0.007798129586758518
2016-04-06,0.027357733123561934
2016-04-07,0.002353952380184543
2016-04-08,0.005797869701119396
2016-04-11,0.0013860584650569052
2016-04-12,-0.0036426966729717902
2016-04-13,0.0029247622181880484
2016-04-14,0.000947714230319141
2016-04-15,0.00983487112524073
2016-04-18,0.0002160782138669326
2016-04-19,-0.00814955097605452
2016-04-20,0.018106204759009037
2016-04-21,-0.015070146917148364
2016-04-22,-0.03981130616348305
2016-04-25,0.009515236787741133
2016-04-26,0.0010476828121996906
2016-04-27,-0.0013448999644417592
2016-04-28,-0.09848106854183802
2016-04-29,0.00340345965214528
2016-05-02,-0.004219041745540664
2016-05-03,-0.015037078981013474
2016-05-04,0.0038796606928765964
2016-05-05,0.007645683082140309
2016-05-06,-0.005169369608239993
2016-05-09,0.01843934167132666
2016-05-10,0.0058431210119935795
2016-05-11,-0.019555103378110394
2016-05-12,0.013602762580777306
2016-05-13,0.004034399071934036
2016-05-16,0.010003923757981203
2016-05-17,-0.017049659975970632
2016-05-18,0.0004957060050476692
2016-05-19,-0.0025590783810144346
2016-05-20,0.01853990082393664
2016-05-23,-0.009588973153560554
2016-05-24,0.005251145121487166
2016-05-25,-0.010039401827632743
2016-05-26,0.014098556865263623
2016-05-27,-0.006666222535124722
2016-05-31,-0.010640232774282277
2016-06-01,0.004301754379602674
2016-06-02,0.01523879442099263
2016-06-03,-0.00843807107407979
2016-06-06,0.01759251243311777
2016-06-07,0.0036990573765713908
2016-06-08,0.012578073063223671
2016-06-09,0.008624238580677845
2016-06-10,-0.009648588312923145
2016-06-13,-0.008580247948171804
2016-06-14,0.012581146936192722
2016-06-15,0.0001582403618549666
2016-06-16,0.004510034602536406
2016-06-17,0.00267837901628587
2016-06-20,0.0015711065359986787
2016-06-21,-0.0012548345146604634
2016-06-22,-0.015786065546717687
2016-06-23,0.015400779686645771
2016-06-24,-0.017917526971634068
2016-06-27,-0.023125612317787647
2016-06-28,0.020068901175715137
2016-06-29,0.018870965532085116
2016-06-30,0.03546677859066638
2016-07-01,0.00920936964997865
2016-07-05,0.010106674236297408
2016-07-06,0.007839970419373898
2016-07-07,-0.008297549104646085
2016-07-08,0.009338378867926878
2016-07-11,0.006586935751093703
2016-07-12,-0.002573444140391734
2016-07-13,-0.0016956642372906172
2016-07-14,0.0016246865463453997
2016-07-15,0.00044236633955896387
2016-07-18,-0.0011053958765953054
2016-07-19,0.0
2016-07-20,0.009885475120136489
2016-07-21,0.05676110313743643
2016-07-22,0.028480671406473146
2016-07-25,-0.00732635000347992
2016-07-26,-0.01056288974166475
2016-07-27,0.007527887209493711
2016-07-28,0.0001356383634614211
2016-07-29,0.0003395065533668973
2016-08-01,0.0014933674900539096
2016-08-02,-0.014031831967612818
2016-08-03,0.004881487158156839
2016-08-04,0.00232629846661192
2016-08-05,-0.0021845851066808475
2016-08-08,-0.010124173812288917
2016-08-09,0.001520200332803645
2016-08-10,0.000551781766773507
2016-08-11,0.007035192424134751
2016-08-12,0.0007527682855117401
2016-08-15,-0.006706090075821791
2016-08-16,-0.00812961806151491
2016-08-17,0.004167480087914788
2016-08-18,0.017707553688859567
2016-08-19,0.0010195790249150072
2016-08-22,0.01894389535374774
2016-08-23,0.002731661397201046
2016-08-24,-0.004385874272125556
2016-08-25,0.00280342824739499
2016-08-26,-0.012579600107187061
2016-08-29,0.011054350756179998
2016-08-30,-0.0037334818671780345
2016-08-31,0.000937177602636563
2016-09-01,-0.003744301392660687
2016-09-02,0.013355110152076799
2016-09-06,-0.005430565639577112
2016-09-07,0.0019974085736453873
2016-09-08,-0.008240130805443835
2016-09-09,-0.02083912470112037
2016-09-12,0.027920626636419144
2016-09-13,-0.0011348654595231267
2016-09-14,0.004276517748708297
2016-09-15,0.009913552050108576
2016-09-16,-0.011594812849789915
2016-09-19,0.00986433521573482
2016-09-20,0.002838517786635686
2016-09-21,0.004409436062956296
2016-09-22,0.009632638441778862
2016-09-23,0.0011678758403901313
2016-09-26,-0.004991595168077567
2016-09-27,0.000912264633867288
2016-09-28,-0.0055329919488069645
2016-09-29,-0.006741480302952296
2016-09-30,0.0006589785831960793
2016-10-03,-0.0017779821283092634
2016-10-04,-0.0007260875605846762
2016-10-05,-0.003300763322273914
2016-10-06,0.0010596578130466217
2016-10-07,-0.0019192554722190502
2016-10-10,0.015580098558351851
2016-10-11,-0.0052877263017701015
2016-10-12,-0.0009184697701636324
2016-10-13,-0.012676997156811476
2016-10-14,0.005387923221090052
2016-10-17,0.005889961080876915
2016-10-18,0.0489439632873947
2016-10-19,0.034932601777698746
2016-10-20,0.0023026292058774267
2016-10-21,0.0058038685360721765
2016-10-24,0.0010219007676803837
2016-10-25,-0.00984771612447477
2016-10-26,-0.0005459607648534703
2016-10-27,0.006917517129223283
2016-10-28,0.011931701005015727
2016-10-31,0.007861108795081728
2016-11-01,-0.009927010249793145
2016-11-02,-0.0018495440032966215
2016-11-03,-0.006457679163403007
2016-11-04,0.0035508235458650006
2016-11-07,0.008694929107611493
2016-11-08,0.004042446787758003
2016-11-09,0.008703912208539721
2016-11-10,-0.05429650084033222
2016-11-11,-0.009248796989280716
2016-11-14,-0.01534874980212153
2016-11-15,0.026531913987951405
2016-11-16,0.0014257480812573942
2016-11-17,0.0
2016-11-18,0.01695811431173566
2016-11-21,0.013085026754066087
2016-11-22,0.012075037539015954
2016-11-23,0.01240591236787325
2016-11-25,0.009967168351143751
2016-11-28,-0.012887419532714217
2016-11-29,0.004880691950694072
2016-11-30,-0.01656189610880765
2016-12-01,0.003927996117304655
2016-12-02,-0.004149674941632653
2016-12-05,-0.010178532522369554
2016-12-06,0.016838055020728326
2016-12-07,-0.008102313574052555
2016-12-08,-0.019019438420309287
2016-12-09,-0.005835066059649452
2016-12-12,-0.010393309738671697
2016-12-13,0.0022913998494291654
2016-12-14,0.0008033240854088408
2016-12-15,-0.013643275823647216
2016-12-16,0.001627249769910133
2016-12-19,0.007435894273396748
2016-12-20,-0.0008065668276514559
2016-12-21,0.009497426382900631
2016-12-22,-0.007993663904053427
2016-12-23,0.0014879162536445278
2016-12-27,0.0024753823233123473
2016-12-28,-0.004445284896576029
2016-12-29,0.006883912022280558
2016-12-30,-0.019216386674751118
2017-01-03,-0.005526280902348857
2017-01-04,0.0292372883593901
2017-01-05,-0.001350219769922778
2017-01-06,0.004423539606572824
2017-01-09,0.00623892027880335
2017-01-10,0.011245556696441561
2017-01-11,0.015628670165356517
2017-01-12,-0.003550918946062409
2017-01-13,-0.007127841314990779
2017-01-17,-0.013340299627364605
2017-01-18,0.003880493380493011
2017-01-19,0.002838298613100143
2017-01-20,0.011021643929572722
2017-01-23,-0.004944334632344671
2017-01-24,0.014786836303812612
2017-01-25,0.006253501428893804
2017-01-26,0.0021693224848902126
2017-01-27,0.006317539387007409
2017-01-30,0.011103515273630071
2017-01-31,0.003507254371973856
2017-02-01,-0.020911900153142704
2017-02-02,0.02352390590985798
2017-02-03,0.0056029066064280375
2017-02-06,0.011654944261711986
2017-02-07,0.02821153911598362
2017-02-08,0.012133860953723152
2017-02-09,0.003887852365132005
2017-02-10,0.002528533510852693
2017-02-13,-0.013789821457373619
2017-02-14,0.006039612746157719
2017-02-15,0.005570117421896503
2017-02-16,0.0008601457524668454
2017-02-17,0.009833333018729906
2017-02-21,0.005267872688062392
2017-02-22,-0.031335883073905446
2017-02-23,0.01803296221137507
2017-02-24,-0.00010738903933227295
2017-02-27,-0.004616877640844064
2017-02-28,0.02367610245254892
2017-03-01,-0.012433610751125479
2017-03-02,0.010243068290751056
2017-03-03,-0.001742928204184202
2017-03-06,-0.0007934785215265583
2017-03-07,0.0021706698585695072
2017-03-08,-0.004965882752464901
2017-03-09,-0.019483809420791975
2017-03-10,0.011045637967945998
2017-03-13,0.002791687591856551
2017-03-14,-0.016703315944468167
2017-03-15,0.014155849807517384
2017-03-16,-0.0034900798026872293
2017-03-17,-0.004255731145668129
2017-03-20,-0.006167571421361817
2017-03-21,0.0017963933689966183
2017-03-22,0.0005981169833757516
2017-03-23,0.0011944314121323796
2017-03-24,-0.007594237326275177
2017-03-27,0.005466069307960231
2017-03-28,0.005381835163337012
2017-03-29,-0.011733203694244798
2017-03-30,0.007331482583323723
2017-03-31,0.0010316006786341703
2017-04-03,0.010472152261700396
2017-04-04,0.0006981839243329624
2017-04-05,-0.006546459023072271
2017-04-06,0.004645129099311918
2017-04-07,-0.058279649554155544
2017-04-10,-0.008049743064220127
2017-04-11,0.010129668398978442
2017-04-12,-0.002165154110712386
2017-04-13,-0.006223997004340509
2017-04-17,0.005745808933444341
2017-04-18,0.00908368908398649
2017-04-19,-0.00520884259982235
2017-04-20,0.006829667896524727
2017-04-21,0.013509520077473303
2017-04-24,0.007195011895208214
2017-04-25,0.0
2017-04-26,0.0020483453106585614
2017-04-27,0.025364970941196052
2017-04-28,-0.022419982528201876
2017-05-01,0.004245316518391551
2017-05-02,0.01235132570205777
2017-05-03,0.014424711344253938
2017-05-04,0.01774764789966743
2017-05-05,0.014338515274167518
2017-05-08,-0.004297655454323368
2017-05-09,0.01596530721568512
2017-05-10,0.0015869279299487449
2017-05-11,-0.0014820778084453368
2017-05-12,-0.0005120112982403002
2017-05-15,0.00635014168914938
2017-05-16,-0.0014755823723183736
2017-05-17,-0.024308426420578066
2017-05-18,0.016975183827374396
2017-05-19,0.005597682939600723
2017-05-22,0.015424119612456044
2017-05-23,0.002162506042864054
2017-05-24,0.03372639972745195
2017-05-25,0.010050180011748733
2017-05-26,-0.004758725426138866
2017-05-30,0.006954900776388939
2017-05-31,0.015492242833619052
2017-06-01,0.017098115471469555
2017-06-02,0.012584766330401287
2017-06-05,-0.004356678923477131
2017-06-06,0.0034543232959756143
2017-06-07,0.001377217920224716
2017-06-08,-0.001237791419677614
2017-06-09,-0.05365340228992599
2017-06-12,-0.01028143384740643
2017-06-13,0.023525242483299902
2017-06-14,0.010364455193028643
2017-06-15,-0.004749054672364195
2017-06-16,0.006107869330891136
2017-06-19,0.02319296107726654
2017-06-20,-0.0032446930595843027
2017-06-21,0.0049295326990064225
2017-06-22,0.009255271363400652
2017-06-23,-0.004768377341695662
2017-06-26,0.008431010390393956
2017-06-27,-0.02622421532577157
2017-06-28,0.002158038198221357
2017-06-29,-0.013342731441801647
2017-06-30,0.003701113991861904
2017-07-03,-0.007611134998966151
2017-07-05,-0.009003450053535311
2017-07-06,0.0038936436873047153
2017-07-07,0.01666351632952212
2017-07-10,-0.0032968828758127566
2017-07-11,0.002315310172416707
2017-07-12,0.006741738662140451
2017-07-13,-0.014470221138791817
2017-07-14,-0.005892012496822696
2017-07-17,-0.004589022825026823
2017-07-18,0.01536633075078564
2017-07-19,0.005060235917053291
2017-07-20,-0.00037627315347066315
2017-07-21,0.003671592008062774
2017-07-24,0.0035172970667172176
2017-07-25,-0.10080834102489045
2017-07-26,-0.03102899831172734
2017-07-27,-0.0214560013817231
2017-07-28,0.0036175694558460147
2017-07-31,0.01862490447391263
2017-08-01,-0.00026781376659168465
2017-08-02,0.03164388657584638
2017-08-03,0.030569051589916185
2017-08-04,-0.007264270064783918
2017-08-07,-0.006910991468854988
2017-08-08,-0.016834551864088
2017-08-09,0.008795663785498453
2017-08-10,-0.006706963016917977
2017-08-11,0.0017139402578536522
2017-08-14,0.005444837396861413
2017-08-15,-0.029601724546357455
2017-08-16,-0.0026571118819201933
2017-08-17,0.003143871278529442
2017-08-18,0.0021246907370027213
2017-08-21,0.004346447481647031
2017-08-22,-0.002480404505656675
2017-08-23,-0.006984053663239065
2017-08-24,-0.0233893586867151
2017-08-25,-0.024932027589704808
2017-08-28,0.00016804652988566815
2017-08-29,-0.002125841232397452
2017-08-30,0.00308303981827307
2017-08-31,0.01861110307279157
2017-09-01,0.007296968370486212
2017-09-05,-0.0059370474189333056
2017-09-06,0.0007123072423438348
2017-09-07,0.0037780656500783216
2017-09-08,0.016965141447774945
2017-09-11,0.013892335804068345
2017-09-12,0.004761399763625551
2017-09-13,-0.007213319341039082
2017-09-14,0.009676336675129793
2017-09-15,0.025116902477241965
2017-09-18,0.004828382429182154
2017-09-19,0.0015846052173109637
2017-09-20,0.008421638329499492
2017-09-21,0.002328026547992579
2017-09-22,-0.004190862540933038
2017-09-25,-0.01921835529786975
2017-09-26,-0.0005686997058612642
2017-09-27,0.018260897058416603
2017-09-28,0.001015880730202312
2017-09-29,0.007663380065029646
2017-10-02,0.007252519544127312
2017-10-03,0.014100800535218116
2017-10-04,-0.005768784459036835
2017-10-05,0.02172189067700181
2017-10-06,-0.0030581606777854153
2017-10-09,0.0019962673592861524
2017-10-10,0.017687214713394628
2017-10-11,-0.000954923518096229
2017-10-12,-0.03923715026489094
2017-10-13,-0.04004397860652953
2017-10-16,0.0010883548611748672
2017-10-17,-0.0047623722728077356
2017-10-18,-0.023300406629844228
2017-10-19,-0.00889281412859888
2017-10-20,-5.363039395944735e-05
2017-10-23,-0.018698824735307262
2017-10-24,0.00662556336522524
2017-10-25,0.010389416330376156
2017-10-26,-0.00037687586272383555
2017-10-27,-0.005385676842036835
2017-10-30,-0.01613615131729229
2017-10-31,0.0071548966198058395
2017-11-01,-0.03142086074335504
2017-11-02,0.004738918613910181
2017-11-03,-0.000842127566752171
2017-11-06,-0.025177315522926458
2017-11-07,-0.019370233776768497
2017-11-08,-0.00817173841766683
2017-11-09,0.02667298282774011
2017-11-10,0.0006932581840184415
2017-11-13,-0.001731082396015049
2017-11-14,0.01519968124947746
2017-11-15,0.0005691846817084123
2017-11-16,0.009729222214074573
2017-11-17,0.006649283628149982
2017-11-20,-0.004925922899349899
2017-11-21,-0.0050064571871627495
2017-11-22,-0.0018656355545874082
2017-11-24,0.004474267037976265
2017-11-27,-0.015901296189444802
2017-11-28,-0.012778107582737341
2017-11-29,0.039932818071372056
2017-11-30,0.03901316580444836
2017-12-01,-0.008272473087965304
2017-12-04,0.01624961676917347
2017-12-05,-0.011299724599697636
2017-12-06,-0.023341932732014126
2017-12-07,-0.009162846025757232
2017-12-08,0.024511069737714664
2017-12-11,-0.01604043613152939
2017-12-12,-0.001933983715512011
2017-12-13,-0.0005538608274550105
2017-12-14,0.013718573314747573
2017-12-15,0.0138066635074936
2017-12-18,0.0051878427555522855
2017-12-19,0.005699111528926437
2017-12-20,-0.018389697284811657
2017-12-21,0.025977413314192344
2017-12-22,0.023780452791583473
2017-12-26,-0.01296182631477416
2017-12-27,0.0010504275721443523
2017-12-28,-0.0030959921874769147
2017-12-29,-0.005368955107736162
2018-01-02,-0.01069023028833993
2018-01-03,0.02524906156334117
2018-01-04,0.029374605261941023
2018-01-05,0.015256657715903899
2018-01-08,0.01652553874716922
2018-01-09,0.015225294573609993
2018-01-10,-0.03202576146664882
2018-01-11,0.048777935342940504
2018-01-12,0.0061951150196568605
2018-01-16,-0.008808966916044048
2018-01-17,-0.006689384924231434
2018-01-18,0.014526953235721507
2018-01-19,0.01246989035837176
2018-01-22,0.012878054290463403
2018-01-23,0.015164965220211268
2018-01-24,-0.0038711672170103073
2018-01-25,0.0027887196634237554
2018-01-26,-0.011626211927624697
2018-01-29,-0.006688815484048427
2018-01-30,0.0028790916155525537
2018-01-31,0.004167810967180774
2018-02-01,0.008392927398500394
2018-02-02,-0.019618611263659602
2018-02-05,-0.029666982488245952
2018-02-06,0.0021151658426199482
2018-02-07,0.01367179785902084
2018-02-08,-0.06029077261681082
2018-02-09,0.0378709602550138
2018-02-12,0.028045888756444315
2018-02-13,-0.01826592092036683
2018-02-14,0.00855784774549484
2018-02-15,0.03775371693849028
2018-02-16,0.01396418714523473
2018-02-20,0.003397883309920857
2018-02-21,0.04081430709043388
2018-02-22,-0.015312598382363096
2018-02-23,0.008149740433325059
2018-02-26,-0.0036269615336783634
2018-02-27,-0.006797409572388169
2018-02-28,-0.017927526944031102
2018-03-01,0.0018437203271488567
2018-03-02,0.001256698258220501
2018-03-05,-0.015643382587715915
2018-03-06,0.008332783290983192
2018-03-07,0.0068645821480466385
2018-03-08,-0.0008075770326251286
2018-03-09,0.03357577746845264
2018-03-12,-0.01116146248555605
2018-03-13,-0.005665477931025231
2018-03-14,0.0035863067940142823
2018-03-15,0.0007062843559000331
2018-03-16,0.013093941724105163
2018-03-19,-0.009225850966159799
2018-03-20,0.017217798524130634
2018-03-21,-0.014378938985682654
2018-03-22,-0.008148342446857137
2018-03-23,0.001104183957178595
2018-03-26,0.02042780384484333
2018-03-27,0.001297248924812422
2018-03-28,0.00988856471732702
2018-03-29,-0.001325633353839617
2018-04-02,-0.013444099419753774
2018-04-03,0.013236643206561371
2018-04-04,-0.008651908378251028
2018-04-05,0.018751201778128168
2018-04-06,-0.01836366306055448
2018-04-09,0.004190807098782834
2018-04-10,-0.003140724329681821
2018-04-11,-0.003021379463963192
2018-04-12,0.002077971357390407
2018-04-13,-0.005011314974360914
2018-04-16,0.008814078416819582
2018-04-17,0.020701507544693687
2018-04-18,0.00434310070506827
2018-04-19,0.010495843582665643
2018-04-20,-0.00731241329893717
2018-04-23,0.0023019231478185187
2018-04-24,-0.031985774531177236
2018-04-25,0.007376201909367719
2018-04-26,0.07313834520627505
2018-04-27,-0.008738595209394462
2018-04-30,-0.026930257936283564
2018-05-01,0.024614246388715122
2018-05-02,-0.013727413251532927
2018-05-03,0.006345098938582261
2018-05-04,0.00980361180673972
