Date,ZBH
2015-05-19,0.0005248457944018181
2015-05-20,0.0
2015-05-21,0.001049513462932472
2015-05-22,-0.0060279848237230205
2015-05-26,-0.005977311822498277
2015-05-27,0.010434424713114288
2015-05-28,-0.007701095168133776
2015-05-29,0.006173365391290098
2015-06-01,0.005960024833747912
2015-06-02,-0.005314970331528057
2015-06-03,-0.00227754363762267
2015-06-04,-0.007286871843765308
2015-06-05,0.0015920650489511523
2015-06-08,-0.0009715325760905058
2015-06-09,-0.00441906486317134
2015-06-10,0.009055081994042036
2015-06-11,0.003959352704142383
2015-06-12,-0.01673834169950561
2015-06-15,-0.004723868660067021
2015-06-16,0.007880630197154126
2015-06-17,-0.00044443489104528666
2015-06-18,0.007111394071304122
2015-06-19,-0.005648958431701878
2015-06-22,0.0065683719597329215
2015-06-23,-0.006349053486300327
2015-06-24,0.007454747457275479
2015-06-25,-0.0022022111109043507
2015-06-26,0.002559938270885409
2015-06-29,-0.03760107011979141
2015-06-30,-0.0005491212112000987
2015-07-01,-0.00018319296208357816
2015-07-02,-0.009339560799226487
2015-07-06,0.005545546732516282
2015-07-07,0.00900837623558326
2015-07-08,-0.016671042237751177
2015-07-09,-0.01019081588321158
2015-07-10,-0.00028089650235618713
2015-07-13,0.007677177019224768
2015-07-14,-0.0021372055406359003
2015-07-15,-0.0025137772729724173
2015-07-16,0.0059740647821446835
2015-07-17,-0.002505462543860637
2015-07-20,0.004930242656975725
2015-07-21,0.0021291348139524935
2015-07-22,0.0025864216561313214
2015-07-23,-0.00635699838041659
2015-07-24,-0.01103403880558107
2015-07-27,-0.008250556092304628
2015-07-28,0.006806576724601721
2015-07-29,0.004695142484404613
2015-07-30,-0.020093594588038388
2015-07-31,-0.007439079300294527
2015-08-03,0.00249786871619162
2015-08-04,-0.011501607982996487
2015-08-05,0.007272311567032785
2015-08-06,-0.02108194762085136
2015-08-07,0.00039330090031985954
2015-08-10,0.016710684535074183
2015-08-11,0.00715494007790185
2015-08-12,-0.0047039085733275865
2015-08-13,0.006558523550016071
2015-08-14,0.011211298214589993
2015-08-17,0.008149284593634398
2015-08-18,-0.003947984007570127
2015-08-19,0.0016045206968700043
2015-08-20,-0.011871527435566409
2015-08-21,-0.004957725841554073
2015-08-24,-0.04589875189129644
2015-08-25,-0.015466494281543897
2015-08-26,0.03050076748104935
2015-08-27,0.023658604786397808
2015-08-28,0.009283705349898197
2015-08-31,-0.007761324815344861
2015-09-01,-0.0280993407880602
2015-09-02,0.009736835289857915
2015-09-03,0.004525923813671673
2015-09-04,-0.015966285442598704
2015-09-08,0.02219793857932384
2015-09-09,-0.014217391841748195
2015-09-10,-0.011162943343354326
2015-09-11,0.0009993386816915528
2015-09-14,-0.011577371980173612
2015-09-15,0.00939066352380169
2015-09-16,0.007701920853232291
2015-09-17,0.001488850742860981
2015-09-18,-0.01675078167302979
2015-09-21,-0.010181003732121607
2015-09-22,-0.0062126948543190785
2015-09-23,-0.0023568852205277935
2015-09-24,-0.017770989742605603
2015-09-25,-0.012340727483136749
2015-09-28,-0.01921030399386925
2015-09-29,0.014933640628434386
2015-09-30,0.0014926943336606158
2015-10-01,0.0003195737472518889
2015-10-02,0.013941789949378336
2015-10-05,0.00241429644587976
2015-10-06,-0.01581175683270064
2015-10-07,0.009575579022827796
2015-10-08,0.0057968623518585005
2015-10-09,0.010582016707003872
2015-10-12,0.0006220075962644067
2015-10-13,-0.004352051089333675
2015-10-14,-0.009366132767233748
2015-10-15,0.02867949284659921
2015-10-16,0.006331790765964129
2015-10-19,-0.0035517230613349993
2015-10-20,-0.004888832994200065
2015-10-21,-0.008289734965412632
2015-10-22,-0.025902930295465976
2015-10-23,0.001801042395041641
2015-10-26,0.0011631847967379372
2015-10-27,0.0054928091922545885
2015-10-28,0.02815451520502199
2015-10-29,0.07152334167055918
2015-10-30,-0.002860819560255079
2015-11-02,0.02276008865287138
2015-11-03,-0.005142871855167153
2015-11-04,0.013064105221496591
2015-11-05,0.0005562541694423828
2015-11-06,-0.005284747030481873
2015-11-09,-0.0033559264082302365
2015-11-10,0.0031800347834933795
2015-11-11,-0.005873531290333078
2015-11-12,-0.018568836284115875
2015-11-13,-0.0034400220114630953
2015-11-16,0.012465096190478198
2015-11-17,-0.007955128170559544
2015-11-18,0.002099980763225373
2015-11-19,-0.00857347533048114
2015-11-20,-0.0031710835982435848
2015-11-23,-0.008579192578386463
2015-11-24,-0.009042382828058138
2015-11-25,-0.006181269256532396
2015-11-27,-0.002863260495622244
2015-11-30,9.912398963796143e-05
2015-12-01,0.016928918147854022
2015-12-02,-0.004477892628703017
2015-12-03,-0.028359424209717043
2015-12-04,0.01197693705727132
2015-12-07,-0.0013921711818620786
2015-12-08,-0.006274562115007876
2015-12-09,0.0022049209419960913
2015-12-10,-0.0003000906646052348
2015-12-11,-0.010102854624530533
2015-12-14,0.005355685647480346
2015-12-15,0.015780293848614457
2015-12-16,0.008608658847361284
2015-12-17,-0.011968865890570668
2015-12-18,-0.017376477691743886
2015-12-21,0.012833223148530415
2015-12-22,0.01496586468568939
2015-12-23,0.010222802747367199
2015-12-24,0.0013622637477577193
2015-12-28,-0.006413245854579808
2015-12-29,0.007252733479021334
2015-12-30,-0.0029192684508171363
2015-12-31,0.0011713910454875798
2016-01-04,-0.007603314611682843
2016-01-05,0.020823398439598684
2016-01-06,0.004329415143814019
2016-01-07,-0.022992709062093386
2016-01-08,-0.004216529627721344
2016-01-11,-0.017232661134784832
2016-01-12,0.030761627510264233
2016-01-13,-0.016234382114191814
2016-01-14,0.014822451697415806
2016-01-15,-0.01577406213953414
2016-01-19,-0.018203700425449054
2016-01-20,-0.009673568134257238
2016-01-21,-0.0010174307608209476
2016-01-22,0.009879933013186903
2016-01-25,-0.0009079178821419509
2016-01-26,0.027054343341833542
2016-01-27,-0.000982746341749663
2016-01-28,-0.04024020621429658
2016-01-29,0.017529556638469446
2016-02-01,-0.0023172173297304477
2016-02-02,-0.009996802379700909
2016-02-03,-0.007955921688804768
2016-02-04,0.002981500727064601
2016-02-05,-0.026037660888566072
2016-02-08,-0.031365015246256345
2016-02-09,-0.0014130099941844776
2016-02-10,0.010990177154860392
2016-02-11,-0.01323831616095772
2016-02-12,0.0010904898444490385
2016-02-16,0.02004790563239056
2016-02-17,0.0186927011885325
2016-02-18,-0.002935659666220114
2016-02-19,-0.00315504368206454
2016-02-22,0.0036920721634239317
2016-02-23,-0.016606780214268424
2016-02-24,0.008443475341411766
2016-02-25,0.026921123005226866
2016-02-26,0.006605637820414456
2016-02-29,-0.007382423758706014
2016-03-01,0.005990719588018445
2016-03-02,0.0005137562592274492
2016-03-03,0.014880576016682356
2016-03-04,0.004045563464021074
2016-03-07,0.013999200724080119
2016-03-08,-0.0012911892443405737
2016-03-09,-0.0016906093041959558
2016-03-10,0.00478142970966311
2016-03-11,0.03708128570363134
2016-03-14,0.00430192734225443
2016-03-15,-0.007044069329070868
2016-03-16,-0.00047926661719799313
2016-03-17,-0.006426309492939208
2016-03-18,0.008881026516105894
2016-03-21,-0.0012441144549595329
2016-03-22,0.00028752971675283234
2016-03-23,0.0001917667492539188
2016-03-24,-0.006607335129472092
2016-03-28,0.005783862424628028
2016-03-29,0.016714563287341777
2016-03-30,0.008125439525419331
2016-03-31,-0.0006562590348615505
2016-04-01,0.006940156307453371
2016-04-04,-0.004749779788309927
2016-04-05,-0.008235372457191859
2016-04-06,0.01990958484328642
2016-04-07,0.0005550615847520479
2016-04-08,0.007489526491814891
2016-04-11,0.0031206750311751907
2016-04-12,0.02076849733603936
2016-04-13,0.025813368286353056
2016-04-14,0.008562674130538461
2016-04-15,-0.01212848653215004
2016-04-18,-0.0036834033156714074
2016-04-19,0.002024268281493713
2016-04-20,0.008784556293097712
2016-04-21,-0.0038314461351528495
2016-04-22,0.0031468228648912078
2016-04-25,-0.0008713835903702005
2016-04-26,0.004796752694945061
2016-04-27,0.00590210295144078
2016-04-28,-0.007679543001958278
2016-04-29,0.006695555543129839
2016-05-02,0.0013820213132389458
2016-05-03,-0.008884401552004206
2016-05-04,-0.0018280512531816395
2016-05-05,0.010899204069874324
2016-05-06,-0.004657682859699364
2016-05-09,0.008925497944259897
2016-05-10,0.008159299311387702
2016-05-11,-0.0038335223556422715
2016-05-12,0.004361590363618273
2016-05-13,0.0
2016-05-16,0.0183923385740703
2016-05-17,-0.00919725236966773
2016-05-18,0.0027005070430097255
2016-05-19,-0.005302157463965118
2016-05-20,0.009645512023870095
2016-05-23,0.0008378701718856352
2016-05-24,0.011136108177757675
2016-05-25,0.009688547131309067
2016-05-26,0.00459291039716736
2016-05-27,0.004735135380069977
2016-05-31,-0.00780047911247661
2016-06-01,0.0003277397693570716
2016-06-02,0.006221898422599015
2016-06-03,-0.00886854356900657
2016-06-06,-0.0022985286888246304
2016-06-07,-0.01736033858292052
2016-06-08,0.002763003957228616
2016-06-09,-0.0030059836369307202
2016-06-10,-0.0014238350973190261
2016-06-13,-0.00830327210289905
2016-06-14,-0.01200934311266022
2016-06-15,-0.0034241431023401825
2016-06-16,0.002491046122362839
2016-06-17,-0.0019705005604990777
2016-06-20,0.010044472286031336
2016-06-21,0.007989611836155097
2016-06-22,0.0023659846154635567
2016-06-23,0.019303789494633072
2016-06-24,-0.0349816232218958
2016-06-27,-0.011569395387582393
2016-06-28,0.01716687360172431
2016-06-29,0.015598264423635433
2016-06-30,0.010323013438052309
2016-07-01,0.002492255147557909
2016-07-05,-0.00604921727021579
2016-07-06,0.015256333733902006
2016-07-07,0.0019709663469249517
2016-07-08,0.02352071612955764
2016-07-11,0.0015211600056954655
2016-07-12,0.003037901707161561
2016-07-13,0.0008768903552560658
2016-07-14,0.005734097718310238
2016-07-15,-0.006888983563521078
2016-07-18,-0.004783938118631426
2016-07-19,-0.0024036023932522133
2016-07-20,0.015820516144991803
2016-07-21,-0.009486743372086548
2016-07-22,-0.006464796529248362
2016-07-25,-0.009078064640460015
2016-07-26,0.0021891665826390128
2016-07-27,-0.00760388514453858
2016-07-28,0.039044512214091665
2016-07-29,0.028791157952527513
2016-08-01,-0.0006102040645501461
2016-08-02,-0.003585889488140648
2016-08-03,-0.001225353984146249
2016-08-04,0.003680118787185771
2016-08-05,0.0037432523866991474
2016-08-08,0.0019785801826848193
2016-08-09,0.010861087036075245
2016-08-10,-0.03133188108849205
2016-08-11,0.004498767942641813
2016-08-12,-0.0012357983118210791
2016-08-15,0.004407060802632756
2016-08-16,-0.012393145671573458
2016-08-17,-0.00405277505512347
2016-08-18,0.0018780215116063204
2016-08-19,-0.001874501158107944
2016-08-22,0.003756571671069686
2016-08-23,0.011772838277277708
2016-08-24,-0.015180801505821462
2016-08-25,0.002816789925864871
2016-08-26,0.010533703932422478
2016-08-29,0.008339382104127324
2016-08-30,-0.005513607985653479
2016-08-31,-0.0020021503904010807
2016-09-01,-0.009721251969667888
2016-09-02,0.008180546748251194
2016-09-06,0.004173301065808488
2016-09-07,0.0002307529251555085
2016-09-08,0.00023076465805482727
2016-09-09,-0.03623072103098901
2016-09-12,0.010056776987063198
2016-09-13,-0.023943175267928885
2016-09-14,-0.0008906626642332105
2016-09-15,0.011992893799384952
2016-09-16,-0.004724121653316149
2016-09-19,0.0053900555628279
2016-09-20,-0.0014403899309459733
2016-09-21,0.021196384750333364
2016-09-22,0.013208368166681028
2016-09-23,-0.0041901871772581645
2016-09-26,-0.011298933032874325
2016-09-27,0.008906024809578916
2016-09-28,0.004687019504460821
2016-09-29,-0.005986924489813306
2016-09-30,0.01705248507735324
2016-10-03,-0.0010764913615263216
2016-10-04,-0.005004901925477867
2016-10-05,0.010214515187953799
2016-10-06,0.0018384472321941736
2016-10-07,0.0016054235544211704
2016-10-10,0.013282524190398215
2016-10-11,-0.04610539882481035
2016-10-12,0.003317190767588407
2016-10-13,-0.0010233311678373713
2016-10-14,0.0018911109749049082
2016-10-17,-0.00416845873076066
2016-10-18,0.019586394452778988
2016-10-19,-0.00790084820972492
2016-10-20,0.0010149559433452193
2016-10-21,-0.005381864572370332
2016-10-24,0.0036858808926212294
2016-10-25,-0.0187514658893716
2016-10-26,-0.035910557649460495
2016-10-27,-0.0007433651010548825
2016-10-28,0.012893605292517485
2016-10-31,-0.13994309400148885
2016-11-01,-0.015559700409521815
2016-11-02,-0.016769329872519667
2016-11-03,0.0050968660634467255
2016-11-04,0.004584053919487241
2016-11-07,0.013978536937841346
2016-11-08,-0.025083565895625992
2016-11-09,-0.002061999691962191
2016-11-10,-0.00925019505696456
2016-11-11,-0.02632073037097049
2016-11-14,-0.0004082689902035197
2016-11-15,0.035309781610294744
2016-11-16,-0.005618696701942927
2016-11-17,-0.0007929686769018174
2016-11-18,-0.0015872795575114784
2016-11-21,0.014407626499039372
2016-11-22,-0.012537866990022906
2016-11-23,0.00188465011667871
2016-11-25,0.01346537003045456
2016-11-28,-0.0037121409907160396
2016-11-29,0.013924196664433675
2016-11-30,-0.014893521816818578
2016-12-01,-0.02032218604318292
2016-12-02,0.004108819359657012
2016-12-05,0.01227534527667773
2016-12-06,0.03135182661318359
2016-12-07,-0.0018165918178848495
2016-12-08,0.00028699971977985683
2016-12-09,0.007372308051792231
2016-12-12,0.005607607033072615
2016-12-13,0.00869448861606692
2016-12-14,-0.01742702116080752
2016-12-15,-0.021169023182418978
2016-12-16,0.008280546991133342
2016-12-19,-0.006183651569123372
2016-12-20,-0.009819214854449587
2016-12-21,-0.0018655712979050998
2016-12-22,-0.000885203717888805
2016-12-23,0.0073842013355036595
2016-12-27,0.008014198410898787
2016-12-28,0.0015546994871378228
2016-12-29,0.004269419179671496
2016-12-30,-0.002898599702008231
2017-01-03,0.0012598117525290942
2017-01-04,0.00919409457766407
2017-01-05,0.006424586636092133
2017-01-06,9.533582685916642e-05
2017-01-09,0.019435840338446697
2017-01-10,0.062336682852420555
2017-01-11,0.00950115549596009
2017-01-12,-0.002788737661704288
2017-01-13,0.006729175061419568
2017-01-17,0.0021702361400843806
2017-01-18,0.00017318465088767
2017-01-19,-0.007708003859499435
2017-01-20,-0.008116217685816829
2017-01-23,0.004487262858434038
2017-01-24,0.003503864458909378
2017-01-25,0.012046102377998746
2017-01-26,-0.005088734121365568
2017-01-27,0.013957533992355442
2017-01-30,-0.01342343345530983
2017-01-31,0.025478598567415744
2017-02-01,0.0015210818375708257
2017-02-02,-0.007509785601829022
2017-02-03,0.004421230168389023
2017-02-06,-0.007618065749613101
2017-02-07,0.007420591984983238
2017-02-08,-0.008128210164277672
2017-02-09,0.0038414023260855412
2017-02-10,-0.0022958212635475483
2017-02-13,0.0035796068752931287
2017-02-14,-0.004840995684476157
2017-02-15,0.001109439991114236
2017-02-16,-0.008439013625283986
2017-02-17,0.004728114103312864
2017-02-21,0.0025669985469669587
2017-02-22,-0.002304175243039941
2017-02-23,-0.0044485323151888245
2017-02-24,0.004640283227127062
2017-02-27,0.0003421583779075199
2017-02-28,0.001025836486264975
2017-03-01,0.015459463209312796
2017-03-02,-0.0073175371672415945
2017-03-03,0.002202944302526433
2017-03-06,-0.008962017732815797
2017-03-07,-0.0012794160061634363
2017-03-08,0.004527251416292177
2017-03-09,0.013435391123977958
2017-03-10,0.007551659362186047
2017-03-13,-0.0024150528561951434
2017-03-14,-0.009266462762044791
2017-03-15,0.008173267287101105
2017-03-16,-0.0020058985856464817
2017-03-17,0.018926438804153012
2017-03-20,-0.00016412386396913448
2017-03-21,-0.0055077951588713425
2017-03-22,0.003306202347200804
2017-03-23,-0.008073683217414751
2017-03-24,0.002159677290049844
2017-03-27,-0.0030667583326143832
2017-03-28,0.007481906313764108
2017-03-29,0.003472532257356109
2017-03-30,-8.241298015498888e-05
2017-03-31,0.006180030919860746
2017-04-03,-0.006223711387247088
2017-04-04,-0.004779702270069852
2017-04-05,-0.004885340989310927
2017-04-06,0.00016645802391557218
2017-04-07,-0.0026621870102949696
2017-04-10,0.0012512092981615819
2017-04-11,-0.003749077009916224
2017-04-12,-0.003428669190053024
2017-04-13,0.003020793409628686
2017-04-17,0.013636873882329148
2017-04-18,-0.013123257419616952
2017-04-19,0.005770836523563361
2017-04-20,0.013221328958437084
2017-04-21,-0.005416658488824222
2017-04-24,0.01716327535314699
2017-04-25,0.009896960327272053
2017-04-26,0.006667226133434179
2017-04-27,-0.057612300459065624
2017-04-28,0.013124075515391409
2017-05-01,0.009778615500204202
2017-05-02,-0.0015723495398521914
2017-05-03,-0.00994813488644164
2017-05-04,-0.021602384787152373
2017-05-05,-0.0026530524897070418
2017-05-08,0.003175009367699655
2017-05-09,0.01496894649339664
2017-05-10,0.006994515300908777
2017-05-11,0.012804340989720053
2017-05-12,0.00198307700329603
2017-05-15,0.008824112329481437
2017-05-16,-0.020845106092365895
2017-05-17,-0.017198295982076228
2017-05-18,-0.003907755277191116
2017-05-19,0.00349679249580781
2017-05-22,0.0010197668613280975
2017-05-23,0.00016947929392596706
2017-05-24,0.01094989761737808
2017-05-25,0.0016793225893794173
2017-05-26,-0.0005866895949921958
2017-05-30,-0.006709824680159349
2017-05-31,0.006586303676816119
2017-06-01,0.029024377436149162
2017-06-02,0.010352929652121423
2017-06-05,-8.050096106904103e-05
2017-06-06,0.001936512061456952
2017-06-07,0.0014495769228974886
2017-06-08,0.006594092087042203
2017-06-09,-0.0012778391412299195
2017-06-12,-8.034890623120905e-05
2017-06-13,0.0037601879120561232
2017-06-14,0.0010358911643479907
2017-06-15,0.0019110316043098319
2017-06-16,0.0006356176894297683
2017-06-19,0.00929163650089082
2017-06-20,0.0010229509980523854
2017-06-21,0.012127915173323345
2017-06-22,0.006769476565975818
2017-06-23,-0.0023187806147558776
2017-06-26,-0.0002323391281865428
2017-06-27,-0.006276106910960033
2017-06-28,0.0020271641696691933
2017-06-29,-0.0048242373920271975
2017-06-30,0.003987610893946725
2017-07-03,-0.00015583382413264513
2017-07-05,-0.0047515521223712165
2017-07-06,-0.016748833120116546
2017-07-07,0.011780631685756493
2017-07-10,0.002281501206049308
2017-07-11,-0.007142840237837844
2017-07-12,-0.0010278508309878864
2017-07-13,0.020734595389379384
2017-07-14,0.02721354718795177
2017-07-17,0.0009056966085148055
2017-07-18,-0.01078336572330485
2017-07-19,-0.0008388265469129186
2017-07-20,-0.012207127538257811
2017-07-21,0.001081433487732708
2017-07-24,-0.0063267601741995305
2017-07-25,-0.0001552969022494688
2017-07-26,-0.0005436235809314072
2017-07-27,-0.02533025134107203
2017-07-28,-0.013233406912723678
2017-07-31,-0.01987397778564637
2017-08-01,-0.008242602799882315
2017-08-02,-0.021858224380632896
2017-08-03,-0.0045035104280939375
2017-08-04,0.00657214898348446
2017-08-07,-0.006274840900695966
2017-08-08,-0.01834611980198697
2017-08-09,-0.01894985084424039
2017-08-10,-0.024189641517521565
2017-08-11,0.014256067426223762
2017-08-14,0.007251590782064499
2017-08-15,0.004088442447175655
2017-08-16,0.0009738174697591084
2017-08-17,-0.005836553828304836
2017-08-18,-0.009251190986350633
2017-08-21,0.012479777511645418
2017-08-22,0.010552444194168897
2017-08-23,-0.014741861431661896
2017-08-24,0.005076544640622016
2017-08-25,0.003012804008838854
2017-08-28,-0.002650206028064428
2017-08-29,-0.0006201680366774154
2017-08-30,0.0016838593742090069
2017-08-31,0.011149544413191936
2017-09-01,0.0005250902856244188
2017-09-05,-0.0007873685802135544
2017-09-06,0.012167348104632714
2017-09-07,0.00034616026488687446
2017-09-08,0.00025929503176680413
2017-09-11,0.0008642616271021808
2017-09-12,0.00544045754812128
2017-09-13,-0.004637923906626318
2017-09-14,0.0008629891759577291
2017-09-15,-0.004483154449313798
2017-09-18,0.007188115745346391
2017-09-19,-0.007050756009130188
2017-09-20,0.006408110334903849
2017-09-21,-0.025177004587857432
2017-09-22,0.011852072099951316
2017-09-25,-0.0002620705517012434
2017-09-26,0.0033225254789193137
2017-09-27,0.013071789261747568
2017-09-28,-0.005075315846561068
2017-09-29,0.012363866666512457
2017-10-02,0.005209795935382733
2017-10-03,-0.013169243695736466
2017-10-04,0.011881312232716601
2017-10-05,0.01386879679309061
2017-10-06,0.0009230776137125751
2017-10-09,-0.014672508741528256
2017-10-10,0.007573303883334548
2017-10-11,0.0019419879796083173
2017-10-12,0.01677368276222002
2017-10-13,-0.007709597159361703
2017-10-16,-0.0015872902820994739
2017-10-17,0.0035142773417966566
2017-10-18,0.00633698518877468
2017-10-19,0.009859964610085203
2017-10-20,0.0038563766134356303
2017-10-23,-0.005312564641998474
2017-10-24,-0.004026359170935079
2017-10-25,0.0020626230052387395
2017-10-26,-0.003787064744404267
2017-10-27,0.02859485126618444
2017-10-30,-0.024987905254559184
2017-10-31,0.0022249964270155687
2017-11-01,-0.05369191997321965
2017-11-02,-0.02406811937710518
2017-11-03,-0.027332627986073832
2017-11-06,0.0008237323037558753
2017-11-07,-0.00567041394503387
2017-11-08,0.004138970640354289
2017-11-09,0.02445760108778372
2017-11-10,-0.009746077067778303
2017-11-13,0.0027988462287347193
2017-11-14,0.010354959448494183
2017-11-15,-0.010070585494167728
2017-11-16,0.01044308781251746
2017-11-17,-0.005613041355297499
2017-11-20,0.005107107571724834
2017-11-21,0.012301710652154352
2017-11-22,-0.004314895438583322
2017-11-24,0.0
2017-11-27,0.0028301236151808684
2017-11-28,0.016050561106599526
2017-11-29,0.01137088452288082
2017-11-30,0.00497761929174656
2017-12-01,-0.021605769456566337
2017-12-04,0.002182164322984903
2017-12-05,0.00583523641002337
2017-12-06,0.002511223938515883
2017-12-07,-0.008637288460572212
2017-12-08,-0.012197164444536335
2017-12-11,0.001146543572525971
2017-12-12,0.00026441990499437296
2017-12-13,-0.0001762333370607383
2017-12-14,-0.006166161667440662
2017-12-15,0.021449874393628665
2017-12-18,-0.007028969540430863
2017-12-19,0.06073623042025256
2017-12-20,-0.0016480211592337923
2017-12-21,-0.010149857238749949
2017-12-22,0.0014171660914756856
2017-12-26,-0.0013319403926406181
2017-12-27,0.0015003094958798702
2017-12-28,0.015429488367983524
2017-12-29,-0.008870497154399137
2018-01-02,0.028093110181681258
2018-01-03,0.0069317995615700845
2018-01-04,-0.0014404658316389263
2018-01-05,0.009940592367103207
2018-01-08,0.001905078213352951
2018-01-09,-0.016083135887341227
2018-01-10,-0.013366490686148036
2018-01-11,-0.0019586501591168926
2018-01-12,-0.0015537064507057385
2018-01-16,-0.0034399649834477852
2018-01-17,0.006656819742329123
2018-01-18,-0.0024492657208149415
2018-01-19,0.010557373535124981
2018-01-22,0.022027842306373557
2018-01-23,-0.013391354604920691
2018-01-24,0.004095986189453837
2018-01-25,-0.0022394358895422295
2018-01-26,0.011944786657392958
2018-01-29,0.009189465268173436
2018-01-30,-0.011382595072952917
2018-01-31,0.009370053978039028
2018-02-01,0.008416898734148193
2018-02-02,-0.01872208842815437
2018-02-05,-0.020749052354991138
2018-02-06,-0.0071438448585566805
2018-02-07,-0.01242836400660663
2018-02-08,-0.043467811244164434
2018-02-09,0.0074443957321059795
2018-02-12,0.0011168110704407042
2018-02-13,-0.005063605041670249
2018-02-14,0.015268054936360409
2018-02-15,0.017756912444764072
2018-02-16,0.0057598087003993825
2018-02-20,-0.0146079516403127
2018-02-21,-0.0003369765112757328
2018-02-22,-0.009268572111346574
2018-02-23,0.010800963125134011
2018-02-26,0.008666462474666625
2018-02-27,-0.01451455198716789
2018-02-28,-0.015998122420022076
2018-03-01,-0.02322562349978463
2018-03-02,0.030823457471769622
2018-03-05,0.009226822714917704
2018-03-06,-0.0003386595718568586
2018-03-07,0.02464222791994697
2018-03-08,-0.006528778605156993
2018-03-09,0.005407092921823731
2018-03-12,-0.021512606155583036
2018-03-13,-0.002875019123885214
2018-03-14,-0.014246912097354514
2018-03-15,-0.0027528258606751566
2018-03-16,0.007850311158546619
2018-03-19,-0.017803680571600422
2018-03-20,-0.0030502644856487127
2018-03-21,-0.0001747049538843859
2018-03-22,-0.026228481227057343
2018-03-23,-0.035374333477176445
2018-03-26,0.02159342617372295
2018-03-27,-0.011661691478768166
2018-03-28,-0.0007388013501733459
2018-03-29,0.008135516686454736
2018-04-02,-0.024211042790438952
2018-04-03,0.006954909097280693
2018-04-04,0.0020531068651872264
2018-04-05,0.009221640399360798
2018-04-06,-0.029257110848877277
2018-04-09,0.009697405159926786
2018-04-10,0.01026360797392245
2018-04-11,-0.011743578938745336
2018-04-12,0.003678139517796941
2018-04-13,-0.007987140488737166
2018-04-16,0.01581899728738123
2018-04-17,0.014733130808923578
2018-04-18,0.011578691829475574
2018-04-19,0.005995877791488136
2018-04-20,-0.0037927968276513235
2018-04-23,0.008339421084822662
2018-04-24,-0.01618123776401781
2018-04-25,0.010507925795574025
2018-04-26,0.04078136575993918
2018-04-27,0.01581227539155572
