Date,HAL
2015-05-13,-0.004211726260295867
2015-05-14,-0.017974395215410666
2015-05-15,0.0055988918569316315
2015-05-18,0.0004281488979425152
2015-05-19,-0.03531657428239254
2015-05-20,-0.0022190901699509213
2015-05-21,0.026462086635663296
2015-05-22,-0.005415573290989073
2015-05-26,-0.010019594200036175
2015-05-27,0.0037401691417571215
2015-05-28,-0.00591856927278489
2015-05-29,0.0011027458166812387
2015-06-01,0.00044183523438312555
2015-06-02,0.015031143469985464
2015-06-03,-0.00653272221310186
2015-06-04,-0.01994753354958001
2015-06-05,0.022813617284588084
2015-06-08,-0.006778619573063804
2015-06-09,-0.0030829807673090626
2015-06-10,0.02120157164765546
2015-06-11,-0.013407912529883048
2015-06-12,-0.003069263108178566
2015-06-15,0.0015393055850358994
2015-06-16,-0.0028536519339766864
2015-06-17,0.0063844860195563236
2015-06-18,-0.024721089852157485
2015-06-19,-0.01637484251480581
2015-06-22,0.005929091956671906
2015-06-23,0.008614897333255378
2015-06-24,-0.0053945091488638575
2015-06-25,-0.016949209021292377
2015-06-26,-0.008735386381292676
2015-06-29,-0.009972244761175975
2015-06-30,0.008901237987279265
2015-07-01,-0.03505898136518382
2015-07-02,0.008421474649483063
2015-07-06,-0.028394291148187922
2015-07-07,0.02848718884466206
2015-07-08,-0.0224449587056198
2015-07-09,0.009037600298038129
2015-07-10,0.00048443586645818826
2015-07-13,0.013065184889530013
2015-07-14,0.016479546743406903
2015-07-15,-0.03500953841023613
2015-07-16,-0.020939573520865062
2015-07-17,-0.00547101845377207
2015-07-20,0.01825420309533654
2015-07-21,0.02799618649941582
2015-07-22,-0.007644399845537886
2015-07-23,0.019017673133715274
2015-07-24,-0.014410390459751121
2015-07-27,-0.017737703371762947
2015-07-28,0.022938007515419523
2015-07-29,0.032681256620676
2015-07-30,-0.023100210191571602
2015-07-31,-0.011822842699217295
2015-08-03,-0.039962025463007644
2015-08-04,-0.012960659529724472
2015-08-05,0.02550487760944775
2015-08-06,0.005910144293437725
2015-08-07,-0.026683318971998382
2015-08-10,0.046780592871335624
2015-08-11,0.007929174499631264
2015-08-12,0.018117063137037315
2015-08-13,-0.022243425754264634
2015-08-14,0.005507946617374637
2015-08-17,-0.016671127502992822
2015-08-18,-0.006781037646180987
2015-08-19,-0.041696704254850614
2015-08-20,-0.04071270477968869
2015-08-21,-0.053315794851586995
2015-08-24,-0.05968063957297076
2015-08-25,-0.0026818005602370354
2015-08-26,0.02868226643287186
2015-08-27,0.10485090147554077
2015-08-28,0.014458388827212287
2015-08-31,0.024472538068186944
2015-09-01,-0.035578404767424465
2015-09-02,0.005797226506482511
2015-09-03,-0.002357420771761376
2015-09-04,-0.03230075889244188
2015-09-08,0.029850512207397983
2015-09-09,-0.021079889791181916
2015-09-10,0.011574991706840398
2015-09-11,-0.010112027290855141
2015-09-14,-0.008602135557223778
2015-09-15,0.0035249182038530336
2015-09-16,0.044312279138149835
2015-09-17,0.0012938016777532813
2015-09-18,-0.03410865078787573
2015-09-21,0.001872408728279762
2015-09-22,0.0002670395382009527
2015-09-23,-0.004271247085142593
2015-09-24,-0.008042787976320964
2015-09-25,-0.008107874935759485
2015-09-28,-0.048228846704914896
2015-09-29,-0.007157029357502065
2015-09-30,0.01931904789802985
2015-10-01,-0.01244670507559964
2015-10-02,0.054139261300575114
2015-10-05,0.02472812855157147
2015-10-06,0.035269489764780504
2015-10-07,0.021003648906150474
2015-10-08,0.013798299513768653
2015-10-09,-0.01880682059361838
2015-10-12,-0.01967289837460162
2015-10-13,-0.010290420122932353
2015-10-14,0.006498800944937599
2015-10-15,0.013946090468003769
2015-10-16,-0.036933079317727935
2015-10-19,-0.011901753928000303
2015-10-20,0.008565603859788329
2015-10-21,0.019107955410977207
2015-10-22,0.03411475990771318
2015-10-23,-0.012591384235701053
2015-10-26,-0.016832212312656525
2015-10-27,-0.02775635280640154
2015-10-28,0.02107807017388219
2015-10-29,-0.002090661108508196
2015-10-30,0.004974957082881204
2015-11-02,0.02371062653504663
2015-11-03,0.019343390710507835
2015-11-04,-0.020973952616447633
2015-11-05,-0.020402837551055875
2015-11-06,0.024472538068186944
2015-11-09,-0.006352999343685384
2015-11-10,-0.004859581336317476
2015-11-11,-0.020817167702504746
2015-11-12,-0.01601024173960308
2015-11-13,-0.0026675450419659796
2015-11-16,0.02941994528589964
2015-11-17,-0.009873013338544512
2015-11-18,0.020204495807651268
2015-11-19,-0.02160494264059687
2015-11-20,-0.001051832088582949
2015-11-23,0.0092108679926457
2015-11-24,0.036245419736271156
2015-11-25,-0.010820490898540314
2015-11-27,-0.004578925206804807
2015-11-30,0.018400070044156225
2015-12-01,0.01840196502464231
2015-12-02,-0.035891181420503626
2015-12-03,-0.024133728939281562
2015-12-04,-0.0028938175617483353
2015-12-07,-0.035092522103022716
2015-12-08,-0.008203049652517946
2015-12-09,0.055968921686837536
2015-12-10,-0.003916289104329951
2015-12-11,-0.031192957107724295
2015-12-14,-0.011092580892679949
2015-12-15,0.015047488635467898
2015-12-16,-0.03342333417427101
2015-12-17,-0.04684841608824364
2015-12-18,-0.02165055556501727
2015-12-21,-0.0011957595455621695
2015-12-22,0.018562681729931585
2015-12-23,0.04203407977841045
2015-12-24,-0.008462342123558453
2015-12-28,-0.024182294469136445
2015-12-29,0.005830953657858462
2015-12-30,-0.010724441033936216
2015-12-31,-0.0026371352819565264
2016-01-04,0.01292579717912612
2016-01-05,-0.0023203115782660655
2016-01-06,-0.028487898302205328
2016-01-07,-0.015260650900972728
2016-01-08,-0.013673512960984513
2016-01-11,-0.028034386033759406
2016-01-12,-0.0025356498887162404
2016-01-13,-0.032094212778724485
2016-01-14,0.04530518602879319
2016-01-15,-0.03109277033652713
2016-01-19,-0.03435985053296675
2016-01-20,-0.0439744732921018
2016-01-21,0.028440726497052093
2016-01-22,0.030727595664680418
2016-01-25,-0.030142679229960168
2016-01-26,-0.01161198926567153
2016-01-27,0.004146734890969173
2016-01-28,0.04783172864368668
2016-01-29,0.04400682257489308
2016-02-01,-0.005347541741495654
2016-02-02,-0.03478843648228458
2016-02-03,0.04718212337170136
2016-02-04,0.014706022057676016
2016-02-05,-0.03330240508922955
2016-02-08,-0.016587019776657663
2016-02-09,-0.04022045270389696
2016-02-10,0.0
2016-02-11,-0.026698401635496305
2016-02-12,0.010764137308283184
2016-02-16,0.02851272927089643
2016-02-17,0.0487640426135727
2016-02-18,0.0019106042242238441
2016-02-19,-0.0028606588549484613
2016-02-22,0.04813527731859035
2016-02-23,-0.024026726973941148
2016-02-24,0.011530001244214105
2016-02-25,0.0012321415950116155
2016-02-26,0.009538680582847237
2016-02-29,-0.010726483642609974
2016-03-01,0.022924333137482433
2016-03-02,0.019382445686585426
2016-03-03,0.015151408869169325
2016-03-04,0.020778320968417363
2016-03-07,0.027522806795555077
2016-03-08,-0.03794642970260398
2016-03-09,0.006090671404652914
2016-03-10,-0.005188671990680516
2016-03-11,0.046652741286939525
2016-03-14,-0.017164947902818972
2016-03-15,-0.014366165639194906
2016-03-16,0.01371817464134839
2016-03-17,0.025655768496293474
2016-03-18,-0.002199296227703318
2016-03-21,0.0022041437928321805
2016-03-22,-0.01127000464359662
2016-03-23,-0.02613290999584439
2016-03-24,0.005424060687572618
2016-03-28,-0.0036909678968496396
2016-03-29,-0.001995080750433975
2016-03-30,0.028555128692177245
2016-03-31,-0.008328622946884967
2016-04-01,-0.01763707002678172
2016-04-04,-0.031063244240947974
2016-04-05,0.011764700383322557
2016-04-06,0.059302317984008646
2016-04-07,-0.005213872117148188
2016-04-08,0.02979321607742791
2016-04-11,-0.0029468460828488974
2016-04-12,0.01182173462460212
2016-04-13,0.017259445944657115
2016-04-14,0.0018271553256254958
2016-04-15,-0.0028657539270576793
2016-04-18,0.01881352368766742
2016-04-19,0.02692979868565204
2016-04-20,0.00749260361823656
2016-04-21,-0.0002481924721928763
2016-04-22,0.012645871793483199
2016-04-25,-0.01958863064034644
2016-04-26,0.004495720934167391
2016-04-27,0.020387890591881286
2016-04-28,0.0
2016-04-29,0.006578930626983892
2016-05-02,0.017912889863574533
2016-05-03,-0.03828727681133581
2016-05-04,-0.01434249778723029
2016-05-05,0.0020067161655135113
2016-05-06,-0.012518563546702333
2016-05-09,-0.019016069726740303
2016-05-10,0.0038769615418559056
2016-05-11,0.018022692150453823
2016-05-12,0.01289807002649379
2016-05-13,-0.024718707754011082
2016-05-16,0.0286740717870122
2016-05-17,0.02463871623912306
2016-05-18,-0.021617888463562718
2016-05-19,-0.0034753621286756076
2016-05-20,0.01918251059819087
2016-05-23,0.013444523802785158
2016-05-24,-0.0009648559172226179
2016-05-25,0.024867445355432283
2016-05-26,0.004475271501658495
2016-05-27,0.00282649908649657
2016-05-31,-0.009393763315901582
2016-06-01,-0.0007116634336844507
2016-06-02,-0.0004743510899616332
2016-06-03,0.017089894843056674
2016-06-06,0.047607968195088946
2016-06-07,0.026509212285921846
2016-06-08,0.0045573727961560895
2016-06-09,-0.01706638624304102
2016-06-10,-0.02461542497600888
2016-06-13,-0.0022534966180230986
2016-06-14,-0.006548766941950279
2016-06-15,-0.000227666108893243
2016-06-16,-0.01796247434317766
2016-06-17,0.021301319849563738
2016-06-20,-0.007254733130375057
2016-06-21,0.01895378642581136
2016-06-22,0.0008965909782965298
2016-06-23,0.02642189358895153
2016-06-24,-0.0418846638944117
2016-06-27,-0.04644811640329405
2016-06-28,0.03319019335503026
2016-06-29,0.03050600532773573
2016-06-30,0.01569876429991557
2016-07-01,0.005961557314710486
2016-07-05,-0.04455681710707393
2016-07-06,0.0027567091955362777
2016-07-07,-0.0022909767296552808
2016-07-08,0.03398404293092794
2016-07-11,-0.012214166778707458
2016-07-12,0.034847060186855794
2016-07-13,-0.01781453446687775
2016-07-14,0.013271252340613549
2016-07-15,-0.007639996525748982
2016-07-18,0.003299492335299359
2016-07-19,-0.01359322992296963
2016-07-20,-0.01578169240066185
2016-07-21,-0.016711231175128627
2016-07-22,0.006660376363135656
2016-07-25,-0.02943198690540827
2016-07-26,0.01645486097308524
2016-07-27,-0.007400702750447241
2016-07-28,-0.0034945461188015114
2016-07-29,0.020808864556426387
2016-08-01,-0.03160776340769411
2016-08-02,-0.005203528792010914
2016-08-03,0.02092223603958754
2016-08-04,0.0011647975887785211
2016-08-05,0.01674833306005441
2016-08-08,0.01258250291655294
2016-08-09,-0.0047444690256446265
2016-08-10,-0.006583676411703876
2016-08-11,0.0073130702454813346
2016-08-12,-0.00544482927903045
2016-08-15,0.01391411124440789
2016-08-16,0.003824270323302237
2016-08-17,0.010757673082946617
2016-08-18,0.030155134218704083
2016-08-19,0.008394190419096503
2016-08-22,-0.03778001936748954
2016-08-23,-0.0019961427164811862
2016-08-24,-0.0142257636357076
2016-08-25,0.0049608636184574895
2016-08-26,-0.0002239933386328774
2016-08-29,0.004039175958181707
2016-08-30,-0.014975288111664042
2016-08-31,-0.024052786673525617
2016-09-01,0.0046499232844656735
2016-09-02,0.006739393010958716
2016-09-06,0.009464660469077568
2016-09-07,-0.003658936011143976
2016-09-08,0.012623265437767817
2016-09-09,-0.049184144021973464
2016-09-12,0.010727090943925432
2016-09-13,-0.030424477634320324
2016-09-14,0.003648868352466028
2016-09-15,0.012360830303300707
2016-09-16,-0.017476585706382775
2016-09-19,0.005847596488523843
2016-09-20,-0.0004844031141415517
2016-09-21,0.035385549017448836
2016-09-22,-0.0016382090684879946
2016-09-23,-0.018992200063828513
2016-09-26,-0.010994195445332644
2016-09-27,-0.010391617327856761
2016-09-28,0.04493267778633592
2016-09-29,0.032484249754612726
2016-09-30,0.01584459439833852
2016-10-03,0.00044514578900822777
2016-10-04,-0.006903859803661483
2016-10-05,0.025342031339034454
2016-10-06,0.01421675114175791
2016-10-07,-0.0023724961732053407
2016-10-10,0.02161708537558349
2016-10-11,-0.01311868592677834
2016-10-12,0.0068610969143696465
2016-10-13,0.001277917041246246
2016-10-14,-0.0010636036312100527
2016-10-17,-0.013838597435718247
2016-10-18,0.01619166017081386
2016-10-19,0.04248978037100404
2016-10-20,-0.006521145089146807
2016-10-21,-0.006564411364237133
2016-10-24,-0.003922760854578544
2016-10-25,-0.009743178673540354
2016-10-26,-0.003139867170196653
2016-10-27,-0.0014699244160439884
2016-10-28,-0.02039949214564296
2016-10-31,-0.01245200737471408
2016-11-01,0.00500006753937976
2016-11-02,-0.0064893121336929704
2016-11-03,0.014152241862237958
2016-11-04,-0.004294022307611223
2016-11-07,0.022854561607089652
2016-11-08,-0.0067451120787496155
2016-11-09,0.014855412901300546
2016-11-10,0.020703134673242696
2016-11-11,-0.01639062074217923
2016-11-14,0.002707859366503751
2016-11-15,0.03365212435740084
2016-11-16,-0.020096401049212842
2016-11-17,-0.00328139370814573
2016-11-18,0.01460907075003437
2016-11-21,0.01602106983487306
2016-11-22,-0.005189701590136431
2016-11-23,-0.007423820132063108
2016-11-25,0.0008088706174722571
2016-11-28,-0.014340642995773534
2016-11-29,-0.020696847535606744
2016-11-30,0.11090146807804824
2016-12-01,0.0028257394518618195
2016-12-02,0.017467884123206767
2016-12-05,-0.001666811018890102
2016-12-06,0.002226513764179483
2016-12-07,-0.008885771210456861
2016-12-08,0.016623045919759383
2016-12-09,-0.004225560207657741
2016-12-12,0.005350834668109483
2016-12-13,0.007523937217204901
2016-12-14,-0.025318761041880244
2016-12-15,0.005232812126403585
2016-12-16,0.0037181944493807073
2016-12-19,-0.0050011798921115735
2016-12-20,-0.007259707184096853
2016-12-21,0.030564159785386513
2016-12-22,0.002001648579784021
2016-12-23,-0.004176371127088019
2016-12-27,0.0012764962579485672
2016-12-28,-0.011109314919995228
2016-12-29,-0.004788081029521329
2016-12-30,0.0009253521578236334
2017-01-03,0.029395227513047573
2017-01-04,0.003771394481028034
2017-01-05,0.00572564625096561
2017-01-06,0.008005701672307408
2017-01-09,-0.010412948232746744
2017-01-10,-0.025503727634115236
2017-01-11,0.013726220682969137
2017-01-12,-0.003791301549487369
2017-01-13,-0.011598307472747926
2017-01-17,0.008617562937534684
2017-01-18,0.002181341700948858
2017-01-19,0.0038091816132648226
2017-01-20,0.020057922800846617
2017-01-23,-0.02922942901670822
2017-01-24,0.03321132296208318
2017-01-25,0.01395289411133982
2017-01-26,0.011322027538820612
2017-01-27,0.0025836913248276083
2017-01-30,-0.029720105853635714
2017-01-31,0.0015935653521896853
2017-02-01,-0.006010231426791912
2017-02-02,0.0010670469408076144
2017-02-03,0.00515184308280503
2017-02-06,-0.008483570498145632
2017-02-07,-0.02174692637089104
2017-02-08,0.010204036574454234
2017-02-09,0.022366517110268713
2017-02-10,-0.009703265535149441
2017-02-13,0.003384574867798751
2017-02-14,0.003906386952627683
2017-02-15,-0.013618716110861295
2017-02-16,-0.026179081824255657
2017-02-17,-0.011047701363362417
2017-02-21,0.002420380728695992
2017-02-22,-0.014487386488313714
2017-02-23,0.0024502003336908107
2017-02-24,-0.006016202667236348
2017-02-27,0.009679415977304817
2017-02-28,0.0048870886888103815
2017-03-01,0.023194828832141967
2017-03-02,-0.015173568611868138
2017-03-03,0.0
2017-03-06,-0.0012994573362552497
2017-03-07,-0.015427566650173752
2017-03-08,-0.031715940300201195
2017-03-09,-0.007798551728678271
2017-03-10,0.00039275067845934153
2017-03-13,-0.0005892021998404884
2017-03-14,-0.02122650921435998
2017-03-15,0.0349398325046999
2017-03-16,-0.012029707601161843
2017-03-17,-0.002749041471713398
2017-03-20,-0.0027574121966609244
2017-03-21,-0.009675949869714429
2017-03-22,-0.006380929287538861
2017-03-23,-0.0024081590377631468
2017-03-24,-0.006035155591043506
2017-03-27,-0.03298911683281591
2017-03-28,0.005023149131853755
2017-03-29,0.024989470990133045
2017-03-30,-0.004063309779257507
2017-03-31,0.003875975357544359
2017-04-03,0.0014221473825644093
2017-04-04,0.005479308090671431
2017-04-05,0.006054642334730742
2017-04-06,0.006017755676338332
2017-04-07,-0.009372031694270477
2017-04-10,0.00583759731354383
2017-04-11,0.0008002319159983173
2017-04-12,-0.013597268169278531
2017-04-13,-0.019257912214680317
2017-04-17,0.009508116250573684
2017-04-18,-0.006347507758222792
2017-04-19,-0.022666323350626905
2017-04-20,0.005481901643542786
2017-04-21,-0.013210274762348928
2017-04-24,-0.00658778632265733
2017-04-25,0.005775836140174517
2017-04-26,-0.0006381375704374026
2017-04-27,-0.012555895296505137
2017-04-28,-0.011206698707837304
2017-05-01,-0.0023977166274634643
2017-05-02,-0.01026919028918849
2017-05-03,-0.0011032875599811254
2017-05-04,-0.014364510156712362
2017-05-05,0.0219732461158193
2017-05-08,-0.004826897257726226
2017-05-09,-0.007275315906545288
2017-05-10,0.017322027259006667
2017-05-11,-0.004365968951243859
2017-05-12,-0.010304626197448985
2017-05-15,0.03034989423415113
2017-05-16,0.005805446155263461
2017-05-17,-0.009405868937926387
2017-05-18,0.005179241379729582
2017-05-19,0.02576191113090731
2017-05-22,-0.013813285697784727
2017-05-23,0.010186729659713345
2017-05-24,0.0023107948621317043
2017-05-25,-0.04820783515823723
2017-05-26,0.007707748493389177
2017-05-30,-0.013330461207784139
2017-05-31,0.0008859580600291128
2017-06-01,0.0066382099378181625
2017-06-02,-0.004176947223286209
2017-06-05,0.004432797150388357
2017-06-06,0.0150046423539556
2017-06-07,-0.03478240322761983
2017-06-08,-0.006081349868242825
2017-06-09,0.0163155179370158
2017-06-12,0.0015610517537771873
2017-06-13,0.020480608302577252
2017-06-14,-0.02203284714163245
2017-06-15,-0.016730383955207095
2017-06-16,0.0043104058105640775
2017-06-19,-0.006776407628530046
2017-06-20,-0.0129633616377417
2017-06-21,-0.026958521183227502
2017-06-22,-0.007813980904549211
2017-06-23,-0.009547115867327816
2017-06-26,0.004819248915489238
2017-06-27,-0.0040767736283392475
2017-06-28,0.011558079038789915
2017-06-29,0.009759432812362911
2017-06-30,0.006836605003891272
2017-07-03,0.023647939696773257
2017-07-05,-0.019670501247943895
2017-07-06,-0.019599153436469896
2017-07-07,-0.005711278614434545
2017-07-10,0.012924776949453154
2017-07-11,0.00921553531892072
2017-07-12,0.001638955790956187
2017-07-13,0.023141916833463005
2017-07-14,0.010280517455629523
2017-07-17,-0.002487311096927236
2017-07-18,-0.0024939171950818517
2017-07-19,0.03590945712625926
2017-07-20,-0.004388350767047577
2017-07-21,-0.022035914130572598
2017-07-24,-0.04213595024001515
2017-07-25,0.004234345141464146
2017-07-26,0.014757092632994517
2017-07-27,-0.005309136094659994
2017-07-28,-0.003712971083981609
2017-07-31,-0.011413999916988327
2017-08-01,0.00023574604965292956
2017-08-02,0.00942258244366112
2017-08-03,-0.019136545001117056
2017-08-04,-0.0009515471915685358
2017-08-07,-0.012860456121046693
2017-08-08,-0.010132448758226387
2017-08-09,0.006337103415330558
2017-08-10,-0.018890837070144495
2017-08-11,-0.012095522030925232
2017-08-14,-0.002749014130535965
2017-08-15,-0.009020508522419979
2017-08-16,-0.005815214710161776
2017-08-17,-0.016022333791483323
2017-08-18,0.007753951526346947
2017-08-21,-0.006412060976674239
2017-08-22,-0.0020649446835608876
2017-08-23,0.009570735885783055
2017-08-24,-0.0061489180643400365
2017-08-25,0.005671103555203061
2017-08-28,-0.005639123501863352
2017-08-29,-0.0018048126576670764
2017-08-30,-0.0012912855596791672
2017-08-31,0.007757845999413204
2017-09-01,0.002835886648665298
2017-09-05,0.02390732611250157
2017-09-06,0.029625785238271973
2017-09-07,0.007315460586955869
2017-09-08,-0.024691289117824033
2017-09-11,0.008438647681341838
2017-09-12,0.015505600933297892
2017-09-13,0.013088367192582773
2017-09-14,0.009090198372199598
2017-09-15,0.0030820672546412187
2017-09-18,0.007326801570725072
2017-09-19,0.004458071850372836
2017-09-20,0.018687491286766278
2017-09-21,-0.0029810033858724827
2017-09-22,0.01770922989691992
2017-09-25,0.009943769379503253
2017-09-26,-0.0011188775387194205
2017-09-27,0.02105700936491761
2017-09-28,0.005485153217056782
2017-09-29,0.004363797355096066
2017-10-02,-0.010862478730487513
2017-10-03,-0.013177848857434116
2017-10-04,0.0055642082712505925
2017-10-05,-0.0019923724355602745
2017-10-06,-0.007540520710913379
2017-10-09,0.004022738345438759
2017-10-10,0.002225308295350059
2017-10-11,0.010659614217952473
2017-10-12,-0.01647989176698139
2017-10-13,-0.0008935439468589212
2017-10-16,-0.002459641776926813
2017-10-17,-0.003362552987791867
2017-10-18,-0.015519631139112922
2017-10-19,-0.007996362812308644
2017-10-20,-0.002072723945481192
2017-10-23,-0.0251556185646713
2017-10-24,-0.02059706872768219
2017-10-25,0.0021755410155075428
2017-10-26,-0.005305981322064501
2017-10-27,0.028855543052419996
2017-10-30,0.011783796629107446
2017-10-31,-0.004425672681797166
2017-11-01,0.007253086371723283
2017-11-02,-0.008362359720102464
2017-11-03,0.012649629323109535
2017-11-06,0.04279404856414337
2017-11-07,0.004214598806075109
2017-11-08,-0.0033133349390033207
2017-11-09,-0.0024376401913358547
2017-11-10,-0.009553621212449626
2017-11-13,-0.008299647872929916
2017-11-14,-0.028726868484090673
2017-11-15,-0.029110387547846117
2017-11-16,-0.004317258974489313
2017-11-17,0.006263626041080217
2017-11-20,-0.004788590776437451
2017-11-21,-0.009622090114790094
2017-11-22,0.006315462516972348
2017-11-24,0.0036205422561772505
2017-11-27,-0.012265265519212698
2017-11-28,-0.0012174977651676633
2017-11-29,0.006825736396602222
2017-11-30,0.011622440269052792
2017-12-01,0.03063645946050353
2017-12-04,0.01927540031456343
2017-12-05,-0.005923972154764812
2017-12-06,-0.0016110103185149605
2017-12-07,0.001844067388061088
2017-12-08,0.012195119473052962
2017-12-11,0.02659706404598161
2017-12-12,0.0017714804842339227
2017-12-13,-0.010610087342740271
2017-12-14,-0.007819401143634663
2017-12-15,0.004503642318487877
2017-12-18,0.01950202954975344
2017-12-19,0.008575556924768968
2017-12-20,0.0337909842575399
2017-12-21,0.01581585356712001
2017-12-22,-0.0033215723722621604
2017-12-26,0.015830371337476112
2017-12-27,0.0010253002153999269
2017-12-28,-0.0051210693590224565
2017-12-29,0.006176315604772498
2018-01-02,0.015142297368325286
2018-01-03,0.017940159828475633
2018-01-04,0.022376373996314314
2018-01-05,0.0036798727909730378
2018-01-08,0.009069917218833767
2018-01-09,-0.0034421531473985967
2018-01-10,0.006908169720162505
2018-01-11,0.016390604720665225
2018-01-12,-0.003562817627439485
2018-01-16,-0.019006316160346204
2018-01-17,0.013811462537241193
2018-01-18,-0.009271727909890393
2018-01-19,0.012414183484199093
2018-01-22,0.0639503403980819
2018-01-23,0.00762412803718493
2018-01-24,-0.026218863676485626
2018-01-25,-0.002529598625900187
2018-01-26,0.007427491582285617
2018-01-29,-0.014565687092698898
2018-01-30,-0.012043784209939346
2018-01-31,-0.008127042965266784
2018-02-01,0.015083922181578835
2018-02-02,-0.04256118370145512
2018-02-05,-0.0411953767255272
2018-02-06,0.011790231321816558
2018-02-07,-0.01856610453342622
2018-02-08,-0.04588430088140738
2018-02-09,-0.014975811664421967
2018-02-12,0.02612419250720821
2018-02-13,-0.011060004653487887
2018-02-14,0.010128632448727748
2018-02-15,-0.020472011535731083
2018-02-16,0.013009166743574108
2018-02-20,-0.007157968950713078
2018-02-21,-0.012934500528278936
2018-02-22,0.01245979822846599
2018-02-23,0.028007603736958098
2018-02-26,-0.004540970860371973
2018-02-27,-0.012647726724431818
2018-02-28,-0.025199512951291303
2018-03-01,-0.008401616303517101
2018-03-02,0.0
2018-03-05,0.0049966131241940825
2018-03-06,-0.003471982921963823
2018-03-07,-0.0019597169402054693
2018-03-08,0.003927225919096111
2018-03-09,0.021299812346436298
2018-03-12,-0.0014897453289018925
2018-03-13,-0.017476508886794972
2018-03-14,0.003036821508497267
2018-03-15,-0.020545020448468954
2018-03-16,0.013689740333236111
2018-03-19,-0.02679147305389218
2018-03-20,0.0181289097786701
2018-03-21,0.03561220903276596
2018-03-22,-0.015495619784176351
2018-03-23,0.0012937729518565089
2018-03-26,0.016580229808762947
2018-03-27,-0.006990184523504528
2018-03-28,-0.017704501322196364
2018-03-29,0.01932664452516497
2018-04-02,-0.018108137942098312
2018-04-03,0.015404418718772739
2018-04-04,-0.00042716823830746264
2018-04-05,0.01923877776357985
2018-04-06,-0.014261200355981107
2018-04-09,-0.009362104668736326
2018-04-10,0.048539697697008055
2018-04-11,0.01577211804942391
2018-04-12,0.012502510170180559
2018-04-13,0.011352428114677293
2018-04-16,-0.0003936878285062395
2018-04-17,0.002560715277594161
2018-04-18,0.023580328800625994
2018-04-19,-0.0015358239723477496
2018-04-20,-0.0009611550436536831
2018-04-23,0.001731912858346174
2018-04-24,-0.01306453617888137
2018-04-25,0.007397670875913587
2018-04-26,0.016425125371784866
2018-04-27,0.004372472289891682
2018-04-30,0.0030286227160025714
2018-05-01,-0.010379247614117793
2018-05-02,0.0038136814427285337
2018-05-03,-0.006268872399288639
2018-05-04,-0.0022942151873615035
