Date,UAL
2015-04-29,-0.02523606778360743
2015-04-30,-0.002171325467466123
2015-05-01,0.027787074000207967
2015-05-04,-0.007817644055453044
2015-05-05,-0.027741278356939958
2015-05-06,0.003545485161162487
2015-05-07,0.05181699027951714
2015-05-08,-0.0012796198091638011
2015-05-11,0.008167875519656365
2015-05-12,-0.01731533184078382
2015-05-13,-0.010184304266072197
2015-05-14,0.008492576541748509
2015-05-15,-0.002429174508160381
2015-05-18,0.01055197308408995
2015-05-19,-0.023132508059582113
2015-05-20,-0.10310804663980133
2015-05-21,-0.007517415484593171
2015-05-22,-0.008128624288267883
2015-05-26,-0.03296704233631986
2015-05-27,0.03428356426751189
2015-05-28,-0.003910597420653805
2015-05-29,0.020564562340702253
2015-06-01,0.03150762439815802
2015-06-02,-0.006393191290567368
2015-06-03,-0.001429880785769
2015-06-04,-0.02326828820321747
2015-06-05,-0.008796033441829998
2015-06-08,-0.04363099655562952
2015-06-09,0.016431515490819892
2015-06-10,-0.003043051664841756
2015-06-11,0.001526170046722397
2015-06-12,0.007047598702566882
2015-06-15,-0.011726857280317748
2015-06-16,-0.019521539861505732
2015-06-17,0.001756786129066601
2015-06-18,0.013445023983088111
2015-06-19,0.023841601970469695
2015-06-22,0.029107966893155757
2015-06-23,0.007846721006612212
2015-06-24,-0.013941706756213645
2015-06-25,0.008813800042335673
2015-06-26,-0.00837275384002334
2015-06-29,-0.030653417455531073
2015-06-30,0.003787103636458955
2015-07-01,-0.024900957114122768
2015-07-02,-0.003675732864322656
2015-07-06,0.045631038332448526
2015-07-07,0.008542301062292257
2015-07-08,-0.027435125037569286
2015-07-09,0.008330152011570391
2015-07-10,0.04224558901441644
2015-07-13,0.01585301918076021
2015-07-14,-0.011704200293594313
2015-07-15,-0.004127032910919315
2015-07-16,-0.00936937761736345
2015-07-17,0.007457254471185282
2015-07-20,-0.0007221685497043051
2015-07-21,0.011201495278665874
2015-07-22,0.019653358051280545
2015-07-23,-0.007008963168352422
2015-07-24,-0.0031762219215519805
2015-07-27,0.005664713848755332
2015-07-28,0.028340023881978427
2015-07-29,-0.02071206988013674
2015-07-30,-0.006467382237473007
2015-07-31,-0.00791697328873009
2015-08-03,0.03422593236505822
2015-08-04,0.010802487507062697
2015-08-05,-0.014249366271696151
2015-08-06,-0.01032528450380843
2015-08-07,-0.01338891784975238
2015-08-10,0.007225939994423891
2015-08-11,0.012598379471255639
2015-08-12,-0.007948835198944626
2015-08-13,0.016373430224827956
2015-08-14,0.0030848382156447585
2015-08-17,0.018281218471555727
2015-08-18,-0.018288593632450834
2015-08-19,-0.00478548602510942
2015-08-20,-0.028164166280971514
2015-08-21,-0.02650644983133832
2015-08-24,-0.05009980602447961
2015-08-25,-0.00439524840217187
2015-08-26,0.035508682207299636
2015-08-27,-0.010936054573574494
2015-08-28,0.07046473535466524
2015-08-31,-0.0026260103989237393
2015-09-01,0.0028084929609228926
2015-09-02,0.0028006274185317093
2015-09-03,-0.000698218098937109
2015-09-04,-0.009781683376262285
2015-09-08,0.014464627177427358
2015-09-09,0.00278212227580954
2015-09-10,-0.013351771588594241
2015-09-11,-0.0012302230746406018
2015-09-14,0.01090971162957044
2015-09-15,-0.0029591293539589225
2015-09-16,0.011696962254209131
2015-09-17,0.06229509167945091
2015-09-18,-0.02030539265943443
2015-09-21,0.0023213295715565074
2015-09-22,-0.03655912417833351
2015-09-23,-0.0012019833019230042
2015-09-24,-0.031631363173618365
2015-09-25,-0.016154866545871283
2015-09-28,-0.030674792573248122
2015-09-29,-0.023454990833933098
2015-09-30,0.011246667229975582
2015-10-01,-0.0009424927008409023
2015-10-02,-0.023396258084279142
2015-10-05,0.030332371723982954
2015-10-06,-0.047815544050345715
2015-10-07,0.015754294426725712
2015-10-08,0.013183335911963967
2015-10-09,0.06601609019795762
2015-10-12,0.03751570969187856
2015-10-13,-0.008650519145325664
2015-10-14,0.003664905536976626
2015-10-15,0.004347070201641712
2015-10-16,-0.030990255416312174
2015-10-19,0.013936015048867878
2015-10-20,-0.017621145374449365
2015-10-21,-0.021524677362142697
2015-10-22,0.027497708908874152
2015-10-23,0.06476362386308576
2015-10-26,0.02245308555187253
2015-10-27,-0.0013110755564491594
2015-10-28,-0.022809311141651745
2015-10-29,0.011754840838080316
2015-10-30,0.0009958734156185756
2015-11-02,0.00480844129044411
2015-11-03,0.0039604238367974
2015-11-04,-0.00904009263118244
2015-11-05,0.0001658371434960504
2015-11-06,0.019734700770524638
2015-11-09,-0.02179216321370092
2015-11-10,-0.0014962618504534841
2015-11-11,-0.006993039860790917
2015-11-12,-0.0065392252454672395
2015-11-13,-0.0075949495854760185
2015-11-16,-0.012244854002515959
2015-11-17,-0.012052354353838335
2015-11-18,0.005751098121550724
2015-11-19,0.013689151413275535
2015-11-20,0.005299168774205443
2015-11-23,-0.0042509776256107745
2015-11-24,-0.030054680583276094
2015-11-25,-0.010211232819506644
2015-11-27,0.010672331218309239
2015-11-30,-0.019183388920137157
2015-12-01,0.02260904623326887
2015-12-02,0.01614315040971337
2015-12-03,-0.020203732896359128
2015-12-04,0.03877329720060785
2015-12-07,0.026806953984873427
2015-12-08,-0.030898858521817396
2015-12-09,-0.013469750979951178
2015-12-10,0.028862740258017494
2015-12-11,-0.041995633315373815
2015-12-14,0.004734358469979272
2015-12-15,0.010471244272378444
2015-12-16,0.01675297720972102
2015-12-17,-0.026329187450028102
2015-12-18,-0.006978393719618725
2015-12-21,0.01985244385920848
2015-12-22,-0.0008613133112433946
2015-12-23,0.006034456450363601
2015-12-24,0.02450728950421488
2015-12-28,-0.012880569981382095
2015-12-29,0.004914436939096101
2015-12-30,-0.030185513297758204
2015-12-31,-0.003651523049932437
2016-01-04,-0.029493868223578024
2016-01-05,-0.009890293670634653
2016-01-06,0.0025426695633239405
2016-01-07,-0.04655796484245123
2016-01-08,-0.014060453419126206
2016-01-11,-0.005203323587194664
2016-01-12,-0.0147229433796785
2016-01-13,-0.055053071243783336
2016-01-14,-0.004785674899379977
2016-01-15,-0.04516001629560773
2016-01-19,-0.010729097512920838
2016-01-20,-0.0013280516353635363
2016-01-21,0.004654319683982111
2016-01-22,0.030664004709926473
2016-01-25,-0.005993206050475486
2016-01-26,0.017011217460996875
2016-01-27,0.010163022377484454
2016-01-28,-0.03353591500364994
2016-01-29,0.04706133463937001
2016-02-01,0.012013294236109306
2016-02-02,-0.04932459716141557
2016-02-03,0.024111924940555918
2016-02-04,0.01765819125450374
2016-02-05,-0.03201816240334909
2016-02-08,-0.02518139756308746
2016-02-09,0.017513118032310926
2016-02-10,0.02646298524849655
2016-02-11,-0.015300766217660855
2016-02-12,0.029161322801910528
2016-02-16,0.010754921906398707
2016-02-17,0.035604700562650304
2016-02-18,0.02627935191301667
2016-02-19,0.03619563184101593
2016-02-22,0.03102939414923811
2016-02-23,-0.0007208670808684925
2016-02-24,0.014607710504038751
2016-02-25,0.010664811708476662
2016-02-26,-0.004924354138081011
2016-02-29,0.012018318636838332
2016-03-01,0.019909242713285202
2016-03-02,-0.008219235349178677
2016-03-03,0.007251415692685059
2016-03-04,-0.005827907982492664
2016-03-07,-0.00672412740773165
2016-03-08,-0.022044791604037495
2016-03-09,0.019524289512636184
2016-03-10,-0.0031337101232464804
2016-03-11,0.01938527144409874
2016-03-14,0.01045058457279402
2016-03-15,-0.015768062265069993
2016-03-16,0.01240312196668314
2016-03-17,0.0011910786843454257
2016-03-18,0.02668252363617918
2016-03-21,0.012911749400216
2016-03-22,-0.011439728124730597
2016-03-23,-0.012398743249944166
2016-03-24,-0.03180451075487267
2016-03-28,0.0012102298519978127
2016-03-29,0.012951131099571578
2016-03-30,0.019774971879126024
2016-03-31,0.0006686879928352596
2016-04-01,-0.052455719305579795
2016-04-04,-0.01533855302994025
2016-04-05,-0.004834317823509182
2016-04-06,-0.00791656039781563
2016-04-07,-0.03590858839595923
2016-04-08,-0.0015048535851588385
2016-04-11,0.011868825012914419
2016-04-12,0.006702673924558589
2016-04-13,0.027926801271556334
2016-04-14,0.020690854143496917
2016-04-15,0.0029966857926027046
2016-04-18,0.0014059404958195465
2016-04-19,0.018778513573540545
2016-04-20,0.009474577851663613
2016-04-21,-0.09965870827056333
2016-04-22,-0.038286518334515796
2016-04-25,-0.02700044740367913
2016-04-26,-0.004658690443839264
2016-04-27,-0.004070019646389866
2016-04-28,-0.0179811458543383
2016-04-29,-0.04681647806299105
2016-05-02,0.018554866811610227
2016-05-03,0.010072893747109513
2016-05-04,-0.033524332595943895
2016-05-05,-0.012294128824883122
2016-05-06,0.015781263791605493
2016-05-09,0.0002187816491527883
2016-05-10,0.028221416350138417
2016-05-11,-0.02553193112637131
2016-05-12,-0.04410481422299073
2016-05-13,0.001370520213887838
2016-05-16,0.017107664174032422
2016-05-17,0.010316193830422371
2016-05-18,0.0048834899984224744
2016-05-19,-0.02783304889528404
2016-05-20,0.010906688826178401
2016-05-23,-0.00651833905566479
2016-05-24,0.017873323572196398
2016-05-25,0.00311178894032893
2016-05-26,-0.01395969539562758
2016-05-27,0.015280905734287309
2016-05-31,-0.001992035236387135
2016-06-01,0.003548455242196935
2016-06-02,-0.0017679962664018944
2016-06-03,-0.01926054830976054
2016-06-06,0.005191863345313852
2016-06-07,0.02874472555766716
2016-06-08,-0.0026195752670725714
2016-06-09,0.022105540962744863
2016-06-10,-0.013276208174642923
2016-06-13,-0.04383681374774451
2016-06-14,-0.044711783007281736
2016-06-15,0.019006871802336178
2016-06-16,-0.024714329066872875
2016-06-17,0.01888589687422826
2016-06-20,0.018301328332756217
2016-06-21,0.03364053071754092
2016-06-22,0.0051270516965453705
2016-06-23,0.00177418532017537
2016-06-24,-0.09098952761259904
2016-06-27,-0.08061376674585619
2016-06-28,0.031788099680515325
2016-06-29,0.04159175610148336
2016-06-30,0.011584945137751212
2016-07-01,0.008040887158766274
2016-07-05,-0.026105826546808153
2016-07-06,-0.024323641597601586
2016-07-07,0.019842247571806082
2016-07-08,0.03467197267043942
2016-07-11,0.022420451191876856
2016-07-12,0.08842254217147394
2016-07-13,-0.006499116942206062
2016-07-14,0.043392887860545404
2016-07-15,-0.008777391480429442
2016-07-18,0.005903410868549397
2016-07-19,0.002934382568328342
2016-07-20,0.009404404959026946
2016-07-21,-0.03395443924541652
2016-07-22,0.019502782905872262
2016-07-25,-0.01429473007227633
2016-07-26,0.017914270921772113
2016-07-27,-0.0060758625247989695
2016-07-28,-0.0008431092324602263
2016-07-29,-0.010759538392673296
2016-08-01,0.010023485323543913
2016-08-02,-0.06249997986329592
2016-08-03,0.011261260874249501
2016-08-04,0.022271714165168488
2016-08-05,0.05468405747477023
2016-08-08,0.001652588954903056
2016-08-09,-0.014023515810224318
2016-08-10,-0.01443217782026085
2016-08-11,0.0031833940848713382
2016-08-12,-0.003596403257801417
2016-08-15,0.01932059186609325
2016-08-16,-0.0004165099722037713
2016-08-17,0.003959129403286354
2016-08-18,-0.012038228048586785
2016-08-19,-0.01071425079583721
2016-08-22,-0.0029730173963642414
2016-08-23,0.01150161675723771
2016-08-24,0.0023162095549928985
2016-08-25,-0.0014705818711795438
2016-08-26,-0.013885963904118448
2016-08-29,0.0017068878360964046
2016-08-30,0.08604900638715995
2016-08-31,-0.011374814904146713
2016-09-01,0.009521911201929356
2016-09-02,0.003930060234587751
2016-09-06,0.0009786501646353862
2016-09-07,0.04966759768951978
2016-09-08,0.012667665821719742
2016-09-09,-0.03513612630549523
2016-09-12,0.01525260677642959
2016-09-13,-0.030234753246038748
2016-09-14,-0.01239348174308319
2016-09-15,0.01392155067593448
2016-09-16,-0.013730402186099666
2016-09-19,-0.0007843316770067554
2016-09-20,-0.012755057355950616
2016-09-21,-0.0015901774770604726
2016-09-22,0.016125848709393598
2016-09-23,-0.001763325841957597
2016-09-26,-0.029440627625879956
2016-09-27,0.01941353022570902
2016-09-28,0.004959333480593742
2016-09-29,0.009474921904502276
2016-09-30,0.02600707561455118
2016-10-03,0.014865613896519525
2016-10-04,0.009014075910541264
2016-10-05,0.0016750447302189553
2016-10-06,0.002972869719794824
2016-10-07,-0.021489437889018026
2016-10-10,0.026126487620000027
2016-10-11,-0.012546130915200071
2016-10-12,-0.011958134980837754
2016-10-13,0.015317653975656764
2016-10-14,-0.009126427198785092
2016-10-17,-0.003195525962492174
2016-10-18,0.012257241954391151
2016-10-19,0.03278685379149504
2016-10-20,0.020382415153431088
2016-10-21,-0.017146919320062737
2016-10-24,-0.010071898812270663
2016-10-25,-0.007449125010760005
2016-10-26,-0.011898252117338526
2016-10-27,0.008151141727311684
2016-10-28,0.012679207361679046
2016-10-31,0.02032297077627665
2016-11-01,-0.004090335125533251
2016-11-02,0.002499989100865019
2016-11-03,-0.003562535894439889
2016-11-04,0.023060438812943174
2016-11-07,0.02271534592798896
2016-11-08,0.01332654382815468
2016-11-09,0.0138256563115422
2016-11-10,-0.0031598609351597418
2016-11-11,0.00517186153475957
2016-11-14,0.04464728011135244
2016-11-15,0.0495710041302857
2016-11-16,-0.008477105348014047
2016-11-17,0.036030543669489434
2016-11-18,0.006336579742237447
2016-11-21,0.010250357868761162
2016-11-22,0.007392406899874748
2016-11-23,0.005467586380114575
2016-11-25,0.0030051387053022793
2016-11-28,-0.011984539617339474
2016-11-29,0.0067870212375902295
2016-11-30,-0.011044237793734979
2016-12-01,-0.006961504695922938
2016-12-02,0.011683882110423927
2016-12-05,-0.014580547939683441
2016-12-06,0.03970112803489445
2016-12-07,0.02057205945273033
2016-12-08,0.0042799607522796546
2016-12-09,0.03340665901209938
2016-12-12,-0.025675141042814542
2016-12-13,-0.009421010815635844
2016-12-14,0.005375594393431049
2016-12-15,0.02536329054289821
2016-12-16,-0.004947222115960881
2016-12-19,0.0008063046152200215
2016-12-20,0.021079479377843713
2016-12-21,-0.004339274395953607
2016-12-22,-0.02020600573998077
2016-12-23,0.008087322474412462
2016-12-27,-0.0016045292835009661
2016-12-28,-0.015267167772913592
2016-12-29,-0.003399972856662048
2016-12-30,-0.005458536197354813
2017-01-03,-0.002332576500438055
2017-01-04,0.004263479060611752
2017-01-05,-0.028622246425275333
2017-01-06,0.0062033334204587565
2017-01-09,-0.0012610895869619165
2017-01-10,0.033389519129786605
2017-01-11,0.018734688905912122
2017-01-12,-0.013859287084738603
2017-01-13,0.004324320200327358
2017-01-17,-0.007804115089293795
2017-01-18,0.0035259308891057994
2017-01-19,0.00027022490630268514
2017-01-20,0.016482049122295006
2017-01-23,-0.033094071430968874
2017-01-24,0.005910657115818285
2017-01-25,0.005602569431607973
2017-01-26,0.024323970710753873
2017-01-27,-0.012735461918965907
2017-01-30,-0.036280529624749036
2017-01-31,-0.017428889831629935
2017-02-01,0.014332370068609324
2017-02-02,0.009233296050913387
2017-02-03,0.012752955041989145
2017-02-06,0.006022480921291651
2017-02-07,-0.030068014754729977
2017-02-08,0.005751101521245028
2017-02-09,0.01785225192708717
2017-02-10,-0.005206972668306942
2017-02-13,0.01707986074147838
2017-02-14,-0.0013542589257927728
2017-02-15,0.027257963038510358
2017-02-16,-0.0010561297829001504
2017-02-17,0.00383244248109893
2017-02-21,-0.007240592798739343
2017-02-22,0.00026517228610689614
2017-02-23,-0.011533908830202333
2017-02-24,0.0069743064577261205
2017-02-27,0.0026637845413512995
2017-02-28,-0.01580768412198108
2017-03-01,0.017546269618223365
2017-03-02,-0.027987805112534292
2017-03-03,0.031522892973169236
2017-03-06,-0.032411655866347644
2017-03-07,-0.006836204596287754
2017-03-08,0.011013257963653267
2017-03-09,-0.012254922330605433
2017-03-10,-0.0027571626014951667
2017-03-13,-0.0344207629226172
2017-03-14,-0.04724402998499566
2017-03-15,0.024342525062359233
2017-03-16,-0.008948226884791799
2017-03-17,-0.011397227218645223
2017-03-20,0.010480565034390432
2017-03-21,-0.03274557941064993
2017-03-22,0.025582080272264607
2017-03-23,0.008215131842097101
2017-03-24,0.006370374891492947
2017-03-27,0.006477291909753324
2017-03-28,0.03466425364895831
2017-03-29,-0.012581275325486918
2017-03-30,0.013314249470174788
2017-03-31,-0.0019779512865629734
2017-04-03,0.010050949753783511
2017-04-04,-0.022284462114842585
2017-04-05,0.004300392964114774
2017-04-06,0.002283809130532166
2017-04-07,0.009398974953595651
2017-04-10,0.00902933711129017
2017-04-11,-0.011325469751294781
2017-04-12,-0.011030954453344899
2017-04-13,-0.01229802097237953
2017-04-17,0.024612667666908505
2017-04-18,-0.04267340379141149
2017-04-19,0.022730640819591752
2017-04-20,0.007360400194715178
2017-04-21,-0.003438473963763178
2017-04-24,0.020701588440874552
2017-04-25,-0.00042251801826587165
2017-04-26,0.005072574385789119
2017-04-27,-0.008832256647135273
2017-04-28,-0.0069306631530443585
2017-05-01,0.0008545443580132428
2017-05-02,0.05222720896062505
2017-05-03,0.003651563891688525
2017-05-04,0.009432752813268497
2017-05-05,0.005206239094681875
2017-05-08,-0.004249663769658407
2017-05-09,0.04761269051735906
2017-05-10,0.0
2017-05-11,-0.015149616743135419
2017-05-12,-0.012280208644608881
2017-05-15,0.01806042647923989
2017-05-16,0.01632596256741925
2017-05-17,-0.036427995729237383
2017-05-18,-0.002625320916789242
2017-05-19,0.026322715341358105
2017-05-22,0.012054305867481574
2017-05-23,0.0013938242892008734
2017-05-24,-0.0011387617269481565
2017-05-25,0.03128960152410043
2017-05-26,-0.0019654054159420342
2017-05-30,-0.024615384615384595
2017-05-31,0.005299661437795811
2017-06-01,0.016442892156346423
2017-06-02,0.012966107419571715
2017-06-05,-0.004388645808957703
2017-06-06,-0.0052650950755045445
2017-06-07,0.005169938569473453
2017-06-08,-0.01396040862011294
2017-06-09,-0.02098851071123642
2017-06-12,-0.01395405871584987
2017-06-13,-0.003216261278827015
2017-06-14,0.0010324496411240336
2017-06-15,-0.0028365294949490583
2017-06-16,-0.007240723882985134
2017-06-19,0.024094796868112667
2017-06-20,-0.017169000652132338
2017-06-21,0.004011355635228142
2017-06-22,-0.0018043484502662244
2017-06-23,-0.008521575967987527
2017-06-26,0.003125379097645098
2017-06-27,-0.013371398099693343
2017-06-28,0.009210486161081333
2017-06-29,-0.016427569191250324
2017-06-30,-0.0025185900749913337
2017-07-03,-0.0022591118796719822
2017-07-05,0.0194459116790906
2017-07-06,0.015286100796321866
2017-07-07,0.015828122139038392
2017-07-10,-0.008614140918991153
2017-07-11,-0.017122462697516383
2017-07-12,0.046931886327176375
2017-07-13,-0.0044703913548812535
2017-07-14,-0.003991514308755106
2017-07-17,-0.0008766399018392823
2017-07-18,-0.011030299158720114
2017-07-19,-0.05906214920136488
2017-07-20,-0.029094774984751992
2017-07-21,-0.007075501155311303
2017-07-24,-0.01592845318582392
2017-07-25,-0.013488526822743374
2017-07-26,0.010938319949866493
2017-07-27,-0.03060936206246523
2017-07-28,-0.0030841400465136948
2017-07-31,-0.002946331118658385
2017-08-01,0.0026595789651913115
2017-08-02,-0.006189186047269812
2017-08-03,0.011120996038688213
2017-08-04,0.010558750475508472
2017-08-07,-0.007546136189611974
2017-08-08,-0.008773190224825589
2017-08-09,-0.01076859930778351
2017-08-10,-0.027139871176314778
2017-08-11,0.009656727520562569
2017-08-14,0.012752334945578925
2017-08-15,0.0037475641347772815
2017-08-16,-0.0005973852460314788
2017-08-17,-0.03317395818061053
2017-08-18,0.0007728447313191111
2017-08-21,0.0015443779787041034
2017-08-22,-0.0023130536531741352
2017-08-23,-0.028902553406353837
2017-08-24,-0.021486586813230013
2017-08-25,0.030579067698653484
2017-08-28,-0.0033143794578553987
2017-08-29,-0.00411721504272522
2017-08-30,-0.01383366100060679
2017-08-31,-0.0009674519969066209
2017-09-01,0.007585558871012088
2017-09-05,-0.021303889549147192
2017-09-06,-0.012602236698787128
2017-09-07,-0.029007126585220755
2017-09-08,-0.003414147434072423
2017-09-11,0.03562860531521017
2017-09-12,0.012901134730491037
2017-09-13,0.006858232485858817
2017-09-14,-0.00664936504097835
2017-09-15,-0.023673481843909494
2017-09-18,-0.028260846961041808
2017-09-19,-0.009808977608626646
2017-09-20,0.00903719933072411
2017-09-21,0.008095029192025871
2017-09-22,0.004613026881852278
2017-09-25,0.01088434350259404
2017-09-26,0.004037713391853215
2017-09-27,0.02077744399176873
2017-09-28,0.003939620579127778
2017-09-29,-0.004578135709539577
2017-10-02,-0.007391602415314891
2017-10-03,0.061393332214742635
2017-10-04,0.005145023919472358
2017-10-05,-0.0023266871884397577
2017-10-06,0.014458960037131652
2017-10-09,-0.00842916554418105
2017-10-10,0.046677038870293064
2017-10-11,-0.004725335042173429
2017-10-12,-0.011275995831226515
2017-10-13,0.013955586940179954
2017-10-16,-0.009175710365283973
2017-10-17,0.008364528954664552
2017-10-18,0.007109994257894714
2017-10-19,-0.12075304224781558
2017-10-20,0.002007406307000359
2017-10-23,-0.013355643261748207
2017-10-24,0.013705607346939264
2017-10-25,0.00016688902618366974
2017-10-26,0.0005007108630001866
2017-10-27,0.00500415735183779
2017-10-30,-0.02008297235639267
2017-10-31,-0.009485117964212919
2017-11-01,0.0027359755243594464
2017-11-02,-0.006309668071894259
2017-11-03,0.023682873816270433
2017-11-06,0.004526347630507077
2017-11-07,-0.020193576793194223
2017-11-08,0.003576887885324398
2017-11-09,-0.008995227355187208
2017-11-10,0.002226426947664617
2017-11-13,-0.012132588498270591
2017-11-14,-0.010551817952963893
2017-11-15,0.005069946008029458
2017-11-16,0.0206992275520268
2017-11-17,-0.008179951256646278
2017-11-20,0.009621951052453337
2017-11-21,0.016167474303540263
2017-11-22,-0.0003349599408866144
2017-11-24,-0.004355810479393485
2017-11-27,-0.00572101885986831
2017-11-28,0.018615645139288706
2017-11-29,0.03156673150405731
2017-11-30,0.01980994587233975
2017-12-01,-0.011844598920004445
2017-12-04,0.00031964931854266965
2017-12-05,-0.006231017553884999
2017-12-06,-0.00016080604674895138
2017-12-07,0.021546875416916134
2017-12-08,0.00031481911141151286
2017-12-11,0.010857570967626406
2017-12-12,-0.013698587837504772
2017-12-13,-0.00520836218238252
2017-12-14,0.0015865824330494327
2017-12-15,0.00997936389606946
2017-12-18,0.012547039807408122
2017-12-19,-0.0020135882641566516
2017-12-20,0.022815477475405688
2017-12-21,0.020940777260468613
2017-12-22,-0.00044587960524911097
2017-12-26,0.0014869661579344218
2017-12-27,-0.003414932928728076
2017-12-28,0.0062574218080868604
2017-12-29,-0.002072836656066057
2018-01-02,0.022848677754644386
2018-01-03,-0.006527481312742722
2018-01-04,0.01124257988724886
2018-01-05,0.001443812749592599
2018-01-08,-0.012254879853536793
2018-01-09,-0.0004378744469635265
2018-01-10,0.06717287162129426
2018-01-11,0.046113779867961835
2018-01-12,0.02550692812920463
2018-01-16,-0.011607189341813928
2018-01-17,-0.011743399894198592
2018-01-18,-0.0036562911021416067
2018-01-19,0.00262119187736487
2018-01-22,0.00483663721022265
2018-01-23,0.014309853451514254
2018-01-24,-0.11440295022820668
2018-01-25,-0.04301232569789892
2018-01-26,0.00726385766099491
2018-01-29,-0.01171873208994978
2018-01-30,0.018698743991474753
2018-01-31,0.012087711278490065
2018-02-01,-0.009879064759070522
2018-02-02,-0.021891305842139164
2018-02-05,-0.03471374495589341
2018-02-06,0.008675066621820937
2018-02-07,0.02204847272229027
2018-02-08,-0.03044678182196381
2018-02-09,-0.006154322174877103
2018-02-12,0.018418543281096378
2018-02-13,0.024321758238830204
2018-02-14,-0.0003043629223020705
2018-02-15,0.016138817808595718
2018-02-16,-0.003296392384551705
2018-02-20,0.0010523105585802384
2018-02-21,0.0061571359762349065
2018-02-22,-0.004477657488922593
2018-02-23,0.013043520035797451
2018-02-26,0.025011135844887455
2018-02-27,-0.020213708961850485
2018-02-28,-0.001031531007878339
2018-03-01,-0.003687859516501857
2018-03-02,-0.00044416314613904273
2018-03-05,-0.004443831169675061
2018-03-06,0.004612372605512727
2018-03-07,0.0042950374695720495
2018-03-08,0.03037907774894477
2018-03-09,0.024044657780666334
2018-03-12,0.0062892652557493545
2018-03-13,0.008333312140570648
2018-03-14,-0.025619843656258134
2018-03-15,-0.008481742892847755
2018-03-16,0.010550297550740328
2018-03-19,-0.01058126451837349
2018-03-20,0.004990818725557178
2018-03-21,-0.007661760638582926
2018-03-22,-0.021304052633002835
2018-03-23,-0.015485721049706691
2018-03-26,0.01617456562037889
2018-03-27,-0.004380885470961937
2018-03-28,-0.003960056348751739
2018-03-29,0.0229715428430195
2018-04-02,-0.038865762634132106
2018-04-03,0.0362439107384791
2018-04-04,0.0115622979351786
2018-04-05,0.010001494484958018
2018-04-06,-0.029141393646092806
2018-04-09,-0.0016028065678829195
2018-04-10,-0.013572684628405995
2018-04-11,-0.04024254680694184
2018-04-12,0.01896093225622475
2018-04-13,0.006656618026678496
2018-04-16,0.01157193616579466
2018-04-17,0.00044568088523200267
2018-04-18,0.04811413230417694
2018-04-19,-0.004958890125263404
2018-04-20,0.021643123599770497
2018-04-23,-0.019790915246624574
2018-04-24,-0.019621851939198298
2018-04-25,-0.006381360862742325
2018-04-26,-0.027587203776321845
2018-04-27,0.018612996287112216
2018-04-30,-0.004715586382936232
2018-05-01,0.012437019936396121
2018-05-02,-0.006727100072377756
2018-05-03,-0.00588930413225186
2018-05-04,0.01184838701913593
2018-05-07,-0.011709646594427858
