Date,IRM
2015-06-03,-0.011533885594305016
2015-06-04,-0.04054870643405839
2015-06-05,-0.007296858710966192
2015-06-08,-0.010720231316091455
2015-06-09,-0.01083544013262805
2015-06-10,0.011914195194750565
2015-06-11,0.0003144414173583687
2015-06-12,0.005021705189699022
2015-06-15,-0.004372659642458587
2015-06-16,-0.005645997640554845
2015-06-17,0.010410250969494106
2015-06-18,0.021229959601336557
2015-06-19,-0.00642000982953117
2015-06-22,0.008615427991134572
2015-06-23,-0.00640650672486498
2015-06-24,-0.02824690920647488
2015-06-25,-0.006319025713483972
2015-06-26,0.013037075948372667
2015-06-29,-0.024168480802893355
2015-06-30,-0.0028951123774514365
2015-07-01,0.015484263668196219
2015-07-02,0.0022232942983815285
2015-07-06,-0.010142959208940816
2015-07-07,-0.008645320186338012
2015-07-08,-0.013565469148869913
2015-07-09,0.004256522606386648
2015-07-10,0.008151419482961497
2015-07-13,0.007438371658453846
2015-07-14,0.011556947193128497
2015-07-15,-0.0031737117963378525
2015-07-16,0.011461609065994471
2015-07-17,-0.0012591166314597224
2015-07-20,-0.010400727822059253
2015-07-21,-0.0012734136478124158
2015-07-22,0.007015194176427819
2015-07-23,-0.012032770867646092
2015-07-24,-0.002564239507845234
2015-07-27,-0.011568197544219894
2015-07-28,0.004551333630562482
2015-07-29,-0.0077667480251717436
2015-07-30,-0.024461790033996178
2015-07-31,0.004680447947802202
2015-08-03,0.005989829588518125
2015-08-04,-0.008600460777861807
2015-08-05,-0.005338504849485393
2015-08-06,-0.01811495330092594
2015-08-07,0.0
2015-08-10,-0.006832605286576032
2015-08-11,-0.00550413238963654
2015-08-12,0.029055482010598155
2015-08-13,-0.007731022342746918
2015-08-14,0.022696859400759273
2015-08-17,0.0033119130282781573
2015-08-18,-0.002311089678727507
2015-08-19,-0.0023162185836533844
2015-08-20,0.002985487915037943
2015-08-21,-0.033069195459109024
2015-08-24,-0.055403219769180834
2015-08-25,-0.03982649115499315
2015-08-26,0.033559679372437534
2015-08-27,0.029186317031526743
2015-08-28,0.011697974450384674
2015-08-31,-0.007007905513406465
2015-09-01,-0.025052509445233517
2015-09-02,0.017734217894730175
2015-09-03,0.011379624799868981
2015-09-04,-0.008087127760592616
2015-09-08,0.008862249501087938
2015-09-09,0.0008930953693371269
2015-09-10,0.0010713061977065674
2015-09-11,0.012125461946729033
2015-09-14,0.0056376911253135376
2015-09-15,0.012263232180580896
2015-09-16,0.010384313990032812
2015-09-17,0.009934845767581413
2015-09-18,0.017639250748698876
2015-09-21,-0.004333569860209607
2015-09-22,-0.012721348867186899
2015-09-23,0.010851090506815098
2015-09-24,0.016772636560895338
2015-09-25,0.00791812048186924
2015-09-28,-0.012438406843139127
2015-09-29,0.006297811245957297
2015-09-30,0.02173890820940727
2015-10-01,0.004513273184328259
2015-10-02,0.0
2015-10-05,0.017650585429129118
2015-10-06,0.001261597929329339
2015-10-07,0.0025195961877286788
2015-10-08,0.014765686799231847
2015-10-09,-0.03157836118546142
2015-10-12,0.015984300228786053
2015-10-13,-0.0031465224128162106
2015-10-14,-0.009153980719136423
2015-10-15,-0.0044602867043164185
2015-10-16,0.011200301226208964
2015-10-19,0.002531556006135638
2015-10-20,-0.008522795203790623
2015-10-21,-0.0022284580090514705
2015-10-22,-0.0019143121184859169
2015-10-23,-0.007033424958006074
2015-10-26,0.003219568651290139
2015-10-27,-0.029204200216248033
2015-10-28,0.012231580591682167
2015-10-29,-0.010450642616816275
2015-10-30,0.011220944441330039
2015-11-02,0.038185501437657976
2015-11-03,0.008487858631644807
2015-11-04,-0.020885432313698216
2015-11-05,0.0009550230771568913
2015-11-06,-0.036577543694216286
2015-11-09,-0.010894686824026056
2015-11-10,-0.012349754896227694
2015-11-11,-0.0030415172918417666
2015-11-12,-0.012881466907134542
2015-11-13,-0.01751340659617706
2015-11-16,0.0066408570524434385
2015-11-17,-0.012152406223476242
2015-11-18,0.015465059662674197
2015-11-19,-0.0010380964174064866
2015-11-20,0.0024253587883265038
2015-11-23,0.0003458227883144094
2015-11-24,-0.008293072397729806
2015-11-25,-0.01010446313302893
2015-11-27,0.004834285131671834
2015-11-30,-0.009978474522339909
2015-12-01,0.009359259420629096
2015-12-02,-0.019614915882681494
2015-12-03,-0.0043656041652161415
2015-12-04,0.008403667501602374
2015-12-07,-0.010869859747885569
2015-12-08,-0.011721215925286854
2015-12-09,0.0033356998237319413
2015-12-10,-0.008496434044747203
2015-12-11,-0.003353099310131946
2015-12-14,-0.023177953247165983
2015-12-15,0.02257961762450922
2015-12-16,0.029191770262059435
2015-12-17,-0.012363798928420211
2015-12-18,-0.014359125787200333
2015-12-21,0.007097083721167685
2015-12-22,0.005193231109186902
2015-12-23,0.016236265400541017
2015-12-24,-0.00726233940837917
2015-12-28,0.002560284409925506
2015-12-29,0.031010603132240133
2015-12-30,-0.024062365830277543
2015-12-31,-0.020667259898636825
2016-01-04,-0.006293715975072445
2016-01-05,0.01825634680703958
2016-01-06,-0.007684143580570346
2016-01-07,-0.03318565848151511
2016-01-08,-0.022883227777554027
2016-01-11,0.011319425857805543
2016-01-12,-0.020841542384402834
2016-01-13,-0.012219134009539445
2016-01-14,0.001995309112570398
2016-01-15,-0.010752873583488642
2016-01-19,-0.00040262263285884003
2016-01-20,-0.010873934697605558
2016-01-21,0.012622328283640849
2016-01-22,0.02573379433777001
2016-01-25,-0.009408123854771966
2016-01-26,0.021369194115660628
2016-01-27,0.0007749822315179511
2016-01-28,0.010452888443325037
2016-01-29,0.05517263870953015
2016-02-01,-0.01670292208681623
2016-02-02,-0.01698701214069198
2016-02-03,0.018031711631607106
2016-02-04,0.009224937603219185
2016-02-05,-0.01279710225142916
2016-02-08,-0.012222043839311247
2016-02-09,-0.004124710474215032
2016-02-10,0.0064004718659149695
2016-02-11,-0.004488932839524784
2016-02-12,0.02968747708001307
2016-02-16,0.044890824278478236
2016-02-17,0.015019329109976498
2016-02-18,0.007226352998330965
2016-02-19,-0.01093249209942404
2016-02-22,0.017270980852258422
2016-02-23,-0.006451684042682593
2016-02-24,-0.004442874501238814
2016-02-25,0.02746297906734796
2016-02-26,-0.012361953004018766
2016-02-29,-0.006089341411028126
2016-03-01,0.020081643990757625
2016-03-02,0.0006674104714492479
2016-03-03,0.023555426153440973
2016-03-04,-0.006953956976445075
2016-03-07,0.028009536443452276
2016-03-08,0.0035677014368571403
2016-03-09,0.016806858544194725
2016-03-10,-0.027336434529652176
2016-03-11,0.03888911621502822
2016-03-14,-0.0034604710540717676
2016-03-15,-0.015466927278946607
2016-03-16,0.009297835654153763
2016-03-17,0.03621345929521236
2016-03-18,0.004904944199581873
2016-03-21,-0.011897519017010416
2016-03-22,0.0175979705279401
2016-03-23,-0.0033372415498077457
2016-03-24,-0.0024353009595812214
2016-03-28,0.009765279945640692
2016-03-29,0.012390220106412997
2016-03-30,0.0032835429819879636
2016-03-31,0.008925826403708648
2016-04-01,-0.03479807779055544
2016-04-04,-0.000305257618795296
2016-04-05,-0.0030563684929625357
2016-04-06,-0.0033721244047387744
2016-04-07,-0.007074887816080899
2016-04-08,0.012391719166086279
2016-04-11,0.003671855196345497
2016-04-12,0.010975659549515404
2016-04-13,0.0012065591740977322
2016-04-14,0.0021083021907581934
2016-04-15,0.009016848295310353
2016-04-18,0.035150423227999106
2016-04-19,0.007482399802455353
2016-04-20,0.0011421566029343744
2016-04-21,0.004564979487469367
2016-04-22,0.010224597820845727
2016-04-25,-0.0019681001387640285
2016-04-26,0.013239536127626295
2016-04-27,0.0013898838668233715
2016-04-28,0.006107825235601494
2016-04-29,0.008002104378116215
2016-05-02,0.0019162026413224176
2016-05-03,-0.0027320079619272963
2016-05-04,0.01643819144882319
2016-05-05,0.004582211461765295
2016-05-06,0.01958681950175656
2016-05-09,0.003947669117304153
2016-05-10,-0.001573027701055052
2016-05-11,-0.015752010134207795
2016-05-12,0.01573752107638393
2016-05-13,-0.00498995982659467
2016-05-16,0.0042233285436521495
2016-05-17,-0.00919903653696097
2016-05-18,-0.029177469300660452
2016-05-19,-0.007376906442945086
2016-05-20,-0.0038536802450920282
2016-05-23,-0.005250023496521372
2016-05-24,0.017222279493167125
2016-05-25,-0.0019115811751377887
2016-05-26,0.00738735060677298
2016-05-27,-0.0005433119733461167
2016-05-31,-0.0016302958086726882
2016-06-01,-0.0024499201176018115
2016-06-02,0.012581173726898376
2016-06-03,0.002457944462420425
2016-06-06,-0.00762735013405047
2016-06-07,0.00741132795871402
2016-06-08,0.008991774994431712
2016-06-09,0.0021607059211821156
2016-06-10,0.0021553608616227127
2016-06-13,0.02016713801725878
2016-06-14,0.002635470750471214
2016-06-15,0.01367001568754822
2016-06-16,-0.00544657442568508
2016-06-17,-0.002607296477675325
2016-06-20,-0.0036599236446119843
2016-06-21,0.003148457807155891
2016-06-22,0.001046358635299116
2016-06-23,0.0086228946798661
2016-06-24,-0.02253870682142245
2016-06-27,0.006625856759081117
2016-06-28,0.01553466875314835
2016-06-29,0.02540847806805302
2016-06-30,0.007079566214733157
2016-07-01,0.0027616151011145007
2016-07-05,0.012518776250872943
2016-07-06,-0.010880072343256275
2016-07-07,-0.017999910041050726
2016-07-08,0.014510850791593422
2016-07-11,0.011543627679231339
2016-07-12,0.01612480207188205
2016-07-13,-0.01074225628508485
2016-07-14,-0.0064168724167612545
2016-07-15,-0.010431840664744785
2016-07-18,-0.003263118535808185
2016-07-19,0.007051042351882808
2016-07-20,0.005001536453524524
2016-07-21,0.0019904997650335154
2016-07-22,0.019617868724939314
2016-07-25,0.0012172950828444051
2016-07-26,0.0034056145311589514
2016-07-27,-0.006060604189156771
2016-07-28,0.00585360390377998
2016-07-29,-0.0007271431166989695
2016-08-01,-0.004610754465598665
2016-08-02,-0.0131645167908917
2016-08-03,-0.005928642165912823
2016-08-04,-0.05690858622996031
2016-08-05,-0.004479791849276049
2016-08-08,-0.02620377558236464
2016-08-09,-0.0005441761167533921
2016-08-10,-0.0019036182516641853
2016-08-11,0.00926440026734987
2016-08-12,0.0032397535400738864
2016-08-15,-0.0018837247705180138
2016-08-16,-0.005931598252699288
2016-08-17,0.0024411913843087607
2016-08-18,0.012716354827603693
2016-08-19,0.006411738692701174
2016-08-22,0.007167874922429762
2016-08-23,0.00448063600455928
2016-08-24,-0.0028865041122134727
2016-08-25,0.0102633664897962
2016-08-26,-0.003647073324853811
2016-08-29,0.005490301726829294
2016-08-30,-0.001560234197412469
2016-08-31,0.00026063888453520256
2016-09-01,0.0036446773674587707
2016-09-02,0.006225871855416454
2016-09-06,0.020365716152743962
2016-09-07,0.0010111521196622952
2016-09-08,-0.021847693698272774
2016-09-09,-0.04885060351881321
2016-09-12,0.009887515195746044
2016-09-13,-0.020669180368761086
2016-09-14,-0.010552443922917654
2016-09-15,0.01178772715808396
2016-09-16,-0.00638015920907109
2016-09-19,0.018704636586901024
2016-09-20,0.0030146432548596724
2016-09-21,0.008743543966172718
2016-09-22,0.013542369349366146
2016-09-23,0.006146740893344438
2016-09-26,0.005577268930228474
2016-09-27,0.0026415275548004047
2016-09-28,0.012645016224615224
2016-09-29,-0.017950173619236898
2016-09-30,-0.0058277931817077855
2016-10-03,-0.02691195978706773
2016-10-04,-0.030941781628633702
2016-10-05,-0.03164702261342156
2016-10-06,-0.011672603195372333
2016-10-07,-0.00885738218883958
2016-10-10,0.010128080955686736
2016-10-11,-0.006487460991984162
2016-10-12,0.027307712165329123
2016-10-13,0.017625002431078673
2016-10-14,-0.02356625894860176
2016-10-17,-0.007850895814495829
2016-10-18,0.0008789991117821305
2016-10-19,0.0029284062963406132
2016-10-20,-0.005839619707933563
2016-10-21,-0.002349309816340517
2016-10-24,0.0076536996955982595
2016-10-25,0.0005844227089022436
2016-10-26,-0.007007598751535227
2016-10-27,-0.03675373215425093
2016-10-28,0.002136783730986691
2016-10-31,0.027413807656493594
2016-11-01,-0.01660211882776741
2016-11-02,-0.03195655185696089
2016-11-03,-0.00031179783040435893
2016-11-04,0.010591988225789217
2016-11-07,0.02620228924365753
2016-11-08,0.012015757081228706
2016-11-09,-0.027011003881388773
2016-11-10,-0.040268785456591516
2016-11-11,0.0025430211491175303
2016-11-14,0.0041218399576037346
2016-11-15,0.004736484507504413
2016-11-16,0.013199142496114424
2016-11-17,-0.007444194880206201
2016-11-18,-0.01406262348180043
2016-11-21,0.03296367069348616
2016-11-22,0.015035412612455001
2016-11-23,0.0006043592788498309
2016-11-25,0.016918395872617342
2016-11-28,-0.011289172284978832
2016-11-29,0.013521469245282969
2016-11-30,-0.021642324184732886
2016-12-01,-0.014545505842450512
2016-12-02,0.036900114170929754
2016-12-05,0.00741437578297055
2016-12-06,-0.005004594960589803
2016-12-07,0.027219219816140727
2016-12-08,0.007776455817230854
2016-12-09,-0.00971687025660728
2016-12-12,-0.01471886606343864
2016-12-13,-0.012801455547589158
2016-12-14,-0.028347520330423537
2016-12-15,-0.014587033063230836
2016-12-16,0.009763763133855186
2016-12-19,-0.0024953825143100294
2016-12-20,-0.00031276361003140796
2016-12-21,0.008445613845900812
2016-12-22,0.005273045926268871
2016-12-23,0.004010930968540771
2016-12-27,-0.0027657638362373893
2016-12-28,-0.010169800263314599
2016-12-29,0.008094966344760923
2016-12-30,0.0030881389315580154
2017-01-03,0.01908864079139816
2017-01-04,0.024471214155894483
2017-01-05,0.002064464479958117
2017-01-06,-0.014126030902531173
2017-01-09,-0.0071643559779502874
2017-01-10,0.0012029083435576293
2017-01-11,-0.003303465897611324
2017-01-12,0.01506498849195137
2017-01-13,-0.008607659121817601
2017-01-17,0.01646675987928692
2017-01-18,0.00441840512630165
2017-01-19,-0.005278835044255192
2017-01-20,0.02240589503102619
2017-01-23,0.00836238438697956
2017-01-24,0.009722435106183758
2017-01-25,0.0
2017-01-26,0.024355579363745328
2017-01-27,0.00027619024476899234
2017-01-30,-0.010779137552665241
2017-01-31,0.0002795550327818752
2017-02-01,0.005027645132624103
2017-02-02,0.006114551616177355
2017-02-03,0.010773521967355038
2017-02-06,0.0021861898233235255
2017-02-07,0.0010909635942064622
2017-02-08,0.0024515926163064528
2017-02-09,0.006250101966451371
2017-02-10,0.009721794023093144
2017-02-13,0.006151146355269699
2017-02-14,-0.01515120354915589
2017-02-15,0.005667998947539887
2017-02-16,-0.006978018833690647
2017-02-17,0.004054185280725431
2017-02-21,0.015073810439357294
2017-02-22,-0.015115286444702614
2017-02-23,-0.005385203987890663
2017-02-24,-0.0010824869100012346
2017-02-27,-0.006775285944156217
2017-02-28,-0.00818555097711271
2017-03-01,0.0035764401071434193
2017-03-02,-0.003015414455970755
2017-03-03,-0.00027501184669687095
2017-03-06,-0.006600738157129915
2017-03-07,-0.009135978714531867
2017-03-08,-0.028779122729847506
2017-03-09,-0.01898712088391874
2017-03-10,0.004105558912973484
2017-03-13,0.009498229250167967
2017-03-14,-0.0014704032439657455
2017-03-15,0.015606823220584376
2017-03-16,0.0023196560969018787
2017-03-17,0.014174197673503919
2017-03-20,-0.005419462714193801
2017-03-21,-0.009176898028751435
2017-03-22,0.013603452870976307
2017-03-23,0.0011423618701207339
2017-03-24,-0.009412559041823587
2017-03-27,-0.00431905773154817
2017-03-28,0.015037464878327578
2017-03-29,0.008262250254944759
2017-03-30,0.0
2017-03-31,0.007911639094825507
2017-04-03,-0.009531598202010438
2017-04-04,-0.006510212419004846
2017-04-05,-0.004558252555629139
2017-04-06,0.010303228160065458
2017-04-07,0.006232550420152805
2017-04-10,-0.002252305155843959
2017-04-11,0.0016928917534786425
2017-04-12,-0.004507148856512377
2017-04-13,-0.0014148071545471153
2017-04-17,0.017002171466655502
2017-04-18,0.01811080132969667
2017-04-19,-0.009304987229486472
2017-04-20,0.008839989064832965
2017-04-21,-0.004928818005856872
2017-04-24,0.0035772734040884213
2017-04-25,0.0019193580720788805
2017-04-26,-0.012041591315400835
2017-04-27,-0.034349041125609214
2017-04-28,-0.0028686633318160126
2017-05-01,0.01237018792593969
2017-05-02,0.003978866371803891
2017-05-03,-0.018114998957124873
2017-05-04,0.0017295801747838624
2017-05-05,0.014676223336987926
2017-05-08,-0.010209723175771068
2017-05-09,-0.0028655497627412263
2017-05-10,0.008046299758244446
2017-05-11,-0.006271548656127668
2017-05-12,-0.008318870347091556
2017-05-15,0.0028924633088853735
2017-05-16,0.008076382220611578
2017-05-17,0.008869597840063914
2017-05-18,0.004254310400663153
2017-05-19,-0.012143801779253005
2017-05-22,-0.004859589844523615
2017-05-23,-0.0025853389282674
2017-05-24,0.002303762909224183
2017-05-25,0.008046299758244446
2017-05-26,0.002565353406640769
2017-05-30,-0.0036964521366851244
2017-05-31,-0.003424608726634415
2017-06-01,0.0020047276343377884
2017-06-02,0.00771637895158972
2017-06-05,-0.012762153969713808
2017-06-06,0.005457947456955381
2017-06-07,-0.037428472396948576
2017-06-08,-0.007123673225352012
2017-06-09,-0.0041852906913604215
2017-06-12,0.029720738231983512
2017-06-13,0.01362962915615662
2017-06-14,-0.0005847880999256816
2017-06-15,0.012576839427177022
2017-06-16,-0.011842764601264433
2017-06-19,0.014908111546074743
2017-06-20,0.002591898932941872
2017-06-21,-0.02183272531464797
2017-06-22,0.0020558920348703325
2017-06-23,0.0117233622655315
2017-06-26,0.006662542702514651
2017-06-27,-0.013812594854405558
2017-06-28,0.013130976926672977
2017-06-29,-0.015265322515157664
2017-06-30,0.004972511934396628
2017-07-03,0.015133578354003863
2017-07-05,-0.010320814649339316
2017-07-06,-0.013036141740190743
2017-07-07,0.01056662671738251
2017-07-10,-0.02817346573102042
2017-07-11,-0.0035861236499875604
2017-07-12,0.01949621485333286
2017-07-13,-0.0014712124103686275
2017-07-14,0.024749783605579
2017-07-17,-0.001150235961190016
2017-07-18,-0.0017269958061014723
2017-07-19,0.007785444034420941
2017-07-20,-0.00743939604232946
2017-07-21,0.008936335529795558
2017-07-24,-0.003142582055334242
2017-07-25,-0.0008599570948907287
2017-07-26,0.0028687330104901765
2017-07-27,-0.005720968141424532
2017-07-28,0.012370083309938051
2017-07-31,0.035237801777062705
2017-08-01,0.01207788530252829
2017-08-02,0.0013561302115792095
2017-08-03,0.013000829147761461
2017-08-04,-0.010695060785543498
2017-08-07,0.0032433421680639896
2017-08-08,0.001616267020484674
2017-08-09,0.03039269837069125
2017-08-10,-0.012529356820406012
2017-08-11,-0.01850371075323254
2017-08-14,0.013466339799134586
2017-08-15,-0.0063780827851323
2017-08-16,0.0026747001159372896
2017-08-17,-0.00960269118949042
2017-08-18,-0.0064639722151838
2017-08-21,0.018704746384827553
2017-08-22,0.0039912062707383456
2017-08-23,0.017492766009081118
2017-08-24,0.003646477296265216
2017-08-25,-0.001557042516600049
2017-08-28,0.015336677203588556
2017-08-29,0.004608051375634359
2017-08-30,0.006881020979256913
2017-08-31,-0.0022780492587960444
2017-09-01,0.0005074228067094566
2017-09-05,0.003042688882478828
2017-09-06,-0.008089274519936462
2017-09-07,0.01605523203230641
2017-09-08,0.004263887110359299
2017-09-11,0.008491492306982096
2017-09-12,-0.005943420418416778
2017-09-13,-0.01071263182440707
2017-09-14,-0.00025525388783054215
2017-09-15,0.008173907977063966
2017-09-18,-0.0012672182948951782
2017-09-19,0.0106545270703029
2017-09-20,-0.003011952583625188
2017-09-21,0.0012587220114557152
2017-09-22,0.00905198477762248
2017-09-25,-0.0012457884692410603
2017-09-26,-0.017964015793772714
2017-09-27,-0.03125027916110312
2017-09-28,0.017047051458321416
2017-09-29,0.003094432771516553
2017-10-02,0.008997320643577167
2017-10-03,-0.0076432958953635
2017-10-04,0.0017972453566104107
2017-10-05,-0.0002561697302032595
2017-10-06,-0.022814870134567067
2017-10-09,0.0052469145610889445
2017-10-10,0.01252584974531934
2017-10-11,0.0036082344689882806
2017-10-12,0.022342190749959023
2017-10-13,0.0012558021473325631
2017-10-16,-0.0012542270862644367
2017-10-17,0.007535629303831337
2017-10-18,0.016953528735304424
2017-10-19,0.004167652109160924
2017-10-20,-0.0009763631392798455
2017-10-23,-0.021016763862869436
2017-10-24,-0.003994004751855962
2017-10-25,-0.0022556413248893126
2017-10-26,-0.0037680002018783965
2017-10-27,0.008573242982853113
2017-10-30,0.0027495669891817176
2017-10-31,-0.0027420276006075994
2017-11-01,-0.004750266070448261
2017-11-02,0.0020095803156723324
2017-11-03,0.005765697006400394
2017-11-06,0.012961122891279597
2017-11-07,-0.0009841238059156154
2017-11-08,0.004187083008298398
2017-11-09,-0.0034338126292499105
2017-11-10,0.0007382744391237761
2017-11-13,0.008116408412793819
2017-11-14,0.0002435696776150742
2017-11-15,-0.011463219845539885
2017-11-16,0.007155135837353832
2017-11-17,-0.0012249473192307292
2017-11-20,0.0036794214386994817
2017-11-21,0.010508093104731886
2017-11-22,-0.0050786503397759475
2017-11-24,0.007292085395511183
2017-11-27,-0.022683155460833437
2017-11-28,0.00444466752613093
2017-11-29,-0.0039332040956107095
2017-11-30,0.008637749040051546
2017-12-01,-0.002936623160977647
2017-12-04,-0.005398505785480623
2017-12-05,-0.00444137772159503
2017-12-06,-0.006939403496590613
2017-12-07,-0.0019962465668312834
2017-12-08,0.003250758679064658
2017-12-11,0.014456588917555413
2017-12-12,-0.07125316150880678
2017-12-13,0.014285966652242355
2017-12-14,0.005509655672915503
2017-12-15,-0.007376159614453148
2017-12-18,0.00689990116745931
2017-12-19,0.0002637156282068176
2017-12-20,-0.020289786852975555
2017-12-21,-0.0008070056194603437
2017-12-22,0.013728374626478912
2017-12-26,0.0
2017-12-27,-0.0055762656163016455
2017-12-28,0.014152186756752672
2017-12-29,-0.0065824983220106326
2018-01-02,-0.0031805813276349904
2018-01-03,-0.013560079080155218
2018-01-04,-0.004851925729329798
2018-01-05,-0.003249967513721308
2018-01-08,0.006521523779737359
2018-01-09,-0.005669527350874448
2018-01-10,-0.0076023142355186035
2018-01-11,0.0008205971884298613
2018-01-12,-0.009841398839157578
2018-01-16,0.00027615846387130105
2018-01-17,0.002760179789111028
2018-01-18,-0.028350987700669794
2018-01-19,0.005382192273076347
2018-01-22,0.009016381817938957
2018-01-23,0.015079804124792595
2018-01-24,-0.015955984836952042
2018-01-25,0.0013979190875941239
2018-01-26,-0.0016752098987239394
2018-01-29,-0.04697994876849532
2018-01-30,-0.004401125439672859
2018-01-31,0.03241959454198784
2018-02-01,-0.011704307032833094
2018-02-02,-0.027729563516907918
2018-02-05,-0.027629369865362796
2018-02-06,0.011610332515037847
2018-02-07,0.002114069417994191
2018-02-08,-0.03345387075956119
2018-02-09,0.03211715623286526
2018-02-12,0.006042375737256078
2018-02-13,0.007207144396082832
2018-02-14,-0.010435265054431264
2018-02-15,0.01596855937854391
2018-02-16,-0.016310665538691094
2018-02-20,-0.031655437138514486
2018-02-21,-0.020236250670055078
2018-02-22,0.0034953271909330397
2018-02-23,0.012032942912800992
2018-02-26,-0.00031315011078136834
2018-02-27,-0.028168935849408494
2018-02-28,0.013204665807875271
2018-03-01,0.005403628812658212
2018-03-02,-0.0025293145886758905
2018-03-05,0.017432601435123596
2018-03-06,0.009034406406444484
2018-03-07,0.009879417340103336
2018-03-08,0.0
2018-03-09,0.0165088623242462
2018-03-12,-0.007218070481274985
2018-03-13,0.006361687026327223
2018-03-14,0.010664527864089557
2018-03-15,-0.002728943517056326
2018-03-16,-0.011249593235611366
2018-03-19,-0.03259537119083611
2018-03-20,0.008582289370542728
2018-03-21,-0.0037819035343941154
2018-03-22,0.0009490425537590497
2018-03-23,-0.023704200424925492
2018-03-26,0.012301680333761222
2018-03-27,0.020147325115743575
2018-03-28,0.025391557284581756
2018-03-29,0.004585986882726711
2018-04-02,-0.014911974317638355
2018-04-03,0.01390193836605147
2018-04-04,0.014625290762957377
2018-04-05,0.014114010611769645
2018-04-06,-0.007106887836793918
2018-04-09,-0.00626314410481843
2018-04-10,0.004201831311941628
2018-04-11,0.002390938877188775
2018-04-12,-0.011329721523940184
2018-04-13,0.005729648268837151
2018-04-16,0.007796246305099563
2018-04-17,0.01844667376390685
2018-04-18,0.008472302918309138
2018-04-19,-0.022016155998866416
2018-04-20,-0.012440862455173063
2018-04-23,0.002999237782664199
2018-04-24,0.009569647873980847
2018-04-25,0.0005923172131683252
2018-04-26,0.0162819151798268
2018-04-27,0.00495164361751943
2018-04-30,-0.016231721120596565
2018-05-01,0.0053035940238344015
2018-05-02,-0.003517243724586172
2018-05-03,0.008823473539582016
2018-05-04,0.00553938493271966
2018-05-07,-0.0014497416674034147
