Date,HSIC
2015-05-01,0.012691485334815678
2015-05-04,0.02319215972569122
2015-05-05,-0.02625652124819855
2015-05-06,-0.013735272096891404
2015-05-07,0.0041046777312123695
2015-05-08,0.009343747086425491
2015-05-11,-0.006219690449941084
2015-05-12,0.000145547588823014
2015-05-13,0.003638160195129858
2015-05-14,0.017545146416426016
2015-05-15,-0.004132532124589305
2015-05-18,0.00915790187962262
2015-05-19,0.0029776910752921104
2015-05-20,-0.0014844597574504848
2015-05-21,0.002548522220016336
2015-05-22,0.0030363166967950495
2015-05-26,-0.005279818897027999
2015-05-27,0.010332605390303229
2015-05-28,-0.0007004656324850478
2015-05-29,-0.006939606995165271
2015-06-01,0.0092468376254764
2015-06-02,-0.005944864833091201
2015-06-03,0.0026032792544508077
2015-06-04,-0.011368452008106322
2015-06-05,-0.0046848357193435275
2015-06-08,-0.003137947597877666
2015-06-09,-0.003290835522735014
2015-06-10,0.022753304895193338
2015-06-11,0.006456631687385306
2015-06-12,-0.008716270677164961
2015-06-15,-0.007808121253533584
2015-06-16,0.008224046615758374
2015-06-17,0.00464102144744416
2015-06-18,0.01539865162052001
2015-06-19,-0.0015854843260675322
2015-06-22,0.006006603590288373
2015-06-23,-0.00020581851546841445
2015-06-24,-0.00933558749778729
2015-06-25,0.0011779873744988123
2015-06-26,0.00664402419879262
2015-06-29,-0.022206939741399534
2015-06-30,-0.0007031252618338035
2015-07-01,0.014916949226904341
2015-07-02,0.001455952071533373
2015-07-06,0.0003461352417730712
2015-07-07,0.004498268475291001
2015-07-08,-0.018119178256986057
2015-07-09,0.00645520391392429
2015-07-10,0.014152246288567705
2015-07-13,0.007286748429106149
2015-07-14,0.004845416547559989
2015-07-15,0.001358305812115157
2015-07-16,0.004883333928215494
2015-07-17,-0.00040496143412027674
2015-07-20,-0.0006752091572023167
2015-07-21,-0.003851358350303813
2015-07-22,0.008139463916519096
2015-07-23,-0.008477428788583707
2015-07-24,-0.0023749383410428537
2015-07-27,-0.0025166920991270825
2015-07-28,0.020252324081229345
2015-07-29,-0.020585493783275677
2015-07-30,0.0015012736530588544
2015-07-31,0.008312897631217231
2015-08-03,-0.008041636077939729
2015-08-04,-0.0034743644270250895
2015-08-05,0.004033365756044516
2015-08-06,-0.012936612235971534
2015-08-07,-0.0009657023354067151
2015-08-10,0.006490403392467314
2015-08-11,-0.0035672757156389734
2015-08-12,-0.0033735094356200923
2015-08-13,0.0026941404980864725
2015-08-14,-0.00034446597319548466
2015-08-17,0.005237754037338949
2015-08-18,0.009941020913010412
2015-08-19,-0.0040730471465393325
2015-08-20,-0.027946260241832332
2015-08-21,-0.031624705024347
2015-08-24,-0.034685044203673576
2015-08-25,-0.008101440135220073
2015-08-26,0.038115413076488025
2015-08-27,0.010271783347155283
2015-08-28,0.005191799234062877
2015-08-31,-0.018579622162153142
2015-09-01,-0.03106500345591734
2015-09-02,0.021273354459435234
2015-09-03,-0.0016988956746996076
2015-09-04,-0.013910473517651845
2015-09-08,0.024911818042804068
2015-09-09,-0.016326196620828348
2015-09-10,0.0036469354137027565
2015-09-11,0.002892058107775153
2015-09-14,0.0018485373250614057
2015-09-15,-0.000590440492730604
2015-09-16,0.00864043745995069
2015-09-17,0.01083611727615219
2015-09-18,-0.005142683775078982
2015-09-21,-0.002912223583982576
2015-09-22,-0.011098984812136115
2015-09-23,-0.0026581593309666918
2015-09-24,-0.009106394280960273
2015-09-25,-0.020397468936973584
2015-09-28,-0.019906940882962076
2015-09-29,0.011284025543675247
2015-09-30,0.021315864644409155
2015-10-01,0.010322472644032965
2015-10-02,0.026474787702447822
2015-10-05,0.00414124546771899
2015-10-06,-0.01150426813239247
2015-10-07,0.015078374481567902
2015-10-08,0.018099154899070102
2015-10-09,0.003612167732619742
2015-10-12,0.010444648040342175
2015-10-13,-0.00831122548080121
2015-10-14,-0.008451307290401777
2015-10-15,0.013779384614555523
2015-10-16,0.01478313578504209
2015-10-19,0.005247156455445046
2015-10-20,0.0035714409789264767
2015-10-21,0.0013687171571956647
2015-10-22,0.013805413868238192
2015-10-23,0.010651175097551757
2015-10-26,-0.0023345428445386007
2015-10-27,0.00829037090260809
2015-10-28,0.0009946783643233204
2015-10-29,-0.0005961753149783533
2015-10-30,0.005567686694619489
2015-11-02,0.015160464595275647
2015-11-03,-0.009869465084693996
2015-11-04,0.015935483389449168
2015-11-05,-0.004583003448633383
2015-11-06,-0.0033720367652114724
2015-11-09,-0.004619681810388188
2015-11-10,0.01196235622433961
2015-11-11,-0.006459558078057426
2015-11-12,-0.006371463433036406
2015-11-13,-0.011516078630456672
2015-11-16,0.019527395371337963
2015-11-17,0.0010388102490050954
2015-11-18,0.015501377733400545
2015-11-19,-0.009708155785274064
2015-11-20,0.006965514286217944
2015-11-23,-0.004035099666307551
2015-11-24,-0.005852125819891918
2015-11-25,0.005627829787566041
2015-11-27,0.007526061957013885
2015-11-30,-0.0009577184179915266
2015-12-01,0.01693512447075607
2015-12-02,-0.00018852222416609887
2015-12-03,-0.01759903104294336
2015-12-04,0.013115789663667554
2015-12-07,0.005367897097961816
2015-12-08,-0.009045210164236761
2015-12-09,-0.0165441729596838
2015-12-10,-0.0023202998082153536
2015-12-11,-0.010401218401329015
2015-12-14,0.004047527602465628
2015-12-15,-0.0024056850468990865
2015-12-16,0.00958089678811902
2015-12-17,0.0019367038217810162
2015-12-18,-0.019716445261028892
2015-12-21,0.011502515531899737
2015-12-22,0.005588448592688922
2015-12-23,0.0173828615228937
2015-12-24,-0.002223035179500843
2015-12-28,0.00891207614740619
2015-12-29,0.012682178461563387
2015-12-30,-0.003676016924478165
2015-12-31,-0.010756068541642905
2016-01-04,-0.01852199397620735
2016-01-05,0.0034135765666400975
2016-01-06,-0.010141827994157637
2016-01-07,-0.01647104685981171
2016-01-08,-0.009164622124006039
2016-01-11,-0.025951549030294507
2016-01-12,0.00047820009630461513
2016-01-13,-0.012154332463871542
2016-01-14,0.013409826305986305
2016-01-15,0.000750278435041718
2016-01-19,0.011109625999947248
2016-01-20,-0.012942365005262357
2016-01-21,-0.015638898591492034
2016-01-22,0.016858622504339005
2016-01-25,-0.012758413302799032
2016-01-26,0.028749168004839065
2016-01-27,-0.009203333559432147
2016-01-28,-0.006712283168877287
2016-01-29,0.0337200863454763
2016-02-01,0.015715812721375677
2016-02-02,-0.019243231032919472
2016-02-03,-0.001259491077395869
2016-02-04,-0.0037166753006886433
2016-02-05,-0.014922421243136808
2016-02-08,-0.010482217667631466
2016-02-09,0.00888470059516977
2016-02-10,0.06184796509758317
2016-02-11,0.0074003301198835025
2016-02-12,0.006839295979719884
2016-02-16,0.018051480685672416
2016-02-17,0.013283121774009254
2016-02-18,-0.003170608486611881
2016-02-19,0.016820582437299336
2016-02-22,0.0042709856421387915
2016-02-23,-0.002216198572697281
2016-02-24,0.006723510142025324
2016-02-25,0.009838963553224112
2016-02-26,-0.010747039279710546
2016-02-29,-0.012415613993587149
2016-03-01,0.028467732642228682
2016-03-02,-0.007228380913333443
2016-03-03,-0.0072811259988472266
2016-03-04,0.001609993234269691
2016-03-07,-0.005060465913579115
2016-03-08,0.0023336168768253174
2016-03-09,-0.001014849343419888
2016-03-10,0.00490024480878537
2016-03-11,0.009455251981938861
2016-03-14,-0.008424139366024042
2016-03-15,-0.00439643634026754
2016-03-16,-0.00101442543618957
2016-03-17,-0.010393602327947504
2016-03-18,0.01177032465714567
2016-03-21,-0.00274426086309576
2016-03-22,0.012084279205856863
2016-03-23,-0.003605686992330326
2016-03-24,-0.0034999763405938467
2016-03-28,0.005119578833453264
2016-03-29,0.017472242924705395
2016-03-30,0.006286762578309846
2016-03-31,-0.0013884177799405872
2016-04-01,0.001564127597379894
2016-04-04,-0.0038172895027858145
2016-04-05,-0.0162563644555781
2016-04-06,0.011685488777634312
2016-04-07,-0.016450799342013434
2016-04-08,-0.003617975733691825
2016-04-11,-0.008274291363176367
2016-04-12,0.01074425013233693
2016-04-13,0.005998004939818946
2016-04-14,0.0011806195105643624
2016-04-15,0.0022405318544507224
2016-04-18,0.014001663022248145
2016-04-19,-0.0038291363595369665
2016-04-20,0.0006988827280900445
2016-04-21,-0.010417946386889088
2016-04-22,0.004705094869088322
2016-04-25,0.007726976005364428
2016-04-26,0.0006389678871736582
2016-04-27,0.010623540045349822
2016-04-28,-0.02044921512459874
2016-04-29,-0.010731313750830584
2016-05-02,0.013633692340905279
2016-05-03,-0.014385973135777164
2016-05-04,-0.010917238749046487
2016-05-05,0.00845829572956136
2016-05-06,0.011242582733035356
2016-05-09,0.004294166728750826
2016-05-10,0.008785781940404247
2016-05-11,-0.004935298687177347
2016-05-12,0.005076474622848881
2016-05-13,-0.0016255194812162532
2016-05-16,0.01256036472187616
2016-05-17,-0.020559372695289513
2016-05-18,0.0023453174186358616
2016-05-19,-0.0003509744662661962
2016-05-20,-0.0008192279493800525
2016-05-23,-0.009019009913083353
2016-05-24,0.020861562142894252
2016-05-25,-0.007004640515212879
2016-05-26,0.006937455716527596
2016-05-27,0.006252912414508538
2016-05-31,-0.0004027556636535534
2016-06-01,-0.0036262614702271545
2016-06-02,0.017677597556880142
2016-06-03,-0.0016462056098216493
2016-06-06,0.0047762928967010065
2016-06-07,-0.0046969993393175535
2016-06-08,0.018535303311700835
2016-06-09,0.008764179073355916
2016-06-10,-0.013059613919632507
2016-06-13,-0.007681516864779581
2016-06-14,-0.0018080862833548261
2016-06-15,-0.011208018798160357
2016-06-16,0.00017173999455821765
2016-06-17,-0.010359978490531052
2016-06-20,0.0111624633911529
2016-06-21,-0.0006863705918244145
2016-06-22,0.0013736840399762862
2016-06-23,0.015204334869008962
2016-06-24,-0.03794828361845759
2016-06-27,-0.0182594446541966
2016-06-28,0.020983517274956398
2016-06-29,0.02481469684708615
2016-06-30,0.007292615518785128
2016-07-01,0.002318969054626807
2016-07-05,0.00022571745159294387
2016-07-06,0.005021189712548502
2016-07-07,-0.0008981562459864367
2016-07-08,0.015394971225292764
2016-07-11,0.005865445169902506
2016-07-12,-0.004841049548703458
2016-07-13,0.0011608446268509542
2016-07-14,0.001877283494729376
2016-07-15,-0.00479463628612653
2016-07-18,0.0018827932135840886
2016-07-19,-0.002266160399078232
2016-07-20,0.001938921076104494
2016-07-21,-0.006303229247276332
2016-07-22,0.005230386753309668
2016-07-25,-0.004594302905019165
2016-07-26,0.005894474145506701
2016-07-27,-0.010393112930592419
2016-07-28,0.0015083813575844651
2016-07-29,0.009482337368326599
2016-08-01,-0.00464143348776469
2016-08-02,-0.001054719144578109
2016-08-03,-0.0015003939101607688
2016-08-04,-0.08988204783333531
2016-08-05,0.020974782197994868
2016-08-08,-0.005630121622605788
2016-08-09,-0.008854337194403539
2016-08-10,0.010148854356686554
2016-08-11,0.007459996315473116
2016-08-12,-0.011943085015233668
2016-08-15,-0.006285528574892174
2016-08-16,-0.009427110591165855
2016-08-17,-0.009025585232915079
2016-08-18,-6.195692390620344e-05
2016-08-19,-0.0006196076280449159
2016-08-22,0.0073780227991724345
2016-08-23,-0.01218610878071924
2016-08-24,-0.004174451679344493
2016-08-25,0.006194047450591933
2016-08-26,0.015794056669304668
2016-08-29,0.005264485463088997
2016-08-30,-0.002496612679224075
2016-08-31,-0.00012209079778613408
2016-09-01,-0.004945399863521938
2016-09-02,0.008037792606209626
2016-09-06,0.00012173409507920674
2016-09-07,0.0006694560273123873
2016-09-08,-0.001824567697555346
2016-09-09,-0.03204976305424312
2016-09-12,0.01901046576470833
2016-09-13,-0.01111935822200838
2016-09-14,-0.004185404225388489
2016-09-15,0.02107770766649275
2016-09-16,0.008171093654333994
2016-09-19,-0.009872056104250126
2016-09-20,0.0019694430988939082
2016-09-21,0.01277639736151115
2016-09-22,0.014556055184206773
2016-09-23,-0.016917717559575274
2016-09-26,-0.011128010061447813
2016-09-27,0.00707165284759026
2016-09-28,0.0001831809478509694
2016-09-29,-0.016178198380701447
2016-09-30,0.011355887279084653
2016-10-03,-0.009510403113174859
2016-10-04,-0.00861053251540489
2016-10-05,0.008122966895393713
2016-10-06,0.011032614544611574
2016-10-07,-0.00827610866532702
2016-10-10,0.007850652517316314
2016-10-11,-0.027048581544712014
2016-10-12,-0.0011346986796740843
2016-10-13,-0.015146748011177436
2016-10-14,-0.017238113137331368
2016-10-17,-0.0009780758773759723
2016-10-18,0.0009138280410925237
2016-10-19,0.004564714876431175
2016-10-20,-0.007789685930966628
2016-10-21,-0.00202816481917778
2016-10-24,0.0026222868169967217
2016-10-25,-0.015365522673533749
2016-10-26,-0.01082405608773862
2016-10-27,-0.00040278654102621214
2016-10-28,0.0027534837632130493
2016-10-31,-0.0007367110243839958
2016-11-01,-0.014477186521262175
2016-11-02,0.06154786373565968
2016-11-03,-0.014222596029476509
2016-11-04,0.006434031140447827
2016-11-07,0.008330103089532637
2016-11-08,0.009221885859897583
2016-11-09,-0.0004441838489048777
2016-11-10,-0.017965945551688844
2016-11-11,0.012799786195458296
2016-11-14,0.00740410887374221
2016-11-15,0.0010137334753677063
2016-11-16,0.007785307130692587
2016-11-17,-0.002072633382587785
2016-11-18,-0.012146766701719991
2016-11-21,-0.05358051886576709
2016-11-22,0.029417714015812724
2016-11-23,0.000261570686170165
2016-11-25,-0.011637042460034386
2016-11-28,0.0011906155251915074
2016-11-29,0.01242072243364345
2016-11-30,-0.02792999973592858
2016-12-01,0.0020139327051309497
2016-12-02,0.0020769462679031125
2016-12-05,0.0024737202988209805
2016-12-06,-0.00033346163604974777
2016-12-07,-0.0037360810392572663
2016-12-08,0.007366253851939453
2016-12-09,0.011699809369107417
2016-12-12,-0.006767880416514216
2016-12-13,0.015414153043038503
2016-12-14,-0.004299952094595549
2016-12-15,0.008833336600649
2016-12-16,-0.0027241102272524964
2016-12-19,-0.011251255712030672
2016-12-20,0.00013155097123451753
2016-12-21,0.006510980534232713
2016-12-22,-0.00431259578743759
2016-12-23,0.00269066460226397
2016-12-27,0.002748828997319208
2016-12-28,-0.006265877547931398
2016-12-29,0.005714262348258448
2016-12-30,-0.009208450606874696
2017-01-03,0.027816252678727338
2017-01-04,0.0039761447534534256
2017-01-05,-0.00536574011534785
2017-01-06,0.003018448161431042
2017-01-09,0.006851089302520874
2017-01-10,0.005341792640855214
2017-01-11,-0.002087386705554417
2017-01-12,-0.003993408301997681
2017-01-13,0.012219118539341878
2017-01-17,-0.001697553525441764
2017-01-18,0.005731174239177683
2017-01-19,-0.012273776280303461
2017-01-20,-0.00526213836405065
2017-01-23,-0.009878877088199345
2017-01-24,0.010106182605829517
2017-01-25,0.021475955734643337
2017-01-26,-0.006675420122169706
2017-01-27,0.0027006244965044335
2017-01-30,-0.008330718419816363
2017-01-31,0.009727171024206616
2017-02-01,0.0
2017-02-02,0.008507435776344385
2017-02-03,0.008931878632305157
2017-02-06,-0.0004303389433480964
2017-02-07,0.00854916031923647
2017-02-08,-0.002256456837180454
2017-02-09,0.007579002392718248
2017-02-10,0.001334526240234224
2017-02-13,0.00024243561401560143
2017-02-14,0.009327090214620748
2017-02-15,0.007500752106511133
2017-02-16,-0.003871408654639419
2017-02-17,0.005142040956958249
2017-02-21,0.029147599591065276
2017-02-22,-0.002138684448742545
2017-02-23,-0.004170464819535091
2017-02-24,0.009364790943532597
2017-02-27,5.762604464032428e-05
2017-02-28,-0.01140941147243768
2017-03-01,0.002564661133261259
2017-03-02,-0.005639561878918897
2017-03-03,0.0031574064426243
2017-03-06,-0.003905165229911911
2017-03-07,0.0009362057302986226
2017-03-08,-0.0009937881982362562
2017-03-09,0.0002925814104928204
2017-03-10,0.007195511270194466
2017-03-13,0.000290406210489369
2017-03-14,-0.005632357810331223
2017-03-15,0.008583924536807341
2017-03-16,-0.008974038242867799
2017-03-17,0.0004673645006656457
2017-03-20,0.0009342923462551944
2017-03-21,-0.0035586647368717195
2017-03-22,0.006147561057010087
2017-03-23,-0.002269386322662492
2017-03-24,-0.0012248701631953907
2017-03-27,5.8393271640921895e-05
2017-03-28,-0.000992627655119982
2017-03-29,-0.0011689575809400443
2017-03-30,-0.00035109769259145107
2017-03-31,-0.005034281630048154
2017-04-03,-0.005412637492129391
2017-04-04,-0.001360638476987197
2017-04-05,-0.0037317285663579502
2017-04-06,0.004221351799597928
2017-04-07,-0.00799288886185856
2017-04-10,0.008176655421767265
2017-04-11,0.006748769380670705
2017-04-12,-0.007820764545714898
2017-04-13,-0.005215353561814795
2017-04-17,0.006076761360198635
2017-04-18,-0.006928301104256351
2017-04-19,0.0016696226133166014
2017-04-20,0.00845337389093559
2017-04-21,-0.007615110689395688
2017-04-24,0.010052903684834025
2017-04-25,0.0024734605406393495
2017-04-26,0.017389339501803658
2017-04-27,0.0057743629563624665
2017-04-28,-0.002181729476044225
2017-05-01,-0.0011507304675816288
2017-05-02,0.010483935316304427
2017-05-03,0.0015391395945711928
2017-05-04,0.013603519764569416
2017-05-05,0.0015161493172193286
2017-05-08,-0.018671194339027863
2017-05-09,0.013655596579209117
2017-05-10,-0.007496754308827014
2017-05-11,0.0018173280372129064
2017-05-12,-0.004421701408763856
2017-05-15,0.0028470126196880052
2017-05-16,0.004088169879812753
2017-05-17,-0.01289303349995019
2017-05-18,0.014264441398353922
2017-05-19,0.004292507155368996
2017-05-22,0.01743440311708211
2017-05-23,0.006577863484303004
2017-05-24,-0.0025810668559242966
2017-05-25,0.008974366115233945
2017-05-26,-0.0031649601027972096
2017-05-30,0.0011495336209830231
2017-05-31,0.005905205458876406
2017-06-01,0.013806600155115145
2017-06-02,0.00032169366918544107
2017-06-05,-0.007289482498359701
2017-06-06,-0.006263170383759786
2017-06-07,0.00733495738090717
2017-06-08,-0.0065803715854793055
2017-06-09,0.008524351335946534
2017-06-12,-0.009313660594137074
2017-06-13,-0.0014672094855442408
2017-06-14,0.0014693653523267791
2017-06-15,-0.0019562793140589507
2017-06-16,-0.0050637333601122325
2017-06-19,0.012751072269100883
2017-06-20,-0.015886707521444277
2017-06-21,0.006314528264860897
2017-06-22,0.00540188967945765
2017-06-23,-0.0004885383538506538
2017-06-26,0.00428955550752641
2017-06-27,-0.011299778512644632
2017-06-28,0.007710490835786565
2017-06-29,-0.01031045053507984
2017-06-30,0.003509209849084982
2017-07-03,-0.0057370963963155885
2017-07-05,0.009397116621002288
2017-07-06,-0.013991723170208803
2017-07-07,0.009552167555608504
2017-07-10,-0.012141684947807097
2017-07-11,0.0003321840454717506
2017-07-12,0.01378127539141949
2017-07-13,-0.004040007298927395
2017-07-14,0.011456487624832867
2017-07-17,0.0053652954676552955
2017-07-18,-0.0060913274380830496
2017-07-19,0.004447268978209573
2017-07-20,-0.004103609199085034
2017-07-21,0.0026024325444991003
2017-07-24,0.004164004480573524
2017-07-25,-0.005116080150769919
2017-07-26,0.0
2017-07-27,-0.010338907352644311
2017-07-28,0.00043755829277780656
2017-07-31,-0.0038269605434837484
2017-08-01,-0.005158910612160006
2017-08-02,-0.010867708013591715
2017-08-03,-0.0006692591416317395
2017-08-04,-0.002623129029522553
2017-08-07,0.028425943686768207
2017-08-08,-0.05315853264810333
2017-08-09,-0.025112009662859758
2017-08-10,-0.013734178441798472
2017-08-11,0.019483676242640025
2017-08-14,-0.007679677771738058
2017-08-15,-0.007857264277186915
2017-08-16,0.014112198815418697
2017-08-17,-0.004110203393439482
2017-08-18,-0.0007074946602391163
2017-08-21,0.007847065612065496
2017-08-22,0.002809932528363035
2017-08-23,-0.004903603130692158
2017-08-24,0.003519833531504757
2017-08-25,0.002981478326477882
2017-08-28,-0.01159881358451853
2017-08-29,-0.006781471328376143
2017-08-30,0.007065257442332218
2017-08-31,0.02393583557729051
2017-09-01,-0.0008636441436637998
2017-09-05,-0.006799985380474327
2017-09-06,0.0005221852538541683
2017-09-07,0.013859907840548358
2017-09-08,0.002917075015253623
2017-09-11,0.012718176182645369
2017-09-12,-0.009292078205047183
2017-09-13,-0.04001824289189648
2017-09-14,-0.04577208347291717
2017-09-15,0.02860687365379455
2017-09-18,-0.023889948984729736
2017-09-19,-0.021755281906277846
2017-09-20,0.015794799130156356
2017-09-21,-0.013310091771538413
2017-09-22,0.003530012464097565
2017-09-25,0.009296462607562894
2017-09-26,0.0006223454966765019
2017-09-27,0.009205166175432433
2017-09-28,-0.003328001185570084
2017-09-29,0.013974798301601199
2017-10-02,-0.011708803052807304
2017-10-03,0.006787626090769772
2017-10-04,0.001961235082069468
2017-10-05,-0.0019573961680352525
2017-10-06,-0.007232173603645475
2017-10-09,-0.010989023527669506
2017-10-10,-0.002621682888946819
2017-10-11,0.009763397275052155
2017-10-12,-0.0019833588618838327
2017-10-13,0.0052167239398954734
2017-10-16,0.012109165548741974
2017-10-17,0.006592620179666886
2017-10-18,-0.0019405405080162863
2017-10-19,0.00972168584560329
2017-10-20,0.0173306928226451
2017-10-23,-0.019874641778992563
2017-10-24,0.0014483786166903379
2017-10-25,-0.0008436655792181114
2017-10-26,-0.017249669981519
2017-10-27,-0.06039035997040798
2017-10-30,0.01502288594134793
2017-10-31,0.011583022458830916
2017-11-01,-0.01730284391971071
2017-11-02,-0.012169863632694233
2017-11-03,0.017562305422546443
2017-11-06,-0.09788769398888486
2017-11-07,0.013849225759983597
2017-11-08,-0.014223337056423535
2017-11-09,-0.004857138092663971
2017-11-10,-0.037467755736415476
2017-11-13,-0.008202781289873728
2017-11-14,0.00511277693964618
2017-11-15,0.016906004243473882
2017-11-16,0.022657067037237244
2017-11-17,-0.005610687882859344
2017-11-20,-0.02343749395287087
2017-11-21,0.006962928653921674
2017-11-22,0.029130484094814557
2017-11-24,0.00028591415941892073
2017-11-27,-0.0011433297435133882
2017-11-28,0.008728007308204777
2017-11-29,-0.0028368361798164488
2017-11-30,0.016358421162563586
2017-12-01,-0.011056650545419489
2017-12-04,0.007783703074315307
2017-12-05,-0.0015447033361589702
2017-12-06,-0.049507732832010265
2017-12-07,-0.00014797051529147343
2017-12-08,0.004883821636318064
2017-12-11,0.006185544265648213
2017-12-12,-0.007464828659269562
2017-12-13,0.013124922491109414
2017-12-14,-0.00014555818164418977
2017-12-15,0.02140045089953313
2017-12-18,0.0
2017-12-19,0.018956658650093328
2017-12-20,-0.005455293331976252
2017-12-21,0.0008438689833205615
2017-12-22,-0.002107893672211203
2017-12-26,-0.005492237298678981
2017-12-27,-0.0022656126407080146
2017-12-28,0.0014192233107153118
2017-12-29,-0.009637179260150508
2018-01-02,0.022753292541865422
2018-01-03,0.00937455595498049
2018-01-04,0.0005545363772492262
2018-01-05,0.015932349691905934
2018-01-08,0.01377334219989046
2018-01-09,-0.011972034219943972
2018-01-10,-0.008985700143362751
2018-01-11,0.007006483827315613
2018-01-12,0.021009560929777127
2018-01-16,0.016034221381617808
2018-01-17,0.004076803323614486
2018-01-18,-0.022658843914433846
2018-01-19,0.017957638931708653
2018-01-22,0.0059242083970061366
2018-01-23,-0.0014396438070300999
2018-01-24,0.014547870826483233
2018-01-25,0.0094302878427448
2018-01-26,0.010110091424476053
2018-01-29,0.00608130658032513
2018-01-30,-0.016874436705703322
2018-01-31,-0.030613583070475237
2018-02-01,-0.005285396025525579
2018-02-02,-0.012353884310720042
2018-02-05,-0.03429724334258133
2018-02-06,0.024094746721463833
2018-02-07,-0.007615954995102148
2018-02-08,-0.029053058613287108
2018-02-09,0.012702905790643593
2018-02-12,0.005993075526919078
2018-02-13,-0.06636193615618413
2018-02-14,0.015432610436433736
2018-02-15,-0.000730662515442182
2018-02-16,0.01667149982043714
2018-02-20,-0.022295751994084068
2018-02-21,0.010445840365313597
2018-02-22,-0.010337852805190395
2018-02-23,0.001176971909169655
2018-02-26,-0.00529021870959312
2018-02-27,-0.0070911146692786975
2018-02-28,-0.01517629841603918
2018-03-01,-0.041547087811539374
2018-03-02,0.027585158941302534
2018-03-05,0.013038759425032742
2018-03-06,-0.00015142107128784943
2018-03-07,0.01665913497925553
2018-03-08,0.0
2018-03-09,0.019365404159456645
2018-03-12,-0.008475827331369645
2018-03-13,0.0028002520112115903
2018-03-14,0.0038212948997862206
2018-03-15,-0.004538801457896868
2018-03-16,0.0008824692714914928
2018-03-19,-0.0032328677556821006
2018-03-20,-0.031107206543840582
2018-03-21,-0.0007607918096173005
2018-03-22,0.0039592035466262665
2018-03-23,-0.02032457139821986
2018-03-26,0.01470816023033894
2018-03-27,-0.007018655711256927
2018-03-28,0.018285207626653754
2018-03-29,0.014184400806733333
2018-04-02,-0.020532634776623704
2018-04-03,0.015342535993182027
2018-04-04,0.024985020935761826
2018-04-05,-0.010071510664835692
2018-04-06,-0.015334690427893594
2018-04-09,0.0013476882819727365
2018-04-10,0.03693735879555593
2018-04-11,-0.003893866961380943
2018-04-12,0.009410739757998776
2018-04-13,-0.0106139312355773
2018-04-16,0.01391707698443101
2018-04-17,0.015441850257057022
2018-04-18,-0.001267229308992257
2018-04-19,-0.016636140013965184
2018-04-20,-0.009749094525215107
2018-04-23,0.06833648228798395
2018-04-24,0.0005420705830738726
2018-04-25,0.008939450634005475
2018-04-26,0.02362729800074148
2018-04-27,0.007213132363421915
2018-04-30,-0.010416697671947306
2018-05-01,0.011447386053791142
2018-05-02,-0.0036425210631790828
