Date,INTU
2015-06-17,0.001060851573982502
2015-06-18,0.005296722065337933
2015-06-19,-0.0006703570827983896
2015-06-22,0.011310959872302906
2015-06-23,-0.007014203912120376
2015-06-24,-0.01632300170330614
2015-06-25,0.00533724747560016
2015-06-26,-0.0034749027339100458
2015-06-29,-0.02150332881798178
2015-06-30,-0.0024749142157124426
2015-07-01,0.00843520751240212
2015-07-02,-0.0020666238776336776
2015-07-06,0.0050293141109905015
2015-07-07,0.016287292837439127
2015-07-08,0.0009676098636699493
2015-07-09,0.0014505710754657564
2015-07-10,0.007530065086998716
2015-07-13,0.01025293719685938
2015-07-14,0.0037942878894379195
2015-07-15,0.004724541651129677
2015-07-16,0.0166462316303273
2015-07-17,-0.012303533332390426
2015-07-20,-0.0013113801901091238
2015-07-21,-0.004501533102195698
2015-07-22,0.005369976201692994
2015-07-23,0.004966327384984703
2015-07-24,-0.005221658288572462
2015-07-27,-0.01584023340272911
2015-07-28,0.006095296654666793
2015-07-29,-0.0011360077693824966
2015-07-30,0.0020848276334155535
2015-07-31,0.00028340123056791455
2015-08-03,-0.006806734724637553
2015-08-04,0.005140313268103602
2015-08-05,0.011270047850604925
2015-08-06,-0.02444300778697417
2015-08-07,0.012191968826641197
2015-08-10,-0.00426797208778229
2015-08-11,-0.0035239760727314717
2015-08-12,0.0009558368612403445
2015-08-13,0.0017189423165859807
2015-08-14,0.0068635765773821245
2015-08-17,-0.0005683070131730084
2015-08-18,0.0015157990796224041
2015-08-19,0.005202248064088089
2015-08-20,-0.03142920246276648
2015-08-21,-0.13261428274004783
2015-08-24,-0.0563397830419321
2015-08-25,-0.051988256555169254
2015-08-26,0.04281955237316715
2015-08-27,0.039740840579310266
2015-08-28,-0.004503354158566841
2015-08-31,-0.0053357900079998855
2015-09-01,-0.019242303112487424
2015-09-02,0.020571177788493378
2015-09-03,0.0024464959010987997
2015-09-04,-0.010576153356577023
2015-09-08,0.030658687843342136
2015-09-09,-0.012537376696345137
2015-09-10,0.01915997096763089
2015-09-11,0.011438335791449372
2015-09-14,-0.0054862122907922695
2015-09-15,0.0019140696166408677
2015-09-16,0.005393659204654844
2015-09-17,-0.0413546874178764
2015-09-18,-0.0032646300588589083
2015-09-21,0.015440448307690202
2015-09-22,0.00046087007433803784
2015-09-23,0.00852040834775436
2015-09-24,0.0030826275524309388
2015-09-25,0.00022725782673216344
2015-09-28,-0.018889147923174643
2015-09-29,0.00707470917038866
2015-09-30,0.022112484477411654
2015-10-01,0.0012391529881354835
2015-10-02,0.007202597001105149
2015-10-05,0.02022348693208209
2015-10-06,-0.005476013680711711
2015-10-07,0.004971948606695031
2015-10-08,0.014621724911294098
2015-10-09,0.004442553873607924
2015-10-12,0.005501462779711419
2015-10-13,-0.019847507416381083
2015-10-14,-0.010398478510694642
2015-10-15,0.02234284805281672
2015-10-16,0.012874361506438836
2015-10-19,0.004913509216052159
2015-10-20,0.002338669988370068
2015-10-21,-0.0045601214518316
2015-10-22,0.03185244237977414
2015-10-23,0.011149980814603833
2015-10-26,-0.002348180698223845
2015-10-27,0.0032750425387131354
2015-10-28,-0.00040778137271835213
2015-10-29,-0.0024491994540746242
2015-10-30,-0.0032736170131009157
2015-11-02,0.0008208385623853509
2015-11-03,0.0020509624334876797
2015-11-04,0.011667291624375187
2015-11-05,-0.010824350747695832
2015-11-06,0.005113373444070479
2015-11-09,-0.007834747089512817
2015-11-10,0.014050009220418769
2015-11-11,0.005157537220996211
2015-11-12,-0.013482162533002606
2015-11-13,-0.015502023201074966
2015-11-16,0.0038326165274911173
2015-11-17,-0.004850558080674805
2015-11-18,0.00197065963709786
2015-11-19,0.008279844260052016
2015-11-20,0.05933060740778817
2015-11-23,-0.021027039668343628
2015-11-24,-0.012570290390935601
2015-11-25,0.0009020715277905378
2015-11-27,0.0033046695998610875
2015-11-30,0.00019963826664315398
2015-12-01,0.015868403150991472
2015-12-02,-0.022496865252594533
2015-12-03,-0.03135730257939706
2015-12-04,0.023345325806928052
2015-12-07,0.002027672353402732
2015-12-08,-0.005160647425464737
2015-12-09,-0.006102282730275133
2015-12-10,-0.007470317619364009
2015-12-11,-0.008970058586491358
2015-12-14,0.0018728081015275677
2015-12-15,0.017445270970857685
2015-12-16,0.010920717879927544
2015-12-17,-0.011913031510256133
2015-12-18,-0.0235008643223118
2015-12-21,0.001151147493056559
2015-12-22,0.0159905238534217
2015-12-23,0.008127063891308683
2015-12-24,-0.0041839590416146155
2015-12-28,0.006455925208604052
2015-12-29,0.011402918118528893
2015-12-30,-0.010670461463503145
2015-12-31,-0.018111634774177876
2016-01-04,-0.021968820100996655
2016-01-05,0.01663459264243694
2016-01-06,0.0035438139628158893
2016-01-07,-0.01614756931865169
2016-01-08,-0.01376490676538511
2016-01-11,0.00923309455370136
2016-01-12,0.00904257419411425
2016-01-13,-0.03321017429090922
2016-01-14,0.02857098083602949
2016-01-15,-0.03000408048808456
2016-01-19,-0.0066674546948845
2016-01-20,0.012213657965893798
2016-01-21,-0.0004347197352048138
2016-01-22,0.018053358933714403
2016-01-25,-0.020083146292333764
2016-01-26,0.009920274540391016
2016-01-27,-0.02018528990992552
2016-01-28,0.013881061192572375
2016-01-29,0.037813798907445406
2016-02-01,0.009004329182978221
2016-02-02,-0.023036503157031207
2016-02-03,0.018481346356675754
2016-02-04,0.008968561096186933
2016-02-05,-0.05126596239563053
2016-02-08,-0.009478479228002157
2016-02-09,-0.008688696322549316
2016-02-10,0.0014422227613728467
2016-02-11,0.012741150495412912
2016-02-12,0.034459956990630536
2016-02-16,0.008460175026904881
2016-02-17,0.03145976177610921
2016-02-18,-0.01921513848965073
2016-02-19,0.007463439937447358
2016-02-22,0.010906578672112754
2016-02-23,-0.009058524411212576
2016-02-24,0.015098525815352648
2016-02-25,0.012546855766702114
2016-02-26,-0.04316966140061551
2016-02-29,0.009295038421093027
2016-03-01,0.022971801884406062
2016-03-02,-0.0023266380159577826
2016-03-03,-0.009327839261345727
2016-03-04,0.015044276048578054
2016-03-07,0.0020164386737289153
2016-03-08,-0.0011064582923641098
2016-03-09,0.0020147753501083
2016-03-10,-0.014577812310284655
2016-03-11,0.01979239767723051
2016-03-14,-0.005302295580347005
2016-03-15,-0.0010056428979164922
2016-03-16,0.009664783063193072
2016-03-17,0.005384493513479693
2016-03-18,0.011702747287112514
2016-03-21,0.0
2016-03-22,0.0013724689017060587
2016-03-23,-0.004405254118234558
2016-03-24,0.0018682100459770368
2016-03-28,0.0015701643784722386
2016-03-29,0.005095456630965334
2016-03-30,0.0059473721331804175
2016-03-31,0.008043944968672667
2016-04-01,0.0065380710756079985
2016-04-04,0.00257897705439869
2016-04-05,-0.010099028165982737
2016-04-06,0.011838346439280834
2016-04-07,-0.015835020786427956
2016-04-08,0.0020353025993777862
2016-04-11,-0.00735157084295357
2016-04-12,0.0008768907607950016
2016-04-13,0.00584187958011162
2016-04-14,-0.0036781571297820337
2016-04-15,-0.0009716978580486257
2016-04-18,0.009336098511255164
2016-04-19,0.0012524640431348377
2016-04-20,-0.00173223595378047
2016-04-21,-0.01388082941795643
2016-04-22,0.00029294440987626125
2016-04-25,0.00029341873069310687
2016-04-26,0.015240499585438716
2016-04-27,-0.003945652938706634
2016-04-28,-0.02067434121534506
2016-04-29,-0.004735039787144957
2016-05-02,0.013083492010881104
2016-05-03,-0.007924476185074525
2016-05-04,-0.01489180650656452
2016-05-05,0.0051055350196584914
2016-05-06,0.006374599467125153
2016-05-09,0.006235112383725205
2016-05-10,0.011114372796097616
2016-05-11,-0.004669092970147726
2016-05-12,-0.001075279917280958
2016-05-13,-0.0017607365757354998
2016-05-16,0.016661283145271266
2016-05-17,-0.015231583838912321
2016-05-18,0.005384225328359138
2016-05-19,-0.012463754781769643
2016-05-20,0.015874881724735834
2016-05-23,0.015432418617130184
2016-05-24,0.025712093859849183
2016-05-25,-0.021340017851766202
2016-05-26,0.017234639245347072
2016-05-27,0.00992237191427181
2016-05-31,-0.01140056494345254
2016-06-01,0.005063133716966872
2016-06-02,0.008581855222400625
2016-06-03,-0.006196917293403881
2016-06-06,0.00632837407742648
2016-06-07,0.002959446451299419
2016-06-08,-0.009405032718179718
2016-06-09,0.0008378580436925187
2016-06-10,-0.010044737199225606
2016-06-13,-0.007328000647411903
2016-06-14,0.00529998272654475
2016-06-15,0.0005650377314929678
2016-06-16,0.0019755907492460256
2016-06-17,-0.01061130941094568
2016-06-20,0.018887741817557924
2016-06-21,0.005123720204527782
2016-06-22,-0.013438469009086962
2016-06-23,0.023484930823217898
2016-06-24,-0.03322629638350283
2016-06-27,-0.010918160979013547
2016-06-28,0.017373841881415997
2016-06-29,0.03113524801627987
2016-06-30,0.02122768396802921
2016-07-01,0.0026881649433712074
2016-07-05,0.00741657107494853
2016-07-06,0.004789790998068977
2016-07-07,0.008562960495757777
2016-07-08,0.013426874030022296
2016-07-11,0.001298810223077762
2016-07-12,0.006140264142947993
2016-07-13,-0.0036101513834818633
2016-07-14,0.0040546662054554705
2016-07-15,-0.012114526008303095
2016-07-18,0.002348323334924629
2016-07-19,-0.004078308049547674
2016-07-20,8.73004212404993e-05
2016-07-21,-0.013938461919351663
2016-07-22,0.007686096780130658
2016-07-25,-0.000964290051115646
2016-07-26,-0.002895805747234803
2016-07-27,-0.009505509931158729
2016-07-28,-0.004443193413014801
2016-07-29,-0.009371255985776039
2016-08-01,-0.0020723530444900495
2016-08-02,-0.013903903554065233
2016-08-03,0.005584977282943715
2016-08-04,0.000637306594067244
2016-08-05,0.014467551094914155
2016-08-08,0.004754157104001733
2016-08-09,0.0009816317847779477
2016-08-10,0.006510361189944636
2016-08-11,0.002569644403964677
2016-08-12,-0.00936838498820991
2016-08-15,0.01097379108596308
2016-08-16,-0.007501004241668885
2016-08-17,0.0024005854753579303
2016-08-18,-0.0017739073291513918
2016-08-19,0.0023103444697625264
2016-08-22,-0.0023050190816745753
2016-08-23,0.011551286955043816
2016-08-24,-0.03504925066067954
2016-08-25,0.001365748403882483
2016-08-26,0.0029089942065112506
2016-08-29,0.003988441005102761
2016-08-30,0.003521136626088106
2016-08-31,0.002698961134342426
2016-09-01,0.007985693136357552
2016-09-02,-0.0024035088918125114
2016-09-06,-0.006245976211599835
2016-09-07,0.005387552621068048
2016-09-08,-0.009020531429417944
2016-09-09,-0.015411027209966122
2016-09-12,0.0026547041276410166
2016-09-13,-0.025926626724150026
2016-09-14,0.013214557558580697
2016-09-15,0.01526245697101647
2016-09-16,-0.006924516174106388
2016-09-19,-0.0001835597861715721
2016-09-20,-9.142206269152631e-05
2016-09-21,0.01660990985859767
2016-09-22,-0.00018046291391282665
2016-09-23,-0.007764623857875685
2016-09-26,-0.008371406064355713
2016-09-27,0.010368835567678536
2016-09-28,0.0006360569689289886
2016-09-29,-0.00789629433623551
2016-09-30,0.006403906549598215
2016-10-03,-0.00772662229819876
2016-10-04,0.0019238043311071706
2016-10-05,-0.00385216785057918
2016-10-06,0.0021177031271351066
2016-10-07,-0.012771071486300412
2016-10-10,0.006514585915562643
2016-10-11,-0.010725841995458563
2016-10-12,0.005047147367587268
2016-10-13,-0.006788657477229343
2016-10-14,0.0017789324453891808
2016-10-17,-0.0010282395690904833
2016-10-18,0.0025263616203266004
2016-10-19,0.009705936230984591
2016-10-20,-0.00268013055336791
2016-10-21,0.005097006781748847
2016-10-24,0.010880839322839453
2016-10-25,-0.011949359583625974
2016-10-26,-0.00461599779154831
2016-10-27,-0.004730277460481269
2016-10-28,0.008014302204240265
2016-10-31,0.005269431225207066
2016-11-01,-0.01241476556163712
2016-11-02,-0.011081482357498618
2016-11-03,-0.005649667274544412
2016-11-04,-0.0030301114628320525
2016-11-07,0.02488625745021822
2016-11-08,0.00417009307843319
2016-11-09,0.009321861336711423
2016-11-10,-0.001188789334678475
2016-11-11,0.019683126475503965
2016-11-14,-0.012300241047622285
2016-11-15,0.008090383415528146
2016-11-16,-0.00036088264142020154
2016-11-17,0.026520056449026663
2016-11-18,0.019156667110924452
2016-11-21,-0.002673073075883714
2016-11-22,0.006570421357047218
2016-11-23,-0.005239339137045218
2016-11-25,0.0021587190995502326
2016-11-28,-0.0031018005425047512
2016-11-29,0.0038893321456865415
2016-11-30,-0.021349906810634756
2016-12-01,-0.002727227219449291
2016-12-02,-0.0009702309086369043
2016-12-05,0.014391706751849531
2016-12-06,-0.003133233533570645
2016-12-07,0.018161092933977052
2016-12-08,0.009089866940640068
2016-12-09,-0.00586353793356198
2016-12-12,-0.008121174354674188
2016-12-13,0.015168511890862657
2016-12-14,-0.0010189740811643588
2016-12-15,0.0009349835001080109
2016-12-16,-0.003990462593258082
2016-12-19,0.007160269249885776
2016-12-20,0.0020315324037101234
2016-12-21,-0.005912527653191835
2016-12-22,-0.006627540641408247
2016-12-23,8.530413151230931e-05
2016-12-27,-0.00017094186110633292
2016-12-28,-0.012318344960876138
2016-12-29,-0.004676895211148113
2016-12-30,-0.0026975172682406345
2017-01-03,0.0012216341043191914
2017-01-04,0.002004318817163231
2017-01-05,0.006175037954972984
2017-01-06,0.013090578068679415
2017-01-09,-0.002995162035348775
2017-01-10,-0.003433256023124831
2017-01-11,0.002325478806816328
2017-01-12,0.0056713152266290034
2017-01-13,0.0005121117835160671
2017-01-17,-0.008624846987521417
2017-01-18,-0.0025841704839316693
2017-01-19,0.0013819399315655456
2017-01-20,0.009917642571012353
2017-01-23,0.0
2017-01-24,0.014090838480308454
2017-01-25,0.01061056078426259
2017-01-26,-0.012915522374511879
2017-01-27,0.001097462720460518
2017-01-30,-0.0005061028723563066
2017-01-31,0.00042205726172706015
2017-02-01,-0.007337124883979751
2017-02-02,0.0010196353241782585
2017-02-03,0.004582858600160389
2017-02-06,-0.004055251151134254
2017-02-07,-0.003477757814644211
2017-02-08,-0.007916020316274586
2017-02-09,-0.003947038244824785
2017-02-10,0.012404060275961859
2017-02-13,0.007402607636793679
2017-02-14,0.0037162345136898534
2017-02-15,0.0009254480523721575
2017-02-16,0.0024382379585130565
2017-02-17,0.005199610204526861
2017-02-21,8.33664270734058e-05
2017-02-22,-0.003670728844214377
2017-02-23,0.010633745571991371
2017-02-24,0.06056356801682039
2017-02-27,-0.016873816159150623
2017-02-28,-0.003257789728761562
2017-03-01,-0.0072545738810620986
2017-03-02,0.005139474412200418
2017-03-03,0.010226066303902437
2017-03-06,-0.0027679441016388306
2017-03-07,-0.0055511893920702216
2017-03-08,0.001594963230401314
2017-03-09,-0.0066878550315666585
2017-03-10,0.001442570226565909
2017-03-13,7.997681387061917e-05
2017-03-14,-0.005122004584883988
2017-03-15,0.0028960423257979873
2017-03-16,-0.00256668875404098
2017-03-17,-0.0034580611436126896
2017-03-20,-0.004196169825792184
2017-03-21,-0.01904376873859992
2017-03-22,0.000578364733229586
2017-03-23,-0.009329779591136456
2017-03-24,-0.0022501467479656423
2017-03-27,-0.010608056134412847
2017-03-28,-0.003799093612111726
2017-03-29,-0.0010167854555860334
2017-03-30,-0.019172083255378003
2017-03-31,0.003199991462945029
2017-04-03,0.0015519930622545086
2017-04-04,-0.0012051808522419716
2017-04-05,0.004481787386955816
2017-04-06,0.013768214909765764
2017-04-07,0.005517018696693077
2017-04-10,0.0013507460463519916
2017-04-11,0.0005059317857938339
2017-04-12,-0.007162321842998254
2017-04-13,0.0005094612665192955
2017-04-17,0.006361762064949872
2017-04-18,0.005984474094998804
2017-04-19,-0.003183844758035237
2017-04-20,-0.00588385680694381
2017-04-21,0.0007610407884603987
2017-04-24,0.003379307062552739
2017-04-25,0.0026947359181290764
2017-04-26,-0.027460748221772358
2017-04-27,0.08462146204451981
2017-04-28,-0.0031844527673011713
2017-05-01,0.0024757025630179896
2017-05-02,0.0031072969830525654
2017-05-03,-0.002462002902130722
2017-05-04,0.0027866658891022578
2017-05-05,0.0015083740366628184
2017-05-08,0.00023791706306153237
2017-05-09,0.004438266002291025
2017-05-10,0.0028409470104371337
2017-05-11,-0.0016527154059351457
2017-05-12,-0.0029157301116670142
2017-05-15,0.008852802722183473
2017-05-16,-0.0010184940923411157
2017-05-17,-0.016862880594090135
2017-05-18,-0.0015955290320618376
2017-05-19,0.0018378132699456984
2017-05-22,0.01419688135838304
2017-05-23,0.015649575283097406
2017-05-24,0.06720893512155413
2017-05-25,0.0038449459964715604
2017-05-26,0.0014459108940301224
2017-05-30,0.01075279745866542
2017-05-31,0.004213036244409496
2017-06-01,0.004906308475915999
2017-06-02,0.010472070089293073
2017-06-05,-0.0011205483818242934
2017-06-06,-0.007150346436571309
2017-06-07,0.002400804519812283
2017-06-08,0.005212544265921881
2017-06-09,-0.017518593421949613
2017-06-12,-0.0033515969642019527
2017-06-13,0.0010014120547074956
2017-06-14,0.002216409157948407
2017-06-15,-0.0013553320967766291
2017-06-16,-0.00364313488351653
2017-06-19,0.009033159919840994
2017-06-20,-0.004120892864720949
2017-06-21,0.0005704802346497839
2017-06-22,-0.0018533499086078598
2017-06-23,0.0029284527175603703
2017-06-26,-0.01424486939013292
2017-06-27,-0.02247098692693883
2017-06-28,0.000591356857391423
2017-06-29,-0.016769123886143933
2017-06-30,-0.002178568160141503
2017-07-03,-0.008508427315160882
2017-07-05,0.0022778455244576445
2017-07-06,-0.004101412783117708
2017-07-07,0.006101685480468966
2017-07-10,-0.00022706366289793056
2017-07-11,0.0037154460396244815
2017-07-12,0.00846181324691564
2017-07-13,-0.008090777043963104
2017-07-14,0.0036251505550828345
2017-07-17,0.0014302785528688133
2017-07-18,0.0043581726322896586
2017-07-19,0.01152253894145816
2017-07-20,0.0011843016525525663
2017-07-21,-0.003768606173378375
2017-07-24,0.010456603440353485
2017-07-25,0.004330519157496271
2017-07-26,0.002192322399880986
2017-07-27,-0.0019690212039743527
2017-07-28,-0.008986306204668115
2017-07-31,0.011574706978069615
2017-08-01,0.001603006870466439
2017-08-02,-0.006548616445883004
2017-08-03,0.004468037678484027
2017-08-04,-0.0017501625840528057
2017-08-07,-0.001826233176188019
2017-08-08,-0.0034392690587362607
2017-08-09,0.004699803476344133
2017-08-10,-0.012132697540513604
2017-08-11,0.01065402956375383
2017-08-14,0.016764250103095346
2017-08-15,-0.010224169624057478
2017-08-16,0.0032732374608697157
2017-08-17,-0.025086755722295573
2017-08-18,-0.0026027021488937985
2017-08-21,0.013421458152749643
2017-08-22,0.016481932989335535
2017-08-23,-0.01903764181844081
2017-08-24,-0.001401760766877258
2017-08-25,0.014926455771756553
2017-08-28,0.0040041960363348394
2017-08-29,0.0007979028560589629
2017-08-30,0.01420175936817647
2017-08-31,0.010573340495730221
2017-09-01,0.0031815948266267213
2017-09-05,-0.0025369531916946686
2017-09-06,-0.0028261837667362677
2017-09-07,-0.0009920135587387913
2017-09-08,0.003971765494763302
2017-09-11,0.007629253760622623
2017-09-12,-0.0018222418317180855
2017-09-13,-0.0022478566098130814
2017-09-14,0.00014070100468255298
2017-09-15,0.000351703026737038
2017-09-18,0.011749907674915239
2017-09-19,0.01070962342513715
2017-09-20,-0.0025457803332720186
2017-09-21,-0.0033111564958294704
2017-09-22,0.01266533822116056
2017-09-25,-0.010798383210744111
2017-09-26,0.00020725525001075162
2017-09-27,-0.0028320501895412464
2017-09-28,-0.01420091474854479
2017-09-29,-0.0011941983696684977
2017-10-02,-0.002814367278507812
2017-10-03,0.0007761723517247798
2017-10-04,0.005780583014029839
2017-10-05,0.001331850255624989
2017-10-06,0.012002579464550855
2017-10-09,-0.0015258163139614256
2017-10-10,0.0015281479870903336
2017-10-11,-0.0036063226397392567
2017-10-12,0.015313612316523395
2017-10-13,-0.0014398011235372543
2017-10-16,-0.006247728930193097
2017-10-17,0.005250668820627524
2017-10-18,0.001855800638541405
2017-10-19,0.0058309118408854665
2017-10-20,0.009207793904958184
2017-10-23,-0.00439284839493459
2017-10-24,0.008824461310573462
2017-10-25,0.005651708009278611
2017-10-26,0.01251185836879265
2017-10-27,0.014075265344947185
2017-10-30,-0.013098129316812868
2017-10-31,-0.002839125304883061
2017-11-01,0.0022508996081929133
2017-11-02,0.005219737347259112
2017-11-03,0.009793174081153877
2017-11-06,-0.0062483219071057805
2017-11-07,-0.0011136350693807806
2017-11-08,0.002950622367212441
2017-11-09,-0.003595531212709946
2017-11-10,0.005839299000992115
2017-11-13,0.010371953932395872
2017-11-14,0.002066173478112443
2017-11-15,-0.00869798314057102
2017-11-16,0.011633733253269885
2017-11-17,0.005782196284957575
2017-11-20,0.007856781336179397
2017-11-21,-0.03796431974402814
2017-11-22,-0.001053655382239893
2017-11-24,0.015036239886641933
2017-11-27,0.005588121079025399
2017-11-28,0.0065902268185726864
2017-11-29,-0.010077813173762329
2017-11-30,0.01945270576571434
2017-12-01,-0.004960867115329504
2017-12-04,-0.012145555642239736
2017-12-05,-0.0004528037994677714
2017-12-06,0.011134679990785656
2017-12-07,-0.004033523386332893
2017-12-08,-0.002121137628637859
2017-12-11,0.0028989199272428934
2017-12-12,0.001091968169717461
2017-12-13,0.004042218589742408
2017-12-14,-0.0018533792994448461
2017-12-15,0.022152782159016837
2017-12-18,0.009270076761835
2017-12-19,-0.007757468078175234
2017-12-20,-0.003315431019628279
2017-12-21,-0.004580917210046054
2017-12-22,-0.0007564428589236227
2017-12-26,0.0027126388674429958
2017-12-27,-0.0012582792393144304
2017-12-28,-0.0009449998138606475
2017-12-29,-0.005044834000024534
2018-01-02,0.005958138831931192
2018-01-03,0.0027717739414092613
2018-01-04,0.017906791048860393
2018-01-05,0.012962143591737307
2018-01-08,0.0006092810875617527
2018-01-09,0.0062874624333850715
2018-01-10,-0.008128681484833478
2018-01-11,-0.0031191882388988956
2018-01-12,0.009263759546686456
2018-01-16,-0.013494600011873303
2018-01-17,0.012323598460265206
2018-01-18,0.0006695471796107633
2018-01-19,0.02031646202862114
2018-01-22,0.005543932212972447
2018-01-23,-0.0012445144179585865
2018-01-24,-0.005402285577959076
2018-01-25,0.0016117718014139193
2018-01-26,0.015611765761011087
2018-01-29,-0.007216318209380512
2018-01-30,-0.004196275259860771
2018-01-31,-0.0035607584438364093
2018-02-01,-0.013400560322707866
2018-02-02,-0.013462331749944045
2018-02-05,-0.035308377093447696
2018-02-06,0.020425326659217147
2018-02-07,0.0026108109360296616
2018-02-08,-0.05294798558277258
2018-02-09,0.02821653123912249
2018-02-12,0.014771144824065274
2018-02-13,-0.00012577931776813767
2018-02-14,0.02848917214298874
2018-02-15,0.033007694395958964
2018-02-16,0.014057346429071194
2018-02-20,0.01094971845425552
2018-02-21,-0.0014400959508695799
2018-02-22,-0.0070390378322681135
2018-02-23,-0.001859619799033374
2018-02-26,0.005181177573341023
2018-02-27,-0.013435878238824417
2018-02-28,-0.02048727057324362
2018-03-01,-0.0151024220326067
2018-03-02,0.027381986942918157
2018-03-05,0.007936587973094156
2018-03-06,-0.004230690525110825
2018-03-07,0.007081077258749291
2018-03-08,0.004746540712206038
2018-03-09,0.033242034181817814
2018-03-12,0.0009031111594657304
2018-03-13,0.0019732579345412837
2018-03-14,-0.0021947503004819957
2018-03-15,0.0036099097608632835
2018-03-16,0.00370932063406193
2018-03-19,-0.01595810559928279
2018-03-20,0.013713292091330098
2018-03-21,-0.008363886074207683
2018-03-22,-0.010358707669293477
2018-03-23,-0.02837061429681975
2018-03-26,0.02743270379684981
2018-03-27,-0.007333533726744945
2018-03-28,-0.013391357542682059
2018-03-29,0.01415745379341904
2018-04-02,-0.02001689981987298
2018-04-03,0.0034732084874429248
2018-04-04,0.015134448441391557
2018-04-05,-0.007049928437888986
2018-04-06,-0.02415172032256263
2018-04-09,0.012553199091892564
2018-04-10,0.011334361536643689
2018-04-11,0.0016343774758067475
2018-04-12,0.011889231587661753
2018-04-13,-0.00944559529826472
2018-04-16,0.019245480626865374
2018-04-17,0.0325156383199976
2018-04-18,0.0010497281251966584
2018-04-19,-0.009823894109864728
2018-04-20,-0.007134615044495196
2018-04-23,0.012181985764621928
2018-04-24,-0.009595072151696526
2018-04-25,-0.012320241377329788
2018-04-26,0.04995193740113413
2018-04-27,0.007614073062631066
2018-04-30,-0.009646776426064263
