Date,PTC
2015-04-15,0.002968977398561723
2015-04-16,0.0018837377586560233
2015-04-17,-0.010475406780652619
2015-04-20,-0.002171602354053448
2015-04-21,0.0029923997653482637
2015-04-22,0.008679134908992081
2015-04-23,0.004571174776018649
2015-04-24,-0.004817995241839124
2015-04-27,-0.012103301754863294
2015-04-28,0.0002723151743839747
2015-04-29,-0.0016331347455049716
2015-04-30,0.045256265910605054
2015-05-01,0.01017212801503109
2015-05-04,-0.003356598751659279
2015-05-05,-0.010103611530189793
2015-05-06,-0.0036639464277121725
2015-05-07,0.0002627301368702817
2015-05-08,0.016018822645035735
2015-05-11,0.0012924025208751466
2015-05-12,0.0
2015-05-13,0.006453277985761119
2015-05-14,0.01820977311895766
2015-05-15,-0.007556655700132864
2015-05-18,0.00989846128285743
2015-05-19,-0.00854486415593958
2015-05-20,0.028136897056649346
2015-05-21,0.022189291930702293
2015-05-22,-0.009889046224452525
2015-05-26,-0.003410460225344969
2015-05-27,0.01833292600335823
2015-05-28,0.0031205249301822224
2015-05-29,-0.012443178903364438
2015-06-01,0.006299935029060455
2015-06-02,0.005778995557939703
2015-06-03,-0.0016758365826450294
2015-06-04,-0.006954458278693343
2015-06-05,0.008452027901733272
2015-06-08,-0.009578489637423804
2015-06-09,0.002176019131038487
2015-06-10,0.012786460061316784
2015-06-11,-0.0038113351395140382
2015-06-12,-0.008608336034878539
2015-06-15,-0.005547504759170763
2015-06-16,0.0063061396826871174
2015-06-17,0.0012050912277137282
2015-06-18,0.013480923116311994
2015-06-19,0.003562981741462856
2015-06-22,0.0066271900425296515
2015-06-23,-0.005407936723202722
2015-06-24,-0.009929034905923562
2015-06-25,0.00047756583700042654
2015-06-26,-0.00548934006103885
2015-06-29,-0.015838729935533702
2015-06-30,0.00024389506558986085
2015-07-01,0.005607009743287206
2015-07-02,-0.0016969622987689226
2015-07-06,-0.003399693749658428
2015-07-07,0.006822582189342397
2015-07-08,-0.015972890907227755
2015-07-09,0.002951277234016114
2015-07-10,-0.049043650315540366
2015-07-13,-0.003610092678063115
2015-07-14,0.00025885446139906065
2015-07-15,0.018369962650512717
2015-07-16,0.0010162834071913984
2015-07-17,-0.008629445162954386
2015-07-20,-0.0002560710670458377
2015-07-21,-0.007170263374324026
2015-07-22,0.009027559194960233
2015-07-23,-0.012525508107060768
2015-07-24,-0.006471653975861469
2015-07-27,-0.002866091904383694
2015-07-28,0.011758577411988602
2015-07-29,-0.023760381059870994
2015-07-30,-0.04153438429927092
2015-07-31,0.003312142793291395
2015-08-03,0.006327465380702613
2015-08-04,-0.002187037371517264
2015-08-05,0.0
2015-08-06,-0.011780830278788512
2015-08-07,-0.004435815047568958
2015-08-10,0.01782231669083556
2015-08-11,-0.005745529106871317
2015-08-12,-0.017611430571302877
2015-08-13,-0.004761960224355488
2015-08-14,0.011258135086455123
2015-08-17,0.011967723393362606
2015-08-18,0.0011001351720536512
2015-08-19,-0.007692378633420427
2015-08-20,-0.022978904786864374
2015-08-21,-0.024086207615947264
2015-08-24,-0.015969781039248065
2015-08-25,-0.012688117820005673
2015-08-26,0.012552360882684077
2015-08-27,0.012691862208365157
2015-08-28,-0.004663358816903496
2015-08-31,-0.030161128783950497
2015-09-01,-0.025060327389031967
2015-09-02,-0.0003097595523963159
2015-09-03,0.012391621468568648
2015-09-04,-0.021113847234216054
2015-09-08,0.030947164057562038
2015-09-09,-0.032443896594173904
2015-09-10,0.013162080402724818
2015-09-11,0.006804744619424596
2015-09-14,0.00675887022610544
2015-09-15,0.00701860051948322
2015-09-16,0.012424237800366944
2015-09-17,0.0029930701759293132
2015-09-18,-0.0026857701311807647
2015-09-21,0.017055761243312872
2015-09-22,-0.010591367830959153
2015-09-23,-0.013678349228660958
2015-09-24,-0.017184194340953196
2015-09-25,-0.002760741006148648
2015-09-28,-0.024607790783263805
2015-09-29,-0.023336480368443713
2015-09-30,0.0248627857551047
2015-10-01,-0.010712040171382498
2015-10-02,0.019426710522727042
2015-10-05,0.037488310711100814
2015-10-06,0.0246913495161043
2015-10-07,-0.005583268690111609
2015-10-08,0.0023640075649142833
2015-10-09,0.022110850250182112
2015-10-12,0.006634074677846824
2015-10-13,-0.006303759629924133
2015-10-14,-0.004902017939636738
2015-10-15,0.003187499730561427
2015-10-16,0.014731431310379461
2015-10-19,-0.0014232631807667984
2015-10-20,-0.007126567472943712
2015-10-21,-0.03588859989336812
2015-10-22,0.017867732025143024
2015-10-23,0.004388575908122361
2015-10-26,0.0037866952078160487
2015-10-27,-0.012478244822981877
2015-10-28,0.02262710800425083
2015-10-29,-0.02126430689634795
2015-10-30,0.04051665290008266
2015-11-02,0.020316062319497563
2015-11-03,0.02074115053000125
2015-11-04,-0.009753470924947827
2015-11-05,-0.006839945423213756
2015-11-06,0.0027548840473876623
2015-11-09,-0.009615447091932738
2015-11-10,0.00998614751651572
2015-11-11,0.00576762113025886
2015-11-12,-0.02184596560334673
2015-11-13,-0.01842545653364358
2015-11-16,0.00711035270435012
2015-11-17,0.01863879836927884
2015-11-18,-0.001108980201435461
2015-11-19,0.01026929667271137
2015-11-20,0.006318668477879319
2015-11-23,-0.005733084713249403
2015-11-24,0.003294968495752393
2015-11-25,0.0
2015-11-27,-0.002189431555834731
2015-11-30,-0.011519423463841494
2015-12-01,0.0024972294756273605
2015-12-02,-0.007473026564672525
2015-12-03,-0.030117172690257266
2015-12-04,0.015526191330655914
2015-12-07,-0.007078142756514083
2015-12-08,0.004277203512523586
2015-12-09,-0.011357226349094418
2015-12-10,-0.004020660277870403
2015-12-11,-0.01614767498163594
2015-12-14,0.0011723598118276168
2015-12-15,0.0020491714033050723
2015-12-16,0.004382165582381026
2015-12-17,-0.012798209067373167
2015-12-18,-0.0067766514891762775
2015-12-21,-0.005339671019412573
2015-12-22,0.02117515433994921
2015-12-23,0.02570085310397019
2015-12-24,0.008257429508748082
2015-12-28,-0.0056481435696496
2015-12-29,0.004260196812815531
2015-12-30,-0.009049764968910634
2015-12-31,-0.01170090858160977
2016-01-04,-0.02598907011607232
2016-01-05,-0.002075294864340771
2016-01-06,-0.017528228023246717
2016-01-07,-0.0393105306639604
2016-01-08,-0.012905251542478902
2016-01-11,-0.009247477993722275
2016-01-12,0.0022529673483029367
2016-01-13,-0.03468207915460231
2016-01-14,0.0425815272583665
2016-01-15,-0.021059344103341093
2016-01-19,-0.01890482131475757
2016-01-20,-0.01627906195708284
2016-01-21,0.051671690231644085
2016-01-22,0.009955086042617856
2016-01-25,-0.04801272471386431
2016-01-26,0.010688032368610267
2016-01-27,-0.02346335051060655
2016-01-28,-0.02064293464474587
2016-01-29,0.023151349824802825
2016-02-01,0.02600467864042688
2016-02-02,-0.0315997074059311
2016-02-03,0.005098559420166016
2016-02-04,0.0006763766645276892
2016-02-05,-0.050016881872401386
2016-02-08,-0.014229865428448396
2016-02-09,0.002526221742536139
2016-02-10,0.0
2016-02-11,0.009359259267651021
2016-02-12,0.021041306204542254
2016-02-16,0.0010478759177408037
2016-02-17,0.03558968817844477
2016-02-18,-0.007412439974428198
2016-02-19,0.02172441673069825
2016-02-22,0.015614594930166037
2016-02-23,-0.017991470152146194
2016-02-24,0.013990675212842252
2016-02-25,0.011826501205219886
2016-02-26,0.013961049215169385
2016-02-29,-0.010246548175303127
2016-03-01,0.034940146523374294
2016-03-02,0.004063743722935831
2016-03-03,0.003113396393020773
2016-03-04,-0.0012414932964571745
2016-03-07,-0.009322596070980405
2016-03-08,-0.011605989385975568
2016-03-09,0.0012694067879457371
2016-03-10,-0.010776550263383422
2016-03-11,0.009612340698799793
2016-03-14,0.005712481874589059
2016-03-15,-0.003786709915149178
2016-03-16,0.008552437769200782
2016-03-17,0.015075362435176265
2016-03-18,0.016089123226289637
2016-03-21,-0.0170524168906524
2016-03-22,0.004337032061420887
2016-03-23,-0.025601420827730537
2016-03-24,0.016144296266849656
2016-03-28,-0.0021806759548805843
2016-03-29,0.026849848364884688
2016-03-30,0.0012162029878277636
2016-03-31,0.006984498636648295
2016-04-01,-0.004825085891084435
2016-04-04,-0.011212088844992918
2016-04-05,-0.01624280038752557
2016-04-06,0.017134052271099653
2016-04-07,-0.01378256483641438
2016-04-08,-0.00745346809876557
2016-04-11,0.013141489226344616
2016-04-12,-0.0027794981352398107
2016-04-13,0.020749400741674418
2016-04-14,-0.006674678765676845
2016-04-15,0.01679899843811805
2016-04-18,0.0027035190781838914
2016-04-19,0.008987394471569043
2016-04-20,0.015736305656013583
2016-04-21,0.097632278338875
2016-04-22,-0.014114481759397335
2016-04-25,-0.0045921658979052316
2016-04-26,0.005156104457906041
2016-04-27,-0.002159876594958421
2016-04-28,-0.007575724735732092
2016-04-29,-0.005997852204818077
2016-05-02,0.01398799092256886
2016-05-03,-0.012983487324515708
2016-05-04,-0.020827681591446878
2016-05-05,-0.005597558508307121
2016-05-06,0.0014073474099567385
2016-05-09,-0.00028111679920539423
2016-05-10,0.020804095721554727
2016-05-11,-0.004131135230119987
2016-05-12,-0.008849549119871458
2016-05-13,-0.01283479582907987
2016-05-16,0.009892551259319093
2016-05-17,-0.011474946897982785
2016-05-18,-0.005379349613551243
2016-05-19,-0.004269898130320637
2016-05-20,0.019439688795727994
2016-05-23,-0.008132386897595323
2016-05-24,0.020073591196234863
2016-05-25,-0.006929046211544776
2016-05-26,-0.001953767958248087
2016-05-27,0.005313267626521068
2016-05-31,-0.0058414208627539654
2016-06-01,0.006435353425708001
2016-06-02,0.013622403312221865
2016-06-03,0.0005485589211708941
2016-06-06,0.02357457843045907
2016-06-07,-0.0013390261611201382
2016-06-08,0.023062499040955142
2016-06-09,-0.007077338059358063
2016-06-10,-0.022439341733119234
2016-06-13,0.004590925985599181
2016-06-14,0.014784925424208062
2016-06-15,0.012715219661889376
2016-06-16,0.014909748931450695
2016-06-17,-0.010824695288760289
2016-06-20,0.015633102069388727
2016-06-21,0.0033350710528965433
2016-06-22,-0.012528807742772208
2016-06-23,0.019937868437587047
2016-06-24,-0.0670220723674908
2016-06-27,-0.048979571076477435
2016-06-28,0.006866891517324891
2016-06-29,0.030690590315481714
2016-06-30,0.036118041267093615
2016-07-01,0.00851515910677203
2016-07-05,-0.014511953287977053
2016-07-06,-0.0002676926892013487
2016-07-07,0.0013390261611201382
2016-07-08,0.025942798516644938
2016-07-11,0.006517205318618657
2016-07-12,0.004144000126464986
2016-07-13,-0.012638681265960017
2016-07-14,0.007314592552849719
2016-07-15,0.004408666050075949
2016-07-18,0.005422129794854458
2016-07-19,0.0025681122841583193
2016-07-20,0.013319683544291472
2016-07-21,0.015419534238594323
2016-07-22,0.009459822888640446
2016-07-25,-0.011590565101079142
2016-07-26,0.0069859971682917354
2016-07-27,-0.0017343828980583842
2016-07-28,-0.004467617301701532
2016-07-29,-0.009473973132205882
2016-08-01,0.016612128241040525
2016-08-02,-0.019064136405038346
2016-08-03,-0.0017667767973583715
2016-08-04,0.0030341070594084307
2016-08-05,0.028989200377103952
2016-08-08,0.006369479132148026
2016-08-09,0.0031644899616265487
2016-08-10,0.0014559906484836738
2016-08-11,0.009207682672650597
2016-08-12,0.00024005573029795002
2016-08-15,0.023523752900282524
2016-08-16,-0.02368664014986821
2016-08-17,-0.004083641106912728
2016-08-18,0.004823945184657674
2016-08-19,0.014882355596630648
2016-08-22,-0.005203344663140874
2016-08-23,0.011649972605105363
2016-08-24,-0.0070505109856559
2016-08-25,-0.002130181126340558
2016-08-26,0.003795062808140237
2016-08-29,0.005671117206934806
2016-08-30,0.005639047369019767
2016-08-31,-0.003037408187677393
2016-09-01,0.003984110403977059
2016-09-02,0.016806751123683794
2016-09-06,0.00022952987185465012
2016-09-07,0.003901812826103246
2016-09-08,0.004115145943561549
2016-09-09,-0.016165735748474575
2016-09-12,0.008331419069178558
2016-09-13,-0.010557702265196478
2016-09-14,0.0030155663714841463
2016-09-15,0.010869504804851049
2016-09-16,-0.010295144643444054
2016-09-19,0.0030051103365513754
2016-09-20,-0.0013827508512955777
2016-09-21,0.018001355788954676
2016-09-22,0.010201785461636304
2016-09-23,-0.009649916784641777
2016-09-26,-0.008837511448197555
2016-09-27,0.012802870075550032
2016-09-28,0.0047403857356498325
2016-09-29,-0.014154061495733394
2016-09-30,0.00979945977002794
2016-10-03,0.018054597433228015
2016-10-04,0.007315407047050693
2016-10-05,0.009903186103420003
2016-10-06,0.007844859776414914
2016-10-07,-0.00670273239548147
2016-10-10,0.000870720869026842
2016-10-11,-0.019138779401397854
2016-10-12,0.0008869382900378309
2016-10-13,-0.0013291439832741059
2016-10-14,0.003992823495284847
2016-10-17,0.004639922822754716
2016-10-18,0.014515061132472695
2016-10-19,0.006503343379887783
2016-10-20,-0.0021537470054667773
2016-10-21,0.0012950044511661485
2016-10-24,-0.00582022981927266
2016-10-25,-0.01300950754589647
2016-10-26,-0.043277706522235615
2016-10-27,0.046842731372342294
2016-10-28,0.02851500839459309
2016-10-31,0.01172956374962042
2016-11-01,-0.03182964513584674
2016-11-02,-0.04267361357391031
2016-11-03,-0.01637482830826298
2016-11-04,0.01780347879222366
2016-11-07,0.03021349392382522
2016-11-08,0.029327494505069218
2016-11-09,0.005784071465263718
2016-11-10,0.004685780669454687
2016-11-11,-0.002543967278840542
2016-11-14,0.011477171610706272
2016-11-15,-0.001260797921803558
2016-11-16,0.0010520314126243324
2016-11-17,0.03005456989169719
2016-11-18,-0.0067332794870231805
2016-11-21,-0.0030813789017778426
2016-11-22,-0.0057696020263722225
2016-11-23,0.0190673195636335
2016-11-25,0.012609370951199406
2016-11-28,-0.0034143800063590746
2016-11-29,0.00020157469660975202
2016-11-30,-0.01853721466537772
2016-12-01,-0.049065888617729425
2016-12-02,0.0010794308590234003
2016-12-05,0.0
2016-12-06,0.016389953714402106
2016-12-07,0.016125574035841916
2016-12-08,0.008770139674158406
2016-12-09,-0.0024840145553872706
2016-12-12,-0.012658161714829586
2016-12-13,0.013451016498925883
2016-12-14,-0.006428896006703488
2016-12-15,0.012732219000090694
2016-12-16,-0.030709020288732902
2016-12-19,0.007867377337566817
2016-12-20,-0.0014767867630974818
2016-12-21,-0.010564123825406946
2016-12-22,-0.014520612397773802
2016-12-23,0.010184125470555028
2016-12-27,0.00021454604160497937
2016-12-28,-0.006004773484459602
2016-12-29,0.004315011208708475
2016-12-30,-0.006015011469086229
2017-01-03,0.00799651887236319
2017-01-04,0.004502553328061598
2017-01-05,0.005549672245434234
2017-01-06,0.02419867066182846
2017-01-09,0.010984430659002564
2017-01-10,0.01414519185472174
2017-01-11,-0.007681444486324462
2017-01-12,0.004481589326121194
2017-01-13,-0.0016224260561067405
2017-01-17,-0.03798494717190526
2017-01-18,0.0004223069574729177
2017-01-19,0.059729800602767336
2017-01-20,-0.012945583012022976
2017-01-23,0.018966880562186095
2017-01-24,0.03287128410717055
2017-01-25,0.016104297451020155
2017-01-26,-0.0033962321731279
2017-01-27,-0.01117001431269804
2017-01-30,-0.0015316488044908594
2017-01-31,0.008053655928214942
2017-02-01,-0.007228477654958931
2017-02-02,0.025483844913803955
2017-02-03,0.008408085932184894
2017-02-06,-0.003149934774827501
2017-02-07,0.00037175572578629357
2017-02-08,0.0074322097388894726
2017-02-09,0.010512720066235826
2017-02-10,-0.011133429460825073
2017-02-13,0.0022148196974687284
2017-02-14,0.0029465902331524685
2017-02-15,0.004406935044096061
2017-02-16,-0.019012813547015006
2017-02-17,0.011181484827194499
2017-02-21,0.02045707048816947
2017-02-22,-0.009391375614859032
2017-02-23,-0.0032816829568501626
2017-02-24,0.00786537990813474
2017-02-27,-0.004174220482861757
2017-02-28,-0.017860389307696067
2017-03-01,0.034514763989937025
2017-03-02,-0.014349762099740704
2017-03-03,0.011646940505232628
2017-03-06,-0.011332992739448766
2017-03-07,-0.002911205423533403
2017-03-08,0.01405110343948568
2017-03-09,-0.010617242321900644
2017-03-10,0.00436525428274015
2017-03-13,0.009960145326008085
2017-03-14,-0.0016137735673150688
2017-03-15,0.01346982751238035
2017-03-16,-0.0028353685370693382
2017-03-17,-0.001421749251890203
2017-03-20,-0.009788205205598866
2017-03-21,-0.03540620493014657
2017-03-22,-0.0013042611740710086
2017-03-23,-0.028171611278352104
2017-03-24,-0.0028796606918699563
2017-03-27,0.013092035486233167
2017-03-28,0.0019004616276752095
2017-03-29,0.006638817640687966
2017-03-30,-0.011305793811406617
2017-03-31,0.0015246429292221642
2017-04-03,-0.005518571260469618
2017-04-04,-0.007653993953857907
2017-04-05,-0.011955243435940344
2017-04-06,0.01444180014694485
2017-04-07,-0.0017314381181315897
2017-04-10,0.005588763132365671
2017-04-11,0.007282504137462453
2017-04-12,-0.00932271053394218
2017-04-13,-0.010178582339218978
2017-04-17,0.017850177582518167
2017-04-18,0.014677858772429442
2017-04-19,0.008641726252649251
2017-04-20,-0.01322404735766669
2017-04-21,-0.019818785317721188
2017-04-24,0.02734446679376945
2017-04-25,0.006373011477269541
2017-04-26,0.0035388796100979114
2017-04-27,0.0037119665733973406
2017-04-28,-0.0005547816748946444
2017-05-01,0.014246077125486867
2017-05-02,-0.0014592852390142852
2017-05-03,-0.021191081692429337
2017-05-04,0.00765210588653753
2017-05-05,0.006482653514357839
2017-05-08,-0.01858664554098466
2017-05-09,0.009188033882350233
2017-05-10,-0.009290226734209428
2017-05-11,-0.005438876916488367
2017-05-12,-0.0015085426777089461
2017-05-15,-0.006232329108589174
2017-05-16,0.017103792173084997
2017-05-17,-0.035313889639069895
2017-05-18,-0.009490638549868313
2017-05-19,0.07547908987916196
2017-05-22,0.016909096457741413
2017-05-23,-0.0005363629381940349
2017-05-24,0.02218242987337793
2017-05-25,0.017500875230691104
2017-05-26,-0.0024079702634699496
2017-05-30,-0.0005172203327047376
2017-05-31,-0.006727607062895102
2017-06-01,0.0036470836713207166
2017-06-02,0.02214913928047646
2017-06-05,-0.0033858263750249362
2017-06-06,0.006624756186927705
2017-06-07,-0.0006749426588414931
2017-06-08,0.007936463970243057
2017-06-09,-0.045233657402599436
2017-06-12,-0.016494164129169042
2017-06-13,0.032471003025827505
2017-06-14,-0.004665637856352323
2017-06-15,-0.010937452606027742
2017-06-16,0.002983994476088103
2017-06-19,0.005075269839430296
2017-06-20,-0.01062163689900919
2017-06-21,0.010031673669229857
2017-06-22,0.007144099177078367
2017-06-23,0.01885813437673889
2017-06-26,-0.006792285877522897
2017-06-27,-0.03898106562772641
2017-06-28,0.014054455228510676
2017-06-29,-0.026140380323978918
2017-06-30,-0.007025750341216441
2017-07-03,-0.02231494132930434
2017-07-05,0.0411950500249878
2017-07-06,-0.010336870874096626
2017-07-07,0.02269047656994072
2017-07-10,0.0003521827336017136
2017-07-11,0.010033439201643901
2017-07-12,0.011153701250174342
2017-07-13,-0.011203059647544866
2017-07-14,0.01202723469152378
2017-07-17,-0.00981742475614944
2017-07-18,0.00974078174020132
2017-07-19,0.014987061900413101
2017-07-20,-0.08180583578776612
2017-07-21,0.020702454310008722
2017-07-24,0.00923575353602124
2017-07-25,0.0001794749024335296
2017-07-26,0.002511650258929299
2017-07-27,-0.012168938657443729
2017-07-28,0.0021738936635185002
2017-07-31,-0.0023499831676137006
2017-08-01,0.005254591823580901
2017-08-02,-0.018745510528268894
2017-08-03,-0.006061683039711219
2017-08-04,-0.0009240295046490932
2017-08-07,0.0016648196504183144
2017-08-08,-0.008679616019558356
2017-08-09,0.002980623071954014
2017-08-10,-0.024145602402975808
2017-08-11,0.015226479313290575
2017-08-14,0.0014997753304943906
2017-08-15,-0.0005615645886396514
2017-08-16,0.011612641673956814
2017-08-17,-0.018885330027121006
2017-08-18,0.01000186379522705
2017-08-21,-0.001681617186437001
2017-08-22,0.021336316360417662
2017-08-23,-0.005680802181137201
2017-08-24,0.00866202055366827
2017-08-25,0.00785675696642274
2017-08-28,-0.005982560139055293
2017-08-29,-0.0018238607601454015
2017-08-30,0.01881963800313935
2017-08-31,0.0043041909198571204
2017-09-01,-0.0017856870378766265
2017-09-05,0.0005366507777819773
2017-09-06,-0.00035759802707924226
2017-09-07,-0.0053657527790966775
2017-09-08,-0.0037762827219528505
2017-09-11,0.011732810347992562
2017-09-12,0.003925088736801641
2017-09-13,-0.0039097426499624666
2017-09-14,-0.01587866907694735
2017-09-15,-0.009245799908339403
2017-09-18,0.005489464385805887
2017-09-19,0.008917158452525609
2017-09-20,0.014249656116455123
2017-09-21,0.0
2017-09-22,0.01262669554068463
2017-09-25,-0.012644844105565656
2017-09-26,-0.010672399071336325
2017-09-27,0.007191685249199109
2017-09-28,0.0001784777124509418
2017-09-29,0.004461895510381009
2017-10-02,0.0
2017-10-03,0.006396599469792319
2017-10-04,0.006355943047862356
2017-10-05,0.013157894736842035
2017-10-06,0.00987012458570069
2017-10-09,0.004458198518364265
2017-10-10,0.006828229748698789
2017-10-11,0.005934253840875536
2017-10-12,0.004213719741858135
2017-10-13,0.007720696044572595
2017-10-16,-0.000333118878392602
2017-10-17,0.00399863148848878
2017-10-18,0.006306025202450938
2017-10-19,-0.00857520552436608
2017-10-20,0.009980078168300599
2017-10-23,0.0006587137685438726
2017-10-24,0.005431235025853187
2017-10-25,-0.016369291168804145
2017-10-26,0.07621897162135682
2017-10-27,0.027215125808919938
2017-10-30,-0.004064378169894023
2017-10-31,0.004383211458298231
2017-11-01,-0.009631292987822615
2017-11-02,0.009724956896991488
2017-11-03,-0.003009736003418695
2017-11-06,-0.01132075471698113
2017-11-07,-0.005648896894382194
2017-11-08,-0.0013817955118353709
2017-11-09,-0.0058425161142218185
2017-11-10,0.0020104739569346552
2017-11-13,-0.0032412267557527796
2017-11-14,-0.00464544817670709
2017-11-15,-0.0056005074235861985
2017-11-16,0.020025012765390704
2017-11-17,-0.0012269049908646412
2017-11-20,0.003839066177145023
2017-11-21,-0.005201223083976858
2017-11-22,0.0010764215921605924
2017-11-24,0.01029183079338547
2017-11-27,-0.004713358285178382
2017-11-28,0.0035136474205688106
2017-11-29,-0.052215009779190025
2017-11-30,0.02280761358696437
2017-12-01,-0.016331672590190194
2017-12-04,-0.016443147977857175
2017-12-05,-0.0012985202120131545
2017-12-06,-0.00016249507121013362
2017-12-07,0.012841367191954278
2017-12-08,-0.009789770452693913
2017-12-11,-0.0042139729824224315
2017-12-12,-0.014485667473005726
2017-12-13,0.004128819209744616
2017-12-14,-0.011019706864353274
2017-12-15,0.005488076010236487
2017-12-18,0.0018193948398490534
2017-12-19,-0.011887093021805795
2017-12-20,-0.006516280694928822
2017-12-21,0.009922639785945764
2017-12-22,-0.0008326267726193048
2017-12-26,0.0010000228881836826
2017-12-27,0.00466198423067965
2017-12-28,0.014915504202899887
2017-12-29,-0.007674742126409617
2018-01-02,0.0064176301910594535
2018-01-03,0.012753413689386761
2018-01-04,0.017113358036690896
2018-01-05,0.01031748453776049
2018-01-08,0.011783189034097141
2018-01-09,0.00201859084375533
2018-01-10,0.0006198809280029138
2018-01-11,0.018894242317937016
2018-01-12,0.0021279736692538798
2018-01-16,-0.009707255978856688
2018-01-17,0.021595895434878498
2018-01-18,0.048725639410777344
2018-01-19,0.0215868792295697
2018-01-22,0.019451433073842006
2018-01-23,0.022374810116043253
2018-01-24,-0.01423207760757439
2018-01-25,-0.0032688350552294576
2018-01-26,0.004372775259493755
2018-01-29,-0.011292541919111443
2018-01-30,0.003577847017774971
2018-01-31,-0.003427944590070897
2018-02-01,-0.006741852802862991
2018-02-02,-0.0175925229188314
2018-02-05,-0.02707273291761092
2018-02-06,0.00956527046535327
2018-02-07,-0.0001435850661016813
2018-02-08,-0.028140689756401605
2018-02-09,-0.0031023648529845405
2018-02-12,0.014226423187840842
2018-02-13,0.01183514800846508
2018-02-14,0.03176890899988716
2018-02-15,0.02673203280180636
2018-02-16,-0.0010905374916722055
2018-02-20,0.006004400228382112
2018-02-21,-0.012344053812275546
2018-02-22,0.006043159678067012
2018-02-23,0.021433442932753843
2018-02-26,0.0061480765350026
2018-02-27,-0.0074388624823910066
2018-02-28,-0.012847953276085677
2018-03-01,0.001762435597247869
2018-03-02,0.01908246953249959
2018-03-05,0.02549798261795022
2018-03-06,0.01100749107335175
2018-03-07,0.019982036181526608
2018-03-08,0.00841398746012234
2018-03-09,0.005230363050853226
2018-03-12,-0.003964317269387618
2018-03-13,-0.011442763078172158
2018-03-14,0.0026421625012971184
2018-03-15,0.006023286646176018
2018-03-16,0.002619422343382416
2018-03-19,-0.014555837383977477
2018-03-20,0.005428611414541429
2018-03-21,0.005775980512280787
2018-03-22,-0.01473158960866916
2018-03-23,-0.017232648782380733
2018-03-26,0.02952554135651342
2018-03-27,-0.013274860098304031
2018-03-28,-0.022210940216591868
2018-03-29,0.012590877585356042
2018-04-02,-0.016664568852178596
2018-04-03,0.010950384269463376
2018-04-04,0.0050290054713233445
2018-04-05,0.010264246821966694
2018-04-06,-0.022859988204184445
2018-04-09,0.012737141882538605
2018-04-10,0.025667351732524768
2018-04-11,-0.0035034883097091463
2018-04-12,0.02222506637400845
2018-04-13,-0.011792245064275897
2018-04-16,0.012181521368659354
2018-04-17,0.02075405176314149
2018-04-18,0.005293488901259913
2018-04-19,0.016275737794246625
2018-04-20,-0.010244879132671136
2018-04-23,0.010826841162093315
2018-04-24,-0.020715656252309533
2018-04-25,-0.012620137750924076
2018-04-26,0.007060277787967806
2018-04-27,0.003626198600149566
2018-04-30,-0.008189814707613041
2018-05-01,0.005828820471495577
2018-05-02,0.008209589401709128
2018-05-03,0.004191096457525356
2018-05-04,0.01454807073483999
2018-05-07,0.016807713615420106
2018-05-08,0.0032366058534589737
