Date,LLY
2015-01-05,-0.009848799652331541
2015-01-06,0.005045575808056757
2015-01-07,-0.007028277639061109
2015-01-08,0.023689152894324828
2015-01-09,-0.013263722741983841
2015-01-12,-0.007292444411466814
2015-01-13,-0.0005772035625252192
2015-01-14,0.00547721884288821
2015-01-15,-0.000286431697927636
2015-01-16,0.01347850296458386
2015-01-20,0.019100206308551693
2015-01-21,0.0029155488412959674
2015-01-22,0.003045468534829343
2015-01-23,-0.004554524535067328
2015-01-26,-0.0002770845312068948
2015-01-27,-0.005269534573273726
2015-01-28,-0.010595222271351568
2015-01-29,0.016062861526990435
2015-01-30,-0.0015253510099813017
2015-02-02,-0.004305780763390166
2015-02-03,-0.011158901514209063
2015-02-04,-0.009451164181644489
2015-02-05,0.016946769572769416
2015-02-06,-0.014703917924209886
2015-02-09,-0.010659366136248738
2015-02-10,0.01278535080881138
2015-02-11,-0.0007143127040218911
2015-02-12,0.00829175312883157
2015-02-13,0.0004250408474886225
2015-02-17,0.014172613482575702
2015-02-18,-0.007685955189184801
2015-02-19,0.0015492657571196666
2015-02-20,0.010685919699660484
2015-02-23,-0.010990700186610636
2015-02-24,-0.002672317190636875
2015-02-25,-0.007616258892853223
2015-02-26,-0.004690471936242946
2015-02-27,0.0019992846794967267
2015-03-02,0.013538667118733416
2015-03-03,-0.010545565699707327
2015-03-04,0.003978791284690697
2015-03-05,-0.0008492890264552022
2015-03-06,-0.030882427209994234
2015-03-09,0.017102802739122014
2015-03-10,-0.011497857811804013
2015-03-11,-0.004652357605607893
2015-03-12,0.01606784709783704
2015-03-13,0.004744086556516924
2015-03-16,0.01688345657014656
2015-03-17,-0.0032361747364778592
2015-03-18,0.03811394677621438
2015-03-19,0.009247020139128148
2015-03-20,0.025599417904879074
2015-03-23,0.0031532774445424128
2015-03-24,-0.010476901203021027
2015-03-25,-0.015881530184386206
2015-03-26,-0.012372587054467976
2015-03-27,0.0019065787081151697
2015-03-30,0.003941187642718225
2015-03-31,-0.016515255753755786
2015-04-01,-0.015416581768946447
2015-04-02,-0.0040542038755932985
2015-04-06,0.000983018713321293
2015-04-07,0.005468574067457377
2015-04-08,0.006275939905772576
2015-04-09,0.002910841577880685
2015-04-10,0.021559245507460245
2015-04-13,-0.005411458801349411
2015-04-14,-0.0008160727348991426
2015-04-15,0.003403090659559904
2015-04-16,-0.0029847203064263805
2015-04-17,-0.013878964354298806
2015-04-20,-0.0008282771758573171
2015-04-21,-0.0027622173691831398
2015-04-22,0.0012465394960254894
2015-04-23,0.0013830508888668103
2015-04-24,-0.011325950984436006
2015-04-27,-0.009639607675724249
2015-04-28,0.004090805327293667
2015-04-29,0.015453719138849298
2015-04-30,-0.005672155195593498
2015-05-01,0.01739253100432747
2015-05-04,-0.0009574923715160999
2015-05-05,-0.015605648397767569
2015-05-06,0.0019472714882569075
2015-05-07,-0.0031927301162402166
2015-05-08,0.020050629357085015
2015-05-11,0.0028662333996058997
2015-05-12,-0.014019480363360981
2015-05-13,0.004969564118553205
2015-05-14,0.010511736294176899
2015-05-15,-0.00218971666683343
2015-05-18,0.0005485835121263882
2015-05-19,0.00699176354571196
2015-05-20,-0.0012251018435490701
2015-05-21,0.012404915883834633
2015-05-22,0.0004038788609459498
2015-05-26,0.00013397757342081817
2015-05-27,0.007940504466499076
2015-05-28,0.020159855997369025
2015-05-29,0.03258717589407767
2015-06-01,0.00126757095838137
2015-06-02,-0.013291026512890936
2015-06-03,-0.0015395992306574957
2015-06-04,-0.0019273785186867398
2015-06-05,0.0056642712771564074
2015-06-08,0.005120791761914711
2015-06-09,0.05412605418679539
2015-06-10,0.004953538909135302
2015-06-11,0.0409955038812142
2015-06-12,-0.027485924181833044
2015-06-15,-0.0015438476493945252
2015-06-16,0.0083254784590987
2015-06-17,-0.014744096541770557
2015-06-18,-0.005866448599991414
2015-06-19,-0.004937324270184229
2015-06-22,0.0035098648742935
2015-06-23,-0.003014855000801564
2015-06-24,-0.004959972519997136
2015-06-25,0.03087806098217105
2015-06-26,0.012381970521775587
2015-06-29,-0.02411155721937086
2015-06-30,-0.0034616857303669812
2015-07-01,0.016289297432122263
2015-07-02,0.01520369020958845
2015-07-06,0.002437891779412782
2015-07-07,0.02756199950014815
2015-07-08,-0.01667987295193174
2015-07-09,0.00263642306003109
2015-07-10,0.009259303744809877
2015-07-13,0.006002298840820819
2015-07-14,-0.0006752300040777648
2015-07-15,-0.026813853173913604
2015-07-16,0.009145360792791823
2015-07-17,0.002294418431485701
2015-07-20,0.00572312446810086
2015-07-21,-0.026174876348643794
2015-07-22,0.009465659516223024
2015-07-23,0.004399051711308166
2015-07-24,-0.023512817207671066
2015-07-27,-0.006728353667151188
2015-07-28,0.018182274207183546
2015-07-29,-0.00688661007075142
2015-07-30,-0.006463297015943725
2015-07-31,-0.00035546373372885576
2015-08-03,-0.004378115670691796
2015-08-04,-0.001069398163823343
2015-08-05,0.008090383049590866
2015-08-06,-0.023958607187323344
2015-08-07,-0.005199355585277399
2015-08-10,0.01507243299360872
2015-08-11,0.00035930099981729136
2015-08-12,0.00409416648538552
2015-08-13,-0.004197616147898264
2015-08-14,0.010598491602084925
2015-08-17,-0.005243724918262638
2015-08-18,-0.0009586973467227144
2015-08-19,0.00455750161869406
2015-08-20,0.0424973635653898
2015-08-21,-0.032062445121792016
2015-08-24,-0.04495465983676705
2015-08-25,-0.030595335487929698
2015-08-26,0.03628907925024483
2015-08-27,0.03255201829949361
2015-08-28,-0.006567773540279043
2015-08-31,-0.010097309243783159
2015-09-01,-0.03096552239823236
2015-09-02,0.02518828589979738
2015-09-03,-0.00256732426551054
2015-09-04,-0.015686006515968964
2015-09-08,0.03187240904945199
2015-09-09,-0.021597732278108017
2015-09-10,-0.00308281050621817
2015-09-11,0.011875385911001679
2015-09-14,0.0011000676272903132
2015-09-15,0.013066637890200017
2015-09-16,0.01796015170709908
2015-09-17,0.06548292735387418
2015-09-18,-0.01655975492240991
2015-09-21,-0.010170445850694376
2015-09-22,0.002397494461717331
2015-09-23,-0.01264192477840631
2015-09-24,-0.015457914040680198
2015-09-25,-0.015113973309128559
2015-09-28,-0.05139181205675292
2015-09-29,0.006771831114249505
2015-09-30,0.04247639760181632
2015-10-01,0.017803928888464382
2015-10-02,0.027471403834999464
2015-10-05,-0.010854839775848779
2015-10-06,-0.027723142684250246
2015-10-07,-0.0021387245751981476
2015-10-08,-0.0026190946827435724
2015-10-09,0.028292003442028424
2015-10-12,-0.07778093846162604
2015-10-13,0.002266183110613662
2015-10-14,-0.0046473651166780705
2015-10-15,0.007697732715742145
2015-10-16,0.02066048031209866
2015-10-19,-0.015457973036905881
2015-10-20,-0.0306541811537141
2015-10-21,-0.010026978963227018
2015-10-22,-0.0003896543928284535
2015-10-23,0.017277479189783396
2015-10-26,0.010215427194756321
2015-10-27,0.022753492295705113
2015-10-28,0.026695960791700113
2015-10-29,-0.012880371436102767
2015-10-30,-0.005244030674483757
2015-11-02,0.005761911150773402
2015-11-03,-0.004509835721667299
2015-11-04,-0.007591627024888914
2015-11-05,-0.0054288704569852575
2015-11-06,-0.0018605873209660562
2015-11-09,-0.013671471551875314
2015-11-10,0.015216764361883461
2015-11-11,0.007994115674344382
2015-11-12,-0.01040892575784158
2015-11-13,-0.0038820797921541583
2015-11-16,0.021119034029446704
2015-11-17,0.0008619361209563081
2015-11-18,0.028904719748457763
2015-11-19,0.0008373242263759462
2015-11-20,0.008958912839786004
2015-11-23,0.003195728913808926
2015-11-24,-0.01014847185569634
2015-11-25,-0.00166951769691992
2015-11-27,-0.0010748175623013223
2015-11-30,-0.01924669733798645
2015-12-01,0.05436362270289696
2015-12-02,-0.022427632646311424
2015-12-03,-0.017738665659157826
2015-12-04,0.04286060429578509
2015-12-07,-0.0027707088161427196
2015-12-08,0.0003468698962065808
2015-12-09,-0.029510063676598697
2015-12-10,0.012520657368142674
2015-12-11,-0.019079066033036107
2015-12-14,0.016688621196644604
2015-12-15,0.00991991743313747
2015-12-16,0.009003358899976943
2015-12-17,-0.0008110792059895511
2015-12-18,-0.01681736061246153
2015-12-21,0.014982038587812108
2015-12-22,-0.0015108606482792108
2015-12-23,0.0033750611262355346
2015-12-24,-0.004060258206080136
2015-12-28,-0.004193183301862691
2015-12-29,0.008889868077655683
2015-12-30,-0.0005798948508957125
2015-12-31,-0.022505688455145112
2016-01-04,-0.01649628877416709
2016-01-05,0.014963102731348599
2016-01-06,-0.0063013262968326655
2016-01-07,-0.02596312710309412
2016-01-08,-0.0019650553604406706
2016-01-11,-0.01206168911410066
2016-01-12,0.0016194650615928285
2016-01-13,-0.013681234487774252
2016-01-14,0.04085688822243605
2016-01-15,-0.015749929011278252
2016-01-19,0.02449506336140672
2016-01-20,-0.007328454419908703
2016-01-21,-0.014766534344647697
2016-01-22,0.013267470140264859
2016-01-25,-0.009335311631143761
2016-01-26,0.0030592500231669817
2016-01-27,-0.0024398916000141213
2016-01-28,-0.06054301872101142
2016-01-29,0.02981361570031882
2016-02-01,-0.008849297022779368
2016-02-02,-0.02678618501707708
2016-02-03,-0.002752295965317897
2016-02-04,-0.023787685798114522
2016-02-05,0.000538784069633147
2016-02-08,-0.0017492400884541182
2016-02-09,-0.006065251080532463
2016-02-10,-0.002185175527869898
2016-02-11,-0.022581086327109978
2016-02-12,-0.0021001949607367676
2016-02-16,0.02890406345635732
2016-02-17,0.018410161607437026
2016-02-18,-0.016202412606167504
2016-02-19,-0.011705433992669101
2016-02-22,0.00550899937567606
2016-02-23,0.006300365931646512
2016-02-24,0.008575035063969061
2016-02-25,0.009716295539635933
2016-02-26,-0.016305839956761603
2016-02-29,-0.021738864387881196
2016-03-01,0.010277462483508915
2016-03-02,0.017597137134629737
2016-03-03,-0.010402434517787107
2016-03-04,0.004777821628278112
2016-03-07,-0.0027171145030628896
2016-03-08,-0.0054495230751525625
2016-03-09,0.007396983024409609
2016-03-10,-0.007070833805333687
2016-03-11,0.02232258802539433
2016-03-14,-0.009912984199999642
2016-03-15,-0.036124965288767186
2016-03-16,0.01740592472871194
2016-03-17,-0.0471854034397684
2016-03-18,0.02736732955116916
2016-03-21,-0.009865540186927202
2016-03-22,0.02377216121365966
2016-03-23,-0.010428339142155352
2016-03-24,-0.0007026287849489776
2016-03-28,-0.007030283050568853
2016-03-29,0.01529298843610638
2016-03-30,0.0011155586652671357
2016-03-31,0.0032042269700205406
2016-04-01,0.019580653185040875
2016-04-04,-0.003268640660405442
2016-04-05,-0.001913128228579919
2016-04-06,0.023548875151235604
2016-04-07,-0.0022738246126798867
2016-04-08,-0.0026814104993033716
2016-04-11,-0.005914818968456026
2016-04-12,0.008383876744310514
2016-04-13,0.007912260825288842
2016-04-14,0.006253038143490874
2016-04-15,-0.0013222694685158798
2016-04-18,0.022375324004042074
2016-04-19,0.00038846652520008185
2016-04-20,-0.0022007648902298005
2016-04-21,0.0037624238297540025
2016-04-22,0.0059455567892416905
2016-04-25,0.0014131751172934415
2016-04-26,-0.021426904867067664
2016-04-27,0.003146912271535962
2016-04-28,-0.0006532962526893948
2016-04-29,-0.012163450290067046
2016-05-02,0.01615261901586318
2016-05-03,-0.0065148687077041245
2016-05-04,-0.018097962574600057
2016-05-05,0.005342406490229656
2016-05-06,-0.0089010883679006
2016-05-09,0.013270158749209449
2016-05-10,0.017066047462810374
2016-05-11,-0.0007856150950013019
2016-05-12,-0.004586610615740727
2016-05-13,0.004870990653942808
2016-05-16,0.02567761423894721
2016-05-17,-0.024268432001925078
2016-05-18,-0.0007854094490152841
2016-05-19,-0.026464107594810438
2016-05-20,0.006728960228039815
2016-05-23,-0.009757909680530474
2016-05-24,0.012283885181670673
2016-05-25,-0.0060010155537385534
2016-05-26,0.013147354992917526
2016-05-27,-0.007017843753978736
2016-05-31,0.0005330647984782555
2016-06-01,-0.001199646727177428
2016-06-02,0.006939221284175234
2016-06-03,-0.004506251400313466
2016-06-06,-0.003726894904905853
2016-06-07,-0.001871013108155073
2016-06-08,0.0028117805404810348
2016-06-09,-0.006407828376617353
2016-06-10,-0.006449572100872825
2016-06-13,-0.0012166858361503108
2016-06-14,0.0062281338338197045
2016-06-15,-0.00820767697004221
2016-06-16,0.007325993831784672
2016-06-17,-0.005252718821866731
2016-06-20,-0.007852639043488652
2016-06-21,-0.009689015873501794
2016-06-22,0.006889931983989017
2016-06-23,0.011906490905081224
2016-06-24,0.00527474215840118
2016-06-27,0.007533905088211279
2016-06-28,0.0034718073762711743
2016-06-29,0.039920691494724325
2016-06-30,0.007676866869523957
2016-07-01,0.00253964894644243
2016-07-05,0.008739728687481074
2016-07-06,0.004771565080724738
2016-07-07,-0.008747807902255045
2016-07-08,0.004286624566283814
2016-07-11,-0.006528057122343944
2016-07-12,0.006697061869552545
2016-07-13,-0.0038907531669850615
2016-07-14,0.015498490212294769
2016-07-15,-0.004590815254153613
2016-07-18,-0.003365876726651562
2016-07-19,0.00025021984714435064
2016-07-20,0.0038763797892533702
2016-07-21,0.0014950368569115469
2016-07-22,0.014800485014921483
2016-07-25,0.004780393675114292
2016-07-26,0.0013416423792182997
2016-07-27,0.015958078497291472
2016-07-28,-0.00563569456121793
2016-07-29,-0.00048192026060833726
2016-08-01,0.003498479645726915
2016-08-02,0.0016830958946161267
2016-08-03,-0.007201163162074975
2016-08-04,-0.0036263213261015226
2016-08-05,-0.010434952434993261
2016-08-08,0.000490561065846995
2016-08-09,-0.0012254740174304501
2016-08-10,-0.011656287643236118
2016-08-11,0.006496603425234726
2016-08-12,-0.0042203864917323974
2016-08-15,0.0004981339002010365
2016-08-16,-0.005232486365179478
2016-08-17,0.0033817590443494527
2016-08-18,-0.004119637224558326
2016-08-19,-0.009024624244741486
2016-08-22,0.002909233243207021
2016-08-23,0.0035315180060333518
