Date,MKTX
2015-10-01,0.012273932614732974
2015-10-02,0.010530095312704102
2015-10-05,0.020207981330254254
2015-10-06,-0.0371400078622931
2015-10-07,0.016178886600532794
2015-10-08,0.006959134195969163
2015-10-09,-0.00837685157915058
2015-10-12,0.023864740747903346
2015-10-13,-0.02475257222658267
2015-10-14,-0.003384260391039895
2015-10-15,0.02398158889919344
2015-10-16,0.002383380337958929
2015-10-19,-0.008167006729951742
2015-10-20,0.001668049791813564
2015-10-21,-0.096150169664585
2015-10-22,0.03096965362215176
2015-10-23,0.005137079400582056
2015-10-26,0.06499258330523516
2015-10-27,-0.0062595828040798995
2015-10-28,0.05185820548990905
2015-10-29,0.026846215923828298
2015-10-30,-0.015356019551280187
2015-11-02,-0.020868536481029265
2015-11-03,-0.00121219145015794
2015-11-04,-0.0033370908848887604
2015-11-05,0.004363218264903379
2015-11-06,0.00848646783393514
2015-11-09,-0.006611827947180293
2015-11-10,0.008168524998868776
2015-11-11,0.012103579593773395
2015-11-12,-0.01156317694345077
2015-11-13,-0.01429865513329387
2015-11-16,0.02201241304707624
2015-11-17,0.00972718494592284
2015-11-18,0.018480081939126203
2015-11-19,-0.001158176501592667
2015-11-20,0.030824291452119734
2015-11-23,0.006280705152319932
2015-11-24,-0.02002825718760015
2015-11-25,0.007604714430355486
2015-11-27,0.015660435531775763
2015-11-30,-0.008173942128219092
2015-12-01,-0.0007493505977013148
2015-12-02,-0.002436401155265666
2015-12-03,0.028748417631564438
2015-12-04,0.04000007862259869
2015-12-07,-0.0028100889301774234
2015-12-08,-0.00563601556530513
2015-12-09,-0.030198331691944302
2015-12-10,-0.0030133145825437246
2015-12-11,-0.023172711447665306
2015-12-14,0.015190091733092936
2015-12-15,-0.002493737176647026
2015-12-16,0.01129624393393236
2015-12-17,-0.011902901380529185
2015-12-18,-0.02816908646854155
2015-12-21,0.007055920991617448
2015-12-22,-0.007763594107675353
2015-12-23,-0.0003816750780787359
2015-12-24,0.06080543803862959
2015-12-28,0.014127739465593647
2015-12-29,0.013664736516635134
2015-12-30,-0.011204426786597943
2015-12-31,-0.012128488015732963
2016-01-04,-0.020700920207397222
2016-01-05,0.00741214660610745
2016-01-06,-0.012080741600620448
2016-01-07,-0.01563079886098384
2016-01-08,-0.01242295576901653
2016-01-11,0.007471622046632431
2016-01-12,-0.002252684753061507
2016-01-13,-0.031802968664443765
2016-01-14,0.014965979936863105
2016-01-15,-0.0255647112077817
2016-01-19,0.0059939209152855
2016-01-20,0.009083540156594072
2016-01-21,-0.01355121603892695
2016-01-22,0.013639249482652271
2016-01-25,-0.01287489745591297
2016-01-26,0.023634539567576773
2016-01-27,0.03736312923949714
2016-01-28,0.03407831735646627
2016-01-29,0.03804599794161323
2016-02-01,-0.004043732161733371
2016-02-02,-0.009761466079184267
2016-02-03,-0.006891877146286918
2016-02-04,-0.02046716607429333
2016-02-05,-0.04403187068452452
2016-02-08,-0.011820140778122878
2016-02-09,0.01808166055203464
2016-02-10,-0.01579761869016305
2016-02-11,0.007883131236351648
2016-02-12,0.0254426857530905
2016-02-16,0.018103483142938304
2016-02-17,0.030327509073209358
2016-02-18,-0.019623264344028724
2016-02-19,0.019837329793080505
2016-02-22,-0.025234404902045204
2016-02-23,0.0359552836944208
2016-02-24,0.00650757820289094
2016-02-25,0.02801725273231148
2016-02-26,0.00545079129817827
2016-02-29,-0.012009913000910033
2016-03-01,-0.001266595838608775
2016-03-02,0.013946384713062088
2016-03-03,0.006669014449049548
2016-03-04,0.045793420243043226
2016-03-07,-0.033732075686855656
2016-03-08,0.01442306065654142
2016-03-09,-0.00961329874903638
2016-03-10,0.027161444103011245
2016-03-11,-0.007940772270234153
2016-03-14,-0.006003745375785519
2016-03-15,-0.008938488418679724
2016-03-16,0.00024389743130037722
2016-03-17,0.004711673854687737
2016-03-18,0.00541719411818109
2016-03-21,-0.016083667130027512
2016-03-22,-0.0031058373922898674
2016-03-23,-0.006723289063855109
2016-03-24,-0.007841232240571094
2016-03-28,0.0067389609274366435
2016-03-29,0.023551378348972918
2016-03-30,-0.0019373346025334248
2016-03-31,0.009788038608148142
2016-04-01,0.030040657683106042
2016-04-04,-0.016098830465653968
2016-04-05,-0.02687548550484309
2016-04-06,0.018520053794273794
2016-04-07,-0.011085259897769872
2016-04-08,-0.007983920547837142
2016-04-11,-0.01186879478472247
2016-04-12,0.002632791426043113
2016-04-13,0.025682908524800485
2016-04-14,0.005519987966335016
2016-04-15,-0.008035691525943078
2016-04-18,-0.0018445861188784995
2016-04-19,0.01390133282427386
2016-04-20,0.02322041224611726
2016-04-21,-0.006738490256601559
2016-04-22,0.00951332896970647
2016-04-25,-0.0067973896064432715
2016-04-26,0.0063775325894452894
2016-04-27,-0.028516230691111755
2016-04-28,-0.01559147250759585
2016-04-29,-0.007999982917568538
2016-05-02,0.004480209828048309
2016-05-03,-0.019868515580927726
2016-05-04,0.015472481955330242
2016-05-05,0.01368862158771833
2016-05-06,0.00843975060541613
2016-05-09,0.014586224833295969
2016-05-10,0.0007085375006219419
2016-05-11,0.012508027960738133
2016-05-12,0.024939433253136745
2016-05-13,-0.010005908831582477
2016-05-16,0.015313920993756724
2016-05-17,-0.010256321019019632
2016-05-18,0.016610857600983797
2016-05-19,-0.0020986681628741843
2016-05-20,0.009688796128318966
2016-05-23,-0.0004463359350694862
2016-05-24,0.030512934741705022
2016-05-25,0.011049406793066652
2016-05-26,-0.008857514901930874
2016-05-27,0.013116557173959764
2016-05-31,-0.004552755359010341
2016-06-01,0.005073299377073459
2016-06-02,0.005688319732714664
2016-06-03,0.001767348927670831
2016-06-06,0.010938627142683233
2016-06-07,-0.010471309002216933
2016-06-08,0.012698843457282338
2016-06-09,-0.009195656736508573
2016-06-10,-0.0027423985523435945
2016-06-13,0.0016217743747797275
2016-06-14,-0.0040820360829855185
2016-06-15,0.000777306245381304
2016-06-16,0.006496808629138151
2016-06-17,-0.014313772699949379
2016-06-20,0.0033458121795399975
2016-06-21,-0.015750334219713724
2016-06-22,0.00367623298269093
2016-06-23,0.03511943766855552
2016-06-24,-0.034344034285371916
2016-06-27,-0.023782546917166303
2016-06-28,0.03967019993552712
2016-06-29,0.0053808185102584005
2016-06-30,0.023798954918182513
2016-07-01,-0.012448301163216047
2016-07-05,0.006964266611326542
2016-07-06,0.03762341183527118
2016-07-07,-0.005065733252612059
2016-07-08,0.016413608582444006
2016-07-11,-0.0059975216906384965
2016-07-12,0.0017895668308405277
2016-07-13,-0.002515099871992277
2016-07-14,0.005374919383318133
2016-07-15,-0.0006597608434930624
2016-07-18,-0.009510964812020961
2016-07-19,0.013736572298090222
2016-07-20,0.000131392383079465
2016-07-21,-0.00440670312290159
2016-07-22,0.00898448170609889
2016-07-25,0.004779139858414938
2016-07-26,0.0015636329895631906
2016-07-27,0.0005858758457886193
2016-07-28,0.03875146919008721
2016-07-29,0.01189266222152896
2016-08-01,-0.0011754010550164562
2016-08-02,0.002229755564896241
2016-08-03,-0.0005562750875023337
2016-08-04,0.004142592068555828
2016-08-05,0.0025859355227086933
2016-08-08,-0.00651000915425759
2016-08-09,-0.0004333057571694887
2016-08-10,0.004150245026316002
2016-08-11,-0.0007402779518874691
2016-08-12,0.0014200949736764557
2016-08-15,0.013992951385986663
2016-08-16,-0.008693581850957477
2016-08-17,0.009567143881851647
2016-08-18,0.013789351935844074
2016-08-19,-0.001078070590847524
2016-08-22,-0.008697931816766258
2016-08-23,-0.0026018760271938612
2016-08-24,0.0032760284584008037
2016-08-25,0.0035071264439183736
2016-08-26,0.0012654350703995565
2016-08-29,0.009930152326771857
2016-08-30,0.006733996829214606
2016-08-31,-0.0023677340641825584
2016-09-01,0.0058740719644843065
2016-09-02,0.017754682928656784
2016-09-06,-0.021212422347927418
2016-09-07,0.0008289868685285029
2016-09-08,-0.0017746926050158374
2016-09-09,0.015765585865149756
2016-09-12,0.0037343039790458388
2016-09-13,-0.014591035563293664
2016-09-14,5.863269904859969e-05
2016-09-15,0.022534214881873238
2016-09-16,-0.0033457782297249272
2016-09-19,-0.011692624559883513
2016-09-20,0.0122410339233201
2016-09-21,0.0029505346999161297
2016-09-22,-0.002884327584961377
2016-09-23,-0.01209192456016106
2016-09-26,-0.016808496203445045
2016-09-27,0.014236610791348525
2016-09-28,0.004345739907930302
2016-09-29,-0.028477933231741526
2016-09-30,-0.0033101196103960673
2016-10-03,-0.00863622510270845
2016-10-04,-0.01193941432106238
2016-10-05,-0.005610431549651018
2016-10-06,-0.005889895918850585
2016-10-07,-0.007171900975550538
2016-10-10,-0.002324520079323933
2016-10-11,-0.012152178974067618
2016-10-12,0.0021035238744611107
2016-10-13,-0.014374852229826374
2016-10-14,-0.0047754170353188075
2016-10-17,-0.012514541650070599
2016-10-18,0.016153448195383113
2016-10-19,-0.009111666239740024
2016-10-20,-0.012651607186682012
2016-10-21,0.005416027232296283
2016-10-24,0.006832584703035716
2016-10-25,-0.006786217298530239
2016-10-26,0.006109610199129367
2016-10-27,-0.016388942312341337
2016-10-28,-0.00338527230135921
2016-10-31,0.004195792392179376
2016-11-01,-0.016250807006590873
2016-11-02,-0.004180269156210725
2016-11-03,0.0007445925124722752
2016-11-04,0.01806511689632062
2016-11-07,0.019372891861662023
2016-11-08,0.013649340512167818
2016-11-09,0.038915267568857104
2016-11-10,-0.008310270753851157
2016-11-11,0.012569711027311303
2016-11-14,0.02278883828399847
2016-11-15,-0.012076480574752857
2016-11-16,0.013568773327510053
2016-11-17,0.03129708601723524
2016-11-18,-0.009121931709513587
2016-11-21,0.003717938055109782
2016-11-22,-0.004174200789082483
2016-11-23,-0.005431789385176633
2016-11-25,0.006885787931071086
2016-11-28,-0.0027710789001138547
2016-11-29,-0.0011229126623916175
2016-11-30,-0.01887997635567218
2016-12-01,-0.017313559733520112
2016-12-02,-0.006138845110982283
2016-12-05,0.013341861496954488
2016-12-06,0.014141422030088169
2016-12-07,-0.01748999501910664
2016-12-08,0.008992062948158575
2016-12-09,0.012307690469083976
2016-12-12,0.007306716108746114
2016-12-13,0.004399499906776905
2016-12-14,-0.026105177423782377
2016-12-15,0.015803147789425376
2016-12-16,-0.028302840968457144
2016-12-19,-0.010714961647526278
2016-12-20,-0.02234649781382736
2016-12-21,-0.0215841288205586
2016-12-22,-0.022580539645394415
2016-12-23,-0.005193510998480089
2016-12-27,0.00046887556713048895
2016-12-28,-0.007090932965734265
2016-12-29,-0.019538147783678683
2016-12-30,0.009551643234352314
2017-01-03,0.022188183415995377
2017-01-04,0.018245353673812303
2017-01-05,-0.0013730355665839689
2017-01-06,0.029074326538172768
2017-01-09,-0.002291046292556498
2017-01-10,-0.004655580106213919
2017-01-11,0.00595918952496266
2017-01-12,-0.004076877971361137
2017-01-13,0.0031981155912863546
2017-01-17,-0.008542976966647853
2017-01-18,0.006430250348263389
2017-01-19,-0.008178342914196723
2017-01-20,0.01069405312740579
2017-01-23,-0.00956121479851868
2017-01-24,0.019113258145321055
2017-01-25,0.11132840113899034
2017-01-26,0.025115349681767984
2017-01-27,-0.00327020253294108
2017-01-30,0.008452537661381543
2017-01-31,0.032591117340504905
2017-02-01,0.004752874893216186
2017-02-02,-0.0002126882140083275
2017-02-03,0.016852839009238396
2017-02-06,-0.005176087455008749
2017-02-07,-0.0032114202246957824
2017-02-08,-0.009876100553762757
2017-02-09,0.004587390287940529
2017-02-10,-0.008017939426572585
2017-02-13,0.015951234403946524
2017-02-14,0.0014222626174833497
2017-02-15,0.0085233539847418
2017-02-16,-5.218237380355539e-05
2017-02-17,0.007303860388269134
2017-02-21,-0.0017608335682328669
2017-02-22,0.011829531954080652
2017-02-23,-0.0008717846005910079
2017-02-24,0.006825512321588123
2017-02-27,-0.006065491087869801
2017-02-28,0.00123059280799942
2017-03-01,0.01285658489876651
2017-03-02,-0.02928072939108939
2017-03-03,0.009898315579480288
2017-03-06,-0.005416405066906105
2017-03-07,-0.0013489303475647807
2017-03-08,-0.008153996677115027
2017-03-09,0.005969673522692176
2017-03-10,-0.0031753117801932573
2017-03-13,0.0009398720777245018
2017-03-14,-0.0022955454202401304
2017-03-15,-0.0006274904976090179
2017-03-16,-0.001778977452614794
2017-03-17,-0.00382653806734512
2017-03-20,-0.0011572287494897582
2017-03-21,-0.02844680250977316
2017-03-22,0.019086096913542017
2017-03-23,-0.005054923367804998
2017-03-24,0.003744028613722916
2017-03-27,-0.014438444042282117
2017-03-28,0.004973413256372128
2017-03-29,-0.0043034086093928225
2017-03-30,0.004483854059302628
2017-03-31,0.008336097363472517
2017-04-03,-0.0018135077332744887
2017-04-04,-0.006839448806561843
2017-04-05,-0.03104311040728369
2017-04-06,0.007995370291544734
2017-04-07,0.006555175717297246
2017-04-10,0.0029002908905881863
2017-04-11,-0.0017456649633257326
2017-04-12,-0.011588649335457668
2017-04-13,-0.015208458595306618
2017-04-17,0.02600074701718036
2017-04-18,0.0019705543266703707
2017-04-19,-0.0003823177160547919
2017-04-20,0.012623639891741645
2017-04-21,-0.003777491369096775
2017-04-24,0.005471065003785025
2017-04-25,-0.00506440677247344
2017-04-26,0.053500759034715184
2017-04-27,0.006836207812086492
2017-04-28,-0.017153042631210313
2017-05-01,-0.002077699646723774
2017-05-02,-0.014314277191139091
2017-05-03,-0.013360160972764046
2017-05-04,-0.0018195538319196736
2017-05-05,0.007185004840296605
2017-05-08,-0.00974239429516599
2017-05-09,0.00463168499569977
2017-05-10,0.00868433081398301
2017-05-11,0.0009037056717273728
2017-05-12,-0.010301182561295086
2017-05-15,0.010730266362793284
2017-05-16,-0.019481019373972175
2017-05-17,-0.012884124933317032
2017-05-18,-0.001590488346443264
2017-05-19,0.023894431292394325
2017-05-22,-0.005364801401973818
2017-05-23,0.01402357684334743
2017-05-24,0.01957454855927465
2017-05-25,0.020242300255492562
2017-05-26,-0.00710791104355335
2017-05-30,-0.01524424273304481
2017-05-31,-0.0032951170185590017
2017-06-01,0.007293734211718084
2017-06-02,-0.0019274105336686276
2017-06-05,-0.005741283589781099
2017-06-06,-0.013175891827405195
2017-06-07,0.035959575800685206
2017-06-08,0.023517407250355893
2017-06-09,0.013093807543111291
2017-06-12,0.011884591784046439
2017-06-13,0.00885780071642639
2017-06-14,0.002959205242020646
2017-06-15,0.00280511970764441
2017-06-16,-0.008006159811195124
2017-06-19,0.01093917165418068
2017-06-20,-0.0023565135628242917
2017-06-21,-0.024054958955173844
2017-06-22,-0.0033590213624185017
2017-06-23,-0.0018832834780532215
2017-06-26,-0.002681350192999643
2017-06-27,-0.015981886434719872
2017-06-28,0.02084571354362641
2017-06-29,0.008723375721346516
2017-06-30,-0.011890852395450735
2017-07-03,0.01138716297124076
2017-07-05,0.011603494126383396
2017-07-06,-0.060121471951995464
2017-07-07,0.0034129606163644244
2017-07-10,0.004895939045613806
2017-07-11,-0.008974788507898679
2017-07-12,0.0026391674610879434
2017-07-13,0.002167721013680346
2017-07-14,-0.019364356183904752
2017-07-17,0.00021001773416218228
2017-07-18,0.011236468819301848
2017-07-19,0.010540708415295974
2017-07-20,0.0003080016939251973
2017-07-21,0.001232720493303363
2017-07-24,0.00938858240618723
2017-07-25,0.013875593548106968
2017-07-26,0.0284237094227473
2017-07-27,0.0018037426503032528
2017-07-28,0.011288496870996756
2017-07-31,-0.023816570750264887
2017-08-01,0.006555348165132591
2017-08-02,0.006610603368045975
2017-08-03,-0.0024322985938358688
2017-08-04,0.0045835929196687
2017-08-07,-0.0199990179071442
2017-08-08,-0.02049000326180206
2017-08-09,0.008205393679109552
2017-08-10,-0.018286818195439536
2017-08-11,-0.015096405139934821
2017-08-14,0.004156548995286169
2017-08-15,-0.003984089686031922
2017-08-16,0.0025455329305772434
2017-08-17,-0.00492291417414481
2017-08-18,-0.01728893258623465
2017-08-21,0.015261485105394934
2017-08-22,0.009133884569064499
2017-08-23,0.0038794047443253543
2017-08-24,-0.017929997843654788
2017-08-25,-5.238506365512485e-05
2017-08-28,-0.0035674296680816564
2017-08-29,-0.005528760188520998
2017-08-30,0.01339567852309731
2017-08-31,0.008097864954641265
2017-09-01,-0.02057523034572062
2017-09-05,-0.007990217824624724
2017-09-06,-0.058089392382438154
2017-09-07,-0.0020384780548480252
2017-09-08,0.012257149942307866
2017-09-11,0.00801657202244499
2017-09-12,0.0015017131599714961
2017-09-13,0.003831916575387284
2017-09-14,0.002433753423468632
2017-09-15,-0.01120266194438968
2017-09-18,0.006976513414183039
2017-09-19,-0.0024940429544917375
2017-09-20,0.007500563870245447
2017-09-21,-0.010036701350432664
2017-09-22,0.016656421845793856
2017-09-25,-0.02191786734445067
2017-09-26,-0.012884926383881945
2017-09-27,0.015039411990738882
2017-09-28,0.022700882234907294
2017-09-29,0.008747136354169793
2017-10-02,0.006937419649408971
2017-10-03,-0.00387520427813548
2017-10-04,-0.00556574229544704
2017-10-05,0.014127293578490852
2017-10-06,0.004340101365056359
2017-10-09,0.010242655184691474
2017-10-10,-0.009082519356209962
2017-10-11,0.02163569143605204
2017-10-12,-0.008032774867146153
2017-10-13,0.0058367882050489595
2017-10-16,0.005803003239145843
2017-10-17,-0.005197684002388292
2017-10-18,0.01092025085726589
2017-10-19,-0.02486060774785437
2017-10-20,0.008427515441638889
2017-10-23,0.005151167097398046
2017-10-24,-0.00606604560327062
2017-10-25,-0.0547136104001642
2017-10-26,-0.0013915648974934802
2017-10-27,-0.021401307671485736
2017-10-30,-0.014465300515424606
2017-10-31,0.005489787297656701
2017-11-01,0.00994256826340778
2017-11-02,0.0043816161092000705
2017-11-03,0.002832903681830423
2017-11-06,0.01666660203629977
2017-11-07,-0.008963127540847715
2017-11-08,0.004156922995436796
2017-11-09,-0.023776049684969935
2017-11-10,-0.005788100805948049
2017-11-13,0.005936695680691884
2017-11-14,-0.0033233053105773402
2017-11-15,0.022306768996835924
2017-11-16,-0.008829472476401423
2017-11-17,0.023545960055868065
2017-11-20,0.016020400846394223
2017-11-21,0.027933787224483808
2017-11-22,-0.002282559063510048
2017-11-24,0.002606859004341544
2017-11-27,0.0004775888531212136
2017-11-28,0.025826970612374156
2017-11-29,0.013493498403136517
2017-11-30,-0.003927462431575157
2017-12-01,0.00040933148816724163
2017-12-04,0.009419205891159965
2017-12-05,-0.005578553194502622
2017-12-06,0.004793693171859292
2017-12-07,-0.007257446789486366
2017-12-08,0.0020448724406569863
2017-12-11,0.004183600366460372
2017-12-12,0.001981807024773241
2017-12-13,-0.004868206471840275
2017-12-14,-0.006012810605567576
2017-12-15,-0.0062540588372730355
2017-12-18,0.028424179873498767
2017-12-19,0.013743846995807107
2017-12-20,0.004007768229053799
2017-12-21,-0.005864495104265233
2017-12-22,0.00014871248466774567
2017-12-26,-0.0036182941066461582
2017-12-27,-9.973033048471525e-05
2017-12-28,0.004030188923018541
2017-12-29,-0.00029745394778368794
2018-01-02,0.009318576844745019
2018-01-03,-0.013210357731789912
2018-01-04,0.02786888187007852
2018-01-05,0.0033408034118842522
2018-01-08,0.0008684717518405716
2018-01-09,-0.013740745348903238
2018-01-10,0.008897114849031995
2018-01-11,-0.023548870490301854
2018-01-12,0.010917378919223841
2018-01-16,0.013449701503424727
2018-01-17,0.004407380962671015
2018-01-18,0.0023628700745548237
2018-01-19,0.0025498832886117206
2018-01-22,-0.03421477638106074
2018-01-23,-0.026234604299048003
2018-01-24,-0.0012247945358265788
2018-01-25,-0.011034835070829807
2018-01-26,-0.00046481323372826733
2018-01-29,-0.013954338093561613
2018-01-30,0.005556042422706131
2018-01-31,0.022726146129959712
2018-02-01,-0.003108901851399115
2018-02-02,0.0035274049601332624
2018-02-05,0.004279387182115624
2018-02-06,-0.0094861627371996
2018-02-07,-0.0012802709947317137
2018-02-08,-0.030716623628155304
2018-02-09,0.0007410516737480499
2018-02-12,0.012370374260542771
2018-02-13,0.011618261644199546
2018-02-14,0.0222452546375822
2018-02-15,0.006578803761156937
2018-02-16,0.012569159797706453
2018-02-20,-0.006355594724764213
2018-02-21,0.009344268815113299
2018-02-22,-0.012822251505268611
2018-02-23,-0.00862573085094609
2018-02-26,0.010066515626528494
2018-02-27,0.006711378758699427
2018-02-28,0.006914739508778522
2018-03-01,0.015810567200057246
2018-03-02,-0.013230120046324734
2018-03-05,0.031151691495940437
2018-03-06,0.010851030208713475
2018-03-07,0.004775965052660203
2018-03-08,0.020001993197848567
2018-03-09,0.00992030874063965
2018-03-12,0.019508080508301662
2018-03-13,0.003674850896546289
2018-03-14,-0.0017859315251688157
2018-03-15,0.002325828416662512
2018-03-16,0.0022310193032997194
2018-03-19,-0.008192608222945097
2018-03-20,0.006599310548367487
2018-03-21,-0.00379081022697747
2018-03-22,-0.009536004836097511
2018-03-23,-0.007683816077798222
2018-03-26,0.009884526805451266
2018-03-27,-0.01998124138676305
2018-03-28,-0.019790023478381102
2018-03-29,0.020941192816053
2018-04-02,-0.023776910140228424
2018-04-03,0.00537024197680358
2018-04-04,-0.0054821197885769335
2018-04-05,-0.017904384740240475
2018-04-06,-0.00844373048404412
2018-04-09,0.0054674510807009025
2018-04-10,-0.006881231553723777
2018-04-11,-0.0025681356847591097
2018-04-12,-0.011512870616679938
2018-04-13,-0.0069295911781176445
2018-04-16,0.011530565584109143
2018-04-17,0.007778719808338552
2018-04-18,-0.014078360487446595
2018-04-19,-0.002068043636650363
2018-04-20,-0.0008386010925907073
2018-04-23,-0.0021729333080517943
2018-04-24,-0.005839999684232877
2018-04-25,-0.00791518908961919
2018-04-26,0.000953526156059592
2018-04-27,-0.0011028336034932806
2018-04-30,-0.0031616902406155223
2018-05-01,0.014549538328411327
2018-05-02,0.0024813757492809785
2018-05-03,-0.014949293641504546
