Date,DOV
2015-12-30,-0.00788171139585847
2015-12-31,-0.0059984100142715935
2016-01-04,0.005382176238772685
2016-01-05,-0.018981356359626056
2016-01-06,-0.021167016892598367
2016-01-07,-0.01436072364540597
2016-01-08,-0.008570530280543665
2016-01-11,-0.015041745420626862
2016-01-12,-0.008776146007238528
2016-01-13,-0.020365026453867174
2016-01-14,0.0070500239783026775
2016-01-15,-0.05043951268235991
2016-01-19,0.006427263633913549
2016-01-20,-0.011082292430650731
2016-01-21,0.003798622210803737
2016-01-22,0.008325470576380667
2016-01-25,-0.004315889293768582
2016-01-26,0.05653967317941633
2016-01-27,-0.013378452445728772
2016-01-28,0.023684766603112584
2016-01-29,0.03232055546220547
2016-02-01,-0.010778725978408787
2016-02-02,-0.017294742829635057
2016-02-03,0.024991039526722325
2016-02-04,0.024553492819596512
2016-02-05,0.004525166668612579
2016-02-08,-0.004504781780251266
2016-02-09,-0.025808217258812105
2016-02-10,-0.019267352578218322
2016-02-11,0.0042100471763042435
2016-02-12,0.03388653035729994
2016-02-16,0.01858388430592517
2016-02-17,0.022557518376233654
2016-02-18,0.0
2016-02-19,-0.01670713478659358
2016-02-22,0.013692266078540571
2016-02-23,-0.017412811007352702
2016-02-24,-0.009937215224085083
2016-02-25,0.019878773391008187
2016-02-26,0.009415508433981756
2016-02-29,-0.0054001615819198046
2016-03-01,0.02451457088619957
2016-03-02,0.004657349774851438
2016-03-03,-0.0017586568956822202
2016-03-04,0.012009711631333131
2016-03-07,0.03196225196745184
2016-03-08,-0.03219889550206578
2016-03-09,-0.016001205057383117
2016-03-10,-0.01771051491040354
2016-03-11,0.02901150189763113
2016-03-14,-0.007008391345780018
2016-03-15,-0.013635078808074463
2016-03-16,0.03626599781220663
2016-03-17,0.029347350282446616
2016-03-18,0.006555836962105266
2016-03-21,0.0019691895725748587
2016-03-22,0.0022675926672692803
2016-03-23,-0.023529641561993886
2016-03-24,-0.0020080379648257374
2016-03-28,-0.005726328571271977
2016-03-29,0.006226328098966505
2016-03-30,-0.004795753257493152
2016-03-31,0.0
2016-04-01,-0.0029533969786224024
2016-04-04,-0.018709317418338034
2016-04-05,-0.010009197431753436
2016-04-06,0.011715523388236226
2016-04-07,-0.005076372079532154
2016-04-08,0.003029298186850715
2016-04-11,0.013193260433704834
2016-04-12,0.0241609767435762
2016-04-13,0.012867892664697456
2016-04-14,-0.0009077331329875316
2016-04-15,-0.0012110753747811565
2016-04-18,0.010457939130063432
2016-04-19,0.019498995701984656
2016-04-20,-0.0025011354363454474
2016-04-21,-0.01651935236779256
2016-04-22,0.010048116255207074
2016-04-25,-0.008314740543479138
2016-04-26,-0.0013476511601988594
2016-04-27,0.0007497423071967102
2016-04-28,-0.010636607024339328
2016-04-29,-0.005148795928428762
2016-05-02,-0.0030437738550321836
2016-05-03,-0.011145036890870541
2016-05-04,-0.01960804921096493
2016-05-05,-0.0014171259761370791
2016-05-06,0.008043085909199554
2016-05-09,-0.012672489671269438
2016-05-10,0.044683905941856006
2016-05-11,0.0018202791436050525
2016-05-12,0.0012110072709872188
2016-05-13,-0.018145982984892783
2016-05-16,0.024180219474124298
2016-05-17,0.0019547258918872767
2016-05-18,-0.016659336624999632
2016-05-19,-0.02152011267914955
2016-05-20,0.008423147145021348
2016-05-23,-0.001237402866443138
2016-05-24,0.01827462636932209
2016-05-25,0.013992526399385197
2016-05-26,0.006641308179826222
2016-05-27,0.0007500786073475485
2016-05-31,0.00014947479878779646
2016-06-01,0.0034458101777454786
2016-06-02,0.00029837111866104493
2016-06-03,-0.0035819299476972377
2016-06-06,0.04553621751481818
2016-06-07,0.010028881419934965
2016-06-08,0.01617001307067989
2016-06-09,0.006142018960262341
2016-06-10,-0.019561625670880933
2016-06-13,-0.006792294491925754
2016-06-14,-0.008405676964012065
2016-06-15,0.0010056197606851391
2016-06-16,0.0015790216506885724
2016-06-17,0.007022046862823705
2016-06-20,0.013946241375996316
2016-06-21,-0.00603508406858988
2016-06-22,-0.0026830062063010196
2016-06-23,0.014583162036033492
2016-06-24,-0.05860989426161556
2016-06-27,-0.04239599607002609
2016-06-28,0.024922942102739265
2016-06-29,0.02643110992870179
2016-06-30,0.020011628410383286
2016-07-01,-0.0023082179859010843
2016-07-05,-0.02978601793419089
2016-07-06,0.0019375013215825465
2016-07-07,0.022311553398868256
2016-07-08,0.023424909537202776
2016-07-11,0.01037822322866866
2016-07-12,0.013507745540609184
2016-07-13,0.004026266819598945
2016-07-14,0.003456680959685432
2016-07-15,0.007441080520793841
2016-07-18,0.0012312205579532165
2016-07-19,-0.0031422577661097684
2016-07-20,0.001096492880822808
2016-07-21,-0.015605858129096317
2016-07-22,-0.008900176132908721
2016-07-25,-0.004068739152298773
2016-07-26,0.019301200125763085
2016-07-27,-0.007049216053200635
2016-07-28,-0.0018095117946670403
2016-07-29,-0.0039046580887659443
2016-08-01,-0.020999659779596613
2016-08-02,-0.003718027581570804
2016-08-03,0.014209931891469685
2016-08-04,0.006934750367043163
2016-08-05,0.0189739680682679
2016-08-08,0.017103426890242135
2016-08-09,-0.0020341295238219814
2016-08-10,-0.0028536606272179244
2016-08-11,0.015671551018820562
2016-08-12,-0.01153875214981448
2016-08-15,0.01045203570779396
2016-08-16,-0.002821149869569717
2016-08-17,-0.00471507061567078
2016-08-18,0.004060550210136293
2016-08-19,0.0026963330019444953
2016-08-22,-0.000941215787582439
2016-08-23,-0.002018526782575636
2016-08-24,-0.007416358331501005
2016-08-25,0.0010868099434855338
2016-08-26,-0.002307159800089442
2016-08-29,0.008347198455015414
2016-08-30,-0.0037996277225349484
2016-08-31,-0.012395889865015053
2016-09-01,0.0005514008847296026
2016-09-02,0.002894822988816159
2016-09-06,-0.007697446182122314
2016-09-07,-0.006510589609014739
2016-09-08,0.011433325823108964
2016-09-09,-0.04811137932053122
2016-09-12,0.013468669464495209
2016-09-13,-0.02286371882497118
2016-09-14,-0.011553294054633123
2016-09-15,0.014943166180336975
2016-09-16,-0.009620974944585914
2016-09-19,0.010891659584102875
2016-09-20,0.004368591446440195
2016-09-21,0.022614919285017576
2016-09-22,0.014318471491582718
2016-09-23,-0.027533317233050525
2016-09-26,-0.010060401060021706
2016-09-27,0.008275553265675084
2016-09-28,0.029085276789796666
2016-09-29,0.005596841831279509
2016-09-30,0.024627808544896546
2016-10-03,-0.0016296339956215489
2016-10-04,-0.012377566794084638
2016-10-05,0.014736233636800655
2016-10-06,0.00013569820659498077
2016-10-07,-0.019677279413139237
2016-10-10,-0.07682701485045829
2016-10-11,0.003298839983760349
2016-10-12,0.005679090535056108
2016-10-13,-0.009659693732482988
2016-10-14,0.017107123738187013
2016-10-17,-0.0023604862917911973
2016-10-18,-0.0011830356854136692
2016-10-19,0.02783491503765445
2016-10-20,-0.017573860287444565
2016-10-21,0.006451361064292227
2016-10-24,0.004516480322995564
2016-10-25,-0.014213239019215673
2016-10-26,0.008974660878617646
2016-10-27,-0.01589408333802289
2016-10-28,0.004148925890446131
2016-10-31,-0.0129850749880418
2016-11-01,-0.005531397077391698
2016-11-02,-0.0033071058193326897
2016-11-03,0.0009048182188537979
2016-11-04,-0.012507725890710919
2016-11-07,0.018007112551273075
2016-11-08,0.00104921562036564
2016-11-09,0.05196179566716541
2016-11-10,0.019359376583050203
2016-11-11,-0.009356119180422229
2016-11-14,0.0012688401494127532
2016-11-15,0.007461247290219353
2016-11-16,-0.01243691953193049
2016-11-17,-0.0074996437912859815
2016-11-18,0.00028509390641007215
2016-11-21,0.027508629463139922
2016-11-22,-0.006935996890407026
2016-11-23,0.00907933799268168
2016-11-25,0.0005540668026584594
2016-11-28,-0.015451128715162632
2016-11-29,-0.013431443378359331
2016-11-30,0.04055614246436079
2016-12-01,0.04021504253125596
2016-12-02,-0.015093489978412422
2016-12-05,0.0033607300439946197
2016-12-06,0.0010716509524677509
2016-12-07,0.02649893065968678
2016-12-08,-0.005736699490848762
2016-12-09,0.007343199311705018
2016-12-12,-0.0009113148168684582
2016-12-13,0.004951286019770462
2016-12-14,-0.019317878194859417
2016-12-15,0.005155823632014833
2016-12-16,-0.005918386029067357
2016-12-19,0.0011905230882833795
2016-12-20,0.0043610897281753935
2016-12-21,-0.0014472414230177755
2016-12-22,-0.0038213034643310717
2016-12-23,0.0
2016-12-27,0.009523821844061642
2016-12-28,-0.013233819016166604
2016-12-29,-0.0015933198451251185
2016-12-30,-0.0034580033067630467
2017-01-03,0.019885351781618432
2017-01-04,0.004710672281621475
2017-01-05,-0.0032559761832262613
2017-01-06,0.015549278511915121
2017-01-09,-0.01286659548657243
2017-01-10,0.003910127891981308
2017-01-11,0.02778517892879262
2017-01-12,-0.009979822367096158
2017-01-13,0.01633269542371729
2017-01-17,-0.018455663256111143
2017-01-18,0.0028141193973880707
2017-01-19,-0.0019134121738614285
2017-01-20,0.009840156049367499
2017-01-23,-0.006960134567047915
2017-01-24,0.025997394790592043
2017-01-25,0.011799646526190921
2017-01-26,-0.013871881786328588
2017-01-27,-0.006722178562928116
2017-01-30,-0.017044711700316073
2017-01-31,-0.008670309002807741
2017-02-01,0.006045038313194917
2017-02-02,-0.005369258327042492
2017-02-03,0.013367493316183587
2017-02-06,-0.010527609208706767
2017-02-07,-0.00461472917526673
2017-02-08,0.0014164883753002844
2017-02-09,0.014017261828859429
2017-02-10,0.005453766566966722
2017-02-13,0.0040362022568054545
2017-02-14,0.0018842254867417196
2017-02-15,0.005015742066782458
2017-02-16,-0.0021208924274982444
2017-02-17,-0.000500253999144884
2017-02-21,0.011758794407019879
2017-02-22,0.0004945530975166701
2017-02-23,-0.007785327439856604
2017-02-24,0.0026298626202481135
2017-02-27,0.00262296458373501
2017-02-28,-0.0021176947977638028
2017-03-01,0.021473308713090278
2017-03-02,-0.01588894637370808
2017-03-03,-0.0016143937594759183
2017-03-06,0.0006220798208733669
2017-03-07,-0.013053136386160902
2017-03-08,-0.026955616926464532
2017-03-09,-0.011780025242711378
2017-03-10,0.006156713565522942
2017-03-13,0.010675714215165
2017-03-14,-0.007342381136304588
2017-03-15,0.02945753045509436
2017-03-16,0.00012594214807570836
2017-03-17,0.0045375008010859474
2017-03-20,0.0015054423044407184
2017-03-21,-0.01916799073491826
2017-03-22,-0.004087481476302557
2017-03-23,0.0026934818238835145
2017-03-24,-0.000511662702657234
2017-03-27,-0.002943480214835481
2017-03-28,0.01822631642425554
2017-03-29,0.007941302921585347
2017-03-30,0.001375665101335466
2017-03-31,0.0034970971684316066
2017-04-03,0.012570114641377028
2017-04-04,-0.0017209901288633978
2017-04-05,-0.012681625723490852
2017-04-06,0.005986052489613147
2017-04-07,-0.0066942035056620774
2017-04-10,0.008486388587423122
2017-04-11,0.003712477537976211
2017-04-12,-0.02194552002453176
2017-04-13,-0.010210441223909794
2017-04-17,0.017065616548283202
2017-04-18,0.0030052581869028927
2017-04-19,-0.01048688784859797
2017-04-20,0.005677446923448848
2017-04-21,-0.004892802630861781
2017-04-24,0.01689397813589033
2017-04-25,0.007562224476378665
2017-04-26,-0.003199189700839211
2017-04-27,-0.01691133301236758
2017-04-28,-0.00954303004027146
2017-05-01,-0.004056771093534861
2017-05-02,-0.009292349418199897
2017-05-03,-0.005139358924923787
2017-05-04,-0.004778391979296748
2017-05-05,0.02206069975807856
2017-05-08,0.0008887299654991576
2017-05-09,0.007611244508633597
2017-05-10,0.007805658411865313
2017-05-11,-0.0019987726964585395
2017-05-12,-0.003629900074264558
2017-05-15,0.021608055005555515
2017-05-16,-0.0015988436125360383
2017-05-17,-0.010838660642711218
2017-05-18,0.006474930409720692
2017-05-19,0.028578690352653924
2017-05-22,0.0001199107006488731
2017-05-23,0.0042094332088122854
2017-05-24,-0.0031136852991874298
2017-05-25,-0.011412951222512513
2017-05-26,0.007941158065469134
2017-05-30,0.01078789447035966
2017-05-31,-0.01007304163642031
2017-06-01,0.012114160069341295
2017-06-02,-0.0047877684057588965
2017-06-05,0.0033673282929844728
2017-06-06,0.0033564139671709015
2017-06-07,-0.02496729259053021
2017-06-08,0.009311324791361875
2017-06-09,0.007768850107233716
2017-06-12,-0.002047863542228412
2017-06-13,0.007483848568396567
2017-06-14,-0.020007324912002522
2017-06-15,0.007090351887474311
2017-06-16,0.00679786617097311
2017-06-19,0.0013261450418406984
2017-06-20,-0.02528576121320092
2017-06-21,-0.040765954090398626
2017-06-22,0.0011588018064074834
2017-06-23,0.009904991723140855
2017-06-26,0.0024199575922112526
2017-06-27,-0.007115460419295339
2017-06-28,0.014845119821014663
2017-06-29,-0.0065575112660841706
2017-06-30,0.01827870772194351
2017-07-03,0.0221890776522915
2017-07-05,-0.00463405502820724
2017-07-06,0.007228598637223138
2017-07-07,0.011677534998740136
2017-07-10,0.0019237799296569769
2017-07-11,-0.001439903336531767
2017-07-12,0.0143006272756796
2017-07-13,-0.007938183318938585
2017-07-14,0.00704675897293372
2017-07-17,0.0017786031693096671
2017-07-18,-0.00011847331041914266
2017-07-19,0.008761763941894651
2017-07-20,-0.023826226954109964
2017-07-21,-0.0036072327663212445
2017-07-24,0.013032558307253916
2017-07-25,0.003930954611017778
2017-07-26,-0.01091595190211303
2017-07-27,0.005997835603199109
2017-07-28,0.0011925818435567503
2017-07-31,0.00047632368502070754
2017-08-01,-0.004523784402896358
2017-08-02,0.008132163140998294
2017-08-03,0.025622709912762387
2017-08-04,0.0009248528179850446
2017-08-07,0.00820475423745548
2017-08-08,-0.004355337755814648
2017-08-09,-0.0004605532491802622
2017-08-10,-0.015202041381615516
2017-08-11,-0.005379467477471089
2017-08-14,0.006231651516881653
2017-08-15,-0.005258632871008584
2017-08-16,0.002702119825629845
2017-08-17,-0.01546402592686058
2017-08-18,-0.002141832121828391
2017-08-21,-0.001907887408686526
2017-08-22,0.01302288595140677
2017-08-23,-0.003538502993408521
2017-08-24,-0.003432305117593182
2017-08-25,0.012707784094630137
2017-08-28,-0.009264334923138384
2017-08-29,-0.0019045729855372562
2017-08-30,0.01061436728334364
2017-08-31,0.001651837446833282
2017-09-01,0.006008087141191165
2017-09-05,-0.004567094897142909
2017-09-06,0.011294345784725657
2017-09-07,0.0039554614678103395
2017-09-08,0.011587328355344484
2017-09-11,0.0073308216474679
2017-09-12,0.0011373062900823516
2017-09-13,0.0061336151443642795
2017-09-14,0.016482296479810588
2017-09-15,-0.0025544453486764374
2017-09-18,0.0026721534026246108
2017-09-19,0.010105541251018257
2017-09-20,0.014512033192387586
2017-09-21,-0.002600861123306042
2017-09-22,0.004237521887630269
2017-09-25,-0.002055870837141982
2017-09-26,-0.004011047648052268
2017-09-27,-0.004680637915517427
2017-09-28,0.0007656943673066685
2017-09-29,-0.001311431060158852
2017-10-02,0.012036048259285392
2017-10-03,0.005946799060716712
2017-10-04,0.006985746453157304
2017-10-05,0.000747648580751159
2017-10-06,0.0033060985027872913
2017-10-09,-0.0025513714487979122
2017-10-10,-0.0023445211116265297
2017-10-11,0.0022434915108848763
2017-10-12,0.002664470314899914
2017-10-13,0.00435845558678527
2017-10-16,0.0030695617612548354
2017-10-17,-0.007597239385453314
2017-10-18,-0.005103826835859193
2017-10-19,-0.04349678246296662
2017-10-20,0.06089405538409509
2017-10-23,0.006213768729820934
2017-10-24,0.0036635052934206325
2017-10-25,-0.009281843241368049
2017-10-26,0.01547398509885034
2017-10-27,-0.004871970198864428
2017-10-30,-0.0015627571423068032
2017-10-31,-0.0037557069694309497
2017-11-01,-0.009948719441275844
2017-11-02,0.00528835629944413
2017-11-03,0.009259813287612717
2017-11-06,0.0020849311044439656
2017-11-07,0.0004163633001106337
2017-11-08,-0.001144189052535216
2017-11-09,-0.021238764520736364
2017-11-10,-0.002340372187741413
2017-11-13,0.0
2017-11-14,-0.0019192694193822524
2017-11-15,-0.009721111406990168
2017-11-16,0.014131821898500707
2017-11-17,0.0022336040060240148
2017-11-20,0.004457706078429213
2017-11-21,0.0015848757314886885
2017-11-22,-0.0008439596049628628
2017-11-24,-0.0016895706763666585
2017-11-27,-0.0015861586572437636
2017-11-28,0.022457437738917507
2017-11-29,-0.001978057417156065
2017-11-30,0.019298789740676225
2017-12-01,-0.008494255150986008
2017-12-04,0.00681244609581344
2017-12-05,-0.016301185215559122
2017-12-06,0.003439627040040527
2017-12-07,0.004466153069375478
2017-12-08,0.019542844647826074
2017-12-11,-0.01845847955992319
2017-12-12,0.004236225808795124
2017-12-13,-0.010391677114417797
2017-12-14,-0.004470686055602524
2017-12-15,0.018067813263009214
2017-12-18,0.018362612575009596
2017-12-19,0.0027200224253975946
2017-12-20,-0.0003017848479214269
2017-12-21,0.013566565998591518
2017-12-22,-0.00396593497676434
2017-12-26,0.006569996542831635
2017-12-27,0.00019808139809485148
2017-12-28,0.0029658997256647446
2017-12-29,-0.004436008353785104
2018-01-02,0.006931450089440849
2018-01-03,0.008063679289690873
2018-01-04,0.005755397475133872
2018-01-05,-0.006983356222563963
2018-01-08,0.0005858916785095314
2018-01-09,0.01571646114315417
2018-01-10,-0.012974410525679825
2018-01-11,0.007886913023339437
2018-01-12,0.006086298106418697
2018-01-16,-0.007489914044791601
2018-01-17,0.009481338041069653
2018-01-18,-0.0033540967896502627
2018-01-19,0.004038768412438554
2018-01-22,0.0041182894412836735
2018-01-23,0.006867658843337177
2018-01-24,-0.007388856032285895
2018-01-25,-0.0033408224689092103
2018-01-26,0.0058416920799795324
2018-01-29,-0.012947720697851328
2018-01-30,0.03250391716056944
2018-01-31,-0.007847139616205534
2018-02-01,-0.008191035560822235
2018-02-02,-0.02012539545190295
2018-02-05,-0.045049621218327895
2018-02-06,0.012783081189411183
2018-02-07,0.0009012329459139323
2018-02-08,-0.03722941446310213
2018-02-09,0.011953997874093014
2018-02-12,0.00945040509619055
2018-02-13,-0.001526044121921144
2018-02-14,0.016000686024006283
2018-02-15,0.01905885340640401
2018-02-16,-0.00374037668677929
2018-02-20,-0.00988033930401877
2018-02-21,-0.002295278083400909
2018-02-22,0.02080429219125146
2018-02-23,0.006564760329861752
2018-02-26,0.016158759966815595
2018-02-27,-0.01905324874597525
2018-02-28,-0.01804973936337584
2018-03-01,-0.02197810335344963
2018-03-02,0.0007151891265293475
2018-03-05,0.006124159196793544
2018-03-06,0.014609204740073878
2018-03-07,-0.004999594467219981
2018-03-08,0.0068334562784369
2018-03-09,0.024952535908409734
2018-03-12,-0.011588306531780335
2018-03-13,-0.00866983666578991
2018-03-14,-0.016100240265965904
2018-03-15,0.00121189613504602
2018-03-16,0.009685570444416536
2018-03-19,-0.0017984385951249626
2018-03-20,0.040139796792000526
2018-03-21,-0.008083947089967625
2018-03-22,-0.0396816835180388
2018-03-23,-0.00636464990146135
2018-03-26,0.014844621961784377
2018-03-27,-0.01703245363603345
2018-03-28,-0.01936591480698524
2018-03-29,0.020891938529839837
2018-04-02,-0.023925838525602594
2018-04-03,0.006466956973550708
2018-04-04,0.006632823951300937
2018-04-05,0.005765670336446593
2018-04-06,-0.046064406290584836
2018-04-09,-0.0020389026674251243
2018-04-10,0.016559294469072672
2018-04-11,-0.010471438177048764
2018-04-12,0.00149598350614788
2018-04-13,0.0018149681866299616
2018-04-16,0.0046876008337926045
2018-04-17,-0.0031814192806518538
2018-04-18,0.021170095486961804
2018-04-19,0.00010447076401653987
2018-04-20,0.00020836817166802746
2018-04-23,-0.009373180673593717
2018-04-24,-0.027649291445298374
2018-04-25,0.026489489214776896
2018-04-26,-0.008531513396115686
2018-04-27,0.012854065892429434
2018-04-30,-0.027690344321644522
2018-05-01,-0.009169356945568863
2018-05-02,-0.02264560549149275
2018-05-03,-0.0027845943022100084
