Date,APA
2015-07-23,0.0006337105679221633
2015-07-24,-0.04794082135209621
2015-07-27,-0.012644179095274821
2015-07-28,0.04403513334289699
2015-07-29,0.006886045674337593
2015-07-30,-0.006625426558244829
2015-07-31,-0.013338813022744644
2015-08-03,-0.012865150936700709
2015-08-04,0.0017669564649878122
2015-08-05,-0.020066156048552997
2015-08-06,0.04860488213888514
2015-08-07,-0.010515015305460063
2015-08-10,0.05074793344925155
2015-08-11,-0.015686099482268512
2015-08-12,0.03187255623916929
2015-08-13,-0.02662049620507756
2015-08-14,-0.01878943801713262
2015-08-17,0.018085555583585933
2015-08-18,0.00459766636417025
2015-08-19,-0.0470150042078501
2015-08-20,-0.027286530742827497
2015-08-21,-0.0298476276970282
2015-08-24,-0.06338166778474608
2015-08-25,-0.03926898667200973
2015-08-26,0.016195264834874656
2015-08-27,0.08246932866400791
2015-08-28,0.048375676340174145
2015-08-31,0.008470429701315396
2015-09-01,-0.04663989427961235
2015-09-02,0.002087175548420195
2015-09-03,0.0
2015-09-04,-0.016659478426058638
2015-09-08,0.01741187726846971
2015-09-09,-0.04509686604179597
2015-09-10,-0.01089892601892628
2015-09-11,-0.015670526877902602
2015-09-14,0.0009946601310941716
2015-09-15,0.004721586237540487
2015-09-16,0.06455629069822999
2015-09-17,-0.024396103876309083
2015-09-18,-0.055727545043230964
2015-09-21,-0.007817953294498747
2015-09-22,-0.018047918783531736
2015-09-23,-0.03520597766865263
2015-09-24,0.016366906486545263
2015-09-25,0.00844816403437787
2015-09-28,-0.05235654376337562
2015-09-29,0.025414726412891442
2015-09-30,0.05495665772596303
2015-10-01,0.01430034363685495
2015-10-02,0.07275932376906291
2015-10-05,0.03215191989709676
2015-10-06,0.048658484695237814
2015-10-07,-0.0041194044633116045
2015-10-08,0.026562029522723574
2015-10-09,-0.014421979907446203
2015-10-12,-0.032709213661079706
2015-10-13,-0.008008937353124246
2015-10-14,0.024669243365523563
2015-10-15,0.023199700418476077
2015-10-16,-0.004919452386617285
2015-10-19,-0.025580641067223242
2015-10-20,0.018633490434818878
2015-10-21,-0.018292634799259355
2015-10-22,0.01974279522724509
2015-10-23,0.011311708458724867
2015-10-26,-0.023876273682617355
2015-10-27,-0.027324802461396125
2015-10-28,0.04327123356840401
2015-10-29,0.011509500808262407
2015-10-30,0.011807536634124816
2015-11-02,0.017186445950805318
2015-11-03,0.04025843883292057
2015-11-04,-0.00962464262014473
2015-11-05,-0.002429788762092433
2015-11-06,-0.03247416456661767
2015-11-09,0.13152952411268504
2015-11-10,-0.01167961176008292
2015-11-11,-0.07334468094827185
2015-11-12,-0.010121500065689681
2015-11-13,0.0014312913918737014
2015-11-16,0.03103949082023183
2015-11-17,-0.015448345831917565
2015-11-18,0.00784537091909665
2015-11-19,-0.011177807900706327
2015-11-20,-0.008881731399640658
2015-11-23,-0.005091524610987719
2015-11-24,0.04216991128345904
2015-11-25,-0.011000059707097276
2015-11-27,-0.018470606911799914
2015-11-30,-0.0048561399940448835
2015-12-01,-0.0006100164944214947
2015-12-02,-0.03723263779026653
2015-12-03,-0.03296738760008411
2015-12-04,0.0006556077910875313
2015-12-07,-0.03428667678984609
2015-12-08,0.01469868884534975
2015-12-09,0.0017832165685665036
2015-12-10,0.027586087523426395
2015-12-11,-0.0707947380507854
2015-12-14,0.013280796541534245
2015-12-15,0.04092874738578245
2015-12-16,-0.010382080769420043
2015-12-17,-0.04129423220493822
2015-12-18,-0.006054047388228678
2015-12-21,-0.003747537017469993
2015-12-22,0.005877716276335931
2015-12-23,0.06849049836626686
2015-12-24,0.0019686571096422245
2015-12-28,-0.019213909200174406
2015-12-29,0.011798706781179558
2015-12-30,-0.01408123485900159
2015-12-31,-0.007587601826692825
2016-01-04,-0.00089935611709413
2016-01-05,-0.020256882226763695
2016-01-06,-0.11486319810862444
2016-01-07,-0.05138900708323657
2016-01-08,0.0027364537178167225
2016-01-11,-0.043383512752749986
2016-01-12,0.010268322220436499
2016-01-13,0.005081636634772346
2016-01-14,0.04016845862153162
2016-01-15,-0.04590866774893876
2016-01-19,-0.02405863814303888
2016-01-20,0.011101181071985877
2016-01-21,0.07598969937092148
2016-01-22,0.05746521836283125
2016-01-25,-0.04951753603175291
2016-01-26,0.016029952091316968
2016-01-27,0.015776479106414998
2016-01-28,0.05099676163233213
2016-01-29,0.04778297747084581
2016-02-01,-0.04043181887642233
2016-02-02,-0.055610421999544024
2016-02-03,0.06977961766943963
2016-02-04,-0.012123779182190209
2016-02-05,-0.04148299578478931
2016-02-08,-0.037643878437716216
2016-02-09,-0.05321962658640644
2016-02-10,-0.007026673569469177
2016-02-11,-0.0268894127596625
2016-02-12,0.06253673068938181
2016-02-16,0.02573233626596161
2016-02-17,0.0691219228234845
2016-02-18,-0.031452942321222754
2016-02-19,-0.03788672850126906
2016-02-22,0.06107699309883752
2016-02-23,-0.04367590643077235
2016-02-24,0.019007569034526606
2016-02-25,-0.02098417416835352
2016-02-26,0.04445588003605949
2016-02-29,-0.030149950569119066
2016-03-01,0.00888258463849878
2016-03-02,0.0867424810137527
2016-03-03,0.07433867314659426
2016-03-04,0.06542478389552286
2016-03-07,0.06203158762304284
2016-03-08,-0.09506075010971227
2016-03-09,0.0012996047775828412
2016-03-10,0.0004325355570586886
2016-03-11,0.058810917008372154
2016-03-14,-0.015928260958376073
2016-03-15,-0.005395259451111967
2016-03-16,0.027540525796878157
2016-03-17,0.024771143113057725
2016-03-18,-0.016643460049574177
2016-03-21,0.00503716856007963
2016-03-22,0.007818980229696848
2016-03-23,-0.04794125994841536
2016-03-24,0.020685229359904245
2016-03-28,-0.009007088172688471
2016-03-29,0.0030988243415828176
2016-03-30,0.001647324061660571
2016-03-31,0.003494880527223687
2016-04-01,-0.02683896376018935
2016-04-04,-0.01431554124577139
2016-04-05,0.010892922264685856
2016-04-06,0.051341712781132864
2016-04-07,-0.011454977141337697
2016-04-08,0.02988407409325511
2016-04-11,-0.014015311573532085
2016-04-12,0.06686706497888228
2016-04-13,-0.015575103996825268
2016-04-14,0.009721452253386609
2016-04-15,-0.017368125315186278
2016-04-18,0.026705163685298405
2016-04-19,0.02956587531907995
2016-04-20,-0.0016436477505045177
2016-04-21,0.001829068476438822
2016-04-22,0.025922005397155834
2016-04-25,-0.03185057832272131
2016-04-26,0.027017262862533586
2016-04-27,0.0297065504810774
2016-04-28,-0.03667064478461102
2016-04-29,-0.01858168826187334
2016-05-02,-0.002941202807359322
2016-05-03,-0.03890128167369067
2016-05-04,-0.02685597498698422
2016-05-05,0.08062312943306482
2016-05-06,-0.017877119014313547
2016-05-09,-0.03194607533635496
2016-05-10,0.018610886236823054
2016-05-11,0.017328836161007555
2016-05-12,0.0053694085719011575
2016-05-13,-0.023572695001933597
2016-05-16,0.03357237229187371
2016-05-17,0.005839381071795158
2016-05-18,0.027031593320903102
2016-05-19,0.006536372279639879
2016-05-20,0.0022815068120005666
2016-05-23,0.008579763916005012
2016-05-24,0.011284746476879937
2016-05-25,-0.0058369727301854635
2016-05-26,0.0020721791618951713
2016-05-27,0.0044806978580955725
2016-05-31,-0.019729048997276122
2016-06-01,-0.0169760892335189
2016-06-02,-0.005874911438035424
2016-06-03,-0.022564492735092645
2016-06-06,0.01905429069352027
2016-06-07,0.04656652273914341
2016-06-08,-0.020787119087824157
2016-06-09,-0.020526111795447055
2016-06-10,-0.04137567162243583
2016-06-13,0.005978770465969729
2016-06-14,0.017087716192105917
2016-06-15,-0.0041999617138752665
2016-06-16,-0.028057904717731064
2016-06-17,0.016415192676581425
2016-06-20,0.02691636657641805
2016-06-21,0.02368081301465752
2016-06-22,-0.003531665022609931
2016-06-23,0.030657114070473224
2016-06-24,-0.056739777187635454
2016-06-27,-0.05213254464366934
2016-06-28,0.041922765370055126
2016-06-29,0.03008519018892364
2016-06-30,-0.0025087789721912612
2016-07-01,0.017963008000878355
2016-07-05,-0.035292148639876286
2016-07-06,0.011523787127476037
2016-07-07,-0.007233208715154649
2016-07-08,0.004917875635003011
2016-07-11,-0.001087676508299551
2016-07-12,0.044094141010121435
2016-07-13,-0.01737947020565611
2016-07-14,0.006013422061428075
2016-07-15,0.004219573308914981
2016-07-18,-0.013830733169655218
2016-07-19,-0.021658250843171967
2016-07-20,-0.004739166051320964
2016-07-21,-0.02197791098656099
2016-07-22,0.004681512481525596
2016-07-25,-0.03131386205450637
2016-07-26,0.015008388000864015
2016-07-27,-0.01876789986511962
2016-07-28,0.0015457161462997249
2016-07-29,0.012731537418269934
2016-08-01,-0.050095135743656205
2016-08-02,0.0014033419959029736
2016-08-03,0.035843167045545465
2016-08-04,-0.029963236594931053
2016-08-05,-0.010761366591616528
2016-08-08,0.020749547697632265
2016-08-09,-0.008683707949768471
2016-08-10,-0.0288669486740184
2016-08-11,0.016605034966970633
2016-08-12,-0.011695645179752523
2016-08-15,0.01775107808041554
2016-08-16,0.021852617898428184
2016-08-17,0.01294884781193395
2016-08-18,0.038156036061685494
2016-08-19,-0.0020523213786802774
2016-08-22,-0.006356269449227292
2016-08-23,0.004515427427129515
2016-08-24,-0.012174481068131682
2016-08-25,-0.004361323034109965
2016-08-26,-0.003046643771192903
2016-08-29,0.009168861469767586
2016-08-30,-0.00757132770763802
2016-08-31,-0.052069444060336756
2016-09-01,0.0018109467965028436
2016-09-02,0.030126518027272065
2016-09-06,0.007408433176677942
2016-09-07,0.06696368190944568
2016-09-08,0.07110478806399723
2016-09-09,0.0059268480249796696
2016-09-12,0.008417748117919954
2016-09-13,-0.039899667683328754
2016-09-14,-0.013215503607339474
2016-09-15,0.03436159226132629
2016-09-16,-0.0023848909661736695
2016-09-19,-0.012124581948759316
2016-09-20,-0.006222778630661674
2016-09-21,0.0591404122635979
2016-09-22,0.0018068437074727495
2016-09-23,-0.0160656379587365
2016-09-26,-0.0013329930553509506
2016-09-27,-0.005839083519277977
2016-09-28,0.06897127238108691
2016-09-29,0.000628104465653978
2016-09-30,0.002039237705036001
2016-10-03,0.001252939939122344
2016-10-04,-0.0025020750265674074
2016-10-05,0.01348183757642163
2016-10-06,-0.008662259390977645
2016-10-07,-0.011858397101715878
2016-10-10,0.013105935674340818
2016-10-11,-0.020105806227313727
2016-10-12,-0.0025450568526091955
2016-10-13,-0.010205596293538455
2016-10-14,-0.004833419141981987
2016-10-17,0.0012953052841375712
2016-10-18,0.015844695572742706
2016-10-19,0.027804538181017024
2016-10-20,-0.013059805602528396
2016-10-21,-0.020321626434271156
2016-10-24,-0.00980821975382673
2016-10-25,-0.016401714435987813
2016-10-26,0.01832583646182906
2016-10-27,0.0003245822538875398
2016-10-28,-0.015883483617521788
2016-10-31,-0.020421598696179433
2016-11-01,0.0008405932921626835
2016-11-02,-0.0011759535631973295
2016-11-03,-0.06626309284892162
2016-11-04,0.011167101319514927
2016-11-07,0.023334933929239687
2016-11-08,-0.009051518793075863
2016-11-09,0.019146223425894116
2016-11-10,0.005170882996887283
2016-11-11,-0.010288159064765101
2016-11-14,0.02096322634911063
2016-11-15,0.07568274840432632
2016-11-16,-0.014828452042869311
2016-11-17,-0.0168136219544891
2016-11-18,0.011075015632177054
2016-11-21,0.019168828046508324
2016-11-22,-0.012644363423871319
2016-11-23,0.018889072406316876
2016-11-25,-0.01272577254612084
2016-11-28,-0.023711258716687444
2016-11-29,-0.009942975924729036
2016-11-30,0.08577552933714538
2016-12-01,-0.012281963907999405
2016-12-02,-0.0004604308597714324
2016-12-05,0.019966043036298897
2016-12-06,-0.0009032515487112924
2016-12-07,0.000602688311015509
2016-12-08,0.0016568403362950956
2016-12-09,0.0009023139096830946
2016-12-12,0.0034556095319162594
2016-12-13,0.00838467455017633
2016-12-14,-0.023905455556847643
2016-12-15,0.015211631684453941
2016-12-16,-0.005244215186861245
2016-12-19,0.004669536668843621
2016-12-20,0.0007494604800337701
2016-12-21,-0.001648046456295793
2016-12-22,0.0015006972699957988
2016-12-23,-0.0050942993823582805
2016-12-27,-0.0009038866484069041
2016-12-28,-0.0263791103290405
2016-12-29,-0.011147076648871379
2016-12-30,-0.0062628280810098635
2017-01-03,0.004883990218143008
2017-01-04,-0.002978663441989937
2017-01-05,-0.0053467247057432665
2017-01-06,-0.0020556180254747147
2017-01-09,-0.012040436060333337
2017-01-10,0.008178315758237353
2017-01-11,0.014315198579348376
2017-01-12,-0.011760884877608513
2017-01-13,-0.003808410059804812
2017-01-17,0.005097041245168965
2017-01-18,0.0009546852442821052
2017-01-19,-0.010967884137591866
2017-01-20,-0.006589685303924675
2017-01-23,-0.0168257225617231
2017-01-24,0.003126619150375376
2017-01-25,0.0077101739015390525
2017-01-26,0.018231778873893045
2017-01-27,-0.0075135817828799745
2017-01-30,-0.03431069067417747
2017-01-31,-0.002168675362294925
2017-02-01,-0.03410208241169044
2017-02-02,0.02267198916519364
2017-02-03,0.009308033433796492
2017-02-06,-0.029678242205753547
2017-02-07,-0.01451535977925944
2017-02-08,-0.0017532448468453588
2017-02-09,-0.00017588094773568486
2017-02-10,0.008081920749001936
2017-02-13,-0.00348575740795376
2017-02-14,-0.029381117319993266
2017-02-15,0.0016220147348655622
2017-02-16,-0.006116377895450498
2017-02-17,0.003438741521162747
2017-02-21,0.00811706389497413
2017-02-22,-0.017534535618388802
2017-02-23,-0.03514868536217286
2017-02-24,0.008116418929818181
2017-02-27,-0.008986934236898225
2017-02-28,-0.006423669184868586
2017-03-01,0.006845542267822191
2017-03-02,-0.019452383533365092
2017-03-03,0.0032741328426055816
2017-03-06,0.0019198776145927798
2017-03-07,-0.017436378387981954
2017-03-08,-0.03646642746847084
2017-03-09,0.024691625532252903
2017-03-10,-0.007900586675291477
2017-03-13,-0.0013934158472133085
2017-03-14,0.003389013908186689
2017-03-15,0.014702908458115171
2017-03-16,0.0001957852785909875
2017-03-17,0.0027408266929411784
2017-03-20,-0.005661697940321009
2017-03-21,-0.012370135982687214
2017-03-22,0.004771340228457266
2017-03-23,-0.008903756634820237
2017-03-24,0.002994707451308587
2017-03-27,-0.010350436266359009
2017-03-28,0.030168982919958065
2017-03-29,0.03826623092666814
2017-03-30,-0.020496535694356388
2017-03-31,-0.013438237870337488
2017-04-03,-0.006810550185406883
2017-04-04,0.016653655925782607
2017-04-05,-0.0036616808993159555
2017-04-06,0.024371531409403513
2017-04-07,-0.006042522344090084
2017-04-10,0.025645930510778125
2017-04-11,-0.0022226192103731446
2017-04-12,-0.0011137413497028792
2017-04-13,-0.02676091039632167
2017-04-17,0.0024825686146625614
2017-04-18,-0.039047960595749553
2017-04-19,-0.02011951315962912
2017-04-20,-0.0034557974766439292
2017-04-21,0.0
2017-04-24,-0.005711853997421801
2017-04-25,0.030980586354245387
2017-04-26,-0.0047764225554211
2017-04-27,-0.03379277293132299
2017-04-28,0.006622385342699877
2017-05-01,0.0030839445003842947
2017-05-02,-0.006558591543307735
2017-05-03,0.00680822091028932
2017-05-04,-0.01844251692901744
2017-05-05,0.029018644226383783
2017-05-08,0.019476468623498278
2017-05-09,0.0039800563835095115
2017-05-10,0.015064834406542493
2017-05-11,-0.00273425031586938
2017-05-12,0.007441018118448106
2017-05-15,-0.009329397823806374
2017-05-16,0.0
2017-05-17,-0.015303281302827543
2017-05-18,-0.0053795363305712
2017-05-19,0.024839735002214036
2017-05-22,-0.02228323028132817
2017-05-23,-0.0003998733015235789
2017-05-24,-0.0025998407751222086
2017-05-25,-0.04331272588168256
2017-05-26,0.010060833219557086
2017-05-30,-0.013073169078523739
2017-05-31,-0.016820970979934735
2017-06-01,0.011548589042173818
2017-06-02,-0.006553858869041362
2017-06-05,-0.0055331507659242
2017-06-06,0.028033295645884415
2017-06-07,-0.026228071675063913
2017-06-08,0.004702852891535159
2017-06-09,0.028510604730765277
2017-06-12,0.0016545959380218633
2017-06-13,0.01652260157870522
2017-06-14,-0.030475745701194712
2017-06-15,0.0016767819397702777
2017-06-16,0.036401839232221844
2017-06-19,0.005651707420030627
2017-06-20,-0.04215194349684925
2017-06-21,-0.043168333073210885
2017-06-22,-0.0006568791569498966
2017-06-23,0.009861823800765057
2017-06-26,0.0028213125916987103
2017-06-27,0.0
2017-06-28,0.02012535169728724
2017-06-29,0.00657620371178802
2017-06-30,0.010115958676486736
2017-07-03,0.029209333129802673
2017-07-05,-0.03405651013718214
2017-07-06,-0.03945457337182434
2017-07-07,-0.014419996932155565
2017-07-10,0.044336428273368034
2017-07-11,0.001910281901065236
2017-07-12,0.008051018718894465
2017-07-13,0.013871241563559344
2017-07-14,0.006633757790450501
2017-07-17,0.0024710841883084367
2017-07-18,-0.019515564142503217
2017-07-19,0.050126754881338664
2017-07-20,-0.0102288088071536
2017-07-21,-0.01904752264714127
2017-07-24,-0.009295606497049524
2017-07-25,0.01876574844270129
2017-07-26,0.0
2017-07-27,0.02783454613084646
2017-07-28,-0.004181702911686291
2017-07-31,-0.010597948761224885
2017-08-01,-0.016572399945767535
2017-08-02,-0.015412956066474526
2017-08-03,-0.08035905776423291
2017-08-04,0.02632784620209705
2017-08-07,-0.018354755646056597
2017-08-08,-0.0060825398000615705
2017-08-09,-0.012239209573224885
2017-08-10,-0.02225779197330313
2017-08-11,-0.005163222290710645
2017-08-14,-0.0193441276106483
2017-08-15,-0.0007216597770580702
2017-08-16,-0.021906829667229233
2017-08-17,-0.018213010760854798
2017-08-18,0.010528977978980558
2017-08-21,-0.019597953576174887
2017-08-22,0.009362159058893482
2017-08-23,0.00877407029391275
2017-08-24,-0.00521881576596539
2017-08-25,0.0007497729339085435
2017-08-28,-0.017723640241113392
2017-08-29,-0.012198215243723443
2017-08-30,-0.012863194381056209
2017-08-31,0.01224914967046864
2017-09-01,0.016477946819087208
2017-09-05,-0.0015196078605267394
2017-09-06,0.01801067653757671
2017-09-07,0.014951459495717634
2017-09-08,-0.03510912896267315
2017-09-11,0.011704480835577069
2017-09-12,0.01911513298484402
2017-09-13,0.044915876486351536
2017-09-14,-0.0028339222544710996
2017-09-15,0.007105603929892901
2017-09-18,-0.005174041015515218
2017-09-19,-0.013002653285130283
2017-09-20,0.031137663887443878
2017-09-21,0.007201003134741812
2017-09-22,0.004843076963493509
2017-09-25,0.03419802185370657
2017-09-26,0.01997328027376577
2017-09-27,0.006527488342102039
2017-09-28,-0.009944000912293638
2017-09-29,0.0
2017-10-02,-0.001746180694790489
2017-10-03,-0.006124518465096429
2017-10-04,-0.006602083147761784
2017-10-05,0.01506414917001253
2017-10-06,-0.014185865485326299
2017-10-09,0.015054351106411179
2017-10-10,-0.07393699062076298
2017-10-11,-0.011775444681116132
2017-10-12,-0.013108123774618119
2017-10-13,0.004588398139477867
2017-10-16,0.027163704488593732
2017-10-17,0.0007017408920904078
2017-10-18,-0.002572337367160671
2017-10-19,-0.011723094594865313
2017-10-20,-0.00883093747691388
2017-10-23,-0.029617003321383728
2017-10-24,-0.003970202922890187
2017-10-25,-0.01569519583992618
2017-10-26,0.0020250873092062527
2017-10-27,0.029047768196453605
2017-10-30,0.0017180116583757066
2017-10-31,0.01372199955991893
2017-11-01,0.020788256979861197
2017-11-02,-0.013024102342232835
2017-11-03,0.02567188461720038
2017-11-06,0.06994149179900577
2017-11-07,-0.012024760548298596
2017-11-08,-0.015047375417773012
2017-11-09,0.016400901709174853
2017-11-10,-0.02453576589113604
2017-11-13,-0.014502530539516445
2017-11-14,-0.037020149436648775
2017-11-15,-0.020295862296012768
2017-11-16,-0.01316115844796939
2017-11-17,0.017041261990706547
2017-11-20,-0.002671417857422531
2017-11-21,0.009009295062294864
2017-11-22,0.0024133244176580693
2017-11-24,-0.00962972206560031
2017-11-27,-0.031113225306330206
2017-11-28,0.01028602790481492
2017-11-29,0.011671367534910715
2017-11-30,0.02675493888482805
2017-12-01,0.05713581700953263
2017-12-04,-0.0228404317137334
2017-12-05,-0.024531008568260848
2017-12-06,-0.037485151525727844
2017-12-07,0.0014784741597604345
2017-12-08,0.0017227779271520305
2017-12-11,-0.012530488434092546
2017-12-12,-0.0116942554099283
2017-12-13,0.002013912905306281
2017-12-14,-0.00954723871198393
2017-12-15,0.0012679063816540825
2017-12-18,0.01140117539054275
2017-12-19,0.008266628350245497
2017-12-20,0.025093143610995128
2017-12-21,0.049684938469562345
2017-12-22,-0.009235961649034063
2017-12-26,0.01048695230667862
2017-12-27,-0.010839195904065346
2017-12-28,-0.00046667191081972703
2017-12-29,-0.015161848273049006
2018-01-02,0.0492658280998477
2018-01-03,0.023250790472821192
2018-01-04,0.033311226724330956
2018-01-05,-0.009607363217755793
2018-01-08,-0.010131522623485822
2018-01-09,-0.02983441048211466
2018-01-10,-0.012570132107744603
2018-01-11,0.04569224618026868
2018-01-12,0.025217131632868206
2018-01-16,-0.018871602624917716
2018-01-17,0.005618948382161593
2018-01-18,0.003653656538931127
2018-01-19,-0.008611424773082743
2018-01-22,0.03496201524201692
2018-01-23,0.0023082442080339938
2018-01-24,0.007326507100156698
2018-01-25,-0.013923503132284631
2018-01-26,0.013276983918451002
2018-01-29,-0.02974207749656499
2018-01-30,-0.04458709837395369
2018-01-31,0.006730814341436853
2018-02-01,-0.004011632045817115
2018-02-02,-0.04184383874957964
2018-02-05,-0.04413819049297618
2018-02-06,0.004641958723659245
2018-02-07,-0.03818103586948973
2018-02-08,-0.04601728205500477
2018-02-09,-0.013252227300303954
2018-02-12,0.023636470825773248
2018-02-13,-0.010757999248688477
2018-02-14,0.013262714437677126
2018-02-15,-0.0026180771968152827
2018-02-16,0.0002622950501895982
2018-02-20,0.004986053862244821
2018-02-21,-0.02872094366490585
2018-02-22,-0.06317186981078682
2018-02-23,0.036729047422389804
2018-02-26,-0.004152016252385926
2018-02-27,-0.03279597602627138
2018-02-28,-0.01867784742169043
2018-03-01,0.0035136983616572692
2018-03-02,0.014881486540427202
2018-03-05,0.01236368187361836
2018-03-06,0.004260308626077736
2018-03-07,-0.020079261496624312
2018-03-08,0.009235411883823819
2018-03-09,0.010008346778794808
2018-03-12,0.002548158769711595
2018-03-13,0.00141188632040401
2018-03-14,0.00535815041365173
2018-03-15,-0.00869558124221792
2018-03-16,0.02263727950354033
2018-03-19,-0.015771741704330045
2018-03-20,0.019679178277806297
2018-03-21,0.05045485210577416
2018-03-22,-0.02152194491840287
2018-03-23,-0.007242689211308995
2018-03-26,0.007295528456552125
2018-03-27,0.005364381743396152
2018-03-28,-0.00346845867696588
2018-03-29,0.030254528718858698
2018-04-02,-0.01507289307156856
2018-04-03,0.002638496880090768
2018-04-04,0.005000303981846255
2018-04-05,0.014663450962608238
2018-04-06,-0.010580671582915424
2018-04-09,0.002868989801963151
2018-04-10,0.02158642080426154
2018-04-11,0.009165068294988421
2018-04-12,-0.006558920240986699
2018-04-13,0.031487916123182025
2018-04-16,0.0041853394822706225
2018-04-17,0.013728559346028124
2018-04-18,0.036033775273491164
2018-04-19,-0.018907445544080748
2018-04-20,-0.007898440805019558
2018-04-23,0.0019301384206804606
2018-04-24,-0.021430374705073585
2018-04-25,0.008858285163439339
2018-04-26,-0.0029266484598415854
2018-04-27,-0.017123405294631744
2018-04-30,0.01916369144414931
2018-05-01,-0.012210098402389846
2018-05-02,0.01508052193778986
2018-05-03,-0.061373714680606484
2018-05-04,0.024649294207121697
2018-05-07,-0.0005060195998645156
2018-05-08,0.016468203846277785
