Date,NWSA
2015-04-13,0.009422320732124012
2015-04-14,-0.005600648525210583
2015-04-15,-0.0018773749097377168
2015-04-16,-0.003761880004977791
2015-04-17,-0.01887967671191193
2015-04-20,0.003848609466903241
2015-04-21,-0.008306696185481077
2015-04-22,0.002577358408464514
2015-04-23,0.0
2015-04-24,-0.0019281190861323294
2015-04-27,0.002575629274407687
2015-04-28,0.025690750095471726
2015-04-29,-0.011271300654016048
2015-04-30,-0.000633253187976357
2015-05-01,0.017110179059678376
2015-05-04,0.007476680510023703
2015-05-05,-0.009276443063235496
2015-05-06,-0.06429458262381316
2015-05-07,-0.0013341705562225359
2015-05-08,0.011356142253142965
2015-05-11,0.0376484551995393
2015-05-12,-0.022915338661817497
2015-05-13,-0.005863279821151646
2015-05-14,0.008519061096899927
2015-05-15,0.010396306029747837
2015-05-18,0.008360184699537587
2015-05-19,0.0
2015-05-20,-0.0031887542489171805
2015-05-21,0.0
2015-05-22,-0.005758312754329364
2015-05-26,-0.012869859151319885
2015-05-27,0.006518790671448782
2015-05-28,-0.005828893104716015
2015-05-29,-0.013029440207659948
2015-06-01,0.005280321899898688
2015-06-02,-0.004595835579174867
2015-06-03,0.003957771303370272
2015-06-04,-0.014454809653937528
2015-06-05,0.0
2015-06-08,-0.010666466759852278
2015-06-09,-0.018868132307308993
2015-06-10,0.006181486284676296
2015-06-11,-0.004778302174625826
2015-06-12,-0.011659760964396693
2015-06-15,-0.01457328174100092
2015-06-16,0.0
2015-06-17,0.001408624390862645
2015-06-18,0.022503242996239292
2015-06-19,0.02957389028874058
2015-06-22,0.005344028668441192
2015-06-23,-0.003986770308312404
2015-06-24,-0.010673942044046925
2015-06-25,-0.005394333224376768
2015-06-26,0.03050834424405502
2015-06-29,-0.04934199564985464
2015-06-30,0.009688426855208432
2015-07-01,0.0034270566568128658
2015-07-02,-0.0027322077160935043
2015-07-06,-0.020547883770711484
2015-07-07,0.0034964802094179515
2015-07-08,-0.013240465997913398
2015-07-09,0.0014124506454356034
2015-07-10,0.004936833519270101
2015-07-13,0.012631385318504718
2015-07-14,0.0
2015-07-15,0.0
2015-07-16,0.015938878826645242
2015-07-17,0.010232151520976895
2015-07-20,0.006076699782384676
2015-07-21,-0.021476471360734162
2015-07-22,0.002057569944499349
2015-07-23,0.007529203442277144
2015-07-24,0.009510718122595518
2015-07-27,-0.002018800282467481
2015-07-28,-0.0026970571448150515
2015-07-29,0.002704350933823152
2015-07-30,-0.002022811103173483
2015-07-31,-0.004729654380129622
2015-08-03,-0.012899111754707815
2015-08-04,0.001375611138750843
2015-08-05,0.002747294201388195
2015-08-06,-0.03972595804197665
2015-08-07,0.006419496991188822
2015-08-10,0.017009082913938878
2015-08-11,-0.02717773114684663
2015-08-12,0.011461257852058981
2015-08-13,0.07577910799242993
2015-08-14,-0.000658195246872717
2015-08-17,0.004611256819513354
2015-08-18,-0.007868757384700054
2015-08-19,-0.00660955519605555
2015-08-20,-0.05123070649593009
2015-08-21,-0.024544165153061126
2015-08-24,-0.06254516092363527
2015-08-25,-0.0076687444984047115
2015-08-26,0.0216385746888752
2015-08-27,0.03025706384017557
2015-08-28,0.013215819124998696
2015-08-31,-0.01231879079677467
2015-09-01,-0.041085742013355464
2015-09-02,0.0045905684594045315
2015-09-03,0.014470812495085195
2015-09-04,-0.03753752692363033
2015-09-08,0.041341508136758076
2015-09-09,-0.009737730554351898
2015-09-10,-0.015885341239177952
2015-09-11,0.0030747712118825987
2015-09-14,-0.010810648084067509
2015-09-15,0.010147921671837867
2015-09-16,0.0077280504419354745
2015-09-17,0.013036762698963145
2015-09-18,-0.021952815373653678
2015-09-21,0.0007738930544636258
2015-09-22,-0.010827370409611903
2015-09-23,-0.003127539824575254
2015-09-24,0.006274367102868661
2015-09-25,-0.006235244887468294
2015-09-28,-0.03607836894083838
2015-09-29,-0.0024412154344657377
2015-09-30,0.029363734220638094
2015-10-01,0.008716467131834271
2015-10-02,0.024351793764572083
2015-10-05,0.028374581137684762
2015-10-06,0.006711015408281895
2015-10-07,0.009629810599458333
2015-10-08,0.0308143899295108
2015-10-09,-0.006405701403703223
2015-10-12,-0.0035815036730145744
2015-10-13,0.0
2015-10-14,0.005032158609661552
2015-10-15,0.02217464709616368
2015-10-16,0.020993449284450794
2015-10-19,-0.0006852383004706253
2015-10-20,-0.0006857081739743975
2015-10-21,-0.0226495726180721
2015-10-22,0.03160139143021312
2015-10-23,0.021102602094973166
2015-10-26,-0.019333182308695074
2015-10-27,-0.0013595883357513383
2015-10-28,0.021102602094973166
2015-10-29,0.008000248589227432
2015-10-30,0.018518379089216053
2015-11-02,0.014935143821169117
2015-11-03,-0.01407565573052394
2015-11-04,0.001946883091395346
2015-11-05,-0.005828813402639854
2015-11-06,-0.030619169362737453
2015-11-09,-0.030913927467192237
2015-11-10,0.0013869310460217221
2015-11-11,-0.004155030397409831
2015-11-12,-0.0187759489266347
2015-11-13,-0.023387741413879448
2015-11-16,0.026124611687876387
2015-11-17,0.0
2015-11-18,0.00919387224051671
2015-11-19,-0.005606189883886614
2015-11-20,0.004933090807424989
2015-11-23,0.004207628559817378
2015-11-24,0.00768153910675351
2015-11-25,0.0
2015-11-27,-0.012473802811073131
2015-11-30,0.007017307182134003
2015-12-01,0.019512200233070986
2015-12-02,-0.015037692231629207
2015-12-03,-0.04371946840887486
2015-12-04,0.020319229020740792
2015-12-07,-0.013513511449052218
2015-12-08,-0.02667652420495137
2015-12-09,0.0
2015-12-10,0.018518738027672343
2015-12-11,-0.03127264132639784
2015-12-14,-0.0045046436071335405
2015-12-15,0.01508318115999896
2015-12-16,0.015601665154246547
2015-12-17,-0.02267750759775733
2015-12-18,-0.013472989630522347
2015-12-21,0.013656990116749368
2015-12-22,-0.003742430130184049
2015-12-23,0.029301336706359704
2015-12-24,-0.005839518025556045
2015-12-28,-0.007342213727155378
2015-12-29,0.014792961687956963
2015-12-30,-0.014577319952388201
2015-12-31,-0.011834289914405383
2016-01-04,-0.011227692326985284
2016-01-05,-0.03330775632213956
2016-01-06,-0.004698656960700931
2016-01-07,-0.022816752643742277
2016-01-08,0.01288258816359411
2016-01-11,-0.029411948003607802
2016-01-12,0.018018314382951317
2016-01-13,-0.019308288227293358
2016-01-14,0.04265791581893352
2016-01-15,-0.015735621548770284
2016-01-19,-0.012789648916076035
2016-01-20,-0.01619465729709202
2016-01-21,0.018107294893009218
2016-01-22,0.026677183566201412
2016-01-25,-0.015747760488859508
2016-01-26,0.023999881089604047
2016-01-27,-0.00781265797592301
2016-01-28,0.011023965101079947
2016-01-29,0.010124462197541373
2016-02-01,-0.020817459025447627
2016-02-02,-0.04566910582849204
2016-02-03,0.009900853233383966
2016-02-04,-0.0024510126506086527
2016-02-05,-0.09090888300700117
2016-02-08,-0.048648698856343486
2016-02-09,-0.006628941972857794
2016-02-10,0.010486247192207587
2016-02-11,-0.018867800269993018
2016-02-12,0.0336536977079227
2016-02-16,0.0176743174919316
2016-02-17,0.005484631369629289
2016-02-18,-0.01363634632851718
2016-02-19,0.006451565007846938
2016-02-22,0.016483633746115167
2016-02-23,-0.018919067450016147
2016-02-24,-0.009182528166672865
2016-02-25,0.007414102740584294
2016-02-26,0.004599810281044281
2016-02-29,-0.009157399460239524
2016-03-01,-0.004621065850684669
2016-03-02,0.011141906564064996
2016-03-03,0.0018365056333344842
2016-03-04,0.00824942110232274
2016-03-07,0.03761476999429725
2016-03-08,-0.03448296303322029
2016-03-09,0.01556768872808778
2016-03-10,0.0
2016-03-11,0.05951328234013542
2016-03-14,-0.016170205597349607
2016-03-15,0.0008649933703173129
2016-03-16,0.04235117169416558
2016-03-17,0.03150874774814927
2016-03-18,-0.01045005424994394
2016-03-21,0.005686395168154723
2016-03-22,0.021001829789202064
2016-03-23,-0.007911445559105834
2016-03-24,-0.0031899161038825286
2016-03-28,0.02800006538510713
2016-03-29,0.0007779918253714158
2016-03-30,-0.008553408863618883
2016-03-31,0.0015687716697281306
2016-04-01,0.020360004820198396
2016-04-04,-0.02072148095005677
2016-04-05,-0.011755275558030909
2016-04-06,0.012688411050944648
2016-04-07,-0.014095663604818398
2016-04-08,-0.014297022957448946
2016-04-11,-0.009669737984668192
2016-04-12,0.014646188909088753
2016-04-13,0.018444211215157713
2016-04-14,0.002362128582116263
2016-04-15,-0.002356562079472768
2016-04-18,-0.01889778282193122
2016-04-19,0.0064207098490827175
2016-04-20,0.0
2016-04-21,0.015948816731902626
2016-04-22,0.004709592005488483
2016-04-25,-0.014062464015335285
2016-04-26,0.013470698029456107
2016-04-27,-0.009382194498937735
2016-04-28,-0.010260518234411764
2016-04-29,-0.00956949371581095
2016-05-02,0.015298071970634597
2016-05-03,-0.030134965696721583
2016-05-04,-0.006541284719004392
2016-05-05,0.001646154406725664
2016-05-06,0.04354973798731798
2016-05-09,-0.033070973295184825
2016-05-10,0.0032571954684728066
2016-05-11,-0.009739948152544642
2016-05-12,-0.021311775568116142
2016-05-13,-0.02428825104966037
2016-05-16,0.008584026585361615
2016-05-17,-0.005106490353677495
2016-05-18,-0.006843357822622909
2016-05-19,-0.007751780238386852
2016-05-20,0.028645646168851346
2016-05-23,-0.012658269909518793
2016-05-24,0.009401801681507616
2016-05-25,0.018628101811347886
2016-05-26,-0.014131357587137683
2016-05-27,0.004215836318986144
2016-05-31,0.004198316366571309
2016-06-01,0.0050168280541600385
2016-06-02,0.009983481716339782
2016-06-03,-0.014003484368817154
2016-06-06,0.01587318662992221
2016-06-07,-0.02384890451520183
2016-06-08,-0.00589726950603231
2016-06-09,-0.009322035503334325
2016-06-10,-0.015397828208886799
2016-06-13,0.00347537419816657
2016-06-14,-0.008657975950496777
2016-06-15,0.019213789047236807
2016-06-16,-0.02313614457655533
2016-06-17,-0.010526257813080586
2016-06-20,0.011524703509300682
2016-06-21,0.012270042792280167
2016-06-22,0.009523810401328214
2016-06-23,0.017152502579067974
2016-06-24,-0.061551407665620284
2016-06-27,-0.04582187768861434
2016-06-28,0.01035781525384527
2016-06-29,0.046598141291261275
2016-06-30,0.010685604753639
2016-07-01,0.011453815125483047
2016-07-05,-0.02090580835659439
2016-07-06,-0.0008898088482675037
2016-07-07,0.011576016536868572
2016-07-08,0.027288765380470315
2016-07-11,0.01542430916574622
2016-07-12,0.023628620819751145
2016-07-13,0.010717207875896806
2016-07-14,0.005709673224786105
2016-07-15,-0.002433098214395968
2016-07-18,0.01138203686651007
2016-07-19,0.004823253314772957
2016-07-20,-0.0015998918421351593
2016-07-21,-0.006410248757525605
2016-07-22,0.017741849798859954
2016-07-25,-0.0007922551096870567
2016-07-26,0.015067229665835402
2016-07-27,-0.004687515718933
2016-07-28,0.0031396723149750283
2016-07-29,0.014867141442358678
2016-08-01,-0.008481356662602635
2016-08-02,-0.013996607600203603
2016-08-03,-0.0015772641646807362
2016-08-04,0.0063189393670652905
2016-08-05,0.007064388008232614
2016-08-08,0.0007792875893040119
2016-08-09,0.037383307703311885
2016-08-10,-0.012762778957837284
2016-08-11,0.01825109304155892
2016-08-12,0.008961781884353703
2016-08-15,0.010362702871572926
2016-08-16,0.002197809565843256
2016-08-17,0.005848024640523475
2016-08-18,-0.0007267723457746733
2016-08-19,-0.0007272235308358743
2016-08-22,0.0058221770651301075
2016-08-23,0.0021709285925279875
2016-08-24,-0.0007220496775095508
2016-08-25,0.003612703262136474
2016-08-26,0.006479580101817817
2016-08-29,0.004291783418364892
2016-08-30,-0.0021368350615893483
2016-08-31,0.0035689422116822467
2016-09-01,-0.006401008078540271
2016-09-02,-0.0021474657656705975
2016-09-06,-0.012912523796825504
2016-09-07,0.00145346735065921
2016-09-08,0.0021769981597958843
2016-09-09,-0.032585038799767596
2016-09-12,0.04826546003016596
2016-09-13,-0.018704883993518107
2016-09-14,0.005131925295918993
2016-09-15,-0.005105723106355486
2016-09-16,0.0
2016-09-19,-0.0014663528700434858
2016-09-20,0.0066079677784796065
2016-09-21,0.01604660235822286
2016-09-22,0.015075490050672435
2016-09-23,-0.006365033304208123
2016-09-26,-0.016369993379862224
2016-09-27,0.010130091614340309
2016-09-28,0.004297994269341077
2016-09-29,-0.009272430233771445
2016-09-30,0.006479443373328619
2016-10-03,0.03218887897872125
2016-10-04,-0.010395046613490333
2016-10-05,0.023809745709744146
2016-10-06,-0.006840016044517783
2016-10-07,-0.02823701960861913
2016-10-10,-0.01346558928178554
2016-10-11,-0.017959806691994817
2016-10-12,-0.014630654609968596
2016-10-13,0.005196772892877233
2016-10-14,-0.01255535242817396
2016-10-17,0.0007479036262147964
2016-10-18,0.009716112434048796
2016-10-19,0.01036253672034304
2016-10-20,-0.010256255892048483
2016-10-21,-0.007401923632319174
2016-10-24,-0.03281148847909321
2016-10-25,-0.024672240307241133
2016-10-26,0.020553442323344884
2016-10-27,-0.05344705652113013
2016-10-28,-0.0040916962457057116
2016-10-31,-0.00410850700840748
2016-11-01,-0.005775534486621714
2016-11-02,-0.017427518138708575
2016-11-03,-0.000844460930434332
2016-11-04,0.005072030022717833
2016-11-07,0.02775427852476442
2016-11-08,-0.046644887735067475
2016-11-09,0.028326317538827528
2016-11-10,-0.002504393820314532
2016-11-11,0.014225987503072579
2016-11-14,0.004125456475248868
2016-11-15,-0.013147083561484862
2016-11-16,0.0008325075830217799
2016-11-17,-0.001663718055282093
2016-11-18,-0.010833465363964456
2016-11-21,-0.011794352353962978
2016-11-22,-0.004262439717264921
2016-11-23,0.010273971673644633
2016-11-25,0.0
2016-11-28,0.0033895616681902663
2016-11-29,-0.02533766393880632
2016-11-30,0.0017332853111002855
2016-12-01,0.017300852159344515
2016-12-02,-0.008503401360544172
2016-12-05,0.012864629877150424
2016-12-06,-0.0016936587473936893
2016-12-07,0.0033927058347551498
2016-12-08,0.00760782182082731
2016-12-09,0.010905995962875448
2016-12-12,-0.0033195022201746305
2016-12-13,-0.010824181627720253
2016-12-14,0.0
2016-12-15,-0.01599322011655857
2016-12-16,-0.006843726081451562
2016-12-19,0.010336009700351978
2016-12-20,-0.006820119659152524
2016-12-21,0.006008538630963178
2016-12-22,0.0017064847954322282
2016-12-23,-0.0008517438481367989
2016-12-27,0.015345269233093095
2016-12-28,-0.018471695824115897
2016-12-29,-0.002566431163507521
2016-12-30,-0.01715265866209259
2017-01-03,0.020069946279893003
2017-01-04,0.0153975027262232
2017-01-05,0.0016851871444905075
2017-01-06,0.0033641711244674077
2017-01-09,0.0058674271866105965
2017-01-10,0.0
2017-01-11,0.00333342135375414
2017-01-12,-0.001661392606337908
2017-01-13,0.002495972515831113
2017-01-17,0.014937672335591179
2017-01-18,-0.007358738433877687
2017-01-19,-0.008237231573267279
2017-01-20,-0.005813909114332438
2017-01-23,-0.0008356423800047752
2017-01-24,0.012541851285099659
2017-01-25,0.016515364572021962
2017-01-26,-0.0073111717515296215
2017-01-27,0.011456714913670174
2017-01-30,-0.002427397900379824
2017-01-31,-0.0032440347846467432
2017-02-01,0.0056958167107943325
2017-02-02,-0.011326945330179528
2017-02-03,0.004091696245705823
2017-02-06,-0.004075022491476177
2017-02-07,-0.0016367476468943654
2017-02-08,-0.0032785156535096727
2017-02-09,0.018914428610131928
2017-02-10,0.07263913683555989
2017-02-13,-0.015801315291384954
2017-02-14,0.0
2017-02-15,0.001529051987767538
2017-02-16,-0.0038166729490402007
2017-02-17,0.0022987288881528567
2017-02-21,0.019113190223434495
2017-02-22,-0.0030008293068449765
2017-02-23,-0.003762187649689386
2017-02-24,-0.010574018126888185
2017-02-27,-0.003053273855717742
2017-02-28,-0.01837671984528033
2017-03-01,0.021060715377681172
2017-03-02,-0.019098588085265877
2017-03-03,0.004673061720412486
2017-03-06,0.0038759274177997405
2017-03-07,-0.022393778872393688
2017-03-08,-0.013428242970027093
2017-03-09,-0.006405208395701689
2017-03-10,-0.002417533089792645
2017-03-13,2.559560328130317e-07
2017-03-14,0.009771886922748996
2017-03-15,0.016129206695225218
2017-03-16,0.0031744872899939214
2017-03-17,0.0007911726189455681
2017-03-20,-0.00158109431935749
2017-03-21,-0.008709374983927654
2017-03-22,0.0
2017-03-23,0.0023962671956334614
2017-03-24,0.0
2017-03-27,0.0023902883765380967
2017-03-28,0.02066776640460244
2017-03-29,0.012460932090971877
2017-03-30,0.018461674850247523
2017-03-31,-0.018127019706423497
2017-04-03,-0.01615364312065426
2017-04-04,-0.0015636236650772295
2017-04-05,-0.010963409384275424
2017-04-06,-0.004750628503472409
2017-04-07,-0.0047732213505448096
2017-04-10,0.0015987047551855316
2017-04-11,-0.002394020425808052
2017-04-12,-0.0008002012279363369
2017-04-13,-0.012810369289942392
2017-04-17,0.006488259705771826
2017-04-18,-0.006446433570589827
2017-04-19,0.008110473334422608
2017-04-20,0.04102955722532187
2017-04-21,-0.0038639893246597
2017-04-24,0.01163701423979746
2017-04-25,0.0023004696872623853
2017-04-26,-0.009946383048174079
2017-04-27,0.001545741470508455
2017-04-28,-0.018518329887036167
2017-05-01,0.001572145991221241
2017-05-02,-0.009419220700443098
2017-05-03,-0.0039619665161817474
2017-05-04,0.0
2017-05-05,0.00954677610227006
2017-05-08,0.007880138994935226
2017-05-09,0.025019453139661696
2017-05-10,-0.03051106903742329
2017-05-11,-0.002360280938800474
2017-05-12,0.002365865044969828
2017-05-15,0.014161932929377175
2017-05-16,0.0031033934531654594
2017-05-17,-0.020881578035785164
2017-05-18,0.0031593594617171927
2017-05-19,0.00944897051042104
2017-05-22,0.023400858519921464
2017-05-23,0.002286761633768064
2017-05-24,0.0053229393837122
2017-05-25,-0.0007564616046797923
2017-05-26,0.015897085215806683
2017-05-30,-0.00968705306776585
2017-05-31,0.006772058679192394
2017-06-01,0.014200271857289337
2017-06-02,0.0007369507979373413
2017-06-05,-0.010309404814835998
2017-06-06,0.002976238501950945
2017-06-07,-0.008902064927752917
2017-06-08,0.011227705803696031
2017-06-09,0.01036251026774293
2017-06-12,0.0014653401875015515
2017-06-13,-0.008047003766632033
2017-06-14,0.0014750659688504975
2017-06-15,0.0022090700018200238
2017-06-16,0.008817034015499159
2017-06-19,0.0036417382394189346
2017-06-20,-0.021044892379407543
2017-06-21,0.00296489586594495
2017-06-22,-0.005912572234528568
2017-06-23,0.010408737413031943
2017-06-26,0.0051508329359115645
2017-06-27,0.0
2017-06-28,0.01390942940429607
2017-06-29,-0.018050545612661728
2017-06-30,0.00735286583810546
2017-07-03,0.013868663266365822
2017-07-05,-0.011519187028934508
2017-07-06,-0.03568818009312824
2017-07-07,0.006042155259848192
2017-07-10,-0.012762437622911627
2017-07-11,0.00912530072946316
2017-07-12,-0.005275121014022055
2017-07-13,0.0022726644965245235
2017-07-14,0.025699225840488893
2017-07-17,0.00810614994512826
2017-07-18,-0.0036550484111637083
2017-07-19,0.022010356449259083
2017-07-20,0.0021536409272704393
2017-07-21,-0.002149012725511601
2017-07-24,0.0035893764745453804
2017-07-25,0.010014204082378964
2017-07-26,0.007790400958078925
2017-07-27,0.002811081551478356
2017-07-28,0.008409310887457
2017-07-31,-0.0055594317944280824
2017-08-01,0.00838565797257651
2017-08-02,-0.011087970583293805
2017-08-03,-0.0014016007616954873
2017-08-04,-0.009122897928990903
2017-08-07,0.015580801916157627
2017-08-08,-0.006973576001435555
2017-08-09,-0.004915570424320226
2017-08-10,-0.03458015134537229
2017-08-11,-0.018275012294163284
2017-08-14,-0.004467409016669199
2017-08-15,-0.004487691408446959
2017-08-16,-0.004508000285582514
2017-08-17,-0.0015094187444995022
2017-08-18,0.003023559451707847
2017-08-21,0.0030142871907163915
2017-08-22,0.0060104571374730575
2017-08-23,-0.015683147740472303
2017-08-24,0.001517276016172353
2017-08-25,0.01666665608370521
2017-08-28,0.0007450318135533429
2017-08-29,-0.005212120209773574
2017-08-30,-0.0044909725311708115
2017-08-31,0.005263222573508086
2017-09-01,0.0059835624236010965
2017-09-05,-0.012639470475678927
2017-09-06,0.008283087676944634
2017-09-07,0.010455457908963295
2017-09-08,-0.02882466080184687
2017-09-11,0.015220624543867967
2017-09-12,0.0015106233720783013
2017-09-13,-0.019608012280063147
2017-09-14,0.0038463599721316744
2017-09-15,0.0030650746276268404
2017-09-18,0.0
2017-09-19,-0.0030557086525664356
2017-09-20,0.009195223882880521
2017-09-21,-0.006833621077768082
2017-09-22,-0.003822516372020024
2017-09-25,0.013046681217246503
2017-09-26,-0.006818325944686565
2017-09-27,0.011441864678195302
2017-09-28,0.0
2017-09-29,0.0
2017-10-02,0.0015083448311232761
2017-10-03,0.006776937677355432
2017-10-04,-0.0007478898710387982
2017-10-05,0.005239536571446823
2017-10-06,-0.010424221551505686
2017-10-09,-0.008277246928894755
2017-10-10,0.02427937662083557
2017-10-11,-0.001481452838992925
2017-10-12,0.004451029533930839
2017-10-13,0.010339687610614545
2017-10-16,0.0
2017-10-17,-0.004386032257225891
2017-10-18,0.008076470127901914
2017-10-19,-0.008011763360449398
2017-10-20,0.006608145946781718
2017-10-23,0.0029174458025567063
2017-10-24,-0.00872725534701313
2017-10-25,0.002201022724090951
2017-10-26,0.0014641005335329638
2017-10-27,0.0007309420319490112
2017-10-30,0.008765581369488018
2017-10-31,-0.010861672887374496
2017-11-01,0.00366044164482604
2017-11-02,0.006564537481119848
2017-11-03,0.005072402831189926
2017-11-06,0.02956011630829125
2017-11-07,-0.009103647830819295
2017-11-08,-0.00070658991549577
2017-11-09,0.015558690821698251
2017-11-10,0.05153197472881477
2017-11-13,0.008609277087094025
2017-11-14,0.0026264127116000235
2017-11-15,-0.005238997376858068
2017-11-16,0.03489128063348845
2017-11-17,0.007633638786486818
2017-11-20,-0.01073214821329005
2017-11-21,0.007657795458994476
2017-11-22,-0.0012666657359081679
2017-11-24,0.0
2017-11-27,-0.0019023423802186912
2017-11-28,0.026048143765363463
2017-11-29,0.012384049239499095
2017-11-30,-0.01162091985629976
2017-12-01,0.0024754572919913898
2017-12-04,0.020987502882881204
2017-12-05,-0.008464354138608576
2017-12-06,-0.0006099662654416305
2017-12-07,-0.0018301274275231982
2017-12-08,0.011613753550045347
2017-12-11,0.002416871580716684
2017-12-12,-0.02230263076245942
2017-12-13,0.0036993219245424758
2017-12-14,-0.003685687380408975
2017-12-15,-0.012330346505226464
2017-12-18,0.019350663108210542
2017-12-19,-0.0036740210978737364
2017-12-20,-0.0018439444343248956
2017-12-21,0.006157580032500665
2017-12-22,0.004895866113984182
2017-12-26,-0.006699050073914248
2017-12-27,-0.003678717281651034
2017-12-28,0.004922981625207212
2017-12-29,-0.007348233229307111
2018-01-02,0.013571669131066555
2018-01-03,0.0036519125627032523
2018-01-04,0.006064290292891572
2018-01-05,0.01265826513866486
2018-01-08,0.0017857725346315245
2018-01-09,0.0029707967014158676
2018-01-10,-0.0017772476083545152
2018-01-11,0.013649988681887937
2018-01-12,0.004098006843344493
2018-01-16,-0.010495547309574249
2018-01-17,0.014142761849403218
2018-01-18,-0.011621046291741766
2018-01-19,0.012345530332739552
2018-01-22,-0.002322835484901975
2018-01-23,-0.006402881777992198
2018-01-24,0.0011718063251955346
2018-01-25,-0.0029256002372509693
2018-01-26,0.005868124877798309
2018-01-29,-0.0046672947078310045
2018-01-30,-0.0005860637514236711
2018-01-31,0.00351893245184165
2018-02-01,-0.016948978458197872
2018-02-02,-0.024375919111567113
2018-02-05,-0.03534412945203658
2018-02-06,0.029058842038294896
2018-02-07,-0.01411923104813706
2018-02-08,-0.02552919187915259
2018-02-09,0.007667649051186665
2018-02-12,-0.0012682722128639634
2018-02-13,0.029841254750341273
2018-02-14,0.007398323300592979
2018-02-15,0.001836045251060181
2018-02-16,-0.006719573923253397
2018-02-20,-0.019065363589696127
2018-02-21,0.0037618786001054616
2018-02-22,0.013116710069909665
2018-02-23,0.017262562038955043
2018-02-26,0.008485000501023077
2018-02-27,-0.015625009764303144
2018-02-28,-0.015262695868724308
2018-03-01,-0.023558456990434018
2018-03-02,0.0076190325281191296
2018-03-05,0.017643273872863352
2018-03-06,0.01671829906562028
2018-03-07,-0.007308020083091171
2018-03-08,-0.004908071661482549
2018-03-09,0.01541312546062823
2018-03-12,0.0048573486101937124
2018-03-13,-0.004863273906583365
2018-03-14,-0.00244345732416551
2018-03-15,0.005511182179401164
2018-03-16,0.010962454618952844
2018-03-19,-0.01566278623206996
2018-03-20,0.0012240350358285745
2018-03-21,0.009168755246456994
2018-03-22,-0.014536612037799435
2018-03-23,-0.043638698408229426
2018-03-26,0.007712231676225922
2018-03-27,-0.006377717578128439
2018-03-28,-0.009627649210617761
2018-03-29,0.023979300076744536
2018-04-02,-0.02468356218974732
2018-04-03,0.014925348107546421
2018-04-04,0.008951205097512682
2018-04-05,-0.0019010467940205888
2018-04-06,-0.01587290858317114
2018-04-09,0.009677206186492926
2018-04-10,0.019169505259054143
2018-04-11,-0.009404311522306696
2018-04-12,0.006961919656863325
2018-04-13,-0.011942059708739405
2018-04-16,0.014630952538280617
2018-04-17,0.009404376323317587
2018-04-18,-0.0043477604940879155
2018-04-19,0.009981391762082792
2018-04-20,-0.0012355669639756428
2018-04-23,0.0006185477391398297
2018-04-24,-0.01730530872911218
2018-04-25,-0.0012577775787186996
2018-04-26,0.0056674199795445634
2018-04-27,0.0025046583733350225
2018-04-30,-0.0018738005497643817
2018-05-01,0.001877318269770445
2018-05-02,-0.01873839284659451
2018-05-03,0.010821365461435306
2018-05-04,0.016372546607573257
2018-05-07,0.015489555244586173
2018-05-08,-0.001220237862511575
2018-05-09,0.008552290049875566
2018-05-10,0.004845599948966051
2018-05-11,-0.08499109934671645
2018-05-14,0.04216085236943945
2018-05-15,-0.0018963703448080516
