Date,PCG
2015-10-09,-0.01111326063325846
2015-10-12,0.009523751648080836
2015-10-13,-0.0049056061512512406
2015-10-14,0.0005688666385037511
2015-10-15,0.0242562160337092
2015-10-16,-0.00037020408067511834
2015-10-19,0.004812391379771519
2015-10-20,0.0007367582786421689
2015-10-21,-0.0029450140328209917
2015-10-22,0.006091815479257967
2015-10-23,-0.01596303128955867
2015-10-26,0.0029832243869802877
2015-10-27,0.0052054758479105345
2015-10-28,-0.02071377417568343
2015-10-29,-0.011331667310782056
2015-10-30,0.02005741203605682
2015-11-02,0.002808871932796553
2015-11-03,0.0014941846565368344
2015-11-04,0.009882278754805185
2015-11-05,-0.00812394623609225
2015-11-06,-0.03332096307699284
2015-11-09,0.010976267538162388
2015-11-10,0.016571457197654293
2015-11-11,0.0056212084471558565
2015-11-12,-0.016396612259486965
2015-11-13,-0.010039761254266644
2015-11-16,0.02257944867953854
2015-11-17,-0.024139167274770723
2015-11-18,0.009971203503737147
2015-11-19,0.009872837860778416
2015-11-20,0.007332084596847199
2015-11-23,-0.015864131440883833
2015-11-24,-0.003413614462859371
2015-11-25,-0.003615537119091461
2015-11-27,0.007830386568213
2015-11-30,-0.0007580576176496878
2015-12-01,0.0037929308153346053
2015-12-02,-0.013413998875314914
2015-12-03,-0.007851458694797864
2015-12-04,0.025284983730553767
2015-12-07,0.00037630039043001773
2015-12-08,-0.00790356909853962
2015-12-09,-0.0028453344939977088
2015-12-10,-0.01750041392738033
2015-12-11,0.00116166433262066
2015-12-14,0.011022808377090687
2015-12-15,0.008033896241736338
2015-12-16,0.029032045252043615
2015-12-17,-0.007007138225555765
2015-12-18,-0.013741818158064523
2015-12-21,-0.0009412749045651925
2015-12-22,0.0028268706501046736
2015-12-23,0.01635033868179847
2015-12-24,-0.0025887809759540525
2015-12-28,0.0007414631453461773
2015-12-29,0.005324759000325585
2015-12-30,0.0020441697747026755
2015-12-31,-0.013538418953244924
2016-01-04,-0.004700173592498524
2016-01-05,0.0015110724515725593
2016-01-06,-0.005658201573430999
2016-01-07,-0.004931940695469095
2016-01-08,-0.007624726432024165
2016-01-11,0.0032655020000382784
2016-01-12,0.006318255873754675
2016-01-13,-0.00513685668046393
2016-01-14,0.021418914259887956
2016-01-15,-0.017599846304142353
2016-01-19,0.009719956450810585
2016-01-20,-0.031898875306087704
2016-01-21,0.0037044467198839026
2016-01-22,0.017094067596312934
2016-01-25,-0.01432396267227476
2016-01-26,0.010269269605399645
2016-01-27,0.011315732362145114
2016-01-28,0.019533424678733535
2016-01-29,0.02139144303048779
2016-02-01,0.010016392259615259
2016-02-02,0.021817544658175203
2016-02-03,0.01394022725529065
2016-02-04,-0.019665729258882214
2016-02-05,-0.0015976873493618315
2016-02-08,0.001066877436378677
2016-02-09,-0.0067498094036283485
2016-02-10,0.0044708585864592365
2016-02-11,-0.017981172435579174
2016-02-12,0.0009064474604949524
2016-02-16,0.00978088435961344
2016-02-17,0.0010763272817719827
2016-02-18,0.003404353904556956
2016-02-19,-0.0019643004578684398
2016-02-22,0.010556417411532237
2016-02-23,0.013102003625067749
2016-02-24,0.00419420814678495
2016-02-25,0.015315189662379325
2016-02-26,-0.03273918334530812
2016-02-29,0.005316354692258551
2016-03-01,-0.009166359844003047
2016-03-02,0.0003558637720000313
2016-03-03,0.0010670672773152035
2016-03-04,0.0037306824530538574
2016-03-07,-0.0005309839965429441
2016-03-08,0.00832307298613566
2016-03-09,0.005971126047671582
2016-03-10,-0.0041900274005813865
2016-03-11,0.004908957569467631
2016-03-14,0.00383806008680021
2016-03-15,-0.001042703108246279
2016-03-16,0.010090548716231051
2016-03-17,0.016189932253273476
2016-03-18,-0.004406638471897928
2016-03-21,-0.0027239448847717895
2016-03-22,-0.00017066396521414617
2016-03-23,0.006658761925925072
2016-03-24,-0.0018657544191716946
2016-03-28,-0.00560745022797815
2016-03-29,0.019374868102291387
2016-03-30,0.004223586994898332
2016-03-31,0.004710817317766347
2016-04-01,0.001841772273874387
2016-04-04,-0.0051812739643674055
2016-04-05,-0.02167338253026263
2016-04-06,0.007556083889773912
2016-04-07,0.0013637300217872461
2016-04-08,0.00936172812766678
2016-04-11,-0.006745529186764743
2016-04-12,0.005263220464535978
2016-04-13,-0.006417790138459556
2016-04-14,0.0003399710224296637
2016-04-15,0.007306756087635646
2016-04-18,0.004554564761142688
2016-04-19,0.0005037908317231388
2016-04-20,-0.019805321931802178
2016-04-21,-0.030479519075195527
2016-04-22,0.006534884844900946
2016-04-25,0.0019302110260488448
2016-04-26,-0.0017513568081863884
2016-04-27,0.013333310741082904
2016-04-28,0.0
2016-04-29,0.007617778132020359
2016-05-02,0.008075455552081445
2016-05-03,0.005795200976299597
2016-05-04,0.002203002928130804
2016-05-05,0.00016916253995580277
2016-05-06,-0.0025360564485508164
2016-05-09,0.002034017148058398
2016-05-10,0.002198971938926153
2016-05-11,-0.0018566539029635232
2016-05-12,0.0016910129848921596
2016-05-13,-0.0011815953180729366
2016-05-16,-0.0011831971719159506
2016-05-17,-0.024534547733774725
2016-05-18,-0.011101399718030702
2016-05-19,0.009296490712403349
2016-05-20,0.0015643079026819162
2016-05-23,-0.00034732931756209506
2016-05-24,0.016143152751773915
2016-05-25,-0.0015373796215395474
2016-05-26,0.016082105875699693
2016-05-27,0.002188907071056123
2016-05-31,0.00940869975120262
2016-06-01,0.0038281224463332375
2016-06-02,0.004808541780879416
2016-06-03,0.015676556479405246
2016-06-06,-0.00406183880701394
2016-06-07,0.005546630295722332
2016-06-08,0.00600248270534709
2016-06-09,0.015642701590092623
2016-06-10,0.0006352657608303947
2016-06-13,-0.006664842496065582
2016-06-14,0.006070438558489766
2016-06-15,-0.010003103486019294
2016-06-16,0.009623009975801011
2016-06-17,0.001112149011729846
2016-06-20,-0.007140701982141229
2016-06-21,0.0009588210540072417
2016-06-22,-0.0076639918258293305
2016-06-23,-0.0003218100513905364
2016-06-24,0.008530517316525321
2016-06-27,0.008139108096174796
2016-06-28,-0.004467185429189446
2016-06-29,0.002884579758937411
2016-06-30,0.021412668495412124
2016-07-01,0.0017207756896486792
2016-07-05,0.013431309630797195
2016-07-06,0.007705457324614917
2016-07-07,-0.015139985002479261
2016-07-08,0.006677101038578215
2016-07-11,-0.0015424559411808536
2016-07-12,-0.015912339173880463
2016-07-13,0.013500763063441834
2016-07-14,-0.005576262555760048
2016-07-15,0.006542099496212872
2016-07-18,-0.0015475304857759387
2016-07-19,-0.0017049590859948838
2016-07-20,-0.002328740202633406
2016-07-21,-0.0015561379741286796
2016-07-22,0.013404030357724084
2016-07-25,-0.001384356404159126
2016-07-26,-0.011858799150375798
2016-07-27,-0.0032732132300448136
2016-07-28,-0.0031273007139561715
2016-07-29,0.002980396764888704
2016-08-01,0.0032841632065931936
2016-08-02,0.002806013583396272
2016-08-03,0.0034198653108368227
2016-08-04,-0.0006196463716447997
2016-08-05,-0.009455822125441493
2016-08-08,-0.006103397573813285
2016-08-09,-0.000787225927994184
2016-08-10,0.0023637271886578493
2016-08-11,0.007388704128739043
2016-08-12,0.0006242535269420646
2016-08-15,-0.01044925624229942
2016-08-16,-0.012765799983146864
2016-08-17,0.016602687262467608
2016-08-18,0.023398286107569
2016-08-19,-0.00583097434995028
2016-08-22,-0.001543346832841741
2016-08-23,-0.012985090675521227
2016-08-24,-0.0025058213176608612
2016-08-25,-0.003925256062630056
2016-08-26,-0.021122330700351077
2016-08-29,0.004186764966770173
2016-08-30,-0.007857674504854084
2016-08-31,0.0011314336615293463
2016-09-01,-0.002098693452927347
2016-09-02,0.008736470876890667
2016-09-06,0.010264613893319785
2016-09-07,-0.0014288438307924478
2016-09-08,0.0030207360733427446
2016-09-09,-0.03582181711484711
2016-09-12,0.011836182761642444
2016-09-13,-0.011860237104835303
2016-09-14,0.010029580059015775
2016-09-15,0.006674137047801398
2016-09-16,0.009379034838794986
2016-09-19,0.004005119931300927
2016-09-20,-0.0019147682201486882
2016-09-21,0.018545212009755785
2016-09-22,0.004865842426703848
2016-09-23,0.0028115864706295124
2016-09-26,-0.004672777162410324
2016-09-27,-0.016432156941652454
2016-09-28,0.000320840095329622
2016-09-29,-0.009939105662770675
2016-09-30,-0.009553075933539934
2016-10-03,-0.016511406503640136
2016-10-04,-0.022273758218831707
2016-10-05,-0.0011902531930085836
2016-10-06,0.0044255247407907206
2016-10-07,0.005253459779279046
2016-10-10,0.0025286152285151076
2016-10-11,-0.010929762282117284
2016-10-12,0.00833049258134344
2016-10-13,0.01787209289664693
2016-10-14,-0.009441747104506848
2016-10-17,0.010033340894949117
2016-10-18,0.008774948890527545
2016-10-19,-0.0006565449376302324
2016-10-20,-0.00082120407347408
2016-10-21,-0.008711292289308448
2016-10-24,0.0033162091225213963
2016-10-25,0.004627255854340984
2016-10-26,0.0021384735253757725
2016-10-27,-0.0036112977057733975
2016-10-28,0.004777644815219473
2016-10-31,0.01852763935566104
2016-11-01,-0.014649137627043674
2016-11-02,-0.015520337529670525
2016-11-03,-0.0009956028581421528
2016-11-04,-0.006146141259305793
2016-11-07,0.021059709371640256
2016-11-08,0.01522344156813582
2016-11-09,-0.04208325044777361
2016-11-10,-0.015317360635685562
2016-11-11,-0.0003418745765932929
2016-11-14,-0.005642927411966481
2016-11-15,0.01633705581432232
2016-11-16,-0.006599007366851373
2016-11-17,-0.0006811684785945626
2016-11-18,-0.004943019442808727
2016-11-21,0.013360717799855815
2016-11-22,0.0027046183840115923
2016-11-23,-0.010283302416904672
2016-11-25,0.009879237345038261
2016-11-28,0.024455980804876543
2016-11-29,-0.004609799363852529
2016-11-30,-0.027456293143223398
2016-12-01,-0.012925019725267939
2016-12-02,0.004135008971268395
2016-12-05,0.0017158254510618587
2016-12-06,0.0
2016-12-07,0.007194190899021846
2016-12-08,0.006632743473143021
2016-12-09,0.0023653582184350874
2016-12-12,0.008258883869387112
2016-12-13,0.01287186254559547
2016-12-14,-0.017989854951636963
2016-12-15,0.00857148393337015
2016-12-16,0.017163912065798703
2016-12-19,-0.003604262493121513
2016-12-20,0.005096986377897572
2016-12-21,-0.00016371265564285586
2016-12-22,0.002617821919009611
2016-12-23,-0.0014686437195503554
2016-12-27,-0.00016329315018259738
2016-12-28,-0.010051227508393601
2016-12-29,0.016811080245140886
2016-12-30,-0.005238270441127568
2017-01-03,-0.006582204835870797
2017-01-04,0.0036442418433413337
2017-01-05,-0.0008251468915196902
2017-01-06,0.011232135076196137
2017-01-09,-0.015027720130266875
2017-01-10,-0.003814347271998364
2017-01-11,0.01348432624298157
2017-01-12,-0.0044349297569848956
2017-01-13,-0.0004950155423467661
2017-01-17,0.019808481894244334
2017-01-18,-0.005179575804065251
2017-01-19,-0.005857393400466315
2017-01-20,0.004255257288882541
2017-01-23,-0.00603007704689229
2017-01-24,-0.001639599379447354
2017-01-25,-0.0008212105856193475
2017-01-26,-0.0013148359672041643
2017-01-27,-0.0023042187066620867
2017-01-30,-0.0006598038508245363
2017-01-31,0.021624286432737172
2017-02-01,-0.01615769132511391
2017-02-02,0.01740833478076298
2017-02-03,-0.005810937829892948
2017-02-06,0.0006493484946676897
2017-02-07,0.003245209507292346
2017-02-08,0.021672298337729545
2017-02-09,-0.004432496538162023
2017-02-10,0.007314334922835508
2017-02-13,0.005366988880388224
2017-02-14,-0.005809229974814589
2017-02-15,-0.006001324413949294
2017-02-16,0.0071496687894812005
2017-02-17,0.008360981622828279
2017-02-21,0.011263997375298151
2017-02-22,0.0018563714941546294
2017-02-23,0.010037158770799692
2017-02-24,0.014065081781835742
2017-02-27,-0.0031658196237681624
2017-02-28,0.009527978242143353
2017-03-01,-0.01348315109527709
2017-03-02,0.005011514762088609
2017-03-03,-0.001662214497289649
2017-03-06,-0.004691989622028214
2017-03-07,0.007603402199901188
2017-03-08,-0.01660118761498075
2017-03-09,-0.0004606907671430571
2017-03-10,0.007677252935451406
2017-03-13,0.0018283686863658222
2017-03-14,-0.001216946925895468
2017-03-15,0.018273273449400218
2017-03-16,-0.01271124280497904
2017-03-17,0.008633747241084677
2017-03-20,-0.006457301706279228
2017-03-21,0.017381957778985324
2017-03-22,0.0022285933761823085
2017-03-23,0.0011858081013635946
2017-03-24,0.0047379636450815
2017-03-27,-0.009873140048192952
2017-03-28,0.0022321052542915165
2017-03-29,-0.0032907423126522506
2017-03-30,-0.004052057461453873
2017-03-31,0.0
2017-04-03,0.0027124014848067812
2017-04-04,0.005710925764766728
2017-04-05,0.008368083257093817
2017-04-06,-0.0017783707607585963
2017-04-07,-0.005195759615144069
2017-04-10,0.0008952472247103493
2017-04-11,-0.000894446473986843
2017-04-12,0.007610765883534931
2017-04-13,-0.005628035821392263
2017-04-17,0.005064020247713019
2017-04-18,0.0007411130896484153
2017-04-19,0.00014802040902162084
2017-04-20,-0.005774367791643975
2017-04-21,0.0026807233920860263
2017-04-24,0.006831829378222354
2017-04-25,-0.0019175758912399754
2017-04-26,-0.009754728244172006
2017-04-27,0.0041789876652198465
2017-04-28,-0.0034183961999366685
2017-05-01,-0.0087992153337636
2017-05-02,0.004965076682890146
2017-05-03,-0.000299320850103979
2017-05-04,0.0028454512572726465
2017-05-05,0.0026882137071631007
2017-05-08,-0.0025320101238565096
2017-05-09,-0.00298632848797753
2017-05-10,-0.004193616433217251
2017-05-11,-0.008572772153653152
2017-05-12,0.006219783110159138
2017-05-15,0.001960136826067771
2017-05-16,-0.013692589099397745
2017-05-17,-0.003356241580826258
2017-05-18,0.004591942404178262
2017-05-19,-0.0013713453035346657
2017-05-22,0.0059506964068538615
2017-05-23,0.0034886283450934474
2017-05-24,0.0010577165541367783
2017-05-25,0.016005094484784266
2017-05-26,0.0011889666032929291
2017-05-30,0.007718352300077891
2017-05-31,0.007217643987951661
2017-06-01,0.007458283798208454
2017-06-02,-0.0005805063147760192
2017-06-05,-0.0018882797115615801
2017-06-06,-0.0005820559177918128
2017-06-07,0.004950470301495535
2017-06-08,-0.0076788887934192696
2017-06-09,-0.001168021059925528
2017-06-12,-0.01578706572737021
2017-06-13,0.0019304446547532272
2017-06-14,0.013193273199271882
2017-06-15,0.010387476256658923
2017-06-16,0.0014482019505586141
2017-06-19,-0.0018798158929006492
2017-06-20,0.0027524063066717286
2017-06-21,-0.0005777388485129764
2017-06-22,-0.0053484989563670204
2017-06-23,-0.011335359510796228
2017-06-26,0.0013229660085827266
2017-06-27,-0.01585461698364332
2017-06-28,-0.006164293076286076
2017-06-29,0.0
2017-06-30,0.004084579704407787
2017-07-03,-0.011300391878022675
2017-07-05,-0.0027427758958969983
2017-07-06,-0.003514763639805074
2017-07-07,0.001686830718245158
2017-07-10,-0.003980588070348068
2017-07-11,-0.0001533773173628683
2017-07-12,-0.00015375786848748074
2017-07-13,0.017835084800030376
2017-07-14,0.002265835236731517
2017-07-17,0.001959338904842456
2017-07-18,0.0022561755454792998
2017-07-19,0.007053978451747378
2017-07-20,0.008047529491629124
2017-07-21,0.00916624682313305
2017-07-24,-0.0052739612072441044
2017-07-25,-0.005743721787606515
2017-07-26,0.005776902709564435
2017-07-27,-0.005154505181184099
2017-07-28,-0.0014803298464156622
2017-07-31,0.0035581964596851368
2017-08-01,0.007829738022514743
2017-08-02,0.002491743079705122
2017-08-03,0.007603577117864857
2017-08-04,-0.005224101507228851
2017-08-07,0.005689258179593315
2017-08-08,0.004496642509172366
2017-08-09,-0.003321500376452402
2017-08-10,0.0015938278372069625
2017-08-11,-0.0015912915923700366
2017-08-14,0.002173595331262046
2017-08-15,0.002602120061931501
2017-08-16,0.003028039336157695
2017-08-17,-0.008337972341347588
2017-08-18,0.0023194041890906014
2017-08-21,0.0030373485146641954
2017-08-22,0.00461428275453124
2017-08-23,0.003301366015053153
2017-08-24,-0.0017168515144940777
2017-08-25,0.004299288525604572
2017-08-28,0.0032819409294819746
2017-08-29,-0.0007111650378539558
2017-08-30,-0.002134903277620781
2017-08-31,0.0038510695973972275
2017-09-01,-0.007246250875285298
2017-09-05,-0.00042934175869902
2017-09-06,-0.0022910648912622955
2017-09-07,0.009041318090413197
2017-09-08,0.004693424999009155
2017-09-11,0.013023913558790179
2017-09-12,-0.019563815503860993
2017-09-13,-0.00869445186786666
2017-09-14,0.007764042043568287
2017-09-15,0.00271077690382282
2017-09-18,-0.00896412971221261
2017-09-19,-0.005312311569657724
2017-09-20,-0.0033197269485755188
2017-09-21,0.0018826123061990163
2017-09-22,-0.004047530564339041
2017-09-25,0.005660583206359648
2017-09-26,-0.003607945591559303
2017-09-27,-0.015498254698522063
2017-09-28,0.009045089113193905
2017-09-29,0.0005876225205936336
2017-10-02,0.0005873902309569967
2017-10-03,0.002641986181941114
2017-10-04,0.013028944564410283
2017-10-05,-0.0018785354349901695
2017-10-06,-0.0033301001687903176
2017-10-09,-0.002760124463905722
2017-10-10,0.00786625850066125
2017-10-11,-0.000578273715855504
2017-10-12,-0.06724519351887603
2017-10-13,-0.10511617371968829
2017-10-16,-0.07432439535754898
2017-10-17,0.07505150732466759
2017-10-18,-0.017409542502809683
2017-10-19,0.009922126272179588
2017-10-20,0.015087736840147858
2017-10-23,-0.01036992727065389
2017-10-24,-0.002619630602372136
2017-10-25,-0.007529372143676771
2017-10-26,0.0010587239087231914
2017-10-27,0.006873378142810527
2017-10-30,0.00245047142937338
2017-10-31,0.008730711871017371
2017-11-01,-0.009174287530325675
2017-11-02,-0.010307533178011918
2017-11-03,0.0026478383173260678
2017-11-06,-0.0005282097260368435
2017-11-07,-0.00827905024622222
2017-11-08,-0.008348028693419662
2017-11-09,0.0021493412814133084
2017-11-10,0.01787303724803868
2017-11-13,-0.0010535021562333435
2017-11-14,-0.004921753263718021
2017-11-15,-0.017311474244286362
2017-11-16,-0.008628412899333027
2017-11-17,-0.02085222702330569
2017-11-20,-0.02499993599096928
2017-11-21,0.020512795823824925
2017-11-22,0.0029778672434888076
2017-11-24,0.003154532092111806
2017-11-27,0.002404707711397336
2017-11-28,0.015870105630139353
2017-11-29,0.00018173681091315785
2017-11-30,-0.014892944731357383
2017-12-01,-0.002027896750316671
2017-12-04,-0.011269324830267324
2017-12-05,0.0014948118597257753
2017-12-06,-0.010074615422756228
2017-12-07,-0.0018846593951153956
2017-12-08,0.00944101769716732
2017-12-11,0.004676395177842352
2017-12-12,-0.005213155090041055
2017-12-13,-0.006363453854087764
2017-12-14,-0.006969256132822399
2017-12-15,0.006259456569169375
2017-12-18,-0.010367653153823264
2017-12-19,-0.008571431706565047
2017-12-20,-0.017867412236048485
2017-12-21,-0.12949914207609092
2017-12-22,0.0015730686368673474
2017-12-26,-0.0026924290576911813
2017-12-27,0.0051744063878966795
2017-12-28,0.00290954544766886
2017-12-29,0.00044627762719495756
2018-01-02,-0.007584192079522767
2018-01-03,-0.016183278355201836
2018-01-04,-0.005711763208562148
2018-01-05,0.01769287756905724
2018-01-08,0.02122374292699436
2018-01-09,-0.008622496950195124
2018-01-10,-0.006467510078424499
2018-01-11,-0.015039321374922698
2018-01-12,-0.0013673835737173512
2018-01-16,0.00456430309714051
2018-01-17,0.004088929215642301
2018-01-18,0.0067874195658415015
2018-01-19,-0.002472014317539628
2018-01-22,-0.010137595057527649
2018-01-23,-0.0022755696987288854
2018-01-24,-0.003649653580324097
2018-01-25,-0.004349624716278644
2018-01-26,0.0011495130884389138
2018-01-29,-0.012861757606239865
2018-01-30,-0.02326673206965979
2018-01-31,0.010719577470819086
2018-02-01,0.003299444302688359
2018-02-02,-0.026544487450936516
2018-02-05,-0.027509734809841313
2018-02-06,-0.010918099246091106
2018-02-07,-0.00953323538312878
2018-02-08,-0.031408198603085635
2018-02-09,0.008629467114863676
2018-02-12,0.019963649771633563
2018-02-13,0.012455794469482306
2018-02-14,-0.018830126582620288
2018-02-15,0.02251787797691107
2018-02-16,0.01101099475222056
2018-02-20,-0.009653449087011046
2018-02-21,-0.005498569227805339
2018-02-22,0.007539487890470431
2018-02-23,0.026190982323256673
2018-02-26,-0.0019445429059238295
2018-02-27,-0.020214196742573076
2018-02-28,0.021377010305883015
2018-03-01,0.004137204831362373
2018-03-02,-0.013087536156339619
2018-03-05,0.030206159353038498
2018-03-06,0.011203670660769216
2018-03-07,-0.030645843961896957
2018-03-08,0.014834747416180072
2018-03-09,0.007188982164443747
2018-03-12,0.009278979598251746
2018-03-13,0.06317782697913099
2018-03-14,-0.020620815533570536
2018-03-15,0.0
2018-03-16,0.020602416437345727
2018-03-19,-0.013309843670037513
2018-03-20,-0.023156274394628973
2018-03-21,-0.011277490363291287
2018-03-22,0.02723459004988582
2018-03-23,-0.023793344905725267
2018-03-26,-0.004874760267008615
2018-03-27,0.024959045861289386
2018-03-28,-0.015930561167636914
2018-03-29,0.015957522399311808
2018-04-02,-0.013658007861351629
2018-04-03,0.008077368159440379
2018-04-04,-0.005036666712094351
2018-04-05,0.013115548265654198
2018-04-06,-0.0013625506431664824
2018-04-09,0.010461522658887779
2018-04-10,-0.006301929001407247
2018-04-11,0.014722278402282685
2018-04-12,-0.0037944215950269644
2018-04-13,0.015908430061828183
2018-04-16,0.005513981682460756
2018-04-17,0.026541016337592316
2018-04-18,-0.0074787157689182315
2018-04-19,0.001076426531801511
2018-04-20,-0.016559176924836105
2018-04-23,-0.0034987311010992173
2018-04-24,0.016019112193538243
2018-04-25,0.0008639146540247999
2018-04-26,-0.001078816151561024
2018-04-27,0.007344984276511646
2018-04-30,-0.011366208305453762
2018-05-01,0.0036878370523696358
2018-05-02,-0.0086449121746911
