Date,KMX
2015-04-29,-0.009079078526580187
2015-04-30,-0.009453192345618255
2015-05-01,0.02495957910744484
2015-05-04,0.02177344686461491
2015-05-05,-0.014439909615261648
2015-05-06,-0.00469419369458246
2015-05-07,0.012433830241667554
2015-05-08,0.009740294707457187
2015-05-11,-0.002516430983469875
2015-05-12,-0.0011212590436663339
2015-05-13,-0.0022449283043485257
2015-05-14,0.008578267544871343
2015-05-15,0.007529293172564344
2015-05-18,0.010240767255644823
2015-05-19,-0.01013695703793882
2015-05-20,0.0005535692547022908
2015-05-21,0.0029045515298571356
2015-05-22,-0.0013790990370297074
2015-05-26,-0.009667235771775196
2015-05-27,0.015757875719491388
2015-05-28,-0.006315199170779828
2015-05-29,-0.018513351599047545
2015-06-01,0.009290484575016134
2015-06-02,0.005578822076766077
2015-06-03,0.009847421629662012
2015-06-04,0.0038456089642298075
2015-06-05,0.008345883717541414
2015-06-08,-0.02089543215604628
2015-06-09,0.005958878242228183
2015-06-10,0.007714633093265144
2015-06-11,-0.005058137236690685
2015-06-12,0.0010992282549673327
2015-06-15,-0.01797965341229535
2015-06-16,0.009084470562694236
2015-06-17,0.0011080586487011157
2015-06-18,-0.0044272233014464035
2015-06-19,-0.03738191322443596
2015-06-22,-0.017900937258001903
2015-06-23,0.010289645600431108
2015-06-24,-0.008875317627785706
2015-06-25,-0.0007340435957384761
2015-06-26,0.004994916538996419
2015-06-29,-0.030112630868477375
2015-06-30,-0.0021100134569413953
2015-07-01,0.012535898542994195
2015-07-02,-0.0055191339726896604
2015-07-06,-0.00524971477026559
2015-07-07,0.004221935774808561
2015-07-08,-0.015465447490920048
2015-07-09,0.0103706010117528
2015-07-10,0.010113179908608494
2015-07-13,0.020173319053489847
2015-07-14,-0.003661930749858766
2015-07-15,-0.006909638554892572
2015-07-16,0.01954107528037885
2015-07-17,-0.013358585184396587
2015-07-20,0.003237692870990072
2015-07-21,-0.018923293973550415
2015-07-22,-0.008373169581210371
2015-07-23,-0.01703855938808385
2015-07-24,-0.030832981453514874
2015-07-27,-0.019309927426562234
2015-07-28,0.011458991203416424
2015-07-29,0.02537105495039005
2015-07-30,-0.004201687656207542
2015-07-31,0.008126276670167076
2015-08-03,-0.005890635098879993
2015-08-04,0.009823871975589649
2015-08-05,0.00015433147786048096
2015-08-06,-0.041222762194339735
2015-08-07,0.0008052021414888255
2015-08-10,0.020273504273504273
2015-08-11,-0.010250773181565198
2015-08-12,-0.003983429042161424
2015-08-13,0.0017597282563623917
2015-08-14,0.008144397076487175
2015-08-17,0.006336095428701949
2015-08-18,-0.0004721986443143589
2015-08-19,-0.015275609774852317
2015-08-20,-0.019350697394756367
2015-08-21,-0.02837569915898741
2015-08-24,-0.03155422978076061
2015-08-25,-0.009012139530120589
2015-08-26,0.023084989293096214
2015-08-27,0.02564102564102555
2015-08-28,0.017000007629394576
2015-08-31,-0.00032776888911223434
2015-09-01,-0.039999977487032545
2015-09-02,0.021857902139337693
2015-09-03,0.012366338178139147
2015-09-04,-0.009243997298856943
2015-09-08,0.0014995026974586878
2015-09-09,-0.00881714812702239
2015-09-10,0.004028161403050401
2015-09-11,0.0065195485061526615
2015-09-14,-0.020262372106902737
2015-09-15,0.031022172644308066
2015-09-16,0.02038805795279086
2015-09-17,-0.0016113807058566465
2015-09-18,-0.027275639956110043
2015-09-21,0.03965487591663974
2015-09-22,-0.04691986329186704
2015-09-23,-0.006697949057312469
2015-09-24,-0.004214430230717214
2015-09-25,0.011173181832095702
2015-09-28,-0.030637837441525373
2015-09-29,0.0010362272368322767
2015-09-30,0.023464469148273492
2015-10-01,-0.011294642150913026
2015-10-02,0.019266789838349174
2015-10-05,0.011709614875099028
2015-10-06,-0.020833305738590213
2015-10-07,0.004390380212324407
2015-10-08,0.008069931841466982
2015-10-09,-0.019846541775834448
2015-10-12,-0.024332147252635883
2015-10-13,-0.00749913331062968
2015-10-14,-0.00246001388198569
2015-10-15,0.0036991207112795355
2015-10-16,-0.014040000763207217
2015-10-19,0.011925919638764881
2015-10-20,0.0017590552594981546
2015-10-21,0.0061457150032007135
2015-10-22,0.016404929387822342
2015-10-23,-0.0032624044630908955
2015-10-26,0.012747660433979124
2015-10-27,-0.009865654397387513
2015-10-28,-0.005840923517186347
2015-10-29,0.009331275712704645
2015-10-30,0.010272187565288471
2015-11-02,-0.0040670711844768
2015-11-03,-0.013782565373181233
2015-11-04,-0.013975113377990844
2015-11-05,-0.00157480577751401
2015-11-06,0.004206061303774655
2015-11-09,-0.014834179501547529
2015-11-10,0.0008857260652752608
2015-11-11,-0.008495567119227054
2015-11-12,-0.010174931991547731
2015-11-13,-0.02651039135216049
2015-11-16,0.019266412084972373
2015-11-17,0.01090509758504421
2015-11-18,0.019057917900882293
2015-11-19,-0.005822191765665008
2015-11-20,0.01881102754204722
2015-11-23,-0.01358646196429203
2015-11-24,0.012007774895816503
2015-11-25,0.010120362981316022
2015-11-27,-0.008291579673468719
2015-11-30,-0.0019160531378492607
2015-12-01,-0.0006980962663167833
2015-12-02,0.012574244530362932
2015-12-03,0.00413938738119457
2015-12-04,0.01717622774017391
2015-12-07,-0.008949722780634661
2015-12-08,0.009541683189547179
2015-12-09,-0.0065822681797205185
2015-12-10,-0.0035677723801403882
2015-12-11,-0.019948882407553215
2015-12-14,0.006611013763770268
2015-12-15,0.013999266333378335
2015-12-16,-0.00017041625780200853
2015-12-17,-0.02574153299456272
2015-12-18,-0.06404199037080993
2015-12-21,-0.017947333502447482
2015-12-22,-0.017323431725849492
2015-12-23,0.038744673409216945
2015-12-24,-0.007273394207707229
2015-12-28,-0.0009393056075620576
2015-12-29,0.026513723943602185
2015-12-30,-0.0005495288370218621
2015-12-31,-0.010813785515715102
2016-01-04,-0.029646141423554262
2016-01-05,-0.004773725512676852
2016-01-06,-0.07310049187784917
2016-01-07,-0.02483959281365067
2016-01-08,-0.006580372941512924
2016-01-11,0.004059881292813872
2016-01-12,0.014258313364826636
2016-01-13,-0.02979433851220248
2016-01-14,0.017733556770307857
2016-01-15,-0.04334893446656696
2016-01-19,-0.04509104306210199
2016-01-20,0.044196269760401696
2016-01-21,0.019826228597670026
2016-01-22,0.0015290453624012823
2016-01-25,-0.018974895547179016
2016-01-26,0.02245447190994465
2016-01-27,-0.02935425613281617
2016-01-28,-0.03897844730197331
2016-01-29,0.029836800320968138
2016-02-01,-0.005658669041944564
2016-02-02,-0.03551107130557474
2016-02-03,0.003304210365298932
2016-02-04,0.03269826533118447
2016-02-05,0.00569476062210672
2016-02-08,-0.03397508376349123
2016-02-09,0.004923776716519779
2016-02-10,0.0062995906187286455
2016-02-11,-0.022721992069710706
2016-02-12,0.03511268063247042
2016-02-16,0.055237217245299064
2016-02-17,0.04148566050023583
2016-02-18,-0.027320153335712027
2016-02-19,-0.027444228045615415
2016-02-22,0.010802421895420133
2016-02-23,-0.008287835682970646
2016-02-24,-0.00615796319500983
2016-02-25,0.023677798790456395
2016-02-26,0.02031998433879534
2016-02-29,-0.019915305640086367
2016-03-01,0.037181177758549344
2016-03-02,-0.005418889620962375
2016-03-03,0.05385581787682847
2016-03-04,0.02107770012520449
2016-03-07,0.02512173230496728
2016-03-08,-0.036854077682426434
2016-03-09,0.005719939076200831
2016-03-10,-0.0001961587742934645
2016-03-11,0.017850134475936752
2016-03-14,-0.020427781288531066
2016-03-15,-0.031280741595733685
2016-03-16,0.017262356725158412
2016-03-17,-0.015571946035551676
2016-03-18,0.018860277413813353
2016-03-21,0.006568431634803584
2016-03-22,-0.007316569786782745
2016-03-23,-0.03505980297772837
2016-03-24,0.008051263736631453
2016-03-28,0.001433538648358157
2016-03-29,0.03128831761870532
2016-03-30,0.007535218437748625
2016-03-31,0.005707480672939358
2016-04-01,0.012720186796249866
2016-04-04,-0.011594173412967979
2016-04-05,0.0013685179420532823
2016-04-06,0.0404138938986891
2016-04-07,-0.0714956147088539
2016-04-08,0.030315279181027277
2016-04-11,-0.001961523637093121
2016-04-12,0.013954384228926253
2016-04-13,0.045551433750155024
2016-04-14,-0.005932512105511378
2016-04-15,0.0009324736675966339
2016-04-18,-0.004471732289128338
2016-04-19,0.016844497861470575
2016-04-20,-0.0034971918829873605
2016-04-21,-0.03158476364518781
2016-04-22,0.015067726700916273
2016-04-25,-0.004321674877129755
2016-04-26,0.046801273139874366
2016-04-27,-0.006129441952508752
2016-04-28,-0.021766746593326003
2016-04-29,-0.01817169546988262
2016-05-02,-0.014164305744919559
2016-05-03,-0.005364034289304764
2016-05-04,-0.012133999915947324
2016-05-05,-0.013452962158114534
2016-05-06,-0.0037549136845559383
2016-05-09,0.016266607762473795
2016-05-10,0.024790171171417352
2016-05-11,-0.02914283389136907
2016-05-12,0.0005885575550013122
2016-05-13,-0.006470624138327219
2016-05-16,-0.0005920422415814919
2016-05-17,0.0033570692277167247
2016-05-18,-0.00039363230118283354
2016-05-19,0.010435100802190567
2016-05-20,0.027474665935243836
2016-05-23,-0.011378692951447889
2016-05-24,0.014578904775776946
2016-05-25,0.02174326978918395
2016-05-26,-0.012028155345425673
2016-05-27,0.0037460341866613067
2016-05-31,0.0013062081475070375
2016-06-01,-0.029258287351633938
2016-06-02,0.0
2016-06-03,-0.010558633815500595
2016-06-06,0.007372860820099136
2016-06-07,0.020030834980834022
2016-06-08,-0.00830813131260022
2016-06-09,-0.013518642008459869
2016-06-10,-0.04941133575438861
2016-06-13,-0.0022335149309962166
2016-06-14,-0.004883961472333387
2016-06-15,0.009406933949259955
2016-06-16,-0.0032414879544907516
2016-06-17,0.018699149485345457
2016-06-20,0.01017562145050288
2016-06-21,-0.04918035998294501
2016-06-22,-0.03406729145079901
2016-06-23,0.01032257080078125
2016-06-24,-0.014048528178863706
2016-06-27,-0.01338512383354018
2016-06-28,0.022100619358244478
2016-06-29,0.02804541637695057
2016-06-30,0.021032867803105315
2016-07-01,0.01284929805834012
2016-07-05,-0.03826019999430019
2016-07-06,0.05632333617971308
2016-07-07,-0.0001982583960200568
2016-07-08,0.044210935823767006
2016-07-11,0.01234102047609631
2016-07-12,0.027381828447654355
2016-07-13,-0.0032858763999061846
2016-07-14,0.01465207095448906
2016-07-15,-0.0030686277790653582
2016-07-18,0.004345494848017495
2016-07-19,-0.013520821768435054
2016-07-20,0.024122800902365515
2016-07-21,0.027123490951666218
2016-07-22,0.006775527803051906
2016-07-25,-0.002588464605764673
2016-07-26,0.014359893460387907
2016-07-27,-0.003240703359113195
2016-07-28,-0.001540043714969519
2016-07-29,-0.0015424191078223792
2016-08-01,-0.002059713960554932
2016-08-02,-0.04420364158589574
2016-08-03,0.011337071649721642
2016-08-04,0.023487538734958235
2016-08-05,0.02312235754125247
2016-08-08,-0.0028886690459315467
2016-08-09,0.0010225182852585668
2016-08-10,-0.006469204243392701
2016-08-11,0.013879327452407164
2016-08-12,0.006591232320679596
2016-08-15,0.01595025061010502
2016-08-16,-0.005784142849604823
2016-08-17,-0.022273938763075485
2016-08-18,0.005610367779103065
2016-08-19,0.002535886852276903
2016-08-22,-0.00623944243920882
2016-08-23,0.0027150830915243507
2016-08-24,-0.01472328532134326
2016-08-25,0.0027481938175435427
2016-08-26,0.005481323894647616
2016-08-29,0.013287883631329267
2016-08-30,0.00033625517682578376
2016-08-31,-0.009243684656479734
2016-09-01,0.001017770276798169
2016-09-02,0.01779364652811144
2016-09-06,-0.008991024028971895
2016-09-07,0.018145127823441465
2016-09-08,-0.007095714785527729
2016-09-09,-0.08210069431676659
2016-09-12,0.02842657446744301
2016-09-13,-0.006514065789693713
2016-09-14,0.005316307556940236
2016-09-15,0.0029966857926027046
2016-09-16,-0.007029903605485499
2016-09-19,0.001415961611587413
2016-09-20,-0.014492815181766483
2016-09-21,-0.020444752940535826
2016-09-22,-0.004943252710429058
2016-09-23,-0.011223492415455172
2016-09-26,-0.0027912452771472474
2016-09-27,0.002052633141226945
2016-09-28,-0.010800778823358392
2016-09-29,-0.01788405086674849
2016-09-30,0.02261836968739228
2016-10-03,-0.015557601501339002
2016-10-04,-0.016565097568580822
2016-10-05,0.028073512205332163
2016-10-06,-0.006026359774382595
2016-10-07,-0.008525899178661978
2016-10-10,0.005923897338940831
2016-10-11,-0.028495441059882887
2016-10-12,0.008994898122070882
2016-10-13,-0.0017441890552192252
2016-10-14,-0.005047531159101504
2016-10-17,-0.002731695407774404
2016-10-18,-0.0013695890038796232
2016-10-19,0.014106531996295857
2016-10-20,-0.01796747528277287
2016-10-21,-0.015345319022152748
2016-10-24,0.028971044656195932
2016-10-25,-0.01106795523930526
2016-10-26,0.011977235552648846
2016-10-27,-0.01843230007885488
2016-10-28,-0.016208730823304318
2016-10-31,0.003415675454726541
2016-11-01,-0.025830939853894175
2016-11-02,0.001644357941384067
2016-11-03,0.018263890786147874
2016-11-04,0.017936304087192267
2016-11-07,0.01979806044803767
2016-11-08,-0.0549407514768715
2016-11-09,0.039852066855938784
2016-11-10,0.041683142135005236
2016-11-11,0.03887728531874002
2016-11-14,0.03851771919259339
2016-11-15,-0.011425517984799183
2016-11-16,-0.004267455037411327
2016-11-17,-0.005357129233224067
2016-11-18,-0.00843808284138925
2016-11-21,0.024262179317295685
2016-11-22,0.021742965332716135
2016-11-23,0.010380662573324928
2016-11-25,-0.00034247358289551943
2016-11-28,-0.017300481633291565
2016-11-29,0.002440289214832525
2016-11-30,0.004868763730937253
2016-12-01,0.022668239104349563
2016-12-02,-0.018781672154193796
2016-12-05,0.0015519943090691601
2016-12-06,0.04166663382664293
2016-12-07,0.03801651631505032
2016-12-08,0.021656121681069118
2016-12-09,-0.021197075240380614
2016-12-12,0.0
2016-12-13,-0.013853486344811095
2016-12-14,-0.008235138603541192
2016-12-15,0.022793903738453025
2016-12-16,-0.010665364091055785
2016-12-19,0.003378907149104604
2016-12-20,0.06093654609629717
2016-12-21,-0.002418434904062905
2016-12-22,-0.029393976384943232
2016-12-23,-0.00031215491458791433
2016-12-27,0.0042160624485709786
2016-12-28,-0.00808578234811208
2016-12-29,0.0017244177578430442
2016-12-30,0.007668197997946713
2017-01-03,0.006678060401486885
2017-01-04,0.029929072053993755
2017-01-05,-0.005692104114033203
2017-01-06,-0.014763419223983165
2017-01-09,-0.003210995100505598
2017-01-10,0.007516457208449179
2017-01-11,0.018422641273607043
2017-01-12,-0.001196020807066489
2017-01-13,0.005388424240486467
2017-01-17,-0.010421273891977223
2017-01-18,-0.011885074485018743
2017-01-19,0.012028028499645016
2017-01-20,0.0027079931077196306
2017-01-23,0.007201736182296914
2017-01-24,0.016088215034147035
2017-01-25,-0.00014663738989473263
2017-01-26,-0.007771243445935938
2017-01-27,-0.0031032819588434624
2017-01-30,-0.008449447117698128
2017-01-31,-0.00269098978648874
2017-02-01,-0.02278513961815054
2017-02-02,-0.002914594788932967
2017-02-03,0.010615422175480838
2017-02-06,-0.008829377523193682
2017-02-07,0.011058227829115586
2017-02-08,0.014127301827554506
2017-02-09,0.01018574420935714
2017-02-10,0.001482776846100764
2017-02-13,-0.0005922551818939858
2017-02-14,0.010666684751157396
2017-02-15,0.005570173653157928
2017-02-16,-0.004664718687201419
2017-02-17,-0.018453458681263357
2017-02-21,0.018352781535999174
2017-02-22,-0.010256365542010037
2017-02-23,-0.021909745226800226
2017-02-24,-0.00363247865715266
2017-02-27,0.0036457216632843625
2017-02-28,-0.023157239085271786
2017-03-01,0.00991632135992826
2017-03-02,-0.0023013428225926447
2017-03-03,-0.0024603419301582052
2017-03-06,-0.014953001073431227
2017-03-07,-0.0014084530585095623
2017-03-08,0.012537207645248571
2017-03-09,-0.013001085662477263
2017-03-10,0.00674292751124117
2017-03-13,-0.012616785001512754
2017-03-14,-0.006467894799807472
2017-03-15,0.008415350637489993
2017-03-16,0.00047240741280218934
2017-03-17,-0.02911555338624916
2017-03-20,-0.008429250597171145
2017-03-21,-0.027791351955691934
2017-03-22,0.010089094699937906
2017-03-23,-0.0004993970276224724
2017-03-24,-0.007328488252778431
2017-03-27,-0.012248314780633818
2017-03-28,0.015118046641689364
2017-03-29,0.0048527597669434375
2017-03-30,0.00016656346973431546
2017-03-31,-0.01398601620681017
2017-04-03,-0.04305982774729056
2017-04-04,-0.014999091257900998
2017-04-05,0.015048372575784397
2017-04-06,0.023649843914517632
2017-04-07,-0.025862068965517238
2017-04-10,0.010796470979673733
2017-04-11,0.0022763275560475638
2017-04-12,-0.01747029997688121
2017-04-13,-0.015469465160331541
2017-04-17,0.013725883165817132
2017-04-18,-0.009264216067493725
2017-04-19,0.028052464331449034
2017-04-20,0.028511476654212053
2017-04-21,-0.008333297111009053
2017-04-24,0.023666561840454348
2017-04-25,-0.015915512985404945
2017-04-26,0.020769447925519824
2017-04-27,0.0020013800602793896
2017-04-28,-0.026298298650150875
2017-05-01,-0.005982879899505855
2017-05-02,-0.004643171980718064
2017-05-03,0.011057349306114572
2017-05-04,0.0032467297543190554
2017-05-05,0.017032873711362084
2017-05-08,0.009546134710500143
2017-05-09,0.0
2017-05-10,-0.005806212362454488
2017-05-11,-0.01084601239060512
2017-05-12,0.0018556108741010213
2017-05-15,0.029466240410586986
2017-05-16,0.008505077902433156
2017-05-17,-0.026597460163913178
2017-05-18,0.06147948348160459
2017-05-19,0.016323982584718122
2017-05-22,0.004324305471766321
2017-05-23,-0.008303873991448718
2017-05-24,0.0003101918611192467
2017-05-25,0.002790269713457194
2017-05-26,0.00046373130568433396
2017-05-30,-0.018232390032747903
2017-05-31,-0.011174049012315224
2017-06-01,0.017507535286707565
2017-06-02,-0.005161924440472254
2017-06-05,-0.015880477134668003
2017-06-06,-0.01517815562587399
2017-06-07,0.013465312123187134
2017-06-08,-0.02737318498087704
2017-06-09,-0.01892688846197821
2017-06-12,0.019963070198364186
2017-06-13,0.013651346076806625
2017-06-14,0.00324518512856109
2017-06-15,-0.0045285878328004125
2017-06-16,-0.013972390268264023
2017-06-19,0.015818140070733788
2017-06-20,-0.03876728540456642
2017-06-21,0.00809995562823329
2017-06-22,0.0462001714761926
2017-06-23,-0.012640014648437448
2017-06-26,0.027062097041300692
2017-06-27,-0.0044178382656260284
2017-06-28,-0.016006312931171163
2017-06-29,0.0027379315272593185
2017-06-30,0.012849390834003938
2017-07-03,0.010783385511688115
2017-07-05,-0.005804875068069371
2017-07-06,0.0022092376835751715
2017-07-07,0.006928081452287849
2017-07-10,0.003909244445976734
2017-07-11,-0.008255433091751696
2017-07-12,0.00832415257639152
2017-07-13,0.012928378045311106
2017-07-14,-0.009380295583609422
2017-07-17,0.00946911871608247
2017-07-18,-0.004459494402138442
2017-07-19,0.0013902374151224528
2017-07-20,-0.006941301325417482
2017-07-21,0.026561030714891354
2017-07-24,-0.005901035122691356
2017-07-25,0.007305987507301381
2017-07-26,0.00831071395015992
2017-07-27,-0.0037464406926936977
2017-07-28,0.0046630195989816325
2017-07-31,-0.008085056267783441
2017-08-01,0.006037758881191069
2017-08-02,-0.013953492631424425
2017-08-03,-0.0027388968629397104
2017-08-04,0.0027464190213817297
2017-08-07,0.0016737767545400573
2017-08-08,-0.014583002548539947
2017-08-09,0.005549569833655177
2017-08-10,-0.019929526059416225
2017-08-11,0.00766459974081779
2017-08-14,0.00776156495206215
2017-08-15,-0.007085629966833484
2017-08-16,0.0055848683751886785
2017-08-17,-0.013113213176842442
2017-08-18,0.0
2017-08-21,0.0026574670267520695
2017-08-22,-0.004521373842952481
2017-08-23,0.0031324131936789623
2017-08-24,-0.004996151354792255
2017-08-25,0.010356187857410992
2017-08-28,-0.014132627054480151
2017-08-29,0.0012602682991744718
2017-08-30,0.03823153615442876
2017-08-31,0.01757847703683968
2017-09-01,0.014445289630102165
2017-09-05,0.013211888728667631
2017-09-06,0.0008693884512716021
2017-09-07,-0.010712296953521383
2017-09-08,0.0019023249894500882
2017-09-11,0.00043813025795302885
2017-09-12,-0.0021898032975022907
2017-09-13,0.010826596639204267
2017-09-14,0.005355373660355989
2017-09-15,-0.019867510388816845
2017-09-18,0.0038189556381200696
2017-09-19,0.0017559665351560838
2017-09-20,0.003067471330426619
2017-09-21,0.0024755813816548233
2017-09-22,0.0777165367246091
2017-09-25,0.0013478699397546645
2017-09-26,-0.009422594817742325
2017-09-27,0.023916323193567957
2017-09-28,0.00769743653351096
2017-09-29,-0.0015804391689677733
2017-10-02,0.01028886432418119
2017-10-03,-0.0033946274874975257
2017-10-04,0.0015720570458401806
2017-10-05,-0.001046359775714767
2017-10-06,0.005761356503701354
2017-10-09,-0.008202021526395487
2017-10-10,0.0006563803039840721
2017-10-11,-0.0022301691047266203
2017-10-12,-0.004733113619603158
2017-10-13,-0.0034345378773753543
2017-10-16,0.00026506684012828075
2017-10-17,-0.0011926363501526538
2017-10-18,-0.0014594746761708022
2017-10-19,-0.005580730619427543
2017-10-20,0.00400859254994268
2017-10-23,-0.009981368193933249
2017-10-24,0.005242631978065404
2017-10-25,-0.008157269594934013
2017-10-26,0.009302985822307264
2017-10-27,-0.006679134329727221
2017-10-30,0.007934324005485438
2017-10-31,0.002001354662929389
2017-11-01,-0.008521962751690038
2017-11-02,0.020413702540293288
2017-11-03,-0.01039748460941925
2017-11-06,-0.0037238830988877147
2017-11-07,-0.01989060766683326
2017-11-08,0.0002724635379982576
2017-11-09,-0.017156891262847584
2017-11-10,0.0069271265985870745
2017-11-13,-0.0045404764676533205
2017-11-14,-0.019488542673835485
2017-11-15,-0.0031012293928920354
2017-11-16,-0.002403820220743258
2017-11-17,-0.015591864719107451
2017-11-20,0.002447887772645041
2017-11-21,-0.012496448035902219
2017-11-22,-0.011054576526988602
2017-11-24,0.0008825590509431436
2017-11-27,-0.0026451182528071104
2017-11-28,-0.006041014373320053
2017-11-29,0.015416556917308366
2017-11-30,0.005985454921304756
2017-12-01,-0.007691284001234644
2017-12-04,0.03407431887456269
2017-12-05,-0.042285361370144714
2017-12-06,-0.017276995685989838
2017-12-07,0.00631101652420174
2017-12-08,0.007615381916296071
2017-12-11,0.007261378769910509
2017-12-12,-0.016330742833846945
2017-12-13,0.00912355077449889
2017-12-14,-0.005632205067989449
2017-12-15,0.00953952979546524
2017-12-18,0.011663860135508797
2017-12-19,-0.009778140714680084
2017-12-20,0.009137844665074057
2017-12-21,-0.0360742102624102
2017-12-22,-0.011666615804036495
2017-12-26,0.004905713296888825
2017-12-27,-0.00976352951720072
2017-12-28,-0.001540688613055896
2017-12-29,-0.010492213096613745
2018-01-02,0.009823871975589649
2018-01-03,0.03366275838888777
2018-01-04,0.019569726782433516
2018-01-05,0.04087913429344092
2018-01-08,-0.01393578056040179
2018-01-09,-0.0035688792163974803
2018-01-10,0.007163323469044025
2018-01-11,0.022901856905556794
2018-01-12,0.005840608365406341
2018-01-16,-0.013825521563455179
2018-01-17,-0.02088890305503066
2018-01-18,0.010022975577633986
2018-01-19,0.0005670671251514214
2018-01-22,0.012893114325684962
2018-01-23,-0.013288529537411553
2018-01-24,0.005812248758060301
2018-01-25,0.008315771566777652
2018-01-26,0.012300772185578346
2018-01-29,-0.0008284667234288445
2018-01-30,-0.007462699156612351
2018-01-31,-0.006265621695270118
2018-02-01,-0.00784650646542251
2018-02-02,-0.029091902691977145
2018-02-05,-0.05716364080255687
2018-02-06,0.007713668657112427
2018-02-07,0.001224767780594771
2018-02-08,-0.016208030019217
2018-02-09,0.0023313884739928348
2018-02-12,0.018142438162447982
2018-02-13,-0.0345721009115767
2018-02-14,0.006152380397595136
2018-02-15,0.008623440926379233
2018-02-16,0.0015544609245266017
2018-02-20,-0.01738318992053134
2018-02-21,-0.036803060819986966
2018-02-22,0.0009839516848382246
2018-02-23,0.02817820085530709
2018-02-26,0.002071400120968958
2018-02-27,-0.013515638135957797
2018-02-28,-0.0019342802193930142
2018-03-01,-0.030038708828436955
2018-03-02,-0.001498504004828649
2018-03-05,0.008170716254719324
2018-03-06,0.017036100059397263
2018-03-07,-0.012522368462275058
2018-03-08,0.0006587137685438726
2018-03-09,0.027485221029881712
2018-03-12,0.0011212509127349612
2018-03-13,0.0019199829101561594
2018-03-14,0.002874485918972658
2018-03-15,-0.01003186426383662
2018-03-16,0.011259462498892425
2018-03-19,-0.0060441746440884625
2018-03-20,-0.008961455564882592
2018-03-21,-0.006781882473323342
2018-03-22,-0.024548827227078407
2018-03-23,-0.01066665649414067
2018-03-26,0.020721016334050324
2018-03-27,-0.01386367635703023
2018-03-28,0.014895387274450833
2018-03-29,0.021437982357276564
2018-04-02,-0.03261221347351839
2018-04-03,0.000667572041884279
2018-04-04,0.04619747331652313
2018-04-05,-0.007811220585767997
2018-04-06,-0.031169704194873638
2018-04-09,-0.025373114405556008
2018-04-10,0.03488172913209042
2018-04-11,-0.005261422170829921
2018-04-12,0.008264462809917328
2018-04-13,0.011803298700051146
2018-04-16,0.004536597112103635
2018-04-17,0.01564518097908274
2018-04-18,0.00476416120763723
2018-04-19,-0.011063707252645605
2018-04-20,-0.022534758738839256
2018-04-23,0.003270123666422986
2018-04-24,-0.0006519053965035049
2018-04-25,0.012557085153225511
2018-04-26,0.0
2018-04-27,0.012401360216965251
2018-04-30,-0.005727022062616327
2018-05-01,0.016640014648437562
2018-05-02,-0.0003147695542256024
2018-05-03,-0.00314862659789239
2018-05-04,0.02590017999925065
