Date,MA
2015-10-07,0.015144964269607097
2015-10-08,0.007249359608021866
2015-10-09,-0.0005213369621829278
2015-10-12,0.008557527203968629
2015-10-13,-0.0073469805366011
2015-10-14,-0.009381486541984452
2015-10-15,0.022413928749383194
2015-10-16,0.00494028305235239
2015-10-19,0.0010241038138627534
2015-10-20,-0.0007160895977927906
2015-10-21,-0.010955406266537793
2015-10-22,0.014699793602316769
2015-10-23,0.01805763829878204
2015-10-26,-0.0016034412159395828
2015-10-27,-0.012044351228267525
2015-10-28,0.016864352245977043
2015-10-29,0.00499566569654486
2015-10-30,-0.01590600624097116
2015-11-02,0.003939927971109869
2015-11-03,0.007446153089585739
2015-11-04,0.003994864565274092
2015-11-05,0.001691530762894633
2015-11-06,0.008044306365411868
2015-11-09,-0.010147650086474336
2015-11-10,0.001791511256722833
2015-11-11,0.0022851265554135747
2015-11-12,-0.025773204558614204
2015-11-13,-0.014448596074898012
2015-11-16,0.014866922134111116
2015-11-17,-0.002339838060092636
2015-11-18,0.011114596546382804
2015-11-19,-0.0023196265358029766
2015-11-20,0.005761635547127941
2015-11-23,-0.0013064966697590163
2015-11-24,-0.008755273007559183
2015-11-25,-0.0034515364993187303
2015-11-27,0.005195442373437054
2015-11-30,-0.007600847272074218
2015-12-01,0.00010221668913446003
2015-12-02,-0.008475599271881795
2015-12-03,-0.011740776285855126
2015-12-04,0.02855388989675367
2015-12-07,-0.008916113440245788
2015-12-08,0.003680172184181485
2015-12-09,-0.0036666781771456103
2015-12-10,-0.0021463466281976817
2015-12-11,-0.028481032595035982
2015-12-14,0.015501303642631026
2015-12-15,0.02211867621009267
2015-12-16,0.016356574541635416
2015-12-17,-0.007096959125494795
2015-12-18,-0.030605080595871526
2015-12-21,0.007788883853532047
2015-12-22,0.005152346167754951
2015-12-23,0.012200393619955507
2015-12-24,-0.0014183917059120699
2015-12-28,-0.0006083938656368248
2015-12-29,0.012077396246471306
2015-12-30,-0.008523963753903296
2015-12-31,-0.015272099643632964
2016-01-04,-0.026191742004779917
2016-01-05,0.0018985472861681174
2016-01-06,-0.015295461712323766
2016-01-07,-0.018317893250235695
2016-01-08,-0.0190961524040546
2016-01-11,0.007675627524457829
2016-01-12,0.009494750843359823
2016-01-13,-0.024606521121525282
2016-01-14,0.01704205828748262
2016-01-15,-0.022048246892364398
2016-01-19,-0.028069084363914643
2016-01-20,-0.012641804457477535
2016-01-21,0.011629046368871965
2016-01-22,0.021830271965577852
2016-01-25,-0.013977183486997946
2016-01-26,0.002650478644987464
2016-01-27,-0.025172482382808004
2016-01-28,-0.01627173242810198
2016-01-29,0.06712203920897553
2016-02-01,-0.004492932621974255
2016-02-02,-0.030463599208350067
2016-02-03,0.0062843458582644285
2016-02-04,-0.001619151750510528
2016-02-05,-0.04135280464267299
2016-02-08,-0.025495465449777432
2016-02-09,0.01636710110948325
2016-02-10,0.016347257205726162
2016-02-11,-0.014403852219409319
2016-02-12,0.03385698464608078
2016-02-16,0.015196126180698988
2016-02-17,0.011951465513460935
2016-02-18,-0.013415728123120307
2016-02-19,0.008716707339941454
2016-02-22,0.011867933430600663
2016-02-23,-0.018332905144100575
2016-02-24,0.0024357713308664763
2016-02-25,0.011571328148513693
2016-02-26,0.0017157291553318021
2016-02-29,-0.00742261458839355
2016-03-01,0.03658550294370966
2016-03-02,-0.002330250650722454
2016-03-03,-0.0016688529355802784
2016-03-04,0.003454236251330789
2016-03-07,-0.019433868799348053
2016-03-08,-0.016421220056200947
2016-03-09,0.0037994884674590335
2016-03-10,-0.003325955289349869
2016-03-11,0.019449560314975134
2016-03-14,0.0032735705466349074
2016-03-15,0.005513718555198555
2016-03-16,0.007274201408879577
2016-03-17,0.015554006283433841
2016-03-18,0.009845735247673959
2016-03-21,0.00043319744591974185
2016-03-22,-0.006388819251520794
2016-03-23,0.0040321512536340975
2016-03-24,-0.0023879429042886757
2016-03-28,-0.007289220039222499
2016-03-29,0.016878112892769304
2016-03-30,0.011101897849658426
2016-03-31,0.007354976727274254
2016-04-01,0.014497360601069431
2016-04-04,-0.00855314084330272
2016-04-05,-0.007364374212124991
2016-04-06,0.006265628874186913
2016-04-07,-0.013087059660069511
2016-04-08,0.0029944212153083516
2016-04-11,-0.00341184374723158
2016-04-12,0.004172514515511816
2016-04-13,0.02013656085221216
2016-04-14,0.004386341446991793
2016-04-15,0.005302969040874128
2016-04-18,0.010239737152127448
2016-04-19,-0.004402431498685688
2016-04-20,0.006787206188851425
2016-04-21,-0.003676990221994969
2016-04-22,-0.0009228879601622664
2016-04-25,-0.004822967247900878
2016-04-26,0.0029904882248124043
2016-04-27,0.011411780535365512
2016-04-28,-0.012197865156518772
2016-04-29,-0.0019551956107819457
2016-05-02,0.008042001940496757
2016-05-03,-0.013500909877793621
2016-05-04,-0.0020736864744472783
2016-05-05,-0.0006234489133601917
2016-05-06,0.005094173039514649
2016-05-09,0.0004135339379991443
2016-05-10,0.009511848378352283
2016-05-11,-0.012597027909619807
2016-05-12,-0.0058084476982666056
2016-05-13,-0.005112158583359783
2016-05-16,0.008284511431102981
2016-05-17,-0.005720388509335428
2016-05-18,0.0003140125288048079
2016-05-19,-0.009725096489565543
2016-05-20,0.008131116335861055
2016-05-23,-0.0040852724224020864
2016-05-24,0.01472445469848438
2016-05-25,-0.00031089779464710254
2016-05-26,-0.0007259323108227411
2016-05-27,0.008300604463278516
2016-05-31,-0.01317163461219506
2016-06-01,0.005318153032385142
2016-06-02,0.004874909858177956
2016-06-03,-0.008773511797116718
2016-06-06,0.006352246427516972
2016-06-07,0.0004137884450285956
2016-06-08,0.013550009223448845
2016-06-09,-0.00989921089062884
2016-06-10,-0.01865595240715734
2016-06-13,-0.010712880019705162
2016-06-14,-0.0008492742666474928
2016-06-15,-0.00818209065141251
2016-06-16,0.007928060346643617
2016-06-17,-0.008397310393648216
2016-06-20,0.011362613474527272
2016-06-21,0.008055107337796574
2016-06-22,-0.011040025813046528
2016-06-23,0.01754214456900627
2016-06-24,-0.04430065588968224
2016-06-27,-0.026238071701507715
2016-06-28,0.015156566888083534
2016-06-29,0.018911800724075833
2016-06-30,-0.0441765824671031
2016-07-01,0.008971005712465896
2016-07-05,-0.0068653023862299545
2016-07-06,-0.013855751354696522
2016-07-07,0.011286391750763292
2016-07-08,0.008541073097771967
2016-07-11,0.0021454252735582102
2016-07-12,0.01408453256607567
2016-07-13,0.003777317758602683
2016-07-14,0.012287522635366921
2016-07-15,-0.00568627585468251
2016-07-18,0.0073682375686194845
2016-07-19,0.008515228427510069
2016-07-20,0.009958944142654635
2016-07-21,-0.009003143377488865
2016-07-22,0.01297875386359415
2016-07-25,-0.0070471729055013865
2016-07-26,0.004623660878962488
2016-07-27,0.0034251038057608874
2016-07-28,0.024106872046695704
2016-07-29,-0.008020156176698712
2016-08-01,-0.0017851270093972582
2016-08-02,0.001893798256900281
2016-08-03,-0.0017851079245655432
2016-08-04,0.008729889022877968
2016-08-05,0.010113244730159288
2016-08-08,-0.0010322598638672353
2016-08-09,-0.0008265947470518231
2016-08-10,-0.004239761097117101
2016-08-11,0.0024924864207720443
2016-08-12,-0.004247476972353503
2016-08-15,0.0033292489504173073
2016-08-16,-0.008503048536435687
2016-08-17,-0.00031360732863916496
2016-08-18,-0.0033474561192676777
2016-08-19,-0.0005249365543397166
2016-08-22,0.0059861867233874655
2016-08-23,0.005219862071327741
2016-08-24,-0.007892692717972771
2016-08-25,0.0006277210787004606
2016-08-26,0.00920607217822389
2016-08-29,0.0032133889846168717
2016-08-30,0.003203096190601329
2016-08-31,-0.004737744344685768
2016-09-01,0.01024527919072371
2016-09-02,0.0027658752805745923
2016-09-06,0.009194072234902428
2016-09-07,0.007895483802800918
2016-09-08,0.0041177961383203066
2016-09-09,-0.018303845328489388
2016-09-12,0.019969467320012146
2016-09-13,-0.007192134703658537
2016-09-14,-0.006841711233667502
2016-09-15,0.007699601488270202
2016-09-16,-0.0011062754452851875
2016-09-19,0.0032209297874212783
2016-09-20,0.008125660620355024
2016-09-21,0.007662527724277446
2016-09-22,0.00849307668721333
2016-09-23,-0.004504303736225457
2016-09-26,-0.004918616592017311
2016-09-27,0.0028669464956954105
2016-09-28,0.0005912497103794934
2016-09-29,-0.00886596092405123
2016-09-30,0.01152967494549273
2016-10-03,0.0010806416590363188
2016-10-04,-0.006477876916470948
2016-10-05,0.013560205643085022
2016-10-06,0.0052733502673749655
2016-10-07,-0.0067028407775120424
2016-10-10,0.003911988385943532
2016-10-11,-0.012664360548823583
2016-10-12,9.867807805519213e-05
2016-10-13,-0.007004977128900136
2016-10-14,0.0022853808989431457
2016-10-17,-0.00029773171714819746
2016-10-18,0.00872624878428474
2016-10-19,0.00982992145814876
2016-10-20,-0.0017525013382062582
2016-10-21,0.00292570242099921
2016-10-24,0.003305733139719047
2016-10-25,-0.003004396803461762
2016-10-26,0.003305004168898895
2016-10-27,0.0036814452995144187
2016-10-28,0.03185329037862328
2016-10-31,0.0011225092308551066
2016-11-01,-0.019248760586818348
2016-11-02,-0.009146361047715823
2016-11-03,-0.0021154470701405526
2016-11-04,-0.00722663902583065
2016-11-07,0.028438113887697902
2016-11-08,-0.002453629054555595
2016-11-09,0.004636084596773671
2016-11-10,-0.01591513419994961
2016-11-11,0.0011485197398612979
2016-11-14,-0.03326349207323431
2016-11-15,0.013249049481407926
2016-11-16,0.014832035931919174
2016-11-17,0.004326826307671894
2016-11-18,0.003159653688369568
2016-11-21,0.01107064579418271
2016-11-22,-9.432696423028464e-05
2016-11-23,-0.012933030023960512
2016-11-25,0.01118966515445563
2016-11-28,-0.022415606689275225
2016-11-29,0.0044506876266954265
2016-11-30,-0.015603979667326073
2016-12-01,-0.019765147021275853
2016-12-02,0.009183447904764552
2016-12-05,0.02423345105273822
2016-12-06,-0.01496867299537008
2016-12-07,0.03186262339667634
2016-12-08,-0.004085471866204671
2016-12-09,-0.0039111788639364375
2016-12-12,-0.01082305510304038
2016-12-13,0.00038725865404187765
2016-12-14,-0.0003871087428310993
2016-12-15,0.010360159874174713
2016-12-16,-0.008816156266323705
2016-12-19,0.0010632419014624528
2016-12-20,0.009658162685482141
2016-12-21,-0.003539063369765061
2016-12-22,0.0013435549429754445
2016-12-23,0.0038348089632465054
2016-12-27,0.0008596815046748585
2016-12-28,-0.010686891004372923
2016-12-29,0.0008678345970738466
2016-12-30,-0.005011131292320559
2017-01-03,0.020726339186319942
2017-01-04,0.00948877736353504
2017-01-05,0.007723217741325783
2017-01-06,0.007197013028471311
2017-01-09,-0.001948884068937562
2017-01-10,-0.0021382841489251403
2017-01-11,0.004565392460747164
2017-01-12,0.008348255172022867
2017-01-13,-9.195440918075004e-05
2017-01-17,-0.0027597702254748002
2017-01-18,0.002398538177434739
2017-01-19,-0.0011966206248212874
2017-01-20,0.013176087330353248
2017-01-23,-0.003001092875953737
2017-01-24,0.0026454686267061156
2017-01-25,0.0024562399147476377
2017-01-26,-0.007351028206951993
2017-01-27,0.004205457560270798
2017-01-30,-0.004916204800154533
2017-01-31,-0.027172493171975343
2017-02-01,-0.012508346631697198
2017-02-02,0.0013330770163790806
2017-02-03,0.013695996075038908
2017-02-06,9.379211908711049e-05
2017-02-07,9.378332295062464e-05
2017-02-08,0.001125820320489579
2017-02-09,0.005434682670868662
2017-02-10,-0.0002794136419250748
2017-02-13,0.009415055830770402
2017-02-14,0.005541469664538834
2017-02-15,0.007164041107126984
2017-02-16,-0.0032830679969859666
2017-02-17,0.0010979362506642332
2017-02-21,0.0067630349305003445
2017-02-22,-0.006536115471785342
2017-02-23,0.0118786548771328
2017-02-24,0.0023477839086931684
2017-02-27,-0.0038735482312283187
2017-02-28,-0.0009947002924770576
2017-03-01,0.016747849794643832
2017-03-02,-0.008725812931345556
2017-03-03,0.00368277260032146
2017-03-06,-0.0034008051195729694
2017-03-07,-0.0035920863044408557
2017-03-08,0.00018032398256995208
2017-03-09,-0.0017120472378090446
2017-03-10,0.0037910234816296295
2017-03-13,0.0028776171114826
2017-03-14,-0.009325259030983135
2017-03-15,0.013847666748947773
2017-03-16,0.0058022841604779
2017-03-17,0.0014204844363077118
2017-03-20,-0.003722621731498288
2017-03-21,-0.015123126042700497
2017-03-22,0.006684086217006779
2017-03-23,0.0013459805289917082
2017-03-24,0.003404927728542839
2017-03-27,-0.00035714827297028684
2017-03-28,0.0047345314322984056
2017-03-29,-0.0036452306866834316
2017-03-30,0.005443176308634223
2017-03-31,-0.001774947946614036
2017-04-03,-0.0020449584623598582
2017-04-04,-0.0013364355785170368
2017-04-05,0.0017879193249639158
2017-04-06,0.0032122257460265313
2017-04-07,-0.0016899208843703661
2017-04-10,0.0007129525530431557
2017-04-11,-0.001869722278271202
2017-04-12,-0.005708736022567162
2017-04-13,-0.002242846793210962
2017-04-17,0.013037019935580707
2017-04-18,-0.0013312056180537768
2017-04-19,-0.0020441585710612165
2017-04-20,0.020482745221802157
2017-04-21,-0.002792488743852406
2017-04-24,0.012514219989045783
2017-04-25,0.0037165708135946662
2017-04-26,0.0003443977269887988
2017-04-27,0.008005539845959975
2017-04-28,-0.006660910762296468
2017-05-01,0.00042974240815318865
2017-05-02,0.015038301608248483
2017-05-03,-0.006688192943297588
2017-05-04,0.00502850837134261
2017-05-05,-0.0035615888580353694
2017-05-08,-0.007574473145798177
2017-05-09,-0.001715037506719197
2017-05-10,0.0020616218998759095
2017-05-11,-0.0010287929767952564
2017-05-12,0.005148850797274784
2017-05-15,0.009220579530339279
2017-05-16,0.002368499677892766
2017-05-17,-0.014262494972851592
2017-05-18,-0.0047945255171203405
2017-05-19,0.01152774536845902
2017-05-22,0.012076944064705275
2017-05-23,0.005041912031590323
2017-05-24,0.009197390473310474
2017-05-25,0.010107577089739195
2017-05-26,-0.00237871616207741
2017-05-30,0.000164642257022507
2017-05-31,0.01011098478568262
2017-06-01,0.004231817571762386
2017-06-02,0.0145865364327189
2017-06-05,0.00559094976420349
2017-06-06,-0.005242002257421219
2017-06-07,-0.0003993262518456886
2017-06-08,-0.0034349008041566487
2017-06-09,-0.01378625521510779
2017-06-12,-0.018530668327876976
2017-06-13,0.012918196165902174
2017-06-14,0.0014715261711870653
2017-06-15,-0.008816183781957254
2017-06-16,0.004447234266938382
2017-06-19,0.009265415878565886
2017-06-20,-0.001299956187527762
2017-06-21,0.001382936259943568
2017-06-22,0.0016245535659782373
2017-06-23,0.005758537441191258
2017-06-26,-0.003951451878307921
2017-06-27,-0.006314772760147469
2017-06-28,0.01686484093888252
2017-06-29,-0.026439871142497462
2017-06-30,-0.0004938222871353481
2017-07-03,-0.005516810035403497
2017-07-05,0.01177841769798027
2017-07-06,-0.009673609314401976
2017-07-07,0.011589279297370414
2017-07-10,0.00433727166733977
2017-07-11,0.012221963162788896
2017-07-12,0.008451989783153868
2017-07-13,0.0015163704891767438
2017-07-14,0.01227400813391366
2017-07-17,0.0033069481974694614
2017-07-18,0.0023541860552784843
2017-07-19,0.0024268100853994667
2017-07-20,0.0033584349166049243
2017-07-21,0.006227237232663718
2017-07-24,0.0019337021519674202
2017-07-25,0.003551586224648462
2017-07-26,0.0077704652702139665
2017-07-27,-0.0157263605826643
2017-07-28,-0.007911110957070977
2017-07-31,-0.0008599726792575257
2017-08-01,0.013223821435265792
2017-08-02,0.008649161822240403
2017-08-03,-0.0055124227918982305
2017-08-04,-0.0005388963756085552
2017-08-07,0.004313556998796431
2017-08-08,-0.004141900691451039
2017-08-09,-0.0009241344436466958
2017-08-10,-0.015803309526306708
2017-08-11,0.006892715397356142
2017-08-14,0.019759177344445433
2017-08-15,0.0037376212069859527
2017-08-16,0.006003821341316717
2017-08-17,-0.0112559316702453
2017-08-18,0.0019861869861799164
2017-08-21,0.006100452004325518
2017-08-22,0.014097578213654094
2017-08-23,-0.005455962355267241
2017-08-24,-0.0008263859684807251
2017-08-25,-0.0015797200483049778
2017-08-28,0.008286124820901852
2017-08-29,-7.499713991432344e-05
2017-08-30,-0.0002983416817133877
2017-08-31,-0.003736884539577323
2017-09-01,-0.00045040266860585376
2017-09-05,-0.004353159341909718
2017-09-06,0.0017341519236184766
2017-09-07,0.027390897778633905
2017-09-08,0.005053703046728142
2017-09-11,0.03476166788921664
2017-09-12,0.003028199844105295
2017-09-13,-0.0162897102939642
2017-09-14,0.009778999130613863
2017-09-15,0.0007772616339369876
2017-09-18,-0.001271396983365758
2017-09-19,0.007708972789703061
2017-09-20,-0.0017542961663650214
2017-09-21,-0.003656017298453995
2017-09-22,0.0011991956414096894
2017-09-25,-0.023398203619754754
2017-09-26,-0.0014436687036580853
2017-09-27,0.009395510256101192
2017-09-28,0.0037945917954365083
2017-09-29,0.007132713897465726
2017-10-02,0.0043909405275028845
2017-10-03,0.008461709509739901
2017-10-04,-0.006502872596768072
2017-10-05,0.013251600361304128
2017-10-06,-0.0016002154903652643
2017-10-09,0.007176538654084297
2017-10-10,0.007610108464025878
2017-10-11,0.008239354382605368
2017-10-12,-0.0007494709648633302
2017-10-13,0.004088749970544869
2017-10-16,-0.007601188763845634
2017-10-17,-0.0019838071901567833
2017-10-18,0.0017821399678163985
2017-10-19,-0.008276933715206991
2017-10-20,0.002759143399400088
2017-10-23,0.0012380008724646174
2017-10-24,0.0016485173579277035
2017-10-25,0.0030181638468649297
2017-10-26,0.002393122347467358
2017-10-27,0.013166240430335874
2017-10-30,0.00289529598623961
2017-10-31,-0.0012088636018872112
2017-11-01,0.0008067416697925545
2017-11-02,-0.004298333428583101
2017-11-03,0.007015065311176016
2017-11-06,0.005358547381528078
2017-11-07,-0.0007992219264539857
2017-11-08,0.0
2017-11-09,-0.0045343884530983924
2017-11-10,0.0016746794760611472
2017-11-13,0.0010028080970974074
2017-11-14,0.0017371619378974135
2017-11-15,-0.01080371168976546
2017-11-16,0.013483393509949204
2017-11-17,-0.008714231156079277
2017-11-20,0.0036239264474775545
2017-11-21,0.019724689220066427
2017-11-22,-0.008262323953227235
2017-11-24,0.009851498484453769
2017-11-27,0.0015058212604559529
2017-11-28,0.007975603081740168
2017-11-29,-0.037875604585393075
2017-11-30,0.014290603057111717
2017-12-01,-0.005183834940748255
2017-12-04,-0.041819733282464244
2017-12-05,0.011852529456902516
2017-12-06,0.015778850157138535
2017-12-07,0.013770699122313879
2017-12-08,0.0029440235692479444
2017-12-11,0.006604608906521481
2017-12-12,0.01073712025042406
2017-12-13,-0.005311790815165973
2017-12-14,0.0015821091097487638
2017-12-15,0.009675779830831344
2017-12-18,-0.0018252006074237492
2017-12-19,-0.009404623596518169
2017-12-20,-0.0015161345628255107
2017-12-21,-0.006074904213914434
2017-12-22,0.0021262287132335356
2017-12-26,0.002850153361320773
2017-12-27,0.0007932511193309288
2017-12-28,0.0024441733257050124
2017-12-29,-0.0027018471651550913
2018-01-02,0.003634119922378165
2018-01-03,0.012572769303985654
2018-01-04,0.012937622407062754
2018-01-05,0.020730237636391147
2018-01-08,0.0030230937591895213
2018-01-09,0.001443710763191941
2018-01-10,0.002257153062587447
2018-01-11,0.006630911944459195
2018-01-12,0.008762182000526364
2018-01-16,-0.00024658580102898675
2018-01-17,0.012508395151021645
2018-01-18,0.0070594500129497195
2018-01-19,0.00815837347079773
2018-01-22,0.008691044874614251
2018-01-23,-0.00647715321784359
2018-01-24,-0.0010767145048906634
2018-01-25,0.009460723337524124
2018-01-26,0.010380283896489706
2018-01-29,-0.01050844424552655
2018-01-30,-0.008068957041641012
2018-01-31,0.010826047945816208
2018-02-01,0.023254404057767353
2018-02-02,-0.013762772765026021
2018-02-05,-0.03494565679752715
2018-02-06,0.028494988786318398
2018-02-07,-0.003249002132480694
2018-02-08,-0.04806489389587787
2018-02-09,0.028514553784510843
2018-02-12,0.018099160986392082
2018-02-13,0.01147490492994585
2018-02-14,0.01410775118308849
2018-02-15,0.012578476574859332
2018-02-16,0.005495235076828919
2018-02-20,-0.0017076097186569106
2018-02-21,-0.017279870684500764
2018-02-22,0.003655710982052751
2018-02-23,0.0162478286002552
2018-02-26,0.012004620775603714
2018-02-27,-0.010906683713596155
2018-02-28,-0.0009660722619881934
2018-03-01,-0.012915324884480661
2018-03-02,0.008818857433056548
2018-03-05,0.020054664210885864
2018-03-06,-0.005601338774861353
2018-03-07,0.0094632488755233
2018-03-08,0.0002233596360907697
2018-03-09,0.022259349786954763
2018-03-12,-0.0038201355935852943
2018-03-13,-0.008381723173653044
2018-03-14,-0.004916991328312803
2018-03-15,0.004607940808068367
2018-03-16,0.008842583670133353
2018-03-19,-0.010791696388925298
2018-03-20,0.010688026861999766
2018-03-21,-0.00964367143977407
2018-03-22,-0.028934855316481434
2018-03-23,-0.021022969688669124
2018-03-26,0.031077059110826255
2018-03-27,-0.02624621030552643
2018-03-28,-0.01257783104713539
2018-03-29,0.0282357637192574
2018-04-02,-0.0203243806280633
2018-04-03,0.005069805669656535
2018-04-04,0.007073714257144648
2018-04-05,0.012148242133507736
2018-04-06,-0.033323592768114474
2018-04-09,0.0037709060369415237
2018-04-10,0.025713428469875677
2018-04-11,-0.013507291118449172
2018-04-12,0.014156325057280705
2018-04-13,-0.003031683119904316
2018-04-16,-0.002295558880752502
2018-04-17,0.025708816703110315
2018-04-18,0.006280273926841495
2018-04-19,-0.002507585565846737
2018-04-20,-0.010781519975640363
2018-04-23,-0.009318057133680502
2018-04-24,-0.012483548718749349
2018-04-25,-0.004444728116674401
2018-04-26,0.032991664805967824
2018-04-27,-0.012460967240214282
2018-04-30,0.01324314823608752
