Date,OTIS
2020-07-06,0.006371570543999949
2020-07-07,-0.0007034220107430267
2020-07-08,0.00176004541084529
2020-07-09,-0.01423055666663453
2020-07-10,0.01550526180055889
2020-07-13,-0.0015794201425923804
2020-07-14,0.008437187727066586
2020-07-15,0.014467556535194603
2020-07-16,0.0020620311020442816
2020-07-17,0.003943577981135427
2020-07-20,0.0001709720897515865
2020-07-21,-0.0020494243278574853
2020-07-22,0.0006846145094225875
2020-07-23,0.009917945924136307
2020-07-24,-0.015746787060885947
2020-07-27,0.003268696560703832
2020-07-28,0.03360760664565121
2020-07-29,0.0666888087033437
2020-07-30,-0.014152550433757516
2020-07-31,-0.010253993683671858
2020-08-03,0.007491326784694774
2020-08-04,-0.009492262621449199
2020-08-05,0.007666570224820868
2020-08-06,0.006181651231652152
2020-08-07,0.01465023799073295
2020-08-10,0.01242038532750489
2020-08-11,-0.01288136219715319
2020-08-12,0.008233755013994593
2020-08-13,-0.013867529319561811
2020-08-14,0.0010937361889864494
2020-08-17,-0.001717060739048204
2020-08-18,-0.007973579578355872
2020-08-19,-0.008353011870953608
2020-08-20,0.003985907166541125
2020-08-21,0.010481070466179077
2020-08-24,0.0026717572448713423
2020-08-25,0.007680336695877088
2020-08-26,-0.0017110212267056335
2020-08-27,-0.014802079716171312
2020-08-28,0.005693527424621925
2020-08-31,-0.010850863013131762
2020-09-01,0.01828315975045225
2020-09-02,0.020140467082907954
2020-09-03,-0.05341309441281583
2020-09-04,-0.005820496418974308
2020-09-08,-0.01398585040762046
2020-09-09,0.023915515750991156
2020-09-10,-0.035115983558944186
2020-09-11,0.004006765283505409
2020-09-14,-0.0024942769559248568
2020-09-15,0.00516743362262817
2020-09-16,-0.008457702171432935
2020-09-17,0.02090652319335473
2020-09-18,-0.0026211778450591083
2020-09-21,-0.024145927057412586
2020-09-22,0.026594876512144205
2020-09-23,-0.009509701551785987
2020-09-24,0.02764444458874693
2020-09-25,-0.008537329878548272
2020-09-28,0.01559695067674216
2020-09-29,-0.0015996538038272057
2020-09-30,0.0001602151321915546
2020-10-01,-0.0008009473370743647
2020-10-02,0.012666160270964122
2020-10-05,0.021849346774274414
2020-10-06,-0.011000935453695071
2020-10-07,0.019113202265119478
2020-10-08,-0.0052268685719074615
2020-10-09,0.009890329516625718
2020-10-12,0.005202999193569591
2020-10-13,-0.00852511668235989
2020-10-14,0.00736991227728967
2020-10-15,-0.006248813551890553
2020-10-16,-0.0026076719126573167
2020-10-19,-0.010302878772522006
2020-10-20,0.00046620970116162397
2020-10-21,-0.010405408990081466
2020-10-22,-0.007532801498031261
2020-10-23,0.003320618221303695
2020-10-26,-0.0037825242408321413
2020-10-27,-0.019617050677898096
2020-10-28,-0.04808778271997771
2020-10-29,0.03051351461621743
2020-10-30,0.008060558885133684
2020-11-02,0.014034044213133923
2020-11-03,0.009172665548726755
2020-11-04,-0.0065377875493047855
2020-11-05,0.005296827504857493
2020-11-06,0.015168408434419911
2020-11-09,-0.001258199149846373
2020-11-10,0.03527556661492692
2020-11-11,0.005780530059900091
2020-11-12,-0.0019663630663397935
2020-11-13,-0.00636478653843342
2020-11-16,0.0277570169812964
2020-11-17,-0.0028195589591304415
2020-11-18,-0.008482229208690684
2020-11-19,-0.004064406685487243
2020-11-20,0.002418213716495421
2020-11-23,0.014022961194534389
2020-11-24,0.0022306598753769613
2020-11-25,-0.0002970253042711146
2020-11-27,-0.0005935015570044389
2020-11-30,-0.0059398710714871905
2020-12-01,-0.001643282906906074
2020-12-02,-0.017058141204911004
2020-12-03,-0.003044843846942147
2020-12-04,-0.005038813796048203
2020-12-07,-0.00475747101513968
2020-12-08,0.01942943010858067
2020-12-09,-0.009378458656346678
2020-12-10,-0.022751426233134642
2020-12-11,-0.004218727064005612
2020-12-14,-0.014906728826140747
2020-12-15,0.03106109890223996
2020-12-16,0.00787857156298899
2020-12-17,0.008430578860907145
2020-12-18,-0.0027361076356320346
2020-12-21,0.008230532911327249
2020-12-22,-0.011186706983918104
2020-12-23,0.0033635041580879488
2020-12-24,0.00243786616410846
2020-12-28,0.003191867558643313
2020-12-29,-0.004696798189772866
2020-12-30,0.0156797426593438
2020-12-31,0.012439967361808746
2021-01-04,-0.029015556728527514
2021-01-05,-0.0074708562443877025
2021-01-06,0.027803341810454185
2021-01-07,0.013002743280849494
2021-01-08,-0.014015900037740447
2021-01-11,-0.0070326793273792765
2021-01-12,-0.017028360710175328
2021-01-13,-0.01931636691766292
2021-01-14,0.015163308583799662
2021-01-15,0.00908532572657439
2021-01-19,-0.002441648857148704
2021-01-20,-0.0027536872985370886
2021-01-21,-0.02561735649363972
2021-01-22,0.02141061997587812
2021-01-25,-0.010172439364786623
2021-01-26,-0.011055870210393226
2021-01-27,-0.019996725938890236
2021-01-28,0.025546181766102682
2021-01-29,0.012846707408530333
2021-02-01,-0.001546786511008369
2021-02-02,0.0013941761305811262
2021-02-03,-0.009127364806502336
2021-02-04,-0.011865979576196062
2021-02-05,0.01011245494827584
2021-02-08,-0.003128541148020525
2021-02-09,0.009885378979907156
2021-02-10,0.0147607492997619
2021-02-11,-0.025802520124875272
2021-02-12,0.007882815246337493
2021-02-16,-0.011575236591927607
2021-02-17,-0.007912561649573657
2021-02-18,0.005901967017840404
2021-02-19,-0.0003171394893989321
2021-02-22,0.0030139742201831243
2021-02-23,0.0
2021-02-24,0.017713089572375607
2021-02-25,0.0017093636241765076
2021-02-26,-0.011635190266316653
2021-03-01,0.019149413479724986
2021-03-02,0.007392514020862162
2021-03-03,0.024308137370656624
2021-03-04,-0.04552230414257674
2021-03-05,0.01438627684923266
2021-03-08,0.005395337072390705
2021-03-09,-0.004446412573730685
2021-03-10,0.020329632489180183
2021-03-11,0.01584915922707575
2021-03-12,-0.01931673426172842
2021-03-15,0.009242616119311098
2021-03-16,0.016363548228071956
2021-03-17,0.012998776210991103
2021-03-18,-0.006270152029600018
2021-03-19,-0.018928667932257004
2021-03-22,-0.0005984725464387441
2021-03-23,0.002095300429320268
2021-03-24,0.003136136365400999
2021-03-25,0.010272258848466942
2021-03-26,0.017388853573385932
2021-03-29,0.012601705123441498
2021-03-30,-0.0024319020936899305
2021-03-31,-0.01849722939904974
2021-04-01,0.011833347692463914
2021-04-05,-0.00043312484386748284
2021-04-06,0.007077907197904132
2021-04-07,-0.0012910344120498074
2021-04-08,-0.003159487813695794
2021-04-09,0.019305604902868145
2021-04-12,-0.0014133439879492338
2021-04-13,0.0066522334501863956
2021-04-14,-0.010123480535642715
2021-04-15,0.008096688575294664
2021-04-16,-0.005495526171965581
2021-04-19,0.006375827764837361
2021-04-20,-0.00788386962493326
2021-04-21,0.008088530161995289
2021-04-22,-0.0012670455416028403
2021-04-23,0.004651460462185453
2021-04-26,0.07000532986047214
2021-04-27,0.035793904440244884
2021-04-28,-0.012657993568437553
2021-04-29,0.008845941158276638
2021-04-30,-0.010420537709531774
2021-05-03,0.006806333787624297
2021-05-04,0.004081493943033143
2021-05-05,-0.008384372066223
2021-05-06,0.003843491086607642
2021-05-07,-0.0021695529076922737
2021-05-10,0.0007672122271085158
2021-05-11,-0.008051057889303825
2021-05-12,-0.019195785669682053
2021-05-13,0.01339787199535647
2021-05-14,0.022423786238539023
2021-05-17,0.001648181562980744
2021-05-18,-0.005189320496649108
2021-05-19,-0.014376360550263811
2021-05-20,0.0016828974524079054
2021-05-21,0.0027148048088316834
2021-05-24,0.007219148171207612
2021-05-25,-0.005631481154997786
2021-05-26,0.0010297139013044632
2021-05-27,0.01208687472445824
2021-05-28,-0.00482783440052692
2021-06-01,0.0010214039962948007
2021-06-02,-0.0017855298652048601
2021-06-03,0.011115558750866894
2021-06-04,0.009223892506171838
2021-06-07,-0.0032550505752025893
2021-06-08,0.015575887325731674
2021-06-09,-0.0012369598391691605
2021-06-10,-0.004086822387038058
2021-06-11,0.0014921881899130351
2021-06-14,0.0032282740015154854
2021-06-15,0.002351477954455783
2021-06-16,-0.004444858606903024
2021-06-17,-0.001984535885751759
2021-06-18,-0.01205396515003987
2021-06-21,0.019370925938469785
2021-06-22,0.004072197799716237
2021-06-23,-0.006759404086493226
2021-06-24,0.006805404565926487
2021-06-25,0.003441055271546034
2021-06-28,0.000122384842210721
2021-06-29,0.005143302649634807
2021-06-30,-0.0037770144734911026
2021-07-01,0.0037913343983875247
2021-07-02,0.007066166221785908
2021-07-06,-0.004959995281979657
2021-07-07,0.02224929484876559
2021-07-08,-0.011774407234575457
2021-07-09,0.008785497078485527
2021-07-12,0.0
2021-07-13,-0.003459789081550202
2021-07-14,0.014964748793711236
2021-07-15,0.005307622515024812
2021-07-16,-0.003637136166431354
2021-07-19,-0.01012705738036479
2021-07-20,0.02426815591223508
2021-07-21,0.008246339633998678
2021-07-22,0.005990119171795483
2021-07-23,0.013626295613586636
2021-07-26,0.006100544124588714
2021-07-27,-0.009431799779723749
2021-07-28,-0.003287322627038236
2021-07-29,0.010690186999762208
2021-07-30,0.00765179995666343
2021-08-02,0.004243335702246442
2021-08-03,0.015011829335563665
2021-08-04,-0.0052585330844013844
2021-08-05,-0.000770809997074795
2021-08-06,-0.006503164829519403
2021-08-09,-0.004548315419102833
2021-08-10,0.0015600034113230077
2021-08-11,0.006231375637714365
2021-08-12,-0.00254352327045293
2021-08-13,0.00510001855678488
2021-08-16,0.01367743784137887
2021-08-17,-0.012622394881959376
2021-08-18,-0.002644958221297289
2021-08-19,-0.0006648274598257675
2021-08-20,-0.0019955406332974324
2021-08-23,-0.0011107906207679097
2021-08-24,0.00500434086174506
2021-08-25,0.00840988534647491
2021-08-26,0.007462011300872984
2021-08-27,0.0021784432118543418
2021-08-30,0.0039126566873073365
2021-08-31,-0.0016239270653636284
2021-09-01,-0.007807493740211613
2021-09-02,0.00611993591521931
2021-09-03,-0.0026067880360413076
2021-09-07,-0.026573781237169025
2021-09-08,0.014992403905313534
2021-09-09,-0.0026456472523744834
2021-09-10,0.0007738056133175242
2021-09-13,-0.006626357137575645
2021-09-14,0.004557956185294865
2021-09-15,-0.00011047341612757666
2021-09-16,-0.023796421839110016
2021-09-17,-0.036054247476779544
2021-09-20,-0.021642294794370187
2021-09-21,-0.014186057417874376
2021-09-22,0.027926763590835124
2021-09-23,0.01720257535115488
2021-09-24,-0.010263398143888436
2021-09-27,-0.007424042186634838
2021-09-28,-0.006173431386160888
2021-09-29,-0.004659123975477075
2021-09-30,-0.012481809538146149
2021-10-01,0.002673795741636731
2021-10-04,-0.0071517348402408976
2021-10-05,0.017702317375092314
2021-10-06,-0.005878127033077107
2021-10-07,0.018221361385168944
2021-10-08,-0.011021575875449163
2021-10-11,-0.021928881797652844
2021-10-12,0.003920326505539418
2021-10-13,-0.008054770190026983
2021-10-14,0.026205829444202022
2021-10-15,0.008272236992671544
2021-10-18,-0.00927465384744286
2021-10-19,0.013202303525806647
2021-10-20,0.012319168141161185
2021-10-21,-0.0012871516185223308
2021-10-22,0.0032806946026280315
2021-10-25,-0.044026467585074336
2021-10-26,-0.019423800541468972
2021-10-27,-0.006851472086509491
2021-10-28,0.0025086137988954427
2021-10-29,0.004879768202926016
2021-11-01,0.007595657210896389
2021-11-02,0.0023479520169431556
2021-11-03,-0.006164557132181558
2021-11-04,0.015258514064493633
2021-11-05,-0.001588133358596644
2021-11-08,0.006486190281943083
2021-11-09,0.01580742602556917
2021-11-10,-0.002154726326650813
2021-11-11,0.00047996969428343306
2021-11-12,0.026738646303919422
2021-11-15,-0.017166901484302777
2021-11-16,0.004277609003217719
2021-11-17,0.012422986997946417
2021-11-18,0.010547493356377835
2021-11-19,0.0003477204742075024
2021-11-22,-0.023881297395225043
2021-11-23,-0.004631932307560427
2021-11-24,0.007755715478662717
2021-11-26,-0.015036665525899995
2021-11-29,0.004688071184718368
2021-11-30,-0.03804753844082864
2021-12-01,0.0006219584488882379
2021-12-02,0.029832145566142554
2021-12-03,-0.000603274557969713
2021-12-06,0.014613289934115148
2021-12-07,0.020116720733513116
2021-12-08,0.005950908109291664
2021-12-09,-0.00023168066855572267
2021-12-10,-0.0012764077885543124
2021-12-13,-0.00813201488850046
2021-12-14,-0.006675953549987845
2021-12-15,0.0012970822628772805
2021-12-16,0.018723343800682413
2021-12-17,-0.02716419466673614
2021-12-20,-0.02174451848696035
2021-12-21,0.022470353749648453
2021-12-22,0.0015446315276468336
2021-12-23,0.01114928285645389
2021-12-27,0.014897226238314909
2021-12-28,-0.0006934824379528637
2021-12-29,0.004163782137505123
2021-12-30,-0.005298265364468646
2021-12-31,0.008221474256869588
2022-01-03,-0.017227637143973684
2022-01-04,0.007596101393289922
2022-01-05,-0.027719708654285857
2022-01-06,0.01049738804625866
2022-01-07,-0.0041317187134114475
2022-01-10,0.0035562890065503616
2022-01-11,0.018662693277944786
2022-01-12,0.008233008330597924
2022-01-13,-0.013686294578454161
2022-01-14,-0.018423509608946342
2022-01-18,-0.0034448775110547114
2022-01-19,-0.009417045783138067
2022-01-20,-0.010709876390657236
2022-01-21,0.010947492125082503
2022-01-24,0.0014440657107070987
2022-01-25,-0.0031242328395799657
2022-01-26,-0.01747606553621639
2022-01-27,0.013370908067041665
2022-01-28,0.0019367498031419572
2022-01-31,0.03213717434525565
2022-02-01,-0.021888960295125992
2022-02-02,-0.003470725954235143
2022-02-03,-0.017053021077455544
2022-02-04,0.007208386007944156
2022-02-07,-0.009461442205144222
2022-02-08,0.029512695631008112
2022-02-09,-0.0035685563541349996
2022-02-10,-0.02650108292864517
2022-02-11,-0.02342102209460506
2022-02-14,0.0013809815101581968
2022-02-15,-0.012037435841763644
2022-02-16,0.0010153247286104339
2022-02-17,-0.030649718523722558
2022-02-18,0.0017052821927054929
2022-02-22,-0.0006547450348589612
2022-02-23,-0.021101106945212833
2022-02-24,0.025438657690964428
2022-02-25,0.025068516544348718
2022-02-28,-0.002292682886919084
2022-03-01,-0.00868133181544306
2022-03-02,0.014552545695078356
2022-03-03,0.0050777179998839905
2022-03-04,-0.015408286274964711
2022-03-07,-0.04694691202889356
2022-03-08,-0.010767443049175096
2022-03-09,0.023945689850110696
2022-03-10,-0.0193993763769843
2022-03-11,-0.018970119529497786
2022-03-14,-0.005801315989678257
2022-03-15,0.023200901394021756
2022-03-16,0.025119124295251316
2022-03-17,0.011787815701575166
2022-03-18,0.020814319740736442
2022-03-21,-0.008335517045568674
2022-03-22,0.0025863089366739977
2022-03-23,-0.01405922467553622
2022-03-24,0.012820772725262719
2022-03-25,-0.0023251689688467136
2022-03-28,0.009969032909939779
2022-03-29,0.008204169892086055
2022-03-30,-0.01144311046469193
2022-03-31,-0.01028955708784407
2022-04-01,-0.008707114484777012
2022-04-04,0.004719522753168892
2022-04-05,-0.01944136726018897
2022-04-06,0.014371247632508632
2022-04-07,0.017184567257559902
2022-04-08,-0.0038688024295110424
2022-04-11,-0.01126353835646765
2022-04-12,-0.006285104740180736
2022-04-13,-0.0006590310476731753
2022-04-14,-0.014372412928618239
2022-04-18,-0.015116805773203179
2022-04-19,0.023770762403947154
2022-04-20,0.0019898813166134843
2022-04-21,-0.004104863969832673
2022-04-22,-0.023799991929166264
2022-04-25,0.01607206637353853
2022-04-26,-0.02989261433345125
2022-04-27,0.01658139321247276
2022-04-28,0.03398095125840217
2022-04-29,-0.04246070711622152
2022-05-02,0.0015099387768218175
2022-05-03,0.005071988178201758
2022-05-04,0.04473562396192321
2022-05-05,-0.025065454726125758
2022-05-06,-0.0013389881769301226
2022-05-09,-0.017028509896917732
2022-05-10,-0.007366138805322109
2022-05-11,0.0017865709709581346
2022-05-12,0.0013717921211220396
2022-05-13,0.028904006997939602
2022-05-16,-0.010251737940089156
2022-05-17,0.015066032971339016
2022-05-18,-0.04306909833797956
2022-05-19,0.009315913798386921
2022-05-20,0.011709545113531616
2022-05-23,0.005855066151249533
2022-05-24,0.021930397184449557
2022-05-25,-0.02596387420262214
2022-05-26,0.021079959524737513
2022-05-27,0.01624942736263435
2022-05-31,-0.024901751741092437
2022-06-01,-0.005779517377515808
2022-06-02,0.017169066274585143
2022-06-03,-0.0006644994970019802
2022-06-06,0.00013294572740618626
2022-06-07,0.017154312350941225
2022-06-08,-0.0019610251863716455
2022-06-09,-0.004453843009602387
2022-06-10,-0.035657882400823904
2022-06-13,-0.02988114668148867
2022-06-14,-0.026582381131965538
2022-06-15,0.007946804385393635
2022-06-16,-0.025946187485412664
2022-06-17,-0.0010301298566185446
2022-06-21,0.029316581046187062
2022-06-22,-0.01588642887555114
2022-06-23,-0.0024728204330192183
2022-06-24,0.033095538926878554
2022-06-27,-0.013265841150278734
2022-06-28,-0.0018592456353304643
2022-06-29,-0.00014323241177605084
2022-06-30,0.012754438692043513
2022-07-01,0.017404542974304604
2022-07-05,-0.007370988788249155
2022-07-06,-0.0015414606642365491
2022-07-07,-0.016418665016252554
2022-07-08,-0.002853299469798398
2022-07-11,-0.012734590739007845
2022-07-12,-0.002318884385741904
2022-07-13,-0.006391405297156427
2022-07-14,0.008625483149115043
2022-07-15,0.007537583012288351
2022-07-18,-0.007912505926383595
2022-07-19,0.041762961153908096
2022-07-20,0.011553727694605387
2022-07-21,0.0038527764233105
2022-07-22,-0.014393419850247002
2022-07-25,0.006815206090052595
2022-07-26,0.004558781794346434
2022-07-27,0.051154972152532396
2022-07-28,0.0053638372480107055
2022-07-29,0.017176118035616028
2022-08-01,0.0014071648681623916
2022-08-02,-0.010475108668347
2022-08-03,0.022850468259401513
2022-08-04,0.0034079146911059066
2022-08-05,-0.002264193305314799
2022-08-08,-0.0005043967100792912
2022-08-09,-0.0052973755613021645
2022-08-10,0.013187868487394061
2022-08-11,0.008760814023467844
2022-08-12,0.014267910367868675
2022-08-15,-0.002446333605441664
2022-08-16,-0.0028203592655827725
2022-08-17,-0.009099924121407366
2022-08-18,0.0014945902976675196
2022-08-19,-0.012436331926194533
2022-08-22,-0.026193118534201587
2022-08-23,-0.005560614875306791
2022-08-24,0.006111970731839778
2022-08-25,0.010469127176918613
2022-08-26,-0.03773353756908826
2022-08-29,-0.015419465491717133
2022-08-30,-0.01633577470437242
2022-08-31,-0.008784126650830948
2022-09-01,0.006923439236176332
2022-09-02,-0.013751231330077496
2022-09-06,0.005019213822041735
2022-09-07,0.018451934885173937
2022-09-08,-0.006810989584718374
2022-09-09,0.006720650445741105
2022-09-12,0.005449403152594456
2022-09-13,-0.03631434716761195
2022-09-14,-0.017857240890745585
2022-09-15,-0.013171040434508896
2022-09-16,-0.016393417987306647
2022-09-19,0.006637087278391185
2022-09-20,-0.009230704210125285
2022-09-21,-0.00872539538310324
2022-09-22,-0.023571313008211803
2022-09-23,0.005041983557201091
2022-09-26,-0.0062328713235407784
2022-09-27,-0.003671550934983281
2022-09-28,0.009826556145640986
2022-09-29,-0.01930964156068582
2022-09-30,-0.010852649302683148
2022-10-03,0.025705406360161387
2022-10-04,0.02460282129722402
2022-10-05,0.005667204334874221
2022-10-06,-0.009343014095614999
2022-10-07,-0.023053898054770317
2022-10-10,-0.0038308513384872622
2022-10-11,-0.003999467808056156
2022-10-12,-0.0026254356344018737
2022-10-13,0.006658444734631175
2022-10-14,-0.013690092325251646
2022-10-17,0.019494553074760557
2022-10-18,0.020498934042265216
2022-10-19,-0.006446202434502113
2022-10-20,-0.023083776533876166
2022-10-21,0.03150596597621491
2022-10-24,0.004341871368749972
2022-10-25,0.026386310900738286
2022-10-26,-0.007407332824342472
2022-10-27,0.024436541048848737
2022-10-28,0.023996705745346736
2022-10-31,-0.014646585112491395
2022-11-01,0.012316150551534344
2022-11-02,-0.018179374883558364
2022-11-03,0.0
2022-11-04,0.04287151076128781
2022-11-07,0.007101923374099206
2022-11-08,-0.00786551578073813
2022-11-09,-0.0075178102124591195
2022-11-10,0.041178687967798
2022-11-11,0.02341304246551279
2022-11-14,0.005169887216972535
2022-11-15,0.012086783697104142
2022-11-16,-0.003938327908848405
2022-11-17,-0.00973001013197583
2022-11-18,0.005300709854001884
2022-11-21,0.005529624681178458
2022-11-22,0.0007674717860963742
2022-11-23,-0.0019168529766462328
2022-11-25,0.007298315176825998
2022-11-28,-0.02961728256402041
2022-11-29,0.007073592251566563
2022-11-30,0.01573850629013629
2022-12-01,0.00947652268943866
2022-12-02,0.01167077985732301
2022-12-05,-0.015924873958898522
2022-12-06,0.009046957874937922
2022-12-07,-0.0023993527942826054
2022-12-08,0.009366958301544992
2022-12-09,-0.01605211783718985
2022-12-12,0.02651035076170416
2022-12-13,0.005090563635643086
2022-12-14,-0.008647148879849298
2022-12-15,-0.017819380172332533
2022-12-16,-0.002791335157427355
2022-12-19,-0.009287468533061949
2022-12-20,0.0006420690404667084
2022-12-21,0.014245438611005135
2022-12-22,-0.0112616390863155
2022-12-23,0.002815423546905338
2022-12-27,0.0019144663018675345
2022-12-28,-0.014138281352617965
2022-12-29,0.02157622707214335
2022-12-30,-0.009611876377625284
2023-01-03,0.010343419868275028
2023-01-04,0.020854533797159958
2023-01-05,-0.007923757058776237
2023-01-06,0.02146499622136644
2023-01-09,-0.004642562186871202
2023-01-10,0.0024549839223595438
2023-01-11,0.0028162105715210384
2023-01-12,0.012210180627157063
2023-01-13,0.004221872838764407
2023-01-17,-0.0032432791191128185
2023-01-18,-0.014340932273488316
2023-01-19,-0.026164505646967373
2023-01-20,0.01456364627081097
2023-01-23,0.006682219872344186
2023-01-24,0.009342584055541892
2023-01-25,-0.014005693508116757
2023-01-26,0.001482328113136644
2023-01-27,0.0014797424212278365
2023-01-30,-0.002955503106700119
2023-01-31,0.0156865752180273
2023-02-01,0.028335448099129135
2023-02-02,-0.008278362837287778
2023-02-03,0.010374551105250207
2023-02-06,-0.012510311030525911
2023-02-07,-0.000478105582297772
2023-02-08,-0.0011958831546786675
2023-02-09,-0.00861956556036203
2023-02-10,0.004951020891016844
2023-02-13,0.013939083417097375
2023-02-14,-0.0005923446045648095
2023-02-15,0.002845711221642233
2023-02-16,-0.008187081034698451
2023-02-17,0.013997225919996525
2023-02-21,-0.020056741203083428
2023-02-22,0.003732089646351522
2023-02-23,0.007196908517841161
2023-02-24,-0.004049107106684158
2023-02-27,0.00442420110944175
2023-02-28,0.007381029544744511
2023-03-01,0.0072089595064706025
2023-03-02,0.005162182400515025
2023-03-03,0.014707660056840322
2023-03-06,-0.0032209248079558828
2023-03-07,-0.01742642534586103
2023-03-08,0.0023490034228228485
2023-03-09,-0.013944275185077015
2023-03-10,-0.023766860537760337
2023-03-13,-0.002556325547827365
2023-03-14,0.018183836997000213
2023-03-15,-0.02720824788567422
2023-03-16,0.004312318376560986
2023-03-17,-0.01803449309733307
2023-03-20,0.02173905737617421
2023-03-21,0.006480772495776055
2023-03-22,-0.02028907303393468
2023-03-23,-0.004464429811226411
2023-03-24,0.0027405357452228163
2023-03-27,0.006086921055773908
2023-03-28,0.009013551782108609
2023-03-29,0.013582911991536273
2023-03-30,0.0036217224643835255
2023-03-31,0.015277531657797105
2023-04-03,-0.002369879934019825
2023-04-04,-0.042398928324010376
2023-04-05,-0.015378951554560927
2023-04-06,-0.011336358541362945
2023-04-10,0.00815368640002645
2023-04-11,0.00808804143441555
2023-04-12,0.012034724798798857
2023-04-13,0.005326451438907309
2023-04-14,0.0012321466675648818
2023-04-17,0.01378276784538146
2023-04-18,-0.0010924134741302494
2023-04-19,0.0025519766714874326
2023-04-20,0.00303014233076615
2023-04-21,-0.0002415987546621201
2023-04-24,0.0038680443004297516
2023-04-25,-0.004816520490955267
2023-04-26,-0.009316395916817433
2023-04-27,0.04885190855154309
2023-04-28,-0.006753588491622109
2023-05-01,0.0076203367394722665
2023-05-02,0.0036066932450464773
2023-05-03,-0.00834676140869739
2023-05-04,-0.002805918714556599
2023-05-05,0.007737571262405263
2023-05-08,-0.002326595511260132
2023-05-09,-0.0036149603231674377
2023-05-10,0.0
2023-05-11,-0.010649243706488676
2023-05-12,-0.0016560377107935897
2023-05-15,0.0013033308520928877
2023-05-16,-0.018577779067595723
2023-05-17,0.00976600580645326
2023-05-18,0.013068055685445445
2023-05-19,0.0007101677351664115
2023-05-22,-0.0056764714131579685
2023-05-23,-0.021884046779829025
2023-05-24,-0.013861879983340653
2023-05-25,0.004068992848245356
2023-05-26,0.0044210709654946
2023-05-30,-0.006846822198609104
2023-05-31,-0.021174350954650478
2023-06-01,0.02515378418652725
2023-06-02,0.05017819663535672
2023-06-05,-0.012500100102790568
2023-06-06,0.011711745134290297
2023-06-07,0.019527573970777423
2023-06-08,-0.012616098287814626
2023-06-09,-0.004994774400447266
2023-06-12,0.009806239206817668
2023-06-13,0.008092600018181795
2023-06-14,0.00355501701245009
2023-06-15,0.011770232188433205
2023-06-16,0.0009033581232504861
2023-06-20,-0.01737770549453055
2023-06-21,-0.0009185947852372589
2023-06-22,-0.01068966013800099
2023-06-23,0.0034855189476687976
2023-06-26,0.008683713214046707
2023-06-27,0.00711647246539715
2023-06-28,-0.002621273526376644
2023-06-29,0.012569872894854228
2023-06-30,0.004514290704066504
2023-07-03,-0.004494003465995822
2023-07-05,-0.012075307478088382
2023-07-06,-0.013136850480803597
2023-07-07,0.005440394801430992
2023-07-10,0.004835381231220737
2023-07-11,0.001718689105498994
2023-07-12,0.014640298808093144
2023-07-13,0.0039452735191567445
2023-07-14,-0.0038174979582769053
2023-07-17,-0.0020287209262257466
2023-07-18,-0.00011310887347570908
2023-07-19,-0.0050829989079442806
2023-07-20,-0.013851134388369046
2023-07-21,0.004489945021395991
