Date,CMS
2015-10-07,-0.007569605661714274
2015-10-08,0.014406984827695757
2015-10-09,-0.008075908399495568
2015-10-12,0.007579731599896222
2015-10-13,-0.003900425818680997
2015-10-14,-0.004195997566227239
2015-10-15,0.017977839773538618
2015-10-16,0.004139122458769906
2015-10-19,0.005495824140352434
2015-10-20,0.0054661334852648125
2015-10-21,-0.0032618503815643463
2015-10-22,0.013635311736217126
2015-10-23,-0.011568528883088458
2015-10-26,0.00217745687219284
2015-10-27,-0.007876312961140886
2015-10-28,-0.007664807064080015
2015-10-29,-0.013793221781878695
2015-10-30,0.008950810224840122
2015-11-02,-0.0033263966265074663
2015-11-03,0.008066637651106712
2015-11-04,-0.004172323223512908
2015-11-05,0.0008377348553643138
2015-11-06,-0.04437626313740539
2015-11-09,0.004672787106176912
2015-11-10,0.01715128895444029
2015-11-11,0.010003177734208224
2015-11-12,-0.014714372111514384
2015-11-13,-0.00574370729656859
2015-11-16,0.027151790182292412
2015-11-17,-0.015467085677868253
2015-11-18,0.009426348212796087
2015-11-19,0.002829417238221943
2015-11-20,0.005643153858569283
2015-11-23,-0.010381336781054795
2015-11-24,-0.007088228310009881
2015-11-25,-0.005996706710661881
2015-11-27,0.010341848421888011
2015-11-30,-0.004264857761859919
2015-12-01,0.010565344151912903
2015-12-02,-0.016953880594508752
2015-12-03,-0.015809270280874532
2015-12-04,0.02161235120635685
2015-12-07,0.014865447004041243
2015-12-08,-0.003380112980055583
2015-12-09,-0.003391791314669934
2015-12-10,-0.011060927472717585
2015-12-11,-0.00028674101289194454
2015-12-14,0.0048767933072833
2015-12-15,0.005423988151931347
2015-12-16,0.028676912941177912
2015-12-17,-0.0008282109909726332
2015-12-18,-0.016298111383676872
2015-12-21,-0.0005619195507029495
2015-12-22,0.002809827418646327
2015-12-23,0.011487545452226522
2015-12-24,-0.0024928109369584117
2015-12-28,0.01110807980048123
2015-12-29,0.0043945711645152485
2015-12-30,0.003007940548158894
2015-12-31,-0.016357970943154165
2016-01-04,-0.01302633189107949
2016-01-05,0.007862399941145126
2016-01-06,0.001393241054658212
2016-01-07,0.006121900457200624
2016-01-08,-0.0016599079637819036
2016-01-11,-0.0005538023229716416
2016-01-12,-0.004711610206542649
2016-01-13,0.006126379076104582
2016-01-14,0.016053226127051845
2016-01-15,-0.014165241449315857
2016-01-19,0.018789855336770245
2016-01-20,-0.02468142753167346
2016-01-21,0.0
2016-01-22,0.01640737887268595
2016-01-25,-0.004651367774026083
2016-01-26,0.013743708287089484
2016-01-27,0.01328640344128762
2016-01-28,0.013379612684488507
2016-01-29,0.026670417605569874
2016-02-01,0.007973285840453537
2016-02-02,0.006889296860562499
2016-02-03,0.007407890646442983
2016-02-04,-0.0045645805192741085
2016-02-05,0.015792459020458116
2016-02-08,-0.001003048338386603
2016-02-09,0.0007532934864042939
2016-02-10,-0.0097819830560405
2016-02-11,-0.0053191029652051025
2016-02-12,-0.002037130384394459
2016-02-16,-0.00025517709905253927
2016-02-17,-0.004594232089084049
2016-02-18,0.017435421458196432
2016-02-19,-0.00705597217773446
2016-02-22,0.007106112711317225
2016-02-23,0.006300589371832865
2016-02-24,0.006762350922570937
2016-02-25,0.009701308055490188
2016-02-26,-0.02685408858227145
2016-02-29,0.0015192375141339642
2016-03-01,-0.0030331682500527313
2016-03-02,0.0002530506341724692
2016-03-03,0.006083571311190639
2016-03-04,0.017636999582359092
2016-03-07,0.004208940714617304
2016-03-08,0.007889421785084672
2016-03-09,0.0004890718614047884
2016-03-10,0.002689224417617986
2016-03-11,-0.00048715466802817797
2016-03-14,-0.0007320368650337583
2016-03-15,0.002685346056585214
2016-03-16,0.007792310451600892
2016-03-17,0.009422082186815395
2016-03-18,-0.011249602545629567
2016-03-21,0.00024189947998598527
2016-03-22,-0.005566107046358404
2016-03-23,0.012168645795483712
2016-03-24,0.00216412677107769
2016-03-28,-0.00048004574730631244
2016-03-29,0.013682304001348955
2016-03-30,-0.0002366889216038892
2016-03-31,0.0052106471527972875
2016-04-01,0.006362289918338426
2016-04-04,-0.0004688799854037917
2016-04-05,-0.021550799021413547
2016-04-06,0.0019155059519071482
2016-04-07,-0.00669040419990552
2016-04-08,0.003368005187953216
2016-04-11,-0.00239778020518544
2016-04-12,0.002643457557106821
2016-04-13,-0.009347980649877852
2016-04-14,-0.0009675544201557251
2016-04-15,0.00629644030312404
2016-04-18,0.0024068941476804717
2016-04-19,0.003361416316256749
2016-04-20,-0.034936396403135506
2016-04-21,-0.023555838038543442
2016-04-22,0.006856349728817435
2016-04-25,-0.0015131734805242658
2016-04-26,-0.003031186775021788
2016-04-27,0.01469489883312658
2016-04-28,0.00798957208618667
2016-04-29,0.007679147798798525
2016-05-02,0.010324642053008093
2016-05-03,-0.002919761052190828
2016-05-04,0.01671985942931631
2016-05-05,-0.0033857826153900206
2016-05-06,-0.0024265199947579585
2016-05-09,0.00681127913277102
2016-05-10,0.00603946505721753
2016-05-11,0.00024037949823596527
2016-05-12,0.010564112815867555
2016-05-13,-0.0038010474028837837
2016-05-16,-0.002384793284859188
2016-05-17,-0.02175492506669996
2016-05-18,-0.01466290755838029
2016-05-19,0.012649275156115802
2016-05-20,0.000489320417242034
2016-05-23,-0.006119669928771776
2016-05-24,0.015024461120641375
2016-05-25,-0.006794268069284404
2016-05-26,0.012215961006452503
2016-05-27,0.0038618389813034337
2016-05-31,0.005530284376053185
2016-06-01,0.004782131973505743
2016-06-02,-0.00023773158089845925
2016-06-03,0.019281225573672733
2016-06-06,-0.004437510612019913
2016-06-07,-0.0011725836896856467
2016-06-08,0.005871204700986787
2016-06-09,0.013074562011881063
2016-06-10,-0.001843066116482106
2016-06-13,0.0
2016-06-14,0.012236667713370952
2016-06-15,-0.009579984831141641
2016-06-16,0.006679033973776338
2016-06-17,0.002516331317222509
2016-06-20,-0.005933259299227611
2016-06-21,0.0034436762361302886
2016-06-22,-0.001372378641158356
2016-06-23,-0.001375063245722008
2016-06-24,0.017664869795171345
2016-06-27,0.01307466814339353
2016-06-28,0.0008902473699805569
2016-06-29,-0.0031128729480192074
2016-06-30,0.022747941972652175
2016-07-01,-0.005015307508595246
2016-07-05,0.009861924328651961
2016-07-06,0.0019531233114284952
2016-07-07,-0.01970952354090627
2016-07-08,0.005523549463120281
2016-07-11,-0.002856901190654515
2016-07-12,-0.01762891243034259
2016-07-13,0.010094541376303834
2016-07-14,-0.0059961075066023994
2016-07-15,0.001340629771126034
2016-07-18,0.0024543454525112196
2016-07-19,0.0015576695162613508
2016-07-20,-0.0035557987173583383
2016-07-21,0.006021406260845463
2016-07-22,0.009532494777887202
2016-07-25,0.0006590526241545547
2016-07-26,-0.012508507292995796
2016-07-27,-0.007111154785803819
2016-07-28,0.006938507154339302
2016-07-29,0.004222812084474947
2016-08-01,-0.0006637530018785975
2016-08-02,-0.0026577681012680543
2016-08-03,-0.013193537695687652
2016-08-04,0.0043055037245480765
2016-08-05,-0.014214683034338926
2016-08-08,-0.0032046819530595627
2016-08-09,0.0022965151634388725
2016-08-10,0.002290573469319712
2016-08-11,-0.0006854772754222305
2016-08-12,0.0032022571110774667
2016-08-15,-0.01937986856152396
2016-08-16,-0.016507981187943166
2016-08-17,0.017257874453260102
2016-08-18,0.01254964051035734
2016-08-19,-0.011705563190188784
2016-08-22,0.0027869936772937365
2016-08-23,-0.008337285662271543
2016-08-24,0.0009342432069869844
2016-08-25,0.0023331395589005766
2016-08-26,-0.023510433361337957
2016-08-29,0.009058492339515611
2016-08-30,-0.012756819656827956
2016-08-31,0.004307298537906679
2016-09-01,-0.0028592561362064117
2016-09-02,0.010991575721135627
2016-09-06,0.011581232092075622
2016-09-07,0.000934564212638378
2016-09-08,0.00210069069860519
2016-09-09,-0.037735701253348575
2016-09-12,0.01331399022485047
2016-09-13,-0.010989009041578512
2016-09-14,0.00676311501440674
2016-09-15,0.004798505712975798
2016-09-16,0.010745048016283842
2016-09-19,0.011339408231898496
2016-09-20,-0.0025695670747922783
2016-09-21,0.021077407329722186
2016-09-22,0.0036697786755834905
2016-09-23,0.0025136702433521396
2016-09-26,0.003419137565668695
2016-09-27,-0.017264712636394952
2016-09-28,-0.006010301446786825
2016-09-29,-0.016046481430556647
2016-09-30,-0.007090640908049006
2016-10-03,-0.014520176974460952
2016-10-04,-0.0227055410644319
2016-10-05,-0.0019770463627730717
2016-10-06,0.0017331970274474529
2016-10-07,-0.0046968986457651685
2016-10-10,0.008693781274936363
2016-10-11,-0.012312704991275902
2016-10-12,0.007479496624815729
2016-10-13,0.010888524689073975
2016-10-14,-0.0036719715874229397
2016-10-17,0.008353915863126282
2016-10-18,0.009259108070346134
2016-10-19,-0.0014484327321440116
2016-10-20,-0.00024183533709898342
2016-10-21,-0.004594846662630547
2016-10-24,0.005345088029252043
2016-10-25,0.005558567657286018
2016-10-26,0.0009608158519878174
2016-10-27,-0.0069627312178073275
2016-10-28,-0.0014503543739642355
2016-10-31,0.020581010726980153
2016-11-01,-0.014709831933394257
2016-11-02,-0.008491216613132901
2016-11-03,0.007096277820027197
2016-11-04,-0.009232487259520528
2016-11-07,0.02280526017277129
2016-11-08,0.006473094421339809
2016-11-09,-0.039066016037031304
2016-11-10,-0.021070546190293804
2016-11-11,0.006583665037800168
2016-11-14,-0.006540603892626229
2016-11-15,0.012660994699482231
2016-11-16,-0.0017501702943866215
2016-11-17,-0.0037578097112840325
2016-11-18,-0.0012573280366008355
2016-11-21,0.011581004002142903
2016-11-22,0.00871075552851619
2016-11-23,-0.019985090100976377
2016-11-25,0.02215557133262025
2016-11-28,0.02265972176212494
2016-11-29,0.007707404719375477
2016-11-30,-0.038719408790408694
2016-12-01,-0.01317725795774749
2016-12-02,0.00629887848512789
2016-12-05,-0.0005005692700364994
2016-12-06,0.0
2016-12-07,0.016281874706968624
2016-12-08,0.0009867420488953726
2016-12-09,0.012558028248567998
2016-12-12,0.014591753332197754
2016-12-13,-0.004554457355995689
2016-12-14,-0.017095955680032415
2016-12-15,0.0019598333961239334
2016-12-16,0.01466987970084177
2016-12-19,0.0093974306127651
2016-12-20,-0.004296814762978607
2016-12-21,-0.0035959543512918968
2016-12-22,0.0007212903242570512
2016-12-23,0.002645264100344713
2016-12-27,-0.0002400153214292544
2016-12-28,-0.009354367443707101
2016-12-29,0.011379753008241345
2016-12-30,-0.0035906716571381114
2017-01-03,-0.0021628742557343594
2017-01-04,0.005538223040861157
2017-01-05,0.005507720058729237
2017-01-06,0.003810683896067202
2017-01-09,-0.013523516100211408
2017-01-10,-0.00168330373769221
2017-01-11,0.010599671285671741
2017-01-12,-0.0011919889729026245
2017-01-13,0.0009551275164938478
2017-01-17,0.006199186206854668
2017-01-18,-0.00023717153806612767
2017-01-19,-0.0014220870136218977
2017-01-20,0.004747001913457893
2017-01-23,-0.0009448452937589336
2017-01-24,-0.007566607385816604
2017-01-25,-0.0038122656806267585
2017-01-26,0.0035875881986922042
2017-01-27,-0.004289879879619929
2017-01-30,0.006223163788374508
2017-01-31,0.01332048036115352
2017-02-01,-0.0034776186130546227
2017-02-02,0.015194730066940165
2017-02-03,-0.0032744220586409245
2017-02-06,-0.0039886318564216205
2017-02-07,0.0014134573994035726
2017-02-08,0.009174505323687798
2017-02-09,-0.0037299843698488377
2017-02-10,0.004445654849266623
2017-02-13,0.004659109808146988
2017-02-14,-0.008115432940714928
2017-02-15,-0.0002336072488374752
2017-02-16,0.007481505756940177
2017-02-17,0.003017646319509071
2017-02-21,0.007403381643872997
2017-02-22,0.005053007134321774
2017-02-23,0.009826384440986713
2017-02-24,0.011088568024935075
2017-02-27,-0.008505029539134124
2017-02-28,0.004966317889859129
2017-03-01,-0.008760290853033315
2017-03-02,0.008837711778689972
2017-03-03,-0.004941775461974607
2017-03-06,0.001128618662445069
2017-03-07,0.0020293551493404394
2017-03-08,-0.01732680564363942
2017-03-09,0.0011451236835064993
2017-03-10,0.009606788916323161
2017-03-13,0.0011324887112478255
2017-03-14,0.0009053849076137155
2017-03-15,0.017408957614121645
2017-03-16,-0.013555694399244533
2017-03-17,0.007208909266552155
2017-03-20,-0.010288705299337342
2017-03-21,0.01717546749832266
2017-03-22,0.0039990863312053815
2017-03-23,-0.0019921714183483985
2017-03-24,0.003991432275398221
2017-03-27,-0.003975564080613947
2017-03-28,0.001330837383312744
2017-03-29,-0.007529016218540963
2017-03-30,-0.0042386892314278946
2017-03-31,0.0024644698503475393
2017-04-03,0.002011555969403167
2017-04-04,0.0017847016263077276
2017-04-05,0.007793129145823752
2017-04-06,-0.0035354917379831763
2017-04-07,-0.0033254736464717327
2017-04-10,0.006451892510352719
2017-04-11,0.0013257490939906358
2017-04-12,0.005519059866559983
2017-04-13,-0.007464231329905702
2017-04-17,0.0075203650745072625
2017-04-18,0.0030733246242971024
2017-04-19,-0.012037650341385264
2017-04-20,-0.007089133997320585
2017-04-21,0.008255599219589183
2017-04-24,0.006195830935399105
2017-04-25,0.0008794695120448726
2017-04-26,-0.0032954070090912557
2017-04-27,0.0028655553249521404
2017-04-28,-0.0019780703557529256
2017-05-01,-0.0055067936502487536
2017-05-02,0.003765233901645626
2017-05-03,-0.00015582162486060813
2017-05-04,0.0033351024531005358
2017-05-05,0.0068688128622620415
2017-05-08,0.0008804992503095299
2017-05-09,-0.012753243718913732
2017-05-10,0.006236222764910204
2017-05-11,0.00044289017350940263
2017-05-12,0.007521949402812256
2017-05-15,0.0037329491253514924
2017-05-16,-0.008750868053535754
2017-05-17,0.005517522765436267
2017-05-18,0.004170507024910952
2017-05-19,0.00655741204186211
2017-05-22,0.009120674508723559
2017-05-23,0.004303770077203506
2017-05-24,0.0032140211582387668
2017-05-25,0.012601570358750536
2017-05-26,0.0
2017-05-30,0.0014762344305550013
2017-05-31,-0.001474058374829501
2017-06-01,0.005694775453699563
2017-06-02,0.002307110074417862
2017-06-05,-0.009834391620939686
2017-06-06,0.0
2017-06-07,0.004226461681555271
2017-06-08,-0.012626835527722702
2017-06-09,0.0012789856972656999
2017-06-12,0.0008514307824025735
2017-06-13,0.005316863996157162
2017-06-14,0.009943089133221505
2017-06-15,0.007121846584398739
2017-06-16,0.003535742278132581
2017-06-19,-0.0060103448148025596
2017-06-20,0.001251150020770142
2017-06-21,-0.00645582829157898
2017-06-22,-0.0018862552134208954
2017-06-23,-0.006509751886901172
2017-06-26,0.005284169064388999
2017-06-27,-0.011354240722507791
2017-06-28,-0.008932212246019255
2017-06-29,-0.005794073943587774
2017-06-30,-0.0017266478624450299
2017-07-03,-0.005405381674593812
2017-07-05,-0.0041301937456975635
2017-07-06,-0.0024016038412153495
2017-07-07,0.0010941506997677042
2017-07-10,-0.0034972864223264954
2017-07-11,-0.0004385890031867179
2017-07-12,0.010313697969627889
2017-07-13,-0.007384922258753535
2017-07-14,0.004376708585660749
2017-07-17,0.0021784496006949094
2017-07-18,0.002174029563691171
2017-07-19,0.0030367870922600737
2017-07-20,0.007568773240419491
2017-07-21,0.0034345440691776474
2017-07-24,-0.007700472359063237
2017-07-25,-0.004957834851596843
2017-07-26,0.008015377224502407
2017-07-27,0.007736881406642304
2017-07-28,-0.012582553676901753
2017-07-31,-0.0012957988135035015
2017-08-01,0.008650250598712272
2017-08-02,0.007191137205334819
2017-08-03,0.008147532414712
2017-08-04,0.00021263835401774678
2017-08-07,0.00340240892634025
2017-08-08,0.0048734691262022345
2017-08-09,-0.0008431764653961116
2017-08-10,0.0021105304864421637
2017-08-11,-0.003580234195740273
2017-08-14,0.003170530080163214
2017-08-15,0.006320816906268734
2017-08-16,0.005234999614075919
2017-08-17,-0.003541009292624908
2017-08-18,0.0077339651633947515
2017-08-21,0.0014520258967185562
2017-08-22,-0.000414575479679713
2017-08-23,0.0066306874105359626
2017-08-24,-0.004939937134539996
2017-08-25,0.0033098063326892913
2017-08-28,0.0026801420977078383
2017-08-29,0.0022623733195306084
2017-08-30,-0.003488073102307143
2017-08-31,-0.0006175573664246592
2017-09-01,-0.0024725470052406884
2017-09-05,0.00020668847882721053
2017-09-06,-0.00516188242896487
2017-09-07,0.005811221911746767
2017-09-08,0.0041269895668365475
2017-09-11,0.00904253404020361
2017-09-12,-0.02077382503129488
2017-09-13,-0.012063218111389329
2017-09-14,0.008210608390600616
2017-09-15,-0.0004177512195268074
2017-09-18,-0.005013304840579602
2017-09-19,-0.0050390685780118405
2017-09-20,-0.006752414474092694
2017-09-21,-0.00021251440641689712
2017-09-22,-0.012537037282582819
2017-09-25,0.013556830096660644
2017-09-26,-0.003396842562889746
2017-09-27,-0.01512581153476067
2017-09-28,0.0025957831631779893
2017-09-29,-0.0006472397399814867
2017-10-02,0.0021591394364082195
2017-10-03,-0.009694160166030752
2017-10-04,0.01131152290981996
2017-10-05,0.0008603531154323107
2017-10-06,-0.004943009984329283
2017-10-09,0.0038877359611377837
2017-10-10,0.011187719284657671
2017-10-11,0.007446630659027287
2017-10-12,0.007814002354043836
2017-10-13,-0.0037717478004508642
2017-10-16,-0.0027344655539930374
2017-10-17,0.008437082910601745
2017-10-18,0.0
2017-10-19,0.00794784311410468
2017-10-20,-0.00020727651114882395
2017-10-23,0.0006226558253488168
2017-10-24,0.004355579875462645
2017-10-25,-0.009293348447531602
2017-10-26,-0.0006254817315007877
2017-10-27,0.005423500192137443
2017-10-30,-0.008298600232985787
2017-10-31,0.011924208119692192
2017-11-01,-0.006201903936280839
2017-11-02,0.008022882294380418
2017-11-03,0.00020812124563285295
2017-11-06,-0.0016624446949434768
2017-11-07,0.01789811348606274
2017-11-08,0.004497987098876832
2017-11-09,0.0030533721614460774
2017-11-10,-0.0002031255017683753
2017-11-13,0.007306941260423416
2017-11-14,0.018536740254841977
2017-11-15,-0.006527853018402419
2017-11-16,-0.00099547839437919
2017-11-17,-0.011560785356978243
2017-11-20,-0.0036300384746590364
2017-11-21,0.0014168837125034806
2017-11-22,-0.001616894466327068
2017-11-24,0.0008095635410405588
2017-11-27,0.006270440249753095
2017-11-28,-0.0010050746208023487
2017-11-29,-0.0018106667346980965
2017-11-30,0.005845210074457707
2017-12-01,-0.003206284910677759
2017-12-04,0.000402206549019013
2017-12-05,-0.009043566257507574
2017-12-06,0.0020279897188200113
2017-12-07,0.0034405760688176468
2017-12-08,0.005849325617683032
2017-12-11,0.004411495810971555
2017-12-12,-0.01836689151928017
2017-12-13,0.0016269913630733157
2017-12-14,-0.003655098816876534
2017-12-15,0.003668507574571933
2017-12-18,-0.012182759392969977
2017-12-19,-0.019116096108783398
2017-12-20,-0.011735498489486296
2017-12-21,0.0021209503685080122
2017-12-22,0.0019039479106801593
2017-12-26,-0.011404294078877664
2017-12-27,0.008545094658447772
2017-12-28,0.003812737848071901
2017-12-29,-0.001898926878490692
2018-01-02,-0.007399537964731029
2018-01-03,-0.006176884279667116
2018-01-04,-0.0111443850136268
2018-01-05,-0.007152290733097422
2018-01-08,0.011569472608190301
2018-01-09,-0.01359511737305552
2018-01-10,-0.01597009641289393
2018-01-11,-0.013117161950501943
2018-01-12,-0.008560479919489383
2018-01-16,0.005680699398949995
2018-01-17,0.006552083289581345
2018-01-18,-0.010100866358681793
2018-01-19,-0.0011339506956811185
2018-01-22,0.002497285535676186
2018-01-23,0.006793596761421661
2018-01-24,-0.004498539226460152
2018-01-25,0.016719239063159197
2018-01-26,-0.004666579242233571
2018-01-29,-0.015405132071279026
2018-01-30,0.0049885832101581595
2018-01-31,0.00970199867109467
2018-02-01,-0.013184157026256416
2018-02-02,-0.015398876894474167
2018-02-05,-0.01724895885087485
2018-02-06,-0.013339449436894912
2018-02-07,0.0
2018-02-08,-0.009250702169222969
2018-02-09,0.02441950246230884
2018-02-12,0.0021035101204200934
2018-02-13,0.003964301940142301
2018-02-14,-0.003484602962205985
2018-02-15,0.028160970242802952
2018-02-16,0.0105165418803983
2018-02-20,-0.01900470722304637
2018-02-21,-0.007841358382422947
2018-02-22,-0.00023227964007421775
2018-02-23,0.019763083464803932
2018-02-26,-0.0020523108084238295
2018-02-27,-0.02330350464579778
2018-02-28,-0.007017374317792147
2018-03-01,-0.0021203681392026885
2018-03-02,0.005429687125131366
2018-03-05,0.016435719254723535
2018-03-06,-0.013860007730759905
2018-03-07,-0.004684935823653924
2018-03-08,0.0016474624028366414
2018-03-09,0.007048924424561509
2018-03-12,0.005366344731568162
2018-03-13,-0.0030170328579374184
2018-03-14,0.00837979637135522
2018-03-15,0.009002826756880689
2018-03-16,0.0130407751728574
2018-03-19,-0.006775223102626904
2018-03-20,0.00022731684227572657
2018-03-21,-0.004091740345178785
2018-03-22,0.003195755823927504
2018-03-23,-0.01592755485704278
2018-03-26,0.013179147817805381
2018-03-27,0.02122316294014137
2018-03-28,0.007151195050558945
2018-03-29,0.004881072367613815
2018-04-02,-0.006182231485607925
2018-04-03,0.0059987843012714315
2018-04-04,0.0006624758578910317
2018-04-05,0.005517255480977035
2018-04-06,-0.005267756254144218
2018-04-09,-0.004854148179392004
2018-04-10,-0.01042140055439944
2018-04-11,-0.001792684879763251
2018-04-12,-0.013243388862846373
2018-04-13,0.005686904957246108
2018-04-16,0.017869205643199715
2018-04-17,0.005777744444367405
2018-04-18,-0.004197605802287674
2018-04-19,0.006655941032786217
2018-04-20,-0.003967180277494209
2018-04-23,0.003982981483079628
2018-04-24,0.008375690867911123
2018-04-25,0.002404365487111093
2018-04-26,0.0126470895027333
2018-04-27,0.015934565184576588
2018-04-30,0.000212199614313624
2018-05-01,-0.0029666584729717282
2018-05-02,-0.004038410359034406
