Date,TJX
2015-10-06,-0.01062500802797961
2015-10-07,0.015967433431624878
2015-10-08,0.004589853495634566
2015-10-09,0.007614421359219081
2015-10-12,0.010992093370664868
2015-10-13,-0.011416415134930413
2015-10-14,-0.013335134568442486
2015-10-15,-0.000557427600859417
2015-10-16,0.00975877687898219
2015-10-19,0.006765601678742517
2015-10-20,0.001233771906456349
2015-10-21,-0.008217847075558282
2015-10-22,0.020577207351812232
2015-10-23,-0.0289581369982006
2015-10-26,0.009476066321916443
2015-10-27,-0.008282931873170751
2015-10-28,0.019349060126301554
2015-10-29,-0.002048378536768869
2015-10-30,0.0015049082387335044
2015-11-02,0.00041007907412504707
2015-11-03,0.013793982447086073
2015-11-04,-0.007409207065252388
2015-11-05,0.008685855903649342
2015-11-06,-0.018702747010671095
2015-11-09,-0.02269006579076427
2015-11-10,0.01055335714835981
2015-11-11,-0.03815083718050161
2015-11-12,-0.0120155809807454
2015-11-13,-0.059193922538677834
2015-11-16,0.02242659718072071
2015-11-17,0.038537510993653434
2015-11-18,0.002346883571143099
2015-11-19,-0.009364852219234665
2015-11-20,0.03618938648292902
2015-11-23,0.0062716566121239214
2015-11-24,-0.0008498338463895916
2015-11-25,0.015879697105082524
2015-11-27,-0.004326286014303515
2015-11-30,-0.01037312845504168
2015-12-01,0.002549634482976737
2015-12-02,-0.0007066532341943876
2015-12-03,-0.012582819853326654
2015-12-04,0.016466094851262714
2015-12-07,-0.00014054386234441107
2015-12-08,0.00493091270532231
2015-12-09,-0.007290568327213198
2015-12-10,0.009462557256884274
2015-12-11,-0.012871178056524823
2015-12-14,0.0052439317017078935
2015-12-15,-0.006767064721096561
2015-12-16,0.01987197254718076
2015-12-17,-0.01670134564642034
2015-12-18,-0.0188253269646127
2015-12-21,0.00418359115447009
2015-12-22,0.011349023895076638
2015-12-23,0.012784139762007873
2015-12-24,-0.005750521214408444
2015-12-28,-0.0031034036699291168
2015-12-29,0.015423711455459843
2015-12-30,-0.005573955863578339
2015-12-31,-0.0063059252882227135
2016-01-04,-0.001128326116516809
2016-01-05,0.015671453980844685
2016-01-06,-0.02571620286271936
2016-01-07,-0.0014263486607098974
2016-01-08,-0.04372066762898019
2016-01-11,0.01299881585406304
2016-01-12,0.016518968669579026
2016-01-13,-0.017846803626102026
2016-01-14,0.0115234743443684
2016-01-15,-0.01402108179834094
2016-01-19,0.009331748047003208
2016-01-20,-0.01012618176561253
2016-01-21,0.0059306446890317055
2016-01-22,0.016212186337524415
2016-01-25,-0.002755603028910869
2016-01-26,0.013525185077890356
2016-01-27,-0.007174303665739568
2016-01-28,0.0028904963245053317
2016-01-29,0.026660800443915056
2016-02-01,0.013615958398533579
2016-02-02,0.008862894287783085
2016-02-03,-0.011942076268103397
2016-02-04,-0.016949306630844818
2016-02-05,-0.03957032221518142
2016-02-08,0.0008828498725121925
2016-02-09,0.027134350151263087
2016-02-10,-0.003876355747289506
2016-02-11,-0.021187378566832393
2016-02-12,0.02886150487979
2016-02-16,0.02146834686004495
2016-02-17,0.005885034188956029
2016-02-18,-0.0025073234770182085
2016-02-19,-0.000279251283459625
2016-02-22,0.020114320886899018
2016-02-23,-0.0046553236972126655
2016-02-24,0.02132311613897664
2016-02-25,0.011314587500445228
2016-02-26,0.0074589369204691724
2016-02-29,-0.020359607278805703
2016-03-01,0.01848868540111659
2016-03-02,-0.0003973953088682869
2016-03-03,-0.0029165053912401095
2016-03-04,0.002392875099621161
2016-03-07,-0.0003977643520772789
2016-03-08,0.000265204816479514
2016-03-09,-0.005836651072035237
2016-03-10,0.007338414854577424
2016-03-11,-0.00013237412591604603
2016-03-14,0.00516638542562653
2016-03-15,0.002240809534284516
2016-03-16,0.0035496234150933503
2016-03-17,0.011792734530355675
2016-03-18,0.009065085414130314
2016-03-21,-0.0008982866468746353
2016-03-22,-0.0005138479738479029
2016-03-23,-0.0011565567073302807
2016-03-24,-0.0077199400615970415
2016-03-28,0.008298487490799422
2016-03-29,0.011059680506321667
2016-03-30,0.0007630571896815042
2016-03-31,-0.00419400150659921
2016-04-01,0.005488253753690886
2016-04-04,-0.0027927455745184737
2016-04-05,-0.010820059871057053
2016-04-06,-0.0015438740392201833
2016-04-07,-0.01804348903267694
2016-04-08,-0.00013163191378651184
2016-04-11,-0.009582534883909477
2016-04-12,0.007819975476689667
2016-04-13,0.00775918356701677
2016-04-14,-0.003915045632398861
2016-04-15,0.012707843135467467
2016-04-18,0.004269437971734513
2016-04-19,0.0011593503335527444
2016-04-20,-0.0012867126355583514
2016-04-21,-0.007858644800640469
2016-04-22,-0.006233433195369842
2016-04-25,-0.00039166390099976134
2016-04-26,0.00862748629492005
2016-04-27,0.007516690730658526
2016-04-28,-0.010933853659497172
2016-04-29,-0.013916230662631812
2016-05-02,0.026114826952388315
2016-05-03,-0.00989739914605503
2016-05-04,-0.00025926382623719935
2016-05-05,-0.006103315868395409
2016-05-06,0.0009140279597323886
2016-05-09,0.015272115814207288
2016-05-10,-0.011480681475699361
2016-05-11,-0.03392921061193721
2016-05-12,0.003377250866269499
2016-05-13,-0.02154042853158078
2016-05-16,0.03453538085426899
2016-05-17,0.0053195432742390025
2016-05-18,-0.011509570741879194
2016-05-19,0.0144544395795283
2016-05-20,-0.0047493808661035475
2016-05-23,-0.009809542228640611
2016-05-24,0.00722903870647662
2016-05-25,0.0010632480499630503
2016-05-26,0.007966351046592157
2016-05-27,0.009615064011360364
2016-05-31,-0.006914384906452464
2016-06-01,0.006305735944232449
2016-06-02,0.005222078679756326
2016-06-03,-0.007402652101921592
2016-06-06,-0.005625919883271213
2016-06-07,0.0034206573575388255
2016-06-08,0.009310170468006085
2016-06-09,0.004417689544876424
2016-06-10,-0.0043982594003081354
2016-06-13,-0.01260184152429944
2016-06-14,0.0024999041832673985
2016-06-15,-0.0035436606205365706
2016-06-16,-0.0003956605006812941
2016-06-17,-0.0031621960275954875
2016-06-20,0.01269005488083752
2016-06-21,0.008484571690325016
2016-06-22,-0.0029770834590989725
2016-06-23,-0.0019475449229569008
2016-06-24,-0.028875624827967572
2016-06-27,-0.015135799186383414
2016-06-28,0.013872269996992426
2016-06-29,0.023608069097241335
2016-06-30,0.012056131377341739
2016-07-01,-0.0034959414571241743
2016-07-05,-0.0044179243820763325
2016-07-06,0.012920993879785181
2016-07-07,-0.004380811467161294
2016-07-08,0.021871191056173522
2016-07-11,-0.002659698567495705
2016-07-12,-0.003047572917068031
2016-07-13,-0.004585112672264691
2016-07-14,-0.0012797925886287587
2016-07-15,-0.0030749049921666716
2016-07-18,0.018635241341421915
2016-07-19,0.0011354312068252437
2016-07-20,0.004032813574935901
2016-07-21,-0.006778072346735775
2016-07-22,0.008845957699485707
2016-07-25,0.011649960596312292
2016-07-26,0.005448266001188529
2016-07-27,-0.00024619489560895325
2016-07-28,0.0007390869345000883
2016-07-29,0.005908328707447508
2016-08-01,0.0017135650746307185
2016-08-02,-0.018568843505442634
2016-08-03,0.004605519220740151
2016-08-04,0.007186327878290433
2016-08-05,0.008488265634489789
2016-08-08,-0.004879480748717913
2016-08-09,-0.005165032374833123
2016-08-10,0.007911199897540966
2016-08-11,0.010915175245399089
2016-08-12,0.005337856311370182
2016-08-15,-0.0012069117439269528
2016-08-16,-0.05799205716403022
2016-08-17,0.0028218725769533215
2016-08-18,-0.004860086428306709
2016-08-19,0.019791946396677584
2016-08-22,-0.0031508002947804314
2016-08-23,-0.005183264931424514
2016-08-24,-0.0013976419199012158
2016-08-25,0.0027995260259585653
2016-08-26,-0.0013960197754481207
2016-08-29,-0.0015252493616333407
2016-08-30,-0.013872496566548542
2016-08-31,-0.0005165049600537319
2016-09-01,0.003744950147861914
2016-09-02,-0.000643360210233257
2016-09-06,-0.004376820384164315
2016-09-07,0.002715470573183998
2016-09-08,-0.017150960432612217
2016-09-09,-0.019154968732065347
2016-09-12,0.010701438297997301
2016-09-13,-0.016543402858787082
2016-09-14,-0.0018841298516896199
2016-09-15,0.011729940826003205
2016-09-16,-0.0049306335995455974
2016-09-19,0.00026768184398417993
2016-09-20,0.004953507787885281
2016-09-21,0.013855888718166787
2016-09-22,0.005256443827817536
2016-09-23,-0.006274636763065944
2016-09-26,-0.011049692983248871
2016-09-27,0.0007985174954299179
2016-09-28,-0.01129758181489704
2016-09-29,-0.0069902222850029005
2016-09-30,0.012318972312318266
2016-10-03,-0.0057502186377343945
2016-10-04,0.0005380165842536755
2016-10-05,-0.0025541174471185313
2016-10-06,0.0002697268002924691
2016-10-07,-0.006467506102727949
2016-10-10,0.014781734568628968
2016-10-11,-0.008018135268501037
2016-10-12,0.015627004525527344
2016-10-13,-0.012203105096609157
2016-10-14,-0.003222781548371745
2016-10-17,-0.012259227016539587
2016-10-18,-0.002182416397081166
2016-10-19,0.004100464026297823
2016-10-20,-0.0023138917023396433
2016-10-21,0.002728754085526086
2016-10-24,0.009389364419400303
2016-10-25,-0.007549143171143413
2016-10-26,0.00638358560218788
2016-10-27,-0.012282163174178296
2016-10-28,0.004099343089569052
2016-10-31,0.003674640383058314
2016-11-01,-0.01735583710659616
2016-11-02,0.003725673256744333
2016-11-03,-0.012922402029862945
2016-11-04,0.0016707708792651488
2016-11-07,0.019605421200519668
2016-11-08,0.0021898962854371984
2016-11-09,0.009695364961061825
2016-11-10,0.01961050567462297
2016-11-11,0.0
2016-11-14,-0.015519316594972299
2016-11-15,-0.009835900485686722
2016-11-16,0.0394610667867743
2016-11-17,0.009294868073585594
2016-11-18,0.008171051301653298
2016-11-21,-0.0007717985454028797
2016-11-22,0.021114634146341515
2016-11-23,0.0015131718805609928
2016-11-25,-0.002392136239671494
2016-11-28,-0.007445509694560926
2016-11-29,0.0020340911442313647
2016-11-30,-0.005963689476451428
2016-12-01,-0.008552171809335096
2016-12-02,-0.007338691796008878
2016-12-05,0.0029826425748606944
2016-12-06,0.001422747547439096
2016-12-07,0.009685000636029839
2016-12-08,-0.0026858984439871447
2016-12-09,0.0006412324029629879
2016-12-12,-0.012046936339180081
2016-12-13,0.015177200823131676
2016-12-14,-0.012266580403949345
2016-12-15,0.00155207234463961
2016-12-16,-0.00839531872169863
2016-12-19,0.0022141261924062405
2016-12-20,0.008838505505347927
2016-12-21,-0.0021906559598500186
2016-12-22,-0.013040600156896787
2016-12-23,0.0
2016-12-27,-0.0024854809902497
2016-12-28,-0.012327823621462453
2016-12-29,0.005311500999265251
2016-12-30,-0.007661178468039598
2017-01-03,0.0042594739886585575
2017-01-04,0.015507090982443295
2017-01-05,-0.006134482557492049
2017-01-06,-0.0022323801184058745
2017-01-09,0.001579263382146312
2017-01-10,0.007753062487404705
2017-01-11,-0.005997964561269109
2017-01-12,-0.003935717739839362
2017-01-13,0.0
2017-01-17,0.010799590425278005
2017-01-18,-0.0009121347239816613
2017-01-19,-0.020866079350461253
2017-01-20,0.005460698636367889
2017-01-23,-0.013246525795478803
2017-01-24,0.001342319584190621
2017-01-25,0.011261893335829942
2017-01-26,-0.004905898642478812
2017-01-27,-0.010657587891458542
2017-01-30,-0.002962550848001011
2017-01-31,0.011885065636340064
2017-02-01,-0.003203330884851918
2017-02-02,0.0033478385196870075
2017-02-03,0.007206903862938541
2017-02-06,-0.0018552096706397903
2017-02-07,0.0021315125039893523
2017-02-08,0.0037218422257823125
2017-02-09,0.007946111630583674
2017-02-10,0.012350264041294023
2017-02-13,-0.0019462108527622535
2017-02-14,0.01534395259906507
2017-02-15,0.001921306655576771
2017-02-16,-0.0178960166502532
2017-02-17,0.004685956059570451
2017-02-21,-0.012307644077398594
2017-02-22,0.0014428348040254058
2017-02-23,0.019122526865115397
2017-02-24,0.005654667802879043
2017-02-27,0.004728568707356828
2017-02-28,-0.002162313552164563
2017-03-01,0.0
2017-03-02,0.011982321416168062
2017-03-03,-0.007179885942865116
2017-03-06,-0.0027911043930961554
2017-03-07,-0.003816753890119373
2017-03-08,0.001915579064021733
2017-03-09,-0.006500997852252222
2017-03-10,0.003079259894247288
2017-03-13,-0.0015347938186763832
2017-03-14,0.0028183887166832733
2017-03-15,0.011496849761436945
2017-03-16,0.0005056786980843775
2017-03-17,0.0
2017-03-20,-0.013128327535843476
2017-03-21,-0.0011511776850660072
2017-03-22,0.0070434855039163136
2017-03-23,-0.0026708047627096443
2017-03-24,0.0
2017-03-27,-0.001020043867466236
2017-03-28,0.004594610579071512
2017-03-29,0.012323995677917976
2017-03-30,0.0011295063945053752
2017-03-31,-0.008649671470187026
2017-04-03,-0.009484075453746521
2017-04-04,-0.020681732731882674
2017-04-05,-0.010168618221918613
2017-04-06,0.011457919537456451
2017-04-07,-0.009244400744146564
2017-04-10,-0.0009203671002763203
2017-04-11,0.012760085757312467
2017-04-12,0.001298930873114612
2017-04-13,-0.0036322660905681037
2017-04-17,-0.004296271585675693
2017-04-18,0.004707176758734111
2017-04-19,0.0007813936077378791
2017-04-20,0.01651429094937229
2017-04-21,0.004989184921593948
2017-04-24,0.0007638488149530609
2017-04-25,0.002035048012725582
2017-04-26,0.0017771187061921268
2017-04-27,0.0006335826418144563
2017-04-28,-0.004178541309413197
2017-05-01,-0.01258920641765704
2017-05-02,0.0162267093443762
2017-05-03,0.002914501081043852
2017-05-04,-0.0021479975750723357
2017-05-05,-0.0035455771671306646
2017-05-08,-0.0024148035834707926
2017-05-09,0.01014237053944278
2017-05-10,0.022031023049880583
2017-05-11,-0.015485701730933665
2017-05-12,-0.027179825325096885
2017-05-15,-0.005303496723676804
2017-05-16,-0.04083232665150005
2017-05-17,0.013693052268731964
2017-05-18,-0.0038782977190195966
2017-05-19,-0.002819867251762642
2017-05-22,0.013734013052513872
2017-05-23,-0.011821077303683647
2017-05-24,-0.005510587797946442
2017-05-25,0.01865122774754502
2017-05-26,0.002122387216143773
2017-05-30,-0.009002739363917156
2017-05-31,0.004809461115177438
2017-06-01,0.009174797767501852
2017-06-02,-0.008959522471100323
2017-06-05,-0.002525787369813237
2017-06-06,-0.014127437990903102
2017-06-07,0.002973919449742901
2017-06-08,-0.01900542722552534
2017-06-09,0.012366275110427205
2017-06-12,0.0012212550344290474
2017-06-13,0.0018980049977013191
2017-06-14,-0.010012431266659294
2017-06-15,-0.008610125468302865
2017-06-16,-0.0013786552449932543
2017-06-19,-0.0012423965156264094
2017-06-20,-0.029992823411626124
2017-06-21,-0.011114419626519378
2017-06-22,-0.009365910033321989
2017-06-23,0.00756369204046381
2017-06-26,0.009672146803371584
2017-06-27,0.00028577351962799646
2017-06-28,0.02072661883511495
2017-06-29,-0.004621218490978074
2017-06-30,0.015334451520524928
2017-07-03,-0.00831339305646106
2017-07-05,-0.0054496381377699965
2017-07-06,-0.012503222510975798
2017-07-07,0.0008534771594543855
2017-07-10,-0.02373842086588629
2017-07-11,-0.001164874150533568
2017-07-12,0.004810639660021376
2017-07-13,0.015232893025230565
2017-07-14,-0.002572201138178132
2017-07-17,0.008022911163100277
2017-07-18,-0.0058270003217246735
2017-07-19,0.005003405636855973
2017-07-20,-0.009957417924689627
2017-07-21,-0.009769781757286045
2017-07-24,-0.029309691624766043
2017-07-25,0.02690597224866087
2017-07-26,-0.0033479211736591186
2017-07-27,0.017087558610359155
2017-07-28,-0.00057425473296846
2017-07-31,0.010201119377920786
2017-08-01,0.005831387906425345
2017-08-02,-0.002969369849308956
2017-08-03,-0.012906095885387936
2017-08-04,0.008046027684445844
2017-08-07,0.0074115637449301275
2017-08-08,0.016101559029093604
2017-08-09,-0.0033572785604015776
2017-08-10,-0.01403270791869804
2017-08-11,0.011528195963708354
2017-08-14,-0.020401691831846258
2017-08-15,0.007756254592101053
2017-08-16,0.020381771016707795
2017-08-17,-0.0187176043634395
2017-08-18,0.0031317054440560543
2017-08-21,0.014048376307394417
2017-08-22,0.001959137112806042
2017-08-23,-0.00013963927668991793
2017-08-24,-0.009777897375876976
2017-08-25,0.011003111474621852
2017-08-28,0.001813893440705927
2017-08-29,-0.004317825315914403
2017-08-30,0.007833379554633035
2017-08-31,0.0034697687832532242
2017-09-01,0.0011066515252855513
2017-09-05,-0.0005528904425780024
2017-09-06,0.009538783906798631
2017-09-07,-0.0015066535222381106
2017-09-08,-0.007268311273741612
2017-09-11,0.006216368166976016
2017-09-12,0.009610451266456321
2017-09-13,-0.0006802404665670059
2017-09-14,-0.0038099249790398693
2017-09-15,0.00723963556347762
2017-09-18,-0.004339815805057823
2017-09-19,-0.008035879540963853
2017-09-20,-0.005629336763604553
2017-09-21,0.005523499960286227
2017-09-22,-0.005081376101056301
2017-09-25,0.019047424420090442
2017-09-26,-0.0006772230168233806
2017-09-27,0.005150659678869074
2017-09-28,-0.002831771001976513
2017-09-29,-0.002975129546318067
2017-10-02,-0.004475549397347289
2017-10-03,0.005722067433195033
2017-10-04,-0.0023029387453334937
2017-10-05,0.0021722709531950546
2017-10-06,-0.0028450841916197733
2017-10-09,-0.007744190152101038
2017-10-10,-0.010680799762589288
2017-10-11,0.004152431866104589
2017-10-12,-0.010613538104845444
2017-10-13,0.004040331956129739
2017-10-16,-0.012488110665500485
2017-10-17,0.00885215927370675
2017-10-18,-0.006963699170091986
2017-10-19,0.0015427332454658327
2017-10-20,0.009522520346545216
2017-10-23,0.0015258271654599032
2017-10-24,-0.006371321428398802
2017-10-25,-0.004181595712580477
2017-10-26,0.0004198559340293784
2017-10-27,-0.013012631347849357
2017-10-30,-0.016869732449429353
2017-10-31,0.0064888033495473785
2017-11-01,-0.0011462878735652993
2017-11-02,0.0070280484243947505
2017-11-03,-0.022930955653931995
2017-11-06,-0.005393777579315251
2017-11-07,0.0010259412292126235
2017-11-08,-0.00010271945553830264
2017-11-09,0.01868147374263973
2017-11-10,0.014007755544759526
2017-11-13,0.007689841433772493
2017-11-14,-0.03985286513952513
2017-11-15,0.01619065648718676
2017-11-16,0.00028959503621472926
2017-11-17,0.028381357073455682
2017-11-20,0.0023937952026895637
2017-11-21,0.0005619358481756542
2017-11-22,-0.009266080170072355
2017-11-24,0.00425118700649918
2017-11-27,0.0012699752034532885
2017-11-28,0.023816090263715672
2017-11-29,0.02931827861237002
2017-11-30,0.010297423871406863
2017-12-01,-0.0026471961941004762
2017-12-04,0.021897559963372393
2017-12-05,-0.018181538178920098
2017-12-06,-0.007275086185358215
2017-12-07,-0.016123068922226036
2017-12-08,0.0005419985188814813
2017-12-11,-0.00785076597075074
2017-12-12,0.004365735407615201
2017-12-13,0.0038033706391475963
2017-12-14,-0.006495376066124936
2017-12-15,0.010215211986962291
2017-12-18,0.01752726884037803
2017-12-19,0.007817800293349997
2017-12-20,-0.0034183248537807964
2017-12-21,0.006596052068014169
2017-12-22,-0.0006550720068559945
2017-12-26,0.015737476851669374
2017-12-27,-0.0061973271484006
2017-12-28,-0.00766533506087741
2017-12-29,0.001047394228430809
2018-01-02,0.003008176968320342
2018-01-03,-0.017994598539001205
2018-01-04,0.0015933570944148823
2018-01-05,0.022802535568921423
2018-01-08,-0.019442667110500023
2018-01-09,-0.001982885159487302
2018-01-10,0.010198884416382725
2018-01-11,0.007997774478240682
2018-01-12,0.018210138611758353
2018-01-16,-0.021588987759488476
2018-01-17,-0.0001306067740790562
2018-01-18,0.00874892119201931
2018-01-19,0.02122971427568965
2018-01-22,0.007225396909926074
2018-01-23,-0.0017619189086656162
2018-01-24,-0.0008823541974559701
2018-01-25,0.000125688601999574
2018-01-26,0.01577118914580211
2018-01-29,0.0039747658495643545
2018-01-30,-0.005938282478404333
2018-01-31,-0.0003733795359762704
2018-02-01,-0.0027390690328915612
2018-02-02,-0.02034956819477185
2018-02-05,-0.03071240261613095
2018-02-06,-0.0009201726044693048
2018-02-07,0.0027632832321284884
2018-02-08,-0.024147086073097346
2018-02-09,0.017213666640506053
2018-02-12,0.0009253940259230653
2018-02-13,-0.0021131029162118065
2018-02-14,0.0177172226727893
2018-02-15,0.018414663607580595
2018-02-16,-0.0012825562079690211
2018-02-20,-0.01938857757672996
2018-02-21,-0.006940287264737943
2018-02-22,0.007384293220270566
2018-02-23,0.020418539147208703
2018-02-26,0.011416351409178072
2018-02-27,-0.01953078532642416
2018-02-28,0.06946056942276413
2018-03-01,0.0019350093144065994
2018-03-02,0.00977814144342104
2018-03-05,0.00215175569914261
2018-03-06,0.006680279245352194
2018-03-07,-0.020855497809640022
2018-03-08,0.00036279766200686403
2018-03-09,0.00012122884413812152
2018-03-12,-0.0024192834162309884
2018-03-13,-0.002061342163468316
2018-03-14,-0.005103530593664751
2018-03-15,-0.006595017953728299
2018-03-16,0.0008608176762028297
2018-03-19,-0.00024586958778660684
2018-03-20,0.005529021663712053
2018-03-21,0.0127075316660199
2018-03-22,-0.022683405984431304
2018-03-23,-0.013826835538790161
2018-03-26,0.014897037202783459
2018-03-27,-0.007770560579294039
2018-03-28,0.0031076511280965224
2018-03-29,0.010781928976482558
2018-04-02,-0.012261253211214074
2018-04-03,0.021971517639104876
2018-04-04,0.01991952073074743
2018-04-05,0.011790314186378215
2018-04-06,-0.017890808307080674
2018-04-09,-0.009947411682489582
2018-04-10,-0.002905229065156001
2018-04-11,-0.0038847888132500508
2018-04-12,0.005850217289819826
2018-04-13,-0.015388219297200245
2018-04-16,0.01821267395747994
2018-04-17,0.00858108633680188
2018-04-18,-0.003235218487170677
2018-04-19,-0.006492249447511811
2018-04-20,-0.0019359464749126865
2018-04-23,0.00909318871935727
2018-04-24,-0.0016819320205966326
2018-04-25,0.002888546801280034
2018-04-26,0.021240738764998657
2018-04-27,0.01645121415858042
2018-04-30,-0.019075376288555268
