Date,XOM
2015-10-06,0.014060649259921343
2015-10-07,0.016818673342012147
2015-10-08,0.01047973934315194
2015-10-09,-0.00962137220786019
2015-10-12,0.0005047659780488267
2015-10-13,-0.0017653834038597882
2015-10-14,0.012632573173644301
2015-10-15,0.01646696753842214
2015-10-16,0.012273244254208171
2015-10-19,-0.01806501932819171
2015-10-20,-0.001975500982001499
2015-10-21,-0.007670635464358422
2015-10-22,0.0334124850951536
2015-10-23,0.0010856508192265135
2015-10-26,-0.021210084636218984
2015-10-27,-0.0016005586523694104
2015-10-28,0.014675133267492368
2015-10-29,-0.0006076030387555109
2015-10-30,0.006201803262225081
2015-11-02,0.030699182512240242
2015-11-03,0.01840953673326129
2015-11-04,-0.01001730670359624
2015-11-05,-0.013608017225700375
2015-11-06,-0.004008668413967631
2015-11-09,-0.021375661801214196
2015-11-10,0.004880872767216715
2015-11-11,-0.008864380026776808
2015-11-12,-0.027076472792635697
2015-11-13,-0.016496892771403426
2015-11-16,0.035851318169325186
2015-11-17,-0.011619459837472923
2015-11-18,0.009755338129651125
2015-11-19,-0.005449492132214795
2015-11-20,-0.006351218063957997
2015-11-23,0.006140545244906814
2015-11-24,0.019930496541100018
2015-11-25,-0.007694177555849002
2015-11-27,-0.00024611045085443095
2015-11-30,0.0052934635371304495
2015-12-01,0.0028169134256661454
2015-12-02,-0.028575261338172786
2015-12-03,-0.014330347354674755
2015-12-04,0.00573908787274835
2015-12-07,-0.02612234391926016
2015-12-08,-0.02825521442671608
2015-12-09,0.013399096732242155
2015-12-10,0.0007937337183441251
2015-12-11,-0.017836291448113606
2015-12-14,0.02273352451911581
2015-12-15,0.044719177027177315
2015-12-16,-0.003525007134369429
2015-12-17,-0.015034367947906246
2015-12-18,-0.00872274277870011
2015-12-21,-0.0002586032733524757
2015-12-22,0.0050476754968484805
2015-12-23,0.032710797500285604
2015-12-24,-0.01072452174880123
2015-12-28,-0.007437293942180068
2015-12-29,0.005334324183503547
2015-12-30,-0.01326472031667858
2015-12-31,-0.002048255578290803
2016-01-04,-0.006286164776561631
2016-01-05,0.008520599938744988
2016-01-06,-0.008320329759967438
2016-01-07,-0.016006369930856468
2016-01-08,-0.020201887102867522
2016-01-11,-0.013388643727980543
2016-01-12,0.020491177787108406
2016-01-13,0.0059840682213425644
2016-01-14,0.04586910291231372
2016-01-15,-0.019464268639299065
2016-01-19,-0.01520982095747303
2016-01-20,-0.04214668316107073
2016-01-21,0.012571586437412297
2016-01-22,0.03333349265714425
2016-01-25,-0.03382482741467796
2016-01-26,0.03676639269027948
2016-01-27,-0.0183833971533236
2016-01-28,0.022579385907209426
2016-01-29,0.011170120583546828
2016-02-01,-0.020038433386778465
2016-02-02,-0.02228334262849241
2016-02-03,0.05215158953705101
2016-02-04,0.017201761473395916
2016-02-05,0.003131830195454377
2016-02-08,0.013486599572265723
2016-02-09,-0.004351698882382626
2016-02-10,-0.009115861522886126
2016-02-11,0.0031507149004741386
2016-02-12,0.017964689965014324
2016-02-16,0.002344684116321938
2016-02-17,0.009603689217671407
2016-02-18,0.005487586409276934
2016-02-19,0.0006063808658050007
2016-02-22,-0.0013333828987052154
2016-02-23,-0.014079274109252804
2016-02-24,0.0035701712443996225
2016-02-25,0.006010947051137805
2016-02-26,-0.003170532243040869
2016-02-29,-0.01957195795524702
2016-03-01,0.014098802316111714
2016-03-02,0.01747019773973313
2016-03-03,-0.0036274958297748405
2016-03-04,-0.001335070878374589
2016-03-07,0.026370298044207985
2016-03-08,-0.021666843908783373
2016-03-09,-0.0027837346778302186
2016-03-10,-0.0026695132909346775
2016-03-11,0.0001213384987732713
2016-03-14,0.002677034003981449
2016-03-15,0.00497495833604189
2016-03-16,0.0006037412224779715
2016-03-17,0.01484223949634611
2016-03-18,0.001188899644199104
2016-03-21,-0.006888071839426635
2016-03-22,0.005979514907741734
2016-03-23,-0.0043987095331138315
2016-03-24,0.002746577032770592
2016-03-28,0.002857449220410757
2016-03-29,0.0036809048916812692
2016-03-30,-0.00011810138980494767
2016-03-31,-0.011003039546785609
2016-04-01,-0.007537201405784177
2016-04-04,0.0024110980841054452
2016-04-05,-0.011423698381095582
2016-04-06,0.013379950071292779
2016-04-07,-0.0112830958552399
2016-04-08,0.010197917288084835
2016-04-11,0.0013222130337524618
2016-04-12,0.012361743207166764
2016-04-13,0.005690581511520909
2016-04-14,0.0070728927476786385
2016-04-15,-0.005384523473882075
2016-04-18,0.00953285980308971
2016-04-19,0.005012942370380635
2016-04-20,0.006843739704823104
2016-04-21,-0.00011507905520091732
2016-04-22,0.008526045533324922
2016-04-25,-0.002284687061637425
2016-04-26,0.003435108820394328
2016-04-27,0.009471795912283643
2016-04-28,-0.004861198426073576
2016-04-29,0.00420300716789801
2016-05-02,0.008258291096445936
2016-05-03,-0.011444186439407589
2016-05-04,-0.0019291514698343004
2016-05-05,0.0011367228345455782
2016-05-06,0.005338746738565492
2016-05-09,0.000678044597391958
2016-05-10,0.016032197703629514
2016-05-11,-0.0048183847228086
2016-05-12,0.009683941922819184
2016-05-13,-0.011263854317457689
2016-05-16,0.010263974820496902
2016-05-17,-0.00044656744120741276
2016-05-18,-0.0020105150203241218
2016-05-19,0.00850554516356472
2016-05-20,-0.004105521040866589
2016-05-23,-0.0015602791423888762
2016-05-24,0.0007815179164192276
2016-05-25,0.0065796176110703986
2016-05-26,-0.005096707982566673
2016-05-27,0.0023387604283793273
2016-05-31,-0.010999559989707475
2016-06-01,0.002472258877361133
2016-06-02,-0.007956425214903584
2016-06-03,-0.001806996225842572
2016-06-06,0.010976473174808987
2016-06-07,0.015334596649083654
2016-06-08,0.0008819732801286229
2016-06-09,-0.0013219512538488187
2016-06-10,-0.007609739630997425
2016-06-13,0.006779280317613212
2016-06-14,-0.0017662830041147437
2016-06-15,-0.002985758162611929
2016-06-16,0.011756849301847394
2016-06-17,-0.00548156134423361
2016-06-20,0.004409507634856702
2016-06-21,0.004499610217468586
2016-06-22,-0.003933354346133733
2016-06-23,0.006910285762459223
2016-06-24,-0.026252440199988403
2016-06-27,-0.005929219215529247
2016-06-28,0.02306999099985818
2016-06-29,0.01705001751466928
2016-06-30,0.01384373715981102
2016-07-01,0.0010662069729545642
2016-07-05,-0.008738072823982423
2016-07-06,0.011502722249795205
2016-07-07,-0.012009222749286508
2016-07-08,0.0062390925599105085
2016-07-11,0.003741472800099732
2016-07-12,0.01128978307115358
2016-07-13,-0.0007368220715618934
2016-07-14,0.0007373653786477696
2016-07-15,0.001790764285986013
2016-07-18,-0.0031540151336098
2016-07-19,-0.0036910259374367538
2016-07-20,-0.005716566766926778
2016-07-21,-0.0008510704990717377
2016-07-22,0.001704563659731484
2016-07-25,-0.019253447224257703
2016-07-26,-0.007266669529980452
2016-07-27,-0.006773698124856953
2016-07-28,-0.007810017336415731
2016-07-29,-0.013858363591886524
2016-08-01,-0.03473847181207346
2016-08-02,0.013743575102599603
2016-08-03,0.00516987993936846
2016-08-04,-0.00011452431841729727
2016-08-05,0.0009149949593092455
2016-08-08,0.011762915714689681
2016-08-09,0.001241742355368558
2016-08-10,-0.017509760667129615
2016-08-11,0.0035874761848702086
2016-08-12,0.013030507948220249
2016-08-15,-0.0004552605553599376
2016-08-16,0.0012523595705573598
2016-08-17,0.002160911315118419
2016-08-18,0.009080016335630381
2016-08-19,-0.012484595658874387
2016-08-22,0.0021641219460548644
2016-08-23,-0.0030689710559037575
2016-08-24,0.00342025732197504
2016-08-25,-0.006362109702265473
2016-08-26,-0.0021726642533140827
2016-08-29,0.006531731191750767
2016-08-30,-0.0036431430530404763
2016-08-31,-0.004342026846780422
2016-09-01,-0.0034426974999668403
2016-09-02,0.0066790662910816145
2016-09-06,0.013155081155273862
2016-09-07,-0.003725606580850971
2016-09-08,0.00917909487430646
2016-09-09,-0.024817673328115464
2016-09-12,0.005181885915637174
2016-09-13,-0.023828477738568665
2016-09-14,-0.007158805406343283
2016-09-15,0.005673868998034903
2016-09-16,-0.012341318799979573
2016-09-19,-0.0023801202125666165
2016-09-20,-0.01538836787139719
2016-09-21,0.009208001132921195
2016-09-22,0.0028807658786478285
2016-09-23,-0.001077234883122169
2016-09-26,-0.0046733907917706485
2016-09-27,0.002166988119472135
2016-09-28,0.043969104488831956
2016-09-29,-0.00506300483558797
2016-09-30,0.009484290711021526
2016-10-03,-0.002635637719120343
2016-10-04,-0.009189477061176787
2016-10-05,0.008695550070618507
2016-10-06,0.0004595783389875763
2016-10-07,-0.003446521711942707
2016-10-10,0.01959887768615909
2016-10-11,-0.00791521923010341
2016-10-12,-0.006952572006708846
2016-10-13,-0.0065419013240815005
2016-10-14,-0.0002307285453173602
2016-10-17,0.0
2016-10-18,0.0026570633546363354
2016-10-19,0.004610511567324949
2016-10-20,0.0004584873875403961
2016-10-21,-0.006765039282809027
2016-10-24,0.0033476222783177523
2016-10-25,-0.002185893662242866
2016-10-26,0.0042666697982631785
2016-10-27,-0.0019518557831612604
2016-10-28,-0.02462065021423554
2016-10-31,-0.017220840039317342
2016-11-01,0.003960764871915323
2016-11-02,-0.002391202452751151
2016-11-03,0.002516733248920211
2016-11-04,-0.0010758246021771445
2016-11-07,0.022495870086086223
2016-11-08,0.0072020627718427654
2016-11-09,0.011018905075070196
2016-11-10,0.00927477407359878
2016-11-11,-0.015852770430598517
2016-11-14,-0.004552328605567757
2016-11-15,0.018058019033319495
2016-11-16,-0.012324111630386159
2016-11-17,-0.006064129759806858
2016-11-18,0.0005865368152853101
2016-11-21,0.014188645506200137
2016-11-22,0.0021965514091004668
2016-11-23,0.002769174093066429
2016-11-25,0.0023009175926707037
2016-11-28,-0.007460847640661905
2016-11-29,-0.006592344381797899
2016-11-30,0.016298073244444655
2016-12-01,-0.0006870396127961476
2016-12-02,-0.002292542221237648
2016-12-05,0.005054692427980401
2016-12-06,0.0009150656383620781
2016-12-07,0.005824319299974956
2016-12-08,0.0028384960326579556
2016-12-09,0.00769950879017256
2016-12-12,0.02224711347073871
2016-12-13,0.01758659196113377
2016-12-14,-0.02160320532270721
2016-12-15,0.003422063331079528
2016-12-16,0.003191288961494232
2016-12-19,-0.008335377373228758
2016-12-20,0.00011058646801220817
2016-12-21,-0.0016585515841233134
2016-12-22,0.006535028921612174
2016-12-23,-0.0017608064395983059
2016-12-27,0.000440931718644455
2016-12-28,-0.004958604550792667
2016-12-29,0.0005536671458696851
2016-12-30,-0.0009959873119931295
2017-01-03,0.006979359103093108
2017-01-04,-0.011002021295703712
2017-01-05,-0.014906833538154474
2017-01-06,-0.0005646090745566879
2017-01-09,-0.016497356181139677
2017-01-10,-0.012752932747353007
2017-01-11,0.010240888251975111
2017-01-12,-0.005414222695108273
2017-01-13,0.00011581226487611396
2017-01-17,0.011696593493870866
2017-01-18,-0.012362328555454938
2017-01-19,-0.017964808638489482
2017-01-20,0.013690416503265634
2017-01-23,-0.01071146385195998
2017-01-24,0.0014120884672930156
2017-01-25,0.002938367247727447
2017-01-26,0.00304666499532269
2017-01-27,-0.0010514518244219007
2017-01-30,-0.007601520185985922
2017-01-31,-0.011430438464196668
2017-02-01,-0.011324348753681823
2017-02-02,0.006148887073617715
2017-02-03,0.001078474257307338
2017-02-06,-0.002753295795225763
2017-02-07,-0.006481922463441481
2017-02-08,-0.00658349766217603
2017-02-09,0.004418198566648268
2017-02-10,0.008308753722930717
2017-02-13,0.005817025890704874
2017-02-14,-0.0021686099055838737
2017-02-15,0.004105352048599631
2017-02-16,-0.010341704954241693
2017-02-17,-0.00656130034062119
2017-02-21,0.0015899003299497672
2017-02-22,-0.011722807447579142
2017-02-23,0.010502653628321479
2017-02-24,-0.0085594842020571
2017-02-27,0.005673521646511137
2017-02-28,-0.002698080020413496
2017-03-01,0.020905253771799526
2017-03-02,0.003372453372975537
2017-03-03,-0.010084021616137417
2017-03-06,0.004486931167680508
2017-03-07,-0.003742758532127466
2017-03-08,-0.01805603435706804
2017-03-09,0.007898287092763967
2017-03-10,-0.0007345512708281099
2017-03-13,-0.0023281180329761675
2017-03-14,-0.005281391527700019
2017-03-15,0.012470902177452059
2017-03-16,0.0008535839547090252
2017-03-17,-0.0008528559705368588
2017-03-20,0.0
2017-03-21,-0.002073202600913371
2017-03-22,-0.0008555610209984854
2017-03-23,0.0012231309665018397
2017-03-24,-0.007696005998002242
2017-03-27,0.00024608544891346895
2017-03-28,0.007261462370124816
2017-03-29,0.0021992801207770807
2017-03-30,0.020483331385372727
2017-03-31,-0.020191498245939465
2017-04-03,0.0007317769976855626
2017-04-04,0.003655464606070913
2017-04-05,0.0019422465682963352
2017-04-06,0.005816252714752945
2017-04-07,-0.0030120822712460527
2017-04-10,0.004471003344506341
2017-04-11,-0.0034883893497632545
2017-04-12,0.0015689040493784834
2017-04-13,-0.015426955618333071
2017-04-17,-0.00134642689038722
2017-04-18,-0.00649665817543843
2017-04-19,-0.0069093972121744285
2017-04-20,0.006460359099857982
2017-04-21,-0.003950186883222795
2017-04-24,0.00520513437534742
2017-04-25,0.00764391006160281
2017-04-26,-0.004037643970385529
2017-04-27,-0.0017199565549337326
2017-04-28,0.004799460001764455
2017-05-01,0.005021559033487222
2017-05-02,-0.00012196750585191651
2017-05-03,0.007921946446008299
2017-05-04,-0.01281728386931602
2017-05-05,0.004654252558310645
2017-05-08,0.010607272499369103
2017-05-09,-0.006997046980009802
2017-05-10,0.004537710719574317
2017-05-11,0.008546067587006156
2017-05-12,-0.0007261968119313122
2017-05-15,0.0030280745627264682
2017-05-16,-0.0030189330084769983
2017-05-17,-0.0067839407277662245
2017-05-18,-0.0029273574604473662
2017-05-19,0.002202048209898999
2017-05-22,0.004394016525673505
2017-05-23,0.0035240798295468334
2017-05-24,-0.003511704303244434
2017-05-25,-0.006562391118537403
2017-05-26,-0.0024464358961805432
2017-05-30,-0.005518182675535166
2017-05-31,-0.007398266872523318
2017-06-01,0.002484834467240571
2017-06-02,-0.014870073859532318
2017-06-05,0.007798673481774765
2017-06-06,0.013604837782605461
2017-06-07,-0.0036943927690584744
2017-06-08,-0.0035841191575540776
2017-06-09,0.018729793059349076
2017-06-12,0.009740465840031076
2017-06-13,0.00036206256167559125
2017-06-14,-0.010728210332249022
2017-06-15,0.0023150787886139224
2017-06-16,0.014952553862281892
2017-06-19,-0.008743577575216044
2017-06-20,-0.00543750382912267
2017-06-21,-0.010569473394423268
2017-06-22,-0.004420589099571104
2017-06-23,0.006536817091815861
2017-06-26,-0.00453361588550516
2017-06-27,-0.0016004908406832552
2017-06-28,0.005178270296722909
2017-06-29,-0.010180090384503848
2017-06-30,0.00037179448347046673
2017-07-03,0.01697003140870823
2017-07-05,-0.015225707399267319
2017-07-06,-0.009028879176155358
2017-07-07,0.0012481723191042349
2017-07-10,-0.0007481756784022409
2017-07-11,0.005489150060485448
2017-07-12,0.004466524189426391
2017-07-13,0.0001236921964231641
2017-07-14,0.0038286805027958337
2017-07-17,-0.005167573614420884
2017-07-18,-0.0032154807136177688
2017-07-19,0.0031016087123449942
2017-07-20,0.00012386050379298297
2017-07-21,-0.009151606157399073
2017-07-24,-0.0031206025803531823
2017-07-25,0.005008456103531067
2017-07-26,0.0012460455816203364
2017-07-27,0.0057233201819286705
2017-07-28,-0.015217153069281508
2017-07-31,0.005527627590762085
2017-08-01,0.0016242801649770655
2017-08-02,0.005363415264404647
2017-08-03,-0.0013645056540887435
2017-08-04,-0.003478953167780241
2017-08-07,-0.0006234888939496974
2017-08-08,-0.002494618675595972
2017-08-09,0.0031262954655255637
2017-08-10,-0.0059161436264733025
2017-08-11,-0.009624101473200808
2017-08-14,0.0002557856782328116
2017-08-15,-0.0024288198206418032
2017-08-16,-0.007303920578841661
2017-08-17,-0.015619227634285582
2017-08-18,0.004983055680240156
2017-08-21,-0.003392194402811688
2017-08-22,0.004713168059305994
2017-08-23,-0.0016939222289262812
2017-08-24,-0.003655005357424357
2017-08-25,0.005109420225669403
2017-08-28,-0.0032586707420660943
2017-08-29,-0.00026153454323718517
2017-08-30,-0.00457812314567152
2017-08-31,0.0030223420309882787
2017-09-01,0.0031443135484496842
2017-09-05,0.007966669842567775
2017-09-06,0.020730708627596295
2017-09-07,0.0031733909943549854
2017-09-08,-0.002657434064512909
2017-09-11,0.005455275574047125
2017-09-12,0.0031549161817148175
2017-09-13,0.0033960804991168825
2017-09-14,0.004011715806858884
2017-09-15,-0.0002498495286319402
2017-09-18,0.00024991196901957835
2017-09-19,0.0016231369105295101
2017-09-20,0.004113389787573141
2017-09-21,-0.00819314594087317
2017-09-22,0.0003752347008425527
2017-09-25,0.013263234836717874
2017-09-26,-0.0011115623015217624
2017-09-27,0.00667612142716556
2017-09-28,0.009332888906863568
2017-09-29,-0.0025547985413547636
2017-10-02,-0.004269435832959356
2017-10-03,0.0015927158681057207
2017-10-04,0.00036705255200231157
2017-10-05,0.0028114815429109985
2017-10-06,-0.003779148650856712
2017-10-09,0.003915999492057898
2017-10-10,0.0028039882903161395
2017-10-11,0.004133208394316412
2017-10-12,-0.0020579986354380964
2017-10-13,-0.00024262457346391209
2017-10-16,0.0048537352510089615
2017-10-17,0.0018114658572396802
2017-10-18,-0.002411008141062987
2017-10-19,-0.00024145951438769853
2017-10-20,0.004471803139178165
2017-10-23,0.0015641563232604572
2017-10-24,0.002763097184147023
2017-10-25,-0.0035939584082224085
2017-10-26,0.00360692153419806
2017-10-27,0.0028750883400190386
2017-10-30,-0.002030253711368224
2017-10-31,-0.002275024832603889
2017-11-01,0.006238938938821104
2017-11-02,-0.004053670930776909
2017-11-03,-0.004190341711122869
2017-11-06,0.006852650030893637
2017-11-07,-0.0020298697293552603
2017-11-08,-0.0013160092165658277
2017-11-09,0.005990235516989184
2017-11-10,-0.003125103487235714
2017-11-13,-0.0006029055409337847
2017-11-14,-0.007841913734842776
2017-11-15,-0.01252388941365179
2017-11-16,-0.008004271392837436
2017-11-17,-0.003971960955963749
2017-11-20,0.0038631079419431114
2017-11-21,0.003972856739865804
2017-11-22,0.0028439803673698805
2017-11-24,0.003945780277333721
2017-11-27,-0.0038073869982853115
2017-11-28,0.006904346963100494
2017-11-29,0.007346511043944348
2017-11-30,0.01239822979618932
2017-12-01,0.0020409795430491595
2017-12-04,0.001318244733672147
2017-12-05,-0.008137080903679372
2017-12-06,-0.007359480823454723
2017-12-07,0.0032821740614619177
2017-12-08,0.001332383341850818
2017-12-11,0.004476194758653573
2017-12-12,-0.0032521342985326607
2017-12-13,0.004350152836327004
2017-12-14,-0.0026468183778096677
2017-12-15,0.0015682715562068683
2017-12-18,-0.0010841315209906277
2017-12-19,-0.0060285994522522035
2017-12-20,0.005216068473906876
2017-12-21,0.011826043646526507
2017-12-22,0.0014308569375653946
2017-12-26,0.00011921783066393132
2017-12-27,-0.0009529856550377636
2017-12-28,0.0014303269230373505
2017-12-29,-0.00452250285152056
2018-01-02,0.016618896886905432
2018-01-03,0.01963983397870761
2018-01-04,0.0013843209944779389
2018-01-05,-0.0008063212900991656
2018-01-08,0.004495701993061374
2018-01-09,-0.004246191307750613
2018-01-10,-0.007951991808363257
2018-01-11,0.00987470455404127
2018-01-12,0.006786577663035143
2018-01-16,-0.006284042653860844
2018-01-17,0.011843377792122967
2018-01-18,-0.006477341032137374
2018-01-19,-0.0032026589175050413
2018-01-22,0.012621998143023339
2018-01-23,0.0005665063034692164
2018-01-24,0.0026045514490684596
2018-01-25,-0.0018068552364719492
2018-01-26,0.007128749963472236
2018-01-29,-0.011123322921392509
2018-01-30,-0.013975812588071235
2018-01-31,0.005992114478944988
2018-02-01,0.020275118517976143
2018-02-02,-0.05097144440381984
2018-02-05,-0.0569026684979449
2018-02-06,-0.017185275843292658
2018-02-07,-0.017996230220240328
2018-02-08,-0.011307420246585598
2018-02-09,0.006374766319763303
2018-02-12,0.008445048330912197
2018-02-13,-0.0015701075373558693
2018-02-14,0.0020971193117977904
2018-02-15,-0.0032699221714879156
2018-02-16,0.004330272273149527
2018-02-20,-0.010321294338547449
2018-02-21,-0.011353125369312767
2018-02-22,0.01295222146061481
2018-02-23,0.02201434010626424
2018-02-26,0.01689643689000553
2018-02-27,-0.016996220009847685
2018-02-28,-0.02271001876751566
2018-03-01,-0.0071293071985654155
2018-03-02,0.004653969303742844
2018-03-05,0.00953040325341803
2018-03-06,-0.0011800540160435968
2018-03-07,-0.02520373663350728
2018-03-08,-0.001885253528036035
2018-03-09,0.005936717105036848
2018-03-12,0.009119944342038222
2018-03-13,-0.009436614202414262
2018-03-14,-0.012477931444959789
2018-03-15,0.011141132491798267
2018-03-16,0.009406215828740239
2018-03-19,-0.01291270778880782
2018-03-20,-0.002157709386446882
2018-03-21,0.014191174259770678
2018-03-22,-0.0205222227931372
2018-03-23,-0.008299786788326768
2018-03-26,0.015228816696093217
2018-03-27,-0.0040543204651910525
2018-03-28,-0.012076059744518086
2018-03-29,0.024722116456957544
2018-04-02,-0.0186304142255872
2018-04-03,0.024583828888166348
2018-04-04,-0.00199959809867456
2018-04-05,0.015359777398546992
2018-04-06,-0.015127423540353568
2018-04-09,0.0
2018-04-10,0.029384080361890108
2018-04-11,0.0046712892684830365
2018-04-12,-0.002712139686140702
2018-04-13,0.008028834384081973
2018-04-16,0.008992803407668948
2018-04-17,-0.002673741627960524
2018-04-18,0.011362324452746098
2018-04-19,0.0025243534799626044
2018-04-20,-0.0052878950493125965
2018-04-23,0.007214661130455546
2018-04-24,-0.015332273639257488
2018-04-25,0.014677626915175601
2018-04-26,0.017106900233337052
