Date,UPS
2015-07-31,0.009467160604250457
2015-08-03,0.00380992831153093
2015-08-04,-0.0010702507166249209
2015-08-05,0.00292272676137606
2015-08-06,-0.004954479918644283
2015-08-07,-0.0028311201330798452
2015-08-10,0.012629765477615518
2015-08-11,-0.004253793039156961
2015-08-12,-0.0016506910740745617
2015-08-13,-0.002449151148974371
2015-08-14,0.008739591440362293
2015-08-17,0.0016545604733115837
2015-08-18,-0.001360359007682388
2015-08-19,-0.004379333596396973
2015-08-20,-0.01231508856042196
2015-08-21,-0.018901800345676234
2015-08-24,-0.03661494071763072
2015-08-25,-0.010994073436495055
2015-08-26,0.022973018218606978
2015-08-27,0.026078957704168015
2015-08-28,-0.005143983363900428
2015-08-31,-0.010036455334767824
2015-09-01,-0.02508953200447739
2015-09-02,0.01586147172154284
2015-09-03,0.0006203586346851253
2015-09-04,-0.015190633456669378
2015-09-08,0.027597045133381126
2015-09-09,-0.008985971911527724
2015-09-10,-0.0023698020827175315
2015-09-11,0.0037184743561560207
2015-09-14,-0.001749602840265263
2015-09-15,0.03618188815121526
2015-09-16,-0.004377325198239745
2015-09-17,0.005395543471982789
2015-09-18,-0.022858278777767027
2015-09-21,0.013527536767690362
2015-09-22,-0.01144024216909123
2015-09-23,-0.009542088228658652
2015-09-24,-0.0007175001820579618
2015-09-25,0.012923070988508423
2015-09-28,-0.015087181997165855
2015-09-29,0.008944128416523256
2015-09-30,0.005604433291054534
2015-10-01,-0.0011144881620548386
2015-10-02,0.008114904533627065
2015-10-05,0.02163399330165472
2015-10-06,-0.000984496106899324
2015-10-07,0.007985595232176124
2015-10-08,0.01115043461676124
2015-10-09,0.0029016675260562508
2015-10-12,0.00704093122246241
2015-10-13,-0.010631334766290301
2015-10-14,-0.004259111003539484
2015-10-15,0.009138755618038452
2015-10-16,0.0014449117736068384
2015-10-19,0.0029822742066172303
2015-10-20,0.0028774837358835903
2015-10-21,0.006694625915691699
2015-10-22,0.011115451150097932
2015-10-23,0.0034761831857985648
2015-10-26,-0.005805182725794666
2015-10-27,-0.02900742388069466
2015-10-28,-0.004558482860297253
2015-10-29,0.008184667657163969
2015-10-30,-0.004349180644602324
2015-11-02,0.015045775798981476
2015-11-03,-0.0008609517021013202
2015-11-04,-0.004594096918335899
2015-11-05,0.0022115386097183443
2015-11-06,0.007291527101786821
2015-11-09,-0.0093338693180951
2015-11-10,0.0031726549278572325
2015-11-11,0.004408663394269485
2015-11-12,-0.014125078886706
2015-11-13,-0.007992181038210977
2015-11-16,0.013361941666563348
2015-11-17,0.0
2015-11-18,0.005235930103105524
2015-11-19,0.004050814527588376
2015-11-20,0.0
2015-11-23,-0.0048992997593158005
2015-11-24,-0.0018341454021405523
2015-11-25,0.0008705803858977124
2015-11-27,0.006667311207933624
2015-11-30,-0.011230771205016365
2015-12-01,0.013299629416222869
2015-12-02,-0.010346441733413259
2015-12-03,-0.009777829271572003
2015-12-04,0.009483221282977405
2015-12-07,-0.007844406562659612
2015-12-08,-0.01259154189737699
2015-12-09,-0.006919577583975323
2015-12-10,-9.980845226553736e-05
2015-12-11,-0.029766062605053656
2015-12-14,0.004207006996981066
2015-12-15,0.01052424682348807
2015-12-16,0.01627874966380083
2015-12-17,-0.005073871682688802
2015-12-18,-0.01999993421597812
2015-12-21,-0.011326738907825096
2015-12-22,0.01145650373442142
2015-12-23,-0.007755173453918629
2015-12-24,0.0010284072824546797
2015-12-28,-0.003492774535915455
2015-12-29,0.007422195420518252
2015-12-30,-0.006446654700548615
2015-12-31,-0.008857747974978514
2016-01-04,-0.014444509252859117
2016-01-05,0.009911435556649861
2016-01-06,-0.014199202929504384
2016-01-07,-0.019275686297116734
2016-01-08,-0.013066857545597776
2016-01-11,0.0029543817543735695
2016-01-12,0.014619120463539081
2016-01-13,-0.025698781272796567
2016-01-14,0.005959276540010716
2016-01-15,-0.01217760723648842
2016-01-19,0.003442817831383005
2016-01-20,-0.01826238877651587
2016-01-21,0.004171701439218856
2016-01-22,0.009318431625464418
2016-01-25,-0.005339508016048433
2016-01-26,0.0168867026427455
2016-01-27,-0.0006597469857474447
2016-01-28,0.001430473344108396
2016-01-29,0.0241760409693923
2016-02-01,0.009442051681850527
2016-02-02,0.006483937784331983
2016-02-03,0.00675871768915659
2016-02-04,0.009650578214404293
2016-02-05,-0.009143181555115842
2016-02-08,0.020237619360667702
2016-02-09,0.0023638233504135187
2016-02-10,-0.01445693478778809
2016-02-11,-0.010716183568746707
2016-02-12,0.022715630165198286
2016-02-16,0.013470256887682552
2016-02-17,-0.002638048354495104
2016-02-18,-0.0006153557875770987
2016-02-19,-0.0009233320135161316
2016-02-22,0.00667556078396947
2016-02-23,-0.010712345066505202
2016-02-24,-0.0010309036629916335
2016-02-25,0.008774277505922301
2016-02-26,-0.0028649579035276984
2016-02-29,-0.00913377609928101
2016-03-01,0.018746656412726548
2016-03-02,0.004168396319448764
2016-03-03,0.008605703401954434
2016-03-04,0.007830147351105765
2016-03-07,0.008963881634699744
2016-03-08,-0.0067130343052221875
2016-03-09,-0.01053450641914444
2016-03-10,0.0031137526772606616
2016-03-11,0.009512413450813106
2016-03-14,0.004661588744699463
2016-03-15,0.001283317783319804
2016-03-16,0.002465370491090635
2016-03-17,0.020458198969915298
2016-03-18,0.011951703757723697
2016-03-21,0.0015241292050907074
2016-03-22,-0.0027579173249463462
2016-03-23,0.00019062682194670444
2016-03-24,0.005244299572922717
2016-03-28,-0.0035096760950252825
2016-03-29,0.009899236249020671
2016-03-30,-0.0034873151651531042
2016-03-31,-0.0024592506782054047
2016-04-01,-0.004930427399850723
2016-04-04,-0.0006667723793754021
2016-04-05,-0.009153462077761576
2016-04-06,0.007217372420225354
2016-04-07,-0.006496898275130003
2016-04-08,0.003077470301799279
2016-04-11,-0.004314090316874908
2016-04-12,0.013190910592720817
2016-04-13,0.0029459770173581035
2016-04-14,-0.004358561145224149
2016-04-15,0.0043776413627756305
2016-04-18,0.006063946308542789
2016-04-19,0.006215851775216885
2016-04-20,-0.0062709514062841976
2016-04-21,-0.011114553615910627
2016-04-22,0.005048314554922495
2016-04-25,-0.004264820057672258
2016-04-26,0.011040872305851934
2016-04-27,0.0021646788930826943
2016-04-28,-0.01455950509171855
2016-04-29,0.0015249902650056324
2016-05-02,-0.002950263579186929
2016-05-03,-0.003627376833118423
2016-05-04,-0.012167175762660798
2016-05-05,-0.009407472750312729
2016-05-06,-0.0002938125710764128
2016-05-09,0.00568056826093688
2016-05-10,0.009348567747800018
2016-05-11,-0.011577629189875704
2016-05-12,0.001180324459768789
2016-05-13,-0.011101344823003512
2016-05-16,0.009835278924982038
2016-05-17,-0.00550919514574244
2016-05-18,0.0020774187761705143
2016-05-19,-9.87883678862378e-05
2016-05-20,0.002171702483566351
2016-05-23,-0.004137236382900422
2016-05-24,0.008804229733748503
2016-05-25,0.003137894879599701
2016-05-26,0.0014661148568959614
2016-05-27,0.005173341294516076
2016-05-31,0.0010678283513854137
2016-06-01,-0.0019396377674284482
2016-06-02,0.0015548679550090316
2016-06-03,0.0006792683567180546
2016-06-06,-9.694352366107495e-05
2016-06-07,0.007370549612644162
2016-06-08,0.007894787390746671
2016-06-09,0.0026747089535299473
2016-06-10,-0.004287165342914068
2016-06-13,-0.008419558753716583
2016-06-14,0.0008686181311587937
2016-06-15,0.0015423775171388154
2016-06-16,0.003080205601763142
2016-06-17,0.007772295995398526
2016-06-20,0.010284265026764938
2016-06-21,0.005371957580015074
2016-06-22,-0.00674950213326686
2016-06-23,0.011986321122350319
2016-06-24,-0.026207257094500558
2016-06-27,-0.0061297293976791956
2016-06-28,0.008865755656383811
2016-06-29,0.015760487526223388
2016-06-30,0.01297753423215009
2016-07-01,0.005941085840229343
2016-07-05,0.000830686085781629
2016-07-06,-0.00673109246125736
2016-07-07,0.0012067391201471267
2016-07-08,0.01548428538940061
2016-07-11,0.004474266529319815
2016-07-12,0.002545077487985825
2016-07-13,0.004533669984399635
2016-07-14,0.006408271560006673
2016-07-15,-0.004215217127761406
2016-07-18,-0.0011708585031846575
2016-07-19,-0.0023443678467534035
2016-07-20,-0.00045167787851885244
2016-07-21,-0.0063297482203132915
2016-07-22,0.0042768780425297415
2016-07-25,-0.0023558386966548994
2016-07-26,0.002452104502441488
2016-07-27,-0.014224707311941587
2016-07-28,-0.0006435615616607882
2016-07-29,-0.005793958615487149
2016-08-01,-0.0008326838811359982
2016-08-02,-0.005092047774783559
2016-08-03,0.007723775485197759
2016-08-04,-0.004155632488132888
2016-08-05,0.008809353118343743
2016-08-08,0.001562914535546911
2016-08-09,0.006332691451868433
2016-08-10,0.0020970102551727265
2016-08-11,0.009283039294843753
2016-08-12,-0.0019068416846669267
2016-08-15,-0.0005458527647103084
2016-08-16,-0.00036419501287954237
2016-08-17,0.003915885169425648
2016-08-18,0.002267672267020293
2016-08-19,0.0007239832597647489
2016-08-22,-0.006692281685405477
2016-08-23,-0.0035510990028571054
2016-08-24,0.0018276075940824033
2016-08-25,-0.0028276570956086156
2016-08-26,-0.0034755974803862832
2016-08-29,0.001560400742137702
2016-08-30,0.0023826765177752396
2016-08-31,-0.00146294492415866
2016-09-01,0.002563595818738662
2016-09-02,0.000821939737996713
2016-09-06,-0.0008212647078977842
2016-09-07,-0.00018253749857322088
2016-09-08,-0.004932444057722307
2016-09-09,-0.012024949282316344
2016-09-12,0.008547815765928446
2016-09-13,-0.015568819475844986
2016-09-14,0.0
2016-09-15,0.002058585830740478
2016-09-16,-0.002054356761020948
2016-09-19,0.0024330682965552075
2016-09-20,0.01148230260734584
2016-09-21,0.012090621504298626
2016-09-22,9.099368700549171e-05
2016-09-23,-0.004194124650387154
2016-09-26,-0.0033881421577943716
2016-09-27,0.010749724628722923
2016-09-28,-0.006908604867628454
2016-09-29,-0.009519273055395794
2016-09-30,0.010627691562673736
2016-10-03,-0.001645983431470488
2016-10-04,-0.006045286254735549
2016-10-05,0.005897676934848217
2016-10-06,-0.0003664020703997295
2016-10-07,-0.0029324810729021156
2016-10-10,0.002297685287759421
2016-10-11,-0.003209727667281781
2016-10-12,0.00036823896466353645
2016-10-13,-0.00404637130063934
2016-10-14,0.0011079348651528154
2016-10-17,-0.003597377307018368
2016-10-18,0.0009260670149908723
2016-10-19,-0.0007398803874428816
2016-10-20,-0.006015583263615176
2016-10-21,-0.0022348244170695697
2016-10-24,0.012037973346796793
2016-10-25,-0.005624787014154364
2016-10-26,0.007140152300292968
2016-10-27,-0.004879604306436525
2016-10-28,-0.0035159859026585583
2016-10-31,0.0005572462673120171
2016-11-01,-0.00853769477235844
2016-11-02,0.0005616347269479238
2016-11-03,0.005425732437007502
2016-11-04,-0.005024420014993258
2016-11-07,0.02674421909210034
2016-11-08,0.02030955084520003
2016-11-09,0.013033567424182824
2016-11-10,0.005412916658631417
2016-11-11,0.00811897774003456
2016-11-14,-0.011555587215824059
2016-11-15,0.0023914848361250574
2016-11-16,-0.0032690136097264233
2016-11-17,0.006027608941624463
2016-11-18,0.005287018591830339
2016-11-21,0.005346245142362482
2016-11-22,-0.0006102057107172376
2016-11-23,0.009160112048079982
2016-11-25,0.005013830350373283
2016-11-28,-0.004902700831147633
2016-11-29,0.0050998481352835245
2016-11-30,-0.0030962034060274535
2016-12-01,0.004399666821692572
2016-12-02,-0.0006870409184797088
2016-12-05,0.0018049215184925416
2016-12-06,-0.00017196631015614638
2016-12-07,0.017848418062078375
2016-12-08,0.0030346039675535064
2016-12-09,0.00521092687872815
2016-12-12,0.004431457483156098
2016-12-13,0.0002497693727530059
2016-12-14,-0.024134657651955216
2016-12-15,0.00017093979554871908
2016-12-16,-0.012534174431197531
2016-12-19,0.010102499645123775
2016-12-20,0.004616471581874837
2016-12-21,-0.012083225271577236
2016-12-22,0.001722750698242903
2016-12-23,-0.002837410958373976
2016-12-27,0.0013793544479074882
2016-12-28,-0.008008039437948922
2016-12-29,-0.0019099377743506674
2016-12-30,-0.002956792187747581
2017-01-03,0.003838085738901764
2017-01-04,0.0002606403374576516
2017-01-05,0.0005214132904105551
2017-01-06,0.0019969192994362395
2017-01-09,-0.005459340525160283
2017-01-10,-0.007405953499909801
2017-01-11,0.0022822155094632812
2017-01-12,-0.0023647040696400667
2017-01-13,0.002896853618738593
2017-01-17,-0.001487882306724253
2017-01-18,0.007802298430013899
2017-01-19,-0.006002239079782146
2017-01-20,0.0060384835014370974
2017-01-23,-0.004349495355858268
2017-01-24,0.01389146486534587
2017-01-25,0.008099918192237432
2017-01-26,-0.0005132103459825066
2017-01-27,0.009920642785771427
2017-01-30,-0.008976330576961122
2017-01-31,-0.06750394039815533
2017-02-01,-0.03463727119736704
2017-02-02,-0.0023733228886528845
2017-02-03,0.01760205731713782
2017-02-06,-0.00832143589095602
2017-02-07,-0.0034885659897010424
2017-02-08,0.004446898213210204
2017-02-09,0.0028258895924693217
2017-02-10,0.008266078822215972
2017-02-13,0.010806877503406698
2017-02-14,0.004516090691295771
2017-02-15,0.00027539308014867814
2017-02-16,-0.00896595126695543
2017-02-17,-0.002984196400583561
2017-02-21,0.00767052522893108
2017-02-22,-0.019495031965695797
2017-02-23,-0.005018131703818818
2017-02-24,0.010372362129736246
2017-02-27,0.0051799679538400145
2017-02-28,-0.009088311893042711
2017-03-01,0.010495505260800675
2017-03-02,-0.008608974444812123
2017-03-03,-0.00018851881806614124
2017-03-06,0.0016046420270308115
2017-03-07,-0.00433567945394886
2017-03-08,0.0008519853290158697
2017-03-09,0.00160806458941809
2017-03-10,0.007837744783532052
2017-03-13,0.007120457819377979
2017-03-14,-0.006139789476086621
2017-03-15,0.00851785447396658
2017-03-16,0.0005572987877660029
2017-03-17,0.0032467283096218047
2017-03-20,-0.009524168683870293
2017-03-21,-0.005694752016632942
2017-03-22,9.4243696733054e-05
2017-03-23,-0.008167721082602553
2017-03-24,-0.00567878422506618
2017-03-27,-0.0025702130657395683
2017-03-28,0.013456734781677637
2017-03-29,-0.0015067631554679384
2017-03-30,0.005941670175027225
2017-03-31,0.006000207197814467
2017-04-03,-0.008387664305185005
2017-04-04,0.002161679525366278
2017-04-05,0.001031487497959338
2017-04-06,-0.0006555071168728999
2017-04-07,-0.015749485503838256
2017-04-10,0.013620256216009707
2017-04-11,-0.0062956524612347575
2017-04-12,-0.014373758512196133
2017-04-13,-0.004701107127596638
2017-04-17,0.010892704573964407
2017-04-18,-0.007342563994495177
2017-04-19,0.003458356216385461
2017-04-20,0.01024302275049771
2017-04-21,0.002274522528979972
2017-04-24,0.011345161159699302
2017-04-25,0.0036456501796497953
2017-04-26,0.0024219859732754756
2017-04-27,0.011243220591488301
2017-04-28,-0.01258842829397333
2017-05-01,-0.008561139554916997
2017-05-02,0.0035665302821188405
2017-05-03,0.004021641490536965
2017-05-04,-0.002794331808477102
2017-05-05,0.003549634342020047
2017-05-08,0.0008376941830112727
2017-05-09,-0.009393925392775393
2017-05-10,-0.013237976370936266
2017-05-11,-0.0011506675155404933
2017-05-12,-0.00019201507454658095
2017-05-15,0.011139792297567563
2017-05-16,-0.0075029576383738306
2017-05-17,-0.015598076187777421
2017-05-18,0.00311076440812319
2017-05-19,0.0022287163387963993
2017-05-22,0.0034810603839443566
2017-05-23,0.004046790446553095
2017-05-24,0.00499067879129389
2017-05-25,0.01164993936802139
2017-05-26,-0.0006606018800111579
2017-05-30,0.008878760393205454
2017-05-31,-0.007864551071539383
2017-06-01,0.015948143699234363
2017-06-02,9.287743136821014e-05
2017-06-05,0.0026003265666572073
2017-06-06,-0.0048169348680887625
2017-06-07,-0.006981570989877617
2017-06-08,0.0006563998942155091
2017-06-09,0.0026229272723352626
2017-06-12,0.017845622192952604
2017-06-13,0.008353006229543603
2017-06-14,-0.004187649457523923
2017-06-15,0.007953661582333016
2017-06-16,0.002992773343153843
2017-06-19,0.0025318514895329436
2017-06-20,-0.011364466860025901
2017-06-21,-0.0038319167383159547
2017-06-22,-0.0010990049978583105
2017-06-23,0.011001955430030463
2017-06-26,0.0067109902996338455
2017-06-27,-0.012071096103139611
2017-06-28,0.0037385535117575586
2017-06-29,-0.00272525275286728
2017-06-30,0.007378345564526212
2017-07-03,0.0001809251354165653
2017-07-05,-0.0008137866236069824
2017-07-06,-0.011581679843202908
2017-07-07,0.010252748320845884
2017-07-10,-0.001359536785279447
2017-07-11,-0.001270107037550594
2017-07-12,0.004542562801824523
2017-07-13,0.005335919022581681
2017-07-14,0.011245324103499987
2017-07-17,-0.0033808379786964826
2017-07-18,-0.0017850006178117273
2017-07-19,0.010372858866366297
2017-07-20,-0.0036287033215066655
2017-07-21,0.0008881849867732328
2017-07-24,-0.004703383114854631
2017-07-25,0.009540649238698462
2017-07-26,-0.00821378667908712
2017-07-27,-0.0400752373089196
2017-07-28,0.017349021169245527
2017-07-31,0.005744930876705467
2017-08-01,-0.0010882277298815968
2017-08-02,0.00989400796012685
2017-08-03,0.0023367691079434483
2017-08-04,0.004752305404642554
2017-08-07,-0.001695443255280038
2017-08-08,0.0002681705249043542
2017-08-09,0.004647496073914015
2017-08-10,-0.00591509067141327
2017-08-11,0.004688190287217564
2017-08-14,0.020190010986734785
2017-08-15,0.004309757476864684
2017-08-16,0.00507986818791184
2017-08-17,-0.01603351240838724
2017-08-18,0.003719675564701763
2017-08-21,0.0043233320937732245
2017-08-22,0.006764473694799156
2017-08-23,-0.009162511763758263
2017-08-24,-0.0017613114483204795
2017-08-25,0.0004411047849879335
2017-08-28,0.003439135826469375
2017-08-29,0.009667135022924933
2017-08-30,0.0006961145766917198
2017-08-31,-0.0053058777217577235
2017-09-01,0.0002627479865671134
2017-09-05,-0.004108967859974277
2017-09-06,-0.0009657163195719853
2017-09-07,0.007556479229411384
2017-09-08,0.0033140519859864437
2017-09-11,0.00999567338000018
2017-09-12,0.008175345268258694
2017-09-13,-0.0007680965400855833
2017-09-14,0.0027336156123169975
2017-09-15,0.004430176207109282
2017-09-18,-0.0026296131892702412
2017-09-19,-0.00527232212793316
2017-09-20,0.007352335601925608
2017-09-21,-0.00483759012388707
2017-09-22,0.0034964149492278107
2017-09-25,0.004674187592679235
2017-09-26,0.00592107207013659
2017-09-27,-0.002522919374505661
2017-09-28,0.008346225227832127
2017-09-29,0.004012963547869397
2017-10-02,0.005828955825703419
2017-10-03,-0.008941150116467678
2017-10-04,-0.0059306229458129245
2017-10-05,-0.00672317543597567
2017-10-06,-0.004229883632211995
2017-10-09,-0.0046729959095997975
2017-10-10,0.008280216465913925
2017-10-11,0.006772582490329082
2017-10-12,0.0054657751025399826
2017-10-13,-0.010119574692130984
2017-10-16,-0.00016865022750767178
2017-10-17,-0.005577284264822957
2017-10-18,0.003993494554088484
2017-10-19,0.010749327842187961
2017-10-20,0.0028470840400607322
2017-10-23,-0.0006682277138492232
2017-10-24,0.00016729480018495835
2017-10-25,-0.009607287955670674
2017-10-26,0.006579553481596445
2017-10-27,0.011899774818282971
2017-10-30,-0.02202894404239064
2017-10-31,-0.004742208476970378
2017-11-01,-0.0005954292242178472
2017-11-02,-0.005023113624281983
2017-11-03,-0.012064723946830225
2017-11-06,-0.013337955256045086
2017-11-07,0.0002632325845004502
2017-11-08,-0.007196045712854149
2017-11-09,-0.005126570181735901
2017-11-10,0.013515646737698006
2017-11-13,0.01395392344341384
2017-11-14,-0.006445267488565887
2017-11-15,-0.010344707670645992
2017-11-16,0.007175263053591063
2017-11-17,-0.006684302000984466
2017-11-20,0.002301957677032007
2017-11-21,0.006360663383825349
2017-11-22,-0.001316806576086238
2017-11-24,-0.005537475933277691
2017-11-27,0.01237410143103368
2017-11-28,0.005674984009583328
2017-11-29,0.033422827163619884
2017-11-30,0.0202453977945809
2017-12-01,-0.009386765543372366
2017-12-04,0.028343667697542374
2017-12-05,-0.027077301149012745
2017-12-06,-0.017280174124108205
2017-12-07,0.01217342223151019
2017-12-08,-0.001419733917561783
2017-12-11,-0.012629544152508276
2017-12-12,0.0009315753424889994
2017-12-13,0.002031474278844758
2017-12-14,-0.013175829206902412
2017-12-15,0.009928079321327443
2017-12-18,0.006864367519036296
2017-12-19,0.0015993500669233551
2017-12-20,-0.0056304763133075975
2017-12-21,0.0021126601193539596
2017-12-22,0.0005060065633391009
2017-12-26,-0.00320261019552881
2017-12-27,0.006933597760078403
2017-12-28,-0.00025181506553906274
2017-12-29,0.0008399866548882695
2018-01-02,0.03793531342197398
2018-01-03,0.022155732455823474
2018-01-04,0.006486887264782526
2018-01-05,0.003065311691724304
2018-01-08,0.012145403474135286
2018-01-09,-0.0004645215389470492
2018-01-10,0.005266662926065813
2018-01-11,0.028276753676306665
2018-01-12,0.004720354838195329
2018-01-16,-0.009023544615959667
2018-01-17,0.008503540754507766
2018-01-18,-0.003133914116392522
2018-01-19,-0.003817756539596595
2018-01-22,-0.0016529527525060983
2018-01-23,-0.005946343325254788
2018-01-24,-0.0028771684588979607
2018-01-25,-0.003037449125458669
2018-01-26,0.010891857861913268
2018-01-29,-0.015671977715743246
2018-01-30,-0.019366246871653003
2018-01-31,-0.006166507880115746
2018-02-01,-0.06134145672471003
2018-02-02,-0.025437372580705553
2018-02-05,-0.02721728772879961
2018-02-06,-0.005207330159865742
2018-02-07,-0.00709797987051386
2018-02-08,-0.023500913623820896
2018-02-09,-0.026445735856081565
2018-02-12,-0.0007521976116763307
2018-02-13,0.01175811664860027
2018-02-14,-0.008925214679022186
2018-02-15,0.016041362206791643
2018-02-16,-0.009311304270813947
2018-02-20,-0.01588331685553046
2018-02-21,-9.547580019653168e-05
2018-02-22,0.00362984633268848
2018-02-23,0.0050434346574517175
2018-02-26,0.023293175252855347
2018-02-27,-0.02202261983783249
2018-02-28,-0.012110676688571576
2018-03-01,0.019346547858106522
2018-03-02,-0.009959485073154029
2018-03-05,0.00417556125971319
2018-03-06,0.03770882759891614
2018-03-07,-0.005373204201972959
2018-03-08,-0.003754117676197599
2018-03-09,0.014522100975528529
2018-03-12,-0.01331776355285419
2018-03-13,0.003856525357170515
2018-03-14,-0.005213600002174967
2018-03-15,0.008826642103526572
2018-03-16,0.010846080422475923
2018-03-19,-0.022090201634339945
2018-03-20,-0.003964426586442027
2018-03-21,-0.003517864701250706
2018-03-22,-0.029725769773698674
2018-03-23,-0.026711262115126866
2018-03-26,0.02006677000351642
2018-03-27,-0.014754274885400043
2018-03-28,0.004992064404874874
2018-03-29,0.01928315296669192
2018-04-02,-0.007835026132058664
2018-04-03,0.016371260525802844
2018-04-04,0.008243511270719761
2018-04-05,0.007236048076566748
2018-04-06,-0.01726040833230491
2018-04-09,-0.006930774656273897
2018-04-10,0.013575228546911289
2018-04-11,0.0006602595787403853
2018-04-12,0.008483850704400497
2018-04-13,0.002429747360727763
2018-04-16,0.018647918297037602
2018-04-17,0.002471356524422097
2018-04-18,0.012600981962138436
2018-04-19,-0.011001200853865134
2018-04-20,-0.010302686586687648
2018-04-23,0.0051589649429528706
2018-04-24,-0.008157130369700671
2018-04-25,0.004065964389805998
2018-04-26,0.04251782746233457
2018-04-27,0.006267694281991698
