Date,PANW
2015-06-24,-0.015335573631876542
2015-06-25,-0.001786310683903669
2015-06-26,-0.019908316709897234
2015-06-29,-0.019456785002819554
2015-06-30,0.016584243899469886
2015-07-01,0.008242693877620555
2015-07-02,-0.012717144723126239
2015-07-06,0.00816557988377431
2015-07-07,-0.02173169896659166
2015-07-08,0.005655720925093144
2015-07-09,0.013508778436805313
2015-07-10,0.03426576177971885
2015-07-13,0.001825231374155134
2015-07-14,0.017225149252425354
2015-07-15,0.004830431782340439
2015-07-16,0.026574474371638068
2015-07-17,0.006261193605663351
2015-07-20,-0.006379071403952219
2015-07-21,0.010735091530751806
2015-07-22,0.0017181332050155707
2015-07-23,0.024376273184993247
2015-07-24,-0.00106549848548243
2015-07-27,-0.05378909435191492
2015-07-28,0.002898711337102844
2015-07-29,-0.017020782392942913
2015-07-30,0.008385500070976493
2015-07-31,0.003455906876151049
2015-08-03,-0.004950772175984164
2015-08-04,0.0031908042255071045
2015-08-05,0.02571422543120172
2015-08-06,-0.08293475189470789
2015-08-07,0.00590286629603165
2015-08-10,0.00820425096649191
2015-08-11,-0.017122549497345263
2015-08-12,-0.016845837691021326
2015-08-13,0.01029238784522346
2015-08-14,0.004514904909572293
2015-08-17,0.012850105208624951
2015-08-18,-0.012061188551324653
2015-08-19,0.002706578701705542
2015-08-20,-0.07753273482110035
2015-08-21,-0.010148206044948482
2015-08-24,-0.02503304239518167
2015-08-25,0.021869578249654076
2015-08-26,0.06029042417772512
2015-08-27,-0.0010122178200078213
2015-08-28,0.0013112481958741373
2015-08-31,-0.02249997002737858
2015-09-01,-0.014431875982899522
2015-09-02,0.010750658167846483
2015-09-03,-0.00947490232751802
2015-09-04,0.0021599982089473
2015-09-08,0.02512471057667609
2015-09-09,-0.00780923296951519
2015-09-10,0.07404494284709617
2015-09-11,-5.6381825982887435e-05
2015-09-14,0.012120131027397285
2015-09-15,0.020329804536383556
2015-09-16,-0.003493699502610914
2015-09-17,0.009476874282746017
2015-09-18,0.0037985715627109062
2015-09-21,0.002270505838386061
2015-09-22,-0.02864078445978735
2015-09-23,-0.004386679531870663
2015-09-24,0.008198514208385799
2015-09-25,0.00022132293250609614
2015-09-28,-0.028261735447360437
2015-09-29,-0.04490610894358715
2015-09-30,0.024968798293936167
2015-10-01,-0.0019767671639745465
2015-10-02,0.020680432110123492
2015-10-05,0.011586089272926259
2015-10-06,-0.017603264781564043
2015-10-07,0.004939125871731287
2015-10-08,-0.030803559924776902
2015-10-09,0.013503205344490121
2015-10-12,-0.023679375280975523
2015-10-13,-0.004052181132408017
2015-10-14,-0.016813221983338567
2015-10-15,0.03858320586529196
2015-10-16,0.006562750251500438
2015-10-19,-0.022237700415679407
2015-10-20,-0.011312248796023106
2015-10-21,-0.037636976256713695
2015-10-22,0.039609547441707305
2015-10-23,-0.041772036368433074
2015-10-26,-0.03197236338040077
2015-10-27,0.029135020161755953
2015-10-28,0.03310214487253793
2015-10-29,-0.03631363755131767
2015-10-30,0.01963259610626933
2015-11-02,0.019441025038110293
2015-11-03,0.01919209019615109
2015-11-04,-0.005200808994968886
2015-11-05,-0.038939963942274614
2015-11-06,0.011817618405344898
2015-11-09,-0.00376957728641214
2015-11-10,-0.024316121289907677
2015-11-11,-0.009600115248530106
2015-11-12,0.005905777319628935
2015-11-13,-0.0003829060178613952
2015-11-16,0.01347033317912838
2015-11-17,0.027842557548105162
2015-11-18,0.0030643121916296145
2015-11-19,0.02272862189908431
2015-11-20,0.021387236723154235
2015-11-23,0.006141401365379107
2015-11-24,0.0629578060820537
2015-11-25,-0.0035001333422874925
2015-11-27,0.020306243916734523
2015-11-30,0.007691874898122952
2015-12-01,0.008540613178274148
2015-12-02,0.009791439996138074
2015-12-03,-0.016615077577976867
2015-12-04,0.02158616012725245
2015-12-07,0.0019825201004515236
2015-12-08,0.007758504799070254
2015-12-09,-0.017877475256306452
2015-12-10,-0.0004734655777761665
2015-12-11,-0.026106671774614232
2015-12-14,-0.007242069726143385
2015-12-15,0.011214512272291755
2015-12-16,0.008236912363575044
2015-12-17,-0.0037911304132729473
2015-12-18,-0.0197244818124076
2015-12-21,-0.004264831140044056
2015-12-22,-0.002525982662619275
2015-12-23,-0.001926752897516204
2015-12-24,-0.014175397967812087
2015-12-28,-0.011693616703033594
2015-12-29,0.006397133172128644
2015-12-30,-0.005512695912565757
2015-12-31,-0.003676687157151415
2016-01-04,-0.026229151598677336
2016-01-05,-0.005597009697186572
2016-01-06,-0.019054855955812466
2016-01-07,-0.01930550074963555
2016-01-08,-0.008166748956532244
2016-01-11,-0.004424265975492503
2016-01-12,-0.0038883920584130705
2016-01-13,-0.04578962852827306
2016-01-14,0.033246719893085475
2016-01-15,-0.027023648677319878
2016-01-19,-0.03604186695552125
2016-01-20,-0.0156794181947566
2016-01-21,-0.01565690410599052
2016-01-22,0.026970938101314346
2016-01-25,-0.012996635051688799
2016-01-26,0.011598532795127126
2016-01-27,-0.012949337104035674
2016-01-28,-0.044892353594993106
2016-01-29,0.06946632364411709
2016-02-01,0.0070907587105695224
2016-02-02,-0.03002327586075837
2016-02-03,-0.008765313908078665
2016-02-04,0.0037305762730732717
2016-02-05,-0.12237592860663749
2016-02-08,-0.0926985780103633
2016-02-09,0.020485704679138683
2016-02-10,0.019989841259993923
2016-02-11,0.032801835312274985
2016-02-12,-0.0050655083874880935
2016-02-16,0.03232590672741331
2016-02-17,0.03859401983069133
2016-02-18,-0.07243539613359296
2016-02-19,0.03331703732870017
2016-02-22,0.023435099595820796
2016-02-23,-0.02020901339602399
2016-02-24,0.0033722868635541747
2016-02-25,0.09652957967606612
2016-02-26,0.052035093040248004
2016-02-29,-0.018971495689836693
2016-03-01,0.026590224126049167
2016-03-02,-0.003498362880428152
2016-03-03,0.026329987437922586
2016-03-04,-0.006906955963356665
2016-03-07,0.022984681578779753
2016-03-08,-0.011719746015853238
2016-03-09,0.0034069097780740076
2016-03-10,-0.015670896160949854
2016-03-11,0.046898837113261926
2016-03-14,-0.018058562250217958
2016-03-15,-0.010582665047444983
2016-03-16,0.009000177636067086
2016-03-17,-0.006592983412835207
2016-03-18,0.013273478650241977
2016-03-21,-0.005329700148333005
2016-03-22,0.022788887395681634
2016-03-23,-0.021713074240681363
2016-03-24,0.004774487746020517
2016-03-28,0.002953873468306556
2016-03-29,0.0199115759119719
2016-03-30,0.01688639371441325
2016-03-31,0.007099236716721968
2016-04-01,-0.012382052516132336
2016-04-04,0.002917135453956554
2016-04-05,-0.059842846469003064
2016-04-06,0.041469240010449715
2016-04-07,-0.05448116610821685
2016-04-08,-0.011697835880855045
2016-04-11,-0.05011831108888776
2016-04-12,-0.009968761802941484
2016-04-13,0.021864274249969062
2016-04-14,-0.009642420464046286
2016-04-15,-0.0003554166638201073
2016-04-18,0.006256255564004443
2016-04-19,-0.008902119137894626
2016-04-20,0.0002139036909645231
2016-04-21,0.043760213205442655
2016-04-22,0.014134489062902045
2016-04-25,0.013398880787494072
2016-04-26,0.0019268137719015144
2016-04-27,0.034549091018095446
2016-04-28,-0.029293016133227656
2016-04-29,-0.003763839707447203
2016-05-02,0.0066944939560298344
2016-05-03,-0.03206478073239327
2016-05-04,-0.03360317236665622
2016-05-05,-0.009713502191752599
2016-05-06,-0.03234060102426617
2016-05-09,0.022844050925955095
2016-05-10,0.00854588115402466
2016-05-11,-0.006764514027445823
2016-05-12,-0.07140296248480782
2016-05-13,0.011117105228747537
2016-05-16,0.028785251180649896
2016-05-17,-0.004972582677701731
2016-05-18,0.019989645943330858
2016-05-19,0.017989023380089897
2016-05-20,0.018317615827751155
2016-05-23,0.015589749335966685
2016-05-24,0.014864203061757397
2016-05-25,-0.002874533955412817
2016-05-26,0.017091042227667996
2016-05-27,-0.12363341650083881
2016-05-31,0.004620377991670255
2016-06-01,0.03073737722229275
2016-06-02,0.04655312162345249
2016-06-03,-0.007745356148871618
2016-06-06,-0.0002864301210079301
2016-06-07,-0.016762151600771102
2016-06-08,-0.0021128130971234116
2016-06-09,-0.015550830793288561
2016-06-10,-0.026549970426477443
2016-06-13,0.0034283450427623485
2016-06-14,-0.011160921421816461
2016-06-15,0.006372805520298064
2016-06-16,-0.008468732971270376
2016-06-17,-0.012773159888475605
2016-06-20,-0.001091158034167261
2016-06-21,-0.01006554992717068
2016-06-22,-0.018286462199859854
2016-06-23,0.016860716994637315
2016-06-24,-0.03845241905417318
2016-06-27,-0.04122194104310006
2016-06-28,0.014217295046264455
2016-06-29,0.04036472653144685
2016-06-30,-0.004545403877986631
2016-07-01,-0.012801724302840323
2016-07-05,-0.01808869771396071
2016-07-06,0.009168943114835626
2016-07-07,0.013836790678822375
2016-07-08,0.035435283818734176
2016-07-11,0.016515785604561017
2016-07-12,-0.008826754395766745
2016-07-13,0.0035464149525554767
2016-07-14,-0.021281571120842502
2016-07-15,-0.0077027926411086245
2016-07-18,0.0029109467031263048
2016-07-19,0.011529440140056524
2016-07-20,0.03228116891373811
2016-07-21,-0.022469248254535112
2016-07-22,0.022827798873615635
2016-07-25,0.015676876615829505
2016-07-26,0.010948894629691175
2016-07-27,-0.014214825641995832
2016-07-28,0.012207293572178202
2016-07-29,-0.013416767288755294
2016-08-01,-0.01841240574843306
2016-08-02,-0.0007005586833024324
2016-08-03,0.009502366945604024
2016-08-04,0.0141192945650499
2016-08-05,0.0025866745816407466
2016-08-08,-0.025648816963308785
2016-08-09,0.019003164327089594
2016-08-10,-0.0440997241837513
2016-08-11,0.0031982518090074574
2016-08-12,0.013628748448521577
2016-08-15,0.030036106748414726
2016-08-16,0.03511458157340375
2016-08-17,0.003687259308008839
2016-08-18,0.007274103835503087
2016-08-19,-0.002553028368475263
2016-08-22,0.005850429726717676
2016-08-23,0.033226724826241893
2016-08-24,-0.012243994710479655
2016-08-25,0.0001424294933243253
2016-08-26,0.002065707951887319
2016-08-29,0.005757757830067378
2016-08-30,0.013852535490312956
2016-08-31,-0.07166259322407631
2016-09-01,0.056243883507960835
2016-09-02,0.032134255651547594
2016-09-06,-0.0014464739222429523
2016-09-07,0.016279234258670394
2016-09-08,-0.002375583079304966
2016-09-09,-0.01748544709155564
2016-09-12,0.018973767424286025
2016-09-13,-0.0006115959177060981
2016-09-14,0.008635908004942072
2016-09-15,0.0010786749110214267
2016-09-16,0.004108050601552726
2016-09-19,0.010999299461943446
2016-09-20,-0.004444701895601422
2016-09-21,-0.002998631086246095
2016-09-22,0.019783470928358193
2016-09-23,-0.008913385822047037
2016-09-26,-0.009125759007341139
2016-09-27,0.013748032473908767
2016-09-28,0.01751149400390628
2016-09-29,0.009834322042338028
2016-09-30,0.02082270470356007
2016-10-03,-0.0015691183488444338
2016-10-04,0.005909016157694236
2016-10-05,0.008311448647373654
2016-10-06,-0.010845963445009987
2016-10-07,0.002005010590445666
2016-10-10,-0.001125588529516497
2016-10-11,-0.026668302014558498
2016-10-12,-0.00810397429716514
2016-10-13,-0.018544890604735853
2016-10-14,-0.00574790381307666
2016-10-17,-0.02983593101058346
2016-10-18,0.01684938806243208
2016-10-19,-0.002020792540727845
2016-10-20,0.002564802094293661
2016-10-21,0.010973508244422892
2016-10-24,0.009056355883281908
2016-10-25,-0.011284888413492955
2016-10-26,0.010879755223839993
2016-10-27,-0.011885080312285856
2016-10-28,0.012963521069707884
2016-10-31,0.014776686574862197
2016-11-01,-0.013131357467376148
2016-11-02,-0.03287004649704195
2016-11-03,-0.00830947718457875
2016-11-04,0.016483579535888637
2016-11-07,0.02993240717643486
2016-11-08,0.003280144047049127
2016-11-09,0.03982211781630296
2016-11-10,-0.04471133892785506
2016-11-11,0.026989705816545806
2016-11-14,0.0028203476404162764
2016-11-15,0.01917545485600347
2016-11-16,0.006146076417104407
2016-11-17,0.023187714995812403
2016-11-18,-0.017057587729089274
2016-11-21,-0.0017973643195982048
2016-11-22,-0.1324350628057268
2016-11-23,-0.00028624561560985917
2016-11-25,0.013028764902449197
2016-11-28,-0.03709985304074326
2016-11-29,-0.019668284259627855
2016-11-30,0.00591412321615481
2016-12-01,-0.03535020862024474
2016-12-02,-0.022835917038895426
2016-12-05,0.01807987552991941
2016-12-06,0.0031019301598897986
2016-12-07,0.00015465228671729392
2016-12-08,0.009816778646918545
2016-12-09,-0.004363103945452362
2016-12-12,-0.017529072146081792
2016-12-13,0.011346836866831467
2016-12-14,-0.007969688565578226
2016-12-15,0.006239756797211005
2016-12-16,0.0024028955388002426
2016-12-19,-0.006804774519002077
2016-12-20,-0.0165058117254534
2016-12-21,-0.0016624373415135008
2016-12-22,-0.008326118954668282
2016-12-23,0.018711081873028057
2016-12-27,-0.0024332618122518967
2016-12-28,-0.016681143245734886
2016-12-29,0.0012803060793247223
2016-12-30,-0.0006392887670104708
2017-01-03,0.015113979673902378
2017-01-04,0.008350291966769063
2017-01-05,0.031015725792391535
2017-01-06,0.0233385927418428
2017-01-09,-0.00984818973617918
2017-01-10,0.007179173464769706
2017-01-11,0.020938575273454108
2017-01-12,-0.00829093193520658
2017-01-13,0.015547044942733068
2017-01-17,-0.00021660142041279862
2017-01-18,0.002239057770633046
2017-01-19,0.02277313201760922
2017-01-20,0.0013387458381914907
2017-01-23,-0.008936715725161748
2017-01-24,0.022294852425738698
2017-01-25,0.014863090977663918
2017-01-26,-0.0039008753023145326
2017-01-27,-0.0025420744336943635
2017-01-30,-0.0020663687955136956
2017-01-31,0.01849798985892992
2017-02-01,-0.009962006327134287
2017-02-02,-0.0035594266720739842
2017-02-03,0.03743901090093549
2017-02-06,-0.009137844320189381
2017-02-07,0.0034081428489378673
2017-02-08,0.011588448349569846
2017-02-09,0.02370137739726741
2017-02-10,-0.0012863102789122394
2017-02-13,0.006053231203895004
2017-02-14,0.004352534569975974
2017-02-15,-0.009942013732764265
2017-02-16,-0.015577740633487713
2017-02-17,0.01196627132054262
2017-02-21,0.006720113346498469
2017-02-22,-0.0027599505568233207
2017-02-23,-0.016927341324727396
2017-02-24,0.0017677128112911777
2017-02-27,0.006143355328985578
2017-02-28,-0.013315957442696313
2017-03-01,-0.24154046962964915
2017-03-02,0.011110135445750347
2017-03-03,-0.008069415501561483
2017-03-06,-0.00778881624512362
2017-03-07,-0.003488825915053173
2017-03-08,0.0026257803267411006
2017-03-09,0.004364839435050616
2017-03-10,0.03328992436454703
2017-03-13,-0.010094251067083615
2017-03-14,-0.008837468704521623
2017-03-15,0.002657729338798598
2017-03-16,0.00025657467717543625
2017-03-17,-0.010001791257547965
2017-03-20,-0.008116698314721282
2017-03-21,-0.032819745645676135
2017-03-22,0.005580617189870685
2017-03-23,0.001521576547520942
2017-03-24,-0.0010725064914463012
2017-03-27,0.00026846569398530917
2017-03-28,0.009570659231896705
2017-03-29,0.0049615060980574555
2017-03-30,0.0006171516087358775
2017-03-31,-0.007224700038778842
2017-04-03,-0.01473208405049331
2017-04-04,-0.010808802117291072
2017-04-05,-0.016481493021521576
2017-04-06,0.026571568006892976
2017-04-07,0.011904828255017375
2017-04-10,0.0018716495178692227
2017-04-11,0.009429744009082697
2017-04-12,-0.0007931289056354318
2017-04-13,-0.010319263702225134
2017-04-17,-0.02085382445390438
2017-04-18,-0.0070992534102342075
2017-04-19,0.0006415992564330342
2017-04-20,-0.0029314740422701213
2017-04-21,-0.0026643999989905964
2017-04-24,0.011699646313790169
2017-04-25,0.005281351465754591
2017-04-26,-0.010235517133536876
2017-04-27,0.006223189855048439
2017-04-28,-0.014006443663533097
2017-05-01,9.226212154311852e-05
2017-05-02,0.01374283240115659
2017-05-03,0.029387712433109225
2017-05-04,0.022096483991420834
2017-05-05,0.005793893323919885
2017-05-08,0.004470781849597705
2017-05-09,0.012582427975343924
2017-05-10,-0.02087913065921454
2017-05-11,-0.005870642145636262
2017-05-12,0.011376410622144117
2017-05-15,0.027047894006051232
2017-05-16,-0.007858831512366327
2017-05-17,-0.03539230224514234
2017-05-18,-0.0066392129759828
2017-05-19,0.024536107209525815
2017-05-22,0.005235990909953525
2017-05-23,0.00862435587284871
2017-05-24,-0.0012698756564342162
2017-05-25,-0.0027973368452993697
2017-05-26,0.003740245186068636
2017-05-30,-0.009146356828482416
2017-05-31,0.013589712289663547
2017-06-01,0.17202133219693372
2017-06-02,-0.0063314256279799475
2017-06-05,0.017449857626251175
2017-06-06,-0.009820646519516307
2017-06-07,0.006396403294917974
2017-06-08,-0.005784484612955443
2017-06-09,-0.0372072732868407
2017-06-12,-0.0077588278053520865
2017-06-13,0.013157779254323598
2017-06-14,-0.00645633656213862
2017-06-15,-0.013743680554267446
2017-06-16,-0.0034080062361807606
2017-06-19,0.019378336845382593
2017-06-20,-0.013493347001859557
2017-06-21,0.004609721277172074
2017-06-22,0.023469167712236283
2017-06-23,0.017271780951701565
2017-06-26,-0.009392324578629041
2017-06-27,-0.01553495138702543
2017-06-28,0.008964255485901962
2017-06-29,-0.010940581812608263
2017-06-30,-0.006607327311039524
2017-07-03,-0.0065764401373324954
2017-07-05,0.006770463276071448
2017-07-06,-0.008891895876296019
2017-07-07,0.026462650535880927
2017-07-10,0.01042963127835339
2017-07-11,0.009377051089547006
2017-07-12,0.0038167850854622376
2017-07-13,0.011550330851576973
2017-07-14,-0.0144680915994847
2017-07-17,-0.0021588617180468006
2017-07-18,0.005553099726187005
2017-07-19,0.00961055860515203
2017-07-20,-0.008950731951999358
2017-07-21,-0.0056626556428452934
2017-07-24,0.005262368087088687
2017-07-25,7.172560900503555e-05
2017-07-26,-0.005234445090803952
2017-07-27,-0.026742695534296645
2017-07-28,-0.009776299438890246
2017-07-31,-0.014360495233882276
2017-08-01,0.00986494964182727
2017-08-02,-0.012999724474980323
2017-08-03,0.003045252387750663
2017-08-04,-0.009715274454092926
2017-08-07,0.003908902331210662
2017-08-08,-0.010230570753329338
2017-08-09,0.0019283877389673076
2017-08-10,-0.016706401017589356
2017-08-11,0.00876917414015188
2017-08-14,0.016299303681552857
2017-08-15,0.003742184735990639
2017-08-16,0.011412919067033567
2017-08-17,-0.01782895263017381
2017-08-18,-0.002221237187302383
2017-08-21,0.006141085880676744
2017-08-22,0.010605103207689925
2017-08-23,-0.015249947038895373
2017-08-24,0.009966291516746661
2017-08-25,-0.023607109235826762
2017-08-28,0.0050532653384236514
2017-08-29,0.006188112786267075
2017-08-30,0.02091018886622198
2017-08-31,-0.0008283178537915603
2017-09-01,0.1053583516988772
2017-09-05,-0.01799961299041375
2017-09-06,0.004860183513880623
2017-09-07,-0.007324044428661636
2017-09-08,0.002505720054586158
2017-09-11,0.0059016173570083374
2017-09-12,-0.009111038650823189
2017-09-13,0.004040108848014645
2017-09-14,-0.011377796762165104
2017-09-15,0.0066666452508223895
2017-09-18,-0.00013937141020892163
2017-09-19,-0.0039043796409589104
2017-09-20,-0.007839287045972032
2017-09-21,-0.011922442723834359
2017-09-22,0.0014280194293003756
2017-09-25,-0.014401801028809613
2017-09-26,0.012514408594459514
2017-09-27,-0.0003572139600425128
2017-09-28,0.005503175261131643
2017-09-29,0.02423765707257708
2017-10-02,0.0034698391394296646
2017-10-03,-0.0017289600652645731
2017-10-04,-0.002078250318409025
2017-10-05,0.010065954672816124
2017-10-06,0.012852226335977823
2017-10-09,-0.006446338841878396
2017-10-10,0.028001602266621184
2017-10-11,-0.010098354413768607
2017-10-12,-0.005100608933243156
2017-10-13,0.011265528634199606
2017-10-16,-0.006003663086434297
2017-10-17,0.0027515434663534233
2017-10-18,0.001806990056078428
2017-10-19,-0.0024050252780709602
2017-10-20,0.001875059297303805
2017-10-23,-0.009223964193401102
2017-10-24,0.006813724108832853
2017-10-25,-0.004623416219416199
2017-10-26,0.0016829093677999118
2017-10-27,-0.014381716770717201
2017-10-30,0.006204826619585546
2017-10-31,-0.0025072775104318934
2017-11-01,-0.02180705944988126
2017-11-02,-0.005278079751467879
2017-11-03,0.021852916860990446
2017-11-06,0.011000277423049543
2017-11-07,-0.008650393787506316
2017-11-08,0.012066265105358243
2017-11-09,-0.06372083446745158
2017-11-10,0.009712163817472197
2017-11-13,-0.011970022757720411
2017-11-14,0.0010095591627417022
2017-11-15,-0.0043224716006220465
2017-11-16,0.0035453417387500963
2017-11-17,0.028983420588688302
2017-11-20,-0.001331321850324918
2017-11-21,0.048200399840667485
2017-11-22,0.01331995789125684
2017-11-24,-0.004954092100031282
2017-11-27,0.0001991928359863504
2017-11-28,-0.01042014634035926
2017-11-29,-0.028169044353875905
2017-11-30,0.005866183103102163
2017-12-01,-0.013584980327155716
2017-12-04,-0.006120842034276763
2017-12-05,-0.0004899118759299492
2017-12-06,-0.010152645049977593
2017-12-07,0.010327529958271908
2017-12-08,0.007421392879680466
2017-12-11,0.0018764365759187385
2017-12-12,-0.0046475746043092014
2017-12-13,0.009617375430957864
2017-12-14,0.003865491359698936
2017-12-15,0.012583386338557156
2017-12-18,0.006722762870814858
2017-12-19,0.004654368339364501
2017-12-20,-0.010205480378308152
2017-12-21,-0.005494514878251033
2017-12-22,-0.003137543686168476
2017-12-26,0.00027367157312685464
2017-12-27,0.0038990073567373162
2017-12-28,0.0007495272176945011
2017-12-29,-0.013140797475645338
2018-01-02,0.02490680850791671
2018-01-03,0.007606873604300457
2018-01-04,-0.0028059738648382737
2018-01-05,0.024855975117726414
2018-01-08,0.0044452929861718005
2018-01-09,-0.008851314100506325
2018-01-10,0.005056171036309953
2018-01-11,0.0071866892039358365
2018-01-12,-0.004151527024641499
2018-01-16,-0.012506502155607113
2018-01-17,0.017348292180650482
2018-01-18,0.023276925132874382
2018-01-19,-0.0038018140285045465
2018-01-22,-0.021307688046659723
2018-01-23,0.036784271993785866
2018-01-24,-0.007835540802746399
2018-01-25,-0.006317893714403944
2018-01-26,0.015450178908527068
2018-01-29,-0.018721418881052942
2018-01-30,-0.014612101016743817
2018-01-31,0.022275480927167912
2018-02-01,0.011021761607250102
2018-02-02,-0.02775520212863969
2018-02-05,-0.010568343936338431
2018-02-06,0.01966909476593437
2018-02-07,-0.0035129766839777643
2018-02-08,-0.03006221519058838
2018-02-09,0.01685175083189372
2018-02-12,0.008968591855364805
2018-02-13,0.01056357858261614
2018-02-14,0.009433406930805965
2018-02-15,0.014017765693045803
2018-02-16,0.009278273228392697
2018-02-20,0.00518267406239703
2018-02-21,0.009084186775836445
2018-02-22,-0.014720137306827863
2018-02-23,0.02197798238226012
2018-02-26,0.022834329731147518
2018-02-27,0.023151441525062433
2018-02-28,0.0007504322582290168
2018-03-01,0.00040378097948012837
2018-03-02,0.019199667128965592
2018-03-05,0.019799761730857846
2018-03-06,0.01636434656597574
2018-03-07,0.016646650020412324
2018-03-08,0.007408585655374278
2018-03-09,0.004583003574959887
2018-03-12,0.006471852214526841
2018-03-13,-0.007853313927898897
2018-03-14,0.0011155922591150613
2018-03-15,0.0029716380846749324
2018-03-16,-0.008200620176404105
2018-03-19,-0.007148192317636082
2018-03-20,0.00934877510958021
2018-03-21,0.0005855456841683537
2018-03-22,-0.016704770007358927
2018-03-23,-0.01660987653036783
2018-03-26,0.03130503132675355
2018-03-27,-0.042731365560066625
2018-03-28,-0.014155175221067573
2018-03-29,0.026116400580213472
2018-04-02,-0.007602453216945526
2018-04-03,0.023481734462885262
2018-04-04,0.026414332618933667
2018-04-05,0.03783553067468848
2018-04-06,-0.013034610685868198
2018-04-09,-0.030540681372143275
2018-04-10,-0.005853526341751625
2018-04-11,0.0009099774138154881
2018-04-12,0.018664108112421918
2018-04-13,-0.016274725963337677
2018-04-16,0.008752244631176964
2018-04-17,0.015236529503653173
2018-04-18,0.0029703351729357674
2018-04-19,-0.0023380503815906284
2018-04-20,0.0002603259652980139
2018-04-23,0.0010412711850067424
2018-04-24,-0.005200999856673549
2018-04-25,-0.003764278863933823
2018-04-26,0.016583573130749762
2018-04-27,-0.006401271179781842
2018-04-30,0.0002077500644239727
2018-05-01,0.008363205320721212
2018-05-02,0.013239232224752318
2018-05-03,-0.016625090751551386
2018-05-04,0.010029998879375945
2018-05-07,0.016277603100214755
