Date,BR
2015-05-11,0.003919171725406567
2015-05-12,0.003903782641832443
2015-05-13,0.0019441236055941502
2015-05-14,0.003493341347012402
2015-05-15,0.020112319046001748
2015-05-18,0.01952593838959915
2015-05-19,0.007251408219943967
2015-05-20,0.006830636448972749
2015-05-21,-0.0067842953935768335
2015-05-22,-0.001661082375910894
2015-05-26,-0.004068080220961168
2015-05-27,0.015967421454410324
2015-05-28,-0.002740810020271933
2015-05-29,-0.007147096921800933
2015-06-01,0.0018456145183285422
2015-06-02,-0.00865883721998495
2015-06-03,0.007805187622466514
2015-06-04,-0.011432817460932276
2015-06-05,-0.0011192110069235817
2015-06-08,-0.013818926743042081
2015-06-09,-0.004354854818716336
2015-06-10,0.004183785719856559
2015-06-11,0.0032199904758165587
2015-06-12,-0.01548048791590173
2015-06-15,-0.005011553605260732
2015-06-16,0.005617737730538419
2015-06-17,-0.002696996861569767
2015-06-18,0.010430696209307477
2015-06-19,-0.003058675786793308
2015-06-22,0.009588003248646837
2015-06-23,-0.006458023708757699
2015-06-24,-0.01319028421654167
2015-06-25,-0.001162411955523135
2015-06-26,-0.017067638890712278
2015-06-29,-0.012627843106812309
2015-06-30,-0.0005998296472907727
2015-07-01,0.03279332009894098
2015-07-02,0.0029039908060228825
2015-07-06,0.004826350147576708
2015-07-07,0.007300892737676756
2015-07-08,-0.006294408995087597
2015-07-09,0.01612279623872337
2015-07-10,0.011900575416021075
2015-07-13,0.0022400287385833106
2015-07-14,0.00018598390435387024
2015-07-15,-0.0020478959089880178
2015-07-16,0.003358703611615166
2015-07-17,-0.009857012236902829
2015-07-20,0.001690477791434386
2015-07-21,-0.003750069320315075
2015-07-22,-0.0013176615125095603
2015-07-23,0.01036563819961911
2015-07-24,-0.009326630971922878
2015-07-27,-0.012238681185165134
2015-07-28,0.014106194598301869
2015-07-29,0.020864496948901134
2015-07-30,0.0
2015-07-31,-0.0007366139281430595
2015-08-03,0.0005527421300168811
2015-08-04,0.000737084353656936
2015-08-05,0.0003678527157855438
2015-08-06,-0.004782917585577251
2015-08-07,0.03604406877184463
2015-08-10,0.019268813948263297
2015-08-11,-0.01540375403136951
2015-08-12,-0.0076443263349585955
2015-08-13,0.0064492122702526355
2015-08-14,0.002136043014884681
2015-08-17,0.007637456094250039
2015-08-18,-0.007403149481701066
2015-08-19,-0.009767532595150508
2015-08-20,-0.025465879802904934
2015-08-21,-0.026868045963865606
2015-08-24,-0.03555218363818624
2015-08-25,-0.007647263650702785
2015-08-26,0.03517099873270446
2015-08-27,0.01813299466045648
2015-08-28,0.0035619920071086053
2015-08-31,-0.013823808103280988
2015-09-01,-0.03371875967879501
2015-09-02,0.014507000746239118
2015-09-03,0.000193395037147992
2015-09-04,-0.018547061696711165
2015-09-08,0.040157730926828394
2015-09-09,-0.005110080466830036
2015-09-10,-0.0036139917999891136
2015-09-11,0.012672473727375344
2015-09-14,-0.006067325888764463
2015-09-15,0.008584384404775047
2015-09-16,0.03726132049639608
2015-09-17,-0.00164114686720096
2015-09-18,-0.01022813758794161
2015-09-21,0.014947236809202291
2015-09-22,0.001454462193098971
2015-09-23,0.0021787707298126513
2015-09-24,-0.0025364548385512498
2015-09-25,0.0072647977132642705
2015-09-28,-0.015326240304123773
2015-09-29,0.007141616446015631
2015-09-30,0.006363497942974972
2015-10-01,-0.006865458780724976
2015-10-02,0.03383713192740179
2015-10-05,0.009501596197263096
2015-10-06,-0.013072977115440199
2015-10-07,-0.002649148952821534
2015-10-08,0.010270952206576922
2015-10-09,0.0049079319378753095
2015-10-12,0.002965453857126654
2015-10-13,-0.008173895679214893
2015-10-14,-0.009293632745990932
2015-10-15,0.01380544053509003
2015-10-16,0.01204605031461825
2015-10-19,0.008625319789247854
2015-10-20,-0.002394446028553099
2015-10-21,-0.008057509232167415
2015-10-22,0.021085377852191334
2015-10-23,0.009816900932491324
2015-10-26,-0.002514160560575962
2015-10-27,-0.00655358191939448
2015-10-28,0.013193476563055029
2015-10-29,-0.0025040871359282013
2015-10-30,-0.0028451956102221176
2015-11-02,0.0010068022074138927
2015-11-03,-0.005700812288688573
2015-11-04,-0.006239276018209838
2015-11-05,-0.027150836918301113
2015-11-06,-0.002791015394942753
2015-11-09,-0.004023076732846742
2015-11-10,0.0014052248280396196
2015-11-11,-0.0014032529421652562
2015-11-12,-0.010010303183959901
2015-11-13,-0.02909358487082625
2015-11-16,0.007856858888922735
2015-11-17,-0.003988209711224711
2015-11-18,0.003458098722342706
2015-11-19,0.005260340695199428
2015-11-20,0.00775871104690018
2015-11-23,-0.017009503012657246
2015-11-24,0.00327837668437847
2015-11-25,-0.0032676640507421917
2015-11-27,0.003642613335027134
2015-11-30,-0.002177488156495877
2015-12-01,0.004182914134090998
2015-12-02,-0.010142920478767081
2015-12-03,-0.011162148160368535
2015-12-04,0.016839567605140493
2015-12-07,-0.005459484110974411
2015-12-08,-0.009148979290239168
2015-12-09,-0.029178411603998033
2015-12-10,0.011287425733667256
2015-12-11,-0.0035943942912470828
2015-12-14,0.009683126139264697
2015-12-15,0.009025781589327764
2015-12-16,0.014535761810730241
2015-12-17,-0.010469896747221541
2015-12-18,-0.005940088221344175
2015-12-21,0.005788975149106479
2015-12-22,0.005941273699011207
2015-12-23,0.008305378779915884
2015-12-24,-0.0005489229083525116
2015-12-28,0.002747355793432993
2015-12-29,0.0016437330442349296
2015-12-30,-0.005470664707054929
2015-12-31,-0.014851304148905231
2016-01-04,-0.024939501051161606
2016-01-05,0.010307697279801742
2016-01-06,-0.007746508810248409
2016-01-07,-0.0321780014971762
2016-01-08,-0.006885925120633796
2016-01-11,0.003763860021952281
2016-01-12,0.011841239429269068
2016-01-13,-0.03179229639207093
2016-01-14,0.02195786590479365
2016-01-15,-0.006307758855907841
2016-01-19,0.007934994059712874
2016-01-20,-0.011218242932259481
2016-01-21,-0.0019901032990731204
2016-01-22,0.03410416180733722
2016-01-25,-0.006171851409903284
2016-01-26,0.010867836292784316
2016-01-27,0.002303532404907882
2016-01-28,0.0030646045231346175
2016-01-29,0.0227228113229343
2016-02-01,0.005601321327878495
2016-02-02,-0.024508233479631825
2016-02-03,0.008374602276914
2016-02-04,-0.004718459032880817
2016-02-05,-0.02351624999201496
2016-02-08,0.008933614870581641
2016-02-09,0.005197501153487272
2016-02-10,0.025086054556305193
2016-02-11,-0.002428160724254891
2016-02-12,0.017790055927031423
2016-02-16,0.013431167096917163
2016-02-17,0.006354443246450181
2016-02-18,0.001623730710905713
2016-02-19,0.004142861164401657
2016-02-22,0.006995374763094864
2016-02-23,0.006769099963464198
2016-02-24,-0.014154464831801827
2016-02-25,0.016151827240543426
2016-02-26,-0.0008830078107958661
2016-02-29,-0.007777844290364544
2016-03-01,0.025298672327391802
2016-03-02,-0.002259327853280313
2016-03-03,0.0015677701988661141
2016-03-04,-0.00017391533876276455
2016-03-07,-0.0036522325412755574
2016-03-08,-0.01344016331016662
2016-03-09,0.0031843552912194095
2016-03-10,-0.010638251526270848
2016-03-11,0.0071684539030714145
2016-03-14,0.00017782254740605907
2016-03-15,-0.0010675403669662131
2016-03-16,0.007658351713557776
2016-03-17,0.014139261389127133
2016-03-18,0.010456324978052267
2016-03-21,-0.00500154333425229
2016-03-22,-0.0015601524050600224
2016-03-23,-0.005034616722515928
2016-03-24,-0.00593253012724404
2016-03-28,0.013866891796996628
2016-03-29,0.021814269025532296
2016-03-30,0.0027109590111171755
2016-03-31,0.002196798114472154
2016-04-01,0.001854609799799789
2016-04-04,-0.00740485672590907
2016-04-05,-0.006781955183362776
2016-04-06,0.014339301362960688
2016-04-07,-0.013463321186130361
2016-04-08,0.004946630982151756
2016-04-11,0.002546455233303435
2016-04-12,-0.009143167491733273
2016-04-13,0.020677104855682416
2016-04-14,-0.0003352249634744897
2016-04-15,-0.0020097048821590136
2016-04-18,0.012921643601219168
2016-04-19,0.011431380115759282
2016-04-20,-0.01015543196698454
2016-04-21,-0.009598047965917789
2016-04-22,0.0038429550774943255
2016-04-25,-0.0028293933300646
2016-04-26,0.00784509651640164
2016-04-27,0.004968547135200119
2016-04-28,-0.015655712154233004
2016-04-29,0.0018413439035653845
2016-05-02,0.019050903917916973
2016-05-03,-0.012135083213265507
2016-05-04,-0.010956384484337445
2016-05-05,-0.007720740266688231
2016-05-06,0.018944764518315838
2016-05-09,0.001825903399839346
2016-05-10,0.017067112397340933
2016-05-11,-0.0029325745846107143
2016-05-12,0.0004901756463948637
2016-05-13,0.008492701602800468
2016-05-16,0.010202436847276841
2016-05-17,-0.005450499655991203
2016-05-18,0.018375122414885592
2016-05-19,-0.008388758355295067
2016-05-20,0.018196355865645497
2016-05-23,-0.0034488595533430644
2016-05-24,0.028157912509187755
2016-05-25,-0.008108757443001213
2016-05-26,-0.00539901504445961
2016-05-27,0.0017062540894809963
2016-05-31,-0.006193180674587073
2016-06-01,-0.0003115156824761156
2016-06-02,0.0004676976064157401
2016-06-03,0.0021804783343886136
2016-06-06,0.001709758377895998
2016-06-07,-0.010240486033530005
2016-06-08,0.0
2016-06-09,-0.00015673451001874117
2016-06-10,-0.0037629883968162137
2016-06-13,-0.006137680744700003
2016-06-14,0.017893744801270817
2016-06-15,-0.003594927819970839
2016-06-16,0.011137360429884335
2016-06-17,-0.01597903777828591
2016-06-20,0.009459433123816918
2016-06-21,0.003747955187317187
2016-06-22,-0.0006220500017227737
2016-06-23,0.01370067950258469
2016-06-24,-0.036553485397366026
2016-06-27,-0.01801354911276931
2016-06-28,0.02175290828236265
2016-06-29,0.011757423338099926
2016-06-30,0.023869189184659856
2016-07-01,0.002607520138820485
2016-07-05,0.0015298062580979543
2016-07-06,0.002596494440459285
2016-07-07,0.0007618246071923185
2016-07-08,0.014157350343264152
2016-07-11,0.0055538783938913205
2016-07-12,-0.0002984295344877763
2016-07-13,-0.0025386698140373865
2016-07-14,0.005538846880894788
2016-07-15,-0.006997082154911682
2016-07-18,-0.0007497176892242718
2016-07-19,0.005701689104465224
2016-07-20,0.008205164605463722
2016-07-21,-0.0029596888951264333
2016-07-22,0.00994361798736465
2016-07-25,-0.006465600468899657
2016-07-26,0.0112409327321088
2016-07-27,-0.002778897135280123
2016-07-28,-0.007773676860784562
2016-07-29,0.0004435399827829034
2016-08-01,0.013593190698278246
2016-08-02,-0.007579918259520091
2016-08-03,-0.0014688452175205535
2016-08-04,0.00441275605242164
2016-08-05,0.007030054948536479
2016-08-08,-0.003926707326473711
2016-08-09,0.0020440345179804087
2016-08-10,0.01282243410884365
2016-08-11,-0.005610704683090995
2016-08-12,-0.009259191949746004
2016-08-15,-0.007155554681132048
2016-08-16,-0.013678889066705335
2016-08-17,-0.006262670105900203
2016-08-18,0.0039015620260418604
2016-08-19,0.0014948864395434303
2016-08-22,0.016119560006878197
2016-08-23,0.00396579717918244
2016-08-24,0.0002926216282643779
2016-08-25,0.010384898845490875
2016-08-26,-0.0011581815423337138
2016-08-29,0.0004344752992222478
2016-08-30,0.00043486634832734516
2016-08-31,0.003475100638649309
2016-09-01,0.012265870723533245
2016-09-02,0.010975775720853287
2016-09-06,0.004230704530773233
2016-09-07,0.002667506616477855
2016-09-08,-0.005041111039502666
2016-09-09,-0.022941876561502816
2016-09-12,0.0076348874309521975
2016-09-13,-0.012783565209906866
2016-09-14,-0.011057807499533334
2016-09-15,0.008533124318287566
2016-09-16,0.002042165632983872
2016-09-19,-0.0014555052289884074
2016-09-20,0.0018950890667988052
2016-09-21,0.011641147252121398
2016-09-22,0.00460314351114266
2016-09-23,-0.01532052436479947
2016-09-26,0.01599540515407849
2016-09-27,-0.011449922582161265
2016-09-28,0.0043432609486409035
2016-09-29,-0.0286867607604141
2016-09-30,0.006084965811311793
2016-10-03,-0.0030977217284908765
2016-10-04,-0.003551478727374602
2016-10-05,-0.0002968580431672585
2016-10-06,0.008912461681976236
2016-10-07,-0.015164641721468586
2016-10-10,-0.004186154494646099
2016-10-11,-0.022519117899727825
2016-10-12,0.00383968587576744
2016-10-13,-0.0015299996323288045
2016-10-14,0.007355129700967078
2016-10-17,-0.003346394700485922
2016-10-18,-0.00030523915072055985
2016-10-19,-0.007786278976337324
2016-10-20,-0.012617341459433495
2016-10-21,0.002960811506909078
2016-10-24,0.0035735523705684447
2016-10-25,0.007586551803500985
2016-10-26,-0.00891219013687794
2016-10-27,-0.009612532520414163
2016-10-28,0.002974599720067861
2016-10-31,0.00920872047510457
2016-11-01,-0.008196797048799942
2016-11-02,-0.0017153755952782346
2016-11-03,0.001561816601544308
2016-11-04,-0.0014035327474869463
2016-11-07,0.017960472363174107
2016-11-08,0.007671056118502273
2016-11-09,-0.05374545732891012
2016-11-10,-0.023169759540222157
2016-11-11,-0.001317546203234099
2016-11-14,-0.0011547570845843458
2016-11-15,0.0072655491645698955
2016-11-16,0.029016386532460414
2016-11-17,0.033774203207566744
2016-11-18,0.004160905912470758
2016-11-21,0.007980267656181761
2016-11-22,-0.0009134193539518387
2016-11-23,0.004266902950230911
2016-11-25,-0.0006070252545742338
2016-11-28,0.0012146535220316501
2016-11-29,0.014407216366841613
2016-11-30,-0.032142436303409405
2016-12-01,-0.008495381322137674
2016-12-02,-0.010593851655465114
2016-12-05,0.008345222494436921
2016-12-06,0.0009368803067510978
2016-12-07,0.021529113454215043
2016-12-08,0.0019853001010829985
2016-12-09,0.0022860520136023244
2016-12-12,-0.0041264517367337605
2016-12-13,0.002301979672784338
2016-12-14,-0.0058183916381614464
2016-12-15,0.006160470354783731
2016-12-16,0.0022961918278299187
2016-12-19,0.006261242574243875
2016-12-20,0.006829628780153918
2016-12-21,-0.011305303121871835
2016-12-22,0.0
2016-12-23,0.007470653091692814
2016-12-27,0.0031778622634037745
2016-12-28,0.0034695693288795404
2016-12-29,0.004961225428704807
2016-12-30,-0.008227449506461704
2017-01-03,-0.005580811381486583
2017-01-04,0.006673673259970814
2017-01-05,-0.005122645328713538
2017-01-06,0.004089088062739776
2017-01-09,-0.002262397759067891
2017-01-10,-0.0019653815922326956
2017-01-11,0.0013631692063291734
2017-01-12,0.0015126445696227453
2017-01-13,0.00015096948680559663
2017-01-17,-0.0003018269005768959
2017-01-18,-0.0013596621285174582
2017-01-19,-0.005596984728550858
2017-01-20,0.0018256580919366883
2017-01-23,0.0
2017-01-24,0.017461109483817516
2017-01-25,0.00850640502090072
2017-01-26,-0.0028117041747343086
2017-01-27,-0.00222547857035138
2017-01-30,-0.012344282751907132
2017-01-31,0.0018071729549058446
2017-02-01,-0.009920363083237071
2017-02-02,0.03203275740782918
2017-02-03,0.008531806963713695
2017-02-06,-0.007146835533443308
2017-02-07,0.006170111782131116
2017-02-08,-0.004526186108286145
2017-02-09,-0.01466706502533599
2017-02-10,0.0020841040463186467
2017-02-13,0.008318162623382586
2017-02-14,-0.004714051569981725
2017-02-15,0.008881142623025529
2017-02-16,0.006748694391896626
2017-02-17,-0.0005829900258973453
2017-02-21,0.008165850924839901
2017-02-22,-0.004049982326585599
2017-02-23,0.001597586999684486
2017-02-24,0.020153748893407153
2017-02-27,-0.007675011010032207
2017-02-28,-0.007017923151105276
2017-03-01,0.018318104184539052
2017-03-02,-0.009206822631417144
2017-03-03,-0.004574487318494858
2017-03-06,-0.008042647399946423
2017-03-07,-0.0063703444632294826
2017-03-08,-0.004808630049234819
2017-03-09,0.004685450417651449
2017-03-10,0.003075055810787042
2017-03-13,0.003503658059043735
2017-03-14,0.00043662738273986257
2017-03-15,0.0005816608724671379
2017-03-16,0.00697536339199023
2017-03-17,-0.0001441342392561884
2017-03-20,-0.011547265956834418
2017-03-21,-0.010806424725703812
2017-03-22,0.009152704321305327
2017-03-23,-0.005119995753690154
2017-03-24,-0.0036756845781303893
2017-03-27,-0.00309910814626313
2017-03-28,0.0042928801298873775
2017-03-29,-0.00442193881103814
2017-03-30,0.005330219458976604
2017-03-31,0.0007360694421012504
2017-04-03,-0.00456214412260858
2017-04-04,-0.010348602897792825
2017-04-05,-0.0007470183258763141
2017-04-06,0.0008970790325775191
2017-04-07,-0.004331679482423967
2017-04-10,0.003600105420248134
2017-04-11,0.013303518569247608
2017-04-12,-0.0017701446802216303
2017-04-13,-0.009457534379995747
2017-04-17,0.012083932648493168
2017-04-18,0.0014744102455912511
2017-04-19,0.004268172451143748
2017-04-20,0.0035177157160324324
2017-04-21,-0.00014605236521314513
2017-04-24,0.013292258586806716
2017-04-25,0.005045323705649363
2017-04-26,0.0
2017-04-27,0.0067417052399176836
2017-04-28,-0.0035620831624735283
2017-05-01,-0.0005718679562090045
2017-05-02,0.0008586375736316931
2017-05-03,-0.00843375010891323
2017-05-04,-0.0028830872400632535
2017-05-05,-0.0037586160953815284
2017-05-08,-0.0076914760883030064
2017-05-09,-0.0002925533414782633
2017-05-10,0.03510859725809157
2017-05-11,0.000565240782230747
2017-05-12,0.003813328210025224
2017-05-15,0.013648799158605396
2017-05-16,0.014020154641429805
2017-05-17,-0.007529422746255787
2017-05-18,-0.002344815614067519
2017-05-19,0.014102323698991226
2017-05-22,0.010769841718868411
2017-05-23,-0.000404530074836873
2017-05-24,0.01038970284927121
2017-05-25,0.012019131448708809
2017-05-26,-0.008181172189404173
2017-05-30,0.0010644179244341245
2017-05-31,0.008639083430570293
2017-06-01,0.01976539435683944
2017-06-02,0.003359789681039116
2017-06-05,-0.009916493635664603
2017-06-06,-0.013397551046093414
2017-06-07,0.003031785564319156
2017-06-08,-0.01761237544559424
2017-06-09,-0.006690112726130293
2017-06-12,0.0035022279392458167
2017-06-13,0.013752027287591062
2017-06-14,-0.0003985067023164479
2017-06-15,0.00718422296666632
2017-06-16,-0.004491437440948043
2017-06-19,0.009156093222687067
2017-06-20,-0.005259799780420016
2017-06-21,0.003569019576723509
2017-06-22,0.00382009488518964
2017-06-23,0.003018066378912332
2017-06-26,0.001177339602889349
2017-06-27,-0.012413657543038248
2017-06-28,0.005821955684837343
2017-06-29,-0.012365398554571416
2017-06-30,0.006393235032013278
2017-07-03,-0.004631982516463018
2017-07-05,0.005451383055837367
2017-07-06,-0.014942793198416182
2017-07-07,0.009933874517963126
2017-07-10,-0.00611453165689213
2017-07-11,-0.003344015979389936
2017-07-12,0.010736052469777935
2017-07-13,-0.006638613922750669
2017-07-14,0.005212502542342845
2017-07-17,-0.005451383055837367
2017-07-18,-0.002540106265681019
2017-07-19,0.012330801883962517
2017-07-20,-0.003707427030391619
2017-07-21,0.00013288426337254577
2017-07-24,0.009699842044095908
2017-07-25,0.008816888098378106
2017-07-26,-0.00756598267172337
2017-07-27,-0.0076235484853600655
2017-07-28,-0.000529314732735986
2017-07-31,0.005300575836335142
2017-08-01,0.008173033291975162
2017-08-02,-0.010067982785650131
2017-08-03,0.008321302162429767
2017-08-04,-0.008907449552055802
2017-08-07,-0.0007933306254683803
2017-08-08,-0.007142874455558834
2017-08-09,-0.005462161624277817
2017-08-10,-0.03174821177786591
2017-08-11,0.027531878986005065
2017-08-14,0.019658036816230684
2017-08-15,0.0046213535361379066
2017-08-16,0.013275578587314651
2017-08-17,-0.008171777446768003
2017-08-18,-0.0020928426015520696
2017-08-21,0.0013103267194121138
2017-08-22,0.006413889149667229
2017-08-23,0.0009106898648785222
2017-08-24,-0.00480780895657229
2017-08-25,0.0036556602295769736
2017-08-28,0.0005203350076603552
2017-08-29,-0.001690436204015433
2017-08-30,-0.0002602452237330244
2017-08-31,0.017847580049932255
2017-09-01,-0.0015356076706674049
2017-09-05,0.003717411826816841
2017-09-06,0.0030648809089333096
2017-09-07,0.006748398917554299
2017-09-08,0.00012646436855390242
2017-09-11,0.013656866108270993
2017-09-12,0.003992049862198366
2017-09-13,-0.011555350377673856
2017-09-14,0.0014521458226868234
2017-09-15,-0.0017654805668989582
2017-09-18,-0.0042953824857721035
2017-09-19,0.0036794097957812966
2017-09-20,0.007331732946576297
2017-09-21,0.002258966054909717
2017-09-22,0.013271065234696122
2017-09-25,0.00778470612616311
2017-09-26,-0.0026975729085343403
2017-09-27,-0.0019666924435999267
2017-09-28,-0.0068984856862600585
2017-09-29,0.0024810206605920815
2017-10-02,0.0034645531867698587
2017-10-03,0.007521418854675277
2017-10-04,0.0
2017-10-05,-0.00024501560659062616
2017-10-06,-0.00012248466522823964
2017-10-09,0.005265040051118053
2017-10-10,-0.0019489888529473642
2017-10-11,0.0006098443116437924
2017-10-12,0.0025613950461971235
2017-10-13,0.004622334334305478
2017-10-16,0.006174963576159653
2017-10-17,-0.0013236340695298443
2017-10-18,0.0074703804892446435
2017-10-19,0.0007179279628735102
2017-10-20,0.008246667133799956
2017-10-23,-0.0003559269560049483
2017-10-24,0.000592942165222432
2017-10-25,-0.0014219296884899757
2017-10-26,0.009731626745810518
2017-10-27,0.010225856385356558
2017-10-30,-0.003606808553467844
2017-10-31,0.0032696631868622816
2017-11-01,0.005819085516821421
2017-11-02,-0.0018514870590884414
2017-11-03,0.006723913946628857
2017-11-06,0.0036850647856874197
2017-11-07,0.0024093576109311954
2017-11-08,0.035596007562416876
2017-11-09,-0.029288338632538213
2017-11-10,0.007058813524006391
2017-11-13,-0.009835753917514678
2017-11-14,0.024320769645312046
2017-11-15,-0.011035825260145682
2017-11-16,-0.0006762836393106042
2017-11-17,0.006654655520746511
2017-11-20,0.006386542191409328
2017-11-21,0.009797127942184458
2017-11-22,-0.02149922083662792
2017-11-24,0.006647809285148076
2017-11-27,-0.0033576605009260074
2017-11-28,0.013139645792115795
2017-11-29,-0.012082673202265082
2017-11-30,0.012791912288262486
2017-12-01,-0.0014406335053767094
2017-12-04,0.00044415598557767666
2017-12-05,-0.01785535053672871
2017-12-06,0.0010163563443614798
2017-12-07,0.006993814780450691
2017-12-08,0.0029124419766426435
2017-12-11,0.0030157431571704585
2017-12-12,-0.0046771479582199404
2017-12-13,0.0011186869305259695
2017-12-14,-0.0030856671831932525
2017-12-15,0.013394857959687645
2017-12-18,0.00988573231043377
2017-12-19,0.0026396610958669964
2017-12-20,0.0
2017-12-21,0.004936251276739467
2017-12-22,-0.007204323462773776
2017-12-26,-0.0009898911833013946
2017-12-27,-0.00033006853944150816
2017-12-28,0.0005505498260449659
2017-12-29,-0.003301100598475548
2018-01-02,0.0024283983467141557
2018-01-03,-0.0008806375953372969
2018-01-04,0.007936633556121286
2018-01-05,0.012248209311325642
2018-01-08,0.0061583633072683774
2018-01-09,0.0019326965007957497
2018-01-10,-0.0035365347521620905
2018-01-11,0.00505462665983436
2018-01-12,0.0063137212939459175
2018-01-16,0.0003191830385949057
2018-01-17,0.011799751263795955
2018-01-18,-0.000525751508843264
2018-01-19,0.00840981123730522
2018-01-22,0.009694500423309327
2018-01-23,-0.0021678031841183554
2018-01-24,-0.0048631385873225685
2018-01-25,0.0020795222548992687
2018-01-26,0.010894162657370421
2018-01-29,-0.006260806567818578
2018-01-30,-0.0041312844487754186
2018-01-31,-0.00010388775242342607
2018-02-01,-0.0023855393321494667
2018-02-02,-0.014659813470756955
2018-02-05,-0.043790290509249874
2018-02-06,0.0027587459003257653
2018-02-07,0.00847364854843935
2018-02-08,-0.00982126389010285
2018-02-09,0.01597987494193287
2018-02-12,0.018331645028972554
2018-02-13,0.017149531263590756
2018-02-14,0.019373896425914694
2018-02-15,0.017053670029235857
2018-02-16,-0.002222298335644135
2018-02-20,-0.0019237313382385324
2018-02-21,0.00557885207518205
2018-02-22,0.007161970880433577
2018-02-23,0.015322647365217934
2018-02-26,-0.004044181734083496
2018-02-27,-0.0015845589120344616
2018-02-28,-0.004265518051805195
2018-03-01,-0.008866518527991252
2018-03-02,0.0286463973424107
2018-03-05,0.009576005603570081
2018-03-06,0.021583224097339038
2018-03-07,0.004926439012237216
2018-03-08,0.0066940499336458625
2018-03-09,0.014703122092538656
2018-03-12,0.002030286727005448
2018-03-13,-0.0018421275716964391
2018-03-14,-0.00180537761151367
2018-03-15,-0.006400299260110098
2018-03-16,0.00149362559323718
2018-03-19,-0.0033556655967291737
2018-03-20,0.018518543902161122
2018-03-21,-0.0015610425094539915
2018-03-22,-0.02207295081343308
2018-03-23,-0.015423588851318337
2018-03-26,0.03161697562082688
2018-03-27,-0.006111172442617829
2018-03-28,-0.0018631451686287326
2018-03-29,0.02380052899183771
2018-04-02,-0.019874046445579552
2018-04-03,0.0044645413132051726
2018-04-04,0.00546374668639471
2018-04-05,0.003960038514224884
2018-04-06,-0.02256684083445848
2018-04-09,0.0031911058120199787
2018-04-10,0.011787922565359654
2018-04-11,-0.008506771012522285
2018-04-12,-0.0002799433456414091
2018-04-13,-0.0015860392517774713
2018-04-16,0.025039816667333792
2018-04-17,0.02196725307457692
2018-04-18,-0.0037461987090027238
2018-04-19,-0.006624665839657484
2018-04-20,-0.010003577839769462
2018-04-23,-0.0003639890944535651
2018-04-24,-0.009289027000741634
2018-04-25,-0.0131447495451964
2018-04-26,0.007172231440210952
2018-04-27,-0.006658494533640313
2018-04-30,-0.001862011010417275
2018-05-01,0.007461938252854905
2018-05-02,-0.005740257155028017
