Date,MAA
2015-10-07,0.008566820739778658
2015-10-08,0.0046655778855893
2015-10-09,0.0032153415781874806
2015-10-12,0.00011829253179818089
2015-10-13,-0.008264520994952895
2015-10-14,-0.011714803669052198
2015-10-15,0.02517394958131347
2015-10-16,0.0009538193221347857
2015-10-19,0.020602694520618803
2015-10-20,0.0016334622253519893
2015-10-21,-0.006756449285606703
2015-10-22,0.006919736645504271
2015-10-23,-0.0008157710084842895
2015-10-26,0.0005833917919111364
2015-10-27,0.003612056300188904
2015-10-28,-0.009752073488068502
2015-10-29,0.02637767492093368
2015-10-30,-0.026955823387299627
2015-11-02,0.021480935344489138
2015-11-03,-0.010112049133633172
2015-11-04,0.00046426629083673454
2015-11-05,-0.001857133476562467
2015-11-06,-0.03150402867708413
2015-11-09,-0.007081962275246267
2015-11-10,0.009429237982687688
2015-11-11,0.009820615080999184
2015-11-12,-0.004269473285024139
2015-11-13,0.0027394184377971253
2015-11-16,0.017222764690828507
2015-11-17,0.010042128394607941
2015-11-18,0.006705329192917331
2015-11-19,0.005971600945387401
2015-11-20,0.012100081509018423
2015-11-23,-0.0021427058618322947
2015-11-24,-0.008590556452137466
2015-11-25,0.010716917853757835
2015-11-27,0.008460576932756148
2015-11-30,-0.009395924453886373
2015-12-01,0.014904967624616239
2015-12-02,-0.014686072194031508
2015-12-03,-0.019873672315416036
2015-12-04,0.024769561068056056
2015-12-07,-0.005958219651767904
2015-12-08,-0.0024885276440085313
2015-12-09,-0.0065756649806686385
2015-12-10,0.0020539707824958064
2015-12-11,0.007061963705865537
2015-12-14,0.012666428633762772
2015-12-15,0.005584639109303291
2015-12-16,0.014548812105568798
2015-12-17,-0.010946915375005806
2015-12-18,-0.005423261756955622
2015-12-21,0.003115684211840941
2015-12-22,0.004659425284984975
2015-12-23,0.0034228659102546466
2015-12-24,0.002311174046071729
2015-12-28,0.006477862199868234
2015-12-29,0.007963777630259461
2015-12-30,-0.006385665315447264
2015-12-31,-0.010891953285477762
2016-01-04,-0.00858939055388297
2016-01-05,0.012551623276800372
2016-01-06,-0.005156074419575218
2016-01-07,0.001764484404175759
2016-01-08,-0.006494024401175524
2016-01-11,0.0033232948917143457
2016-01-12,-0.0029818491571647066
2016-01-13,-0.0018996644782273142
2016-01-14,0.0010075560776230397
2016-01-15,0.010739882956328328
2016-01-19,0.008079415488650543
2016-01-20,-0.01877444010212126
2016-01-21,-0.00033594441737405667
2016-01-22,0.023953596352610518
2016-01-25,0.011477940550824961
2016-01-26,0.02453256922088931
2016-01-27,-0.02573832634522133
2016-01-28,-0.004655650102605935
2016-01-29,0.020558881223800896
2016-02-01,0.00031978446549607575
2016-02-02,-0.01534328038208399
2016-02-03,0.0006489834807748007
2016-02-04,-0.05234162240510554
2016-02-05,-0.023621714187651577
2016-02-08,-0.010752766696414118
2016-02-09,0.006379862409329418
2016-02-10,0.012209995056100764
2016-02-11,-0.0156577672945295
2016-02-12,0.007305423555282076
2016-02-16,0.033103033586897146
2016-02-17,0.006001140562041041
2016-02-18,0.02881285790500754
2016-02-19,0.002077731294451768
2016-02-22,0.014956418108682756
2016-02-23,-0.01011046006249805
2016-02-24,-0.00891016885822915
2016-02-25,0.01173089648111425
2016-02-26,-0.005743041827931394
2016-02-29,-0.0197276384777193
2016-03-01,0.0438070540188602
2016-03-02,0.0066041269024768035
2016-03-03,-0.0043389757874437995
2016-03-04,-0.007651904095475004
2016-03-07,0.004498331670183209
2016-03-08,0.0019192069972635561
2016-03-09,0.0012765321061856127
2016-03-10,-0.00031864174650342303
2016-03-11,0.015734728102722917
2016-03-14,0.0060706043901535
2016-03-15,0.011235889444929592
2016-03-16,0.02242823334680355
2016-03-17,0.016099883792860314
2016-03-18,0.0026734659033467167
2016-03-21,-0.01728360325834566
2016-03-22,-0.0007035330022435726
2016-03-23,-0.004827759633871165
2016-03-24,-0.0064681329266335075
2016-03-28,0.011189515531777383
2016-03-29,0.018911385160954586
2016-03-30,0.0018756943676265792
2016-03-31,0.0071938151598378575
2016-04-01,0.0030328456217234567
2016-04-04,-0.004486703979080686
2016-04-05,-0.002645693979217323
2016-04-06,0.005010574642996479
2016-04-07,-0.0035191088209401977
2016-04-08,0.00784762843505149
2016-04-11,-0.014502888146405546
2016-04-12,0.005432249588941396
2016-04-13,-0.017131860879494143
2016-04-14,-0.03143586735470416
2016-04-15,0.01789206124404852
2016-04-18,0.00827824185512327
2016-04-19,0.0039530363186144335
2016-04-20,-0.02069670101286536
2016-04-21,-0.014123627168905584
2016-04-22,0.008156902532292287
2016-04-25,0.00871220194238398
2016-04-26,0.0027761139697404236
2016-04-27,-0.008920803016617573
2016-04-28,-0.0009315867919665877
2016-04-29,-0.008802570970402046
2016-05-02,0.017761927737925953
2016-05-03,0.00030810622406929333
2016-05-04,0.017857110129303244
2016-05-05,0.014015171053806341
2016-05-06,0.015212997423119212
2016-05-09,0.005191253260416806
2016-05-10,0.0017537919327619278
2016-05-11,-0.020718165713037417
2016-05-12,0.011819837882850681
2016-05-13,0.008344144718463564
2016-05-16,0.009151019276956829
2016-05-17,-0.02440681428850544
2016-05-18,-0.01542563667458341
2016-05-19,-0.004820858383724258
2016-05-20,0.00918358379005113
2016-05-23,-0.00580019995111003
2016-05-24,0.021223013715072847
2016-05-25,-0.003250087687804548
2016-05-26,-0.002865296497929437
2016-05-27,0.014270210510042958
2016-05-31,0.006252775059596427
2016-06-01,-0.0022330783852027025
2016-06-02,-0.008369094368856023
2016-06-03,-0.016192354895958272
2016-06-06,-0.020947328998904502
2016-06-07,0.0004072470495459779
2016-06-08,-0.0005091457947916656
2016-06-09,0.0034643618161711576
2016-06-10,-0.0034524014484191845
2016-06-13,0.022620628885766436
2016-06-14,-0.0027898392615891554
2016-06-15,0.012789620680041747
2016-06-16,0.007991779280096312
2016-06-17,-0.0047962651480824015
2016-06-20,-0.001967300575777875
2016-06-21,0.002759463535527251
2016-06-22,0.0020636184987758988
2016-06-23,0.0035303905754056064
2016-06-24,-0.011922234460139958
2016-06-27,0.017802821841599537
2016-06-28,0.016907431681393748
2016-06-29,0.0062114195439577635
2016-06-30,0.010446582810679894
2016-07-01,0.00874032822214632
2016-07-05,0.018354925578643044
2016-07-06,0.0033849360111672944
2016-07-07,-0.010759736229850825
2016-07-08,-0.0044240062737248564
2016-07-11,-0.0012036770115196882
2016-07-12,0.006024761593899974
2016-07-13,0.002878430961843037
2016-07-14,-0.018052205271255506
2016-07-15,-0.006693715297029557
2016-07-18,-0.002088182183134446
2016-07-19,0.00913075657503315
2016-07-20,-0.0008484903749649275
2016-07-21,-0.0028298835307466463
2016-07-22,0.009838267967771097
2016-07-25,-0.002810364008354882
2016-07-26,-0.006387856696466465
2016-07-27,-0.018908663014906346
2016-07-28,0.0002890466393883351
2016-07-29,0.021387187674763997
2016-08-01,-0.002829615826181464
2016-08-02,-0.013999082880937208
2016-08-03,-0.011607949317962163
2016-08-04,-0.002620610252679678
2016-08-05,0.004281627221255135
2016-08-08,0.0007750485289281794
2016-08-09,-0.0007744482939172626
2016-08-10,-0.0019379243913489885
2016-08-11,-0.015339764394174948
2016-08-12,0.007197983717519785
2016-08-15,-0.04894782866422864
2016-08-16,-0.032321317577892916
2016-08-17,0.010743521748542317
2016-08-18,-0.007577249598836988
2016-08-19,0.0027571941163495595
2016-08-22,-0.002114993554578337
2016-08-23,0.0
2016-08-24,-0.012823035611907452
2016-08-25,0.013204268899384308
2016-08-26,-0.00646301633130042
2016-08-29,0.006825041518279784
2016-08-30,-0.005613974177574033
2016-08-31,0.0011718222068526352
2016-09-01,0.010745584382869655
2016-09-02,0.008736852525063732
2016-09-06,0.0015654139366119146
2016-09-07,-0.005000865177157143
2016-09-08,-0.005340404237127561
2016-09-09,-0.026108385359680075
2016-09-12,0.0168637188423022
2016-09-13,-0.02243054892897678
2016-09-14,0.010982906409257476
2016-09-15,-0.0024736775766101005
2016-09-16,-0.001293697563682361
2016-09-19,0.01781464836769775
2016-09-20,0.0020155517651754273
2016-09-21,0.003916929182264717
2016-09-22,0.011072017808457346
2016-09-23,0.003129412969752998
2016-09-26,0.012476324856838028
2016-09-27,-0.014684772493782972
2016-09-28,0.017613300578518842
2016-09-29,-0.015260057466661925
2016-09-30,-0.02246480975413101
2016-10-03,-0.02085358818217542
2016-10-04,-0.016190061569020475
2016-10-05,-0.031478001854817195
2016-10-06,-0.010833432607549653
2016-10-07,-0.008415940743700223
2016-10-10,0.012440445529951827
2016-10-11,-0.013091529784120759
2016-10-12,0.022203963380441172
2016-10-13,0.021606717696258215
2016-10-14,0.0012375287295902648
2016-10-17,0.017415718734721253
2016-10-18,0.015019654938400961
2016-10-19,-0.006419570663194651
2016-10-20,0.007665306890442425
2016-10-21,0.002608007427788328
2016-10-24,0.003793548751029885
2016-10-25,0.0020518398989533004
2016-10-26,-0.002586531697448047
2016-10-27,-0.027873444572454664
2016-10-28,0.00411173300784351
2016-10-31,0.026563507001918785
2016-11-01,-0.005714034420700287
2016-11-02,0.0037950810741871344
2016-11-03,0.01199107964336421
2016-11-04,0.0050169970547255804
2016-11-07,-0.002230393164924127
2016-11-08,0.013731707700460616
2016-11-09,-0.015541199712304832
2016-11-10,-0.023359785772253505
2016-11-11,0.0018566900954950505
2016-11-14,0.010574766159982874
2016-11-15,-0.02912638338485618
2016-11-16,0.010333095794857527
2016-11-17,-0.013636628956095298
2016-11-18,-0.007135817706222625
2016-11-21,-0.0005614707239748329
2016-11-22,0.021123484122985925
2016-11-23,-0.00033007612771274175
2016-11-25,0.007375005612010321
2016-11-28,0.008085428593381794
2016-11-29,0.01680056123121676
2016-11-30,-0.023238836868250345
2016-12-01,-0.029793669558004998
2016-12-02,0.004836889430115399
2016-12-05,-0.005148832016667826
2016-12-06,-0.004276027752525113
2016-12-07,0.005763079069136756
2016-12-08,0.03516836993142314
2016-12-09,0.011940078358655626
2016-12-12,0.016410550405368207
2016-12-13,0.00918146802799158
2016-12-14,-0.009724973604368081
2016-12-15,0.00802502339182487
2016-12-16,0.013094653966407854
2016-12-19,0.0018610680160031645
2016-12-20,0.005573258929427949
2016-12-21,-0.031817489062897164
2016-12-22,0.011237089093437902
2016-12-23,0.0014676721342992138
2016-12-27,0.008374484235540214
2016-12-28,-0.004567901671288399
2016-12-29,0.007300312356709027
2016-12-30,0.013769126905474272
2017-01-03,-0.006127009777526893
2017-01-04,0.00914504653481063
2017-01-05,-0.0013236455948120174
2017-01-06,-0.0008158332074331698
2017-01-09,-0.006122533274270814
2017-01-10,0.0010267789462077292
2017-01-11,-0.017075447768742036
2017-01-12,0.011897056600423284
2017-01-13,-0.010300191177306739
2017-01-17,0.016715386974087032
2017-01-18,-0.004032524324036002
2017-01-19,-0.011005115384349784
2017-01-20,0.006403367687530581
2017-01-23,0.0007302650955167689
2017-01-24,0.00740036558079038
2017-01-25,0.00031046009084234605
2017-01-26,0.00134455667313782
2017-01-27,-0.011155554700464587
2017-01-30,-0.009715042108564775
2017-01-31,0.0015824851634593795
2017-02-01,-0.012322351402041187
2017-02-02,0.04137331888051565
2017-02-03,0.0032766270484159143
2017-02-06,-0.0016330673632192205
2017-02-07,-0.004599946036841218
2017-02-08,0.003696920616685917
2017-02-09,0.0017396578425079579
2017-02-10,0.0062307969566155474
2017-02-13,-0.001015084776876174
2017-02-14,0.0038615744175400923
2017-02-15,-0.005871135034655528
2017-02-16,0.012829386262718678
2017-02-17,0.001508189482263722
2017-02-21,0.009335481074062235
2017-02-22,-0.0019888787267430263
2017-02-23,0.012057404381356607
2017-02-24,0.004824551989691894
2017-02-27,0.006467602668792427
2017-02-28,0.00019489459849020285
2017-03-01,-0.0015575579165483244
2017-03-02,-0.011601878370848029
2017-03-03,-0.0028606226280720737
2017-03-06,-0.0034619717132098327
2017-03-07,0.00039670042768480407
2017-03-08,-0.008136293037748765
2017-03-09,-0.018307379527292666
2017-03-10,-0.009986791696237174
2017-03-13,0.006279005214947286
2017-03-14,0.011558950311598704
2017-03-15,0.02265151929104725
2017-03-16,0.0008898169241904341
2017-03-17,0.005532525273236777
2017-03-20,-0.0060918094046436
2017-03-21,-9.833343045273502e-05
2017-03-22,0.0011860865961590417
2017-03-23,0.006319951711320604
2017-03-24,0.0
2017-03-27,-0.007359892412411861
2017-03-28,-0.0013837496519887305
2017-03-29,0.009998219035892708
2017-03-30,-0.002450412252021139
2017-03-31,-0.00039284805387374
2017-04-03,0.0002947266857611375
2017-04-04,0.007664658422918524
2017-04-05,0.0017549910364327292
2017-04-06,0.0005839721462619352
2017-04-07,-0.008366377897597088
2017-04-10,0.007946401498798217
2017-04-11,0.009620259771617512
2017-04-12,-0.009917317048986685
2017-04-13,-0.0072672295261891895
2017-04-17,0.006232121272105262
2017-04-18,0.0017698913764332413
2017-04-19,-0.005004936225401768
2017-04-20,0.0016764703468614695
2017-04-21,-0.0028554508797804523
2017-04-24,0.0005925852890953376
2017-04-25,0.001381346040301601
2017-04-26,-0.004631736173043466
2017-04-27,-0.02970314636520821
2017-04-28,0.01234719126404582
2017-05-01,0.004031507041687421
2017-05-02,-0.0004011651923488957
2017-05-03,-0.011349031798017717
2017-05-04,0.005891906128219437
2017-05-05,0.010402056185614184
2017-05-08,-0.0063969044305196565
2017-05-09,-0.0065384282069762545
2017-05-10,-0.0006075431522087893
2017-05-11,0.0009119201326570625
2017-05-12,-0.004555343744129137
2017-05-15,0.008236708370953139
2017-05-16,-0.00453839567687242
2017-05-17,0.006383235309629809
2017-05-18,0.005637146960659312
2017-05-19,0.0011015849454663051
2017-05-22,0.0005998066737142871
2017-05-23,0.0004996575819311566
2017-05-24,0.004195656052091712
2017-05-25,0.002586334026205339
2017-05-26,0.0033733036831087304
2017-05-30,-0.0007911740099186826
2017-05-31,0.008807512353744107
2017-06-01,0.0025503619590834248
2017-06-02,0.020449884755679548
2017-06-05,0.01227376792853585
2017-06-06,-0.005209561355491332
2017-06-07,0.0168536698579147
2017-06-08,0.005431498185477945
2017-06-09,-0.0015834770244619323
2017-06-12,0.0018657016637970703
2017-06-13,0.007076274789542758
2017-06-14,0.0066568183344848375
2017-06-15,0.010286160673054434
2017-06-16,0.0003639191127273733
2017-06-19,0.0025444783445924823
2017-06-20,-0.004078971222860828
2017-06-21,0.002912395487310926
2017-06-22,-0.008076859783367696
2017-06-23,-0.0010980063761797387
2017-06-26,-0.0053121363392562015
2017-06-27,-0.017311139966644684
2017-06-28,-0.00440416628672935
2017-06-29,-0.0061176028348637335
2017-06-30,-0.0020832708736439054
2017-07-03,0.004934505738643846
2017-07-05,-0.005476761492628102
2017-07-06,-0.03579571293134676
2017-07-07,0.008074869559030695
2017-07-10,-0.01699734011392484
2017-07-11,-0.01033455326781707
2017-07-12,0.01124363807243589
2017-07-13,-0.0009016816377658277
2017-07-14,0.006717534772646694
2017-07-17,0.008266006842007734
2017-07-18,-0.0031606667285977164
2017-07-19,0.003765615853760007
2017-07-20,-0.0028627930636820897
2017-07-21,0.0017816985147434128
2017-07-24,0.009091853425374552
2017-07-25,-0.0068551722466692055
2017-07-26,0.008184494363098649
2017-07-27,0.006455187053145517
2017-07-28,0.007871849815791698
2017-07-31,-0.0017357019418795527
2017-08-01,0.0033808657262526243
2017-08-02,-0.0002891329767682471
2017-08-03,0.0008668749361950834
2017-08-04,-0.0017316675879517351
2017-08-07,0.0025055503864186424
2017-08-08,0.0032691108621858422
2017-08-09,0.00699469337843861
2017-08-10,-0.005804614632740068
2017-08-11,-0.004402874841497706
2017-08-14,0.020957527377486018
2017-08-15,0.008474841952693435
2017-08-16,-0.003828204250911793
2017-08-17,-0.0015933189966049754
2017-08-18,-0.007041244054470819
2017-08-21,0.015883580952902543
2017-08-22,-0.005211870614551417
2017-08-23,0.006829703001975274
2017-08-24,-0.0013938364073659004
2017-08-25,-0.003535924653796818
2017-08-28,-0.007096661784023128
2017-08-29,-0.005172642134140593
2017-08-30,0.0079408956745326
2017-08-31,-0.0015003072219372804
2017-09-01,-0.002254456427605356
2017-09-05,0.00254174571842114
2017-09-06,-0.0011269581500015224
2017-09-07,0.0062048373636816034
2017-09-08,0.008502347285033407
2017-09-11,0.010839282341233547
2017-09-12,-0.01878868792071231
2017-09-13,-0.007565600639634962
2017-09-14,0.007152956368168484
2017-09-15,0.011307218749230463
2017-09-18,0.0003698335191486546
2017-09-19,-0.005172781916800262
2017-09-20,-0.003714136282127911
2017-09-21,-0.0002793549562818409
2017-09-22,-0.0010255566812059635
2017-09-25,-0.0023331266722766975
2017-09-26,0.001870696952456452
2017-09-27,-0.00989619048316659
2017-09-28,-0.0005654850034553238
2017-09-29,0.008396917587214725
2017-10-02,0.0029937848683565527
2017-10-03,-0.00018662929201629375
2017-10-04,0.006531086006084097
2017-10-05,0.003522579848717511
2017-10-06,-0.003048163529555392
2017-10-09,0.0037987647234634103
2017-10-10,0.0016612464705592078
2017-10-11,0.0025801946310410884
2017-10-12,0.006763981665886654
2017-10-13,0.0011041605198149895
2017-10-16,-0.011307455824732693
2017-10-17,-0.0036259307208051927
2017-10-18,-0.012504990971555885
2017-10-19,-0.006898287389383362
2017-10-20,-0.0026643716793270933
2017-10-23,-0.0038163047971425668
2017-10-24,-0.002394638578442687
2017-10-25,0.00057612344790825
2017-10-26,-0.04317777286941027
2017-10-27,0.00832338713486247
2017-10-30,0.01432099990572544
2017-10-31,0.0035298967974795037
2017-11-01,0.007425607920648503
2017-11-02,-0.009116457923441068
2017-11-03,0.01194055767852964
2017-11-06,0.008608446965598926
2017-11-07,0.0071921057637509556
2017-11-08,0.005522173961495236
2017-11-09,0.0
2017-11-10,-0.0013257681154846823
2017-11-13,0.0053095447965525455
2017-11-14,-0.019711385401081083
2017-11-15,-0.01674044732264679
2017-11-16,0.009197634868784998
2017-11-17,-0.00756260912772122
2017-11-20,0.004103392546611628
2017-11-21,0.01761042130744972
2017-11-22,-0.004493776373018843
2017-11-24,0.00038410204694372396
2017-11-27,-0.008352161444849404
2017-11-28,-0.004066541152440095
2017-11-29,-0.006026895313757663
2017-11-30,0.0018582419598489608
2017-12-01,0.0039044015786702246
2017-12-04,-0.0031116448870930347
2017-12-05,-0.010826934891228435
2017-12-06,0.009072298156789449
2017-12-07,-0.0005866212711251872
2017-12-08,0.008409043211927258
2017-12-11,-0.002424166780352399
2017-12-12,0.009720230581482525
2017-12-13,-0.012610709680208054
2017-12-14,-0.0011701084568352949
2017-12-15,0.006344570917492742
2017-12-18,-0.0014546330158335952
2017-12-19,-0.0335115003450942
2017-12-20,-0.00020116892583921242
2017-12-21,-0.007137116183785874
2017-12-22,0.009922253322150576
2017-12-26,0.004009893591672586
2017-12-27,-0.0007988554189258812
2017-12-28,0.004896876429003383
2017-12-29,0.0
2018-01-02,-0.009546780933268995
2018-01-03,-0.0011045168477640255
2018-01-04,-0.029248955566376078
2018-01-05,-0.0044521784193997105
2018-01-08,0.003432029654662383
2018-01-09,-0.015236227720171303
2018-01-10,-0.011577715837651548
2018-01-11,-0.009861658609148338
2018-01-12,-0.008146104703377177
2018-01-16,0.009636498818103911
2018-01-17,0.007266945311130257
2018-01-18,-0.01432126573115744
2018-01-19,0.010705508868118496
2018-01-22,0.007890237638332298
2018-01-23,0.01876677506400637
2018-01-24,-0.004105254169969097
2018-01-25,-0.001162831255483887
2018-01-26,0.00010632924573883429
2018-01-29,-0.013332290713603534
2018-01-30,-0.0031099427046669126
2018-01-31,0.025925403166664696
2018-02-01,-0.03795760560009698
2018-02-02,-0.0006538666596599407
2018-02-05,-0.030428249315075928
2018-02-06,0.003261781377850159
2018-02-07,-0.01412753665508204
2018-02-08,-0.02888649354172035
2018-02-09,0.027638155777770512
2018-02-12,-0.00011405800361785623
2018-02-13,0.0028495232158161077
2018-02-14,-0.0015909967259311042
2018-02-15,0.012862634254989125
2018-02-16,-0.002584850128881655
2018-02-20,-0.0056337438613666135
2018-02-21,-0.031048181196416946
2018-02-22,0.004677904992750115
2018-02-23,0.024909792339809833
2018-02-26,-0.0031800494871356833
2018-02-27,-0.02483770138946817
2018-02-28,0.002687229317545947
2018-03-01,0.0010488015053928823
2018-03-02,-0.00267721959721523
2018-03-05,0.012488214857674151
2018-03-06,-0.006109291177124776
2018-03-07,0.005566892550952218
2018-03-08,0.003806307158423783
2018-03-09,0.026771986790596003
2018-03-12,-0.0002235638510299509
2018-03-13,0.0014550382454872057
2018-03-14,0.010170911015599193
2018-03-15,0.005200251780952403
2018-03-16,0.011557872995531238
2018-03-19,-0.00946709454118111
2018-03-20,-0.01296239193620008
2018-03-21,-0.00422960426083363
2018-03-22,-0.0146414384755571
2018-03-23,-0.015086386837529497
2018-03-26,0.011747283044674095
2018-03-27,0.003983661376299352
2018-03-28,0.03106601441247281
2018-03-29,0.003298669884867156
2018-04-02,-0.01052186118454812
2018-04-03,0.015064604019124683
2018-04-04,0.00938441526377165
2018-04-05,-0.0006483513983401856
2018-04-06,-0.0049764128079783365
2018-04-09,-0.000978669600133264
2018-04-10,0.0031560784158557453
2018-04-11,0.000976010359900803
2018-04-12,-0.010037879092079649
2018-04-13,0.011831892546842138
2018-04-16,0.0020765251636365445
2018-04-17,0.010470029053781138
2018-04-18,-0.007015309421597449
2018-04-19,-0.018043863018676665
2018-04-20,-0.008080358805609755
2018-04-23,0.0023436512494998674
2018-04-24,0.000556365219953836
2018-04-25,-0.0016688205804008538
2018-04-26,0.010811228624228786
2018-04-27,0.013452354245580223
2018-04-30,-0.004896085100740355
