Date,DDOG
2020-06-26,-0.0569196267965798
2020-06-29,-0.009230754784578354
2020-06-30,0.03858093263787854
2020-07-01,0.027947100522870194
2020-07-02,0.0023495087371423473
2020-07-06,-0.007032004455518881
2020-07-07,0.01270230738587319
2020-07-08,0.067044079931736
2020-07-09,-0.0003120647056484849
2020-07-10,0.0032258604881432174
2020-07-13,-0.10113058427184674
2020-07-14,0.025732698284134603
2020-07-15,-0.004612397744740981
2020-07-16,-0.03577080465017102
2020-07-17,0.023266723947114043
2020-07-20,0.05544096413170929
2020-07-21,-0.015411310813453816
2020-07-22,-0.01344798505607503
2020-07-23,-0.04782121541113826
2020-07-24,-0.004459104404708536
2020-07-27,0.03524287626387701
2020-07-28,0.0051234992469633145
2020-07-29,0.0209560319404416
2020-07-30,0.029180128292001672
2020-07-31,0.01185854300116973
2020-08-03,0.019284013923116516
2020-08-04,-0.015156234723466944
2020-08-05,0.0010613295778552079
2020-08-06,-0.04569547892852954
2020-08-07,-0.16364851691303905
2020-08-10,0.01441284673308263
2020-08-11,-0.008970046195977632
2020-08-12,0.01228858749241013
2020-08-13,0.07583863088768461
2020-08-14,-0.0143169173912987
2020-08-17,0.027203337550286255
2020-08-18,0.00011985783818158069
2020-08-19,-0.011861944340156527
2020-08-20,0.04013577676245772
2020-08-21,0.003963674191229005
2020-08-24,-0.020668907941506665
2020-08-25,-0.006758355698056162
2020-08-26,0.029963020613755997
2020-08-27,-0.0317570456946622
2020-08-28,-0.006703346330580007
2020-08-31,0.006869121134791989
2020-09-01,0.026570837943995507
2020-09-02,-0.018421292567322056
2020-09-03,-0.04858063723340167
2020-09-04,-0.006616713974946009
2020-09-08,0.0051527417831076505
2020-09-09,0.02500625051332439
2020-09-10,-0.01597956982612747
2020-09-11,-0.0038427862356527065
2020-09-14,0.0501493124525656
2020-09-15,0.04917646114342733
2020-09-16,0.009487195947649019
2020-09-17,-0.02383080464165621
2020-09-18,-0.017879628178724905
2020-09-21,0.028591397811167818
2020-09-22,0.05979129009478834
2020-09-23,-0.024729740899531838
2020-09-24,-0.02996702275812413
2020-09-25,0.02580059645166255
2020-09-28,0.0176502862348471
2020-09-29,-0.014417364022273005
2020-09-30,0.12362522788746833
2020-10-01,0.01321454997776006
2020-10-02,-0.00019325931840485921
2020-10-05,0.032853431211338435
2020-10-06,-0.027785585533371737
2020-10-07,0.004907641890075309
2020-10-08,-0.016949120347543256
2020-10-09,0.08893431645948535
2020-10-12,0.0036675555001082216
2020-10-13,0.04162215619750964
2020-10-14,-0.028407629133227807
2020-10-15,-0.0022897589541407415
2020-10-16,-0.008209023723719566
2020-10-19,-0.006229947885722065
2020-10-20,-0.027494243449147637
2020-10-21,-0.059121451196744945
2020-10-22,-0.031613935454888
2020-10-23,0.0317363989505457
2020-10-26,-0.022727269330028887
2020-10-27,0.015737767253455548
2020-10-28,-0.04243563578462295
2020-10-29,-0.0063897261155050344
2020-10-30,-0.058707638700503884
2020-11-02,-0.026666646489755474
2020-11-03,0.020491311231439324
2020-11-04,0.08298206575972733
2020-11-05,0.044355604177769514
2020-11-06,-0.015693953134038652
2020-11-09,-0.054409558221176435
2020-11-10,-0.024133216674645297
2020-11-11,-0.06231097989357903
2020-11-12,0.03662328962474426
2020-11-13,-0.04655040930967502
2020-11-16,0.006292250261565879
2020-11-17,0.020032372803523213
2020-11-18,-0.008968024962818677
2020-11-19,0.01821301583400814
2020-11-20,0.002249937558954196
2020-11-23,0.02188803073064416
2020-11-24,-0.02043058646360718
2020-11-25,0.04855350769496902
2020-11-27,0.031119623208599734
2020-11-30,0.025928231149927594
2020-12-01,-0.03285483279578438
2020-12-02,-0.02268211780576468
2020-12-03,0.04128342898771731
2020-12-04,0.04324156797535017
2020-12-07,-0.02372743959787227
2020-12-08,0.006958398411953448
2020-12-09,-0.042063064721335364
2020-12-10,0.06147409471631926
2020-12-11,-0.025115684556506257
2020-12-14,0.03323896923168124
2020-12-15,-0.010169094751831365
2020-12-16,0.03279659769562593
2020-12-17,0.03969386681347009
2020-12-18,-0.009015600322470063
2020-12-21,-0.011697011900778764
2020-12-22,0.04330265498775443
2020-12-23,-0.032682067735587905
2020-12-24,-0.010796757592610784
2020-12-28,-0.05701917226380537
2020-12-29,-0.012971493074470875
2020-12-30,0.0039425737653406845
2020-12-31,-0.008760398132868663
2021-01-04,-0.07324257319847405
2021-01-05,0.019730300955058233
2021-01-06,-0.01827364259431241
2021-01-07,0.05814078016133584
2021-01-08,0.034147382787662606
2021-01-11,0.04312585004308622
2021-01-12,0.012757811329061841
2021-01-13,-0.006914219968490953
2021-01-14,-0.028707698426656547
2021-01-15,-0.01963864956715322
2021-01-19,-0.0075120195063084205
2021-01-20,0.05237665388248347
2021-01-21,-0.009014216076044579
2021-01-22,0.016063515782230864
2021-01-25,0.03780953543526788
2021-01-26,-0.05001380670445732
2021-01-27,-0.05332299866758283
2021-01-28,0.020408163265306145
2021-01-29,0.02750000000000008
2021-02-01,-0.009343056783188919
2021-02-02,0.041457915146353
2021-02-03,0.04254310363129954
2021-02-04,0.012667404708673002
2021-02-05,0.026626191973620594
2021-02-08,0.013228865299223402
2021-02-09,0.012283115681728463
2021-02-10,-0.019516295733074118
2021-02-11,0.017741197474871795
2021-02-12,-0.04030610480673269
2021-02-16,-0.04696086322076176
2021-02-17,-0.04165113266294529
2021-02-18,0.03220799025853349
2021-02-19,-0.012687955401887274
2021-02-22,-0.05092818608372329
2021-02-23,-0.010330981051399513
2021-02-24,0.006993031865925481
2021-02-25,-0.0438808432323754
2021-02-26,0.004315828022203982
2021-03-01,0.023058346754009085
2021-03-02,-0.04200387714869336
2021-03-03,-0.0375361143839662
2021-03-04,-0.05555555555555558
2021-03-05,-0.032941212373621354
2021-03-08,-0.05693431239568747
2021-03-09,0.057791583474407826
2021-03-10,-0.015853695753144104
2021-03-11,0.06864933240431825
2021-03-12,-0.037569549443723926
2021-03-15,0.05554217602833211
2021-03-16,-0.014153610947732598
2021-03-17,0.001968254759052268
2021-03-18,-0.05373239515467332
2021-03-19,0.02613260966660791
2021-03-22,0.013685606837855246
2021-03-23,-0.00011742352893440167
2021-03-24,-0.04590813803892402
2021-03-25,-0.036918532133072945
2021-03-26,0.025939160795870775
2021-03-29,-0.04047826582315406
2021-03-30,0.00428351281325301
2021-03-31,0.07716160500682334
2021-04-01,0.046316304055278756
2021-04-05,-0.04541283512685357
2021-04-06,0.06787604121669588
2021-04-07,-0.025762188449221957
2021-04-08,0.01986144631650455
2021-04-09,0.005434820636233795
2021-04-12,0.018693648374621175
2021-04-13,0.04145478706558681
2021-04-14,-0.010189991442541846
2021-04-15,0.021662162392133144
2021-04-16,-0.05174766955903509
2021-04-19,-0.02711973707723747
2021-04-20,-0.04471498842266064
2021-04-21,0.009766551974342175
2021-04-22,0.00035384264837001744
2021-04-23,0.05612548370776538
2021-04-26,0.039857091738167316
2021-04-27,0.007086146300562701
2021-04-28,-0.023880654800491286
2021-04-29,-0.029707309886748967
2021-04-30,-0.03455650406769384
2021-05-03,-0.06529087901711828
2021-05-04,-0.0288137409424134
2021-05-05,-0.014384828381739379
2021-05-06,-0.07010682047409822
2021-05-07,0.08309977935055635
2021-05-10,-0.005563466167450848
2021-05-11,0.022898804609083445
2021-05-12,-0.022640630202328427
2021-05-13,0.007157770405652686
2021-05-14,0.06615845441222312
2021-05-17,-0.017937259951708584
2021-05-18,0.02566952810551104
2021-05-19,0.006738028570342669
2021-05-20,0.05318518794097882
2021-05-21,0.0094189080321192
2021-05-24,0.009106298097566023
2021-05-25,-0.0020053509457652607
2021-05-26,0.0206519137788157
2021-05-27,0.009624819539327367
2021-05-28,-0.013649599611744723
2021-06-01,0.009115806412311134
2021-06-02,-0.003047440005081836
2021-06-03,-0.03176851617019383
2021-06-04,-0.002706116659796254
2021-06-07,0.024533701223411697
2021-06-08,0.02052527647293312
2021-06-09,-0.008218015880656737
2021-06-10,0.030309624316374073
2021-06-11,0.010370405893477264
2021-06-14,0.01853787788893979
2021-06-15,-0.006786670047397192
2021-06-16,0.01853194930524249
2021-06-17,0.03425495873821993
2021-06-18,0.014840315835188855
2021-06-21,-0.008812741073826569
2021-06-22,0.021397190757750595
2021-06-23,0.01903575517832201
2021-06-24,-0.0008447980749261008
2021-06-25,-0.0035701322256328494
2021-06-28,0.0035829237371287626
2021-06-29,0.007140121095490448
2021-06-30,-0.029104432891858045
2021-07-01,0.00470789637921909
2021-07-02,0.018169661771290535
2021-07-06,0.0207570119201137
2021-07-07,-0.012605840474190555
2021-07-08,-0.001956938675336306
2021-07-09,0.009523849551757113
2021-07-12,-0.0033296393008364067
2021-07-13,-0.010857514617164887
2021-07-14,-0.01801293024590145
2021-07-15,-0.011369015313165254
2021-07-16,0.0112098569296879
2021-07-19,0.001815772577546948
2021-07-20,0.025660543403852598
2021-07-21,0.008091543654620503
2021-07-22,0.016698935038158336
2021-07-23,0.009346700882171266
2021-07-26,-0.01294616918049829
2021-07-27,-0.0015483939113554168
2021-07-28,0.016693980622229265
2021-07-29,-0.001973921914154575
2021-07-30,-0.004764959028101701
2021-08-02,0.00840108699922193
2021-08-03,0.02732243238198606
2021-08-04,0.002179979066399662
2021-08-05,0.15261464255593005
2021-08-06,-0.004151906444399223
2021-08-09,-0.014554261640349897
2021-08-10,-0.036153822678786085
2021-08-11,0.023224290432836803
2021-08-12,0.0161453237425484
2021-08-13,0.039990840978539444
2021-08-16,-0.014539826856841631
2021-08-17,-0.003894579507350948
2021-08-18,-0.002406070106907854
2021-08-19,-0.00195956075661885
2021-08-20,-0.009590728666531434
2021-08-23,0.010293604013288604
2021-08-24,0.02249053379274768
2021-08-25,0.0011072421021853796
2021-08-26,-0.03192510267028237
2021-08-27,0.02696110589378553
2021-08-30,0.013275056315163125
2021-08-31,0.008563259365677478
2021-09-01,-0.014731485735413274
2021-09-02,0.0097222657722007
2021-09-03,0.007075652831096013
2021-09-07,-0.005070237292631452
2021-09-08,0.01608915771729147
2021-09-09,0.009529171759488975
2021-09-10,-0.026614621450977705
2021-09-13,-0.013999258143565507
2021-09-14,0.021370993721475884
2021-09-15,0.0071677203023652325
2021-09-16,0.03615842683651449
2021-09-17,-0.007007038373197494
2021-09-20,-0.006148290734238504
2021-09-21,0.022003549264059785
2021-09-22,0.02276790100029147
2021-09-23,-0.00800324448091383
2021-09-24,-0.001220289327330537
2021-09-27,-0.036111913248216165
2021-09-28,-0.0323944091796875
2021-09-29,0.005385775298662576
2021-09-30,0.023237344201897603
2021-10-01,0.0236292620705274
2021-10-04,-0.05245695079011614
2021-10-05,0.0349379509328116
2021-10-06,0.010007739622619916
2021-10-07,-0.008443175463619723
2021-10-08,-0.012526380737803766
2021-10-11,0.011687566305916164
2021-10-12,0.02557050896271096
2021-10-13,0.07074663995356656
2021-10-14,-0.01622938475336777
2021-10-15,0.007303045857655732
2021-10-18,0.01903160618020494
2021-10-19,0.0033032923294971095
2021-10-20,0.0057617047489091355
2021-10-21,0.013031111022310915
2021-10-22,0.009134981589794755
2021-10-25,-0.004987976855952758
2021-10-26,0.014172504395235652
2021-10-27,-0.041374253867819566
2021-10-28,0.024890214229168484
2021-10-29,0.03757765870657037
2021-11-01,-0.01107456491899872
2021-11-02,-0.001936998010538371
2021-11-03,-0.012675955451148524
2021-11-04,0.02555441878296172
2021-11-05,0.11117099669278652
2021-11-08,0.031480846151739295
2021-11-09,0.02722754789074666
2021-11-10,-0.039479012022895055
2021-11-11,0.008156743968434244
2021-11-12,0.01413261791090381
2021-11-15,-0.010516493768504387
2021-11-16,0.01183243197296302
2021-11-17,-0.015523129904124522
2021-11-18,0.001787089280439691
2021-11-19,0.010493179097349037
2021-11-22,-0.06152650949110905
2021-11-23,-0.007358239729209903
2021-11-24,0.005127623332595421
2021-11-26,0.0050460445857187786
2021-11-29,0.009600030307111984
2021-11-30,-0.02568452956960443
2021-12-01,-0.07717760404395158
2021-12-02,0.029842604379373583
2021-12-03,-0.030807372199538552
2021-12-06,-0.017111177309134584
2021-12-07,0.09664822805768036
2021-12-08,0.03474385258531787
2021-12-09,-0.04231273119156009
2021-12-10,-0.00484582455829019
2021-12-13,-0.014493577077690056
2021-12-14,-0.06539557100406079
2021-12-15,0.0636895482703701
2021-12-16,-0.040755473316436475
2021-12-17,0.037244745484240394
2021-12-20,-0.03396802218442796
2021-12-21,0.07975422935227283
2021-12-22,0.01233865071180884
2021-12-23,0.003784550101787465
2021-12-27,0.017243294521108288
2021-12-28,-0.03297543473867437
2021-12-29,0.012907274087226916
2021-12-30,-0.004340404033971623
2021-12-31,-0.004582753585171684
2022-01-03,-0.08017516551772408
2022-01-04,-0.03705064552509918
2022-01-05,-0.0775861476963009
2022-01-06,-0.011201242681113444
2022-01-07,-0.0006950177492517362
2022-01-10,0.017664710087769597
2022-01-11,0.01551291084573192
2022-01-12,-0.015275936603122653
2022-01-13,-0.07653930710103551
2022-01-14,0.023310839803610817
2022-01-18,-0.046355248182639364
2022-01-19,-0.007279832339608605
2022-01-20,-0.0068750220005832086
2022-01-21,-0.03430498918176339
2022-01-24,0.08379135019315043
2022-01-25,-0.08032635662704857
2022-01-26,0.023173996409051156
2022-01-27,0.0008591113411395845
2022-01-28,0.06874766474432503
2022-01-31,0.06680777926362302
2022-02-01,0.011429732133113157
2022-02-02,-0.037758843396582975
2022-02-03,-0.02939516712720236
2022-02-04,0.08868272609391048
2022-02-07,0.015706114046504904
2022-02-08,-0.005831473058068637
2022-02-09,0.024846796141948957
2022-02-10,0.1228296212444735
2022-02-11,-0.041237181874796525
2022-02-14,-0.0182197604789327
2022-02-15,0.02823242602574627
2022-02-16,0.02917327957587812
2022-02-17,-0.04663063877492413
2022-02-18,-0.04095044560707728
2022-02-22,-0.0005030928745142216
2022-02-23,-0.05977098184267493
2022-02-24,0.0697269673361447
2022-02-25,0.009696003039158185
2022-02-28,-0.0018586397679900557
2022-03-01,-0.007075907053129216
2022-03-02,0.02819275159355472
2022-03-03,-0.09739779565783169
2022-03-04,-0.042233625144213804
2022-03-07,-0.08495675943203262
2022-03-08,-0.022903722565170037
2022-03-09,0.12349567306558407
2022-03-10,-0.018693538715370828
2022-03-11,-0.09375004762928107
2022-03-14,-0.06502908774314486
2022-03-15,0.018356351178531405
2022-03-16,0.09343478438602237
2022-03-17,0.04159104485430709
2022-03-18,0.0582255604314601
2022-03-21,-0.038556499238369124
2022-03-22,0.0607249503632048
2022-03-23,-0.014867080698416357
2022-03-24,0.039401831304732626
2022-03-25,-0.035280271592599055
2022-03-28,0.017093501962838875
2022-03-29,0.04057581058546145
2022-03-30,-0.03699890524744842
2022-03-31,0.012094063305518876
2022-04-01,0.013401985627101265
2022-04-04,0.01993483751526881
2022-04-05,-0.06170160841050121
2022-04-06,-0.06555473127391265
2022-04-07,-0.00021853848884079152
2022-04-08,-0.021495278992670896
2022-04-11,0.00595727970626414
2022-04-12,0.0030350408855135402
2022-04-13,0.054391107875922495
2022-04-14,-0.04780571193729277
2022-04-18,-0.03623928931995757
2022-04-19,0.04705970666022696
2022-04-20,-0.04122963077242503
2022-04-21,-0.07445673747091297
2022-04-22,-0.028074192887152183
2022-04-25,0.027702692035691978
2022-04-26,-0.019148601456369096
2022-04-27,0.009132836038715952
2022-04-28,0.06667219043941364
2022-04-29,-0.05985835111961524
2022-05-02,-0.004802134764999688
2022-05-03,-0.04417635352253979
2022-05-04,0.03577335392275982
2022-05-05,-0.05991594330603334
2022-05-06,-0.01671585501627393
2022-05-09,-0.11336364746093752
2022-05-10,0.007997526802619559
2022-05-11,-0.0044755856264717675
2022-05-12,0.00980892058375038
2022-05-13,0.10148738837871019
2022-05-16,-0.1072018932896791
2022-05-17,-0.022018719373307905
2022-05-18,-0.07343506715231518
2022-05-19,0.09600320041276866
2022-05-20,-0.017974624013721408
2022-05-23,-0.009072693343657123
2022-05-24,-0.0864473833727285
2022-05-25,0.03402873652741878
2022-05-26,0.010143061675135678
2022-05-27,0.09416493026930661
2022-05-31,-0.027327422387227962
2022-06-01,0.022119725588136907
2022-06-02,0.12902565980568914
2022-06-03,-0.04215115654494339
2022-06-06,-0.021623660152738422
2022-06-07,0.04749896978032142
2022-06-08,-0.00657041551465587
2022-06-09,-0.034559842917622596
2022-06-10,-0.07178697882305618
2022-06-13,-0.10457378251276095
2022-06-14,0.011260752583888367
2022-06-15,0.025714589003267063
2022-06-16,-0.08237269989974627
2022-06-17,0.04439565171957294
2022-06-21,0.05465374816404056
2022-06-22,0.008636904001584123
2022-06-23,0.1044022671924798
2022-06-24,0.06838971160205687
2022-06-27,-0.021213307940823767
2022-06-28,-0.07490491903050989
2022-06-29,0.010789180590324854
2022-06-30,-0.031818692644300595
2022-07-01,0.06100383576550339
2022-07-05,0.07253828778120597
2022-07-06,-0.003229364116910882
2022-07-07,-0.003054724009845411
2022-07-08,0.005478217121665185
2022-07-11,-0.03952349010169032
2022-07-12,-0.06432076054227753
2022-07-13,0.00020547311065666207
2022-07-14,-0.03657281377159849
2022-07-15,-0.0019193890756961096
2022-07-18,-0.027350401712896932
2022-07-19,0.02108961060673553
2022-07-20,0.08519791573737456
2022-07-21,0.003469529272848604
2022-07-22,-0.07349602088990403
2022-07-25,-0.035185019933308026
2022-07-26,-0.052712971109221574
2022-07-27,0.09729346965847152
2022-07-28,0.017648348981460282
2022-07-29,0.06571250350304947
2022-08-01,0.014116211958202562
2022-08-02,0.028226253112416888
2022-08-03,0.05687689448290145
2022-08-04,-0.017167766737332335
2022-08-05,0.025341687988899464
2022-08-08,-0.0027363187932613053
2022-08-09,-0.028500629536452493
2022-08-10,0.07288629595752627
2022-08-11,-0.02530573456924856
2022-08-12,0.008189601423621795
2022-08-15,0.004147906347007346
2022-08-16,-0.02289153272439115
2022-08-17,-0.03100232732145025
2022-08-18,-0.005180873588584545
2022-08-19,-0.03398806482441241
2022-08-22,-0.036697292723182895
2022-08-23,0.011192924955596428
2022-08-24,0.022429412912930102
2022-08-25,0.048243058446666875
2022-08-26,-0.033067530234707876
2022-08-29,-0.01349201158169644
2022-08-30,-0.006458355962227991
2022-08-31,0.0032501322617999318
2022-09-01,-0.07441636765787973
2022-09-02,-0.0020588526816842645
2022-09-06,-0.04755519387507756
2022-09-07,0.03563306455411297
2022-09-08,0.02373976759948948
2022-09-09,0.027071218126487606
2022-09-12,0.03829320110466106
2022-09-13,-0.07433664318040001
2022-09-14,0.004139517098710854
2022-09-15,-0.01721115314804722
2022-09-16,-0.04309983833940345
2022-09-19,0.027945238923373195
2022-09-20,-0.0024520612947813714
2022-09-21,0.010045981024602302
2022-09-22,-0.05364511247726056
2022-09-23,-0.02415030862196621
2022-09-26,-0.009967863535234933
2022-09-27,0.015391669312512235
2022-09-28,0.02302261592936583
2022-09-29,-0.025735351303605603
2022-09-30,0.015208712149433978
2022-10-03,0.024329845593702437
2022-10-04,0.04849346727867365
2022-10-05,-0.0025170201112763024
2022-10-06,-0.015245473020051414
2022-10-07,-0.059790795265376784
2022-10-10,-0.045877822252256895
2022-10-11,-0.015472452681543403
2022-10-12,-0.004472953833678517
2022-10-13,-0.017607734974006806
2022-10-14,-0.06440048190612258
2022-10-17,0.06738008071897128
2022-10-18,0.012253965250039522
2022-10-19,-0.03399362705787479
2022-10-20,0.042278434656843444
2022-10-21,-0.0023074425608674565
2022-10-24,0.0034083843468788455
2022-10-25,0.0766711108992606
2022-10-26,-0.08169014084507042
2022-10-27,0.008098204443059753
2022-10-28,-0.012536591562573474
2022-10-31,-0.007641996033241338
2022-11-01,0.0036020482900576134
2022-11-02,-0.07821781505101966
2022-11-03,0.007115987586049588
2022-11-04,-0.06172516665715666
2022-11-07,-0.012787637561902154
2022-11-08,0.014536477519256685
2022-11-09,-0.04638951258568724
2022-11-10,0.13835161043554067
2022-11-11,0.07618925884496819
2022-11-14,-0.0513660692886152
2022-11-15,0.10215047935195076
2022-11-16,-0.04250866547709542
2022-11-17,-0.04172734521510002
2022-11-18,-0.03139244755612147
2022-11-21,-0.041427055776440014
2022-11-22,-0.013905884993661966
2022-11-23,0.04119999519009565
2022-11-25,-0.006240887477621415
2022-11-28,-0.018305654519305326
2022-11-29,-0.019191556263538634
2022-11-30,0.05162366564997867
2022-12-01,0.028899478446607674
2022-12-02,-0.04181097967412695
2022-12-05,-0.05956360598011379
2022-12-06,-0.023911190636150992
2022-12-07,-0.0043744975757927795
2022-12-08,0.08406558240170847
2022-12-09,0.007295338287183428
2022-12-12,0.0325912068769334
2022-12-13,0.03532928037634253
2022-12-14,0.009660071274683268
2022-12-15,-0.02702538470471405
2022-12-16,-0.006066004370983924
2022-12-19,-0.022870342251317344
2022-12-20,-0.0009204430245266515
2022-12-21,0.01566194734713866
2022-12-22,-0.05468447999006609
2022-12-23,-0.007265233741858945
2022-12-27,-0.025545409015411913
2022-12-28,-0.010344386567811448
2022-12-29,0.05870570330043434
2022-12-30,-0.005950803717580722
2023-01-03,-0.019183723294005084
2023-01-04,-0.04341791389123484
2023-01-05,-0.07917632188168133
2023-01-06,0.010078730545644676
2023-01-09,0.02806365869794991
2023-01-10,0.012587112085682417
2023-01-11,0.0338475700142955
2023-01-12,0.002607566396622518
2023-01-13,0.018205492745240415
2023-01-17,0.03675317572053216
2023-01-18,-0.045989607481944694
2023-01-19,-0.032568102474266336
2023-01-20,0.05368534376684808
2023-01-23,0.05967625167701707
2023-01-24,-0.021251141647829597
2023-01-25,-0.039896897055254676
2023-01-26,0.07420494699646651
